CAN Message; 0x1a7:0000045c1fd8a93d
Timestamp;Amplitude
1739209848.8489661;-38.13080360867914
1739209848.8489683;-38.13080360867914
1739209848.8489702;-32.816014438256545
1739209848.8489723;-38.13080360867914
1739209848.8489745;-45.120503652039325
1739209848.8489764;-38.13080360867914
1739209848.8489785;-33.981070128970906
1739209848.8489807;-38.13080360867914
1739209848.8489826;-45.120503652039325
1739209848.8489847;-38.13080360867914
1739209848.8489869;-38.13080360867914
1739209848.8489888;-38.13080360867914
1739209848.848991;-38.13080360867914
1739209848.848993;-38.13080360867914
1739209848.848995;-45.120503652039325
1739209848.848997;-33.981070128970906
1739209848.8489993;-45.120503652039325
1739209848.8490012;-45.120503652039325
1739209848.8490033;-38.13080360867914
1739209848.8490055;-38.13080360867914
1739209848.8490074;-38.13080360867914
1739209848.8490095;-45.120503652039325
1739209848.8490117;-45.120503652039325
1739209848.8490136;-31.141103565318915
1739209848.8490157;-28.992665084841942
1739209848.8490179;-33.981070128970906
1739209848.8490198;-45.120503652039325
1739209848.849022;-38.13080360867914
1739209848.849024;-35.57807855764607
1739209848.849026;-38.13080360867914
1739209848.849028;-38.13080360867914
1739209848.8490303;-45.120503652039325
1739209848.8490322;-38.13080360867914
1739209848.8490343;-35.57807855764607
1739209848.8490365;-45.120503652039325
1739209848.8490384;-45.120503652039325
1739209848.8490405;-38.13080360867914
1739209848.8490427;-35.57807855764607
1739209848.8490446;-45.120503652039325
1739209848.8490467;-31.141103565318915
1739209848.8490489;-28.992665084841942
1739209848.8490508;-38.13080360867914
1739209848.849053;-45.120503652039325
1739209848.849055;-38.13080360867914
1739209848.849057;-35.57807855764607
1739209848.849059;-45.120503652039325
1739209848.8490613;-29.438486411369333
1739209848.8490632;-32.816014438256545
1739209848.8490653;-45.120503652039325
1739209848.8490674;-45.120503652039325
1739209848.8490694;-45.120503652039325
1739209848.8490715;-38.13080360867914
1739209848.8490736;-35.57807855764607
1739209848.8490756;-38.13080360867914
1739209848.8490777;-45.120503652039325
1739209848.8490798;-38.13080360867914
1739209848.8490818;-35.57807855764607
1739209848.849084;-38.13080360867914
1739209848.849086;-38.13080360867914
1739209848.849088;-33.981070128970906
1739209848.84909;-45.120503652039325
1739209848.8490922;-38.13080360867914
1739209848.8490942;-45.120503652039325
1739209848.8490963;-33.981070128970906
1739209848.8490984;-45.120503652039325
1739209848.8491004;-45.120503652039325
1739209848.8491025;-45.120503652039325
1739209848.8491046;-33.981070128970906
1739209848.8491066;-45.120503652039325
1739209848.8491087;-38.13080360867914
1739209848.8491108;-38.13080360867914
1739209848.8491127;-33.981070128970906
1739209848.849115;-45.120503652039325
1739209848.849117;-45.120503652039325
1739209848.849119;-33.981070128970906
1739209848.849121;-38.13080360867914
1739209848.8491232;-45.120503652039325
1739209848.8491251;-38.13080360867914
1739209848.8491273;-45.120503652039325
1739209848.8491294;-38.13080360867914
1739209848.8491313;-38.13080360867914
1739209848.8491335;-45.120503652039325
1739209848.8491356;-45.120503652039325
1739209848.8491375;-45.120503652039325
1739209848.8491397;-45.120503652039325
1739209848.8491418;-45.120503652039325
1739209848.8491437;-38.13080360867914
1739209848.849146;-38.13080360867914
1739209848.849148;-35.57807855764607
1739209848.84915;-45.120503652039325
1739209848.849152;-45.120503652039325
1739209848.8491542;-33.981070128970906
1739209848.8491561;-45.120503652039325
1739209848.8491583;-45.120503652039325
1739209848.8491604;-35.57807855764607
1739209848.8491626;-38.13080360867914
1739209848.8491645;-45.120503652039325
1739209848.8491666;-45.120503652039325
1739209848.8491688;-38.13080360867914
1739209848.8491707;-38.13080360867914
1739209848.8491728;-45.120503652039325
1739209848.849175;-45.120503652039325
1739209848.849177;-38.13080360867914
1739209848.849179;-29.438486411369347
1739209848.8491812;-38.13080360867914
1739209848.849183;-45.120503652039325
1739209848.8491852;-45.120503652039325
1739209848.8491874;-38.13080360867914
1739209848.8491893;-45.120503652039325
1739209848.8491914;-38.13080360867914
1739209848.8491936;-38.13080360867914
1739209848.8491955;-31.141103565318915
1739209848.8491976;-38.13080360867914
1739209848.8491998;-45.120503652039325
1739209848.8492017;-38.13080360867914
1739209848.8492038;-38.13080360867914
1739209848.849206;-45.120503652039325
1739209848.8492079;-45.120503652039325
1739209848.84921;-45.120503652039325
1739209848.8492122;-38.13080360867914
1739209848.849214;-38.13080360867914
1739209848.8492162;-45.120503652039325
1739209848.8492184;-45.120503652039325
1739209848.8492203;-38.13080360867914
1739209848.8492224;-38.13080360867914
1739209848.8492246;-45.120503652039325
1739209848.8492265;-45.120503652039325
1739209848.8492286;-45.120503652039325
1739209848.8492308;-38.13080360867914
1739209848.8492327;-35.57807855764607
1739209848.8492348;-45.120503652039325
1739209848.849237;-45.120503652039325
1739209848.8492389;-38.13080360867914
1739209848.849241;-38.13080360867914
1739209848.8492432;-45.120503652039325
1739209848.849245;-28.992665084841942
1739209848.8492472;-31.141103565318915
1739209848.8492494;-38.13080360867914
1739209848.8492513;-45.120503652039325
1739209848.8492534;-38.13080360867914
1739209848.8492556;-45.120503652039325
1739209848.8492575;-45.120503652039325
1739209848.8492596;-32.816014438256545
1739209848.8492618;-32.816014438256545
1739209848.8492637;-38.13080360867914
1739209848.8492658;-38.13080360867914
1739209848.849268;-38.13080360867914
1739209848.8492699;-38.13080360867914
1739209848.849272;-45.120503652039325
1739209848.8492742;-38.13080360867914
1739209848.849276;-38.13080360867914
1739209848.8492782;-33.981070128970906
1739209848.8492804;-31.141103565318915
1739209848.8492823;-38.13080360867914
1739209848.8492844;-32.816014438256545
1739209848.8492866;-38.13080360867914
1739209848.8492885;-45.120503652039325
1739209848.8492906;-45.120503652039325
1739209848.8492928;-32.816014438256545
1739209848.8492947;-38.13080360867914
1739209848.8492968;-45.120503652039325
1739209848.849299;-38.13080360867914
1739209848.8493009;-35.57807855764607
1739209848.849303;-38.13080360867914
1739209848.8493052;-38.13080360867914
1739209848.849307;-38.13080360867914
1739209848.8493092;-35.57807855764607
1739209848.8493114;-35.57807855764607
1739209848.8493133;-38.13080360867914
1739209848.8493154;-38.13080360867914
1739209848.8493176;-35.57807855764607
1739209848.8493195;-33.981070128970906
1739209848.8493216;-45.120503652039325
1739209848.8493237;-33.981070128970906
1739209848.8493257;-45.120503652039325
1739209848.8493278;-38.13080360867914
1739209848.84933;-32.816014438256545
1739209848.8493319;-38.13080360867914
1739209848.849334;-35.57807855764607
1739209848.8493361;-35.57807855764607
1739209848.849338;-38.13080360867914
1739209848.8493402;-45.120503652039325
1739209848.8493423;-38.13080360867914
1739209848.8493443;-45.120503652039325
1739209848.8493464;-45.120503652039325
1739209848.8493485;-45.120503652039325
1739209848.8493505;-45.120503652039325
1739209848.8493526;-45.120503652039325
1739209848.8493547;-38.13080360867914
1739209848.8493567;-38.13080360867914
1739209848.8493588;-45.120503652039325
1739209848.849361;-35.57807855764607
1739209848.8493629;-38.13080360867914
1739209848.849365;-45.120503652039325
1739209848.8493671;-45.120503652039325
1739209848.849369;-38.13080360867914
1739209848.8493712;-38.13080360867914
1739209848.8493733;-45.120503652039325
1739209848.8493755;-35.57807855764607
1739209848.8493774;-45.120503652039325
1739209848.8493795;-35.57807855764607
1739209848.8493817;-38.13080360867914
1739209848.8493836;-45.120503652039325
1739209848.8493857;-38.13080360867914
1739209848.849388;-35.57807855764607
1739209848.8493898;-35.57807855764607
1739209848.849392;-45.120503652039325
1739209848.849394;-38.13080360867914
1739209848.849396;-35.57807855764607
1739209848.8493981;-33.981070128970906
1739209848.8494003;-45.120503652039325
1739209848.8494022;-38.13080360867914
1739209848.8494043;-45.120503652039325
1739209848.8494065;-45.120503652039325
1739209848.8494084;-45.120503652039325
1739209848.8494105;-45.120503652039325
1739209848.8494127;-33.981070128970906
1739209848.8494146;-45.120503652039325
1739209848.8494167;-45.120503652039325
1739209848.8494189;-45.120503652039325
1739209848.8494208;-35.57807855764607
1739209848.849423;-38.13080360867914
1739209848.849425;-45.120503652039325
1739209848.849427;-38.13080360867914
1739209848.8494291;-38.13080360867914
1739209848.8494313;-33.981070128970906
1739209848.8494332;-45.120503652039325
1739209848.8494353;-45.120503652039325
1739209848.8494375;-45.120503652039325
1739209848.8494394;-33.981070128970906
1739209848.8494415;-45.120503652039325
1739209848.8494437;-38.13080360867914
1739209848.8494456;-33.981070128970906
1739209848.8494477;-45.120503652039325
1739209848.8494499;-45.120503652039325
1739209848.8494518;-38.13080360867914
1739209848.849454;-38.13080360867914
1739209848.849456;-45.120503652039325
1739209848.849458;-45.120503652039325
1739209848.8494601;-45.120503652039325
1739209848.8494623;-38.13080360867914
1739209848.8494642;-38.13080360867914
1739209848.8494663;-45.120503652039325
1739209848.8494685;-45.120503652039325
1739209848.8494704;-38.13080360867914
1739209848.8494725;-38.13080360867914
1739209848.8494747;-45.120503652039325
1739209848.8494766;-38.13080360867914
1739209848.8494787;-38.13080360867914
1739209848.8494802;-33.981070128970906
1739209848.8494818;-45.120503652039325
1739209848.8494833;-45.120503652039325
1739209848.8494847;-45.120503652039325
1739209848.849486;-45.120503652039325
1739209848.8494878;-38.13080360867914
1739209848.8494892;-45.120503652039325
1739209848.8494906;-45.120503652039325
1739209848.849492;-26.991370085610747
1739209848.8494937;-38.13080360867914
1739209848.8494952;-38.13080360867914
1739209848.8494966;-45.120503652039325
1739209848.8494983;-38.13080360867914
1739209848.8494997;-38.13080360867914
1739209848.8495011;-38.13080360867914
1739209848.8495026;-38.13080360867914
1739209848.8495042;-31.141103565318915
1739209848.8495057;-45.120503652039325
1739209848.849507;-45.120503652039325
1739209848.8495088;-45.120503652039325
1739209848.8495102;-38.13080360867914
1739209848.8495116;-35.57807855764607
1739209848.849513;-38.13080360867914
1739209848.8495147;-45.120503652039325
1739209848.8495162;-30.49652367304973
1739209848.8495176;-38.13080360867914
1739209848.849519;-38.13080360867914
1739209848.8495207;-38.13080360867914
1739209848.849522;-45.120503652039325
1739209848.8495235;-33.981070128970906
1739209848.8495252;-38.13080360867914
1739209848.8495266;-45.120503652039325
1739209848.849528;-38.13080360867914
1739209848.8495295;-38.13080360867914
1739209848.8495312;-33.981070128970906
1739209848.8495326;-45.120503652039325
1739209848.849534;-35.57807855764607
1739209848.8495355;-38.13080360867914
1739209848.8495371;-45.120503652039325
1739209848.8495386;-38.13080360867914
1739209848.84954;-33.981070128970906
1739209848.8495417;-32.816014438256545
1739209848.849543;-38.13080360867914
1739209848.8495445;-35.57807855764607
1739209848.849546;-33.981070128970906
1739209848.8495476;-45.120503652039325
1739209848.849549;-45.120503652039325
1739209848.8495505;-38.13080360867914
1739209848.849552;-28.992665084841942
1739209848.8495536;-33.981070128970906
1739209848.849555;-38.13080360867914
1739209848.8495564;-45.120503652039325
1739209848.849558;-45.120503652039325
1739209848.8495595;-45.120503652039325
1739209848.849561;-38.13080360867914
1739209848.8495624;-45.120503652039325
1739209848.849564;-38.13080360867914
1739209848.8495655;-45.120503652039325
1739209848.849567;-45.120503652039325
1739209848.8495686;-45.120503652039325
1739209848.84957;-38.13080360867914
1739209848.8495715;-38.13080360867914
1739209848.849573;-45.120503652039325
1739209848.8495746;-45.120503652039325
1739209848.849576;-38.13080360867914
1739209848.8495774;-35.57807855764607
1739209848.8495789;-38.13080360867914
1739209848.8495805;-45.120503652039325
1739209848.849582;-38.13080360867914
1739209848.8495834;-38.13080360867914
1739209848.849585;-38.13080360867914
1739209848.8495865;-38.13080360867914
1739209848.849588;-33.981070128970906
1739209848.8495893;-38.13080360867914
1739209848.849591;-45.120503652039325
1739209848.8495924;-45.120503652039325
1739209848.8495939;-33.981070128970906
1739209848.8495953;-45.120503652039325
1739209848.849597;-45.120503652039325
1739209848.8495984;-38.13080360867914
1739209848.8495998;-38.13080360867914
1739209848.8496015;-38.13080360867914
1739209848.849603;-38.13080360867914
1739209848.8496044;-38.13080360867914
1739209848.8496058;-38.13080360867914
1739209848.8496075;-35.57807855764607
1739209848.849609;-45.120503652039325
1739209848.8496103;-45.120503652039325
1739209848.849612;-38.13080360867914
1739209848.8496134;-45.120503652039325
1739209848.8496149;-45.120503652039325
1739209848.8496163;-45.120503652039325
1739209848.849618;-45.120503652039325
1739209848.8496194;-45.120503652039325
1739209848.8496208;-45.120503652039325
1739209848.8496222;-45.120503652039325
1739209848.849624;-45.120503652039325
1739209848.8496253;-35.57807855764607
1739209848.8496268;-38.13080360867914
1739209848.8496284;-38.13080360867914
1739209848.8496299;-33.981070128970906
1739209848.8496313;-38.13080360867914
1739209848.8496327;-45.120503652039325
1739209848.8496344;-45.120503652039325
1739209848.8496358;-38.13080360867914
1739209848.8496373;-35.57807855764607
1739209848.8496387;-38.13080360867914
1739209848.8496404;-45.120503652039325
1739209848.8496418;-38.13080360867914
1739209848.8496432;-38.13080360867914
1739209848.849645;-38.13080360867914
1739209848.8496463;-45.120503652039325
1739209848.8496478;-38.13080360867914
1739209848.8496492;-45.120503652039325
1739209848.8496509;-45.120503652039325
1739209848.8496523;-45.120503652039325
1739209848.8496537;-31.141103565318915
1739209848.8496552;-38.13080360867914
1739209848.8496568;-33.981070128970906
1739209848.8496583;-24.589719217205094
1739209848.8496597;-26.991370085610722
1739209848.8496614;-29.438486411369347
1739209848.8496628;-45.120503652039325
1739209848.8496642;-45.120503652039325
1739209848.8496656;-29.438486411369333
1739209848.8496673;-31.141103565318915
1739209848.8496687;-45.120503652039325
1739209848.8496702;-31.141103565318893
1739209848.8496718;-45.120503652039325
1739209848.8496733;-38.13080360867914
1739209848.8496747;-38.13080360867914
1739209848.8496761;-25.826314394896357
1739209848.8496778;-22.54371790334745
1739209848.8496792;-27.267205301931607
1739209848.8496807;-32.81601443825658
1739209848.849682;-38.13080360867914
1739209848.8496838;-33.981070128970906
1739209848.8496852;-45.120503652039325
1739209848.8496866;-38.13080360867914
1739209848.8496883;-32.816014438256545
1739209848.8496897;-45.120503652039325
1739209848.8496912;-27.8777449560314
1739209848.8496926;-31.141103565318893
1739209848.8496943;-38.13080360867914
1739209848.8496957;-23.75329798047523
1739209848.849697;-21.021172418726344
1739209848.8496985;-32.816014438256545
1739209848.8497002;-29.438486411369333
1739209848.8497016;-28.992665084841942
1739209848.849703;-38.13080360867914
