CAN Message; 0x62:0385dd00ea0d9a90
1739209707.3763123;-45.120503652039325
1739209707.376318;-38.13080360867914
1739209707.3763237;-45.120503652039325
1739209707.3763297;-38.13080360867914
1739209707.3763354;-45.120503652039325
1739209707.3763413;-45.120503652039325
1739209707.376347;-38.13080360867914
1739209707.3763528;-38.13080360867914
1739209707.3763587;-38.13080360867914
1739209707.3763645;-45.120503652039325
1739209707.3763702;-45.120503652039325
1739209707.3763762;-38.13080360867914
1739209707.3763819;-35.57807855764607
1739209707.3763876;-38.13080360867914
1739209707.3763936;-45.120503652039325
1739209707.3763993;-35.57807855764607
1739209707.376405;-35.57807855764607
1739209707.376411;-33.981070128970906
1739209707.3764167;-38.13080360867914
1739209707.3764224;-45.120503652039325
1739209707.3764284;-33.981070128970906
1739209707.376434;-38.13080360867914
1739209707.3764398;-45.120503652039325
1739209707.3764458;-38.13080360867914
1739209707.3764515;-38.13080360867914
1739209707.3764572;-38.13080360867914
1739209707.3764632;-45.120503652039325
1739209707.376469;-30.49652367304973
1739209707.3764746;-31.141103565318893
1739209707.3764806;-45.120503652039325
1739209707.3764863;-45.120503652039325
1739209707.376492;-38.13080360867914
1739209707.376498;-45.120503652039325
1739209707.3765037;-38.13080360867914
1739209707.3765097;-38.13080360867914
1739209707.3765154;-45.120503652039325
1739209707.376521;-45.120503652039325
1739209707.376527;-38.13080360867914
1739209707.3765328;-38.13080360867914
1739209707.3765385;-38.13080360867914
1739209707.3765445;-38.13080360867914
1739209707.3765502;-38.13080360867914
1739209707.376556;-45.120503652039325
1739209707.3765619;-45.120503652039325
1739209707.3765676;-45.120503652039325
1739209707.3765733;-45.120503652039325
1739209707.3765793;-45.120503652039325
1739209707.376585;-38.13080360867914
1739209707.3765907;-35.57807855764607
1739209707.3765967;-38.13080360867914
1739209707.3766024;-45.120503652039325
1739209707.376614;-35.57807855764607
1739209707.376626;-33.981070128970906
1739209707.3766377;-45.120503652039325
1739209707.3766496;-45.120503652039325
1739209707.3766613;-38.13080360867914
1739209707.3766732;-45.120503652039325
1739209707.376685;-45.120503652039325
1739209707.3766968;-38.13080360867914
1739209707.3767085;-45.120503652039325
1739209707.3767202;-38.13080360867914
1739209707.376732;-38.13080360867914
1739209707.3767438;-45.120503652039325
1739209707.3767557;-33.981070128970906
1739209707.3767674;-38.13080360867914
1739209707.3767793;-38.13080360867914
1739209707.376791;-45.120503652039325
1739209707.376803;-28.58837851428586
1739209707.3768146;-27.8777449560314
1739209707.3768263;-45.120503652039325
1739209707.3768382;-45.120503652039325
1739209707.37685;-33.981070128970906
1739209707.3768618;-31.141103565318893
1739209707.3768735;-38.13080360867914
1739209707.3768854;-45.120503652039325
1739209707.376897;-45.120503652039325
1739209707.3769088;-33.981070128970906
1739209707.3769207;-45.120503652039325
1739209707.3769324;-45.120503652039325
1739209707.3769443;-38.13080360867914
1739209707.376956;-45.120503652039325
1739209707.376968;-38.13080360867914
1739209707.3769796;-35.57807855764607
1739209707.3769915;-45.120503652039325
1739209707.3770032;-45.120503652039325
1739209707.3770149;-45.120503652039325
1739209707.3770268;-45.120503652039325
1739209707.3770385;-45.120503652039325
1739209707.3770504;-45.120503652039325
1739209707.377062;-33.981070128970906
1739209707.377074;-45.120503652039325
1739209707.3770857;-32.816014438256545
1739209707.3770976;-29.438486411369333
1739209707.3771093;-38.13080360867914
1739209707.377121;-38.13080360867914
1739209707.377133;-38.13080360867914
1739209707.3771446;-38.13080360867914
1739209707.3771565;-45.120503652039325
1739209707.3771682;-33.981070128970906
1739209707.37718;-45.120503652039325
1739209707.3771918;-45.120503652039325
1739209707.3772037;-45.120503652039325
1739209707.3772154;-38.13080360867914
1739209707.377227;-38.13080360867914
1739209707.377239;-35.57807855764607
1739209707.3772507;-45.120503652039325
1739209707.3772626;-45.120503652039325
1739209707.3772743;-38.13080360867914
1739209707.3772862;-38.13080360867914
1739209707.3772979;-38.13080360867914
1739209707.3773096;-35.57807855764607
1739209707.3773215;-38.13080360867914
1739209707.3773332;-38.13080360867914
1739209707.377345;-38.13080360867914
1739209707.3773568;-45.120503652039325
1739209707.3773687;-35.57807855764607
1739209707.3773804;-32.816014438256545
1739209707.3773923;-45.120503652039325
1739209707.377404;-45.120503652039325
1739209707.3774157;-38.13080360867914
1739209707.3774276;-33.981070128970906
1739209707.3774393;-45.120503652039325
1739209707.3774512;-38.13080360867914
1739209707.3774629;-45.120503652039325
1739209707.3774748;-45.120503652039325
1739209707.3774865;-38.13080360867914
1739209707.3774984;-45.120503652039325
1739209707.37751;-45.120503652039325
1739209707.3775218;-45.120503652039325
1739209707.3775337;-35.57807855764607
1739209707.3775454;-45.120503652039325
1739209707.3775573;-45.120503652039325
1739209707.377569;-45.120503652039325
1739209707.377581;-45.120503652039325
1739209707.3775926;-38.13080360867914
1739209707.3776045;-38.13080360867914
1739209707.3776162;-38.13080360867914
1739209707.3776278;-38.13080360867914
1739209707.3776398;-35.57807855764607
1739209707.3776515;-45.120503652039325
1739209707.3776634;-45.120503652039325
1739209707.377675;-38.13080360867914
1739209707.377687;-38.13080360867914
1739209707.3776987;-45.120503652039325
1739209707.3777103;-38.13080360867914
1739209707.3777223;-45.120503652039325
1739209707.377734;-45.120503652039325
1739209707.3777459;-45.120503652039325
1739209707.3777575;-38.13080360867914
1739209707.3777695;-38.13080360867914
1739209707.3777812;-38.13080360867914
1739209707.377793;-45.120503652039325
1739209707.3778048;-45.120503652039325
1739209707.3778164;-38.13080360867914
1739209707.3778284;-45.120503652039325
1739209707.37784;-38.13080360867914
1739209707.377852;-38.13080360867914
1739209707.3778636;-45.120503652039325
1739209707.3778756;-45.120503652039325
1739209707.3778872;-45.120503652039325
1739209707.3778992;-32.816014438256545
1739209707.3779109;-38.13080360867914
1739209707.3779225;-45.120503652039325
1739209707.3779345;-33.981070128970906
1739209707.3779461;-38.13080360867914
1739209707.377958;-33.981070128970906
1739209707.3779697;-38.13080360867914
1739209707.3779817;-45.120503652039325
1739209707.3779933;-38.13080360867914
1739209707.3780053;-38.13080360867914
1739209707.378017;-38.13080360867914
1739209707.3780286;-38.13080360867914
1739209707.3780406;-38.13080360867914
1739209707.3780522;-38.13080360867914
1739209707.3780642;-45.120503652039325
1739209707.3780758;-45.120503652039325
1739209707.3780878;-45.120503652039325
1739209707.3780994;-45.120503652039325
1739209707.3781114;-45.120503652039325
1739209707.378123;-45.120503652039325
1739209707.3781347;-38.13080360867914
1739209707.3781466;-38.13080360867914
1739209707.3781583;-45.120503652039325
1739209707.3781703;-38.13080360867914
1739209707.378182;-35.57807855764607
1739209707.3781939;-38.13080360867914
1739209707.3782055;-45.120503652039325
1739209707.3782172;-45.120503652039325
1739209707.3782291;-33.981070128970906
1739209707.3782408;-32.816014438256545
1739209707.3782527;-45.120503652039325
1739209707.3782644;-33.981070128970906
1739209707.3782763;-38.13080360867914
1739209707.378288;-45.120503652039325
1739209707.3783;-45.120503652039325
1739209707.3783116;-38.13080360867914
1739209707.3783233;-38.13080360867914
1739209707.3783352;-31.141103565318915
1739209707.378347;-45.120503652039325
1739209707.3783588;-38.13080360867914
1739209707.3783705;-38.13080360867914
1739209707.3783824;-38.13080360867914
1739209707.3783941;-45.120503652039325
1739209707.378406;-45.120503652039325
1739209707.3784177;-38.13080360867914
1739209707.3784294;-30.49652367304973
1739209707.3784413;-45.120503652039325
1739209707.378453;-45.120503652039325
1739209707.378465;-35.57807855764607
1739209707.3784766;-38.13080360867914
1739209707.3784885;-45.120503652039325
1739209707.3785002;-38.13080360867914
1739209707.3785121;-45.120503652039325
1739209707.3785238;-38.13080360867914
1739209707.3785355;-38.13080360867914
1739209707.3785474;-45.120503652039325
1739209707.378559;-45.120503652039325
1739209707.378571;-45.120503652039325
1739209707.3785827;-45.120503652039325
1739209707.3785946;-45.120503652039325
1739209707.3786063;-38.13080360867914
1739209707.378618;-35.57807855764607
1739209707.37863;-45.120503652039325
1739209707.3786416;-45.120503652039325
1739209707.3786535;-38.13080360867914
1739209707.3786652;-32.816014438256545
1739209707.3786771;-45.120503652039325
1739209707.3786888;-38.13080360867914
1739209707.3787007;-32.816014438256545
1739209707.3787124;-32.81601443825658
1739209707.378724;-45.120503652039325
1739209707.378736;-38.13080360867914
1739209707.3787477;-45.120503652039325
1739209707.3787596;-45.120503652039325
1739209707.3787713;-45.120503652039325
1739209707.3787832;-45.120503652039325
1739209707.378795;-45.120503652039325
1739209707.3788068;-31.141103565318915
1739209707.3788185;-31.141103565318893
1739209707.3788302;-45.120503652039325
1739209707.378842;-45.120503652039325
1739209707.3788538;-45.120503652039325
1739209707.3788657;-45.120503652039325
1739209707.3788774;-45.120503652039325
1739209707.3788893;-45.120503652039325
1739209707.378901;-45.120503652039325
1739209707.378913;-45.120503652039325
1739209707.3789246;-45.120503652039325
1739209707.3789363;-38.13080360867914
1739209707.3789482;-38.13080360867914
1739209707.37896;-45.120503652039325
1739209707.3789718;-45.120503652039325
1739209707.3789835;-38.13080360867914
1739209707.3789954;-45.120503652039325
1739209707.379007;-45.120503652039325
1739209707.3790188;-35.57807855764607
1739209707.3790307;-38.13080360867914
1739209707.3790424;-45.120503652039325
1739209707.3790543;-35.57807855764607
1739209707.379066;-38.13080360867914
1739209707.379078;-35.57807855764607
1739209707.3790896;-35.57807855764607
1739209707.3791015;-38.13080360867914
1739209707.3791132;-45.120503652039325
1739209707.3791249;-38.13080360867914
1739209707.3791368;-35.57807855764607
1739209707.3791485;-45.120503652039325
1739209707.3791604;-45.120503652039325
1739209707.379172;-45.120503652039325
1739209707.379184;-45.120503652039325
1739209707.3791957;-38.13080360867914
1739209707.3792076;-38.13080360867914
1739209707.3792193;-45.120503652039325
1739209707.379231;-38.13080360867914
1739209707.379243;-32.816014438256545
1739209707.3792546;-45.120503652039325
1739209707.3792665;-45.120503652039325
1739209707.3792782;-38.13080360867914
1739209707.37929;-38.13080360867914
1739209707.3793018;-38.13080360867914
1739209707.3793137;-45.120503652039325
1739209707.3793254;-45.120503652039325
1739209707.379337;-38.13080360867914
1739209707.379349;-38.13080360867914
1739209707.3793607;-38.13080360867914
1739209707.3793726;-38.13080360867914
1739209707.3793843;-45.120503652039325
1739209707.3793962;-45.120503652039325
1739209707.379408;-45.120503652039325
1739209707.3794196;-45.120503652039325
1739209707.3794315;-45.120503652039325
1739209707.3794432;-45.120503652039325
1739209707.379455;-45.120503652039325
1739209707.3794668;-38.13080360867914
1739209707.3794787;-38.13080360867914
1739209707.3794904;-33.981070128970906
1739209707.3795023;-35.57807855764607
1739209707.379514;-38.13080360867914
1739209707.3795257;-38.13080360867914
1739209707.3795376;-35.57807855764607
1739209707.3795493;-35.57807855764607
1739209707.3795612;-38.13080360867914
1739209707.3795729;-45.120503652039325
1739209707.3795848;-38.13080360867914
1739209707.3795965;-45.120503652039325
1739209707.3796084;-45.120503652039325
1739209707.37962;-45.120503652039325
1739209707.3796318;-35.57807855764607
1739209707.3796437;-38.13080360867914
1739209707.3796554;-45.120503652039325
1739209707.3796673;-38.13080360867914
1739209707.379679;-45.120503652039325
1739209707.379691;-33.981070128970906
1739209707.3797026;-35.57807855764607
1739209707.3797145;-45.120503652039325
1739209707.3797262;-45.120503652039325
1739209707.3797379;-45.120503652039325
1739209707.3797498;-38.13080360867914
1739209707.3797615;-27.267205301931607
1739209707.3797734;-33.981070128970906
1739209707.379785;-45.120503652039325
1739209707.379797;-38.13080360867914
1739209707.3798087;-35.57807855764607
1739209707.3798206;-38.13080360867914
1739209707.3798323;-45.120503652039325
1739209707.379844;-45.120503652039325
1739209707.3798559;-38.13080360867914
1739209707.3798676;-45.120503652039325
1739209707.3798795;-45.120503652039325
1739209707.3798912;-38.13080360867914
1739209707.379903;-38.13080360867914
1739209707.3799148;-45.120503652039325
1739209707.3799264;-45.120503652039325
1739209707.3799384;-38.13080360867914
1739209707.37995;-30.49652367304973
1739209707.379962;-38.13080360867914
1739209707.3799736;-38.13080360867914
1739209707.3799856;-45.120503652039325
1739209707.3799973;-45.120503652039325
1739209707.3800092;-35.57807855764607
1739209707.3800209;-38.13080360867914
1739209707.3800325;-38.13080360867914
1739209707.3800445;-38.13080360867914
1739209707.3800561;-32.816014438256545
1739209707.380068;-35.57807855764607
1739209707.3800797;-38.13080360867914
1739209707.3800917;-45.120503652039325
1739209707.3801033;-38.13080360867914
1739209707.3801153;-38.13080360867914
1739209707.380127;-38.13080360867914
1739209707.3801386;-38.13080360867914
1739209707.3801506;-38.13080360867914
1739209707.3801622;-38.13080360867914
1739209707.3801742;-38.13080360867914
1739209707.3801858;-45.120503652039325
1739209707.3801978;-45.120503652039325
1739209707.3802094;-45.120503652039325
1739209707.3802214;-45.120503652039325
1739209707.380233;-31.141103565318915
1739209707.3802447;-28.992665084841942
1739209707.3802567;-45.120503652039325
1739209707.3802683;-45.120503652039325
1739209707.3802803;-38.13080360867914
1739209707.380292;-38.13080360867914
1739209707.3803039;-45.120503652039325
1739209707.3803155;-45.120503652039325
1739209707.3803272;-38.13080360867914
1739209707.3803391;-33.981070128970906
1739209707.3803508;-45.120503652039325
1739209707.3803627;-45.120503652039325
1739209707.3803744;-45.120503652039325
1739209707.3803864;-38.13080360867914
1739209707.380398;-35.57807855764607
1739209707.38041;-38.13080360867914
1739209707.3804216;-45.120503652039325
1739209707.3804333;-38.13080360867914
1739209707.3804452;-32.816014438256545
1739209707.380457;-38.13080360867914
1739209707.3804688;-45.120503652039325
1739209707.3804805;-45.120503652039325
1739209707.3804924;-45.120503652039325
1739209707.3805041;-38.13080360867914
1739209707.380516;-33.981070128970906
1739209707.3805277;-38.13080360867914
1739209707.3805394;-45.120503652039325
1739209707.3805513;-38.13080360867914
1739209707.380563;-38.13080360867914
1739209707.380575;-35.57807855764607
1739209707.3805866;-38.13080360867914
1739209707.3805985;-38.13080360867914
1739209707.3806102;-35.57807855764607
1739209707.3806221;-38.13080360867914
1739209707.3806338;-45.120503652039325
1739209707.3806455;-45.120503652039325
1739209707.3806574;-45.120503652039325
1739209707.380669;-45.120503652039325
1739209707.380681;-38.13080360867914
1739209707.3806927;-38.13080360867914
1739209707.3807046;-45.120503652039325
1739209707.3807163;-38.13080360867914
1739209707.380728;-35.57807855764607
1739209707.38074;-38.13080360867914
1739209707.3807516;-45.120503652039325
1739209707.3807635;-38.13080360867914
1739209707.3807752;-35.57807855764607
1739209707.3807871;-38.13080360867914
1739209707.3807988;-45.120503652039325
1739209707.3808107;-38.13080360867914
1739209707.3808224;-38.13080360867914
1739209707.380834;-45.120503652039325
1739209707.380846;-45.120503652039325
1739209707.3808577;-45.120503652039325
1739209707.3808696;-38.13080360867914
1739209707.3808813;-38.13080360867914
1739209707.3808932;-38.13080360867914
1739209707.380905;-45.120503652039325
1739209707.3809168;-45.120503652039325
1739209707.3809285;-38.13080360867914
1739209707.3809402;-45.120503652039325
1739209707.3809521;-45.120503652039325
1739209707.3809638;-45.120503652039325
1739209707.3809757;-38.13080360867914
1739209707.3809874;-45.120503652039325
1739209707.3809993;-35.57807855764607
1739209707.381011;-32.816014438256545
1739209707.381023;-38.13080360867914
1739209707.3810346;-35.57807855764607
1739209707.3810463;-38.13080360867914
1739209707.3810582;-35.57807855764607
1739209707.38107;-38.13080360867914
1739209707.3810818;-38.13080360867914
1739209707.3810935;-45.120503652039325
1739209707.3811054;-45.120503652039325
1739209707.381117;-38.13080360867914
1739209707.3811288;-38.13080360867914
1739209707.3811407;-45.120503652039325
1739209707.3811524;-45.120503652039325
1739209707.3811643;-38.13080360867914
1739209707.381176;-38.13080360867914
1739209707.381188;-45.120503652039325
1739209707.3811996;-45.120503652039325
1739209707.3812115;-38.13080360867914
1739209707.3812232;-38.13080360867914
1739209707.381235;-38.13080360867914
1739209707.3812468;-32.816014438256545
1739209707.3812585;-33.981070128970906
1739209707.3812704;-45.120503652039325
1739209707.381282;-31.141103565318915
1739209707.381294;-29.438486411369333
1739209707.3813057;-45.120503652039325
1739209707.3813176;-45.120503652039325
1739209707.3813293;-45.120503652039325
1739209707.381341;-38.13080360867914
1739209707.381353;-38.13080360867914
1739209707.3813646;-45.120503652039325
1739209707.3813765;-45.120503652039325
1739209707.3813882;-38.13080360867914
1739209707.3814;-38.13080360867914
1739209707.3814118;-45.120503652039325
1739209707.3814237;-38.13080360867914
1739209707.3814354;-45.120503652039325
1739209707.381447;-38.13080360867914
1739209707.381459;-45.120503652039325
1739209707.3814707;-35.57807855764607
1739209707.3814826;-31.141103565318893
1739209707.3814943;-45.120503652039325
1739209707.3815062;-45.120503652039325
1739209707.381518;-38.13080360867914
1739209707.3815298;-35.57807855764607
1739209707.3815415;-45.120503652039325
1739209707.3815532;-38.13080360867914
1739209707.381565;-38.13080360867914
1739209707.3815768;-45.120503652039325
1739209707.3815887;-45.120503652039325
1739209707.3816004;-45.120503652039325
1739209707.3816123;-45.120503652039325
1739209707.381624;-45.120503652039325
1739209707.3816357;-45.120503652039325
1739209707.3816476;-38.13080360867914
1739209707.3816593;-45.120503652039325
1739209707.3816712;-33.981070128970956
1739209707.3816829;-45.120503652039325
1739209707.3816948;-45.120503652039325
1739209707.3817065;-45.120503652039325
1739209707.3817184;-45.120503652039325
1739209707.38173;-45.120503652039325
1739209707.3817418;-45.120503652039325
1739209707.3817537;-38.13080360867914
1739209707.3817654;-26.991370085610736
1739209707.3817773;-45.120503652039325
1739209707.381789;-45.120503652039325
1739209707.381801;-38.13080360867914
1739209707.3818126;-32.816014438256545
1739209707.3818245;-38.13080360867914
1739209707.3818362;-45.120503652039325
1739209707.3818479;-45.120503652039325
1739209707.3818598;-45.120503652039325
1739209707.3818715;-45.120503652039325
1739209707.3818834;-38.13080360867914
1739209707.381895;-38.13080360867914
1739209707.381907;-35.57807855764607
1739209707.3819187;-38.13080360867914
1739209707.3819306;-45.120503652039325
1739209707.3819423;-35.57807855764607
1739209707.381954;-32.816014438256545
1739209707.3819659;-45.120503652039325
1739209707.3819776;-45.120503652039325
1739209707.3819895;-38.13080360867914
1739209707.3820012;-45.120503652039325
1739209707.382013;-45.120503652039325
1739209707.3820248;-38.13080360867914
1739209707.3820364;-38.13080360867914
1739209707.3820484;-35.57807855764607
1739209707.38206;-33.981070128970906
1739209707.382072;-38.13080360867914
1739209707.3820837;-45.120503652039325
1739209707.3820956;-35.57807855764607
1739209707.3821073;-38.13080360867914
1739209707.3821192;-45.120503652039325
1739209707.3821309;-45.120503652039325
1739209707.3821425;-45.120503652039325
1739209707.3821545;-45.120503652039325
1739209707.3821661;-45.120503652039325
1739209707.382178;-38.13080360867914
1739209707.3821898;-45.120503652039325
1739209707.3822017;-38.13080360867914
1739209707.3822134;-35.57807855764607
1739209707.3822253;-45.120503652039325
1739209707.382237;-38.13080360867914
1739209707.3822486;-38.13080360867914
1739209707.3822606;-45.120503652039325
1739209707.3822722;-38.13080360867914
1739209707.3822842;-35.57807855764607
1739209707.3822958;-45.120503652039325
1739209707.3823078;-45.120503652039325
1739209707.3823195;-33.981070128970906
1739209707.3823314;-35.57807855764607
1739209707.382343;-38.13080360867914
1739209707.3823547;-38.13080360867914
1739209707.3823667;-38.13080360867914
1739209707.3823783;-32.816014438256545
1739209707.3823903;-38.13080360867914
1739209707.382402;-45.120503652039325
1739209707.3824139;-35.57807855764607
1739209707.3824255;-45.120503652039325
1739209707.3824372;-33.981070128970906
1739209707.3824492;-45.120503652039325
1739209707.3824608;-45.120503652039325
1739209707.3824728;-45.120503652039325
1739209707.3824844;-45.120503652039325
1739209707.3824964;-45.120503652039325
1739209707.382508;-38.13080360867914
1739209707.38252;-38.13080360867914
1739209707.3825316;-33.981070128970906
1739209707.3825433;-35.57807855764607
1739209707.3825552;-38.13080360867914
1739209707.382567;-45.120503652039325
1739209707.3825788;-31.141103565318915
1739209707.3825905;-38.13080360867914
1739209707.3826025;-45.120503652039325
1739209707.3826141;-45.120503652039325
1739209707.382626;-38.13080360867914
1739209707.3826377;-38.13080360867914
1739209707.3826494;-38.13080360867914
1739209707.3826613;-45.120503652039325
1739209707.382673;-38.13080360867914
1739209707.382685;-45.120503652039325
1739209707.3826966;-45.120503652039325
1739209707.3827085;-38.13080360867914
1739209707.3827202;-38.13080360867914
1739209707.3827322;-38.13080360867914
1739209707.3827438;-38.13080360867914
1739209707.3827555;-35.57807855764607
1739209707.3827674;-38.13080360867914
1739209707.3827791;-45.120503652039325
1739209707.382791;-33.981070128970906
1739209707.3828027;-35.57807855764607
1739209707.3828146;-31.141103565318915
1739209707.3828263;-38.13080360867914
1739209707.3828382;-33.981070128970906
1739209707.38285;-32.816014438256545
1739209707.3828616;-38.13080360867914
1739209707.3828735;-45.120503652039325
1739209707.3828852;-38.13080360867914
1739209707.3828971;-35.57807855764607
1739209707.3829088;-30.49652367304976
1739209707.3829207;-45.120503652039325
1739209707.3829324;-45.120503652039325
1739209707.382944;-45.120503652039325
1739209707.382956;-45.120503652039325
1739209707.3829677;-38.13080360867914
1739209707.3829796;-45.120503652039325
1739209707.3829913;-45.120503652039325
1739209707.3830032;-28.992665084841942
1739209707.383015;-35.57807855764607
1739209707.3830268;-45.120503652039325
1739209707.3830385;-35.57807855764607
1739209707.3830502;-32.816014438256545
1739209707.3830621;-38.13080360867914
1739209707.3830738;-45.120503652039325
1739209707.3830857;-45.120503652039325
1739209707.3830974;-45.120503652039325
1739209707.3831093;-45.120503652039325
1739209707.383121;-38.13080360867914
1739209707.383133;-38.13080360867914
1739209707.3831446;-45.120503652039325
1739209707.3831563;-38.13080360867914
1739209707.3831682;-38.13080360867914
1739209707.38318;-45.120503652039325
1739209707.3831918;-38.13080360867914
1739209707.3832035;-38.13080360867914
1739209707.3832154;-45.120503652039325
1739209707.383227;-38.13080360867914
1739209707.383239;-45.120503652039325
1739209707.3832507;-38.13080360867914
1739209707.3832624;-35.57807855764607
1739209707.3832743;-38.13080360867914
1739209707.383286;-30.49652367304973
1739209707.383298;-33.981070128970906
1739209707.3833096;-45.120503652039325
1739209707.3833215;-35.57807855764607
1739209707.3833332;-35.57807855764607
1739209707.383345;-38.13080360867914
1739209707.3833568;-45.120503652039325
1739209707.3833685;-35.57807855764607
1739209707.3833804;-38.13080360867914
1739209707.383392;-38.13080360867914
1739209707.383404;-32.816014438256545
1739209707.3834157;-38.13080360867914
1739209707.3834276;-45.120503652039325
1739209707.3834393;-38.13080360867914
1739209707.383451;-33.981070128970906
1739209707.383463;-45.120503652039325
1739209707.3834746;-32.816014438256545
1739209707.3834865;-29.438486411369333
1739209707.3834982;-45.120503652039325
1739209707.38351;-45.120503652039325
1739209707.3835218;-38.13080360867914
1739209707.3835337;-38.13080360867914
1739209707.3835454;-45.120503652039325
1739209707.383557;-45.120503652039325
1739209707.383569;-45.120503652039325
1739209707.3835807;-45.120503652039325
1739209707.3835926;-45.120503652039325
1739209707.3836043;-45.120503652039325
1739209707.3836162;-38.13080360867914
1739209707.383628;-32.816014438256545
1739209707.3836398;-45.120503652039325
1739209707.3836515;-45.120503652039325
1739209707.3836632;-38.13080360867914
1739209707.383675;-45.120503652039325
1739209707.3836868;-38.13080360867914
1739209707.3836987;-35.57807855764607
1739209707.3837104;-38.13080360867914
1739209707.3837223;-45.120503652039325
1739209707.383734;-38.13080360867914
1739209707.3837457;-38.13080360867914
1739209707.3837576;-38.13080360867914
1739209707.3837693;-32.816014438256545
1739209707.3837812;-45.120503652039325
1739209707.3837929;-45.120503652039325
1739209707.3838048;-35.57807855764607
1739209707.3838165;-38.13080360867914
1739209707.3838284;-45.120503652039325
1739209707.38384;-38.13080360867914
1739209707.3838518;-45.120503652039325
1739209707.3838637;-38.13080360867914
1739209707.3838754;-38.13080360867914
1739209707.3838873;-45.120503652039325
1739209707.383899;-45.120503652039325
1739209707.383911;-38.13080360867914
1739209707.3839226;-38.13080360867914
1739209707.3839345;-38.13080360867914
1739209707.3839462;-38.13080360867914
1739209707.3839579;-35.57807855764607
1739209707.3839698;-38.13080360867914
1739209707.3839815;-45.120503652039325
1739209707.3839934;-45.120503652039325
1739209707.384005;-45.120503652039325
1739209707.384017;-38.13080360867914
1739209707.3840287;-38.13080360867914
1739209707.3840406;-38.13080360867914
1739209707.3840523;-45.120503652039325
1739209707.384064;-38.13080360867914
1739209707.3840759;-35.57807855764607
1739209707.3840876;-38.13080360867914
1739209707.3840995;-45.120503652039325
1739209707.3841112;-45.120503652039325
1739209707.384123;-38.13080360867914
1739209707.3841348;-38.13080360867914
1739209707.3841467;-38.13080360867914
1739209707.3841584;-38.13080360867914
1739209707.38417;-45.120503652039325
1739209707.384182;-45.120503652039325
1739209707.3841937;-33.981070128970906
1739209707.3842056;-38.13080360867914
1739209707.3842173;-45.120503652039325
1739209707.3842292;-33.981070128970906
1739209707.3842409;-33.981070128970906
1739209707.3842525;-31.141103565318915
1739209707.3842645;-38.13080360867914
1739209707.3842762;-38.13080360867914
1739209707.384288;-38.13080360867914
1739209707.3842998;-38.13080360867914
1739209707.3843117;-45.120503652039325
1739209707.3843234;-38.13080360867914
1739209707.3843353;-38.13080360867914
1739209707.384347;-38.13080360867914
1739209707.3843586;-45.120503652039325
1739209707.3843706;-45.120503652039325
1739209707.3843822;-45.120503652039325
1739209707.3843942;-33.981070128970906
1739209707.3844059;-38.13080360867914
1739209707.3844178;-45.120503652039325
1739209707.3844295;-33.981070128970906
1739209707.3844414;-31.141103565318915
1739209707.384453;-38.13080360867914
1739209707.3844647;-38.13080360867914
1739209707.3844767;-45.120503652039325
1739209707.3844883;-38.13080360867914
1739209707.3845003;-38.13080360867914
1739209707.384512;-38.13080360867914
1739209707.3845239;-38.13080360867914
1739209707.3845356;-31.141103565318915
1739209707.3845475;-32.816014438256545
1739209707.3845592;-38.13080360867914
1739209707.3845708;-45.120503652039325
1739209707.3845828;-38.13080360867914
1739209707.3845944;-38.13080360867914
1739209707.3846064;-38.13080360867914
1739209707.384618;-38.13080360867914
1739209707.38463;-38.13080360867914
1739209707.3846416;-35.57807855764607
1739209707.3846533;-45.120503652039325
1739209707.3846653;-38.13080360867914
1739209707.384677;-38.13080360867914
1739209707.3846889;-45.120503652039325
1739209707.3847005;-38.13080360867914
1739209707.3847125;-33.981070128970906
1739209707.3847241;-31.141103565318915
1739209707.384736;-45.120503652039325
1739209707.3847477;-38.13080360867914
1739209707.3847594;-38.13080360867914
1739209707.3847713;-35.57807855764607
1739209707.384783;-38.13080360867914
1739209707.384795;-45.120503652039325
1739209707.3848066;-38.13080360867914
1739209707.3848186;-33.981070128970906
1739209707.3848302;-45.120503652039325
1739209707.3848422;-45.120503652039325
1739209707.3848538;-45.120503652039325
1739209707.3848655;-45.120503652039325
1739209707.3848774;-38.13080360867914
1739209707.3848891;-38.13080360867914
1739209707.384901;-45.120503652039325
1739209707.3849127;-38.13080360867914
1739209707.3849247;-35.57807855764607
1739209707.3849363;-38.13080360867914
1739209707.3849483;-45.120503652039325
1739209707.38496;-38.13080360867914
1739209707.3849716;-38.13080360867914
1739209707.3849835;-38.13080360867914
1739209707.3849952;-45.120503652039325
1739209707.3850071;-38.13080360867914
1739209707.3850188;-35.57807855764607
1739209707.3850307;-45.120503652039325
1739209707.3850424;-45.120503652039325
1739209707.385054;-33.981070128970906
1739209707.385066;-33.981070128970906
1739209707.3850777;-45.120503652039325
1739209707.3850896;-45.120503652039325
1739209707.3851013;-33.981070128970906
1739209707.3851132;-45.120503652039325
1739209707.385125;-45.120503652039325
1739209707.3851368;-38.13080360867914
1739209707.3851485;-45.120503652039325
1739209707.3851602;-45.120503652039325
1739209707.3851721;-35.57807855764607
1739209707.3851838;-38.13080360867914
1739209707.3851957;-45.120503652039325
1739209707.3852074;-45.120503652039325
1739209707.3852193;-38.13080360867914
1739209707.385231;-35.57807855764607
1739209707.385243;-45.120503652039325
1739209707.3852546;-45.120503652039325
1739209707.3852663;-33.981070128970906
