CAN Message; 0x1a7:0000aa72704c1dbe
1739209837.1615791;-38.13080360867914
1739209837.1615803;-38.13080360867914
1739209837.1615815;-45.120503652039325
1739209837.161583;-45.120503652039325
1739209837.1615841;-38.13080360867914
1739209837.1615853;-38.13080360867914
1739209837.1615865;-38.13080360867914
1739209837.1615877;-38.13080360867914
1739209837.161589;-35.57807855764607
1739209837.1615903;-35.57807855764607
1739209837.1615915;-45.120503652039325
1739209837.1615927;-45.120503652039325
1739209837.161594;-45.120503652039325
1739209837.161595;-45.120503652039325
1739209837.1615963;-45.120503652039325
1739209837.1615975;-38.13080360867914
1739209837.161599;-38.13080360867914
1739209837.1616;-45.120503652039325
1739209837.1616013;-32.816014438256545
1739209837.1616025;-45.120503652039325
1739209837.1616037;-45.120503652039325
1739209837.161605;-38.13080360867914
1739209837.1616063;-29.438486411369333
1739209837.1616075;-38.13080360867914
1739209837.1616087;-45.120503652039325
1739209837.16161;-38.13080360867914
1739209837.161611;-45.120503652039325
1739209837.1616123;-45.120503652039325
1739209837.1616137;-35.57807855764607
1739209837.161615;-33.981070128970906
1739209837.161616;-38.13080360867914
1739209837.1616173;-38.13080360867914
1739209837.1616185;-38.13080360867914
1739209837.1616197;-38.13080360867914
1739209837.161621;-32.816014438256545
1739209837.1616223;-38.13080360867914
1739209837.1616235;-45.120503652039325
1739209837.1616247;-45.120503652039325
1739209837.1616259;-45.120503652039325
1739209837.161627;-38.13080360867914
1739209837.1616282;-45.120503652039325
1739209837.1616297;-45.120503652039325
1739209837.1616309;-45.120503652039325
1739209837.161632;-45.120503652039325
1739209837.1616333;-45.120503652039325
1739209837.1616344;-45.120503652039325
1739209837.1616356;-38.13080360867914
1739209837.161637;-38.13080360867914
1739209837.1616383;-45.120503652039325
1739209837.1616395;-45.120503652039325
1739209837.1616406;-45.120503652039325
1739209837.1616418;-38.13080360867914
1739209837.161643;-45.120503652039325
1739209837.1616445;-45.120503652039325
1739209837.1616457;-45.120503652039325
1739209837.1616468;-45.120503652039325
1739209837.161648;-38.13080360867914
1739209837.1616492;-38.13080360867914
1739209837.1616504;-45.120503652039325
1739209837.1616516;-31.141103565318915
1739209837.161653;-45.120503652039325
1739209837.1616542;-38.13080360867914
1739209837.1616554;-45.120503652039325
1739209837.1616566;-33.981070128970906
1739209837.1616578;-45.120503652039325
1739209837.161659;-33.981070128970906
1739209837.1616604;-45.120503652039325
1739209837.1616616;-45.120503652039325
1739209837.1616628;-38.13080360867914
1739209837.161664;-45.120503652039325
1739209837.1616652;-45.120503652039325
1739209837.1616664;-45.120503652039325
1739209837.1616678;-33.981070128970906
1739209837.161669;-45.120503652039325
1739209837.1616702;-45.120503652039325
1739209837.1616714;-28.992665084841942
1739209837.1616726;-35.57807855764607
1739209837.1616738;-38.13080360867914
1739209837.1616752;-45.120503652039325
1739209837.1616764;-38.13080360867914
1739209837.1616776;-35.57807855764607
1739209837.1616788;-38.13080360867914
1739209837.16168;-45.120503652039325
1739209837.1616812;-45.120503652039325
1739209837.1616824;-38.13080360867914
1739209837.1616838;-38.13080360867914
1739209837.161685;-45.120503652039325
1739209837.1616862;-45.120503652039325
1739209837.1616874;-45.120503652039325
1739209837.1616886;-45.120503652039325
1739209837.1616898;-33.981070128970906
1739209837.1616912;-45.120503652039325
1739209837.1616924;-45.120503652039325
1739209837.1616936;-38.13080360867914
1739209837.1616948;-35.57807855764607
1739209837.161696;-33.981070128970906
1739209837.1616971;-45.120503652039325
1739209837.1616986;-33.981070128970906
1739209837.1616998;-35.57807855764607
1739209837.161701;-31.141103565318915
1739209837.1617022;-35.57807855764607
1739209837.1617033;-45.120503652039325
1739209837.1617045;-45.120503652039325
1739209837.1617057;-38.13080360867914
1739209837.1617072;-32.816014438256545
1739209837.1617084;-38.13080360867914
1739209837.1617095;-45.120503652039325
1739209837.1617107;-33.981070128970956
1739209837.161712;-38.13080360867914
1739209837.1617131;-38.13080360867914
1739209837.1617146;-45.120503652039325
1739209837.1617157;-45.120503652039325
1739209837.161717;-38.13080360867914
1739209837.1617181;-38.13080360867914
1739209837.1617193;-45.120503652039325
1739209837.1617205;-30.49652367304973
1739209837.161722;-32.816014438256545
1739209837.1617231;-45.120503652039325
1739209837.1617243;-38.13080360867914
1739209837.1617255;-38.13080360867914
1739209837.1617267;-38.13080360867914
1739209837.161728;-38.13080360867914
1739209837.1617293;-38.13080360867914
1739209837.1617305;-35.57807855764607
1739209837.1617317;-38.13080360867914
1739209837.161733;-45.120503652039325
1739209837.161734;-45.120503652039325
1739209837.1617353;-38.13080360867914
1739209837.1617365;-45.120503652039325
1739209837.161738;-45.120503652039325
1739209837.161739;-45.120503652039325
1739209837.1617403;-38.13080360867914
1739209837.1617415;-45.120503652039325
1739209837.1617427;-38.13080360867914
1739209837.1617439;-45.120503652039325
1739209837.1617453;-45.120503652039325
1739209837.1617465;-45.120503652039325
1739209837.1617477;-35.57807855764607
1739209837.161749;-45.120503652039325
1739209837.16175;-31.141103565318893
1739209837.1617513;-26.991370085610736
1739209837.1617527;-45.120503652039325
1739209837.161754;-45.120503652039325
1739209837.161755;-35.57807855764607
1739209837.1617563;-38.13080360867914
1739209837.1617575;-45.120503652039325
1739209837.1617587;-38.13080360867914
1739209837.1617599;-45.120503652039325
1739209837.1617613;-45.120503652039325
1739209837.1617625;-38.13080360867914
1739209837.1617637;-38.13080360867914
1739209837.1617649;-38.13080360867914
1739209837.161766;-38.13080360867914
1739209837.1617672;-38.13080360867914
1739209837.1617687;-45.120503652039325
1739209837.1617699;-30.49652367304973
1739209837.161771;-27.8777449560314
1739209837.1617723;-38.13080360867914
1739209837.1617734;-38.13080360867914
1739209837.1617746;-35.57807855764607
1739209837.161776;-45.120503652039325
1739209837.1617773;-38.13080360867914
1739209837.1617785;-35.57807855764607
1739209837.1617796;-45.120503652039325
1739209837.1617808;-38.13080360867914
1739209837.161782;-45.120503652039325
1739209837.1617835;-45.120503652039325
1739209837.1617846;-33.981070128970906
1739209837.1617858;-31.141103565318893
1739209837.161787;-45.120503652039325
1739209837.1617882;-38.13080360867914
1739209837.1617894;-38.13080360867914
1739209837.1617906;-38.13080360867914
1739209837.161792;-38.13080360867914
1739209837.1617932;-45.120503652039325
1739209837.1617944;-45.120503652039325
1739209837.1617956;-45.120503652039325
1739209837.1617968;-38.13080360867914
1739209837.161798;-45.120503652039325
1739209837.1617994;-38.13080360867914
1739209837.1618006;-31.141103565318893
1739209837.1618018;-45.120503652039325
1739209837.161803;-38.13080360867914
1739209837.1618042;-45.120503652039325
1739209837.1618054;-35.57807855764607
1739209837.1618068;-45.120503652039325
1739209837.161808;-38.13080360867914
1739209837.1618092;-35.57807855764607
1739209837.1618104;-45.120503652039325
1739209837.1618116;-38.13080360867914
1739209837.1618128;-35.57807855764607
1739209837.161814;-38.13080360867914
1739209837.1618154;-38.13080360867914
1739209837.1618166;-32.816014438256545
1739209837.1618178;-38.13080360867914
1739209837.161819;-38.13080360867914
1739209837.1618202;-32.816014438256545
1739209837.1618214;-38.13080360867914
1739209837.1618228;-38.13080360867914
1739209837.161824;-45.120503652039325
1739209837.1618252;-45.120503652039325
1739209837.1618264;-45.120503652039325
1739209837.1618276;-45.120503652039325
1739209837.1618288;-45.120503652039325
1739209837.1618302;-45.120503652039325
1739209837.1618314;-45.120503652039325
1739209837.1618326;-38.13080360867914
1739209837.1618338;-38.13080360867914
1739209837.161835;-38.13080360867914
1739209837.1618361;-45.120503652039325
1739209837.1618376;-38.13080360867914
1739209837.1618388;-38.13080360867914
1739209837.16184;-45.120503652039325
1739209837.1618412;-33.981070128970906
1739209837.1618423;-35.57807855764607
1739209837.1618435;-33.981070128970906
1739209837.1618447;-45.120503652039325
1739209837.1618462;-38.13080360867914
1739209837.1618474;-35.57807855764607
1739209837.1618485;-38.13080360867914
1739209837.1618497;-38.13080360867914
1739209837.161851;-38.13080360867914
1739209837.1618521;-38.13080360867914
1739209837.1618536;-45.120503652039325
1739209837.1618547;-35.57807855764607
1739209837.161856;-38.13080360867914
1739209837.1618571;-45.120503652039325
1739209837.1618583;-38.13080360867914
1739209837.1618595;-38.13080360867914
1739209837.161861;-33.981070128970906
1739209837.1618621;-45.120503652039325
1739209837.1618633;-45.120503652039325
1739209837.1618645;-45.120503652039325
1739209837.1618657;-38.13080360867914
1739209837.161867;-35.57807855764607
1739209837.161868;-38.13080360867914
1739209837.1618695;-38.13080360867914
1739209837.1618707;-33.981070128970906
1739209837.161872;-45.120503652039325
1739209837.161873;-45.120503652039325
1739209837.1618743;-45.120503652039325
1739209837.1618755;-45.120503652039325
1739209837.161877;-45.120503652039325
1739209837.161878;-38.13080360867914
1739209837.1618793;-38.13080360867914
1739209837.1618805;-45.120503652039325
1739209837.1618817;-38.13080360867914
1739209837.1618829;-38.13080360867914
1739209837.1618843;-45.120503652039325
1739209837.1618855;-38.13080360867914
1739209837.1618867;-45.120503652039325
1739209837.161888;-38.13080360867914
1739209837.161889;-38.13080360867914
1739209837.1618903;-38.13080360867914
1739209837.1618917;-45.120503652039325
1739209837.161893;-38.13080360867914
1739209837.161894;-38.13080360867914
1739209837.1618953;-45.120503652039325
1739209837.1618965;-38.13080360867914
1739209837.1618977;-45.120503652039325
1739209837.1618989;-38.13080360867914
1739209837.1619003;-38.13080360867914
1739209837.1619015;-45.120503652039325
1739209837.1619027;-45.120503652039325
1739209837.1619039;-45.120503652039325
1739209837.161905;-33.981070128970906
1739209837.1619062;-45.120503652039325
1739209837.1619077;-31.141103565318915
1739209837.1619089;-35.57807855764607
1739209837.16191;-32.81601443825658
1739209837.1619112;-45.120503652039325
1739209837.1619124;-38.13080360867914
1739209837.1619136;-35.57807855764607
1739209837.161915;-45.120503652039325
1739209837.1619163;-45.120503652039325
1739209837.1619174;-45.120503652039325
1739209837.1619186;-45.120503652039325
1739209837.1619198;-27.267205301931607
1739209837.161921;-35.57807855764607
1739209837.1619225;-38.13080360867914
1739209837.1619236;-45.120503652039325
1739209837.1619248;-33.981070128970906
1739209837.161926;-45.120503652039325
1739209837.1619272;-45.120503652039325
1739209837.1619284;-38.13080360867914
1739209837.1619296;-35.57807855764607
1739209837.161931;-45.120503652039325
1739209837.1619322;-45.120503652039325
1739209837.1619334;-45.120503652039325
1739209837.1619346;-45.120503652039325
1739209837.1619358;-45.120503652039325
1739209837.161937;-38.13080360867914
1739209837.1619384;-38.13080360867914
1739209837.1619396;-45.120503652039325
1739209837.1619408;-38.13080360867914
1739209837.161942;-38.13080360867914
1739209837.1619432;-45.120503652039325
1739209837.1619444;-45.120503652039325
1739209837.1619458;-45.120503652039325
1739209837.161947;-38.13080360867914
1739209837.1619482;-38.13080360867914
1739209837.1619494;-30.49652367304973
1739209837.1619506;-38.13080360867914
1739209837.1619518;-38.13080360867914
1739209837.161953;-35.57807855764607
1739209837.1619544;-38.13080360867914
1739209837.1619556;-45.120503652039325
1739209837.1619568;-45.120503652039325
1739209837.161958;-33.981070128970906
1739209837.1619592;-31.141103565318943
1739209837.1619604;-45.120503652039325
1739209837.1619618;-38.13080360867914
1739209837.161963;-45.120503652039325
1739209837.1619642;-45.120503652039325
1739209837.1619654;-45.120503652039325
1739209837.1619666;-33.981070128970906
1739209837.1619678;-38.13080360867914
1739209837.1619692;-30.49652367304973
1739209837.1619704;-32.816014438256545
1739209837.1619716;-45.120503652039325
1739209837.1619728;-45.120503652039325
1739209837.161974;-38.13080360867914
1739209837.1619751;-38.13080360867914
1739209837.1619766;-38.13080360867914
1739209837.1619778;-45.120503652039325
1739209837.161979;-45.120503652039325
1739209837.1619802;-45.120503652039325
1739209837.1619813;-45.120503652039325
1739209837.1619825;-45.120503652039325
1739209837.1619837;-35.57807855764607
1739209837.1619852;-35.57807855764607
1739209837.1619864;-45.120503652039325
1739209837.1619875;-45.120503652039325
1739209837.1619887;-45.120503652039325
1739209837.16199;-33.981070128970906
1739209837.1619911;-38.13080360867914
1739209837.1619925;-35.57807855764607
1739209837.1619937;-38.13080360867914
1739209837.161995;-45.120503652039325
1739209837.1619961;-45.120503652039325
1739209837.1619973;-45.120503652039325
1739209837.1619985;-38.13080360867914
1739209837.162;-35.57807855764607
1739209837.1620011;-45.120503652039325
1739209837.1620023;-45.120503652039325
1739209837.1620035;-35.57807855764607
1739209837.1620047;-38.13080360867914
1739209837.162006;-38.13080360867914
1739209837.162007;-32.816014438256545
1739209837.1620085;-45.120503652039325
1739209837.1620097;-45.120503652039325
1739209837.162011;-38.13080360867914
1739209837.162012;-38.13080360867914
1739209837.1620133;-45.120503652039325
1739209837.1620145;-33.981070128970906
1739209837.162016;-38.13080360867914
1739209837.162017;-45.120503652039325
1739209837.1620183;-38.13080360867914
1739209837.1620195;-38.13080360867914
1739209837.1620207;-38.13080360867914
1739209837.1620219;-38.13080360867914
1739209837.1620233;-38.13080360867914
1739209837.1620245;-38.13080360867914
1739209837.1620257;-38.13080360867914
1739209837.162027;-38.13080360867914
1739209837.162028;-38.13080360867914
1739209837.1620293;-38.13080360867914
1739209837.1620307;-38.13080360867914
1739209837.162032;-38.13080360867914
1739209837.162033;-45.120503652039325
1739209837.1620343;-38.13080360867914
1739209837.1620355;-32.816014438256545
1739209837.1620367;-38.13080360867914
1739209837.1620378;-38.13080360867914
1739209837.1620393;-32.816014438256545
1739209837.1620405;-45.120503652039325
1739209837.1620417;-45.120503652039325
1739209837.1620429;-38.13080360867914
1739209837.162044;-38.13080360867914
1739209837.1620452;-33.981070128970906
1739209837.1620467;-45.120503652039325
1739209837.1620479;-45.120503652039325
1739209837.162049;-45.120503652039325
1739209837.1620502;-35.57807855764607
1739209837.1620514;-38.13080360867914
1739209837.1620526;-45.120503652039325
1739209837.162054;-35.57807855764607
1739209837.1620553;-38.13080360867914
1739209837.1620564;-38.13080360867914
1739209837.1620576;-38.13080360867914
1739209837.1620588;-45.120503652039325
1739209837.16206;-38.13080360867914
1739209837.1620612;-35.57807855764607
1739209837.1620626;-38.13080360867914
1739209837.1620638;-45.120503652039325
1739209837.162065;-45.120503652039325
1739209837.1620662;-45.120503652039325
1739209837.1620674;-38.13080360867914
1739209837.1620686;-38.13080360867914
1739209837.16207;-38.13080360867914
1739209837.1620712;-45.120503652039325
1739209837.1620724;-45.120503652039325
1739209837.1620736;-33.981070128970906
1739209837.1620748;-33.981070128970906
1739209837.162076;-38.13080360867914
1739209837.1620774;-45.120503652039325
1739209837.1620786;-38.13080360867914
1739209837.1620798;-33.981070128970906
1739209837.162081;-45.120503652039325
1739209837.1620822;-38.13080360867914
1739209837.1620834;-45.120503652039325
1739209837.1620848;-38.13080360867914
1739209837.162086;-35.57807855764607
1739209837.1620872;-38.13080360867914
1739209837.1620884;-38.13080360867914
1739209837.1620896;-33.981070128970906
1739209837.1620908;-35.57807855764607
1739209837.162092;-38.13080360867914
1739209837.1620934;-45.120503652039325
1739209837.1620946;-38.13080360867914
1739209837.1620958;-38.13080360867914
1739209837.162097;-45.120503652039325
1739209837.1620982;-45.120503652039325
1739209837.1620994;-45.120503652039325
1739209837.1621008;-38.13080360867914
1739209837.162102;-45.120503652039325
1739209837.1621032;-45.120503652039325
1739209837.1621044;-38.13080360867914
1739209837.1621056;-45.120503652039325
1739209837.1621068;-45.120503652039325
1739209837.1621082;-45.120503652039325
1739209837.1621094;-45.120503652039325
1739209837.1621106;-45.120503652039325
1739209837.1621118;-45.120503652039325
1739209837.162113;-45.120503652039325
1739209837.1621141;-45.120503652039325
1739209837.1621153;-45.120503652039325
1739209837.1621168;-38.13080360867914
1739209837.162118;-38.13080360867914
1739209837.1621192;-38.13080360867914
1739209837.1621203;-45.120503652039325
1739209837.1621215;-45.120503652039325
1739209837.1621227;-38.13080360867914
1739209837.1621242;-38.13080360867914
1739209837.1621253;-45.120503652039325
1739209837.1621265;-45.120503652039325
1739209837.1621277;-45.120503652039325
1739209837.162129;-45.120503652039325
1739209837.16213;-38.13080360867914
1739209837.1621315;-38.13080360867914
1739209837.1621327;-38.13080360867914
1739209837.162134;-38.13080360867914
1739209837.1621351;-32.816014438256545
1739209837.1621363;-38.13080360867914
1739209837.1621375;-45.120503652039325
1739209837.162139;-31.141103565318915
1739209837.1621401;-35.57807855764607
1739209837.1621413;-38.13080360867914
1739209837.1621425;-45.120503652039325
1739209837.1621437;-38.13080360867914
1739209837.162145;-38.13080360867914
1739209837.162146;-38.13080360867914
1739209837.1621475;-45.120503652039325
1739209837.1621487;-45.120503652039325
1739209837.16215;-38.13080360867914
1739209837.162151;-38.13080360867914
1739209837.1621523;-45.120503652039325
1739209837.1621535;-38.13080360867914
1739209837.162155;-45.120503652039325
1739209837.162156;-45.120503652039325
1739209837.1621573;-45.120503652039325
1739209837.1621585;-28.992665084841942
1739209837.1621597;-35.57807855764607
1739209837.1621609;-45.120503652039325
1739209837.1621623;-45.120503652039325
1739209837.1621635;-35.57807855764607
1739209837.1621647;-32.816014438256545
1739209837.1621659;-38.13080360867914
1739209837.162167;-45.120503652039325
1739209837.1621683;-33.981070128970956
1739209837.1621695;-45.120503652039325
1739209837.162171;-38.13080360867914
1739209837.162172;-45.120503652039325
1739209837.1621733;-45.120503652039325
1739209837.1621745;-45.120503652039325
1739209837.1621757;-32.816014438256545
1739209837.1621768;-38.13080360867914
1739209837.1621783;-30.49652367304973
1739209837.1621795;-32.816014438256545
1739209837.1621807;-38.13080360867914
1739209837.1621819;-32.816014438256545
1739209837.162183;-38.13080360867914
1739209837.1621842;-45.120503652039325
1739209837.1621857;-45.120503652039325
1739209837.1621869;-35.57807855764607
1739209837.162188;-45.120503652039325
1739209837.1621892;-45.120503652039325
1739209837.1621904;-38.13080360867914
1739209837.1621916;-35.57807855764607
1739209837.162193;-45.120503652039325
1739209837.1621943;-45.120503652039325
1739209837.1621954;-35.57807855764607
1739209837.1621966;-38.13080360867914
1739209837.1621978;-32.816014438256545
1739209837.162199;-30.49652367304973
1739209837.1622002;-45.120503652039325
1739209837.1622016;-38.13080360867914
1739209837.1622028;-35.57807855764607
1739209837.162204;-38.13080360867914
1739209837.1622052;-45.120503652039325
1739209837.1622064;-45.120503652039325
1739209837.1622076;-35.57807855764607
1739209837.162209;-35.57807855764607
1739209837.1622102;-45.120503652039325
1739209837.1622114;-38.13080360867914
1739209837.1622126;-45.120503652039325
1739209837.1622138;-38.13080360867914
1739209837.162215;-45.120503652039325
1739209837.1622164;-38.13080360867914
1739209837.1622176;-45.120503652039325
1739209837.1622188;-45.120503652039325
1739209837.16222;-35.57807855764607
1739209837.1622212;-35.57807855764607
1739209837.1622224;-45.120503652039325
1739209837.1622236;-38.13080360867914
1739209837.162225;-38.13080360867914
1739209837.1622262;-45.120503652039325
1739209837.1622274;-32.816014438256545
1739209837.1622286;-31.141103565318893
1739209837.1622298;-45.120503652039325
1739209837.162231;-45.120503652039325
1739209837.1622324;-33.981070128970906
1739209837.1622336;-38.13080360867914
1739209837.1622348;-45.120503652039325
1739209837.162236;-38.13080360867914
1739209837.1622372;-38.13080360867914
1739209837.1622384;-38.13080360867914
1739209837.1622398;-45.120503652039325
1739209837.162241;-45.120503652039325
1739209837.1622422;-45.120503652039325
1739209837.1622434;-38.13080360867914
1739209837.1622446;-38.13080360867914
1739209837.1622458;-45.120503652039325
1739209837.1622472;-35.57807855764607
1739209837.1622484;-26.991370085610736
1739209837.1622496;-45.120503652039325
1739209837.1622508;-45.120503652039325
1739209837.162252;-38.13080360867914
1739209837.1622531;-38.13080360867914
1739209837.1622543;-45.120503652039325
1739209837.1622558;-45.120503652039325
1739209837.162257;-45.120503652039325
1739209837.1622581;-45.120503652039325
1739209837.1622593;-45.120503652039325
1739209837.1622605;-38.13080360867914
1739209837.1622617;-45.120503652039325
1739209837.1622632;-45.120503652039325
1739209837.1622643;-45.120503652039325
1739209837.1622655;-38.13080360867914
1739209837.1622667;-38.13080360867914
1739209837.162268;-45.120503652039325
1739209837.162269;-35.57807855764607
1739209837.1622705;-35.57807855764607
1739209837.1622717;-45.120503652039325
1739209837.162273;-45.120503652039325
1739209837.1622741;-35.57807855764607
1739209837.1622753;-35.57807855764607
1739209837.1622765;-38.13080360867914
1739209837.162278;-35.57807855764607
1739209837.1622791;-38.13080360867914
1739209837.1622803;-45.120503652039325
1739209837.1622815;-33.981070128970906
1739209837.1622827;-33.981070128970906
1739209837.162284;-33.981070128970906
1739209837.162285;-45.120503652039325
1739209837.1622865;-45.120503652039325
1739209837.1622877;-45.120503652039325
1739209837.162289;-45.120503652039325
1739209837.16229;-45.120503652039325
1739209837.1622913;-45.120503652039325
1739209837.1622925;-38.13080360867914
1739209837.162294;-38.13080360867914
1739209837.162295;-45.120503652039325
1739209837.1622963;-45.120503652039325
1739209837.1622975;-35.57807855764607
1739209837.1622987;-45.120503652039325
1739209837.1622999;-45.120503652039325
1739209837.1623013;-45.120503652039325
1739209837.1623025;-45.120503652039325
1739209837.1623037;-45.120503652039325
1739209837.1623049;-45.120503652039325
1739209837.162306;-45.120503652039325
1739209837.1623073;-45.120503652039325
1739209837.1623085;-45.120503652039325
1739209837.16231;-45.120503652039325
1739209837.162311;-38.13080360867914
1739209837.1623123;-35.57807855764607
1739209837.1623135;-38.13080360867914
1739209837.1623147;-45.120503652039325
1739209837.1623158;-38.13080360867914
1739209837.1623173;-38.13080360867914
1739209837.1623185;-38.13080360867914
1739209837.1623197;-45.120503652039325
1739209837.1623209;-38.13080360867914
1739209837.162322;-38.13080360867914
1739209837.1623232;-45.120503652039325
1739209837.1623247;-45.120503652039325
1739209837.1623259;-38.13080360867914
1739209837.162327;-35.57807855764607
1739209837.1623282;-38.13080360867914
1739209837.1623294;-45.120503652039325
1739209837.1623306;-38.13080360867914
1739209837.162332;-33.981070128970906
1739209837.1623333;-35.57807855764607
1739209837.1623344;-45.120503652039325
1739209837.1623356;-38.13080360867914
1739209837.1623368;-45.120503652039325
1739209837.162338;-38.13080360867914
1739209837.1623392;-45.120503652039325
1739209837.1623406;-45.120503652039325
1739209837.1623418;-45.120503652039325
1739209837.162343;-45.120503652039325
1739209837.1623442;-45.120503652039325
1739209837.1623454;-35.57807855764607
1739209837.1623466;-35.57807855764607
1739209837.162348;-31.141103565318915
1739209837.1623492;-35.57807855764607
1739209837.1623504;-45.120503652039325
1739209837.1623516;-45.120503652039325
1739209837.1623528;-38.13080360867914
1739209837.162354;-45.120503652039325
1739209837.1623554;-38.13080360867914
1739209837.1623566;-38.13080360867914
1739209837.1623578;-45.120503652039325
1739209837.162359;-38.13080360867914
1739209837.1623602;-38.13080360867914
1739209837.1623614;-45.120503652039325
1739209837.1623626;-38.13080360867914
1739209837.162364;-35.57807855764607
1739209837.1623652;-38.13080360867914
1739209837.1623664;-45.120503652039325
1739209837.1623676;-38.13080360867914
1739209837.1623688;-35.57807855764607
1739209837.16237;-45.120503652039325
1739209837.1623714;-45.120503652039325
1739209837.1623726;-33.981070128970906
1739209837.1623738;-38.13080360867914
1739209837.162375;-38.13080360867914
1739209837.1623762;-38.13080360867914
1739209837.1623774;-30.49652367304973
1739209837.1623788;-38.13080360867914
1739209837.16238;-45.120503652039325
1739209837.1623812;-35.57807855764607
1739209837.1623824;-38.13080360867914
1739209837.1623836;-38.13080360867914
1739209837.1623847;-38.13080360867914
1739209837.1623862;-38.13080360867914
1739209837.1623874;-45.120503652039325
1739209837.1623886;-38.13080360867914
1739209837.1623898;-38.13080360867914
1739209837.162391;-38.13080360867914
1739209837.1623921;-38.13080360867914
1739209837.1623933;-38.13080360867914
1739209837.1623948;-38.13080360867914
1739209837.162396;-38.13080360867914
1739209837.1623971;-30.49652367304973
1739209837.1623983;-32.816014438256545
1739209837.1623995;-45.120503652039325
1739209837.1624007;-35.57807855764607
1739209837.1624022;-38.13080360867914
1739209837.1624033;-45.120503652039325
1739209837.1624045;-38.13080360867914
1739209837.1624057;-27.8777449560314
1739209837.162407;-32.81601443825658
1739209837.162408;-45.120503652039325
1739209837.1624095;-38.13080360867914
1739209837.1624107;-38.13080360867914
1739209837.162412;-45.120503652039325
1739209837.1624131;-45.120503652039325
1739209837.1624143;-38.13080360867914
1739209837.1624155;-38.13080360867914
1739209837.1624167;-29.438486411369333
1739209837.1624181;-33.981070128970906
1739209837.1624193;-45.120503652039325
1739209837.1624205;-38.13080360867914
1739209837.1624217;-38.13080360867914
1739209837.162423;-38.13080360867914
1739209837.162424;-38.13080360867914
1739209837.1624255;-35.57807855764607
1739209837.1624267;-45.120503652039325
1739209837.162428;-38.13080360867914
1739209837.162429;-38.13080360867914
1739209837.1624303;-45.120503652039325
1739209837.1624315;-45.120503652039325
1739209837.162433;-38.13080360867914
1739209837.162434;-38.13080360867914
1739209837.1624353;-45.120503652039325
1739209837.1624365;-38.13080360867914
1739209837.1624377;-35.57807855764607
1739209837.1624389;-45.120503652039325
1739209837.1624403;-45.120503652039325
1739209837.1624415;-38.13080360867914
1739209837.1624427;-32.816014438256545
1739209837.1624439;-45.120503652039325
1739209837.162445;-45.120503652039325
1739209837.1624463;-38.13080360867914
1739209837.1624475;-38.13080360867914
1739209837.162449;-45.120503652039325
1739209837.16245;-38.13080360867914
1739209837.1624513;-45.120503652039325
1739209837.1624525;-45.120503652039325
1739209837.1624537;-45.120503652039325
1739209837.1624548;-38.13080360867914
1739209837.1624563;-45.120503652039325
1739209837.1624575;-45.120503652039325
1739209837.1624587;-38.13080360867914
1739209837.1624599;-35.57807855764607
1739209837.162461;-45.120503652039325
1739209837.1624622;-45.120503652039325
1739209837.1624637;-38.13080360867914
1739209837.1624649;-45.120503652039325
1739209837.162466;-32.816014438256545
1739209837.1624672;-27.8777449560314
1739209837.1624684;-45.120503652039325
1739209837.1624696;-45.120503652039325
1739209837.1624708;-32.816014438256545
1739209837.1624722;-32.816014438256545
1739209837.1624734;-45.120503652039325
1739209837.1624746;-45.120503652039325
1739209837.1624758;-45.120503652039325
1739209837.162477;-38.13080360867914
1739209837.1624782;-38.13080360867914
1739209837.1624796;-38.13080360867914
1739209837.1624808;-38.13080360867914
1739209837.162482;-45.120503652039325
1739209837.1624832;-33.981070128970906
1739209837.1624844;-38.13080360867914
1739209837.1624856;-38.13080360867914
1739209837.162487;-26.487275050834715
1739209837.1624882;-38.13080360867914
1739209837.1624894;-45.120503652039325
1739209837.1624906;-38.13080360867914
1739209837.1624918;-35.57807855764607
1739209837.162493;-38.13080360867914
1739209837.1624944;-35.57807855764607
1739209837.1624956;-45.120503652039325
1739209837.1624968;-38.13080360867914
1739209837.162498;-45.120503652039325
1739209837.1624992;-38.13080360867914
1739209837.1625004;-38.13080360867914
1739209837.1625016;-45.120503652039325
1739209837.162503;-38.13080360867914
1739209837.1625042;-35.57807855764607
1739209837.1625054;-45.120503652039325
1739209837.1625066;-45.120503652039325
1739209837.1625078;-38.13080360867914
1739209837.162509;-35.57807855764607
1739209837.1625104;-45.120503652039325
1739209837.1625116;-45.120503652039325
1739209837.1625128;-45.120503652039325
1739209837.162514;-45.120503652039325
1739209837.1625152;-45.120503652039325
1739209837.1625164;-33.981070128970906
1739209837.1625178;-38.13080360867914
1739209837.162519;-45.120503652039325
1739209837.1625202;-38.13080360867914
1739209837.1625214;-45.120503652039325
1739209837.1625226;-38.13080360867914
1739209837.1625237;-38.13080360867914
1739209837.162525;-38.13080360867914
1739209837.1625264;-45.120503652039325
1739209837.1625276;-38.13080360867914
1739209837.1625288;-30.49652367304973
1739209837.16253;-45.120503652039325
1739209837.1625311;-33.981070128970956
1739209837.1625323;-38.13080360867914
1739209837.1625338;-32.816014438256545
1739209837.162535;-45.120503652039325
1739209837.1625361;-38.13080360867914
1739209837.1625373;-38.13080360867914
1739209837.1625385;-35.57807855764607
1739209837.1625397;-45.120503652039325
1739209837.1625412;-38.13080360867914
1739209837.1625423;-33.981070128970906
1739209837.1625435;-38.13080360867914
1739209837.1625447;-38.13080360867914
