CAN Message; 0x39:04a47918a84b14d4
1739209603.377534;-38.13080360867914
1739209603.3775358;-45.120503652039325
1739209603.377538;-45.120503652039325
1739209603.37754;-38.13080360867914
1739209603.377542;-45.120503652039325
1739209603.3775442;-33.981070128970906
1739209603.3775463;-30.49652367304973
1739209603.3775485;-35.57807855764607
1739209603.3775504;-35.57807855764607
1739209603.3775525;-38.13080360867914
1739209603.3775547;-35.57807855764607
1739209603.3775566;-38.13080360867914
1739209603.3775587;-38.13080360867914
1739209603.3775609;-45.120503652039325
1739209603.377563;-45.120503652039325
1739209603.377565;-38.13080360867914
1739209603.377567;-45.120503652039325
1739209603.3775692;-38.13080360867914
1739209603.377571;-38.13080360867914
1739209603.3775733;-45.120503652039325
1739209603.3775754;-45.120503652039325
1739209603.3775773;-38.13080360867914
1739209603.3775795;-38.13080360867914
1739209603.3775816;-45.120503652039325
1739209603.3775837;-38.13080360867914
1739209603.3775856;-33.981070128970906
1739209603.3775878;-45.120503652039325
1739209603.37759;-45.120503652039325
1739209603.3775918;-38.13080360867914
1739209603.377594;-38.13080360867914
1739209603.3775961;-38.13080360867914
1739209603.377598;-32.816014438256545
1739209603.3776002;-45.120503652039325
1739209603.3776023;-38.13080360867914
1739209603.3776045;-38.13080360867914
1739209603.3776064;-38.13080360867914
1739209603.3776085;-45.120503652039325
1739209603.3776107;-45.120503652039325
1739209603.3776126;-45.120503652039325
1739209603.3776147;-45.120503652039325
1739209603.377617;-45.120503652039325
1739209603.3776188;-38.13080360867914
1739209603.377621;-45.120503652039325
1739209603.377623;-38.13080360867914
1739209603.3776252;-38.13080360867914
1739209603.3776271;-45.120503652039325
1739209603.3776293;-33.981070128970906
1739209603.3776314;-45.120503652039325
1739209603.3776333;-45.120503652039325
1739209603.3776355;-38.13080360867914
1739209603.3776376;-45.120503652039325
1739209603.3776398;-33.981070128970906
1739209603.3776417;-35.57807855764607
1739209603.3776438;-45.120503652039325
1739209603.377646;-38.13080360867914
1739209603.3776479;-38.13080360867914
1739209603.37765;-38.13080360867914
1739209603.3776522;-45.120503652039325
1739209603.377654;-45.120503652039325
1739209603.3776562;-38.13080360867914
1739209603.3776584;-38.13080360867914
1739209603.3776605;-45.120503652039325
1739209603.3776624;-45.120503652039325
1739209603.3776646;-38.13080360867914
1739209603.3776667;-38.13080360867914
1739209603.3776686;-45.120503652039325
1739209603.3776708;-45.120503652039325
1739209603.377673;-45.120503652039325
1739209603.3776748;-38.13080360867914
1739209603.377677;-38.13080360867914
1739209603.377679;-45.120503652039325
1739209603.3776813;-38.13080360867914
1739209603.3776832;-38.13080360867914
1739209603.3776853;-45.120503652039325
1739209603.3776875;-45.120503652039325
1739209603.3776894;-35.57807855764607
1739209603.3776915;-45.120503652039325
1739209603.3776937;-45.120503652039325
1739209603.3776956;-45.120503652039325
1739209603.3776977;-38.13080360867914
1739209603.3776999;-38.13080360867914
1739209603.377702;-45.120503652039325
1739209603.377704;-38.13080360867914
1739209603.377706;-38.13080360867914
1739209603.3777082;-33.981070128970906
1739209603.37771;-45.120503652039325
1739209603.3777122;-45.120503652039325
1739209603.3777144;-33.981070128970906
1739209603.3777165;-45.120503652039325
1739209603.3777184;-35.57807855764607
1739209603.3777206;-38.13080360867914
1739209603.3777227;-38.13080360867914
1739209603.3777246;-45.120503652039325
1739209603.3777268;-38.13080360867914
1739209603.377729;-38.13080360867914
1739209603.3777308;-45.120503652039325
1739209603.377733;-45.120503652039325
1739209603.3777351;-45.120503652039325
1739209603.3777373;-38.13080360867914
1739209603.3777392;-38.13080360867914
1739209603.3777413;-45.120503652039325
1739209603.3777435;-38.13080360867914
1739209603.3777454;-38.13080360867914
1739209603.3777475;-38.13080360867914
1739209603.3777497;-45.120503652039325
1739209603.3777516;-45.120503652039325
1739209603.3777537;-45.120503652039325
1739209603.3777559;-33.981070128970906
1739209603.377758;-38.13080360867914
1739209603.37776;-45.120503652039325
1739209603.377762;-45.120503652039325
1739209603.3777642;-35.57807855764607
1739209603.3777661;-32.816014438256545
1739209603.3777683;-33.981070128970906
1739209603.3777704;-38.13080360867914
1739209603.3777726;-38.13080360867914
1739209603.3777745;-38.13080360867914
1739209603.3777766;-38.13080360867914
1739209603.3777788;-38.13080360867914
1739209603.3777807;-38.13080360867914
1739209603.3777828;-38.13080360867914
1739209603.377785;-38.13080360867914
1739209603.3777869;-38.13080360867914
1739209603.377789;-45.120503652039325
1739209603.3777912;-38.13080360867914
1739209603.3777933;-38.13080360867914
1739209603.3777952;-38.13080360867914
1739209603.3777974;-26.991370085610722
1739209603.3777995;-35.57807855764607
1739209603.3778014;-38.13080360867914
1739209603.3778036;-45.120503652039325
1739209603.3778057;-35.57807855764607
1739209603.3778076;-38.13080360867914
1739209603.3778098;-45.120503652039325
1739209603.377812;-33.981070128970906
1739209603.377814;-45.120503652039325
1739209603.377816;-38.13080360867914
1739209603.377818;-45.120503652039325
1739209603.3778203;-45.120503652039325
1739209603.3778222;-33.981070128970906
1739209603.3778243;-38.13080360867914
1739209603.3778265;-45.120503652039325
1739209603.3778286;-45.120503652039325
1739209603.3778305;-45.120503652039325
1739209603.3778327;-45.120503652039325
1739209603.3778348;-45.120503652039325
1739209603.3778367;-45.120503652039325
1739209603.3778389;-45.120503652039325
1739209603.377841;-38.13080360867914
1739209603.377843;-45.120503652039325
1739209603.377845;-45.120503652039325
1739209603.3778472;-29.438486411369333
1739209603.3778493;-32.816014438256545
1739209603.3778512;-45.120503652039325
1739209603.3778534;-38.13080360867914
1739209603.3778555;-35.57807855764607
1739209603.3778574;-38.13080360867914
1739209603.3778596;-38.13080360867914
1739209603.3778617;-35.57807855764607
1739209603.3778636;-45.120503652039325
1739209603.3778658;-45.120503652039325
1739209603.377868;-38.13080360867914
1739209603.37787;-45.120503652039325
1739209603.377872;-45.120503652039325
1739209603.3778741;-38.13080360867914
1739209603.3778763;-38.13080360867914
1739209603.3778782;-38.13080360867914
1739209603.3778803;-32.816014438256545
1739209603.3778825;-32.816014438256545
1739209603.3778844;-38.13080360867914
1739209603.3778865;-38.13080360867914
1739209603.3778887;-35.57807855764607
1739209603.3778908;-38.13080360867914
1739209603.3778927;-45.120503652039325
1739209603.3778949;-33.981070128970906
1739209603.377897;-45.120503652039325
1739209603.377899;-45.120503652039325
1739209603.377901;-38.13080360867914
1739209603.3779032;-45.120503652039325
1739209603.3779054;-45.120503652039325
1739209603.3779073;-45.120503652039325
1739209603.3779094;-45.120503652039325
1739209603.3779116;-38.13080360867914
1739209603.3779135;-45.120503652039325
1739209603.3779156;-45.120503652039325
1739209603.3779178;-45.120503652039325
1739209603.3779197;-45.120503652039325
1739209603.3779218;-45.120503652039325
1739209603.377924;-45.120503652039325
1739209603.377926;-38.13080360867914
1739209603.377928;-45.120503652039325
1739209603.3779302;-35.57807855764607
1739209603.3779323;-32.816014438256545
1739209603.3779342;-38.13080360867914
1739209603.3779364;-38.13080360867914
1739209603.3779385;-35.57807855764607
1739209603.3779404;-32.816014438256545
1739209603.3779426;-38.13080360867914
1739209603.3779447;-45.120503652039325
1739209603.3779469;-38.13080360867914
1739209603.3779488;-45.120503652039325
1739209603.377951;-38.13080360867914
1739209603.377953;-45.120503652039325
1739209603.377955;-38.13080360867914
1739209603.377957;-38.13080360867914
1739209603.3779593;-38.13080360867914
1739209603.3779612;-38.13080360867914
1739209603.3779633;-35.57807855764607
1739209603.3779655;-35.57807855764607
1739209603.3779676;-38.13080360867914
1739209603.3779695;-45.120503652039325
1739209603.3779716;-38.13080360867914
1739209603.3779738;-38.13080360867914
1739209603.3779757;-38.13080360867914
1739209603.3779778;-45.120503652039325
1739209603.37798;-45.120503652039325
1739209603.3779821;-45.120503652039325
1739209603.377984;-45.120503652039325
1739209603.3779862;-45.120503652039325
1739209603.3779883;-38.13080360867914
1739209603.3779902;-38.13080360867914
1739209603.3779924;-38.13080360867914
1739209603.3779945;-45.120503652039325
1739209603.3779964;-38.13080360867914
1739209603.3779986;-33.981070128970906
1739209603.3780007;-45.120503652039325
1739209603.378003;-45.120503652039325
1739209603.3780048;-45.120503652039325
1739209603.378007;-38.13080360867914
1739209603.378009;-38.13080360867914
1739209603.378011;-45.120503652039325
1739209603.3780131;-45.120503652039325
1739209603.3780153;-45.120503652039325
1739209603.3780172;-45.120503652039325
1739209603.3780193;-38.13080360867914
1739209603.3780215;-38.13080360867914
1739209603.3780236;-38.13080360867914
1739209603.3780255;-38.13080360867914
1739209603.3780277;-38.13080360867914
1739209603.372597;-45.120503652039325
1739209603.3726;-38.13080360867914
1739209603.3726034;-45.120503652039325
1739209603.3726065;-45.120503652039325
1739209603.3726099;-38.13080360867914
1739209603.372613;-38.13080360867914
1739209603.3726163;-45.120503652039325
1739209603.3726194;-38.13080360867914
1739209603.3726227;-38.13080360867914
1739209603.372626;-45.120503652039325
1739209603.3726292;-45.120503652039325
1739209603.3726325;-38.13080360867914
1739209603.3726356;-45.120503652039325
1739209603.372639;-45.120503652039325
1739209603.372642;-45.120503652039325
1739209603.3726454;-45.120503652039325
1739209603.3726485;-29.438486411369333
1739209603.3726518;-38.13080360867914
1739209603.3726552;-38.13080360867914
1739209603.3726583;-38.13080360867914
1739209603.3726616;-31.141103565318915
1739209603.3726647;-38.13080360867914
1739209603.372668;-45.120503652039325
1739209603.3726711;-38.13080360867914
1739209603.3726745;-33.981070128970956
1739209603.3726776;-45.120503652039325
1739209603.372681;-38.13080360867914
1739209603.3726842;-45.120503652039325
1739209603.3726873;-45.120503652039325
1739209603.3726907;-33.981070128970906
1739209603.3726938;-38.13080360867914
1739209603.372697;-45.120503652039325
1739209603.3727002;-26.991370085610722
1739209603.3727036;-32.816014438256545
1739209603.3727067;-45.120503652039325
1739209603.37271;-45.120503652039325
1739209603.3727133;-38.13080360867914
1739209603.3727164;-38.13080360867914
1739209603.3727198;-38.13080360867914
1739209603.3727229;-38.13080360867914
1739209603.3727262;-45.120503652039325
1739209603.3727293;-45.120503652039325
1739209603.3727326;-45.120503652039325
1739209603.3727357;-38.13080360867914
1739209603.372739;-38.13080360867914
1739209603.3727424;-45.120503652039325
1739209603.3727455;-38.13080360867914
1739209603.3727489;-38.13080360867914
1739209603.372752;-45.120503652039325
1739209603.3727553;-45.120503652039325
1739209603.3727584;-33.981070128970906
1739209603.3727617;-38.13080360867914
1739209603.3727648;-45.120503652039325
1739209603.3727682;-45.120503652039325
1739209603.3727715;-38.13080360867914
1739209603.3727746;-45.120503652039325
1739209603.372778;-38.13080360867914
1739209603.372781;-35.57807855764607
1739209603.3727844;-45.120503652039325
1739209603.3727875;-33.981070128970906
1739209603.3727908;-35.57807855764607
1739209603.372794;-33.981070128970906
1739209603.3727973;-45.120503652039325
1739209603.3728004;-45.120503652039325
1739209603.3728037;-45.120503652039325
1739209603.372807;-38.13080360867914
1739209603.3728101;-45.120503652039325
1739209603.3728135;-45.120503652039325
1739209603.3728166;-45.120503652039325
1739209603.37282;-33.981070128970906
1739209603.372823;-38.13080360867914
1739209603.3728263;-45.120503652039325
1739209603.3728294;-35.57807855764607
1739209603.3728328;-35.57807855764607
1739209603.372836;-45.120503652039325
1739209603.3728392;-45.120503652039325
1739209603.3728426;-33.981070128970906
1739209603.3728456;-45.120503652039325
1739209603.372849;-38.13080360867914
1739209603.372852;-38.13080360867914
1739209603.3728554;-38.13080360867914
1739209603.3728585;-45.120503652039325
1739209603.3728619;-45.120503652039325
1739209603.3728652;-38.13080360867914
1739209603.3728683;-45.120503652039325
1739209603.3728716;-38.13080360867914
1739209603.3728747;-38.13080360867914
1739209603.372878;-33.981070128970906
1739209603.3728812;-38.13080360867914
1739209603.3728845;-33.981070128970906
1739209603.3728876;-35.57807855764607
1739209603.372891;-38.13080360867914
1739209603.3728943;-45.120503652039325
1739209603.3728974;-45.120503652039325
1739209603.3729007;-38.13080360867914
1739209603.3729038;-45.120503652039325
1739209603.3729072;-38.13080360867914
1739209603.3729103;-38.13080360867914
1739209603.3729136;-38.13080360867914
1739209603.3729167;-38.13080360867914
1739209603.37292;-38.13080360867914
1739209603.3729234;-45.120503652039325
1739209603.3729265;-45.120503652039325
1739209603.3729298;-45.120503652039325
1739209603.372933;-45.120503652039325
1739209603.3729362;-45.120503652039325
1739209603.3729393;-45.120503652039325
1739209603.3729427;-45.120503652039325
1739209603.3729458;-35.57807855764607
1739209603.3729491;-30.49652367304973
1739209603.3729525;-45.120503652039325
1739209603.3729556;-45.120503652039325
1739209603.372959;-33.981070128970906
1739209603.372962;-28.992665084841942
1739209603.3729653;-33.981070128970906
1739209603.3729684;-45.120503652039325
1739209603.3729718;-45.120503652039325
1739209603.3729749;-33.981070128970906
1739209603.3729782;-38.13080360867914
1739209603.3729815;-45.120503652039325
1739209603.3729846;-32.816014438256545
1739209603.372988;-31.141103565318915
1739209603.372991;-33.981070128970906
1739209603.3729944;-45.120503652039325
1739209603.3729975;-33.981070128970906
1739209603.3730009;-38.13080360867914
1739209603.373004;-45.120503652039325
1739209603.3730073;-45.120503652039325
1739209603.3730106;-33.981070128970906
1739209603.3730137;-28.992665084841942
1739209603.373017;-33.981070128970906
1739209603.3730202;-45.120503652039325
1739209603.3730235;-38.13080360867914
1739209603.3730266;-33.981070128970906
1739209603.37303;-38.13080360867914
1739209603.373033;-38.13080360867914
1739209603.3730364;-35.57807855764607
1739209603.3730397;-38.13080360867914
1739209603.3730428;-38.13080360867914
1739209603.3730462;-32.816014438256545
1739209603.3730493;-45.120503652039325
1739209603.3730526;-45.120503652039325
1739209603.3730557;-38.13080360867914
1739209603.373059;-45.120503652039325
1739209603.3730621;-45.120503652039325
1739209603.3730655;-38.13080360867914
1739209603.3730688;-31.141103565318915
1739209603.373072;-38.13080360867914
1739209603.3730752;-38.13080360867914
1739209603.3730783;-38.13080360867914
1739209603.3730817;-38.13080360867914
1739209603.3730848;-45.120503652039325
