CAN Message; 0x39:023da0be8f711b47
1739209636.486033;-45.120503652039325
1739209636.4860375;-35.57807855764607
1739209636.4860423;-45.120503652039325
1739209636.4860468;-45.120503652039325
1739209636.4860513;-35.57807855764607
1739209636.4860559;-45.120503652039325
1739209636.4860606;-33.981070128970906
1739209636.4860651;-38.13080360867914
1739209636.4860697;-38.13080360867914
1739209636.4860742;-38.13080360867914
1739209636.486079;-35.57807855764607
1739209636.4860835;-32.816014438256545
1739209636.486088;-45.120503652039325
1739209636.4860926;-45.120503652039325
1739209636.4860973;-38.13080360867914
1739209636.4861019;-38.13080360867914
1739209636.4861064;-45.120503652039325
1739209636.486111;-45.120503652039325
1739209636.4861157;-45.120503652039325
1739209636.4861202;-45.120503652039325
1739209636.4861248;-45.120503652039325
1739209636.4861293;-35.57807855764607
1739209636.486134;-38.13080360867914
1739209636.4861386;-45.120503652039325
1739209636.486143;-38.13080360867914
1739209636.4861476;-38.13080360867914
1739209636.4861524;-35.57807855764607
1739209636.486157;-35.57807855764607
1739209636.4861615;-38.13080360867914
1739209636.4861662;-38.13080360867914
1739209636.4861708;-38.13080360867914
1739209636.4861753;-45.120503652039325
1739209636.4861798;-45.120503652039325
1739209636.4861846;-45.120503652039325
1739209636.4861891;-38.13080360867914
1739209636.4861937;-38.13080360867914
1739209636.4861982;-45.120503652039325
1739209636.486203;-45.120503652039325
1739209636.4862075;-45.120503652039325
1739209636.486212;-38.13080360867914
1739209636.4862165;-38.13080360867914
1739209636.4862213;-38.13080360867914
1739209636.4862258;-45.120503652039325
1739209636.4862304;-45.120503652039325
1739209636.486235;-38.13080360867914
1739209636.4862397;-45.120503652039325
1739209636.4862442;-45.120503652039325
1739209636.4862487;-45.120503652039325
1739209636.4862533;-38.13080360867914
1739209636.486258;-38.13080360867914
1739209636.4862626;-38.13080360867914
1739209636.486267;-38.13080360867914
1739209636.4862716;-38.13080360867914
1739209636.4862764;-38.13080360867914
1739209636.486281;-38.13080360867914
1739209636.4862854;-32.816014438256545
1739209636.48629;-38.13080360867914
1739209636.4862947;-45.120503652039325
1739209636.4862993;-45.120503652039325
1739209636.4863038;-38.13080360867914
1739209636.4863083;-38.13080360867914
1739209636.486313;-35.57807855764607
1739209636.4863176;-38.13080360867914
1739209636.4863222;-38.13080360867914
1739209636.4863267;-38.13080360867914
1739209636.4863315;-38.13080360867914
1739209636.486336;-38.13080360867914
1739209636.4863405;-38.13080360867914
1739209636.486345;-45.120503652039325
1739209636.4863498;-45.120503652039325
1739209636.4863544;-38.13080360867914
1739209636.486359;-38.13080360867914
1739209636.4863634;-38.13080360867914
1739209636.4863682;-45.120503652039325
1739209636.4863727;-38.13080360867914
1739209636.4863772;-38.13080360867914
1739209636.4863818;-38.13080360867914
1739209636.4863865;-45.120503652039325
1739209636.486391;-38.13080360867914
1739209636.4863956;-38.13080360867914
1739209636.4864001;-38.13080360867914
1739209636.486405;-38.13080360867914
1739209636.4864094;-33.981070128970906
1739209636.486414;-38.13080360867914
1739209636.4864185;-38.13080360867914
1739209636.4864233;-45.120503652039325
1739209636.4864278;-35.57807855764607
1739209636.4864323;-35.57807855764607
1739209636.4864368;-45.120503652039325
1739209636.4864416;-38.13080360867914
1739209636.4864461;-45.120503652039325
1739209636.4864507;-38.13080360867914
1739209636.4864554;-28.992665084841942
1739209636.48646;-38.13080360867914
1739209636.4864645;-45.120503652039325
1739209636.486469;-38.13080360867914
1739209636.4864738;-45.120503652039325
1739209636.4864783;-45.120503652039325
1739209636.4864829;-35.57807855764607
1739209636.4864874;-32.816014438256545
1739209636.4864922;-33.981070128970956
1739209636.4864967;-45.120503652039325
1739209636.4865012;-38.13080360867914
1739209636.4865057;-45.120503652039325
1739209636.4865105;-45.120503652039325
1739209636.486515;-45.120503652039325
1739209636.4865196;-45.120503652039325
1739209636.486524;-38.13080360867914
1739209636.4865289;-28.992665084841942
1739209636.4865334;-35.57807855764607
1739209636.486538;-45.120503652039325
1739209636.4865425;-45.120503652039325
1739209636.4865472;-33.981070128970906
1739209636.4865518;-45.120503652039325
1739209636.4865563;-45.120503652039325
1739209636.4865608;-45.120503652039325
1739209636.4865656;-38.13080360867914
1739209636.4865701;-32.816014438256545
1739209636.4865746;-38.13080360867914
1739209636.4865792;-45.120503652039325
1739209636.486584;-45.120503652039325
1739209636.4865885;-45.120503652039325
1739209636.486593;-38.13080360867914
1739209636.4865975;-38.13080360867914
1739209636.4866023;-45.120503652039325
1739209636.4866068;-38.13080360867914
1739209636.4866114;-45.120503652039325
1739209636.486616;-45.120503652039325
1739209636.4866207;-38.13080360867914
1739209636.4866252;-38.13080360867914
1739209636.4866297;-38.13080360867914
1739209636.4866343;-45.120503652039325
1739209636.486639;-26.991370085610722
1739209636.4866436;-35.57807855764607
1739209636.486648;-45.120503652039325
1739209636.4866526;-45.120503652039325
1739209636.4866574;-33.981070128970906
1739209636.486662;-45.120503652039325
1739209636.4866664;-45.120503652039325
1739209636.486671;-33.981070128970906
1739209636.4866757;-38.13080360867914
1739209636.4866803;-45.120503652039325
1739209636.4866848;-45.120503652039325
1739209636.4866893;-45.120503652039325
1739209636.486694;-45.120503652039325
1739209636.4866986;-45.120503652039325
1739209636.4867032;-38.13080360867914
1739209636.4867077;-45.120503652039325
1739209636.4867125;-27.8777449560314
1739209636.486717;-29.438486411369333
1739209636.4867215;-45.120503652039325
1739209636.486726;-38.13080360867914
1739209636.4867308;-35.57807855764607
1739209636.4867353;-38.13080360867914
1739209636.4867399;-38.13080360867914
1739209636.4867444;-45.120503652039325
1739209636.4867492;-38.13080360867914
1739209636.4867537;-45.120503652039325
1739209636.4867582;-38.13080360867914
1739209636.486763;-45.120503652039325
1739209636.4867675;-45.120503652039325
1739209636.486772;-38.13080360867914
1739209636.4867766;-45.120503652039325
1739209636.4867814;-45.120503652039325
1739209636.486786;-31.141103565318893
1739209636.4867904;-31.141103565318893
1739209636.486795;-45.120503652039325
1739209636.4867997;-45.120503652039325
1739209636.4868042;-38.13080360867914
1739209636.4868088;-33.981070128970906
1739209636.4868133;-45.120503652039325
1739209636.486818;-38.13080360867914
1739209636.4868226;-45.120503652039325
1739209636.4868271;-45.120503652039325
1739209636.4868317;-45.120503652039325
1739209636.4868364;-45.120503652039325
1739209636.486841;-45.120503652039325
1739209636.4868455;-38.13080360867914
1739209636.48685;-38.13080360867914
1739209636.4868548;-45.120503652039325
1739209636.4868593;-35.57807855764607
1739209636.4868639;-31.141103565318893
1739209636.4868684;-45.120503652039325
1739209636.4868731;-45.120503652039325
1739209636.4868777;-38.13080360867914
1739209636.4868822;-38.13080360867914
1739209636.4868867;-38.13080360867914
1739209636.4868915;-45.120503652039325
1739209636.486896;-45.120503652039325
1739209636.4869006;-38.13080360867914
1739209636.486905;-45.120503652039325
1739209636.4869099;-45.120503652039325
1739209636.4869144;-33.981070128970906
1739209636.486919;-38.13080360867914
1739209636.4869235;-35.57807855764607
1739209636.4869282;-32.816014438256545
1739209636.4869328;-45.120503652039325
1739209636.4869373;-38.13080360867914
1739209636.4869418;-38.13080360867914
1739209636.4869466;-45.120503652039325
1739209636.486951;-38.13080360867914
1739209636.4869556;-45.120503652039325
1739209636.4869602;-45.120503652039325
1739209636.486965;-45.120503652039325
1739209636.4869695;-45.120503652039325
1739209636.486974;-33.981070128970906
1739209636.4869785;-45.120503652039325
1739209636.4869833;-45.120503652039325
1739209636.4869878;-45.120503652039325
1739209636.4869924;-35.57807855764607
1739209636.486997;-45.120503652039325
1739209636.4870017;-38.13080360867914
1739209636.4870062;-45.120503652039325
1739209636.4870107;-45.120503652039325
1739209636.4870152;-45.120503652039325
1739209636.48702;-45.120503652039325
1739209636.4870245;-45.120503652039325
1739209636.487029;-45.120503652039325
1739209636.4870336;-35.57807855764607
1739209636.4870384;-38.13080360867914
1739209636.487043;-45.120503652039325
1739209636.4870453;-32.816014438256545
1739209636.487048;-38.13080360867914
1739209636.4870503;-38.13080360867914
1739209636.487053;-38.13080360867914
1739209636.4870553;-38.13080360867914
1739209636.4870577;-38.13080360867914
1739209636.4870603;-33.981070128970906
1739209636.4870627;-45.120503652039325
1739209636.487065;-45.120503652039325
1739209636.4870677;-45.120503652039325
1739209636.48707;-45.120503652039325
1739209636.4870727;-45.120503652039325
1739209636.487075;-45.120503652039325
1739209636.4870775;-38.13080360867914
1739209636.48708;-38.13080360867914
1739209636.4870825;-38.13080360867914
1739209636.487085;-38.13080360867914
1739209636.4870875;-45.120503652039325
1739209636.4870899;-45.120503652039325
1739209636.4870925;-45.120503652039325
1739209636.4870949;-45.120503652039325
1739209636.4870973;-45.120503652039325
1739209636.4871;-45.120503652039325
1739209636.4871023;-38.13080360867914
1739209636.487105;-38.13080360867914
1739209636.4871073;-38.13080360867914
1739209636.4871097;-45.120503652039325
1739209636.4871123;-45.120503652039325
1739209636.4871147;-45.120503652039325
1739209636.4871173;-32.816014438256545
1739209636.4871197;-45.120503652039325
1739209636.487122;-45.120503652039325
1739209636.4871247;-38.13080360867914
1739209636.487127;-38.13080360867914
1739209636.4871297;-45.120503652039325
1739209636.487132;-38.13080360867914
1739209636.4871345;-38.13080360867914
1739209636.487137;-45.120503652039325
1739209636.4871395;-38.13080360867914
1739209636.4871418;-33.981070128970906
1739209636.4871445;-35.57807855764607
1739209636.4871469;-38.13080360867914
1739209636.4871495;-45.120503652039325
1739209636.4871519;-35.57807855764607
1739209636.4871542;-35.57807855764607
1739209636.4871569;-38.13080360867914
1739209636.4871593;-45.120503652039325
1739209636.4871619;-38.13080360867914
1739209636.4871643;-38.13080360867914
1739209636.4871666;-38.13080360867914
1739209636.4871693;-45.120503652039325
1739209636.4871716;-35.57807855764607
1739209636.487174;-35.57807855764607
1739209636.4871767;-45.120503652039325
1739209636.487179;-45.120503652039325
1739209636.4871817;-35.57807855764607
1739209636.487184;-35.57807855764607
1739209636.4871864;-45.120503652039325
1739209636.487189;-45.120503652039325
1739209636.4871914;-38.13080360867914
1739209636.487194;-35.57807855764607
1739209636.4871964;-38.13080360867914
1739209636.4871988;-45.120503652039325
1739209636.4872015;-35.57807855764607
1739209636.4872038;-35.57807855764607
1739209636.4872062;-38.13080360867914
1739209636.4872088;-38.13080360867914
1739209636.4872112;-33.981070128970906
1739209636.4872139;-38.13080360867914
1739209636.4872162;-33.981070128970906
1739209636.4872186;-45.120503652039325
1739209636.4872212;-35.57807855764607
1739209636.4872236;-35.57807855764607
1739209636.4872262;-45.120503652039325
1739209636.4872286;-38.13080360867914
1739209636.487231;-45.120503652039325
1739209636.4872336;-45.120503652039325
1739209636.487236;-33.981070128970906
1739209636.4872384;-38.13080360867914
1739209636.487241;-38.13080360867914
1739209636.4872434;-45.120503652039325
1739209636.487246;-38.13080360867914
1739209636.4872484;-38.13080360867914
1739209636.4872508;-45.120503652039325
1739209636.4872534;-38.13080360867914
1739209636.4872558;-38.13080360867914
1739209636.4872584;-45.120503652039325
1739209636.4872608;-45.120503652039325
1739209636.4872632;-38.13080360867914
1739209636.4872658;-32.81601443825658
1739209636.4872682;-45.120503652039325
1739209636.4872706;-45.120503652039325
1739209636.4872732;-38.13080360867914
1739209636.4872756;-38.13080360867914
1739209636.4872782;-45.120503652039325
1739209636.4872806;-45.120503652039325
1739209636.487283;-45.120503652039325
1739209636.4872856;-26.487275050834715
1739209636.487288;-31.141103565318893
1739209636.4872906;-45.120503652039325
1739209636.487293;-38.13080360867914
1739209636.4872954;-38.13080360867914
1739209636.487298;-38.13080360867914
1739209636.4873004;-45.120503652039325
1739209636.487303;-38.13080360867914
1739209636.4873054;-38.13080360867914
1739209636.4873078;-45.120503652039325
1739209636.4873104;-38.13080360867914
1739209636.4873128;-45.120503652039325
1739209636.4873152;-45.120503652039325
1739209636.4873178;-45.120503652039325
1739209636.4873202;-32.816014438256545
1739209636.4873228;-38.13080360867914
1739209636.4873252;-32.816014438256545
1739209636.4873276;-32.816014438256545
1739209636.4873302;-45.120503652039325
1739209636.4873326;-45.120503652039325
1739209636.4873352;-32.816014438256545
1739209636.4873376;-35.57807855764607
1739209636.48734;-45.120503652039325
1739209636.4873426;-32.816014438256545
1739209636.487345;-45.120503652039325
1739209636.4873474;-45.120503652039325
1739209636.48735;-35.57807855764607
1739209636.4873524;-35.57807855764607
1739209636.487355;-38.13080360867914
1739209636.4873574;-38.13080360867914
1739209636.4873598;-38.13080360867914
1739209636.4873624;-38.13080360867914
1739209636.4873648;-45.120503652039325
1739209636.4873674;-45.120503652039325
1739209636.4873698;-38.13080360867914
1739209636.4873722;-32.816014438256545
1739209636.4873748;-45.120503652039325
1739209636.4873772;-38.13080360867914
1739209636.4873796;-38.13080360867914
1739209636.4873822;-35.57807855764607
1739209636.4873846;-38.13080360867914
1739209636.4873872;-38.13080360867914
1739209636.4873896;-38.13080360867914
1739209636.487392;-35.57807855764607
1739209636.4873946;-45.120503652039325
1739209636.487397;-38.13080360867914
1739209636.4873996;-45.120503652039325
1739209636.487402;-38.13080360867914
1739209636.4874043;-45.120503652039325
1739209636.487407;-38.13080360867914
1739209636.4874094;-32.816014438256545
1739209636.4874117;-33.981070128970906
1739209636.4874144;-45.120503652039325
1739209636.4874167;-45.120503652039325
1739209636.4874194;-35.57807855764607
1739209636.4874218;-38.13080360867914
1739209636.4874241;-32.816014438256545
1739209636.4874268;-28.21854285175415
1739209636.4874291;-38.13080360867914
1739209636.4874318;-35.57807855764607
1739209636.4874341;-38.13080360867914
1739209636.4874365;-35.57807855764607
1739209636.4874392;-38.13080360867914
1739209636.4874415;-33.981070128970906
1739209636.487444;-45.120503652039325
1739209636.4874465;-33.981070128970956
1739209636.487449;-45.120503652039325
1739209636.4874516;-45.120503652039325
1739209636.487454;-45.120503652039325
1739209636.4874563;-45.120503652039325
1739209636.487459;-38.13080360867914
1739209636.4874613;-45.120503652039325
1739209636.487464;-35.57807855764607
1739209636.4874663;-28.58837851428586
1739209636.4874687;-38.13080360867914
1739209636.4874713;-45.120503652039325
1739209636.4874737;-38.13080360867914
1739209636.4874763;-35.57807855764607
1739209636.4874787;-45.120503652039325
1739209636.487481;-45.120503652039325
1739209636.4874837;-45.120503652039325
1739209636.4874861;-38.13080360867914
1739209636.4874885;-38.13080360867914
1739209636.4874911;-33.981070128970906
1739209636.4874935;-45.120503652039325
1739209636.4874961;-45.120503652039325
1739209636.4874985;-38.13080360867914
1739209636.487501;-45.120503652039325
1739209636.4875035;-35.57807855764607
1739209636.487506;-35.57807855764607
1739209636.4875085;-45.120503652039325
1739209636.487511;-45.120503652039325
1739209636.4875133;-45.120503652039325
1739209636.487516;-45.120503652039325
1739209636.4875183;-38.13080360867914
1739209636.4875207;-35.57807855764607
1739209636.4875233;-45.120503652039325
1739209636.4875257;-38.13080360867914
1739209636.4875283;-33.981070128970906
1739209636.4875307;-38.13080360867914
1739209636.487533;-38.13080360867914
1739209636.4875357;-38.13080360867914
1739209636.487538;-35.57807855764607
1739209636.4875407;-38.13080360867914
1739209636.487543;-38.13080360867914
1739209636.4875455;-45.120503652039325
1739209636.487548;-45.120503652039325
1739209636.4875505;-45.120503652039325
1739209636.487553;-45.120503652039325
1739209636.4875555;-45.120503652039325
1739209636.487558;-38.13080360867914
1739209636.4875605;-38.13080360867914
1739209636.487563;-38.13080360867914
1739209636.4875653;-38.13080360867914
1739209636.487568;-45.120503652039325
1739209636.4875703;-45.120503652039325
1739209636.487573;-45.120503652039325
1739209636.4875753;-38.13080360867914
1739209636.4875777;-33.981070128970906
1739209636.4875803;-38.13080360867914
1739209636.4875827;-45.120503652039325
1739209636.487585;-45.120503652039325
1739209636.4875877;-45.120503652039325
1739209636.48759;-45.120503652039325
1739209636.4875927;-38.13080360867914
1739209636.487595;-45.120503652039325
1739209636.4875975;-38.13080360867914
1739209636.4876;-38.13080360867914
1739209636.4876025;-38.13080360867914
1739209636.487605;-38.13080360867914
1739209636.4876075;-38.13080360867914
1739209636.4876099;-35.57807855764607
1739209636.4876125;-45.120503652039325
1739209636.4876149;-45.120503652039325
1739209636.4876173;-33.981070128970906
1739209636.4876199;-45.120503652039325
1739209636.4876223;-45.120503652039325
1739209636.487625;-45.120503652039325
1739209636.4876273;-38.13080360867914
1739209636.4876297;-35.57807855764607
1739209636.4876323;-45.120503652039325
1739209636.4876347;-45.120503652039325
1739209636.4876373;-45.120503652039325
1739209636.4876397;-38.13080360867914
1739209636.487642;-38.13080360867914
1739209636.4876447;-45.120503652039325
1739209636.487647;-45.120503652039325
1739209636.4876497;-38.13080360867914
1739209636.487652;-38.13080360867914
1739209636.4876544;-45.120503652039325
1739209636.487657;-35.57807855764607
1739209636.4876595;-38.13080360867914
1739209636.4876618;-45.120503652039325
1739209636.4876645;-45.120503652039325
1739209636.4876668;-33.981070128970906
1739209636.4876695;-45.120503652039325
1739209636.4876719;-45.120503652039325
1739209636.4876742;-45.120503652039325
1739209636.4876769;-35.57807855764607
1739209636.4876792;-35.57807855764607
1739209636.4876819;-38.13080360867914
1739209636.4876842;-35.57807855764607
1739209636.4876866;-45.120503652039325
1739209636.4876893;-45.120503652039325
1739209636.4876916;-38.13080360867914
1739209636.487694;-45.120503652039325
1739209636.4876966;-38.13080360867914
1739209636.487699;-38.13080360867914
1739209636.4877017;-45.120503652039325
1739209636.487704;-45.120503652039325
1739209636.4877064;-30.49652367304973
1739209636.487709;-35.57807855764607
1739209636.4877114;-45.120503652039325
1739209636.487714;-45.120503652039325
1739209636.4877164;-38.13080360867914
1739209636.4877188;-35.57807855764607
1739209636.4877214;-45.120503652039325
1739209636.4877238;-35.57807855764607
1739209636.4877262;-45.120503652039325
1739209636.4877288;-45.120503652039325
1739209636.4877312;-38.13080360867914
1739209636.4877338;-45.120503652039325
1739209636.4877362;-45.120503652039325
1739209636.4877386;-45.120503652039325
1739209636.4877412;-38.13080360867914
1739209636.4877436;-38.13080360867914
1739209636.4877462;-35.57807855764607
1739209636.4877486;-32.816014438256545
1739209636.487751;-45.120503652039325
1739209636.4877536;-38.13080360867914
1739209636.487756;-38.13080360867914
1739209636.4877584;-38.13080360867914
1739209636.487761;-45.120503652039325
1739209636.4877634;-33.981070128970906
1739209636.487766;-45.120503652039325
1739209636.4877684;-45.120503652039325
1739209636.4877708;-35.57807855764607
1739209636.4877734;-38.13080360867914
1739209636.4877758;-45.120503652039325
1739209636.4877784;-38.13080360867914
1739209636.4877808;-38.13080360867914
1739209636.4877832;-38.13080360867914
1739209636.4877858;-38.13080360867914
1739209636.4877882;-30.49652367304973
1739209636.4877906;-38.13080360867914
1739209636.4877932;-35.57807855764607
1739209636.4877956;-38.13080360867914
1739209636.4877982;-45.120503652039325
1739209636.4878006;-45.120503652039325
1739209636.487803;-35.57807855764607
1739209636.4878056;-45.120503652039325
1739209636.487808;-45.120503652039325
1739209636.4878106;-45.120503652039325
1739209636.487813;-45.120503652039325
1739209636.4878154;-45.120503652039325
1739209636.487818;-45.120503652039325
1739209636.4878204;-45.120503652039325
1739209636.487823;-45.120503652039325
1739209636.4878254;-45.120503652039325
1739209636.4878278;-45.120503652039325
1739209636.4878304;-38.13080360867914
1739209636.4878328;-38.13080360867914
1739209636.4878352;-35.57807855764607
1739209636.4878378;-35.57807855764607
1739209636.4878402;-38.13080360867914
1739209636.4878428;-45.120503652039325
1739209636.4878452;-32.816014438256545
1739209636.4878476;-31.141103565318893
1739209636.4878502;-45.120503652039325
1739209636.4878526;-38.13080360867914
1739209636.4878552;-45.120503652039325
1739209636.4878576;-45.120503652039325
1739209636.48786;-45.120503652039325
1739209636.4878626;-38.13080360867914
1739209636.487865;-45.120503652039325
1739209636.4878674;-38.13080360867914
1739209636.48787;-45.120503652039325
1739209636.4878724;-38.13080360867914
1739209636.487875;-35.57807855764607
1739209636.4878774;-45.120503652039325
1739209636.4878798;-38.13080360867914
1739209636.4878824;-45.120503652039325
1739209636.4878848;-32.816014438256545
1739209636.4878874;-26.487275050834715
1739209636.4878898;-45.120503652039325
1739209636.4878922;-38.13080360867914
1739209636.4878948;-45.120503652039325
1739209636.4878972;-38.13080360867914
1739209636.4878995;-45.120503652039325
1739209636.4879022;-45.120503652039325
1739209636.4879045;-45.120503652039325
1739209636.4879072;-33.981070128970956
1739209636.4879096;-45.120503652039325
1739209636.487912;-45.120503652039325
1739209636.4879146;-33.981070128970906
1739209636.487917;-38.13080360867914
1739209636.4879196;-45.120503652039325
1739209636.487922;-45.120503652039325
1739209636.4879243;-38.13080360867914
1739209636.487927;-26.991370085610722
1739209636.4879293;-35.57807855764607
1739209636.4879317;-38.13080360867914
1739209636.4879344;-35.57807855764607
1739209636.4879367;-32.816014438256545
1739209636.4879394;-45.120503652039325
1739209636.4879417;-38.13080360867914
1739209636.4879441;-45.120503652039325
1739209636.4879467;-32.81601443825658
1739209636.4879491;-38.13080360867914
1739209636.4879518;-45.120503652039325
1739209636.4879541;-38.13080360867914
1739209636.4879565;-45.120503652039325
1739209636.4879591;-45.120503652039325
1739209636.4879615;-45.120503652039325
1739209636.487964;-38.13080360867914
1739209636.4879665;-45.120503652039325
1739209636.487969;-45.120503652039325
1739209636.4879715;-38.13080360867914
1739209636.487974;-38.13080360867914
1739209636.4879763;-45.120503652039325
1739209636.487979;-38.13080360867914
1739209636.4879813;-32.816014438256545
1739209636.487984;-38.13080360867914
1739209636.4879863;-31.141103565318915
1739209636.4879887;-33.981070128970906
1739209636.4879913;-45.120503652039325
1739209636.4879937;-38.13080360867914
1739209636.4879963;-33.981070128970906
1739209636.4879987;-38.13080360867914
1739209636.488001;-38.13080360867914
1739209636.4880037;-38.13080360867914
1739209636.488006;-31.14110356531892
1739209636.4880085;-33.981070128970906
1739209636.4880111;-33.981070128970906
1739209636.4880135;-38.13080360867914
1739209636.4880161;-38.13080360867914
1739209636.4880185;-45.120503652039325
1739209636.488021;-38.13080360867914
1739209636.4880235;-38.13080360867914
1739209636.488026;-31.141103565318915
1739209636.4880285;-33.981070128970906
1739209636.488031;-45.120503652039325
1739209636.4880333;-38.13080360867914
1739209636.488036;-38.13080360867914
1739209636.4880383;-38.13080360867914
1739209636.4880407;-38.13080360867914
1739209636.4880433;-45.120503652039325
1739209636.4880457;-45.120503652039325
1739209636.4880483;-33.981070128970906
1739209636.4880507;-45.120503652039325
1739209636.488053;-45.120503652039325
1739209636.4880557;-45.120503652039325
1739209636.488058;-38.13080360867914
1739209636.4880607;-38.13080360867914
1739209636.488063;-38.13080360867914
1739209636.4880655;-38.13080360867914
1739209636.488068;-38.13080360867914
1739209636.4880705;-38.13080360867914
1739209636.4880729;-38.13080360867914
1739209636.4880755;-45.120503652039325
1739209636.4880779;-38.13080360867914
1739209636.4880805;-45.120503652039325
1739209636.488083;-35.57807855764607
1739209636.4880853;-38.13080360867914
1739209636.488088;-45.120503652039325
1739209636.4880903;-33.981070128970906
1739209636.488093;-45.120503652039325
1739209636.4880953;-38.13080360867914
1739209636.4880977;-35.57807855764607
1739209636.4881003;-35.57807855764607
1739209636.4881027;-45.120503652039325
1739209636.488105;-38.13080360867914
1739209636.4881077;-38.13080360867914
1739209636.48811;-45.120503652039325
1739209636.4881127;-45.120503652039325
1739209636.488115;-38.13080360867914
1739209636.4881175;-45.120503652039325
1739209636.48812;-38.13080360867914
1739209636.4881225;-45.120503652039325
1739209636.488125;-38.13080360867914
1739209636.4881275;-38.13080360867914
1739209636.4881299;-45.120503652039325
1739209636.4881325;-38.13080360867914
1739209636.4881349;-38.13080360867914
1739209636.4881372;-38.13080360867914
1739209636.4881399;-35.57807855764607
1739209636.4881423;-45.120503652039325
1739209636.4881449;-38.13080360867914
1739209636.4881473;-38.13080360867914
1739209636.4881496;-45.120503652039325
1739209636.4881523;-45.120503652039325
1739209636.4881546;-35.57807855764607
1739209636.4881573;-45.120503652039325
1739209636.4881597;-45.120503652039325
1739209636.488162;-45.120503652039325
1739209636.4881647;-38.13080360867914
1739209636.488167;-38.13080360867914
1739209636.4881697;-45.120503652039325
1739209636.488172;-38.13080360867914
1739209636.4881744;-45.120503652039325
1739209636.488177;-38.13080360867914
1739209636.4881794;-38.13080360867914
1739209636.4881818;-35.57807855764607
1739209636.4881845;-35.57807855764607
1739209636.4881868;-38.13080360867914
1739209636.4881895;-45.120503652039325
1739209636.4881918;-38.13080360867914
1739209636.4881942;-38.13080360867914
1739209636.4881968;-45.120503652039325
1739209636.4881992;-45.120503652039325
1739209636.4882019;-32.816014438256545
1739209636.4882042;-38.13080360867914
1739209636.4882066;-45.120503652039325
1739209636.4882092;-38.13080360867914
1739209636.4882116;-38.13080360867914
1739209636.488214;-45.120503652039325
1739209636.4882166;-45.120503652039325
1739209636.488219;-45.120503652039325
1739209636.4882216;-45.120503652039325
1739209636.488224;-38.13080360867914
1739209636.4882264;-32.816014438256545
1739209636.488229;-45.120503652039325
1739209636.4882314;-45.120503652039325
1739209636.488234;-38.13080360867914
1739209636.4882364;-45.120503652039325
1739209636.4882388;-45.120503652039325
1739209636.4882414;-38.13080360867914
1739209636.4882438;-38.13080360867914
1739209636.4882462;-45.120503652039325
1739209636.4882488;-45.120503652039325
1739209636.4882512;-45.120503652039325
1739209636.4882538;-45.120503652039325
1739209636.4882562;-38.13080360867914
1739209636.4882586;-38.13080360867914
1739209636.4882612;-45.120503652039325
1739209636.4882636;-45.120503652039325
1739209636.4882662;-38.13080360867914
1739209636.4882686;-45.120503652039325
1739209636.488271;-45.120503652039325
1739209636.4882736;-38.13080360867914
1739209636.488276;-38.13080360867914
1739209636.4882784;-45.120503652039325
1739209636.488281;-38.13080360867914
1739209636.4882834;-38.13080360867914
1739209636.488286;-38.13080360867914
1739209636.4882884;-45.120503652039325
1739209636.4882908;-45.120503652039325
1739209636.4882934;-38.13080360867914
1739209636.4882958;-35.57807855764607
1739209636.4882984;-35.57807855764607
1739209636.4883008;-45.120503652039325
1739209636.4883032;-45.120503652039325
1739209636.4883058;-33.981070128970906
1739209636.4883082;-38.13080360867914
1739209636.4883108;-38.13080360867914
1739209636.4883132;-45.120503652039325
1739209636.4883156;-45.120503652039325
1739209636.4883182;-45.120503652039325
1739209636.4883206;-45.120503652039325
1739209636.488323;-45.120503652039325
1739209636.4883256;-45.120503652039325
1739209636.488328;-45.120503652039325
1739209636.4883306;-45.120503652039325
1739209636.488333;-45.120503652039325
1739209636.4883354;-35.57807855764607
1739209636.488338;-35.57807855764607
1739209636.4883404;-45.120503652039325
1739209636.488343;-45.120503652039325
1739209636.4883454;-45.120503652039325
1739209636.4883478;-38.13080360867914
1739209636.4883504;-38.13080360867914
1739209636.4883528;-38.13080360867914
1739209636.4883552;-38.13080360867914
1739209636.4883578;-38.13080360867914
1739209636.4883602;-45.120503652039325
1739209636.4883628;-45.120503652039325
1739209636.4883652;-35.57807855764607
1739209636.4883676;-45.120503652039325
1739209636.4883702;-45.120503652039325
1739209636.4883726;-38.13080360867914
1739209636.4883752;-38.13080360867914
1739209636.4883776;-38.13080360867914
1739209636.48838;-45.120503652039325
1739209636.4883826;-45.120503652039325
1739209636.488385;-45.120503652039325
1739209636.4883873;-38.13080360867914
1739209636.48839;-45.120503652039325
1739209636.4883924;-38.13080360867914
1739209636.488395;-38.13080360867914
1739209636.4883974;-38.13080360867914
1739209636.4883997;-38.13080360867914
1739209636.4884024;-45.120503652039325
1739209636.4884048;-35.57807855764607
1739209636.4884074;-38.13080360867914
1739209636.4884098;-45.120503652039325
1739209636.4884121;-45.120503652039325
1739209636.4884148;-35.57807855764607
1739209636.4884171;-38.13080360867914
1739209636.4884195;-38.13080360867914
1739209636.4884222;-32.816014438256545
1739209636.4884245;-45.120503652039325
1739209636.4884272;-33.981070128970906
1739209636.4884295;-38.13080360867914
1739209636.488432;-33.981070128970906
1739209636.4884346;-45.120503652039325
1739209636.488437;-45.120503652039325
1739209636.4884396;-38.13080360867914
1739209636.488442;-38.13080360867914
1739209636.4884443;-38.13080360867914
