CAN Message; 0x1a7:0000e6b9a3976870
1739209619.3253057;-45.120503652039325
1739209619.3253095;-45.120503652039325
1739209619.3253133;-38.13080360867914
1739209619.3253171;-35.57807855764607
1739209619.325321;-38.13080360867914
1739209619.3253248;-45.120503652039325
1739209619.3253286;-38.13080360867914
1739209619.3253324;-38.13080360867914
1739209619.3253362;-35.57807855764607
1739209619.32534;-45.120503652039325
1739209619.3253438;-45.120503652039325
1739209619.3253477;-38.13080360867914
1739209619.3253515;-38.13080360867914
1739209619.3253553;-32.816014438256545
1739209619.325359;-38.13080360867914
1739209619.325363;-45.120503652039325
1739209619.3253667;-38.13080360867914
1739209619.3253706;-45.120503652039325
1739209619.3253744;-45.120503652039325
1739209619.3253782;-45.120503652039325
1739209619.325382;-35.57807855764607
1739209619.3253858;-45.120503652039325
1739209619.3253896;-45.120503652039325
1739209619.3253932;-32.816014438256545
1739209619.325397;-38.13080360867914
1739209619.3254008;-45.120503652039325
1739209619.3254046;-38.13080360867914
1739209619.3254085;-38.13080360867914
1739209619.3254123;-45.120503652039325
1739209619.325416;-35.57807855764607
1739209619.32542;-35.57807855764607
1739209619.3254237;-38.13080360867914
1739209619.3254275;-38.13080360867914
1739209619.3254313;-38.13080360867914
1739209619.3254352;-38.13080360867914
1739209619.325439;-38.13080360867914
1739209619.3254428;-32.816014438256545
1739209619.3254466;-45.120503652039325
1739209619.3254504;-45.120503652039325
1739209619.3254542;-35.57807855764607
1739209619.325458;-38.13080360867914
1739209619.3254619;-45.120503652039325
1739209619.3254657;-38.13080360867914
1739209619.3254695;-32.816014438256545
1739209619.3254733;-45.120503652039325
1739209619.3254771;-38.13080360867914
1739209619.325481;-35.57807855764607
1739209619.3254848;-45.120503652039325
1739209619.3254886;-45.120503652039325
1739209619.3254924;-32.816014438256545
1739209619.3254962;-32.816014438256545
1739209619.3255;-45.120503652039325
1739209619.3255038;-38.13080360867914
1739209619.3255076;-35.57807855764607
1739209619.3255115;-33.981070128970906
1739209619.3255153;-38.13080360867914
1739209619.325519;-35.57807855764607
1739209619.325523;-45.120503652039325
1739209619.3255267;-45.120503652039325
1739209619.3255305;-45.120503652039325
1739209619.3255343;-38.13080360867914
1739209619.3255382;-38.13080360867914
1739209619.325542;-38.13080360867914
1739209619.3255458;-38.13080360867914
1739209619.3255496;-45.120503652039325
1739209619.3255534;-35.57807855764607
1739209619.3255572;-38.13080360867914
1739209619.325561;-45.120503652039325
1739209619.3255646;-38.13080360867914
1739209619.3255684;-32.816014438256545
1739209619.3255723;-28.992665084841942
1739209619.325576;-45.120503652039325
1739209619.32558;-33.981070128970906
1739209619.3255837;-45.120503652039325
1739209619.3255875;-45.120503652039325
1739209619.3255913;-45.120503652039325
1739209619.3255951;-45.120503652039325
1739209619.325599;-45.120503652039325
1739209619.3256028;-38.13080360867914
1739209619.3256066;-45.120503652039325
1739209619.3256104;-45.120503652039325
1739209619.3256142;-45.120503652039325
1739209619.325618;-38.13080360867914
1739209619.3256218;-35.57807855764607
1739209619.3256257;-45.120503652039325
1739209619.3256295;-32.816014438256545
1739209619.3256333;-35.57807855764607
1739209619.325637;-45.120503652039325
1739209619.325641;-35.57807855764607
1739209619.3256447;-33.981070128970906
1739209619.3256485;-45.120503652039325
1739209619.3256524;-35.57807855764607
1739209619.3256562;-35.57807855764607
1739209619.32566;-35.57807855764607
1739209619.3256638;-32.816014438256545
1739209619.3256676;-38.13080360867914
1739209619.3256714;-38.13080360867914
1739209619.3256752;-45.120503652039325
1739209619.325679;-38.13080360867914
1739209619.3256829;-35.57807855764607
1739209619.3256867;-38.13080360867914
1739209619.3256905;-45.120503652039325
1739209619.3256943;-35.57807855764607
1739209619.3256981;-38.13080360867914
1739209619.325702;-38.13080360867914
1739209619.3257058;-45.120503652039325
1739209619.3257096;-38.13080360867914
1739209619.3257134;-33.981070128970906
1739209619.3257172;-33.981070128970906
1739209619.325721;-45.120503652039325
1739209619.3257248;-28.992665084841942
1739209619.3257287;-45.120503652039325
1739209619.3257322;-45.120503652039325
1739209619.325736;-45.120503652039325
1739209619.3257399;-38.13080360867914
1739209619.3257437;-45.120503652039325
1739209619.3257475;-38.13080360867914
1739209619.3257513;-45.120503652039325
1739209619.3257551;-28.218542851754165
1739209619.325759;-45.120503652039325
1739209619.3257627;-45.120503652039325
1739209619.3257666;-45.120503652039325
1739209619.3257704;-45.120503652039325
1739209619.3257742;-45.120503652039325
1739209619.325778;-45.120503652039325
1739209619.3257818;-32.816014438256545
1739209619.3257856;-33.981070128970906
1739209619.3257895;-45.120503652039325
1739209619.3257933;-38.13080360867914
1739209619.325797;-45.120503652039325
1739209619.325801;-45.120503652039325
1739209619.3258047;-45.120503652039325
1739209619.3258085;-45.120503652039325
1739209619.3258123;-32.816014438256545
1739209619.3258162;-38.13080360867914
1739209619.32582;-45.120503652039325
1739209619.3258238;-33.981070128970906
1739209619.3258276;-38.13080360867914
1739209619.3258314;-38.13080360867914
1739209619.3258352;-38.13080360867914
1739209619.325839;-38.13080360867914
1739209619.3258429;-35.57807855764607
1739209619.3258467;-38.13080360867914
1739209619.3258505;-45.120503652039325
1739209619.3258543;-45.120503652039325
1739209619.325858;-38.13080360867914
1739209619.325862;-38.13080360867914
1739209619.3258657;-45.120503652039325
1739209619.3258696;-38.13080360867914
1739209619.3258734;-38.13080360867914
1739209619.3258772;-38.13080360867914
1739209619.325881;-38.13080360867914
1739209619.3258848;-38.13080360867914
1739209619.3258886;-45.120503652039325
1739209619.3258924;-38.13080360867914
1739209619.3258963;-30.49652367304973
1739209619.3259;-45.120503652039325
1739209619.3259037;-45.120503652039325
1739209619.3259075;-38.13080360867914
1739209619.3259113;-45.120503652039325
1739209619.325915;-38.13080360867914
1739209619.325919;-45.120503652039325
1739209619.3259227;-45.120503652039325
1739209619.3259265;-45.120503652039325
1739209619.3259304;-38.13080360867914
1739209619.3259342;-45.120503652039325
1739209619.325938;-45.120503652039325
1739209619.3259418;-38.13080360867914
1739209619.3259456;-38.13080360867914
1739209619.3259494;-45.120503652039325
1739209619.3259532;-38.13080360867914
1739209619.3228393;-29.438486411369333
1739209619.322842;-28.58837851428586
1739209619.3228447;-45.120503652039325
1739209619.3228476;-38.13080360867914
1739209619.3228505;-35.57807855764607
1739209619.3228533;-38.13080360867914
1739209619.3228562;-45.120503652039325
1739209619.322859;-45.120503652039325
1739209619.322862;-45.120503652039325
1739209619.3228648;-38.13080360867914
1739209619.3228676;-38.13080360867914
1739209619.3228705;-38.13080360867914
1739209619.3228734;-38.13080360867914
1739209619.3228762;-38.13080360867914
1739209619.3228788;-38.13080360867914
1739209619.3228817;-45.120503652039325
1739209619.3228846;-38.13080360867914
1739209619.3228874;-32.816014438256545
1739209619.3228903;-38.13080360867914
1739209619.3228931;-45.120503652039325
1739209619.322896;-45.120503652039325
1739209619.3228989;-45.120503652039325
1739209619.3229017;-35.57807855764607
1739209619.3229046;-38.13080360867914
1739209619.3229074;-45.120503652039325
1739209619.3229103;-38.13080360867914
1739209619.322913;-38.13080360867914
1739209619.3229158;-38.13080360867914
1739209619.3229187;-33.981070128970906
1739209619.3229215;-38.13080360867914
1739209619.3229244;-35.57807855764607
1739209619.3229272;-38.13080360867914
1739209619.32293;-45.120503652039325
1739209619.322933;-45.120503652039325
1739209619.3229358;-38.13080360867914
1739209619.3229387;-38.13080360867914
1739209619.3229415;-45.120503652039325
1739209619.3229444;-45.120503652039325
1739209619.322947;-38.13080360867914
1739209619.32295;-38.13080360867914
1739209619.3229527;-45.120503652039325
1739209619.3229556;-35.57807855764607
1739209619.3229585;-35.57807855764607
1739209619.3229613;-45.120503652039325
1739209619.3229642;-45.120503652039325
1739209619.322967;-35.57807855764607
1739209619.32297;-38.13080360867914
1739209619.3229728;-45.120503652039325
1739209619.3229756;-45.120503652039325
1739209619.3229785;-45.120503652039325
1739209619.3229814;-32.816014438256545
1739209619.322984;-38.13080360867914
1739209619.3229868;-45.120503652039325
1739209619.3229897;-33.981070128970906
1739209619.3229926;-45.120503652039325
1739209619.3229954;-45.120503652039325
1739209619.3229983;-38.13080360867914
1739209619.3230011;-38.13080360867914
1739209619.323004;-38.13080360867914
1739209619.3230069;-38.13080360867914
1739209619.3230097;-45.120503652039325
1739209619.3230126;-45.120503652039325
1739209619.3230155;-45.120503652039325
1739209619.323018;-45.120503652039325
1739209619.323021;-38.13080360867914
1739209619.3230238;-33.981070128970906
1739209619.3230267;-38.13080360867914
1739209619.3230295;-45.120503652039325
1739209619.3230324;-35.57807855764607
1739209619.3230352;-33.981070128970906
1739209619.323038;-45.120503652039325
1739209619.323041;-45.120503652039325
1739209619.3230438;-32.816014438256545
1739209619.3230467;-38.13080360867914
1739209619.3230495;-45.120503652039325
1739209619.3230522;-38.13080360867914
1739209619.323055;-32.816014438256545
1739209619.323058;-38.13080360867914
1739209619.3230608;-45.120503652039325
1739209619.3230636;-38.13080360867914
1739209619.3230665;-38.13080360867914
1739209619.3230693;-32.816014438256545
1739209619.3230722;-38.13080360867914
1739209619.323075;-45.120503652039325
1739209619.323078;-35.57807855764607
1739209619.3230808;-35.57807855764607
1739209619.3230836;-38.13080360867914
1739209619.3230865;-38.13080360867914
1739209619.3230891;-45.120503652039325
1739209619.323092;-38.13080360867914
1739209619.3230948;-45.120503652039325
1739209619.3230977;-45.120503652039325
1739209619.3231006;-38.13080360867914
1739209619.3231034;-33.981070128970906
1739209619.3231063;-45.120503652039325
1739209619.3231091;-38.13080360867914
1739209619.323112;-38.13080360867914
1739209619.3231149;-38.13080360867914
1739209619.3231177;-45.120503652039325
1739209619.3231206;-45.120503652039325
1739209619.3231232;-35.57807855764607
1739209619.323126;-38.13080360867914
1739209619.323129;-45.120503652039325
1739209619.3231318;-38.13080360867914
1739209619.3231347;-45.120503652039325
1739209619.3231375;-35.57807855764607
1739209619.3231404;-28.58837851428586
1739209619.3231432;-45.120503652039325
1739209619.323146;-45.120503652039325
1739209619.323149;-38.13080360867914
1739209619.3231518;-38.13080360867914
1739209619.3231547;-45.120503652039325
1739209619.3231573;-45.120503652039325
1739209619.3231602;-45.120503652039325
1739209619.323163;-33.981070128970956
1739209619.323166;-45.120503652039325
1739209619.3231688;-38.13080360867914
1739209619.3231716;-45.120503652039325
1739209619.3231745;-45.120503652039325
1739209619.3231773;-38.13080360867914
1739209619.3231802;-45.120503652039325
1739209619.323183;-38.13080360867914
1739209619.323186;-27.8777449560314
1739209619.3231888;-38.13080360867914
1739209619.3231916;-45.120503652039325
1739209619.3231943;-38.13080360867914
1739209619.3231971;-35.57807855764607
1739209619.3232;-38.13080360867914
1739209619.3232028;-35.57807855764607
1739209619.3232057;-33.981070128970906
1739209619.3232086;-45.120503652039325
1739209619.3232114;-45.120503652039325
1739209619.3232143;-38.13080360867914
1739209619.3232172;-38.13080360867914
1739209619.32322;-45.120503652039325
1739209619.3232229;-45.120503652039325
1739209619.3232257;-45.120503652039325
1739209619.3232284;-38.13080360867914
1739209619.3232312;-38.13080360867914
1739209619.323234;-38.13080360867914
1739209619.323237;-45.120503652039325
1739209619.3232398;-45.120503652039325
1739209619.3232427;-45.120503652039325
1739209619.3232455;-38.13080360867914
1739209619.3232484;-45.120503652039325
1739209619.3232512;-45.120503652039325
1739209619.323254;-26.991370085610736
1739209619.323257;-35.57807855764607
1739209619.3232598;-45.120503652039325
1739209619.3232625;-35.57807855764607
1739209619.3232653;-35.57807855764607
1739209619.3232682;-38.13080360867914
1739209619.323271;-38.13080360867914
1739209619.323274;-35.57807855764607
1739209619.3232768;-38.13080360867914
1739209619.3232796;-45.120503652039325
1739209619.3232825;-38.13080360867914
1739209619.3232853;-45.120503652039325
1739209619.3232882;-45.120503652039325
1739209619.323291;-35.57807855764607
1739209619.323294;-35.57807855764607
1739209619.3232968;-38.13080360867914
1739209619.3232994;-32.816014438256545
1739209619.3233023;-33.981070128970906
1739209619.3233051;-38.13080360867914
1739209619.323308;-38.13080360867914
1739209619.3233109;-45.120503652039325
1739209619.3233137;-45.120503652039325
1739209619.3233166;-45.120503652039325
1739209619.3233194;-38.13080360867914
1739209619.3233223;-45.120503652039325
1739209619.3233252;-45.120503652039325
1739209619.323328;-38.13080360867914
1739209619.3233309;-45.120503652039325
1739209619.3233335;-45.120503652039325
1739209619.3233364;-45.120503652039325
1739209619.3233392;-45.120503652039325
1739209619.323342;-38.13080360867914
1739209619.323345;-45.120503652039325
1739209619.3233478;-45.120503652039325
1739209619.3233507;-38.13080360867914
1739209619.3233535;-45.120503652039325
1739209619.3233564;-45.120503652039325
1739209619.3233593;-38.13080360867914
1739209619.323362;-38.13080360867914
1739209619.323365;-45.120503652039325
1739209619.3233676;-33.981070128970906
1739209619.3233705;-38.13080360867914
1739209619.3233733;-38.13080360867914
1739209619.3233762;-38.13080360867914
1739209619.323379;-35.57807855764607
1739209619.323382;-45.120503652039325
1739209619.3233848;-45.120503652039325
1739209619.3233876;-38.13080360867914
1739209619.3233905;-45.120503652039325
1739209619.3233933;-45.120503652039325
1739209619.3233962;-38.13080360867914
1739209619.323399;-45.120503652039325
1739209619.323402;-45.120503652039325
1739209619.3234046;-38.13080360867914
1739209619.3234074;-45.120503652039325
1739209619.3234103;-45.120503652039325
1739209619.3234131;-35.57807855764607
1739209619.323416;-35.57807855764607
1739209619.3234189;-45.120503652039325
1739209619.3234217;-38.13080360867914
1739209619.3234246;-35.57807855764607
1739209619.3234274;-38.13080360867914
1739209619.3234303;-45.120503652039325
1739209619.3234332;-38.13080360867914
1739209619.323436;-38.13080360867914
1739209619.3234386;-45.120503652039325
1739209619.3234415;-45.120503652039325
1739209619.3234444;-45.120503652039325
1739209619.3290412;-45.120503652039325
1739209619.3290436;-45.120503652039325
1739209619.3290462;-45.120503652039325
1739209619.3290486;-38.13080360867914
1739209619.329051;-45.120503652039325
1739209619.3290534;-45.120503652039325
1739209619.329056;-38.13080360867914
1739209619.3290584;-38.13080360867914
1739209619.3290608;-33.981070128970906
1739209619.3290632;-38.13080360867914
1739209619.3290658;-38.13080360867914
1739209619.3290682;-45.120503652039325
1739209619.3290706;-32.816014438256545
1739209619.329073;-28.992665084841942
1739209619.3290756;-45.120503652039325
1739209619.329078;-45.120503652039325
1739209619.3290803;-35.57807855764607
1739209619.3290827;-35.57807855764607
1739209619.3290854;-45.120503652039325
1739209619.3290877;-38.13080360867914
1739209619.32909;-38.13080360867914
1739209619.3290925;-38.13080360867914
1739209619.329095;-45.120503652039325
1739209619.3290975;-38.13080360867914
1739209619.3291;-38.13080360867914
1739209619.3291023;-38.13080360867914
1739209619.3291047;-38.13080360867914
1739209619.3291073;-45.120503652039325
1739209619.3291097;-35.57807855764607
1739209619.329112;-35.57807855764607
1739209619.3291144;-45.120503652039325
1739209619.329117;-45.120503652039325
1739209619.3291194;-38.13080360867914
1739209619.3291218;-38.13080360867914
1739209619.3291242;-45.120503652039325
1739209619.3291268;-45.120503652039325
1739209619.3291292;-45.120503652039325
1739209619.3291316;-38.13080360867914
1739209619.329134;-45.120503652039325
1739209619.3291366;-38.13080360867914
1739209619.329139;-45.120503652039325
1739209619.3291414;-45.120503652039325
1739209619.3291438;-45.120503652039325
1739209619.3291461;-45.120503652039325
1739209619.3291488;-45.120503652039325
1739209619.3291512;-45.120503652039325
1739209619.3291535;-38.13080360867914
1739209619.329156;-45.120503652039325
1739209619.3291585;-38.13080360867914
1739209619.329161;-45.120503652039325
1739209619.3291633;-38.13080360867914
1739209619.3291657;-38.13080360867914
1739209619.3291683;-38.13080360867914
1739209619.3291707;-32.816014438256545
1739209619.329173;-35.57807855764607
1739209619.3291755;-33.981070128970906
1739209619.329178;-45.120503652039325
1739209619.3291805;-45.120503652039325
1739209619.3291829;-45.120503652039325
1739209619.3291852;-45.120503652039325
1739209619.3291879;-45.120503652039325
1739209619.3291903;-35.57807855764607
1739209619.3291926;-45.120503652039325
1739209619.329195;-45.120503652039325
1739209619.3291974;-38.13080360867914
1739209619.3292;-38.13080360867914
1739209619.3292024;-45.120503652039325
1739209619.3292048;-45.120503652039325
1739209619.3292072;-38.13080360867914
1739209619.3292098;-31.141103565318915
1739209619.3292122;-45.120503652039325
1739209619.3292146;-45.120503652039325
1739209619.329217;-38.13080360867914
1739209619.3292196;-45.120503652039325
1739209619.329222;-45.120503652039325
1739209619.3292243;-45.120503652039325
1739209619.3292267;-45.120503652039325
1739209619.3292294;-32.816014438256545
1739209619.3292317;-45.120503652039325
1739209619.3292341;-38.13080360867914
1739209619.3292365;-45.120503652039325
1739209619.3292391;-35.57807855764607
1739209619.3292415;-45.120503652039325
1739209619.329244;-45.120503652039325
1739209619.3292463;-38.13080360867914
1739209619.3292487;-27.267205301931607
1739209619.3292513;-38.13080360867914
1739209619.3292537;-45.120503652039325
1739209619.329256;-45.120503652039325
1739209619.3292584;-33.981070128970906
1739209619.329261;-45.120503652039325
1739209619.3292634;-45.120503652039325
1739209619.3292658;-45.120503652039325
1739209619.3292682;-35.57807855764607
1739209619.3292708;-45.120503652039325
1739209619.3292732;-45.120503652039325
1739209619.3292756;-45.120503652039325
1739209619.329278;-38.13080360867914
1739209619.3292806;-45.120503652039325
1739209619.329283;-45.120503652039325
1739209619.3292854;-45.120503652039325
1739209619.3292878;-38.13080360867914
1739209619.3292904;-33.981070128970906
1739209619.3292928;-45.120503652039325
1739209619.3292952;-35.57807855764607
1739209619.3292975;-38.13080360867914
1739209619.3293;-45.120503652039325
1739209619.3293025;-38.13080360867914
1739209619.329305;-45.120503652039325
1739209619.3293073;-33.981070128970906
1739209619.3293097;-33.981070128970906
1739209619.3293123;-45.120503652039325
1739209619.3293147;-45.120503652039325
1739209619.329317;-38.13080360867914
1739209619.3293195;-38.13080360867914
1739209619.329322;-45.120503652039325
1739209619.3293245;-45.120503652039325
1739209619.3293269;-30.49652367304973
1739209619.3293293;-33.981070128970906
1739209619.3293319;-38.13080360867914
1739209619.3293343;-45.120503652039325
1739209619.3293366;-45.120503652039325
1739209619.329339;-45.120503652039325
1739209619.3293417;-45.120503652039325
1739209619.329344;-38.13080360867914
1739209619.3293464;-33.981070128970906
1739209619.3293488;-38.13080360867914
1739209619.3293514;-45.120503652039325
1739209619.3293538;-45.120503652039325
1739209619.3293562;-45.120503652039325
1739209619.3293586;-32.816014438256545
1739209619.329361;-38.13080360867914
1739209619.3293636;-38.13080360867914
1739209619.329366;-28.992665084841942
1739209619.3293684;-33.981070128970906
1739209619.3293707;-45.120503652039325
1739209619.3293734;-45.120503652039325
1739209619.3293757;-45.120503652039325
1739209619.3293781;-38.13080360867914
1739209619.3293805;-38.13080360867914
1739209619.3293831;-33.981070128970906
1739209619.3293855;-38.13080360867914
1739209619.329388;-38.13080360867914
1739209619.3293903;-38.13080360867914
1739209619.329393;-45.120503652039325
1739209619.3293953;-32.816014438256545
1739209619.3293977;-45.120503652039325
1739209619.3294;-45.120503652039325
1739209619.3294027;-38.13080360867914
1739209619.329405;-45.120503652039325
1739209619.3294075;-38.13080360867914
1739209619.3294098;-38.13080360867914
1739209619.3294122;-38.13080360867914
1739209619.3294148;-38.13080360867914
1739209619.3294172;-38.13080360867914
1739209619.3294196;-45.120503652039325
1739209619.329422;-38.13080360867914
1739209619.3294246;-35.57807855764607
1739209619.329427;-38.13080360867914
1739209619.3294294;-45.120503652039325
1739209619.3294318;-38.13080360867914
1739209619.3294344;-38.13080360867914
1739209619.3294368;-45.120503652039325
1739209619.3294392;-45.120503652039325
1739209619.3294415;-45.120503652039325
1739209619.3294442;-45.120503652039325
1739209619.3294466;-38.13080360867914
1739209619.329449;-38.13080360867914
1739209619.3294513;-45.120503652039325
1739209619.329454;-45.120503652039325
1739209619.3294563;-35.57807855764607
1739209619.3294587;-35.57807855764607
1739209619.329461;-45.120503652039325
1739209619.3294635;-45.120503652039325
1739209619.329466;-35.57807855764607
1739209619.3294685;-38.13080360867914
1739209619.3294709;-45.120503652039325
1739209619.3294733;-38.13080360867914
1739209619.3294759;-38.13080360867914
1739209619.3294783;-38.13080360867914
1739209619.3294806;-38.13080360867914
1739209619.329483;-45.120503652039325
1739209619.3294857;-45.120503652039325
1739209619.329488;-45.120503652039325
1739209619.3294904;-45.120503652039325
1739209619.3294928;-45.120503652039325
1739209619.3294954;-45.120503652039325
1739209619.3294978;-45.120503652039325
1739209619.3295002;-35.57807855764607
1739209619.3295026;-38.13080360867914
1739209619.3295052;-33.981070128970906
1739209619.3295076;-35.57807855764607
1739209619.32951;-38.13080360867914
1739209619.3295124;-38.13080360867914
1739209619.3295147;-38.13080360867914
1739209619.3295174;-35.57807855764607
1739209619.3295197;-33.981070128970906
1739209619.3295221;-33.981070128970906
1739209619.3295245;-45.120503652039325
1739209619.3295271;-45.120503652039325
1739209619.3295295;-35.57807855764607
1739209619.329532;-38.13080360867914
1739209619.3295343;-38.13080360867914
1739209619.329537;-38.13080360867914
1739209619.3295393;-35.57807855764607
1739209619.3295417;-35.57807855764607
1739209619.329544;-32.816014438256545
1739209619.3295467;-32.816014438256545
1739209619.329549;-35.57807855764607
1739209619.3295515;-35.57807855764607
1739209619.3295538;-45.120503652039325
1739209619.3295565;-38.13080360867914
1739209619.3295588;-35.57807855764607
1739209619.3295612;-32.816014438256545
1739209619.3295636;-45.120503652039325
1739209619.329566;-45.120503652039325
1739209619.3295686;-38.13080360867914
1739209619.329571;-45.120503652039325
1739209619.3295734;-45.120503652039325
1739209619.3295758;-45.120503652039325
1739209619.3295784;-38.13080360867914
1739209619.3295808;-45.120503652039325
1739209619.3295832;-38.13080360867914
1739209619.3295856;-33.981070128970906
1739209619.3295882;-45.120503652039325
1739209619.3295906;-45.120503652039325
1739209619.329593;-38.13080360867914
1739209619.3295953;-45.120503652039325
1739209619.329598;-45.120503652039325
1739209619.3296003;-35.57807855764607
1739209619.3296027;-38.13080360867914
1739209619.329605;-45.120503652039325
1739209619.3296077;-38.13080360867914
1739209619.32961;-38.13080360867914
1739209619.3296125;-45.120503652039325
1739209619.3296149;-45.120503652039325
1739209619.3296173;-45.120503652039325
1739209619.32962;-38.13080360867914
1739209619.3296223;-38.13080360867914
1739209619.3296247;-45.120503652039325
1739209619.329627;-38.13080360867914
1739209619.3296297;-45.120503652039325
1739209619.329632;-35.57807855764607
1739209619.3296344;-35.57807855764607
1739209619.3296368;-45.120503652039325
1739209619.3296394;-45.120503652039325
1739209619.3296418;-32.816014438256545
1739209619.3296442;-28.992665084841942
1739209619.3296466;-45.120503652039325
1739209619.3296492;-45.120503652039325
1739209619.3296516;-45.120503652039325
1739209619.329654;-45.120503652039325
1739209619.3296564;-45.120503652039325
1739209619.329659;-45.120503652039325
1739209619.3296614;-45.120503652039325
1739209619.3296638;-38.13080360867914
1739209619.3296661;-38.13080360867914
1739209619.3296685;-45.120503652039325
1739209619.3296711;-45.120503652039325
1739209619.3296735;-38.13080360867914
1739209619.329676;-35.57807855764607
1739209619.3296783;-38.13080360867914
1739209619.329681;-45.120503652039325
1739209619.3296833;-28.992665084841942
1739209619.3296857;-35.57807855764607
1739209619.329688;-38.13080360867914
1739209619.3296907;-45.120503652039325
1739209619.329693;-33.981070128970906
1739209619.3296955;-35.57807855764607
1739209619.3296978;-38.13080360867914
1739209619.3297005;-45.120503652039325
1739209619.3297029;-29.438486411369354
1739209619.3297052;-38.13080360867914
1739209619.3297076;-45.120503652039325
1739209619.3297102;-45.120503652039325
1739209619.3297126;-38.13080360867914
1739209619.329715;-38.13080360867914
1739209619.3297174;-45.120503652039325
1739209619.3297198;-45.120503652039325
1739209619.3297224;-33.981070128970906
1739209619.3297248;-35.57807855764607
1739209619.3297272;-35.57807855764607
1739209619.3297296;-45.120503652039325
1739209619.3297322;-38.13080360867914
1739209619.3297346;-38.13080360867914
1739209619.329737;-38.13080360867914
1739209619.3297393;-45.120503652039325
1739209619.329742;-33.981070128970906
1739209619.3297443;-33.981070128970906
1739209619.3297467;-33.981070128970906
1739209619.329749;-45.120503652039325
1739209619.3297517;-33.981070128970906
1739209619.329754;-45.120503652039325
1739209619.3297565;-45.120503652039325
1739209619.329759;-45.120503652039325
1739209619.3297615;-38.13080360867914
1739209619.329764;-38.13080360867914
1739209619.3297663;-38.13080360867914
1739209619.3297687;-45.120503652039325
1739209619.329771;-38.13080360867914
1739209619.3297737;-45.120503652039325
1739209619.329776;-38.13080360867914
1739209619.3297784;-45.120503652039325
1739209619.3297808;-38.13080360867914
1739209619.3297834;-38.13080360867914
1739209619.3297858;-35.57807855764607
1739209619.3297882;-38.13080360867914
1739209619.3297906;-45.120503652039325
1739209619.3297932;-45.120503652039325
1739209619.3297956;-45.120503652039325
1739209619.329798;-45.120503652039325
1739209619.3298004;-31.141103565318915
1739209619.329803;-31.141103565318915
1739209619.3298054;-38.13080360867914
1739209619.3298078;-38.13080360867914
1739209619.3298101;-38.13080360867914
1739209619.3298128;-45.120503652039325
1739209619.3298151;-45.120503652039325
1739209619.3298175;-33.981070128970906
1739209619.32982;-35.57807855764607
1739209619.3298223;-33.981070128970906
1739209619.329825;-35.57807855764607
1739209619.3298273;-45.120503652039325
1739209619.3298297;-45.120503652039325
1739209619.329832;-35.57807855764607
1739209619.3298347;-45.120503652039325
1739209619.329837;-38.13080360867914
1739209619.3298395;-31.141103565318915
1739209619.3298419;-28.992665084841942
1739209619.3298445;-45.120503652039325
1739209619.3298469;-45.120503652039325
1739209619.3298492;-38.13080360867914
1739209619.3298516;-38.13080360867914
1739209619.3298542;-38.13080360867914
1739209619.3298566;-45.120503652039325
1739209619.329859;-45.120503652039325
1739209619.3298614;-38.13080360867914
1739209619.329864;-38.13080360867914
1739209619.3298664;-45.120503652039325
1739209619.3298688;-38.13080360867914
1739209619.3298712;-33.981070128970906
1739209619.3298736;-45.120503652039325
1739209619.3298762;-45.120503652039325
1739209619.3298786;-38.13080360867914
1739209619.329881;-35.57807855764607
1739209619.3298833;-38.13080360867914
1739209619.329886;-45.120503652039325
1739209619.3298883;-45.120503652039325
1739209619.3298907;-38.13080360867914
1739209619.329893;-38.13080360867914
1739209619.3298957;-45.120503652039325
1739209619.329898;-38.13080360867914
1739209619.3299005;-38.13080360867914
1739209619.329903;-38.13080360867914
1739209619.3299055;-45.120503652039325
1739209619.329908;-38.13080360867914
1739209619.3299103;-38.13080360867914
1739209619.3299127;-45.120503652039325
1739209619.3299153;-45.120503652039325
1739209619.3299177;-45.120503652039325
1739209619.32992;-38.13080360867914
1739209619.3299224;-35.57807855764607
1739209619.3299248;-45.120503652039325
1739209619.3299274;-45.120503652039325
1739209619.3299298;-32.816014438256545
1739209619.3299322;-32.816014438256545
1739209619.3299346;-45.120503652039325
1739209619.3299372;-38.13080360867914
1739209619.3299396;-32.816014438256545
1739209619.329942;-38.13080360867914
1739209619.3299444;-45.120503652039325
1739209619.329947;-38.13080360867914
1739209619.3299494;-38.13080360867914
1739209619.3299518;-45.120503652039325
1739209619.3299541;-45.120503652039325
1739209619.3299568;-38.13080360867914
1739209619.3299592;-45.120503652039325
1739209619.3299615;-38.13080360867914
1739209619.329964;-45.120503652039325
1739209619.3299665;-38.13080360867914
1739209619.329969;-35.57807855764607
1739209619.3299713;-45.120503652039325
1739209619.3299737;-38.13080360867914
1739209619.329976;-45.120503652039325
1739209619.3299787;-45.120503652039325
1739209619.329981;-45.120503652039325
1739209619.3299835;-38.13080360867914
1739209619.3299859;-38.13080360867914
1739209619.3299885;-45.120503652039325
1739209619.3299909;-38.13080360867914
1739209619.3299932;-38.13080360867914
1739209619.3299956;-45.120503652039325
1739209619.3299983;-45.120503652039325
1739209619.3300006;-38.13080360867914
1739209619.330003;-35.57807855764607
1739209619.3300054;-38.13080360867914
1739209619.330008;-35.57807855764607
1739209619.3300104;-45.120503652039325
1739209619.3300128;-38.13080360867914
1739209619.3300152;-45.120503652039325
1739209619.3300178;-38.13080360867914
