CAN Message; 0x150:0600b749cc75e2b7
1739209892.431499;-38.13080360867914
1739209892.4315038;-38.13080360867914
1739209892.4315088;-38.13080360867914
1739209892.4315138;-45.120503652039325
1739209892.4315186;-38.13080360867914
1739209892.4315236;-35.57807855764607
1739209892.4315283;-38.13080360867914
1739209892.4315333;-38.13080360867914
1739209892.431538;-45.120503652039325
1739209892.431543;-45.120503652039325
1739209892.4315479;-38.13080360867914
1739209892.431553;-45.120503652039325
1739209892.4315577;-45.120503652039325
1739209892.4315627;-45.120503652039325
1739209892.4315677;-33.981070128970906
1739209892.4315724;-45.120503652039325
1739209892.4315774;-38.13080360867914
1739209892.4315822;-45.120503652039325
1739209892.4315872;-45.120503652039325
1739209892.431592;-45.120503652039325
1739209892.431597;-45.120503652039325
1739209892.4316018;-38.13080360867914
1739209892.4316068;-28.58837851428586
1739209892.4316118;-38.13080360867914
1739209892.4316165;-38.13080360867914
1739209892.4316216;-38.13080360867914
1739209892.4316263;-31.141103565318915
1739209892.4316313;-38.13080360867914
1739209892.431636;-45.120503652039325
1739209892.431641;-38.13080360867914
1739209892.4316459;-30.49652367304973
1739209892.4316509;-38.13080360867914
1739209892.4316556;-38.13080360867914
1739209892.4316607;-45.120503652039325
1739209892.4316657;-45.120503652039325
1739209892.4316704;-38.13080360867914
1739209892.4316754;-38.13080360867914
1739209892.4316802;-38.13080360867914
1739209892.4316852;-38.13080360867914
1739209892.43169;-38.13080360867914
1739209892.431695;-38.13080360867914
1739209892.4316998;-45.120503652039325
1739209892.4317048;-38.13080360867914
1739209892.4317095;-45.120503652039325
1739209892.4317145;-38.13080360867914
1739209892.4317195;-45.120503652039325
1739209892.4317243;-38.13080360867914
1739209892.4317293;-45.120503652039325
1739209892.431734;-45.120503652039325
1739209892.431739;-45.120503652039325
1739209892.4317439;-33.981070128970906
1739209892.4317489;-45.120503652039325
1739209892.4317536;-45.120503652039325
1739209892.4317586;-45.120503652039325
1739209892.4317634;-38.13080360867914
1739209892.4317684;-45.120503652039325
1739209892.4317734;-45.120503652039325
1739209892.4317782;-38.13080360867914
1739209892.4317832;-45.120503652039325
1739209892.431788;-45.120503652039325
1739209892.431793;-38.13080360867914
1739209892.4317977;-38.13080360867914
1739209892.4318027;-38.13080360867914
1739209892.4318075;-38.13080360867914
1739209892.4318125;-45.120503652039325
1739209892.4318175;-35.57807855764607
1739209892.4318223;-45.120503652039325
1739209892.4318273;-38.13080360867914
1739209892.431832;-38.13080360867914
1739209892.431837;-33.981070128970906
1739209892.4318419;-33.981070128970906
1739209892.4318469;-35.57807855764607
1739209892.4318516;-33.981070128970906
1739209892.4318566;-45.120503652039325
1739209892.4318614;-45.120503652039325
1739209892.4318664;-38.13080360867914
1739209892.4318714;-45.120503652039325
1739209892.4318762;-45.120503652039325
1739209892.4318812;-45.120503652039325
1739209892.431886;-45.120503652039325
1739209892.431891;-38.13080360867914
1739209892.4318957;-45.120503652039325
1739209892.4319007;-38.13080360867914
1739209892.4319055;-45.120503652039325
1739209892.4319105;-38.13080360867914
1739209892.4319153;-45.120503652039325
1739209892.4319203;-45.120503652039325
1739209892.4319253;-32.816014438256545
1739209892.43193;-38.13080360867914
1739209892.431935;-38.13080360867914
1739209892.4319398;-38.13080360867914
1739209892.4319448;-45.120503652039325
1739209892.4319496;-45.120503652039325
1739209892.4319546;-38.13080360867914
1739209892.4319594;-45.120503652039325
1739209892.4319644;-45.120503652039325
1739209892.4319692;-38.13080360867914
1739209892.4319742;-38.13080360867914
1739209892.4319792;-38.13080360867914
1739209892.431984;-45.120503652039325
1739209892.431989;-45.120503652039325
1739209892.4319937;-45.120503652039325
1739209892.4319987;-45.120503652039325
1739209892.4320035;-45.120503652039325
1739209892.4320085;-38.13080360867914
1739209892.4320133;-45.120503652039325
1739209892.4320183;-45.120503652039325
1739209892.4320233;-38.13080360867914
1739209892.432028;-38.13080360867914
1739209892.432033;-45.120503652039325
1739209892.4320378;-45.120503652039325
1739209892.4320428;-28.21854285175415
1739209892.4320476;-35.57807855764607
1739209892.4320526;-45.120503652039325
1739209892.4320574;-38.13080360867914
1739209892.4320624;-38.13080360867914
1739209892.4320672;-45.120503652039325
1739209892.4320722;-45.120503652039325
1739209892.4320772;-38.13080360867914
1739209892.432082;-45.120503652039325
1739209892.432087;-38.13080360867914
1739209892.4320917;-38.13080360867914
1739209892.4320967;-35.57807855764607
1739209892.4321015;-38.13080360867914
1739209892.4321065;-45.120503652039325
1739209892.4321113;-45.120503652039325
1739209892.4321163;-38.13080360867914
1739209892.432121;-26.991370085610736
1739209892.432126;-33.981070128970906
1739209892.432131;-45.120503652039325
1739209892.4321358;-38.13080360867914
1739209892.4321408;-31.141103565318893
1739209892.4321456;-38.13080360867914
1739209892.4321506;-45.120503652039325
1739209892.4321554;-38.13080360867914
1739209892.4321604;-45.120503652039325
1739209892.4321651;-45.120503652039325
1739209892.4321702;-45.120503652039325
1739209892.4321752;-45.120503652039325
1739209892.43218;-38.13080360867914
1739209892.432185;-45.120503652039325
1739209892.4321897;-45.120503652039325
1739209892.4321947;-33.981070128970906
1739209892.4321995;-31.141103565318893
1739209892.4322045;-28.992665084841942
1739209892.4322093;-45.120503652039325
1739209892.4322143;-38.13080360867914
1739209892.432219;-35.57807855764607
1739209892.432224;-38.13080360867914
1739209892.432229;-45.120503652039325
1739209892.4322338;-38.13080360867914
1739209892.4322388;-32.816014438256545
1739209892.4322436;-38.13080360867914
1739209892.4322486;-45.120503652039325
1739209892.4322534;-45.120503652039325
1739209892.4322584;-45.120503652039325
1739209892.4322631;-45.120503652039325
1739209892.4322681;-45.120503652039325
1739209892.432273;-33.981070128970906
1739209892.432278;-45.120503652039325
1739209892.432283;-45.120503652039325
1739209892.4322877;-45.120503652039325
1739209892.4322927;-38.13080360867914
1739209892.4322975;-38.13080360867914
1739209892.4323025;-45.120503652039325
1739209892.4323072;-38.13080360867914
1739209892.4323123;-38.13080360867914
1739209892.432317;-28.58837851428586
1739209892.432322;-27.267205301931607
1739209892.4323268;-38.13080360867914
1739209892.4323318;-45.120503652039325
1739209892.4323368;-38.13080360867914
1739209892.4323416;-33.981070128970906
1739209892.4323466;-45.120503652039325
1739209892.4323514;-38.13080360867914
1739209892.4323564;-45.120503652039325
1739209892.4323611;-45.120503652039325
1739209892.4323661;-38.13080360867914
1739209892.432371;-35.57807855764607
1739209892.432376;-45.120503652039325
1739209892.432381;-38.13080360867914
1739209892.4323857;-35.57807855764607
1739209892.4323907;-38.13080360867914
1739209892.4323955;-45.120503652039325
1739209892.4324005;-45.120503652039325
1739209892.4324052;-45.120503652039325
1739209892.4324102;-45.120503652039325
1739209892.432415;-45.120503652039325
1739209892.43242;-38.13080360867914
1739209892.4324248;-35.57807855764607
1739209892.4324298;-38.13080360867914
1739209892.4324348;-35.57807855764607
1739209892.4324396;-35.57807855764607
1739209892.4324446;-38.13080360867914
1739209892.4324493;-45.120503652039325
1739209892.4324543;-38.13080360867914
1739209892.432459;-35.57807855764607
1739209892.4324641;-38.13080360867914
1739209892.432469;-45.120503652039325
1739209892.432474;-45.120503652039325
1739209892.4324787;-38.13080360867914
1739209892.4324837;-45.120503652039325
1739209892.4324887;-38.13080360867914
1739209892.4324934;-45.120503652039325
1739209892.4324985;-45.120503652039325
1739209892.4325032;-31.141103565318915
1739209892.4325082;-38.13080360867914
1739209892.432513;-45.120503652039325
1739209892.432518;-35.57807855764607
1739209892.4325228;-32.816014438256545
1739209892.4325278;-45.120503652039325
1739209892.4325328;-38.13080360867914
1739209892.4325376;-32.816014438256545
1739209892.4325426;-38.13080360867914
1739209892.4325473;-33.981070128970906
1739209892.4325523;-33.981070128970906
1739209892.432557;-45.120503652039325
1739209892.432562;-38.13080360867914
1739209892.432567;-38.13080360867914
1739209892.432572;-45.120503652039325
1739209892.4325767;-45.120503652039325
1739209892.4325817;-45.120503652039325
1739209892.4325867;-38.13080360867914
1739209892.4325914;-45.120503652039325
1739209892.4325964;-45.120503652039325
1739209892.4326012;-38.13080360867914
1739209892.4326062;-38.13080360867914
1739209892.432611;-45.120503652039325
1739209892.432616;-33.981070128970906
1739209892.4326208;-35.57807855764607
1739209892.4326258;-35.57807855764607
1739209892.4326305;-45.120503652039325
1739209892.4326355;-38.13080360867914
1739209892.4326406;-32.816014438256545
1739209892.4326453;-38.13080360867914
1739209892.4326503;-45.120503652039325
1739209892.432655;-38.13080360867914
1739209892.43266;-32.816014438256545
1739209892.4326649;-38.13080360867914
1739209892.4326699;-45.120503652039325
1739209892.4326746;-45.120503652039325
1739209892.4326797;-45.120503652039325
1739209892.4326844;-45.120503652039325
1739209892.4326894;-45.120503652039325
1739209892.4326944;-38.13080360867914
1739209892.4326992;-45.120503652039325
1739209892.4327042;-38.13080360867914
1739209892.432709;-35.57807855764607
1739209892.432714;-38.13080360867914
1739209892.4327188;-45.120503652039325
1739209892.4327238;-45.120503652039325
1739209892.4327285;-35.57807855764607
1739209892.4327335;-38.13080360867914
1739209892.4327385;-45.120503652039325
1739209892.4327433;-38.13080360867914
1739209892.4327483;-38.13080360867914
1739209892.432753;-32.816014438256545
1739209892.432758;-30.49652367304973
1739209892.4327629;-38.13080360867914
1739209892.4327679;-38.13080360867914
1739209892.4327726;-45.120503652039325
1739209892.4327776;-38.13080360867914
1739209892.4327824;-45.120503652039325
1739209892.4327874;-45.120503652039325
1739209892.4327924;-45.120503652039325
1739209892.4327972;-45.120503652039325
1739209892.4328022;-33.981070128970906
1739209892.432807;-45.120503652039325
1739209892.432812;-45.120503652039325
1739209892.4328167;-45.120503652039325
1739209892.4328218;-45.120503652039325
1739209892.4328265;-38.13080360867914
1739209892.4328315;-38.13080360867914
1739209892.4328363;-45.120503652039325
1739209892.4328413;-45.120503652039325
1739209892.4328463;-38.13080360867914
1739209892.432851;-38.13080360867914
1739209892.432856;-45.120503652039325
1739209892.4328609;-45.120503652039325
1739209892.4328659;-45.120503652039325
1739209892.4328706;-35.57807855764607
1739209892.4328756;-26.991370085610722
1739209892.4328804;-45.120503652039325
1739209892.4328854;-38.13080360867914
1739209892.4328902;-38.13080360867914
1739209892.4328952;-38.13080360867914
1739209892.4329002;-38.13080360867914
1739209892.432905;-32.816014438256545
1739209892.43291;-45.120503652039325
1739209892.4329147;-33.981070128970956
1739209892.4329197;-45.120503652039325
1739209892.4329245;-32.816014438256545
1739209892.4329295;-38.13080360867914
1739209892.4329343;-38.13080360867914
1739209892.4329393;-31.141103565318915
1739209892.4329443;-35.57807855764607
1739209892.432949;-38.13080360867914
1739209892.432954;-29.438486411369333
1739209892.4329588;-38.13080360867914
1739209892.4329638;-35.57807855764607
1739209892.4329686;-38.13080360867914
1739209892.4329736;-45.120503652039325
1739209892.4329784;-38.13080360867914
1739209892.4329834;-35.57807855764607
1739209892.4329882;-38.13080360867914
1739209892.4329932;-45.120503652039325
1739209892.4329982;-45.120503652039325
1739209892.433003;-31.141103565318893
1739209892.433008;-38.13080360867914
1739209892.4330127;-38.13080360867914
1739209892.4330177;-45.120503652039325
1739209892.4330225;-35.57807855764607
1739209892.4330275;-38.13080360867914
1739209892.4330323;-35.57807855764607
1739209892.4330373;-38.13080360867914
1739209892.433042;-35.57807855764607
1739209892.433047;-33.981070128970906
1739209892.433052;-45.120503652039325
1739209892.4330568;-38.13080360867914
1739209892.4330618;-38.13080360867914
1739209892.4330666;-38.13080360867914
1739209892.4330716;-35.57807855764607
1739209892.4330764;-38.13080360867914
1739209892.4330814;-35.57807855764607
1739209892.4330862;-38.13080360867914
1739209892.4330912;-35.57807855764607
1739209892.4330962;-38.13080360867914
1739209892.433101;-35.57807855764607
1739209892.433106;-33.981070128970906
1739209892.4331107;-45.120503652039325
1739209892.4331157;-38.13080360867914
1739209892.4331205;-45.120503652039325
1739209892.4331255;-45.120503652039325
1739209892.4331303;-45.120503652039325
1739209892.4331353;-38.13080360867914
1739209892.43314;-35.57807855764607
1739209892.433145;-38.13080360867914
1739209892.43315;-32.816014438256545
1739209892.4331548;-35.57807855764607
1739209892.4331598;-35.57807855764607
1739209892.4331646;-38.13080360867914
1739209892.4331696;-45.120503652039325
1739209892.4331744;-33.981070128970906
1739209892.4331794;-45.120503652039325
1739209892.4331841;-45.120503652039325
1739209892.4331892;-45.120503652039325
1739209892.433194;-45.120503652039325
1739209892.433199;-45.120503652039325
1739209892.433204;-45.120503652039325
1739209892.4332087;-45.120503652039325
1739209892.4332137;-38.13080360867914
1739209892.4332185;-45.120503652039325
1739209892.4332235;-38.13080360867914
1739209892.4332283;-32.816014438256545
1739209892.4332333;-38.13080360867914
1739209892.433238;-45.120503652039325
1739209892.433243;-45.120503652039325
1739209892.4332478;-38.13080360867914
1739209892.4332528;-35.57807855764607
1739209892.4332578;-45.120503652039325
1739209892.4332626;-45.120503652039325
1739209892.4332676;-35.57807855764607
1739209892.4332724;-38.13080360867914
1739209892.4332774;-45.120503652039325
1739209892.4332821;-38.13080360867914
1739209892.4332871;-32.816014438256545
1739209892.433292;-35.57807855764607
1739209892.433297;-45.120503652039325
1739209892.433302;-38.13080360867914
1739209892.4333067;-45.120503652039325
1739209892.4333117;-33.981070128970906
1739209892.4333165;-45.120503652039325
1739209892.4333215;-31.141103565318915
1739209892.4333262;-32.816014438256545
1739209892.4333313;-38.13080360867914
1739209892.433336;-38.13080360867914
1739209892.433341;-38.13080360867914
1739209892.4333458;-38.13080360867914
1739209892.4333508;-38.13080360867914
1739209892.4333558;-45.120503652039325
1739209892.4333606;-38.13080360867914
1739209892.4333656;-35.57807855764607
1739209892.4333704;-38.13080360867914
1739209892.4333754;-45.120503652039325
1739209892.4333801;-45.120503652039325
1739209892.4333851;-33.981070128970906
1739209892.43339;-38.13080360867914
1739209892.433395;-38.13080360867914
1739209892.4333997;-32.816014438256545
1739209892.4334047;-38.13080360867914
1739209892.4334097;-38.13080360867914
1739209892.4334145;-38.13080360867914
1739209892.4334195;-45.120503652039325
1739209892.4334242;-45.120503652039325
1739209892.4334292;-45.120503652039325
1739209892.433434;-45.120503652039325
1739209892.433439;-45.120503652039325
1739209892.4334438;-33.981070128970906
1739209892.4334488;-38.13080360867914
1739209892.4334536;-38.13080360867914
1739209892.4334586;-33.981070128970906
1739209892.4334636;-45.120503652039325
1739209892.4334683;-31.141103565318915
1739209892.4334733;-33.981070128970906
1739209892.433478;-45.120503652039325
1739209892.4334831;-45.120503652039325
1739209892.433488;-33.981070128970906
1739209892.433493;-45.120503652039325
1739209892.4334977;-45.120503652039325
1739209892.4335027;-38.13080360867914
1739209892.4335077;-32.816014438256545
1739209892.4335124;-33.981070128970906
1739209892.4335175;-38.13080360867914
1739209892.4335222;-45.120503652039325
1739209892.4335272;-33.981070128970906
1739209892.433532;-45.120503652039325
1739209892.433537;-45.120503652039325
1739209892.4335418;-45.120503652039325
1739209892.4335468;-31.141103565318915
1739209892.4335515;-33.981070128970906
1739209892.4335566;-45.120503652039325
1739209892.4335616;-45.120503652039325
1739209892.4335663;-38.13080360867914
1739209892.4335713;-45.120503652039325
1739209892.433576;-45.120503652039325
1739209892.433581;-45.120503652039325
1739209892.433586;-35.57807855764607
1739209892.433591;-45.120503652039325
1739209892.4335957;-35.57807855764607
1739209892.4336007;-38.13080360867914
1739209892.4336054;-45.120503652039325
1739209892.4336104;-45.120503652039325
1739209892.4336154;-38.13080360867914
1739209892.4336202;-38.13080360867914
1739209892.4336252;-38.13080360867914
1739209892.43363;-33.981070128970906
1739209892.433635;-45.120503652039325
1739209892.4336398;-35.57807855764607
1739209892.4336448;-35.57807855764607
1739209892.4336495;-45.120503652039325
1739209892.4336545;-45.120503652039325
1739209892.4336596;-35.57807855764607
1739209892.4336643;-35.57807855764607
1739209892.4336693;-33.981070128970906
1739209892.433674;-45.120503652039325
1739209892.433679;-38.13080360867914
1739209892.4336839;-35.57807855764607
1739209892.4336889;-38.13080360867914
1739209892.4336936;-45.120503652039325
1739209892.4336987;-38.13080360867914
1739209892.4337034;-45.120503652039325
1739209892.4337084;-38.13080360867914
1739209892.4337134;-38.13080360867914
1739209892.4337182;-45.120503652039325
1739209892.4337232;-45.120503652039325
1739209892.433728;-45.120503652039325
1739209892.433733;-45.120503652039325
1739209892.4337378;-45.120503652039325
1739209892.4337428;-38.13080360867914
1739209892.4337475;-33.981070128970906
1739209892.4337525;-45.120503652039325
1739209892.4337573;-38.13080360867914
1739209892.4337623;-45.120503652039325
1739209892.4337673;-45.120503652039325
1739209892.433772;-45.120503652039325
1739209892.433777;-35.57807855764607
1739209892.4337819;-38.13080360867914
1739209892.4337869;-38.13080360867914
1739209892.4337916;-38.13080360867914
1739209892.4337966;-35.57807855764607
1739209892.4338014;-35.57807855764607
1739209892.4338064;-38.13080360867914
1739209892.4338112;-45.120503652039325
1739209892.4338162;-45.120503652039325
1739209892.4338212;-45.120503652039325
1739209892.433826;-38.13080360867914
1739209892.433831;-38.13080360867914
1739209892.4338357;-38.13080360867914
1739209892.4338408;-38.13080360867914
1739209892.4338455;-38.13080360867914
1739209892.4338505;-35.57807855764607
1739209892.4338553;-45.120503652039325
1739209892.4338603;-35.57807855764607
1739209892.4338653;-33.981070128970906
1739209892.43387;-38.13080360867914
1739209892.433875;-38.13080360867914
1739209892.4338799;-45.120503652039325
1739209892.4338849;-45.120503652039325
1739209892.4338896;-45.120503652039325
1739209892.4338946;-38.13080360867914
1739209892.4338994;-38.13080360867914
1739209892.4339044;-45.120503652039325
1739209892.4339092;-45.120503652039325
1739209892.4339142;-35.57807855764607
1739209892.4339192;-38.13080360867914
1739209892.433924;-45.120503652039325
1739209892.433929;-38.13080360867914
1739209892.4339337;-38.13080360867914
1739209892.4339387;-38.13080360867914
1739209892.4339435;-38.13080360867914
1739209892.4339485;-33.981070128970906
1739209892.4339533;-35.57807855764607
1739209892.4339583;-38.13080360867914
1739209892.433963;-45.120503652039325
1739209892.433968;-38.13080360867914
1739209892.433973;-38.13080360867914
1739209892.4339778;-38.13080360867914
1739209892.4339828;-38.13080360867914
1739209892.4339876;-45.120503652039325
1739209892.4339926;-45.120503652039325
1739209892.4339974;-38.13080360867914
1739209892.4340024;-31.141103565318893
1739209892.4340072;-45.120503652039325
1739209892.4340122;-45.120503652039325
1739209892.4340172;-45.120503652039325
1739209892.434022;-38.13080360867914
1739209892.434027;-31.141103565318915
1739209892.4340317;-45.120503652039325
1739209892.4340367;-45.120503652039325
1739209892.4340415;-38.13080360867914
1739209892.4340465;-33.981070128970906
1739209892.4340513;-45.120503652039325
1739209892.4340563;-45.120503652039325
1739209892.434061;-45.120503652039325
1739209892.434066;-45.120503652039325
1739209892.434071;-38.13080360867914
1739209892.4340758;-38.13080360867914
1739209892.4340808;-45.120503652039325
1739209892.4340856;-45.120503652039325
1739209892.4340906;-45.120503652039325
1739209892.4340954;-45.120503652039325
1739209892.4341004;-45.120503652039325
1739209892.4341052;-45.120503652039325
1739209892.4341102;-45.120503652039325
1739209892.434115;-38.13080360867914
1739209892.43412;-32.816014438256545
1739209892.434125;-38.13080360867914
1739209892.4341297;-35.57807855764607
1739209892.4341347;-38.13080360867914
1739209892.4341395;-38.13080360867914
1739209892.4341445;-31.141103565318915
1739209892.4341493;-38.13080360867914
1739209892.4341543;-45.120503652039325
1739209892.434159;-45.120503652039325
1739209892.434164;-45.120503652039325
1739209892.4341688;-45.120503652039325
1739209892.4341738;-45.120503652039325
1739209892.4341788;-45.120503652039325
1739209892.4341836;-32.816014438256545
1739209892.4341886;-35.57807855764607
1739209892.4341934;-45.120503652039325
1739209892.4341984;-35.57807855764607
1739209892.4342031;-38.13080360867914
1739209892.4342082;-38.13080360867914
1739209892.434213;-38.13080360867914
1739209892.434218;-38.13080360867914
1739209892.434223;-28.992665084841942
1739209892.4342277;-35.57807855764607
1739209892.4342327;-45.120503652039325
1739209892.4342375;-45.120503652039325
1739209892.4342425;-38.13080360867914
1739209892.4342473;-38.13080360867914
1739209892.4342523;-45.120503652039325
1739209892.434257;-38.13080360867914
1739209892.434262;-29.438486411369347
1739209892.4342668;-38.13080360867914
1739209892.4342718;-45.120503652039325
1739209892.4342768;-38.13080360867914
1739209892.4342816;-38.13080360867914
1739209892.4342866;-45.120503652039325
1739209892.4342914;-38.13080360867914
1739209892.4342964;-38.13080360867914
1739209892.4343011;-31.141103565318915
1739209892.4343061;-38.13080360867914
1739209892.434311;-38.13080360867914
1739209892.434316;-35.57807855764607
1739209892.4343207;-38.13080360867914
1739209892.4343257;-45.120503652039325
1739209892.4343307;-38.13080360867914
1739209892.4343355;-45.120503652039325
1739209892.4343405;-45.120503652039325
1739209892.4343452;-45.120503652039325
1739209892.4343503;-38.13080360867914
1739209892.434355;-38.13080360867914
1739209892.43436;-45.120503652039325
1739209892.4343648;-45.120503652039325
1739209892.4343698;-45.120503652039325
1739209892.4343746;-45.120503652039325
1739209892.4343796;-45.120503652039325
1739209892.4343846;-45.120503652039325
1739209892.4343894;-45.120503652039325
1739209892.4343944;-45.120503652039325
1739209892.4343991;-38.13080360867914
1739209892.4344041;-45.120503652039325
1739209892.434409;-45.120503652039325
1739209892.434414;-35.57807855764607
1739209892.4344187;-28.218542851754165
1739209892.4344237;-38.13080360867914
1739209892.4344287;-38.13080360867914
1739209892.4344335;-38.13080360867914
1739209892.4344385;-45.120503652039325
1739209892.4344432;-45.120503652039325
1739209892.4344482;-38.13080360867914
1739209892.434453;-38.13080360867914
1739209892.434458;-31.141103565318915
1739209892.4344628;-33.981070128970906
1739209892.4344678;-38.13080360867914
1739209892.4344726;-35.57807855764607
1739209892.4344776;-38.13080360867914
1739209892.4344854;-45.120503652039325
1739209892.4344935;-38.13080360867914
1739209892.4345014;-38.13080360867914
1739209892.4345095;-33.981070128970906
1739209892.4345174;-45.120503652039325
1739209892.4345255;-38.13080360867914
1739209892.4345334;-35.57807855764607
1739209892.4345415;-38.13080360867914
1739209892.4345493;-45.120503652039325
1739209892.4345574;-38.13080360867914
1739209892.4345653;-38.13080360867914
1739209892.4345734;-33.981070128970906
1739209892.4345813;-38.13080360867914
1739209892.4345894;-38.13080360867914
1739209892.4345973;-35.57807855764607
1739209892.4346054;-45.120503652039325
1739209892.4346132;-45.120503652039325
1739209892.4346213;-38.13080360867914
1739209892.4346292;-38.13080360867914
1739209892.4346373;-38.13080360867914
1739209892.4346452;-45.120503652039325
1739209892.4346533;-38.13080360867914
1739209892.4346611;-45.120503652039325
1739209892.4346693;-45.120503652039325
1739209892.4346771;-45.120503652039325
1739209892.4346852;-45.120503652039325
1739209892.434693;-45.120503652039325
1739209892.4347012;-38.13080360867914
1739209892.434709;-35.57807855764607
1739209892.4347172;-45.120503652039325
1739209892.434725;-45.120503652039325
1739209892.4347332;-45.120503652039325
1739209892.434741;-45.120503652039325
1739209892.4347491;-45.120503652039325
1739209892.434757;-45.120503652039325
1739209892.434765;-38.13080360867914
1739209892.434773;-38.13080360867914
1739209892.434781;-45.120503652039325
1739209892.434789;-45.120503652039325
1739209892.434797;-33.981070128970906
1739209892.434805;-45.120503652039325
1739209892.434813;-45.120503652039325
1739209892.434821;-32.816014438256545
1739209892.434829;-45.120503652039325
1739209892.4348369;-38.13080360867914
1739209892.434845;-38.13080360867914
1739209892.4348528;-38.13080360867914
1739209892.4348607;-45.120503652039325
1739209892.4348688;-38.13080360867914
1739209892.4348767;-38.13080360867914
1739209892.4348848;-45.120503652039325
1739209892.4348927;-35.57807855764607
1739209892.4349008;-38.13080360867914
1739209892.4349086;-45.120503652039325
1739209892.4349167;-45.120503652039325
1739209892.4349246;-38.13080360867914
1739209892.4349327;-38.13080360867914
1739209892.4349406;-45.120503652039325
1739209892.4349487;-45.120503652039325
1739209892.4349566;-38.13080360867914
1739209892.4349647;-45.120503652039325
1739209892.4349725;-45.120503652039325
1739209892.4349806;-45.120503652039325
1739209892.4349885;-45.120503652039325
1739209892.4349966;-38.13080360867914
1739209892.4350045;-38.13080360867914
1739209892.4350126;-38.13080360867914
1739209892.4350204;-45.120503652039325
1739209892.4350286;-45.120503652039325
1739209892.4350364;-38.13080360867914
1739209892.4350445;-35.57807855764607
1739209892.4350524;-45.120503652039325
1739209892.4350605;-45.120503652039325
1739209892.4350684;-38.13080360867914
1739209892.4350765;-45.120503652039325
1739209892.4350843;-38.13080360867914
1739209892.4350924;-45.120503652039325
1739209892.4351003;-45.120503652039325
1739209892.4351084;-45.120503652039325
1739209892.4351163;-38.13080360867914
1739209892.4351244;-32.816014438256545
1739209892.4351323;-45.120503652039325
1739209892.4351404;-38.13080360867914
1739209892.4351482;-38.13080360867914
1739209892.4351563;-38.13080360867914
1739209892.4351642;-33.981070128970906
1739209892.4351723;-33.981070128970906
1739209892.4351802;-45.120503652039325
1739209892.4351883;-38.13080360867914
1739209892.4351962;-38.13080360867914
1739209892.4352043;-35.57807855764607
1739209892.4352121;-38.13080360867914
1739209892.4352202;-38.13080360867914
1739209892.435228;-38.13080360867914
1739209892.435236;-45.120503652039325
1739209892.435244;-45.120503652039325
1739209892.435252;-35.57807855764607
1739209892.43526;-38.13080360867914
1739209892.435268;-45.120503652039325
1739209892.435276;-45.120503652039325
1739209892.435284;-38.13080360867914
1739209892.435292;-38.13080360867914
1739209892.4352999;-45.120503652039325
1739209892.435308;-38.13080360867914
1739209892.4353158;-38.13080360867914
1739209892.435324;-38.13080360867914
1739209892.4353318;-45.120503652039325
1739209892.43534;-38.13080360867914
1739209892.4353478;-45.120503652039325
1739209892.435356;-38.13080360867914
1739209892.4353638;-35.57807855764607
1739209892.4353719;-38.13080360867914
1739209892.4353797;-45.120503652039325
1739209892.4353878;-38.13080360867914
1739209892.4353957;-45.120503652039325
1739209892.4354038;-45.120503652039325
1739209892.4354117;-45.120503652039325
1739209892.4354198;-32.816014438256545
1739209892.4354277;-45.120503652039325
1739209892.4354358;-45.120503652039325
1739209892.4354436;-45.120503652039325
1739209892.4354517;-38.13080360867914
1739209892.4354596;-38.13080360867914
1739209892.4354677;-38.13080360867914
1739209892.4354756;-38.13080360867914
1739209892.4354837;-28.992665084841942
1739209892.4354916;-45.120503652039325
1739209892.4354997;-38.13080360867914
1739209892.4355075;-45.120503652039325
1739209892.4355156;-38.13080360867914
1739209892.4355235;-45.120503652039325
1739209892.4355316;-35.57807855764607
1739209892.4355395;-38.13080360867914
1739209892.4355476;-31.14110356531892
1739209892.4355555;-35.57807855764607
1739209892.4355636;-38.13080360867914
1739209892.4355714;-45.120503652039325
1739209892.4355795;-33.981070128970906
1739209892.4355874;-38.13080360867914
1739209892.4355953;-45.120503652039325
1739209892.4356034;-38.13080360867914
1739209892.4356112;-33.981070128970906
1739209892.4356194;-35.57807855764607
1739209892.4356272;-38.13080360867914
1739209892.4356353;-38.13080360867914
1739209892.4356432;-35.57807855764607
1739209892.4356513;-35.57807855764607
1739209892.4356592;-45.120503652039325
1739209892.4356673;-45.120503652039325
1739209892.4356751;-38.13080360867914
1739209892.4356833;-35.57807855764607
1739209892.435691;-38.13080360867914
1739209892.4356992;-35.57807855764607
1739209892.435707;-38.13080360867914
1739209892.4357152;-38.13080360867914
1739209892.435723;-24.74623867263306
1739209892.4357312;-30.49652367304973
1739209892.435739;-28.58837851428586
1739209892.4357471;-38.13080360867914
1739209892.435755;-33.981070128970906
1739209892.4357631;-45.120503652039325
1739209892.435771;-33.981070128970906
1739209892.435779;-38.13080360867914
1739209892.435787;-35.57807855764607
1739209892.435795;-38.13080360867914
1739209892.435803;-30.49652367304973
1739209892.435811;-27.267205301931607
1739209892.435819;-30.49652367304976
1739209892.435827;-30.49652367304976
1739209892.435835;-33.981070128970906
1739209892.435843;-24.151403521958727
1739209892.4358509;-32.816014438256545
1739209892.435859;-45.120503652039325
1739209892.4358668;-28.992665084841942
1739209892.435875;-33.981070128970906
1739209892.4358828;-45.120503652039325
1739209892.435891;-33.981070128970906
