CAN Message; 0x62:08007ccb82839c9d
1739209901.3484325;-45.120503652039325
1739209901.348436;-38.13080360867914
1739209901.3484395;-38.13080360867914
1739209901.3484428;-33.981070128970956
1739209901.3484464;-45.120503652039325
1739209901.3484497;-45.120503652039325
1739209901.348453;-38.13080360867914
1739209901.3484566;-38.13080360867914
1739209901.34846;-35.57807855764607
1739209901.3484633;-33.981070128970906
1739209901.3484666;-38.13080360867914
1739209901.3484702;-38.13080360867914
1739209901.3484735;-38.13080360867914
1739209901.348477;-38.13080360867914
1739209901.3484805;-38.13080360867914
1739209901.3484838;-45.120503652039325
1739209901.3484871;-45.120503652039325
1739209901.3484907;-35.57807855764607
1739209901.348494;-38.13080360867914
1739209901.3484974;-45.120503652039325
1739209901.348501;-45.120503652039325
1739209901.3485043;-45.120503652039325
1739209901.3485076;-38.13080360867914
1739209901.3485112;-38.13080360867914
1739209901.3485146;-45.120503652039325
1739209901.348518;-38.13080360867914
1739209901.3485212;-38.13080360867914
1739209901.3485248;-45.120503652039325
1739209901.3485281;-38.13080360867914
1739209901.3485315;-38.13080360867914
1739209901.348535;-45.120503652039325
1739209901.3485384;-45.120503652039325
1739209901.3485417;-35.57807855764607
1739209901.3485453;-45.120503652039325
1739209901.3485487;-45.120503652039325
1739209901.348552;-33.981070128970906
1739209901.3485556;-38.13080360867914
1739209901.348559;-38.13080360867914
1739209901.3485622;-45.120503652039325
1739209901.3485656;-33.981070128970906
1739209901.3485692;-45.120503652039325
1739209901.3485725;-38.13080360867914
1739209901.3485758;-45.120503652039325
1739209901.3485794;-45.120503652039325
1739209901.3485827;-38.13080360867914
1739209901.348586;-45.120503652039325
1739209901.3485897;-45.120503652039325
1739209901.348593;-45.120503652039325
1739209901.3485963;-38.13080360867914
1739209901.3486;-45.120503652039325
1739209901.3486032;-38.13080360867914
1739209901.3486066;-38.13080360867914
1739209901.3486102;-33.981070128970906
1739209901.3486135;-45.120503652039325
1739209901.3486168;-45.120503652039325
1739209901.3486202;-45.120503652039325
1739209901.3486238;-45.120503652039325
1739209901.348627;-38.13080360867914
1739209901.3486304;-38.13080360867914
1739209901.348634;-45.120503652039325
1739209901.3486373;-38.13080360867914
1739209901.3486407;-45.120503652039325
1739209901.3486443;-45.120503652039325
1739209901.3486476;-32.816014438256545
1739209901.348651;-45.120503652039325
1739209901.3486545;-45.120503652039325
1739209901.3486578;-38.13080360867914
1739209901.3486612;-38.13080360867914
1739209901.3486648;-31.141103565318915
1739209901.348668;-45.120503652039325
1739209901.3486714;-45.120503652039325
1739209901.3486748;-45.120503652039325
1739209901.3486784;-38.13080360867914
1739209901.3486817;-35.57807855764607
1739209901.348685;-35.57807855764607
1739209901.3486886;-45.120503652039325
1739209901.348692;-45.120503652039325
1739209901.3486953;-45.120503652039325
1739209901.3486989;-33.981070128970906
1739209901.3487022;-45.120503652039325
1739209901.3487055;-38.13080360867914
1739209901.348709;-35.57807855764607
1739209901.3487124;-38.13080360867914
1739209901.3487158;-38.13080360867914
1739209901.3487191;-38.13080360867914
1739209901.3487227;-35.57807855764607
1739209901.348726;-33.981070128970906
1739209901.3487294;-45.120503652039325
1739209901.348733;-38.13080360867914
1739209901.3487363;-38.13080360867914
1739209901.3487396;-38.13080360867914
1739209901.3487432;-45.120503652039325
1739209901.3487465;-45.120503652039325
1739209901.3487499;-45.120503652039325
1739209901.3487535;-38.13080360867914
1739209901.3487568;-45.120503652039325
1739209901.3487601;-45.120503652039325
1739209901.3487637;-45.120503652039325
1739209901.348767;-45.120503652039325
1739209901.3487704;-45.120503652039325
1739209901.3487737;-32.816014438256545
1739209901.3487773;-38.13080360867914
1739209901.3487806;-38.13080360867914
1739209901.348784;-45.120503652039325
1739209901.3487875;-38.13080360867914
1739209901.348791;-38.13080360867914
1739209901.3487942;-45.120503652039325
1739209901.3487978;-38.13080360867914
1739209901.3488011;-28.992665084841942
1739209901.3488045;-38.13080360867914
1739209901.348808;-38.13080360867914
1739209901.3488114;-38.13080360867914
1739209901.3488147;-38.13080360867914
1739209901.348818;-35.57807855764607
1739209901.3488216;-38.13080360867914
1739209901.348825;-45.120503652039325
1739209901.3488283;-31.14110356531892
1739209901.348832;-38.13080360867914
1739209901.3488352;-38.13080360867914
1739209901.3488386;-45.120503652039325
1739209901.3488421;-38.13080360867914
1739209901.3488455;-45.120503652039325
1739209901.3488488;-45.120503652039325
1739209901.3488524;-45.120503652039325
1739209901.3488557;-33.981070128970906
1739209901.348859;-45.120503652039325
1739209901.3488626;-45.120503652039325
1739209901.348866;-38.13080360867914
1739209901.3488693;-38.13080360867914
1739209901.3488727;-38.13080360867914
1739209901.3488762;-45.120503652039325
1739209901.3488796;-35.57807855764607
1739209901.348883;-38.13080360867914
1739209901.3488865;-38.13080360867914
1739209901.3488898;-35.57807855764607
1739209901.3488932;-45.120503652039325
1739209901.3488967;-45.120503652039325
1739209901.3489;-35.57807855764607
1739209901.3489034;-35.57807855764607
1739209901.348907;-45.120503652039325
1739209901.3489103;-38.13080360867914
1739209901.3489137;-38.13080360867914
1739209901.348917;-38.13080360867914
1739209901.3489206;-38.13080360867914
1739209901.348924;-35.57807855764607
1739209901.3489273;-38.13080360867914
1739209901.3489308;-45.120503652039325
1739209901.3489342;-38.13080360867914
1739209901.3489375;-32.816014438256545
1739209901.348941;-38.13080360867914
1739209901.3489444;-38.13080360867914
1739209901.3489478;-38.13080360867914
1739209901.3489513;-45.120503652039325
1739209901.3489547;-32.816014438256545
1739209901.348958;-33.981070128970906
1739209901.3489616;-45.120503652039325
1739209901.348965;-33.981070128970906
1739209901.3489683;-31.141103565318915
1739209901.3489716;-38.13080360867914
1739209901.3489752;-38.13080360867914
1739209901.3489785;-35.57807855764607
1739209901.3489819;-45.120503652039325
1739209901.3489854;-45.120503652039325
1739209901.3489888;-45.120503652039325
1739209901.348992;-33.981070128970906
1739209901.3489957;-33.981070128970906
1739209901.348999;-38.13080360867914
1739209901.3490024;-38.13080360867914
1739209901.349006;-38.13080360867914
1739209901.3490093;-38.13080360867914
1739209901.3490126;-45.120503652039325
1739209901.349016;-45.120503652039325
1739209901.3490195;-38.13080360867914
1739209901.3490229;-33.981070128970906
1739209901.3490262;-33.981070128970906
1739209901.3490298;-45.120503652039325
1739209901.349033;-45.120503652039325
1739209901.3490365;-35.57807855764607
1739209901.34904;-35.57807855764607
1739209901.3490434;-45.120503652039325
1739209901.3490467;-38.13080360867914
1739209901.3490503;-38.13080360867914
1739209901.3490536;-45.120503652039325
1739209901.349057;-45.120503652039325
1739209901.3490605;-38.13080360867914
1739209901.3490639;-38.13080360867914
1739209901.3490672;-38.13080360867914
1739209901.3490705;-45.120503652039325
1739209901.3490741;-45.120503652039325
1739209901.3490775;-38.13080360867914
1739209901.3490808;-35.57807855764607
1739209901.3490844;-45.120503652039325
1739209901.3490877;-45.120503652039325
1739209901.349091;-32.816014438256545
1739209901.3490946;-32.816014438256545
1739209901.349098;-45.120503652039325
1739209901.3491013;-38.13080360867914
1739209901.349105;-33.981070128970906
1739209901.3491082;-45.120503652039325
1739209901.3491116;-38.13080360867914
1739209901.349115;-38.13080360867914
1739209901.3491185;-45.120503652039325
1739209901.3491218;-38.13080360867914
1739209901.3491251;-45.120503652039325
1739209901.3491287;-45.120503652039325
1739209901.349132;-38.13080360867914
1739209901.3491354;-38.13080360867914
1739209901.349139;-45.120503652039325
1739209901.3491423;-38.13080360867914
1739209901.3491457;-33.981070128970906
1739209901.3491492;-38.13080360867914
1739209901.3491526;-45.120503652039325
1739209901.349156;-38.13080360867914
1739209901.3491595;-38.13080360867914
1739209901.3491628;-38.13080360867914
1739209901.3491662;-45.120503652039325
1739209901.3491695;-45.120503652039325
1739209901.349173;-45.120503652039325
1739209901.3491764;-38.13080360867914
1739209901.3491797;-38.13080360867914
1739209901.3491833;-35.57807855764607
1739209901.3491867;-38.13080360867914
1739209901.34919;-38.13080360867914
1739209901.3491936;-38.13080360867914
1739209901.349197;-35.57807855764607
1739209901.3492002;-33.981070128970906
1739209901.3492038;-45.120503652039325
1739209901.3492072;-45.120503652039325
1739209901.3492105;-45.120503652039325
1739209901.349214;-35.57807855764607
1739209901.3492174;-32.816014438256545
1739209901.3492208;-45.120503652039325
1739209901.349224;-35.57807855764607
1739209901.3492277;-45.120503652039325
1739209901.349231;-38.13080360867914
1739209901.3492343;-45.120503652039325
1739209901.349238;-33.981070128970906
1739209901.3492413;-45.120503652039325
1739209901.3492446;-45.120503652039325
1739209901.3492482;-35.57807855764607
1739209901.3492515;-45.120503652039325
1739209901.3492548;-45.120503652039325
1739209901.3492584;-45.120503652039325
1739209901.3492618;-35.57807855764607
1739209901.349265;-38.13080360867914
1739209901.3492684;-38.13080360867914
1739209901.349272;-38.13080360867914
1739209901.3492754;-45.120503652039325
1739209901.3492787;-38.13080360867914
1739209901.3492823;-38.13080360867914
1739209901.3492856;-35.57807855764607
1739209901.349289;-38.13080360867914
1739209901.3492925;-45.120503652039325
1739209901.3492959;-45.120503652039325
1739209901.3492992;-45.120503652039325
1739209901.3493028;-45.120503652039325
1739209901.349306;-45.120503652039325
1739209901.3493094;-45.120503652039325
1739209901.349313;-45.120503652039325
1739209901.3493164;-32.816014438256545
1739209901.3493197;-35.57807855764607
1739209901.349323;-38.13080360867914
1739209901.3493266;-45.120503652039325
1739209901.34933;-38.13080360867914
1739209901.3493333;-45.120503652039325
1739209901.3493369;-38.13080360867914
1739209901.3493402;-32.816014438256545
1739209901.3493435;-35.57807855764607
1739209901.349347;-38.13080360867914
1739209901.3493505;-38.13080360867914
1739209901.3493538;-31.141103565318915
1739209901.3493574;-35.57807855764607
1739209901.3493607;-35.57807855764607
1739209901.349364;-45.120503652039325
1739209901.3493674;-45.120503652039325
1739209901.349371;-45.120503652039325
1739209901.3493743;-45.120503652039325
1739209901.3493776;-45.120503652039325
1739209901.3493812;-38.13080360867914
1739209901.3493845;-45.120503652039325
1739209901.349388;-38.13080360867914
1739209901.3493915;-45.120503652039325
1739209901.3493948;-45.120503652039325
1739209901.3493981;-45.120503652039325
1739209901.3494017;-38.13080360867914
1739209901.349405;-45.120503652039325
1739209901.3494084;-28.992665084841942
1739209901.349412;-35.57807855764607
1739209901.3494153;-38.13080360867914
1739209901.3494186;-45.120503652039325
1739209901.349422;-33.981070128970906
1739209901.3494256;-35.57807855764607
1739209901.349429;-38.13080360867914
1739209901.3494322;-45.120503652039325
1739209901.3494358;-32.81601443825658
1739209901.3494391;-35.57807855764607
1739209901.3494425;-35.57807855764607
1739209901.349446;-45.120503652039325
1739209901.3494494;-45.120503652039325
1739209901.3494527;-45.120503652039325
1739209901.3494563;-45.120503652039325
1739209901.3494596;-35.57807855764607
1739209901.349463;-35.57807855764607
1739209901.3494663;-45.120503652039325
1739209901.34947;-38.13080360867914
1739209901.3494732;-38.13080360867914
1739209901.3494766;-38.13080360867914
1739209901.3494802;-45.120503652039325
1739209901.3494835;-38.13080360867914
1739209901.3494868;-35.57807855764607
1739209901.3494904;-31.141103565318915
1739209901.3494937;-33.981070128970906
1739209901.349497;-38.13080360867914
1739209901.3495007;-45.120503652039325
1739209901.349504;-33.981070128970906
1739209901.3495073;-38.13080360867914
1739209901.349511;-38.13080360867914
1739209901.3495142;-35.57807855764607
1739209901.3495176;-33.981070128970906
1739209901.349521;-45.120503652039325
1739209901.3495245;-45.120503652039325
1739209901.3495278;-38.13080360867914
1739209901.3495312;-38.13080360867914
1739209901.3495347;-45.120503652039325
1739209901.349538;-45.120503652039325
1739209901.3495414;-33.981070128970906
1739209901.349545;-31.141103565318915
1739209901.3495483;-35.57807855764607
1739209901.3495517;-38.13080360867914
1739209901.3495553;-35.57807855764607
1739209901.3495586;-33.981070128970906
1739209901.349562;-35.57807855764607
1739209901.3495653;-38.13080360867914
1739209901.3495688;-35.57807855764607
1739209901.3495722;-38.13080360867914
1739209901.3495755;-38.13080360867914
1739209901.349579;-45.120503652039325
1739209901.3495824;-35.57807855764607
1739209901.3495858;-38.13080360867914
1739209901.3495893;-45.120503652039325
1739209901.3495927;-38.13080360867914
1739209901.349596;-45.120503652039325
1739209901.3495996;-45.120503652039325
1739209901.349603;-45.120503652039325
1739209901.3496063;-45.120503652039325
1739209901.3496099;-35.57807855764607
1739209901.3496132;-38.13080360867914
1739209901.3496165;-45.120503652039325
1739209901.3496199;-35.57807855764607
1739209901.3496234;-35.57807855764607
1739209901.3496268;-38.13080360867914
1739209901.34963;-38.13080360867914
1739209901.3496337;-38.13080360867914
1739209901.349637;-38.13080360867914
1739209901.3496404;-38.13080360867914
1739209901.349644;-32.816014438256545
1739209901.3496473;-35.57807855764607
1739209901.3496506;-38.13080360867914
1739209901.3496542;-35.57807855764607
1739209901.3496575;-38.13080360867914
1739209901.3496609;-45.120503652039325
1739209901.3496642;-38.13080360867914
1739209901.3496678;-38.13080360867914
1739209901.3496711;-45.120503652039325
1739209901.3496745;-45.120503652039325
1739209901.349678;-38.13080360867914
1739209901.3496814;-45.120503652039325
1739209901.3496847;-45.120503652039325
1739209901.3496883;-38.13080360867914
1739209901.3496916;-38.13080360867914
1739209901.349695;-45.120503652039325
1739209901.3496985;-45.120503652039325
1739209901.349702;-38.13080360867914
1739209901.3497052;-33.981070128970906
1739209901.3497088;-35.57807855764607
1739209901.3497121;-45.120503652039325
1739209901.3497155;-45.120503652039325
1739209901.3497188;-32.816014438256545
1739209901.3497224;-38.13080360867914
1739209901.3497257;-45.120503652039325
1739209901.349729;-45.120503652039325
1739209901.3497326;-45.120503652039325
1739209901.349736;-38.13080360867914
1739209901.3497393;-45.120503652039325
1739209901.349743;-45.120503652039325
1739209901.3497462;-38.13080360867914
1739209901.3497496;-45.120503652039325
1739209901.3497531;-45.120503652039325
1739209901.3497565;-45.120503652039325
1739209901.3497598;-45.120503652039325
1739209901.3497634;-45.120503652039325
1739209901.3497667;-35.57807855764607
1739209901.34977;-38.13080360867914
1739209901.3497734;-45.120503652039325
1739209901.349777;-45.120503652039325
1739209901.3497803;-38.13080360867914
1739209901.3497837;-45.120503652039325
1739209901.3497872;-45.120503652039325
1739209901.3497906;-33.981070128970906
1739209901.349794;-45.120503652039325
1739209901.3497975;-45.120503652039325
1739209901.3498008;-35.57807855764607
1739209901.3498042;-35.57807855764607
1739209901.3498077;-45.120503652039325
1739209901.349811;-38.13080360867914
1739209901.3498144;-38.13080360867914
1739209901.3498178;-45.120503652039325
1739209901.3498213;-35.57807855764607
1739209901.3498247;-38.13080360867914
1739209901.349828;-45.120503652039325
1739209901.3498316;-45.120503652039325
1739209901.349835;-32.816014438256545
1739209901.3498383;-35.57807855764607
1739209901.3498418;-45.120503652039325
1739209901.3498452;-38.13080360867914
1739209901.3498485;-35.57807855764607
1739209901.349852;-38.13080360867914
1739209901.3498554;-45.120503652039325
1739209901.3498588;-38.13080360867914
1739209901.3498623;-45.120503652039325
1739209901.3498657;-45.120503652039325
1739209901.349869;-38.13080360867914
1739209901.3498724;-38.13080360867914
1739209901.349876;-45.120503652039325
1739209901.3498793;-45.120503652039325
1739209901.3511925;-33.981070128970906
1739209901.351199;-27.267205301931607
1739209901.3512053;-32.816014438256545
1739209901.3512115;-30.49652367304973
1739209901.351218;-38.13080360867914
1739209901.3512244;-27.877744956031414
1739209901.3512309;-26.487275050834725
1739209901.3512373;-30.49652367304973
1739209901.3512437;-28.588378514285886
1739209901.35125;-33.981070128970906
1739209901.3512564;-27.267205301931607
1739209901.3512628;-27.267205301931607
1739209901.3512692;-31.14110356531892
1739209901.3512757;-30.49652367304973
1739209901.3512821;-32.816014438256545
1739209901.3512883;-32.816014438256545
1739209901.3512948;-32.816014438256545
1739209901.3513012;-26.487275050834715
1739209901.3513076;-32.816014438256545
1739209901.351314;-32.816014438256545
1739209901.3513205;-27.267205301931607
1739209901.351327;-24.15140352195872
1739209901.3513331;-30.49652367304973
1739209901.3513396;-26.991370085610754
1739209901.351346;-24.74623867263306
1739209901.3513525;-30.49652367304973
1739209901.351359;-33.981070128970956
1739209901.3513653;-33.981070128970906
1739209901.3513715;-38.13080360867914
1739209901.351378;-28.992665084841942
1739209901.3513844;-32.816014438256545
1739209901.3513908;-31.14110356531892
1739209901.3513973;-32.81601443825658
1739209901.3514037;-28.58837851428586
1739209901.3514102;-23.38864096791655
1739209901.3514163;-38.13080360867914
1739209901.3514228;-35.57807855764607
1739209901.3514292;-45.120503652039325
1739209901.3514357;-45.120503652039325
1739209901.351442;-32.81601443825658
1739209901.3514485;-45.120503652039325
1739209901.3514547;-26.487275050834715
1739209901.3514612;-26.991370085610736
1739209901.3514676;-38.13080360867914
1739209901.351474;-26.487275050834725
1739209901.3514805;-22.54371790334745
1739209901.351487;-27.267205301931607
1739209901.3514934;-32.816014438256545
1739209901.3514996;-38.13080360867914
1739209901.351506;-31.141103565318915
1739209901.3515124;-32.816014438256545
1739209901.3515189;-31.141103565318893
1739209901.3515253;-23.50682362968953
1739209901.3515317;-45.120503652039325
1739209901.351538;-26.487275050834715
1739209901.3515444;-27.877744956031414
1739209901.3515508;-32.81601443825658
1739209901.3515573;-35.57807855764607
1739209901.3515637;-45.120503652039325
1739209901.3515701;-28.992665084841942
1739209901.3515763;-33.981070128970906
1739209901.3515828;-27.8777449560314
1739209901.3515892;-30.49652367304973
1739209901.3515956;-45.120503652039325
1739209901.351602;-29.438486411369347
1739209901.3516085;-38.13080360867914
1739209901.351615;-28.58837851428586
1739209901.3516212;-35.57807855764607
1739209901.3516276;-32.816014438256545
1739209901.351634;-26.991370085610722
1739209901.3516405;-31.141103565318915
1739209901.351647;-22.54371790334745
1739209901.3516533;-24.438645034577675
1739209901.3516595;-33.981070128970956
1739209901.351666;-31.14110356531892
1739209901.3516724;-31.141103565318893
1739209901.3516788;-32.816014438256545
1739209901.3516853;-38.13080360867914
1739209901.3516917;-24.438645034577675
1739209901.351698;-31.141103565318893
1739209901.3517044;-45.120503652039325
1739209901.3517108;-26.991370085610722
1739209901.3517172;-31.141103565318915
1739209901.3517237;-31.141103565318915
1739209901.35173;-32.81601443825658
1739209901.3517365;-28.992665084841942
1739209901.3517427;-27.267205301931607
1739209901.3517492;-26.991370085610722
1739209901.3517556;-25.826314394896357
1739209901.351762;-26.991370085610736
1739209901.3517685;-26.991370085610722
1739209901.351775;-38.13080360867914
1739209901.3517811;-38.13080360867914
1739209901.3517876;-25.077289914212862
1739209901.351794;-35.57807855764607
1739209901.3518004;-25.077289914212862
1739209901.3518069;-24.15140352195872
1739209901.3518133;-33.981070128970906
1739209901.3518198;-33.981070128970906
1739209901.351826;-38.13080360867914
1739209901.3518324;-28.992665084841942
1739209901.3518388;-45.120503652039325
1739209901.3518453;-28.588378514285886
1739209901.3518517;-29.438486411369333
1739209901.3518581;-31.14110356531892
1739209901.3518643;-26.991370085610736
1739209901.3518708;-28.992665084841942
1739209901.3518772;-26.991370085610722
1739209901.3518836;-33.981070128970906
1739209901.35189;-45.120503652039325
1739209901.3518965;-38.13080360867914
1739209901.351903;-38.13080360867914
1739209901.3519092;-38.13080360867914
1739209901.3519156;-38.13080360867914
1739209901.351922;-31.141103565318915
1739209901.3519285;-22.448786368009156
1739209901.351935;-27.8777449560314
1739209901.3519413;-31.141103565318893
1739209901.3519475;-35.57807855764607
1739209901.351954;-27.8777449560314
1739209901.3519604;-31.141103565318893
1739209901.3519669;-27.267205301931607
1739209901.3519733;-28.992665084841942
1739209901.3519797;-27.267205301931607
1739209901.351986;-31.14110356531892
1739209901.3519924;-22.54371790334745
1739209901.3519988;-38.13080360867914
1739209901.3520052;-31.141103565318915
1739209901.3520117;-45.120503652039325
1739209901.352018;-28.218542851754165
1739209901.3520246;-31.141103565318915
1739209901.3520308;-31.141103565318915
1739209901.3520372;-27.267205301931607
1739209901.3520436;-26.487275050834725
1739209901.35205;-38.13080360867914
1739209901.3520565;-38.13080360867914
1739209901.352063;-25.826314394896357
1739209901.3520691;-23.273589343863303
1739209901.3520756;-33.981070128970906
1739209901.352082;-32.816014438256545
1739209901.3520885;-33.981070128970906
1739209901.352095;-22.841636605902558
1739209901.3521013;-32.816014438256545
1739209901.3521075;-35.57807855764607
1739209901.352114;-29.438486411369347
1739209901.3521204;-25.826314394896354
1739209901.3521268;-27.8777449560314
1739209901.3521333;-27.267205301931607
1739209901.3521397;-45.120503652039325
1739209901.3521461;-38.13080360867914
1739209901.3521523;-38.13080360867914
1739209901.3521588;-25.826314394896354
1739209901.3521652;-23.506823629689542
1739209901.3521717;-30.49652367304976
1739209901.352178;-45.120503652039325
1739209901.3521845;-30.49652367304973
1739209901.3521907;-33.981070128970906
1739209901.3521972;-28.58837851428586
1739209901.3522036;-38.13080360867914
1739209901.35221;-28.992665084841942
1739209901.3522165;-25.826314394896357
1739209901.352223;-38.13080360867914
1739209901.3522294;-33.981070128970956
1739209901.3522356;-45.120503652039325
1739209901.352242;-38.13080360867914
1739209901.3522484;-27.267205301931607
1739209901.3522549;-38.13080360867914
1739209901.3522613;-38.13080360867914
1739209901.3522677;-45.120503652039325
1739209901.352274;-45.120503652039325
1739209901.3522804;-38.13080360867914
1739209901.3522868;-45.120503652039325
1739209901.3522933;-45.120503652039325
1739209901.3522997;-38.13080360867914
1739209901.3523061;-33.981070128970906
1739209901.3523126;-45.120503652039325
1739209901.3523188;-26.991370085610722
1739209901.3523252;-33.981070128970906
1739209901.3523316;-38.13080360867914
1739209901.352338;-32.816014438256545
1739209901.3523445;-33.981070128970906
1739209901.352351;-27.8777449560314
1739209901.3523571;-24.746238672633048
1739209901.3523636;-30.49652367304976
1739209901.35237;-45.120503652039325
1739209901.3523765;-23.16150712794695
1739209901.352383;-38.13080360867914
1739209901.3523893;-33.981070128970956
1739209901.3523955;-33.981070128970906
1739209901.352402;-31.141103565318915
1739209901.3524084;-23.273589343863303
1739209901.3524148;-31.141103565318915
1739209901.3524213;-25.62660358559016
1739209901.3524277;-24.589719217205094
1739209901.3524342;-45.120503652039325
1739209901.3524404;-45.120503652039325
1739209901.3524468;-45.120503652039325
1739209901.3524532;-25.826314394896354
1739209901.3524597;-23.75329798047522
1739209901.352466;-33.981070128970906
1739209901.3524725;-27.267205301931607
1739209901.3524787;-27.8777449560314
1739209901.3524852;-26.487275050834715
1739209901.3524916;-45.120503652039325
1739209901.352498;-32.816014438256545
1739209901.3525045;-35.57807855764607
1739209901.352511;-31.141103565318943
1739209901.3525171;-27.267205301931607
1739209901.3525236;-26.991370085610754
1739209901.35253;-32.816014438256545
1739209901.3525364;-45.120503652039325
1739209901.3525429;-38.13080360867914
1739209901.3525493;-38.13080360867914
1739209901.3498826;-45.120503652039325
1739209901.3498862;-45.120503652039325
1739209901.3498895;-38.13080360867914
1739209901.3498929;-45.120503652039325
1739209901.3498964;-38.13080360867914
1739209901.3498998;-38.13080360867914
1739209901.349903;-32.816014438256545
1739209901.3499067;-32.816014438256545
1739209901.34991;-45.120503652039325
1739209901.3499134;-45.120503652039325
1739209901.3499167;-38.13080360867914
1739209901.3499203;-38.13080360867914
1739209901.3499236;-45.120503652039325
1739209901.349927;-33.981070128970906
1739209901.3499305;-45.120503652039325
1739209901.3499339;-45.120503652039325
1739209901.3499372;-45.120503652039325
1739209901.3499408;-38.13080360867914
1739209901.349944;-38.13080360867914
1739209901.3499475;-38.13080360867914
1739209901.349951;-38.13080360867914
1739209901.3499544;-45.120503652039325
1739209901.3499577;-45.120503652039325
1739209901.3499613;-45.120503652039325
1739209901.3499646;-38.13080360867914
1739209901.349968;-38.13080360867914
1739209901.3499713;-45.120503652039325
1739209901.3499749;-45.120503652039325
1739209901.3499782;-45.120503652039325
1739209901.3499815;-38.13080360867914
1739209901.3499851;-33.981070128970906
1739209901.3499885;-31.141103565318915
1739209901.3499918;-32.816014438256545
1739209901.3499954;-30.49652367304973
1739209901.3499987;-38.13080360867914
1739209901.350002;-38.13080360867914
1739209901.3500056;-38.13080360867914
1739209901.350009;-38.13080360867914
1739209901.3500123;-45.120503652039325
1739209901.3500156;-33.981070128970956
1739209901.3500192;-38.13080360867914
1739209901.3500226;-38.13080360867914
1739209901.350026;-45.120503652039325
1739209901.3500295;-45.120503652039325
1739209901.3500328;-38.13080360867914
1739209901.3500361;-38.13080360867914
1739209901.3500397;-35.57807855764607
1739209901.350043;-27.267205301931607
1739209901.3500464;-45.120503652039325
1739209901.35005;-38.13080360867914
1739209901.3500533;-35.57807855764607
1739209901.3500566;-35.57807855764607
1739209901.3500602;-38.13080360867914
1739209901.3500636;-38.13080360867914
1739209901.350067;-38.13080360867914
1739209901.3500702;-35.57807855764607
1739209901.3500738;-38.13080360867914
1739209901.3500772;-45.120503652039325
1739209901.3500805;-33.981070128970906
1739209901.350084;-45.120503652039325
1739209901.3500874;-45.120503652039325
1739209901.3500907;-38.13080360867914
1739209901.3500943;-45.120503652039325
1739209901.3500977;-31.141103565318915
1739209901.350101;-38.13080360867914
1739209901.3501046;-38.13080360867914
1739209901.350108;-35.57807855764607
1739209901.3501112;-33.981070128970906
1739209901.3501146;-32.81601443825658
1739209901.3501182;-25.25278630937684
1739209901.3501215;-31.141103565318893
1739209901.3501248;-33.981070128970906
1739209901.3501284;-31.141103565318893
1739209901.3501318;-35.57807855764607
1739209901.350135;-38.13080360867914
1739209901.3501387;-31.141103565318893
1739209901.350142;-45.120503652039325
1739209901.3501453;-38.13080360867914
1739209901.350149;-33.981070128970906
1739209901.3501523;-38.13080360867914
1739209901.3501556;-28.992665084841942
1739209901.3501592;-28.992665084841967
1739209901.3501625;-31.14110356531892
1739209901.3501658;-22.740042620751332
1739209901.3501692;-22.264930561961556
1739209901.3501728;-33.981070128970906
1739209901.350176;-38.13080360867914
1739209901.3501794;-38.13080360867914
1739209901.350183;-38.13080360867914
1739209901.3501863;-38.13080360867914
1739209901.3501897;-35.57807855764607
1739209901.3501933;-38.13080360867914
1739209901.3501966;-28.58837851428586
1739209901.3502;-25.252786309376837
1739209901.3502035;-35.57807855764607
1739209901.3502069;-25.826314394896364
1739209901.3502102;-20.888044912671212
1739209901.3502135;-28.992665084841942
1739209901.350217;-33.981070128970906
1739209901.3502204;-31.141103565318915
1739209901.3502238;-45.120503652039325
1739209901.3502274;-33.981070128970906
1739209901.3502307;-45.120503652039325
1739209901.350234;-33.981070128970906
1739209901.3502376;-45.120503652039325
1739209901.350241;-26.991370085610722
1739209901.3502443;-23.75329798047522
1739209901.3502479;-35.57807855764607
1739209901.3502512;-38.13080360867914
1739209901.3502545;-33.981070128970956
1739209901.350258;-33.981070128970906
1739209901.3502614;-33.981070128970906
1739209901.3502648;-45.120503652039325
1739209901.3502681;-45.120503652039325
1739209901.3502717;-38.13080360867914
1739209901.350275;-38.13080360867914
1739209901.3502784;-38.13080360867914
1739209901.350282;-38.13080360867914
1739209901.3502853;-27.877744956031417
1739209901.3502886;-26.991370085610722
1739209901.3502922;-21.228842808393978
1739209901.3502955;-22.54371790334745
1739209901.350299;-29.438486411369333
1739209901.3503025;-38.13080360867914
1739209901.3503058;-45.120503652039325
1739209901.3503091;-38.13080360867914
1739209901.3503127;-45.120503652039325
1739209901.350316;-38.13080360867914
1739209901.3503194;-38.13080360867914
1739209901.3503227;-26.487275050834715
1739209901.3503263;-25.826314394896354
1739209901.3503296;-35.57807855764607
1739209901.350333;-32.81601443825658
1739209901.3503366;-28.992665084841967
1739209901.35034;-28.58837851428586
1739209901.3503432;-30.49652367304973
1739209901.3503468;-45.120503652039325
1739209901.3503501;-31.141103565318915
1739209901.3503535;-38.13080360867914
1739209901.350357;-38.13080360867914
1739209901.3503604;-45.120503652039325
1739209901.3503637;-31.141103565318915
1739209901.350367;-24.151403521958727
1739209901.3503706;-27.877744956031417
1739209901.350374;-28.21854285175415
1739209901.3503773;-22.54371790334745
1739209901.350381;-26.991370085610722
1739209901.3503842;-33.981070128970906
1739209901.3503876;-45.120503652039325
