CAN Message; 0x1d3:00001af0b69be672
Timestamp;Amplitude
1739209904.0654838;-45.120503652039325
1739209904.0654914;-35.57807855764607
1739209904.065499;-38.13080360867914
1739209904.065507;-45.120503652039325
1739209904.0655146;-45.120503652039325
1739209904.0655222;-33.981070128970906
1739209904.0655298;-38.13080360867914
1739209904.0655375;-45.120503652039325
1739209904.065545;-38.13080360867914
1739209904.0655527;-38.13080360867914
1739209904.0655603;-38.13080360867914
1739209904.0655682;-45.120503652039325
1739209904.0655758;-38.13080360867914
1739209904.0655835;-38.13080360867914
1739209904.065591;-45.120503652039325
1739209904.0655987;-38.13080360867914
1739209904.0656064;-38.13080360867914
1739209904.065614;-33.981070128970906
1739209904.0656219;-31.141103565318915
1739209904.0656295;-45.120503652039325
1739209904.065637;-33.981070128970906
1739209904.0656447;-38.13080360867914
1739209904.0656524;-38.13080360867914
1739209904.06566;-45.120503652039325
1739209904.0656676;-38.13080360867914
1739209904.0656753;-33.981070128970906
1739209904.0656831;-35.57807855764607
1739209904.0656908;-45.120503652039325
1739209904.0656984;-38.13080360867914
1739209904.065706;-33.981070128970906
1739209904.0657136;-38.13080360867914
1739209904.0657213;-45.120503652039325
1739209904.065729;-35.57807855764607
1739209904.0657365;-32.816014438256545
1739209904.0657444;-35.57807855764607
1739209904.065752;-45.120503652039325
1739209904.0657597;-35.57807855764607
1739209904.0657673;-33.981070128970906
1739209904.065775;-38.13080360867914
1739209904.0657825;-38.13080360867914
1739209904.0657902;-38.13080360867914
1739209904.065798;-45.120503652039325
1739209904.0658057;-31.141103565318915
1739209904.0658133;-45.120503652039325
1739209904.065821;-45.120503652039325
1739209904.0658286;-35.57807855764607
1739209904.0658362;-33.981070128970906
1739209904.0658438;-45.120503652039325
1739209904.0658514;-38.13080360867914
1739209904.0658593;-45.120503652039325
1739209904.065867;-32.81601443825658
1739209904.0658746;-45.120503652039325
1739209904.0658822;-38.13080360867914
1739209904.0658898;-38.13080360867914
1739209904.0658975;-45.120503652039325
1739209904.065905;-38.13080360867914
1739209904.0659127;-38.13080360867914
1739209904.0659206;-38.13080360867914
1739209904.0659282;-32.816014438256545
1739209904.0659359;-45.120503652039325
1739209904.0659435;-33.981070128970906
1739209904.065951;-35.57807855764607
1739209904.0659587;-38.13080360867914
1739209904.0659664;-45.120503652039325
1739209904.0659742;-38.13080360867914
1739209904.0659819;-35.57807855764607
1739209904.0659895;-35.57807855764607
1739209904.0659971;-38.13080360867914
1739209904.0660048;-45.120503652039325
1739209904.0660124;-38.13080360867914
1739209904.06602;-38.13080360867914
1739209904.0660276;-45.120503652039325
1739209904.0660355;-38.13080360867914
1739209904.0660431;-38.13080360867914
1739209904.0660508;-45.120503652039325
1739209904.0660584;-45.120503652039325
1739209904.066066;-38.13080360867914
1739209904.0660737;-45.120503652039325
1739209904.0660813;-45.120503652039325
1739209904.0660892;-33.981070128970906
1739209904.0660968;-38.13080360867914
1739209904.0661044;-45.120503652039325
1739209904.066112;-38.13080360867914
1739209904.0661197;-45.120503652039325
1739209904.0661273;-38.13080360867914
1739209904.066135;-45.120503652039325
1739209904.0661426;-45.120503652039325
1739209904.0661504;-45.120503652039325
1739209904.066158;-38.13080360867914
1739209904.0661657;-38.13080360867914
1739209904.0661733;-45.120503652039325
1739209904.066181;-45.120503652039325
1739209904.0661886;-33.981070128970906
1739209904.0661962;-45.120503652039325
1739209904.0662038;-38.13080360867914
1739209904.0662117;-45.120503652039325
1739209904.0662193;-38.13080360867914
1739209904.066227;-38.13080360867914
1739209904.0662346;-38.13080360867914
1739209904.0662422;-30.49652367304973
1739209904.0662498;-45.120503652039325
1739209904.0662575;-38.13080360867914
1739209904.0662653;-45.120503652039325
1739209904.066273;-45.120503652039325
1739209904.0662806;-38.13080360867914
1739209904.0662882;-45.120503652039325
1739209904.0662959;-38.13080360867914
1739209904.0663035;-45.120503652039325
1739209904.0663111;-45.120503652039325
1739209904.0663188;-45.120503652039325
1739209904.0663266;-38.13080360867914
1739209904.0663342;-45.120503652039325
1739209904.0663419;-45.120503652039325
1739209904.0663495;-45.120503652039325
1739209904.0663571;-38.13080360867914
1739209904.0663648;-31.141103565318915
1739209904.0663724;-45.120503652039325
1739209904.06638;-38.13080360867914
1739209904.066388;-45.120503652039325
1739209904.0663955;-32.816014438256545
1739209904.0664032;-45.120503652039325
1739209904.0664108;-38.13080360867914
1739209904.0664184;-35.57807855764607
1739209904.066426;-38.13080360867914
1739209904.0664337;-45.120503652039325
1739209904.0664415;-38.13080360867914
1739209904.0664492;-45.120503652039325
1739209904.0664568;-45.120503652039325
1739209904.0664644;-45.120503652039325
1739209904.066472;-45.120503652039325
1739209904.0664797;-45.120503652039325
1739209904.0664873;-45.120503652039325
1739209904.066495;-45.120503652039325
1739209904.0665028;-38.13080360867914
1739209904.0665104;-35.57807855764607
1739209904.066518;-38.13080360867914
1739209904.0665257;-38.13080360867914
1739209904.0665333;-38.13080360867914
1739209904.066541;-45.120503652039325
1739209904.0665486;-27.267205301931607
1739209904.0665562;-45.120503652039325
1739209904.066564;-45.120503652039325
1739209904.0665717;-38.13080360867914
1739209904.0665793;-35.57807855764607
1739209904.066587;-38.13080360867914
1739209904.0665946;-45.120503652039325
1739209904.0666022;-45.120503652039325
1739209904.0666099;-45.120503652039325
1739209904.0666177;-38.13080360867914
1739209904.0666254;-35.57807855764607
1739209904.066633;-38.13080360867914
1739209904.0666406;-38.13080360867914
1739209904.0666482;-45.120503652039325
1739209904.0666559;-45.120503652039325
1739209904.0666635;-38.13080360867914
1739209904.0666711;-35.57807855764607
1739209904.066679;-45.120503652039325
1739209904.0666866;-45.120503652039325
1739209904.0666943;-45.120503652039325
1739209904.066702;-45.120503652039325
1739209904.0667095;-38.13080360867914
1739209904.0667171;-35.57807855764607
1739209904.0667248;-38.13080360867914
1739209904.0667324;-28.992665084841942
1739209904.0667403;-38.13080360867914
1739209904.066748;-45.120503652039325
1739209904.0667555;-38.13080360867914
1739209904.0667632;-38.13080360867914
1739209904.0667708;-38.13080360867914
1739209904.0667784;-31.141103565318915
1739209904.066786;-33.981070128970906
1739209904.066794;-38.13080360867914
1739209904.0668015;-38.13080360867914
1739209904.0668092;-38.13080360867914
1739209904.0668168;-45.120503652039325
1739209904.0668244;-45.120503652039325
1739209904.066832;-45.120503652039325
1739209904.0668397;-45.120503652039325
1739209904.0668473;-38.13080360867914
1739209904.0668552;-45.120503652039325
1739209904.0668628;-38.13080360867914
1739209904.0668705;-38.13080360867914
1739209904.066878;-38.13080360867914
1739209904.0668857;-45.120503652039325
1739209904.0668933;-45.120503652039325
1739209904.066901;-45.120503652039325
1739209904.0669088;-45.120503652039325
1739209904.0669165;-38.13080360867914
1739209904.066924;-35.57807855764607
1739209904.0669317;-38.13080360867914
1739209904.0669394;-45.120503652039325
1739209904.066947;-45.120503652039325
1739209904.0669546;-31.141103565318915
1739209904.0669622;-38.13080360867914
1739209904.06697;-38.13080360867914
1739209904.0669777;-45.120503652039325
1739209904.0669854;-38.13080360867914
1739209904.066993;-38.13080360867914
1739209904.0670006;-38.13080360867914
1739209904.0670083;-45.120503652039325
1739209904.067016;-45.120503652039325
1739209904.0670235;-38.13080360867914
1739209904.0670314;-45.120503652039325
1739209904.067039;-38.13080360867914
1739209904.0670466;-38.13080360867914
1739209904.0670543;-38.13080360867914
1739209904.067062;-38.13080360867914
1739209904.0670695;-38.13080360867914
1739209904.0670772;-38.13080360867914
1739209904.067085;-33.981070128970906
1739209904.0670927;-45.120503652039325
1739209904.0671003;-45.120503652039325
1739209904.067108;-32.816014438256545
1739209904.0671155;-35.57807855764607
1739209904.0671232;-45.120503652039325
1739209904.0671308;-38.13080360867914
1739209904.0671384;-35.57807855764607
1739209904.0671463;-35.57807855764607
1739209904.067154;-45.120503652039325
1739209904.0671616;-45.120503652039325
1739209904.0671692;-45.120503652039325
1739209904.0671768;-38.13080360867914
1739209904.0671844;-38.13080360867914
1739209904.067192;-45.120503652039325
1739209904.0671997;-45.120503652039325
1739209904.0672076;-38.13080360867914
1739209904.0672152;-38.13080360867914
1739209904.0672228;-38.13080360867914
1739209904.0672305;-38.13080360867914
1739209904.067238;-45.120503652039325
1739209904.0672457;-38.13080360867914
1739209904.0672534;-35.57807855764607
1739209904.0672612;-33.981070128970906
1739209904.0672688;-38.13080360867914
1739209904.0672765;-45.120503652039325
1739209904.067284;-45.120503652039325
1739209904.0672917;-31.141103565318915
1739209904.0672994;-35.57807855764607
1739209904.067307;-45.120503652039325
1739209904.0673146;-45.120503652039325
1739209904.0673225;-38.13080360867914
1739209904.0673301;-45.120503652039325
1739209904.0673378;-45.120503652039325
1739209904.0673454;-35.57807855764607
1739209904.067353;-31.141103565318943
1739209904.0673606;-45.120503652039325
1739209904.0673683;-33.981070128970906
1739209904.067376;-38.13080360867914
1739209904.0673838;-45.120503652039325
1739209904.0673914;-45.120503652039325
1739209904.067399;-45.120503652039325
1739209904.0674067;-45.120503652039325
1739209904.0674143;-33.981070128970906
1739209904.067422;-38.13080360867914
1739209904.0674295;-38.13080360867914
1739209904.0674374;-33.981070128970906
1739209904.067445;-38.13080360867914
1739209904.0674527;-45.120503652039325
1739209904.0674603;-45.120503652039325
1739209904.067468;-45.120503652039325
1739209904.0674756;-35.57807855764607
1739209904.0674832;-38.13080360867914
1739209904.0674908;-38.13080360867914
1739209904.0674987;-38.13080360867914
1739209904.0675063;-38.13080360867914
1739209904.067514;-38.13080360867914
1739209904.0675216;-38.13080360867914
1739209904.0675292;-35.57807855764607
1739209904.0675368;-45.120503652039325
1739209904.0675445;-45.120503652039325
1739209904.0675523;-35.57807855764607
1739209904.06756;-35.57807855764607
1739209904.0675676;-45.120503652039325
1739209904.0675752;-45.120503652039325
1739209904.0675828;-29.438486411369333
1739209904.0675905;-38.13080360867914
1739209904.067598;-29.438486411369333
1739209904.0676057;-29.438486411369333
1739209904.0676136;-45.120503652039325
1739209904.0676212;-38.13080360867914
1739209904.0676289;-35.57807855764607
1739209904.0676365;-38.13080360867914
1739209904.0676441;-45.120503652039325
1739209904.0676517;-35.57807855764607
1739209904.0676594;-38.13080360867914
1739209904.067667;-45.120503652039325
1739209904.0676749;-32.816014438256545
1739209904.0676825;-45.120503652039325
1739209904.0676901;-45.120503652039325
1739209904.0676978;-45.120503652039325
1739209904.0677054;-33.981070128970906
1739209904.067713;-45.120503652039325
1739209904.0677207;-38.13080360867914
1739209904.0677285;-32.816014438256545
1739209904.0677361;-45.120503652039325
1739209904.0677438;-38.13080360867914
1739209904.0677514;-45.120503652039325
1739209904.067759;-45.120503652039325
1739209904.0677667;-45.120503652039325
1739209904.0677743;-45.120503652039325
1739209904.067782;-45.120503652039325
1739209904.0677898;-45.120503652039325
1739209904.0677974;-38.13080360867914
1739209904.067805;-45.120503652039325
1739209904.0678127;-38.13080360867914
1739209904.0678203;-33.981070128970906
1739209904.067828;-45.120503652039325
1739209904.0678356;-32.816014438256545
1739209904.0678432;-38.13080360867914
1739209904.067851;-45.120503652039325
1739209904.0678587;-38.13080360867914
1739209904.0678663;-38.13080360867914
1739209904.067874;-45.120503652039325
1739209904.0678816;-38.13080360867914
1739209904.0678892;-38.13080360867914
1739209904.0678968;-38.13080360867914
1739209904.0679047;-38.13080360867914
1739209904.0679123;-35.57807855764607
1739209904.06792;-38.13080360867914
1739209904.0679276;-35.57807855764607
1739209904.0679352;-38.13080360867914
1739209904.0679429;-38.13080360867914
1739209904.0679505;-38.13080360867914
1739209904.067958;-38.13080360867914
1739209904.067966;-45.120503652039325
1739209904.0679736;-45.120503652039325
1739209904.0679812;-38.13080360867914
1739209904.0679889;-45.120503652039325
1739209904.0679965;-45.120503652039325
1739209904.0680041;-45.120503652039325
1739209904.0680118;-38.13080360867914
1739209904.0680194;-38.13080360867914
1739209904.0680273;-38.13080360867914
1739209904.068035;-38.13080360867914
1739209904.0680425;-35.57807855764607
1739209904.0680501;-35.57807855764607
1739209904.0680578;-45.120503652039325
1739209904.0680654;-45.120503652039325
1739209904.068073;-38.13080360867914
1739209904.068081;-33.981070128970906
1739209904.0680885;-38.13080360867914
1739209904.0680962;-38.13080360867914
1739209904.0681038;-38.13080360867914
1739209904.0681114;-38.13080360867914
1739209904.068119;-45.120503652039325
1739209904.0681267;-38.13080360867914
1739209904.0681343;-33.981070128970906
1739209904.0681422;-45.120503652039325
1739209904.0681498;-45.120503652039325
1739209904.0681574;-38.13080360867914
1739209904.068165;-33.981070128970906
1739209904.0681727;-45.120503652039325
1739209904.0681803;-38.13080360867914
1739209904.068188;-45.120503652039325
1739209904.0681956;-38.13080360867914
1739209904.0682034;-38.13080360867914
1739209904.068211;-38.13080360867914
1739209904.0682187;-38.13080360867914
1739209904.0682263;-31.141103565318915
1739209904.068234;-45.120503652039325
1739209904.0682416;-38.13080360867914
1739209904.0682492;-35.57807855764607
1739209904.068257;-31.141103565318915
1739209904.0682647;-45.120503652039325
1739209904.0682724;-45.120503652039325
1739209904.06828;-45.120503652039325
1739209904.0682876;-32.816014438256545
1739209904.0682952;-38.13080360867914
1739209904.0683029;-38.13080360867914
1739209904.0683105;-35.57807855764607
1739209904.0683184;-45.120503652039325
1739209904.068326;-38.13080360867914
1739209904.0683336;-38.13080360867914
1739209904.0683413;-38.13080360867914
1739209904.068349;-45.120503652039325
1739209904.0683565;-38.13080360867914
1739209904.0683641;-38.13080360867914
1739209904.068372;-33.981070128970906
1739209904.0683796;-38.13080360867914
1739209904.0683873;-38.13080360867914
1739209904.068395;-38.13080360867914
1739209904.0684025;-38.13080360867914
1739209904.0684102;-28.992665084841942
1739209904.0684178;-45.120503652039325
1739209904.0684254;-45.120503652039325
1739209904.0684333;-35.57807855764607
1739209904.068441;-38.13080360867914
1739209904.0684485;-45.120503652039325
1739209904.0684562;-38.13080360867914
1739209904.0684638;-38.13080360867914
1739209904.0684714;-31.14110356531892
1739209904.068479;-35.57807855764607
1739209904.0684867;-45.120503652039325
1739209904.0684946;-45.120503652039325
1739209904.0685022;-45.120503652039325
1739209904.0685098;-45.120503652039325
1739209904.0685174;-45.120503652039325
1739209904.068525;-38.13080360867914
1739209904.0685327;-27.267205301931607
1739209904.0685403;-35.57807855764607
1739209904.0685482;-38.13080360867914
1739209904.0685558;-38.13080360867914
1739209904.0685635;-33.981070128970906
1739209904.068571;-33.981070128970906
1739209904.0685787;-38.13080360867914
1739209904.0685863;-45.120503652039325
1739209904.068594;-38.13080360867914
1739209904.0686016;-38.13080360867914
1739209904.0686095;-45.120503652039325
1739209904.068617;-45.120503652039325
1739209904.0686247;-38.13080360867914
1739209904.0686324;-38.13080360867914
1739209904.06864;-45.120503652039325
1739209904.0686476;-45.120503652039325
1739209904.0686553;-38.13080360867914
1739209904.068663;-38.13080360867914
1739209904.0686707;-45.120503652039325
1739209904.0686784;-45.120503652039325
1739209904.068686;-45.120503652039325
1739209904.0686936;-35.57807855764607
1739209904.0687013;-45.120503652039325
1739209904.068709;-45.120503652039325
1739209904.0687165;-28.58837851428586
1739209904.0687244;-35.57807855764607
1739209904.068732;-38.13080360867914
1739209904.0687397;-35.57807855764607
1739209904.0687473;-38.13080360867914
1739209904.068755;-45.120503652039325
1739209904.0687625;-38.13080360867914
1739209904.0687702;-45.120503652039325
1739209904.0687778;-45.120503652039325
1739209904.0687857;-45.120503652039325
1739209904.0687933;-45.120503652039325
1739209904.068801;-45.120503652039325
1739209904.0688086;-31.141103565318915
1739209904.0688162;-38.13080360867914
1739209904.0688238;-45.120503652039325
1739209904.0688314;-45.120503652039325
1739209904.068839;-45.120503652039325
1739209904.068847;-38.13080360867914
1739209904.0688546;-38.13080360867914
1739209904.0688622;-45.120503652039325
1739209904.0688698;-38.13080360867914
1739209904.0688775;-32.816014438256545
1739209904.068885;-45.120503652039325
1739209904.0688927;-38.13080360867914
1739209904.0689006;-33.981070128970906
1739209904.0689082;-38.13080360867914
1739209904.0689158;-35.57807855764607
1739209904.0689235;-35.57807855764607
1739209904.068931;-45.120503652039325
1739209904.0689387;-45.120503652039325
1739209904.0689464;-45.120503652039325
1739209904.068954;-45.120503652039325
1739209904.0689619;-45.120503652039325
1739209904.0689695;-35.57807855764607
1739209904.068977;-38.13080360867914
1739209904.0689847;-45.120503652039325
1739209904.0689924;-38.13080360867914
1739209904.069;-35.57807855764607
1739209904.0690076;-45.120503652039325
1739209904.0690153;-45.120503652039325
1739209904.0690231;-35.57807855764607
1739209904.0690308;-38.13080360867914
1739209904.0690384;-38.13080360867914
1739209904.069046;-45.120503652039325
1739209904.0690536;-38.13080360867914
1739209904.0690613;-38.13080360867914
1739209904.069069;-38.13080360867914
1739209904.0690768;-45.120503652039325
1739209904.0690844;-45.120503652039325
1739209904.069092;-45.120503652039325
1739209904.0690997;-38.13080360867914
1739209904.0691073;-45.120503652039325
1739209904.069115;-38.13080360867914
1739209904.0691226;-38.13080360867914
1739209904.0691302;-45.120503652039325
1739209904.069138;-38.13080360867914
1739209904.0691457;-35.57807855764607
1739209904.0691533;-30.49652367304973
1739209904.069161;-38.13080360867914
1739209904.0691686;-38.13080360867914
1739209904.0691762;-38.13080360867914
1739209904.0691838;-35.57807855764607
1739209904.0691917;-45.120503652039325
1739209904.0691993;-45.120503652039325
1739209904.069207;-45.120503652039325
1739209904.0692146;-45.120503652039325
1739209904.0692222;-45.120503652039325
1739209904.0692298;-45.120503652039325
1739209904.0692375;-45.120503652039325
1739209904.069245;-45.120503652039325
1739209904.069253;-38.13080360867914
1739209904.0692606;-45.120503652039325
1739209904.0692682;-45.120503652039325
1739209904.0692759;-45.120503652039325
1739209904.0692835;-38.13080360867914
1739209904.069291;-45.120503652039325
1739209904.0692987;-38.13080360867914
1739209904.0693064;-35.57807855764607
1739209904.0693142;-45.120503652039325
1739209904.0693219;-38.13080360867914
1739209904.0693295;-35.57807855764607
1739209904.0693371;-26.991370085610722
1739209904.0693448;-38.13080360867914
1739209904.0693524;-45.120503652039325
1739209904.06936;-38.13080360867914
1739209904.069368;-38.13080360867914
1739209904.0693755;-38.13080360867914
1739209904.0693831;-38.13080360867914
1739209904.0693908;-45.120503652039325
1739209904.0693984;-33.981070128970956
1739209904.069406;-45.120503652039325
1739209904.0694137;-33.981070128970906
1739209904.0694213;-45.120503652039325
1739209904.0694292;-45.120503652039325
1739209904.0694368;-45.120503652039325
1739209904.0694444;-45.120503652039325
1739209904.069452;-45.120503652039325
1739209904.0694597;-38.13080360867914
1739209904.0694673;-38.13080360867914
1739209904.069475;-45.120503652039325
1739209904.0694826;-45.120503652039325
1739209904.0694904;-33.981070128970906
1739209904.069498;-38.13080360867914
1739209904.0695057;-38.13080360867914
1739209904.0695133;-45.120503652039325
1739209904.069521;-33.981070128970906
1739209904.0695286;-38.13080360867914
1739209904.0695362;-45.120503652039325
1739209904.069544;-38.13080360867914
1739209904.0695517;-38.13080360867914
1739209904.0695593;-38.13080360867914
1739209904.069567;-45.120503652039325
1739209904.0695746;-38.13080360867914
1739209904.0695822;-38.13080360867914
1739209904.0695899;-38.13080360867914
1739209904.0695975;-45.120503652039325
1739209904.0696054;-38.13080360867914
1739209904.069613;-45.120503652039325
1739209904.0696206;-45.120503652039325
1739209904.0696282;-38.13080360867914
1739209904.0696359;-45.120503652039325
1739209904.0696435;-31.141103565318915
1739209904.0696511;-33.981070128970906
1739209904.0696588;-45.120503652039325
1739209904.0696666;-38.13080360867914
1739209904.0696743;-45.120503652039325
1739209904.069682;-32.816014438256545
1739209904.0696895;-38.13080360867914
1739209904.0696971;-38.13080360867914
1739209904.0697048;-33.981070128970906
1739209904.0697124;-33.981070128970906
1739209904.0697203;-38.13080360867914
1739209904.069728;-38.13080360867914
1739209904.0697355;-45.120503652039325
1739209904.0697432;-45.120503652039325
1739209904.0697508;-33.981070128970906
1739209904.0697584;-45.120503652039325
1739209904.069766;-38.13080360867914
1739209904.0697737;-38.13080360867914
1739209904.0697815;-45.120503652039325
1739209904.0697892;-45.120503652039325
1739209904.0697968;-45.120503652039325
1739209904.0698044;-38.13080360867914
1739209904.069812;-38.13080360867914
1739209904.0698197;-38.13080360867914
1739209904.0698273;-45.120503652039325
1739209904.069835;-45.120503652039325
1739209904.0698428;-33.981070128970906
1739209904.0698504;-38.13080360867914
1739209904.069858;-45.120503652039325
1739209904.0698657;-35.57807855764607
1739209904.0698733;-35.57807855764607
1739209904.069881;-45.120503652039325
1739209904.0698886;-38.13080360867914
1739209904.0698965;-33.981070128970906
1739209904.069904;-38.13080360867914
1739209904.0699117;-38.13080360867914
1739209904.0699193;-38.13080360867914
1739209904.069927;-38.13080360867914
1739209904.0699346;-38.13080360867914
1739209904.0699422;-38.13080360867914
1739209904.0699499;-38.13080360867914
1739209904.0699577;-38.13080360867914
1739209904.0699654;-45.120503652039325
1739209904.069973;-45.120503652039325
1739209904.0699806;-38.13080360867914
1739209904.0699883;-38.13080360867914
1739209904.0699959;-45.120503652039325
1739209904.0700035;-38.13080360867914
1739209904.0700114;-38.13080360867914
1739209904.070019;-35.57807855764607
1739209904.0700266;-38.13080360867914
1739209904.0700343;-35.57807855764607
1739209904.070042;-38.13080360867914
1739209904.0700495;-38.13080360867914
1739209904.0700572;-38.13080360867914
1739209904.0700648;-45.120503652039325
1739209904.0700727;-45.120503652039325
1739209904.0700803;-45.120503652039325
1739209904.070088;-45.120503652039325
1739209904.0700955;-45.120503652039325
1739209904.0701032;-45.120503652039325
1739209904.0701108;-45.120503652039325
1739209904.0701184;-45.120503652039325
1739209904.070126;-33.981070128970906
1739209904.070134;-45.120503652039325
1739209904.0701416;-38.13080360867914
1739209904.0701492;-35.57807855764607
1739209904.0701568;-38.13080360867914
1739209904.0701644;-35.57807855764607
1739209904.070172;-38.13080360867914
1739209904.0701797;-45.120503652039325
1739209904.0701876;-45.120503652039325
1739209904.0701952;-45.120503652039325
1739209904.0702028;-38.13080360867914
1739209904.0702105;-45.120503652039325
1739209904.070218;-38.13080360867914
1739209904.0702257;-38.13080360867914
1739209904.0702333;-38.13080360867914
1739209904.070241;-38.13080360867914
1739209904.0702488;-38.13080360867914
1739209904.0702565;-32.816014438256545
1739209904.070264;-38.13080360867914
1739209904.0702717;-45.120503652039325
1739209904.0702794;-35.57807855764607
1739209904.070287;-38.13080360867914
1739209904.0702946;-35.57807855764607
1739209904.0703022;-45.120503652039325
1739209904.07031;-35.57807855764607
1739209904.0703177;-45.120503652039325
1739209904.0703254;-29.438486411369333
1739209904.070333;-28.21854285175415
1739209904.0703406;-38.13080360867914
1739209904.0703483;-45.120503652039325
1739209904.070356;-38.13080360867914
1739209904.0703638;-38.13080360867914
1739209904.0703714;-38.13080360867914
1739209904.070379;-38.13080360867914
1739209904.0703866;-45.120503652039325
1739209904.0703943;-45.120503652039325
1739209904.070402;-45.120503652039325
1739209904.0704095;-45.120503652039325
1739209904.0704172;-45.120503652039325
1739209904.070425;-45.120503652039325
1739209904.0704327;-38.13080360867914
1739209904.0704403;-45.120503652039325
1739209904.070448;-45.120503652039325
1739209904.0704556;-38.13080360867914
1739209904.0704632;-45.120503652039325
1739209904.0704708;-45.120503652039325
1739209904.0704784;-45.120503652039325
1739209904.0704863;-38.13080360867914
1739209904.070494;-45.120503652039325
1739209904.0705016;-45.120503652039325
1739209904.0705092;-32.816014438256545
1739209904.0705168;-31.141103565318893
1739209904.0705245;-45.120503652039325
1739209904.070532;-45.120503652039325
1739209904.07054;-35.57807855764607
1739209904.0705476;-35.57807855764607
1739209904.0705552;-45.120503652039325
1739209904.0705628;-45.120503652039325
1739209904.0705705;-45.120503652039325
1739209904.070578;-38.13080360867914
1739209904.0705857;-38.13080360867914
1739209904.0705934;-38.13080360867914
1739209904.0706012;-45.120503652039325
1739209904.0706089;-45.120503652039325
1739209904.0706165;-45.120503652039325
1739209904.070624;-45.120503652039325
1739209904.0706317;-30.49652367304973
1739209904.0706394;-26.487275050834715
1739209904.070647;-45.120503652039325
1739209904.0706549;-45.120503652039325
1739209904.0706625;-45.120503652039325
1739209904.0706701;-45.120503652039325
1739209904.0706778;-45.120503652039325
1739209904.0706854;-45.120503652039325
1739209904.070693;-45.120503652039325
1739209904.0707006;-45.120503652039325
1739209904.0707083;-45.120503652039325
1739209904.0707161;-45.120503652039325
1739209904.0707238;-38.13080360867914
1739209904.0707314;-32.816014438256545
1739209904.070739;-45.120503652039325
1739209904.0707467;-45.120503652039325
1739209904.0707543;-45.120503652039325
1739209904.070762;-45.120503652039325
1739209904.0707695;-45.120503652039325
1739209904.0707774;-38.13080360867914
1739209904.070785;-45.120503652039325
1739209904.0707927;-45.120503652039325
1739209904.0708003;-45.120503652039325
1739209904.070808;-45.120503652039325
1739209904.0708156;-38.13080360867914
1739209904.0708232;-30.49652367304973
1739209904.070831;-38.13080360867914
1739209904.0708387;-45.120503652039325
1739209904.0708463;-38.13080360867914
1739209904.070854;-32.816014438256545
1739209904.0708616;-45.120503652039325
1739209904.0708692;-45.120503652039325
1739209904.0708768;-38.13080360867914
1739209904.0708845;-45.120503652039325
1739209904.0708923;-45.120503652039325
1739209904.0709;-45.120503652039325
1739209904.0709076;-33.981070128970906
1739209904.0709152;-38.13080360867914
1739209904.0709229;-38.13080360867914
1739209904.0709305;-38.13080360867914
1739209904.070938;-45.120503652039325
1739209904.0709457;-32.816014438256545
1739209904.0709536;-45.120503652039325
1739209904.0709612;-45.120503652039325
1739209904.0709689;-38.13080360867914
1739209904.0709765;-38.13080360867914
1739209904.0709841;-45.120503652039325
1739209904.0709918;-45.120503652039325
1739209904.0709994;-33.981070128970906
1739209904.0710073;-32.816014438256545
1739209904.071015;-45.120503652039325
1739209904.0710225;-45.120503652039325
1739209904.0710301;-38.13080360867914
1739209904.0710378;-33.981070128970906
1739209904.0710454;-38.13080360867914
1739209904.071053;-45.120503652039325
1739209904.0710607;-38.13080360867914
1739209904.0710685;-38.13080360867914
1739209904.0710762;-38.13080360867914
1739209904.0710838;-45.120503652039325
1739209904.0710914;-45.120503652039325
1739209904.071099;-45.120503652039325
1739209904.0711067;-45.120503652039325
1739209904.0711143;-45.120503652039325
1739209904.071122;-38.13080360867914
1739209904.0711298;-35.57807855764607
1739209904.0711374;-33.981070128970906
1739209904.071145;-45.120503652039325
1739209904.0711527;-38.13080360867914
1739209904.0711603;-38.13080360867914
1739209904.071168;-38.13080360867914
1739209904.0711756;-38.13080360867914
1739209904.0711834;-45.120503652039325
1739209904.071191;-38.13080360867914
1739209904.0711987;-38.13080360867914
1739209904.0712063;-45.120503652039325
1739209904.071214;-45.120503652039325
1739209904.0712216;-38.13080360867914
1739209904.0712292;-38.13080360867914
1739209904.0712368;-45.120503652039325
1739209904.0712447;-45.120503652039325
1739209904.0712523;-38.13080360867914
1739209904.07126;-38.13080360867914
1739209904.0712676;-38.13080360867914
1739209904.0712752;-38.13080360867914
1739209904.0712829;-38.13080360867914
1739209904.0712905;-33.981070128970906
1739209904.0712981;-45.120503652039325
1739209904.071306;-38.13080360867914
1739209904.0713136;-38.13080360867914
1739209904.0713212;-28.992665084841942
1739209904.0713289;-32.816014438256545
1739209904.0713365;-45.120503652039325
1739209904.0713441;-45.120503652039325
1739209904.0713518;-45.120503652039325
1739209904.0713596;-45.120503652039325
1739209904.0713673;-45.120503652039325
1739209904.071375;-45.120503652039325
1739209904.0713825;-35.57807855764607
1739209904.0713902;-45.120503652039325
1739209904.0713978;-45.120503652039325
1739209904.0714054;-45.120503652039325
1739209904.071413;-38.13080360867914
1739209904.071421;-38.13080360867914
1739209904.0714285;-45.120503652039325
1739209904.0714362;-45.120503652039325
1739209904.0714438;-26.991370085610722
1739209904.0714514;-35.57807855764607
1739209904.071459;-45.120503652039325
1739209904.0714667;-45.120503652039325
1739209904.0714746;-35.57807855764607
1739209904.0714822;-35.57807855764607
1739209904.0714898;-38.13080360867914
1739209904.0714974;-45.120503652039325
