CAN Message; 0x1bb:000097728928a81b
1739209773.3272789;-45.120503652039325
1739209773.327301;-45.120503652039325
1739209773.3273232;-38.13080360867914
1739209773.3273451;-35.57807855764607
1739209773.3273673;-38.13080360867914
1739209773.3273895;-45.120503652039325
1739209773.3274117;-38.13080360867914
1739209773.3274338;-38.13080360867914
1739209773.327456;-38.13080360867914
1739209773.3274782;-45.120503652039325
1739209773.3275;-38.13080360867914
1739209773.3275223;-35.57807855764607
1739209773.3275445;-38.13080360867914
1739209773.3275666;-45.120503652039325
1739209773.3275888;-38.13080360867914
1739209773.327611;-35.57807855764607
1739209773.327633;-38.13080360867914
1739209773.327655;-45.120503652039325
1739209773.3276772;-45.120503652039325
1739209773.3276994;-38.13080360867914
1739209773.3277216;-33.981070128970906
1739209773.3277438;-45.120503652039325
1739209773.327766;-38.13080360867914
1739209773.3277879;-38.13080360867914
1739209773.32781;-38.13080360867914
1739209773.3278322;-45.120503652039325
1739209773.3278544;-38.13080360867914
1739209773.3278766;-32.816014438256545
1739209773.3278987;-29.438486411369347
1739209773.3279207;-45.120503652039325
1739209773.3279428;-38.13080360867914
1739209773.327965;-38.13080360867914
1739209773.3279872;-38.13080360867914
1739209773.3280094;-45.120503652039325
1739209773.3280315;-45.120503652039325
1739209773.3280537;-45.120503652039325
1739209773.3280756;-27.267205301931607
1739209773.3280978;-38.13080360867914
1739209773.32812;-38.13080360867914
1739209773.3281422;-32.816014438256545
1739209773.3281643;-38.13080360867914
1739209773.3281865;-45.120503652039325
1739209773.3282087;-35.57807855764607
1739209773.3282306;-35.57807855764607
1739209773.3282528;-33.981070128970906
1739209773.328275;-45.120503652039325
1739209773.3282971;-38.13080360867914
1739209773.3283193;-35.57807855764607
1739209773.3283415;-33.981070128970906
1739209773.3283634;-45.120503652039325
1739209773.3283856;-45.120503652039325
1739209773.3284078;-45.120503652039325
1739209773.32843;-33.981070128970906
1739209773.328452;-38.13080360867914
1739209773.3284743;-45.120503652039325
1739209773.3284965;-45.120503652039325
1739209773.3285184;-38.13080360867914
1739209773.3285406;-38.13080360867914
1739209773.3285627;-38.13080360867914
1739209773.328585;-45.120503652039325
1739209773.328607;-45.120503652039325
1739209773.3286293;-38.13080360867914
1739209773.3286512;-45.120503652039325
1739209773.3286734;-38.13080360867914
1739209773.3286955;-38.13080360867914
1739209773.3287177;-35.57807855764607
1739209773.32874;-45.120503652039325
1739209773.328762;-45.120503652039325
1739209773.3287842;-45.120503652039325
1739209773.3288062;-38.13080360867914
1739209773.3288283;-38.13080360867914
1739209773.3288505;-38.13080360867914
1739209773.3288727;-38.13080360867914
1739209773.3288949;-33.981070128970906
1739209773.328917;-35.57807855764607
1739209773.3289392;-45.120503652039325
1739209773.3289611;-31.141103565318915
1739209773.3289833;-31.141103565318893
1739209773.3290055;-38.13080360867914
1739209773.3290277;-45.120503652039325
1739209773.3290498;-38.13080360867914
1739209773.329072;-38.13080360867914
1739209773.329094;-45.120503652039325
1739209773.329116;-38.13080360867914
1739209773.3291383;-45.120503652039325
1739209773.3291605;-45.120503652039325
1739209773.3291826;-38.13080360867914
1739209773.3292048;-45.120503652039325
1739209773.329227;-38.13080360867914
1739209773.329249;-38.13080360867914
1739209773.329271;-38.13080360867914
1739209773.3292933;-45.120503652039325
1739209773.3293154;-25.826314394896357
1739209773.3293376;-28.58837851428586
1739209773.3293598;-38.13080360867914
1739209773.3293817;-45.120503652039325
1739209773.3294039;-38.13080360867914
1739209773.329426;-45.120503652039325
1739209773.3294482;-45.120503652039325
1739209773.3294704;-32.816014438256545
1739209773.3294926;-38.13080360867914
1739209773.3295147;-38.13080360867914
1739209773.3295367;-38.13080360867914
1739209773.3295588;-38.13080360867914
1739209773.329581;-45.120503652039325
1739209773.3296032;-45.120503652039325
1739209773.3296254;-38.13080360867914
1739209773.3296475;-45.120503652039325
1739209773.3296697;-38.13080360867914
1739209773.3296916;-38.13080360867914
1739209773.3297138;-38.13080360867914
1739209773.329736;-38.13080360867914
1739209773.3297582;-38.13080360867914
1739209773.3297803;-45.120503652039325
1739209773.3298025;-35.57807855764607
1739209773.3298244;-38.13080360867914
1739209773.3298466;-45.120503652039325
1739209773.3298688;-38.13080360867914
1739209773.329891;-45.120503652039325
1739209773.3299131;-35.57807855764607
1739209773.3299353;-38.13080360867914
1739209773.3299575;-45.120503652039325
1739209773.3299794;-45.120503652039325
1739209773.3300016;-35.57807855764607
1739209773.3300238;-38.13080360867914
1739209773.330046;-45.120503652039325
1739209773.330068;-38.13080360867914
1739209773.3300903;-35.57807855764607
1739209773.3301122;-38.13080360867914
1739209773.3301344;-45.120503652039325
1739209773.3301566;-35.57807855764607
1739209773.3301787;-35.57807855764607
1739209773.330201;-38.13080360867914
1739209773.330223;-38.13080360867914
1739209773.3302453;-38.13080360867914
1739209773.3302672;-38.13080360867914
1739209773.3302894;-38.13080360867914
1739209773.3303115;-32.816014438256545
1739209773.3303337;-45.120503652039325
1739209773.330356;-45.120503652039325
1739209773.330378;-38.13080360867914
1739209773.3304002;-45.120503652039325
1739209773.3304222;-45.120503652039325
1739209773.3304443;-38.13080360867914
1739209773.3304665;-45.120503652039325
1739209773.3304887;-45.120503652039325
1739209773.3305109;-38.13080360867914
1739209773.330533;-38.13080360867914
1739209773.330555;-38.13080360867914
1739209773.3305771;-32.816014438256545
1739209773.3305993;-33.981070128970906
1739209773.3306215;-38.13080360867914
1739209773.3306437;-33.981070128970906
1739209773.3306658;-35.57807855764607
1739209773.330688;-38.13080360867914
1739209773.33071;-45.120503652039325
1739209773.330732;-45.120503652039325
1739209773.3307543;-45.120503652039325
1739209773.3307765;-45.120503652039325
1739209773.3307986;-33.981070128970906
1739209773.3308208;-38.13080360867914
1739209773.3308427;-45.120503652039325
1739209773.330865;-33.981070128970906
1739209773.330887;-38.13080360867914
1739209773.3309093;-38.13080360867914
1739209773.3309314;-45.120503652039325
1739209773.3309536;-45.120503652039325
1739209773.3309758;-45.120503652039325
1739209773.3309977;-45.120503652039325
1739209773.3310199;-32.816014438256545
1739209773.331042;-33.981070128970906
1739209773.3310642;-45.120503652039325
1739209773.3310864;-38.13080360867914
1739209773.3311086;-45.120503652039325
1739209773.3311307;-45.120503652039325
1739209773.3311527;-38.13080360867914
1739209773.3311749;-35.57807855764607
1739209773.331197;-35.57807855764607
1739209773.3312192;-33.981070128970906
1739209773.3312414;-45.120503652039325
1739209773.3312635;-38.13080360867914
1739209773.3312855;-35.57807855764607
1739209773.3313076;-38.13080360867914
1739209773.3313298;-45.120503652039325
1739209773.331352;-38.13080360867914
1739209773.3313742;-38.13080360867914
1739209773.3313963;-45.120503652039325
1739209773.3314185;-45.120503652039325
1739209773.3314404;-45.120503652039325
1739209773.3314626;-38.13080360867914
1739209773.3314848;-38.13080360867914
1739209773.331507;-45.120503652039325
1739209773.3315291;-38.13080360867914
1739209773.3315513;-32.816014438256545
1739209773.3315735;-38.13080360867914
1739209773.3315954;-38.13080360867914
1739209773.3316176;-38.13080360867914
1739209773.3316398;-38.13080360867914
1739209773.331662;-38.13080360867914
1739209773.331684;-45.120503652039325
1739209773.3317063;-38.13080360867914
1739209773.3317282;-38.13080360867914
1739209773.3317504;-45.120503652039325
1739209773.3317726;-45.120503652039325
1739209773.3317947;-45.120503652039325
1739209773.331817;-45.120503652039325
1739209773.331839;-33.981070128970906
1739209773.3318613;-45.120503652039325
1739209773.3318832;-45.120503652039325
1739209773.3319054;-45.120503652039325
1739209773.3319275;-35.57807855764607
1739209773.3319497;-38.13080360867914
1739209773.331972;-45.120503652039325
1739209773.331994;-38.13080360867914
1739209773.332016;-45.120503652039325
1739209773.3320382;-38.13080360867914
1739209773.3320603;-38.13080360867914
1739209773.3320825;-45.120503652039325
1739209773.3321047;-38.13080360867914
1739209773.3321269;-38.13080360867914
1739209773.332149;-38.13080360867914
1739209773.332171;-45.120503652039325
1739209773.3321931;-38.13080360867914
1739209773.3322153;-35.57807855764607
1739209773.3322375;-38.13080360867914
1739209773.3322597;-45.120503652039325
1739209773.3322818;-33.981070128970906
1739209773.332304;-38.13080360867914
1739209773.332326;-38.13080360867914
1739209773.332348;-35.57807855764607
1739209773.3323703;-38.13080360867914
1739209773.3323925;-35.57807855764607
1739209773.3324146;-38.13080360867914
1739209773.3324368;-38.13080360867914
1739209773.3324587;-38.13080360867914
1739209773.332481;-38.13080360867914
1739209773.332503;-38.13080360867914
1739209773.3325253;-45.120503652039325
1739209773.3325474;-38.13080360867914
1739209773.3325696;-38.13080360867914
1739209773.3325918;-45.120503652039325
1739209773.3326137;-45.120503652039325
1739209773.3326359;-45.120503652039325
1739209773.332658;-45.120503652039325
1739209773.3326802;-38.13080360867914
1739209773.3327024;-38.13080360867914
1739209773.3327246;-32.816014438256545
1739209773.3327465;-31.141103565318915
1739209773.3327687;-38.13080360867914
1739209773.3327909;-38.13080360867914
1739209773.332813;-35.57807855764607
1739209773.3328352;-38.13080360867914
1739209773.3328574;-45.120503652039325
1739209773.3328795;-45.120503652039325
1739209773.3329015;-45.120503652039325
1739209773.3329237;-38.13080360867914
1739209773.3329458;-33.981070128970906
1739209773.332968;-45.120503652039325
1739209773.3329902;-45.120503652039325
1739209773.3330123;-38.13080360867914
1739209773.3330345;-35.57807855764607
1739209773.3330564;-45.120503652039325
1739209773.3330786;-28.992665084841942
1739209773.3331008;-27.8777449560314
1739209773.333123;-38.13080360867914
1739209773.3331451;-45.120503652039325
1739209773.3331673;-33.981070128970906
1739209773.3331892;-33.981070128970906
1739209773.3332114;-45.120503652039325
1739209773.3332336;-45.120503652039325
1739209773.3332558;-45.120503652039325
1739209773.333278;-45.120503652039325
1739209773.3333;-38.13080360867914
1739209773.3333223;-45.120503652039325
1739209773.3333442;-45.120503652039325
1739209773.3333664;-38.13080360867914
1739209773.3333886;-38.13080360867914
1739209773.3334107;-38.13080360867914
1739209773.333433;-38.13080360867914
1739209773.333455;-45.120503652039325
1739209773.333477;-45.120503652039325
1739209773.3334992;-38.13080360867914
1739209773.3335214;-38.13080360867914
1739209773.3335435;-38.13080360867914
1739209773.3335657;-38.13080360867914
1739209773.333588;-45.120503652039325
1739209773.33361;-38.13080360867914
1739209773.333632;-32.816014438256545
1739209773.3336542;-38.13080360867914
1739209773.3336763;-38.13080360867914
1739209773.3336985;-45.120503652039325
1739209773.3337207;-45.120503652039325
1739209773.3337429;-45.120503652039325
1739209773.333765;-45.120503652039325
1739209773.333787;-45.120503652039325
1739209773.3338091;-38.13080360867914
1739209773.3338313;-35.57807855764607
1739209773.3338535;-35.57807855764607
1739209773.3338757;-38.13080360867914
1739209773.3338978;-45.120503652039325
1739209773.3339198;-38.13080360867914
1739209773.333942;-45.120503652039325
1739209773.333964;-32.816014438256545
1739209773.3339863;-26.035653463252796
1739209773.3340085;-45.120503652039325
1739209773.3340306;-38.13080360867914
1739209773.3340528;-38.13080360867914
1739209773.3340747;-38.13080360867914
1739209773.334097;-38.13080360867914
1739209773.334119;-35.57807855764607
1739209773.3341413;-38.13080360867914
1739209773.3341634;-45.120503652039325
1739209773.3341856;-45.120503652039325
1739209773.3342075;-38.13080360867914
1739209773.3342297;-38.13080360867914
1739209773.3342519;-38.13080360867914
1739209773.334274;-38.13080360867914
1739209773.3342962;-35.57807855764607
1739209773.3343184;-38.13080360867914
1739209773.3343406;-45.120503652039325
1739209773.3343625;-31.141103565318915
1739209773.3343847;-35.57807855764607
1739209773.3344069;-45.120503652039325
1739209773.334429;-45.120503652039325
1739209773.3344512;-38.13080360867914
1739209773.3344734;-38.13080360867914
1739209773.3344955;-45.120503652039325
1739209773.3345175;-38.13080360867914
1739209773.3345397;-38.13080360867914
1739209773.3345618;-45.120503652039325
1739209773.334584;-45.120503652039325
1739209773.3346062;-38.13080360867914
1739209773.3346283;-38.13080360867914
1739209773.3346503;-45.120503652039325
1739209773.3346725;-38.13080360867914
1739209773.3346946;-38.13080360867914
1739209773.3347168;-35.57807855764607
1739209773.334739;-45.120503652039325
1739209773.3347611;-38.13080360867914
1739209773.3347833;-35.57807855764607
1739209773.3348053;-45.120503652039325
1739209773.3348274;-35.57807855764607
1739209773.3348496;-38.13080360867914
1739209773.3348718;-38.13080360867914
1739209773.334894;-30.49652367304973
1739209773.334916;-33.981070128970906
1739209773.334938;-45.120503652039325
1739209773.3349602;-45.120503652039325
1739209773.3349824;-38.13080360867914
1739209773.3350046;-38.13080360867914
1739209773.3350267;-38.13080360867914
1739209773.335049;-38.13080360867914
1739209773.335071;-38.13080360867914
1739209773.335093;-38.13080360867914
1739209773.3351152;-35.57807855764607
1739209773.3351374;-45.120503652039325
1739209773.3351595;-38.13080360867914
1739209773.3351817;-31.141103565318893
1739209773.335204;-38.13080360867914
1739209773.335226;-45.120503652039325
1739209773.335248;-33.981070128970906
1739209773.3352702;-29.438486411369333
1739209773.3352923;-38.13080360867914
1739209773.3353145;-45.120503652039325
1739209773.3353367;-35.57807855764607
1739209773.3353589;-38.13080360867914
1739209773.3353808;-45.120503652039325
1739209773.335403;-45.120503652039325
1739209773.3354251;-45.120503652039325
1739209773.3354473;-45.120503652039325
1739209773.3354695;-38.13080360867914
1739209773.3354917;-45.120503652039325
1739209773.3355138;-38.13080360867914
1739209773.3355358;-35.57807855764607
1739209773.335558;-38.13080360867914
1739209773.33558;-45.120503652039325
1739209773.3356023;-45.120503652039325
1739209773.3356245;-38.13080360867914
1739209773.3356466;-38.13080360867914
1739209773.3356686;-45.120503652039325
1739209773.3356907;-45.120503652039325
1739209773.335713;-38.13080360867914
1739209773.335735;-35.57807855764607
1739209773.3357573;-45.120503652039325
1739209773.3357794;-38.13080360867914
1739209773.3358016;-32.816014438256545
1739209773.3358235;-38.13080360867914
1739209773.3358457;-45.120503652039325
1739209773.335868;-38.13080360867914
1739209773.33589;-38.13080360867914
1739209773.3359122;-45.120503652039325
1739209773.3359344;-45.120503652039325
1739209773.3359566;-45.120503652039325
1739209773.3359785;-45.120503652039325
1739209773.3360007;-45.120503652039325
1739209773.3360229;-45.120503652039325
1739209773.336045;-45.120503652039325
1739209773.3360672;-38.13080360867914
1739209773.3360894;-38.13080360867914
1739209773.3361113;-45.120503652039325
1739209773.3361335;-45.120503652039325
1739209773.3361557;-38.13080360867914
1739209773.3361778;-38.13080360867914
1739209773.3362;-45.120503652039325
1739209773.3362222;-38.13080360867914
1739209773.3362443;-38.13080360867914
1739209773.3362663;-45.120503652039325
1739209773.3362885;-35.57807855764607
1739209773.3363106;-45.120503652039325
1739209773.3363328;-45.120503652039325
1739209773.336355;-38.13080360867914
1739209773.3363771;-38.13080360867914
1739209773.3363993;-45.120503652039325
1739209773.3364213;-38.13080360867914
1739209773.3364434;-45.120503652039325
1739209773.3364656;-45.120503652039325
1739209773.3364878;-38.13080360867914
1739209773.33651;-38.13080360867914
1739209773.336532;-38.13080360867914
1739209773.336554;-45.120503652039325
1739209773.3365762;-38.13080360867914
1739209773.3365984;-45.120503652039325
1739209773.3366206;-38.13080360867914
1739209773.3366427;-38.13080360867914
1739209773.336665;-38.13080360867914
1739209773.336687;-45.120503652039325
1739209773.336709;-45.120503652039325
1739209773.3367312;-38.13080360867914
1739209773.3367534;-45.120503652039325
1739209773.3367755;-38.13080360867914
1739209773.3367977;-38.13080360867914
1739209773.33682;-45.120503652039325
1739209773.3368418;-38.13080360867914
1739209773.336864;-45.120503652039325
1739209773.3368862;-38.13080360867914
1739209773.3369083;-35.57807855764607
1739209773.3369305;-38.13080360867914
1739209773.3369527;-45.120503652039325
1739209773.3369749;-38.13080360867914
1739209773.3369968;-38.13080360867914
1739209773.337019;-45.120503652039325
1739209773.3370411;-45.120503652039325
1739209773.3370633;-45.120503652039325
1739209773.3370855;-45.120503652039325
1739209773.3371077;-45.120503652039325
1739209773.3371298;-35.57807855764607
1739209773.3371518;-38.13080360867914
1739209773.337174;-38.13080360867914
1739209773.337196;-38.13080360867914
1739209773.3372183;-38.13080360867914
1739209773.3372405;-33.981070128970906
1739209773.3372626;-45.120503652039325
1739209773.3372846;-38.13080360867914
1739209773.3373067;-45.120503652039325
1739209773.337329;-38.13080360867914
1739209773.337351;-45.120503652039325
1739209773.3373733;-45.120503652039325
1739209773.3373954;-38.13080360867914
1739209773.3374176;-38.13080360867914
1739209773.3374395;-45.120503652039325
1739209773.3374617;-38.13080360867914
1739209773.337484;-35.57807855764607
1739209773.337506;-45.120503652039325
1739209773.3375282;-45.120503652039325
1739209773.3375504;-45.120503652039325
1739209773.3375723;-45.120503652039325
1739209773.3375945;-31.141103565318915
1739209773.3376167;-45.120503652039325
1739209773.3376389;-45.120503652039325
1739209773.337661;-38.13080360867914
1739209773.3376832;-38.13080360867914
1739209773.3377054;-45.120503652039325
1739209773.3377273;-45.120503652039325
1739209773.3377495;-38.13080360867914
1739209773.3377717;-45.120503652039325
1739209773.3377938;-45.120503652039325
1739209773.337816;-45.120503652039325
1739209773.3378382;-45.120503652039325
1739209773.3378603;-33.981070128970906
1739209773.3378823;-35.57807855764607
1739209773.3379045;-45.120503652039325
1739209773.3379266;-38.13080360867914
1739209773.3379488;-28.992665084841942
1739209773.337971;-35.57807855764607
1739209773.3379931;-38.13080360867914
1739209773.338015;-35.57807855764607
1739209773.3380373;-45.120503652039325
1739209773.3380594;-38.13080360867914
1739209773.3380816;-38.13080360867914
1739209773.3380883;-45.120503652039325
1739209773.3380947;-32.816014438256545
1739209773.3381014;-45.120503652039325
1739209773.338108;-38.13080360867914
1739209773.3381145;-45.120503652039325
1739209773.3381212;-38.13080360867914
1739209773.3381279;-45.120503652039325
1739209773.3381343;-38.13080360867914
1739209773.338141;-35.57807855764607
1739209773.3381476;-33.981070128970906
1739209773.338154;-45.120503652039325
1739209773.3381608;-38.13080360867914
1739209773.3381674;-32.816014438256545
1739209773.3381739;-38.13080360867914
1739209773.3381805;-45.120503652039325
1739209773.3381872;-45.120503652039325
1739209773.3381937;-45.120503652039325
1739209773.3382003;-38.13080360867914
1739209773.338207;-45.120503652039325
1739209773.3382134;-45.120503652039325
1739209773.3382201;-35.57807855764607
1739209773.3382268;-38.13080360867914
1739209773.3382332;-45.120503652039325
1739209773.33824;-38.13080360867914
1739209773.3382466;-31.141103565318893
1739209773.338253;-29.438486411369347
1739209773.3382597;-45.120503652039325
1739209773.3382664;-45.120503652039325
1739209773.3382728;-45.120503652039325
1739209773.3382795;-38.13080360867914
1739209773.3382862;-38.13080360867914
1739209773.3382926;-45.120503652039325
1739209773.3382993;-38.13080360867914
1739209773.338306;-28.992665084841942
1739209773.3383126;-33.981070128970906
1739209773.338319;-45.120503652039325
1739209773.3383257;-35.57807855764607
1739209773.3383324;-38.13080360867914
1739209773.3383389;-45.120503652039325
1739209773.3383455;-45.120503652039325
1739209773.3383522;-35.57807855764607
1739209773.3383586;-35.57807855764607
1739209773.3383653;-45.120503652039325
1739209773.338372;-38.13080360867914
1739209773.3383784;-35.57807855764607
1739209773.338385;-38.13080360867914
1739209773.3383918;-38.13080360867914
1739209773.3383982;-38.13080360867914
1739209773.338405;-32.816014438256545
1739209773.3384116;-38.13080360867914
1739209773.338418;-45.120503652039325
1739209773.3384247;-38.13080360867914
1739209773.3384314;-35.57807855764607
1739209773.3384378;-45.120503652039325
1739209773.3384445;-38.13080360867914
1739209773.3384511;-38.13080360867914
1739209773.3384576;-45.120503652039325
1739209773.3384643;-35.57807855764607
1739209773.338471;-38.13080360867914
1739209773.3384774;-38.13080360867914
1739209773.338484;-35.57807855764607
1739209773.3384907;-35.57807855764607
1739209773.3384972;-45.120503652039325
1739209773.3385038;-38.13080360867914
1739209773.3385105;-35.57807855764607
1739209773.338517;-38.13080360867914
1739209773.3385236;-38.13080360867914
1739209773.3385303;-38.13080360867914
1739209773.3385367;-38.13080360867914
1739209773.3385434;-38.13080360867914
1739209773.33855;-33.981070128970906
1739209773.3385565;-38.13080360867914
1739209773.3385632;-45.120503652039325
1739209773.3385699;-33.981070128970906
1739209773.3385763;-33.981070128970906
1739209773.338583;-45.120503652039325
1739209773.3385897;-45.120503652039325
1739209773.338596;-45.120503652039325
1739209773.3386028;-45.120503652039325
1739209773.3386095;-45.120503652039325
1739209773.338616;-45.120503652039325
1739209773.3386226;-33.981070128970906
1739209773.3386292;-38.13080360867914
1739209773.3386357;-45.120503652039325
1739209773.3386424;-38.13080360867914
1739209773.338649;-32.816014438256545
1739209773.3386555;-38.13080360867914
1739209773.3386621;-45.120503652039325
1739209773.3386688;-35.57807855764607
1739209773.3386753;-45.120503652039325
1739209773.338682;-30.49652367304973
1739209773.3386886;-38.13080360867914
1739209773.338695;-33.981070128970906
1739209773.3387017;-38.13080360867914
1739209773.3387084;-45.120503652039325
1739209773.338715;-38.13080360867914
1739209773.3387215;-38.13080360867914
1739209773.3387282;-38.13080360867914
1739209773.3387349;-45.120503652039325
1739209773.3387413;-45.120503652039325
1739209773.338748;-33.981070128970906
1739209773.3387547;-45.120503652039325
1739209773.338761;-45.120503652039325
1739209773.3387678;-35.57807855764607
1739209773.3387744;-38.13080360867914
1739209773.3387809;-38.13080360867914
1739209773.3387876;-38.13080360867914
1739209773.3387942;-45.120503652039325
1739209773.3388007;-32.816014438256545
1739209773.3388073;-38.13080360867914
1739209773.338814;-45.120503652039325
1739209773.3388205;-45.120503652039325
1739209773.3388271;-35.57807855764607
1739209773.3388338;-45.120503652039325
1739209773.3388402;-31.141103565318915
1739209773.338847;-32.816014438256545
1739209773.3388536;-32.816014438256545
1739209773.33886;-33.981070128970906
1739209773.3388667;-38.13080360867914
1739209773.3388734;-35.57807855764607
1739209773.3388798;-35.57807855764607
1739209773.3388865;-38.13080360867914
1739209773.3388932;-33.981070128970956
1739209773.3388996;-35.57807855764607
1739209773.3389063;-32.816014438256545
1739209773.338913;-38.13080360867914
1739209773.3389194;-45.120503652039325
1739209773.338926;-45.120503652039325
1739209773.3389328;-45.120503652039325
1739209773.3389392;-45.120503652039325
1739209773.3389459;-28.992665084841942
1739209773.3389525;-31.141103565318915
1739209773.338959;-38.13080360867914
1739209773.3389657;-45.120503652039325
1739209773.3389723;-38.13080360867914
1739209773.3389788;-38.13080360867914
1739209773.3389854;-38.13080360867914
1739209773.338992;-35.57807855764607
1739209773.3389986;-35.57807855764607
1739209773.3390052;-45.120503652039325
1739209773.339012;-38.13080360867914
1739209773.3390183;-45.120503652039325
1739209773.339025;-38.13080360867914
1739209773.3390317;-38.13080360867914
1739209773.3390381;-38.13080360867914
1739209773.3390448;-45.120503652039325
1739209773.3390515;-38.13080360867914
1739209773.339058;-35.57807855764607
1739209773.3390646;-38.13080360867914
1739209773.3390713;-38.13080360867914
1739209773.3390777;-45.120503652039325
1739209773.3390844;-38.13080360867914
1739209773.339091;-45.120503652039325
1739209773.3390975;-38.13080360867914
1739209773.3391042;-45.120503652039325
1739209773.3391109;-35.57807855764607
1739209773.3391173;-35.57807855764607
1739209773.339124;-45.120503652039325
1739209773.3391306;-45.120503652039325
1739209773.339137;-35.57807855764607
1739209773.3391438;-38.13080360867914
1739209773.3391504;-38.13080360867914
1739209773.339157;-45.120503652039325
1739209773.3391635;-32.816014438256545
1739209773.3391702;-35.57807855764607
1739209773.339177;-45.120503652039325
1739209773.3391833;-45.120503652039325
1739209773.33919;-45.120503652039325
1739209773.3391967;-33.981070128970906
1739209773.3392031;-38.13080360867914
1739209773.3392098;-45.120503652039325
1739209773.3392165;-33.981070128970906
1739209773.339223;-45.120503652039325
1739209773.3392296;-38.13080360867914
1739209773.3392363;-45.120503652039325
1739209773.3392427;-33.981070128970906
1739209773.3392494;-35.57807855764607
1739209773.339256;-38.13080360867914
1739209773.3392625;-45.120503652039325
1739209773.3392692;-33.981070128970906
1739209773.3392758;-32.816014438256545
1739209773.3392823;-38.13080360867914
1739209773.339289;-45.120503652039325
1739209773.3392956;-38.13080360867914
1739209773.339302;-35.57807855764607
1739209773.3393087;-38.13080360867914
1739209773.3393154;-45.120503652039325
1739209773.3393219;-45.120503652039325
1739209773.3393285;-38.13080360867914
1739209773.3393352;-38.13080360867914
1739209773.3393416;-45.120503652039325
1739209773.3393483;-45.120503652039325
1739209773.339355;-38.13080360867914
1739209773.3393614;-38.13080360867914
1739209773.339368;-45.120503652039325
1739209773.3393748;-38.13080360867914
1739209773.3393812;-35.57807855764607
1739209773.339388;-35.57807855764607
1739209773.3393946;-45.120503652039325
1739209773.339401;-38.13080360867914
1739209773.3394077;-32.816014438256545
1739209773.3394144;-38.13080360867914
1739209773.3394208;-45.120503652039325
1739209773.3394275;-33.981070128970906
1739209773.3394341;-35.57807855764607
1739209773.3394406;-45.120503652039325
1739209773.3394473;-45.120503652039325
1739209773.339454;-38.13080360867914
1739209773.3394604;-45.120503652039325
1739209773.339467;-45.120503652039325
1739209773.3394737;-45.120503652039325
1739209773.3394802;-38.13080360867914
1739209773.3394868;-38.13080360867914
1739209773.3394935;-33.981070128970906
1739209773.3395;-38.13080360867914
1739209773.3395066;-38.13080360867914
1739209773.3395133;-32.816014438256545
1739209773.3395197;-45.120503652039325
1739209773.3395264;-45.120503652039325
1739209773.339533;-33.981070128970906
1739209773.3395395;-45.120503652039325
1739209773.3395462;-45.120503652039325
1739209773.3395529;-38.13080360867914
1739209773.3395596;-45.120503652039325
1739209773.339566;-45.120503652039325
1739209773.3395727;-38.13080360867914
1739209773.3395793;-38.13080360867914
1739209773.3395858;-38.13080360867914
1739209773.3395925;-38.13080360867914
1739209773.3395991;-45.120503652039325
1739209773.3396056;-38.13080360867914
1739209773.3396122;-38.13080360867914
1739209773.339619;-35.57807855764607
1739209773.3396254;-38.13080360867914
1739209773.339632;-38.13080360867914
1739209773.3396387;-35.57807855764607
1739209773.3396451;-38.13080360867914
1739209773.3396518;-45.120503652039325
1739209773.3396585;-38.13080360867914
1739209773.339665;-45.120503652039325
1739209773.3396716;-45.120503652039325
1739209773.3396783;-38.13080360867914
1739209773.3396847;-45.120503652039325
1739209773.3396914;-45.120503652039325
1739209773.339698;-45.120503652039325
1739209773.3397045;-45.120503652039325
1739209773.3397112;-32.816014438256545
1739209773.3397179;-45.120503652039325
1739209773.3397243;-45.120503652039325
1739209773.339731;-45.120503652039325
1739209773.3397377;-45.120503652039325
1739209773.339744;-33.981070128970906
1739209773.3397508;-29.438486411369333
1739209773.3397574;-38.13080360867914
1739209773.3397639;-45.120503652039325
1739209773.3397706;-45.120503652039325
1739209773.3397772;-33.981070128970906
1739209773.3397837;-38.13080360867914
1739209773.3397903;-45.120503652039325
1739209773.339797;-38.13080360867914
1739209773.3398035;-45.120503652039325
1739209773.3398101;-33.981070128970906
1739209773.3398168;-45.120503652039325
1739209773.3398232;-38.13080360867914
1739209773.33983;-38.13080360867914
1739209773.3398366;-45.120503652039325
1739209773.339843;-45.120503652039325
1739209773.3398497;-38.13080360867914
1739209773.3398564;-29.438486411369333
1739209773.3398628;-45.120503652039325
1739209773.3398695;-45.120503652039325
1739209773.3398762;-38.13080360867914
1739209773.3398826;-35.57807855764607
1739209773.3398893;-38.13080360867914
1739209773.339896;-45.120503652039325
1739209773.3399024;-38.13080360867914
1739209773.339909;-35.57807855764607
1739209773.3399158;-38.13080360867914
1739209773.3399222;-45.120503652039325
1739209773.3399289;-38.13080360867914
1739209773.3399355;-45.120503652039325
1739209773.339942;-38.13080360867914
1739209773.3399487;-45.120503652039325
1739209773.3399553;-38.13080360867914
1739209773.3399618;-45.120503652039325
1739209773.3399684;-45.120503652039325
1739209773.339975;-45.120503652039325
1739209773.3399816;-38.13080360867914
1739209773.3399882;-35.57807855764607
1739209773.339995;-45.120503652039325
1739209773.3400016;-45.120503652039325
1739209773.340008;-38.13080360867914
1739209773.3400147;-28.58837851428586
1739209773.3400214;-33.981070128970906
1739209773.3400278;-45.120503652039325
1739209773.3400345;-45.120503652039325
1739209773.3400412;-38.13080360867914
1739209773.3400476;-38.13080360867914
