CAN Message; 0x1bb:0000a3c9f79896fb
1739209840.3174438;-45.120503652039325
1739209840.3174465;-31.141103565318943
1739209840.3174493;-38.13080360867914
1739209840.317452;-33.981070128970906
1739209840.3174546;-45.120503652039325
1739209840.3174572;-38.13080360867914
1739209840.3174598;-35.57807855764607
1739209840.3174627;-33.981070128970906
1739209840.3174653;-45.120503652039325
1739209840.317468;-45.120503652039325
1739209840.3174706;-45.120503652039325
1739209840.3174734;-38.13080360867914
1739209840.317476;-45.120503652039325
1739209840.3174787;-45.120503652039325
1739209840.3174813;-38.13080360867914
1739209840.3174841;-45.120503652039325
1739209840.3174868;-45.120503652039325
1739209840.3174894;-33.981070128970906
1739209840.317492;-33.981070128970906
1739209840.3174946;-45.120503652039325
1739209840.3174975;-38.13080360867914
1739209840.3175;-31.14110356531892
1739209840.3175027;-38.13080360867914
1739209840.3175054;-38.13080360867914
1739209840.3175082;-45.120503652039325
1739209840.3175108;-31.141103565318915
1739209840.3175135;-33.981070128970906
1739209840.317516;-38.13080360867914
1739209840.317519;-45.120503652039325
1739209840.3175216;-38.13080360867914
1739209840.3175242;-23.16150712794695
1739209840.3175268;-30.49652367304973
1739209840.3175294;-38.13080360867914
1739209840.3175323;-28.58837851428586
1739209840.317535;-29.438486411369354
1739209840.3175375;-38.13080360867914
1739209840.3175402;-45.120503652039325
1739209840.317543;-38.13080360867914
1739209840.3175457;-30.49652367304973
1739209840.3175483;-22.448786368009163
1739209840.317551;-26.487275050834725
1739209840.3175538;-38.13080360867914
1739209840.3175564;-33.981070128970906
1739209840.317559;-45.120503652039325
1739209840.3175616;-17.85323156177357
1739209840.3175645;-17.788531000973595
1739209840.317567;-38.13080360867914
1739209840.3175697;-38.13080360867914
1739209840.3175724;-38.13080360867914
1739209840.317575;-28.992665084841942
1739209840.3175778;-26.991370085610722
1739209840.3175805;-45.120503652039325
1739209840.317583;-45.120503652039325
1739209840.3175857;-27.267205301931607
1739209840.3175886;-18.877682693682605
1739209840.3175912;-38.13080360867914
1739209840.3175938;-38.13080360867914
1739209840.3175964;-31.141103565318915
1739209840.3175993;-35.57807855764607
1739209840.317602;-35.57807855764607
1739209840.3176045;-38.13080360867914
1739209840.3176072;-45.120503652039325
1739209840.3176098;-31.141103565318915
1739209840.3176126;-45.120503652039325
1739209840.3176153;-45.120503652039325
1739209840.317618;-45.120503652039325
1739209840.3176205;-33.981070128970906
1739209840.3176234;-32.816014438256545
1739209840.317626;-45.120503652039325
1739209840.3176286;-45.120503652039325
1739209840.3176312;-32.816014438256545
1739209840.317634;-38.13080360867914
1739209840.3176367;-45.120503652039325
1739209840.3176394;-33.981070128970906
1739209840.317642;-31.141103565318915
1739209840.3176446;-38.13080360867914
1739209840.3176475;-35.57807855764607
1739209840.31765;-38.13080360867914
1739209840.3176527;-10.144297154226415
1739209840.3176553;-31.141103565318943
1739209840.3176582;-32.816014438256545
1739209840.3176608;-33.981070128970906
1739209840.3176634;-45.120503652039325
1739209840.317666;-38.13080360867914
1739209840.317669;-35.57807855764607
1739209840.3176715;-35.57807855764607
1739209840.3176742;-33.981070128970906
1739209840.3176768;-33.981070128970906
1739209840.3176794;-35.57807855764607
1739209840.3176823;-45.120503652039325
1739209840.317685;-29.438486411369333
1739209840.3176875;-35.57807855764607
1739209840.3176901;-45.120503652039325
1739209840.317693;-38.13080360867914
1739209840.3176956;-30.49652367304973
1739209840.3176982;-35.57807855764607
1739209840.3177009;-38.13080360867914
1739209840.3177037;-45.120503652039325
1739209840.3177063;-45.120503652039325
1739209840.317709;-38.13080360867914
1739209840.3177116;-35.57807855764607
1739209840.3177145;-38.13080360867914
1739209840.317717;-45.120503652039325
1739209840.3177197;-38.13080360867914
1739209840.3177223;-45.120503652039325
1739209840.317725;-28.992665084841942
1739209840.3177278;-24.74623867263306
1739209840.3177304;-16.30665708433357
1739209840.317733;-31.141103565318915
1739209840.3177357;-45.120503652039325
1739209840.3177385;-45.120503652039325
1739209840.3177412;-45.120503652039325
1739209840.3177438;-35.57807855764607
1739209840.3177464;-38.13080360867914
1739209840.3177493;-29.438486411369333
1739209840.317752;-33.981070128970906
1739209840.3177545;-28.21854285175415
1739209840.3177571;-30.49652367304973
1739209840.3177598;-38.13080360867914
1739209840.3177626;-35.57807855764607
1739209840.3177652;-45.120503652039325
1739209840.3177679;-38.13080360867914
1739209840.3177705;-29.438486411369333
1739209840.3177733;-32.816014438256545
1739209840.317776;-45.120503652039325
1739209840.3177786;-38.13080360867914
1739209840.3177812;-10.453309935223308
1739209840.317784;-28.218542851754187
1739209840.3177867;-32.816014438256545
1739209840.3177893;-45.120503652039325
1739209840.317792;-32.81601443825658
1739209840.3177946;-38.13080360867914
1739209840.3177974;-38.13080360867914
1739209840.3178;-45.120503652039325
1739209840.3178027;-38.13080360867914
1739209840.3178053;-35.57807855764607
1739209840.3178082;-45.120503652039325
1739209840.3178108;-33.981070128970906
1739209840.3178134;-45.120503652039325
1739209840.317816;-38.13080360867914
1739209840.3178189;-45.120503652039325
1739209840.3178215;-38.13080360867914
1739209840.3178241;-38.13080360867914
1739209840.3178267;-38.13080360867914
1739209840.3178296;-31.141103565318915
1739209840.3178322;-18.521341651340787
1739209840.3178349;-27.267205301931607
1739209840.3178375;-31.141103565318915
1739209840.31784;-38.13080360867914
1739209840.317843;-35.57807855764607
1739209840.3178456;-45.120503652039325
1739209840.3178482;-35.57807855764607
1739209840.3178508;-35.57807855764607
1739209840.3178537;-38.13080360867914
1739209840.3178563;-32.816014438256545
1739209840.317859;-26.991370085610722
1739209840.3178616;-45.120503652039325
1739209840.3178644;-38.13080360867914
1739209840.317867;-32.816014438256545
1739209840.3178697;-26.991370085610736
1739209840.3178723;-45.120503652039325
1739209840.317875;-38.13080360867914
1739209840.3178778;-38.13080360867914
1739209840.3178804;-33.981070128970906
1739209840.317883;-26.991370085610722
1739209840.3178856;-45.120503652039325
1739209840.3178885;-33.981070128970906
1739209840.3178911;-45.120503652039325
1739209840.3178937;-38.13080360867914
1739209840.3178964;-45.120503652039325
1739209840.3178992;-38.13080360867914
1739209840.3179018;-35.57807855764607
1739209840.3179045;-38.13080360867914
1739209840.317907;-33.981070128970906
1739209840.3179097;-29.438486411369375
1739209840.3179126;-28.992665084841967
1739209840.3179152;-38.13080360867914
1739209840.3179178;-45.120503652039325
1739209840.3179204;-45.120503652039325
1739209840.3179233;-45.120503652039325
1739209840.317926;-38.13080360867914
1739209840.3179286;-38.13080360867914
1739209840.3179312;-38.13080360867914
1739209840.317934;-31.141103565318915
1739209840.3179367;-45.120503652039325
1739209840.3179393;-45.120503652039325
1739209840.317942;-45.120503652039325
1739209840.3179448;-27.267205301931607
1739209840.3179474;-38.13080360867914
1739209840.31795;-45.120503652039325
1739209840.3179526;-45.120503652039325
1739209840.3179553;-45.120503652039325
1739209840.317958;-33.981070128970906
1739209840.3179607;-35.57807855764607
1739209840.3179634;-35.57807855764607
1739209840.317966;-27.877744956031414
1739209840.3179688;-33.981070128970906
1739209840.3179715;-45.120503652039325
1739209840.317974;-33.981070128970906
1739209840.3179767;-38.13080360867914
1739209840.3179796;-45.120503652039325
1739209840.3179822;-32.816014438256545
1739209840.3179848;-31.141103565318943
1739209840.3179874;-11.749906388834045
1739209840.31799;-31.141103565318915
1739209840.317993;-45.120503652039325
1739209840.3179955;-45.120503652039325
1739209840.3179982;-38.13080360867914
1739209840.3180008;-38.13080360867914
1739209840.3180037;-45.120503652039325
1739209840.3180063;-38.13080360867914
1739209840.318009;-27.267205301931607
1739209840.3180115;-20.277505258571445
1739209840.3180144;-32.81601443825658
1739209840.318017;-35.57807855764607
1739209840.3180196;-38.13080360867914
1739209840.3180223;-32.816014438256545
1739209840.3180249;-45.120503652039325
1739209840.3180277;-33.981070128970906
1739209840.3180304;-28.58837851428586
1739209840.318033;-28.992665084841942
1739209840.3180356;-32.816014438256545
1739209840.3180385;-15.851936562542367
1739209840.318041;-28.58837851428586
1739209840.3180437;-45.120503652039325
1739209840.3180463;-31.141103565318893
1739209840.3180492;-28.992665084841967
1739209840.3180518;-23.75329798047523
1739209840.3180544;-31.141103565318915
1739209840.318057;-45.120503652039325
1739209840.31806;-38.13080360867914
1739209840.3180625;-38.13080360867914
1739209840.3180652;-38.13080360867914
1739209840.3180678;-45.120503652039325
1739209840.3180704;-45.120503652039325
1739209840.3180733;-33.981070128970906
1739209840.318076;-38.13080360867914
1739209840.3180785;-38.13080360867914
1739209840.3180811;-38.13080360867914
1739209840.318084;-38.13080360867914
1739209840.3180866;-28.992665084841942
1739209840.3180892;-13.076590332846298
1739209840.3180919;-17.16170347859854
1739209840.3180947;-31.141103565318915
1739209840.3180974;-33.981070128970906
1739209840.3181;-45.120503652039325
1739209840.3181026;-38.13080360867914
1739209840.3181052;-45.120503652039325
1739209840.318108;-33.981070128970906
1739209840.3181107;-38.13080360867914
1739209840.3181133;-38.13080360867914
1739209840.318116;-35.57807855764607
1739209840.3181188;-45.120503652039325
1739209840.3181214;-38.13080360867914
1739209840.318124;-38.13080360867914
1739209840.3181267;-38.13080360867914
1739209840.3181295;-45.120503652039325
1739209840.3181322;-45.120503652039325
1739209840.3181348;-45.120503652039325
1739209840.3181374;-45.120503652039325
1739209840.31814;-33.981070128970906
1739209840.318143;-45.120503652039325
1739209840.3181455;-45.120503652039325
1739209840.3181481;-35.57807855764607
1739209840.3181508;-33.981070128970906
1739209840.3181536;-18.83661435153617
1739209840.3181562;-31.141103565318915
1739209840.3181589;-33.981070128970906
1739209840.3181615;-24.15140352195872
1739209840.3181643;-38.13080360867914
1739209840.318167;-38.13080360867914
1739209840.3181696;-35.57807855764607
1739209840.3181722;-32.816014438256545
1739209840.3181748;-45.120503652039325
1739209840.3181777;-28.58837851428586
1739209840.3181803;-21.4469444417791
1739209840.318183;-45.120503652039325
1739209840.3181856;-35.57807855764607
1739209840.3181884;-33.981070128970906
1739209840.318191;-27.877744956031414
1739209840.3181937;-27.267205301931607
1739209840.3181963;-33.981070128970906
1739209840.3181992;-35.57807855764607
1739209840.3182018;-33.981070128970956
1739209840.3182044;-17.389956718396665
1739209840.318207;-15.186141347063176
1739209840.31821;-38.13080360867914
1739209840.3182125;-30.49652367304973
1739209840.3182151;-45.120503652039325
1739209840.3182178;-45.120503652039325
1739209840.3182204;-35.57807855764607
1739209840.3182232;-45.120503652039325
1739209840.3182259;-30.49652367304973
1739209840.3182285;-32.816014438256545
1739209840.318231;-45.120503652039325
1739209840.318234;-35.57807855764607
1739209840.3182366;-33.981070128970956
1739209840.3182392;-45.120503652039325
1739209840.3182418;-33.981070128970956
1739209840.3182447;-20.888044912671223
1739209840.3182473;-26.991370085610736
1739209840.31825;-33.981070128970906
1739209840.3182526;-45.120503652039325
1739209840.3182552;-35.57807855764607
1739209840.318258;-25.826314394896357
1739209840.3182607;-38.13080360867914
1739209840.3182633;-38.13080360867914
1739209840.318266;-35.57807855764607
1739209840.3182688;-31.141103565318943
1739209840.3182714;-24.589719217205094
1739209840.318274;-35.57807855764607
1739209840.3182766;-45.120503652039325
1739209840.3182795;-29.438486411369333
1739209840.3182821;-38.13080360867914
1739209840.3182847;-45.120503652039325
1739209840.3182874;-38.13080360867914
1739209840.31829;-35.57807855764607
1739209840.3182929;-28.992665084841942
1739209840.3182955;-45.120503652039325
1739209840.318298;-45.120503652039325
1739209840.3183007;-38.13080360867914
1739209840.3183036;-33.981070128970906
1739209840.3183062;-45.120503652039325
1739209840.3183088;-45.120503652039325
1739209840.3183115;-45.120503652039325
1739209840.3183143;-45.120503652039325
1739209840.318317;-35.57807855764607
1739209840.3183196;-33.981070128970906
1739209840.3183222;-45.120503652039325
1739209840.318325;-45.120503652039325
1739209840.3183277;-38.13080360867914
1739209840.3183303;-38.13080360867914
1739209840.318333;-45.120503652039325
1739209840.3183355;-32.81601443825658
1739209840.3183384;-38.13080360867914
1739209840.318341;-38.13080360867914
1739209840.3183436;-45.120503652039325
1739209840.3183463;-45.120503652039325
1739209840.3183491;-38.13080360867914
1739209840.3183517;-45.120503652039325
1739209840.3183544;-38.13080360867914
1739209840.318357;-27.267205301931607
1739209840.3183599;-45.120503652039325
1739209840.3183625;-45.120503652039325
1739209840.318365;-38.13080360867914
1739209840.3183677;-33.981070128970906
1739209840.3183703;-45.120503652039325
1739209840.3183732;-45.120503652039325
1739209840.3183758;-45.120503652039325
1739209840.3183784;-38.13080360867914
1739209840.318381;-45.120503652039325
1739209840.318384;-45.120503652039325
1739209840.3183866;-45.120503652039325
1739209840.3183892;-33.981070128970906
1739209840.3183918;-45.120503652039325
1739209840.3183947;-45.120503652039325
1739209840.3183973;-45.120503652039325
1739209840.3184;-31.14110356531892
1739209840.3184025;-45.120503652039325
1739209840.3184052;-38.13080360867914
1739209840.318408;-45.120503652039325
1739209840.3184106;-45.120503652039325
1739209840.3184133;-45.120503652039325
1739209840.3184159;-45.120503652039325
1739209840.3184187;-38.13080360867914
1739209840.3184214;-31.141103565318915
1739209840.318424;-38.13080360867914
1739209840.3184266;-45.120503652039325
1739209840.3184295;-38.13080360867914
1739209840.318432;-35.57807855764607
1739209840.3184347;-45.120503652039325
1739209840.3184373;-38.13080360867914
1739209840.3184402;-38.13080360867914
1739209840.3184428;-45.120503652039325
1739209840.3184454;-45.120503652039325
1739209840.318448;-38.13080360867914
1739209840.3184507;-45.120503652039325
1739209840.3184536;-38.13080360867914
1739209840.3184562;-38.13080360867914
1739209840.3184588;-38.13080360867914
1739209840.3184614;-35.57807855764607
1739209840.3184643;-33.981070128970906
1739209840.318467;-38.13080360867914
1739209840.3184695;-38.13080360867914
1739209840.3184721;-38.13080360867914
1739209840.318475;-45.120503652039325
1739209840.3184776;-45.120503652039325
1739209840.3184803;-38.13080360867914
1739209840.3184829;-38.13080360867914
1739209840.3184855;-31.141103565318915
1739209840.3184884;-38.13080360867914
1739209840.318491;-45.120503652039325
1739209840.3184936;-45.120503652039325
1739209840.3184962;-38.13080360867914
1739209840.318499;-38.13080360867914
1739209840.3185017;-38.13080360867914
1739209840.3185043;-45.120503652039325
1739209840.318507;-45.120503652039325
1739209840.3185098;-45.120503652039325
1739209840.3185124;-45.120503652039325
1739209840.318515;-38.13080360867914
1739209840.3185177;-45.120503652039325
1739209840.3185203;-45.120503652039325
1739209840.3185232;-38.13080360867914
1739209840.3185258;-38.13080360867914
1739209840.3185284;-45.120503652039325
1739209840.318531;-28.992665084841942
1739209840.318534;-23.506823629689542
1739209840.3185365;-27.267205301931607
1739209840.3185391;-38.13080360867914
1739209840.3185418;-45.120503652039325
1739209840.3185446;-45.120503652039325
1739209840.3185472;-29.438486411369333
1739209840.3185499;-33.981070128970906
1739209840.3185525;-45.120503652039325
1739209840.3185554;-38.13080360867914
1739209840.318558;-45.120503652039325
1739209840.3185606;-38.13080360867914
1739209840.3185632;-38.13080360867914
1739209840.3185658;-27.267205301931607
1739209840.3185687;-21.4469444417791
1739209840.3185713;-32.81601443825658
1739209840.318574;-38.13080360867914
1739209840.3185766;-45.120503652039325
1739209840.3185794;-30.49652367304973
1739209840.318582;-31.141103565318915
1739209840.3185847;-45.120503652039325
1739209840.3185873;-35.57807855764607
1739209840.3185902;-38.13080360867914
1739209840.3185928;-33.981070128970906
1739209840.3185954;-29.438486411369333
1739209840.318598;-45.120503652039325
1739209840.3186007;-25.077289914212862
1739209840.3186035;-26.487275050834715
1739209840.3186061;-32.816014438256545
1739209840.3186088;-24.589719217205094
1739209840.3186114;-35.57807855764607
1739209840.3186142;-38.13080360867914
1739209840.3186169;-31.141103565318943
1739209840.3186195;-38.13080360867914
1739209840.318622;-38.13080360867914
1739209840.318625;-31.141103565318915
1739209840.3186276;-38.13080360867914
1739209840.3186302;-27.8777449560314
1739209840.3186328;-25.826314394896357
1739209840.3186355;-26.487275050834715
1739209840.3186383;-31.141103565318915
1739209840.318641;-33.981070128970906
1739209840.3186436;-31.141103565318915
1739209840.3186462;-32.81601443825658
1739209840.318649;-38.13080360867914
1739209840.3186517;-30.49652367304973
1739209840.3186543;-45.120503652039325
1739209840.318657;-38.13080360867914
1739209840.3186598;-33.981070128970906
1739209840.3186624;-31.141103565318915
1739209840.318665;-23.273589343863303
1739209840.3186677;-24.151403521958727
1739209840.3186703;-38.13080360867914
1739209840.3186731;-32.816014438256545
1739209840.3186758;-28.58837851428586
1739209840.3186784;-38.13080360867914
1739209840.318681;-45.120503652039325
1739209840.3186839;-33.981070128970906
1739209840.3186865;-45.120503652039325
1739209840.318689;-38.13080360867914
1739209840.3186917;-33.981070128970906
1739209840.3186946;-45.120503652039325
1739209840.3186972;-26.487275050834725
1739209840.3186998;-21.598678470925666
1739209840.3187025;-22.54371790334745
1739209840.3187053;-25.62660358559016
1739209840.318708;-26.487275050834715
1739209840.3187106;-45.120503652039325
1739209840.3187132;-28.992665084841942
1739209840.3187158;-26.991370085610722
1739209840.3187187;-38.13080360867914
1739209840.3187213;-31.141103565318915
1739209840.318724;-45.120503652039325
1739209840.3187265;-38.13080360867914
1739209840.3187294;-30.49652367304976
1739209840.318732;-23.75329798047522
1739209840.3187346;-24.438645034577675
1739209840.3187373;-28.58837851428586
1739209840.3187401;-33.981070128970906
1739209840.3187428;-45.120503652039325
1739209840.3187454;-45.120503652039325
1739209840.318748;-38.13080360867914
1739209840.3187506;-45.120503652039325
1739209840.3187535;-45.120503652039325
1739209840.318756;-26.487275050834715
1739209840.3187587;-38.13080360867914
1739209840.3187613;-33.981070128970956
1739209840.3187642;-24.438645034577675
1739209840.3187668;-20.001670042250545
1739209840.3187695;-29.438486411369333
1739209840.318772;-38.13080360867914
1739209840.318775;-30.49652367304973
1739209840.3187776;-31.141103565318915
1739209840.3187802;-32.816014438256545
1739209840.3187828;-31.141103565318915
1739209840.3187854;-45.120503652039325
1739209840.3187883;-45.120503652039325
1739209840.318791;-45.120503652039325
1739209840.3187935;-31.141103565318915
1739209840.3187962;-29.438486411369375
1739209840.318799;-23.50682362968953
1739209840.3188016;-26.487275050834715
1739209840.3188043;-38.13080360867914
1739209840.318807;-28.992665084841942
1739209840.3188097;-45.120503652039325
1739209840.3188124;-38.13080360867914
1739209840.318815;-45.120503652039325
1739209840.3188176;-45.120503652039325
1739209840.3188205;-45.120503652039325
1739209840.318823;-45.120503652039325
1739209840.3188257;-35.57807855764607
1739209840.3188283;-38.13080360867914
1739209840.318831;-38.13080360867914
1739209840.3188338;-35.57807855764607
1739209840.3188365;-38.13080360867914
1739209840.318839;-38.13080360867914
1739209840.3188417;-38.13080360867914
1739209840.3188446;-33.981070128970906
1739209840.3188472;-38.13080360867914
1739209840.3188498;-45.120503652039325
1739209840.3188524;-45.120503652039325
1739209840.3188553;-45.120503652039325
1739209840.318858;-38.13080360867914
1739209840.3188605;-38.13080360867914
1739209840.3188632;-45.120503652039325
1739209840.3188658;-45.120503652039325
1739209840.3188686;-35.57807855764607
1739209840.3188713;-38.13080360867914
1739209840.318874;-45.120503652039325
1739209840.3188765;-38.13080360867914
1739209840.3188794;-45.120503652039325
1739209840.318882;-38.13080360867914
1739209840.3188846;-45.120503652039325
1739209840.3188872;-38.13080360867914
1739209840.31889;-45.120503652039325
1739209840.3188927;-45.120503652039325
1739209840.3188953;-45.120503652039325
1739209840.318898;-38.13080360867914
1739209840.3189006;-38.13080360867914
1739209840.3189034;-38.13080360867914
1739209840.318906;-38.13080360867914
1739209840.3189087;-33.981070128970906
1739209840.3189113;-38.13080360867914
1739209840.3189142;-38.13080360867914
1739209840.3189168;-38.13080360867914
1739209840.3189194;-38.13080360867914
1739209840.318922;-45.120503652039325
1739209840.318925;-38.13080360867914
1739209840.3189275;-32.816014438256545
1739209840.3189301;-45.120503652039325
1739209840.3189328;-45.120503652039325
1739209840.3189356;-38.13080360867914
1739209840.3189383;-45.120503652039325
1739209840.3189409;-38.13080360867914
1739209840.3189435;-33.981070128970906
1739209840.3189461;-38.13080360867914
1739209840.318949;-38.13080360867914
1739209840.3189516;-45.120503652039325
1739209840.3189542;-45.120503652039325
1739209840.3189569;-38.13080360867914
1739209840.3189597;-38.13080360867914
1739209840.3189623;-38.13080360867914
1739209840.318965;-38.13080360867914
1739209840.3189676;-38.13080360867914
1739209840.3189704;-33.981070128970906
1739209840.318973;-31.141103565318915
1739209840.3189757;-38.13080360867914
1739209840.3189783;-38.13080360867914
1739209840.318981;-35.57807855764607
1739209840.3189838;-38.13080360867914
1739209840.3189864;-38.13080360867914
1739209840.318989;-38.13080360867914
1739209840.3189917;-45.120503652039325
1739209840.3189945;-38.13080360867914
1739209840.3189971;-45.120503652039325
1739209840.3189998;-45.120503652039325
1739209840.3190024;-35.57807855764607
1739209840.3190053;-35.57807855764607
1739209840.3190079;-45.120503652039325
1739209840.3190105;-38.13080360867914
1739209840.319013;-33.981070128970906
1739209840.3190157;-45.120503652039325
1739209840.3190186;-45.120503652039325
1739209840.3190212;-45.120503652039325
1739209840.3190238;-38.13080360867914
1739209840.3190265;-38.13080360867914
1739209840.3190293;-45.120503652039325
1739209840.319032;-45.120503652039325
1739209840.3190346;-38.13080360867914
1739209840.3190372;-38.13080360867914
1739209840.31904;-38.13080360867914
1739209840.3190427;-31.141103565318893
1739209840.3190453;-31.141103565318915
1739209840.319048;-45.120503652039325
1739209840.3190506;-27.8777449560314
1739209840.3190534;-29.438486411369354
1739209840.319056;-32.816014438256545
1739209840.3190587;-26.991370085610722
1739209840.3190613;-26.991370085610747
1739209840.3190641;-38.13080360867914
1739209840.3190668;-26.991370085610736
1739209840.3190694;-30.49652367304973
1739209840.319072;-38.13080360867914
1739209840.3190749;-38.13080360867914
1739209840.3190775;-31.141103565318915
1739209840.31908;-45.120503652039325
1739209840.3190827;-38.13080360867914
1739209840.3190856;-32.81601443825658
1739209840.3190882;-31.141103565318915
1739209840.3190908;-38.13080360867914
1739209840.3190935;-28.21854285175415
1739209840.319096;-28.992665084841942
1739209840.319099;-32.81601443825658
1739209840.3191016;-26.991370085610722
1739209840.3191042;-28.58837851428586
1739209840.3191068;-31.14110356531892
1739209840.3191097;-25.826314394896357
1739209840.3191123;-27.267205301931607
1739209840.319115;-33.981070128970906
1739209840.3191175;-33.981070128970906
1739209840.3191204;-30.49652367304976
1739209840.319123;-28.992665084841942
1739209840.3191257;-33.981070128970906
1739209840.3191283;-32.81601443825658
1739209840.319131;-27.267205301931607
1739209840.3191338;-29.438486411369333
1739209840.3191364;-38.13080360867914
1739209840.319139;-45.120503652039325
1739209840.3191416;-27.267205301931607
1739209840.3191445;-29.438486411369333
1739209840.319147;-35.57807855764607
1739209840.3191497;-31.141103565318915
1739209840.3191524;-31.141103565318915
1739209840.3191552;-38.13080360867914
1739209840.3191578;-32.816014438256545
1739209840.3191605;-38.13080360867914
1739209840.319163;-32.816014438256545
1739209840.3191657;-32.81601443825658
1739209840.3191686;-33.981070128970906
1739209840.3191712;-45.120503652039325
1739209840.3191738;-32.816014438256545
1739209840.3191764;-27.8777449560314
1739209840.3191793;-38.13080360867914
1739209840.319182;-32.816014438256545
1739209840.3191845;-31.141103565318915
1739209840.3191872;-38.13080360867914
1739209840.31919;-26.991370085610736
1739209840.3191926;-38.13080360867914
1739209840.3191953;-32.816014438256545
1739209840.319198;-28.21854285175415
1739209840.3192008;-38.13080360867914
1739209840.3192034;-28.992665084841967
1739209840.319206;-27.267205301931607
1739209840.3192086;-27.267205301931607
1739209840.3192112;-31.141103565318943
1739209840.319214;-28.588378514285886
1739209840.3192167;-24.151403521958727
1739209840.3192194;-33.981070128970906
1739209840.319222;-45.120503652039325
1739209840.3192248;-35.57807855764607
1739209840.3192275;-33.981070128970906
1739209840.31923;-30.49652367304973
1739209840.3192327;-25.826314394896354
1739209840.3192356;-35.57807855764607
1739209840.3192382;-26.991370085610736
1739209840.3192408;-28.992665084841942
1739209840.3192606;-28.992665084841942
1739209840.3192804;-32.816014438256545
1739209840.3193002;-32.816014438256545
1739209840.31932;-33.981070128970906
1739209840.3193398;-28.218542851754165
1739209840.3193595;-26.035653463252796
1739209840.319379;-38.13080360867914
1739209840.3193989;-38.13080360867914
1739209840.3194187;-27.267205301931607
1739209840.3194385;-38.13080360867914
1739209840.3194582;-26.991370085610722
1739209840.319478;-25.077289914212862
1739209840.3194978;-25.826314394896357
1739209840.3195176;-28.58837851428586
1739209840.3195374;-31.141103565318915
1739209840.3195572;-33.981070128970906
1739209840.319577;-38.13080360867914
1739209840.3195968;-32.81601443825658
1739209840.3196163;-35.57807855764607
1739209840.319636;-30.49652367304976
1739209840.319656;-38.13080360867914
1739209840.3196757;-33.981070128970906
1739209840.3196955;-33.981070128970956
1739209840.3197153;-27.267205301931607
1739209840.319735;-26.991370085610722
1739209840.3197548;-38.13080360867914
1739209840.3197746;-28.992665084841942
1739209840.3197944;-28.992665084841942
1739209840.3198142;-30.49652367304973
1739209840.319834;-26.991370085610736
1739209840.3198535;-23.506823629689542
1739209840.3198733;-38.13080360867914
1739209840.3198931;-30.49652367304973
1739209840.319913;-27.8777449560314
1739209840.3199327;-31.141103565318915
1739209840.3199525;-45.120503652039325
1739209840.3199723;-32.816014438256545
1739209840.319992;-29.438486411369354
1739209840.3200119;-32.816014438256545
1739209840.3200316;-32.816014438256545
1739209840.3200514;-45.120503652039325
1739209840.3200712;-45.120503652039325
1739209840.320091;-32.816014438256545
1739209840.3201106;-28.992665084841942
1739209840.3201303;-31.141103565318915
1739209840.3201501;-28.588378514285886
1739209840.32017;-35.57807855764607
1739209840.3201897;-27.267205301931607
1739209840.3202095;-27.267205301931607
1739209840.3202293;-33.981070128970956
1739209840.320249;-45.120503652039325
1739209840.3202689;-28.992665084841942
1739209840.3202887;-35.57807855764607
1739209840.3203084;-38.13080360867914
1739209840.3203282;-26.991370085610722
1739209840.3203478;-38.13080360867914
1739209840.3203676;-33.981070128970906
1739209840.3203874;-25.826314394896357
1739209840.3204072;-26.991370085610736
1739209840.320427;-30.49652367304973
1739209840.3204467;-26.991370085610768
1739209840.3204665;-31.14110356531892
1739209840.3204863;-35.57807855764607
1739209840.320506;-45.120503652039325
1739209840.320526;-35.57807855764607
1739209840.3205457;-31.14110356531892
1739209840.3205655;-38.13080360867914
1739209840.320585;-29.438486411369347
1739209840.3206048;-32.816014438256545
1739209840.3206246;-45.120503652039325
1739209840.3206444;-31.141103565318915
1739209840.3206642;-38.13080360867914
1739209840.320684;-33.981070128970906
1739209840.3207037;-25.826314394896354
1739209840.3207235;-45.120503652039325
1739209840.3207433;-28.992665084841942
1739209840.320763;-27.8777449560314
1739209840.320783;-26.487275050834715
1739209840.3208027;-29.438486411369354
1739209840.3208225;-38.13080360867914
1739209840.320842;-28.992665084841942
1739209840.3208618;-45.120503652039325
1739209840.3208816;-32.81601443825658
1739209840.3209014;-32.816014438256545
1739209840.3209212;-28.58837851428586
1739209840.320941;-38.13080360867914
1739209840.3209608;-29.438486411369347
1739209840.3209805;-27.267205301931607
1739209840.3210003;-27.267205301931607
1739209840.3210201;-33.981070128970906
1739209840.32104;-28.58837851428586
1739209840.3210597;-29.438486411369375
1739209840.3210793;-26.487275050834725
1739209840.321099;-32.816014438256545
1739209840.3211188;-32.816014438256545
1739209840.3211386;-33.981070128970906
1739209840.3211584;-45.120503652039325
1739209840.3211782;-38.13080360867914
1739209840.321198;-25.826314394896357
1739209840.3212178;-38.13080360867914
1739209840.3212376;-27.8777449560314
1739209840.3212574;-28.992665084841942
1739209840.3212771;-27.267205301931607
1739209840.321297;-45.120503652039325
1739209840.3213165;-32.816014438256545
1739209840.3213363;-29.438486411369333
1739209840.321356;-45.120503652039325
1739209840.3213758;-45.120503652039325
1739209840.3213956;-31.14110356531892
1739209840.3214154;-23.506823629689542
1739209840.3214352;-25.62660358559016
1739209840.321455;-45.120503652039325
1739209840.3214748;-35.57807855764607
1739209840.3214946;-32.816014438256545
