CAN Message; 0x1bb:0000c3e590194df1
1739209658.3761368;-31.141103565318915
1739209658.3761387;-38.13080360867914
1739209658.3761404;-45.120503652039325
1739209658.3761423;-38.13080360867914
1739209658.376144;-45.120503652039325
1739209658.3761458;-45.120503652039325
1739209658.3761475;-45.120503652039325
1739209658.3761494;-45.120503652039325
1739209658.3761513;-45.120503652039325
1739209658.376153;-45.120503652039325
1739209658.376155;-35.57807855764607
1739209658.3761566;-38.13080360867914
1739209658.3761585;-33.981070128970906
1739209658.3761601;-45.120503652039325
1739209658.376162;-45.120503652039325
1739209658.376164;-45.120503652039325
1739209658.3761656;-45.120503652039325
1739209658.3761675;-38.13080360867914
1739209658.3761692;-45.120503652039325
1739209658.376171;-45.120503652039325
1739209658.3761728;-38.13080360867914
1739209658.3761747;-38.13080360867914
1739209658.3761764;-35.57807855764607
1739209658.3761783;-33.981070128970906
1739209658.3761802;-38.13080360867914
1739209658.3761818;-45.120503652039325
1739209658.3761837;-35.57807855764607
1739209658.3761854;-45.120503652039325
1739209658.3761873;-45.120503652039325
1739209658.376189;-38.13080360867914
1739209658.376191;-35.57807855764607
1739209658.3761926;-38.13080360867914
1739209658.3761945;-45.120503652039325
1739209658.3761964;-45.120503652039325
1739209658.376198;-35.57807855764607
1739209658.3762;-38.13080360867914
1739209658.3762016;-38.13080360867914
1739209658.3762035;-45.120503652039325
1739209658.3762052;-35.57807855764607
1739209658.376207;-45.120503652039325
1739209658.376209;-38.13080360867914
1739209658.3762107;-35.57807855764607
1739209658.3762126;-38.13080360867914
1739209658.3762143;-45.120503652039325
1739209658.3762162;-45.120503652039325
1739209658.3762178;-38.13080360867914
1739209658.3762197;-38.13080360867914
1739209658.3762217;-38.13080360867914
1739209658.3762233;-45.120503652039325
1739209658.3762252;-45.120503652039325
1739209658.376227;-45.120503652039325
1739209658.3762288;-45.120503652039325
1739209658.3762305;-45.120503652039325
1739209658.3762324;-45.120503652039325
1739209658.376234;-45.120503652039325
1739209658.376236;-45.120503652039325
1739209658.3762379;-38.13080360867914
1739209658.3762395;-35.57807855764607
1739209658.3762414;-38.13080360867914
1739209658.376243;-45.120503652039325
1739209658.376245;-32.816014438256545
1739209658.3762467;-33.981070128970906
1739209658.3762486;-45.120503652039325
1739209658.3762503;-45.120503652039325
1739209658.3762522;-30.49652367304973
1739209658.376254;-28.58837851428586
1739209658.3762558;-38.13080360867914
1739209658.3762577;-45.120503652039325
1739209658.3762593;-45.120503652039325
1739209658.3762612;-38.13080360867914
1739209658.376263;-45.120503652039325
1739209658.3762648;-45.120503652039325
1739209658.3762667;-45.120503652039325
1739209658.3762684;-38.13080360867914
1739209658.3762703;-45.120503652039325
1739209658.376272;-45.120503652039325
1739209658.3762739;-35.57807855764607
1739209658.3762755;-45.120503652039325
1739209658.3762774;-38.13080360867914
1739209658.3762794;-33.981070128970906
1739209658.376281;-33.981070128970906
1739209658.376283;-27.267205301931607
1739209658.3762846;-38.13080360867914
1739209658.3762865;-38.13080360867914
1739209658.3762882;-32.816014438256545
1739209658.37629;-33.981070128970906
1739209658.3762918;-45.120503652039325
1739209658.3762937;-45.120503652039325
1739209658.3762956;-45.120503652039325
1739209658.3762972;-38.13080360867914
1739209658.3762991;-38.13080360867914
1739209658.3763008;-38.13080360867914
1739209658.3763027;-45.120503652039325
1739209658.3763044;-45.120503652039325
1739209658.3763063;-45.120503652039325
1739209658.376308;-38.13080360867914
1739209658.3763099;-45.120503652039325
1739209658.3763118;-38.13080360867914
1739209658.3763134;-38.13080360867914
1739209658.3763154;-38.13080360867914
1739209658.376317;-45.120503652039325
1739209658.376319;-38.13080360867914
1739209658.3763206;-33.981070128970906
1739209658.3763225;-33.981070128970906
1739209658.3763244;-45.120503652039325
1739209658.376326;-31.141103565318915
1739209658.376328;-35.57807855764607
1739209658.3763297;-38.13080360867914
1739209658.3763316;-45.120503652039325
1739209658.3763332;-38.13080360867914
1739209658.3763351;-32.816014438256545
1739209658.376337;-38.13080360867914
1739209658.3763387;-45.120503652039325
1739209658.3763406;-29.438486411369347
1739209658.3763423;-38.13080360867914
1739209658.3763442;-33.981070128970906
1739209658.3763459;-38.13080360867914
1739209658.3763478;-38.13080360867914
1739209658.3763494;-38.13080360867914
1739209658.3763514;-38.13080360867914
1739209658.3763533;-38.13080360867914
1739209658.376355;-33.981070128970906
1739209658.3763568;-32.816014438256545
1739209658.3763585;-38.13080360867914
1739209658.3763604;-45.120503652039325
1739209658.376362;-45.120503652039325
1739209658.376364;-38.13080360867914
1739209658.3763657;-33.981070128970906
1739209658.3763676;-45.120503652039325
1739209658.3763695;-38.13080360867914
1739209658.3763711;-35.57807855764607
1739209658.376373;-33.981070128970906
1739209658.3763747;-45.120503652039325
1739209658.3763766;-45.120503652039325
1739209658.3763783;-45.120503652039325
1739209658.3763802;-45.120503652039325
1739209658.376382;-45.120503652039325
1739209658.3763838;-38.13080360867914
1739209658.3763857;-45.120503652039325
1739209658.3763874;-45.120503652039325
1739209658.3763893;-32.816014438256545
1739209658.376391;-45.120503652039325
1739209658.3763928;-38.13080360867914
1739209658.3763947;-35.57807855764607
1739209658.3763964;-38.13080360867914
1739209658.3763983;-33.981070128970906
1739209658.3764;-45.120503652039325
1739209658.376402;-38.13080360867914
1739209658.3764036;-38.13080360867914
1739209658.3764055;-38.13080360867914
1739209658.3764071;-32.816014438256545
1739209658.376409;-45.120503652039325
1739209658.376411;-45.120503652039325
1739209658.3764126;-33.981070128970906
1739209658.3764145;-38.13080360867914
1739209658.3764162;-45.120503652039325
1739209658.376418;-35.57807855764607
1739209658.3764198;-38.13080360867914
1739209658.3764217;-45.120503652039325
1739209658.3764234;-38.13080360867914
1739209658.3764253;-45.120503652039325
1739209658.3764272;-38.13080360867914
1739209658.3764288;-45.120503652039325
1739209658.3764307;-38.13080360867914
1739209658.3764324;-27.8777449560314
1739209658.3764343;-45.120503652039325
1739209658.376436;-45.120503652039325
1739209658.376438;-38.13080360867914
1739209658.3764398;-38.13080360867914
1739209658.3764415;-45.120503652039325
1739209658.3764434;-45.120503652039325
1739209658.376445;-45.120503652039325
1739209658.376447;-38.13080360867914
1739209658.3764486;-38.13080360867914
1739209658.3764505;-38.13080360867914
1739209658.3764524;-38.13080360867914
1739209658.376454;-45.120503652039325
1739209658.376456;-45.120503652039325
1739209658.3764577;-45.120503652039325
1739209658.3764596;-45.120503652039325
1739209658.3764613;-38.13080360867914
1739209658.3764632;-35.57807855764607
1739209658.3764648;-45.120503652039325
1739209658.3764668;-38.13080360867914
1739209658.3764687;-38.13080360867914
1739209658.3764703;-45.120503652039325
1739209658.3764722;-35.57807855764607
1739209658.376474;-38.13080360867914
1739209658.3764758;-45.120503652039325
1739209658.3764775;-45.120503652039325
1739209658.3764794;-35.57807855764607
1739209658.376481;-38.13080360867914
1739209658.376483;-45.120503652039325
1739209658.3764849;-38.13080360867914
1739209658.3764865;-45.120503652039325
1739209658.3764884;-38.13080360867914
1739209658.37649;-35.57807855764607
1739209658.376492;-33.981070128970906
1739209658.3764937;-45.120503652039325
1739209658.3764956;-45.120503652039325
1739209658.3764975;-45.120503652039325
1739209658.3764992;-38.13080360867914
1739209658.376501;-45.120503652039325
1739209658.3765028;-38.13080360867914
1739209658.3765047;-45.120503652039325
1739209658.3765063;-38.13080360867914
1739209658.3765082;-33.981070128970906
1739209658.3765101;-45.120503652039325
1739209658.3765118;-38.13080360867914
1739209658.3765137;-38.13080360867914
1739209658.3765154;-29.438486411369333
1739209658.3765173;-32.816014438256545
1739209658.376519;-45.120503652039325
1739209658.3765209;-35.57807855764607
1739209658.3765225;-35.57807855764607
1739209658.3765244;-38.13080360867914
1739209658.3765264;-45.120503652039325
1739209658.376528;-38.13080360867914
1739209658.37653;-38.13080360867914
1739209658.3765316;-45.120503652039325
1739209658.3765335;-38.13080360867914
1739209658.3765352;-38.13080360867914
1739209658.376537;-45.120503652039325
1739209658.3765388;-45.120503652039325
1739209658.3765407;-45.120503652039325
1739209658.3765426;-45.120503652039325
1739209658.3765442;-29.438486411369333
1739209658.3765461;-33.981070128970906
1739209658.3765478;-45.120503652039325
1739209658.3765497;-38.13080360867914
1739209658.3765514;-32.816014438256545
1739209658.3765533;-45.120503652039325
1739209658.3765552;-45.120503652039325
1739209658.3765569;-38.13080360867914
1739209658.3765588;-38.13080360867914
1739209658.3765604;-38.13080360867914
1739209658.3765624;-38.13080360867914
1739209658.376564;-38.13080360867914
1739209658.376566;-33.981070128970906
1739209658.3765678;-33.981070128970906
1739209658.3765695;-45.120503652039325
1739209658.3765714;-33.981070128970906
1739209658.376573;-45.120503652039325
1739209658.376575;-45.120503652039325
1739209658.3765767;-38.13080360867914
1739209658.3765786;-45.120503652039325
1739209658.3765802;-45.120503652039325
1739209658.3765821;-38.13080360867914
1739209658.376584;-45.120503652039325
1739209658.3765857;-45.120503652039325
1739209658.3765876;-38.13080360867914
1739209658.3765893;-32.816014438256545
1739209658.3765912;-38.13080360867914
1739209658.3765929;-35.57807855764607
1739209658.3765948;-33.981070128970906
1739209658.3765965;-38.13080360867914
1739209658.3765984;-45.120503652039325
1739209658.3766003;-45.120503652039325
1739209658.376602;-45.120503652039325
1739209658.3766038;-38.13080360867914
1739209658.3766055;-35.57807855764607
1739209658.3766074;-38.13080360867914
1739209658.376609;-38.13080360867914
1739209658.376611;-32.816014438256545
1739209658.376613;-38.13080360867914
1739209658.3766146;-38.13080360867914
1739209658.3766165;-45.120503652039325
1739209658.3766181;-38.13080360867914
1739209658.37662;-32.816014438256545
1739209658.3766217;-38.13080360867914
1739209658.3766236;-45.120503652039325
1739209658.3766255;-45.120503652039325
1739209658.3766272;-45.120503652039325
1739209658.376629;-38.13080360867914
1739209658.3766308;-35.57807855764607
1739209658.3766327;-32.816014438256545
1739209658.3766344;-38.13080360867914
1739209658.3766363;-38.13080360867914
1739209658.376638;-45.120503652039325
1739209658.3766398;-38.13080360867914
1739209658.3766418;-35.57807855764607
1739209658.3766434;-33.981070128970906
1739209658.3766453;-45.120503652039325
1739209658.376647;-38.13080360867914
1739209658.376649;-38.13080360867914
1739209658.3766506;-45.120503652039325
1739209658.3766525;-45.120503652039325
1739209658.3766541;-38.13080360867914
1739209658.376656;-45.120503652039325
1739209658.376658;-45.120503652039325
1739209658.3766596;-38.13080360867914
1739209658.3766615;-45.120503652039325
1739209658.3766632;-38.13080360867914
1739209658.376665;-45.120503652039325
1739209658.3766668;-45.120503652039325
1739209658.3766687;-45.120503652039325
1739209658.3766706;-45.120503652039325
1739209658.3766723;-38.13080360867914
1739209658.3766742;-38.13080360867914
1739209658.3766758;-32.816014438256545
1739209658.3766778;-38.13080360867914
1739209658.3766794;-45.120503652039325
1739209658.3766813;-45.120503652039325
1739209658.3766832;-32.816014438256545
1739209658.376685;-38.13080360867914
1739209658.3766868;-45.120503652039325
1739209658.3766885;-38.13080360867914
1739209658.3766904;-38.13080360867914
1739209658.376692;-38.13080360867914
1739209658.376694;-38.13080360867914
1739209658.3766956;-35.57807855764607
1739209658.3766975;-38.13080360867914
1739209658.3766994;-45.120503652039325
1739209658.376701;-38.13080360867914
1739209658.376703;-38.13080360867914
1739209658.3767047;-38.13080360867914
1739209658.3767066;-38.13080360867914
1739209658.3767083;-38.13080360867914
1739209658.3767102;-45.120503652039325
1739209658.3767118;-35.57807855764607
1739209658.3767138;-38.13080360867914
1739209658.3767157;-45.120503652039325
1739209658.3767173;-35.57807855764607
1739209658.3767192;-35.57807855764607
1739209658.376721;-45.120503652039325
1739209658.3767228;-45.120503652039325
1739209658.3767245;-35.57807855764607
1739209658.3767264;-38.13080360867914
1739209658.3767283;-45.120503652039325
1739209658.37673;-38.13080360867914
1739209658.3767319;-45.120503652039325
1739209658.3767335;-45.120503652039325
1739209658.3767354;-35.57807855764607
1739209658.376737;-38.13080360867914
1739209658.376739;-45.120503652039325
1739209658.376741;-38.13080360867914
1739209658.3767426;-45.120503652039325
1739209658.3767445;-45.120503652039325
1739209658.3767462;-45.120503652039325
1739209658.376748;-33.981070128970906
1739209658.3767498;-30.49652367304973
1739209658.3767517;-45.120503652039325
1739209658.3767533;-38.13080360867914
1739209658.3767552;-38.13080360867914
1739209658.3767571;-38.13080360867914
1739209658.3767588;-45.120503652039325
1739209658.3767607;-33.981070128970906
1739209658.3767624;-45.120503652039325
1739209658.3767643;-33.981070128970956
1739209658.376766;-35.57807855764607
1739209658.3767679;-45.120503652039325
1739209658.3767695;-45.120503652039325
1739209658.3767715;-45.120503652039325
1739209658.3767734;-45.120503652039325
1739209658.376775;-45.120503652039325
1739209658.376777;-38.13080360867914
1739209658.3767786;-30.49652367304973
1739209658.3767805;-38.13080360867914
1739209658.3767822;-45.120503652039325
1739209658.376784;-45.120503652039325
1739209658.376786;-35.57807855764607
1739209658.3767877;-45.120503652039325
1739209658.3767896;-45.120503652039325
1739209658.3767912;-45.120503652039325
1739209658.3767931;-45.120503652039325
1739209658.3767948;-45.120503652039325
1739209658.3767967;-38.13080360867914
1739209658.3767986;-45.120503652039325
1739209658.3768003;-38.13080360867914
1739209658.3768022;-38.13080360867914
1739209658.3768039;-45.120503652039325
1739209658.3768058;-45.120503652039325
1739209658.3768075;-45.120503652039325
1739209658.3768094;-45.120503652039325
1739209658.376811;-45.120503652039325
1739209658.376813;-45.120503652039325
1739209658.3768148;-45.120503652039325
1739209658.3768165;-33.981070128970906
1739209658.3768184;-45.120503652039325
1739209658.37682;-38.13080360867914
1739209658.376822;-27.8777449560314
1739209658.3768237;-38.13080360867914
1739209658.3768256;-45.120503652039325
1739209658.3768272;-38.13080360867914
1739209658.3768291;-38.13080360867914
1739209658.376831;-45.120503652039325
1739209658.3768327;-38.13080360867914
1739209658.3768346;-45.120503652039325
1739209658.3768363;-45.120503652039325
1739209658.3768382;-38.13080360867914
1739209658.3768399;-45.120503652039325
1739209658.3768418;-45.120503652039325
1739209658.3768437;-33.981070128970906
1739209658.3768454;-45.120503652039325
1739209658.3768473;-38.13080360867914
1739209658.376849;-38.13080360867914
1739209658.3768508;-45.120503652039325
1739209658.3768525;-38.13080360867914
1739209658.3768544;-38.13080360867914
1739209658.3768563;-45.120503652039325
1739209658.376858;-45.120503652039325
1739209658.37686;-35.57807855764607
1739209658.3768616;-35.57807855764607
1739209658.3768635;-38.13080360867914
1739209658.3768651;-32.816014438256545
1739209658.376867;-38.13080360867914
1739209658.3768687;-45.120503652039325
1739209658.3768706;-45.120503652039325
1739209658.3768725;-38.13080360867914
1739209658.3768742;-38.13080360867914
1739209658.376876;-45.120503652039325
1739209658.3768778;-45.120503652039325
1739209658.3768797;-45.120503652039325
1739209658.3768814;-38.13080360867914
1739209658.3768833;-38.13080360867914
1739209658.376885;-45.120503652039325
1739209658.3768868;-38.13080360867914
1739209658.3768888;-35.57807855764607
1739209658.3768904;-38.13080360867914
1739209658.3768923;-38.13080360867914
1739209658.376894;-38.13080360867914
1739209658.376896;-38.13080360867914
1739209658.3768976;-45.120503652039325
1739209658.3768995;-38.13080360867914
1739209658.3769014;-45.120503652039325
1739209658.376903;-45.120503652039325
1739209658.376905;-35.57807855764607
1739209658.3769066;-38.13080360867914
1739209658.3769085;-45.120503652039325
1739209658.3769102;-38.13080360867914
1739209658.376912;-32.816014438256545
1739209658.376914;-38.13080360867914
1739209658.3769157;-45.120503652039325
1739209658.3769176;-38.13080360867914
1739209658.3769193;-35.57807855764607
1739209658.3769212;-38.13080360867914
1739209658.3769228;-38.13080360867914
1739209658.3769248;-38.13080360867914
1739209658.3769264;-35.57807855764607
1739209658.3769283;-33.981070128970906
1739209658.3769333;-45.120503652039325
1739209658.3769383;-38.13080360867914
1739209658.3769436;-38.13080360867914
1739209658.3769486;-33.981070128970906
1739209658.3769536;-45.120503652039325
1739209658.3769586;-32.816014438256545
1739209658.3769639;-38.13080360867914
1739209658.3769689;-45.120503652039325
1739209658.3769739;-45.120503652039325
1739209658.3769789;-38.13080360867914
1739209658.3769841;-35.57807855764607
1739209658.3769891;-38.13080360867914
1739209658.3769941;-45.120503652039325
1739209658.3769991;-38.13080360867914
1739209658.3770044;-45.120503652039325
1739209658.3770094;-38.13080360867914
1739209658.3770144;-45.120503652039325
1739209658.3770194;-35.57807855764607
1739209658.3770247;-45.120503652039325
1739209658.3770297;-45.120503652039325
1739209658.3770347;-45.120503652039325
1739209658.3770397;-38.13080360867914
1739209658.377045;-30.49652367304973
1739209658.37705;-38.13080360867914
1739209658.377055;-45.120503652039325
1739209658.37706;-33.981070128970906
1739209658.377065;-45.120503652039325
1739209658.3770702;-38.13080360867914
1739209658.3770752;-45.120503652039325
1739209658.3770802;-33.981070128970906
1739209658.3770852;-35.57807855764607
1739209658.3770905;-45.120503652039325
1739209658.3770955;-45.120503652039325
1739209658.3771005;-38.13080360867914
1739209658.3771055;-38.13080360867914
1739209658.3771107;-45.120503652039325
1739209658.3771157;-38.13080360867914
1739209658.3771207;-31.141103565318915
1739209658.3771257;-38.13080360867914
1739209658.377131;-35.57807855764607
1739209658.377136;-45.120503652039325
1739209658.377141;-38.13080360867914
1739209658.377146;-35.57807855764607
1739209658.3771513;-38.13080360867914
1739209658.3771563;-45.120503652039325
1739209658.3771613;-30.49652367304973
1739209658.3771663;-38.13080360867914
1739209658.3771713;-38.13080360867914
1739209658.3771765;-45.120503652039325
1739209658.3771815;-38.13080360867914
1739209658.3771865;-32.816014438256545
1739209658.3771915;-35.57807855764607
1739209658.3771968;-45.120503652039325
1739209658.3772018;-38.13080360867914
1739209658.3772068;-35.57807855764607
1739209658.3772118;-38.13080360867914
1739209658.377217;-45.120503652039325
1739209658.377222;-38.13080360867914
1739209658.377227;-38.13080360867914
1739209658.377232;-38.13080360867914
1739209658.3772373;-38.13080360867914
1739209658.3772423;-38.13080360867914
1739209658.3772473;-33.981070128970906
1739209658.3772523;-38.13080360867914
1739209658.3772576;-45.120503652039325
1739209658.3772626;-45.120503652039325
1739209658.3772676;-32.816014438256545
1739209658.3772726;-33.981070128970906
1739209658.3772779;-45.120503652039325
1739209658.3772829;-31.141103565318915
1739209658.3772879;-33.981070128970906
1739209658.3772929;-38.13080360867914
1739209658.3772979;-45.120503652039325
1739209658.3773031;-38.13080360867914
1739209658.3773081;-38.13080360867914
1739209658.3773131;-45.120503652039325
1739209658.3773181;-38.13080360867914
1739209658.3773234;-35.57807855764607
1739209658.3773284;-38.13080360867914
1739209658.3773334;-38.13080360867914
1739209658.3773384;-45.120503652039325
1739209658.3773437;-38.13080360867914
1739209658.3773487;-38.13080360867914
1739209658.3773537;-45.120503652039325
1739209658.3773587;-38.13080360867914
1739209658.377364;-35.57807855764607
1739209658.377369;-33.981070128970906
1739209658.377374;-38.13080360867914
1739209658.377379;-32.816014438256545
1739209658.3773842;-38.13080360867914
1739209658.3773892;-45.120503652039325
1739209658.3773942;-38.13080360867914
1739209658.3773992;-35.57807855764607
1739209658.3774042;-38.13080360867914
1739209658.3774095;-45.120503652039325
1739209658.3774145;-38.13080360867914
1739209658.3774195;-32.816014438256545
1739209658.3774245;-38.13080360867914
1739209658.3774297;-45.120503652039325
1739209658.3774347;-45.120503652039325
1739209658.3774397;-35.57807855764607
1739209658.3774447;-45.120503652039325
1739209658.37745;-45.120503652039325
1739209658.377455;-38.13080360867914
1739209658.37746;-45.120503652039325
1739209658.377465;-45.120503652039325
1739209658.3774703;-45.120503652039325
1739209658.3774753;-38.13080360867914
1739209658.3774803;-35.57807855764607
1739209658.3774853;-35.57807855764607
1739209658.3774905;-38.13080360867914
1739209658.3774955;-45.120503652039325
1739209658.3775005;-45.120503652039325
1739209658.3775055;-45.120503652039325
1739209658.3775108;-45.120503652039325
1739209658.3775158;-45.120503652039325
1739209658.3775208;-45.120503652039325
1739209658.3775258;-45.120503652039325
1739209658.3775308;-45.120503652039325
1739209658.377536;-38.13080360867914
1739209658.377541;-38.13080360867914
1739209658.377546;-33.981070128970906
1739209658.377551;-31.141103565318915
1739209658.3775563;-38.13080360867914
1739209658.3775613;-35.57807855764607
1739209658.3775663;-38.13080360867914
1739209658.3775713;-35.57807855764607
1739209658.3775766;-38.13080360867914
1739209658.3775816;-38.13080360867914
1739209658.3775866;-45.120503652039325
1739209658.3775916;-45.120503652039325
1739209658.3775969;-38.13080360867914
1739209658.3776019;-45.120503652039325
1739209658.3776069;-45.120503652039325
1739209658.3776119;-45.120503652039325
1739209658.3776171;-45.120503652039325
1739209658.3776221;-45.120503652039325
1739209658.3776271;-45.120503652039325
1739209658.3776321;-33.981070128970906
1739209658.3776371;-45.120503652039325
1739209658.3776424;-45.120503652039325
1739209658.3776474;-45.120503652039325
1739209658.3776524;-38.13080360867914
1739209658.3776574;-32.816014438256545
1739209658.3776627;-45.120503652039325
1739209658.3776677;-45.120503652039325
1739209658.3776727;-38.13080360867914
1739209658.3776777;-38.13080360867914
1739209658.377683;-45.120503652039325
1739209658.377688;-38.13080360867914
1739209658.377693;-45.120503652039325
1739209658.377698;-45.120503652039325
1739209658.3777032;-45.120503652039325
1739209658.3777082;-38.13080360867914
1739209658.3777132;-45.120503652039325
1739209658.3777182;-45.120503652039325
1739209658.3777235;-45.120503652039325
1739209658.3777285;-38.13080360867914
1739209658.3777335;-35.57807855764607
1739209658.3777385;-32.816014438256545
1739209658.3777437;-38.13080360867914
1739209658.3777487;-45.120503652039325
1739209658.3777537;-38.13080360867914
1739209658.3777587;-33.981070128970906
1739209658.3777637;-45.120503652039325
1739209658.377769;-33.981070128970906
1739209658.377774;-32.816014438256545
1739209658.377779;-45.120503652039325
1739209658.377784;-45.120503652039325
1739209658.3777893;-45.120503652039325
1739209658.3777943;-45.120503652039325
1739209658.3777993;-45.120503652039325
1739209658.3778043;-45.120503652039325
1739209658.3778095;-45.120503652039325
1739209658.3778145;-45.120503652039325
1739209658.3778195;-45.120503652039325
1739209658.3778245;-38.13080360867914
1739209658.3778298;-45.120503652039325
1739209658.3778348;-38.13080360867914
1739209658.3778398;-45.120503652039325
1739209658.3778448;-45.120503652039325
1739209658.37785;-45.120503652039325
1739209658.377855;-33.981070128970906
1739209658.37786;-28.992665084841942
1739209658.377865;-38.13080360867914
1739209658.3778703;-33.981070128970906
1739209658.3778753;-45.120503652039325
1739209658.3778803;-38.13080360867914
1739209658.3778853;-38.13080360867914
1739209658.3778903;-45.120503652039325
1739209658.3778956;-45.120503652039325
1739209658.3779006;-31.14110356531892
1739209658.3779056;-32.816014438256545
1739209658.3779106;-45.120503652039325
1739209658.3779159;-45.120503652039325
1739209658.3779209;-45.120503652039325
1739209658.3779259;-38.13080360867914
1739209658.3779309;-45.120503652039325
1739209658.3779361;-38.13080360867914
1739209658.3779411;-38.13080360867914
1739209658.3779461;-38.13080360867914
1739209658.3779511;-33.981070128970906
1739209658.3779564;-45.120503652039325
1739209658.3779614;-45.120503652039325
1739209658.3779664;-45.120503652039325
1739209658.3779714;-38.13080360867914
1739209658.3779767;-45.120503652039325
1739209658.3779817;-38.13080360867914
1739209658.3779867;-35.57807855764607
1739209658.3779917;-45.120503652039325
1739209658.3779967;-45.120503652039325
1739209658.378002;-38.13080360867914
1739209658.378007;-38.13080360867914
1739209658.378012;-38.13080360867914
1739209658.378017;-45.120503652039325
1739209658.3780222;-29.438486411369347
1739209658.3780272;-35.57807855764607
1739209658.3780322;-35.57807855764607
1739209658.3780372;-38.13080360867914
1739209658.3780425;-45.120503652039325
1739209658.3780475;-38.13080360867914
1739209658.3780525;-45.120503652039325
1739209658.3780575;-38.13080360867914
1739209658.3780627;-31.141103565318915
1739209658.3780677;-38.13080360867914
1739209658.3780727;-45.120503652039325
1739209658.3780777;-35.57807855764607
1739209658.378083;-45.120503652039325
1739209658.378088;-38.13080360867914
1739209658.378093;-45.120503652039325
1739209658.378098;-38.13080360867914
1739209658.3781033;-38.13080360867914
1739209658.3781083;-45.120503652039325
1739209658.3781133;-38.13080360867914
1739209658.3781183;-45.120503652039325
1739209658.3781233;-45.120503652039325
1739209658.3781285;-45.120503652039325
1739209658.3781335;-45.120503652039325
1739209658.3781385;-45.120503652039325
1739209658.3781435;-38.13080360867914
1739209658.3781488;-38.13080360867914
1739209658.3781538;-38.13080360867914
1739209658.3781588;-45.120503652039325
1739209658.3781638;-38.13080360867914
1739209658.378169;-38.13080360867914
1739209658.378174;-38.13080360867914
1739209658.378179;-38.13080360867914
1739209658.378184;-38.13080360867914
1739209658.3781893;-38.13080360867914
1739209658.3781943;-38.13080360867914
1739209658.3781993;-45.120503652039325
1739209658.3782043;-38.13080360867914
1739209658.3782096;-32.816014438256545
1739209658.3782146;-45.120503652039325
1739209658.3782196;-45.120503652039325
1739209658.3782246;-33.981070128970906
1739209658.3782296;-45.120503652039325
1739209658.3782349;-45.120503652039325
1739209658.3782399;-45.120503652039325
1739209658.3782449;-45.120503652039325
1739209658.37825;-45.120503652039325
1739209658.3782551;-45.120503652039325
1739209658.3782601;-45.120503652039325
1739209658.3782651;-45.120503652039325
1739209658.3782701;-32.816014438256545
1739209658.3782754;-45.120503652039325
1739209658.3782804;-45.120503652039325
1739209658.3782854;-38.13080360867914
1739209658.3782904;-38.13080360867914
1739209658.3782957;-38.13080360867914
1739209658.3783007;-38.13080360867914
1739209658.3783057;-35.57807855764607
1739209658.3783107;-45.120503652039325
1739209658.378316;-45.120503652039325
1739209658.378321;-32.816014438256545
1739209658.378326;-38.13080360867914
1739209658.378331;-38.13080360867914
1739209658.3783362;-38.13080360867914
1739209658.3783412;-38.13080360867914
1739209658.3783462;-33.981070128970906
1739209658.3783512;-45.120503652039325
1739209658.3783562;-45.120503652039325
1739209658.3783615;-35.57807855764607
1739209658.3783665;-38.13080360867914
1739209658.3783715;-45.120503652039325
1739209658.3783765;-45.120503652039325
1739209658.3783817;-31.141103565318893
1739209658.3783867;-33.981070128970906
1739209658.3783917;-35.57807855764607
1739209658.3783967;-38.13080360867914
1739209658.378402;-38.13080360867914
1739209658.378407;-38.13080360867914
1739209658.378412;-38.13080360867914
1739209658.378417;-45.120503652039325
1739209658.3784223;-45.120503652039325
1739209658.3784273;-45.120503652039325
1739209658.3784323;-45.120503652039325
1739209658.3784373;-38.13080360867914
1739209658.3784425;-38.13080360867914
1739209658.3784475;-38.13080360867914
1739209658.3784525;-45.120503652039325
1739209658.3784575;-38.13080360867914
1739209658.3784626;-32.816014438256545
1739209658.3784678;-38.13080360867914
1739209658.3784728;-45.120503652039325
1739209658.3784778;-45.120503652039325
1739209658.3784828;-38.13080360867914
1739209658.378488;-33.981070128970906
1739209658.378493;-35.57807855764607
1739209658.378498;-38.13080360867914
1739209658.378503;-35.57807855764607
1739209658.3785083;-38.13080360867914
1739209658.3785133;-32.816014438256545
1739209658.3785183;-35.57807855764607
1739209658.3785233;-38.13080360867914
1739209658.3785286;-38.13080360867914
1739209658.3785336;-45.120503652039325
1739209658.3785386;-45.120503652039325
1739209658.3785436;-38.13080360867914
1739209658.3785489;-45.120503652039325
1739209658.3785539;-45.120503652039325
1739209658.3785589;-38.13080360867914
1739209658.378564;-32.816014438256545
1739209658.3785691;-38.13080360867914
1739209658.3785741;-35.57807855764607
1739209658.3785791;-35.57807855764607
1739209658.3785841;-38.13080360867914
1739209658.3785892;-45.120503652039325
1739209658.3785944;-29.438486411369333
1739209658.3785994;-32.816014438256545
1739209658.3786044;-38.13080360867914
1739209658.3786094;-38.13080360867914
1739209658.3786147;-38.13080360867914
1739209658.3786197;-38.13080360867914
1739209658.3786247;-45.120503652039325
1739209658.3786297;-38.13080360867914
1739209658.378635;-38.13080360867914
1739209658.37864;-45.120503652039325
1739209658.378645;-32.816014438256545
1739209658.37865;-45.120503652039325
1739209658.3786552;-45.120503652039325
1739209658.3786602;-45.120503652039325
1739209658.3786652;-45.120503652039325
1739209658.3786702;-45.120503652039325
1739209658.3786755;-30.49652367304973
1739209658.3786805;-32.816014438256545
