CAN Message; 0x39:0f84f45112b89931
Timestamp;Amplitude
1739209772.872665;-45.120503652039325
1739209772.8726668;-45.120503652039325
1739209772.8726687;-45.120503652039325
1739209772.8726707;-45.120503652039325
1739209772.8726726;-38.13080360867914
1739209772.8726745;-35.57807855764607
1739209772.8726764;-38.13080360867914
1739209772.8726783;-45.120503652039325
1739209772.8726802;-38.13080360867914
1739209772.872682;-35.57807855764607
1739209772.872684;-38.13080360867914
1739209772.872686;-45.120503652039325
1739209772.8726878;-45.120503652039325
1739209772.8726897;-35.57807855764607
1739209772.8726916;-45.120503652039325
1739209772.8726935;-45.120503652039325
1739209772.8726954;-38.13080360867914
1739209772.8726974;-35.57807855764607
1739209772.8726993;-38.13080360867914
1739209772.8727012;-45.120503652039325
1739209772.872703;-38.13080360867914
1739209772.872705;-38.13080360867914
1739209772.872707;-33.981070128970906
1739209772.8727088;-45.120503652039325
1739209772.8727107;-38.13080360867914
1739209772.8727126;-38.13080360867914
1739209772.8727145;-32.816014438256545
1739209772.8727164;-45.120503652039325
1739209772.8727183;-38.13080360867914
1739209772.8727202;-35.57807855764607
1739209772.8727224;-38.13080360867914
1739209772.8727243;-45.120503652039325
1739209772.8727262;-38.13080360867914
1739209772.872728;-38.13080360867914
1739209772.87273;-45.120503652039325
1739209772.872732;-45.120503652039325
1739209772.8727338;-45.120503652039325
1739209772.8727357;-45.120503652039325
1739209772.8727376;-38.13080360867914
1739209772.8727396;-38.13080360867914
1739209772.8727415;-38.13080360867914
1739209772.8727434;-35.57807855764607
1739209772.8727453;-38.13080360867914
1739209772.8727472;-45.120503652039325
1739209772.872749;-45.120503652039325
1739209772.872751;-38.13080360867914
1739209772.872753;-38.13080360867914
1739209772.8727548;-45.120503652039325
1739209772.8727567;-45.120503652039325
1739209772.8727586;-32.816014438256545
1739209772.8727605;-35.57807855764607
1739209772.8727624;-38.13080360867914
1739209772.8727643;-38.13080360867914
1739209772.8727663;-45.120503652039325
1739209772.8727682;-38.13080360867914
1739209772.87277;-38.13080360867914
1739209772.872772;-35.57807855764607
1739209772.872774;-45.120503652039325
1739209772.8727758;-28.992665084841942
1739209772.8727777;-30.49652367304973
1739209772.8727796;-38.13080360867914
1739209772.8727815;-32.816014438256545
1739209772.8727834;-38.13080360867914
1739209772.8727853;-45.120503652039325
1739209772.8727872;-38.13080360867914
1739209772.8727891;-35.57807855764607
1739209772.872791;-38.13080360867914
1739209772.872793;-38.13080360867914
1739209772.8727949;-45.120503652039325
1739209772.8727968;-38.13080360867914
1739209772.8727987;-35.57807855764607
1739209772.8728006;-45.120503652039325
1739209772.8728025;-45.120503652039325
1739209772.8728044;-35.57807855764607
1739209772.8728063;-35.57807855764607
1739209772.8728082;-33.981070128970956
1739209772.8728101;-38.13080360867914
1739209772.872812;-38.13080360867914
1739209772.872814;-38.13080360867914
1739209772.8728158;-38.13080360867914
1739209772.8728178;-38.13080360867914
1739209772.87282;-38.13080360867914
1739209772.8728218;-33.981070128970906
1739209772.8728237;-33.981070128970906
1739209772.8728256;-38.13080360867914
1739209772.8728275;-35.57807855764607
1739209772.8728294;-45.120503652039325
1739209772.8728313;-45.120503652039325
1739209772.8728333;-38.13080360867914
1739209772.8728352;-45.120503652039325
1739209772.872837;-45.120503652039325
1739209772.872839;-45.120503652039325
1739209772.872841;-45.120503652039325
1739209772.8728428;-45.120503652039325
1739209772.8728447;-45.120503652039325
1739209772.8728466;-35.57807855764607
1739209772.8728485;-35.57807855764607
1739209772.8728504;-38.13080360867914
1739209772.8728523;-45.120503652039325
1739209772.8728542;-38.13080360867914
1739209772.8728561;-38.13080360867914
1739209772.872858;-38.13080360867914
1739209772.87286;-38.13080360867914
1739209772.8728619;-33.981070128970906
1739209772.8728638;-38.13080360867914
1739209772.8728657;-45.120503652039325
1739209772.8728676;-35.57807855764607
1739209772.8728695;-32.816014438256545
1739209772.8728714;-38.13080360867914
1739209772.8728733;-45.120503652039325
1739209772.8728752;-33.981070128970906
1739209772.8728771;-33.981070128970906
1739209772.872879;-45.120503652039325
1739209772.872881;-45.120503652039325
1739209772.8728828;-45.120503652039325
1739209772.8728848;-45.120503652039325
1739209772.8728867;-45.120503652039325
1739209772.8728886;-38.13080360867914
1739209772.8728905;-38.13080360867914
1739209772.8728924;-35.57807855764607
1739209772.8728943;-38.13080360867914
1739209772.8728962;-45.120503652039325
1739209772.872898;-38.13080360867914
1739209772.8729;-38.13080360867914
1739209772.872902;-45.120503652039325
1739209772.8729038;-45.120503652039325
1739209772.8729057;-45.120503652039325
1739209772.8729076;-45.120503652039325
1739209772.8729095;-45.120503652039325
1739209772.8729115;-45.120503652039325
1739209772.8729134;-45.120503652039325
1739209772.8729153;-45.120503652039325
1739209772.8729174;-45.120503652039325
1739209772.8729193;-45.120503652039325
1739209772.8729212;-38.13080360867914
1739209772.8729231;-45.120503652039325
1739209772.872925;-38.13080360867914
1739209772.872927;-38.13080360867914
1739209772.8729289;-45.120503652039325
1739209772.8729308;-33.981070128970906
1739209772.8729327;-33.981070128970906
1739209772.8729346;-45.120503652039325
1739209772.8729365;-45.120503652039325
1739209772.8729384;-45.120503652039325
1739209772.8729403;-38.13080360867914
1739209772.8729422;-38.13080360867914
1739209772.872944;-38.13080360867914
1739209772.872946;-38.13080360867914
1739209772.872948;-38.13080360867914
1739209772.8729498;-45.120503652039325
1739209772.8729517;-45.120503652039325
1739209772.8729537;-35.57807855764607
1739209772.8729556;-45.120503652039325
1739209772.8729575;-38.13080360867914
1739209772.8729594;-45.120503652039325
1739209772.8729613;-33.981070128970906
1739209772.8729632;-31.141103565318915
1739209772.872965;-45.120503652039325
1739209772.872967;-38.13080360867914
1739209772.872969;-38.13080360867914
1739209772.8729708;-38.13080360867914
1739209772.8729727;-38.13080360867914
1739209772.8729746;-38.13080360867914
1739209772.8729765;-45.120503652039325
1739209772.8729784;-45.120503652039325
1739209772.8729804;-45.120503652039325
1739209772.8729823;-38.13080360867914
1739209772.8729842;-38.13080360867914
1739209772.872986;-45.120503652039325
1739209772.872988;-38.13080360867914
1739209772.87299;-38.13080360867914
1739209772.8729918;-38.13080360867914
1739209772.8729937;-38.13080360867914
1739209772.8729956;-45.120503652039325
1739209772.8729975;-35.57807855764607
1739209772.8729994;-33.981070128970906
1739209772.8730013;-31.141103565318915
1739209772.8730032;-45.120503652039325
1739209772.8730052;-38.13080360867914
1739209772.873007;-35.57807855764607
1739209772.873009;-38.13080360867914
1739209772.8730109;-45.120503652039325
1739209772.8730128;-38.13080360867914
1739209772.873015;-38.13080360867914
1739209772.8730168;-45.120503652039325
1739209772.8730187;-45.120503652039325
1739209772.8730206;-45.120503652039325
1739209772.8730226;-45.120503652039325
1739209772.8730245;-33.981070128970906
1739209772.8730264;-45.120503652039325
1739209772.8730283;-38.13080360867914
1739209772.8730302;-35.57807855764607
1739209772.873032;-38.13080360867914
1739209772.873034;-45.120503652039325
1739209772.873036;-38.13080360867914
1739209772.8730378;-32.816014438256545
1739209772.8730397;-30.49652367304973
1739209772.8730416;-45.120503652039325
1739209772.8730435;-45.120503652039325
1739209772.8730454;-35.57807855764607
1739209772.8730474;-33.981070128970906
1739209772.8730493;-45.120503652039325
1739209772.8730512;-45.120503652039325
1739209772.873053;-45.120503652039325
1739209772.873055;-33.981070128970906
1739209772.873057;-38.13080360867914
1739209772.8730588;-45.120503652039325
1739209772.8730607;-45.120503652039325
1739209772.8730626;-45.120503652039325
1739209772.8730645;-45.120503652039325
1739209772.8730664;-45.120503652039325
1739209772.8730683;-45.120503652039325
1739209772.8730702;-38.13080360867914
1739209772.8730721;-45.120503652039325
1739209772.873074;-45.120503652039325
1739209772.873076;-45.120503652039325
1739209772.8730779;-38.13080360867914
1739209772.8730798;-45.120503652039325
1739209772.8730817;-45.120503652039325
1739209772.8730836;-45.120503652039325
1739209772.8730855;-45.120503652039325
1739209772.8730874;-45.120503652039325
1739209772.8730893;-45.120503652039325
1739209772.8730912;-45.120503652039325
1739209772.8730931;-45.120503652039325
1739209772.873095;-45.120503652039325
1739209772.873097;-45.120503652039325
1739209772.8730989;-45.120503652039325
1739209772.8731008;-28.992665084841942
1739209772.8731027;-33.981070128970906
1739209772.8731046;-38.13080360867914
1739209772.8731065;-45.120503652039325
1739209772.8731084;-33.981070128970906
1739209772.8731103;-45.120503652039325
1739209772.8731124;-38.13080360867914
1739209772.8731143;-45.120503652039325
1739209772.8731163;-35.57807855764607
1739209772.8731182;-38.13080360867914
1739209772.87312;-35.57807855764607
1739209772.873122;-45.120503652039325
1739209772.873124;-45.120503652039325
1739209772.8731258;-32.816014438256545
1739209772.8731277;-38.13080360867914
1739209772.8731296;-45.120503652039325
1739209772.8731315;-28.992665084841942
1739209772.8731334;-31.141103565318915
1739209772.8731353;-45.120503652039325
1739209772.8731372;-45.120503652039325
1739209772.8731391;-38.13080360867914
1739209772.873141;-45.120503652039325
1739209772.873143;-45.120503652039325
1739209772.8731449;-45.120503652039325
1739209772.8731468;-45.120503652039325
1739209772.8731487;-45.120503652039325
1739209772.8731506;-45.120503652039325
1739209772.8731525;-38.13080360867914
1739209772.8731544;-35.57807855764607
1739209772.8731563;-32.816014438256545
1739209772.8731582;-38.13080360867914
1739209772.8731601;-45.120503652039325
1739209772.873162;-45.120503652039325
1739209772.873164;-38.13080360867914
1739209772.8731658;-45.120503652039325
1739209772.8731678;-38.13080360867914
1739209772.8731697;-38.13080360867914
1739209772.8731716;-45.120503652039325
1739209772.8731735;-33.981070128970906
1739209772.8731754;-45.120503652039325
1739209772.8731773;-35.57807855764607
1739209772.8731792;-33.981070128970906
1739209772.873181;-45.120503652039325
1739209772.873183;-38.13080360867914
1739209772.873185;-33.981070128970906
1739209772.8731868;-38.13080360867914
1739209772.8731887;-45.120503652039325
1739209772.8731906;-35.57807855764607
1739209772.8731925;-45.120503652039325
1739209772.8731945;-45.120503652039325
1739209772.8731964;-38.13080360867914
1739209772.8731983;-45.120503652039325
1739209772.8732002;-45.120503652039325
1739209772.873202;-38.13080360867914
1739209772.873204;-35.57807855764607
1739209772.873206;-45.120503652039325
1739209772.8732078;-38.13080360867914
1739209772.87321;-35.57807855764607
1739209772.8732119;-38.13080360867914
1739209772.8732138;-45.120503652039325
1739209772.8732157;-33.981070128970906
1739209772.8732176;-35.57807855764607
1739209772.8732195;-38.13080360867914
1739209772.8732214;-45.120503652039325
1739209772.8732233;-38.13080360867914
1739209772.8732252;-35.57807855764607
1739209772.8732271;-45.120503652039325
1739209772.873229;-45.120503652039325
1739209772.873231;-35.57807855764607
1739209772.8732328;-31.141103565318893
1739209772.8732347;-38.13080360867914
1739209772.8732367;-45.120503652039325
1739209772.8732386;-45.120503652039325
1739209772.8732405;-30.49652367304973
1739209772.8732424;-33.981070128970906
1739209772.8732443;-45.120503652039325
1739209772.8732462;-45.120503652039325
1739209772.873248;-38.13080360867914
1739209772.87325;-38.13080360867914
1739209772.873252;-45.120503652039325
1739209772.8732538;-38.13080360867914
1739209772.8732557;-38.13080360867914
1739209772.8732576;-45.120503652039325
1739209772.8732595;-38.13080360867914
1739209772.8732615;-45.120503652039325
1739209772.8732634;-45.120503652039325
1739209772.8732653;-45.120503652039325
1739209772.8732672;-45.120503652039325
1739209772.873269;-38.13080360867914
1739209772.873271;-35.57807855764607
1739209772.873273;-38.13080360867914
1739209772.8732748;-45.120503652039325
1739209772.8732767;-38.13080360867914
1739209772.8732786;-32.816014438256545
1739209772.8732805;-38.13080360867914
1739209772.8732824;-38.13080360867914
1739209772.8732843;-38.13080360867914
1739209772.8732862;-38.13080360867914
1739209772.8732882;-38.13080360867914
1739209772.87329;-45.120503652039325
1739209772.873292;-38.13080360867914
1739209772.8732939;-45.120503652039325
1739209772.8732958;-45.120503652039325
1739209772.8732977;-45.120503652039325
1739209772.8732996;-38.13080360867914
1739209772.8733015;-38.13080360867914
1739209772.8733034;-38.13080360867914
1739209772.8733053;-35.57807855764607
1739209772.8733072;-45.120503652039325
1739209772.8733094;-38.13080360867914
1739209772.8733113;-35.57807855764607
1739209772.8733132;-35.57807855764607
1739209772.873315;-38.13080360867914
1739209772.873317;-33.981070128970906
1739209772.873319;-32.816014438256545
1739209772.8733208;-38.13080360867914
1739209772.8733227;-45.120503652039325
1739209772.8733246;-45.120503652039325
1739209772.8733265;-45.120503652039325
1739209772.8733284;-45.120503652039325
1739209772.8733304;-38.13080360867914
1739209772.8733323;-38.13080360867914
1739209772.8733342;-38.13080360867914
1739209772.873336;-38.13080360867914
1739209772.873338;-38.13080360867914
1739209772.87334;-38.13080360867914
1739209772.8733418;-45.120503652039325
1739209772.8733437;-38.13080360867914
1739209772.8733456;-38.13080360867914
1739209772.8733475;-33.981070128970906
1739209772.8733494;-28.992665084841942
1739209772.8733513;-32.816014438256545
1739209772.8733532;-38.13080360867914
1739209772.8733552;-45.120503652039325
1739209772.873357;-45.120503652039325
1739209772.873359;-45.120503652039325
1739209772.8733609;-38.13080360867914
1739209772.8733628;-38.13080360867914
1739209772.8733647;-35.57807855764607
1739209772.8733666;-45.120503652039325
1739209772.8733685;-45.120503652039325
1739209772.8733704;-38.13080360867914
1739209772.8733723;-33.981070128970906
1739209772.8733742;-45.120503652039325
1739209772.8733761;-38.13080360867914
1739209772.873378;-38.13080360867914
1739209772.87338;-33.981070128970906
1739209772.8733819;-45.120503652039325
1739209772.8733838;-38.13080360867914
1739209772.8733857;-38.13080360867914
1739209772.8733876;-35.57807855764607
1739209772.8733895;-38.13080360867914
1739209772.8733914;-45.120503652039325
1739209772.8733933;-45.120503652039325
1739209772.8733952;-38.13080360867914
1739209772.873397;-38.13080360867914
1739209772.873399;-38.13080360867914
1739209772.873401;-45.120503652039325
1739209772.8734028;-45.120503652039325
1739209772.8734047;-38.13080360867914
1739209772.873407;-38.13080360867914
1739209772.8734088;-38.13080360867914
1739209772.8734107;-28.58837851428586
1739209772.8734126;-38.13080360867914
1739209772.8734145;-45.120503652039325
1739209772.8734164;-45.120503652039325
1739209772.8734183;-38.13080360867914
1739209772.8734202;-38.13080360867914
1739209772.8734221;-38.13080360867914
1739209772.873424;-45.120503652039325
1739209772.873426;-28.58837851428586
1739209772.8734279;-45.120503652039325
1739209772.8734298;-38.13080360867914
1739209772.8734317;-35.57807855764607
1739209772.8734336;-45.120503652039325
1739209772.8734355;-38.13080360867914
1739209772.8734374;-45.120503652039325
1739209772.8734393;-45.120503652039325
1739209772.8734412;-31.141103565318915
1739209772.8734431;-38.13080360867914
1739209772.873445;-45.120503652039325
1739209772.873447;-32.816014438256545
1739209772.8734488;-45.120503652039325
1739209772.8734508;-45.120503652039325
1739209772.8734527;-45.120503652039325
1739209772.8734546;-38.13080360867914
1739209772.8734565;-33.981070128970906
1739209772.8734584;-45.120503652039325
1739209772.8734603;-45.120503652039325
1739209772.8734622;-45.120503652039325
1739209772.873464;-33.981070128970906
1739209772.873466;-45.120503652039325
1739209772.873468;-45.120503652039325
1739209772.8734698;-32.816014438256545
1739209772.8734717;-38.13080360867914
1739209772.8734736;-38.13080360867914
1739209772.8734756;-38.13080360867914
1739209772.8734775;-38.13080360867914
1739209772.8734794;-38.13080360867914
1739209772.8734813;-45.120503652039325
1739209772.8734832;-38.13080360867914
1739209772.873485;-38.13080360867914
1739209772.873487;-38.13080360867914
1739209772.873489;-45.120503652039325
1739209772.8734908;-38.13080360867914
1739209772.8734927;-45.120503652039325
1739209772.8734946;-45.120503652039325
1739209772.8734965;-38.13080360867914
1739209772.8734984;-45.120503652039325
1739209772.8735003;-35.57807855764607
1739209772.8735023;-38.13080360867914
1739209772.8735044;-45.120503652039325
1739209772.8735063;-38.13080360867914
1739209772.8735082;-45.120503652039325
1739209772.8735101;-45.120503652039325
1739209772.873512;-30.49652367304973
1739209772.873514;-35.57807855764607
1739209772.8735158;-38.13080360867914
1739209772.8735178;-35.57807855764607
1739209772.8735197;-38.13080360867914
1739209772.8735216;-45.120503652039325
1739209772.8735235;-45.120503652039325
1739209772.8735254;-38.13080360867914
1739209772.8735273;-45.120503652039325
1739209772.8735292;-45.120503652039325
1739209772.873531;-45.120503652039325
1739209772.873533;-45.120503652039325
1739209772.873535;-38.13080360867914
1739209772.8735368;-38.13080360867914
1739209772.8735387;-45.120503652039325
1739209772.8735406;-38.13080360867914
1739209772.8735425;-32.816014438256545
1739209772.8735445;-45.120503652039325
1739209772.8735464;-45.120503652039325
1739209772.8735483;-38.13080360867914
1739209772.8735502;-38.13080360867914
1739209772.873552;-38.13080360867914
1739209772.873554;-45.120503652039325
1739209772.873556;-38.13080360867914
1739209772.8735578;-45.120503652039325
1739209772.8735597;-45.120503652039325
1739209772.8735616;-45.120503652039325
1739209772.8735635;-33.981070128970906
1739209772.8735654;-38.13080360867914
1739209772.8735673;-45.120503652039325
1739209772.8735693;-45.120503652039325
1739209772.8735712;-38.13080360867914
1739209772.873573;-38.13080360867914
1739209772.873575;-45.120503652039325
1739209772.8735769;-38.13080360867914
1739209772.8735788;-38.13080360867914
1739209772.8735807;-33.981070128970906
1739209772.8735826;-35.57807855764607
1739209772.8735845;-38.13080360867914
1739209772.8735864;-38.13080360867914
1739209772.8735883;-38.13080360867914
1739209772.8735902;-35.57807855764607
1739209772.8735921;-45.120503652039325
1739209772.873594;-45.120503652039325
1739209772.873596;-38.13080360867914
1739209772.8735979;-38.13080360867914
1739209772.8735998;-38.13080360867914
1739209772.873602;-38.13080360867914
1739209772.8736038;-38.13080360867914
1739209772.8736057;-38.13080360867914
1739209772.8736076;-35.57807855764607
1739209772.8736095;-38.13080360867914
1739209772.8736115;-33.981070128970906
1739209772.8736134;-33.981070128970906
1739209772.8736153;-45.120503652039325
1739209772.8736172;-38.13080360867914
1739209772.873619;-35.57807855764607
1739209772.873621;-38.13080360867914
1739209772.873623;-45.120503652039325
1739209772.8736248;-38.13080360867914
1739209772.8736267;-38.13080360867914
1739209772.8736286;-38.13080360867914
1739209772.8736305;-38.13080360867914
1739209772.8736324;-38.13080360867914
1739209772.8736343;-45.120503652039325
1739209772.8736362;-45.120503652039325
1739209772.8736382;-45.120503652039325
1739209772.87364;-38.13080360867914
1739209772.873642;-45.120503652039325
1739209772.8736439;-45.120503652039325
1739209772.8736458;-38.13080360867914
1739209772.8736477;-45.120503652039325
1739209772.8736496;-35.57807855764607
1739209772.8736515;-45.120503652039325
1739209772.8736534;-45.120503652039325
1739209772.8736553;-45.120503652039325
1739209772.8736572;-28.58837851428586
1739209772.8736591;-32.816014438256545
1739209772.873661;-45.120503652039325
1739209772.873663;-33.981070128970906
1739209772.8736649;-38.13080360867914
1739209772.8736668;-38.13080360867914
1739209772.8736687;-38.13080360867914
1739209772.8736706;-33.981070128970906
1739209772.8736725;-38.13080360867914
1739209772.8736744;-35.57807855764607
1739209772.8736763;-32.816014438256545
1739209772.8736782;-38.13080360867914
1739209772.87368;-45.120503652039325
1739209772.873682;-38.13080360867914
1739209772.873684;-38.13080360867914
1739209772.8736858;-45.120503652039325
1739209772.8736877;-33.981070128970906
1739209772.8736897;-30.49652367304973
1739209772.8736916;-38.13080360867914
1739209772.8736935;-38.13080360867914
1739209772.8736954;-38.13080360867914
1739209772.8736973;-35.57807855764607
1739209772.8736992;-38.13080360867914
1739209772.8737013;-38.13080360867914
1739209772.8737032;-45.120503652039325
1739209772.8737051;-33.981070128970906
1739209772.873707;-35.57807855764607
1739209772.873709;-38.13080360867914
1739209772.8737109;-45.120503652039325
1739209772.8737128;-45.120503652039325
1739209772.8737147;-35.57807855764607
1739209772.8737166;-38.13080360867914
1739209772.8737185;-45.120503652039325
1739209772.8737204;-38.13080360867914
1739209772.8737223;-45.120503652039325
1739209772.8737242;-38.13080360867914
1739209772.8737261;-45.120503652039325
1739209772.873728;-38.13080360867914
1739209772.87373;-35.57807855764607
1739209772.8737319;-38.13080360867914
1739209772.8737338;-45.120503652039325
1739209772.8737357;-38.13080360867914
1739209772.8737376;-38.13080360867914
1739209772.8737395;-45.120503652039325
1739209772.8737414;-38.13080360867914
1739209772.8737433;-35.57807855764607
1739209772.8737452;-33.981070128970906
1739209772.873747;-45.120503652039325
1739209772.873749;-45.120503652039325
1739209772.873751;-27.877744956031414
1739209772.8737528;-38.13080360867914
1739209772.8737547;-33.981070128970906
1739209772.8737566;-45.120503652039325
1739209772.8737586;-38.13080360867914
1739209772.8737605;-32.816014438256545
1739209772.8737624;-38.13080360867914
1739209772.8737643;-45.120503652039325
1739209772.8737662;-31.141103565318915
1739209772.873768;-35.57807855764607
1739209772.87377;-38.13080360867914
1739209772.873772;-45.120503652039325
1739209772.8737738;-35.57807855764607
1739209772.8737757;-38.13080360867914
1739209772.8737776;-38.13080360867914
1739209772.8737795;-45.120503652039325
1739209772.8737814;-28.58837851428586
1739209772.8737833;-38.13080360867914
1739209772.8737853;-45.120503652039325
1739209772.8737872;-45.120503652039325
1739209772.873789;-45.120503652039325
1739209772.873791;-38.13080360867914
1739209772.873793;-38.13080360867914
1739209772.8737948;-45.120503652039325
1739209772.8737967;-38.13080360867914
1739209772.8737988;-35.57807855764607
1739209772.8738008;-31.141103565318915
1739209772.8738027;-45.120503652039325
1739209772.8738046;-38.13080360867914
1739209772.8738065;-35.57807855764607
1739209772.8738084;-38.13080360867914
1739209772.8738103;-38.13080360867914
1739209772.8738122;-33.981070128970906
1739209772.873814;-35.57807855764607
1739209772.873816;-38.13080360867914
1739209772.873818;-38.13080360867914
1739209772.8738198;-38.13080360867914
1739209772.8738217;-38.13080360867914
1739209772.8738236;-38.13080360867914
1739209772.8738256;-38.13080360867914
1739209772.8738275;-38.13080360867914
1739209772.8738294;-38.13080360867914
1739209772.8738313;-35.57807855764607
1739209772.8738332;-32.816014438256545
1739209772.873835;-45.120503652039325
1739209772.873837;-45.120503652039325
1739209772.873839;-45.120503652039325
1739209772.8738408;-38.13080360867914
1739209772.8738427;-33.981070128970906
1739209772.8738446;-38.13080360867914
1739209772.8738465;-38.13080360867914
1739209772.8738484;-38.13080360867914
1739209772.8738503;-38.13080360867914
1739209772.8738523;-35.57807855764607
1739209772.8738542;-38.13080360867914
1739209772.873856;-45.120503652039325
1739209772.873858;-38.13080360867914
1739209772.87386;-45.120503652039325
1739209772.8738618;-45.120503652039325
1739209772.8738637;-35.57807855764607
1739209772.8738656;-38.13080360867914
1739209772.8738675;-38.13080360867914
1739209772.8738694;-38.13080360867914
1739209772.8738713;-45.120503652039325
1739209772.8738732;-33.981070128970906
1739209772.8738751;-45.120503652039325
1739209772.873877;-38.13080360867914
1739209772.873879;-38.13080360867914
1739209772.8738809;-45.120503652039325
1739209772.8738828;-45.120503652039325
1739209772.8738847;-45.120503652039325
1739209772.8738866;-45.120503652039325
1739209772.8738885;-38.13080360867914
1739209772.8738904;-29.438486411369333
1739209772.8738923;-35.57807855764607
1739209772.8738942;-35.57807855764607
1739209772.8738964;-45.120503652039325
1739209772.8738983;-32.816014438256545
1739209772.8739002;-33.981070128970906
1739209772.873902;-45.120503652039325
1739209772.873904;-38.13080360867914
1739209772.873906;-45.120503652039325
1739209772.8739078;-38.13080360867914
1739209772.8739097;-45.120503652039325
1739209772.8739116;-38.13080360867914
1739209772.8739135;-45.120503652039325
1739209772.8739154;-45.120503652039325
1739209772.8739173;-45.120503652039325
1739209772.8739192;-38.13080360867914
1739209772.8739212;-38.13080360867914
1739209772.873923;-45.120503652039325
1739209772.873925;-45.120503652039325
1739209772.8739269;-33.981070128970906
1739209772.8739288;-32.816014438256545
1739209772.8739307;-35.57807855764607
1739209772.8739326;-45.120503652039325
1739209772.8739345;-45.120503652039325
1739209772.8739364;-35.57807855764607
1739209772.8739383;-38.13080360867914
1739209772.8739402;-45.120503652039325
1739209772.8739421;-45.120503652039325
1739209772.873944;-45.120503652039325
1739209772.8850648;-45.120503652039325
1739209772.8850682;-38.13080360867914
1739209772.8850718;-38.13080360867914
1739209772.885075;-33.981070128970906
1739209772.8850787;-38.13080360867914
1739209772.885082;-45.120503652039325
1739209772.8850856;-45.120503652039325
1739209772.885089;-35.57807855764607
1739209772.8850925;-45.120503652039325
1739209772.8850958;-38.13080360867914
1739209772.8850994;-45.120503652039325
1739209772.8851027;-45.120503652039325
1739209772.8851063;-38.13080360867914
1739209772.8851097;-45.120503652039325
1739209772.8851132;-38.13080360867914
1739209772.8851166;-38.13080360867914
1739209772.8851202;-45.120503652039325
1739209772.8851235;-38.13080360867914
1739209772.885127;-33.981070128970906
1739209772.8851304;-35.57807855764607
1739209772.885134;-38.13080360867914
1739209772.8851373;-45.120503652039325
1739209772.885141;-35.57807855764607
1739209772.8851442;-38.13080360867914
1739209772.8851478;-45.120503652039325
1739209772.8851511;-45.120503652039325
1739209772.8851547;-31.141103565318915
1739209772.885158;-35.57807855764607
1739209772.8851616;-35.57807855764607
1739209772.885165;-38.13080360867914
1739209772.8851686;-38.13080360867914
1739209772.885172;-38.13080360867914
1739209772.8851755;-45.120503652039325
1739209772.8851788;-38.13080360867914
1739209772.8851824;-28.58837851428586
1739209772.8851857;-45.120503652039325
1739209772.8851893;-38.13080360867914
1739209772.8851926;-45.120503652039325
1739209772.8851962;-38.13080360867914
1739209772.8851998;-32.816014438256545
1739209772.8852031;-33.981070128970906
1739209772.8852067;-45.120503652039325
1739209772.88521;-28.58837851428586
1739209772.8852136;-38.13080360867914
1739209772.885217;-45.120503652039325
1739209772.8852205;-45.120503652039325
1739209772.8852239;-45.120503652039325
1739209772.8852274;-38.13080360867914
1739209772.8852308;-38.13080360867914
1739209772.8852344;-45.120503652039325
1739209772.8852377;-38.13080360867914
1739209772.8852413;-35.57807855764607
1739209772.8852446;-38.13080360867914
1739209772.8852482;-45.120503652039325
1739209772.8852515;-38.13080360867914
1739209772.885255;-38.13080360867914
1739209772.8852584;-38.13080360867914
1739209772.885262;-45.120503652039325
1739209772.8852654;-38.13080360867914
1739209772.885269;-38.13080360867914
1739209772.8852723;-38.13080360867914
1739209772.8852758;-45.120503652039325
1739209772.8852792;-38.13080360867914
1739209772.8852828;-32.816014438256545
1739209772.885286;-38.13080360867914
1739209772.8852897;-45.120503652039325
1739209772.885293;-38.13080360867914
1739209772.8852966;-38.13080360867914
1739209772.8853;-38.13080360867914
1739209772.8853035;-45.120503652039325
1739209772.8853068;-38.13080360867914
1739209772.8853104;-45.120503652039325
1739209772.8853137;-38.13080360867914
1739209772.8853173;-45.120503652039325
1739209772.8853207;-45.120503652039325
1739209772.8853242;-35.57807855764607
1739209772.8853276;-33.981070128970906
1739209772.8853312;-45.120503652039325
1739209772.8853347;-45.120503652039325
1739209772.885338;-31.141103565318893
1739209772.8853416;-45.120503652039325
1739209772.885345;-45.120503652039325
1739209772.8853486;-38.13080360867914
1739209772.885352;-38.13080360867914
1739209772.8853555;-45.120503652039325
1739209772.8853588;-45.120503652039325
1739209772.8853624;-45.120503652039325
1739209772.8853657;-45.120503652039325
1739209772.8853693;-45.120503652039325
1739209772.8853726;-45.120503652039325
1739209772.8853762;-45.120503652039325
1739209772.8853796;-45.120503652039325
1739209772.8853831;-35.57807855764607
1739209772.8853865;-38.13080360867914
1739209772.88539;-38.13080360867914
1739209772.8853934;-38.13080360867914
1739209772.885397;-45.120503652039325
1739209772.8854003;-45.120503652039325
1739209772.8854039;-38.13080360867914
1739209772.8854072;-32.816014438256545
1739209772.8854108;-38.13080360867914
1739209772.8854141;-45.120503652039325
1739209772.8854177;-45.120503652039325
1739209772.885421;-38.13080360867914
1739209772.8854246;-45.120503652039325
1739209772.885428;-38.13080360867914
1739209772.8854315;-38.13080360867914
1739209772.8854349;-45.120503652039325
1739209772.8854384;-45.120503652039325
1739209772.8854418;-45.120503652039325
1739209772.8854454;-38.13080360867914
1739209772.8854487;-45.120503652039325
1739209772.8854523;-38.13080360867914
1739209772.8854556;-35.57807855764607
1739209772.8854592;-38.13080360867914
