CAN Message; 0x1a7:0000c50d05245bc6
1739209584.9333298;-45.120503652039325
1739209584.9333322;-45.120503652039325
1739209584.9333344;-38.13080360867914
1739209584.9333367;-38.13080360867914
1739209584.933339;-45.120503652039325
1739209584.9333413;-45.120503652039325
1739209584.9333436;-45.120503652039325
1739209584.933346;-38.13080360867914
1739209584.9333482;-45.120503652039325
1739209584.9333506;-38.13080360867914
1739209584.933353;-26.991370085610722
1739209584.933355;-38.13080360867914
1739209584.9333575;-45.120503652039325
1739209584.9333599;-35.57807855764607
1739209584.933362;-38.13080360867914
1739209584.9333644;-45.120503652039325
1739209584.9333668;-45.120503652039325
1739209584.933369;-38.13080360867914
1739209584.9333713;-45.120503652039325
1739209584.9333737;-38.13080360867914
1739209584.9333758;-45.120503652039325
1739209584.9333782;-45.120503652039325
1739209584.9333806;-35.57807855764607
1739209584.933383;-33.981070128970906
1739209584.9333851;-45.120503652039325
1739209584.9333875;-38.13080360867914
1739209584.93339;-45.120503652039325
1739209584.933392;-45.120503652039325
1739209584.9333944;-35.57807855764607
1739209584.9333968;-38.13080360867914
1739209584.933399;-45.120503652039325
1739209584.9334013;-45.120503652039325
1739209584.9334037;-38.13080360867914
1739209584.9334059;-38.13080360867914
1739209584.9334083;-35.57807855764607
1739209584.9334106;-38.13080360867914
1739209584.9334128;-45.120503652039325
1739209584.9334152;-38.13080360867914
1739209584.9334176;-33.981070128970906
1739209584.9334197;-45.120503652039325
1739209584.933422;-38.13080360867914
1739209584.9334245;-45.120503652039325
1739209584.9334266;-45.120503652039325
1739209584.933429;-38.13080360867914
1739209584.9334314;-38.13080360867914
1739209584.9334338;-45.120503652039325
1739209584.933436;-45.120503652039325
1739209584.9334383;-38.13080360867914
1739209584.9334407;-38.13080360867914
1739209584.9334428;-45.120503652039325
1739209584.9334452;-38.13080360867914
1739209584.9334476;-45.120503652039325
1739209584.9334497;-38.13080360867914
1739209584.9334521;-38.13080360867914
1739209584.9334545;-45.120503652039325
1739209584.9334567;-45.120503652039325
1739209584.933459;-45.120503652039325
1739209584.9334614;-45.120503652039325
1739209584.9334636;-45.120503652039325
1739209584.933466;-45.120503652039325
1739209584.9334683;-32.816014438256545
1739209584.9334705;-38.13080360867914
1739209584.9334729;-38.13080360867914
1739209584.9334753;-38.13080360867914
1739209584.9334774;-38.13080360867914
1739209584.9334798;-38.13080360867914
1739209584.9334822;-45.120503652039325
1739209584.9334843;-33.981070128970906
1739209584.9334867;-45.120503652039325
1739209584.933489;-45.120503652039325
1739209584.9334915;-33.981070128970906
1739209584.9334936;-38.13080360867914
1739209584.933496;-45.120503652039325
1739209584.9334984;-38.13080360867914
1739209584.9335005;-45.120503652039325
1739209584.933503;-38.13080360867914
1739209584.9335053;-38.13080360867914
1739209584.9335074;-38.13080360867914
1739209584.9335098;-45.120503652039325
1739209584.9335122;-45.120503652039325
1739209584.9335144;-38.13080360867914
1739209584.9335167;-35.57807855764607
1739209584.9335191;-45.120503652039325
1739209584.9335213;-33.981070128970906
1739209584.9335237;-38.13080360867914
1739209584.933526;-38.13080360867914
1739209584.9335282;-38.13080360867914
1739209584.9335306;-38.13080360867914
1739209584.933533;-45.120503652039325
1739209584.933535;-45.120503652039325
1739209584.9335375;-35.57807855764607
1739209584.9335399;-38.13080360867914
1739209584.9335423;-33.981070128970906
1739209584.9335444;-38.13080360867914
1739209584.9335468;-45.120503652039325
1739209584.9335492;-45.120503652039325
1739209584.9335513;-45.120503652039325
1739209584.9335537;-45.120503652039325
1739209584.933556;-38.13080360867914
1739209584.9335582;-33.981070128970906
1739209584.9335606;-45.120503652039325
1739209584.933563;-45.120503652039325
1739209584.9335651;-45.120503652039325
1739209584.9335675;-38.13080360867914
1739209584.93357;-45.120503652039325
1739209584.933572;-45.120503652039325
1739209584.9335744;-45.120503652039325
1739209584.9335768;-33.981070128970906
1739209584.933579;-38.13080360867914
1739209584.9335814;-38.13080360867914
1739209584.9335837;-45.120503652039325
1739209584.933586;-38.13080360867914
1739209584.9335883;-45.120503652039325
1739209584.9335907;-45.120503652039325
1739209584.9335928;-33.981070128970906
1739209584.9335952;-33.981070128970906
1739209584.9335976;-45.120503652039325
1739209584.9336;-38.13080360867914
1739209584.933602;-35.57807855764607
1739209584.9336045;-45.120503652039325
1739209584.9336069;-38.13080360867914
1739209584.933609;-45.120503652039325
1739209584.9336114;-45.120503652039325
1739209584.9336138;-33.981070128970906
1739209584.933616;-38.13080360867914
1739209584.9336183;-45.120503652039325
1739209584.9336207;-45.120503652039325
1739209584.9336228;-38.13080360867914
1739209584.9336252;-45.120503652039325
1739209584.9336276;-45.120503652039325
1739209584.9336298;-45.120503652039325
1739209584.9336321;-33.981070128970906
1739209584.9336345;-38.13080360867914
1739209584.9336367;-45.120503652039325
1739209584.933639;-45.120503652039325
1739209584.9336414;-38.13080360867914
1739209584.9336436;-32.816014438256545
1739209584.933646;-45.120503652039325
1739209584.9336483;-35.57807855764607
1739209584.9336505;-33.981070128970906
1739209584.9336529;-38.13080360867914
1739209584.9336553;-45.120503652039325
1739209584.9336576;-38.13080360867914
1739209584.9336598;-45.120503652039325
1739209584.9336622;-45.120503652039325
1739209584.9336646;-45.120503652039325
1739209584.9336667;-38.13080360867914
1739209584.933669;-38.13080360867914
1739209584.9345646;-38.13080360867914
1739209584.9345713;-45.120503652039325
1739209584.9345782;-38.13080360867914
1739209584.9345849;-32.816014438256545
1739209584.9345918;-38.13080360867914
1739209584.9345984;-35.57807855764607
1739209584.9346054;-38.13080360867914
1739209584.934612;-35.57807855764607
1739209584.934619;-38.13080360867914
1739209584.9346256;-38.13080360867914
1739209584.9346325;-45.120503652039325
1739209584.9346392;-45.120503652039325
1739209584.9346461;-45.120503652039325
1739209584.9346528;-35.57807855764607
1739209584.9346597;-38.13080360867914
1739209584.9346664;-45.120503652039325
1739209584.9346733;-38.13080360867914
1739209584.93468;-38.13080360867914
1739209584.934687;-45.120503652039325
1739209584.9346936;-45.120503652039325
1739209584.9347005;-45.120503652039325
1739209584.9347072;-38.13080360867914
1739209584.934714;-35.57807855764607
1739209584.9347208;-33.981070128970906
1739209584.9347277;-45.120503652039325
1739209584.9347343;-38.13080360867914
1739209584.9347413;-45.120503652039325
1739209584.934748;-32.816014438256545
1739209584.9347548;-35.57807855764607
1739209584.9347615;-45.120503652039325
1739209584.9347684;-45.120503652039325
1739209584.934775;-38.13080360867914
1739209584.934782;-38.13080360867914
1739209584.9347887;-45.120503652039325
1739209584.9347956;-45.120503652039325
1739209584.9348023;-45.120503652039325
1739209584.9348092;-38.13080360867914
1739209584.934816;-38.13080360867914
1739209584.9348228;-38.13080360867914
1739209584.9348295;-38.13080360867914
1739209584.9348364;-45.120503652039325
1739209584.934843;-38.13080360867914
1739209584.93485;-45.120503652039325
1739209584.9348567;-31.141103565318893
1739209584.9348636;-32.816014438256545
1739209584.9348702;-45.120503652039325
1739209584.9348772;-45.120503652039325
1739209584.9348838;-38.13080360867914
1739209584.9348907;-45.120503652039325
1739209584.9348974;-45.120503652039325
1739209584.9349043;-35.57807855764607
1739209584.934911;-38.13080360867914
1739209584.934918;-45.120503652039325
1739209584.9349246;-38.13080360867914
1739209584.9349315;-45.120503652039325
1739209584.9349382;-45.120503652039325
1739209584.934945;-45.120503652039325
1739209584.9349518;-45.120503652039325
1739209584.9349587;-45.120503652039325
1739209584.9349654;-26.991370085610736
1739209584.9349723;-30.49652367304973
1739209584.934979;-45.120503652039325
1739209584.9349859;-38.13080360867914
1739209584.9349926;-35.57807855764607
1739209584.9349995;-32.816014438256545
1739209584.9350061;-33.981070128970906
1739209584.935013;-38.13080360867914
1739209584.9350197;-45.120503652039325
1739209584.9350266;-45.120503652039325
1739209584.9350333;-38.13080360867914
1739209584.9350402;-38.13080360867914
1739209584.935047;-45.120503652039325
1739209584.9350538;-45.120503652039325
1739209584.9350605;-32.816014438256545
1739209584.9350674;-45.120503652039325
1739209584.935074;-38.13080360867914
1739209584.935081;-31.141103565318893
1739209584.9350877;-45.120503652039325
1739209584.9350946;-45.120503652039325
1739209584.9351013;-31.141103565318893
1739209584.9351082;-33.981070128970906
1739209584.9351149;-45.120503652039325
1739209584.9351218;-38.13080360867914
1739209584.9351285;-38.13080360867914
1739209584.9351354;-45.120503652039325
1739209584.935142;-45.120503652039325
1739209584.935149;-38.13080360867914
1739209584.9351556;-45.120503652039325
1739209584.9351625;-38.13080360867914
1739209584.9351692;-38.13080360867914
1739209584.9351761;-38.13080360867914
1739209584.9351828;-45.120503652039325
1739209584.9351897;-45.120503652039325
1739209584.9351964;-45.120503652039325
1739209584.9352033;-38.13080360867914
1739209584.93521;-38.13080360867914
1739209584.935217;-45.120503652039325
1739209584.9352236;-38.13080360867914
1739209584.9352305;-38.13080360867914
1739209584.9352372;-38.13080360867914
1739209584.935244;-27.267205301931607
1739209584.9352508;-45.120503652039325
1739209584.9352577;-45.120503652039325
1739209584.9352643;-35.57807855764607
1739209584.9352713;-35.57807855764607
1739209584.935278;-45.120503652039325
1739209584.9352849;-38.13080360867914
1739209584.9352915;-45.120503652039325
1739209584.9352984;-31.141103565318943
1739209584.935305;-33.981070128970906
1739209584.935312;-38.13080360867914
1739209584.9353187;-45.120503652039325
1739209584.9353256;-45.120503652039325
1739209584.9353323;-45.120503652039325
1739209584.9353392;-35.57807855764607
1739209584.935346;-32.816014438256545
1739209584.9353528;-27.267205301931607
1739209584.9353595;-45.120503652039325
1739209584.9353664;-45.120503652039325
1739209584.935373;-38.13080360867914
1739209584.93538;-38.13080360867914
1739209584.9353867;-38.13080360867914
1739209584.9353936;-33.981070128970906
1739209584.9354002;-45.120503652039325
1739209584.9354072;-45.120503652039325
1739209584.9354138;-45.120503652039325
1739209584.9354208;-45.120503652039325
1739209584.9354274;-32.816014438256545
1739209584.9354343;-28.992665084841942
1739209584.935441;-45.120503652039325
1739209584.935448;-45.120503652039325
1739209584.9354546;-35.57807855764607
1739209584.9354615;-45.120503652039325
1739209584.9354682;-45.120503652039325
1739209584.935475;-45.120503652039325
1739209584.9354818;-45.120503652039325
1739209584.9354887;-45.120503652039325
1739209584.9354954;-45.120503652039325
1739209584.9355023;-45.120503652039325
1739209584.935509;-45.120503652039325
1739209584.9355159;-33.981070128970906
1739209584.9355226;-45.120503652039325
1739209584.9355295;-45.120503652039325
1739209584.9355361;-38.13080360867914
1739209584.935543;-33.981070128970906
1739209584.9355497;-45.120503652039325
1739209584.9355567;-45.120503652039325
1739209584.9355633;-35.57807855764607
1739209584.9355702;-38.13080360867914
1739209584.935577;-45.120503652039325
1739209584.9355838;-45.120503652039325
1739209584.9355905;-45.120503652039325
1739209584.9355974;-45.120503652039325
1739209584.935604;-38.13080360867914
1739209584.935611;-45.120503652039325
1739209584.9356177;-45.120503652039325
1739209584.9356246;-38.13080360867914
1739209584.9356313;-35.57807855764607
1739209584.9356382;-35.57807855764607
1739209584.9356449;-45.120503652039325
1739209584.9356518;-45.120503652039325
1739209584.9356585;-33.981070128970906
1739209584.9356654;-45.120503652039325
1739209584.935672;-38.13080360867914
1739209584.935679;-35.57807855764607
1739209584.9356856;-38.13080360867914
1739209584.9356925;-45.120503652039325
1739209584.9356992;-45.120503652039325
1739209584.9357061;-33.981070128970906
1739209584.9357128;-38.13080360867914
1739209584.9357197;-45.120503652039325
1739209584.9357266;-45.120503652039325
1739209584.9357333;-45.120503652039325
1739209584.9357402;-45.120503652039325
1739209584.935747;-45.120503652039325
1739209584.9357538;-45.120503652039325
1739209584.9357605;-33.981070128970906
1739209584.9357674;-45.120503652039325
1739209584.935774;-45.120503652039325
1739209584.935781;-33.981070128970906
1739209584.9357877;-38.13080360867914
1739209584.9357946;-32.816014438256545
1739209584.9358013;-38.13080360867914
1739209584.9358082;-38.13080360867914
1739209584.9358149;-38.13080360867914
1739209584.9358218;-35.57807855764607
1739209584.9358284;-45.120503652039325
1739209584.9358354;-35.57807855764607
1739209584.935842;-45.120503652039325
1739209584.935849;-45.120503652039325
1739209584.9358556;-38.13080360867914
1739209584.9358625;-45.120503652039325
1739209584.9358692;-38.13080360867914
1739209584.9358761;-45.120503652039325
1739209584.9358828;-45.120503652039325
1739209584.9358897;-33.981070128970906
1739209584.9358964;-31.141103565318915
1739209584.9359033;-35.57807855764607
1739209584.93591;-38.13080360867914
1739209584.935917;-35.57807855764607
1739209584.9359236;-33.981070128970906
1739209584.9359305;-38.13080360867914
1739209584.9359372;-38.13080360867914
1739209584.935944;-38.13080360867914
1739209584.9359508;-45.120503652039325
1739209584.9359577;-38.13080360867914
1739209584.9359643;-38.13080360867914
1739209584.9359713;-45.120503652039325
1739209584.935978;-45.120503652039325
1739209584.9359848;-45.120503652039325
1739209584.9359915;-45.120503652039325
1739209584.9359984;-45.120503652039325
1739209584.936005;-45.120503652039325
1739209584.936012;-45.120503652039325
1739209584.9360187;-38.13080360867914
1739209584.9360256;-38.13080360867914
1739209584.9360323;-38.13080360867914
1739209584.9360392;-38.13080360867914
1739209584.936046;-45.120503652039325
1739209584.9360528;-35.57807855764607
1739209584.9360595;-38.13080360867914
1739209584.9360664;-28.21854285175415
1739209584.936073;-35.57807855764607
1739209584.93608;-45.120503652039325
1739209584.9360867;-45.120503652039325
1739209584.9360936;-35.57807855764607
1739209584.9361002;-38.13080360867914
1739209584.9361072;-45.120503652039325
1739209584.9361138;-45.120503652039325
1739209584.9361207;-45.120503652039325
1739209584.9361274;-45.120503652039325
1739209584.9361343;-45.120503652039325
1739209584.936141;-38.13080360867914
1739209584.936148;-45.120503652039325
1739209584.9361546;-45.120503652039325
1739209584.9361615;-38.13080360867914
1739209584.9361682;-45.120503652039325
1739209584.936175;-38.13080360867914
1739209584.9361818;-45.120503652039325
1739209584.9361887;-35.57807855764607
1739209584.9361954;-35.57807855764607
1739209584.9362023;-45.120503652039325
1739209584.936209;-38.13080360867914
1739209584.9362159;-45.120503652039325
1739209584.9362226;-45.120503652039325
1739209584.9362295;-38.13080360867914
1739209584.9362361;-38.13080360867914
1739209584.936243;-45.120503652039325
1739209584.9362497;-38.13080360867914
1739209584.9362566;-45.120503652039325
1739209584.9362633;-38.13080360867914
1739209584.9362702;-45.120503652039325
1739209584.936277;-33.981070128970906
1739209584.9362838;-45.120503652039325
1739209584.9362905;-45.120503652039325
1739209584.9362974;-45.120503652039325
1739209584.936304;-38.13080360867914
1739209584.936311;-45.120503652039325
1739209584.9363177;-45.120503652039325
1739209584.9363246;-38.13080360867914
1739209584.9363313;-45.120503652039325
1739209584.9363382;-27.8777449560314
1739209584.9363449;-30.49652367304973
1739209584.9363518;-45.120503652039325
1739209584.9363585;-38.13080360867914
1739209584.9363654;-38.13080360867914
1739209584.936372;-35.57807855764607
1739209584.936379;-38.13080360867914
1739209584.9363856;-33.981070128970906
1739209584.9363925;-45.120503652039325
1739209584.9363992;-45.120503652039325
1739209584.9364061;-32.816014438256545
1739209584.9364128;-33.981070128970906
1739209584.9364197;-45.120503652039325
1739209584.9364264;-45.120503652039325
1739209584.9364333;-32.816014438256545
1739209584.93644;-38.13080360867914
1739209584.936447;-31.141103565318915
1739209584.9364536;-27.8777449560314
1739209584.9364605;-45.120503652039325
1739209584.9364672;-45.120503652039325
1739209584.936474;-38.13080360867914
1739209584.9364808;-38.13080360867914
1739209584.9364877;-45.120503652039325
1739209584.9364944;-38.13080360867914
1739209584.9365013;-45.120503652039325
1739209584.936508;-45.120503652039325
1739209584.9365149;-45.120503652039325
1739209584.9365215;-45.120503652039325
1739209584.9365284;-45.120503652039325
1739209584.9365351;-45.120503652039325
1739209584.936542;-32.816014438256545
1739209584.9365487;-38.13080360867914
1739209584.9365556;-45.120503652039325
1739209584.9365623;-38.13080360867914
1739209584.9365692;-38.13080360867914
1739209584.936576;-45.120503652039325
1739209584.9365828;-45.120503652039325
1739209584.9365895;-38.13080360867914
1739209584.9365964;-38.13080360867914
1739209584.936603;-45.120503652039325
1739209584.93661;-38.13080360867914
1739209584.9366167;-38.13080360867914
1739209584.9366236;-45.120503652039325
1739209584.9366302;-38.13080360867914
1739209584.9366372;-35.57807855764607
1739209584.9366438;-33.981070128970906
1739209584.9366508;-45.120503652039325
1739209584.9366574;-45.120503652039325
1739209584.9366643;-45.120503652039325
1739209584.936671;-38.13080360867914
1739209584.936678;-38.13080360867914
1739209584.9366846;-38.13080360867914
1739209584.9366915;-45.120503652039325
1739209584.9366982;-45.120503652039325
1739209584.936705;-45.120503652039325
1739209584.9367118;-33.981070128970906
1739209584.9367187;-45.120503652039325
1739209584.9367254;-38.13080360867914
1739209584.9367323;-38.13080360867914
1739209584.936739;-45.120503652039325
1739209584.936746;-38.13080360867914
1739209584.9367526;-33.981070128970906
1739209584.9367595;-45.120503652039325
1739209584.9367661;-45.120503652039325
1739209584.936773;-38.13080360867914
1739209584.9367797;-38.13080360867914
1739209584.9367867;-45.120503652039325
1739209584.9367933;-38.13080360867914
1739209584.9368002;-45.120503652039325
1739209584.936807;-38.13080360867914
1739209584.9368138;-38.13080360867914
1739209584.9368205;-33.981070128970906
1739209584.9368274;-45.120503652039325
1739209584.936834;-38.13080360867914
1739209584.936841;-35.57807855764607
1739209584.9368477;-45.120503652039325
1739209584.9368546;-45.120503652039325
1739209584.9368613;-38.13080360867914
1739209584.9368682;-38.13080360867914
1739209584.9368749;-38.13080360867914
1739209584.9368818;-38.13080360867914
1739209584.9368887;-38.13080360867914
1739209584.9368954;-45.120503652039325
1739209584.9369023;-38.13080360867914
1739209584.936909;-45.120503652039325
1739209584.9369159;-45.120503652039325
1739209584.9369226;-38.13080360867914
1739209584.9369295;-38.13080360867914
1739209584.9369361;-45.120503652039325
1739209584.936943;-45.120503652039325
1739209584.9369497;-45.120503652039325
1739209584.9369566;-38.13080360867914
1739209584.9369633;-45.120503652039325
1739209584.9369702;-33.981070128970906
1739209584.936977;-38.13080360867914
1739209584.9369838;-45.120503652039325
1739209584.9369905;-32.816014438256545
1739209584.9369974;-45.120503652039325
1739209584.937004;-45.120503652039325
1739209584.937011;-38.13080360867914
1739209584.9370177;-38.13080360867914
1739209584.9370246;-45.120503652039325
1739209584.9370313;-38.13080360867914
1739209584.9370382;-38.13080360867914
1739209584.9370449;-45.120503652039325
1739209584.9370518;-45.120503652039325
1739209584.9370584;-45.120503652039325
1739209584.9370654;-35.57807855764607
1739209584.937072;-45.120503652039325
1739209584.937079;-33.981070128970906
1739209584.9370856;-45.120503652039325
1739209584.9370925;-45.120503652039325
1739209584.9370992;-45.120503652039325
1739209584.9371061;-38.13080360867914
1739209584.9371128;-32.816014438256545
1739209584.9371197;-38.13080360867914
1739209584.9371264;-38.13080360867914
1739209584.9371333;-33.981070128970906
1739209584.93714;-35.57807855764607
1739209584.937147;-38.13080360867914
1739209584.9371536;-45.120503652039325
1739209584.9371605;-38.13080360867914
1739209584.9371672;-45.120503652039325
1739209584.937174;-38.13080360867914
1739209584.9371808;-35.57807855764607
1739209584.9371877;-38.13080360867914
1739209584.9371943;-45.120503652039325
1739209584.9372013;-45.120503652039325
1739209584.937208;-45.120503652039325
1739209584.9372149;-38.13080360867914
1739209584.9372215;-38.13080360867914
1739209584.9372284;-33.981070128970906
1739209584.937235;-45.120503652039325
1739209584.937242;-45.120503652039325
1739209584.9372487;-32.816014438256545
1739209584.9372556;-38.13080360867914
1739209584.9372623;-45.120503652039325
1739209584.9372692;-38.13080360867914
1739209584.937276;-35.57807855764607
1739209584.9372828;-38.13080360867914
1739209584.9372895;-45.120503652039325
1739209584.9372964;-38.13080360867914
1739209584.937303;-45.120503652039325
1739209584.93731;-45.120503652039325
1739209584.9373167;-45.120503652039325
1739209584.9373236;-45.120503652039325
1739209584.9373302;-45.120503652039325
1739209584.9373372;-38.13080360867914
1739209584.9373438;-45.120503652039325
1739209584.9373507;-38.13080360867914
1739209584.9373574;-31.141103565318915
1739209584.9373643;-45.120503652039325
1739209584.937371;-38.13080360867914
1739209584.937378;-38.13080360867914
1739209584.9373846;-29.438486411369333
1739209584.9373915;-35.57807855764607
1739209584.9373982;-38.13080360867914
1739209584.937405;-45.120503652039325
1739209584.9374118;-45.120503652039325
1739209584.9374187;-38.13080360867914
1739209584.9374254;-45.120503652039325
1739209584.9374323;-38.13080360867914
1739209584.937439;-38.13080360867914
1739209584.9374459;-45.120503652039325
1739209584.9374526;-45.120503652039325
1739209584.9374595;-38.13080360867914
1739209584.9374661;-38.13080360867914
1739209584.937473;-45.120503652039325
1739209584.9374797;-38.13080360867914
1739209584.9374866;-38.13080360867914
1739209584.9374933;-29.438486411369333
1739209584.9375002;-32.816014438256545
1739209584.937507;-45.120503652039325
1739209584.9375138;-38.13080360867914
1739209584.9375205;-38.13080360867914
1739209584.9375274;-45.120503652039325
1739209584.937534;-45.120503652039325
1739209584.937541;-35.57807855764607
1739209584.9375477;-45.120503652039325
1739209584.9375546;-45.120503652039325
1739209584.9375613;-45.120503652039325
1739209584.9375682;-38.13080360867914
1739209584.9375749;-38.13080360867914
1739209584.9375818;-45.120503652039325
1739209584.9375885;-38.13080360867914
1739209584.9375954;-45.120503652039325
1739209584.937602;-32.816014438256545
1739209584.937609;-30.49652367304973
1739209584.9376156;-45.120503652039325
1739209584.9376225;-38.13080360867914
1739209584.9376292;-38.13080360867914
1739209584.9376361;-38.13080360867914
1739209584.9376428;-38.13080360867914
1739209584.9376497;-33.981070128970906
1739209584.9376564;-45.120503652039325
1739209584.9376633;-45.120503652039325
1739209584.93767;-38.13080360867914
1739209584.937677;-38.13080360867914
1739209584.9376836;-45.120503652039325
1739209584.9376905;-45.120503652039325
1739209584.9376972;-45.120503652039325
1739209584.937704;-45.120503652039325
1739209584.9377108;-32.816014438256545
1739209584.9377177;-31.141103565318915
1739209584.9377244;-45.120503652039325
1739209584.9377313;-38.13080360867914
1739209584.937738;-31.141103565318893
1739209584.9377449;-33.981070128970906
1739209584.9377515;-38.13080360867914
1739209584.9377584;-33.981070128970906
1739209584.9377651;-45.120503652039325
1739209584.937772;-32.816014438256545
1739209584.9377787;-38.13080360867914
1739209584.9377856;-45.120503652039325
1739209584.9377923;-45.120503652039325
1739209584.9377992;-32.816014438256545
1739209584.937806;-38.13080360867914
1739209584.9378128;-38.13080360867914
1739209584.9378195;-38.13080360867914
1739209584.9378264;-38.13080360867914
1739209584.937833;-45.120503652039325
1739209584.93784;-38.13080360867914
1739209584.9378467;-38.13080360867914
1739209584.9378536;-45.120503652039325
1739209584.9378603;-38.13080360867914
1739209584.9378672;-38.13080360867914
1739209584.9378738;-38.13080360867914
1739209584.9378808;-28.992665084841942
1739209584.9378874;-33.981070128970906
1739209584.9378943;-38.13080360867914
1739209584.937901;-38.13080360867914
1739209584.937908;-38.13080360867914
1739209584.9379146;-45.120503652039325
1739209584.9379215;-45.120503652039325
1739209584.9379282;-45.120503652039325
1739209584.937935;-32.81601443825658
1739209584.9379418;-38.13080360867914
1739209584.9379487;-45.120503652039325
1739209584.9379554;-32.816014438256545
1739209584.9379623;-38.13080360867914
1739209584.937969;-45.120503652039325
1739209584.937976;-38.13080360867914
1739209584.9379826;-32.816014438256545
1739209584.9379895;-38.13080360867914
1739209584.9379961;-38.13080360867914
1739209584.938003;-38.13080360867914
1739209584.9380097;-35.57807855764607
1739209584.9380167;-38.13080360867914
1739209584.9380233;-35.57807855764607
1739209584.9380302;-33.981070128970906
1739209584.938037;-45.120503652039325
1739209584.9380438;-33.981070128970906
1739209584.9380507;-38.13080360867914
1739209584.9380574;-45.120503652039325
1739209584.9380643;-38.13080360867914
1739209584.938071;-35.57807855764607
1739209584.938078;-38.13080360867914
1739209584.9380846;-45.120503652039325
1739209584.9380915;-45.120503652039325
1739209584.9380982;-45.120503652039325
1739209584.938105;-45.120503652039325
1739209584.9381118;-45.120503652039325
1739209584.9381187;-38.13080360867914
1739209584.9381254;-45.120503652039325
1739209584.9381323;-45.120503652039325
1739209584.938139;-45.120503652039325
1739209584.9381459;-45.120503652039325
1739209584.9381526;-45.120503652039325
1739209584.9381595;-35.57807855764607
1739209584.9381661;-33.981070128970906
1739209584.938173;-45.120503652039325
1739209584.9381797;-45.120503652039325
1739209584.9381866;-45.120503652039325
1739209584.9381933;-45.120503652039325
1739209584.9382002;-38.13080360867914
1739209584.938207;-38.13080360867914
1739209584.9382138;-45.120503652039325
1739209584.9382205;-38.13080360867914
1739209584.9382274;-38.13080360867914
1739209584.938234;-38.13080360867914
1739209584.938241;-45.120503652039325
1739209584.9382477;-45.120503652039325
1739209584.9382546;-45.120503652039325
1739209584.9382613;-45.120503652039325
1739209584.9382682;-45.120503652039325
1739209584.9382749;-38.13080360867914
1739209584.9382818;-35.57807855764607
1739209584.9382885;-38.13080360867914
1739209584.9382954;-45.120503652039325
1739209584.938302;-45.120503652039325
1739209584.938309;-38.13080360867914
1739209584.9383156;-38.13080360867914
1739209584.9383225;-35.57807855764607
1739209584.9383292;-38.13080360867914
1739209584.9383361;-33.981070128970906
1739209584.9383428;-38.13080360867914
1739209584.9383497;-45.120503652039325
1739209584.9383564;-45.120503652039325
1739209584.9383633;-35.57807855764607
1739209584.93837;-45.120503652039325
1739209584.938377;-45.120503652039325
1739209584.9383836;-38.13080360867914
1739209584.9383905;-45.120503652039325
1739209584.9383972;-38.13080360867914
1739209584.938404;-45.120503652039325
1739209584.9384108;-33.981070128970906
1739209584.9384177;-45.120503652039325
1739209584.9384243;-31.141103565318915
1739209584.9384313;-35.57807855764607
1739209584.938438;-45.120503652039325
1739209584.9384449;-32.816014438256545
1739209584.9384515;-30.49652367304973
1739209584.9384584;-38.13080360867914
1739209584.938465;-35.57807855764607
1739209584.938472;-45.120503652039325
1739209584.9384787;-45.120503652039325
1739209584.9384856;-45.120503652039325
1739209584.9384923;-45.120503652039325
1739209584.9384992;-38.13080360867914
1739209584.938506;-38.13080360867914
1739209584.9385128;-45.120503652039325
1739209584.9385195;-45.120503652039325
1739209584.9385264;-45.120503652039325
1739209584.938533;-38.13080360867914
1739209584.93854;-35.57807855764607
1739209584.9385467;-32.816014438256545
1739209584.9385536;-38.13080360867914
1739209584.9385602;-45.120503652039325
1739209584.9385672;-35.57807855764607
1739209584.9385738;-45.120503652039325
1739209584.9385808;-38.13080360867914
1739209584.9385874;-38.13080360867914
1739209584.9385943;-38.13080360867914
1739209584.938601;-38.13080360867914
1739209584.938608;-45.120503652039325
1739209584.9386146;-45.120503652039325
1739209584.9386215;-38.13080360867914
1739209584.9386282;-38.13080360867914
1739209584.938635;-45.120503652039325
1739209584.9386418;-45.120503652039325
1739209584.9386487;-35.57807855764607
1739209584.9386554;-45.120503652039325
1739209584.9386623;-35.57807855764607
1739209584.938669;-38.13080360867914
1739209584.9386759;-45.120503652039325
1739209584.9386826;-45.120503652039325
1739209584.9386895;-38.13080360867914
1739209584.9386961;-45.120503652039325
1739209584.938703;-28.21854285175415
1739209584.9387097;-32.816014438256545
1739209584.9387167;-45.120503652039325
1739209584.9387233;-45.120503652039325
1739209584.9387302;-38.13080360867914
1739209584.938737;-38.13080360867914
1739209584.9387438;-45.120503652039325
1739209584.9387505;-38.13080360867914
1739209584.9387574;-45.120503652039325
1739209584.938764;-45.120503652039325
1739209584.938771;-35.57807855764607
1739209584.9387777;-38.13080360867914
1739209584.9387846;-45.120503652039325
1739209584.9387913;-45.120503652039325
1739209584.9387982;-45.120503652039325
1739209584.9388049;-38.13080360867914
1739209584.9388118;-45.120503652039325
1739209584.9388185;-45.120503652039325
1739209584.9388254;-38.13080360867914
1739209584.938832;-38.13080360867914
1739209584.938839;-45.120503652039325
1739209584.9388456;-45.120503652039325
1739209584.9388525;-38.13080360867914
1739209584.9388592;-45.120503652039325
1739209584.9388661;-30.49652367304973
1739209584.9388728;-32.816014438256545
1739209584.9388797;-38.13080360867914
1739209584.9388864;-38.13080360867914
1739209584.9388933;-38.13080360867914
