CAN Message; 0x1b8:0200e1348a4d7053
1739209873.9489834;-35.57807855764607
1739209873.9489985;-38.13080360867914
1739209873.9490135;-38.13080360867914
1739209873.9490283;-35.57807855764607
1739209873.9490433;-45.120503652039325
1739209873.9490583;-38.13080360867914
1739209873.949073;-45.120503652039325
1739209873.949088;-45.120503652039325
1739209873.949103;-45.120503652039325
1739209873.949118;-38.13080360867914
1739209873.949133;-45.120503652039325
1739209873.949148;-33.981070128970906
1739209873.949163;-38.13080360867914
1739209873.9491777;-38.13080360867914
1739209873.9491928;-45.120503652039325
1739209873.9492078;-45.120503652039325
1739209873.9492226;-33.981070128970906
1739209873.9492376;-38.13080360867914
1739209873.9492526;-38.13080360867914
1739209873.9492674;-35.57807855764607
1739209873.9492824;-45.120503652039325
1739209873.9492974;-45.120503652039325
1739209873.9493122;-29.438486411369333
1739209873.9493272;-31.141103565318915
1739209873.9493423;-45.120503652039325
1739209873.9493573;-38.13080360867914
1739209873.949372;-38.13080360867914
1739209873.949387;-38.13080360867914
1739209873.949402;-45.120503652039325
1739209873.9494169;-33.981070128970906
1739209873.949432;-38.13080360867914
1739209873.949447;-33.981070128970956
1739209873.9494617;-31.141103565318893
1739209873.9494767;-38.13080360867914
1739209873.9494917;-45.120503652039325
1739209873.9495068;-45.120503652039325
1739209873.9495215;-38.13080360867914
1739209873.9495366;-38.13080360867914
1739209873.9495516;-33.981070128970906
1739209873.9495664;-33.981070128970906
1739209873.9495814;-45.120503652039325
1739209873.9495964;-38.13080360867914
1739209873.9496112;-35.57807855764607
1739209873.9496262;-35.57807855764607
1739209873.9496412;-38.13080360867914
1739209873.949656;-45.120503652039325
1739209873.949671;-45.120503652039325
1739209873.949686;-45.120503652039325
1739209873.949701;-45.120503652039325
1739209873.9497159;-45.120503652039325
1739209873.9497309;-45.120503652039325
1739209873.949746;-45.120503652039325
1739209873.9497607;-45.120503652039325
1739209873.9497757;-45.120503652039325
1739209873.9497907;-45.120503652039325
1739209873.9498055;-38.13080360867914
1739209873.9498205;-35.57807855764607
1739209873.9498355;-33.981070128970906
1739209873.9498503;-45.120503652039325
1739209873.9498653;-45.120503652039325
1739209873.9498804;-38.13080360867914
1739209873.9498954;-38.13080360867914
1739209873.9499102;-33.981070128970906
1739209873.9499252;-27.267205301931607
1739209873.9499402;-45.120503652039325
1739209873.949955;-45.120503652039325
1739209873.94997;-38.13080360867914
1739209873.949985;-33.981070128970906
1739209873.9499998;-45.120503652039325
1739209873.9500148;-45.120503652039325
1739209873.9500299;-38.13080360867914
1739209873.9500446;-32.81601443825658
1739209873.9500597;-38.13080360867914
1739209873.9500747;-38.13080360867914
1739209873.9500897;-45.120503652039325
1739209873.9501045;-45.120503652039325
1739209873.9501195;-38.13080360867914
1739209873.9501345;-45.120503652039325
1739209873.9501493;-38.13080360867914
1739209873.9501643;-28.992665084841942
1739209873.9501793;-38.13080360867914
1739209873.9501941;-38.13080360867914
1739209873.9502091;-45.120503652039325
1739209873.9502242;-38.13080360867914
1739209873.950239;-38.13080360867914
1739209873.950254;-33.981070128970906
1739209873.950269;-45.120503652039325
1739209873.950284;-31.14110356531892
1739209873.9502988;-45.120503652039325
1739209873.9503138;-45.120503652039325
1739209873.9503288;-38.13080360867914
1739209873.9503436;-45.120503652039325
1739209873.9503586;-38.13080360867914
1739209873.9503736;-38.13080360867914
1739209873.9503884;-45.120503652039325
1739209873.9504035;-38.13080360867914
1739209873.9504185;-38.13080360867914
1739209873.9504333;-45.120503652039325
1739209873.9504483;-45.120503652039325
1739209873.9504633;-38.13080360867914
1739209873.9504783;-45.120503652039325
1739209873.950493;-38.13080360867914
1739209873.950508;-38.13080360867914
1739209873.9505231;-38.13080360867914
1739209873.950538;-45.120503652039325
1739209873.950553;-45.120503652039325
1739209873.950568;-45.120503652039325
1739209873.9505827;-38.13080360867914
1739209873.9505978;-38.13080360867914
1739209873.9506128;-45.120503652039325
1739209873.9506278;-38.13080360867914
1739209873.9506426;-33.981070128970906
1739209873.9506576;-38.13080360867914
1739209873.9506726;-38.13080360867914
1739209873.9506874;-45.120503652039325
1739209873.9507024;-38.13080360867914
1739209873.9507174;-45.120503652039325
1739209873.9507322;-38.13080360867914
1739209873.9507473;-45.120503652039325
1739209873.9507623;-38.13080360867914
1739209873.950777;-38.13080360867914
1739209873.950792;-38.13080360867914
1739209873.950807;-45.120503652039325
1739209873.950822;-45.120503652039325
1739209873.950837;-31.141103565318893
1739209873.950852;-38.13080360867914
1739209873.950867;-35.57807855764607
1739209873.9508817;-38.13080360867914
1739209873.9508967;-45.120503652039325
1739209873.9509118;-45.120503652039325
1739209873.9509265;-38.13080360867914
1739209873.9509416;-45.120503652039325
1739209873.9509566;-45.120503652039325
1739209873.9509714;-45.120503652039325
1739209873.9509864;-38.13080360867914
1739209873.9510014;-38.13080360867914
1739209873.9510164;-38.13080360867914
1739209873.9510312;-45.120503652039325
1739209873.9510462;-38.13080360867914
1739209873.9510612;-38.13080360867914
1739209873.951076;-45.120503652039325
1739209873.951091;-38.13080360867914
1739209873.951106;-45.120503652039325
1739209873.9511209;-38.13080360867914
1739209873.9511359;-38.13080360867914
1739209873.951151;-45.120503652039325
1739209873.9511657;-45.120503652039325
1739209873.9511807;-45.120503652039325
1739209873.9511957;-33.981070128970906
1739209873.9512107;-38.13080360867914
1739209873.9512255;-38.13080360867914
1739209873.9512405;-45.120503652039325
1739209873.9512556;-45.120503652039325
1739209873.9512703;-45.120503652039325
1739209873.9512854;-45.120503652039325
1739209873.9513004;-38.13080360867914
1739209873.9513152;-38.13080360867914
1739209873.9513302;-38.13080360867914
1739209873.9513452;-45.120503652039325
1739209873.95136;-45.120503652039325
1739209873.951375;-31.141103565318893
1739209873.95139;-38.13080360867914
1739209873.951405;-45.120503652039325
1739209873.9514198;-45.120503652039325
1739209873.9514349;-35.57807855764607
1739209873.9514499;-45.120503652039325
1739209873.9514647;-45.120503652039325
1739209873.9514797;-45.120503652039325
1739209873.9514947;-45.120503652039325
1739209873.9515095;-45.120503652039325
1739209873.9515245;-38.13080360867914
1739209873.9515395;-38.13080360867914
1739209873.9515543;-45.120503652039325
1739209873.9515693;-33.981070128970906
1739209873.9515843;-45.120503652039325
1739209873.9515994;-38.13080360867914
1739209873.9516141;-38.13080360867914
1739209873.9516292;-38.13080360867914
1739209873.9516442;-45.120503652039325
1739209873.951659;-38.13080360867914
1739209873.951674;-32.816014438256545
1739209873.951689;-38.13080360867914
1739209873.9517038;-38.13080360867914
1739209873.9517188;-38.13080360867914
1739209873.9517338;-31.141103565318893
1739209873.9517488;-35.57807855764607
1739209873.9517636;-45.120503652039325
1739209873.9517787;-45.120503652039325
1739209873.9517937;-45.120503652039325
1739209873.9518085;-38.13080360867914
1739209873.9518235;-38.13080360867914
1739209873.9518385;-38.13080360867914
1739209873.9518533;-38.13080360867914
1739209873.9518683;-45.120503652039325
1739209873.9518833;-35.57807855764607
1739209873.951898;-45.120503652039325
1739209873.951913;-38.13080360867914
1739209873.9519281;-45.120503652039325
1739209873.9519432;-45.120503652039325
1739209873.951958;-45.120503652039325
1739209873.951973;-26.991370085610736
1739209873.951988;-30.49652367304973
1739209873.9520028;-45.120503652039325
1739209873.9520178;-38.13080360867914
1739209873.9520328;-35.57807855764607
1739209873.9520476;-38.13080360867914
1739209873.9520626;-45.120503652039325
1739209873.9520776;-35.57807855764607
1739209873.9520924;-38.13080360867914
1739209873.9521074;-45.120503652039325
1739209873.9521224;-35.57807855764607
1739209873.9521375;-38.13080360867914
1739209873.9521523;-45.120503652039325
1739209873.9521673;-45.120503652039325
1739209873.9521823;-45.120503652039325
1739209873.952197;-45.120503652039325
1739209873.952212;-29.438486411369333
1739209873.952227;-33.981070128970906
1739209873.952242;-45.120503652039325
1739209873.952257;-45.120503652039325
1739209873.952272;-35.57807855764607
1739209873.9522867;-33.981070128970906
1739209873.9523017;-38.13080360867914
1739209873.9523168;-38.13080360867914
1739209873.9523318;-35.57807855764607
1739209873.9523466;-30.49652367304973
1739209873.9523616;-45.120503652039325
1739209873.9523766;-38.13080360867914
1739209873.9523914;-45.120503652039325
1739209873.9524064;-45.120503652039325
1739209873.9524214;-45.120503652039325
1739209873.9524362;-33.981070128970906
1739209873.9524512;-45.120503652039325
1739209873.9524662;-35.57807855764607
1739209873.952481;-45.120503652039325
1739209873.952496;-45.120503652039325
1739209873.952511;-45.120503652039325
1739209873.952526;-45.120503652039325
1739209873.9525409;-45.120503652039325
1739209873.952556;-38.13080360867914
1739209873.952571;-33.981070128970906
1739209873.9525857;-27.267205301931607
1739209873.9526007;-38.13080360867914
1739209873.9526157;-45.120503652039325
1739209873.9526305;-38.13080360867914
1739209873.9526455;-32.816014438256545
1739209873.9526606;-38.13080360867914
1739209873.9526753;-38.13080360867914
1739209873.9526904;-45.120503652039325
1739209873.9527054;-38.13080360867914
1739209873.9527204;-45.120503652039325
1739209873.9527352;-45.120503652039325
1739209873.9527502;-45.120503652039325
1739209873.9527652;-38.13080360867914
1739209873.95278;-38.13080360867914
1739209873.952795;-38.13080360867914
1739209873.95281;-35.57807855764607
1739209873.9528248;-38.13080360867914
1739209873.9528399;-45.120503652039325
1739209873.9528549;-38.13080360867914
1739209873.95287;-35.57807855764607
1739209873.9528847;-45.120503652039325
1739209873.9528997;-45.120503652039325
1739209873.9529147;-45.120503652039325
1739209873.9529295;-35.57807855764607
1739209873.9529445;-33.981070128970906
1739209873.9529595;-38.13080360867914
1739209873.9529743;-38.13080360867914
1739209873.9529893;-45.120503652039325
1739209873.9530044;-33.981070128970906
1739209873.9530191;-45.120503652039325
1739209873.9713972;-38.13080360867914
1739209873.9714012;-45.120503652039325
1739209873.9714055;-33.981070128970906
1739209873.9714096;-31.141103565318893
1739209873.9714136;-45.120503652039325
1739209873.9714177;-33.981070128970906
1739209873.9714217;-45.120503652039325
1739209873.9714258;-45.120503652039325
1739209873.97143;-38.13080360867914
1739209873.971434;-45.120503652039325
1739209873.9714382;-45.120503652039325
1739209873.9714422;-33.981070128970956
1739209873.9714463;-31.141103565318915
1739209873.9714506;-38.13080360867914
1739209873.9714546;-38.13080360867914
1739209873.9714587;-38.13080360867914
1739209873.9714627;-45.120503652039325
1739209873.9714668;-45.120503652039325
1739209873.971471;-35.57807855764607
1739209873.9714751;-33.981070128970906
1739209873.9714792;-45.120503652039325
1739209873.9714832;-45.120503652039325
1739209873.9714873;-45.120503652039325
1739209873.9714913;-45.120503652039325
1739209873.9714956;-45.120503652039325
1739209873.9714997;-45.120503652039325
1739209873.9715037;-38.13080360867914
1739209873.9715078;-30.49652367304973
1739209873.9715118;-38.13080360867914
1739209873.9715161;-45.120503652039325
1739209873.9715202;-38.13080360867914
1739209873.9715242;-35.57807855764607
1739209873.9715283;-38.13080360867914
1739209873.9715323;-33.981070128970906
1739209873.9715366;-38.13080360867914
1739209873.9715407;-32.81601443825658
1739209873.9715447;-45.120503652039325
1739209873.9715488;-45.120503652039325
1739209873.9715528;-45.120503652039325
1739209873.971557;-45.120503652039325
1739209873.9715612;-45.120503652039325
1739209873.9715652;-38.13080360867914
1739209873.9715693;-32.816014438256545
1739209873.9715734;-27.267205301931607
1739209873.9715774;-45.120503652039325
1739209873.9715817;-38.13080360867914
1739209873.9715858;-35.57807855764607
1739209873.9715898;-35.57807855764607
1739209873.9715939;-45.120503652039325
1739209873.971598;-38.13080360867914
1739209873.9716022;-45.120503652039325
1739209873.9716063;-38.13080360867914
1739209873.9716103;-38.13080360867914
1739209873.9716144;-45.120503652039325
1739209873.9716184;-38.13080360867914
1739209873.9716225;-38.13080360867914
1739209873.9716268;-35.57807855764607
1739209873.9716308;-38.13080360867914
1739209873.9716349;-38.13080360867914
1739209873.971639;-45.120503652039325
1739209873.971643;-45.120503652039325
1739209873.9716473;-45.120503652039325
1739209873.9716513;-38.13080360867914
1739209873.9716554;-38.13080360867914
1739209873.9716594;-45.120503652039325
1739209873.9716635;-38.13080360867914
1739209873.9716675;-38.13080360867914
1739209873.9716718;-33.981070128970906
1739209873.9716759;-45.120503652039325
1739209873.97168;-45.120503652039325
1739209873.971684;-45.120503652039325
1739209873.971688;-32.816014438256545
1739209873.9716923;-38.13080360867914
1739209873.9716964;-38.13080360867914
1739209873.9717004;-45.120503652039325
1739209873.9717045;-38.13080360867914
1739209873.9717085;-38.13080360867914
1739209873.9717128;-38.13080360867914
1739209873.971717;-45.120503652039325
1739209873.971721;-45.120503652039325
1739209873.971725;-45.120503652039325
1739209873.971729;-33.981070128970906
1739209873.971733;-45.120503652039325
1739209873.9717374;-45.120503652039325
1739209873.9717414;-38.13080360867914
1739209873.9717455;-45.120503652039325
1739209873.9717495;-35.57807855764607
1739209873.9717536;-38.13080360867914
1739209873.971758;-45.120503652039325
1739209873.971762;-38.13080360867914
1739209873.971766;-35.57807855764607
1739209873.97177;-38.13080360867914
1739209873.971774;-38.13080360867914
1739209873.9717784;-38.13080360867914
1739209873.9717824;-33.981070128970906
1739209873.9717865;-38.13080360867914
1739209873.9717906;-38.13080360867914
1739209873.9717946;-45.120503652039325
1739209873.9717987;-45.120503652039325
1739209873.971803;-45.120503652039325
1739209873.971807;-45.120503652039325
1739209873.971811;-38.13080360867914
1739209873.971815;-38.13080360867914
1739209873.9718192;-38.13080360867914
1739209873.9718235;-45.120503652039325
1739209873.9718275;-38.13080360867914
1739209873.9718316;-45.120503652039325
1739209873.9718356;-38.13080360867914
1739209873.9718397;-33.981070128970906
1739209873.971844;-45.120503652039325
1739209873.971848;-45.120503652039325
1739209873.971852;-38.13080360867914
1739209873.971856;-38.13080360867914
1739209873.9718602;-38.13080360867914
1739209873.9718642;-38.13080360867914
1739209873.9718685;-45.120503652039325
1739209873.9718726;-38.13080360867914
1739209873.9718766;-38.13080360867914
1739209873.9718807;-35.57807855764607
1739209873.9718847;-38.13080360867914
1739209873.971889;-38.13080360867914
1739209873.971893;-38.13080360867914
1739209873.9718971;-38.13080360867914
1739209873.9719012;-38.13080360867914
1739209873.9719052;-38.13080360867914
1739209873.9719095;-38.13080360867914
1739209873.9719136;-38.13080360867914
1739209873.9719176;-45.120503652039325
1739209873.9719217;-45.120503652039325
1739209873.9719257;-45.120503652039325
1739209873.9719298;-45.120503652039325
1739209873.971934;-38.13080360867914
1739209873.9719381;-30.49652367304973
1739209873.9719422;-38.13080360867914
1739209873.9719462;-38.13080360867914
1739209873.9719503;-45.120503652039325
1739209873.9719546;-45.120503652039325
1739209873.9719586;-45.120503652039325
1739209873.9719627;-45.120503652039325
1739209873.9719667;-45.120503652039325
1739209873.9719708;-32.816014438256545
1739209873.9719748;-35.57807855764607
1739209873.9719791;-45.120503652039325
1739209873.9719832;-45.120503652039325
1739209873.9719872;-32.816014438256545
1739209873.9719913;-45.120503652039325
1739209873.9719954;-45.120503652039325
1739209873.9719996;-45.120503652039325
1739209873.9720037;-35.57807855764607
1739209873.9720078;-45.120503652039325
1739209873.9720118;-35.57807855764607
1739209873.9720159;-38.13080360867914
1739209873.9720201;-45.120503652039325
1739209873.9720242;-38.13080360867914
1739209873.9720283;-35.57807855764607
1739209873.9720323;-38.13080360867914
1739209873.9720364;-45.120503652039325
1739209873.9720404;-38.13080360867914
1739209873.9720447;-45.120503652039325
1739209873.9720488;-45.120503652039325
1739209873.9720528;-45.120503652039325
1739209873.9720569;-45.120503652039325
1739209873.972061;-45.120503652039325
1739209873.9720652;-45.120503652039325
1739209873.9720693;-32.816014438256545
1739209873.9720733;-45.120503652039325
1739209873.9720774;-35.57807855764607
1739209873.9720814;-38.13080360867914
1739209873.9720857;-38.13080360867914
1739209873.9720898;-45.120503652039325
1739209873.9720938;-45.120503652039325
1739209873.9720979;-45.120503652039325
1739209873.972102;-45.120503652039325
1739209873.972106;-38.13080360867914
1739209873.9721103;-38.13080360867914
1739209873.9721143;-45.120503652039325
1739209873.9721184;-45.120503652039325
1739209873.9721224;-38.13080360867914
1739209873.9721265;-38.13080360867914
1739209873.9721308;-38.13080360867914
1739209873.9721348;-35.57807855764607
1739209873.972139;-38.13080360867914
1739209873.972143;-45.120503652039325
1739209873.972147;-38.13080360867914
1739209873.9721513;-45.120503652039325
1739209873.9721553;-38.13080360867914
1739209873.9721594;-38.13080360867914
1739209873.9721634;-45.120503652039325
1739209873.9721675;-38.13080360867914
1739209873.9721715;-45.120503652039325
1739209873.9721758;-45.120503652039325
1739209873.97218;-45.120503652039325
1739209873.972184;-38.13080360867914
1739209873.972188;-38.13080360867914
1739209873.972192;-38.13080360867914
1739209873.9721963;-45.120503652039325
1739209873.9722004;-38.13080360867914
1739209873.9722044;-35.57807855764607
1739209873.9722085;-38.13080360867914
1739209873.9722126;-33.981070128970906
1739209873.9722166;-45.120503652039325
1739209873.972221;-38.13080360867914
1739209873.972225;-35.57807855764607
1739209873.972229;-38.13080360867914
1739209873.972233;-45.120503652039325
1739209873.972237;-45.120503652039325
1739209873.9722414;-45.120503652039325
1739209873.9722455;-45.120503652039325
1739209873.9722495;-45.120503652039325
1739209873.9722536;-45.120503652039325
1739209873.9722576;-45.120503652039325
1739209873.972262;-45.120503652039325
1739209873.972266;-45.120503652039325
1739209873.97227;-45.120503652039325
1739209873.9530342;-45.120503652039325
1739209873.9530492;-45.120503652039325
1739209873.9530642;-38.13080360867914
1739209873.953079;-38.13080360867914
1739209873.953094;-38.13080360867914
1739209873.953109;-45.120503652039325
1739209873.9531238;-45.120503652039325
1739209873.9531388;-38.13080360867914
1739209873.9531538;-38.13080360867914
1739209873.9531686;-35.57807855764607
1739209873.9531837;-32.816014438256545
1739209873.9531987;-38.13080360867914
1739209873.9532135;-38.13080360867914
1739209873.9532285;-45.120503652039325
1739209873.9532435;-35.57807855764607
1739209873.9532585;-45.120503652039325
1739209873.9532733;-45.120503652039325
1739209873.9532883;-32.816014438256545
1739209873.9533033;-45.120503652039325
1739209873.953318;-45.120503652039325
1739209873.9533331;-45.120503652039325
1739209873.9533482;-45.120503652039325
1739209873.953363;-45.120503652039325
1739209873.953378;-45.120503652039325
1739209873.953393;-38.13080360867914
1739209873.9534078;-35.57807855764607
1739209873.9534228;-38.13080360867914
1739209873.9534378;-35.57807855764607
1739209873.9534528;-45.120503652039325
1739209873.9534676;-45.120503652039325
1739209873.9534826;-35.57807855764607
1739209873.9534976;-32.816014438256545
1739209873.9535124;-38.13080360867914
1739209873.9535275;-45.120503652039325
1739209873.9535425;-33.981070128970906
1739209873.9535573;-38.13080360867914
1739209873.9535723;-45.120503652039325
1739209873.9535873;-38.13080360867914
1739209873.953602;-45.120503652039325
1739209873.953617;-45.120503652039325
1739209873.953632;-45.120503652039325
1739209873.9536471;-45.120503652039325
1739209873.953662;-45.120503652039325
1739209873.953677;-45.120503652039325
1739209873.953692;-38.13080360867914
1739209873.9537067;-38.13080360867914
1739209873.9537218;-38.13080360867914
1739209873.9537368;-38.13080360867914
1739209873.9537516;-38.13080360867914
1739209873.9537666;-35.57807855764607
1739209873.9537816;-38.13080360867914
1739209873.9537964;-45.120503652039325
1739209873.9538114;-38.13080360867914
1739209873.9538264;-35.57807855764607
1739209873.9538414;-33.981070128970906
1739209873.9538562;-45.120503652039325
1739209873.9538713;-45.120503652039325
1739209873.9538863;-45.120503652039325
1739209873.953901;-45.120503652039325
1739209873.953916;-38.13080360867914
1739209873.953931;-45.120503652039325
1739209873.9539459;-45.120503652039325
1739209873.953961;-38.13080360867914
1739209873.953976;-45.120503652039325
1739209873.953991;-45.120503652039325
1739209873.9540057;-38.13080360867914
1739209873.9540207;-38.13080360867914
1739209873.9540358;-32.816014438256545
1739209873.9540505;-33.981070128970906
1739209873.9540656;-35.57807855764607
1739209873.9540806;-38.13080360867914
1739209873.9540954;-38.13080360867914
1739209873.9541104;-38.13080360867914
1739209873.9541254;-45.120503652039325
1739209873.9541402;-38.13080360867914
1739209873.9541552;-45.120503652039325
1739209873.9541702;-45.120503652039325
1739209873.9541852;-38.13080360867914
1739209873.9542;-45.120503652039325
1739209873.954215;-45.120503652039325
1739209873.95423;-45.120503652039325
1739209873.9542449;-45.120503652039325
1739209873.9542599;-38.13080360867914
1739209873.954275;-38.13080360867914
1739209873.9542897;-45.120503652039325
1739209873.9543047;-38.13080360867914
1739209873.9543197;-38.13080360867914
1739209873.9543345;-35.57807855764607
1739209873.9543495;-38.13080360867914
1739209873.9543645;-45.120503652039325
1739209873.9543796;-45.120503652039325
1739209873.9543943;-35.57807855764607
1739209873.9544094;-38.13080360867914
1739209873.9544244;-35.57807855764607
1739209873.9544392;-38.13080360867914
1739209873.9544542;-45.120503652039325
1739209873.9544692;-38.13080360867914
1739209873.954484;-38.13080360867914
1739209873.954499;-38.13080360867914
1739209873.954514;-35.57807855764607
1739209873.9545288;-45.120503652039325
1739209873.9545438;-45.120503652039325
1739209873.9545588;-45.120503652039325
1739209873.9545739;-35.57807855764607
1739209873.9545887;-38.13080360867914
1739209873.9546037;-45.120503652039325
1739209873.9546187;-38.13080360867914
1739209873.9546335;-28.21854285175415
1739209873.9546485;-32.816014438256545
1739209873.9546635;-45.120503652039325
1739209873.9546783;-45.120503652039325
1739209873.9546933;-32.816014438256545
1739209873.9547083;-35.57807855764607
1739209873.9547231;-38.13080360867914
1739209873.9547381;-33.981070128970906
1739209873.9547532;-38.13080360867914
1739209873.9547682;-45.120503652039325
1739209873.954783;-31.141103565318893
1739209873.954798;-33.981070128970906
1739209873.954813;-45.120503652039325
1739209873.9548278;-45.120503652039325
1739209873.9548428;-35.57807855764607
1739209873.9548578;-45.120503652039325
1739209873.9548726;-30.49652367304973
1739209873.9548876;-31.141103565318915
1739209873.9549026;-45.120503652039325
1739209873.9549174;-38.13080360867914
1739209873.9549325;-35.57807855764607
1739209873.9549475;-38.13080360867914
1739209873.9549625;-45.120503652039325
1739209873.9549773;-38.13080360867914
1739209873.9549923;-45.120503652039325
1739209873.9550073;-45.120503652039325
1739209873.955022;-45.120503652039325
1739209873.955037;-45.120503652039325
1739209873.9550521;-45.120503652039325
1739209873.955067;-45.120503652039325
1739209873.955082;-38.13080360867914
1739209873.955097;-38.13080360867914
1739209873.955112;-45.120503652039325
1739209873.9551268;-38.13080360867914
1739209873.9551418;-38.13080360867914
1739209873.9551568;-45.120503652039325
1739209873.9551716;-45.120503652039325
1739209873.9551866;-45.120503652039325
1739209873.9552016;-38.13080360867914
1739209873.9552164;-45.120503652039325
1739209873.9552314;-30.49652367304973
1739209873.9552464;-27.267205301931607
1739209873.9552612;-45.120503652039325
1739209873.9552763;-45.120503652039325
1739209873.9552913;-33.981070128970906
1739209873.9553063;-35.57807855764607
1739209873.955321;-45.120503652039325
1739209873.955336;-38.13080360867914
1739209873.955351;-38.13080360867914
1739209873.955366;-45.120503652039325
1739209873.955381;-45.120503652039325
1739209873.955396;-33.981070128970906
1739209873.9554107;-45.120503652039325
1739209873.9554257;-45.120503652039325
1739209873.9554408;-35.57807855764607
1739209873.9554555;-45.120503652039325
1739209873.9554706;-31.141103565318915
1739209873.9554856;-28.992665084841942
1739209873.9555006;-38.13080360867914
1739209873.9555154;-38.13080360867914
1739209873.9555304;-45.120503652039325
1739209873.9555454;-38.13080360867914
1739209873.9555602;-45.120503652039325
1739209873.9555752;-45.120503652039325
1739209873.9555902;-45.120503652039325
1739209873.955605;-45.120503652039325
1739209873.95562;-45.120503652039325
1739209873.955635;-38.13080360867914
1739209873.9556499;-45.120503652039325
1739209873.9556649;-33.981070128970906
1739209873.95568;-45.120503652039325
1739209873.955695;-38.13080360867914
1739209873.9557097;-33.981070128970906
1739209873.9557247;-38.13080360867914
1739209873.9557397;-45.120503652039325
1739209873.9557545;-45.120503652039325
1739209873.9557695;-45.120503652039325
1739209873.9557846;-45.120503652039325
1739209873.9557993;-38.13080360867914
1739209873.9558144;-45.120503652039325
1739209873.9558294;-45.120503652039325
1739209873.9558442;-33.981070128970906
1739209873.9558592;-38.13080360867914
1739209873.9558742;-45.120503652039325
1739209873.9558892;-45.120503652039325
1739209873.955904;-38.13080360867914
1739209873.955919;-38.13080360867914
1739209873.955934;-38.13080360867914
1739209873.9559488;-45.120503652039325
1739209873.9559639;-38.13080360867914
1739209873.9559789;-45.120503652039325
1739209873.9559937;-38.13080360867914
1739209873.9560087;-33.981070128970906
1739209873.9560237;-33.981070128970906
1739209873.9560387;-45.120503652039325
1739209873.9560535;-45.120503652039325
1739209873.9560685;-35.57807855764607
1739209873.9560835;-38.13080360867914
1739209873.9560983;-38.13080360867914
1739209873.9561133;-38.13080360867914
1739209873.9561284;-45.120503652039325
1739209873.9561431;-38.13080360867914
1739209873.9561582;-38.13080360867914
1739209873.9561732;-38.13080360867914
1739209873.956188;-45.120503652039325
1739209873.956203;-33.981070128970906
1739209873.9613998;-38.13080360867914
1739209873.9614122;-38.13080360867914
1739209873.9614246;-45.120503652039325
1739209873.961437;-35.57807855764607
1739209873.9614494;-32.816014438256545
1739209873.9614615;-38.13080360867914
1739209873.961474;-32.816014438256545
1739209873.9614863;-38.13080360867914
1739209873.9614987;-38.13080360867914
1739209873.9615111;-45.120503652039325
1739209873.9615233;-31.141103565318893
1739209873.9615357;-38.13080360867914
1739209873.961548;-31.141103565318943
1739209873.9615605;-45.120503652039325
1739209873.961573;-45.120503652039325
1739209873.961585;-38.13080360867914
1739209873.9615974;-45.120503652039325
1739209873.9616098;-45.120503652039325
1739209873.9616222;-45.120503652039325
1739209873.9616346;-38.13080360867914
1739209873.9616468;-32.816014438256545
1739209873.9616592;-38.13080360867914
1739209873.9616716;-45.120503652039325
1739209873.961684;-38.13080360867914
1739209873.9616964;-32.816014438256545
1739209873.9617088;-38.13080360867914
1739209873.961721;-35.57807855764607
1739209873.9617333;-35.57807855764607
1739209873.9617457;-35.57807855764607
1739209873.9617581;-45.120503652039325
1739209873.9617705;-45.120503652039325
1739209873.9617827;-33.981070128970906
1739209873.961795;-45.120503652039325
1739209873.9618075;-45.120503652039325
1739209873.96182;-35.57807855764607
1739209873.9618323;-38.13080360867914
1739209873.9618444;-33.981070128970956
1739209873.9618568;-45.120503652039325
1739209873.9618692;-35.57807855764607
1739209873.9618816;-38.13080360867914
1739209873.961894;-38.13080360867914
1739209873.9619064;-33.981070128970906
1739209873.9619186;-45.120503652039325
1739209873.961931;-45.120503652039325
1739209873.9619434;-26.035653463252796
1739209873.9619558;-35.57807855764607
1739209873.9619682;-45.120503652039325
1739209873.9619803;-45.120503652039325
1739209873.9619927;-45.120503652039325
1739209873.9620051;-45.120503652039325
1739209873.9620175;-45.120503652039325
1739209873.96203;-38.13080360867914
1739209873.962042;-45.120503652039325
1739209873.9620545;-38.13080360867914
1739209873.962067;-35.57807855764607
1739209873.9620793;-38.13080360867914
1739209873.9620917;-35.57807855764607
1739209873.9621038;-38.13080360867914
1739209873.9621162;-45.120503652039325
1739209873.9621286;-45.120503652039325
1739209873.962141;-45.120503652039325
1739209873.9621534;-38.13080360867914
1739209873.9621658;-45.120503652039325
1739209873.962178;-45.120503652039325
1739209873.9621904;-38.13080360867914
1739209873.9622028;-33.981070128970906
1739209873.9622152;-45.120503652039325
1739209873.9622276;-45.120503652039325
1739209873.9622397;-38.13080360867914
1739209873.9622521;-45.120503652039325
1739209873.9622645;-38.13080360867914
1739209873.962277;-35.57807855764607
1739209873.9622893;-38.13080360867914
1739209873.9623015;-45.120503652039325
1739209873.962314;-38.13080360867914
1739209873.9623263;-45.120503652039325
1739209873.9623387;-45.120503652039325
1739209873.962351;-35.57807855764607
1739209873.9623632;-35.57807855764607
1739209873.9623756;-45.120503652039325
1739209873.962388;-38.13080360867914
1739209873.9624004;-35.57807855764607
1739209873.9624128;-45.120503652039325
1739209873.9624252;-45.120503652039325
1739209873.9624374;-32.816014438256545
1739209873.9624498;-38.13080360867914
1739209873.9624622;-38.13080360867914
1739209873.9624746;-38.13080360867914
