CAN Message; 0x77:b1bb20d10f6f1175
1739209912.3833227;-38.13080360867914
1739209912.3833287;-35.57807855764607
1739209912.3833346;-35.57807855764607
1739209912.3833406;-45.120503652039325
1739209912.3833468;-45.120503652039325
1739209912.3833528;-33.981070128970906
1739209912.3833587;-45.120503652039325
1739209912.3833647;-38.13080360867914
1739209912.3833706;-38.13080360867914
1739209912.3833768;-38.13080360867914
1739209912.3833828;-38.13080360867914
1739209912.3833888;-38.13080360867914
1739209912.3833947;-45.120503652039325
1739209912.3834007;-45.120503652039325
1739209912.3834069;-38.13080360867914
1739209912.3834128;-45.120503652039325
1739209912.3834188;-45.120503652039325
1739209912.3834248;-38.13080360867914
1739209912.3834307;-38.13080360867914
1739209912.3834367;-38.13080360867914
1739209912.3834429;-45.120503652039325
1739209912.3834488;-38.13080360867914
1739209912.3834548;-38.13080360867914
1739209912.3834608;-45.120503652039325
1739209912.3834667;-45.120503652039325
1739209912.383473;-38.13080360867914
1739209912.3834789;-35.57807855764607
1739209912.3834848;-45.120503652039325
1739209912.3834908;-45.120503652039325
1739209912.3834968;-45.120503652039325
1739209912.383503;-35.57807855764607
1739209912.383509;-38.13080360867914
1739209912.383515;-45.120503652039325
1739209912.3835208;-45.120503652039325
1739209912.3835268;-38.13080360867914
1739209912.383533;-38.13080360867914
1739209912.383539;-38.13080360867914
1739209912.383545;-38.13080360867914
1739209912.383551;-38.13080360867914
1739209912.3835568;-38.13080360867914
1739209912.3835628;-45.120503652039325
1739209912.383569;-31.141103565318915
1739209912.383575;-38.13080360867914
1739209912.383581;-45.120503652039325
1739209912.383587;-38.13080360867914
1739209912.3835928;-45.120503652039325
1739209912.383599;-35.57807855764607
1739209912.383605;-38.13080360867914
1739209912.383611;-45.120503652039325
1739209912.383617;-45.120503652039325
1739209912.383623;-38.13080360867914
1739209912.383629;-38.13080360867914
1739209912.383635;-45.120503652039325
1739209912.383641;-45.120503652039325
1739209912.383647;-45.120503652039325
1739209912.383653;-45.120503652039325
1739209912.3836591;-45.120503652039325
1739209912.383665;-38.13080360867914
1739209912.383671;-45.120503652039325
1739209912.383677;-45.120503652039325
1739209912.383683;-45.120503652039325
1739209912.3836892;-31.141103565318915
1739209912.3836951;-35.57807855764607
1739209912.383701;-45.120503652039325
1739209912.383707;-45.120503652039325
1739209912.383713;-35.57807855764607
1739209912.383719;-32.816014438256545
1739209912.3837252;-45.120503652039325
1739209912.3837311;-45.120503652039325
1739209912.383737;-35.57807855764607
1739209912.383743;-35.57807855764607
1739209912.383749;-45.120503652039325
1739209912.3837552;-38.13080360867914
1739209912.3837612;-45.120503652039325
1739209912.3837671;-45.120503652039325
1739209912.383773;-38.13080360867914
1739209912.383779;-45.120503652039325
1739209912.3837852;-38.13080360867914
1739209912.3837912;-38.13080360867914
1739209912.3837972;-38.13080360867914
1739209912.3838031;-45.120503652039325
1739209912.383809;-31.141103565318893
1739209912.3838153;-29.438486411369333
1739209912.3838212;-45.120503652039325
1739209912.3838272;-38.13080360867914
1739209912.3838332;-33.981070128970906
1739209912.3838391;-32.816014438256545
1739209912.383845;-45.120503652039325
1739209912.3838513;-38.13080360867914
1739209912.3838573;-45.120503652039325
1739209912.3838632;-45.120503652039325
1739209912.3838692;-45.120503652039325
1739209912.3838751;-45.120503652039325
1739209912.3838813;-38.13080360867914
1739209912.3838873;-38.13080360867914
1739209912.3838933;-38.13080360867914
1739209912.3838992;-45.120503652039325
1739209912.3839052;-31.141103565318893
1739209912.3839114;-29.438486411369333
1739209912.3839173;-45.120503652039325
1739209912.3839233;-45.120503652039325
1739209912.3839293;-33.981070128970906
1739209912.3839352;-35.57807855764607
1739209912.3839414;-45.120503652039325
1739209912.3839474;-38.13080360867914
1739209912.3839533;-38.13080360867914
1739209912.3839593;-45.120503652039325
1739209912.3839653;-45.120503652039325
1739209912.3839715;-45.120503652039325
1739209912.3839774;-38.13080360867914
1739209912.3839834;-35.57807855764607
1739209912.3839893;-38.13080360867914
1739209912.3839953;-45.120503652039325
1739209912.3840013;-35.57807855764607
1739209912.3840075;-35.57807855764607
1739209912.3840134;-38.13080360867914
1739209912.3840194;-45.120503652039325
1739209912.3840253;-35.57807855764607
1739209912.3840313;-35.57807855764607
1739209912.3840375;-45.120503652039325
1739209912.3840435;-45.120503652039325
1739209912.3840494;-33.981070128970906
1739209912.3840554;-29.438486411369333
1739209912.3840613;-45.120503652039325
1739209912.3840675;-45.120503652039325
1739209912.3840735;-38.13080360867914
1739209912.3840795;-32.816014438256545
1739209912.3840854;-45.120503652039325
1739209912.3840914;-45.120503652039325
1739209912.3840976;-38.13080360867914
1739209912.3841035;-38.13080360867914
1739209912.3841095;-45.120503652039325
1739209912.3841155;-45.120503652039325
1739209912.3841214;-38.13080360867914
1739209912.3841274;-45.120503652039325
1739209912.3841336;-45.120503652039325
1739209912.3841395;-45.120503652039325
1739209912.3841455;-32.816014438256545
1739209912.3841515;-25.252786309376837
1739209912.3841574;-45.120503652039325
1739209912.3841636;-45.120503652039325
1739209912.3841696;-38.13080360867914
1739209912.3841755;-38.13080360867914
1739209912.3841815;-38.13080360867914
1739209912.3841875;-45.120503652039325
1739209912.3841937;-38.13080360867914
1739209912.3841996;-33.981070128970956
1739209912.3842056;-45.120503652039325
1739209912.3842115;-38.13080360867914
1739209912.3842175;-33.981070128970906
1739209912.3842237;-45.120503652039325
1739209912.3842297;-38.13080360867914
1739209912.3842356;-45.120503652039325
1739209912.3842416;-35.57807855764607
1739209912.3842475;-28.58837851428586
1739209912.3842537;-38.13080360867914
1739209912.3842597;-38.13080360867914
1739209912.3842657;-38.13080360867914
1739209912.3842716;-35.57807855764607
1739209912.3842776;-38.13080360867914
1739209912.3842835;-38.13080360867914
1739209912.3842897;-38.13080360867914
1739209912.3842957;-45.120503652039325
1739209912.3843017;-45.120503652039325
1739209912.3843076;-45.120503652039325
1739209912.3843136;-38.13080360867914
1739209912.3843198;-33.981070128970906
1739209912.3843257;-38.13080360867914
1739209912.3843317;-38.13080360867914
1739209912.3843377;-38.13080360867914
1739209912.3843436;-38.13080360867914
1739209912.3843498;-45.120503652039325
1739209912.3843558;-45.120503652039325
1739209912.3843617;-38.13080360867914
1739209912.3843677;-45.120503652039325
1739209912.3843737;-45.120503652039325
1739209912.3843799;-45.120503652039325
1739209912.3843858;-38.13080360867914
1739209912.3843918;-31.141103565318915
1739209912.3843977;-33.981070128970906
1739209912.3844037;-38.13080360867914
1739209912.3844097;-38.13080360867914
1739209912.3844159;-38.13080360867914
1739209912.3844218;-33.981070128970906
1739209912.3844278;-38.13080360867914
1739209912.3844337;-35.57807855764607
1739209912.3844397;-38.13080360867914
1739209912.384446;-38.13080360867914
1739209912.3844519;-33.981070128970906
1739209912.3844578;-38.13080360867914
1739209912.3844638;-45.120503652039325
1739209912.3844697;-38.13080360867914
1739209912.384476;-38.13080360867914
1739209912.384482;-45.120503652039325
1739209912.3844879;-38.13080360867914
1739209912.3844938;-38.13080360867914
1739209912.3844998;-38.13080360867914
1739209912.384506;-45.120503652039325
1739209912.384512;-45.120503652039325
1739209912.384518;-38.13080360867914
1739209912.3845239;-45.120503652039325
1739209912.3845298;-45.120503652039325
1739209912.3845358;-45.120503652039325
1739209912.384542;-45.120503652039325
1739209912.384548;-45.120503652039325
1739209912.384554;-38.13080360867914
1739209912.3845599;-38.13080360867914
1739209912.3845658;-35.57807855764607
1739209912.384572;-38.13080360867914
1739209912.384578;-45.120503652039325
1739209912.384584;-38.13080360867914
1739209912.38459;-38.13080360867914
1739209912.3845959;-45.120503652039325
1739209912.384602;-38.13080360867914
1739209912.384608;-35.57807855764607
1739209912.384614;-45.120503652039325
1739209912.38462;-38.13080360867914
1739209912.384626;-35.57807855764607
1739209912.384632;-45.120503652039325
1739209912.384638;-33.981070128970906
1739209912.384644;-38.13080360867914
1739209912.38465;-38.13080360867914
1739209912.384656;-45.120503652039325
1739209912.3846622;-35.57807855764607
1739209912.384668;-38.13080360867914
1739209912.384674;-45.120503652039325
1739209912.38468;-45.120503652039325
1739209912.384686;-45.120503652039325
1739209912.384692;-45.120503652039325
1739209912.3846982;-33.981070128970906
1739209912.384704;-35.57807855764607
1739209912.38471;-45.120503652039325
1739209912.384716;-45.120503652039325
1739209912.384722;-38.13080360867914
1739209912.3847282;-38.13080360867914
1739209912.3847342;-38.13080360867914
1739209912.38474;-35.57807855764607
1739209912.384746;-38.13080360867914
1739209912.384752;-38.13080360867914
1739209912.3847582;-33.981070128970906
1739209912.3847642;-38.13080360867914
1739209912.3847702;-33.981070128970906
1739209912.384776;-32.816014438256545
1739209912.384782;-45.120503652039325
1739209912.3847883;-45.120503652039325
1739209912.3847942;-38.13080360867914
1739209912.3848002;-38.13080360867914
1739209912.3848062;-45.120503652039325
1739209912.384812;-45.120503652039325
1739209912.384818;-45.120503652039325
1739209912.3848243;-45.120503652039325
1739209912.3848302;-45.120503652039325
1739209912.3848362;-33.981070128970906
1739209912.3848422;-33.981070128970906
1739209912.384848;-38.13080360867914
1739209912.3848543;-35.57807855764607
1739209912.3848603;-38.13080360867914
1739209912.3848662;-38.13080360867914
1739209912.3848722;-38.13080360867914
1739209912.3848782;-38.13080360867914
1739209912.3848844;-35.57807855764607
1739209912.3848903;-38.13080360867914
1739209912.3848963;-38.13080360867914
1739209912.3849022;-45.120503652039325
1739209912.3849082;-38.13080360867914
1739209912.3849144;-45.120503652039325
1739209912.3849204;-38.13080360867914
1739209912.3849263;-45.120503652039325
1739209912.3849323;-45.120503652039325
1739209912.3849382;-38.13080360867914
1739209912.3849444;-38.13080360867914
1739209912.3849504;-38.13080360867914
1739209912.3849564;-45.120503652039325
1739209912.3849623;-38.13080360867914
1739209912.3849683;-45.120503652039325
1739209912.3849742;-27.8777449560314
1739209912.3849804;-27.8777449560314
1739209912.3849864;-45.120503652039325
1739209912.3849924;-45.120503652039325
1739209912.3849983;-38.13080360867914
1739209912.3850043;-32.816014438256545
1739209912.3850105;-45.120503652039325
1739209912.3850164;-45.120503652039325
1739209912.3850224;-45.120503652039325
1739209912.3850284;-35.57807855764607
1739209912.3850343;-45.120503652039325
1739209912.3850405;-45.120503652039325
1739209912.3850465;-45.120503652039325
1739209912.3850524;-45.120503652039325
1739209912.3850584;-38.13080360867914
1739209912.3850644;-45.120503652039325
1739209912.3850706;-35.57807855764607
1739209912.3850765;-29.438486411369333
1739209912.3850825;-38.13080360867914
1739209912.3850884;-45.120503652039325
1739209912.3850944;-32.816014438256545
1739209912.3851004;-35.57807855764607
1739209912.3851066;-45.120503652039325
1739209912.3851125;-45.120503652039325
1739209912.3851185;-45.120503652039325
1739209912.3851244;-45.120503652039325
1739209912.3851304;-38.13080360867914
1739209912.3851366;-45.120503652039325
1739209912.3851426;-38.13080360867914
1739209912.3851485;-45.120503652039325
1739209912.3851545;-38.13080360867914
1739209912.3851604;-45.120503652039325
1739209912.3851666;-38.13080360867914
1739209912.3851726;-31.141103565318915
1739209912.3851786;-38.13080360867914
1739209912.3851845;-45.120503652039325
1739209912.3851905;-38.13080360867914
1739209912.3851967;-35.57807855764607
1739209912.3852026;-45.120503652039325
1739209912.3852086;-38.13080360867914
1739209912.3852146;-45.120503652039325
1739209912.3852205;-38.13080360867914
1739209912.3852267;-38.13080360867914
1739209912.3852327;-45.120503652039325
1739209912.3852386;-45.120503652039325
1739209912.3852446;-45.120503652039325
1739209912.3852506;-45.120503652039325
1739209912.3852565;-45.120503652039325
1739209912.3852627;-38.13080360867914
1739209912.3852687;-38.13080360867914
1739209912.3852746;-45.120503652039325
1739209912.3852806;-45.120503652039325
1739209912.3852866;-32.816014438256545
1739209912.3852928;-38.13080360867914
1739209912.3852987;-45.120503652039325
1739209912.3853047;-45.120503652039325
1739209912.392701;-32.816014438256545
1739209912.3927112;-45.120503652039325
1739209912.3927217;-38.13080360867914
1739209912.392732;-32.816014438256545
1739209912.3927424;-38.13080360867914
1739209912.3927526;-45.120503652039325
1739209912.3927631;-38.13080360867914
1739209912.3927734;-35.57807855764607
1739209912.3927839;-38.13080360867914
1739209912.3927941;-45.120503652039325
1739209912.3928046;-38.13080360867914
1739209912.3928149;-35.57807855764607
1739209912.3928254;-45.120503652039325
1739209912.3928356;-45.120503652039325
1739209912.392846;-33.981070128970906
1739209912.3928564;-38.13080360867914
1739209912.3928668;-38.13080360867914
1739209912.392877;-45.120503652039325
1739209912.3928876;-35.57807855764607
1739209912.3928978;-45.120503652039325
1739209912.3929083;-38.13080360867914
1739209912.3929186;-35.57807855764607
1739209912.392929;-38.13080360867914
1739209912.3929393;-35.57807855764607
1739209912.3929498;-38.13080360867914
1739209912.39296;-45.120503652039325
1739209912.3929706;-38.13080360867914
1739209912.3929808;-33.981070128970906
1739209912.3929913;-45.120503652039325
1739209912.3930016;-45.120503652039325
1739209912.393012;-45.120503652039325
1739209912.3930223;-45.120503652039325
1739209912.3930328;-45.120503652039325
1739209912.393043;-45.120503652039325
1739209912.3930535;-38.13080360867914
1739209912.3930638;-38.13080360867914
1739209912.3930743;-38.13080360867914
1739209912.3930845;-45.120503652039325
1739209912.393095;-38.13080360867914
1739209912.3931053;-38.13080360867914
1739209912.3931158;-38.13080360867914
1739209912.393126;-38.13080360867914
1739209912.3931365;-45.120503652039325
1739209912.3931468;-45.120503652039325
1739209912.3931572;-35.57807855764607
1739209912.3931675;-35.57807855764607
1739209912.393178;-45.120503652039325
1739209912.3931882;-35.57807855764607
1739209912.3931987;-45.120503652039325
1739209912.393209;-45.120503652039325
1739209912.3932195;-38.13080360867914
1739209912.3932297;-45.120503652039325
1739209912.3932402;-45.120503652039325
1739209912.3932505;-38.13080360867914
1739209912.393261;-38.13080360867914
1739209912.3932712;-45.120503652039325
1739209912.3932817;-38.13080360867914
1739209912.393292;-45.120503652039325
1739209912.3933024;-45.120503652039325
1739209912.3933127;-45.120503652039325
1739209912.3933232;-38.13080360867914
1739209912.3933334;-27.8777449560314
1739209912.393344;-45.120503652039325
1739209912.3933542;-45.120503652039325
1739209912.3933647;-45.120503652039325
1739209912.393375;-33.981070128970906
1739209912.3933854;-38.13080360867914
1739209912.3933957;-38.13080360867914
1739209912.3934062;-45.120503652039325
1739209912.3934164;-38.13080360867914
1739209912.393427;-45.120503652039325
1739209912.3934371;-45.120503652039325
1739209912.3934476;-45.120503652039325
1739209912.393458;-45.120503652039325
1739209912.3934684;-38.13080360867914
1739209912.3934786;-45.120503652039325
1739209912.3934891;-38.13080360867914
1739209912.3934994;-38.13080360867914
1739209912.3935099;-38.13080360867914
1739209912.39352;-45.120503652039325
1739209912.3935306;-38.13080360867914
1739209912.3935409;-38.13080360867914
1739209912.3935513;-33.981070128970906
1739209912.3935616;-38.13080360867914
1739209912.393572;-45.120503652039325
1739209912.3935823;-28.58837851428586
1739209912.3935928;-35.57807855764607
1739209912.393603;-38.13080360867914
1739209912.3936136;-45.120503652039325
1739209912.3936238;-38.13080360867914
1739209912.3936343;-33.981070128970906
1739209912.3936446;-38.13080360867914
1739209912.393655;-38.13080360867914
1739209912.3936653;-31.141103565318943
1739209912.3936758;-38.13080360867914
1739209912.393686;-35.57807855764607
1739209912.3936965;-38.13080360867914
1739209912.3937068;-45.120503652039325
1739209912.3937173;-45.120503652039325
1739209912.3937275;-33.981070128970906
1739209912.393738;-45.120503652039325
1739209912.3937483;-31.141103565318915
1739209912.3937588;-33.981070128970906
1739209912.393769;-45.120503652039325
1739209912.3937795;-38.13080360867914
1739209912.3937898;-45.120503652039325
1739209912.3938003;-38.13080360867914
1739209912.3938105;-38.13080360867914
1739209912.393821;-38.13080360867914
1739209912.3938313;-45.120503652039325
1739209912.3938417;-33.981070128970906
1739209912.393852;-33.981070128970906
1739209912.3938625;-38.13080360867914
1739209912.3938727;-45.120503652039325
1739209912.3938832;-45.120503652039325
1739209912.3938935;-45.120503652039325
1739209912.393904;-45.120503652039325
1739209912.3939142;-38.13080360867914
1739209912.3939247;-38.13080360867914
1739209912.393935;-45.120503652039325
1739209912.3939455;-38.13080360867914
1739209912.3939557;-45.120503652039325
1739209912.3939662;-45.120503652039325
1739209912.3939764;-35.57807855764607
1739209912.393987;-38.13080360867914
1739209912.3939972;-38.13080360867914
1739209912.3940077;-35.57807855764607
1739209912.394018;-38.13080360867914
1739209912.3940284;-45.120503652039325
1739209912.3940387;-33.981070128970906
1739209912.3940492;-32.816014438256545
1739209912.3940594;-38.13080360867914
1739209912.39407;-35.57807855764607
1739209912.3940802;-33.981070128970906
1739209912.3940907;-45.120503652039325
1739209912.394101;-45.120503652039325
1739209912.3941114;-45.120503652039325
1739209912.3941216;-45.120503652039325
1739209912.3941321;-45.120503652039325
1739209912.3941424;-45.120503652039325
1739209912.3941529;-45.120503652039325
1739209912.3941631;-38.13080360867914
1739209912.3941736;-38.13080360867914
1739209912.3941839;-45.120503652039325
1739209912.3941944;-45.120503652039325
1739209912.3942046;-45.120503652039325
1739209912.394215;-33.981070128970906
1739209912.3942254;-38.13080360867914
1739209912.3942358;-38.13080360867914
1739209912.394246;-45.120503652039325
1739209912.3942566;-33.981070128970906
1739209912.3942668;-45.120503652039325
1739209912.3942773;-45.120503652039325
1739209912.3942876;-45.120503652039325
1739209912.394298;-35.57807855764607
1739209912.3943083;-38.13080360867914
1739209912.3943188;-45.120503652039325
1739209912.394329;-45.120503652039325
1739209912.3943396;-45.120503652039325
1739209912.3943498;-45.120503652039325
1739209912.3943603;-38.13080360867914
1739209912.3943706;-32.816014438256545
1739209912.394381;-45.120503652039325
1739209912.3943913;-38.13080360867914
1739209912.3944018;-45.120503652039325
1739209912.394412;-45.120503652039325
1739209912.3944225;-45.120503652039325
1739209912.3944328;-38.13080360867914
1739209912.3944433;-38.13080360867914
1739209912.3944535;-38.13080360867914
1739209912.394464;-33.981070128970906
1739209912.3944743;-35.57807855764607
1739209912.3944848;-45.120503652039325
1739209912.394495;-45.120503652039325
1739209912.3945055;-31.141103565318915
1739209912.3945158;-38.13080360867914
1739209912.3945262;-45.120503652039325
1739209912.3945365;-38.13080360867914
1739209912.394547;-38.13080360867914
1739209912.3945572;-45.120503652039325
1739209912.3945677;-45.120503652039325
1739209912.394578;-45.120503652039325
1739209912.3945885;-38.13080360867914
1739209912.3945987;-45.120503652039325
1739209912.3946092;-35.57807855764607
1739209912.3946195;-35.57807855764607
1739209912.39463;-45.120503652039325
1739209912.3946402;-45.120503652039325
1739209912.3946507;-45.120503652039325
1739209912.394661;-38.13080360867914
1739209912.3946714;-28.58837851428586
1739209912.3946817;-32.816014438256545
1739209912.3946922;-38.13080360867914
1739209912.3947024;-38.13080360867914
1739209912.394713;-38.13080360867914
1739209912.3947232;-35.57807855764607
1739209912.3947337;-45.120503652039325
1739209912.394744;-45.120503652039325
1739209912.3947544;-38.13080360867914
1739209912.3947647;-45.120503652039325
1739209912.3947752;-38.13080360867914
1739209912.3947854;-45.120503652039325
1739209912.394796;-45.120503652039325
1739209912.3948061;-45.120503652039325
1739209912.3948166;-45.120503652039325
1739209912.394827;-38.13080360867914
1739209912.3948374;-45.120503652039325
1739209912.3948476;-45.120503652039325
1739209912.3948581;-38.13080360867914
1739209912.3948684;-38.13080360867914
1739209912.3948789;-38.13080360867914
1739209912.394889;-45.120503652039325
1739209912.3948996;-45.120503652039325
1739209912.3949099;-45.120503652039325
1739209912.3949203;-32.816014438256545
1739209912.3949306;-32.816014438256545
1739209912.394941;-38.13080360867914
1739209912.3949513;-35.57807855764607
1739209912.3949618;-35.57807855764607
1739209912.394972;-35.57807855764607
1739209912.3949826;-45.120503652039325
1739209912.3949928;-32.816014438256545
1739209912.3950033;-45.120503652039325
1739209912.3950136;-38.13080360867914
1739209912.395024;-38.13080360867914
1739209912.3950343;-45.120503652039325
1739209912.3950448;-45.120503652039325
1739209912.395055;-45.120503652039325
1739209912.3950655;-35.57807855764607
1739209912.3950758;-45.120503652039325
1739209912.3950863;-35.57807855764607
1739209912.3950965;-29.438486411369333
1739209912.395107;-45.120503652039325
1739209912.3951173;-38.13080360867914
1739209912.3951278;-38.13080360867914
1739209912.395138;-35.57807855764607
1739209912.3951485;-38.13080360867914
1739209912.3951588;-35.57807855764607
1739209912.3951693;-45.120503652039325
1739209912.3951795;-33.981070128970956
1739209912.39519;-45.120503652039325
1739209912.3952003;-38.13080360867914
1739209912.3952107;-45.120503652039325
1739209912.395221;-45.120503652039325
1739209912.3952315;-38.13080360867914
1739209912.3952417;-38.13080360867914
1739209912.3952522;-33.981070128970906
1739209912.3952625;-32.816014438256545
1739209912.395273;-35.57807855764607
1739209912.3952832;-35.57807855764607
1739209912.3952937;-45.120503652039325
1739209912.395304;-45.120503652039325
1739209912.3953145;-38.13080360867914
1739209912.3953247;-35.57807855764607
1739209912.3953352;-38.13080360867914
1739209912.3953457;-45.120503652039325
1739209912.395356;-33.981070128970906
1739209912.3953664;-38.13080360867914
1739209912.3953767;-38.13080360867914
1739209912.3953872;-33.981070128970906
1739209912.3953974;-45.120503652039325
1739209912.395408;-38.13080360867914
1739209912.3954182;-38.13080360867914
1739209912.3954287;-45.120503652039325
1739209912.395439;-35.57807855764607
1739209912.3954494;-35.57807855764607
1739209912.3954597;-38.13080360867914
1739209912.3954701;-45.120503652039325
1739209912.3954804;-38.13080360867914
1739209912.395491;-35.57807855764607
1739209912.3955011;-45.120503652039325
1739209912.3955116;-38.13080360867914
1739209912.3955219;-33.981070128970906
1739209912.3955324;-35.57807855764607
1739209912.3955426;-38.13080360867914
1739209912.395553;-35.57807855764607
1739209912.3955634;-33.981070128970906
1739209912.3955739;-45.120503652039325
1739209912.395584;-33.981070128970906
1739209912.3955946;-45.120503652039325
1739209912.3956048;-38.13080360867914
1739209912.3956153;-32.816014438256545
1739209912.3956256;-38.13080360867914
1739209912.395636;-45.120503652039325
1739209912.3956463;-33.981070128970906
1739209912.3956568;-38.13080360867914
1739209912.395667;-38.13080360867914
1739209912.3956776;-38.13080360867914
1739209912.3956878;-38.13080360867914
1739209912.3956983;-38.13080360867914
1739209912.3957086;-45.120503652039325
1739209912.395719;-38.13080360867914
1739209912.3957293;-38.13080360867914
1739209912.3957398;-45.120503652039325
1739209912.39575;-45.120503652039325
1739209912.3957605;-38.13080360867914
1739209912.3957708;-33.981070128970906
1739209912.3957813;-38.13080360867914
1739209912.3957915;-45.120503652039325
1739209912.395802;-38.13080360867914
1739209912.3958123;-45.120503652039325
1739209912.3958228;-45.120503652039325
1739209912.395833;-38.13080360867914
1739209912.3958435;-45.120503652039325
1739209912.3958538;-38.13080360867914
1739209912.3958642;-38.13080360867914
1739209912.3958745;-38.13080360867914
1739209912.395885;-45.120503652039325
1739209912.3958952;-38.13080360867914
1739209912.3959057;-32.816014438256545
1739209912.395916;-45.120503652039325
1739209912.3959265;-38.13080360867914
1739209912.3959367;-33.981070128970906
1739209912.3959472;-45.120503652039325
1739209912.3959575;-45.120503652039325
1739209912.395968;-38.13080360867914
1739209912.3959782;-33.981070128970906
1739209912.3959887;-45.120503652039325
1739209912.395999;-45.120503652039325
1739209912.3960094;-45.120503652039325
1739209912.3960197;-38.13080360867914
1739209912.3960302;-45.120503652039325
1739209912.3960404;-38.13080360867914
1739209912.396051;-38.13080360867914
1739209912.3960612;-33.981070128970906
1739209912.3960717;-45.120503652039325
1739209912.396082;-38.13080360867914
1739209912.3960924;-35.57807855764607
1739209912.3961027;-38.13080360867914
1739209912.3961132;-45.120503652039325
1739209912.3961234;-38.13080360867914
1739209912.396134;-35.57807855764607
1739209912.3961442;-38.13080360867914
1739209912.3961546;-45.120503652039325
1739209912.396165;-38.13080360867914
1739209912.3961754;-38.13080360867914
1739209912.3961856;-33.981070128970906
1739209912.3961961;-45.120503652039325
1739209912.3962064;-38.13080360867914
1739209912.3962169;-33.981070128970906
1739209912.3962271;-33.981070128970906
1739209912.3962376;-45.120503652039325
1739209912.3962479;-38.13080360867914
1739209912.3962584;-33.981070128970906
1739209912.3962686;-28.588378514285886
1739209912.396279;-45.120503652039325
1739209912.3962893;-38.13080360867914
1739209912.3962998;-38.13080360867914
1739209912.39631;-45.120503652039325
1739209912.3963206;-38.13080360867914
1739209912.3963308;-38.13080360867914
1739209912.3963413;-35.57807855764607
1739209912.3963516;-28.992665084841942
1739209912.396362;-38.13080360867914
1739209912.3963723;-45.120503652039325
1739209912.3963828;-38.13080360867914
1739209912.396393;-38.13080360867914
1739209912.3964036;-45.120503652039325
1739209912.3964138;-38.13080360867914
1739209912.3964243;-35.57807855764607
1739209912.3964345;-32.81601443825658
1739209912.396445;-45.120503652039325
1739209912.3964553;-33.981070128970906
1739209912.3964658;-38.13080360867914
1739209912.396476;-38.13080360867914
1739209912.3964865;-45.120503652039325
1739209912.3964968;-38.13080360867914
1739209912.3965073;-38.13080360867914
1739209912.3965175;-33.981070128970906
1739209912.396528;-45.120503652039325
1739209912.3965383;-45.120503652039325
1739209912.3965487;-45.120503652039325
1739209912.396559;-45.120503652039325
1739209912.3965695;-45.120503652039325
1739209912.3965797;-31.141103565318915
1739209912.3965902;-35.57807855764607
1739209912.3966005;-45.120503652039325
1739209912.396611;-38.13080360867914
1739209912.3966212;-45.120503652039325
1739209912.3966317;-38.13080360867914
1739209912.396642;-35.57807855764607
1739209912.3966525;-45.120503652039325
1739209912.3966627;-45.120503652039325
1739209912.3966732;-35.57807855764607
1739209912.3966835;-33.981070128970956
1739209912.396694;-45.120503652039325
1739209912.3967042;-35.57807855764607
1739209912.3967147;-38.13080360867914
1739209912.396725;-45.120503652039325
1739209912.3967354;-38.13080360867914
1739209912.3967457;-35.57807855764607
1739209912.3967562;-38.13080360867914
1739209912.3967664;-29.438486411369333
1739209912.396777;-32.816014438256545
1739209912.3967872;-45.120503652039325
1739209912.3967977;-38.13080360867914
1739209912.396808;-38.13080360867914
1739209912.3968184;-38.13080360867914
1739209912.3968287;-45.120503652039325
1739209912.3968391;-45.120503652039325
1739209912.3968494;-45.120503652039325
1739209912.39686;-45.120503652039325
1739209912.3968701;-38.13080360867914
1739209912.3968806;-45.120503652039325
1739209912.3968909;-38.13080360867914
1739209912.3969014;-32.816014438256545
1739209912.3969116;-45.120503652039325
1739209912.396922;-45.120503652039325
1739209912.3969324;-38.13080360867914
1739209912.3969429;-35.57807855764607
1739209912.396953;-38.13080360867914
1739209912.3969636;-38.13080360867914
1739209912.3969738;-38.13080360867914
1739209912.3969843;-38.13080360867914
1739209912.3969946;-35.57807855764607
1739209912.397005;-45.120503652039325
1739209912.3970153;-32.816014438256545
1739209912.3970258;-38.13080360867914
1739209912.397036;-45.120503652039325
1739209912.3970466;-38.13080360867914
1739209912.3970568;-33.981070128970906
1739209912.3970673;-45.120503652039325
1739209912.3970776;-38.13080360867914
1739209912.397088;-35.57807855764607
1739209912.3970983;-45.120503652039325
1739209912.3971088;-45.120503652039325
1739209912.397119;-38.13080360867914
1739209912.3971295;-38.13080360867914
1739209912.3971398;-45.120503652039325
1739209912.3971503;-45.120503652039325
1739209912.3971605;-38.13080360867914
1739209912.397171;-35.57807855764607
1739209912.3971813;-45.120503652039325
1739209912.3971918;-38.13080360867914
1739209912.397202;-35.57807855764607
1739209912.3972125;-35.57807855764607
1739209912.3972228;-45.120503652039325
1739209912.3972332;-45.120503652039325
1739209912.3972435;-35.57807855764607
1739209912.397254;-35.57807855764607
1739209912.3972642;-38.13080360867914
1739209912.3972747;-38.13080360867914
1739209912.397285;-38.13080360867914
1739209912.3972955;-45.120503652039325
1739209912.3973057;-45.120503652039325
1739209912.3973162;-38.13080360867914
1739209912.3973265;-38.13080360867914
1739209912.397337;-35.57807855764607
1739209912.3973472;-45.120503652039325
1739209912.3973577;-33.981070128970906
1739209912.397368;-32.816014438256545
1739209912.3973784;-35.57807855764607
1739209912.3973887;-45.120503652039325
1739209912.3973992;-45.120503652039325
1739209912.3974094;-35.57807855764607
