CAN Message; 0x1b8:00007a51ea57f7dd
Timestamp;Amplitude
1739209599.8310018;-38.13080360867914
1739209599.83101;-38.13080360867914
1739209599.8310184;-38.13080360867914
1739209599.8310268;-38.13080360867914
1739209599.8310351;-38.13080360867914
1739209599.8310435;-38.13080360867914
1739209599.8310518;-45.120503652039325
1739209599.8310602;-38.13080360867914
1739209599.8310683;-45.120503652039325
1739209599.8310766;-38.13080360867914
1739209599.831085;-45.120503652039325
1739209599.8310933;-45.120503652039325
1739209599.8311017;-38.13080360867914
1739209599.83111;-33.981070128970906
1739209599.8311183;-35.57807855764607
1739209599.8311265;-35.57807855764607
1739209599.8311348;-38.13080360867914
1739209599.8311431;-45.120503652039325
1739209599.8311515;-38.13080360867914
1739209599.8311598;-45.120503652039325
1739209599.8311682;-45.120503652039325
1739209599.8311765;-45.120503652039325
1739209599.8311846;-45.120503652039325
1739209599.831193;-38.13080360867914
1739209599.8312013;-35.57807855764607
1739209599.8312097;-33.981070128970906
1739209599.831218;-45.120503652039325
1739209599.8312263;-45.120503652039325
1739209599.8312347;-38.13080360867914
1739209599.8312428;-45.120503652039325
1739209599.8312511;-38.13080360867914
1739209599.8312595;-33.981070128970906
1739209599.8312678;-45.120503652039325
1739209599.8312762;-45.120503652039325
1739209599.8312845;-38.13080360867914
1739209599.8312929;-33.981070128970906
1739209599.831301;-38.13080360867914
1739209599.8313093;-45.120503652039325
1739209599.8313177;-45.120503652039325
1739209599.831326;-38.13080360867914
1739209599.8313344;-45.120503652039325
1739209599.8313427;-45.120503652039325
1739209599.831351;-45.120503652039325
1739209599.8313591;-38.13080360867914
1739209599.8313675;-38.13080360867914
1739209599.8313758;-31.141103565318915
1739209599.8313842;-38.13080360867914
1739209599.8313925;-38.13080360867914
1739209599.8314009;-35.57807855764607
1739209599.8314092;-33.981070128970906
1739209599.8314173;-45.120503652039325
1739209599.8314257;-38.13080360867914
1739209599.831434;-45.120503652039325
1739209599.8314424;-38.13080360867914
1739209599.8314507;-35.57807855764607
1739209599.831459;-38.13080360867914
1739209599.8314674;-45.120503652039325
1739209599.8314755;-38.13080360867914
1739209599.8314838;-38.13080360867914
1739209599.8314922;-38.13080360867914
1739209599.8315005;-45.120503652039325
1739209599.8315089;-38.13080360867914
1739209599.8315172;-45.120503652039325
1739209599.8315256;-38.13080360867914
1739209599.831534;-35.57807855764607
1739209599.831542;-38.13080360867914
1739209599.8315504;-45.120503652039325
1739209599.8315587;-45.120503652039325
1739209599.831567;-31.141103565318893
1739209599.8315754;-38.13080360867914
1739209599.8315837;-45.120503652039325
1739209599.831592;-33.981070128970906
1739209599.8316002;-38.13080360867914
1739209599.8316085;-45.120503652039325
1739209599.8316169;-45.120503652039325
1739209599.8316252;-45.120503652039325
1739209599.8316336;-45.120503652039325
1739209599.831642;-35.57807855764607
1739209599.8316503;-45.120503652039325
1739209599.8316584;-45.120503652039325
1739209599.8316667;-45.120503652039325
1739209599.831675;-45.120503652039325
1739209599.8316834;-45.120503652039325
1739209599.8316917;-38.13080360867914
1739209599.8317;-35.57807855764607
1739209599.8317084;-45.120503652039325
1739209599.8317165;-45.120503652039325
1739209599.831725;-38.13080360867914
1739209599.8317332;-38.13080360867914
1739209599.8317416;-45.120503652039325
1739209599.83175;-45.120503652039325
1739209599.8317583;-38.13080360867914
1739209599.8317666;-45.120503652039325
1739209599.8317747;-38.13080360867914
1739209599.831783;-45.120503652039325
1739209599.8317914;-45.120503652039325
1739209599.8317997;-45.120503652039325
1739209599.831803;-38.13080360867914
1739209599.8318064;-45.120503652039325
1739209599.8318098;-45.120503652039325
1739209599.8318129;-45.120503652039325
1739209599.8318162;-45.120503652039325
1739209599.8318195;-38.13080360867914
1739209599.8318229;-38.13080360867914
1739209599.8318262;-38.13080360867914
1739209599.8318295;-45.120503652039325
1739209599.831833;-35.57807855764607
1739209599.831836;-45.120503652039325
1739209599.8318393;-38.13080360867914
1739209599.8318427;-38.13080360867914
1739209599.831846;-45.120503652039325
1739209599.8318493;-45.120503652039325
1739209599.8318527;-45.120503652039325
1739209599.831856;-45.120503652039325
1739209599.831859;-45.120503652039325
1739209599.8318624;-38.13080360867914
1739209599.8318658;-38.13080360867914
1739209599.8318691;-38.13080360867914
1739209599.8318725;-38.13080360867914
1739209599.8318758;-38.13080360867914
1739209599.8318791;-35.57807855764607
1739209599.8318822;-33.981070128970906
1739209599.8318856;-38.13080360867914
1739209599.831889;-38.13080360867914
1739209599.8318923;-33.981070128970906
1739209599.8318956;-32.816014438256545
1739209599.831899;-38.13080360867914
1739209599.8319023;-38.13080360867914
1739209599.8319054;-45.120503652039325
1739209599.8319087;-38.13080360867914
1739209599.831912;-35.57807855764607
1739209599.8319154;-45.120503652039325
1739209599.8319187;-38.13080360867914
1739209599.831922;-45.120503652039325
1739209599.8319254;-45.120503652039325
1739209599.8319285;-45.120503652039325
1739209599.8319318;-38.13080360867914
1739209599.8319352;-38.13080360867914
1739209599.8319385;-45.120503652039325
1739209599.8319418;-38.13080360867914
1739209599.8319452;-35.57807855764607
1739209599.8319485;-33.981070128970906
1739209599.8319516;-45.120503652039325
1739209599.831955;-45.120503652039325
1739209599.8319583;-45.120503652039325
1739209599.8319616;-45.120503652039325
1739209599.831965;-45.120503652039325
1739209599.8319683;-38.13080360867914
1739209599.8319716;-38.13080360867914
1739209599.8319747;-45.120503652039325
1739209599.831978;-35.57807855764607
1739209599.8319814;-45.120503652039325
1739209599.8319848;-38.13080360867914
1739209599.831988;-38.13080360867914
1739209599.8319914;-45.120503652039325
1739209599.8319948;-38.13080360867914
1739209599.8319979;-33.981070128970906
1739209599.8320012;-35.57807855764607
1739209599.8320045;-45.120503652039325
1739209599.832008;-38.13080360867914
1739209599.8320112;-38.13080360867914
1739209599.8320146;-45.120503652039325
1739209599.832018;-38.13080360867914
1739209599.832021;-45.120503652039325
1739209599.8320243;-38.13080360867914
1739209599.8320277;-38.13080360867914
1739209599.832031;-45.120503652039325
1739209599.8320343;-38.13080360867914
1739209599.8320377;-32.816014438256545
1739209599.832041;-45.120503652039325
1739209599.8320441;-45.120503652039325
1739209599.8320475;-38.13080360867914
1739209599.8320508;-35.57807855764607
1739209599.8320541;-38.13080360867914
1739209599.8320575;-45.120503652039325
1739209599.8320608;-45.120503652039325
1739209599.8320642;-45.120503652039325
1739209599.8320673;-38.13080360867914
1739209599.8320706;-32.816014438256545
1739209599.832074;-31.141103565318915
1739209599.8320773;-45.120503652039325
1739209599.8320806;-45.120503652039325
1739209599.832084;-38.13080360867914
1739209599.8320873;-45.120503652039325
1739209599.8320904;-45.120503652039325
1739209599.8320937;-45.120503652039325
1739209599.832097;-45.120503652039325
1739209599.8321004;-45.120503652039325
1739209599.8321037;-35.57807855764607
1739209599.832107;-35.57807855764607
1739209599.8321104;-45.120503652039325
1739209599.8321135;-45.120503652039325
1739209599.8321168;-45.120503652039325
1739209599.8321202;-33.981070128970906
1739209599.8321235;-38.13080360867914
1739209599.8321269;-38.13080360867914
1739209599.8321302;-45.120503652039325
1739209599.8321335;-45.120503652039325
1739209599.8321366;-45.120503652039325
1739209599.83214;-38.13080360867914
1739209599.8321433;-45.120503652039325
1739209599.8321466;-33.981070128970906
1739209599.83215;-38.13080360867914
1739209599.8321533;-45.120503652039325
1739209599.8321567;-45.120503652039325
1739209599.8321598;-45.120503652039325
1739209599.832163;-45.120503652039325
1739209599.8321664;-45.120503652039325
1739209599.8321698;-38.13080360867914
1739209599.832173;-28.992665084841942
1739209599.8321764;-45.120503652039325
1739209599.8321798;-38.13080360867914
1739209599.832183;-38.13080360867914
1739209599.8321862;-45.120503652039325
1739209599.8321896;-45.120503652039325
1739209599.832193;-38.13080360867914
1739209599.8321962;-38.13080360867914
1739209599.8321996;-31.141103565318915
1739209599.832203;-45.120503652039325
1739209599.832206;-38.13080360867914
1739209599.8322093;-32.816014438256545
1739209599.8322127;-33.981070128970906
1739209599.832216;-45.120503652039325
1739209599.8322194;-45.120503652039325
1739209599.8322227;-38.13080360867914
1739209599.832226;-32.816014438256545
1739209599.8322291;-38.13080360867914
1739209599.8322325;-38.13080360867914
1739209599.8322358;-45.120503652039325
1739209599.8322392;-45.120503652039325
1739209599.8322425;-45.120503652039325
1739209599.8322458;-45.120503652039325
1739209599.8322492;-45.120503652039325
1739209599.8322523;-31.141103565318915
1739209599.8322556;-38.13080360867914
1739209599.832259;-38.13080360867914
1739209599.8322623;-32.816014438256545
1739209599.8322656;-35.57807855764607
1739209599.832269;-45.120503652039325
1739209599.8322723;-45.120503652039325
1739209599.8322754;-45.120503652039325
1739209599.8322787;-31.141103565318915
1739209599.832282;-38.13080360867914
1739209599.8322854;-45.120503652039325
1739209599.8322887;-45.120503652039325
1739209599.832292;-38.13080360867914
1739209599.8322954;-35.57807855764607
1739209599.8322985;-45.120503652039325
1739209599.8323019;-45.120503652039325
1739209599.8323052;-31.141103565318915
1739209599.8323085;-31.141103565318915
1739209599.8323119;-45.120503652039325
1739209599.8323152;-45.120503652039325
1739209599.8323185;-38.13080360867914
1739209599.8323216;-38.13080360867914
1739209599.832325;-38.13080360867914
1739209599.8323283;-38.13080360867914
1739209599.8323317;-38.13080360867914
1739209599.832335;-38.13080360867914
1739209599.8323383;-35.57807855764607
1739209599.8323417;-45.120503652039325
1739209599.8323448;-38.13080360867914
1739209599.832348;-45.120503652039325
1739209599.8323514;-38.13080360867914
1739209599.8323548;-45.120503652039325
1739209599.8323581;-38.13080360867914
1739209599.8323615;-45.120503652039325
1739209599.8323648;-38.13080360867914
1739209599.832368;-38.13080360867914
1739209599.8323712;-45.120503652039325
1739209599.8323746;-45.120503652039325
1739209599.832378;-45.120503652039325
1739209599.8323812;-45.120503652039325
1739209599.8323846;-38.13080360867914
1739209599.832388;-33.981070128970906
1739209599.832391;-38.13080360867914
1739209599.8323944;-38.13080360867914
1739209599.8323977;-38.13080360867914
1739209599.832401;-32.816014438256545
1739209599.8324044;-38.13080360867914
1739209599.8324077;-45.120503652039325
1739209599.832411;-45.120503652039325
1739209599.8324142;-45.120503652039325
1739209599.8324175;-45.120503652039325
1739209599.8324208;-38.13080360867914
1739209599.8324242;-45.120503652039325
1739209599.8324275;-38.13080360867914
1739209599.8324308;-32.816014438256545
1739209599.8324342;-45.120503652039325
1739209599.8324373;-35.57807855764607
1739209599.8324406;-26.487275050834715
1739209599.832444;-38.13080360867914
1739209599.8324473;-35.57807855764607
1739209599.8324506;-33.981070128970906
1739209599.832454;-45.120503652039325
1739209599.8324573;-38.13080360867914
1739209599.8324604;-33.981070128970906
1739209599.8324637;-38.13080360867914
1739209599.832467;-31.141103565318943
1739209599.8324704;-38.13080360867914
1739209599.8324738;-35.57807855764607
1739209599.832477;-38.13080360867914
1739209599.8324804;-45.120503652039325
1739209599.8324835;-38.13080360867914
1739209599.8324869;-45.120503652039325
1739209599.8324902;-38.13080360867914
1739209599.8324935;-27.8777449560314
1739209599.832497;-45.120503652039325
1739209599.8325002;-38.13080360867914
1739209599.8325036;-38.13080360867914
1739209599.8325067;-32.816014438256545
1739209599.83251;-45.120503652039325
1739209599.8325133;-38.13080360867914
1739209599.8325167;-45.120503652039325
1739209599.83252;-38.13080360867914
1739209599.8325233;-45.120503652039325
1739209599.8325267;-38.13080360867914
1739209599.8325298;-45.120503652039325
1739209599.8325331;-45.120503652039325
1739209599.8325365;-38.13080360867914
1739209599.8325398;-35.57807855764607
1739209599.8325431;-38.13080360867914
1739209599.8325465;-28.21854285175415
1739209599.8325498;-35.57807855764607
1739209599.832553;-45.120503652039325
1739209599.8325562;-35.57807855764607
1739209599.8325596;-35.57807855764607
1739209599.832563;-38.13080360867914
1739209599.8325663;-38.13080360867914
1739209599.8325696;-45.120503652039325
1739209599.832573;-38.13080360867914
1739209599.832576;-45.120503652039325
1739209599.8325794;-45.120503652039325
1739209599.8325827;-45.120503652039325
1739209599.832586;-45.120503652039325
1739209599.8325894;-38.13080360867914
1739209599.8325927;-45.120503652039325
1739209599.832596;-45.120503652039325
1739209599.8325992;-29.438486411369333
1739209599.8326025;-32.816014438256545
1739209599.8326058;-45.120503652039325
1739209599.8326092;-38.13080360867914
1739209599.8326125;-35.57807855764607
1739209599.8326159;-38.13080360867914
1739209599.8326192;-38.13080360867914
1739209599.8326223;-38.13080360867914
1739209599.8326256;-45.120503652039325
1739209599.832629;-45.120503652039325
1739209599.8326323;-33.981070128970906
1739209599.8326356;-38.13080360867914
1739209599.832639;-45.120503652039325
1739209599.8326423;-38.13080360867914
1739209599.8326454;-32.816014438256545
1739209599.8326488;-38.13080360867914
1739209599.832652;-45.120503652039325
1739209599.8326554;-45.120503652039325
1739209599.8326588;-38.13080360867914
1739209599.832662;-38.13080360867914
1739209599.8326654;-38.13080360867914
1739209599.8326688;-45.120503652039325
1739209599.8326719;-38.13080360867914
1739209599.8326752;-38.13080360867914
1739209599.8326786;-35.57807855764607
1739209599.832682;-38.13080360867914
1739209599.8326852;-45.120503652039325
1739209599.8326886;-45.120503652039325
1739209599.832692;-38.13080360867914
1739209599.832695;-35.57807855764607
1739209599.8326983;-45.120503652039325
1739209599.8327017;-38.13080360867914
1739209599.832705;-45.120503652039325
1739209599.8327084;-45.120503652039325
1739209599.8327117;-38.13080360867914
1739209599.832715;-38.13080360867914
1739209599.8327181;-45.120503652039325
1739209599.8327215;-45.120503652039325
1739209599.8327248;-45.120503652039325
1739209599.8327281;-45.120503652039325
1739209599.8327315;-32.816014438256545
1739209599.8327348;-38.13080360867914
1739209599.8327382;-38.13080360867914
1739209599.8327413;-38.13080360867914
1739209599.8327446;-35.57807855764607
1739209599.832748;-35.57807855764607
1739209599.8327513;-45.120503652039325
1739209599.8327546;-35.57807855764607
1739209599.832758;-38.13080360867914
1739209599.8327613;-45.120503652039325
1739209599.8327644;-45.120503652039325
1739209599.8327677;-45.120503652039325
1739209599.832771;-45.120503652039325
1739209599.8327744;-45.120503652039325
1739209599.8327777;-38.13080360867914
1739209599.832781;-33.981070128970906
1739209599.8327844;-45.120503652039325
1739209599.8327875;-38.13080360867914
1739209599.8327909;-35.57807855764607
1739209599.8327942;-38.13080360867914
1739209599.8327975;-45.120503652039325
1739209599.8328009;-33.981070128970906
1739209599.8328042;-31.141103565318915
1739209599.8328075;-33.981070128970906
1739209599.8328106;-45.120503652039325
1739209599.832814;-45.120503652039325
1739209599.8328173;-45.120503652039325
1739209599.8328207;-38.13080360867914
1739209599.832824;-38.13080360867914
1739209599.8328273;-45.120503652039325
1739209599.8328307;-38.13080360867914
1739209599.8328338;-38.13080360867914
1739209599.832837;-38.13080360867914
1739209599.8328404;-38.13080360867914
1739209599.8328438;-45.120503652039325
1739209599.832847;-38.13080360867914
1739209599.8328505;-38.13080360867914
1739209599.8328538;-38.13080360867914
1739209599.832857;-38.13080360867914
1739209599.8328602;-38.13080360867914
1739209599.8328636;-45.120503652039325
1739209599.832867;-45.120503652039325
1739209599.8328702;-35.57807855764607
1739209599.8328736;-35.57807855764607
1739209599.832877;-45.120503652039325
1739209599.83288;-45.120503652039325
1739209599.8328834;-35.57807855764607
1739209599.8328867;-38.13080360867914
1739209599.83289;-38.13080360867914
1739209599.8328934;-45.120503652039325
1739209599.8328967;-38.13080360867914
1739209599.8329;-38.13080360867914
1739209599.8329031;-38.13080360867914
1739209599.8329065;-38.13080360867914
1739209599.8329098;-45.120503652039325
1739209599.8329132;-38.13080360867914
1739209599.8329165;-45.120503652039325
1739209599.8329198;-38.13080360867914
1739209599.8329232;-32.816014438256545
1739209599.8329263;-45.120503652039325
1739209599.8329296;-45.120503652039325
1739209599.832933;-33.981070128970906
1739209599.8329363;-45.120503652039325
1739209599.8329396;-45.120503652039325
1739209599.832943;-45.120503652039325
1739209599.8329463;-45.120503652039325
1739209599.8329494;-45.120503652039325
1739209599.8329527;-35.57807855764607
1739209599.832956;-38.13080360867914
1739209599.8329594;-38.13080360867914
1739209599.8329628;-45.120503652039325
1739209599.832966;-38.13080360867914
1739209599.8329694;-45.120503652039325
1739209599.8329725;-38.13080360867914
1739209599.8329759;-32.816014438256545
1739209599.8329792;-35.57807855764607
1739209599.8329825;-38.13080360867914
1739209599.8329859;-38.13080360867914
1739209599.8329892;-32.816014438256545
1739209599.8329926;-45.120503652039325
1739209599.8329957;-45.120503652039325
1739209599.832999;-45.120503652039325
1739209599.8330023;-45.120503652039325
1739209599.8330057;-38.13080360867914
1739209599.833009;-45.120503652039325
1739209599.8330123;-38.13080360867914
1739209599.8330157;-45.120503652039325
1739209599.8330188;-45.120503652039325
1739209599.833022;-45.120503652039325
1739209599.8330255;-35.57807855764607
1739209599.8330288;-32.816014438256545
1739209599.8330321;-38.13080360867914
1739209599.8330355;-38.13080360867914
1739209599.8330388;-38.13080360867914
1739209599.833042;-32.816014438256545
1739209599.8330452;-38.13080360867914
1739209599.8330486;-45.120503652039325
1739209599.833052;-38.13080360867914
1739209599.8330553;-35.57807855764607
1739209599.8330586;-38.13080360867914
1739209599.833062;-38.13080360867914
1739209599.833065;-45.120503652039325
1739209599.8330684;-38.13080360867914
1739209599.8330717;-38.13080360867914
1739209599.833075;-45.120503652039325
1739209599.8330784;-45.120503652039325
1739209599.8330817;-38.13080360867914
1739209599.833085;-45.120503652039325
1739209599.8330882;-45.120503652039325
1739209599.8330915;-38.13080360867914
1739209599.8330948;-32.816014438256545
1739209599.8330982;-33.981070128970906
1739209599.8331015;-45.120503652039325
1739209599.8331048;-38.13080360867914
1739209599.8331082;-26.991370085610736
1739209599.8331113;-35.57807855764607
1739209599.8331146;-38.13080360867914
1739209599.833118;-38.13080360867914
1739209599.8331213;-32.816014438256545
1739209599.8331246;-45.120503652039325
1739209599.833128;-45.120503652039325
1739209599.8331313;-33.981070128970906
1739209599.8331344;-33.981070128970956
1739209599.8331378;-45.120503652039325
1739209599.833141;-45.120503652039325
1739209599.8331444;-38.13080360867914
1739209599.8331478;-45.120503652039325
1739209599.833151;-38.13080360867914
1739209599.8331544;-38.13080360867914
1739209599.8331575;-45.120503652039325
1739209599.8331609;-28.21854285175415
1739209599.8331642;-32.816014438256545
1739209599.8331676;-45.120503652039325
1739209599.833171;-38.13080360867914
1739209599.8331742;-32.816014438256545
1739209599.8331776;-35.57807855764607
1739209599.8331807;-45.120503652039325
1739209599.833184;-45.120503652039325
1739209599.8331873;-45.120503652039325
1739209599.8331907;-38.13080360867914
1739209599.833194;-38.13080360867914
1739209599.8331974;-38.13080360867914
1739209599.8332007;-45.120503652039325
1739209599.8332038;-45.120503652039325
1739209599.8332071;-45.120503652039325
1739209599.8332105;-45.120503652039325
1739209599.8332138;-45.120503652039325
1739209599.8332171;-45.120503652039325
1739209599.8332205;-45.120503652039325
1739209599.8332238;-38.13080360867914
1739209599.833227;-45.120503652039325
1739209599.8332303;-45.120503652039325
1739209599.8332336;-35.57807855764607
1739209599.833237;-45.120503652039325
1739209599.8332403;-38.13080360867914
1739209599.8332436;-38.13080360867914
1739209599.833247;-45.120503652039325
1739209599.83325;-45.120503652039325
1739209599.8332534;-45.120503652039325
1739209599.8332567;-33.981070128970906
1739209599.83326;-45.120503652039325
1739209599.8332634;-45.120503652039325
1739209599.8332667;-38.13080360867914
1739209599.83327;-45.120503652039325
1739209599.8332732;-45.120503652039325
1739209599.8332765;-38.13080360867914
1739209599.8332798;-38.13080360867914
1739209599.8332832;-38.13080360867914
1739209599.8332865;-38.13080360867914
1739209599.8332899;-45.120503652039325
1739209599.8332932;-30.49652367304973
1739209599.8332963;-28.992665084841942
1739209599.8332996;-45.120503652039325
1739209599.833303;-38.13080360867914
1739209599.8333063;-38.13080360867914
1739209599.8333097;-38.13080360867914
1739209599.833313;-45.120503652039325
1739209599.8333163;-38.13080360867914
1739209599.8333194;-45.120503652039325
1739209599.8333228;-38.13080360867914
1739209599.833326;-45.120503652039325
1739209599.8333294;-45.120503652039325
1739209599.8333328;-45.120503652039325
1739209599.833336;-45.120503652039325
1739209599.8333395;-35.57807855764607
1739209599.8333426;-45.120503652039325
1739209599.833346;-38.13080360867914
1739209599.8333492;-31.141103565318915
1739209599.8333526;-45.120503652039325
1739209599.833356;-38.13080360867914
1739209599.8333592;-35.57807855764607
1739209599.8333626;-38.13080360867914
1739209599.8333657;-45.120503652039325
1739209599.833369;-45.120503652039325
1739209599.8333724;-45.120503652039325
1739209599.8333757;-45.120503652039325
1739209599.833379;-45.120503652039325
1739209599.8333824;-38.13080360867914
1739209599.8333857;-32.816014438256545
1739209599.8333888;-38.13080360867914
1739209599.8333921;-45.120503652039325
1739209599.8333955;-45.120503652039325
1739209599.8333988;-38.13080360867914
1739209599.8334022;-33.981070128970906
1739209599.8334055;-45.120503652039325
1739209599.8334088;-45.120503652039325
1739209599.833412;-45.120503652039325
1739209599.8334153;-38.13080360867914
1739209599.8334186;-38.13080360867914
1739209599.833422;-38.13080360867914
1739209599.8334253;-45.120503652039325
1739209599.8334286;-33.981070128970906
1739209599.833432;-38.13080360867914
1739209599.833435;-45.120503652039325
1739209599.8334384;-45.120503652039325
1739209599.8334417;-33.981070128970906
1739209599.833445;-45.120503652039325
1739209599.8334484;-45.120503652039325
1739209599.8334517;-38.13080360867914
1739209599.833455;-38.13080360867914
1739209599.8334582;-45.120503652039325
1739209599.8334615;-38.13080360867914
1739209599.8334649;-32.816014438256545
1739209599.8334682;-45.120503652039325
1739209599.8334715;-45.120503652039325
1739209599.8334749;-45.120503652039325
1739209599.8334782;-38.13080360867914
1739209599.8334813;-33.981070128970906
1739209599.8334846;-38.13080360867914
1739209599.833488;-38.13080360867914
1739209599.8334913;-35.57807855764607
1739209599.8334947;-35.57807855764607
1739209599.833498;-33.981070128970906
1739209599.8335013;-38.13080360867914
1739209599.8335044;-38.13080360867914
1739209599.8335078;-45.120503652039325
1739209599.833511;-45.120503652039325
1739209599.8335145;-45.120503652039325
1739209599.8335178;-38.13080360867914
1739209599.8335211;-45.120503652039325
1739209599.8335245;-45.120503652039325
1739209599.8335276;-38.13080360867914
1739209599.833531;-35.57807855764607
1739209599.8335342;-38.13080360867914
1739209599.8335376;-45.120503652039325
1739209599.833541;-38.13080360867914
1739209599.8335443;-38.13080360867914
1739209599.8335476;-38.13080360867914
1739209599.8335507;-45.120503652039325
1739209599.833554;-45.120503652039325
1739209599.8335574;-45.120503652039325
1739209599.8335607;-38.13080360867914
1739209599.833564;-29.438486411369333
1739209599.8335674;-38.13080360867914
1739209599.8335707;-45.120503652039325
1739209599.8335738;-33.981070128970906
1739209599.8335772;-31.141103565318893
1739209599.8335805;-45.120503652039325
1739209599.8335838;-45.120503652039325
1739209599.8335872;-45.120503652039325
1739209599.8335905;-45.120503652039325
1739209599.8335938;-38.13080360867914
1739209599.833597;-35.57807855764607
1739209599.8336003;-38.13080360867914
1739209599.8336036;-45.120503652039325
1739209599.833607;-45.120503652039325
1739209599.8336103;-38.13080360867914
1739209599.8336136;-35.57807855764607
1739209599.833617;-35.57807855764607
1739209599.83362;-45.120503652039325
1739209599.8336234;-38.13080360867914
1739209599.8336267;-38.13080360867914
1739209599.83363;-35.57807855764607
1739209599.8336334;-38.13080360867914
1739209599.8336368;-45.120503652039325
1739209599.83364;-45.120503652039325
1739209599.8336432;-45.120503652039325
1739209599.8336465;-38.13080360867914
1739209599.8336499;-38.13080360867914
1739209599.8336532;-45.120503652039325
1739209599.8336565;-45.120503652039325
1739209599.83366;-33.981070128970906
1739209599.8336632;-45.120503652039325
1739209599.8336663;-38.13080360867914
1739209599.8336697;-35.57807855764607
1739209599.833673;-38.13080360867914
1739209599.8336763;-38.13080360867914
1739209599.8336797;-38.13080360867914
1739209599.833683;-38.13080360867914
1739209599.8336864;-45.120503652039325
1739209599.8336895;-38.13080360867914
1739209599.8336928;-38.13080360867914
1739209599.8336961;-45.120503652039325
1739209599.8336995;-45.120503652039325
1739209599.8337028;-38.13080360867914
1739209599.8337061;-38.13080360867914
1739209599.8337095;-45.120503652039325
1739209599.8337126;-38.13080360867914
1739209599.833716;-38.13080360867914
1739209599.8337193;-38.13080360867914
1739209599.8337226;-45.120503652039325
1739209599.833726;-45.120503652039325
1739209599.8337293;-45.120503652039325
1739209599.8337326;-35.57807855764607
1739209599.8337357;-31.141103565318915
1739209599.833739;-38.13080360867914
1739209599.8337424;-35.57807855764607
1739209599.8337457;-45.120503652039325
1739209599.833749;-31.141103565318893
1739209599.8337524;-33.981070128970906
1739209599.8337557;-38.13080360867914
1739209599.8337588;-45.120503652039325
1739209599.8337622;-45.120503652039325
1739209599.8337655;-38.13080360867914
1739209599.8337688;-35.57807855764607
1739209599.8337722;-35.57807855764607
1739209599.8337755;-35.57807855764607
1739209599.8337789;-45.120503652039325
1739209599.833782;-32.816014438256545
1739209599.8337853;-45.120503652039325
1739209599.8337886;-45.120503652039325
1739209599.833792;-38.13080360867914
1739209599.8337953;-38.13080360867914
1739209599.8337986;-38.13080360867914
1739209599.833802;-28.21854285175415
1739209599.833805;-32.816014438256545
1739209599.8338084;-45.120503652039325
1739209599.8338118;-38.13080360867914
1739209599.833815;-38.13080360867914
1739209599.8338184;-33.981070128970906
1739209599.8338218;-38.13080360867914
1739209599.833825;-33.981070128970906
1739209599.8338282;-45.120503652039325
1739209599.8338315;-45.120503652039325
1739209599.833835;-45.120503652039325
1739209599.8338382;-38.13080360867914
1739209599.8338416;-38.13080360867914
1739209599.833845;-45.120503652039325
1739209599.8338482;-45.120503652039325
1739209599.8338513;-38.13080360867914
1739209599.8338547;-35.57807855764607
1739209599.833858;-38.13080360867914
1739209599.8338614;-45.120503652039325
1739209599.8338647;-45.120503652039325
1739209599.833868;-45.120503652039325
1739209599.8338714;-45.120503652039325
1739209599.8338745;-38.13080360867914
1739209599.8338778;-38.13080360867914
1739209599.8338811;-33.981070128970906
1739209599.8338845;-31.141103565318915
1739209599.8338878;-45.120503652039325
1739209599.8338912;-45.120503652039325
1739209599.8338945;-38.13080360867914
1739209599.8338976;-38.13080360867914
1739209599.833901;-45.120503652039325
1739209599.8339043;-38.13080360867914
1739209599.8339076;-38.13080360867914
1739209599.833911;-38.13080360867914
1739209599.8339143;-38.13080360867914
1739209599.8339176;-45.120503652039325
1739209599.8339207;-45.120503652039325
1739209599.833924;-45.120503652039325
1739209599.8339274;-35.57807855764607
1739209599.8339307;-38.13080360867914
1739209599.833934;-33.981070128970906
1739209599.8339374;-28.58837851428586
1739209599.8339407;-38.13080360867914
1739209599.8339438;-38.13080360867914
1739209599.8339472;-38.13080360867914
1739209599.8339505;-38.13080360867914
1739209599.8339539;-38.13080360867914
1739209599.8339572;-33.981070128970906
1739209599.8339605;-45.120503652039325
1739209599.8339639;-32.81601443825658
1739209599.833967;-31.141103565318893
1739209599.8339703;-38.13080360867914
1739209599.8339736;-45.120503652039325
1739209599.833977;-45.120503652039325
1739209599.8339803;-45.120503652039325
1739209599.8339837;-38.13080360867914
1739209599.833987;-38.13080360867914
1739209599.83399;-31.141103565318915
1739209599.8339934;-35.57807855764607
1739209599.8339968;-35.57807855764607
1739209599.834;-45.120503652039325
1739209599.8340034;-35.57807855764607
1739209599.8340068;-45.120503652039325
1739209599.8340101;-45.120503652039325
1739209599.8340132;-45.120503652039325
1739209599.8340166;-38.13080360867914
1739209599.83402;-45.120503652039325
1739209599.8340232;-38.13080360867914
1739209599.8340266;-38.13080360867914
1739209599.83403;-38.13080360867914
1739209599.8340333;-38.13080360867914
1739209599.8340364;-45.120503652039325
1739209599.8340397;-45.120503652039325
1739209599.834043;-38.13080360867914
1739209599.8340464;-38.13080360867914
1739209599.8340497;-33.981070128970906
1739209599.834053;-33.981070128970906
1739209599.8340564;-38.13080360867914
1739209599.8340595;-35.57807855764607
1739209599.8340628;-38.13080360867914
1739209599.8340662;-45.120503652039325
1739209599.8340695;-38.13080360867914
1739209599.8340728;-31.141103565318893
1739209599.8340762;-38.13080360867914
