CAN Message; 0x1d3:0000df717cd8fe31
1739209792.999739;-27.267205301931607
1739209792.9997482;-35.57807855764607
1739209792.9997573;-28.21854285175415
1739209792.9997666;-38.13080360867914
1739209792.9997756;-38.13080360867914
1739209792.999785;-33.981070128970906
1739209792.999794;-45.120503652039325
1739209792.9998033;-38.13080360867914
1739209792.9998124;-38.13080360867914
1739209792.9998217;-31.14110356531892
1739209792.9998307;-38.13080360867914
1739209792.99984;-28.58837851428586
1739209792.999849;-33.981070128970906
1739209792.9998584;-35.57807855764607
1739209792.9998674;-29.438486411369333
1739209792.9998767;-31.141103565318915
1739209792.9998858;-33.981070128970906
1739209792.999895;-33.981070128970956
1739209792.9999042;-31.141103565318915
1739209792.9999135;-33.981070128970906
1739209792.9999225;-45.120503652039325
1739209792.9999318;-28.992665084841942
1739209792.9999409;-38.13080360867914
1739209792.9999502;-28.58837851428586
1739209792.9999592;-33.981070128970906
1739209792.9999685;-45.120503652039325
1739209792.9999776;-31.141103565318915
1739209792.999987;-26.487275050834715
1739209792.999996;-30.49652367304973
1739209793.0000052;-38.13080360867914
1739209793.0000143;-38.13080360867914
1739209793.0000236;-38.13080360867914
1739209793.0000327;-45.120503652039325
1739209793.000042;-45.120503652039325
1739209793.000051;-33.981070128970906
1739209793.0000603;-28.992665084841942
1739209793.0000694;-45.120503652039325
1739209793.0000787;-26.487275050834715
1739209793.0000877;-24.589719217205094
1739209793.000097;-38.13080360867914
1739209793.000106;-25.077289914212862
1739209793.0001154;-33.981070128970906
1739209793.0001245;-38.13080360867914
1739209793.0001338;-32.816014438256545
1739209793.0001428;-45.120503652039325
1739209793.000152;-30.49652367304973
1739209793.0001612;-27.87774495603143
1739209793.0001705;-29.438486411369354
1739209793.0001795;-26.991370085610722
1739209793.0001888;-31.141103565318915
1739209793.000198;-33.981070128970956
1739209793.0002072;-33.981070128970956
1739209793.0002162;-28.58837851428586
1739209793.0002255;-32.816014438256545
1739209793.0002346;-33.981070128970906
1739209793.000244;-32.81601443825658
1739209793.000253;-35.57807855764607
1739209793.0002623;-31.141103565318915
1739209793.0002713;-32.816014438256545
1739209793.0002806;-29.438486411369333
1739209793.0002897;-29.438486411369354
1739209793.000299;-31.141103565318943
1739209793.000308;-33.981070128970906
1739209793.0003173;-32.816014438256545
1739209793.0003266;-33.981070128970906
1739209793.0003357;-45.120503652039325
1739209793.000345;-33.981070128970956
1739209793.000354;-45.120503652039325
1739209793.0003633;-33.981070128970906
1739209793.0003724;-45.120503652039325
1739209793.0003817;-33.981070128970956
1739209793.0003908;-31.141103565318943
1739209793.0004;-27.267205301931607
1739209793.0004091;-27.267205301931607
1739209793.0004184;-26.991370085610722
1739209793.0004275;-25.62660358559016
1739209793.0004368;-24.589719217205094
1739209793.0004458;-32.81601443825658
1739209793.0004551;-33.981070128970906
1739209793.0004642;-31.141103565318915
1739209793.0004735;-31.141103565318943
1739209793.0004826;-38.13080360867914
1739209793.0004919;-31.141103565318915
1739209793.000501;-33.981070128970906
1739209793.0005102;-32.81601443825658
1739209793.0005193;-26.991370085610722
1739209793.0005286;-33.981070128970906
1739209793.0005376;-45.120503652039325
1739209793.000547;-28.992665084841942
1739209793.000556;-29.438486411369333
1739209793.0005653;-27.267205301931607
1739209793.0005744;-32.81601443825658
1739209793.0005836;-33.981070128970956
1739209793.0005927;-29.438486411369333
1739209793.000602;-25.826314394896357
1739209793.000611;-45.120503652039325
1739209793.0006204;-27.8777449560314
1739209793.0006294;-28.58837851428586
1739209793.0006387;-45.120503652039325
1739209793.0006478;-33.981070128970906
1739209793.000657;-33.981070128970906
1739209793.0006661;-33.981070128970906
1739209793.0006754;-26.991370085610736
1739209793.0006845;-28.992665084841942
1739209793.0006938;-35.57807855764607
1739209793.0007029;-32.816014438256545
1739209793.0007122;-27.267205301931607
1739209793.0007212;-38.13080360867914
1739209793.0007305;-38.13080360867914
1739209793.0007396;-33.981070128970906
1739209793.0007489;-33.981070128970906
1739209793.000758;-33.981070128970956
1739209793.0007672;-33.981070128970906
1739209793.0007763;-30.49652367304973
1739209793.0007856;-31.141103565318915
1739209793.0007946;-32.81601443825658
1739209793.000804;-31.141103565318943
1739209793.000813;-31.141103565318915
1739209793.0008223;-38.13080360867914
1739209793.0008314;-26.991370085610722
1739209793.0008407;-30.49652367304973
1739209793.0008497;-38.13080360867914
1739209793.000859;-27.8777449560314
1739209793.000868;-33.981070128970906
1739209793.0008774;-38.13080360867914
1739209793.0008864;-38.13080360867914
1739209793.0008957;-45.120503652039325
1739209793.0009012;-45.120503652039325
1739209793.0009067;-35.57807855764607
1739209793.0009122;-38.13080360867914
1739209793.0009177;-45.120503652039325
1739209793.0009232;-38.13080360867914
1739209793.0009286;-38.13080360867914
1739209793.0009341;-33.981070128970906
1739209793.0009398;-45.120503652039325
1739209793.0009453;-38.13080360867914
1739209793.0009508;-38.13080360867914
1739209793.0009563;-45.120503652039325
1739209793.0009618;-45.120503652039325
1739209793.0009673;-45.120503652039325
1739209793.0009727;-38.13080360867914
1739209793.0009782;-38.13080360867914
1739209793.0009837;-38.13080360867914
1739209793.0009892;-38.13080360867914
1739209793.0009947;-38.13080360867914
1739209793.0010002;-45.120503652039325
1739209793.0010056;-45.120503652039325
1739209793.0010111;-38.13080360867914
1739209793.0010169;-38.13080360867914
1739209793.0010223;-38.13080360867914
1739209793.0010278;-45.120503652039325
1739209793.0010333;-38.13080360867914
1739209793.0010388;-38.13080360867914
1739209793.0010443;-35.57807855764607
1739209793.0010498;-45.120503652039325
1739209793.0010552;-38.13080360867914
1739209793.0010607;-38.13080360867914
1739209793.0010662;-45.120503652039325
1739209793.0010717;-45.120503652039325
1739209793.0010772;-45.120503652039325
1739209793.0010827;-38.13080360867914
1739209793.0010881;-38.13080360867914
1739209793.0010936;-35.57807855764607
1739209793.0010993;-45.120503652039325
1739209793.0011048;-45.120503652039325
1739209793.0011103;-38.13080360867914
1739209793.0011158;-38.13080360867914
1739209793.0011213;-38.13080360867914
1739209793.0011268;-38.13080360867914
1739209793.0011322;-45.120503652039325
1739209793.0011377;-38.13080360867914
1739209793.0011432;-45.120503652039325
1739209793.0011487;-38.13080360867914
1739209793.0011542;-45.120503652039325
1739209793.0011597;-45.120503652039325
1739209793.0011652;-45.120503652039325
1739209793.0011706;-45.120503652039325
1739209793.001176;-45.120503652039325
1739209793.0011818;-45.120503652039325
1739209793.0011873;-38.13080360867914
1739209793.0011928;-35.57807855764607
1739209793.0011983;-38.13080360867914
1739209793.0012038;-38.13080360867914
1739209793.0012093;-45.120503652039325
1739209793.0012147;-38.13080360867914
1739209793.0012202;-38.13080360867914
1739209793.0012257;-45.120503652039325
1739209793.0012312;-38.13080360867914
1739209793.0012367;-38.13080360867914
1739209793.0012422;-38.13080360867914
1739209793.0012476;-45.120503652039325
1739209793.0012531;-33.981070128970906
1739209793.0012589;-28.992665084841942
1739209793.0012643;-45.120503652039325
1739209793.0012698;-45.120503652039325
1739209793.0012753;-38.13080360867914
1739209793.0012808;-38.13080360867914
1739209793.0012863;-38.13080360867914
1739209793.0012918;-38.13080360867914
1739209793.0012972;-45.120503652039325
1739209793.0013027;-38.13080360867914
1739209793.0013082;-38.13080360867914
1739209793.0013137;-35.57807855764607
1739209793.0013192;-38.13080360867914
1739209793.0013247;-38.13080360867914
1739209793.0013301;-45.120503652039325
1739209793.0013356;-38.13080360867914
1739209793.0013413;-38.13080360867914
1739209793.0013468;-31.141103565318943
1739209793.0013523;-38.13080360867914
1739209793.0013578;-38.13080360867914
1739209793.0013633;-45.120503652039325
1739209793.0013688;-38.13080360867914
1739209793.0013742;-33.981070128970906
1739209793.0013797;-38.13080360867914
1739209793.0013852;-35.57807855764607
1739209793.0013907;-28.58837851428586
1739209793.0013962;-38.13080360867914
1739209793.0014017;-45.120503652039325
1739209793.0014071;-38.13080360867914
1739209793.0014126;-38.13080360867914
1739209793.001418;-45.120503652039325
1739209793.0014238;-35.57807855764607
1739209793.0014293;-38.13080360867914
1739209793.0014348;-45.120503652039325
1739209793.0014403;-45.120503652039325
1739209793.0014458;-45.120503652039325
1739209793.0014513;-38.13080360867914
1739209793.0014567;-30.49652367304973
1739209793.0014622;-38.13080360867914
1739209793.0014677;-45.120503652039325
1739209793.0014732;-45.120503652039325
1739209793.0014787;-45.120503652039325
1739209793.0014842;-38.13080360867914
1739209793.0014896;-35.57807855764607
1739209793.0014951;-38.13080360867914
1739209793.0015008;-38.13080360867914
1739209793.0015063;-35.57807855764607
1739209793.0015118;-45.120503652039325
1739209793.0015173;-38.13080360867914
1739209793.0015228;-33.981070128970906
1739209793.0015283;-38.13080360867914
1739209793.0015337;-38.13080360867914
1739209793.0015392;-45.120503652039325
1739209793.0015447;-33.981070128970906
1739209793.0015502;-45.120503652039325
1739209793.0015557;-33.981070128970906
1739209793.0015612;-45.120503652039325
1739209793.0015666;-45.120503652039325
1739209793.0015721;-38.13080360867914
1739209793.0015776;-45.120503652039325
1739209793.0015833;-45.120503652039325
1739209793.0015888;-38.13080360867914
1739209793.0015943;-35.57807855764607
1739209793.0015998;-45.120503652039325
1739209793.0016053;-45.120503652039325
1739209793.0016108;-35.57807855764607
1739209793.0016162;-38.13080360867914
1739209793.0016217;-45.120503652039325
1739209793.0016272;-38.13080360867914
1739209793.0016327;-45.120503652039325
1739209793.0016382;-33.981070128970906
1739209793.0016437;-45.120503652039325
1739209793.0016491;-45.120503652039325
1739209793.0016546;-38.13080360867914
1739209793.0016603;-45.120503652039325
1739209793.0016658;-45.120503652039325
1739209793.0016713;-45.120503652039325
1739209793.0016768;-35.57807855764607
1739209793.0016823;-38.13080360867914
1739209793.0016878;-45.120503652039325
1739209793.0016932;-38.13080360867914
1739209793.0016987;-35.57807855764607
1739209793.0017042;-31.141103565318915
1739209793.0017097;-45.120503652039325
1739209793.0017152;-45.120503652039325
1739209793.0017207;-35.57807855764607
1739209793.0017262;-33.981070128970906
1739209793.0017316;-45.120503652039325
1739209793.001737;-38.13080360867914
1739209793.0017428;-38.13080360867914
1739209793.0017483;-45.120503652039325
1739209793.0017538;-45.120503652039325
1739209793.0017593;-45.120503652039325
1739209793.0017648;-38.13080360867914
1739209793.0017703;-38.13080360867914
1739209793.0017757;-45.120503652039325
1739209793.0017812;-38.13080360867914
1739209793.0017867;-38.13080360867914
1739209793.0017922;-45.120503652039325
1739209793.0017977;-45.120503652039325
1739209793.0018032;-45.120503652039325
1739209793.0018086;-45.120503652039325
1739209793.0018141;-38.13080360867914
1739209793.0018196;-45.120503652039325
1739209793.0018253;-45.120503652039325
1739209793.0018308;-35.57807855764607
1739209793.0018363;-28.992665084841942
1739209793.0018418;-45.120503652039325
1739209793.0018473;-45.120503652039325
1739209793.0018528;-38.13080360867914
1739209793.0018582;-38.13080360867914
1739209793.0018637;-45.120503652039325
1739209793.0018692;-45.120503652039325
1739209793.0018747;-45.120503652039325
1739209793.0018802;-32.816014438256545
1739209793.0018857;-38.13080360867914
1739209793.0018911;-45.120503652039325
1739209793.0018966;-35.57807855764607
1739209793.0019023;-38.13080360867914
1739209793.0019078;-45.120503652039325
1739209793.0019133;-45.120503652039325
1739209793.0019188;-45.120503652039325
1739209793.0019243;-33.981070128970906
1739209793.0019298;-35.57807855764607
1739209793.0019352;-45.120503652039325
1739209793.0019407;-45.120503652039325
1739209793.0019462;-38.13080360867914
1739209793.0019517;-45.120503652039325
1739209793.0019572;-38.13080360867914
1739209793.0019627;-38.13080360867914
1739209793.0019681;-31.141103565318915
1739209793.0019736;-45.120503652039325
1739209793.001979;-45.120503652039325
1739209793.0019848;-38.13080360867914
1739209793.0019903;-38.13080360867914
1739209793.0019958;-38.13080360867914
1739209793.0020013;-38.13080360867914
1739209793.0020068;-38.13080360867914
1739209793.0020123;-32.816014438256545
1739209793.0020177;-45.120503652039325
1739209793.0020232;-45.120503652039325
1739209793.0020287;-33.981070128970906
1739209793.0020342;-45.120503652039325
1739209793.0020397;-38.13080360867914
1739209793.0020452;-45.120503652039325
1739209793.0020506;-38.13080360867914
1739209793.0020561;-31.141103565318915
1739209793.0020616;-45.120503652039325
1739209793.0020673;-38.13080360867914
1739209793.0020728;-35.57807855764607
1739209793.0020783;-38.13080360867914
1739209793.0020838;-45.120503652039325
1739209793.0020893;-45.120503652039325
1739209793.0020947;-38.13080360867914
1739209793.0021002;-33.981070128970906
1739209793.0021057;-38.13080360867914
1739209793.0021112;-38.13080360867914
1739209793.0021167;-45.120503652039325
1739209793.0021222;-33.981070128970906
1739209793.0021276;-45.120503652039325
1739209793.0021331;-45.120503652039325
1739209793.0021386;-35.57807855764607
1739209793.0021443;-38.13080360867914
1739209793.0021498;-45.120503652039325
1739209793.0021553;-45.120503652039325
1739209793.0021608;-45.120503652039325
1739209793.0021663;-45.120503652039325
1739209793.0021718;-45.120503652039325
1739209793.0021772;-45.120503652039325
1739209793.0021827;-38.13080360867914
1739209793.0021882;-38.13080360867914
1739209793.0021937;-45.120503652039325
1739209793.0021992;-38.13080360867914
1739209793.0022047;-45.120503652039325
1739209793.0022101;-38.13080360867914
1739209793.0022156;-33.981070128970906
1739209793.002221;-45.120503652039325
1739209793.0022268;-45.120503652039325
1739209793.0022323;-38.13080360867914
1739209793.0022378;-35.57807855764607
1739209793.0022433;-38.13080360867914
1739209793.0022488;-38.13080360867914
1739209793.0022542;-38.13080360867914
1739209793.0022597;-38.13080360867914
1739209793.0022652;-38.13080360867914
1739209793.0022707;-45.120503652039325
1739209793.0022762;-45.120503652039325
1739209793.0022817;-45.120503652039325
1739209793.0022871;-33.981070128970906
1739209793.0022926;-45.120503652039325
1739209793.002298;-45.120503652039325
1739209793.0023036;-45.120503652039325
1739209793.0023093;-38.13080360867914
1739209793.0023148;-45.120503652039325
1739209793.0023203;-38.13080360867914
1739209793.0023258;-32.816014438256545
1739209793.0023313;-45.120503652039325
1739209793.0023367;-45.120503652039325
1739209793.0023422;-38.13080360867914
1739209793.0023477;-45.120503652039325
1739209793.0023532;-45.120503652039325
1739209793.0023587;-35.57807855764607
1739209793.0023642;-38.13080360867914
1739209793.0023696;-45.120503652039325
1739209793.0023751;-38.13080360867914
1739209793.0023806;-30.49652367304973
1739209793.0023863;-38.13080360867914
1739209793.0023918;-45.120503652039325
1739209793.0023973;-38.13080360867914
1739209793.0024028;-32.816014438256545
1739209793.0024083;-38.13080360867914
1739209793.0024137;-45.120503652039325
1739209793.0024192;-45.120503652039325
1739209793.0024247;-38.13080360867914
1739209793.0024302;-33.981070128970906
1739209793.0024357;-45.120503652039325
1739209793.0024412;-45.120503652039325
1739209793.0024467;-32.816014438256545
1739209793.0024521;-38.13080360867914
1739209793.0024576;-31.141103565318893
1739209793.002463;-38.13080360867914
1739209793.0024688;-35.57807855764607
1739209793.0024743;-38.13080360867914
1739209793.0024798;-38.13080360867914
1739209793.0024853;-33.981070128970906
1739209793.0024908;-45.120503652039325
1739209793.0024962;-38.13080360867914
1739209793.0025017;-45.120503652039325
1739209793.0025072;-45.120503652039325
1739209793.0025127;-35.57807855764607
1739209793.0025182;-38.13080360867914
1739209793.0025237;-45.120503652039325
1739209793.0025291;-45.120503652039325
1739209793.0025346;-45.120503652039325
1739209793.00254;-45.120503652039325
1739209793.0025458;-35.57807855764607
1739209793.0025513;-35.57807855764607
1739209793.0025568;-45.120503652039325
1739209793.0025623;-38.13080360867914
1739209793.0025678;-45.120503652039325
1739209793.0025733;-38.13080360867914
1739209793.0025787;-45.120503652039325
1739209793.0025842;-45.120503652039325
1739209793.0025897;-32.816014438256545
1739209793.0025952;-35.57807855764607
1739209793.0026007;-45.120503652039325
1739209793.0026062;-35.57807855764607
1739209793.0026116;-27.8777449560314
1739209793.0026171;-45.120503652039325
1739209793.0026226;-45.120503652039325
1739209793.0026283;-35.57807855764607
1739209793.0026338;-38.13080360867914
1739209793.0026393;-45.120503652039325
1739209793.0026448;-45.120503652039325
1739209793.0026503;-45.120503652039325
1739209793.0026557;-45.120503652039325
1739209793.0026612;-33.981070128970906
1739209793.0026667;-45.120503652039325
1739209793.0026722;-45.120503652039325
1739209793.0026777;-27.8777449560314
1739209793.0026832;-31.141103565318915
1739209793.0026886;-45.120503652039325
1739209793.0026941;-33.981070128970906
1739209793.0026996;-45.120503652039325
1739209793.002705;-45.120503652039325
1739209793.0027108;-45.120503652039325
1739209793.0027163;-45.120503652039325
1739209793.0027218;-45.120503652039325
1739209793.0027273;-45.120503652039325
1739209793.0027328;-35.57807855764607
1739209793.0027382;-38.13080360867914
1739209793.0027437;-38.13080360867914
1739209793.0027492;-38.13080360867914
1739209793.0027547;-38.13080360867914
1739209793.0027602;-33.981070128970906
1739209793.0027657;-45.120503652039325
1739209793.0027711;-45.120503652039325
1739209793.0027766;-45.120503652039325
1739209793.002782;-38.13080360867914
1739209793.0027878;-45.120503652039325
1739209793.0027933;-45.120503652039325
1739209793.0027988;-31.141103565318893
1739209793.0028043;-38.13080360867914
1739209793.0028098;-38.13080360867914
1739209793.0028152;-32.816014438256545
1739209793.0028207;-33.981070128970906
1739209793.0028262;-45.120503652039325
1739209793.0028317;-45.120503652039325
1739209793.0028372;-38.13080360867914
1739209793.0028427;-38.13080360867914
1739209793.0028481;-38.13080360867914
1739209793.0028536;-45.120503652039325
1739209793.002859;-45.120503652039325
1739209793.0028646;-45.120503652039325
1739209793.0028703;-45.120503652039325
1739209793.0028758;-35.57807855764607
1739209793.0028813;-35.57807855764607
1739209793.0028868;-45.120503652039325
1739209793.0028923;-45.120503652039325
1739209793.0028977;-38.13080360867914
1739209793.0029032;-33.981070128970906
1739209793.0029087;-45.120503652039325
1739209793.0029142;-38.13080360867914
1739209793.0029197;-38.13080360867914
1739209793.0029252;-45.120503652039325
1739209793.0029306;-38.13080360867914
1739209793.0029361;-45.120503652039325
1739209793.0029416;-38.13080360867914
1739209793.002947;-33.981070128970906
1739209793.0029528;-38.13080360867914
1739209793.0029583;-38.13080360867914
1739209793.0029638;-45.120503652039325
1739209793.0029693;-38.13080360867914
1739209793.0029747;-35.57807855764607
1739209793.0029802;-38.13080360867914
1739209793.0029857;-38.13080360867914
1739209793.0029912;-32.816014438256545
1739209793.0029967;-33.981070128970906
1739209793.0030022;-38.13080360867914
1739209793.0030077;-38.13080360867914
1739209793.0030131;-33.981070128970906
1739209793.0030186;-45.120503652039325
1739209793.003024;-45.120503652039325
1739209793.0030298;-45.120503652039325
1739209793.0030353;-33.981070128970906
1739209793.0030408;-38.13080360867914
1739209793.0030463;-45.120503652039325
1739209793.0030518;-35.57807855764607
1739209793.0030572;-45.120503652039325
1739209793.0030627;-45.120503652039325
1739209793.0030682;-38.13080360867914
1739209793.0030737;-35.57807855764607
1739209793.0030792;-31.141103565318915
1739209793.0030847;-31.141103565318915
1739209793.0030901;-38.13080360867914
1739209793.0030956;-45.120503652039325
1739209793.003101;-32.816014438256545
1739209793.0031066;-33.981070128970906
1739209793.0031123;-45.120503652039325
1739209793.0031178;-32.816014438256545
1739209793.0031233;-38.13080360867914
1739209793.0031288;-38.13080360867914
1739209793.0031343;-35.57807855764607
1739209793.0031397;-45.120503652039325
1739209793.0031452;-45.120503652039325
1739209793.0031507;-45.120503652039325
1739209793.0031562;-38.13080360867914
1739209793.0031617;-38.13080360867914
1739209793.0031672;-45.120503652039325
1739209793.0031726;-33.981070128970906
1739209793.0031781;-38.13080360867914
1739209793.0031836;-45.120503652039325
1739209793.0031893;-30.49652367304973
1739209793.0031948;-31.141103565318915
1739209793.0032003;-35.57807855764607
1739209793.0032058;-45.120503652039325
1739209793.0032113;-31.141103565318915
1739209793.0032167;-27.267205301931607
1739209793.0032222;-38.13080360867914
1739209793.0032277;-38.13080360867914
1739209793.0032332;-35.57807855764607
1739209793.0032387;-45.120503652039325
1739209793.0032442;-38.13080360867914
1739209793.0032496;-38.13080360867914
1739209793.0032551;-38.13080360867914
1739209793.0032606;-45.120503652039325
1739209793.003266;-45.120503652039325
1739209793.0032718;-45.120503652039325
1739209793.0032773;-45.120503652039325
1739209793.0032828;-45.120503652039325
1739209793.0032883;-45.120503652039325
1739209793.0032938;-45.120503652039325
1739209793.0032992;-38.13080360867914
1739209793.0033047;-32.816014438256545
1739209793.0033102;-38.13080360867914
1739209793.0033157;-45.120503652039325
1739209793.0033212;-45.120503652039325
1739209793.0033267;-38.13080360867914
1739209793.0033321;-35.57807855764607
1739209793.0033376;-45.120503652039325
1739209793.003343;-38.13080360867914
1739209793.0033486;-33.981070128970906
1739209793.0033543;-45.120503652039325
1739209793.0033598;-45.120503652039325
1739209793.0033653;-38.13080360867914
1739209793.0033708;-38.13080360867914
1739209793.0033762;-45.120503652039325
1739209793.0033817;-45.120503652039325
1739209793.0033872;-45.120503652039325
1739209793.0033927;-38.13080360867914
1739209793.0033982;-38.13080360867914
1739209793.0034037;-45.120503652039325
1739209793.0034091;-45.120503652039325
1739209793.0034146;-32.816014438256545
1739209793.00342;-31.141103565318915
1739209793.0034256;-45.120503652039325
1739209793.0034313;-35.57807855764607
1739209793.0034368;-38.13080360867914
1739209793.0034423;-38.13080360867914
1739209793.0034478;-38.13080360867914
1739209793.0034533;-38.13080360867914
1739209793.0034587;-38.13080360867914
1739209793.0034642;-45.120503652039325
1739209793.0034697;-45.120503652039325
1739209793.0034752;-45.120503652039325
1739209793.0034807;-45.120503652039325
1739209793.0034862;-38.13080360867914
1739209793.0034916;-45.120503652039325
1739209793.0034971;-38.13080360867914
1739209793.0035026;-35.57807855764607
1739209793.003508;-38.13080360867914
1739209793.0035138;-45.120503652039325
1739209793.0035193;-45.120503652039325
1739209793.0035248;-32.816014438256545
1739209793.0035303;-30.49652367304973
1739209793.0035357;-45.120503652039325
1739209793.0035412;-38.13080360867914
1739209793.0035467;-33.981070128970906
1739209793.0035522;-31.141103565318915
1739209793.0035577;-45.120503652039325
1739209793.0035632;-35.57807855764607
1739209793.0035686;-38.13080360867914
1739209793.0035741;-45.120503652039325
1739209793.0035796;-45.120503652039325
1739209793.003585;-38.13080360867914
1739209793.0035906;-38.13080360867914
1739209793.0035963;-45.120503652039325
1739209793.0036018;-45.120503652039325
1739209793.0036073;-45.120503652039325
1739209793.0036128;-38.13080360867914
1739209793.0036182;-38.13080360867914
1739209793.0036237;-35.57807855764607
1739209793.0036292;-38.13080360867914
1739209793.0036347;-35.57807855764607
1739209793.0036402;-38.13080360867914
1739209793.0036457;-35.57807855764607
1739209793.0036511;-38.13080360867914
1739209793.0036566;-38.13080360867914
1739209793.003662;-33.981070128970906
1739209793.0036676;-45.120503652039325
1739209793.0036733;-38.13080360867914
1739209793.0036788;-45.120503652039325
1739209793.0036843;-45.120503652039325
1739209793.0036898;-38.13080360867914
1739209793.0036952;-33.981070128970906
1739209793.0037007;-45.120503652039325
1739209793.0037062;-35.57807855764607
1739209793.0037117;-35.57807855764607
1739209793.0037172;-38.13080360867914
1739209793.0037227;-45.120503652039325
1739209793.0037282;-38.13080360867914
1739209793.0037336;-38.13080360867914
1739209793.003739;-38.13080360867914
1739209793.0037446;-33.981070128970906
1739209793.00375;-30.49652367304973
1739209793.0037558;-38.13080360867914
1739209793.0037613;-45.120503652039325
1739209793.0037668;-32.816014438256545
1739209793.0037723;-31.141103565318915
1739209793.0037777;-45.120503652039325
1739209793.0037832;-33.981070128970906
1739209793.0037887;-45.120503652039325
1739209793.0037942;-33.981070128970956
1739209793.0037997;-45.120503652039325
1739209793.0038052;-38.13080360867914
1739209793.0038106;-45.120503652039325
1739209793.0038161;-45.120503652039325
1739209793.0038216;-45.120503652039325
1739209793.003827;-45.120503652039325
1739209793.0038328;-38.13080360867914
1739209793.0038383;-31.141103565318915
1739209793.0038438;-45.120503652039325
1739209793.0038493;-38.13080360867914
1739209793.0038548;-38.13080360867914
1739209793.0038602;-33.981070128970906
1739209793.0038657;-45.120503652039325
1739209793.0038712;-38.13080360867914
1739209793.0038767;-38.13080360867914
1739209793.0038822;-33.981070128970906
1739209793.0038877;-45.120503652039325
1739209793.0038931;-45.120503652039325
1739209793.0038986;-35.57807855764607
1739209793.003904;-33.981070128970906
1739209793.0039096;-45.120503652039325
1739209793.0039153;-45.120503652039325
1739209793.0039208;-38.13080360867914
1739209793.0039263;-38.13080360867914
1739209793.0039318;-45.120503652039325
1739209793.0039372;-45.120503652039325
1739209793.0039427;-33.981070128970906
1739209793.0039482;-45.120503652039325
1739209793.0039537;-45.120503652039325
1739209793.0039592;-38.13080360867914
1739209793.0039647;-38.13080360867914
1739209793.0039701;-27.267205301931607
1739209793.0039756;-38.13080360867914
1739209793.003981;-38.13080360867914
1739209793.0039866;-38.13080360867914
1739209793.003992;-33.981070128970906
1739209793.0039978;-38.13080360867914
1739209793.0040033;-45.120503652039325
1739209793.0040088;-45.120503652039325
1739209793.0040143;-38.13080360867914
1739209793.0040197;-45.120503652039325
1739209793.0040252;-45.120503652039325
1739209793.0040307;-45.120503652039325
1739209793.0040362;-45.120503652039325
1739209793.0040417;-45.120503652039325
1739209793.0040472;-45.120503652039325
1739209793.0040526;-45.120503652039325
1739209793.0040581;-45.120503652039325
1739209793.0040636;-38.13080360867914
1739209793.004069;-38.13080360867914
1739209793.0040748;-45.120503652039325
1739209793.0040803;-45.120503652039325
1739209793.0040858;-38.13080360867914
1739209793.0040913;-33.981070128970906
1739209793.0040967;-45.120503652039325
1739209793.0041022;-45.120503652039325
1739209793.0041077;-45.120503652039325
1739209793.0041132;-45.120503652039325
1739209793.0041187;-45.120503652039325
1739209793.0041242;-38.13080360867914
1739209793.0041296;-35.57807855764607
1739209793.0041351;-45.120503652039325
1739209793.0041406;-38.13080360867914
1739209793.004146;-33.981070128970906
1739209793.0041516;-38.13080360867914
1739209793.0041573;-33.981070128970906
1739209793.0041628;-45.120503652039325
1739209793.0041683;-38.13080360867914
1739209793.0041738;-45.120503652039325
1739209793.0041792;-45.120503652039325
1739209793.0041847;-45.120503652039325
1739209793.0041902;-38.13080360867914
1739209793.0041957;-35.57807855764607
1739209793.0042012;-45.120503652039325
1739209793.0042067;-45.120503652039325
1739209793.0042121;-35.57807855764607
1739209793.0042176;-32.816014438256545
1739209793.004223;-45.120503652039325
1739209793.0042286;-45.120503652039325
1739209793.004234;-33.981070128970906
1739209793.0042398;-33.981070128970906
1739209793.0042453;-45.120503652039325
1739209793.0042508;-38.13080360867914
1739209793.0042562;-45.120503652039325
1739209793.0042617;-38.13080360867914
1739209793.0042672;-38.13080360867914
1739209793.0042727;-45.120503652039325
1739209793.0042782;-35.57807855764607
1739209793.0042837;-38.13080360867914
1739209793.0042892;-45.120503652039325
1739209793.0042946;-45.120503652039325
1739209793.0043;-38.13080360867914
1739209793.0043056;-45.120503652039325
1739209793.004311;-45.120503652039325
1739209793.0043168;-45.120503652039325
1739209793.0043223;-38.13080360867914
1739209793.0043278;-35.57807855764607
1739209793.0043333;-45.120503652039325
1739209793.0043387;-45.120503652039325
1739209793.0043442;-38.13080360867914
1739209793.0043497;-38.13080360867914
1739209793.0043552;-33.981070128970906
1739209793.0043607;-38.13080360867914
1739209793.0043662;-38.13080360867914
1739209793.0043716;-45.120503652039325
1739209793.0043771;-38.13080360867914
1739209793.0043826;-38.13080360867914
1739209793.004388;-38.13080360867914
1739209793.0043936;-45.120503652039325
1739209793.0043993;-38.13080360867914
1739209793.0044048;-38.13080360867914
1739209793.0044103;-45.120503652039325
1739209793.0044158;-35.57807855764607
1739209793.0044212;-38.13080360867914
1739209793.0044267;-35.57807855764607
1739209793.0044322;-35.57807855764607
1739209793.0044377;-33.981070128970906
1739209793.0044432;-45.120503652039325
1739209793.0044487;-32.816014438256545
1739209793.0044541;-45.120503652039325
1739209793.0044596;-35.57807855764607
1739209793.004465;-38.13080360867914
1739209793.0044706;-45.120503652039325
1739209793.0044763;-45.120503652039325
1739209793.0044818;-45.120503652039325
1739209793.0044873;-45.120503652039325
