CAN Message; 0x1d3:0000a4f64fe51bd8
1739209615.7560437;-38.13080360867914
1739209615.756049;-38.13080360867914
1739209615.756054;-38.13080360867914
1739209615.756059;-35.57807855764607
1739209615.756064;-32.816014438256545
1739209615.756069;-45.120503652039325
1739209615.756074;-45.120503652039325
1739209615.756079;-33.981070128970906
1739209615.756084;-45.120503652039325
1739209615.7560892;-45.120503652039325
1739209615.7560942;-45.120503652039325
1739209615.7560992;-45.120503652039325
1739209615.7561042;-45.120503652039325
1739209615.7561092;-45.120503652039325
1739209615.7561142;-45.120503652039325
1739209615.7561193;-45.120503652039325
1739209615.7561243;-45.120503652039325
1739209615.7561295;-35.57807855764607
1739209615.7561345;-38.13080360867914
1739209615.7561395;-38.13080360867914
1739209615.7561445;-35.57807855764607
1739209615.7561495;-45.120503652039325
1739209615.7561545;-45.120503652039325
1739209615.7561595;-33.981070128970906
1739209615.7561646;-33.981070128970906
1739209615.7561698;-38.13080360867914
1739209615.7561748;-38.13080360867914
1739209615.7561798;-45.120503652039325
1739209615.7561848;-38.13080360867914
1739209615.7561898;-45.120503652039325
1739209615.7561948;-45.120503652039325
1739209615.7561998;-38.13080360867914
1739209615.7562048;-38.13080360867914
1739209615.75621;-45.120503652039325
1739209615.756215;-45.120503652039325
1739209615.75622;-35.57807855764607
1739209615.756225;-38.13080360867914
1739209615.75623;-45.120503652039325
1739209615.7562351;-45.120503652039325
1739209615.7562401;-38.13080360867914
1739209615.7562451;-28.992665084841942
1739209615.7562501;-38.13080360867914
1739209615.7562554;-45.120503652039325
1739209615.7562604;-45.120503652039325
1739209615.7562654;-38.13080360867914
1739209615.7562704;-38.13080360867914
1739209615.7562754;-45.120503652039325
1739209615.7562804;-38.13080360867914
1739209615.7562854;-38.13080360867914
1739209615.7562904;-45.120503652039325
1739209615.7562957;-45.120503652039325
1739209615.7563007;-38.13080360867914
1739209615.7563057;-38.13080360867914
1739209615.7563107;-45.120503652039325
1739209615.7563157;-38.13080360867914
1739209615.7563207;-45.120503652039325
1739209615.7563257;-33.981070128970906
1739209615.7563307;-45.120503652039325
1739209615.756336;-45.120503652039325
1739209615.756341;-38.13080360867914
1739209615.756346;-35.57807855764607
1739209615.756351;-38.13080360867914
1739209615.756356;-45.120503652039325
1739209615.756361;-32.816014438256545
1739209615.756366;-31.141103565318915
1739209615.756371;-38.13080360867914
1739209615.7563763;-45.120503652039325
1739209615.7563813;-45.120503652039325
1739209615.7563863;-45.120503652039325
1739209615.7563913;-38.13080360867914
1739209615.7563963;-45.120503652039325
1739209615.7564013;-35.57807855764607
1739209615.7564063;-33.981070128970906
1739209615.7564113;-45.120503652039325
1739209615.7564166;-45.120503652039325
1739209615.7564216;-38.13080360867914
1739209615.7564266;-31.141103565318915
1739209615.7564316;-45.120503652039325
1739209615.7564366;-45.120503652039325
1739209615.7564416;-33.981070128970906
1739209615.7564466;-31.141103565318915
1739209615.7564516;-38.13080360867914
1739209615.7564566;-45.120503652039325
1739209615.7564619;-38.13080360867914
1739209615.7564669;-45.120503652039325
1739209615.7564719;-45.120503652039325
1739209615.7564769;-45.120503652039325
1739209615.756482;-35.57807855764607
1739209615.756487;-33.981070128970906
1739209615.756492;-33.981070128970906
1739209615.756497;-45.120503652039325
1739209615.7565022;-38.13080360867914
1739209615.7565072;-35.57807855764607
1739209615.7565122;-38.13080360867914
1739209615.7565172;-45.120503652039325
1739209615.7565222;-38.13080360867914
1739209615.7565272;-31.141103565318915
1739209615.7565322;-32.816014438256545
1739209615.7565372;-33.981070128970906
1739209615.7565424;-33.981070128970906
1739209615.7565475;-38.13080360867914
1739209615.7565525;-38.13080360867914
1739209615.7565575;-38.13080360867914
1739209615.7565625;-38.13080360867914
1739209615.7565675;-33.981070128970906
1739209615.7565725;-33.981070128970906
1739209615.7565775;-45.120503652039325
1739209615.7565827;-45.120503652039325
1739209615.7565877;-38.13080360867914
1739209615.7565928;-45.120503652039325
1739209615.7565978;-45.120503652039325
1739209615.7566028;-38.13080360867914
1739209615.7566078;-32.816014438256545
1739209615.7566128;-38.13080360867914
1739209615.7566178;-45.120503652039325
1739209615.756623;-35.57807855764607
1739209615.756628;-38.13080360867914
1739209615.756633;-45.120503652039325
1739209615.756638;-45.120503652039325
1739209615.756643;-38.13080360867914
1739209615.756648;-33.981070128970906
1739209615.756653;-35.57807855764607
1739209615.756658;-38.13080360867914
1739209615.756663;-38.13080360867914
1739209615.7566683;-38.13080360867914
1739209615.7566733;-38.13080360867914
1739209615.7566783;-38.13080360867914
1739209615.7566833;-38.13080360867914
1739209615.7566884;-32.816014438256545
1739209615.7566934;-27.267205301931607
1739209615.7566984;-38.13080360867914
1739209615.7567034;-45.120503652039325
1739209615.7567086;-38.13080360867914
1739209615.7567136;-33.981070128970906
1739209615.7567186;-45.120503652039325
1739209615.7567236;-45.120503652039325
1739209615.7567286;-38.13080360867914
1739209615.7567337;-32.81601443825658
1739209615.7567387;-45.120503652039325
1739209615.7567437;-38.13080360867914
1739209615.756749;-45.120503652039325
1739209615.756754;-38.13080360867914
1739209615.756759;-45.120503652039325
1739209615.756764;-45.120503652039325
1739209615.756769;-38.13080360867914
1739209615.756774;-38.13080360867914
1739209615.756779;-45.120503652039325
1739209615.756784;-45.120503652039325
1739209615.7567892;-45.120503652039325
1739209615.7567942;-38.13080360867914
1739209615.7567992;-38.13080360867914
1739209615.7568042;-45.120503652039325
1739209615.7568092;-38.13080360867914
1739209615.7568142;-33.981070128970906
1739209615.7568192;-45.120503652039325
1739209615.7568243;-45.120503652039325
1739209615.7568295;-38.13080360867914
1739209615.7568345;-38.13080360867914
1739209615.7568395;-45.120503652039325
1739209615.7568445;-45.120503652039325
1739209615.7568495;-45.120503652039325
1739209615.7568545;-45.120503652039325
1739209615.7568595;-45.120503652039325
1739209615.7568645;-45.120503652039325
1739209615.7568696;-45.120503652039325
1739209615.7568748;-35.57807855764607
1739209615.7568798;-32.816014438256545
1739209615.7568848;-45.120503652039325
1739209615.7568898;-45.120503652039325
1739209615.7568948;-38.13080360867914
1739209615.7568998;-45.120503652039325
1739209615.7569048;-45.120503652039325
1739209615.7569098;-38.13080360867914
1739209615.756915;-45.120503652039325
1739209615.75692;-45.120503652039325
1739209615.756925;-38.13080360867914
1739209615.75693;-33.981070128970906
1739209615.7569351;-45.120503652039325
1739209615.7569401;-35.57807855764607
1739209615.7569451;-38.13080360867914
1739209615.7569501;-38.13080360867914
1739209615.7569554;-38.13080360867914
1739209615.7569604;-45.120503652039325
1739209615.7569654;-45.120503652039325
1739209615.7569704;-45.120503652039325
1739209615.7569754;-38.13080360867914
1739209615.7569804;-45.120503652039325
1739209615.7569854;-35.57807855764607
1739209615.7569904;-31.141103565318893
1739209615.7569957;-45.120503652039325
1739209615.7570007;-45.120503652039325
1739209615.7570057;-38.13080360867914
1739209615.7570107;-32.816014438256545
1739209615.7570157;-45.120503652039325
1739209615.7570207;-45.120503652039325
1739209615.7570257;-33.981070128970906
1739209615.7570307;-38.13080360867914
1739209615.757036;-45.120503652039325
1739209615.757041;-45.120503652039325
1739209615.757046;-38.13080360867914
1739209615.757051;-38.13080360867914
1739209615.757056;-38.13080360867914
1739209615.757061;-45.120503652039325
1739209615.757066;-45.120503652039325
1739209615.757071;-45.120503652039325
1739209615.7570763;-35.57807855764607
1739209615.7570813;-35.57807855764607
1739209615.7570863;-33.981070128970906
1739209615.7570913;-33.981070128970906
1739209615.7570963;-38.13080360867914
1739209615.7571013;-35.57807855764607
1739209615.7571063;-35.57807855764607
1739209615.7571113;-32.816014438256545
1739209615.7571163;-45.120503652039325
1739209615.7571216;-45.120503652039325
1739209615.7571266;-38.13080360867914
1739209615.7571316;-38.13080360867914
1739209615.7571366;-45.120503652039325
1739209615.7571416;-35.57807855764607
1739209615.7571466;-38.13080360867914
1739209615.7571516;-45.120503652039325
1739209615.7571566;-38.13080360867914
1739209615.7571619;-38.13080360867914
1739209615.7571669;-45.120503652039325
1739209615.7571719;-38.13080360867914
1739209615.7571769;-45.120503652039325
1739209615.757182;-27.267205301931607
1739209615.757187;-38.13080360867914
1739209615.757192;-38.13080360867914
1739209615.757197;-38.13080360867914
1739209615.7572021;-33.981070128970906
1739209615.7572072;-45.120503652039325
1739209615.7572122;-45.120503652039325
1739209615.7572172;-45.120503652039325
1739209615.7572222;-30.49652367304976
1739209615.7572272;-38.13080360867914
1739209615.7572322;-38.13080360867914
1739209615.7572372;-45.120503652039325
1739209615.7572424;-45.120503652039325
1739209615.7572474;-38.13080360867914
1739209615.7572525;-45.120503652039325
1739209615.7572575;-38.13080360867914
1739209615.7572625;-31.141103565318915
1739209615.7572675;-45.120503652039325
1739209615.7572725;-38.13080360867914
1739209615.7572775;-38.13080360867914
1739209615.7572827;-38.13080360867914
1739209615.7572877;-38.13080360867914
1739209615.7572927;-38.13080360867914
1739209615.7572978;-38.13080360867914
1739209615.7573028;-45.120503652039325
1739209615.7573078;-33.981070128970906
1739209615.7573128;-38.13080360867914
1739209615.7573178;-45.120503652039325
1739209615.7573228;-45.120503652039325
1739209615.757328;-38.13080360867914
1739209615.757333;-38.13080360867914
1739209615.757338;-38.13080360867914
1739209615.757343;-38.13080360867914
1739209615.757348;-45.120503652039325
1739209615.757353;-45.120503652039325
1739209615.757358;-45.120503652039325
1739209615.757363;-45.120503652039325
1739209615.7573683;-38.13080360867914
1739209615.7573733;-32.816014438256545
1739209615.7573783;-33.981070128970906
1739209615.7573833;-31.141103565318915
1739209615.7573884;-33.981070128970906
1739209615.7573934;-35.57807855764607
1739209615.7573984;-35.57807855764607
1739209615.7574034;-31.141103565318915
1739209615.7574086;-35.57807855764607
1739209615.7574136;-45.120503652039325
1739209615.7574186;-38.13080360867914
1739209615.7574236;-33.981070128970906
1739209615.7574286;-38.13080360867914
1739209615.7574337;-38.13080360867914
1739209615.7574387;-38.13080360867914
1739209615.7574437;-45.120503652039325
1739209615.757449;-45.120503652039325
1739209615.757454;-45.120503652039325
1739209615.757459;-45.120503652039325
1739209615.757464;-31.141103565318915
1739209615.757469;-32.816014438256545
1739209615.757474;-38.13080360867914
1739209615.757479;-45.120503652039325
1739209615.757484;-45.120503652039325
1739209615.7574892;-33.981070128970906
1739209615.7574942;-45.120503652039325
1739209615.7574992;-38.13080360867914
1739209615.7575042;-33.981070128970906
1739209615.7575092;-38.13080360867914
1739209615.7575135;-45.120503652039325
1739209615.757518;-38.13080360867914
1739209615.7575223;-38.13080360867914
1739209615.7575266;-45.120503652039325
1739209615.757531;-45.120503652039325
1739209615.7575355;-45.120503652039325
1739209615.7575397;-45.120503652039325
1739209615.757544;-45.120503652039325
1739209615.7575483;-45.120503652039325
1739209615.7575529;-45.120503652039325
1739209615.7575572;-38.13080360867914
1739209615.7575614;-38.13080360867914
1739209615.757566;-38.13080360867914
1739209615.7575703;-45.120503652039325
1739209615.7575746;-45.120503652039325
1739209615.7575788;-35.57807855764607
1739209615.7575834;-38.13080360867914
1739209615.7575877;-38.13080360867914
1739209615.757592;-45.120503652039325
1739209615.7575963;-35.57807855764607
1739209615.7576008;-38.13080360867914
1739209615.757605;-38.13080360867914
1739209615.7576094;-38.13080360867914
1739209615.757614;-38.13080360867914
1739209615.7576182;-38.13080360867914
1739209615.7576225;-38.13080360867914
1739209615.7576268;-38.13080360867914
1739209615.7576313;-45.120503652039325
1739209615.7576356;-45.120503652039325
1739209615.75764;-38.13080360867914
1739209615.7576442;-38.13080360867914
1739209615.7576487;-45.120503652039325
1739209615.757653;-38.13080360867914
1739209615.7576573;-38.13080360867914
1739209615.7576618;-45.120503652039325
1739209615.757666;-35.57807855764607
1739209615.7576704;-35.57807855764607
1739209615.7576747;-38.13080360867914
1739209615.7576792;-38.13080360867914
1739209615.7576835;-33.981070128970906
1739209615.7576878;-38.13080360867914
1739209615.757692;-38.13080360867914
1739209615.7576966;-38.13080360867914
1739209615.757701;-38.13080360867914
1739209615.7577052;-45.120503652039325
1739209615.7577097;-45.120503652039325
1739209615.757714;-45.120503652039325
1739209615.7577183;-33.981070128970906
1739209615.7577226;-35.57807855764607
1739209615.7577271;-35.57807855764607
1739209615.7577314;-38.13080360867914
1739209615.7577357;-33.981070128970906
1739209615.75774;-38.13080360867914
1739209615.7577446;-45.120503652039325
1739209615.7577488;-45.120503652039325
1739209615.7577531;-32.816014438256545
1739209615.7577577;-33.981070128970906
1739209615.757762;-45.120503652039325
1739209615.7577662;-45.120503652039325
1739209615.7577705;-38.13080360867914
1739209615.757775;-35.57807855764607
1739209615.7577794;-35.57807855764607
1739209615.7577837;-33.981070128970906
1739209615.7577882;-45.120503652039325
1739209615.7577925;-45.120503652039325
1739209615.7577968;-35.57807855764607
1739209615.757801;-38.13080360867914
1739209615.7578056;-45.120503652039325
1739209615.7578099;-45.120503652039325
1739209615.7578142;-45.120503652039325
1739209615.7578185;-45.120503652039325
1739209615.757823;-32.816014438256545
1739209615.7578273;-38.13080360867914
1739209615.7578316;-38.13080360867914
1739209615.757836;-35.57807855764607
1739209615.7578404;-45.120503652039325
1739209615.7578447;-35.57807855764607
1739209615.757849;-35.57807855764607
1739209615.7578535;-38.13080360867914
1739209615.7578578;-45.120503652039325
1739209615.757862;-45.120503652039325
1739209615.7578664;-38.13080360867914
1739209615.757871;-38.13080360867914
1739209615.7578752;-38.13080360867914
1739209615.7578795;-45.120503652039325
1739209615.757884;-38.13080360867914
1739209615.7578883;-45.120503652039325
1739209615.7578926;-38.13080360867914
1739209615.757897;-45.120503652039325
1739209615.7579014;-38.13080360867914
1739209615.7579057;-38.13080360867914
1739209615.75791;-33.981070128970906
1739209615.7579143;-32.816014438256545
1739209615.7579188;-45.120503652039325
1739209615.7579231;-45.120503652039325
1739209615.7579274;-45.120503652039325
1739209615.757932;-38.13080360867914
1739209615.7579362;-45.120503652039325
1739209615.7579405;-38.13080360867914
1739209615.7579448;-45.120503652039325
1739209615.7579494;-45.120503652039325
1739209615.7579536;-38.13080360867914
1739209615.757958;-45.120503652039325
1739209615.7579622;-45.120503652039325
1739209615.7579668;-45.120503652039325
1739209615.757971;-38.13080360867914
1739209615.7579753;-45.120503652039325
1739209615.7579799;-31.141103565318893
1739209615.7579842;-32.816014438256545
1739209615.7579885;-45.120503652039325
1739209615.7579927;-45.120503652039325
1739209615.7579973;-35.57807855764607
1739209615.7580016;-28.58837851428586
1739209615.7580059;-45.120503652039325
1739209615.7580101;-45.120503652039325
1739209615.7580147;-45.120503652039325
1739209615.758019;-31.141103565318915
1739209615.7580233;-45.120503652039325
1739209615.7580278;-45.120503652039325
1739209615.758032;-38.13080360867914
1739209615.7580364;-32.81601443825658
1739209615.7580407;-38.13080360867914
1739209615.7580452;-45.120503652039325
1739209615.7580495;-45.120503652039325
1739209615.7580538;-45.120503652039325
1739209615.758058;-45.120503652039325
1739209615.7580626;-45.120503652039325
1739209615.758067;-35.57807855764607
1739209615.7580712;-27.267205301931607
1739209615.7580757;-38.13080360867914
1739209615.75808;-45.120503652039325
1739209615.7580843;-38.13080360867914
1739209615.7580886;-38.13080360867914
1739209615.758093;-45.120503652039325
1739209615.7580974;-45.120503652039325
1739209615.7581017;-38.13080360867914
1739209615.758106;-32.81601443825658
1739209615.7581105;-38.13080360867914
1739209615.7581148;-45.120503652039325
1739209615.758119;-38.13080360867914
1739209615.7581236;-38.13080360867914
1739209615.758128;-45.120503652039325
1739209615.7581322;-45.120503652039325
1739209615.7581365;-38.13080360867914
1739209615.758141;-28.992665084841942
1739209615.7581453;-38.13080360867914
1739209615.7581496;-45.120503652039325
1739209615.758154;-38.13080360867914
1739209615.7581584;-33.981070128970906
1739209615.7581627;-45.120503652039325
1739209615.758167;-38.13080360867914
1739209615.7581716;-35.57807855764607
1739209615.7581758;-38.13080360867914
1739209615.7581801;-45.120503652039325
1739209615.7581844;-45.120503652039325
1739209615.758189;-38.13080360867914
1739209615.7581933;-38.13080360867914
1739209615.7581975;-38.13080360867914
1739209615.7582018;-45.120503652039325
1739209615.7582064;-38.13080360867914
1739209615.7582107;-35.57807855764607
1739209615.758215;-33.981070128970906
1739209615.7582195;-45.120503652039325
1739209615.7582238;-45.120503652039325
1739209615.758228;-45.120503652039325
1739209615.7582324;-45.120503652039325
1739209615.758237;-45.120503652039325
1739209615.7582412;-38.13080360867914
1739209615.7582455;-31.141103565318915
1739209615.7582498;-33.981070128970906
1739209615.7582543;-38.13080360867914
1739209615.7582586;-45.120503652039325
1739209615.7582629;-33.981070128970906
1739209615.7582674;-38.13080360867914
1739209615.7582717;-45.120503652039325
1739209615.758276;-38.13080360867914
1739209615.7582803;-33.981070128970906
1739209615.7582848;-33.981070128970906
1739209615.758289;-38.13080360867914
1739209615.7582934;-33.981070128970906
1739209615.7582977;-38.13080360867914
1739209615.7583022;-38.13080360867914
1739209615.7583065;-38.13080360867914
1739209615.7583108;-32.816014438256545
1739209615.7583153;-33.981070128970906
1739209615.7583196;-38.13080360867914
1739209615.758324;-35.57807855764607
1739209615.7583282;-45.120503652039325
1739209615.7583327;-38.13080360867914
1739209615.758337;-38.13080360867914
1739209615.7583413;-45.120503652039325
1739209615.7583456;-33.981070128970906
1739209615.7583501;-38.13080360867914
1739209615.7583544;-45.120503652039325
1739209615.7583587;-45.120503652039325
1739209615.7583632;-38.13080360867914
1739209615.7583675;-33.981070128970906
1739209615.7583718;-45.120503652039325
1739209615.7583761;-45.120503652039325
1739209615.7583807;-45.120503652039325
1739209615.758385;-45.120503652039325
1739209615.7583892;-45.120503652039325
1739209615.7583938;-33.981070128970906
1739209615.758398;-45.120503652039325
1739209615.7584023;-38.13080360867914
1739209615.7584066;-38.13080360867914
1739209615.7584112;-38.13080360867914
1739209615.7584155;-45.120503652039325
1739209615.7584198;-45.120503652039325
1739209615.758424;-35.57807855764607
1739209615.7584286;-38.13080360867914
1739209615.7584329;-38.13080360867914
1739209615.7584372;-45.120503652039325
1739209615.7584417;-45.120503652039325
1739209615.758446;-38.13080360867914
1739209615.7584503;-38.13080360867914
1739209615.7584546;-38.13080360867914
1739209615.758459;-33.981070128970906
1739209615.7584634;-45.120503652039325
1739209615.7584677;-45.120503652039325
1739209615.758472;-38.13080360867914
1739209615.7584765;-38.13080360867914
1739209615.7584808;-45.120503652039325
1739209615.758485;-38.13080360867914
1739209615.7584896;-45.120503652039325
1739209615.758494;-33.981070128970906
1739209615.7584982;-38.13080360867914
1739209615.7585025;-45.120503652039325
1739209615.758507;-45.120503652039325
1739209615.7585113;-35.57807855764607
1739209615.7585156;-32.816014438256545
1739209615.75852;-45.120503652039325
1739209615.7585244;-38.13080360867914
1739209615.7585287;-38.13080360867914
1739209615.758533;-45.120503652039325
1739209615.7585375;-45.120503652039325
1739209615.7585418;-45.120503652039325
1739209615.758546;-45.120503652039325
1739209615.7585504;-45.120503652039325
1739209615.758555;-45.120503652039325
1739209615.7585592;-45.120503652039325
1739209615.7585635;-45.120503652039325
1739209615.7585678;-38.13080360867914
1739209615.7585723;-45.120503652039325
1739209615.7585766;-45.120503652039325
1739209615.758581;-35.57807855764607
1739209615.7585855;-38.13080360867914
1739209615.7585897;-45.120503652039325
1739209615.758594;-38.13080360867914
1739209615.7585983;-38.13080360867914
1739209615.7586029;-38.13080360867914
1739209615.7586071;-45.120503652039325
1739209615.7586114;-45.120503652039325
1739209615.7586157;-38.13080360867914
1739209615.7586203;-38.13080360867914
1739209615.7586246;-45.120503652039325
1739209615.7586288;-45.120503652039325
1739209615.7586334;-45.120503652039325
1739209615.7586377;-45.120503652039325
1739209615.758642;-38.13080360867914
1739209615.7586462;-45.120503652039325
1739209615.7586508;-38.13080360867914
1739209615.758655;-45.120503652039325
1739209615.7586594;-38.13080360867914
1739209615.7586637;-38.13080360867914
1739209615.7586682;-38.13080360867914
1739209615.7586725;-30.49652367304973
1739209615.7586768;-38.13080360867914
1739209615.7586813;-38.13080360867914
1739209615.7586856;-45.120503652039325
1739209615.7586899;-33.981070128970906
1739209615.7586942;-45.120503652039325
1739209615.7586987;-45.120503652039325
1739209615.758703;-45.120503652039325
1739209615.7587073;-45.120503652039325
1739209615.7587116;-45.120503652039325
1739209615.758716;-45.120503652039325
1739209615.7587204;-45.120503652039325
1739209615.7587247;-45.120503652039325
1739209615.7587292;-45.120503652039325
1739209615.7587335;-38.13080360867914
1739209615.7587378;-38.13080360867914
1739209615.758742;-45.120503652039325
1739209615.7587466;-45.120503652039325
1739209615.758751;-45.120503652039325
1739209615.7587552;-35.57807855764607
1739209615.7587595;-35.57807855764607
1739209615.758764;-38.13080360867914
1739209615.7587683;-38.13080360867914
1739209615.7587726;-38.13080360867914
1739209615.7587771;-30.49652367304973
1739209615.7587814;-45.120503652039325
1739209615.7587857;-45.120503652039325
1739209615.75879;-45.120503652039325
1739209615.7587945;-45.120503652039325
1739209615.7587988;-45.120503652039325
1739209615.7588031;-38.13080360867914
1739209615.7588074;-45.120503652039325
1739209615.758812;-38.13080360867914
1739209615.7588162;-38.13080360867914
1739209615.7588205;-45.120503652039325
1739209615.758825;-35.57807855764607
1739209615.7588294;-38.13080360867914
1739209615.7588336;-38.13080360867914
1739209615.758838;-45.120503652039325
1739209615.7588425;-38.13080360867914
1739209615.7588468;-28.992665084841942
1739209615.758851;-38.13080360867914
1739209615.7588553;-38.13080360867914
1739209615.7588599;-38.13080360867914
1739209615.7588642;-38.13080360867914
1739209615.7588685;-45.120503652039325
1739209615.758873;-45.120503652039325
1739209615.7588773;-45.120503652039325
1739209615.7588816;-38.13080360867914
1739209615.7588859;-45.120503652039325
1739209615.7588904;-33.981070128970906
1739209615.7588947;-45.120503652039325
1739209615.758899;-45.120503652039325
1739209615.7589035;-38.13080360867914
1739209615.7589078;-33.981070128970906
1739209615.758912;-38.13080360867914
1739209615.7589164;-45.120503652039325
1739209615.758921;-38.13080360867914
1739209615.7589252;-33.981070128970906
1739209615.7589295;-45.120503652039325
1739209615.7589338;-45.120503652039325
1739209615.7589383;-38.13080360867914
1739209615.7589426;-38.13080360867914
1739209615.758947;-38.13080360867914
1739209615.7589514;-38.13080360867914
1739209615.7589557;-35.57807855764607
1739209615.75896;-35.57807855764607
1739209615.7589643;-45.120503652039325
1739209615.7589688;-45.120503652039325
1739209615.7589731;-35.57807855764607
1739209615.7589774;-35.57807855764607
1739209615.7589817;-38.13080360867914
1739209615.7589862;-32.81601443825658
1739209615.7589905;-38.13080360867914
1739209615.7589948;-38.13080360867914
1739209615.7589993;-45.120503652039325
1739209615.7590036;-38.13080360867914
1739209615.759008;-45.120503652039325
1739209615.7590122;-38.13080360867914
1739209615.7590168;-45.120503652039325
1739209615.759021;-31.141103565318915
1739209615.7590253;-33.981070128970906
1739209615.7590296;-38.13080360867914
1739209615.7590342;-45.120503652039325
1739209615.7590384;-38.13080360867914
1739209615.7590427;-35.57807855764607
1739209615.7590473;-38.13080360867914
1739209615.7590516;-38.13080360867914
1739209615.7590559;-33.981070128970906
1739209615.7590601;-38.13080360867914
1739209615.7590647;-45.120503652039325
1739209615.759069;-45.120503652039325
1739209615.7590733;-45.120503652039325
1739209615.7590775;-45.120503652039325
1739209615.759082;-45.120503652039325
1739209615.7590864;-45.120503652039325
1739209615.7590907;-38.13080360867914
1739209615.7590952;-45.120503652039325
1739209615.7590995;-45.120503652039325
1739209615.7591038;-38.13080360867914
1739209615.759108;-38.13080360867914
1739209615.7591126;-45.120503652039325
1739209615.759117;-45.120503652039325
1739209615.7591212;-45.120503652039325
1739209615.7591255;-33.981070128970906
1739209615.75913;-38.13080360867914
1739209615.7591343;-38.13080360867914
1739209615.7591386;-45.120503652039325
1739209615.759143;-38.13080360867914
1739209615.7591474;-35.57807855764607
1739209615.7591517;-38.13080360867914
1739209615.759156;-38.13080360867914
1739209615.7591605;-38.13080360867914
1739209615.7591648;-38.13080360867914
1739209615.759169;-45.120503652039325
1739209615.7591734;-38.13080360867914
1739209615.759178;-38.13080360867914
1739209615.7591822;-45.120503652039325
1739209615.7591865;-45.120503652039325
1739209615.759191;-45.120503652039325
1739209615.7591953;-45.120503652039325
1739209615.7591996;-38.13080360867914
1739209615.759204;-38.13080360867914
1739209615.7592084;-38.13080360867914
1739209615.7592127;-38.13080360867914
1739209615.759217;-32.816014438256545
1739209615.7592213;-38.13080360867914
1739209615.7592258;-45.120503652039325
1739209615.7592301;-38.13080360867914
1739209615.7592344;-38.13080360867914
1739209615.759239;-45.120503652039325
1739209615.7592432;-45.120503652039325
1739209615.7592475;-45.120503652039325
1739209615.7592518;-38.13080360867914
1739209615.7592564;-38.13080360867914
1739209615.7592607;-45.120503652039325
1739209615.759265;-45.120503652039325
1739209615.7592692;-45.120503652039325
1739209615.7592738;-38.13080360867914
1739209615.759278;-38.13080360867914
1739209615.7592824;-38.13080360867914
1739209615.7592869;-38.13080360867914
1739209615.7592912;-45.120503652039325
1739209615.7592955;-45.120503652039325
1739209615.7592998;-45.120503652039325
1739209615.7593043;-32.816014438256545
1739209615.7593086;-35.57807855764607
1739209615.7593129;-38.13080360867914
1739209615.7593172;-45.120503652039325
1739209615.7593217;-38.13080360867914
1739209615.759326;-38.13080360867914
1739209615.7593303;-45.120503652039325
1739209615.7593348;-35.57807855764607
1739209615.759339;-45.120503652039325
1739209615.7593434;-45.120503652039325
1739209615.7593477;-38.13080360867914
1739209615.7593522;-35.57807855764607
1739209615.7593565;-45.120503652039325
1739209615.7593608;-45.120503652039325
1739209615.759365;-33.981070128970906
1739209615.7593696;-38.13080360867914
1739209615.759374;-35.57807855764607
1739209615.7593782;-45.120503652039325
1739209615.7593827;-38.13080360867914
1739209615.759387;-38.13080360867914
1739209615.7593913;-45.120503652039325
1739209615.7593956;-38.13080360867914
1739209615.7594001;-38.13080360867914
1739209615.7594044;-38.13080360867914
1739209615.7594087;-45.120503652039325
1739209615.759413;-45.120503652039325
1739209615.7594175;-45.120503652039325
1739209615.7594218;-38.13080360867914
1739209615.759426;-38.13080360867914
1739209615.7594306;-38.13080360867914
1739209615.759435;-38.13080360867914
1739209615.7594392;-33.981070128970906
1739209615.7594435;-45.120503652039325
1739209615.759448;-45.120503652039325
1739209615.7594523;-32.816014438256545
1739209615.7594566;-38.13080360867914
1739209615.759461;-38.13080360867914
1739209615.7594655;-33.981070128970906
1739209615.7594697;-38.13080360867914
1739209615.759474;-45.120503652039325
1739209615.7594786;-32.816014438256545
1739209615.7594829;-35.57807855764607
1739209615.7594872;-45.120503652039325
1739209615.7594914;-45.120503652039325
1739209615.759496;-45.120503652039325
1739209615.7595003;-35.57807855764607
1739209615.7595046;-45.120503652039325
1739209615.759509;-35.57807855764607
1739209615.7595134;-45.120503652039325
1739209615.7595177;-38.13080360867914
1739209615.759522;-38.13080360867914
1739209615.7595265;-45.120503652039325
1739209615.7595308;-45.120503652039325
1739209615.759535;-38.13080360867914
1739209615.7595394;-35.57807855764607
1739209615.759544;-45.120503652039325
1739209615.7595482;-31.141103565318893
1739209615.7595525;-26.487275050834715
1739209615.759557;-38.13080360867914
1739209615.7595613;-38.13080360867914
1739209615.7595656;-38.13080360867914
1739209615.75957;-33.981070128970906
1739209615.7595744;-45.120503652039325
1739209615.7595787;-38.13080360867914
1739209615.759583;-45.120503652039325
1739209615.7595873;-45.120503652039325
1739209615.7595918;-45.120503652039325
1739209615.759596;-45.120503652039325
1739209615.7596004;-45.120503652039325
1739209615.759605;-45.120503652039325
1739209615.7596092;-45.120503652039325
1739209615.7596135;-45.120503652039325
1739209615.7596178;-38.13080360867914
1739209615.7596223;-45.120503652039325
1739209615.7596266;-45.120503652039325
1739209615.759631;-45.120503652039325
1739209615.7596352;-35.57807855764607
1739209615.7596397;-35.57807855764607
1739209615.759644;-45.120503652039325
1739209615.7596483;-45.120503652039325
1739209615.7596529;-45.120503652039325
1739209615.7596571;-33.981070128970906
1739209615.7596614;-45.120503652039325
1739209615.7596657;-45.120503652039325
