CAN Message; 0x98:00004e637fc900be
1739209836.2213035;-45.120503652039325
1739209836.2213092;-38.13080360867914
1739209836.2213147;-38.13080360867914
1739209836.2213204;-45.120503652039325
1739209836.221326;-38.13080360867914
1739209836.2213318;-35.57807855764607
1739209836.2213373;-35.57807855764607
1739209836.221343;-38.13080360867914
1739209836.2213488;-33.981070128970906
1739209836.2213542;-30.49652367304973
1739209836.22136;-38.13080360867914
1739209836.2213657;-45.120503652039325
1739209836.2213712;-45.120503652039325
1739209836.221377;-45.120503652039325
1739209836.2213826;-45.120503652039325
1739209836.2213883;-45.120503652039325
1739209836.2213938;-38.13080360867914
1739209836.2213995;-35.57807855764607
1739209836.2214053;-38.13080360867914
1739209836.2214108;-45.120503652039325
1739209836.2214165;-38.13080360867914
1739209836.2214222;-33.981070128970906
1739209836.2214277;-45.120503652039325
1739209836.2214334;-45.120503652039325
1739209836.2214391;-45.120503652039325
1739209836.2214448;-45.120503652039325
1739209836.2214503;-33.981070128970906
1739209836.221456;-38.13080360867914
1739209836.2214618;-38.13080360867914
1739209836.2214673;-38.13080360867914
1739209836.221473;-38.13080360867914
1739209836.2214787;-38.13080360867914
1739209836.2214842;-35.57807855764607
1739209836.22149;-32.816014438256545
1739209836.2214956;-38.13080360867914
1739209836.2215014;-45.120503652039325
1739209836.2215068;-38.13080360867914
1739209836.2215126;-45.120503652039325
1739209836.2215183;-45.120503652039325
1739209836.2215238;-45.120503652039325
1739209836.2215295;-38.13080360867914
1739209836.2215352;-38.13080360867914
1739209836.2215407;-45.120503652039325
1739209836.2215464;-45.120503652039325
1739209836.2215521;-38.13080360867914
1739209836.2215579;-32.816014438256545
1739209836.2215633;-45.120503652039325
1739209836.221569;-45.120503652039325
1739209836.2215748;-45.120503652039325
1739209836.2215803;-31.141103565318915
1739209836.221586;-28.992665084841942
1739209836.2215917;-45.120503652039325
1739209836.2215972;-45.120503652039325
1739209836.221603;-38.13080360867914
1739209836.2216086;-33.981070128970906
1739209836.2216144;-45.120503652039325
1739209836.2216198;-38.13080360867914
1739209836.2216256;-38.13080360867914
1739209836.2216313;-38.13080360867914
1739209836.2216368;-38.13080360867914
1739209836.2216425;-38.13080360867914
1739209836.2216482;-45.120503652039325
1739209836.2216537;-45.120503652039325
1739209836.2216594;-38.13080360867914
1739209836.2216651;-45.120503652039325
1739209836.2216709;-45.120503652039325
1739209836.2216763;-38.13080360867914
1739209836.221682;-35.57807855764607
1739209836.2216878;-38.13080360867914
1739209836.2216933;-45.120503652039325
1739209836.221699;-38.13080360867914
1739209836.2217047;-35.57807855764607
1739209836.2217102;-45.120503652039325
1739209836.221716;-38.13080360867914
1739209836.2217216;-33.981070128970906
1739209836.2217274;-45.120503652039325
1739209836.2217329;-45.120503652039325
1739209836.2217386;-45.120503652039325
1739209836.2217443;-45.120503652039325
1739209836.2217498;-45.120503652039325
1739209836.2217555;-45.120503652039325
1739209836.2217612;-45.120503652039325
1739209836.2217667;-30.49652367304973
1739209836.2217724;-38.13080360867914
1739209836.2217782;-45.120503652039325
1739209836.2217839;-45.120503652039325
1739209836.2217894;-38.13080360867914
1739209836.221795;-45.120503652039325
1739209836.2218008;-45.120503652039325
1739209836.2218063;-38.13080360867914
1739209836.221812;-31.141103565318915
1739209836.2218177;-45.120503652039325
1739209836.2218232;-38.13080360867914
1739209836.221829;-35.57807855764607
1739209836.2218347;-38.13080360867914
1739209836.2218404;-45.120503652039325
1739209836.2218459;-45.120503652039325
1739209836.2218516;-38.13080360867914
1739209836.2218573;-38.13080360867914
1739209836.2218628;-38.13080360867914
1739209836.2218685;-45.120503652039325
1739209836.2218742;-38.13080360867914
1739209836.2218797;-38.13080360867914
1739209836.2218854;-38.13080360867914
1739209836.2218912;-38.13080360867914
1739209836.221897;-32.816014438256545
1739209836.2219024;-33.981070128970906
1739209836.221908;-45.120503652039325
1739209836.2219138;-38.13080360867914
1739209836.2219193;-38.13080360867914
1739209836.221925;-45.120503652039325
1739209836.2219307;-45.120503652039325
1739209836.2219362;-38.13080360867914
1739209836.221942;-35.57807855764607
1739209836.2219477;-28.58837851428586
1739209836.2219534;-38.13080360867914
1739209836.2219589;-38.13080360867914
1739209836.2219646;-45.120503652039325
1739209836.2219703;-38.13080360867914
1739209836.2219758;-35.57807855764607
1739209836.2219815;-38.13080360867914
1739209836.2219872;-45.120503652039325
1739209836.2219927;-33.981070128970906
1739209836.2219985;-38.13080360867914
1739209836.2220042;-38.13080360867914
1739209836.22201;-38.13080360867914
1739209836.2220154;-45.120503652039325
1739209836.222021;-45.120503652039325
1739209836.2220268;-45.120503652039325
1739209836.2220323;-45.120503652039325
1739209836.222038;-38.13080360867914
1739209836.2220438;-45.120503652039325
1739209836.2220492;-38.13080360867914
1739209836.222055;-45.120503652039325
1739209836.2220607;-38.13080360867914
1739209836.2220664;-45.120503652039325
1739209836.222072;-38.13080360867914
1739209836.2220776;-45.120503652039325
1739209836.2220833;-38.13080360867914
1739209836.2220888;-38.13080360867914
1739209836.2220945;-38.13080360867914
1739209836.2221003;-45.120503652039325
1739209836.2221057;-35.57807855764607
1739209836.2221115;-32.816014438256545
1739209836.2221172;-45.120503652039325
1739209836.222123;-45.120503652039325
1739209836.2221284;-38.13080360867914
1739209836.222134;-35.57807855764607
1739209836.2221398;-38.13080360867914
1739209836.2221453;-45.120503652039325
1739209836.222151;-45.120503652039325
1739209836.2221568;-45.120503652039325
1739209836.2221622;-38.13080360867914
1739209836.222168;-38.13080360867914
1739209836.2221737;-45.120503652039325
1739209836.2221794;-45.120503652039325
1739209836.222185;-45.120503652039325
1739209836.2221906;-45.120503652039325
1739209836.2221963;-38.13080360867914
1739209836.2222018;-45.120503652039325
1739209836.2222075;-38.13080360867914
1739209836.2222133;-45.120503652039325
1739209836.2222188;-38.13080360867914
1739209836.2222245;-35.57807855764607
1739209836.2222302;-38.13080360867914
1739209836.222236;-38.13080360867914
1739209836.2222414;-45.120503652039325
1739209836.2222471;-32.816014438256545
1739209836.2222528;-38.13080360867914
1739209836.2222583;-35.57807855764607
1739209836.222264;-38.13080360867914
1739209836.2222698;-45.120503652039325
1739209836.2222753;-45.120503652039325
1739209836.222281;-45.120503652039325
1739209836.2222867;-38.13080360867914
1739209836.2222924;-45.120503652039325
1739209836.222298;-45.120503652039325
1739209836.2223036;-45.120503652039325
1739209836.2223094;-35.57807855764607
1739209836.2223148;-35.57807855764607
1739209836.2223206;-45.120503652039325
1739209836.2223263;-35.57807855764607
1739209836.2223318;-38.13080360867914
1739209836.2223375;-38.13080360867914
1739209836.2223432;-38.13080360867914
1739209836.222349;-32.816014438256545
1739209836.2223544;-38.13080360867914
1739209836.2223601;-45.120503652039325
1739209836.2223659;-38.13080360867914
1739209836.2223713;-35.57807855764607
1739209836.222377;-38.13080360867914
1739209836.2223828;-45.120503652039325
1739209836.2223883;-45.120503652039325
1739209836.222394;-38.13080360867914
1739209836.2223997;-38.13080360867914
1739209836.2224054;-45.120503652039325
1739209836.222411;-45.120503652039325
1739209836.2224166;-32.816014438256545
1739209836.2224224;-35.57807855764607
1739209836.2224278;-38.13080360867914
1739209836.2224336;-38.13080360867914
1739209836.2224393;-35.57807855764607
1739209836.2224448;-35.57807855764607
1739209836.2224505;-26.991370085610736
1739209836.2224562;-35.57807855764607
1739209836.222462;-45.120503652039325
1739209836.2224674;-45.120503652039325
1739209836.2224731;-35.57807855764607
1739209836.2224789;-38.13080360867914
1739209836.2224844;-45.120503652039325
1739209836.22249;-38.13080360867914
1739209836.2224958;-45.120503652039325
1739209836.2225013;-45.120503652039325
1739209836.222507;-35.57807855764607
1739209836.2225127;-45.120503652039325
1739209836.2225184;-45.120503652039325
1739209836.222524;-38.13080360867914
1739209836.2225296;-45.120503652039325
1739209836.2225354;-45.120503652039325
1739209836.2225409;-45.120503652039325
1739209836.2225466;-45.120503652039325
1739209836.2225523;-45.120503652039325
1739209836.2225578;-38.13080360867914
1739209836.2225635;-38.13080360867914
1739209836.2225692;-45.120503652039325
1739209836.222575;-35.57807855764607
1739209836.2225804;-45.120503652039325
1739209836.2225862;-30.49652367304973
1739209836.2225919;-32.816014438256545
1739209836.2225974;-38.13080360867914
1739209836.222603;-38.13080360867914
1739209836.2226088;-35.57807855764607
1739209836.2226143;-38.13080360867914
1739209836.22262;-45.120503652039325
1739209836.2226257;-38.13080360867914
1739209836.2226315;-45.120503652039325
1739209836.222637;-45.120503652039325
1739209836.2226427;-45.120503652039325
1739209836.2226484;-45.120503652039325
1739209836.2226539;-45.120503652039325
1739209836.2226596;-45.120503652039325
1739209836.2226653;-35.57807855764607
1739209836.2226708;-45.120503652039325
1739209836.2226765;-28.58837851428586
1739209836.2226822;-30.49652367304973
1739209836.222688;-45.120503652039325
1739209836.2226934;-38.13080360867914
1739209836.2226992;-30.49652367304973
1739209836.222705;-32.816014438256545
1739209836.2227104;-38.13080360867914
1739209836.222716;-38.13080360867914
1739209836.2227218;-45.120503652039325
1739209836.2227273;-45.120503652039325
1739209836.222733;-45.120503652039325
1739209836.2227387;-45.120503652039325
1739209836.2227445;-38.13080360867914
1739209836.22275;-38.13080360867914
1739209836.2227557;-38.13080360867914
1739209836.2227614;-45.120503652039325
1739209836.2227669;-38.13080360867914
1739209836.2227726;-33.981070128970906
1739209836.2227783;-45.120503652039325
1739209836.2227838;-45.120503652039325
1739209836.2227895;-45.120503652039325
1739209836.2227952;-38.13080360867914
1739209836.222801;-35.57807855764607
1739209836.2228065;-45.120503652039325
1739209836.2228122;-45.120503652039325
1739209836.222818;-38.13080360867914
1739209836.2228234;-45.120503652039325
1739209836.222829;-45.120503652039325
1739209836.2228348;-45.120503652039325
1739209836.2228403;-38.13080360867914
1739209836.222846;-38.13080360867914
1739209836.2228518;-38.13080360867914
1739209836.2228575;-45.120503652039325
1739209836.222863;-38.13080360867914
1739209836.2228687;-38.13080360867914
1739209836.2228744;-38.13080360867914
1739209836.22288;-45.120503652039325
1739209836.2228856;-45.120503652039325
1739209836.2228913;-32.816014438256545
1739209836.2228968;-38.13080360867914
1739209836.2229025;-45.120503652039325
1739209836.2229083;-38.13080360867914
1739209836.222914;-45.120503652039325
1739209836.2229195;-38.13080360867914
1739209836.2229252;-45.120503652039325
1739209836.222931;-45.120503652039325
1739209836.2238896;-33.981070128970906
1739209836.2238934;-38.13080360867914
1739209836.2238972;-45.120503652039325
1739209836.223901;-45.120503652039325
1739209836.223905;-33.981070128970906
1739209836.223909;-38.13080360867914
1739209836.2239127;-45.120503652039325
1739209836.2239165;-38.13080360867914
1739209836.2239203;-45.120503652039325
1739209836.2239242;-45.120503652039325
1739209836.223928;-38.13080360867914
1739209836.2239318;-35.57807855764607
1739209836.2239356;-38.13080360867914
1739209836.2239394;-45.120503652039325
1739209836.2239435;-38.13080360867914
1739209836.2239473;-38.13080360867914
1739209836.223951;-38.13080360867914
1739209836.223955;-45.120503652039325
1739209836.2239587;-38.13080360867914
1739209836.2239625;-32.816014438256545
1739209836.2239664;-33.981070128970906
1739209836.2239702;-45.120503652039325
1739209836.223974;-33.981070128970906
1739209836.2239778;-38.13080360867914
1739209836.2239819;-33.981070128970906
1739209836.2239857;-45.120503652039325
1739209836.2239895;-45.120503652039325
1739209836.2239933;-35.57807855764607
1739209836.223997;-31.141103565318915
1739209836.224001;-45.120503652039325
1739209836.2240047;-45.120503652039325
1739209836.2240086;-35.57807855764607
1739209836.2240124;-38.13080360867914
1739209836.2240162;-45.120503652039325
1739209836.2240202;-38.13080360867914
1739209836.224024;-38.13080360867914
1739209836.2240279;-28.58837851428586
1739209836.2240317;-45.120503652039325
1739209836.2240355;-33.981070128970906
1739209836.2240393;-45.120503652039325
1739209836.2240431;-38.13080360867914
1739209836.224047;-38.13080360867914
1739209836.2240508;-38.13080360867914
1739209836.2240546;-45.120503652039325
1739209836.2240586;-33.981070128970906
1739209836.2240624;-33.981070128970906
1739209836.2240663;-45.120503652039325
1739209836.22407;-45.120503652039325
1739209836.224074;-45.120503652039325
1739209836.2240777;-38.13080360867914
1739209836.2240815;-38.13080360867914
1739209836.2240853;-38.13080360867914
1739209836.2240891;-45.120503652039325
1739209836.224093;-45.120503652039325
1739209836.224097;-45.120503652039325
1739209836.2241008;-45.120503652039325
1739209836.2241046;-38.13080360867914
1739209836.2241085;-35.57807855764607
1739209836.2241123;-38.13080360867914
1739209836.224116;-45.120503652039325
1739209836.22412;-45.120503652039325
1739209836.2241237;-38.13080360867914
1739209836.2241275;-38.13080360867914
1739209836.2241316;-38.13080360867914
1739209836.2241354;-45.120503652039325
1739209836.2241392;-35.57807855764607
1739209836.224143;-45.120503652039325
1739209836.2241468;-38.13080360867914
1739209836.2241507;-33.981070128970906
1739209836.2241545;-38.13080360867914
1739209836.2241583;-45.120503652039325
1739209836.224162;-45.120503652039325
1739209836.224166;-33.981070128970906
1739209836.22417;-45.120503652039325
1739209836.2241738;-45.120503652039325
1739209836.2241776;-45.120503652039325
1739209836.2241814;-45.120503652039325
1739209836.2241852;-45.120503652039325
1739209836.224189;-45.120503652039325
1739209836.2241929;-38.13080360867914
1739209836.2241967;-33.981070128970906
1739209836.2242005;-45.120503652039325
1739209836.2242043;-45.120503652039325
1739209836.2242084;-38.13080360867914
1739209836.2242122;-38.13080360867914
1739209836.224216;-45.120503652039325
1739209836.2242198;-45.120503652039325
1739209836.2242236;-35.57807855764607
1739209836.2242274;-38.13080360867914
1739209836.2242312;-45.120503652039325
1739209836.224235;-38.13080360867914
1739209836.2242389;-38.13080360867914
1739209836.2242427;-33.981070128970906
1739209836.2242467;-45.120503652039325
1739209836.2242506;-38.13080360867914
1739209836.2242544;-38.13080360867914
1739209836.2242582;-38.13080360867914
1739209836.224262;-38.13080360867914
1739209836.2242658;-45.120503652039325
1739209836.2242696;-33.981070128970906
1739209836.2242734;-45.120503652039325
1739209836.2242773;-32.816014438256545
1739209836.224281;-38.13080360867914
1739209836.2242851;-38.13080360867914
1739209836.224289;-45.120503652039325
1739209836.2242928;-35.57807855764607
1739209836.2242966;-38.13080360867914
1739209836.2243004;-45.120503652039325
1739209836.2243042;-38.13080360867914
1739209836.224308;-38.13080360867914
1739209836.2243118;-45.120503652039325
1739209836.2243156;-45.120503652039325
1739209836.2243195;-45.120503652039325
1739209836.2243235;-45.120503652039325
1739209836.2243273;-38.13080360867914
1739209836.2243311;-35.57807855764607
1739209836.224335;-33.981070128970906
1739209836.2243388;-45.120503652039325
1739209836.2243426;-38.13080360867914
1739209836.2243464;-38.13080360867914
1739209836.2243502;-38.13080360867914
1739209836.224354;-38.13080360867914
1739209836.2243578;-45.120503652039325
1739209836.224362;-35.57807855764607
1739209836.2243657;-38.13080360867914
1739209836.2243695;-28.21854285175415
1739209836.2243733;-31.141103565318893
1739209836.2243772;-45.120503652039325
1739209836.224381;-45.120503652039325
1739209836.2243848;-35.57807855764607
1739209836.2243886;-38.13080360867914
1739209836.2243924;-38.13080360867914
1739209836.2243965;-38.13080360867914
1739209836.2244003;-45.120503652039325
1739209836.224404;-45.120503652039325
1739209836.224408;-38.13080360867914
1739209836.2244117;-45.120503652039325
1739209836.2244155;-45.120503652039325
1739209836.2244194;-45.120503652039325
1739209836.2244232;-35.57807855764607
1739209836.224427;-38.13080360867914
1739209836.2244308;-45.120503652039325
1739209836.2244349;-45.120503652039325
1739209836.2244387;-45.120503652039325
1739209836.2244425;-38.13080360867914
1739209836.2244463;-38.13080360867914
1739209836.22445;-45.120503652039325
1739209836.224454;-45.120503652039325
1739209836.2244577;-45.120503652039325
1739209836.2244616;-32.816014438256545
1739209836.2244654;-33.981070128970906
1739209836.2244692;-45.120503652039325
1739209836.2244732;-38.13080360867914
1739209836.224477;-32.816014438256545
1739209836.2244809;-32.816014438256545
1739209836.2244847;-45.120503652039325
1739209836.2244885;-38.13080360867914
1739209836.2244923;-45.120503652039325
1739209836.2244961;-33.981070128970956
1739209836.2245;-45.120503652039325
1739209836.2245038;-45.120503652039325
1739209836.2245076;-38.13080360867914
1739209836.2245116;-45.120503652039325
1739209836.2245154;-45.120503652039325
1739209836.2245193;-38.13080360867914
1739209836.224523;-32.816014438256545
1739209836.224527;-28.992665084841942
1739209836.2245307;-45.120503652039325
1739209836.2245345;-38.13080360867914
1739209836.2245383;-32.816014438256545
1739209836.2245421;-38.13080360867914
1739209836.224546;-38.13080360867914
1739209836.22455;-33.981070128970906
1739209836.2245538;-45.120503652039325
1739209836.2245576;-45.120503652039325
1739209836.2245615;-38.13080360867914
1739209836.2245653;-38.13080360867914
1739209836.224569;-45.120503652039325
1739209836.224573;-45.120503652039325
1739209836.2245767;-38.13080360867914
1739209836.2245805;-33.981070128970906
1739209836.2245843;-38.13080360867914
1739209836.2245884;-33.981070128970906
1739209836.2245922;-32.816014438256545
1739209836.224596;-38.13080360867914
1739209836.2245998;-45.120503652039325
1739209836.2246037;-38.13080360867914
1739209836.2246075;-38.13080360867914
1739209836.2246113;-45.120503652039325
1739209836.224615;-45.120503652039325
1739209836.224619;-38.13080360867914
1739209836.2246227;-45.120503652039325
1739209836.2246268;-45.120503652039325
1739209836.2246306;-45.120503652039325
1739209836.2246344;-38.13080360867914
1739209836.2246382;-38.13080360867914
1739209836.224642;-38.13080360867914
1739209836.2246459;-38.13080360867914
1739209836.2246497;-38.13080360867914
1739209836.2246535;-45.120503652039325
1739209836.2246573;-38.13080360867914
1739209836.2246614;-38.13080360867914
1739209836.2246652;-45.120503652039325
1739209836.224669;-33.981070128970906
1739209836.2246728;-38.13080360867914
1739209836.2246766;-45.120503652039325
1739209836.2246804;-35.57807855764607
1739209836.2246842;-38.13080360867914
1739209836.224688;-45.120503652039325
1739209836.2246919;-45.120503652039325
1739209836.2246957;-38.13080360867914
1739209836.2246997;-35.57807855764607
1739209836.2247036;-38.13080360867914
1739209836.2247074;-45.120503652039325
1739209836.2247112;-45.120503652039325
1739209836.224715;-38.13080360867914
1739209836.2247188;-38.13080360867914
1739209836.2247226;-45.120503652039325
1739209836.2247264;-38.13080360867914
1739209836.2247303;-45.120503652039325
1739209836.224734;-38.13080360867914
1739209836.2247381;-45.120503652039325
1739209836.224742;-45.120503652039325
1739209836.2247458;-45.120503652039325
1739209836.2247496;-45.120503652039325
1739209836.2247534;-45.120503652039325
1739209836.2247572;-45.120503652039325
1739209836.224761;-38.13080360867914
1739209836.2247648;-38.13080360867914
1739209836.2247686;-45.120503652039325
1739209836.2247725;-38.13080360867914
1739209836.2247765;-38.13080360867914
1739209836.2247803;-45.120503652039325
1739209836.2247841;-35.57807855764607
1739209836.224788;-33.981070128970906
1739209836.2247918;-31.141103565318893
1739209836.2247956;-38.13080360867914
1739209836.2247994;-45.120503652039325
1739209836.2248032;-45.120503652039325
1739209836.224807;-45.120503652039325
1739209836.2248108;-33.981070128970906
1739209836.224815;-35.57807855764607
1739209836.2248187;-38.13080360867914
1739209836.2248225;-45.120503652039325
1739209836.2248263;-38.13080360867914
1739209836.2248302;-35.57807855764607
1739209836.224834;-38.13080360867914
1739209836.2248378;-35.57807855764607
1739209836.2248416;-38.13080360867914
1739209836.2248454;-45.120503652039325
1739209836.2248492;-38.13080360867914
1739209836.2248533;-35.57807855764607
1739209836.224857;-38.13080360867914
1739209836.224861;-38.13080360867914
1739209836.2248647;-45.120503652039325
1739209836.2248685;-45.120503652039325
1739209836.2248724;-45.120503652039325
1739209836.2248762;-45.120503652039325
1739209836.22488;-45.120503652039325
1739209836.2248838;-45.120503652039325
1739209836.2248878;-45.120503652039325
1739209836.2248917;-45.120503652039325
1739209836.2248955;-38.13080360867914
1739209836.2248993;-35.57807855764607
1739209836.224903;-35.57807855764607
1739209836.224907;-38.13080360867914
1739209836.2249107;-33.981070128970906
1739209836.2249146;-30.49652367304973
1739209836.2249184;-38.13080360867914
1739209836.2249222;-35.57807855764607
1739209836.2249262;-45.120503652039325
1739209836.22493;-35.57807855764607
1739209836.2249339;-38.13080360867914
1739209836.2249377;-45.120503652039325
1739209836.2249415;-45.120503652039325
1739209836.2249453;-45.120503652039325
1739209836.2249491;-35.57807855764607
1739209836.224953;-38.13080360867914
1739209836.2249568;-45.120503652039325
1739209836.2249606;-45.120503652039325
1739209836.2249646;-33.981070128970906
1739209836.2249684;-45.120503652039325
1739209836.2249722;-38.13080360867914
1739209836.224976;-38.13080360867914
1739209836.2249799;-38.13080360867914
1739209836.2249837;-45.120503652039325
1739209836.2249875;-38.13080360867914
1739209836.2249913;-26.991370085610736
1739209836.2249951;-38.13080360867914
1739209836.224999;-45.120503652039325
1739209836.225003;-38.13080360867914
1739209836.2250068;-35.57807855764607
1739209836.2250106;-38.13080360867914
1739209836.2250144;-45.120503652039325
1739209836.2250183;-45.120503652039325
1739209836.225022;-35.57807855764607
1739209836.225026;-45.120503652039325
1739209836.2250297;-45.120503652039325
1739209836.2250335;-45.120503652039325
1739209836.2250373;-45.120503652039325
1739209836.2250414;-38.13080360867914
1739209836.2250452;-38.13080360867914
1739209836.225049;-45.120503652039325
1739209836.2250528;-27.8777449560314
1739209836.2250566;-35.57807855764607
1739209836.2250605;-38.13080360867914
1739209836.2250643;-38.13080360867914
1739209836.225068;-38.13080360867914
1739209836.225072;-45.120503652039325
1739209836.2250757;-45.120503652039325
1739209836.2250798;-45.120503652039325
1739209836.2250836;-45.120503652039325
1739209836.2250874;-45.120503652039325
1739209836.2250912;-33.981070128970906
1739209836.225095;-45.120503652039325
1739209836.2250988;-45.120503652039325
1739209836.2251027;-38.13080360867914
1739209836.2251065;-35.57807855764607
1739209836.2251103;-38.13080360867914
1739209836.2251143;-45.120503652039325
1739209836.2251182;-38.13080360867914
1739209836.225122;-45.120503652039325
1739209836.2251258;-45.120503652039325
1739209836.2251296;-45.120503652039325
1739209836.2251334;-45.120503652039325
1739209836.2251372;-38.13080360867914
1739209836.225141;-45.120503652039325
1739209836.2251449;-30.49652367304973
1739209836.2251487;-32.816014438256545
1739209836.2251527;-38.13080360867914
1739209836.2251565;-38.13080360867914
1739209836.2251604;-35.57807855764607
1739209836.2251642;-38.13080360867914
1739209836.225168;-45.120503652039325
1739209836.2251718;-38.13080360867914
1739209836.2251756;-38.13080360867914
1739209836.2251794;-45.120503652039325
1739209836.2251832;-38.13080360867914
1739209836.225187;-33.981070128970906
1739209836.225191;-33.981070128970906
1739209836.225195;-38.13080360867914
1739209836.2251987;-38.13080360867914
1739209836.2252026;-35.57807855764607
1739209836.2252064;-32.816014438256545
1739209836.2252102;-33.981070128970906
1739209836.225214;-45.120503652039325
1739209836.2252178;-38.13080360867914
1739209836.2252216;-38.13080360867914
1739209836.2252254;-45.120503652039325
1739209836.2252295;-45.120503652039325
1739209836.2252333;-38.13080360867914
1739209836.2252371;-32.816014438256545
1739209836.225241;-38.13080360867914
1739209836.2252448;-45.120503652039325
1739209836.2252486;-45.120503652039325
1739209836.2252524;-32.816014438256545
1739209836.2252562;-35.57807855764607
1739209836.22526;-45.120503652039325
1739209836.2252638;-45.120503652039325
1739209836.225268;-45.120503652039325
1739209836.2252717;-45.120503652039325
1739209836.2252755;-45.120503652039325
1739209836.2252793;-45.120503652039325
1739209836.2252831;-45.120503652039325
1739209836.225287;-45.120503652039325
1739209836.2252908;-35.57807855764607
1739209836.2252946;-38.13080360867914
1739209836.2252984;-38.13080360867914
1739209836.2253022;-45.120503652039325
1739209836.2253063;-38.13080360867914
1739209836.22531;-38.13080360867914
1739209836.225314;-45.120503652039325
1739209836.2253177;-45.120503652039325
1739209836.2253215;-38.13080360867914
1739209836.2253253;-38.13080360867914
1739209836.2253292;-45.120503652039325
1739209836.225333;-33.981070128970906
1739209836.2253368;-32.816014438256545
1739209836.2253406;-38.13080360867914
1739209836.2253447;-45.120503652039325
1739209836.2253485;-35.57807855764607
1739209836.2253523;-35.57807855764607
1739209836.225356;-38.13080360867914
1739209836.22536;-38.13080360867914
1739209836.2253637;-33.981070128970906
1739209836.2253675;-45.120503652039325
1739209836.2253714;-38.13080360867914
1739209836.2253752;-32.816014438256545
1739209836.2253792;-45.120503652039325
1739209836.225383;-45.120503652039325
1739209836.2253869;-33.981070128970906
1739209836.2253907;-38.13080360867914
1739209836.2253945;-33.981070128970906
1739209836.2253983;-38.13080360867914
1739209836.225402;-38.13080360867914
1739209836.225406;-35.57807855764607
1739209836.2254097;-38.13080360867914
1739209836.2254136;-45.120503652039325
1739209836.2254176;-38.13080360867914
1739209836.2254214;-45.120503652039325
1739209836.2254252;-45.120503652039325
1739209836.225429;-45.120503652039325
1739209836.2254329;-45.120503652039325
1739209836.2254367;-45.120503652039325
1739209836.2254405;-38.13080360867914
1739209836.2254443;-35.57807855764607
1739209836.2254481;-38.13080360867914
1739209836.225452;-45.120503652039325
1739209836.225456;-45.120503652039325
1739209836.2254598;-38.13080360867914
1739209836.2254636;-38.13080360867914
1739209836.2254674;-38.13080360867914
1739209836.2254713;-38.13080360867914
1739209836.225475;-38.13080360867914
1739209836.225479;-35.57807855764607
1739209836.2254827;-35.57807855764607
1739209836.2254865;-31.141103565318915
1739209836.2254903;-30.49652367304973
1739209836.2254944;-38.13080360867914
1739209836.2254982;-38.13080360867914
1739209836.225502;-35.57807855764607
1739209836.2255058;-38.13080360867914
1739209836.2255096;-45.120503652039325
1739209836.2255135;-45.120503652039325
1739209836.2255173;-38.13080360867914
1739209836.225521;-33.981070128970956
1739209836.225525;-45.120503652039325
1739209836.2255287;-38.13080360867914
1739209836.2255328;-38.13080360867914
1739209836.2255366;-45.120503652039325
1739209836.2255404;-38.13080360867914
1739209836.2255442;-38.13080360867914
1739209836.225548;-32.816014438256545
1739209836.2255518;-28.992665084841942
1739209836.2255557;-45.120503652039325
1739209836.2255595;-35.57807855764607
1739209836.2255633;-35.57807855764607
1739209836.225567;-38.13080360867914
1739209836.2255712;-45.120503652039325
1739209836.225575;-32.816014438256545
1739209836.2255788;-38.13080360867914
1739209836.2255826;-45.120503652039325
1739209836.2255864;-38.13080360867914
1739209836.2255902;-35.57807855764607
1739209836.225594;-38.13080360867914
1739209836.2255979;-45.120503652039325
1739209836.2256017;-45.120503652039325
1739209836.2256055;-38.13080360867914
1739209836.2256095;-38.13080360867914
1739209836.2256134;-45.120503652039325
1739209836.2256172;-38.13080360867914
1739209836.225621;-35.57807855764607
1739209836.2256248;-38.13080360867914
1739209836.2256286;-45.120503652039325
1739209836.2256324;-38.13080360867914
1739209836.2256362;-38.13080360867914
1739209836.22564;-33.981070128970906
1739209836.225644;-33.981070128970906
1739209836.225648;-38.13080360867914
1739209836.2256517;-38.13080360867914
1739209836.2256556;-38.13080360867914
1739209836.2256594;-38.13080360867914
1739209836.2256632;-38.13080360867914
1739209836.225667;-35.57807855764607
1739209836.2256708;-38.13080360867914
1739209836.2256746;-33.981070128970956
1739209836.2256784;-45.120503652039325
1739209836.2256825;-35.57807855764607
1739209836.2256863;-38.13080360867914
1739209836.2256901;-45.120503652039325
1739209836.225694;-35.57807855764607
1739209836.2256978;-45.120503652039325
1739209836.2257016;-35.57807855764607
1739209836.2257054;-25.826314394896354
1739209836.2257092;-38.13080360867914
1739209836.225713;-45.120503652039325
1739209836.2257168;-35.57807855764607
1739209836.225721;-38.13080360867914
1739209836.2257247;-45.120503652039325
1739209836.2257285;-45.120503652039325
1739209836.2257323;-38.13080360867914
1739209836.2257361;-45.120503652039325
1739209836.22574;-45.120503652039325
1739209836.2257438;-38.13080360867914
1739209836.2257476;-38.13080360867914
1739209836.2257514;-35.57807855764607
1739209836.2257552;-38.13080360867914
1739209836.2257593;-45.120503652039325
1739209836.225763;-38.13080360867914
1739209836.225767;-35.57807855764607
1739209836.2257707;-38.13080360867914
1739209836.2257745;-45.120503652039325
1739209836.2257783;-38.13080360867914
1739209836.2257822;-45.120503652039325
1739209836.225786;-45.120503652039325
1739209836.2257898;-45.120503652039325
1739209836.2257936;-45.120503652039325
