CAN Message; 0x150:0500a6dc4c692e61
1739209878.052142;-35.57807855764607
1739209878.0521424;-45.120503652039325
1739209878.0521426;-45.120503652039325
1739209878.0521429;-45.120503652039325
1739209878.052143;-38.13080360867914
1739209878.0521433;-45.120503652039325
1739209878.0521436;-45.120503652039325
1739209878.052144;-45.120503652039325
1739209878.0521443;-45.120503652039325
1739209878.0521445;-31.141103565318915
1739209878.0521448;-45.120503652039325
1739209878.052145;-45.120503652039325
1739209878.0521455;-38.13080360867914
1739209878.0521457;-38.13080360867914
1739209878.052146;-45.120503652039325
1739209878.0521462;-45.120503652039325
1739209878.0521464;-38.13080360867914
1739209878.052147;-38.13080360867914
1739209878.0521472;-38.13080360867914
1739209878.0521474;-38.13080360867914
1739209878.0521476;-45.120503652039325
1739209878.0521479;-38.13080360867914
1739209878.0521483;-38.13080360867914
1739209878.0521486;-33.981070128970906
1739209878.0521488;-38.13080360867914
1739209878.052149;-38.13080360867914
1739209878.0521493;-38.13080360867914
1739209878.0521498;-45.120503652039325
1739209878.05215;-38.13080360867914
1739209878.0521502;-38.13080360867914
1739209878.0521505;-38.13080360867914
1739209878.0521507;-45.120503652039325
1739209878.0521512;-45.120503652039325
1739209878.0521514;-45.120503652039325
1739209878.0521517;-45.120503652039325
1739209878.052152;-38.13080360867914
1739209878.0521522;-33.981070128970906
1739209878.0521524;-38.13080360867914
1739209878.0521529;-45.120503652039325
1739209878.052153;-45.120503652039325
1739209878.0521533;-31.141103565318915
1739209878.0521536;-33.981070128970906
1739209878.0521538;-32.816014438256545
1739209878.0521543;-35.57807855764607
1739209878.0521545;-45.120503652039325
1739209878.0521548;-38.13080360867914
1739209878.052155;-38.13080360867914
1739209878.0521553;-38.13080360867914
1739209878.0521557;-31.14110356531892
1739209878.052156;-28.992665084841942
1739209878.0521562;-33.981070128970906
1739209878.0521603;-38.13080360867914
1739209878.052164;-38.13080360867914
1739209878.0521681;-33.981070128970906
1739209878.0521722;-38.13080360867914
1739209878.052176;-45.120503652039325
1739209878.05218;-33.981070128970906
1739209878.052184;-35.57807855764607
1739209878.052188;-35.57807855764607
1739209878.052192;-38.13080360867914
1739209878.052196;-38.13080360867914
1739209878.0521998;-38.13080360867914
1739209878.052204;-35.57807855764607
1739209878.052208;-38.13080360867914
1739209878.0522118;-31.141103565318915
1739209878.0522158;-32.816014438256545
1739209878.0522199;-45.120503652039325
1739209878.0522237;-38.13080360867914
1739209878.0522277;-38.13080360867914
1739209878.0522318;-38.13080360867914
1739209878.0522358;-38.13080360867914
1739209878.0522397;-38.13080360867914
1739209878.0522437;-45.120503652039325
1739209878.0522478;-31.141103565318915
1739209878.0522516;-45.120503652039325
1739209878.0522556;-45.120503652039325
1739209878.0522597;-38.13080360867914
1739209878.0522635;-38.13080360867914
1739209878.0522676;-38.13080360867914
1739209878.0522716;-45.120503652039325
1739209878.0522754;-45.120503652039325
1739209878.0522795;-33.981070128970906
1739209878.0522835;-35.57807855764607
1739209878.0522873;-38.13080360867914
1739209878.0522914;-38.13080360867914
1739209878.0522954;-38.13080360867914
1739209878.0522993;-45.120503652039325
1739209878.0523033;-38.13080360867914
1739209878.0523074;-45.120503652039325
1739209878.0523112;-38.13080360867914
1739209878.0523152;-35.57807855764607
1739209878.0523193;-45.120503652039325
1739209878.052323;-45.120503652039325
1739209878.0523272;-38.13080360867914
1739209878.0523312;-45.120503652039325
1739209878.052335;-35.57807855764607
1739209878.052339;-35.57807855764607
1739209878.0523431;-38.13080360867914
1739209878.052347;-35.57807855764607
1739209878.052351;-38.13080360867914
1739209878.052355;-38.13080360867914
1739209878.0523589;-38.13080360867914
1739209878.052363;-45.120503652039325
1739209878.052367;-45.120503652039325
1739209878.0523708;-45.120503652039325
1739209878.0523748;-45.120503652039325
1739209878.052379;-45.120503652039325
1739209878.052383;-38.13080360867914
1739209878.0523868;-38.13080360867914
1739209878.0523908;-31.141103565318915
1739209878.0523949;-38.13080360867914
1739209878.0523987;-38.13080360867914
1739209878.0524027;-45.120503652039325
1739209878.0524068;-32.816014438256545
1739209878.0524106;-32.816014438256545
1739209878.0524147;-38.13080360867914
1739209878.0524187;-38.13080360867914
1739209878.0524225;-38.13080360867914
1739209878.0524266;-38.13080360867914
1739209878.0524306;-45.120503652039325
1739209878.0524344;-35.57807855764607
1739209878.0524385;-45.120503652039325
1739209878.0524426;-45.120503652039325
1739209878.0524464;-35.57807855764607
1739209878.0524504;-38.13080360867914
1739209878.0524545;-45.120503652039325
1739209878.0524583;-45.120503652039325
1739209878.0524623;-35.57807855764607
1739209878.0524664;-35.57807855764607
1739209878.0524702;-35.57807855764607
1739209878.0524743;-35.57807855764607
1739209878.0524783;-45.120503652039325
1739209878.0524821;-45.120503652039325
1739209878.0524862;-35.57807855764607
1739209878.0524902;-35.57807855764607
1739209878.052494;-38.13080360867914
1739209878.052498;-38.13080360867914
1739209878.0525022;-38.13080360867914
1739209878.052506;-35.57807855764607
1739209878.05251;-38.13080360867914
1739209878.052514;-33.981070128970906
1739209878.052518;-38.13080360867914
1739209878.052522;-38.13080360867914
1739209878.052526;-38.13080360867914
1739209878.05253;-45.120503652039325
1739209878.0525339;-45.120503652039325
1739209878.052538;-45.120503652039325
1739209878.052542;-45.120503652039325
1739209878.0525458;-45.120503652039325
1739209878.0525498;-38.13080360867914
1739209878.052554;-45.120503652039325
1739209878.0525577;-35.57807855764607
1739209878.0525618;-45.120503652039325
1739209878.0525658;-32.816014438256545
1739209878.0525696;-29.438486411369333
1739209878.0525737;-45.120503652039325
1739209878.0525777;-45.120503652039325
1739209878.0525815;-35.57807855764607
1739209878.0525856;-35.57807855764607
1739209878.0525897;-45.120503652039325
1739209878.0525935;-45.120503652039325
1739209878.0525975;-45.120503652039325
1739209878.0526016;-38.13080360867914
1739209878.0526054;-45.120503652039325
1739209878.0526094;-45.120503652039325
1739209878.0526135;-38.13080360867914
1739209878.0526173;-45.120503652039325
1739209878.0526214;-35.57807855764607
1739209878.0526254;-45.120503652039325
1739209878.0526292;-35.57807855764607
1739209878.0526333;-31.141103565318893
1739209878.0526373;-45.120503652039325
1739209878.0526412;-45.120503652039325
1739209878.0526452;-45.120503652039325
1739209878.0526493;-45.120503652039325
1739209878.052653;-38.13080360867914
1739209878.0526571;-45.120503652039325
1739209878.0526612;-45.120503652039325
1739209878.0526652;-32.816014438256545
1739209878.052669;-45.120503652039325
1739209878.052673;-45.120503652039325
1739209878.0526772;-45.120503652039325
1739209878.052681;-33.981070128970906
1739209878.052685;-38.13080360867914
1739209878.052689;-45.120503652039325
1739209878.052693;-38.13080360867914
1739209878.052697;-33.981070128970956
1739209878.052701;-35.57807855764607
1739209878.0527048;-35.57807855764607
1739209878.0527089;-45.120503652039325
1739209878.052713;-45.120503652039325
1739209878.0527167;-45.120503652039325
1739209878.0527208;-45.120503652039325
1739209878.0527248;-38.13080360867914
1739209878.0527287;-26.991370085610722
1739209878.0527327;-35.57807855764607
1739209878.0527368;-35.57807855764607
1739209878.0527406;-35.57807855764607
1739209878.0527446;-38.13080360867914
1739209878.0527487;-38.13080360867914
1739209878.0527525;-45.120503652039325
1739209878.0527565;-38.13080360867914
1739209878.0527606;-35.57807855764607
1739209878.0527644;-35.57807855764607
1739209878.0527685;-38.13080360867914
1739209878.0527725;-45.120503652039325
1739209878.0527763;-38.13080360867914
1739209878.0527804;-38.13080360867914
1739209878.0527844;-45.120503652039325
1739209878.0527883;-45.120503652039325
1739209878.0527923;-45.120503652039325
1739209878.0527964;-45.120503652039325
1739209878.0528002;-45.120503652039325
1739209878.0528042;-33.981070128970906
1739209878.0528083;-45.120503652039325
1739209878.0528123;-38.13080360867914
1739209878.0528162;-32.816014438256545
1739209878.0528202;-45.120503652039325
1739209878.0528243;-32.816014438256545
1739209878.052828;-38.13080360867914
1739209878.0528321;-45.120503652039325
1739209878.0528362;-38.13080360867914
1739209878.05284;-35.57807855764607
1739209878.052844;-38.13080360867914
1739209878.052848;-45.120503652039325
1739209878.052852;-38.13080360867914
1739209878.052856;-45.120503652039325
1739209878.05286;-38.13080360867914
1739209878.0528638;-38.13080360867914
1739209878.052868;-45.120503652039325
1739209878.052872;-45.120503652039325
1739209878.0528758;-38.13080360867914
1739209878.0528798;-38.13080360867914
1739209878.0528839;-45.120503652039325
1739209878.0528877;-45.120503652039325
1739209878.0528917;-38.13080360867914
1739209878.0528958;-38.13080360867914
1739209878.0528996;-45.120503652039325
1739209878.0529037;-45.120503652039325
1739209878.0529077;-45.120503652039325
1739209878.0529115;-45.120503652039325
1739209878.0529156;-45.120503652039325
1739209878.0529196;-38.13080360867914
1739209878.0529234;-33.981070128970906
1739209878.0529275;-45.120503652039325
1739209878.0529315;-45.120503652039325
1739209878.0529354;-33.981070128970906
1739209878.0529394;-35.57807855764607
1739209878.0529435;-38.13080360867914
1739209878.0529473;-45.120503652039325
1739209878.0529513;-35.57807855764607
1739209878.0529554;-38.13080360867914
1739209878.0529594;-45.120503652039325
1739209878.0529633;-33.981070128970906
1739209878.0529673;-38.13080360867914
1739209878.0529714;-38.13080360867914
1739209878.0529752;-45.120503652039325
1739209878.0529792;-38.13080360867914
1739209878.0529833;-35.57807855764607
1739209878.052987;-45.120503652039325
1739209878.0529912;-38.13080360867914
1739209878.0529952;-38.13080360867914
1739209878.052999;-35.57807855764607
1739209878.053003;-38.13080360867914
1739209878.0530071;-45.120503652039325
1739209878.053011;-45.120503652039325
1739209878.053015;-45.120503652039325
1739209878.053019;-30.49652367304973
1739209878.0530229;-35.57807855764607
1739209878.053027;-45.120503652039325
1739209878.053031;-38.13080360867914
1739209878.0530348;-35.57807855764607
1739209878.0530388;-45.120503652039325
1739209878.053043;-45.120503652039325
1739209878.0530467;-38.13080360867914
1739209878.0530508;-32.81601443825658
1739209878.0530548;-45.120503652039325
1739209878.0530586;-38.13080360867914
1739209878.0530627;-35.57807855764607
1739209878.0530667;-45.120503652039325
1739209878.0530705;-45.120503652039325
1739209878.0530746;-33.981070128970906
1739209878.0530787;-35.57807855764607
1739209878.0530825;-33.981070128970906
1739209878.0530865;-38.13080360867914
1739209878.0530906;-38.13080360867914
1739209878.0530944;-45.120503652039325
1739209878.0530984;-38.13080360867914
1739209878.0531025;-38.13080360867914
1739209878.0531065;-45.120503652039325
1739209878.0531104;-45.120503652039325
1739209878.0531144;-28.992665084841942
1739209878.0531185;-38.13080360867914
1739209878.0531223;-45.120503652039325
1739209878.0531263;-45.120503652039325
1739209878.0531304;-38.13080360867914
1739209878.0531342;-38.13080360867914
1739209878.0531383;-45.120503652039325
1739209878.0531423;-45.120503652039325
1739209878.0531461;-33.981070128970956
1739209878.0531502;-38.13080360867914
1739209878.0531542;-35.57807855764607
1739209878.053158;-38.13080360867914
1739209878.053162;-38.13080360867914
1739209878.0531662;-45.120503652039325
1739209878.05317;-38.13080360867914
1739209878.053174;-38.13080360867914
1739209878.053178;-29.438486411369333
1739209878.053182;-33.981070128970906
1739209878.053186;-38.13080360867914
1739209878.05319;-35.57807855764607
1739209878.0531938;-45.120503652039325
1739209878.0531979;-45.120503652039325
1739209878.053202;-45.120503652039325
1739209878.0532057;-38.13080360867914
1739209878.0532098;-45.120503652039325
1739209878.0532138;-38.13080360867914
1739209878.0532176;-38.13080360867914
1739209878.0532217;-38.13080360867914
1739209878.0532258;-38.13080360867914
1739209878.0532296;-38.13080360867914
1739209878.0532336;-35.57807855764607
1739209878.0532377;-32.816014438256545
1739209878.0532415;-38.13080360867914
1739209878.0532455;-38.13080360867914
1739209878.0532496;-38.13080360867914
1739209878.0532537;-45.120503652039325
1739209878.0532575;-45.120503652039325
1739209878.0532615;-33.981070128970906
1739209878.0532656;-32.816014438256545
1739209878.0532694;-38.13080360867914
1739209878.0532734;-31.141103565318893
1739209878.0532775;-35.57807855764607
1739209878.0532813;-45.120503652039325
1739209878.0532854;-38.13080360867914
1739209878.0532894;-35.57807855764607
1739209878.0532932;-45.120503652039325
1739209878.0532973;-45.120503652039325
1739209878.0533013;-35.57807855764607
1739209878.0533051;-45.120503652039325
1739209878.0533092;-45.120503652039325
1739209878.0533133;-38.13080360867914
1739209878.053317;-35.57807855764607
1739209878.0533211;-45.120503652039325
1739209878.0533252;-38.13080360867914
1739209878.053329;-35.57807855764607
1739209878.053333;-45.120503652039325
1739209878.053337;-35.57807855764607
1739209878.053341;-38.13080360867914
1739209878.053345;-45.120503652039325
1739209878.053349;-45.120503652039325
1739209878.0533528;-45.120503652039325
1739209878.053357;-45.120503652039325
1739209878.053361;-45.120503652039325
1739209878.0533648;-38.13080360867914
1739209878.0533688;-45.120503652039325
1739209878.0533729;-38.13080360867914
1739209878.0533767;-45.120503652039325
1739209878.0533807;-45.120503652039325
1739209878.0533848;-35.57807855764607
1739209878.0533886;-38.13080360867914
1739209878.0533926;-38.13080360867914
1739209878.0533967;-38.13080360867914
1739209878.0534008;-45.120503652039325
1739209878.0534046;-38.13080360867914
1739209878.0534086;-38.13080360867914
1739209878.0534127;-38.13080360867914
1739209878.0534165;-38.13080360867914
1739209878.0534205;-45.120503652039325
1739209878.0534246;-35.57807855764607
1739209878.0534284;-35.57807855764607
1739209878.0534325;-33.981070128970906
1739209878.0534365;-38.13080360867914
1739209878.0534403;-38.13080360867914
1739209878.0534444;-45.120503652039325
1739209878.0534484;-45.120503652039325
1739209878.0534523;-35.57807855764607
1739209878.0534563;-45.120503652039325
1739209878.0534604;-45.120503652039325
1739209878.0534642;-38.13080360867914
1739209878.0534682;-31.141103565318915
1739209878.0534723;-38.13080360867914
1739209878.053476;-38.13080360867914
1739209878.0534801;-45.120503652039325
1739209878.0534842;-45.120503652039325
1739209878.053488;-35.57807855764607
1739209878.053492;-38.13080360867914
1739209878.0534961;-45.120503652039325
1739209878.0535;-38.13080360867914
1739209878.053504;-33.981070128970906
