CAN Message; 0x150:05000a96d4d2741d
1739209823.6994243;-38.13080360867914
1739209823.69943;-35.57807855764607
1739209823.6994357;-32.816014438256545
1739209823.6994412;-45.120503652039325
1739209823.699447;-45.120503652039325
1739209823.6994526;-45.120503652039325
1739209823.6994581;-45.120503652039325
1739209823.6994638;-38.13080360867914
1739209823.6994696;-45.120503652039325
1739209823.699475;-38.13080360867914
1739209823.6994808;-31.141103565318915
1739209823.6994865;-33.981070128970906
1739209823.699492;-38.13080360867914
1739209823.6994977;-38.13080360867914
1739209823.6995032;-38.13080360867914
1739209823.699509;-38.13080360867914
1739209823.6995146;-38.13080360867914
1739209823.69952;-38.13080360867914
1739209823.6995258;-38.13080360867914
1739209823.6995316;-45.120503652039325
1739209823.699537;-38.13080360867914
1739209823.6995428;-45.120503652039325
1739209823.6995485;-45.120503652039325
1739209823.699554;-45.120503652039325
1739209823.6995597;-45.120503652039325
1739209823.6995652;-38.13080360867914
1739209823.699571;-38.13080360867914
1739209823.6995766;-45.120503652039325
1739209823.699582;-38.13080360867914
1739209823.6995878;-45.120503652039325
1739209823.6995935;-35.57807855764607
1739209823.699599;-38.13080360867914
1739209823.6996047;-38.13080360867914
1739209823.6996105;-45.120503652039325
1739209823.699616;-45.120503652039325
1739209823.6996217;-35.57807855764607
1739209823.6996274;-38.13080360867914
1739209823.699633;-45.120503652039325
1739209823.6996386;-45.120503652039325
1739209823.699644;-45.120503652039325
1739209823.6996498;-45.120503652039325
1739209823.6996555;-33.981070128970906
1739209823.699661;-38.13080360867914
1739209823.6996667;-45.120503652039325
1739209823.6996725;-45.120503652039325
1739209823.699678;-38.13080360867914
1739209823.6996837;-38.13080360867914
1739209823.6996894;-45.120503652039325
1739209823.6996949;-45.120503652039325
1739209823.6997006;-38.13080360867914
1739209823.6997063;-35.57807855764607
1739209823.6997118;-38.13080360867914
1739209823.6997175;-45.120503652039325
1739209823.699723;-38.13080360867914
1739209823.6997287;-35.57807855764607
1739209823.6997344;-38.13080360867914
1739209823.69974;-45.120503652039325
1739209823.6997457;-33.981070128970906
1739209823.6997514;-45.120503652039325
1739209823.6997569;-38.13080360867914
1739209823.6997626;-45.120503652039325
1739209823.6997683;-38.13080360867914
1739209823.6997738;-45.120503652039325
1739209823.6997795;-38.13080360867914
1739209823.6997852;-45.120503652039325
1739209823.6997907;-38.13080360867914
1739209823.6997964;-45.120503652039325
1739209823.699802;-45.120503652039325
1739209823.6998076;-38.13080360867914
1739209823.6998134;-38.13080360867914
1739209823.6998188;-45.120503652039325
1739209823.6998246;-33.981070128970906
1739209823.6998303;-38.13080360867914
1739209823.6998358;-45.120503652039325
1739209823.6998415;-45.120503652039325
1739209823.6998472;-45.120503652039325
1739209823.6998527;-45.120503652039325
1739209823.6998584;-45.120503652039325
1739209823.699864;-45.120503652039325
1739209823.6998696;-27.8777449560314
1739209823.6998754;-32.816014438256545
1739209823.6998808;-45.120503652039325
1739209823.6998866;-45.120503652039325
1739209823.6998923;-32.816014438256545
1739209823.6998978;-38.13080360867914
1739209823.6999035;-45.120503652039325
1739209823.6999092;-38.13080360867914
1739209823.6999147;-32.81601443825658
1739209823.6999204;-45.120503652039325
1739209823.6999261;-35.57807855764607
1739209823.6999316;-45.120503652039325
1739209823.6999373;-45.120503652039325
1739209823.6999428;-38.13080360867914
1739209823.6999485;-45.120503652039325
1739209823.6999543;-45.120503652039325
1739209823.6999598;-33.981070128970906
1739209823.6999655;-35.57807855764607
1739209823.6999712;-45.120503652039325
1739209823.6999767;-45.120503652039325
1739209823.6999824;-45.120503652039325
1739209823.6999881;-38.13080360867914
1739209823.6999936;-45.120503652039325
1739209823.6999993;-45.120503652039325
1739209823.700005;-38.13080360867914
1739209823.7000105;-45.120503652039325
1739209823.7000163;-45.120503652039325
1739209823.7000217;-33.981070128970906
1739209823.7000275;-35.57807855764607
1739209823.7000332;-38.13080360867914
1739209823.7000387;-38.13080360867914
1739209823.7000444;-32.816014438256545
1739209823.70005;-45.120503652039325
1739209823.7000556;-45.120503652039325
1739209823.7046335;-38.13080360867914
1739209823.7046456;-38.13080360867914
1739209823.704658;-38.13080360867914
1739209823.7046702;-38.13080360867914
1739209823.7046824;-38.13080360867914
1739209823.7046945;-45.120503652039325
1739209823.7047067;-35.57807855764607
1739209823.704719;-38.13080360867914
1739209823.7047312;-45.120503652039325
1739209823.7047434;-38.13080360867914
1739209823.7047555;-38.13080360867914
1739209823.704768;-38.13080360867914
1739209823.70478;-38.13080360867914
1739209823.7047923;-33.981070128970906
1739209823.7048044;-38.13080360867914
1739209823.7048166;-38.13080360867914
1739209823.704829;-45.120503652039325
1739209823.7048411;-38.13080360867914
1739209823.7048533;-45.120503652039325
1739209823.7048655;-45.120503652039325
1739209823.7048776;-45.120503652039325
1739209823.70489;-38.13080360867914
1739209823.7049022;-38.13080360867914
1739209823.7049143;-38.13080360867914
1739209823.7049265;-38.13080360867914
1739209823.7049387;-38.13080360867914
1739209823.704951;-38.13080360867914
1739209823.7049632;-45.120503652039325
1739209823.7049754;-35.57807855764607
1739209823.7049875;-38.13080360867914
1739209823.7049997;-38.13080360867914
1739209823.705012;-45.120503652039325
1739209823.7050242;-35.57807855764607
1739209823.7050364;-38.13080360867914
1739209823.7050486;-38.13080360867914
1739209823.705061;-38.13080360867914
1739209823.705073;-45.120503652039325
1739209823.7050853;-35.57807855764607
1739209823.7050974;-38.13080360867914
1739209823.7051096;-45.120503652039325
1739209823.705122;-45.120503652039325
1739209823.7051342;-45.120503652039325
1739209823.7051463;-45.120503652039325
1739209823.7051585;-45.120503652039325
1739209823.7051706;-38.13080360867914
1739209823.705183;-38.13080360867914
1739209823.7051952;-38.13080360867914
1739209823.7052073;-38.13080360867914
1739209823.7052195;-35.57807855764607
1739209823.7052317;-35.57807855764607
1739209823.705244;-35.57807855764607
1739209823.7052562;-45.120503652039325
1739209823.7052684;-35.57807855764607
1739209823.7052805;-35.57807855764607
1739209823.7052927;-38.13080360867914
1739209823.705305;-38.13080360867914
1739209823.7053173;-33.981070128970906
1739209823.7053294;-38.13080360867914
1739209823.7053416;-38.13080360867914
1739209823.705354;-45.120503652039325
1739209823.7053661;-45.120503652039325
1739209823.7053783;-38.13080360867914
1739209823.7053905;-38.13080360867914
1739209823.7054026;-45.120503652039325
1739209823.705415;-45.120503652039325
1739209823.7054272;-38.13080360867914
1739209823.7054393;-38.13080360867914
1739209823.7054515;-45.120503652039325
1739209823.7054636;-45.120503652039325
1739209823.705476;-45.120503652039325
1739209823.7054882;-31.141103565318893
1739209823.7055004;-29.438486411369333
1739209823.7055125;-45.120503652039325
1739209823.7055247;-45.120503652039325
1739209823.705537;-35.57807855764607
1739209823.7055492;-35.57807855764607
1739209823.7055614;-45.120503652039325
1739209823.7055736;-32.816014438256545
1739209823.705586;-45.120503652039325
1739209823.705598;-38.13080360867914
1739209823.7056103;-38.13080360867914
1739209823.7056224;-45.120503652039325
1739209823.7056346;-45.120503652039325
1739209823.705647;-38.13080360867914
1739209823.7056592;-38.13080360867914
1739209823.7056713;-45.120503652039325
1739209823.7056835;-32.816014438256545
1739209823.7056956;-31.141103565318893
1739209823.705708;-45.120503652039325
1739209823.7057202;-45.120503652039325
1739209823.7057323;-38.13080360867914
1739209823.7057445;-38.13080360867914
1739209823.7057567;-45.120503652039325
1739209823.705769;-45.120503652039325
1739209823.7057812;-35.57807855764607
1739209823.7057934;-38.13080360867914
1739209823.7058055;-45.120503652039325
1739209823.7058177;-45.120503652039325
1739209823.70583;-45.120503652039325
1739209823.7058423;-45.120503652039325
1739209823.7058544;-45.120503652039325
1739209823.7058666;-45.120503652039325
1739209823.705879;-45.120503652039325
1739209823.7058911;-45.120503652039325
1739209823.7059033;-38.13080360867914
1739209823.7059155;-45.120503652039325
1739209823.7059276;-45.120503652039325
1739209823.70594;-45.120503652039325
1739209823.7059522;-35.57807855764607
1739209823.7059643;-35.57807855764607
1739209823.7059765;-32.816014438256545
1739209823.7059886;-28.58837851428586
1739209823.706001;-38.13080360867914
1739209823.7060132;-45.120503652039325
1739209823.7060254;-45.120503652039325
1739209823.7060375;-33.981070128970906
1739209823.7060497;-45.120503652039325
1739209823.706062;-45.120503652039325
1739209823.7060742;-45.120503652039325
1739209823.7060864;-45.120503652039325
1739209823.7060986;-45.120503652039325
1739209823.7061107;-35.57807855764607
1739209823.706123;-38.13080360867914
1739209823.7061353;-33.981070128970906
1739209823.7061474;-45.120503652039325
1739209823.7061596;-45.120503652039325
1739209823.706172;-38.13080360867914
1739209823.7061841;-45.120503652039325
1739209823.7061963;-45.120503652039325
1739209823.7062085;-38.13080360867914
1739209823.7062206;-45.120503652039325
1739209823.706233;-45.120503652039325
1739209823.7062452;-45.120503652039325
1739209823.7062573;-45.120503652039325
1739209823.7062695;-45.120503652039325
1739209823.7062817;-31.141103565318915
1739209823.706294;-45.120503652039325
1739209823.7063062;-38.13080360867914
1739209823.7063184;-38.13080360867914
1739209823.7063305;-38.13080360867914
1739209823.7063427;-33.981070128970906
1739209823.706355;-35.57807855764607
1739209823.7063673;-45.120503652039325
1739209823.7063794;-38.13080360867914
1739209823.7063916;-38.13080360867914
1739209823.706404;-45.120503652039325
1739209823.7064161;-45.120503652039325
1739209823.7064283;-45.120503652039325
1739209823.7064404;-45.120503652039325
1739209823.7064526;-45.120503652039325
1739209823.706465;-33.981070128970906
1739209823.7064772;-38.13080360867914
1739209823.7064893;-45.120503652039325
1739209823.7065015;-38.13080360867914
1739209823.7065136;-38.13080360867914
1739209823.706526;-45.120503652039325
1739209823.7065382;-45.120503652039325
1739209823.7065504;-38.13080360867914
1739209823.7065625;-35.57807855764607
1739209823.7065747;-35.57807855764607
1739209823.706587;-38.13080360867914
1739209823.7065992;-45.120503652039325
1739209823.7066114;-38.13080360867914
1739209823.7066236;-33.981070128970906
1739209823.7066357;-45.120503652039325
1739209823.706648;-38.13080360867914
1739209823.7066603;-45.120503652039325
1739209823.7066724;-38.13080360867914
1739209823.7066846;-38.13080360867914
1739209823.706697;-45.120503652039325
1739209823.7067091;-35.57807855764607
1739209823.7067213;-45.120503652039325
1739209823.7067335;-45.120503652039325
1739209823.7067456;-38.13080360867914
1739209823.706758;-45.120503652039325
1739209823.7067702;-35.57807855764607
1739209823.7067823;-38.13080360867914
1739209823.7067945;-45.120503652039325
1739209823.7068067;-35.57807855764607
1739209823.706819;-38.13080360867914
1739209823.7068312;-45.120503652039325
1739209823.7068434;-45.120503652039325
1739209823.7068555;-45.120503652039325
1739209823.7068677;-45.120503652039325
1739209823.70688;-38.13080360867914
1739209823.7068923;-45.120503652039325
1739209823.7069044;-38.13080360867914
1739209823.7069166;-38.13080360867914
1739209823.7069287;-38.13080360867914
1739209823.7069411;-45.120503652039325
1739209823.7069533;-45.120503652039325
1739209823.7069654;-45.120503652039325
1739209823.7069776;-35.57807855764607
1739209823.70699;-38.13080360867914
1739209823.7070022;-38.13080360867914
1739209823.7070143;-45.120503652039325
1739209823.7070265;-38.13080360867914
1739209823.7070386;-38.13080360867914
1739209823.707051;-38.13080360867914
1739209823.7070632;-35.57807855764607
1739209823.7070754;-28.992665084841942
1739209823.7070875;-45.120503652039325
1739209823.7070997;-45.120503652039325
1739209823.707112;-45.120503652039325
1739209823.7071242;-30.49652367304973
1739209823.7071364;-35.57807855764607
1739209823.7071486;-45.120503652039325
1739209823.7071607;-45.120503652039325
1739209823.707173;-38.13080360867914
1739209823.7071853;-38.13080360867914
1739209823.7071974;-38.13080360867914
1739209823.7072096;-45.120503652039325
1739209823.707222;-45.120503652039325
1739209823.7072341;-45.120503652039325
1739209823.7072463;-38.13080360867914
1739209823.7072585;-45.120503652039325
1739209823.7072706;-45.120503652039325
1739209823.707283;-38.13080360867914
1739209823.7072952;-45.120503652039325
1739209823.7073073;-45.120503652039325
1739209823.7073195;-45.120503652039325
1739209823.7073317;-45.120503652039325
1739209823.707344;-45.120503652039325
1739209823.7073562;-45.120503652039325
1739209823.7073684;-28.58837851428586
1739209823.7073805;-38.13080360867914
1739209823.7073927;-45.120503652039325
1739209823.707405;-38.13080360867914
1739209823.7074172;-33.981070128970906
1739209823.7074294;-45.120503652039325
1739209823.7074416;-45.120503652039325
1739209823.7074537;-38.13080360867914
1739209823.7074661;-38.13080360867914
1739209823.7074783;-45.120503652039325
1739209823.7074904;-38.13080360867914
1739209823.7075026;-45.120503652039325
1739209823.707515;-38.13080360867914
1739209823.7075272;-32.816014438256545
1739209823.7075393;-45.120503652039325
1739209823.7075515;-45.120503652039325
1739209823.7075636;-32.816014438256545
1739209823.707576;-35.57807855764607
1739209823.7075882;-45.120503652039325
1739209823.7076004;-45.120503652039325
1739209823.7076125;-45.120503652039325
1739209823.7076247;-45.120503652039325
1739209823.707637;-45.120503652039325
1739209823.7076492;-45.120503652039325
1739209823.7076614;-32.816014438256545
1739209823.7076735;-38.13080360867914
1739209823.7076857;-45.120503652039325
1739209823.707698;-38.13080360867914
1739209823.7077103;-38.13080360867914
1739209823.7077224;-38.13080360867914
1739209823.7077346;-45.120503652039325
1739209823.707747;-45.120503652039325
1739209823.7077591;-45.120503652039325
1739209823.7077713;-38.13080360867914
1739209823.7077835;-38.13080360867914
1739209823.7077956;-45.120503652039325
1739209823.707808;-38.13080360867914
1739209823.7078202;-35.57807855764607
1739209823.7078323;-45.120503652039325
1739209823.7078445;-38.13080360867914
1739209823.7078567;-38.13080360867914
1739209823.707869;-31.141103565318915
1739209823.7078812;-38.13080360867914
1739209823.7078934;-38.13080360867914
1739209823.7079055;-45.120503652039325
1739209823.7079177;-45.120503652039325
1739209823.70793;-38.13080360867914
1739209823.7079422;-38.13080360867914
1739209823.7079544;-38.13080360867914
1739209823.7079666;-38.13080360867914
1739209823.7079787;-45.120503652039325
1739209823.7079911;-45.120503652039325
1739209823.7080033;-32.816014438256545
1739209823.7080154;-38.13080360867914
1739209823.7080276;-45.120503652039325
1739209823.70804;-45.120503652039325
1739209823.7080522;-35.57807855764607
1739209823.7080643;-30.49652367304973
1739209823.7080765;-45.120503652039325
1739209823.7080886;-45.120503652039325
1739209823.708101;-38.13080360867914
1739209823.7081132;-33.981070128970906
1739209823.7081254;-38.13080360867914
1739209823.7081375;-38.13080360867914
1739209823.7081497;-35.57807855764607
1739209823.708162;-38.13080360867914
1739209823.7081742;-45.120503652039325
1739209823.7081864;-45.120503652039325
1739209823.7081985;-45.120503652039325
1739209823.7082107;-45.120503652039325
1739209823.708223;-45.120503652039325
1739209823.7082353;-45.120503652039325
1739209823.7082474;-45.120503652039325
1739209823.7082596;-38.13080360867914
1739209823.7082717;-45.120503652039325
1739209823.7082841;-38.13080360867914
1739209823.7082963;-38.13080360867914
1739209823.7083085;-38.13080360867914
1739209823.7083206;-35.57807855764607
1739209823.708333;-33.981070128970906
1739209823.7083452;-38.13080360867914
1739209823.7083573;-28.992665084841942
1739209823.7083695;-35.57807855764607
1739209823.7083817;-45.120503652039325
1739209823.708394;-45.120503652039325
1739209823.7084062;-33.981070128970906
1739209823.7084184;-35.57807855764607
1739209823.7084305;-33.981070128970906
1739209823.7084427;-45.120503652039325
1739209823.708455;-33.981070128970956
1739209823.7084672;-45.120503652039325
1739209823.7084794;-45.120503652039325
1739209823.7084916;-45.120503652039325
1739209823.7085037;-45.120503652039325
1739209823.7085161;-38.13080360867914
1739209823.7085283;-38.13080360867914
1739209823.7085404;-45.120503652039325
1739209823.7085526;-38.13080360867914
1739209823.708565;-35.57807855764607
1739209823.7085772;-38.13080360867914
1739209823.7085893;-38.13080360867914
1739209823.7086015;-38.13080360867914
1739209823.7086136;-45.120503652039325
1739209823.708626;-38.13080360867914
1739209823.7086382;-38.13080360867914
1739209823.7086504;-45.120503652039325
1739209823.7086625;-38.13080360867914
1739209823.7086747;-38.13080360867914
1739209823.708687;-45.120503652039325
1739209823.7086992;-38.13080360867914
1739209823.7087114;-45.120503652039325
1739209823.7087235;-45.120503652039325
1739209823.7087357;-33.981070128970906
1739209823.708748;-38.13080360867914
1739209823.7087603;-45.120503652039325
1739209823.7087724;-38.13080360867914
1739209823.7087846;-38.13080360867914
1739209823.7087967;-45.120503652039325
1739209823.7088091;-45.120503652039325
1739209823.7088213;-38.13080360867914
1739209823.7088335;-38.13080360867914
1739209823.7088456;-27.267205301931607
1739209823.708858;-28.992665084841942
1739209823.7088702;-38.13080360867914
1739209823.7088823;-33.981070128970906
1739209823.7088945;-31.141103565318915
1739209823.7089067;-35.57807855764607
1739209823.708919;-45.120503652039325
1739209823.7089312;-38.13080360867914
1739209823.7089434;-38.13080360867914
1739209823.7089555;-38.13080360867914
1739209823.7089677;-45.120503652039325
1739209823.70898;-35.57807855764607
1739209823.7089922;-45.120503652039325
1739209823.7090044;-38.13080360867914
1739209823.7090166;-45.120503652039325
1739209823.7090287;-38.13080360867914
1739209823.709041;-32.816014438256545
1739209823.7090533;-38.13080360867914
1739209823.7090654;-45.120503652039325
1739209823.7090776;-38.13080360867914
1739209823.7090898;-38.13080360867914
1739209823.7091022;-38.13080360867914
1739209823.7091143;-45.120503652039325
1739209823.7091265;-45.120503652039325
1739209823.7091386;-33.981070128970906
1739209823.709151;-45.120503652039325
1739209823.7091632;-45.120503652039325
1739209823.7091753;-45.120503652039325
1739209823.7091875;-45.120503652039325
1739209823.7091997;-38.13080360867914
1739209823.709212;-45.120503652039325
1739209823.7092242;-45.120503652039325
1739209823.7092364;-38.13080360867914
1739209823.7092485;-38.13080360867914
1739209823.7092607;-45.120503652039325
1739209823.709273;-45.120503652039325
1739209823.7092853;-45.120503652039325
1739209823.7092974;-45.120503652039325
1739209823.7093096;-45.120503652039325
1739209823.7093217;-45.120503652039325
1739209823.7093341;-38.13080360867914
1739209823.7093463;-38.13080360867914
1739209823.7093585;-45.120503652039325
1739209823.7093706;-45.120503652039325
1739209823.709383;-45.120503652039325
1739209823.7093952;-45.120503652039325
1739209823.7094073;-38.13080360867914
1739209823.7094195;-38.13080360867914
1739209823.7094316;-35.57807855764607
1739209823.709444;-32.816014438256545
1739209823.7094562;-45.120503652039325
1739209823.7094684;-45.120503652039325
1739209823.7094805;-45.120503652039325
1739209823.7094927;-33.981070128970906
1739209823.709505;-38.13080360867914
1739209823.7095172;-45.120503652039325
1739209823.7095294;-38.13080360867914
1739209823.7095416;-45.120503652039325
1739209823.7095537;-45.120503652039325
1739209823.709566;-35.57807855764607
1739209823.7095783;-35.57807855764607
1739209823.7095904;-45.120503652039325
1739209823.7096026;-38.13080360867914
1739209823.7096148;-45.120503652039325
1739209823.7096272;-38.13080360867914
1739209823.7096393;-33.981070128970906
1739209823.7096515;-38.13080360867914
1739209823.7096636;-45.120503652039325
1739209823.709676;-45.120503652039325
1739209823.7096882;-30.49652367304973
1739209823.7097003;-35.57807855764607
1739209823.7097125;-38.13080360867914
1739209823.7097247;-45.120503652039325
1739209823.709737;-29.438486411369333
1739209823.7097492;-35.57807855764607
1739209823.7097614;-45.120503652039325
1739209823.7097735;-45.120503652039325
1739209823.7097857;-38.13080360867914
1739209823.709798;-38.13080360867914
1739209823.7098103;-45.120503652039325
1739209823.7098224;-38.13080360867914
1739209823.7098346;-35.57807855764607
1739209823.7098467;-45.120503652039325
1739209823.7098591;-35.57807855764607
1739209823.7098713;-38.13080360867914
1739209823.7098835;-45.120503652039325
1739209823.7098956;-45.120503652039325
1739209823.7099078;-45.120503652039325
1739209823.7099202;-45.120503652039325
1739209823.7099323;-35.57807855764607
1739209823.7099445;-35.57807855764607
1739209823.7099566;-45.120503652039325
1739209823.709969;-38.13080360867914
1739209823.7099812;-45.120503652039325
1739209823.7099934;-45.120503652039325
1739209823.7100055;-45.120503652039325
1739209823.7100177;-38.13080360867914
1739209823.71003;-29.438486411369333
1739209823.7100422;-30.49652367304973
1739209823.7100544;-45.120503652039325
1739209823.7100666;-38.13080360867914
1739209823.7100787;-38.13080360867914
1739209823.710091;-38.13080360867914
1739209823.7101033;-45.120503652039325
1739209823.7101154;-32.816014438256545
1739209823.7101276;-45.120503652039325
1739209823.7101398;-38.13080360867914
1739209823.7101521;-35.57807855764607
1739209823.7101643;-38.13080360867914
1739209823.7101765;-45.120503652039325
1739209823.7101886;-45.120503652039325
1739209823.710201;-32.816014438256545
1739209823.7102132;-45.120503652039325
1739209823.7102253;-38.13080360867914
1739209823.7102375;-35.57807855764607
1739209823.7102497;-38.13080360867914
1739209823.710262;-38.13080360867914
1739209823.7102742;-38.13080360867914
1739209823.7102864;-45.120503652039325
1739209823.7102985;-38.13080360867914
1739209823.7103107;-35.57807855764607
1739209823.710323;-45.120503652039325
1739209823.7103353;-45.120503652039325
1739209823.7103474;-38.13080360867914
1739209823.7103596;-38.13080360867914
1739209823.7103717;-38.13080360867914
1739209823.7103841;-38.13080360867914
1739209823.7103963;-38.13080360867914
1739209823.7104084;-38.13080360867914
1739209823.7104206;-45.120503652039325
1739209823.7104328;-45.120503652039325
1739209823.7104452;-35.57807855764607
1739209823.7104573;-38.13080360867914
1739209823.7104695;-45.120503652039325
1739209823.7104816;-45.120503652039325
1739209823.710494;-35.57807855764607
1739209823.7105062;-38.13080360867914
1739209823.7105184;-35.57807855764607
1739209823.7105305;-32.816014438256545
1739209823.7105427;-33.981070128970906
1739209823.710555;-38.13080360867914
1739209823.7105672;-38.13080360867914
1739209823.7105794;-33.981070128970906
1739209823.7105916;-33.981070128970906
1739209823.7106037;-33.981070128970906
1739209823.710616;-45.120503652039325
1739209823.7106283;-45.120503652039325
1739209823.7106404;-45.120503652039325
1739209823.7106526;-38.13080360867914
1739209823.7106647;-45.120503652039325
1739209823.7106771;-45.120503652039325
1739209823.7106893;-38.13080360867914
1739209823.7107015;-45.120503652039325
1739209823.7107136;-38.13080360867914
1739209823.7107258;-38.13080360867914
1739209823.7107382;-31.141103565318915
1739209823.7107503;-38.13080360867914
1739209823.7107625;-38.13080360867914
1739209823.7107747;-38.13080360867914
1739209823.710787;-45.120503652039325
1739209823.7107992;-33.981070128970906
1739209823.7108114;-38.13080360867914
1739209823.7108235;-45.120503652039325
1739209823.7108357;-38.13080360867914
1739209823.710848;-38.13080360867914
1739209823.7108603;-35.57807855764607
1739209823.7108724;-38.13080360867914
1739209823.7108846;-38.13080360867914
1739209823.7108967;-33.981070128970906
1739209823.7109091;-45.120503652039325
1739209823.7109213;-45.120503652039325
1739209823.7109334;-38.13080360867914
1739209823.7109456;-45.120503652039325
1739209823.7109578;-45.120503652039325
1739209823.7109702;-45.120503652039325
1739209823.7109823;-38.13080360867914
1739209823.7109945;-38.13080360867914
1739209823.7110066;-38.13080360867914
1739209823.711019;-33.981070128970906
1739209823.7110312;-33.981070128970906
1739209823.7110434;-38.13080360867914
1739209823.7110555;-38.13080360867914
1739209823.7110677;-38.13080360867914
1739209823.71108;-38.13080360867914
1739209823.7110922;-45.120503652039325
1739209823.7111044;-45.120503652039325
1739209823.7111166;-45.120503652039325
1739209823.7111287;-33.981070128970906
1739209823.711141;-45.120503652039325
1739209823.7111533;-38.13080360867914
1739209823.7111654;-33.981070128970906
1739209823.7111776;-35.57807855764607
1739209823.7111897;-33.981070128970906
1739209823.7112021;-38.13080360867914
1739209823.7112143;-31.141103565318915
1739209823.7112265;-33.981070128970906
1739209823.7112386;-45.120503652039325
1739209823.7112508;-38.13080360867914
1739209823.7112632;-38.13080360867914
1739209823.7112753;-45.120503652039325
1739209823.7112875;-45.120503652039325
1739209823.7112997;-38.13080360867914
1739209823.711312;-31.141103565318915
1739209823.7113242;-28.992665084841942
1739209823.7113364;-38.13080360867914
1739209823.7113485;-38.13080360867914
1739209823.7113607;-45.120503652039325
1739209823.711373;-33.981070128970906
1739209823.7113853;-45.120503652039325
1739209823.7113974;-35.57807855764607
1739209823.7114096;-31.141103565318915
1739209823.7114217;-35.57807855764607
1739209823.7114341;-33.981070128970906
1739209823.7114463;-38.13080360867914
1739209823.7114584;-45.120503652039325
1739209823.7114706;-35.57807855764607
1739209823.7114828;-35.57807855764607
1739209823.7114952;-35.57807855764607
1739209823.7115073;-38.13080360867914
1739209823.7115195;-28.992665084841942
1739209823.7115316;-33.981070128970906
1739209823.7115438;-35.57807855764607
1739209823.7115562;-38.13080360867914
1739209823.7115684;-38.13080360867914
1739209823.7115805;-38.13080360867914
1739209823.7115927;-45.120503652039325
1739209823.711605;-45.120503652039325
1739209823.7116172;-45.120503652039325
1739209823.7116294;-45.120503652039325
1739209823.7116416;-45.120503652039325
1739209823.7116537;-38.13080360867914
1739209823.711666;-45.120503652039325
1739209823.7116783;-45.120503652039325
1739209823.7116904;-33.981070128970906
1739209823.7117026;-33.981070128970906
1739209823.7117147;-31.141103565318943
1739209823.7117271;-45.120503652039325
1739209823.7117393;-38.13080360867914
1739209823.7117515;-45.120503652039325
1739209823.7117636;-45.120503652039325
1739209823.7117758;-33.981070128970906
1739209823.7117882;-45.120503652039325
1739209823.7118003;-45.120503652039325
1739209823.7118125;-26.991370085610722
1739209823.7118247;-35.57807855764607
1739209823.711837;-45.120503652039325
1739209823.7118492;-45.120503652039325
1739209823.7118614;-38.13080360867914
1739209823.7118735;-38.13080360867914
1739209823.7118857;-38.13080360867914
1739209823.711898;-38.13080360867914
1739209823.7119102;-33.981070128970906
1739209823.7119224;-45.120503652039325
1739209823.7119346;-38.13080360867914
1739209823.7119467;-38.13080360867914
1739209823.7119591;-38.13080360867914
1739209823.7119713;-38.13080360867914
1739209823.7119834;-38.13080360867914
1739209823.7119956;-45.120503652039325
1739209823.7120078;-45.120503652039325
1739209823.7120202;-45.120503652039325
1739209823.7120323;-32.816014438256545
1739209823.7120445;-45.120503652039325
1739209823.7120566;-45.120503652039325
1739209823.7120688;-38.13080360867914
1739209823.7120812;-45.120503652039325
1739209823.7120934;-38.13080360867914
1739209823.7121055;-38.13080360867914
1739209823.7121177;-45.120503652039325
1739209823.71213;-38.13080360867914
1739209823.7121422;-32.816014438256545
1739209823.7121544;-45.120503652039325
1739209823.7121665;-38.13080360867914
1739209823.7121787;-38.13080360867914
1739209823.712191;-45.120503652039325
1739209823.7122033;-45.120503652039325
1739209823.7122154;-45.120503652039325
1739209823.7122276;-35.57807855764607
1739209823.7122397;-35.57807855764607
1739209823.7122521;-32.816014438256545
1739209823.7122643;-38.13080360867914
1739209823.7122765;-38.13080360867914
1739209823.7122886;-38.13080360867914
1739209823.7123008;-38.13080360867914
1739209823.7123132;-30.49652367304973
1739209823.7123253;-38.13080360867914
1739209823.7123375;-45.120503652039325
1739209823.7123497;-38.13080360867914
1739209823.7123618;-33.981070128970906
1739209823.7123742;-38.13080360867914
1739209823.7123864;-38.13080360867914
1739209823.7123985;-38.13080360867914
1739209823.7124107;-45.120503652039325
1739209823.712423;-38.13080360867914
1739209823.7124352;-38.13080360867914
1739209823.7124474;-33.981070128970906
1739209823.7124596;-38.13080360867914
1739209823.7124717;-45.120503652039325
1739209823.7124841;-45.120503652039325
1739209823.7124963;-38.13080360867914
1739209823.7125084;-33.981070128970906
1739209823.7125206;-45.120503652039325
1739209823.7125328;-45.120503652039325
1739209823.7125452;-32.816014438256545
1739209823.7125573;-30.49652367304973
1739209823.7125695;-45.120503652039325
1739209823.7125816;-38.13080360867914
1739209823.7125938;-33.981070128970906
1739209823.7126062;-33.981070128970906
1739209823.7126184;-38.13080360867914
1739209823.7126305;-45.120503652039325
1739209823.7126427;-45.120503652039325
1739209823.712655;-45.120503652039325
1739209823.7126672;-38.13080360867914
1739209823.7126794;-38.13080360867914
1739209823.7126915;-38.13080360867914
1739209823.7127037;-38.13080360867914
1739209823.712716;-45.120503652039325
1739209823.7127283;-45.120503652039325
1739209823.7127404;-35.57807855764607
1739209823.7127526;-38.13080360867914
1739209823.7127647;-38.13080360867914
1739209823.7127771;-45.120503652039325
1739209823.7127893;-38.13080360867914
1739209823.7128015;-27.267205301931607
