CAN Message; 0x77:e96d9976cc3b165f
1739209737.09301;-45.120503652039325
1739209737.0930164;-45.120503652039325
1739209737.093023;-33.981070128970906
1739209737.0930295;-33.981070128970906
1739209737.0930362;-45.120503652039325
1739209737.0930429;-45.120503652039325
1739209737.0930493;-31.141103565318893
1739209737.093056;-45.120503652039325
1739209737.0930624;-45.120503652039325
1739209737.093069;-33.981070128970906
1739209737.0930758;-33.981070128970906
1739209737.0930822;-45.120503652039325
1739209737.0930889;-45.120503652039325
1739209737.0930955;-45.120503652039325
1739209737.093102;-45.120503652039325
1739209737.0931087;-38.13080360867914
1739209737.093115;-45.120503652039325
1739209737.0931218;-45.120503652039325
1739209737.0931284;-33.981070128970906
1739209737.0931349;-45.120503652039325
1739209737.0931416;-38.13080360867914
1739209737.093148;-38.13080360867914
1739209737.0931547;-35.57807855764607
1739209737.0931613;-38.13080360867914
1739209737.0931678;-38.13080360867914
1739209737.0931745;-38.13080360867914
1739209737.0931811;-38.13080360867914
1739209737.0931876;-38.13080360867914
1739209737.0931942;-45.120503652039325
1739209737.0932007;-45.120503652039325
1739209737.0932074;-38.13080360867914
1739209737.093214;-38.13080360867914
1739209737.0932205;-45.120503652039325
1739209737.0932271;-38.13080360867914
1739209737.0932338;-38.13080360867914
1739209737.0932403;-45.120503652039325
1739209737.093247;-45.120503652039325
1739209737.0932534;-45.120503652039325
1739209737.09326;-38.13080360867914
1739209737.0932667;-45.120503652039325
1739209737.0932732;-45.120503652039325
1739209737.0932798;-38.13080360867914
1739209737.0932863;-31.141103565318893
1739209737.093293;-38.13080360867914
1739209737.0932996;-45.120503652039325
1739209737.093306;-45.120503652039325
1739209737.0933127;-31.141103565318893
1739209737.0933194;-33.981070128970906
1739209737.0933259;-45.120503652039325
1739209737.0933325;-45.120503652039325
1739209737.093339;-45.120503652039325
1739209737.0933456;-45.120503652039325
1739209737.0933523;-38.13080360867914
1739209737.0933588;-45.120503652039325
1739209737.0933654;-45.120503652039325
1739209737.0933719;-45.120503652039325
1739209737.0933785;-38.13080360867914
1739209737.0933852;-45.120503652039325
1739209737.0933917;-45.120503652039325
1739209737.0933983;-45.120503652039325
1739209737.093405;-38.13080360867914
1739209737.0934114;-38.13080360867914
1739209737.0934181;-32.816014438256545
1739209737.0934246;-38.13080360867914
1739209737.0934312;-45.120503652039325
1739209737.093438;-45.120503652039325
1739209737.0934443;-45.120503652039325
1739209737.093451;-38.13080360867914
1739209737.0934575;-38.13080360867914
1739209737.0934641;-38.13080360867914
1739209737.0934708;-45.120503652039325
1739209737.0934772;-45.120503652039325
1739209737.093484;-38.13080360867914
1739209737.0934906;-45.120503652039325
1739209737.093497;-45.120503652039325
1739209737.0935037;-35.57807855764607
1739209737.0935102;-38.13080360867914
1739209737.0935168;-45.120503652039325
1739209737.0935235;-45.120503652039325
1739209737.09353;-45.120503652039325
1739209737.0935366;-38.13080360867914
1739209737.093543;-45.120503652039325
1739209737.0935497;-31.141103565318915
1739209737.0935564;-28.992665084841942
1739209737.0935628;-38.13080360867914
1739209737.0935695;-45.120503652039325
1739209737.0935762;-33.981070128970906
1739209737.0935826;-35.57807855764607
1739209737.0935893;-45.120503652039325
1739209737.0935957;-38.13080360867914
1739209737.0936024;-45.120503652039325
1739209737.093609;-32.81601443825658
1739209737.0936155;-45.120503652039325
1739209737.0936222;-45.120503652039325
1739209737.0936286;-45.120503652039325
1739209737.0936353;-45.120503652039325
1739209737.093642;-45.120503652039325
1739209737.0936484;-38.13080360867914
1739209737.093655;-38.13080360867914
1739209737.0936618;-45.120503652039325
1739209737.0936682;-45.120503652039325
1739209737.093675;-45.120503652039325
1739209737.0936813;-45.120503652039325
1739209737.093688;-45.120503652039325
1739209737.0936947;-33.981070128970906
1739209737.0937011;-45.120503652039325
1739209737.0937078;-33.981070128970906
1739209737.0937142;-31.141103565318915
1739209737.093721;-45.120503652039325
1739209737.0937276;-45.120503652039325
1739209737.093734;-38.13080360867914
1739209737.0937407;-38.13080360867914
1739209737.0937474;-45.120503652039325
1739209737.0937538;-45.120503652039325
1739209737.0937605;-45.120503652039325
1739209737.093767;-30.49652367304973
1739209737.0937736;-35.57807855764607
1739209737.0937803;-45.120503652039325
1739209737.0937867;-45.120503652039325
1739209737.0937934;-45.120503652039325
1739209737.0938;-38.13080360867914
1739209737.0938065;-35.57807855764607
1739209737.0938132;-35.57807855764607
1739209737.0938196;-38.13080360867914
1739209737.0938263;-45.120503652039325
1739209737.093833;-45.120503652039325
1739209737.0938394;-35.57807855764607
1739209737.093846;-38.13080360867914
1739209737.0938525;-45.120503652039325
1739209737.0938592;-38.13080360867914
1739209737.0938659;-32.816014438256545
1739209737.0938723;-33.981070128970906
1739209737.093879;-45.120503652039325
1739209737.0938857;-45.120503652039325
1739209737.093892;-38.13080360867914
1739209737.0938988;-33.981070128970906
1739209737.0939052;-45.120503652039325
1739209737.093912;-38.13080360867914
1739209737.0939186;-45.120503652039325
1739209737.093925;-38.13080360867914
1739209737.0939317;-45.120503652039325
1739209737.093938;-38.13080360867914
1739209737.0939448;-38.13080360867914
1739209737.0939515;-45.120503652039325
1739209737.093958;-45.120503652039325
1739209737.0939646;-45.120503652039325
1739209737.0939713;-45.120503652039325
1739209737.0939777;-38.13080360867914
1739209737.0939844;-35.57807855764607
1739209737.0939908;-38.13080360867914
1739209737.0939975;-45.120503652039325
1739209737.0940042;-33.981070128970906
1739209737.0940106;-45.120503652039325
1739209737.0940173;-45.120503652039325
1739209737.0940237;-45.120503652039325
1739209737.0940304;-38.13080360867914
1739209737.094037;-45.120503652039325
1739209737.0940435;-45.120503652039325
1739209737.0940502;-45.120503652039325
1739209737.0940568;-38.13080360867914
1739209737.0940633;-45.120503652039325
1739209737.09407;-33.981070128970906
1739209737.0940764;-45.120503652039325
1739209737.094083;-38.13080360867914
1739209737.0940897;-38.13080360867914
1739209737.0940962;-38.13080360867914
1739209737.0941029;-35.57807855764607
1739209737.0941093;-38.13080360867914
1739209737.094116;-32.816014438256545
1739209737.0941226;-35.57807855764607
1739209737.094129;-35.57807855764607
1739209737.0941358;-38.13080360867914
1739209737.0941424;-38.13080360867914
1739209737.0941489;-38.13080360867914
1739209737.0941556;-45.120503652039325
1739209737.094162;-38.13080360867914
1739209737.0941687;-45.120503652039325
1739209737.0941753;-38.13080360867914
1739209737.0941818;-45.120503652039325
1739209737.0941885;-38.13080360867914
1739209737.094195;-35.57807855764607
1739209737.0942016;-38.13080360867914
1739209737.0942082;-45.120503652039325
1739209737.0942147;-35.57807855764607
1739209737.0942214;-35.57807855764607
1739209737.094228;-38.13080360867914
1739209737.0942345;-45.120503652039325
1739209737.0942411;-45.120503652039325
1739209737.0942476;-32.816014438256545
1739209737.0942543;-45.120503652039325
1739209737.094261;-45.120503652039325
1739209737.0942674;-45.120503652039325
1739209737.1005707;-35.57807855764607
1739209737.1005723;-45.120503652039325
1739209737.1005738;-45.120503652039325
1739209737.1005752;-38.13080360867914
1739209737.1005769;-38.13080360867914
1739209737.1005783;-38.13080360867914
1739209737.1005797;-45.120503652039325
1739209737.1005812;-33.981070128970906
1739209737.1005828;-35.57807855764607
1739209737.1005843;-38.13080360867914
1739209737.1005857;-45.120503652039325
1739209737.1005874;-45.120503652039325
1739209737.1005888;-45.120503652039325
1739209737.1005902;-45.120503652039325
1739209737.1005917;-38.13080360867914
1739209737.1005933;-33.981070128970906
1739209737.1005948;-45.120503652039325
1739209737.1005962;-38.13080360867914
1739209737.1005979;-38.13080360867914
1739209737.1005993;-38.13080360867914
1739209737.1006007;-32.816014438256545
1739209737.1006024;-38.13080360867914
1739209737.1006038;-38.13080360867914
1739209737.1006052;-33.981070128970906
1739209737.1006067;-45.120503652039325
1739209737.1006083;-38.13080360867914
1739209737.1006098;-45.120503652039325
1739209737.1006112;-38.13080360867914
1739209737.1006129;-45.120503652039325
1739209737.1006143;-35.57807855764607
1739209737.1006157;-45.120503652039325
1739209737.1006172;-38.13080360867914
1739209737.1006188;-35.57807855764607
1739209737.1006203;-38.13080360867914
1739209737.1006217;-45.120503652039325
1739209737.1006234;-38.13080360867914
1739209737.1006248;-38.13080360867914
1739209737.1006262;-45.120503652039325
1739209737.100628;-45.120503652039325
1739209737.1006293;-38.13080360867914
1739209737.1006308;-35.57807855764607
1739209737.1006322;-45.120503652039325
1739209737.1006339;-45.120503652039325
1739209737.1006353;-45.120503652039325
1739209737.1006367;-45.120503652039325
1739209737.1006384;-45.120503652039325
1739209737.1006398;-45.120503652039325
1739209737.1006413;-38.13080360867914
1739209737.1006427;-45.120503652039325
1739209737.1006444;-45.120503652039325
1739209737.1006458;-38.13080360867914
1739209737.1006472;-38.13080360867914
1739209737.1006489;-45.120503652039325
1739209737.1006503;-38.13080360867914
1739209737.1006517;-35.57807855764607
1739209737.1006534;-33.981070128970906
1739209737.1006548;-35.57807855764607
1739209737.1006563;-38.13080360867914
1739209737.1006577;-35.57807855764607
1739209737.1006594;-38.13080360867914
1739209737.1006608;-38.13080360867914
1739209737.1006622;-33.981070128970906
1739209737.100664;-38.13080360867914
1739209737.1006653;-45.120503652039325
1739209737.1006668;-45.120503652039325
1739209737.1006684;-45.120503652039325
1739209737.1006699;-35.57807855764607
1739209737.1006713;-38.13080360867914
1739209737.1006727;-45.120503652039325
1739209737.1006744;-45.120503652039325
1739209737.1006758;-38.13080360867914
1739209737.1006773;-38.13080360867914
1739209737.100679;-35.57807855764607
1739209737.1006804;-38.13080360867914
1739209737.1006818;-45.120503652039325
1739209737.1006832;-38.13080360867914
1739209737.100685;-38.13080360867914
1739209737.1006863;-38.13080360867914
1739209737.1006877;-35.57807855764607
1739209737.1006894;-38.13080360867914
1739209737.1006908;-45.120503652039325
1739209737.1006923;-38.13080360867914
1739209737.100694;-35.57807855764607
1739209737.1006954;-38.13080360867914
1739209737.1006968;-45.120503652039325
1739209737.1006982;-33.981070128970906
1739209737.1007;-33.981070128970906
1739209737.1007013;-38.13080360867914
1739209737.1007028;-45.120503652039325
1739209737.1007044;-38.13080360867914
1739209737.1007059;-35.57807855764607
1739209737.1007073;-38.13080360867914
1739209737.1007087;-38.13080360867914
1739209737.1007104;-45.120503652039325
1739209737.1007118;-38.13080360867914
1739209737.1007133;-35.57807855764607
1739209737.100715;-29.438486411369333
1739209737.1007164;-33.981070128970906
1739209737.1007178;-38.13080360867914
1739209737.1007195;-38.13080360867914
1739209737.100721;-38.13080360867914
1739209737.1007223;-35.57807855764607
1739209737.1007237;-45.120503652039325
1739209737.1007254;-38.13080360867914
1739209737.1007268;-33.981070128970956
1739209737.1007283;-45.120503652039325
1739209737.10073;-38.13080360867914
1739209737.1007314;-38.13080360867914
1739209737.1007328;-45.120503652039325
1739209737.1007342;-45.120503652039325
1739209737.100736;-45.120503652039325
1739209737.1007373;-38.13080360867914
1739209737.1007388;-32.816014438256545
1739209737.1007404;-33.981070128970906
1739209737.1007419;-45.120503652039325
1739209737.1007433;-38.13080360867914
1739209737.100745;-35.57807855764607
1739209737.1007464;-38.13080360867914
1739209737.1007478;-45.120503652039325
1739209737.1007493;-38.13080360867914
1739209737.100751;-45.120503652039325
1739209737.1007524;-45.120503652039325
1739209737.1007538;-45.120503652039325
1739209737.1007555;-38.13080360867914
1739209737.100757;-38.13080360867914
1739209737.1007583;-45.120503652039325
1739209737.10076;-45.120503652039325
1739209737.1007614;-38.13080360867914
1739209737.1007628;-45.120503652039325
1739209737.1007643;-45.120503652039325
1739209737.100766;-45.120503652039325
1739209737.1007674;-45.120503652039325
1739209737.1007688;-45.120503652039325
1739209737.1007705;-45.120503652039325
1739209737.100772;-38.13080360867914
1739209737.1007733;-33.981070128970906
1739209737.1007748;-33.981070128970906
1739209737.1007764;-31.141103565318915
1739209737.1007779;-38.13080360867914
1739209737.1007793;-38.13080360867914
1739209737.100781;-35.57807855764607
1739209737.1007824;-38.13080360867914
1739209737.1007838;-45.120503652039325
1739209737.1007855;-45.120503652039325
1739209737.100787;-45.120503652039325
1739209737.1007884;-45.120503652039325
1739209737.1007898;-38.13080360867914
1739209737.1007915;-38.13080360867914
1739209737.100793;-45.120503652039325
1739209737.1007943;-45.120503652039325
1739209737.100796;-45.120503652039325
1739209737.1007974;-45.120503652039325
1739209737.1007988;-38.13080360867914
1739209737.1008003;-28.992665084841942
1739209737.100802;-45.120503652039325
1739209737.1008034;-45.120503652039325
1739209737.1008048;-38.13080360867914
1739209737.1008065;-35.57807855764607
1739209737.100808;-33.981070128970906
1739209737.1008093;-45.120503652039325
1739209737.100811;-38.13080360867914
1739209737.1008124;-30.49652367304973
1739209737.1008139;-38.13080360867914
1739209737.1008153;-38.13080360867914
1739209737.100817;-45.120503652039325
1739209737.1008184;-45.120503652039325
1739209737.1008198;-45.120503652039325
1739209737.1008215;-38.13080360867914
1739209737.100823;-38.13080360867914
1739209737.1008244;-38.13080360867914
1739209737.1008258;-45.120503652039325
1739209737.1008275;-45.120503652039325
1739209737.100829;-45.120503652039325
1739209737.1008303;-38.13080360867914
1739209737.100832;-35.57807855764607
1739209737.1008334;-38.13080360867914
1739209737.1008348;-45.120503652039325
1739209737.1008365;-38.13080360867914
1739209737.100838;-32.816014438256545
1739209737.1008394;-38.13080360867914
1739209737.1008408;-35.57807855764607
1739209737.1008425;-23.75329798047522
1739209737.100844;-25.826314394896354
1739209737.1008453;-38.13080360867914
1739209737.100847;-31.141103565318915
1739209737.1008484;-26.991370085610754
1739209737.1008499;-33.981070128970906
1739209737.1008513;-30.49652367304973
1739209737.100853;-38.13080360867914
1739209737.1008544;-45.120503652039325
1739209737.1008558;-33.981070128970906
1739209737.1008575;-29.438486411369333
1739209737.100859;-33.981070128970906
1739209737.1008604;-24.74623867263306
1739209737.100862;-22.175841390423358
1739209737.1008635;-27.877744956031414
1739209737.100865;-32.816014438256545
1739209737.1008663;-45.120503652039325
1739209737.100868;-38.13080360867914
1739209737.1008694;-28.58837851428586
1739209737.1008708;-38.13080360867914
1739209737.1008725;-45.120503652039325
1739209737.100874;-31.141103565318893
1739209737.1008754;-38.13080360867914
1739209737.100877;-38.13080360867914
1739209737.1008785;-38.13080360867914
1739209737.10088;-26.991370085610747
1739209737.1008813;-23.38864096791655
1739209737.100883;-28.992665084841967
1739209737.1008844;-45.120503652039325
1739209737.1008859;-33.981070128970956
1739209737.1008875;-32.816014438256545
1739209737.100889;-38.13080360867914
1739209737.094274;-45.120503652039325
1739209737.0942805;-38.13080360867914
1739209737.0942872;-35.57807855764607
1739209737.0942938;-45.120503652039325
1739209737.0943003;-45.120503652039325
1739209737.094307;-45.120503652039325
1739209737.0943136;-45.120503652039325
1739209737.09432;-38.13080360867914
1739209737.0943267;-35.57807855764607
1739209737.0943332;-45.120503652039325
1739209737.0943398;-45.120503652039325
1739209737.0943465;-45.120503652039325
1739209737.094353;-38.13080360867914
1739209737.0943596;-38.13080360867914
1739209737.094366;-45.120503652039325
1739209737.0943727;-45.120503652039325
1739209737.0943794;-38.13080360867914
1739209737.0943859;-38.13080360867914
1739209737.0943925;-45.120503652039325
1739209737.0943992;-38.13080360867914
1739209737.0944057;-45.120503652039325
1739209737.0944123;-45.120503652039325
1739209737.0944188;-45.120503652039325
1739209737.0944254;-35.57807855764607
1739209737.094432;-45.120503652039325
1739209737.0944386;-45.120503652039325
1739209737.0944452;-38.13080360867914
1739209737.094452;-45.120503652039325
1739209737.0944583;-32.816014438256545
1739209737.094465;-38.13080360867914
1739209737.0944715;-35.57807855764607
1739209737.0944781;-38.13080360867914
1739209737.0944848;-45.120503652039325
1739209737.0944912;-38.13080360867914
1739209737.094498;-38.13080360867914
1739209737.0945044;-33.981070128970906
1739209737.094511;-45.120503652039325
1739209737.0945177;-38.13080360867914
1739209737.0945241;-32.816014438256545
1739209737.0945308;-38.13080360867914
1739209737.0945375;-45.120503652039325
1739209737.094544;-38.13080360867914
1739209737.0945506;-35.57807855764607
1739209737.094557;-38.13080360867914
1739209737.0945637;-38.13080360867914
1739209737.0945704;-35.57807855764607
1739209737.0945768;-38.13080360867914
1739209737.0945835;-38.13080360867914
1739209737.09459;-35.57807855764607
1739209737.0945966;-38.13080360867914
1739209737.0946033;-38.13080360867914
1739209737.0946097;-38.13080360867914
1739209737.0946164;-45.120503652039325
1739209737.094623;-38.13080360867914
1739209737.0946295;-32.816014438256545
1739209737.0946362;-38.13080360867914
1739209737.0946426;-45.120503652039325
1739209737.0946493;-45.120503652039325
1739209737.094656;-38.13080360867914
1739209737.0946624;-38.13080360867914
1739209737.094669;-38.13080360867914
1739209737.0946755;-38.13080360867914
1739209737.0946822;-45.120503652039325
1739209737.094689;-38.13080360867914
1739209737.0946953;-38.13080360867914
1739209737.094702;-32.816014438256545
1739209737.0947087;-32.816014438256545
1739209737.094715;-38.13080360867914
1739209737.0947218;-45.120503652039325
1739209737.0947282;-35.57807855764607
1739209737.094735;-38.13080360867914
1739209737.0947416;-38.13080360867914
1739209737.094748;-45.120503652039325
1739209737.0947547;-45.120503652039325
1739209737.0947611;-38.13080360867914
1739209737.0947678;-45.120503652039325
1739209737.0947745;-38.13080360867914
1739209737.094781;-45.120503652039325
1739209737.0947876;-45.120503652039325
1739209737.0947943;-45.120503652039325
1739209737.0948007;-35.57807855764607
1739209737.0948074;-38.13080360867914
1739209737.0948138;-45.120503652039325
1739209737.0948205;-33.981070128970906
1739209737.0948272;-38.13080360867914
1739209737.0948336;-31.141103565318915
1739209737.0948403;-38.13080360867914
1739209737.0948467;-35.57807855764607
1739209737.0948534;-38.13080360867914
1739209737.09486;-45.120503652039325
1739209737.0948665;-45.120503652039325
1739209737.0948732;-45.120503652039325
1739209737.0948799;-45.120503652039325
1739209737.0948863;-35.57807855764607
1739209737.094893;-45.120503652039325
1739209737.0948994;-45.120503652039325
1739209737.094906;-35.57807855764607
1739209737.0949128;-38.13080360867914
1739209737.0949192;-38.13080360867914
1739209737.0949259;-38.13080360867914
1739209737.0949323;-38.13080360867914
1739209737.094939;-28.992665084841942
1739209737.0949457;-38.13080360867914
1739209737.094952;-45.120503652039325
1739209737.0949588;-45.120503652039325
1739209737.0949655;-38.13080360867914
1739209737.094972;-32.816014438256545
1739209737.0949786;-38.13080360867914
1739209737.094985;-45.120503652039325
1739209737.0949917;-27.877744956031414
1739209737.0949984;-32.816014438256545
1739209737.0950048;-38.13080360867914
1739209737.0950115;-45.120503652039325
1739209737.0950181;-33.981070128970906
1739209737.0950246;-35.57807855764607
1739209737.0950313;-38.13080360867914
1739209737.0950377;-45.120503652039325
1739209737.0950444;-28.992665084841942
1739209737.095051;-45.120503652039325
1739209737.0950575;-45.120503652039325
1739209737.0950642;-45.120503652039325
1739209737.0950706;-38.13080360867914
1739209737.0950773;-35.57807855764607
1739209737.095084;-38.13080360867914
1739209737.0950904;-45.120503652039325
1739209737.095097;-28.58837851428586
1739209737.0951037;-38.13080360867914
1739209737.0951102;-45.120503652039325
1739209737.0951169;-45.120503652039325
1739209737.0951233;-38.13080360867914
1739209737.09513;-45.120503652039325
1739209737.0951366;-45.120503652039325
1739209737.095143;-38.13080360867914
1739209737.0951498;-31.141103565318915
1739209737.0951562;-45.120503652039325
1739209737.0951629;-45.120503652039325
1739209737.0951695;-38.13080360867914
1739209737.095176;-33.981070128970906
1739209737.0951827;-38.13080360867914
1739209737.0951893;-45.120503652039325
1739209737.0951958;-33.981070128970906
1739209737.0952024;-38.13080360867914
1739209737.095209;-38.13080360867914
1739209737.0952156;-38.13080360867914
1739209737.0952222;-45.120503652039325
1739209737.0952287;-45.120503652039325
1739209737.0952353;-38.13080360867914
1739209737.0952418;-38.13080360867914
1739209737.0952485;-45.120503652039325
1739209737.0952551;-45.120503652039325
1739209737.0952616;-38.13080360867914
1739209737.0952682;-38.13080360867914
1739209737.095275;-45.120503652039325
1739209737.0952814;-38.13080360867914
1739209737.095288;-35.57807855764607
1739209737.0952945;-45.120503652039325
1739209737.0953012;-45.120503652039325
1739209737.0953078;-38.13080360867914
1739209737.0953143;-38.13080360867914
1739209737.095321;-45.120503652039325
1739209737.0953274;-45.120503652039325
1739209737.095334;-45.120503652039325
1739209737.0953407;-35.57807855764607
1739209737.0953472;-35.57807855764607
1739209737.0953538;-45.120503652039325
1739209737.0953605;-31.141103565318915
1739209737.095367;-33.981070128970906
1739209737.0953736;-38.13080360867914
1739209737.09538;-45.120503652039325
1739209737.0953867;-38.13080360867914
1739209737.0953934;-45.120503652039325
1739209737.0953999;-45.120503652039325
1739209737.0954065;-32.816014438256545
1739209737.095413;-35.57807855764607
1739209737.0954196;-32.81601443825658
1739209737.0954263;-35.57807855764607
1739209737.0954328;-35.57807855764607
1739209737.0954394;-38.13080360867914
1739209737.095446;-45.120503652039325
1739209737.0954525;-33.981070128970906
1739209737.0954592;-45.120503652039325
1739209737.0954657;-31.141103565318915
1739209737.0954723;-31.141103565318915
1739209737.095479;-38.13080360867914
1739209737.0954854;-45.120503652039325
1739209737.0954921;-35.57807855764607
1739209737.0954986;-45.120503652039325
1739209737.0955052;-45.120503652039325
1739209737.095512;-38.13080360867914
1739209737.0955184;-38.13080360867914
1739209737.095525;-38.13080360867914
1739209737.0955317;-33.981070128970906
1739209737.0955381;-35.57807855764607
1739209737.0955448;-38.13080360867914
1739209737.0955513;-45.120503652039325
1739209737.095558;-45.120503652039325
1739209737.0955646;-45.120503652039325
1739209737.095571;-38.13080360867914
1739209737.0955777;-32.816014438256545
1739209737.0955842;-38.13080360867914
1739209737.0955908;-38.13080360867914
1739209737.0955975;-38.13080360867914
1739209737.095604;-38.13080360867914
1739209737.0956106;-45.120503652039325
1739209737.0956173;-38.13080360867914
1739209737.0956237;-38.13080360867914
1739209737.0956304;-45.120503652039325
1739209737.0956368;-45.120503652039325
1739209737.0956435;-45.120503652039325
1739209737.0956502;-38.13080360867914
1739209737.0956566;-35.57807855764607
1739209737.0956633;-38.13080360867914
1739209737.09567;-38.13080360867914
1739209737.0956764;-38.13080360867914
1739209737.095683;-45.120503652039325
1739209737.0956895;-38.13080360867914
1739209737.0956962;-35.57807855764607
1739209737.095703;-38.13080360867914
1739209737.0957093;-45.120503652039325
1739209737.095716;-38.13080360867914
1739209737.0957224;-35.57807855764607
1739209737.095729;-38.13080360867914
1739209737.0957358;-45.120503652039325
1739209737.0957422;-38.13080360867914
1739209737.095749;-38.13080360867914
1739209737.0957556;-45.120503652039325
1739209737.095762;-38.13080360867914
1739209737.0957687;-45.120503652039325
1739209737.0957751;-45.120503652039325
1739209737.0957818;-38.13080360867914
1739209737.0957885;-45.120503652039325
1739209737.095795;-45.120503652039325
1739209737.0958016;-45.120503652039325
1739209737.095808;-45.120503652039325
1739209737.0958147;-45.120503652039325
1739209737.0958214;-38.13080360867914
1739209737.0958278;-45.120503652039325
1739209737.0958345;-45.120503652039325
1739209737.0958412;-35.57807855764607
1739209737.0958476;-38.13080360867914
1739209737.0958543;-45.120503652039325
1739209737.0958607;-38.13080360867914
1739209737.0958674;-45.120503652039325
1739209737.095874;-45.120503652039325
1739209737.0958805;-45.120503652039325
1739209737.0958872;-45.120503652039325
1739209737.0958936;-45.120503652039325
1739209737.0959003;-38.13080360867914
1739209737.095907;-38.13080360867914
1739209737.0959134;-45.120503652039325
1739209737.09592;-45.120503652039325
1739209737.0959268;-33.981070128970906
1739209737.0959332;-45.120503652039325
1739209737.0959399;-38.13080360867914
1739209737.0959463;-29.438486411369333
1739209737.095953;-38.13080360867914
1739209737.0959597;-45.120503652039325
1739209737.095966;-38.13080360867914
1739209737.0959728;-33.981070128970906
1739209737.0959792;-45.120503652039325
1739209737.095986;-45.120503652039325
1739209737.0959926;-38.13080360867914
1739209737.095999;-45.120503652039325
1739209737.0960057;-45.120503652039325
1739209737.0960124;-45.120503652039325
1739209737.0960188;-45.120503652039325
1739209737.0960255;-45.120503652039325
1739209737.096032;-33.981070128970906
1739209737.0960386;-45.120503652039325
1739209737.0960453;-38.13080360867914
1739209737.0960517;-35.57807855764607
1739209737.0960584;-45.120503652039325
1739209737.0960648;-45.120503652039325
1739209737.0960715;-38.13080360867914
1739209737.0960782;-38.13080360867914
1739209737.0960846;-38.13080360867914
1739209737.0960913;-38.13080360867914
1739209737.096098;-38.13080360867914
1739209737.0961044;-38.13080360867914
1739209737.096111;-33.981070128970906
1739209737.0961175;-45.120503652039325
1739209737.0961242;-38.13080360867914
1739209737.0961308;-38.13080360867914
1739209737.0961373;-38.13080360867914
1739209737.096144;-32.816014438256545
1739209737.0961504;-33.981070128970906
1739209737.096157;-45.120503652039325
1739209737.0961637;-38.13080360867914
1739209737.0961702;-38.13080360867914
1739209737.0961769;-38.13080360867914
1739209737.0961835;-45.120503652039325
1739209737.09619;-38.13080360867914
1739209737.0961967;-35.57807855764607
1739209737.096203;-45.120503652039325
1739209737.0962098;-45.120503652039325
1739209737.0962164;-38.13080360867914
1739209737.0962229;-45.120503652039325
1739209737.0962296;-45.120503652039325
1739209737.0962362;-38.13080360867914
1739209737.0962427;-38.13080360867914
1739209737.0962493;-45.120503652039325
1739209737.0962558;-38.13080360867914
1739209737.0962625;-33.981070128970906
1739209737.0962691;-33.981070128970906
1739209737.0962756;-38.13080360867914
1739209737.0962822;-35.57807855764607
1739209737.0962887;-38.13080360867914
1739209737.0962954;-45.120503652039325
1739209737.096302;-45.120503652039325
1739209737.0963085;-38.13080360867914
1739209737.0963151;-38.13080360867914
1739209737.0963218;-33.981070128970906
1739209737.0963283;-38.13080360867914
1739209737.096335;-45.120503652039325
1739209737.0963414;-35.57807855764607
1739209737.096348;-38.13080360867914
1739209737.0963547;-45.120503652039325
1739209737.0963612;-45.120503652039325
1739209737.0963678;-33.981070128970906
1739209737.0963743;-38.13080360867914
1739209737.096381;-45.120503652039325
1739209737.0963876;-38.13080360867914
1739209737.096394;-38.13080360867914
1739209737.0964007;-45.120503652039325
1739209737.0964074;-45.120503652039325
1739209737.0964139;-33.981070128970906
1739209737.0964205;-38.13080360867914
1739209737.096427;-33.981070128970906
1739209737.0964336;-38.13080360867914
1739209737.0964403;-38.13080360867914
1739209737.0964468;-35.57807855764607
1739209737.0964534;-38.13080360867914
1739209737.0964599;-38.13080360867914
1739209737.0964665;-45.120503652039325
1739209737.0964732;-35.57807855764607
1739209737.0964797;-33.981070128970906
1739209737.0964863;-45.120503652039325
1739209737.096493;-45.120503652039325
1739209737.0964994;-45.120503652039325
1739209737.096506;-33.981070128970906
1739209737.0965126;-45.120503652039325
1739209737.0965192;-38.13080360867914
1739209737.096526;-35.57807855764607
1739209737.0965323;-38.13080360867914
1739209737.096539;-45.120503652039325
1739209737.0965455;-45.120503652039325
1739209737.0965521;-38.13080360867914
1739209737.0965588;-33.981070128970906
1739209737.0965652;-38.13080360867914
1739209737.096572;-35.57807855764607
1739209737.0965786;-35.57807855764607
1739209737.096585;-33.981070128970906
1739209737.0965917;-33.981070128970906
1739209737.0965981;-45.120503652039325
1739209737.0966048;-35.57807855764607
1739209737.0966115;-33.981070128970906
1739209737.096618;-45.120503652039325
1739209737.0966246;-45.120503652039325
1739209737.096631;-35.57807855764607
1739209737.0966377;-45.120503652039325
1739209737.0966444;-45.120503652039325
1739209737.0966508;-38.13080360867914
1739209737.0966575;-45.120503652039325
1739209737.0966642;-38.13080360867914
1739209737.0966706;-45.120503652039325
1739209737.0966773;-45.120503652039325
1739209737.0966837;-45.120503652039325
1739209737.0966904;-33.981070128970906
1739209737.096697;-30.49652367304973
1739209737.0967035;-38.13080360867914
1739209737.0967102;-45.120503652039325
1739209737.0967166;-45.120503652039325
1739209737.0967233;-35.57807855764607
1739209737.09673;-38.13080360867914
1739209737.0967364;-38.13080360867914
1739209737.096743;-38.13080360867914
1739209737.0967498;-38.13080360867914
1739209737.0967562;-38.13080360867914
1739209737.096763;-45.120503652039325
1739209737.0967693;-45.120503652039325
1739209737.096776;-45.120503652039325
