CAN Message; 0x98:0000dc2e13c1c57c
1739209641.794546;-45.120503652039325
1739209641.7945547;-38.13080360867914
1739209641.7945635;-35.57807855764607
1739209641.7945724;-38.13080360867914
1739209641.7945812;-45.120503652039325
1739209641.79459;-45.120503652039325
1739209641.7945988;-45.120503652039325
1739209641.7946076;-38.13080360867914
1739209641.7946165;-38.13080360867914
1739209641.7946253;-33.981070128970906
1739209641.794634;-38.13080360867914
1739209641.794643;-45.120503652039325
1739209641.7946517;-45.120503652039325
1739209641.7946603;-33.981070128970906
1739209641.7946692;-33.981070128970906
1739209641.794678;-38.13080360867914
1739209641.7946868;-38.13080360867914
1739209641.7946956;-31.141103565318915
1739209641.7947044;-33.981070128970906
1739209641.7947133;-38.13080360867914
1739209641.794722;-45.120503652039325
1739209641.794731;-45.120503652039325
1739209641.7947397;-38.13080360867914
1739209641.7947485;-38.13080360867914
1739209641.7947574;-45.120503652039325
1739209641.7947662;-28.992665084841942
1739209641.794775;-35.57807855764607
1739209641.7947838;-38.13080360867914
1739209641.7947927;-45.120503652039325
1739209641.7948015;-33.981070128970906
1739209641.79481;-45.120503652039325
1739209641.7948189;-38.13080360867914
1739209641.7948277;-38.13080360867914
1739209641.7948365;-38.13080360867914
1739209641.7948453;-38.13080360867914
1739209641.7948542;-38.13080360867914
1739209641.794863;-45.120503652039325
1739209641.7948718;-45.120503652039325
1739209641.7948806;-38.13080360867914
1739209641.7948895;-38.13080360867914
1739209641.7948983;-45.120503652039325
1739209641.794907;-38.13080360867914
1739209641.794916;-45.120503652039325
1739209641.7949247;-45.120503652039325
1739209641.7949336;-45.120503652039325
1739209641.7949424;-38.13080360867914
1739209641.794951;-31.141103565318893
1739209641.7949598;-38.13080360867914
1739209641.7949686;-45.120503652039325
1739209641.7949774;-28.992665084841942
1739209641.7949862;-33.981070128970906
1739209641.794995;-45.120503652039325
1739209641.795004;-35.57807855764607
1739209641.7950127;-38.13080360867914
1739209641.7950215;-45.120503652039325
1739209641.7950304;-38.13080360867914
1739209641.7950392;-38.13080360867914
1739209641.795048;-38.13080360867914
1739209641.7950568;-45.120503652039325
1739209641.7950656;-38.13080360867914
1739209641.7950745;-38.13080360867914
1739209641.7950833;-38.13080360867914
1739209641.7950919;-38.13080360867914
1739209641.7951007;-45.120503652039325
1739209641.7951095;-38.13080360867914
1739209641.7951183;-31.141103565318915
1739209641.7951272;-32.816014438256545
1739209641.795136;-38.13080360867914
1739209641.7951448;-35.57807855764607
1739209641.7951536;-45.120503652039325
1739209641.7951624;-38.13080360867914
1739209641.7951713;-38.13080360867914
1739209641.79518;-45.120503652039325
1739209641.795189;-38.13080360867914
1739209641.7951977;-45.120503652039325
1739209641.7952065;-45.120503652039325
1739209641.7952154;-38.13080360867914
1739209641.7952242;-35.57807855764607
1739209641.7952328;-45.120503652039325
1739209641.7952416;-38.13080360867914
1739209641.7952504;-38.13080360867914
1739209641.7952592;-38.13080360867914
1739209641.795268;-38.13080360867914
1739209641.7952769;-38.13080360867914
1739209641.7952857;-45.120503652039325
1739209641.7952945;-38.13080360867914
1739209641.7953033;-32.816014438256545
1739209641.7953122;-38.13080360867914
1739209641.795321;-45.120503652039325
1739209641.7953298;-38.13080360867914
1739209641.7953386;-38.13080360867914
1739209641.7953475;-38.13080360867914
1739209641.7953563;-45.120503652039325
1739209641.795365;-45.120503652039325
1739209641.795374;-45.120503652039325
1739209641.7953825;-45.120503652039325
1739209641.7953913;-45.120503652039325
1739209641.7954001;-38.13080360867914
1739209641.795409;-45.120503652039325
1739209641.7954178;-38.13080360867914
1739209641.7954266;-45.120503652039325
1739209641.7954354;-38.13080360867914
1739209641.7954443;-38.13080360867914
1739209641.795453;-45.120503652039325
1739209641.795462;-35.57807855764607
1739209641.7954707;-45.120503652039325
1739209641.7954795;-32.816014438256545
1739209641.7954884;-38.13080360867914
1739209641.7954972;-45.120503652039325
1739209641.795506;-45.120503652039325
1739209641.7955148;-38.13080360867914
1739209641.7955234;-32.816014438256545
1739209641.7955322;-38.13080360867914
1739209641.795541;-45.120503652039325
1739209641.7955499;-45.120503652039325
1739209641.7955587;-45.120503652039325
1739209641.7955675;-38.13080360867914
1739209641.7955763;-38.13080360867914
1739209641.7955852;-45.120503652039325
1739209641.795594;-45.120503652039325
1739209641.7956028;-45.120503652039325
1739209641.7956116;-45.120503652039325
1739209641.7956204;-45.120503652039325
1739209641.7956293;-45.120503652039325
1739209641.795638;-45.120503652039325
1739209641.795647;-38.13080360867914
1739209641.7956557;-32.816014438256545
1739209641.7956643;-45.120503652039325
1739209641.7956731;-45.120503652039325
1739209641.795682;-38.13080360867914
1739209641.7956908;-27.8777449560314
1739209641.7956996;-33.981070128970906
1739209641.7957084;-45.120503652039325
1739209641.7957172;-38.13080360867914
1739209641.795726;-35.57807855764607
1739209641.795735;-38.13080360867914
1739209641.7957437;-45.120503652039325
1739209641.7957525;-38.13080360867914
1739209641.7957613;-38.13080360867914
1739209641.7957702;-45.120503652039325
1739209641.795779;-45.120503652039325
1739209641.7957878;-38.13080360867914
1739209641.7957966;-45.120503652039325
1739209641.7958052;-45.120503652039325
1739209641.795814;-45.120503652039325
1739209641.7958229;-45.120503652039325
1739209641.7958317;-32.816014438256545
1739209641.7958405;-38.13080360867914
1739209641.7958493;-45.120503652039325
1739209641.7958581;-38.13080360867914
1739209641.795867;-45.120503652039325
1739209641.7958758;-38.13080360867914
1739209641.7958846;-45.120503652039325
1739209641.7958934;-38.13080360867914
1739209641.7959023;-30.49652367304973
1739209641.795911;-33.981070128970906
1739209641.79592;-45.120503652039325
1739209641.7959287;-38.13080360867914
1739209641.7959375;-32.816014438256545
1739209641.7959464;-33.981070128970906
1739209641.795955;-45.120503652039325
1739209641.7959638;-38.13080360867914
1739209641.7959726;-38.13080360867914
1739209641.7959814;-45.120503652039325
1739209641.7959902;-45.120503652039325
1739209641.795999;-38.13080360867914
1739209641.7960079;-45.120503652039325
1739209641.7960167;-45.120503652039325
1739209641.7960255;-45.120503652039325
1739209641.7960343;-45.120503652039325
1739209641.7960432;-26.991370085610722
1739209641.796052;-28.992665084841942
1739209641.7960608;-45.120503652039325
1739209641.7960696;-35.57807855764607
1739209641.7960784;-35.57807855764607
1739209641.7960873;-38.13080360867914
1739209641.7960958;-45.120503652039325
1739209641.7961047;-38.13080360867914
1739209641.7961135;-38.13080360867914
1739209641.7961223;-45.120503652039325
1739209641.7961311;-45.120503652039325
1739209641.79614;-38.13080360867914
1739209641.7961488;-38.13080360867914
1739209641.7961576;-38.13080360867914
1739209641.7961664;-45.120503652039325
1739209641.7961752;-45.120503652039325
1739209641.796184;-38.13080360867914
1739209641.796193;-38.13080360867914
1739209641.7962017;-45.120503652039325
1739209641.7962105;-38.13080360867914
1739209641.7962193;-32.816014438256545
1739209641.7962282;-45.120503652039325
1739209641.7962368;-38.13080360867914
1739209641.7962456;-38.13080360867914
1739209641.7962544;-33.981070128970906
1739209641.7962632;-31.141103565318915
1739209641.796272;-38.13080360867914
1739209641.7962809;-38.13080360867914
1739209641.7962897;-38.13080360867914
1739209641.7962985;-35.57807855764607
1739209641.7963073;-38.13080360867914
1739209641.7963161;-45.120503652039325
1739209641.796325;-38.13080360867914
1739209641.7963338;-38.13080360867914
1739209641.7963426;-45.120503652039325
1739209641.7963514;-38.13080360867914
1739209641.7963603;-35.57807855764607
1739209641.796369;-38.13080360867914
1739209641.7963777;-45.120503652039325
1739209641.7963865;-38.13080360867914
1739209641.7963953;-45.120503652039325
1739209641.7964041;-38.13080360867914
1739209641.796413;-45.120503652039325
1739209641.7964218;-45.120503652039325
1739209641.7964306;-38.13080360867914
1739209641.7964394;-38.13080360867914
1739209641.7964482;-45.120503652039325
1739209641.796457;-38.13080360867914
1739209641.7964659;-45.120503652039325
1739209641.7964747;-35.57807855764607
1739209641.7964835;-38.13080360867914
1739209641.7964923;-45.120503652039325
1739209641.7965012;-35.57807855764607
1739209641.79651;-33.981070128970906
1739209641.7965188;-38.13080360867914
1739209641.7965274;-38.13080360867914
1739209641.7965362;-38.13080360867914
1739209641.796545;-45.120503652039325
1739209641.7965539;-45.120503652039325
1739209641.7965627;-45.120503652039325
1739209641.7965715;-38.13080360867914
1739209641.7965803;-38.13080360867914
1739209641.7965891;-45.120503652039325
1739209641.796598;-38.13080360867914
1739209641.7966068;-35.57807855764607
1739209641.7966156;-35.57807855764607
1739209641.7966244;-38.13080360867914
1739209641.7966332;-38.13080360867914
1739209641.796642;-33.981070128970906
1739209641.796651;-45.120503652039325
1739209641.7966597;-45.120503652039325
1739209641.7966683;-38.13080360867914
1739209641.796677;-38.13080360867914
1739209641.796686;-38.13080360867914
1739209641.7966948;-38.13080360867914
1739209641.7967036;-45.120503652039325
1739209641.7967124;-35.57807855764607
1739209641.7967212;-38.13080360867914
1739209641.79673;-45.120503652039325
1739209641.7967389;-38.13080360867914
1739209641.7967477;-32.816014438256545
1739209641.7967565;-35.57807855764607
1739209641.7967653;-38.13080360867914
1739209641.7967741;-33.981070128970906
1739209641.796783;-45.120503652039325
1739209641.7967918;-38.13080360867914
1739209641.7968006;-38.13080360867914
1739209641.7968092;-33.981070128970906
1739209641.796818;-38.13080360867914
1739209641.7968268;-30.49652367304973
1739209641.7968357;-30.49652367304973
1739209641.7968445;-45.120503652039325
1739209641.7968533;-38.13080360867914
1739209641.7968621;-33.981070128970906
1739209641.796871;-38.13080360867914
1739209641.7968798;-38.13080360867914
1739209641.7968886;-35.57807855764607
1739209641.7968974;-45.120503652039325
1739209641.7969062;-45.120503652039325
1739209641.796915;-38.13080360867914
1739209641.7969239;-32.816014438256545
1739209641.7969327;-33.981070128970906
1739209641.7969415;-45.120503652039325
1739209641.7969503;-38.13080360867914
1739209641.796959;-38.13080360867914
1739209641.7969677;-35.57807855764607
1739209641.7969766;-31.141103565318893
1739209641.7969854;-38.13080360867914
1739209641.7969942;-38.13080360867914
1739209641.797003;-38.13080360867914
1739209641.7970119;-38.13080360867914
1739209641.7970207;-35.57807855764607
1739209641.7970295;-45.120503652039325
1739209641.7970383;-38.13080360867914
1739209641.7970471;-35.57807855764607
1739209641.797056;-33.981070128970906
1739209641.7970648;-32.816014438256545
1739209641.7970736;-38.13080360867914
1739209641.7970824;-32.816014438256545
1739209641.7970912;-38.13080360867914
1739209641.7970998;-45.120503652039325
1739209641.7971087;-38.13080360867914
1739209641.7971175;-38.13080360867914
1739209641.7971263;-38.13080360867914
1739209641.797135;-45.120503652039325
1739209641.797144;-38.13080360867914
1739209641.7971528;-45.120503652039325
1739209641.7971616;-38.13080360867914
1739209641.7971704;-38.13080360867914
1739209641.7971792;-38.13080360867914
1739209641.797188;-26.991370085610736
1739209641.7971969;-45.120503652039325
1739209641.7972057;-45.120503652039325
1739209641.7972145;-38.13080360867914
1739209641.7972233;-32.816014438256545
1739209641.7972322;-45.120503652039325
1739209641.7972407;-45.120503652039325
1739209641.7972496;-38.13080360867914
1739209641.7972584;-33.981070128970956
1739209641.7972672;-45.120503652039325
1739209641.797276;-45.120503652039325
1739209641.7972848;-38.13080360867914
1739209641.7972937;-38.13080360867914
1739209641.7973025;-38.13080360867914
1739209641.7973113;-38.13080360867914
1739209641.7973201;-38.13080360867914
1739209641.797329;-45.120503652039325
1739209641.7973378;-45.120503652039325
1739209641.7973466;-45.120503652039325
1739209641.7973554;-45.120503652039325
1739209641.7973642;-45.120503652039325
1739209641.797373;-38.13080360867914
1739209641.7973816;-45.120503652039325
1739209641.7973905;-45.120503652039325
1739209641.7973993;-35.57807855764607
1739209641.797408;-35.57807855764607
1739209641.797417;-45.120503652039325
1739209641.7974257;-38.13080360867914
1739209641.7974346;-32.816014438256545
1739209641.7974434;-38.13080360867914
1739209641.7974522;-38.13080360867914
1739209641.797461;-38.13080360867914
1739209641.7974699;-45.120503652039325
1739209641.7974787;-45.120503652039325
1739209641.7974875;-45.120503652039325
1739209641.7974963;-38.13080360867914
1739209641.7975051;-38.13080360867914
1739209641.797514;-38.13080360867914
1739209641.7975228;-45.120503652039325
1739209641.7975314;-38.13080360867914
1739209641.7975402;-35.57807855764607
1739209641.797549;-45.120503652039325
1739209641.7975578;-45.120503652039325
1739209641.7975667;-45.120503652039325
1739209641.7975755;-45.120503652039325
1739209641.7975843;-45.120503652039325
1739209641.797593;-38.13080360867914
1739209641.797602;-38.13080360867914
1739209641.7976108;-35.57807855764607
1739209641.7976196;-38.13080360867914
1739209641.7976284;-38.13080360867914
1739209641.7976372;-45.120503652039325
1739209641.797646;-35.57807855764607
1739209641.7976549;-45.120503652039325
1739209641.7976637;-45.120503652039325
1739209641.7976723;-38.13080360867914
1739209641.797681;-35.57807855764607
1739209641.79769;-38.13080360867914
1739209641.7976987;-35.57807855764607
1739209641.7977076;-35.57807855764607
1739209641.7977164;-45.120503652039325
1739209641.7977252;-38.13080360867914
1739209641.797734;-45.120503652039325
1739209641.7977428;-38.13080360867914
1739209641.7977517;-35.57807855764607
1739209641.7977605;-38.13080360867914
1739209641.7977693;-45.120503652039325
1739209641.7977781;-38.13080360867914
1739209641.797787;-35.57807855764607
1739209641.7977958;-38.13080360867914
1739209641.7978046;-45.120503652039325
1739209641.7978132;-38.13080360867914
1739209641.797822;-38.13080360867914
1739209641.7978308;-38.13080360867914
1739209641.7978396;-45.120503652039325
1739209641.7978485;-38.13080360867914
1739209641.7978573;-35.57807855764607
1739209641.797866;-38.13080360867914
1739209641.797875;-38.13080360867914
1739209641.7978837;-38.13080360867914
1739209641.7978926;-35.57807855764607
1739209641.7979014;-38.13080360867914
1739209641.7979102;-45.120503652039325
1739209641.797919;-45.120503652039325
1739209641.7979279;-38.13080360867914
1739209641.7979367;-38.13080360867914
1739209641.7979455;-45.120503652039325
1739209641.797954;-38.13080360867914
1739209641.797963;-38.13080360867914
1739209641.7979717;-31.141103565318915
1739209641.7979805;-38.13080360867914
1739209641.7979894;-45.120503652039325
1739209641.7979982;-38.13080360867914
1739209641.798007;-38.13080360867914
1739209641.7980158;-45.120503652039325
1739209641.7980247;-38.13080360867914
1739209641.7980335;-35.57807855764607
1739209641.7980423;-29.438486411369347
1739209641.798051;-45.120503652039325
1739209641.79806;-38.13080360867914
1739209641.7980688;-38.13080360867914
1739209641.7980776;-38.13080360867914
1739209641.7980864;-45.120503652039325
1739209641.7980952;-33.981070128970906
1739209641.7981038;-35.57807855764607
1739209641.7981126;-33.981070128970906
1739209641.7981215;-38.13080360867914
1739209641.7981303;-45.120503652039325
1739209641.798139;-45.120503652039325
1739209641.798148;-45.120503652039325
1739209641.7981567;-45.120503652039325
1739209641.7981656;-38.13080360867914
1739209641.7981744;-45.120503652039325
1739209641.7981832;-31.141103565318915
1739209641.798192;-38.13080360867914
1739209641.7982008;-38.13080360867914
1739209641.7982097;-32.816014438256545
1739209641.7982185;-38.13080360867914
1739209641.7982273;-45.120503652039325
1739209641.7982361;-38.13080360867914
1739209641.7982447;-38.13080360867914
1739209641.7982535;-32.81601443825658
1739209641.7982624;-38.13080360867914
1739209641.7982712;-33.981070128970906
1739209641.79828;-45.120503652039325
1739209641.7982888;-38.13080360867914
1739209641.7982976;-45.120503652039325
1739209641.7983065;-45.120503652039325
1739209641.7983153;-38.13080360867914
1739209641.798324;-32.816014438256545
1739209641.798333;-38.13080360867914
1739209641.7983418;-38.13080360867914
1739209641.7983506;-38.13080360867914
1739209641.7983594;-38.13080360867914
1739209641.7983682;-45.120503652039325
1739209641.798377;-38.13080360867914
1739209641.7983856;-32.816014438256545
1739209641.7983944;-45.120503652039325
1739209641.7984033;-45.120503652039325
1739209641.798412;-45.120503652039325
1739209641.798421;-45.120503652039325
1739209641.7984297;-38.13080360867914
1739209641.7984385;-45.120503652039325
1739209641.7984474;-38.13080360867914
1739209641.7984562;-33.981070128970906
1739209641.798465;-45.120503652039325
1739209641.7984738;-45.120503652039325
1739209641.7984827;-33.981070128970906
1739209641.7984915;-32.816014438256545
1739209641.7985003;-45.120503652039325
1739209641.7985091;-38.13080360867914
1739209641.798518;-45.120503652039325
1739209641.7985265;-38.13080360867914
1739209641.7985353;-35.57807855764607
1739209641.7985442;-38.13080360867914
1739209641.798553;-45.120503652039325
1739209641.7985618;-33.981070128970906
1739209641.7985706;-33.981070128970906
1739209641.7985795;-45.120503652039325
1739209641.7985883;-45.120503652039325
1739209641.798597;-38.13080360867914
1739209641.798606;-45.120503652039325
1739209641.7986147;-45.120503652039325
1739209641.7986236;-33.981070128970906
1739209641.7986324;-38.13080360867914
1739209641.7986412;-38.13080360867914
1739209641.79865;-38.13080360867914
1739209641.7986588;-35.57807855764607
1739209641.7986677;-35.57807855764607
1739209641.7986763;-38.13080360867914
1739209641.798685;-38.13080360867914
1739209641.798694;-35.57807855764607
1739209641.7987027;-35.57807855764607
1739209641.7987115;-38.13080360867914
1739209641.7987204;-45.120503652039325
1739209641.7987292;-38.13080360867914
1739209641.798738;-45.120503652039325
1739209641.7987468;-45.120503652039325
1739209641.7987556;-45.120503652039325
1739209641.7987645;-45.120503652039325
1739209641.7987733;-38.13080360867914
1739209641.798782;-38.13080360867914
1739209641.798791;-38.13080360867914
1739209641.7987998;-45.120503652039325
1739209641.7988086;-33.981070128970906
1739209641.7988172;-38.13080360867914
1739209641.798826;-33.981070128970906
1739209641.7988348;-35.57807855764607
1739209641.7988436;-35.57807855764607
1739209641.7988524;-38.13080360867914
1739209641.7988613;-45.120503652039325
1739209641.79887;-32.816014438256545
1739209641.798879;-38.13080360867914
1739209641.7988877;-45.120503652039325
1739209641.7988966;-45.120503652039325
1739209641.7989054;-45.120503652039325
1739209641.7989142;-38.13080360867914
1739209641.798923;-45.120503652039325
1739209641.7989318;-38.13080360867914
1739209641.7989407;-38.13080360867914
1739209641.7989495;-45.120503652039325
1739209641.798958;-45.120503652039325
1739209641.798967;-31.141103565318915
1739209641.7989757;-32.816014438256545
1739209641.7989845;-35.57807855764607
1739209641.7989933;-45.120503652039325
1739209641.7990022;-45.120503652039325
1739209641.799011;-38.13080360867914
1739209641.7990198;-38.13080360867914
1739209641.7990286;-38.13080360867914
1739209641.7990375;-38.13080360867914
1739209641.7990463;-38.13080360867914
1739209641.799055;-35.57807855764607
1739209641.799064;-38.13080360867914
1739209641.7990727;-38.13080360867914
1739209641.7990816;-38.13080360867914
1739209641.7990904;-45.120503652039325
1739209641.799099;-45.120503652039325
1739209641.7991078;-45.120503652039325
1739209641.7991166;-45.120503652039325
1739209641.7991254;-32.816014438256545
1739209641.7991343;-45.120503652039325
1739209641.799143;-38.13080360867914
1739209641.799152;-35.57807855764607
1739209641.7991607;-38.13080360867914
1739209641.7991695;-45.120503652039325
1739209641.7991784;-38.13080360867914
1739209641.7991872;-33.981070128970906
1739209641.799196;-38.13080360867914
1739209641.7992048;-38.13080360867914
1739209641.7992136;-38.13080360867914
1739209641.7992225;-38.13080360867914
1739209641.7992313;-45.120503652039325
1739209641.79924;-38.13080360867914
1739209641.7992487;-38.13080360867914
1739209641.7992575;-38.13080360867914
1739209641.7992663;-35.57807855764607
1739209641.7992752;-45.120503652039325
1739209641.799284;-38.13080360867914
1739209641.7992928;-38.13080360867914
1739209641.7993016;-45.120503652039325
1739209641.7993104;-33.981070128970906
1739209641.7993193;-31.141103565318915
1739209641.799328;-28.992665084841942
1739209641.799337;-38.13080360867914
1739209641.7993457;-45.120503652039325
1739209641.7993546;-38.13080360867914
1739209641.7993634;-38.13080360867914
1739209641.7993722;-45.120503652039325
1739209641.799381;-45.120503652039325
1739209641.7993896;-45.120503652039325
1739209641.7993984;-38.13080360867914
1739209641.7994072;-45.120503652039325
1739209641.799416;-38.13080360867914
1739209641.799425;-38.13080360867914
1739209641.7994337;-33.981070128970906
1739209641.7994425;-38.13080360867914
1739209641.7994514;-45.120503652039325
1739209641.7994602;-35.57807855764607
1739209641.799469;-33.981070128970906
1739209641.7994778;-45.120503652039325
1739209641.7994866;-38.13080360867914
1739209641.7994955;-32.816014438256545
1739209641.7995043;-38.13080360867914
1739209641.799513;-38.13080360867914
1739209641.799522;-38.13080360867914
1739209641.7995305;-45.120503652039325
1739209641.7995393;-33.981070128970906
1739209641.7995481;-45.120503652039325
1739209641.799557;-45.120503652039325
1739209641.7995658;-38.13080360867914
1739209641.7995746;-38.13080360867914
1739209641.7995834;-45.120503652039325
1739209641.7995923;-45.120503652039325
1739209641.799601;-45.120503652039325
1739209641.79961;-33.981070128970906
1739209641.7996187;-45.120503652039325
1739209641.7996275;-45.120503652039325
1739209641.7996364;-35.57807855764607
1739209641.7996452;-38.13080360867914
1739209641.799654;-45.120503652039325
1739209641.7996628;-38.13080360867914
1739209641.7996714;-45.120503652039325
1739209641.7996802;-32.816014438256545
1739209641.799689;-32.816014438256545
1739209641.7996979;-45.120503652039325
1739209641.7997067;-38.13080360867914
1739209641.7997155;-33.981070128970906
1739209641.7997243;-45.120503652039325
1739209641.7997332;-38.13080360867914
1739209641.799742;-26.03565346325281
1739209641.7997508;-25.62660358559016
1739209641.7997596;-26.991370085610722
1739209641.7997684;-28.992665084841942
1739209641.7997773;-45.120503652039325
1739209641.799786;-33.981070128970906
1739209641.799795;-28.21854285175415
1739209641.7998037;-23.16150712794696
1739209641.7998126;-35.57807855764607
1739209641.7998211;-28.992665084841942
1739209641.79983;-28.58837851428586
1739209641.7998388;-35.57807855764607
1739209641.7998476;-29.438486411369333
1739209641.7998564;-29.438486411369347
1739209641.7998652;-28.992665084841967
1739209641.799874;-26.991370085610722
1739209641.799883;-38.13080360867914
1739209641.7998917;-45.120503652039325
1739209641.7999005;-33.981070128970956
1739209641.7999094;-29.438486411369333
1739209641.7999182;-38.13080360867914
1739209641.799927;-29.438486411369333
1739209641.7999358;-30.49652367304976
1739209641.7999446;-45.120503652039325
1739209641.7999535;-33.981070128970906
1739209641.799962;-25.826314394896357
1739209641.7999709;-31.141103565318915
1739209641.7999797;-27.877744956031414
1739209641.7999885;-30.49652367304976
1739209641.7999973;-33.981070128970906
1739209641.8000062;-33.981070128970956
1739209641.800015;-38.13080360867914
1739209641.8000238;-45.120503652039325
1739209641.8000326;-32.816014438256545
1739209641.8000414;-29.438486411369333
1739209641.8000503;-27.267205301931607
1739209641.800059;-31.141103565318915
1739209641.800068;-45.120503652039325
1739209641.8000767;-38.13080360867914
1739209641.8000855;-28.992665084841942
1739209641.8000944;-38.13080360867914
1739209641.800103;-45.120503652039325
1739209641.8001118;-45.120503652039325
1739209641.8001206;-45.120503652039325
1739209641.8001294;-23.50682362968953
1739209641.8001382;-30.49652367304976
1739209641.800147;-27.877744956031417
1739209641.8001559;-25.62660358559016
1739209641.8001647;-31.141103565318943
1739209641.8001735;-30.49652367304973
1739209641.8001823;-32.81601443825658
1739209641.8001912;-33.981070128970956
1739209641.8002;-35.57807855764607
1739209641.8002088;-33.981070128970956
1739209641.8002176;-28.992665084841942
1739209641.8002264;-33.981070128970906
1739209641.8002353;-35.57807855764607
1739209641.8002439;-45.120503652039325
1739209641.8002527;-22.740042620751332
1739209641.8002615;-28.992665084841942
1739209641.8002703;-29.438486411369333
1739209641.8002791;-31.141103565318915
1739209641.800288;-31.141103565318915
1739209641.8002968;-29.438486411369347
1739209641.8003056;-29.438486411369333
1739209641.8003144;-27.877744956031417
1739209641.8003232;-29.438486411369354
1739209641.800332;-28.21854285175415
1739209641.800341;-38.13080360867914
1739209641.8003497;-38.13080360867914
1739209641.8003585;-28.992665084841942
1739209641.8003674;-25.077289914212862
1739209641.8003762;-28.58837851428586
1739209641.800385;-29.438486411369347
1739209641.8003936;-35.57807855764607
1739209641.8004024;-45.120503652039325
1739209641.8004112;-31.141103565318943
1739209641.80042;-38.13080360867914
1739209641.8004289;-28.992665084841942
1739209641.8004377;-31.141103565318893
1739209641.8004465;-28.58837851428586
1739209641.8004553;-38.13080360867914
1739209641.8004642;-33.981070128970906
1739209641.800473;-32.816014438256545
1739209641.8004818;-31.141103565318893
1739209641.8004906;-32.816014438256545
1739209641.8004994;-38.13080360867914
1739209641.8005083;-38.13080360867914
1739209641.800517;-26.035653463252796
1739209641.800526;-45.120503652039325
1739209641.8005345;-28.992665084841942
1739209641.8005433;-30.49652367304973
1739209641.8005521;-32.816014438256545
1739209641.800561;-33.981070128970906
1739209641.8005698;-38.13080360867914
1739209641.8005786;-38.13080360867914
1739209641.8005874;-33.981070128970906
1739209641.8005962;-28.992665084841942
1739209641.800605;-38.13080360867914
1739209641.8006139;-26.991370085610722
1739209641.8006227;-28.992665084841942
1739209641.8006315;-38.13080360867914
1739209641.8006403;-35.57807855764607
1739209641.8006492;-33.981070128970906
1739209641.800658;-38.13080360867914
1739209641.8006668;-29.438486411369354
1739209641.8006754;-29.438486411369333
1739209641.8006842;-31.14110356531892
1739209641.800693;-33.981070128970906
1739209641.8007019;-33.981070128970906
1739209641.8007107;-27.267205301931607
1739209641.8007195;-32.81601443825658
1739209641.8007283;-45.120503652039325
1739209641.8007371;-38.13080360867914
1739209641.800746;-32.81601443825658
1739209641.8007548;-28.21854285175415
1739209641.8007636;-29.438486411369354
1739209641.8007724;-28.992665084841967
1739209641.8007812;-38.13080360867914
1739209641.80079;-38.13080360867914
1739209641.800799;-32.81601443825658
1739209641.8008077;-29.438486411369333
1739209641.8008163;-31.141103565318915
1739209641.800825;-30.49652367304973
1739209641.800834;-45.120503652039325
1739209641.8008428;-45.120503652039325
1739209641.8008516;-33.981070128970906
1739209641.8008604;-45.120503652039325
1739209641.8008692;-45.120503652039325
1739209641.800878;-27.877744956031417
1739209641.8008869;-45.120503652039325
1739209641.8008957;-45.120503652039325
1739209641.8009045;-31.141103565318943
1739209641.8009133;-31.141103565318915
1739209641.8009222;-22.002965041481755
1739209641.800931;-26.991370085610722
1739209641.8009398;-30.49652367304976
1739209641.8009486;-28.992665084841967
1739209641.8009574;-22.54371790334745
1739209641.800966;-24.15140352195872
1739209641.8009748;-33.981070128970906
1739209641.8009837;-45.120503652039325
1739209641.8009925;-31.141103565318915
1739209641.8010013;-33.981070128970906
1739209641.8010101;-33.981070128970906
1739209641.801019;-25.62660358559016
1739209641.8010278;-31.141103565318943
1739209641.8010366;-27.267205301931607
1739209641.8010454;-38.13080360867914
1739209641.8010542;-35.57807855764607
1739209641.801063;-25.826314394896357
1739209641.801072;-28.992665084841967
1739209641.8010807;-25.826314394896357
1739209641.8010895;-25.826314394896357
1739209641.8010983;-38.13080360867914
1739209641.801107;-27.267205301931607
1739209641.8011158;-35.57807855764607
1739209641.8011246;-38.13080360867914
1739209641.8011334;-45.120503652039325
1739209641.8011422;-38.13080360867914
1739209641.801151;-33.981070128970906
1739209641.8011599;-38.13080360867914
1739209641.8011687;-30.49652367304973
1739209641.8011775;-28.218542851754165
1739209641.8011863;-31.141103565318915
1739209641.8011951;-28.992665084841942
1739209641.801204;-25.252786309376837
1739209641.8012128;-32.81601443825658
1739209641.8012216;-33.981070128970956
1739209641.8012304;-28.992665084841942
1739209641.8012393;-26.035653463252796
1739209641.8012478;-38.13080360867914
1739209641.8012567;-31.141103565318915
1739209641.8012655;-38.13080360867914
1739209641.8012743;-33.981070128970906
1739209641.8012831;-26.991370085610722
1739209641.801292;-33.981070128970906
1739209641.8013008;-38.13080360867914
1739209641.8013096;-35.57807855764607
1739209641.8013184;-33.981070128970906
1739209641.8013272;-31.141103565318893
1739209641.801336;-33.981070128970906
1739209641.8013449;-38.13080360867914
1739209641.8013537;-29.438486411369333
1739209641.8013625;-28.992665084841942
1739209641.8013713;-45.120503652039325
1739209641.8013802;-27.267205301931607
1739209641.8013887;-33.981070128970906
1739209641.8013976;-33.981070128970956
1739209641.8014064;-31.141103565318915
1739209641.8014152;-38.13080360867914
1739209641.801424;-35.57807855764607
1739209641.8014328;-38.13080360867914
1739209641.8014417;-31.14110356531892
1739209641.8014505;-35.57807855764607
1739209641.8014593;-26.991370085610722
