CAN Message; 0x1bb:0000d6526b6a80c6
1739209810.5544508;-38.13080360867914
1739209810.5544536;-45.120503652039325
1739209810.5544562;-45.120503652039325
1739209810.5544589;-45.120503652039325
1739209810.5544615;-45.120503652039325
1739209810.5544643;-45.120503652039325
1739209810.554467;-38.13080360867914
1739209810.5544696;-45.120503652039325
1739209810.5544722;-35.57807855764607
1739209810.554475;-35.57807855764607
1739209810.5544777;-35.57807855764607
1739209810.5544803;-33.981070128970906
1739209810.554483;-38.13080360867914
1739209810.5544858;-38.13080360867914
1739209810.5544884;-45.120503652039325
1739209810.554491;-35.57807855764607
1739209810.5544937;-38.13080360867914
1739209810.5544963;-30.49652367304973
1739209810.5544991;-45.120503652039325
1739209810.5545018;-38.13080360867914
1739209810.5545044;-38.13080360867914
1739209810.554507;-45.120503652039325
1739209810.5545099;-45.120503652039325
1739209810.5545125;-45.120503652039325
1739209810.5545151;-38.13080360867914
1739209810.5545177;-45.120503652039325
1739209810.5545206;-31.141103565318915
1739209810.5545232;-28.992665084841942
1739209810.5545259;-45.120503652039325
1739209810.5545285;-38.13080360867914
1739209810.5545313;-45.120503652039325
1739209810.554534;-45.120503652039325
1739209810.5545366;-38.13080360867914
1739209810.5545392;-38.13080360867914
1739209810.554542;-38.13080360867914
1739209810.5545447;-35.57807855764607
1739209810.5545473;-38.13080360867914
1739209810.55455;-45.120503652039325
1739209810.5545528;-45.120503652039325
1739209810.5545554;-45.120503652039325
1739209810.554558;-38.13080360867914
1739209810.5545607;-38.13080360867914
1739209810.5545633;-38.13080360867914
1739209810.5545661;-38.13080360867914
1739209810.5545688;-45.120503652039325
1739209810.5545714;-35.57807855764607
1739209810.554574;-38.13080360867914
1739209810.5545769;-38.13080360867914
1739209810.5545795;-45.120503652039325
1739209810.554582;-45.120503652039325
1739209810.5545847;-38.13080360867914
1739209810.5545876;-33.981070128970906
1739209810.5545902;-38.13080360867914
1739209810.5545928;-38.13080360867914
1739209810.5545955;-38.13080360867914
1739209810.5545983;-45.120503652039325
1739209810.554601;-45.120503652039325
1739209810.5546036;-35.57807855764607
1739209810.5546062;-38.13080360867914
1739209810.554609;-31.141103565318943
1739209810.5546117;-45.120503652039325
1739209810.5546143;-38.13080360867914
1739209810.554617;-45.120503652039325
1739209810.5546196;-38.13080360867914
1739209810.5546224;-38.13080360867914
1739209810.554625;-45.120503652039325
1739209810.5546277;-35.57807855764607
1739209810.5546303;-26.487275050834715
1739209810.5546331;-45.120503652039325
1739209810.5546358;-45.120503652039325
1739209810.5546384;-38.13080360867914
1739209810.554641;-33.981070128970906
1739209810.5546439;-45.120503652039325
1739209810.5546465;-45.120503652039325
1739209810.554649;-45.120503652039325
1739209810.5546517;-45.120503652039325
1739209810.5546546;-45.120503652039325
1739209810.5546572;-35.57807855764607
1739209810.5546598;-45.120503652039325
1739209810.5546625;-38.13080360867914
1739209810.5546653;-33.981070128970906
1739209810.554668;-45.120503652039325
1739209810.5546706;-38.13080360867914
1739209810.5546732;-32.816014438256545
1739209810.554676;-38.13080360867914
1739209810.5546787;-45.120503652039325
1739209810.5546813;-45.120503652039325
1739209810.568683;-38.13080360867914
1739209810.5686955;-45.120503652039325
1739209810.5687084;-38.13080360867914
1739209810.568721;-45.120503652039325
1739209810.5687337;-45.120503652039325
1739209810.5687463;-38.13080360867914
1739209810.568759;-38.13080360867914
1739209810.5687718;-38.13080360867914
1739209810.5687845;-32.816014438256545
1739209810.568797;-38.13080360867914
1739209810.5688097;-45.120503652039325
1739209810.5688224;-35.57807855764607
1739209810.5688353;-45.120503652039325
1739209810.568848;-45.120503652039325
1739209810.5688605;-33.981070128970906
1739209810.5688732;-45.120503652039325
1739209810.5688858;-38.13080360867914
1739209810.5688984;-45.120503652039325
1739209810.5689113;-35.57807855764607
1739209810.568924;-45.120503652039325
1739209810.5689366;-45.120503652039325
1739209810.5689492;-38.13080360867914
1739209810.5689619;-45.120503652039325
1739209810.5689747;-38.13080360867914
1739209810.5689874;-45.120503652039325
1739209810.569;-45.120503652039325
1739209810.5690126;-38.13080360867914
1739209810.5690253;-35.57807855764607
1739209810.5690382;-45.120503652039325
1739209810.5690508;-35.57807855764607
1739209810.5690634;-32.816014438256545
1739209810.569076;-38.13080360867914
1739209810.5690887;-29.438486411369333
1739209810.5691016;-33.981070128970906
1739209810.5691142;-38.13080360867914
1739209810.5691268;-38.13080360867914
1739209810.5691395;-32.816014438256545
1739209810.569152;-38.13080360867914
1739209810.569165;-38.13080360867914
1739209810.5691776;-33.981070128970906
1739209810.5691903;-35.57807855764607
1739209810.569203;-45.120503652039325
1739209810.5692155;-32.816014438256545
1739209810.5692284;-33.981070128970906
1739209810.569241;-45.120503652039325
1739209810.5692537;-38.13080360867914
1739209810.5692663;-38.13080360867914
1739209810.569279;-35.57807855764607
1739209810.5692916;-31.141103565318893
1739209810.5693045;-35.57807855764607
1739209810.569317;-38.13080360867914
1739209810.5693297;-38.13080360867914
1739209810.5693424;-45.120503652039325
1739209810.569355;-45.120503652039325
1739209810.569368;-45.120503652039325
1739209810.5693805;-45.120503652039325
1739209810.5693932;-35.57807855764607
1739209810.5694058;-35.57807855764607
1739209810.5694184;-45.120503652039325
1739209810.5694313;-38.13080360867914
1739209810.569444;-38.13080360867914
1739209810.5694566;-33.981070128970906
1739209810.5694692;-45.120503652039325
1739209810.5694818;-45.120503652039325
1739209810.5694947;-45.120503652039325
1739209810.5695074;-45.120503652039325
1739209810.56952;-45.120503652039325
1739209810.5695326;-45.120503652039325
1739209810.5695453;-45.120503652039325
1739209810.5695581;-38.13080360867914
1739209810.5695708;-38.13080360867914
1739209810.5695834;-38.13080360867914
1739209810.569596;-35.57807855764607
1739209810.5696087;-38.13080360867914
1739209810.5696216;-45.120503652039325
1739209810.5696342;-45.120503652039325
1739209810.5696468;-38.13080360867914
1739209810.5696595;-35.57807855764607
1739209810.569672;-45.120503652039325
1739209810.5696847;-38.13080360867914
1739209810.5696976;-45.120503652039325
1739209810.5697103;-45.120503652039325
1739209810.569723;-38.13080360867914
1739209810.5697355;-45.120503652039325
1739209810.5697482;-38.13080360867914
1739209810.569761;-35.57807855764607
1739209810.5697737;-38.13080360867914
1739209810.5697863;-45.120503652039325
1739209810.569799;-45.120503652039325
1739209810.5698116;-35.57807855764607
1739209810.5698245;-33.981070128970906
1739209810.569837;-45.120503652039325
1739209810.5698497;-45.120503652039325
1739209810.5698624;-45.120503652039325
1739209810.569875;-38.13080360867914
1739209810.5698879;-45.120503652039325
1739209810.5699005;-45.120503652039325
1739209810.5699131;-33.981070128970906
1739209810.5699258;-38.13080360867914
1739209810.5699384;-45.120503652039325
1739209810.5699513;-45.120503652039325
1739209810.569964;-38.13080360867914
1739209810.5699766;-35.57807855764607
1739209810.5699892;-38.13080360867914
1739209810.5700018;-45.120503652039325
1739209810.5700145;-38.13080360867914
1739209810.5700274;-38.13080360867914
1739209810.57004;-45.120503652039325
1739209810.5700526;-45.120503652039325
1739209810.5700653;-38.13080360867914
1739209810.570078;-45.120503652039325
1739209810.5700908;-45.120503652039325
1739209810.5701034;-45.120503652039325
1739209810.570116;-38.13080360867914
1739209810.5701287;-45.120503652039325
1739209810.5701413;-45.120503652039325
1739209810.5701542;-45.120503652039325
1739209810.5701668;-45.120503652039325
1739209810.5701795;-45.120503652039325
1739209810.570192;-45.120503652039325
1739209810.5702047;-38.13080360867914
1739209810.5702176;-31.141103565318915
1739209810.5702302;-33.981070128970906
1739209810.570243;-45.120503652039325
1739209810.5702555;-32.816014438256545
1739209810.5702682;-35.57807855764607
1739209810.570281;-38.13080360867914
1739209810.5702937;-45.120503652039325
1739209810.5703063;-45.120503652039325
1739209810.570319;-38.13080360867914
1739209810.5703316;-38.13080360867914
1739209810.5703444;-38.13080360867914
1739209810.570357;-45.120503652039325
1739209810.5703697;-38.13080360867914
1739209810.5703824;-38.13080360867914
1739209810.570395;-38.13080360867914
1739209810.5704076;-45.120503652039325
1739209810.5704205;-45.120503652039325
1739209810.5704331;-38.13080360867914
1739209810.5704458;-38.13080360867914
1739209810.5704584;-45.120503652039325
1739209810.570471;-38.13080360867914
1739209810.570484;-35.57807855764607
1739209810.5704966;-38.13080360867914
1739209810.5705092;-45.120503652039325
1739209810.5705218;-31.141103565318915
1739209810.5705345;-28.992665084841942
1739209810.5705473;-38.13080360867914
1739209810.57056;-38.13080360867914
1739209810.5705726;-45.120503652039325
1739209810.5705853;-38.13080360867914
1739209810.570598;-38.13080360867914
1739209810.5706108;-45.120503652039325
1739209810.5706234;-38.13080360867914
1739209810.570636;-38.13080360867914
1739209810.5706487;-38.13080360867914
1739209810.5706613;-45.120503652039325
1739209810.5706742;-38.13080360867914
1739209810.5706868;-33.981070128970906
1739209810.5706995;-38.13080360867914
1739209810.570712;-38.13080360867914
1739209810.5707247;-32.816014438256545
1739209810.5707376;-31.141103565318915
1739209810.5707502;-45.120503652039325
1739209810.5707629;-45.120503652039325
1739209810.5707755;-45.120503652039325
1739209810.5707881;-45.120503652039325
1739209810.5708008;-45.120503652039325
1739209810.5708137;-32.816014438256545
1739209810.5708263;-38.13080360867914
1739209810.570839;-45.120503652039325
1739209810.5708516;-38.13080360867914
1739209810.5708642;-35.57807855764607
1739209810.570877;-33.981070128970906
1739209810.5708897;-45.120503652039325
1739209810.5709023;-45.120503652039325
1739209810.570915;-32.816014438256545
1739209810.5709276;-38.13080360867914
1739209810.5709405;-45.120503652039325
1739209810.5709531;-38.13080360867914
1739209810.5709658;-45.120503652039325
1739209810.5709784;-38.13080360867914
1739209810.570991;-33.981070128970906
1739209810.571004;-35.57807855764607
1739209810.5710166;-45.120503652039325
1739209810.5710292;-32.816014438256545
1739209810.5710418;-33.981070128970906
1739209810.5710545;-45.120503652039325
1739209810.5710673;-45.120503652039325
1739209810.57108;-38.13080360867914
1739209810.5710926;-32.816014438256545
1739209810.5711052;-45.120503652039325
1739209810.5711179;-45.120503652039325
1739209810.5711308;-38.13080360867914
1739209810.5711434;-38.13080360867914
1739209810.571156;-35.57807855764607
1739209810.5711687;-45.120503652039325
1739209810.5711813;-45.120503652039325
1739209810.571194;-35.57807855764607
1739209810.5712068;-35.57807855764607
1739209810.5712194;-45.120503652039325
1739209810.571232;-38.13080360867914
1739209810.5712447;-35.57807855764607
1739209810.5712574;-38.13080360867914
1739209810.5712702;-45.120503652039325
1739209810.5712829;-45.120503652039325
1739209810.5712955;-45.120503652039325
1739209810.5713081;-38.13080360867914
1739209810.5713208;-45.120503652039325
1739209810.5713336;-38.13080360867914
1739209810.5713463;-38.13080360867914
1739209810.571359;-45.120503652039325
1739209810.5713716;-45.120503652039325
1739209810.5713842;-45.120503652039325
1739209810.571397;-38.13080360867914
1739209810.5714097;-45.120503652039325
1739209810.5714223;-45.120503652039325
1739209810.571435;-38.13080360867914
1739209810.5714476;-32.816014438256545
1739209810.5714605;-31.141103565318915
1739209810.5714731;-45.120503652039325
1739209810.5714858;-38.13080360867914
1739209810.5714984;-35.57807855764607
1739209810.571511;-35.57807855764607
1739209810.571524;-45.120503652039325
1739209810.5715365;-45.120503652039325
1739209810.5715492;-38.13080360867914
1739209810.5715618;-38.13080360867914
1739209810.5715744;-45.120503652039325
1739209810.571587;-35.57807855764607
1739209810.5716;-38.13080360867914
1739209810.5716126;-38.13080360867914
1739209810.5716252;-38.13080360867914
1739209810.5716379;-38.13080360867914
1739209810.5716505;-38.13080360867914
1739209810.5716634;-45.120503652039325
1739209810.571676;-38.13080360867914
1739209810.5716887;-45.120503652039325
1739209810.5717013;-35.57807855764607
1739209810.571714;-38.13080360867914
1739209810.5717268;-38.13080360867914
1739209810.5717394;-45.120503652039325
1739209810.571752;-33.981070128970906
1739209810.5717647;-28.58837851428586
1739209810.5717773;-38.13080360867914
1739209810.5717902;-38.13080360867914
1739209810.5718029;-45.120503652039325
1739209810.5718155;-38.13080360867914
1739209810.5718281;-45.120503652039325
1739209810.5718408;-38.13080360867914
1739209810.5718536;-45.120503652039325
1739209810.5718663;-38.13080360867914
1739209810.571879;-38.13080360867914
1739209810.5718915;-38.13080360867914
1739209810.5719042;-45.120503652039325
1739209810.571917;-45.120503652039325
1739209810.5719297;-38.13080360867914
1739209810.5719423;-38.13080360867914
1739209810.571955;-38.13080360867914
1739209810.5719676;-38.13080360867914
1739209810.5719802;-38.13080360867914
1739209810.571993;-45.120503652039325
1739209810.5720057;-45.120503652039325
1739209810.5720184;-38.13080360867914
1739209810.572031;-45.120503652039325
1739209810.5720437;-45.120503652039325
1739209810.5720565;-38.13080360867914
1739209810.5720692;-33.981070128970906
1739209810.5720818;-35.57807855764607
1739209810.5720944;-38.13080360867914
1739209810.572107;-45.120503652039325
1739209810.57212;-45.120503652039325
1739209810.5721326;-45.120503652039325
1739209810.5721452;-38.13080360867914
1739209810.5721579;-38.13080360867914
1739209810.5721705;-29.438486411369354
1739209810.5721834;-38.13080360867914
1739209810.572196;-38.13080360867914
1739209810.5722086;-45.120503652039325
1739209810.5722213;-45.120503652039325
1739209810.572234;-45.120503652039325
1739209810.5722468;-38.13080360867914
1739209810.5722594;-38.13080360867914
1739209810.572272;-28.992665084841942
1739209810.5722847;-45.120503652039325
1739209810.5722973;-45.120503652039325
1739209810.57231;-45.120503652039325
1739209810.5723228;-38.13080360867914
1739209810.5723355;-38.13080360867914
1739209810.572348;-45.120503652039325
1739209810.5723608;-45.120503652039325
1739209810.5723734;-35.57807855764607
1739209810.5723863;-38.13080360867914
1739209810.572399;-45.120503652039325
1739209810.5724115;-33.981070128970906
1739209810.5724242;-38.13080360867914
1739209810.5724368;-45.120503652039325
1739209810.5724497;-38.13080360867914
1739209810.5724623;-38.13080360867914
1739209810.572475;-45.120503652039325
1739209810.5724876;-45.120503652039325
1739209810.5725002;-38.13080360867914
1739209810.572513;-38.13080360867914
1739209810.5725257;-45.120503652039325
1739209810.5725384;-45.120503652039325
1739209810.572551;-35.57807855764607
1739209810.5725636;-38.13080360867914
1739209810.5725765;-33.981070128970906
1739209810.5725892;-38.13080360867914
1739209810.5726018;-38.13080360867914
1739209810.5726144;-45.120503652039325
1739209810.572627;-38.13080360867914
1739209810.57264;-32.816014438256545
1739209810.5726526;-38.13080360867914
1739209810.5726652;-38.13080360867914
1739209810.5726779;-38.13080360867914
1739209810.5726905;-38.13080360867914
1739209810.5727031;-38.13080360867914
1739209810.572716;-38.13080360867914
1739209810.5727286;-45.120503652039325
1739209810.5727413;-45.120503652039325
1739209810.572754;-45.120503652039325
1739209810.5727665;-45.120503652039325
1739209810.5727794;-45.120503652039325
1739209810.572792;-45.120503652039325
1739209810.5728047;-45.120503652039325
1739209810.5728173;-45.120503652039325
1739209810.57283;-38.13080360867914
1739209810.5728428;-45.120503652039325
1739209810.5728555;-38.13080360867914
1739209810.572868;-45.120503652039325
1739209810.5728807;-38.13080360867914
1739209810.5728934;-30.49652367304973
1739209810.5729063;-45.120503652039325
1739209810.572919;-45.120503652039325
1739209810.5729315;-45.120503652039325
1739209810.5729442;-35.57807855764607
1739209810.5729568;-38.13080360867914
1739209810.5729697;-38.13080360867914
1739209810.5729823;-45.120503652039325
1739209810.572995;-45.120503652039325
1739209810.5730076;-38.13080360867914
1739209810.5730202;-45.120503652039325
1739209810.573033;-45.120503652039325
1739209810.5730457;-45.120503652039325
1739209810.5730584;-38.13080360867914
1739209810.573071;-38.13080360867914
1739209810.5730836;-45.120503652039325
1739209810.5730963;-45.120503652039325
1739209810.5731091;-38.13080360867914
1739209810.5731218;-38.13080360867914
1739209810.5731344;-38.13080360867914
1739209810.573147;-38.13080360867914
1739209810.5731597;-45.120503652039325
1739209810.5731726;-38.13080360867914
1739209810.5731852;-38.13080360867914
1739209810.5731978;-35.57807855764607
1739209810.5732105;-45.120503652039325
1739209810.573223;-45.120503652039325
1739209810.573236;-45.120503652039325
1739209810.5732486;-45.120503652039325
1739209810.5732613;-45.120503652039325
1739209810.573274;-45.120503652039325
1739209810.5732865;-45.120503652039325
1739209810.5732994;-33.981070128970956
1739209810.573312;-45.120503652039325
1739209810.5733247;-45.120503652039325
1739209810.5733373;-38.13080360867914
1739209810.57335;-45.120503652039325
1739209810.5733628;-38.13080360867914
1739209810.5733755;-45.120503652039325
1739209810.573388;-38.13080360867914
1739209810.5734007;-30.49652367304973
1739209810.5734134;-35.57807855764607
1739209810.5734262;-38.13080360867914
1739209810.573439;-45.120503652039325
1739209810.5734515;-38.13080360867914
1739209810.5734642;-45.120503652039325
1739209810.5734768;-38.13080360867914
1739209810.5734894;-45.120503652039325
1739209810.5735023;-32.816014438256545
1739209810.573515;-33.981070128970906
1739209810.5735276;-33.981070128970906
1739209810.5735402;-33.981070128970906
1739209810.5735528;-45.120503652039325
1739209810.5735657;-38.13080360867914
1739209810.5735784;-35.57807855764607
1739209810.573591;-35.57807855764607
1739209810.5736036;-38.13080360867914
1739209810.5736163;-45.120503652039325
1739209810.5736291;-35.57807855764607
1739209810.5736418;-31.141103565318915
1739209810.5736544;-45.120503652039325
1739209810.573667;-38.13080360867914
1739209810.5736797;-35.57807855764607
1739209810.5736926;-38.13080360867914
1739209810.5737052;-32.816014438256545
1739209810.5737178;-38.13080360867914
1739209810.5737305;-38.13080360867914
1739209810.573743;-38.13080360867914
1739209810.573756;-38.13080360867914
1739209810.5737686;-45.120503652039325
1739209810.5737813;-45.120503652039325
1739209810.573794;-38.13080360867914
1739209810.5738065;-45.120503652039325
1739209810.5738194;-45.120503652039325
1739209810.573832;-45.120503652039325
1739209810.5738447;-38.13080360867914
1739209810.5738573;-32.816014438256545
1739209810.57387;-38.13080360867914
1739209810.5738826;-45.120503652039325
1739209810.5738955;-38.13080360867914
1739209810.573908;-38.13080360867914
1739209810.5739207;-45.120503652039325
1739209810.5739334;-45.120503652039325
1739209810.573946;-45.120503652039325
1739209810.5739589;-45.120503652039325
1739209810.5739715;-38.13080360867914
1739209810.5739841;-45.120503652039325
1739209810.5739968;-45.120503652039325
1739209810.5740094;-32.816014438256545
1739209810.5740223;-35.57807855764607
1739209810.574035;-45.120503652039325
1739209810.5740476;-38.13080360867914
1739209810.5740602;-32.816014438256545
1739209810.5740728;-45.120503652039325
1739209810.5740857;-45.120503652039325
1739209810.5740983;-38.13080360867914
1739209810.574111;-45.120503652039325
1739209810.5741236;-45.120503652039325
1739209810.5741363;-45.120503652039325
1739209810.5741491;-38.13080360867914
1739209810.5741618;-45.120503652039325
1739209810.5741744;-38.13080360867914
1739209810.574187;-38.13080360867914
1739209810.5741997;-45.120503652039325
1739209810.5742123;-38.13080360867914
1739209810.5742252;-33.981070128970906
1739209810.5742378;-45.120503652039325
1739209810.5742505;-38.13080360867914
1739209810.574263;-38.13080360867914
1739209810.5742757;-45.120503652039325
1739209810.5742886;-38.13080360867914
1739209810.5743012;-45.120503652039325
1739209810.5743139;-38.13080360867914
1739209810.5743265;-33.981070128970906
1739209810.5743392;-45.120503652039325
1739209810.574352;-38.13080360867914
1739209810.5743647;-38.13080360867914
1739209810.5743773;-33.981070128970906
1739209810.57439;-38.13080360867914
1739209810.5744026;-45.120503652039325
1739209810.5744154;-38.13080360867914
1739209810.574428;-33.981070128970906
1739209810.5744407;-32.816014438256545
1739209810.5744534;-35.57807855764607
1739209810.574466;-45.120503652039325
1739209810.5744789;-38.13080360867914
1739209810.5744915;-35.57807855764607
1739209810.5745041;-35.57807855764607
1739209810.5745168;-45.120503652039325
1739209810.5745294;-45.120503652039325
1739209810.5745423;-35.57807855764607
1739209810.574555;-38.13080360867914
1739209810.5745676;-45.120503652039325
1739209810.5745802;-38.13080360867914
1739209810.5745928;-35.57807855764607
1739209810.5746055;-38.13080360867914
1739209810.5746183;-45.120503652039325
1739209810.574631;-33.981070128970906
1739209810.5746436;-33.981070128970906
1739209810.5746562;-45.120503652039325
1739209810.574669;-45.120503652039325
1739209810.5746818;-35.57807855764607
1739209810.5746944;-38.13080360867914
1739209810.574707;-45.120503652039325
1739209810.5747197;-45.120503652039325
1739209810.5747323;-31.141103565318915
1739209810.5747452;-38.13080360867914
1739209810.5747578;-45.120503652039325
1739209810.5747705;-38.13080360867914
1739209810.574783;-38.13080360867914
1739209810.5747957;-45.120503652039325
1739209810.5748086;-38.13080360867914
1739209810.5748212;-38.13080360867914
1739209810.5748339;-33.981070128970906
1739209810.5748465;-33.981070128970906
1739209810.5748591;-38.13080360867914
1739209810.574872;-38.13080360867914
1739209810.5748847;-38.13080360867914
1739209810.5748973;-38.13080360867914
1739209810.57491;-35.57807855764607
1739209810.5749226;-38.13080360867914
1739209810.5749354;-33.981070128970906
1739209810.574948;-45.120503652039325
1739209810.5749607;-38.13080360867914
1739209810.5749733;-35.57807855764607
1739209810.574986;-38.13080360867914
1739209810.5749986;-45.120503652039325
1739209810.5750115;-45.120503652039325
1739209810.5750241;-38.13080360867914
1739209810.5750368;-38.13080360867914
1739209810.5750494;-38.13080360867914
1739209810.575062;-38.13080360867914
1739209810.575075;-35.57807855764607
1739209810.5750875;-38.13080360867914
1739209810.5751002;-38.13080360867914
1739209810.5751128;-38.13080360867914
1739209810.5751255;-38.13080360867914
1739209810.5751383;-32.816014438256545
1739209810.575151;-31.141103565318915
1739209810.5751636;-45.120503652039325
1739209810.5751762;-45.120503652039325
1739209810.5751889;-38.13080360867914
1739209810.5752017;-38.13080360867914
1739209810.5752144;-45.120503652039325
1739209810.575227;-33.981070128970906
1739209810.5752397;-35.57807855764607
1739209810.5752523;-38.13080360867914
1739209810.5752652;-45.120503652039325
1739209810.5752778;-45.120503652039325
1739209810.5752904;-45.120503652039325
1739209810.575303;-35.57807855764607
1739209810.5753157;-35.57807855764607
1739209810.5753286;-45.120503652039325
1739209810.5753412;-33.981070128970906
1739209810.5753539;-26.991370085610722
1739209810.5753665;-45.120503652039325
1739209810.5753791;-45.120503652039325
1739209810.5753918;-45.120503652039325
1739209810.5754046;-45.120503652039325
1739209810.5754173;-45.120503652039325
1739209810.57543;-45.120503652039325
1739209810.5754426;-38.13080360867914
1739209810.5754552;-38.13080360867914
1739209810.575468;-45.120503652039325
1739209810.5754807;-45.120503652039325
1739209810.5754933;-38.13080360867914
1739209810.575506;-33.981070128970906
1739209810.5755186;-38.13080360867914
1739209810.5755315;-45.120503652039325
1739209810.575544;-45.120503652039325
1739209810.5755568;-33.981070128970906
1739209810.5755694;-35.57807855764607
1739209810.575582;-45.120503652039325
1739209810.575595;-45.120503652039325
1739209810.5756075;-30.49652367304973
1739209810.5756202;-32.816014438256545
1739209810.5756328;-45.120503652039325
1739209810.5756454;-38.13080360867914
1739209810.5756583;-45.120503652039325
1739209810.575671;-45.120503652039325
1739209810.5756836;-38.13080360867914
1739209810.5756962;-38.13080360867914
1739209810.5757089;-45.120503652039325
1739209810.5757217;-38.13080360867914
1739209810.5757344;-35.57807855764607
1739209810.575747;-38.13080360867914
1739209810.5757596;-45.120503652039325
1739209810.5757723;-45.120503652039325
1739209810.575785;-38.13080360867914
1739209810.5757978;-38.13080360867914
1739209810.5758104;-45.120503652039325
1739209810.575823;-38.13080360867914
1739209810.5758357;-35.57807855764607
1739209810.5758483;-38.13080360867914
1739209810.5758612;-38.13080360867914
1739209810.5758739;-35.57807855764607
1739209810.5758865;-45.120503652039325
1739209810.5758991;-45.120503652039325
1739209810.5759118;-45.120503652039325
1739209810.5759246;-35.57807855764607
1739209810.5759373;-38.13080360867914
1739209810.57595;-38.13080360867914
1739209810.5759625;-45.120503652039325
1739209810.5759752;-45.120503652039325
1739209810.575988;-45.120503652039325
1739209810.5760007;-45.120503652039325
1739209810.5760133;-33.981070128970906
1739209810.576026;-45.120503652039325
1739209810.5760386;-38.13080360867914
1739209810.5760515;-38.13080360867914
1739209810.576064;-32.816014438256545
1739209810.5760767;-30.49652367304973
1739209810.5760894;-45.120503652039325
1739209810.576102;-38.13080360867914
1739209810.576115;-45.120503652039325
1739209810.5761275;-38.13080360867914
1739209810.5761402;-45.120503652039325
1739209810.5761528;-45.120503652039325
1739209810.5761654;-45.120503652039325
1739209810.576178;-45.120503652039325
1739209810.576191;-38.13080360867914
1739209810.5762036;-38.13080360867914
1739209810.5762162;-33.981070128970906
1739209810.5762289;-45.120503652039325
1739209810.5762415;-45.120503652039325
1739209810.5762544;-38.13080360867914
1739209810.576267;-38.13080360867914
1739209810.5762796;-45.120503652039325
1739209810.5762923;-45.120503652039325
1739209810.576305;-45.120503652039325
1739209810.5763178;-33.981070128970906
1739209810.5763304;-35.57807855764607
1739209810.576343;-45.120503652039325
1739209810.5763557;-45.120503652039325
1739209810.5763683;-45.120503652039325
1739209810.5763812;-33.981070128970906
1739209810.5763938;-45.120503652039325
1739209810.5764065;-45.120503652039325
1739209810.576419;-45.120503652039325
1739209810.5764318;-45.120503652039325
1739209810.5764446;-38.13080360867914
1739209810.5764573;-38.13080360867914
1739209810.57647;-45.120503652039325
1739209810.5764825;-35.57807855764607
1739209810.5764952;-45.120503652039325
1739209810.5765078;-45.120503652039325
1739209810.5765207;-35.57807855764607
1739209810.5765333;-38.13080360867914
1739209810.576546;-45.120503652039325
1739209810.5765586;-38.13080360867914
1739209810.5765712;-35.57807855764607
1739209810.576584;-27.267205301931607
1739209810.5765967;-45.120503652039325
1739209810.5766094;-38.13080360867914
1739209810.576622;-35.57807855764607
1739209810.5766346;-33.981070128970906
1739209810.5766475;-45.120503652039325
1739209810.5766602;-45.120503652039325
1739209810.5766728;-38.13080360867914
1739209810.5766854;-45.120503652039325
1739209810.576698;-45.120503652039325
1739209810.576711;-45.120503652039325
1739209810.5767236;-45.120503652039325
1739209810.5767362;-45.120503652039325
1739209810.5767488;-38.13080360867914
1739209810.5767615;-45.120503652039325
1739209810.5767744;-45.120503652039325
1739209810.576787;-38.13080360867914
1739209810.5767996;-38.13080360867914
1739209810.5768123;-45.120503652039325
1739209810.576825;-45.120503652039325
1739209810.5768378;-38.13080360867914
1739209810.5768504;-45.120503652039325
1739209810.576863;-45.120503652039325
1739209810.5768757;-45.120503652039325
1739209810.5768883;-31.141103565318915
1739209810.576901;-32.816014438256545
1739209810.5769138;-38.13080360867914
1739209810.5769265;-38.13080360867914
1739209810.576939;-33.981070128970906
1739209810.5769517;-38.13080360867914
1739209810.5769644;-38.13080360867914
1739209810.5769773;-45.120503652039325
1739209810.57699;-33.981070128970906
1739209810.5770025;-33.981070128970906
1739209810.5770152;-38.13080360867914
1739209810.5770278;-45.120503652039325
1739209810.5770407;-45.120503652039325
1739209810.5770533;-45.120503652039325
1739209810.577066;-45.120503652039325
1739209810.5770786;-38.13080360867914
1739209810.5770912;-38.13080360867914
1739209810.577104;-38.13080360867914
1739209810.5771167;-38.13080360867914
1739209810.5771294;-45.120503652039325
1739209810.577142;-38.13080360867914
1739209810.5771546;-45.120503652039325
1739209810.5771675;-38.13080360867914
1739209810.5771801;-45.120503652039325
1739209810.5771928;-45.120503652039325
1739209810.5772054;-45.120503652039325
1739209810.577218;-45.120503652039325
1739209810.577231;-45.120503652039325
1739209810.5772436;-38.13080360867914
1739209810.5772562;-35.57807855764607
1739209810.5772688;-38.13080360867914
1739209810.5772815;-33.981070128970906
1739209810.577294;-38.13080360867914
1739209810.577307;-45.120503652039325
1739209810.5773196;-45.120503652039325
1739209810.5773323;-38.13080360867914
1739209810.577345;-38.13080360867914
1739209810.5773575;-45.120503652039325
1739209810.5773704;-33.981070128970906
1739209810.577383;-45.120503652039325
1739209810.5773957;-33.981070128970906
1739209810.5774083;-33.981070128970906
1739209810.577421;-38.13080360867914
1739209810.5774338;-45.120503652039325
1739209810.5774465;-38.13080360867914
1739209810.577459;-45.120503652039325
1739209810.5774717;-45.120503652039325
1739209810.5774844;-38.13080360867914
1739209810.5774972;-38.13080360867914
1739209810.5775099;-45.120503652039325
1739209810.5775225;-45.120503652039325
1739209810.5775352;-45.120503652039325
1739209810.5775478;-45.120503652039325
