CAN Message; 0x1d3:000086866cefd4dc
1739209688.905892;-35.57807855764607
1739209688.9058979;-45.120503652039325
1739209688.9059036;-38.13080360867914
1739209688.9059095;-45.120503652039325
1739209688.9059155;-38.13080360867914
1739209688.9059212;-45.120503652039325
1739209688.9059272;-45.120503652039325
1739209688.9059331;-38.13080360867914
1739209688.9059389;-45.120503652039325
1739209688.9059448;-38.13080360867914
1739209688.9059505;-35.57807855764607
1739209688.9059565;-38.13080360867914
1739209688.9059625;-45.120503652039325
1739209688.9059682;-38.13080360867914
1739209688.9059741;-38.13080360867914
1739209688.90598;-35.57807855764607
1739209688.9059858;-32.816014438256545
1739209688.9059918;-45.120503652039325
1739209688.9059978;-45.120503652039325
1739209688.9060035;-38.13080360867914
1739209688.9060094;-35.57807855764607
1739209688.9060152;-45.120503652039325
1739209688.906021;-45.120503652039325
1739209688.906027;-35.57807855764607
1739209688.9060328;-33.981070128970906
1739209688.9060388;-45.120503652039325
1739209688.9060447;-38.13080360867914
1739209688.9060504;-38.13080360867914
1739209688.9060564;-35.57807855764607
1739209688.9060624;-45.120503652039325
1739209688.906068;-45.120503652039325
1739209688.906074;-45.120503652039325
1739209688.9060798;-33.981070128970956
1739209688.9060857;-35.57807855764607
1739209688.9060917;-35.57807855764607
1739209688.9060974;-38.13080360867914
1739209688.9061034;-45.120503652039325
1739209688.9061093;-45.120503652039325
1739209688.906115;-45.120503652039325
1739209688.906121;-29.438486411369333
1739209688.906127;-26.991370085610722
1739209688.9061327;-45.120503652039325
1739209688.9061387;-38.13080360867914
1739209688.9061446;-35.57807855764607
1739209688.9061503;-33.981070128970906
1739209688.9061563;-45.120503652039325
1739209688.906162;-45.120503652039325
1739209688.906168;-38.13080360867914
1739209688.906174;-45.120503652039325
1739209688.9061797;-45.120503652039325
1739209688.9061856;-45.120503652039325
1739209688.9061916;-35.57807855764607
1739209688.9061973;-38.13080360867914
1739209688.9062033;-45.120503652039325
1739209688.9062092;-45.120503652039325
1739209688.906215;-38.13080360867914
1739209688.906221;-45.120503652039325
1739209688.9062266;-45.120503652039325
1739209688.9062326;-45.120503652039325
1739209688.9062386;-35.57807855764607
1739209688.9062443;-38.13080360867914
1739209688.9062502;-45.120503652039325
1739209688.9062562;-45.120503652039325
1739209688.906262;-45.120503652039325
1739209688.906268;-27.267205301931607
1739209688.9062738;-38.13080360867914
1739209688.9062796;-45.120503652039325
1739209688.9062855;-45.120503652039325
1739209688.9062912;-32.816014438256545
1739209688.9062972;-38.13080360867914
1739209688.9063032;-45.120503652039325
1739209688.906309;-45.120503652039325
1739209688.9063148;-38.13080360867914
1739209688.9063208;-38.13080360867914
1739209688.9063265;-45.120503652039325
1739209688.9063325;-45.120503652039325
1739209688.9063385;-45.120503652039325
1739209688.9063442;-45.120503652039325
1739209688.9063501;-38.13080360867914
1739209688.9063559;-38.13080360867914
1739209688.9063618;-33.981070128970906
1739209688.9063678;-45.120503652039325
1739209688.9063735;-38.13080360867914
1739209688.9063795;-38.13080360867914
1739209688.9063854;-38.13080360867914
1739209688.9063911;-45.120503652039325
1739209688.906397;-45.120503652039325
1739209688.906403;-45.120503652039325
1739209688.9064088;-31.141103565318915
1739209688.9064147;-45.120503652039325
1739209688.9064205;-38.13080360867914
1739209688.9064264;-38.13080360867914
1739209688.9064324;-33.981070128970906
1739209688.906438;-45.120503652039325
1739209688.906444;-45.120503652039325
1739209688.90645;-38.13080360867914
1739209688.9064558;-38.13080360867914
1739209688.9064617;-45.120503652039325
1739209688.9064677;-45.120503652039325
1739209688.9064734;-38.13080360867914
1739209688.9064794;-38.13080360867914
1739209688.906485;-45.120503652039325
1739209688.906491;-38.13080360867914
1739209688.906497;-38.13080360867914
1739209688.9065027;-45.120503652039325
1739209688.9065087;-38.13080360867914
1739209688.9065146;-38.13080360867914
1739209688.9065204;-38.13080360867914
1739209688.9065263;-35.57807855764607
1739209688.9065323;-38.13080360867914
1739209688.906538;-38.13080360867914
1739209688.906544;-38.13080360867914
1739209688.90655;-35.57807855764607
1739209688.9065557;-31.141103565318915
1739209688.9065616;-38.13080360867914
1739209688.9065673;-45.120503652039325
1739209688.9065733;-38.13080360867914
1739209688.9065793;-35.57807855764607
1739209688.906585;-38.13080360867914
1739209688.906591;-45.120503652039325
1739209688.906597;-45.120503652039325
1739209688.9066026;-45.120503652039325
1739209688.9066086;-45.120503652039325
1739209688.9066145;-45.120503652039325
1739209688.9066203;-38.13080360867914
1739209688.9066262;-45.120503652039325
1739209688.906632;-38.13080360867914
1739209688.906638;-45.120503652039325
1739209688.9066439;-38.13080360867914
1739209688.9066496;-30.49652367304973
1739209688.9066556;-38.13080360867914
1739209688.9066615;-45.120503652039325
1739209688.9066672;-38.13080360867914
1739209688.9066732;-26.991370085610722
1739209688.9066792;-35.57807855764607
1739209688.9066849;-45.120503652039325
1739209688.9066908;-45.120503652039325
1739209688.9066966;-32.816014438256545
1739209688.9067025;-38.13080360867914
1739209688.9067085;-45.120503652039325
1739209688.9067142;-45.120503652039325
1739209688.9067202;-38.13080360867914
1739209688.9067261;-35.57807855764607
1739209688.9067318;-38.13080360867914
1739209688.9067378;-45.120503652039325
1739209688.9067438;-45.120503652039325
1739209688.9067495;-38.13080360867914
1739209688.9067554;-45.120503652039325
1739209688.9067612;-38.13080360867914
1739209688.9067671;-38.13080360867914
1739209688.906773;-38.13080360867914
1739209688.9067788;-38.13080360867914
1739209688.9067848;-38.13080360867914
1739209688.9067907;-26.487275050834715
1739209688.9067965;-35.57807855764607
1739209688.9068024;-45.120503652039325
1739209688.9068084;-38.13080360867914
1739209688.906814;-38.13080360867914
1739209688.90682;-38.13080360867914
1739209688.9068258;-45.120503652039325
1739209688.9068317;-45.120503652039325
1739209688.9068377;-45.120503652039325
1739209688.9068434;-45.120503652039325
1739209688.9068494;-45.120503652039325
1739209688.9068553;-45.120503652039325
1739209688.906861;-38.13080360867914
1739209688.906867;-45.120503652039325
1739209688.906873;-45.120503652039325
1739209688.9068787;-38.13080360867914
1739209688.9068847;-45.120503652039325
1739209688.9068904;-45.120503652039325
1739209688.9068964;-45.120503652039325
1739209688.9069023;-45.120503652039325
1739209688.906908;-45.120503652039325
1739209688.906914;-38.13080360867914
1739209688.90692;-45.120503652039325
1739209688.9069257;-45.120503652039325
1739209688.9069316;-26.035653463252796
1739209688.9069376;-29.438486411369333
1739209688.9069433;-45.120503652039325
1739209688.9069493;-45.120503652039325
1739209688.9069552;-35.57807855764607
1739209688.906961;-35.57807855764607
1739209688.906967;-45.120503652039325
1739209688.9069726;-45.120503652039325
1739209688.9069786;-45.120503652039325
1739209688.9069846;-45.120503652039325
1739209688.9069903;-45.120503652039325
1739209688.9069963;-38.13080360867914
1739209688.9070022;-35.57807855764607
1739209688.907008;-38.13080360867914
1739209688.907014;-45.120503652039325
1739209688.9070199;-35.57807855764607
1739209688.9070256;-45.120503652039325
1739209688.9070315;-45.120503652039325
1739209688.9070373;-38.13080360867914
1739209688.9070432;-45.120503652039325
1739209688.9070492;-45.120503652039325
1739209688.907055;-33.981070128970906
1739209688.9070609;-45.120503652039325
1739209688.9070668;-45.120503652039325
1739209688.9070725;-35.57807855764607
1739209688.9070785;-38.13080360867914
1739209688.9070845;-45.120503652039325
1739209688.9070902;-45.120503652039325
1739209688.9070961;-45.120503652039325
1739209688.9071019;-45.120503652039325
1739209688.9071078;-45.120503652039325
1739209688.9071138;-45.120503652039325
1739209688.9071195;-45.120503652039325
1739209688.9071255;-45.120503652039325
1739209688.9071314;-45.120503652039325
1739209688.9071372;-45.120503652039325
1739209688.907143;-32.816014438256545
1739209688.907149;-31.141103565318893
1739209688.9071548;-45.120503652039325
1739209688.9071608;-45.120503652039325
1739209688.9071665;-45.120503652039325
1739209688.9071724;-28.992665084841942
1739209688.9071784;-45.120503652039325
1739209688.9071841;-45.120503652039325
1739209688.90719;-45.120503652039325
1739209688.907196;-45.120503652039325
1739209688.9072018;-45.120503652039325
1739209688.9072077;-45.120503652039325
1739209688.9072137;-38.13080360867914
1739209688.9072194;-45.120503652039325
1739209688.9072254;-38.13080360867914
1739209688.907231;-33.981070128970906
1739209688.907237;-45.120503652039325
1739209688.907243;-45.120503652039325
1739209688.9072487;-45.120503652039325
1739209688.9072547;-45.120503652039325
1739209688.9072607;-38.13080360867914
1739209688.9072664;-38.13080360867914
1739209688.9072723;-45.120503652039325
1739209688.9072783;-38.13080360867914
1739209688.907284;-33.981070128970906
1739209688.90729;-38.13080360867914
1739209688.9072957;-38.13080360867914
1739209688.9073017;-38.13080360867914
1739209688.9073076;-35.57807855764607
1739209688.9073133;-31.141103565318915
1739209688.9073193;-38.13080360867914
1739209688.9073253;-45.120503652039325
1739209688.907331;-38.13080360867914
1739209688.907337;-45.120503652039325
1739209688.907343;-38.13080360867914
1739209688.9073486;-38.13080360867914
1739209688.9073546;-45.120503652039325
1739209688.9073606;-33.981070128970906
1739209688.9073663;-33.981070128970906
1739209688.9073722;-38.13080360867914
1739209688.907378;-38.13080360867914
1739209688.907384;-45.120503652039325
1739209688.9073899;-35.57807855764607
1739209688.9073956;-35.57807855764607
1739209688.9074016;-45.120503652039325
1739209688.9074075;-33.981070128970906
1739209688.9074132;-38.13080360867914
1739209688.9074192;-38.13080360867914
1739209688.9074252;-38.13080360867914
1739209688.907431;-38.13080360867914
1739209688.9074368;-45.120503652039325
1739209688.9074426;-45.120503652039325
1739209688.9074485;-38.13080360867914
1739209688.9074545;-28.992665084841942
1739209688.9074602;-38.13080360867914
1739209688.9074662;-35.57807855764607
1739209688.9074721;-38.13080360867914
1739209688.9074779;-45.120503652039325
1739209688.9074838;-38.13080360867914
1739209688.9074898;-38.13080360867914
1739209688.9074955;-38.13080360867914
1739209688.9075015;-45.120503652039325
1739209688.9075072;-38.13080360867914
1739209688.9075131;-38.13080360867914
1739209688.907519;-45.120503652039325
1739209688.9075248;-45.120503652039325
1739209688.9075308;-33.981070128970906
1739209688.9075367;-45.120503652039325
1739209688.9075425;-38.13080360867914
1739209688.9075484;-38.13080360867914
1739209688.9075544;-38.13080360867914
1739209688.90756;-38.13080360867914
1739209688.907566;-45.120503652039325
1739209688.9075718;-45.120503652039325
1739209688.9075778;-38.13080360867914
1739209688.9075837;-38.13080360867914
1739209688.9075894;-45.120503652039325
1739209688.9075954;-45.120503652039325
1739209688.9076014;-35.57807855764607
1739209688.907607;-35.57807855764607
1739209688.907613;-38.13080360867914
1739209688.907619;-38.13080360867914
1739209688.9076247;-33.981070128970906
1739209688.9076307;-38.13080360867914
1739209688.9076364;-45.120503652039325
1739209688.9076424;-38.13080360867914
1739209688.9076483;-38.13080360867914
1739209688.907654;-45.120503652039325
1739209688.90766;-45.120503652039325
1739209688.907666;-45.120503652039325
1739209688.9076717;-45.120503652039325
1739209688.9076777;-38.13080360867914
1739209688.9076836;-38.13080360867914
1739209688.9076893;-45.120503652039325
1739209688.9076953;-45.120503652039325
1739209688.907701;-38.13080360867914
1739209688.907707;-45.120503652039325
1739209688.907713;-38.13080360867914
1739209688.9077187;-38.13080360867914
1739209688.9077246;-45.120503652039325
1739209688.9077306;-45.120503652039325
1739209688.9077363;-38.13080360867914
1739209688.9077423;-31.141103565318915
1739209688.9077482;-45.120503652039325
1739209688.907754;-45.120503652039325
1739209688.90776;-45.120503652039325
1739209688.9077659;-32.816014438256545
1739209688.9077716;-35.57807855764607
1739209688.9077775;-45.120503652039325
1739209688.9077833;-45.120503652039325
1739209688.9077892;-38.13080360867914
1739209688.9077952;-45.120503652039325
1739209688.907801;-45.120503652039325
1739209688.9078069;-45.120503652039325
1739209688.9078128;-38.13080360867914
1739209688.9078186;-38.13080360867914
1739209688.9078245;-45.120503652039325
1739209688.9078305;-45.120503652039325
1739209688.9078362;-45.120503652039325
1739209688.9078422;-38.13080360867914
1739209688.907848;-45.120503652039325
1739209688.9078538;-45.120503652039325
1739209688.9078598;-38.13080360867914
1739209688.9078655;-38.13080360867914
1739209688.9078715;-38.13080360867914
1739209688.9078774;-45.120503652039325
1739209688.9078832;-25.826314394896354
1739209688.9078891;-33.981070128970906
1739209688.907895;-38.13080360867914
1739209688.9079008;-45.120503652039325
1739209688.9079068;-32.816014438256545
1739209688.9079125;-38.13080360867914
1739209688.9079185;-45.120503652039325
1739209688.9079244;-38.13080360867914
1739209688.9079301;-45.120503652039325
1739209688.907936;-38.13080360867914
1739209688.907942;-38.13080360867914
1739209688.9079478;-45.120503652039325
1739209688.9079537;-45.120503652039325
1739209688.9079597;-45.120503652039325
1739209688.9079654;-45.120503652039325
1739209688.9079714;-45.120503652039325
1739209688.907977;-45.120503652039325
1739209688.907983;-45.120503652039325
1739209688.907989;-45.120503652039325
1739209688.9079947;-38.13080360867914
1739209688.9080007;-33.981070128970906
1739209688.9080067;-38.13080360867914
1739209688.9080124;-38.13080360867914
1739209688.9080184;-45.120503652039325
1739209688.9080243;-45.120503652039325
1739209688.90803;-38.13080360867914
1739209688.908036;-45.120503652039325
1739209688.9080417;-45.120503652039325
1739209688.9080477;-32.816014438256545
1739209688.9080536;-31.141103565318893
1739209688.9080594;-45.120503652039325
1739209688.9080653;-45.120503652039325
1739209688.9080713;-38.13080360867914
1739209688.908077;-45.120503652039325
1739209688.908083;-38.13080360867914
1739209688.908089;-45.120503652039325
1739209688.9080946;-45.120503652039325
1739209688.9081006;-45.120503652039325
1739209688.9081063;-38.13080360867914
1739209688.9081123;-38.13080360867914
1739209688.9081182;-45.120503652039325
1739209688.908124;-45.120503652039325
1739209688.90813;-38.13080360867914
1739209688.908136;-38.13080360867914
1739209688.9081416;-38.13080360867914
1739209688.9081476;-45.120503652039325
1739209688.9081535;-35.57807855764607
1739209688.9081593;-38.13080360867914
1739209688.9081652;-35.57807855764607
1739209688.9081712;-32.816014438256545
1739209688.908177;-45.120503652039325
1739209688.9081829;-38.13080360867914
1739209688.9081886;-38.13080360867914
1739209688.9081945;-35.57807855764607
1739209688.9082005;-38.13080360867914
1739209688.9082062;-45.120503652039325
1739209688.9082122;-38.13080360867914
1739209688.9082181;-38.13080360867914
1739209688.9082239;-38.13080360867914
1739209688.9082298;-38.13080360867914
1739209688.9082358;-45.120503652039325
1739209688.9082415;-45.120503652039325
1739209688.9082475;-38.13080360867914
1739209688.9082532;-45.120503652039325
1739209688.9082592;-45.120503652039325
1739209688.908265;-38.13080360867914
1739209688.9082708;-38.13080360867914
1739209688.9082768;-45.120503652039325
1739209688.9082828;-38.13080360867914
1739209688.9082885;-45.120503652039325
1739209688.9082944;-38.13080360867914
1739209688.9083004;-45.120503652039325
1739209688.9083061;-35.57807855764607
1739209688.908312;-28.58837851428586
1739209688.9083178;-38.13080360867914
1739209688.9083238;-45.120503652039325
1739209688.9083297;-35.57807855764607
1739209688.9083354;-33.981070128970906
1739209688.9083414;-38.13080360867914
1739209688.9083474;-38.13080360867914
1739209688.908353;-35.57807855764607
1739209688.908359;-31.141103565318915
1739209688.908365;-45.120503652039325
1739209688.9083707;-45.120503652039325
1739209688.9083767;-35.57807855764607
1739209688.9083824;-30.49652367304973
1739209688.9083884;-45.120503652039325
1739209688.9083943;-45.120503652039325
1739209688.9084;-45.120503652039325
1739209688.908406;-38.13080360867914
1739209688.908412;-45.120503652039325
1739209688.9084177;-45.120503652039325
1739209688.9084237;-38.13080360867914
1739209688.9084296;-45.120503652039325
1739209688.9084353;-38.13080360867914
1739209688.9084413;-38.13080360867914
1739209688.908447;-35.57807855764607
1739209688.908453;-28.992665084841942
1739209688.908459;-45.120503652039325
1739209688.9084647;-45.120503652039325
1739209688.9084706;-35.57807855764607
1739209688.9084766;-32.816014438256545
1739209688.9084823;-45.120503652039325
1739209688.9084883;-45.120503652039325
1739209688.9084942;-45.120503652039325
1739209688.9085;-45.120503652039325
1739209688.908506;-45.120503652039325
1739209688.9085116;-45.120503652039325
1739209688.9085176;-45.120503652039325
1739209688.9085236;-38.13080360867914
1739209688.9085293;-45.120503652039325
1739209688.9085352;-45.120503652039325
1739209688.9085412;-38.13080360867914
1739209688.908547;-45.120503652039325
1739209688.908553;-45.120503652039325
1739209688.9085588;-45.120503652039325
1739209688.9085646;-38.13080360867914
1739209688.9085705;-45.120503652039325
1739209688.9085765;-38.13080360867914
1739209688.9085822;-38.13080360867914
1739209688.9085882;-38.13080360867914
1739209688.908594;-38.13080360867914
1739209688.9085999;-32.816014438256545
1739209688.9086058;-33.981070128970906
1739209688.9086115;-38.13080360867914
1739209688.9086175;-35.57807855764607
1739209688.9086235;-45.120503652039325
1739209688.9086292;-33.981070128970906
1739209688.9086351;-45.120503652039325
1739209688.908641;-45.120503652039325
1739209688.9086468;-38.13080360867914
1739209688.9086528;-38.13080360867914
1739209688.9086585;-45.120503652039325
1739209688.9086645;-38.13080360867914
1739209688.9086704;-38.13080360867914
1739209688.9086761;-38.13080360867914
1739209688.908682;-38.13080360867914
1739209688.908688;-45.120503652039325
1739209688.9086938;-38.13080360867914
1739209688.9086998;-45.120503652039325
1739209688.9087057;-45.120503652039325
1739209688.9087114;-45.120503652039325
1739209688.9087174;-45.120503652039325
1739209688.908723;-38.13080360867914
1739209688.908729;-38.13080360867914
1739209688.908735;-35.57807855764607
1739209688.9087408;-33.981070128970906
1739209688.9087467;-38.13080360867914
1739209688.9087527;-32.816014438256545
1739209688.9087584;-35.57807855764607
1739209688.9087644;-45.120503652039325
1739209688.9087703;-45.120503652039325
1739209688.908776;-38.13080360867914
1739209688.908782;-38.13080360867914
1739209688.9087877;-45.120503652039325
1739209688.9087937;-45.120503652039325
1739209688.9087996;-38.13080360867914
1739209688.9088054;-38.13080360867914
1739209688.9088113;-35.57807855764607
1739209688.9088173;-38.13080360867914
1739209688.908823;-35.57807855764607
1739209688.908829;-38.13080360867914
1739209688.908835;-38.13080360867914
1739209688.9088407;-38.13080360867914
1739209688.9088466;-45.120503652039325
1739209688.9088523;-38.13080360867914
1739209688.9088583;-38.13080360867914
1739209688.9088643;-38.13080360867914
1739209688.90887;-38.13080360867914
1739209688.908876;-33.981070128970906
1739209688.908882;-31.141103565318915
1739209688.9088876;-45.120503652039325
1739209688.9088936;-45.120503652039325
1739209688.9088995;-38.13080360867914
1739209688.9089053;-38.13080360867914
1739209688.9089112;-38.13080360867914
1739209688.908917;-45.120503652039325
1739209688.908923;-45.120503652039325
1739209688.9089289;-45.120503652039325
1739209688.9089346;-38.13080360867914
1739209688.9089406;-45.120503652039325
1739209688.9089465;-38.13080360867914
1739209688.9089522;-38.13080360867914
1739209688.9089582;-45.120503652039325
1739209688.9089642;-38.13080360867914
1739209688.9089699;-45.120503652039325
1739209688.9089758;-33.981070128970956
1739209688.9089818;-45.120503652039325
1739209688.9089875;-45.120503652039325
1739209688.9089935;-45.120503652039325
1739209688.9089992;-45.120503652039325
1739209688.9090052;-38.13080360867914
1739209688.9090111;-38.13080360867914
1739209688.9090168;-38.13080360867914
1739209688.9090228;-27.267205301931607
1739209688.9090288;-45.120503652039325
1739209688.9090345;-45.120503652039325
1739209688.9090405;-35.57807855764607
1739209688.9090464;-38.13080360867914
1739209688.9090521;-45.120503652039325
1739209688.909058;-38.13080360867914
1739209688.9090638;-38.13080360867914
1739209688.9090698;-38.13080360867914
1739209688.9090757;-38.13080360867914
1739209688.9090815;-35.57807855764607
1739209688.9090874;-38.13080360867914
1739209688.9090934;-45.120503652039325
1739209688.909099;-45.120503652039325
1739209688.909105;-45.120503652039325
1739209688.909111;-45.120503652039325
1739209688.9091167;-45.120503652039325
1739209688.9091227;-38.13080360867914
1739209688.9091284;-45.120503652039325
1739209688.9091344;-45.120503652039325
1739209688.9091403;-45.120503652039325
1739209688.909146;-38.13080360867914
1739209688.909152;-38.13080360867914
1739209688.9091554;-38.13080360867914
1739209688.9091587;-33.981070128970906
1739209688.909162;-45.120503652039325
1739209688.9091651;-45.120503652039325
1739209688.9091685;-38.13080360867914
1739209688.9091718;-45.120503652039325
1739209688.9091752;-45.120503652039325
1739209688.9091785;-38.13080360867914
1739209688.9091818;-38.13080360867914
1739209688.9091852;-45.120503652039325
1739209688.9091883;-45.120503652039325
1739209688.9091916;-33.981070128970906
1739209688.909195;-38.13080360867914
1739209688.9091983;-38.13080360867914
1739209688.9092016;-32.816014438256545
1739209688.909205;-33.981070128970906
1739209688.9092083;-45.120503652039325
1739209688.9092114;-45.120503652039325
1739209688.9092147;-38.13080360867914
1739209688.909218;-45.120503652039325
1739209688.9092214;-38.13080360867914
1739209688.9092247;-45.120503652039325
1739209688.909228;-45.120503652039325
1739209688.9092314;-38.13080360867914
1739209688.9092345;-38.13080360867914
1739209688.9092379;-45.120503652039325
1739209688.9092412;-38.13080360867914
1739209688.9092445;-35.57807855764607
1739209688.9092479;-38.13080360867914
1739209688.9092512;-38.13080360867914
1739209688.9092546;-38.13080360867914
1739209688.9092577;-35.57807855764607
1739209688.909261;-45.120503652039325
1739209688.9092643;-38.13080360867914
1739209688.9092677;-30.49652367304973
1739209688.909271;-45.120503652039325
1739209688.9092743;-45.120503652039325
1739209688.9092777;-45.120503652039325
1739209688.9092808;-38.13080360867914
1739209688.909284;-38.13080360867914
1739209688.9092875;-45.120503652039325
1739209688.9092908;-45.120503652039325
1739209688.9092941;-38.13080360867914
1739209688.9092975;-35.57807855764607
1739209688.9093006;-38.13080360867914
1739209688.909304;-45.120503652039325
1739209688.9093072;-45.120503652039325
1739209688.9093106;-35.57807855764607
1739209688.909314;-33.981070128970906
1739209688.9093173;-38.13080360867914
1739209688.9093206;-38.13080360867914
1739209688.9093237;-38.13080360867914
1739209688.909327;-38.13080360867914
1739209688.9093304;-38.13080360867914
1739209688.9093337;-38.13080360867914
1739209688.909337;-35.57807855764607
1739209688.9093404;-35.57807855764607
1739209688.9093437;-45.120503652039325
1739209688.9093468;-33.981070128970906
1739209688.9093502;-32.816014438256545
1739209688.9093535;-38.13080360867914
1739209688.9093568;-38.13080360867914
1739209688.9093602;-38.13080360867914
1739209688.9093635;-38.13080360867914
1739209688.9093668;-38.13080360867914
1739209688.90937;-45.120503652039325
1739209688.9093733;-30.49652367304976
1739209688.9093766;-38.13080360867914
1739209688.90938;-38.13080360867914
1739209688.9093833;-45.120503652039325
1739209688.9093866;-45.120503652039325
1739209688.90939;-45.120503652039325
1739209688.909393;-33.981070128970906
1739209688.9093964;-38.13080360867914
1739209688.9093997;-38.13080360867914
1739209688.909403;-38.13080360867914
1739209688.9094064;-35.57807855764607
1739209688.9094098;-45.120503652039325
1739209688.909413;-45.120503652039325
1739209688.9094162;-38.13080360867914
1739209688.9094195;-38.13080360867914
1739209688.9094229;-38.13080360867914
1739209688.9094262;-28.992665084841942
1739209688.9094296;-38.13080360867914
1739209688.909433;-45.120503652039325
1739209688.9094362;-38.13080360867914
1739209688.9094393;-35.57807855764607
1739209688.9094427;-35.57807855764607
1739209688.909446;-38.13080360867914
1739209688.9094493;-45.120503652039325
1739209688.9094527;-38.13080360867914
1739209688.909456;-38.13080360867914
1739209688.9094594;-38.13080360867914
1739209688.9094625;-38.13080360867914
1739209688.9094658;-45.120503652039325
1739209688.9094691;-35.57807855764607
1739209688.9094725;-38.13080360867914
1739209688.9094758;-38.13080360867914
1739209688.9094791;-38.13080360867914
1739209688.9094825;-38.13080360867914
1739209688.9094856;-33.981070128970906
1739209688.909489;-45.120503652039325
1739209688.9094923;-45.120503652039325
1739209688.9094956;-45.120503652039325
1739209688.909499;-45.120503652039325
1739209688.9095023;-45.120503652039325
1739209688.9095056;-33.981070128970906
1739209688.9095087;-38.13080360867914
1739209688.909512;-45.120503652039325
1739209688.9095154;-38.13080360867914
1739209688.9095187;-33.981070128970906
1739209688.909522;-32.816014438256545
1739209688.9095254;-38.13080360867914
1739209688.9095287;-45.120503652039325
1739209688.9095318;-33.981070128970906
1739209688.9095352;-45.120503652039325
1739209688.9095385;-38.13080360867914
1739209688.9095418;-38.13080360867914
1739209688.9095452;-38.13080360867914
1739209688.9095485;-45.120503652039325
1739209688.9095519;-33.981070128970906
1739209688.909555;-45.120503652039325
1739209688.9095583;-45.120503652039325
1739209688.9095616;-33.981070128970906
1739209688.909565;-35.57807855764607
1739209688.9095683;-45.120503652039325
1739209688.9095716;-45.120503652039325
1739209688.909575;-33.981070128970906
1739209688.909578;-38.13080360867914
1739209688.9095814;-45.120503652039325
1739209688.9095848;-45.120503652039325
1739209688.909588;-28.58837851428586
1739209688.9095914;-35.57807855764607
1739209688.9095948;-45.120503652039325
1739209688.9095979;-45.120503652039325
1739209688.9096012;-35.57807855764607
1739209688.9096045;-38.13080360867914
1739209688.909608;-45.120503652039325
1739209688.9096112;-38.13080360867914
1739209688.9096146;-45.120503652039325
1739209688.909618;-45.120503652039325
1739209688.909621;-38.13080360867914
1739209688.9096243;-38.13080360867914
1739209688.9096277;-45.120503652039325
1739209688.909631;-45.120503652039325
1739209688.9096344;-45.120503652039325
1739209688.9096377;-45.120503652039325
1739209688.909641;-31.141103565318893
1739209688.9096441;-38.13080360867914
1739209688.9096475;-38.13080360867914
1739209688.9096508;-38.13080360867914
1739209688.9096541;-33.981070128970906
1739209688.9096575;-45.120503652039325
1739209688.9096608;-35.57807855764607
1739209688.9096642;-35.57807855764607
1739209688.9096673;-45.120503652039325
1739209688.9096706;-38.13080360867914
1739209688.909674;-38.13080360867914
1739209688.9096773;-38.13080360867914
1739209688.9096806;-45.120503652039325
1739209688.909684;-38.13080360867914
1739209688.9096873;-45.120503652039325
1739209688.9096904;-38.13080360867914
1739209688.9096937;-45.120503652039325
1739209688.909697;-45.120503652039325
1739209688.9097004;-38.13080360867914
1739209688.9097037;-38.13080360867914
1739209688.909707;-32.816014438256545
1739209688.9097104;-38.13080360867914
1739209688.9097135;-38.13080360867914
1739209688.9097168;-38.13080360867914
1739209688.9097202;-26.487275050834715
1739209688.9097235;-31.141103565318893
1739209688.9097269;-45.120503652039325
1739209688.9097302;-38.13080360867914
1739209688.9097335;-35.57807855764607
1739209688.9097366;-45.120503652039325
1739209688.90974;-45.120503652039325
1739209688.9097433;-38.13080360867914
1739209688.9097466;-38.13080360867914
1739209688.90975;-45.120503652039325
1739209688.9097533;-38.13080360867914
1739209688.9097567;-45.120503652039325
1739209688.9097598;-45.120503652039325
1739209688.909763;-38.13080360867914
1739209688.9097664;-45.120503652039325
1739209688.9097698;-45.120503652039325
1739209688.909773;-38.13080360867914
1739209688.9097764;-45.120503652039325
1739209688.9097798;-38.13080360867914
1739209688.909783;-45.120503652039325
1739209688.9097862;-45.120503652039325
1739209688.9097896;-45.120503652039325
1739209688.909793;-38.13080360867914
1739209688.9097962;-45.120503652039325
1739209688.9097996;-29.438486411369333
1739209688.909803;-31.141103565318893
1739209688.909806;-45.120503652039325
1739209688.9098094;-38.13080360867914
1739209688.9098127;-35.57807855764607
1739209688.909816;-38.13080360867914
1739209688.9098194;-45.120503652039325
1739209688.9098227;-35.57807855764607
1739209688.909826;-38.13080360867914
1739209688.9098291;-45.120503652039325
1739209688.9098325;-38.13080360867914
1739209688.9098358;-45.120503652039325
1739209688.9098392;-45.120503652039325
1739209688.9098425;-38.13080360867914
1739209688.9098458;-33.981070128970906
1739209688.9098492;-45.120503652039325
1739209688.9098523;-29.438486411369333
1739209688.9098556;-27.8777449560314
1739209688.909859;-45.120503652039325
1739209688.9098623;-38.13080360867914
1739209688.9098656;-38.13080360867914
1739209688.909869;-38.13080360867914
1739209688.909872;-45.120503652039325
1739209688.9098754;-45.120503652039325
1739209688.9098787;-45.120503652039325
1739209688.909882;-45.120503652039325
1739209688.9098854;-38.13080360867914
1739209688.9098887;-45.120503652039325
1739209688.909892;-38.13080360867914
1739209688.9098952;-35.57807855764607
1739209688.9098985;-45.120503652039325
1739209688.9099019;-45.120503652039325
1739209688.9099052;-45.120503652039325
1739209688.9099085;-45.120503652039325
1739209688.9099119;-38.13080360867914
