CAN Message; 0x1b8:0100f25db1a0e0dc
1739209767.0605361;-38.13080360867914
1739209767.0605397;-45.120503652039325
1739209767.060543;-33.981070128970906
1739209767.0605466;-31.141103565318915
1739209767.0605502;-45.120503652039325
1739209767.0605536;-38.13080360867914
1739209767.0605571;-35.57807855764607
1739209767.0605607;-33.981070128970906
1739209767.060564;-45.120503652039325
1739209767.0605676;-45.120503652039325
1739209767.0605712;-38.13080360867914
1739209767.0605745;-38.13080360867914
1739209767.060578;-38.13080360867914
1739209767.0605817;-38.13080360867914
1739209767.060585;-35.57807855764607
1739209767.0605886;-33.981070128970906
1739209767.0605922;-45.120503652039325
1739209767.0605955;-45.120503652039325
1739209767.060599;-45.120503652039325
1739209767.0606027;-33.981070128970906
1739209767.060606;-45.120503652039325
1739209767.0606096;-45.120503652039325
1739209767.0606132;-45.120503652039325
1739209767.0606165;-45.120503652039325
1739209767.06062;-45.120503652039325
1739209767.0606236;-33.981070128970906
1739209767.060627;-35.57807855764607
1739209767.0606306;-31.141103565318915
1739209767.0606341;-38.13080360867914
1739209767.0606375;-38.13080360867914
1739209767.060641;-38.13080360867914
1739209767.0606446;-33.981070128970906
1739209767.060648;-38.13080360867914
1739209767.0606515;-38.13080360867914
1739209767.060655;-38.13080360867914
1739209767.0606585;-45.120503652039325
1739209767.060662;-45.120503652039325
1739209767.0606656;-45.120503652039325
1739209767.060669;-35.57807855764607
1739209767.0606725;-38.13080360867914
1739209767.060676;-45.120503652039325
1739209767.0606794;-45.120503652039325
1739209767.060683;-45.120503652039325
1739209767.0606866;-33.981070128970906
1739209767.06069;-45.120503652039325
1739209767.0606935;-45.120503652039325
1739209767.060697;-45.120503652039325
1739209767.0607004;-38.13080360867914
1739209767.060704;-38.13080360867914
1739209767.0607076;-38.13080360867914
1739209767.060711;-45.120503652039325
1739209767.0607145;-38.13080360867914
1739209767.060718;-35.57807855764607
1739209767.0607214;-38.13080360867914
1739209767.060725;-45.120503652039325
1739209767.0607285;-38.13080360867914
1739209767.060732;-32.816014438256545
1739209767.0607355;-45.120503652039325
1739209767.060739;-45.120503652039325
1739209767.0607424;-45.120503652039325
1739209767.060746;-45.120503652039325
1739209767.0607495;-45.120503652039325
1739209767.0607529;-38.13080360867914
1739209767.0607564;-33.981070128970906
1739209767.06076;-45.120503652039325
1739209767.0607634;-45.120503652039325
1739209767.060767;-45.120503652039325
1739209767.0607705;-38.13080360867914
1739209767.0607738;-38.13080360867914
1739209767.0607774;-45.120503652039325
1739209767.060781;-45.120503652039325
1739209767.0607843;-38.13080360867914
1739209767.060788;-35.57807855764607
1739209767.0607915;-38.13080360867914
1739209767.0607948;-45.120503652039325
1739209767.0607984;-35.57807855764607
1739209767.060802;-35.57807855764607
1739209767.0608053;-38.13080360867914
1739209767.060809;-38.13080360867914
1739209767.0608125;-33.981070128970906
1739209767.0608158;-38.13080360867914
1739209767.0608194;-38.13080360867914
1739209767.060823;-38.13080360867914
1739209767.0608263;-45.120503652039325
1739209767.0608299;-45.120503652039325
1739209767.0608335;-38.13080360867914
1739209767.060837;-35.57807855764607
1739209767.0608404;-38.13080360867914
1739209767.060844;-38.13080360867914
1739209767.0608475;-38.13080360867914
1739209767.0608509;-38.13080360867914
1739209767.0608544;-35.57807855764607
1739209767.060858;-38.13080360867914
1739209767.0608613;-38.13080360867914
1739209767.060865;-35.57807855764607
1739209767.0608685;-35.57807855764607
1739209767.0608718;-35.57807855764607
1739209767.0608754;-45.120503652039325
1739209767.060879;-38.13080360867914
1739209767.0608823;-31.141103565318915
1739209767.060886;-32.816014438256545
1739209767.0608895;-38.13080360867914
1739209767.0608928;-28.992665084841967
1739209767.0608964;-23.506823629689542
1739209767.0609;-31.141103565318915
1739209767.0609033;-31.141103565318915
1739209767.060907;-33.981070128970906
1739209767.0609105;-45.120503652039325
1739209767.0609138;-45.120503652039325
1739209767.0609174;-38.13080360867914
1739209767.060921;-45.120503652039325
1739209767.0609243;-31.141103565318915
1739209767.0609279;-38.13080360867914
1739209767.0609314;-35.57807855764607
1739209767.0609348;-28.218542851754165
1739209767.0609384;-29.438486411369375
1739209767.060942;-28.992665084841942
1739209767.0609453;-38.13080360867914
1739209767.0609488;-38.13080360867914
1739209767.0609524;-31.141103565318915
1739209767.0609558;-25.077289914212862
1739209767.0609593;-38.13080360867914
1739209767.060963;-38.13080360867914
1739209767.0609663;-38.13080360867914
1739209767.0609698;-45.120503652039325
1739209767.0609734;-45.120503652039325
1739209767.0609767;-25.826314394896354
1739209767.0609803;-25.826314394896364
1739209767.060984;-23.273589343863314
1739209767.0609872;-38.13080360867914
1739209767.0609908;-30.49652367304976
1739209767.0609944;-45.120503652039325
1739209767.0609977;-28.992665084841942
1739209767.0610013;-38.13080360867914
1739209767.0610049;-38.13080360867914
1739209767.0610082;-38.13080360867914
1739209767.0610118;-38.13080360867914
1739209767.0610154;-35.57807855764607
1739209767.0610187;-38.13080360867914
1739209767.0610223;-23.506823629689542
1739209767.0610259;-24.589719217205094
1739209767.0610292;-45.120503652039325
1739209767.0610328;-35.57807855764607
1739209767.0610363;-33.981070128970906
1739209767.0610397;-25.826314394896354
1739209767.0610433;-38.13080360867914
1739209767.0610468;-38.13080360867914
1739209767.0610502;-35.57807855764607
1739209767.0610538;-31.141103565318915
1739209767.0610573;-45.120503652039325
1739209767.0610607;-31.141103565318915
1739209767.0610642;-26.487275050834725
1739209767.0610678;-25.826314394896364
1739209767.0610712;-33.981070128970906
1739209767.0610747;-38.13080360867914
1739209767.0610783;-32.816014438256545
1739209767.0610816;-38.13080360867914
1739209767.0610852;-45.120503652039325
1739209767.0610888;-38.13080360867914
1739209767.0610921;-31.141103565318915
1739209767.0610957;-33.981070128970906
1739209767.0610993;-45.120503652039325
1739209767.0611026;-33.981070128970906
1739209767.0611062;-25.826314394896357
1739209767.0611098;-23.75329798047523
1739209767.061113;-25.826314394896364
1739209767.0611167;-35.57807855764607
1739209767.0611203;-33.981070128970906
1739209767.0611236;-33.981070128970906
1739209767.0611272;-30.49652367304973
1739209767.0611308;-45.120503652039325
1739209767.061134;-33.981070128970906
1739209767.0611377;-38.13080360867914
1739209767.0611413;-38.13080360867914
1739209767.0611446;-32.816014438256545
1739209767.0611482;-28.992665084841942
1739209767.0611517;-25.62660358559016
1739209767.061155;-25.826314394896357
1739209767.0611587;-27.267205301931607
1739209767.0611622;-31.141103565318915
1739209767.0611656;-32.816014438256545
1739209767.0611691;-38.13080360867914
1739209767.0611727;-38.13080360867914
1739209767.061176;-38.13080360867914
1739209767.0611796;-35.57807855764607
1739209767.0611832;-38.13080360867914
1739209767.0611866;-31.141103565318915
1739209767.0611901;-26.991370085610736
1739209767.0611937;-23.75329798047522
1739209767.0611973;-26.991370085610768
1739209767.0612006;-33.981070128970906
1739209767.0612042;-38.13080360867914
1739209767.0612078;-28.218542851754187
1739209767.061211;-28.992665084841942
1739209767.0612147;-31.141103565318915
1739209767.0612183;-45.120503652039325
1739209767.0612216;-35.57807855764607
1739209767.0612252;-45.120503652039325
1739209767.0612288;-30.49652367304973
1739209767.061232;-38.13080360867914
1739209767.0612357;-25.826314394896354
1739209767.0612392;-23.16150712794696
1739209767.0612426;-28.588378514285886
1739209767.0612462;-45.120503652039325
1739209767.0612497;-45.120503652039325
1739209767.061253;-33.981070128970906
1739209767.0612566;-35.57807855764607
1739209767.0612602;-38.13080360867914
1739209767.0612636;-38.13080360867914
1739209767.0612671;-33.981070128970906
1739209767.0612707;-33.981070128970906
1739209767.061274;-45.120503652039325
1739209767.0612776;-45.120503652039325
1739209767.0612812;-38.13080360867914
1739209767.0612845;-38.13080360867914
1739209767.061288;-45.120503652039325
1739209767.0612917;-45.120503652039325
1739209767.061295;-38.13080360867914
1739209767.0612986;-38.13080360867914
1739209767.0613022;-45.120503652039325
1739209767.0613055;-38.13080360867914
1739209767.061309;-33.981070128970906
1739209767.0613127;-38.13080360867914
1739209767.061316;-35.57807855764607
1739209767.0613196;-38.13080360867914
1739209767.0613232;-33.981070128970906
1739209767.0613265;-45.120503652039325
1739209767.06133;-45.120503652039325
1739209767.0613337;-45.120503652039325
1739209767.061337;-38.13080360867914
1739209767.0613406;-35.57807855764607
1739209767.0613441;-45.120503652039325
1739209767.0613475;-38.13080360867914
1739209767.061351;-31.141103565318915
1739209767.0613546;-45.120503652039325
1739209767.061358;-45.120503652039325
1739209767.0613616;-45.120503652039325
1739209767.0613651;-45.120503652039325
1739209767.0613685;-45.120503652039325
1739209767.061372;-45.120503652039325
1739209767.0613728;-38.13080360867914
1739209767.0613732;-28.58837851428586
1739209767.061374;-45.120503652039325
1739209767.0613744;-45.120503652039325
1739209767.0613751;-38.13080360867914
1739209767.0613756;-33.981070128970906
1739209767.0613763;-45.120503652039325
1739209767.0613768;-33.981070128970906
1739209767.0613775;-38.13080360867914
1739209767.061378;-38.13080360867914
1739209767.0613787;-45.120503652039325
1739209767.0613792;-38.13080360867914
1739209767.06138;-35.57807855764607
1739209767.0613804;-45.120503652039325
1739209767.061381;-45.120503652039325
1739209767.0613816;-38.13080360867914
1739209767.0613823;-35.57807855764607
1739209767.0613828;-38.13080360867914
1739209767.0613835;-45.120503652039325
1739209767.061384;-45.120503652039325
1739209767.0613847;-38.13080360867914
1739209767.0613852;-38.13080360867914
1739209767.0613859;-45.120503652039325
1739209767.0613863;-38.13080360867914
1739209767.061387;-35.57807855764607
1739209767.0613875;-29.438486411369354
1739209767.0613883;-45.120503652039325
1739209767.0613887;-31.141103565318915
1739209767.0613894;-35.57807855764607
1739209767.06139;-33.981070128970906
1739209767.0613906;-35.57807855764607
1739209767.061391;-45.120503652039325
1739209767.0613918;-45.120503652039325
1739209767.0613923;-28.992665084841942
1739209767.061393;-38.13080360867914
1739209767.0613937;-38.13080360867914
1739209767.0613942;-35.57807855764607
1739209767.061395;-45.120503652039325
1739209767.0613954;-45.120503652039325
1739209767.0613961;-38.13080360867914
1739209767.0613966;-38.13080360867914
1739209767.0613973;-38.13080360867914
1739209767.0613978;-45.120503652039325
1739209767.0613985;-45.120503652039325
1739209767.061399;-38.13080360867914
1739209767.0613997;-38.13080360867914
1739209767.0614002;-38.13080360867914
1739209767.061401;-38.13080360867914
1739209767.0614014;-32.816014438256545
1739209767.061402;-38.13080360867914
1739209767.0614026;-33.981070128970906
1739209767.0614033;-28.992665084841942
1739209767.0614038;-45.120503652039325
1739209767.0614045;-31.14110356531892
1739209767.061405;-26.991370085610736
1739209767.0614057;-45.120503652039325
1739209767.0614061;-25.826314394896357
1739209767.0614069;-35.57807855764607
1739209767.0614073;-33.981070128970956
1739209767.061408;-24.589719217205094
1739209767.0614085;-27.267205301931607
1739209767.0614092;-33.981070128970956
1739209767.0614097;-32.81601443825658
1739209767.0614104;-27.267205301931607
1739209767.061411;-38.13080360867914
1739209767.0614116;-38.13080360867914
1739209767.061412;-26.991370085610736
1739209767.0614128;-32.81601443825658
1739209767.0614135;-25.826314394896354
1739209767.061414;-33.981070128970906
1739209767.0614147;-26.991370085610722
1739209767.0614152;-33.981070128970956
1739209767.061416;-28.992665084841942
1739209767.0614164;-29.438486411369333
1739209767.061417;-23.50682362968953
1739209767.0614176;-38.13080360867914
1739209767.0614183;-24.438645034577675
1739209767.0614188;-25.077289914212862
1739209767.0614195;-32.81601443825658
1739209767.06142;-45.120503652039325
1739209767.0614207;-38.13080360867914
1739209767.0614212;-25.826314394896354
1739209767.0614219;-32.81601443825658
1739209767.0614223;-28.992665084841942
1739209767.061423;-27.267205301931607
1739209767.0614235;-45.120503652039325
1739209767.0614243;-38.13080360867914
1739209767.0614247;-45.120503652039325
1739209767.0614254;-28.992665084841942
1739209767.061426;-25.252786309376837
1739209767.0614266;-31.141103565318893
1739209767.061427;-28.58837851428586
1739209767.0614278;-31.141103565318915
1739209767.0614283;-45.120503652039325
1739209767.061429;-28.58837851428586
1739209767.0614295;-28.58837851428586
1739209767.0614302;-38.13080360867914
1739209767.0614307;-38.13080360867914
1739209767.0614314;-30.49652367304973
1739209767.061432;-28.992665084841942
1739209767.0614326;-25.826314394896354
1739209767.061433;-28.992665084841942
1739209767.0614338;-31.14110356531892
1739209767.0614345;-38.13080360867914
1739209767.061435;-26.991370085610722
1739209767.0614357;-31.141103565318915
1739209767.0614362;-38.13080360867914
1739209767.061437;-45.120503652039325
1739209767.0614374;-28.992665084841942
1739209767.061438;-35.57807855764607
1739209767.0614386;-38.13080360867914
1739209767.0614393;-27.267205301931607
1739209767.0614398;-21.67658091518819
1739209767.0614405;-23.38864096791655
1739209767.061441;-31.141103565318915
1739209767.0614417;-31.141103565318915
1739209767.0614421;-27.267205301931607
1739209767.0614429;-31.141103565318943
1739209767.0614433;-33.981070128970906
1739209767.061444;-38.13080360867914
1739209767.0614445;-26.035653463252796
1739209767.0614452;-45.120503652039325
1739209767.0614457;-26.991370085610722
1739209767.0614464;-31.141103565318943
1739209767.061447;-27.267205301931607
1739209767.0614476;-45.120503652039325
1739209767.061448;-35.57807855764607
1739209767.0614488;-38.13080360867914
1739209767.0614493;-31.141103565318943
1739209767.06145;-38.13080360867914
1739209767.0614505;-35.57807855764607
1739209767.0614512;-30.49652367304973
1739209767.0614517;-33.981070128970956
1739209767.0614524;-28.21854285175415
1739209767.0614529;-27.267205301931607
1739209767.0614536;-32.81601443825658
1739209767.0614543;-33.981070128970906
1739209767.0614548;-31.141103565318943
1739209767.0614555;-21.676580915188183
1739209767.061456;-24.15140352195872
1739209767.0614567;-31.141103565318943
1739209767.0614572;-28.992665084841942
1739209767.0614579;-30.49652367304973
1739209767.0614583;-45.120503652039325
1739209767.061459;-45.120503652039325
1739209767.0614595;-38.13080360867914
1739209767.0614603;-33.981070128970906
1739209767.0614607;-33.981070128970906
1739209767.0614614;-30.49652367304976
1739209767.061462;-23.50682362968953
