CAN Message; 0x98:0000f7527e09010c
Timestamp;Amplitude
1739209797.7513256;-35.57807855764607
1739209797.7513309;-38.13080360867914
1739209797.751336;-45.120503652039325
1739209797.7513413;-45.120503652039325
1739209797.7513466;-35.57807855764607
1739209797.751352;-45.120503652039325
1739209797.7513573;-45.120503652039325
1739209797.7513626;-35.57807855764607
1739209797.7513678;-35.57807855764607
1739209797.751373;-38.13080360867914
1739209797.7513783;-45.120503652039325
1739209797.7513838;-38.13080360867914
1739209797.751389;-38.13080360867914
1739209797.7513943;-38.13080360867914
1739209797.7513995;-45.120503652039325
1739209797.7514048;-45.120503652039325
1739209797.75141;-33.981070128970906
1739209797.7514155;-38.13080360867914
1739209797.7514207;-45.120503652039325
1739209797.751426;-33.981070128970906
1739209797.7514312;-35.57807855764607
1739209797.7514365;-38.13080360867914
1739209797.751442;-38.13080360867914
1739209797.7514472;-45.120503652039325
1739209797.7514524;-38.13080360867914
1739209797.7514577;-38.13080360867914
1739209797.751463;-45.120503652039325
1739209797.7514682;-45.120503652039325
1739209797.7514737;-45.120503652039325
1739209797.751479;-45.120503652039325
1739209797.7514842;-45.120503652039325
1739209797.7514894;-33.981070128970906
1739209797.7514946;-35.57807855764607
1739209797.7515001;-45.120503652039325
1739209797.7515054;-38.13080360867914
1739209797.7515106;-38.13080360867914
1739209797.7515159;-45.120503652039325
1739209797.751521;-38.13080360867914
1739209797.7515264;-45.120503652039325
1739209797.7515318;-38.13080360867914
1739209797.751537;-35.57807855764607
1739209797.7515423;-38.13080360867914
1739209797.7515476;-45.120503652039325
1739209797.7515528;-33.981070128970906
1739209797.7515583;-38.13080360867914
1739209797.7515635;-38.13080360867914
1739209797.7515688;-38.13080360867914
1739209797.751574;-38.13080360867914
1739209797.7515793;-35.57807855764607
1739209797.7515845;-38.13080360867914
1739209797.75159;-38.13080360867914
1739209797.7515953;-45.120503652039325
1739209797.7516005;-33.981070128970906
1739209797.7516057;-35.57807855764607
1739209797.751611;-30.49652367304973
1739209797.7516165;-33.981070128970906
1739209797.7516217;-45.120503652039325
1739209797.751627;-38.13080360867914
1739209797.7516322;-38.13080360867914
1739209797.7516375;-38.13080360867914
1739209797.7516427;-45.120503652039325
1739209797.7516482;-33.981070128970906
1739209797.7516534;-38.13080360867914
1739209797.7516587;-38.13080360867914
1739209797.751664;-45.120503652039325
1739209797.7516692;-45.120503652039325
1739209797.7516747;-45.120503652039325
1739209797.75168;-45.120503652039325
1739209797.7516851;-45.120503652039325
1739209797.7516904;-38.13080360867914
1739209797.7516956;-38.13080360867914
1739209797.7517009;-38.13080360867914
1739209797.7517064;-38.13080360867914
1739209797.7517116;-45.120503652039325
1739209797.7517169;-38.13080360867914
1739209797.751722;-38.13080360867914
1739209797.7517273;-45.120503652039325
1739209797.7517328;-45.120503652039325
1739209797.751738;-28.992665084841942
1739209797.7517433;-33.981070128970906
1739209797.7517486;-45.120503652039325
1739209797.7517538;-45.120503652039325
1739209797.751759;-38.13080360867914
1739209797.7517645;-38.13080360867914
1739209797.7517698;-45.120503652039325
1739209797.751775;-38.13080360867914
1739209797.7517803;-45.120503652039325
1739209797.7517855;-45.120503652039325
1739209797.7517908;-45.120503652039325
1739209797.7517962;-45.120503652039325
1739209797.7518015;-45.120503652039325
1739209797.7518067;-38.13080360867914
1739209797.751812;-35.57807855764607
1739209797.7518172;-38.13080360867914
1739209797.7518227;-38.13080360867914
1739209797.751828;-38.13080360867914
1739209797.7518332;-38.13080360867914
1739209797.7518384;-38.13080360867914
1739209797.7518437;-45.120503652039325
1739209797.751849;-45.120503652039325
1739209797.7518544;-35.57807855764607
1739209797.7518597;-45.120503652039325
1739209797.751865;-38.13080360867914
1739209797.7518702;-31.141103565318915
1739209797.7518754;-45.120503652039325
1739209797.751881;-38.13080360867914
1739209797.7518861;-38.13080360867914
1739209797.7518914;-35.57807855764607
1739209797.7518966;-35.57807855764607
1739209797.7519019;-38.13080360867914
1739209797.751907;-38.13080360867914
1739209797.7519126;-28.58837851428586
1739209797.7519178;-32.816014438256545
1739209797.751923;-45.120503652039325
1739209797.7519283;-45.120503652039325
1739209797.7519336;-45.120503652039325
1739209797.751939;-38.13080360867914
1739209797.7519443;-38.13080360867914
1739209797.7519495;-38.13080360867914
1739209797.7519548;-38.13080360867914
1739209797.75196;-38.13080360867914
1739209797.7519653;-38.13080360867914
1739209797.7519708;-38.13080360867914
1739209797.751976;-38.13080360867914
1739209797.7519813;-45.120503652039325
1739209797.751986;-38.13080360867914
1739209797.7519906;-35.57807855764607
1739209797.7519953;-45.120503652039325
1739209797.7519999;-45.120503652039325
1739209797.7520046;-38.13080360867914
1739209797.7520092;-38.13080360867914
1739209797.752014;-33.981070128970906
1739209797.7520185;-38.13080360867914
1739209797.7520232;-45.120503652039325
1739209797.7520278;-35.57807855764607
1739209797.7520325;-38.13080360867914
1739209797.752037;-45.120503652039325
1739209797.7520418;-45.120503652039325
1739209797.7520463;-45.120503652039325
1739209797.752051;-45.120503652039325
1739209797.7520556;-45.120503652039325
1739209797.7520604;-38.13080360867914
1739209797.7520652;-35.57807855764607
1739209797.7520697;-38.13080360867914
1739209797.7520745;-45.120503652039325
1739209797.752079;-35.57807855764607
1739209797.7520838;-35.57807855764607
1739209797.7520883;-38.13080360867914
1739209797.752093;-45.120503652039325
1739209797.7520976;-33.981070128970906
1739209797.7521024;-38.13080360867914
1739209797.752107;-35.57807855764607
1739209797.7521117;-38.13080360867914
1739209797.7521162;-38.13080360867914
1739209797.752121;-38.13080360867914
1739209797.7521255;-38.13080360867914
1739209797.7521303;-38.13080360867914
1739209797.752135;-38.13080360867914
1739209797.7521396;-32.816014438256545
1739209797.7521443;-45.120503652039325
1739209797.7521489;-45.120503652039325
1739209797.7521536;-38.13080360867914
1739209797.7521582;-45.120503652039325
1739209797.752163;-45.120503652039325
1739209797.7521675;-38.13080360867914
1739209797.7521722;-38.13080360867914
1739209797.7521768;-45.120503652039325
1739209797.7521815;-45.120503652039325
1739209797.752186;-33.981070128970906
1739209797.7521908;-38.13080360867914
1739209797.7521954;-45.120503652039325
1739209797.7522001;-33.981070128970906
1739209797.752205;-38.13080360867914
1739209797.7522094;-38.13080360867914
1739209797.7522142;-45.120503652039325
1739209797.7522187;-32.816014438256545
1739209797.7522235;-30.49652367304973
1739209797.752228;-45.120503652039325
1739209797.7522328;-45.120503652039325
1739209797.7522373;-38.13080360867914
1739209797.752242;-35.57807855764607
1739209797.7522466;-45.120503652039325
1739209797.7522514;-38.13080360867914
1739209797.752256;-45.120503652039325
1739209797.7522607;-45.120503652039325
1739209797.7522652;-45.120503652039325
1739209797.75227;-38.13080360867914
1739209797.7522745;-38.13080360867914
1739209797.7522793;-45.120503652039325
1739209797.752284;-45.120503652039325
1739209797.7522886;-45.120503652039325
1739209797.7522933;-32.816014438256545
1739209797.7522979;-29.438486411369333
1739209797.7523026;-45.120503652039325
1739209797.7523072;-45.120503652039325
1739209797.752312;-38.13080360867914
1739209797.7523165;-35.57807855764607
1739209797.7523212;-45.120503652039325
1739209797.7523258;-45.120503652039325
1739209797.7523305;-45.120503652039325
1739209797.752335;-38.13080360867914
1739209797.7523398;-38.13080360867914
1739209797.7523444;-45.120503652039325
1739209797.7523491;-38.13080360867914
1739209797.7523537;-32.816014438256545
1739209797.7523584;-45.120503652039325
1739209797.7523632;-45.120503652039325
1739209797.7523677;-45.120503652039325
1739209797.7523725;-38.13080360867914
1739209797.752377;-45.120503652039325
1739209797.7523818;-45.120503652039325
1739209797.7523863;-45.120503652039325
1739209797.752391;-45.120503652039325
1739209797.7523956;-35.57807855764607
1739209797.7524004;-38.13080360867914
1739209797.752405;-38.13080360867914
1739209797.7524097;-29.438486411369333
1739209797.7524142;-38.13080360867914
1739209797.752419;-45.120503652039325
1739209797.7524235;-45.120503652039325
1739209797.7524283;-45.120503652039325
1739209797.752433;-38.13080360867914
1739209797.7524376;-45.120503652039325
1739209797.7524424;-38.13080360867914
1739209797.752447;-35.57807855764607
1739209797.7524517;-45.120503652039325
1739209797.7524562;-45.120503652039325
1739209797.752461;-38.13080360867914
1739209797.7524655;-38.13080360867914
1739209797.7524703;-45.120503652039325
1739209797.7524748;-38.13080360867914
1739209797.7524796;-45.120503652039325
1739209797.752484;-45.120503652039325
1739209797.7524889;-33.981070128970906
1739209797.7524934;-38.13080360867914
1739209797.7524981;-38.13080360867914
1739209797.752503;-45.120503652039325
1739209797.7525074;-45.120503652039325
1739209797.7525122;-38.13080360867914
1739209797.7525167;-45.120503652039325
1739209797.7525215;-45.120503652039325
1739209797.752526;-35.57807855764607
1739209797.7525308;-38.13080360867914
1739209797.7525353;-45.120503652039325
1739209797.75254;-45.120503652039325
1739209797.7525446;-45.120503652039325
1739209797.7525494;-45.120503652039325
1739209797.752554;-38.13080360867914
1739209797.7525587;-35.57807855764607
1739209797.7525632;-45.120503652039325
1739209797.752568;-45.120503652039325
1739209797.7525725;-38.13080360867914
1739209797.7525773;-35.57807855764607
1739209797.752582;-38.13080360867914
1739209797.7525866;-45.120503652039325
1739209797.7525914;-45.120503652039325
1739209797.752596;-38.13080360867914
1739209797.7526007;-38.13080360867914
1739209797.7526052;-45.120503652039325
1739209797.75261;-45.120503652039325
1739209797.7526145;-45.120503652039325
1739209797.7526193;-35.57807855764607
1739209797.7526238;-35.57807855764607
1739209797.7526286;-45.120503652039325
1739209797.752633;-38.13080360867914
1739209797.7526379;-38.13080360867914
1739209797.7526424;-45.120503652039325
1739209797.7526472;-45.120503652039325
1739209797.7526517;-45.120503652039325
1739209797.7526565;-45.120503652039325
1739209797.7526612;-45.120503652039325
1739209797.7526658;-45.120503652039325
1739209797.7526705;-38.13080360867914
1739209797.752675;-35.57807855764607
1739209797.7526798;-45.120503652039325
1739209797.7526844;-38.13080360867914
1739209797.7526891;-38.13080360867914
1739209797.7526937;-45.120503652039325
1739209797.7526984;-45.120503652039325
1739209797.752703;-45.120503652039325
1739209797.7527077;-38.13080360867914
1739209797.7527122;-38.13080360867914
1739209797.752717;-45.120503652039325
1739209797.7527215;-38.13080360867914
1739209797.7527263;-38.13080360867914
1739209797.752731;-38.13080360867914
1739209797.7527356;-45.120503652039325
1739209797.7527404;-38.13080360867914
1739209797.752745;-38.13080360867914
1739209797.7527497;-38.13080360867914
1739209797.7527542;-45.120503652039325
1739209797.752759;-35.57807855764607
1739209797.7527635;-38.13080360867914
1739209797.7527683;-33.981070128970906
1739209797.7527728;-45.120503652039325
1739209797.7527776;-38.13080360867914
1739209797.752782;-33.981070128970906
1739209797.7527869;-30.49652367304973
1739209797.7527914;-45.120503652039325
1739209797.7527962;-45.120503652039325
1739209797.752801;-45.120503652039325
1739209797.7528055;-45.120503652039325
1739209797.7528102;-45.120503652039325
1739209797.7528148;-45.120503652039325
1739209797.7528195;-38.13080360867914
1739209797.752824;-32.816014438256545
1739209797.7528288;-38.13080360867914
1739209797.7528334;-38.13080360867914
1739209797.7528381;-45.120503652039325
1739209797.7528427;-33.981070128970906
1739209797.7528474;-35.57807855764607
1739209797.752852;-38.13080360867914
1739209797.7528567;-45.120503652039325
1739209797.7528613;-38.13080360867914
1739209797.752866;-38.13080360867914
1739209797.7528706;-38.13080360867914
1739209797.7528753;-45.120503652039325
1739209797.75288;-45.120503652039325
1739209797.7528846;-38.13080360867914
1739209797.7528894;-45.120503652039325
1739209797.752894;-45.120503652039325
1739209797.7528987;-33.981070128970906
1739209797.7529032;-45.120503652039325
1739209797.752908;-45.120503652039325
1739209797.7529125;-45.120503652039325
1739209797.7529173;-33.981070128970906
1739209797.7529218;-38.13080360867914
1739209797.7529266;-38.13080360867914
1739209797.752931;-45.120503652039325
1739209797.752936;-38.13080360867914
1739209797.7529404;-38.13080360867914
1739209797.7529452;-45.120503652039325
1739209797.7529497;-45.120503652039325
1739209797.7529545;-38.13080360867914
1739209797.7529593;-38.13080360867914
1739209797.7529638;-45.120503652039325
1739209797.7529685;-35.57807855764607
1739209797.752973;-38.13080360867914
1739209797.7529778;-35.57807855764607
1739209797.7529824;-38.13080360867914
1739209797.7529871;-45.120503652039325
1739209797.7529917;-45.120503652039325
1739209797.7529964;-45.120503652039325
1739209797.753001;-45.120503652039325
1739209797.7530057;-45.120503652039325
1739209797.7530103;-33.981070128970906
1739209797.753015;-45.120503652039325
1739209797.7530196;-45.120503652039325
1739209797.7530243;-45.120503652039325
1739209797.753029;-38.13080360867914
1739209797.7530336;-38.13080360867914
1739209797.7530384;-38.13080360867914
1739209797.753043;-45.120503652039325
1739209797.7530477;-35.57807855764607
1739209797.7530522;-32.816014438256545
1739209797.753057;-38.13080360867914
1739209797.7530615;-35.57807855764607
1739209797.7530663;-38.13080360867914
1739209797.7530708;-38.13080360867914
1739209797.7530756;-45.120503652039325
1739209797.7530801;-38.13080360867914
1739209797.753085;-45.120503652039325
1739209797.7530894;-45.120503652039325
1739209797.7530942;-45.120503652039325
1739209797.753099;-35.57807855764607
1739209797.7531035;-45.120503652039325
1739209797.7531083;-45.120503652039325
1739209797.7531128;-33.981070128970906
1739209797.7531176;-38.13080360867914
1739209797.753122;-45.120503652039325
1739209797.7531269;-45.120503652039325
1739209797.7531314;-45.120503652039325
1739209797.7531362;-32.816014438256545
1739209797.7531407;-35.57807855764607
1739209797.7531455;-38.13080360867914
1739209797.75315;-38.13080360867914
1739209797.7531548;-38.13080360867914
1739209797.7531593;-35.57807855764607
1739209797.753164;-28.21854285175415
1739209797.7531686;-38.13080360867914
1739209797.7531734;-35.57807855764607
1739209797.7531781;-38.13080360867914
1739209797.7531826;-32.816014438256545
1739209797.7531874;-38.13080360867914
1739209797.753192;-38.13080360867914
1739209797.7531967;-45.120503652039325
1739209797.7532012;-45.120503652039325
1739209797.753206;-38.13080360867914
1739209797.7532105;-38.13080360867914
1739209797.7532153;-45.120503652039325
1739209797.7532198;-45.120503652039325
1739209797.7532246;-45.120503652039325
1739209797.7532291;-45.120503652039325
1739209797.753234;-45.120503652039325
1739209797.7532384;-45.120503652039325
1739209797.7532432;-45.120503652039325
1739209797.7532477;-45.120503652039325
1739209797.7532525;-45.120503652039325
1739209797.7532573;-45.120503652039325
1739209797.7532618;-38.13080360867914
1739209797.7532666;-45.120503652039325
1739209797.753271;-38.13080360867914
1739209797.7532759;-26.487275050834715
1739209797.7532804;-38.13080360867914
1739209797.7532852;-45.120503652039325
1739209797.7532897;-35.57807855764607
1739209797.7532945;-38.13080360867914
1739209797.753299;-45.120503652039325
1739209797.7533038;-38.13080360867914
1739209797.7533083;-38.13080360867914
1739209797.753313;-45.120503652039325
1739209797.7533176;-38.13080360867914
1739209797.7533224;-45.120503652039325
1739209797.7533271;-45.120503652039325
1739209797.7533317;-38.13080360867914
1739209797.7533364;-38.13080360867914
1739209797.753341;-45.120503652039325
1739209797.7533457;-45.120503652039325
1739209797.7533503;-45.120503652039325
1739209797.753355;-38.13080360867914
1739209797.7533596;-38.13080360867914
1739209797.7533643;-38.13080360867914
1739209797.7533689;-45.120503652039325
1739209797.7533736;-38.13080360867914
1739209797.7533782;-38.13080360867914
1739209797.753383;-45.120503652039325
1739209797.7533875;-33.981070128970906
1739209797.7533922;-33.981070128970906
1739209797.753397;-35.57807855764607
1739209797.7534015;-38.13080360867914
1739209797.7534063;-38.13080360867914
1739209797.7534108;-31.141103565318915
1739209797.7534156;-33.981070128970906
1739209797.75342;-38.13080360867914
1739209797.753425;-45.120503652039325
1739209797.7534294;-45.120503652039325
1739209797.7534342;-35.57807855764607
1739209797.7534387;-45.120503652039325
1739209797.7534435;-45.120503652039325
1739209797.753448;-38.13080360867914
1739209797.7534528;-35.57807855764607
1739209797.7534573;-45.120503652039325
1739209797.753462;-38.13080360867914
1739209797.7534666;-35.57807855764607
1739209797.7534714;-35.57807855764607
1739209797.7534761;-38.13080360867914
1739209797.7534807;-45.120503652039325
1739209797.7534854;-38.13080360867914
1739209797.75349;-35.57807855764607
1739209797.7534947;-38.13080360867914
1739209797.7534993;-45.120503652039325
1739209797.753504;-31.141103565318915
1739209797.7535086;-32.816014438256545
1739209797.7535133;-38.13080360867914
1739209797.7535179;-35.57807855764607
1739209797.7535226;-38.13080360867914
1739209797.7535272;-38.13080360867914
1739209797.753532;-38.13080360867914
1739209797.7535365;-45.120503652039325
1739209797.7535412;-38.13080360867914
1739209797.7535458;-45.120503652039325
1739209797.7535505;-35.57807855764607
1739209797.7535553;-33.981070128970906
1739209797.7535598;-33.981070128970906
1739209797.7535646;-38.13080360867914
1739209797.7535691;-45.120503652039325
1739209797.753574;-45.120503652039325
1739209797.7535784;-38.13080360867914
1739209797.7535832;-45.120503652039325
1739209797.7535877;-38.13080360867914
1739209797.7535925;-38.13080360867914
1739209797.753597;-38.13080360867914
1739209797.7536018;-45.120503652039325
1739209797.7536063;-45.120503652039325
1739209797.753611;-45.120503652039325
1739209797.7536156;-38.13080360867914
1739209797.7536204;-45.120503652039325
1739209797.7536252;-33.981070128970906
1739209797.7536297;-38.13080360867914
1739209797.7536345;-38.13080360867914
1739209797.753639;-45.120503652039325
1739209797.7536438;-38.13080360867914
1739209797.7536483;-38.13080360867914
1739209797.753653;-31.14110356531892
1739209797.7536576;-45.120503652039325
1739209797.7536623;-38.13080360867914
1739209797.7536669;-38.13080360867914
1739209797.7536716;-38.13080360867914
1739209797.7536762;-45.120503652039325
1739209797.753681;-38.13080360867914
1739209797.7536855;-38.13080360867914
1739209797.7536902;-31.141103565318915
1739209797.753695;-45.120503652039325
1739209797.7536995;-45.120503652039325
1739209797.7537043;-38.13080360867914
1739209797.7537088;-38.13080360867914
1739209797.7537136;-38.13080360867914
1739209797.7537181;-38.13080360867914
1739209797.753723;-38.13080360867914
1739209797.7537274;-35.57807855764607
1739209797.7537322;-45.120503652039325
1739209797.7537367;-45.120503652039325
1739209797.7537415;-45.120503652039325
1739209797.753746;-45.120503652039325
1739209797.7537508;-45.120503652039325
1739209797.7537553;-45.120503652039325
1739209797.75376;-45.120503652039325
1739209797.7537646;-45.120503652039325
1739209797.7537694;-38.13080360867914
1739209797.7537742;-38.13080360867914
1739209797.7537787;-45.120503652039325
1739209797.7537835;-38.13080360867914
1739209797.753788;-38.13080360867914
1739209797.7537928;-38.13080360867914
1739209797.7537973;-45.120503652039325
1739209797.753802;-31.141103565318915
1739209797.7538066;-32.816014438256545
1739209797.7538114;-38.13080360867914
1739209797.753816;-45.120503652039325
1739209797.7538207;-38.13080360867914
1739209797.7538252;-45.120503652039325
1739209797.75383;-38.13080360867914
1739209797.7538345;-38.13080360867914
1739209797.7538393;-35.57807855764607
1739209797.7538438;-45.120503652039325
1739209797.7538486;-38.13080360867914
1739209797.7538533;-45.120503652039325
1739209797.7538579;-38.13080360867914
1739209797.7538626;-45.120503652039325
1739209797.7538671;-35.57807855764607
1739209797.753872;-35.57807855764607
1739209797.7538764;-45.120503652039325
1739209797.7538812;-38.13080360867914
1739209797.7538857;-38.13080360867914
1739209797.7538905;-38.13080360867914
1739209797.753895;-38.13080360867914
1739209797.7538998;-38.13080360867914
1739209797.7539043;-33.981070128970906
1739209797.753909;-45.120503652039325
1739209797.7539136;-33.981070128970906
1739209797.7539184;-38.13080360867914
1739209797.7539232;-45.120503652039325
1739209797.7539277;-45.120503652039325
1739209797.7539325;-38.13080360867914
1739209797.753937;-45.120503652039325
1739209797.7539418;-45.120503652039325
1739209797.7539463;-45.120503652039325
1739209797.753951;-45.120503652039325
1739209797.7539556;-38.13080360867914
1739209797.7539604;-38.13080360867914
1739209797.753965;-45.120503652039325
1739209797.7539697;-32.816014438256545
1739209797.7539742;-28.21854285175415
1739209797.753979;-38.13080360867914
1739209797.7539835;-38.13080360867914
1739209797.7539883;-35.57807855764607
1739209797.753993;-32.816014438256545
1739209797.7539976;-38.13080360867914
1739209797.7540023;-38.13080360867914
1739209797.7540069;-45.120503652039325
1739209797.7540116;-38.13080360867914
1739209797.7540162;-38.13080360867914
1739209797.754021;-45.120503652039325
1739209797.7540255;-45.120503652039325
1739209797.7540302;-38.13080360867914
1739209797.7540348;-45.120503652039325
1739209797.7540395;-45.120503652039325
1739209797.754044;-38.13080360867914
1739209797.7540488;-45.120503652039325
1739209797.7540534;-35.57807855764607
1739209797.7540581;-38.13080360867914
1739209797.7540627;-38.13080360867914
1739209797.7540674;-38.13080360867914
1739209797.7540722;-38.13080360867914
1739209797.7540767;-45.120503652039325
1739209797.7540815;-38.13080360867914
1739209797.754086;-32.816014438256545
1739209797.7540908;-45.120503652039325
1739209797.7540953;-35.57807855764607
1739209797.7541;-45.120503652039325
1739209797.7541046;-38.13080360867914
1739209797.7541094;-38.13080360867914
1739209797.754114;-38.13080360867914
1739209797.7541187;-45.120503652039325
1739209797.7541232;-45.120503652039325
1739209797.754128;-45.120503652039325
1739209797.7541325;-38.13080360867914
1739209797.7541373;-38.13080360867914
1739209797.7541418;-33.981070128970956
1739209797.7541466;-38.13080360867914
1739209797.7541513;-33.981070128970906
1739209797.7541559;-38.13080360867914
1739209797.7541606;-45.120503652039325
1739209797.7541652;-45.120503652039325
1739209797.75417;-45.120503652039325
1739209797.7541745;-38.13080360867914
1739209797.7541792;-30.49652367304973
1739209797.7541838;-38.13080360867914
1739209797.7541885;-45.120503652039325
1739209797.754193;-38.13080360867914
1739209797.7541978;-38.13080360867914
1739209797.7542024;-38.13080360867914
1739209797.7542071;-38.13080360867914
1739209797.7542117;-45.120503652039325
1739209797.7542164;-33.981070128970906
1739209797.7542212;-38.13080360867914
1739209797.7542257;-45.120503652039325
1739209797.7542305;-45.120503652039325
1739209797.754235;-33.981070128970906
1739209797.7542398;-38.13080360867914
1739209797.7542443;-45.120503652039325
1739209797.754249;-35.57807855764607
1739209797.7542536;-38.13080360867914
1739209797.7542584;-45.120503652039325
1739209797.754263;-45.120503652039325
1739209797.7542677;-38.13080360867914
1739209797.7542722;-38.13080360867914
1739209797.754277;-38.13080360867914
1739209797.7542815;-45.120503652039325
1739209797.7542863;-38.13080360867914
1739209797.754291;-33.981070128970906
1739209797.7542956;-38.13080360867914
1739209797.7543004;-45.120503652039325
1739209797.754305;-38.13080360867914
1739209797.7543097;-38.13080360867914
1739209797.7543142;-45.120503652039325
1739209797.754319;-45.120503652039325
1739209797.7543235;-38.13080360867914
1739209797.7543283;-32.816014438256545
1739209797.7543328;-45.120503652039325
1739209797.7543375;-45.120503652039325
1739209797.754342;-38.13080360867914
1739209797.7543468;-35.57807855764607
1739209797.7543514;-45.120503652039325
1739209797.7543561;-45.120503652039325
1739209797.7543607;-45.120503652039325
1739209797.7543654;-45.120503652039325
1739209797.7543702;-45.120503652039325
1739209797.7543747;-45.120503652039325
1739209797.7543795;-45.120503652039325
1739209797.754384;-45.120503652039325
1739209797.7543888;-45.120503652039325
1739209797.7543933;-38.13080360867914
1739209797.754398;-45.120503652039325
1739209797.7544026;-45.120503652039325
1739209797.7544074;-45.120503652039325
1739209797.754412;-38.13080360867914
1739209797.7544167;-45.120503652039325
1739209797.7544212;-45.120503652039325
1739209797.754426;-45.120503652039325
1739209797.7544305;-33.981070128970906
1739209797.7544353;-45.120503652039325
1739209797.7544398;-38.13080360867914
1739209797.7544446;-31.141103565318915
1739209797.7544494;-45.120503652039325
1739209797.754454;-33.981070128970906
1739209797.7544587;-45.120503652039325
1739209797.7544632;-33.981070128970906
1739209797.754468;-45.120503652039325
1739209797.7544725;-33.981070128970906
1739209797.7544773;-38.13080360867914
1739209797.7544818;-45.120503652039325
1739209797.7544866;-45.120503652039325
1739209797.754491;-45.120503652039325
1739209797.7544959;-45.120503652039325
1739209797.7545004;-45.120503652039325
1739209797.7545052;-38.13080360867914
1739209797.7545097;-45.120503652039325
1739209797.7545145;-38.13080360867914
1739209797.7545192;-38.13080360867914
1739209797.7545238;-38.13080360867914
1739209797.7545285;-38.13080360867914
1739209797.754533;-45.120503652039325
1739209797.7545378;-38.13080360867914
1739209797.7545424;-38.13080360867914
1739209797.754547;-38.13080360867914
1739209797.7545516;-45.120503652039325
1739209797.7545564;-28.992665084841942
1739209797.754561;-33.981070128970906
1739209797.7545657;-38.13080360867914
1739209797.7545702;-35.57807855764607
1739209797.754575;-38.13080360867914
1739209797.7545795;-45.120503652039325
1739209797.7545843;-38.13080360867914
1739209797.754589;-35.57807855764607
1739209797.7545936;-32.81601443825658
1739209797.7545984;-45.120503652039325
1739209797.754603;-38.13080360867914
1739209797.7546077;-38.13080360867914
1739209797.7546122;-38.13080360867914
1739209797.754617;-45.120503652039325
1739209797.7546215;-45.120503652039325
1739209797.7546263;-45.120503652039325
1739209797.7546308;-28.992665084841942
1739209797.7546356;-38.13080360867914
1739209797.75464;-38.13080360867914
1739209797.7546449;-32.816014438256545
1739209797.7546494;-38.13080360867914
1739209797.7546542;-45.120503652039325
1739209797.7546587;-38.13080360867914
1739209797.7546635;-35.57807855764607
1739209797.7546682;-38.13080360867914
1739209797.7546728;-45.120503652039325
1739209797.7546775;-45.120503652039325
1739209797.754682;-38.13080360867914
1739209797.7546868;-38.13080360867914
1739209797.7546914;-45.120503652039325
1739209797.7546961;-45.120503652039325
1739209797.7547007;-32.816014438256545
1739209797.7547054;-38.13080360867914
1739209797.75471;-45.120503652039325
1739209797.7547147;-38.13080360867914
1739209797.7547193;-38.13080360867914
1739209797.754724;-38.13080360867914
1739209797.7547286;-30.49652367304973
1739209797.7547333;-38.13080360867914
1739209797.7547379;-45.120503652039325
1739209797.7547426;-30.49652367304973
1739209797.7547474;-32.816014438256545
1739209797.754752;-45.120503652039325
1739209797.7547567;-45.120503652039325
1739209797.7547612;-38.13080360867914
1739209797.754766;-45.120503652039325
1739209797.7547705;-38.13080360867914
1739209797.7547753;-45.120503652039325
1739209797.7547798;-45.120503652039325
1739209797.7547846;-45.120503652039325
1739209797.754789;-38.13080360867914
1739209797.754794;-45.120503652039325
1739209797.7547984;-35.57807855764607
1739209797.7548032;-38.13080360867914
1739209797.7548077;-45.120503652039325
1739209797.7548125;-45.120503652039325
1739209797.7548172;-45.120503652039325
1739209797.7548218;-45.120503652039325
1739209797.7548265;-45.120503652039325
1739209797.754831;-45.120503652039325
1739209797.7548358;-45.120503652039325
1739209797.7548404;-33.981070128970906
1739209797.7548451;-38.13080360867914
1739209797.7548497;-45.120503652039325
1739209797.7548544;-32.816014438256545
1739209797.754859;-35.57807855764607
1739209797.7548637;-45.120503652039325
1739209797.7548683;-38.13080360867914
1739209797.754873;-35.57807855764607
1739209797.7548776;-45.120503652039325
1739209797.7548823;-45.120503652039325
1739209797.754887;-45.120503652039325
1739209797.7548916;-45.120503652039325
1739209797.7548964;-38.13080360867914
1739209797.754901;-38.13080360867914
1739209797.7549057;-38.13080360867914
1739209797.7549102;-38.13080360867914
1739209797.754915;-38.13080360867914
1739209797.7549195;-45.120503652039325
1739209797.7549243;-38.13080360867914
1739209797.7549288;-38.13080360867914
1739209797.7549336;-32.816014438256545
1739209797.7549381;-33.981070128970906
1739209797.754943;-45.120503652039325
1739209797.7549474;-45.120503652039325
1739209797.7549522;-45.120503652039325
1739209797.7549567;-38.13080360867914
1739209797.7549615;-45.120503652039325
1739209797.7549663;-38.13080360867914
1739209797.7549708;-45.120503652039325
1739209797.7549756;-33.981070128970906
1739209797.75498;-32.816014438256545
1739209797.7549849;-45.120503652039325
1739209797.7549894;-45.120503652039325
1739209797.7549942;-38.13080360867914
1739209797.7549987;-35.57807855764607
1739209797.7550035;-38.13080360867914
1739209797.755008;-45.120503652039325
1739209797.7550128;-45.120503652039325
1739209797.7550173;-38.13080360867914
1739209797.755022;-38.13080360867914
1739209797.7550266;-35.57807855764607
1739209797.7550313;-45.120503652039325
1739209797.7550359;-45.120503652039325
1739209797.7550406;-45.120503652039325
1739209797.7550454;-27.267205301931607
1739209797.75505;-33.981070128970906
1739209797.7550547;-45.120503652039325
1739209797.7550592;-45.120503652039325
