CAN Message; 0x1a7:000044f0c767f027
1739209893.6513398;-38.13080360867914
1739209893.6513574;-31.141103565318893
1739209893.6513748;-35.57807855764607
1739209893.6513922;-45.120503652039325
1739209893.6514096;-38.13080360867914
1739209893.651427;-35.57807855764607
1739209893.6514447;-38.13080360867914
1739209893.651462;-45.120503652039325
1739209893.6514795;-45.120503652039325
1739209893.651497;-45.120503652039325
1739209893.6515145;-38.13080360867914
1739209893.651532;-38.13080360867914
1739209893.6515493;-38.13080360867914
1739209893.6515667;-38.13080360867914
1739209893.6515841;-38.13080360867914
1739209893.6516018;-38.13080360867914
1739209893.6516192;-38.13080360867914
1739209893.6516366;-35.57807855764607
1739209893.651654;-35.57807855764607
1739209893.6516714;-45.120503652039325
1739209893.651689;-38.13080360867914
1739209893.6517065;-38.13080360867914
1739209893.6517239;-45.120503652039325
1739209893.6517413;-45.120503652039325
1739209893.651759;-38.13080360867914
1739209893.6517763;-38.13080360867914
1739209893.6517937;-38.13080360867914
1739209893.6518111;-45.120503652039325
1739209893.6518285;-38.13080360867914
1739209893.6518462;-38.13080360867914
1739209893.6518636;-38.13080360867914
1739209893.651881;-38.13080360867914
1739209893.6518984;-38.13080360867914
1739209893.6519158;-45.120503652039325
1739209893.6519334;-33.981070128970906
1739209893.6519508;-38.13080360867914
1739209893.6519682;-45.120503652039325
1739209893.6519856;-45.120503652039325
1739209893.652003;-45.120503652039325
1739209893.6520207;-38.13080360867914
1739209893.652038;-38.13080360867914
1739209893.6520555;-45.120503652039325
1739209893.652073;-45.120503652039325
1739209893.6520905;-45.120503652039325
1739209893.652108;-45.120503652039325
1739209893.6521254;-45.120503652039325
1739209893.6521428;-38.13080360867914
1739209893.6521602;-38.13080360867914
1739209893.6521778;-45.120503652039325
1739209893.6521952;-38.13080360867914
1739209893.6522126;-31.141103565318915
1739209893.65223;-33.981070128970906
1739209893.6522474;-45.120503652039325
1739209893.652265;-45.120503652039325
1739209893.6522825;-38.13080360867914
1739209893.6523;-35.57807855764607
1739209893.6523173;-38.13080360867914
1739209893.6523347;-38.13080360867914
1739209893.6523523;-31.141103565318915
1739209893.6523697;-38.13080360867914
1739209893.6523871;-45.120503652039325
1739209893.6524045;-38.13080360867914
1739209893.6524222;-45.120503652039325
1739209893.6524396;-45.120503652039325
1739209893.652457;-45.120503652039325
1739209893.6524744;-38.13080360867914
1739209893.6524918;-45.120503652039325
1739209893.6525095;-38.13080360867914
1739209893.6525269;-45.120503652039325
1739209893.6525443;-45.120503652039325
1739209893.6525617;-45.120503652039325
1739209893.652579;-38.13080360867914
1739209893.6525967;-38.13080360867914
1739209893.652614;-45.120503652039325
1739209893.6526315;-31.141103565318915
1739209893.652649;-33.981070128970906
1739209893.6526666;-45.120503652039325
1739209893.652684;-45.120503652039325
1739209893.6527014;-33.981070128970906
1739209893.6527188;-38.13080360867914
1739209893.6527362;-38.13080360867914
1739209893.6527538;-45.120503652039325
1739209893.6527712;-38.13080360867914
1739209893.6527886;-38.13080360867914
1739209893.652806;-35.57807855764607
1739209893.6528234;-38.13080360867914
1739209893.652841;-38.13080360867914
1739209893.6528585;-35.57807855764607
1739209893.652876;-38.13080360867914
1739209893.6528933;-38.13080360867914
1739209893.6529107;-38.13080360867914
1739209893.6529284;-33.981070128970906
1739209893.6529458;-38.13080360867914
1739209893.6529632;-45.120503652039325
1739209893.6529806;-45.120503652039325
1739209893.6529982;-38.13080360867914
1739209893.6530156;-45.120503652039325
1739209893.653033;-45.120503652039325
1739209893.6530504;-38.13080360867914
1739209893.6530678;-33.981070128970906
1739209893.6530855;-45.120503652039325
1739209893.6531029;-38.13080360867914
1739209893.6531203;-33.981070128970906
1739209893.6531377;-38.13080360867914
1739209893.653155;-38.13080360867914
1739209893.6531727;-38.13080360867914
1739209893.6531901;-45.120503652039325
1739209893.6532075;-35.57807855764607
1739209893.653225;-38.13080360867914
1739209893.6532426;-38.13080360867914
1739209893.65326;-45.120503652039325
1739209893.6532774;-35.57807855764607
1739209893.6532948;-45.120503652039325
1739209893.6533122;-45.120503652039325
1739209893.6533298;-45.120503652039325
1739209893.6533473;-38.13080360867914
1739209893.6533647;-45.120503652039325
1739209893.653382;-38.13080360867914
1739209893.6533995;-38.13080360867914
1739209893.653417;-38.13080360867914
1739209893.6534345;-38.13080360867914
1739209893.653452;-38.13080360867914
1739209893.6534693;-35.57807855764607
1739209893.6534867;-45.120503652039325
1739209893.6535044;-45.120503652039325
1739209893.6535218;-35.57807855764607
1739209893.6535392;-35.57807855764607
1739209893.6535566;-38.13080360867914
1739209893.6535742;-45.120503652039325
1739209893.6535916;-35.57807855764607
1739209893.653609;-38.13080360867914
1739209893.6536264;-35.57807855764607
1739209893.6536438;-35.57807855764607
1739209893.6536615;-45.120503652039325
1739209893.653679;-45.120503652039325
1739209893.6536963;-33.981070128970906
1739209893.6537137;-38.13080360867914
1739209893.653731;-45.120503652039325
1739209893.6537488;-32.816014438256545
1739209893.6537662;-45.120503652039325
1739209893.6537836;-45.120503652039325
1739209893.653801;-45.120503652039325
1739209893.6538186;-38.13080360867914
1739209893.653836;-45.120503652039325
1739209893.6538534;-45.120503652039325
1739209893.6538708;-45.120503652039325
1739209893.6538882;-45.120503652039325
1739209893.6539059;-35.57807855764607
1739209893.6539233;-45.120503652039325
1739209893.6539407;-38.13080360867914
1739209893.653958;-38.13080360867914
1739209893.6539755;-31.141103565318893
1739209893.6539931;-35.57807855764607
1739209893.6540105;-45.120503652039325
1739209893.654028;-45.120503652039325
1739209893.6540453;-33.981070128970906
1739209893.6540627;-35.57807855764607
1739209893.6540804;-38.13080360867914
1739209893.6540978;-33.981070128970906
1739209893.6541152;-45.120503652039325
1739209893.6541326;-45.120503652039325
1739209893.6541502;-45.120503652039325
1739209893.6541677;-38.13080360867914
1739209893.654185;-45.120503652039325
1739209893.6542025;-33.981070128970956
1739209893.6542199;-38.13080360867914
1739209893.6542375;-38.13080360867914
1739209893.654255;-45.120503652039325
1739209893.6542723;-45.120503652039325
1739209893.6542897;-38.13080360867914
1739209893.6543071;-45.120503652039325
1739209893.6543248;-33.981070128970906
1739209893.6543422;-32.816014438256545
1739209893.6543596;-45.120503652039325
1739209893.654377;-45.120503652039325
1739209893.6543946;-33.981070128970906
1739209893.654412;-45.120503652039325
1739209893.6544294;-45.120503652039325
1739209893.6544468;-38.13080360867914
1739209893.6544642;-32.816014438256545
1739209893.654482;-33.981070128970906
1739209893.6544993;-38.13080360867914
1739209893.6545167;-38.13080360867914
1739209893.654534;-38.13080360867914
1739209893.6545515;-32.816014438256545
1739209893.6545691;-38.13080360867914
1739209893.6545866;-38.13080360867914
1739209893.654604;-45.120503652039325
1739209893.6546214;-38.13080360867914
1739209893.6546388;-35.57807855764607
1739209893.6546564;-38.13080360867914
1739209893.6546738;-45.120503652039325
1739209893.6546912;-45.120503652039325
1739209893.6547086;-35.57807855764607
1739209893.6547263;-45.120503652039325
1739209893.6547437;-45.120503652039325
1739209893.654761;-33.981070128970906
1739209893.6547785;-35.57807855764607
1739209893.654796;-38.13080360867914
1739209893.6548135;-38.13080360867914
1739209893.654831;-45.120503652039325
1739209893.6548483;-38.13080360867914
1739209893.6548657;-33.981070128970906
1739209893.6548831;-38.13080360867914
1739209893.6549008;-35.57807855764607
1739209893.6549182;-35.57807855764607
1739209893.6549356;-32.816014438256545
1739209893.654953;-45.120503652039325
1739209893.6549704;-33.981070128970906
1739209893.654988;-38.13080360867914
1739209893.6550055;-38.13080360867914
1739209893.6550229;-45.120503652039325
1739209893.6550403;-45.120503652039325
1739209893.655058;-45.120503652039325
1739209893.6550753;-38.13080360867914
1739209893.6550927;-45.120503652039325
1739209893.6551101;-45.120503652039325
1739209893.6551275;-45.120503652039325
1739209893.6551452;-45.120503652039325
1739209893.6551626;-38.13080360867914
1739209893.65518;-38.13080360867914
1739209893.6551974;-32.816014438256545
1739209893.6552148;-33.981070128970906
1739209893.6552324;-38.13080360867914
1739209893.6552498;-33.981070128970906
1739209893.6552672;-38.13080360867914
1739209893.6552846;-33.981070128970906
1739209893.6553023;-45.120503652039325
1739209893.6553197;-38.13080360867914
1739209893.655337;-32.816014438256545
1739209893.6553545;-38.13080360867914
1739209893.655372;-45.120503652039325
1739209893.6553895;-45.120503652039325
1739209893.655407;-45.120503652039325
1739209893.6554244;-38.13080360867914
1739209893.6554418;-45.120503652039325
1739209893.6554592;-45.120503652039325
1739209893.6554768;-38.13080360867914
1739209893.6554942;-33.981070128970906
1739209893.6555116;-45.120503652039325
1739209893.655529;-45.120503652039325
1739209893.6555464;-38.13080360867914
1739209893.655564;-45.120503652039325
1739209893.6555815;-45.120503652039325
1739209893.6555989;-33.981070128970906
1739209893.6556163;-33.981070128970906
1739209893.655634;-38.13080360867914
1739209893.6556513;-45.120503652039325
1739209893.6556687;-38.13080360867914
1739209893.6556861;-32.816014438256545
1739209893.6557035;-33.981070128970906
1739209893.6557212;-45.120503652039325
1739209893.6557386;-38.13080360867914
1739209893.655756;-35.57807855764607
1739209893.6557734;-33.981070128970906
1739209893.6557908;-45.120503652039325
1739209893.6558084;-45.120503652039325
1739209893.6558259;-38.13080360867914
1739209893.6558433;-45.120503652039325
1739209893.6558607;-45.120503652039325
1739209893.6558783;-38.13080360867914
1739209893.6558957;-38.13080360867914
1739209893.655913;-33.981070128970906
1739209893.6559305;-45.120503652039325
1739209893.655948;-38.13080360867914
1739209893.6559656;-32.816014438256545
1739209893.655983;-33.981070128970906
1739209893.6560004;-45.120503652039325
1739209893.6560178;-33.981070128970906
1739209893.6560352;-27.267205301931607
1739209893.6560528;-45.120503652039325
1739209893.6560702;-45.120503652039325
1739209893.6560876;-38.13080360867914
1739209893.656105;-38.13080360867914
1739209893.6561224;-45.120503652039325
1739209893.65614;-38.13080360867914
1739209893.6561575;-45.120503652039325
1739209893.656175;-35.57807855764607
1739209893.6561923;-38.13080360867914
1739209893.65621;-38.13080360867914
1739209893.6562274;-45.120503652039325
1739209893.6562448;-45.120503652039325
1739209893.6562622;-45.120503652039325
1739209893.6562796;-45.120503652039325
1739209893.6562972;-33.981070128970906
1739209893.6563146;-31.141103565318915
1739209893.656332;-38.13080360867914
1739209893.6563494;-38.13080360867914
1739209893.6563668;-38.13080360867914
1739209893.6563845;-38.13080360867914
1739209893.6564019;-33.981070128970906
1739209893.6564193;-45.120503652039325
1739209893.6564367;-38.13080360867914
1739209893.6564543;-31.141103565318915
1739209893.6564717;-45.120503652039325
1739209893.6564891;-45.120503652039325
1739209893.6565065;-38.13080360867914
1739209893.656524;-38.13080360867914
1739209893.6565416;-45.120503652039325
1739209893.656559;-45.120503652039325
1739209893.6565764;-45.120503652039325
1739209893.6565938;-38.13080360867914
1739209893.6566112;-38.13080360867914
1739209893.6566288;-38.13080360867914
1739209893.6566463;-45.120503652039325
1739209893.6566637;-45.120503652039325
1739209893.656681;-38.13080360867914
1739209893.6566985;-45.120503652039325
1739209893.656716;-38.13080360867914
1739209893.6567335;-26.487275050834715
1739209893.656751;-35.57807855764607
1739209893.6567683;-45.120503652039325
1739209893.656786;-38.13080360867914
1739209893.6568034;-35.57807855764607
1739209893.6568208;-38.13080360867914
1739209893.6568382;-45.120503652039325
1739209893.6568556;-45.120503652039325
1739209893.6568732;-38.13080360867914
1739209893.6568906;-45.120503652039325
1739209893.656908;-38.13080360867914
1739209893.6569254;-45.120503652039325
1739209893.6569428;-38.13080360867914
1739209893.6569605;-31.141103565318915
1739209893.656978;-45.120503652039325
1739209893.6569953;-38.13080360867914
1739209893.6570127;-35.57807855764607
1739209893.6570303;-33.981070128970906
1739209893.6570477;-45.120503652039325
1739209893.6570652;-38.13080360867914
1739209893.6570826;-45.120503652039325
1739209893.6571;-38.13080360867914
1739209893.6571176;-45.120503652039325
1739209893.657135;-38.13080360867914
1739209893.6571524;-32.816014438256545
1739209893.6571698;-45.120503652039325
1739209893.6571872;-45.120503652039325
1739209893.6572049;-45.120503652039325
1739209893.6572223;-38.13080360867914
1739209893.6572397;-45.120503652039325
1739209893.657257;-45.120503652039325
1739209893.6572745;-45.120503652039325
1739209893.6572921;-45.120503652039325
1739209893.6573095;-38.13080360867914
1739209893.657327;-38.13080360867914
1739209893.6573443;-38.13080360867914
1739209893.657362;-38.13080360867914
1739209893.6573794;-35.57807855764607
1739209893.6573968;-38.13080360867914
1739209893.6574142;-45.120503652039325
1739209893.6574316;-45.120503652039325
1739209893.6574492;-45.120503652039325
1739209893.6574667;-45.120503652039325
1739209893.657484;-38.13080360867914
1739209893.6575015;-45.120503652039325
1739209893.6575189;-45.120503652039325
1739209893.6575365;-45.120503652039325
1739209893.657554;-45.120503652039325
1739209893.6575713;-45.120503652039325
1739209893.6575887;-32.816014438256545
1739209893.6576061;-33.981070128970906
1739209893.6576238;-38.13080360867914
1739209893.6576412;-35.57807855764607
1739209893.6576586;-38.13080360867914
1739209893.657676;-38.13080360867914
1739209893.6576936;-38.13080360867914
1739209893.657711;-45.120503652039325
1739209893.6577284;-31.141103565318915
1739209893.6577458;-35.57807855764607
1739209893.6577632;-38.13080360867914
1739209893.657781;-38.13080360867914
1739209893.6577983;-33.981070128970906
1739209893.6578157;-45.120503652039325
1739209893.657833;-45.120503652039325
1739209893.6578505;-45.120503652039325
1739209893.6578681;-45.120503652039325
1739209893.6578856;-38.13080360867914
1739209893.657903;-38.13080360867914
1739209893.6579204;-45.120503652039325
1739209893.657938;-45.120503652039325
1739209893.6579554;-33.981070128970906
1739209893.6579728;-38.13080360867914
1739209893.6579902;-45.120503652039325
1739209893.6580076;-38.13080360867914
1739209893.6580253;-38.13080360867914
1739209893.6580427;-38.13080360867914
1739209893.65806;-38.13080360867914
1739209893.6580775;-38.13080360867914
1739209893.658095;-38.13080360867914
1739209893.6581125;-38.13080360867914
1739209893.65813;-38.13080360867914
1739209893.6581473;-38.13080360867914
1739209893.6581647;-38.13080360867914
1739209893.6581821;-38.13080360867914
1739209893.6581998;-38.13080360867914
1739209893.6582172;-45.120503652039325
1739209893.6582346;-38.13080360867914
1739209893.658252;-38.13080360867914
1739209893.6582696;-38.13080360867914
1739209893.658287;-33.981070128970906
1739209893.6583045;-45.120503652039325
1739209893.6583219;-38.13080360867914
1739209893.6583393;-35.57807855764607
1739209893.658357;-33.981070128970906
1739209893.6583743;-45.120503652039325
1739209893.6583917;-45.120503652039325
1739209893.658409;-45.120503652039325
1739209893.6584265;-28.992665084841942
1739209893.6584442;-33.981070128970906
1739209893.6584616;-38.13080360867914
1739209893.658479;-32.816014438256545
1739209893.6584964;-33.981070128970906
1739209893.658514;-38.13080360867914
1739209893.6585314;-38.13080360867914
1739209893.6585488;-45.120503652039325
1739209893.6585662;-33.981070128970906
1739209893.6585836;-38.13080360867914
1739209893.6586013;-45.120503652039325
1739209893.6586187;-35.57807855764607
1739209893.658636;-35.57807855764607
1739209893.6586535;-45.120503652039325
1739209893.658671;-38.13080360867914
1739209893.6586885;-32.816014438256545
1739209893.658706;-38.13080360867914
1739209893.6587234;-38.13080360867914
1739209893.6587408;-45.120503652039325
1739209893.6587582;-38.13080360867914
1739209893.6587758;-38.13080360867914
1739209893.6587932;-45.120503652039325
1739209893.6588106;-45.120503652039325
1739209893.658828;-33.981070128970906
1739209893.6588457;-31.141103565318915
1739209893.658863;-33.981070128970906
1739209893.6588805;-45.120503652039325
1739209893.6588979;-35.57807855764607
1739209893.6589153;-33.981070128970906
1739209893.658933;-38.13080360867914
1739209893.6589503;-45.120503652039325
1739209893.6589677;-33.981070128970906
1739209893.6589851;-28.992665084841942
1739209893.6590025;-33.981070128970906
1739209893.6590202;-45.120503652039325
1739209893.6590376;-35.57807855764607
1739209893.659055;-38.13080360867914
1739209893.6590724;-45.120503652039325
1739209893.65909;-45.120503652039325
1739209893.6591074;-33.981070128970906
1739209893.6591249;-30.49652367304973
1739209893.6591423;-35.57807855764607
1739209893.6591597;-38.13080360867914
1739209893.6591773;-45.120503652039325
1739209893.6591947;-33.981070128970906
1739209893.659212;-38.13080360867914
1739209893.6592295;-38.13080360867914
1739209893.659247;-45.120503652039325
1739209893.6592646;-45.120503652039325
1739209893.659282;-45.120503652039325
1739209893.6592994;-45.120503652039325
1739209893.6593168;-35.57807855764607
1739209893.6593342;-38.13080360867914
1739209893.6593518;-45.120503652039325
1739209893.6593692;-45.120503652039325
1739209893.6593866;-45.120503652039325
1739209893.659404;-38.13080360867914
1739209893.6594217;-38.13080360867914
1739209893.659439;-38.13080360867914
1739209893.6594565;-45.120503652039325
1739209893.659474;-38.13080360867914
1739209893.6594913;-45.120503652039325
1739209893.659509;-45.120503652039325
1739209893.6595263;-38.13080360867914
1739209893.6595438;-38.13080360867914
1739209893.6595612;-38.13080360867914
1739209893.6595786;-38.13080360867914
1739209893.6595962;-35.57807855764607
1739209893.6596136;-38.13080360867914
1739209893.659631;-35.57807855764607
1739209893.6596484;-38.13080360867914
1739209893.659666;-35.57807855764607
1739209893.6596835;-38.13080360867914
1739209893.6597009;-45.120503652039325
1739209893.6597183;-38.13080360867914
1739209893.6597357;-38.13080360867914
1739209893.6597533;-45.120503652039325
1739209893.6597707;-38.13080360867914
1739209893.6597881;-45.120503652039325
1739209893.6598055;-38.13080360867914
1739209893.659823;-35.57807855764607
1739209893.6598406;-45.120503652039325
1739209893.659858;-45.120503652039325
1739209893.6598754;-38.13080360867914
1739209893.6598928;-35.57807855764607
1739209893.6599102;-33.981070128970906
1739209893.6599278;-45.120503652039325
1739209893.6599452;-45.120503652039325
1739209893.6599627;-45.120503652039325
1739209893.65998;-35.57807855764607
1739209893.6599977;-35.57807855764607
1739209893.660015;-45.120503652039325
1739209893.6600325;-45.120503652039325
1739209893.66005;-35.57807855764607
1739209893.6600673;-38.13080360867914
1739209893.660085;-45.120503652039325
1739209893.6601024;-45.120503652039325
1739209893.6601198;-45.120503652039325
1739209893.6601372;-38.13080360867914
1739209893.6601546;-38.13080360867914
1739209893.6601722;-45.120503652039325
1739209893.6601896;-45.120503652039325
1739209893.660207;-35.57807855764607
1739209893.6602244;-45.120503652039325
1739209893.6602418;-38.13080360867914
1739209893.6602595;-45.120503652039325
1739209893.660277;-45.120503652039325
1739209893.6602943;-45.120503652039325
1739209893.6603117;-45.120503652039325
1739209893.6603293;-33.981070128970906
1739209893.6603467;-45.120503652039325
1739209893.6603642;-38.13080360867914
1739209893.6603816;-45.120503652039325
1739209893.660399;-28.21854285175415
1739209893.6604166;-28.58837851428586
1739209893.660434;-45.120503652039325
1739209893.6604514;-45.120503652039325
1739209893.6604688;-35.57807855764607
1739209893.6604862;-38.13080360867914
1739209893.6605039;-45.120503652039325
1739209893.6605213;-38.13080360867914
1739209893.6605387;-45.120503652039325
1739209893.660556;-45.120503652039325
1739209893.6605737;-38.13080360867914
1739209893.6605911;-38.13080360867914
1739209893.6606085;-45.120503652039325
1739209893.660626;-38.13080360867914
1739209893.6606433;-38.13080360867914
1739209893.660661;-35.57807855764607
1739209893.6606784;-45.120503652039325
1739209893.6606958;-33.981070128970956
1739209893.6607132;-38.13080360867914
1739209893.6607306;-38.13080360867914
1739209893.6607482;-45.120503652039325
1739209893.6607656;-38.13080360867914
1739209893.660783;-35.57807855764607
1739209893.6608005;-38.13080360867914
1739209893.6608179;-33.981070128970906
1739209893.6608355;-33.981070128970906
1739209893.660853;-45.120503652039325
1739209893.6608703;-45.120503652039325
1739209893.6608877;-45.120503652039325
1739209893.6609054;-45.120503652039325
1739209893.6609228;-45.120503652039325
1739209893.6609402;-45.120503652039325
1739209893.6609576;-45.120503652039325
1739209893.660975;-38.13080360867914
1739209893.6609926;-45.120503652039325
1739209893.66101;-45.120503652039325
1739209893.6610274;-32.816014438256545
1739209893.6610448;-33.981070128970906
1739209893.6610622;-45.120503652039325
1739209893.66108;-45.120503652039325
1739209893.6610973;-45.120503652039325
1739209893.6611147;-45.120503652039325
1739209893.661132;-45.120503652039325
1739209893.6611497;-45.120503652039325
1739209893.6611671;-38.13080360867914
1739209893.6611845;-38.13080360867914
1739209893.661202;-38.13080360867914
1739209893.6612194;-45.120503652039325
1739209893.661237;-32.816014438256545
1739209893.6612544;-32.816014438256545
1739209893.6612718;-45.120503652039325
1739209893.6612892;-38.13080360867914
1739209893.6613066;-35.57807855764607
1739209893.6613243;-33.981070128970906
1739209893.6613417;-45.120503652039325
1739209893.661359;-45.120503652039325
1739209893.6613765;-45.120503652039325
1739209893.661394;-45.120503652039325
1739209893.6614115;-45.120503652039325
1739209893.661429;-45.120503652039325
1739209893.6614463;-38.13080360867914
1739209893.6614637;-33.981070128970906
1739209893.6614814;-38.13080360867914
1739209893.6614988;-45.120503652039325
1739209893.6615162;-38.13080360867914
1739209893.6615336;-38.13080360867914
1739209893.661551;-35.57807855764607
1739209893.6615686;-38.13080360867914
1739209893.661586;-35.57807855764607
1739209893.6616035;-45.120503652039325
1739209893.6616209;-38.13080360867914
1739209893.6616383;-38.13080360867914
1739209893.661656;-45.120503652039325
1739209893.6616733;-33.981070128970906
1739209893.6616907;-31.141103565318915
1739209893.661708;-38.13080360867914
1739209893.6617258;-38.13080360867914
1739209893.6617432;-38.13080360867914
1739209893.6617606;-38.13080360867914
1739209893.661778;-45.120503652039325
1739209893.6617954;-45.120503652039325
1739209893.661813;-45.120503652039325
1739209893.6618304;-38.13080360867914
1739209893.6618478;-33.981070128970906
1739209893.6618652;-38.13080360867914
1739209893.6618826;-38.13080360867914
1739209893.6619003;-35.57807855764607
1739209893.6619177;-32.816014438256545
1739209893.661935;-38.13080360867914
1739209893.6619525;-38.13080360867914
1739209893.66197;-33.981070128970906
1739209893.6619875;-38.13080360867914
1739209893.662005;-45.120503652039325
1739209893.6620224;-38.13080360867914
1739209893.6620398;-38.13080360867914
1739209893.6620574;-38.13080360867914
1739209893.6620748;-45.120503652039325
1739209893.6620922;-31.141103565318915
1739209893.6621096;-28.992665084841942
1739209893.662127;-33.981070128970906
1739209893.6621447;-45.120503652039325
1739209893.662162;-38.13080360867914
1739209893.6621795;-38.13080360867914
1739209893.6621969;-45.120503652039325
1739209893.6622143;-45.120503652039325
1739209893.662232;-45.120503652039325
1739209893.6622493;-45.120503652039325
1739209893.6622667;-45.120503652039325
1739209893.6622841;-45.120503652039325
1739209893.6623015;-45.120503652039325
1739209893.6623192;-45.120503652039325
1739209893.6623366;-45.120503652039325
1739209893.662354;-38.13080360867914
1739209893.6623714;-38.13080360867914
1739209893.662389;-38.13080360867914
1739209893.6624064;-35.57807855764607
1739209893.6624238;-45.120503652039325
1739209893.6624413;-45.120503652039325
1739209893.6624587;-33.981070128970906
1739209893.6624763;-45.120503652039325
1739209893.6624937;-45.120503652039325
1739209893.662511;-38.13080360867914
1739209893.6625285;-31.141103565318915
1739209893.662546;-45.120503652039325
1739209893.6625636;-45.120503652039325
1739209893.662581;-45.120503652039325
1739209893.6625984;-45.120503652039325
1739209893.6626158;-38.13080360867914
1739209893.6626334;-45.120503652039325
1739209893.6626508;-45.120503652039325
1739209893.6626682;-33.981070128970906
1739209893.6626856;-33.981070128970906
1739209893.662703;-45.120503652039325
1739209893.6627207;-38.13080360867914
1739209893.662738;-33.981070128970906
1739209893.6627555;-45.120503652039325
1739209893.662773;-45.120503652039325
1739209893.6627903;-45.120503652039325
1739209893.662808;-38.13080360867914
1739209893.6628253;-38.13080360867914
1739209893.6628428;-45.120503652039325
1739209893.6628602;-45.120503652039325
1739209893.6628776;-32.816014438256545
1739209893.6628952;-32.816014438256545
1739209893.6629126;-45.120503652039325
1739209893.66293;-38.13080360867914
1739209893.6629474;-33.981070128970906
1739209893.662965;-45.120503652039325
1739209893.6629825;-45.120503652039325
1739209893.6629999;-38.13080360867914
1739209893.6630173;-38.13080360867914
1739209893.6630347;-32.816014438256545
1739209893.6630523;-45.120503652039325
1739209893.6630697;-38.13080360867914
1739209893.6630871;-45.120503652039325
1739209893.6631045;-45.120503652039325
1739209893.663122;-38.13080360867914
1739209893.6631396;-35.57807855764607
1739209893.663157;-33.981070128970906
1739209893.6631744;-45.120503652039325
1739209893.6631918;-45.120503652039325
1739209893.6632094;-45.120503652039325
1739209893.6632268;-32.816014438256545
1739209893.6632442;-35.57807855764607
1739209893.6632617;-45.120503652039325
1739209893.663279;-45.120503652039325
1739209893.6632967;-38.13080360867914
1739209893.663314;-45.120503652039325
1739209893.6633315;-38.13080360867914
1739209893.663349;-38.13080360867914
1739209893.6633663;-45.120503652039325
1739209893.663384;-45.120503652039325
1739209893.6634014;-38.13080360867914
1739209893.6634188;-38.13080360867914
1739209893.6634362;-45.120503652039325
1739209893.6634536;-38.13080360867914
1739209893.6634712;-35.57807855764607
1739209893.6634886;-33.981070128970906
1739209893.663506;-38.13080360867914
1739209893.6635234;-45.120503652039325
1739209893.663541;-38.13080360867914
1739209893.6635585;-45.120503652039325
1739209893.663576;-35.57807855764607
1739209893.6635933;-38.13080360867914
1739209893.6636107;-38.13080360867914
1739209893.6636283;-38.13080360867914
1739209893.6636457;-32.816014438256545
1739209893.6636631;-32.816014438256545
1739209893.6636806;-45.120503652039325
1739209893.663698;-45.120503652039325
1739209893.6637156;-45.120503652039325
1739209893.663733;-45.120503652039325
1739209893.6637504;-45.120503652039325
1739209893.6637678;-31.141103565318915
1739209893.6637855;-45.120503652039325
1739209893.6638029;-33.981070128970956
1739209893.6638203;-35.57807855764607
1739209893.6638377;-45.120503652039325
1739209893.663855;-45.120503652039325
1739209893.6638727;-45.120503652039325
1739209893.6638901;-35.57807855764607
1739209893.6639075;-45.120503652039325
1739209893.663925;-38.13080360867914
1739209893.6639423;-38.13080360867914
1739209893.66396;-45.120503652039325
1739209893.6639774;-45.120503652039325
1739209893.6639948;-35.57807855764607
1739209893.6640122;-35.57807855764607
1739209893.6640296;-45.120503652039325
1739209893.6640472;-38.13080360867914
1739209893.6640646;-38.13080360867914
1739209893.664082;-38.13080360867914
1739209893.6640995;-45.120503652039325
1739209893.664117;-38.13080360867914
1739209893.6641345;-38.13080360867914
1739209893.664152;-35.57807855764607
1739209893.6641693;-45.120503652039325
1739209893.6641867;-45.120503652039325
1739209893.6642044;-45.120503652039325
1739209893.6642218;-33.981070128970956
1739209893.6642392;-45.120503652039325
1739209893.6642566;-38.13080360867914
1739209893.664274;-38.13080360867914
1739209893.6642916;-45.120503652039325
1739209893.664309;-45.120503652039325
1739209893.6643264;-45.120503652039325
1739209893.6643438;-38.13080360867914
1739209893.6643615;-33.981070128970906
1739209893.664379;-45.120503652039325
1739209893.6643963;-38.13080360867914
1739209893.6644137;-45.120503652039325
1739209893.664431;-35.57807855764607
1739209893.6644487;-38.13080360867914
1739209893.6644661;-45.120503652039325
1739209893.6644835;-45.120503652039325
1739209893.664501;-45.120503652039325
1739209893.6645184;-35.57807855764607
1739209893.664536;-38.13080360867914
1739209893.6645534;-45.120503652039325
1739209893.6645708;-38.13080360867914
1739209893.6645882;-45.120503652039325
1739209893.6646056;-38.13080360867914
1739209893.6646233;-38.13080360867914
1739209893.6646407;-45.120503652039325
1739209893.664658;-38.13080360867914
1739209893.6646755;-38.13080360867914
1739209893.664693;-38.13080360867914
1739209893.6647105;-45.120503652039325
1739209893.664728;-38.13080360867914
1739209893.6647453;-38.13080360867914
1739209893.6647627;-45.120503652039325
1739209893.6647804;-33.981070128970906
1739209893.6647978;-38.13080360867914
1739209893.6648152;-45.120503652039325
1739209893.6648326;-45.120503652039325
1739209893.66485;-35.57807855764607
1739209893.6648676;-45.120503652039325
1739209893.664885;-45.120503652039325
1739209893.6649024;-33.981070128970906
1739209893.6649199;-45.120503652039325
1739209893.6649373;-38.13080360867914
1739209893.664955;-45.120503652039325
1739209893.6649723;-45.120503652039325
1739209893.6649897;-38.13080360867914
1739209893.665007;-38.13080360867914
1739209893.6650248;-35.57807855764607
1739209893.6650422;-45.120503652039325
1739209893.6650596;-45.120503652039325
