CAN Message; 0x1a7:000013da8d7a3030
1739209631.5221832;-45.120503652039325
1739209631.5221844;-45.120503652039325
1739209631.5221856;-45.120503652039325
1739209631.5221868;-38.13080360867914
1739209631.522188;-45.120503652039325
1739209631.5221891;-38.13080360867914
1739209631.52219;-32.816014438256545
1739209631.5221913;-38.13080360867914
1739209631.5221925;-45.120503652039325
1739209631.5221937;-38.13080360867914
1739209631.5221949;-38.13080360867914
1739209631.522196;-45.120503652039325
1739209631.5221972;-45.120503652039325
1739209631.5221984;-45.120503652039325
1739209631.5221996;-38.13080360867914
1739209631.5222008;-38.13080360867914
1739209631.5222018;-45.120503652039325
1739209631.522203;-38.13080360867914
1739209631.5222042;-35.57807855764607
1739209631.5222054;-38.13080360867914
1739209631.5222065;-45.120503652039325
1739209631.5222077;-38.13080360867914
1739209631.522209;-35.57807855764607
1739209631.5222101;-38.13080360867914
1739209631.5222113;-45.120503652039325
1739209631.5222125;-45.120503652039325
1739209631.5222135;-38.13080360867914
1739209631.5222147;-38.13080360867914
1739209631.5222158;-45.120503652039325
1739209631.522217;-38.13080360867914
1739209631.5222182;-45.120503652039325
1739209631.5222194;-38.13080360867914
1739209631.5222206;-45.120503652039325
1739209631.5222218;-45.120503652039325
1739209631.522223;-45.120503652039325
1739209631.5222242;-38.13080360867914
1739209631.5222254;-35.57807855764607
1739209631.5222263;-38.13080360867914
1739209631.5222275;-38.13080360867914
1739209631.5222287;-35.57807855764607
1739209631.52223;-38.13080360867914
1739209631.522231;-45.120503652039325
1739209631.5222323;-45.120503652039325
1739209631.5222335;-38.13080360867914
1739209631.5222347;-35.57807855764607
1739209631.5222359;-38.13080360867914
1739209631.522237;-35.57807855764607
1739209631.522238;-38.13080360867914
1739209631.5222392;-45.120503652039325
1739209631.5222404;-38.13080360867914
1739209631.5222416;-45.120503652039325
1739209631.5222428;-45.120503652039325
1739209631.522244;-38.13080360867914
1739209631.5222452;-38.13080360867914
1739209631.5222464;-38.13080360867914
1739209631.5222476;-45.120503652039325
1739209631.5222487;-38.13080360867914
1739209631.52225;-38.13080360867914
1739209631.522251;-45.120503652039325
1739209631.522252;-45.120503652039325
1739209631.5222533;-38.13080360867914
1739209631.5222545;-45.120503652039325
1739209631.5222557;-31.141103565318915
1739209631.5222569;-38.13080360867914
1739209631.522258;-45.120503652039325
1739209631.5222592;-35.57807855764607
1739209631.5222604;-45.120503652039325
1739209631.5222616;-33.981070128970906
1739209631.5222626;-45.120503652039325
1739209631.5222638;-38.13080360867914
1739209631.522265;-35.57807855764607
1739209631.5222661;-38.13080360867914
1739209631.5222673;-45.120503652039325
1739209631.5222685;-38.13080360867914
1739209631.5222697;-35.57807855764607
1739209631.522271;-38.13080360867914
1739209631.522272;-45.120503652039325
1739209631.5222733;-35.57807855764607
1739209631.5222745;-35.57807855764607
1739209631.5222754;-38.13080360867914
1739209631.5222766;-38.13080360867914
1739209631.5222778;-35.57807855764607
1739209631.522279;-38.13080360867914
1739209631.5222802;-45.120503652039325
1739209631.5222814;-35.57807855764607
1739209631.5222826;-38.13080360867914
1739209631.5222838;-33.981070128970906
1739209631.522285;-28.992665084841942
1739209631.5222862;-45.120503652039325
1739209631.5222871;-45.120503652039325
1739209631.5222883;-38.13080360867914
1739209631.5222895;-35.57807855764607
1739209631.5222907;-38.13080360867914
1739209631.522292;-45.120503652039325
1739209631.522293;-45.120503652039325
1739209631.5222943;-35.57807855764607
1739209631.5222955;-45.120503652039325
1739209631.5222967;-45.120503652039325
1739209631.5222979;-38.13080360867914
1739209631.522299;-45.120503652039325
1739209631.5223;-38.13080360867914
1739209631.5223012;-38.13080360867914
1739209631.5223024;-38.13080360867914
1739209631.5223036;-33.981070128970906
1739209631.5223048;-45.120503652039325
1739209631.522306;-38.13080360867914
1739209631.5223072;-45.120503652039325
1739209631.5223083;-38.13080360867914
1739209631.5223095;-38.13080360867914
1739209631.5223107;-38.13080360867914
1739209631.5223117;-45.120503652039325
1739209631.5223129;-38.13080360867914
1739209631.522314;-45.120503652039325
1739209631.5223153;-45.120503652039325
1739209631.5223165;-45.120503652039325
1739209631.5223176;-35.57807855764607
1739209631.5223188;-33.981070128970906
1739209631.52232;-33.981070128970906
1739209631.5223212;-45.120503652039325
1739209631.5223224;-38.13080360867914
1739209631.5223234;-35.57807855764607
1739209631.5223246;-38.13080360867914
1739209631.5223258;-45.120503652039325
1739209631.522327;-45.120503652039325
1739209631.5223281;-38.13080360867914
1739209631.5223293;-38.13080360867914
1739209631.5223305;-45.120503652039325
1739209631.5223317;-38.13080360867914
1739209631.522333;-32.816014438256545
1739209631.522334;-38.13080360867914
1739209631.5223353;-45.120503652039325
1739209631.5223362;-38.13080360867914
1739209631.5223374;-32.816014438256545
1739209631.5223386;-38.13080360867914
1739209631.5223398;-45.120503652039325
1739209631.522341;-38.13080360867914
1739209631.5223422;-45.120503652039325
1739209631.5223434;-38.13080360867914
1739209631.5223446;-45.120503652039325
1739209631.5223458;-45.120503652039325
1739209631.522347;-45.120503652039325
1739209631.522348;-45.120503652039325
1739209631.522349;-45.120503652039325
1739209631.5223503;-45.120503652039325
1739209631.5223515;-45.120503652039325
1739209631.5223527;-45.120503652039325
1739209631.522354;-45.120503652039325
1739209631.522355;-45.120503652039325
1739209631.5223563;-38.13080360867914
1739209631.5223575;-35.57807855764607
1739209631.5223587;-35.57807855764607
1739209631.5223598;-38.13080360867914
1739209631.5223608;-38.13080360867914
1739209631.522362;-45.120503652039325
1739209631.5223632;-38.13080360867914
1739209631.5223644;-38.13080360867914
1739209631.5223656;-45.120503652039325
1739209631.5223668;-45.120503652039325
1739209631.522368;-45.120503652039325
1739209631.5223691;-45.120503652039325
1739209631.5223703;-38.13080360867914
1739209631.5223715;-38.13080360867914
1739209631.5223725;-45.120503652039325
1739209631.5223737;-38.13080360867914
1739209631.5223749;-45.120503652039325
1739209631.522376;-38.13080360867914
1739209631.5223773;-45.120503652039325
1739209631.5223784;-38.13080360867914
1739209631.5223835;-32.816014438256545
1739209631.5223887;-38.13080360867914
1739209631.5223937;-35.57807855764607
1739209631.522399;-45.120503652039325
1739209631.522404;-35.57807855764607
1739209631.522409;-45.120503652039325
1739209631.5224142;-45.120503652039325
1739209631.5224192;-38.13080360867914
1739209631.5224242;-45.120503652039325
1739209631.5224295;-45.120503652039325
1739209631.5224345;-45.120503652039325
1739209631.5224397;-38.13080360867914
1739209631.5224447;-45.120503652039325
1739209631.5224497;-38.13080360867914
1739209631.522455;-45.120503652039325
1739209631.52246;-45.120503652039325
1739209631.522465;-31.141103565318893
1739209631.5224702;-38.13080360867914
1739209631.5224752;-45.120503652039325
1739209631.5224805;-45.120503652039325
1739209631.5224855;-35.57807855764607
1739209631.5224905;-45.120503652039325
1739209631.5224957;-45.120503652039325
1739209631.5225008;-45.120503652039325
1739209631.5225058;-45.120503652039325
1739209631.522511;-45.120503652039325
1739209631.522516;-38.13080360867914
1739209631.5225213;-45.120503652039325
1739209631.5225263;-45.120503652039325
1739209631.5225313;-45.120503652039325
1739209631.5225365;-38.13080360867914
1739209631.5225415;-38.13080360867914
1739209631.5225465;-45.120503652039325
1739209631.5225518;-38.13080360867914
1739209631.5225568;-35.57807855764607
1739209631.522562;-38.13080360867914
1739209631.522567;-45.120503652039325
1739209631.522572;-38.13080360867914
1739209631.5225773;-38.13080360867914
1739209631.5225823;-35.57807855764607
1739209631.5225873;-28.21854285175415
1739209631.5225925;-38.13080360867914
1739209631.5225976;-35.57807855764607
1739209631.5226028;-38.13080360867914
1739209631.5226078;-45.120503652039325
1739209631.5226128;-38.13080360867914
1739209631.522618;-35.57807855764607
1739209631.522623;-38.13080360867914
1739209631.522628;-35.57807855764607
1739209631.5226333;-45.120503652039325
1739209631.5226383;-35.57807855764607
1739209631.5226436;-38.13080360867914
1739209631.5226486;-45.120503652039325
1739209631.5226536;-38.13080360867914
1739209631.5226588;-33.981070128970906
1739209631.5226638;-45.120503652039325
1739209631.5226688;-31.141103565318893
1739209631.522674;-38.13080360867914
1739209631.522679;-38.13080360867914
1739209631.5226843;-38.13080360867914
1739209631.5226893;-35.57807855764607
1739209631.5226943;-38.13080360867914
1739209631.5226996;-45.120503652039325
1739209631.5227046;-38.13080360867914
1739209631.5227098;-45.120503652039325
1739209631.5227149;-45.120503652039325
1739209631.5227199;-38.13080360867914
1739209631.522725;-38.13080360867914
1739209631.52273;-45.120503652039325
1739209631.522735;-38.13080360867914
1739209631.5227404;-38.13080360867914
1739209631.5227454;-45.120503652039325
1739209631.5227506;-33.981070128970906
1739209631.5227556;-35.57807855764607
1739209631.5227606;-45.120503652039325
1739209631.5227659;-45.120503652039325
1739209631.522771;-32.816014438256545
1739209631.522776;-45.120503652039325
1739209631.5227811;-45.120503652039325
1739209631.5227861;-38.13080360867914
1739209631.5227914;-38.13080360867914
1739209631.5227964;-38.13080360867914
1739209631.5228014;-45.120503652039325
1739209631.5228066;-45.120503652039325
1739209631.5228117;-45.120503652039325
1739209631.5228167;-38.13080360867914
1739209631.522822;-45.120503652039325
1739209631.522827;-35.57807855764607
1739209631.5228322;-33.981070128970906
1739209631.5228372;-38.13080360867914
1739209631.5228422;-33.981070128970906
1739209631.5228474;-38.13080360867914
1739209631.5228524;-45.120503652039325
1739209631.5228574;-45.120503652039325
1739209631.5228627;-35.57807855764607
1739209631.5228677;-38.13080360867914
1739209631.522873;-30.49652367304973
1739209631.522878;-28.58837851428586
1739209631.522883;-38.13080360867914
1739209631.5228882;-38.13080360867914
1739209631.5228932;-35.57807855764607
1739209631.5228982;-35.57807855764607
1739209631.5229034;-38.13080360867914
1739209631.5229084;-33.981070128970906
1739209631.5229137;-45.120503652039325
1739209631.5229187;-45.120503652039325
1739209631.5229237;-45.120503652039325
1739209631.522929;-45.120503652039325
1739209631.522934;-45.120503652039325
1739209631.522939;-45.120503652039325
1739209631.5229442;-32.816014438256545
1739209631.5229492;-45.120503652039325
1739209631.5229545;-38.13080360867914
1739209631.5229595;-38.13080360867914
1739209631.5229645;-38.13080360867914
1739209631.5229697;-38.13080360867914
1739209631.5229747;-45.120503652039325
1739209631.5229797;-38.13080360867914
1739209631.522985;-35.57807855764607
1739209631.52299;-38.13080360867914
1739209631.5229952;-45.120503652039325
1739209631.5230002;-38.13080360867914
1739209631.5230052;-38.13080360867914
1739209631.5230105;-38.13080360867914
1739209631.5230155;-45.120503652039325
1739209631.5230205;-38.13080360867914
1739209631.5230258;-38.13080360867914
1739209631.5230308;-33.981070128970906
1739209631.523036;-45.120503652039325
1739209631.523041;-45.120503652039325
1739209631.523046;-35.57807855764607
1739209631.5230513;-35.57807855764607
1739209631.5230563;-38.13080360867914
1739209631.5230615;-45.120503652039325
1739209631.5230665;-38.13080360867914
1739209631.5230715;-38.13080360867914
1739209631.5230768;-45.120503652039325
1739209631.5230818;-38.13080360867914
1739209631.5230868;-38.13080360867914
1739209631.523092;-45.120503652039325
1739209631.523097;-45.120503652039325
1739209631.5231023;-45.120503652039325
1739209631.5231073;-45.120503652039325
1739209631.5231123;-38.13080360867914
1739209631.5231175;-45.120503652039325
1739209631.5231225;-38.13080360867914
1739209631.5231276;-38.13080360867914
1739209631.5231328;-38.13080360867914
1739209631.5231378;-45.120503652039325
1739209631.523143;-38.13080360867914
1739209631.523148;-45.120503652039325
1739209631.523153;-45.120503652039325
1739209631.5231583;-33.981070128970906
1739209631.5231633;-45.120503652039325
1739209631.5231683;-45.120503652039325
1739209631.5231736;-45.120503652039325
1739209631.5231786;-45.120503652039325
1739209631.5231838;-38.13080360867914
1739209631.5231888;-45.120503652039325
1739209631.5231938;-45.120503652039325
1739209631.523199;-45.120503652039325
1739209631.523204;-33.981070128970906
1739209631.523209;-30.49652367304973
1739209631.5232143;-38.13080360867914
1739209631.5232193;-45.120503652039325
1739209631.5232246;-35.57807855764607
1739209631.5232296;-35.57807855764607
1739209631.5232346;-33.981070128970906
1739209631.5232399;-35.57807855764607
1739209631.5232449;-45.120503652039325
1739209631.5232499;-38.13080360867914
1739209631.523255;-38.13080360867914
1739209631.52326;-45.120503652039325
1739209631.5232654;-45.120503652039325
1739209631.5232704;-38.13080360867914
1739209631.5232754;-45.120503652039325
1739209631.5232806;-45.120503652039325
1739209631.5232856;-45.120503652039325
1739209631.5232906;-38.13080360867914
1739209631.5232959;-38.13080360867914
1739209631.523301;-45.120503652039325
1739209631.5233061;-33.981070128970906
1739209631.5233111;-38.13080360867914
1739209631.5233161;-45.120503652039325
1739209631.5233214;-45.120503652039325
1739209631.5233264;-31.141103565318915
1739209631.5233314;-26.991370085610722
1739209631.5233366;-45.120503652039325
1739209631.5233417;-38.13080360867914
1739209631.523347;-45.120503652039325
1739209631.523352;-38.13080360867914
1739209631.523357;-38.13080360867914
1739209631.5233622;-32.816014438256545
1739209631.5233672;-45.120503652039325
1739209631.5233724;-38.13080360867914
1739209631.5233774;-35.57807855764607
1739209631.5233824;-45.120503652039325
1739209631.5233877;-38.13080360867914
1739209631.5233927;-35.57807855764607
1739209631.5233977;-38.13080360867914
1739209631.523403;-45.120503652039325
1739209631.523408;-33.981070128970906
1739209631.5234132;-26.487275050834715
1739209631.5234182;-38.13080360867914
1739209631.5234232;-45.120503652039325
1739209631.5234284;-38.13080360867914
1739209631.5234334;-35.57807855764607
1739209631.5234385;-45.120503652039325
1739209631.5234437;-45.120503652039325
1739209631.5234487;-45.120503652039325
1739209631.523454;-38.13080360867914
1739209631.523459;-45.120503652039325
1739209631.523464;-45.120503652039325
1739209631.5234692;-45.120503652039325
1739209631.5234742;-45.120503652039325
1739209631.5234792;-45.120503652039325
1739209631.5234845;-45.120503652039325
1739209631.5234895;-38.13080360867914
1739209631.5234947;-28.21854285175415
1739209631.5234997;-38.13080360867914
1739209631.5235047;-38.13080360867914
1739209631.52351;-38.13080360867914
1739209631.523515;-35.57807855764607
1739209631.52352;-38.13080360867914
1739209631.5235252;-38.13080360867914
1739209631.5235302;-38.13080360867914
1739209631.5235355;-45.120503652039325
1739209631.5235405;-33.981070128970906
1739209631.5235455;-35.57807855764607
1739209631.5235507;-38.13080360867914
1739209631.5235558;-45.120503652039325
1739209631.5235608;-33.981070128970906
1739209631.523566;-35.57807855764607
1739209631.523571;-35.57807855764607
1739209631.5235763;-45.120503652039325
1739209631.5235813;-38.13080360867914
1739209631.5235863;-35.57807855764607
1739209631.5235915;-35.57807855764607
1739209631.5235965;-45.120503652039325
1739209631.5236015;-45.120503652039325
1739209631.5236068;-31.141103565318893
1739209631.5236118;-38.13080360867914
1739209631.523617;-29.438486411369333
1739209631.523622;-33.981070128970906
1739209631.523627;-38.13080360867914
1739209631.5236323;-38.13080360867914
1739209631.5236373;-38.13080360867914
1739209631.5236423;-38.13080360867914
1739209631.5236475;-35.57807855764607
1739209631.5236526;-33.981070128970906
1739209631.5236578;-38.13080360867914
1739209631.5236628;-45.120503652039325
1739209631.5236678;-35.57807855764607
1739209631.523673;-45.120503652039325
1739209631.523678;-45.120503652039325
1739209631.523683;-33.981070128970906
1739209631.5236883;-38.13080360867914
1739209631.5236933;-38.13080360867914
1739209631.5236986;-31.141103565318893
1739209631.5237036;-45.120503652039325
1739209631.5237086;-45.120503652039325
1739209631.5237138;-35.57807855764607
1739209631.5237188;-38.13080360867914
1739209631.523724;-45.120503652039325
1739209631.523729;-45.120503652039325
1739209631.523734;-45.120503652039325
1739209631.5237393;-45.120503652039325
1739209631.5237443;-45.120503652039325
1739209631.5237494;-45.120503652039325
1739209631.5237546;-45.120503652039325
1739209631.5237596;-38.13080360867914
1739209631.5237648;-38.13080360867914
1739209631.5237699;-45.120503652039325
1739209631.5237749;-45.120503652039325
1739209631.52378;-45.120503652039325
1739209631.523785;-45.120503652039325
1739209631.5237901;-45.120503652039325
1739209631.5237954;-38.13080360867914
1739209631.5238004;-38.13080360867914
1739209631.5238056;-33.981070128970906
1739209631.5238106;-45.120503652039325
1739209631.5238156;-33.981070128970906
1739209631.5238209;-35.57807855764607
1739209631.523826;-38.13080360867914
1739209631.523831;-45.120503652039325
1739209631.5238361;-38.13080360867914
1739209631.5238411;-30.49652367304973
1739209631.5238464;-35.57807855764607
1739209631.5238514;-45.120503652039325
1739209631.5238564;-33.981070128970906
1739209631.5238616;-38.13080360867914
1739209631.5238667;-38.13080360867914
1739209631.5238717;-38.13080360867914
1739209631.523877;-45.120503652039325
1739209631.523882;-45.120503652039325
1739209631.5238872;-45.120503652039325
1739209631.5238922;-32.816014438256545
1739209631.5238972;-45.120503652039325
1739209631.5239024;-38.13080360867914
1739209631.5239074;-38.13080360867914
1739209631.5239124;-38.13080360867914
1739209631.5239177;-45.120503652039325
1739209631.5239227;-45.120503652039325
1739209631.523928;-45.120503652039325
1739209631.523933;-45.120503652039325
1739209631.523938;-45.120503652039325
1739209631.5239432;-45.120503652039325
1739209631.5239482;-38.13080360867914
1739209631.5239532;-38.13080360867914
1739209631.5239584;-45.120503652039325
1739209631.5239635;-38.13080360867914
1739209631.5239687;-38.13080360867914
1739209631.5239737;-45.120503652039325
1739209631.5239787;-38.13080360867914
1739209631.523984;-45.120503652039325
1739209631.523989;-45.120503652039325
1739209631.523994;-45.120503652039325
1739209631.5239992;-45.120503652039325
1739209631.5240042;-45.120503652039325
1739209631.5240095;-45.120503652039325
1739209631.5240145;-38.13080360867914
1739209631.5240195;-38.13080360867914
1739209631.5240247;-38.13080360867914
1739209631.5240297;-35.57807855764607
1739209631.524035;-45.120503652039325
1739209631.52404;-35.57807855764607
1739209631.524045;-35.57807855764607
1739209631.5240502;-38.13080360867914
1739209631.5240552;-38.13080360867914
1739209631.5240602;-45.120503652039325
1739209631.5240655;-38.13080360867914
1739209631.5240705;-38.13080360867914
1739209631.5240757;-38.13080360867914
1739209631.5240808;-38.13080360867914
1739209631.5240858;-45.120503652039325
1739209631.524091;-45.120503652039325
1739209631.524096;-45.120503652039325
1739209631.524101;-38.13080360867914
1739209631.5241063;-45.120503652039325
1739209631.5241113;-38.13080360867914
1739209631.5241165;-38.13080360867914
1739209631.5241215;-45.120503652039325
1739209631.5241265;-38.13080360867914
1739209631.5241318;-38.13080360867914
1739209631.5241368;-38.13080360867914
1739209631.5241418;-38.13080360867914
1739209631.524147;-45.120503652039325
1739209631.524152;-45.120503652039325
1739209631.5241573;-35.57807855764607
1739209631.5241623;-38.13080360867914
1739209631.5241673;-38.13080360867914
1739209631.5241725;-38.13080360867914
1739209631.5241776;-38.13080360867914
1739209631.5241826;-38.13080360867914
1739209631.5241878;-38.13080360867914
1739209631.5241928;-35.57807855764607
1739209631.524198;-38.13080360867914
1739209631.524203;-45.120503652039325
1739209631.524208;-45.120503652039325
1739209631.5242133;-45.120503652039325
1739209631.5242183;-38.13080360867914
1739209631.5242233;-45.120503652039325
1739209631.5242286;-45.120503652039325
1739209631.5242336;-31.141103565318915
1739209631.5242388;-28.58837851428586
1739209631.5242438;-38.13080360867914
1739209631.5242488;-45.120503652039325
1739209631.524254;-33.981070128970906
1739209631.524259;-30.49652367304973
1739209631.524264;-38.13080360867914
1739209631.5242693;-38.13080360867914
1739209631.5242743;-38.13080360867914
1739209631.5242796;-45.120503652039325
1739209631.5242846;-38.13080360867914
1739209631.5242896;-45.120503652039325
1739209631.5242949;-45.120503652039325
1739209631.5242999;-38.13080360867914
1739209631.5243049;-35.57807855764607
1739209631.52431;-38.13080360867914
1739209631.524315;-45.120503652039325
1739209631.5243204;-35.57807855764607
1739209631.5243254;-38.13080360867914
1739209631.5243304;-45.120503652039325
1739209631.5243356;-38.13080360867914
1739209631.5243406;-45.120503652039325
1739209631.5243459;-38.13080360867914
1739209631.524351;-45.120503652039325
1739209631.524356;-31.141103565318915
1739209631.5243611;-26.487275050834715
1739209631.5243661;-33.981070128970906
1739209631.5243711;-45.120503652039325
1739209631.5243764;-33.981070128970906
1739209631.5243814;-33.981070128970906
1739209631.5243866;-38.13080360867914
1739209631.5243917;-45.120503652039325
1739209631.5243967;-45.120503652039325
1739209631.524402;-38.13080360867914
1739209631.524407;-38.13080360867914
1739209631.524412;-45.120503652039325
1739209631.5244172;-45.120503652039325
1739209631.5244222;-38.13080360867914
1739209631.5244274;-35.57807855764607
1739209631.5244324;-35.57807855764607
1739209631.5244374;-38.13080360867914
1739209631.5244427;-31.141103565318893
1739209631.5244477;-35.57807855764607
1739209631.5244527;-38.13080360867914
1739209631.524458;-38.13080360867914
1739209631.524463;-45.120503652039325
1739209631.5244682;-45.120503652039325
1739209631.5244732;-38.13080360867914
1739209631.5244782;-38.13080360867914
1739209631.5244834;-38.13080360867914
1739209631.5244884;-38.13080360867914
1739209631.5244935;-38.13080360867914
1739209631.5244987;-38.13080360867914
1739209631.5245037;-38.13080360867914
1739209631.524509;-38.13080360867914
1739209631.524514;-35.57807855764607
1739209631.524519;-45.120503652039325
1739209631.5245242;-45.120503652039325
1739209631.5245292;-38.13080360867914
1739209631.5245342;-38.13080360867914
1739209631.5245395;-45.120503652039325
1739209631.5245445;-38.13080360867914
1739209631.5245497;-35.57807855764607
1739209631.5245547;-45.120503652039325
1739209631.5245597;-38.13080360867914
1739209631.524565;-45.120503652039325
1739209631.52457;-45.120503652039325
1739209631.524575;-38.13080360867914
1739209631.5245802;-45.120503652039325
1739209631.5245852;-45.120503652039325
1739209631.5245905;-38.13080360867914
1739209631.5245955;-38.13080360867914
1739209631.5246005;-45.120503652039325
1739209631.5246058;-45.120503652039325
1739209631.5246108;-45.120503652039325
1739209631.5246158;-38.13080360867914
1739209631.524621;-38.13080360867914
1739209631.524626;-35.57807855764607
1739209631.5246313;-38.13080360867914
1739209631.5246363;-38.13080360867914
1739209631.5246413;-35.57807855764607
1739209631.5246465;-45.120503652039325
1739209631.5246515;-38.13080360867914
1739209631.5246565;-35.57807855764607
1739209631.5246618;-38.13080360867914
1739209631.5246668;-45.120503652039325
1739209631.524672;-38.13080360867914
1739209631.524677;-45.120503652039325
1739209631.524682;-45.120503652039325
1739209631.5246873;-38.13080360867914
1739209631.5246923;-38.13080360867914
1739209631.5246975;-45.120503652039325
1739209631.5247025;-45.120503652039325
1739209631.5247076;-35.57807855764607
1739209631.5247128;-38.13080360867914
1739209631.5247178;-45.120503652039325
1739209631.5247228;-38.13080360867914
1739209631.524728;-35.57807855764607
1739209631.524733;-31.141103565318915
1739209631.5247383;-45.120503652039325
1739209631.5247433;-38.13080360867914
1739209631.5247483;-38.13080360867914
1739209631.5247536;-33.981070128970906
1739209631.5247586;-45.120503652039325
1739209631.5247636;-38.13080360867914
1739209631.5247688;-38.13080360867914
1739209631.5247738;-45.120503652039325
1739209631.524779;-45.120503652039325
1739209631.524784;-38.13080360867914
1739209631.524789;-45.120503652039325
1739209631.5247943;-45.120503652039325
1739209631.5247993;-45.120503652039325
1739209631.5248044;-45.120503652039325
1739209631.5248096;-35.57807855764607
1739209631.5248146;-45.120503652039325
1739209631.5248199;-45.120503652039325
1739209631.5248249;-38.13080360867914
1739209631.5248299;-32.816014438256545
1739209631.524835;-38.13080360867914
1739209631.52484;-45.120503652039325
1739209631.5248451;-45.120503652039325
1739209631.5248504;-45.120503652039325
1739209631.5248554;-33.981070128970906
1739209631.5248606;-38.13080360867914
1739209631.5248656;-38.13080360867914
1739209631.5248706;-38.13080360867914
1739209631.5248759;-45.120503652039325
1739209631.524881;-45.120503652039325
1739209631.524886;-45.120503652039325
1739209631.5248911;-45.120503652039325
1739209631.5248961;-31.141103565318915
1739209631.5249014;-45.120503652039325
1739209631.5249064;-45.120503652039325
1739209631.5249114;-38.13080360867914
1739209631.5249166;-35.57807855764607
1739209631.5249217;-45.120503652039325
1739209631.5249267;-38.13080360867914
1739209631.524932;-35.57807855764607
1739209631.524937;-28.992665084841942
1739209631.5249422;-38.13080360867914
1739209631.5249472;-45.120503652039325
1739209631.5249522;-38.13080360867914
1739209631.5249574;-45.120503652039325
1739209631.5249624;-35.57807855764607
1739209631.5249674;-38.13080360867914
1739209631.5249727;-45.120503652039325
1739209631.5249777;-28.58837851428586
1739209631.524983;-33.981070128970906
1739209631.524988;-33.981070128970906
1739209631.524993;-38.13080360867914
1739209631.5249982;-33.981070128970906
1739209631.5250032;-35.57807855764607
1739209631.5250084;-38.13080360867914
1739209631.5250134;-45.120503652039325
1739209631.5250185;-33.981070128970906
1739209631.5250237;-38.13080360867914
1739209631.5250287;-38.13080360867914
1739209631.5250337;-45.120503652039325
1739209631.525039;-38.13080360867914
1739209631.525044;-38.13080360867914
1739209631.5250492;-38.13080360867914
1739209631.5250542;-45.120503652039325
1739209631.5250592;-33.981070128970906
1739209631.5250645;-38.13080360867914
1739209631.5250695;-45.120503652039325
1739209631.5250745;-38.13080360867914
1739209631.5250797;-38.13080360867914
1739209631.5250847;-38.13080360867914
1739209631.52509;-38.13080360867914
1739209631.525095;-45.120503652039325
1739209631.5251;-38.13080360867914
1739209631.5251052;-38.13080360867914
1739209631.5251102;-45.120503652039325
1739209631.5251153;-38.13080360867914
1739209631.5251205;-33.981070128970906
1739209631.5251255;-38.13080360867914
1739209631.5251307;-38.13080360867914
1739209631.5251358;-45.120503652039325
1739209631.5251408;-38.13080360867914
1739209631.525146;-38.13080360867914
1739209631.525151;-45.120503652039325
1739209631.525156;-45.120503652039325
1739209631.5251613;-45.120503652039325
1739209631.5251663;-33.981070128970906
1739209631.5251715;-33.981070128970906
1739209631.5251765;-45.120503652039325
1739209631.5251815;-31.141103565318915
1739209631.5251868;-31.141103565318915
1739209631.5251918;-45.120503652039325
1739209631.5251968;-45.120503652039325
1739209631.525202;-38.13080360867914
1739209631.525207;-38.13080360867914
1739209631.5252123;-38.13080360867914
1739209631.5252173;-38.13080360867914
1739209631.5252223;-45.120503652039325
1739209631.5252275;-45.120503652039325
1739209631.5252326;-38.13080360867914
1739209631.5252376;-45.120503652039325
1739209631.5252428;-45.120503652039325
1739209631.5252478;-35.57807855764607
1739209631.525253;-45.120503652039325
1739209631.525258;-45.120503652039325
1739209631.525263;-32.816014438256545
1739209631.5252683;-28.58837851428586
1739209631.5252733;-38.13080360867914
1739209631.5252783;-45.120503652039325
1739209631.5252836;-38.13080360867914
1739209631.5252886;-38.13080360867914
1739209631.5252938;-45.120503652039325
1739209631.5252988;-45.120503652039325
1739209631.5253038;-45.120503652039325
1739209631.525309;-38.13080360867914
1739209631.525314;-38.13080360867914
1739209631.5253193;-45.120503652039325
1739209631.5253243;-45.120503652039325
1739209631.5253294;-45.120503652039325
1739209631.5253346;-45.120503652039325
1739209631.5253396;-45.120503652039325
1739209631.5253446;-38.13080360867914
1739209631.5253499;-32.816014438256545
1739209631.5253549;-45.120503652039325
1739209631.52536;-45.120503652039325
1739209631.525365;-45.120503652039325
1739209631.5253701;-45.120503652039325
1739209631.5253754;-45.120503652039325
1739209631.5253804;-45.120503652039325
1739209631.5253854;-45.120503652039325
1739209631.5253906;-38.13080360867914
1739209631.5253956;-38.13080360867914
1739209631.5254009;-45.120503652039325
1739209631.525406;-38.13080360867914
1739209631.525411;-38.13080360867914
1739209631.5254161;-45.120503652039325
1739209631.5254211;-45.120503652039325
1739209631.5254261;-45.120503652039325
1739209631.5254314;-45.120503652039325
1739209631.5254364;-45.120503652039325
1739209631.5254416;-38.13080360867914
1739209631.5254467;-45.120503652039325
1739209631.5254517;-38.13080360867914
1739209631.525457;-38.13080360867914
1739209631.525462;-45.120503652039325
1739209631.525467;-38.13080360867914
1739209631.5254722;-35.57807855764607
1739209631.5254772;-45.120503652039325
1739209631.5254824;-38.13080360867914
1739209631.5254874;-38.13080360867914
1739209631.5254924;-38.13080360867914
1739209631.5254977;-45.120503652039325
1739209631.5255027;-38.13080360867914
1739209631.5255077;-38.13080360867914
1739209631.525513;-45.120503652039325
1739209631.525518;-38.13080360867914
1739209631.5255232;-38.13080360867914
1739209631.5255282;-45.120503652039325
1739209631.5255332;-45.120503652039325
