CAN Message; 0x1b8:0300716f44363d9e
1739209686.997896;-45.120503652039325
1739209686.997904;-38.13080360867914
1739209686.9979124;-32.816014438256545
1739209686.9979208;-45.120503652039325
1739209686.9979289;-45.120503652039325
1739209686.9979372;-33.981070128970906
1739209686.9979453;-38.13080360867914
1739209686.9979537;-33.981070128970906
1739209686.997962;-45.120503652039325
1739209686.99797;-38.13080360867914
1739209686.9979784;-38.13080360867914
1739209686.9979868;-38.13080360867914
1739209686.997995;-45.120503652039325
1739209686.9980032;-38.13080360867914
1739209686.9980116;-38.13080360867914
1739209686.9980197;-33.981070128970906
1739209686.998028;-35.57807855764607
1739209686.9980364;-35.57807855764607
1739209686.9980445;-38.13080360867914
1739209686.9980528;-45.120503652039325
1739209686.9980612;-45.120503652039325
1739209686.9980693;-45.120503652039325
1739209686.9980776;-38.13080360867914
1739209686.998086;-38.13080360867914
1739209686.998094;-45.120503652039325
1739209686.9981024;-45.120503652039325
1739209686.9981108;-38.13080360867914
1739209686.9981189;-38.13080360867914
1739209686.9981272;-45.120503652039325
1739209686.9981353;-45.120503652039325
1739209686.9981437;-45.120503652039325
1739209686.998152;-38.13080360867914
1739209686.9981601;-38.13080360867914
1739209686.9981685;-45.120503652039325
1739209686.9981768;-45.120503652039325
1739209686.998185;-45.120503652039325
1739209686.9981933;-45.120503652039325
1739209686.9982016;-38.13080360867914
1739209686.9982097;-45.120503652039325
1739209686.998218;-29.438486411369347
1739209686.9982264;-38.13080360867914
1739209686.9982345;-45.120503652039325
1739209686.9982429;-38.13080360867914
1739209686.9982512;-33.981070128970906
1739209686.9982593;-33.981070128970906
1739209686.9982677;-38.13080360867914
1739209686.998276;-45.120503652039325
1739209686.998284;-31.141103565318915
1739209686.9982924;-38.13080360867914
1739209686.9983006;-38.13080360867914
1739209686.998309;-45.120503652039325
1739209686.9983172;-38.13080360867914
1739209686.9983253;-38.13080360867914
1739209686.9983337;-45.120503652039325
1739209686.998342;-38.13080360867914
1739209686.9983501;-26.991370085610722
1739209686.9983585;-38.13080360867914
1739209686.9983668;-45.120503652039325
1739209686.998375;-45.120503652039325
1739209686.9983833;-33.981070128970906
1739209686.9983916;-38.13080360867914
1739209686.9983997;-45.120503652039325
1739209686.998408;-45.120503652039325
1739209686.9984164;-33.981070128970906
1739209686.9984245;-38.13080360867914
1739209686.9984329;-33.981070128970906
1739209686.9984412;-38.13080360867914
1739209686.9984493;-38.13080360867914
1739209686.9984577;-35.57807855764607
1739209686.998466;-45.120503652039325
1739209686.9984741;-38.13080360867914
1739209686.9984825;-31.141103565318915
1739209686.9984906;-33.981070128970906
1739209686.998499;-45.120503652039325
1739209686.9985073;-45.120503652039325
1739209686.9985154;-35.57807855764607
1739209686.9985237;-38.13080360867914
1739209686.998532;-45.120503652039325
1739209686.9985402;-38.13080360867914
1739209686.9985485;-33.981070128970906
1739209686.9985569;-38.13080360867914
1739209686.998565;-45.120503652039325
1739209686.9985733;-38.13080360867914
1739209686.9985816;-45.120503652039325
1739209686.9985898;-45.120503652039325
1739209686.998598;-45.120503652039325
1739209686.9986064;-38.13080360867914
1739209686.9986145;-33.981070128970906
1739209686.998623;-33.981070128970906
1739209686.9986312;-45.120503652039325
1739209686.9986393;-35.57807855764607
1739209686.9986477;-35.57807855764607
1739209686.998656;-45.120503652039325
1739209686.9986641;-45.120503652039325
1739209686.9986725;-32.816014438256545
1739209686.9986806;-38.13080360867914
1739209686.998689;-45.120503652039325
1739209686.9986973;-45.120503652039325
1739209686.9987054;-38.13080360867914
1739209686.9987137;-45.120503652039325
1739209686.998722;-45.120503652039325
1739209686.9987302;-38.13080360867914
1739209686.9987385;-45.120503652039325
1739209686.9987469;-38.13080360867914
1739209686.998755;-38.13080360867914
1739209686.9987633;-45.120503652039325
1739209686.9987717;-31.141103565318893
1739209686.9987798;-38.13080360867914
1739209686.998788;-45.120503652039325
1739209686.9987965;-45.120503652039325
1739209686.9988046;-45.120503652039325
1739209686.998813;-35.57807855764607
1739209686.9988213;-33.981070128970906
1739209686.9988294;-38.13080360867914
1739209686.9988377;-35.57807855764607
1739209686.9988458;-38.13080360867914
1739209686.9988542;-38.13080360867914
1739209686.9988625;-45.120503652039325
1739209686.9988706;-45.120503652039325
1739209686.998879;-45.120503652039325
1739209686.9988873;-33.981070128970956
1739209686.9988954;-38.13080360867914
1739209686.9989038;-38.13080360867914
1739209686.998912;-45.120503652039325
1739209686.9989202;-45.120503652039325
1739209686.9989285;-33.981070128970906
1739209686.998937;-45.120503652039325
1739209686.998945;-38.13080360867914
1739209686.9989533;-29.438486411369333
1739209686.9989617;-38.13080360867914
1739209686.9989698;-38.13080360867914
1739209686.9989781;-38.13080360867914
1739209686.9989865;-38.13080360867914
1739209686.9989946;-45.120503652039325
1739209686.999003;-45.120503652039325
1739209686.9990113;-45.120503652039325
1739209686.9990194;-45.120503652039325
1739209686.9990277;-38.13080360867914
1739209686.9990358;-45.120503652039325
1739209686.9990442;-45.120503652039325
1739209686.9990525;-38.13080360867914
1739209686.9990606;-38.13080360867914
1739209686.999069;-45.120503652039325
1739209686.9990773;-38.13080360867914
1739209686.9990854;-29.438486411369333
1739209686.9990938;-38.13080360867914
1739209686.999102;-45.120503652039325
1739209686.9991102;-45.120503652039325
1739209686.9991186;-45.120503652039325
1739209686.999127;-45.120503652039325
1739209686.999135;-45.120503652039325
1739209686.9991434;-45.120503652039325
1739209686.9991517;-45.120503652039325
1739209686.9991598;-45.120503652039325
1739209686.9991682;-45.120503652039325
1739209686.9991765;-45.120503652039325
1739209686.9991846;-31.141103565318893
1739209686.999193;-38.13080360867914
1739209686.999201;-45.120503652039325
1739209686.9992094;-45.120503652039325
1739209686.9992177;-45.120503652039325
1739209686.9992259;-38.13080360867914
1739209686.9992342;-38.13080360867914
1739209686.9992425;-38.13080360867914
1739209686.9992507;-45.120503652039325
1739209686.999259;-35.57807855764607
1739209686.9992673;-35.57807855764607
1739209686.9992754;-38.13080360867914
1739209686.9992838;-35.57807855764607
1739209686.9992921;-38.13080360867914
1739209686.9993002;-38.13080360867914
1739209686.9993086;-45.120503652039325
1739209686.999317;-38.13080360867914
1739209686.999325;-38.13080360867914
1739209686.9993334;-38.13080360867914
1739209686.9993417;-38.13080360867914
1739209686.9993498;-45.120503652039325
1739209686.9993582;-45.120503652039325
1739209686.9993665;-45.120503652039325
1739209686.9993746;-38.13080360867914
1739209686.999383;-45.120503652039325
1739209686.999391;-33.981070128970906
1739209686.9993994;-45.120503652039325
1739209686.9994078;-38.13080360867914
1739209686.9994159;-38.13080360867914
1739209686.9994242;-38.13080360867914
1739209686.9994326;-45.120503652039325
1739209686.9994407;-38.13080360867914
1739209686.999449;-45.120503652039325
1739209686.9994574;-45.120503652039325
1739209686.9994655;-45.120503652039325
1739209686.9994738;-45.120503652039325
1739209686.9994822;-45.120503652039325
1739209686.9994903;-38.13080360867914
1739209686.9994986;-38.13080360867914
1739209686.999507;-38.13080360867914
1739209686.999515;-35.57807855764607
1739209686.9995234;-38.13080360867914
1739209686.9995317;-38.13080360867914
1739209686.9995399;-38.13080360867914
1739209686.9995482;-45.120503652039325
1739209686.9995565;-33.981070128970906
1739209686.9995646;-45.120503652039325
1739209686.999573;-38.13080360867914
1739209686.999581;-38.13080360867914
1739209686.9995894;-45.120503652039325
1739209686.9995978;-38.13080360867914
1739209686.999606;-45.120503652039325
1739209686.9996142;-45.120503652039325
1739209686.9996226;-33.981070128970906
1739209686.9996307;-38.13080360867914
1739209686.999639;-45.120503652039325
1739209686.9996474;-38.13080360867914
1739209686.9996555;-35.57807855764607
1739209686.9996638;-45.120503652039325
1739209686.9996722;-38.13080360867914
1739209686.9996803;-45.120503652039325
1739209686.9996886;-38.13080360867914
1739209686.999697;-45.120503652039325
1739209686.999705;-45.120503652039325
1739209686.9997134;-45.120503652039325
1739209686.9997218;-45.120503652039325
1739209686.9997299;-38.13080360867914
1739209686.9997382;-45.120503652039325
1739209686.9997463;-38.13080360867914
1739209686.9997547;-31.141103565318915
1739209686.999763;-38.13080360867914
1739209686.999771;-38.13080360867914
1739209686.9997795;-45.120503652039325
1739209686.9997878;-32.816014438256545
1739209686.999796;-32.816014438256545
1739209686.9998043;-38.13080360867914
1739209686.9998126;-45.120503652039325
1739209686.9998207;-38.13080360867914
1739209686.999829;-38.13080360867914
1739209686.9998374;-45.120503652039325
1739209686.9998455;-38.13080360867914
1739209686.9998538;-45.120503652039325
1739209686.9998622;-38.13080360867914
1739209686.9998703;-45.120503652039325
1739209686.9998786;-45.120503652039325
1739209686.999887;-38.13080360867914
1739209686.999895;-38.13080360867914
1739209686.9999034;-38.13080360867914
1739209686.9999118;-38.13080360867914
1739209686.99992;-33.981070128970906
1739209686.9999282;-38.13080360867914
1739209686.9999363;-45.120503652039325
1739209686.9999447;-45.120503652039325
1739209686.999953;-38.13080360867914
1739209686.9999611;-38.13080360867914
1739209686.9999695;-38.13080360867914
1739209686.9999778;-45.120503652039325
1739209686.999986;-45.120503652039325
1739209686.9999943;-45.120503652039325
1739209687.0000026;-45.120503652039325
1739209687.0000107;-38.13080360867914
1739209687.000019;-38.13080360867914
1739209687.0000274;-45.120503652039325
1739209687.0000355;-38.13080360867914
1739209687.0000439;-45.120503652039325
1739209687.0000522;-38.13080360867914
1739209687.0000603;-35.57807855764607
1739209687.0000687;-38.13080360867914
1739209687.000077;-45.120503652039325
1739209687.000085;-38.13080360867914
1739209687.0000935;-32.816014438256545
1739209687.0001016;-38.13080360867914
1739209687.00011;-38.13080360867914
1739209687.0001183;-38.13080360867914
1739209687.0001264;-35.57807855764607
1739209687.0001347;-38.13080360867914
1739209687.000143;-45.120503652039325
1739209687.0001512;-45.120503652039325
1739209687.0001595;-38.13080360867914
1739209687.0001678;-35.57807855764607
1739209687.000176;-45.120503652039325
1739209687.0001843;-38.13080360867914
1739209687.0001926;-38.13080360867914
1739209687.0002007;-38.13080360867914
1739209687.000209;-45.120503652039325
1739209687.0002174;-31.141103565318915
1739209687.0002255;-28.58837851428586
1739209687.000234;-38.13080360867914
1739209687.0002422;-45.120503652039325
1739209687.0002503;-38.13080360867914
1739209687.0002587;-31.141103565318893
1739209687.000267;-45.120503652039325
1739209687.0002751;-38.13080360867914
1739209687.0002835;-45.120503652039325
1739209687.0002916;-45.120503652039325
1739209687.0003;-35.57807855764607
1739209687.0003083;-38.13080360867914
1739209687.0003164;-45.120503652039325
1739209687.0003247;-38.13080360867914
1739209687.000333;-35.57807855764607
1739209687.0003412;-45.120503652039325
1739209687.0003495;-33.981070128970906
1739209687.0003579;-30.49652367304973
1739209687.000366;-45.120503652039325
1739209687.0003743;-45.120503652039325
1739209687.0003827;-35.57807855764607
1739209687.0003908;-45.120503652039325
1739209687.000399;-38.13080360867914
1739209687.0004075;-33.981070128970906
1739209687.0004156;-45.120503652039325
1739209687.000424;-45.120503652039325
1739209687.0004323;-45.120503652039325
1739209687.0004404;-38.13080360867914
1739209687.0004487;-38.13080360867914
1739209687.000457;-38.13080360867914
1739209687.0004652;-38.13080360867914
1739209687.0004735;-38.13080360867914
1739209687.0004816;-38.13080360867914
1739209687.00049;-45.120503652039325
1739209687.0004983;-38.13080360867914
1739209687.0005064;-38.13080360867914
1739209687.0005147;-45.120503652039325
1739209687.000523;-45.120503652039325
1739209687.0005312;-38.13080360867914
1739209687.0005395;-35.57807855764607
1739209687.000548;-38.13080360867914
1739209687.000556;-29.438486411369333
1739209687.0005643;-38.13080360867914
1739209687.0005727;-35.57807855764607
1739209687.0005808;-38.13080360867914
1739209687.0005891;-38.13080360867914
1739209687.0005975;-38.13080360867914
1739209687.0006056;-38.13080360867914
1739209687.000614;-38.13080360867914
1739209687.0006223;-35.57807855764607
1739209687.0006304;-45.120503652039325
1739209687.0006387;-33.981070128970906
1739209687.0006468;-45.120503652039325
1739209687.0006552;-38.13080360867914
1739209687.0006635;-33.981070128970906
1739209687.0006716;-35.57807855764607
1739209687.00068;-38.13080360867914
1739209687.0006883;-29.438486411369333
1739209687.0006964;-38.13080360867914
1739209687.0007048;-45.120503652039325
1739209687.000713;-38.13080360867914
1739209687.0007212;-45.120503652039325
1739209687.0007296;-38.13080360867914
1739209687.0007317;-35.57807855764607
1739209687.0007336;-38.13080360867914
1739209687.0007358;-45.120503652039325
1739209687.0007377;-45.120503652039325
1739209687.0007398;-45.120503652039325
1739209687.000742;-45.120503652039325
1739209687.0007439;-45.120503652039325
1739209687.000746;-38.13080360867914
1739209687.0007482;-35.57807855764607
1739209687.00075;-45.120503652039325
1739209687.0007522;-45.120503652039325
1739209687.000754;-45.120503652039325
1739209687.0007563;-45.120503652039325
1739209687.0007584;-45.120503652039325
1739209687.0007603;-45.120503652039325
1739209687.0007625;-45.120503652039325
1739209687.0007644;-38.13080360867914
1739209687.0007665;-45.120503652039325
1739209687.0007687;-35.57807855764607
1739209687.0007706;-33.981070128970906
1739209687.0007727;-38.13080360867914
1739209687.0007749;-45.120503652039325
1739209687.0007768;-35.57807855764607
1739209687.000779;-38.13080360867914
1739209687.0007808;-45.120503652039325
1739209687.000783;-38.13080360867914
1739209687.000785;-45.120503652039325
1739209687.000787;-38.13080360867914
1739209687.0007892;-35.57807855764607
1739209687.000791;-45.120503652039325
1739209687.0007932;-45.120503652039325
1739209687.0007954;-38.13080360867914
1739209687.0007973;-45.120503652039325
1739209687.0007994;-45.120503652039325
1739209687.0008016;-35.57807855764607
1739209687.0008035;-38.13080360867914
1739209687.0008056;-45.120503652039325
1739209687.0008075;-38.13080360867914
1739209687.0008097;-35.57807855764607
1739209687.0008118;-38.13080360867914
1739209687.0008137;-45.120503652039325
1739209687.0008159;-45.120503652039325
1739209687.0008178;-45.120503652039325
1739209687.00082;-38.13080360867914
1739209687.000822;-45.120503652039325
1739209687.000824;-45.120503652039325
1739209687.0008261;-35.57807855764607
1739209687.0008283;-38.13080360867914
1739209687.0008302;-45.120503652039325
1739209687.0008323;-45.120503652039325
1739209687.0008342;-35.57807855764607
1739209687.0008364;-38.13080360867914
1739209687.0008385;-45.120503652039325
1739209687.0008404;-45.120503652039325
1739209687.0008426;-38.13080360867914
1739209687.0008445;-45.120503652039325
1739209687.0008466;-38.13080360867914
1739209687.0008488;-38.13080360867914
1739209687.0008507;-38.13080360867914
1739209687.0008528;-33.981070128970906
1739209687.000855;-38.13080360867914
1739209687.0008569;-45.120503652039325
1739209687.000859;-38.13080360867914
1739209687.000861;-35.57807855764607
1739209687.000863;-45.120503652039325
1739209687.0008652;-31.141103565318915
1739209687.0008671;-38.13080360867914
1739209687.0008693;-38.13080360867914
1739209687.0008712;-45.120503652039325
1739209687.0008733;-45.120503652039325
1739209687.0008755;-45.120503652039325
1739209687.0008774;-45.120503652039325
1739209687.0008795;-45.120503652039325
1739209687.0008817;-45.120503652039325
1739209687.0008836;-45.120503652039325
1739209687.0008857;-38.13080360867914
1739209687.0008876;-38.13080360867914
1739209687.0008898;-45.120503652039325
1739209687.000892;-32.816014438256545
1739209687.0008938;-38.13080360867914
1739209687.000896;-45.120503652039325
1739209687.000898;-38.13080360867914
1739209687.0009;-35.57807855764607
1739209687.0009022;-38.13080360867914
1739209687.000904;-45.120503652039325
1739209687.0009062;-38.13080360867914
1739209687.0009084;-38.13080360867914
1739209687.0009103;-38.13080360867914
1739209687.0009124;-45.120503652039325
1739209687.0009143;-38.13080360867914
1739209687.0009165;-35.57807855764607
1739209687.0009186;-31.141103565318915
1739209687.0009205;-45.120503652039325
1739209687.0009227;-33.981070128970906
1739209687.0009246;-38.13080360867914
1739209687.0009267;-45.120503652039325
1739209687.0009289;-45.120503652039325
1739209687.0009308;-38.13080360867914
1739209687.000933;-45.120503652039325
1739209687.000935;-31.141103565318915
1739209687.000937;-33.981070128970906
1739209687.0009391;-45.120503652039325
1739209687.000941;-35.57807855764607
1739209687.0009432;-38.13080360867914
1739209687.0009453;-45.120503652039325
1739209687.0009472;-45.120503652039325
1739209687.0009494;-33.981070128970906
1739209687.0009513;-32.81601443825658
1739209687.0009534;-45.120503652039325
1739209687.0009556;-45.120503652039325
1739209687.0009575;-45.120503652039325
1739209687.0009596;-45.120503652039325
1739209687.0009618;-45.120503652039325
1739209687.0009637;-38.13080360867914
1739209687.0009658;-45.120503652039325
1739209687.0009677;-31.141103565318915
1739209687.00097;-30.49652367304973
1739209687.000972;-38.13080360867914
1739209687.000974;-38.13080360867914
1739209687.000976;-35.57807855764607
1739209687.000978;-38.13080360867914
1739209687.0009801;-45.120503652039325
1739209687.0009823;-45.120503652039325
1739209687.0009842;-45.120503652039325
1739209687.0009863;-38.13080360867914
1739209687.0009885;-45.120503652039325
1739209687.0009904;-45.120503652039325
1739209687.0009925;-38.13080360867914
1739209687.0009944;-35.57807855764607
1739209687.0009966;-38.13080360867914
1739209687.0009987;-45.120503652039325
1739209687.0010006;-45.120503652039325
1739209687.0010028;-38.13080360867914
1739209687.0010047;-38.13080360867914
1739209687.0010068;-45.120503652039325
1739209687.001009;-45.120503652039325
1739209687.001011;-38.13080360867914
1739209687.001013;-38.13080360867914
1739209687.0010152;-45.120503652039325
1739209687.001017;-31.141103565318915
1739209687.0010192;-26.991370085610736
1739209687.0010211;-33.981070128970906
1739209687.0010233;-45.120503652039325
1739209687.0010254;-38.13080360867914
1739209687.0010273;-45.120503652039325
1739209687.0010295;-45.120503652039325
1739209687.0010314;-45.120503652039325
1739209687.0010335;-45.120503652039325
1739209687.0010357;-45.120503652039325
1739209687.0010376;-38.13080360867914
1739209687.0010397;-45.120503652039325
1739209687.001042;-38.13080360867914
1739209687.0010438;-35.57807855764607
1739209687.001046;-45.120503652039325
1739209687.0010478;-45.120503652039325
1739209687.00105;-38.13080360867914
1739209687.0010521;-45.120503652039325
1739209687.001054;-38.13080360867914
1739209687.0010562;-45.120503652039325
1739209687.001058;-45.120503652039325
1739209687.0010602;-33.981070128970906
1739209687.0010624;-33.981070128970906
1739209687.0010643;-45.120503652039325
1739209687.0010664;-38.13080360867914
1739209687.0010686;-33.981070128970906
1739209687.0010705;-45.120503652039325
1739209687.0010726;-32.816014438256545
1739209687.0010746;-32.816014438256545
1739209687.0010767;-38.13080360867914
1739209687.0010788;-45.120503652039325
1739209687.0010808;-33.981070128970906
1739209687.001083;-45.120503652039325
1739209687.0010848;-45.120503652039325
1739209687.001087;-38.13080360867914
1739209687.001089;-38.13080360867914
1739209687.001091;-38.13080360867914
1739209687.0010931;-38.13080360867914
1739209687.0010953;-35.57807855764607
1739209687.0010972;-32.816014438256545
1739209687.0010993;-38.13080360867914
1739209687.0011013;-45.120503652039325
1739209687.0011034;-45.120503652039325
1739209687.0011055;-45.120503652039325
1739209687.0011075;-45.120503652039325
1739209687.0011096;-38.13080360867914
1739209687.0011115;-35.57807855764607
1739209687.0011137;-45.120503652039325
1739209687.0011158;-38.13080360867914
1739209687.0011177;-38.13080360867914
1739209687.0011199;-45.120503652039325
1739209687.001122;-45.120503652039325
1739209687.001124;-38.13080360867914
1739209687.001126;-35.57807855764607
1739209687.001128;-38.13080360867914
1739209687.00113;-45.120503652039325
1739209687.0011322;-38.13080360867914
1739209687.0011342;-35.57807855764607
1739209687.0011363;-33.981070128970906
1739209687.0011382;-45.120503652039325
1739209687.0011404;-45.120503652039325
1739209687.0011425;-45.120503652039325
1739209687.0011444;-38.13080360867914
1739209687.0011466;-45.120503652039325
1739209687.0011487;-45.120503652039325
1739209687.0011506;-38.13080360867914
1739209687.0011528;-38.13080360867914
1739209687.0011547;-45.120503652039325
1739209687.0011568;-38.13080360867914
1739209687.001159;-32.816014438256545
1739209687.0011609;-38.13080360867914
1739209687.001163;-38.13080360867914
1739209687.001165;-45.120503652039325
1739209687.001167;-38.13080360867914
1739209687.0011692;-33.981070128970906
1739209687.001171;-45.120503652039325
1739209687.0011733;-45.120503652039325
1739209687.0011754;-38.13080360867914
1739209687.0011773;-38.13080360867914
1739209687.0011795;-45.120503652039325
1739209687.0011814;-38.13080360867914
1739209687.0011835;-45.120503652039325
1739209687.0011857;-38.13080360867914
1739209687.0011876;-35.57807855764607
1739209687.0011897;-38.13080360867914
1739209687.0011916;-38.13080360867914
1739209687.0011938;-45.120503652039325
1739209687.001196;-45.120503652039325
1739209687.0011978;-45.120503652039325
1739209687.0012;-38.13080360867914
1739209687.001202;-38.13080360867914
1739209687.001204;-45.120503652039325
1739209687.0012062;-38.13080360867914
1739209687.001208;-38.13080360867914
1739209687.0012102;-33.981070128970906
1739209687.0012124;-45.120503652039325
1739209687.0012143;-38.13080360867914
1739209687.0012164;-35.57807855764607
1739209687.0012183;-31.141103565318915
1739209687.0012205;-45.120503652039325
1739209687.0012226;-45.120503652039325
1739209687.0012245;-45.120503652039325
1739209687.0012267;-45.120503652039325
1739209687.0012288;-45.120503652039325
1739209687.0012307;-45.120503652039325
1739209687.0012329;-38.13080360867914
1739209687.0012348;-38.13080360867914
1739209687.001237;-38.13080360867914
1739209687.001239;-45.120503652039325
1739209687.001241;-38.13080360867914
1739209687.001243;-38.13080360867914
1739209687.001245;-45.120503652039325
1739209687.0012472;-38.13080360867914
1739209687.0012493;-35.57807855764607
1739209687.0012512;-30.49652367304973
1739209687.0012534;-45.120503652039325
1739209687.0012555;-38.13080360867914
1739209687.0012574;-35.57807855764607
1739209687.0012596;-33.981070128970906
1739209687.0012615;-45.120503652039325
1739209687.0012636;-45.120503652039325
1739209687.0012658;-45.120503652039325
1739209687.0012677;-28.58837851428586
1739209687.0012698;-38.13080360867914
1739209687.0012717;-45.120503652039325
1739209687.0012739;-38.13080360867914
1739209687.001276;-38.13080360867914
1739209687.001278;-45.120503652039325
1739209687.00128;-33.981070128970906
1739209687.001282;-31.141103565318915
1739209687.0012841;-45.120503652039325
1739209687.0012863;-32.816014438256545
1739209687.0012882;-45.120503652039325
1739209687.0012903;-38.13080360867914
1739209687.0012925;-38.13080360867914
1739209687.0012944;-38.13080360867914
1739209687.0012965;-38.13080360867914
1739209687.0012984;-38.13080360867914
1739209687.0013006;-32.816014438256545
1739209687.0013027;-33.981070128970906
1739209687.0013046;-38.13080360867914
1739209687.0013068;-38.13080360867914
1739209687.0013087;-33.981070128970906
1739209687.0013108;-35.57807855764607
1739209687.001313;-45.120503652039325
1739209687.0013149;-45.120503652039325
1739209687.001317;-28.992665084841942
1739209687.0013192;-33.981070128970906
1739209687.001321;-38.13080360867914
1739209687.0013232;-45.120503652039325
1739209687.0013251;-45.120503652039325
1739209687.0013273;-45.120503652039325
1739209687.0013294;-45.120503652039325
1739209687.0013313;-45.120503652039325
1739209687.0013335;-45.120503652039325
1739209687.0013354;-45.120503652039325
1739209687.0013375;-38.13080360867914
1739209687.0013397;-38.13080360867914
1739209687.0013416;-38.13080360867914
1739209687.0013437;-45.120503652039325
1739209687.0013459;-45.120503652039325
1739209687.0013478;-45.120503652039325
1739209687.00135;-45.120503652039325
1739209687.0013518;-32.816014438256545
1739209687.001354;-33.981070128970906
1739209687.0013561;-45.120503652039325
1739209687.001358;-38.13080360867914
1739209687.0013602;-35.57807855764607
1739209687.001362;-38.13080360867914
1739209687.0013642;-32.816014438256545
1739209687.0013664;-33.981070128970906
1739209687.0013683;-38.13080360867914
1739209687.0013704;-38.13080360867914
1739209687.0013726;-45.120503652039325
1739209687.0013745;-38.13080360867914
1739209687.0013766;-45.120503652039325
1739209687.0013785;-45.120503652039325
1739209687.0013807;-45.120503652039325
1739209687.0013828;-45.120503652039325
1739209687.0013847;-38.13080360867914
1739209687.001387;-38.13080360867914
1739209687.0013888;-45.120503652039325
1739209687.001391;-38.13080360867914
1739209687.001393;-32.816014438256545
1739209687.001395;-33.981070128970906
1739209687.0013971;-45.120503652039325
1739209687.0013993;-38.13080360867914
1739209687.0014012;-32.816014438256545
1739209687.0014033;-45.120503652039325
1739209687.0014052;-45.120503652039325
1739209687.0014074;-38.13080360867914
1739209687.0014095;-33.981070128970906
1739209687.0014114;-38.13080360867914
1739209687.0014136;-45.120503652039325
1739209687.0014155;-38.13080360867914
1739209687.0014176;-45.120503652039325
1739209687.0014198;-45.120503652039325
1739209687.0014217;-38.13080360867914
1739209687.0014238;-38.13080360867914
1739209687.001426;-38.13080360867914
1739209687.001428;-45.120503652039325
1739209687.00143;-45.120503652039325
1739209687.001432;-45.120503652039325
1739209687.001434;-29.438486411369333
1739209687.0014362;-38.13080360867914
1739209687.0014381;-45.120503652039325
1739209687.0014403;-45.120503652039325
1739209687.0014422;-38.13080360867914
1739209687.0014443;-38.13080360867914
1739209687.0014465;-45.120503652039325
1739209687.0014484;-38.13080360867914
1739209687.0014505;-45.120503652039325
1739209687.0014527;-45.120503652039325
1739209687.0014546;-35.57807855764607
1739209687.0014567;-38.13080360867914
1739209687.0014586;-45.120503652039325
1739209687.0014608;-45.120503652039325
1739209687.001463;-38.13080360867914
1739209687.0014648;-45.120503652039325
1739209687.001467;-45.120503652039325
1739209687.001469;-38.13080360867914
1739209687.001471;-35.57807855764607
1739209687.0014732;-38.13080360867914
1739209687.001475;-38.13080360867914
1739209687.0014772;-45.120503652039325
1739209687.0014794;-45.120503652039325
1739209687.0014813;-33.981070128970906
1739209687.0014834;-31.141103565318915
1739209687.0014853;-35.57807855764607
1739209687.0014875;-38.13080360867914
1739209687.0014896;-45.120503652039325
1739209687.0014915;-45.120503652039325
1739209687.0014937;-38.13080360867914
1739209687.0014956;-38.13080360867914
1739209687.0014977;-38.13080360867914
1739209687.0015;-33.981070128970956
1739209687.0015018;-45.120503652039325
1739209687.001504;-35.57807855764607
1739209687.001506;-45.120503652039325
1739209687.001508;-45.120503652039325
1739209687.0015101;-38.13080360867914
1739209687.001512;-38.13080360867914
1739209687.0015142;-45.120503652039325
1739209687.0015163;-28.58837851428586
1739209687.0015182;-33.981070128970906
1739209687.0015204;-45.120503652039325
1739209687.0015223;-38.13080360867914
1739209687.0015244;-32.816014438256545
1739209687.0015266;-45.120503652039325
1739209687.0015285;-45.120503652039325
1739209687.0015306;-38.13080360867914
1739209687.0015328;-33.981070128970906
1739209687.0015347;-31.141103565318915
1739209687.0015368;-45.120503652039325
1739209687.0015388;-38.13080360867914
1739209687.001541;-32.816014438256545
1739209687.001543;-38.13080360867914
1739209687.001545;-38.13080360867914
1739209687.001547;-38.13080360867914
1739209687.001549;-45.120503652039325
1739209687.0015512;-38.13080360867914
1739209687.0015533;-38.13080360867914
1739209687.0015552;-38.13080360867914
1739209687.0015574;-38.13080360867914
1739209687.0015595;-45.120503652039325
1739209687.0015614;-38.13080360867914
1739209687.0015635;-45.120503652039325
1739209687.0015655;-33.981070128970906
1739209687.0015676;-28.992665084841942
1739209687.0015697;-45.120503652039325
1739209687.0015717;-38.13080360867914
1739209687.0015738;-38.13080360867914
1739209687.0015757;-33.981070128970906
1739209687.0015779;-38.13080360867914
1739209687.00158;-45.120503652039325
1739209687.001582;-45.120503652039325
1739209687.001584;-45.120503652039325
1739209687.0015862;-38.13080360867914
1739209687.001588;-38.13080360867914
1739209687.0015903;-45.120503652039325
1739209687.0015922;-38.13080360867914
1739209687.0015943;-35.57807855764607
1739209687.0015965;-45.120503652039325
1739209687.0015984;-38.13080360867914
1739209687.0016005;-31.141103565318915
1739209687.0016024;-45.120503652039325
1739209687.0016046;-45.120503652039325
1739209687.0016067;-33.981070128970906
1739209687.0016086;-38.13080360867914
1739209687.0016108;-45.120503652039325
1739209687.001613;-38.13080360867914
1739209687.0016148;-45.120503652039325
1739209687.001617;-38.13080360867914
1739209687.0016189;-45.120503652039325
1739209687.001621;-38.13080360867914
1739209687.0016232;-45.120503652039325
1739209687.001625;-38.13080360867914
1739209687.0016272;-38.13080360867914
1739209687.001629;-38.13080360867914
1739209687.0016313;-38.13080360867914
1739209687.0016334;-38.13080360867914
1739209687.0016353;-45.120503652039325
1739209687.0016375;-38.13080360867914
1739209687.0016396;-38.13080360867914
