CAN Message; 0x1a7:00001b0c22d0b5b9
Timestamp;Amplitude
1739209781.2660925;-45.120503652039325
1739209781.2660966;-45.120503652039325
1739209781.266101;-45.120503652039325
1739209781.266105;-45.120503652039325
1739209781.266109;-38.13080360867914
1739209781.2661133;-38.13080360867914
1739209781.2661173;-45.120503652039325
1739209781.2661216;-38.13080360867914
1739209781.2661257;-38.13080360867914
1739209781.2661297;-38.13080360867914
1739209781.266134;-45.120503652039325
1739209781.266138;-32.816014438256545
1739209781.2661424;-38.13080360867914
1739209781.2661464;-45.120503652039325
1739209781.2661505;-38.13080360867914
1739209781.2661548;-38.13080360867914
1739209781.2661588;-38.13080360867914
1739209781.2661629;-38.13080360867914
1739209781.2661672;-38.13080360867914
1739209781.2661712;-38.13080360867914
1739209781.2661755;-45.120503652039325
1739209781.2661796;-45.120503652039325
1739209781.2661836;-38.13080360867914
1739209781.266188;-45.120503652039325
1739209781.266192;-45.120503652039325
1739209781.2661963;-35.57807855764607
1739209781.2662003;-38.13080360867914
1739209781.2662044;-38.13080360867914
1739209781.2662086;-45.120503652039325
1739209781.2662127;-45.120503652039325
1739209781.2662168;-45.120503652039325
1739209781.266221;-32.816014438256545
1739209781.266225;-32.816014438256545
1739209781.2662294;-45.120503652039325
1739209781.2662334;-38.13080360867914
1739209781.2662375;-35.57807855764607
1739209781.2662418;-35.57807855764607
1739209781.2662458;-45.120503652039325
1739209781.2662501;-45.120503652039325
1739209781.2662542;-45.120503652039325
1739209781.2662582;-45.120503652039325
1739209781.2662625;-45.120503652039325
1739209781.2662666;-45.120503652039325
1739209781.2662706;-45.120503652039325
1739209781.266275;-38.13080360867914
1739209781.266279;-45.120503652039325
1739209781.2662833;-45.120503652039325
1739209781.2662873;-45.120503652039325
1739209781.2662914;-45.120503652039325
1739209781.2662957;-38.13080360867914
1739209781.2662997;-45.120503652039325
1739209781.266304;-33.981070128970906
1739209781.266308;-45.120503652039325
1739209781.2663121;-38.13080360867914
1739209781.2663164;-45.120503652039325
1739209781.2663205;-31.141103565318893
1739209781.2663245;-31.141103565318893
1739209781.2663288;-45.120503652039325
1739209781.2663329;-45.120503652039325
1739209781.2663372;-35.57807855764607
1739209781.2663412;-35.57807855764607
1739209781.2663453;-35.57807855764607
1739209781.2663496;-35.57807855764607
1739209781.2663536;-45.120503652039325
1739209781.266358;-45.120503652039325
1739209781.266362;-35.57807855764607
1739209781.266366;-38.13080360867914
1739209781.2663703;-45.120503652039325
1739209781.2663743;-45.120503652039325
1739209781.2663784;-38.13080360867914
1739209781.2663827;-45.120503652039325
1739209781.2663867;-45.120503652039325
1739209781.266391;-38.13080360867914
1739209781.266395;-38.13080360867914
1739209781.2663991;-45.120503652039325
1739209781.2664034;-45.120503652039325
1739209781.2664075;-38.13080360867914
1739209781.2664118;-38.13080360867914
1739209781.2664158;-45.120503652039325
1739209781.26642;-38.13080360867914
1739209781.2664242;-38.13080360867914
1739209781.2664282;-38.13080360867914
1739209781.2664325;-38.13080360867914
1739209781.2664366;-45.120503652039325
1739209781.2664406;-38.13080360867914
1739209781.266445;-38.13080360867914
1739209781.266449;-45.120503652039325
1739209781.266453;-45.120503652039325
1739209781.2664573;-31.141103565318943
1739209781.2664614;-45.120503652039325
1739209781.2664657;-33.981070128970906
1739209781.2664697;-45.120503652039325
1739209781.2664738;-45.120503652039325
1739209781.266478;-38.13080360867914
1739209781.266482;-38.13080360867914
1739209781.2664864;-35.57807855764607
1739209781.2664905;-28.58837851428586
1739209781.2664945;-38.13080360867914
1739209781.2664988;-33.981070128970906
1739209781.2665029;-38.13080360867914
1739209781.266507;-45.120503652039325
1739209781.2665112;-38.13080360867914
1739209781.2665153;-38.13080360867914
1739209781.2665195;-38.13080360867914
1739209781.2665236;-38.13080360867914
1739209781.2665277;-38.13080360867914
1739209781.266532;-38.13080360867914
1739209781.266536;-45.120503652039325
1739209781.2665403;-35.57807855764607
1739209781.2665443;-35.57807855764607
1739209781.2665484;-38.13080360867914
1739209781.2665527;-45.120503652039325
1739209781.2665567;-45.120503652039325
1739209781.2665608;-45.120503652039325
1739209781.266565;-38.13080360867914
1739209781.2665691;-45.120503652039325
1739209781.2665734;-45.120503652039325
1739209781.2665775;-38.13080360867914
1739209781.2665815;-38.13080360867914
1739209781.2665858;-45.120503652039325
1739209781.2665899;-33.981070128970906
1739209781.2665942;-45.120503652039325
1739209781.2665982;-45.120503652039325
1739209781.2666023;-45.120503652039325
1739209781.2666066;-38.13080360867914
1739209781.2666106;-33.981070128970906
1739209781.2666147;-45.120503652039325
1739209781.266619;-45.120503652039325
1739209781.266623;-38.13080360867914
1739209781.2666273;-38.13080360867914
1739209781.2666314;-45.120503652039325
1739209781.2666354;-45.120503652039325
1739209781.2666397;-45.120503652039325
1739209781.2666438;-45.120503652039325
1739209781.266648;-45.120503652039325
1739209781.266652;-45.120503652039325
1739209781.2666562;-38.13080360867914
1739209781.2666605;-45.120503652039325
1739209781.2666645;-38.13080360867914
1739209781.2666688;-38.13080360867914
1739209781.2666728;-45.120503652039325
1739209781.266677;-45.120503652039325
1739209781.2666812;-45.120503652039325
1739209781.2666852;-38.13080360867914
1739209781.2666893;-33.981070128970906
1739209781.2666936;-45.120503652039325
1739209781.2666976;-45.120503652039325
1739209781.266702;-38.13080360867914
1739209781.266706;-38.13080360867914
1739209781.26671;-45.120503652039325
1739209781.2667143;-45.120503652039325
1739209781.2667184;-35.57807855764607
1739209781.2667227;-38.13080360867914
1739209781.2667267;-38.13080360867914
1739209781.2667308;-38.13080360867914
1739209781.266735;-38.13080360867914
1739209781.2667391;-45.120503652039325
1739209781.2667432;-45.120503652039325
1739209781.2667475;-45.120503652039325
1739209781.2667515;-35.57807855764607
1739209781.2667558;-33.981070128970906
1739209781.2667599;-38.13080360867914
1739209781.266764;-45.120503652039325
1739209781.2667682;-38.13080360867914
1739209781.2667723;-33.981070128970906
1739209781.2667766;-45.120503652039325
1739209781.2667806;-45.120503652039325
1739209781.2667847;-45.120503652039325
1739209781.266789;-45.120503652039325
1739209781.266793;-45.120503652039325
1739209781.266797;-45.120503652039325
1739209781.2668014;-35.57807855764607
1739209781.2668054;-38.13080360867914
1739209781.2668097;-38.13080360867914
1739209781.2668138;-38.13080360867914
1739209781.2668178;-38.13080360867914
1739209781.266822;-38.13080360867914
1739209781.2668262;-38.13080360867914
1739209781.2668304;-45.120503652039325
1739209781.2668345;-38.13080360867914
1739209781.2668386;-35.57807855764607
1739209781.2668428;-45.120503652039325
1739209781.266847;-38.13080360867914
1739209781.266851;-38.13080360867914
1739209781.2668552;-38.13080360867914
1739209781.2668593;-26.991370085610722
1739209781.2668636;-35.57807855764607
1739209781.2668676;-45.120503652039325
1739209781.2668717;-35.57807855764607
1739209781.266876;-30.49652367304973
1739209781.26688;-38.13080360867914
1739209781.2668843;-38.13080360867914
1739209781.2668884;-38.13080360867914
1739209781.2668924;-38.13080360867914
1739209781.2668967;-38.13080360867914
1739209781.2669008;-45.120503652039325
1739209781.2669048;-38.13080360867914
1739209781.2669091;-38.13080360867914
1739209781.2669132;-38.13080360867914
1739209781.2669175;-45.120503652039325
1739209781.2669215;-45.120503652039325
1739209781.2669256;-35.57807855764607
1739209781.2669299;-35.57807855764607
1739209781.266934;-45.120503652039325
1739209781.2669382;-45.120503652039325
1739209781.2669423;-33.981070128970906
1739209781.2669463;-45.120503652039325
1739209781.2669506;-38.13080360867914
1739209781.2669547;-38.13080360867914
1739209781.266959;-33.981070128970906
1739209781.266963;-35.57807855764607
1739209781.266967;-45.120503652039325
1739209781.2669713;-45.120503652039325
1739209781.2669754;-38.13080360867914
1739209781.2669795;-45.120503652039325
1739209781.2669837;-45.120503652039325
1739209781.2669878;-45.120503652039325
1739209781.266992;-38.13080360867914
1739209781.2669961;-45.120503652039325
1739209781.2670002;-33.981070128970906
1739209781.2670045;-45.120503652039325
1739209781.2670085;-45.120503652039325
1739209781.2670128;-33.981070128970906
1739209781.267017;-38.13080360867914
1739209781.267021;-38.13080360867914
1739209781.2670252;-28.21854285175415
1739209781.2670293;-33.981070128970906
1739209781.2670333;-38.13080360867914
1739209781.2670376;-38.13080360867914
1739209781.2670417;-38.13080360867914
1739209781.267046;-38.13080360867914
1739209781.26705;-38.13080360867914
1739209781.267054;-45.120503652039325
1739209781.2670584;-45.120503652039325
1739209781.2670624;-45.120503652039325
1739209781.2670667;-38.13080360867914
1739209781.2670708;-38.13080360867914
1739209781.2670748;-35.57807855764607
1739209781.267079;-35.57807855764607
1739209781.2670832;-38.13080360867914
1739209781.2670872;-38.13080360867914
1739209781.2670915;-45.120503652039325
1739209781.2670956;-45.120503652039325
1739209781.2670999;-45.120503652039325
1739209781.267104;-45.120503652039325
1739209781.267108;-45.120503652039325
1739209781.2671123;-45.120503652039325
1739209781.2671163;-35.57807855764607
1739209781.2671206;-38.13080360867914
1739209781.2671247;-38.13080360867914
1739209781.2671287;-35.57807855764607
1739209781.267133;-45.120503652039325
1739209781.267137;-38.13080360867914
1739209781.267141;-35.57807855764607
1739209781.2671454;-38.13080360867914
1739209781.2671494;-38.13080360867914
1739209781.2671537;-38.13080360867914
1739209781.2671578;-45.120503652039325
1739209781.2671618;-45.120503652039325
1739209781.2671661;-38.13080360867914
1739209781.2671702;-45.120503652039325
1739209781.2671745;-38.13080360867914
1739209781.2671785;-33.981070128970906
1739209781.2671826;-45.120503652039325
1739209781.2671869;-38.13080360867914
1739209781.267191;-45.120503652039325
1739209781.267195;-38.13080360867914
1739209781.2671993;-45.120503652039325
1739209781.2672033;-38.13080360867914
1739209781.2672076;-38.13080360867914
1739209781.2672117;-38.13080360867914
1739209781.2672157;-38.13080360867914
1739209781.26722;-45.120503652039325
1739209781.267224;-38.13080360867914
1739209781.2672284;-38.13080360867914
1739209781.2672324;-45.120503652039325
1739209781.2672365;-45.120503652039325
1739209781.2672408;-45.120503652039325
1739209781.2672448;-33.981070128970906
1739209781.267249;-33.981070128970906
1739209781.2672532;-38.13080360867914
1739209781.2672572;-45.120503652039325
1739209781.2672615;-38.13080360867914
1739209781.2672656;-38.13080360867914
1739209781.2672696;-45.120503652039325
1739209781.267274;-38.13080360867914
1739209781.267278;-38.13080360867914
1739209781.2672822;-45.120503652039325
1739209781.2672863;-38.13080360867914
1739209781.2672904;-45.120503652039325
1739209781.2672946;-33.981070128970906
1739209781.2672987;-35.57807855764607
1739209781.267303;-35.57807855764607
1739209781.267307;-45.120503652039325
1739209781.267311;-35.57807855764607
1739209781.2673154;-38.13080360867914
1739209781.2673194;-45.120503652039325
1739209781.2673235;-45.120503652039325
1739209781.2673278;-31.14110356531892
1739209781.2673318;-45.120503652039325
1739209781.2673361;-45.120503652039325
1739209781.2673402;-45.120503652039325
1739209781.2673442;-38.13080360867914
1739209781.2673485;-45.120503652039325
1739209781.2673526;-45.120503652039325
1739209781.2673569;-33.981070128970906
1739209781.267361;-28.992665084841942
1739209781.267365;-38.13080360867914
1739209781.2673693;-38.13080360867914
1739209781.2673733;-35.57807855764607
1739209781.2673774;-33.981070128970906
1739209781.2673817;-45.120503652039325
1739209781.2673857;-38.13080360867914
1739209781.26739;-45.120503652039325
1739209781.267394;-38.13080360867914
1739209781.267398;-38.13080360867914
1739209781.2674024;-38.13080360867914
1739209781.2674065;-45.120503652039325
1739209781.2674108;-45.120503652039325
1739209781.2674148;-45.120503652039325
1739209781.2674189;-45.120503652039325
1739209781.2674232;-38.13080360867914
1739209781.2674272;-38.13080360867914
1739209781.2674313;-38.13080360867914
1739209781.2674356;-45.120503652039325
1739209781.2674396;-32.816014438256545
1739209781.267444;-45.120503652039325
1739209781.267448;-45.120503652039325
1739209781.267452;-45.120503652039325
1739209781.2674563;-33.981070128970906
1739209781.2674603;-30.49652367304973
1739209781.2674646;-33.981070128970906
1739209781.2674687;-38.13080360867914
1739209781.2674727;-45.120503652039325
1739209781.267477;-45.120503652039325
1739209781.267481;-38.13080360867914
1739209781.2674851;-45.120503652039325
1739209781.2674894;-38.13080360867914
1739209781.2674935;-33.981070128970906
1739209781.2674978;-31.141103565318915
1739209781.2675018;-45.120503652039325
1739209781.267506;-45.120503652039325
1739209781.2675102;-45.120503652039325
1739209781.2675142;-45.120503652039325
1739209781.2675185;-45.120503652039325
1739209781.2675226;-38.13080360867914
1739209781.2675266;-38.13080360867914
1739209781.267531;-45.120503652039325
1739209781.267535;-45.120503652039325
1739209781.2675393;-38.13080360867914
1739209781.2675433;-38.13080360867914
1739209781.2675474;-38.13080360867914
1739209781.2675517;-45.120503652039325
1739209781.2675557;-38.13080360867914
1739209781.2675598;-45.120503652039325
1739209781.267564;-38.13080360867914
1739209781.267568;-35.57807855764607
1739209781.2675724;-45.120503652039325
1739209781.2675765;-38.13080360867914
1739209781.2675805;-38.13080360867914
1739209781.2675848;-38.13080360867914
1739209781.2675889;-45.120503652039325
1739209781.2675931;-38.13080360867914
1739209781.2675972;-33.981070128970906
1739209781.2676013;-45.120503652039325
1739209781.2676055;-35.57807855764607
1739209781.2676096;-35.57807855764607
1739209781.2676136;-45.120503652039325
1739209781.267618;-45.120503652039325
1739209781.267622;-45.120503652039325
1739209781.2676263;-33.981070128970906
1739209781.2676303;-38.13080360867914
1739209781.2676344;-38.13080360867914
1739209781.2676387;-45.120503652039325
1739209781.2676427;-45.120503652039325
1739209781.267647;-32.816014438256545
1739209781.267651;-38.13080360867914
1739209781.2676551;-38.13080360867914
1739209781.2676594;-38.13080360867914
1739209781.2676635;-38.13080360867914
1739209781.2676675;-38.13080360867914
1739209781.2676718;-45.120503652039325
1739209781.2676759;-45.120503652039325
1739209781.2676802;-45.120503652039325
1739209781.2676842;-45.120503652039325
1739209781.2676883;-45.120503652039325
1739209781.2676926;-45.120503652039325
1739209781.2676966;-45.120503652039325
1739209781.267701;-45.120503652039325
1739209781.267705;-45.120503652039325
1739209781.267709;-45.120503652039325
1739209781.2677133;-32.816014438256545
1739209781.2677174;-38.13080360867914
1739209781.2677214;-45.120503652039325
1739209781.2677257;-45.120503652039325
1739209781.2677298;-30.49652367304973
1739209781.267734;-32.816014438256545
1739209781.267738;-45.120503652039325
1739209781.2677422;-45.120503652039325
1739209781.2677464;-45.120503652039325
1739209781.2677505;-32.816014438256545
1739209781.2677548;-45.120503652039325
1739209781.2677588;-45.120503652039325
1739209781.267763;-45.120503652039325
1739209781.2677672;-45.120503652039325
1739209781.2677712;-38.13080360867914
1739209781.2677753;-38.13080360867914
1739209781.2677796;-38.13080360867914
1739209781.2677836;-45.120503652039325
1739209781.267788;-45.120503652039325
1739209781.267792;-45.120503652039325
1739209781.267796;-32.816014438256545
1739209781.2678003;-32.816014438256545
1739209781.2678044;-45.120503652039325
1739209781.2678087;-45.120503652039325
1739209781.2678127;-32.816014438256545
1739209781.2678168;-38.13080360867914
1739209781.267821;-45.120503652039325
1739209781.2678251;-45.120503652039325
1739209781.2678294;-45.120503652039325
1739209781.2678335;-32.816014438256545
1739209781.2678375;-45.120503652039325
1739209781.2678418;-45.120503652039325
1739209781.2678459;-45.120503652039325
1739209781.26785;-45.120503652039325
1739209781.2678542;-45.120503652039325
1739209781.2678583;-38.13080360867914
1739209781.2678626;-45.120503652039325
1739209781.2678666;-45.120503652039325
1739209781.2678707;-38.13080360867914
1739209781.267875;-38.13080360867914
1739209781.267879;-45.120503652039325
1739209781.2678833;-45.120503652039325
1739209781.2678874;-38.13080360867914
1739209781.2678914;-45.120503652039325
1739209781.2678957;-31.141103565318893
1739209781.2678998;-26.487275050834715
1739209781.2679038;-45.120503652039325
1739209781.267908;-45.120503652039325
1739209781.2679121;-45.120503652039325
1739209781.2679164;-38.13080360867914
1739209781.2679205;-45.120503652039325
1739209781.2679245;-45.120503652039325
1739209781.2679288;-45.120503652039325
1739209781.267933;-38.13080360867914
1739209781.2679372;-38.13080360867914
1739209781.2679412;-45.120503652039325
1739209781.2679453;-45.120503652039325
1739209781.2679496;-38.13080360867914
1739209781.2679536;-38.13080360867914
1739209781.2679577;-45.120503652039325
1739209781.267962;-38.13080360867914
1739209781.267966;-33.981070128970906
1739209781.2679703;-45.120503652039325
1739209781.2679744;-45.120503652039325
1739209781.2679784;-38.13080360867914
1739209781.2679827;-38.13080360867914
1739209781.2679868;-45.120503652039325
1739209781.267991;-38.13080360867914
1739209781.267995;-45.120503652039325
1739209781.2679992;-38.13080360867914
1739209781.2680035;-45.120503652039325
1739209781.2680075;-45.120503652039325
1739209781.2680116;-45.120503652039325
1739209781.2680159;-38.13080360867914
1739209781.26802;-45.120503652039325
1739209781.2680242;-45.120503652039325
1739209781.2680283;-45.120503652039325
1739209781.2680323;-45.120503652039325
1739209781.2680366;-45.120503652039325
1739209781.2680407;-38.13080360867914
1739209781.268045;-38.13080360867914
1739209781.268049;-38.13080360867914
1739209781.268053;-45.120503652039325
1739209781.2680573;-45.120503652039325
1739209781.2680614;-32.816014438256545
1739209781.2680655;-27.267205301931607
1739209781.2680697;-45.120503652039325
1739209781.2680738;-45.120503652039325
1739209781.268078;-38.13080360867914
1739209781.2680821;-35.57807855764607
1739209781.2680862;-45.120503652039325
1739209781.2632017;-38.13080360867914
1739209781.2632053;-31.141103565318915
1739209781.2632086;-45.120503652039325
1739209781.2632122;-45.120503652039325
1739209781.2632158;-38.13080360867914
1739209781.2632194;-45.120503652039325
1739209781.263223;-45.120503652039325
1739209781.2632263;-38.13080360867914
1739209781.2632298;-38.13080360867914
1739209781.2632334;-38.13080360867914
1739209781.263237;-38.13080360867914
1739209781.2632406;-38.13080360867914
1739209781.263244;-38.13080360867914
1739209781.2632475;-32.816014438256545
1739209781.263251;-38.13080360867914
1739209781.2632546;-45.120503652039325
1739209781.2632582;-45.120503652039325
1739209781.2632616;-38.13080360867914
1739209781.2632651;-38.13080360867914
1739209781.2632687;-38.13080360867914
1739209781.2632723;-45.120503652039325
1739209781.2632759;-38.13080360867914
1739209781.2632792;-35.57807855764607
1739209781.2632828;-45.120503652039325
1739209781.2632864;-38.13080360867914
1739209781.26329;-26.991370085610722
1739209781.2632935;-33.981070128970906
1739209781.2632968;-45.120503652039325
1739209781.2633004;-38.13080360867914
1739209781.263304;-33.981070128970906
1739209781.2633076;-45.120503652039325
1739209781.2633111;-45.120503652039325
1739209781.2633147;-45.120503652039325
1739209781.263318;-45.120503652039325
1739209781.2633216;-38.13080360867914
1739209781.2633252;-38.13080360867914
1739209781.2633288;-45.120503652039325
1739209781.2633324;-38.13080360867914
1739209781.2633357;-45.120503652039325
1739209781.2633393;-45.120503652039325
1739209781.2633429;-38.13080360867914
1739209781.2633464;-38.13080360867914
1739209781.26335;-45.120503652039325
1739209781.2633533;-45.120503652039325
1739209781.263357;-38.13080360867914
1739209781.2633605;-45.120503652039325
1739209781.263364;-30.49652367304973
1739209781.2633677;-45.120503652039325
1739209781.263371;-45.120503652039325
1739209781.2633746;-32.816014438256545
1739209781.2633781;-38.13080360867914
1739209781.2633817;-38.13080360867914
1739209781.2633853;-45.120503652039325
1739209781.2633886;-32.816014438256545
1739209781.2633922;-38.13080360867914
1739209781.2633958;-38.13080360867914
1739209781.2633994;-45.120503652039325
1739209781.263403;-45.120503652039325
1739209781.2634063;-38.13080360867914
1739209781.2634099;-38.13080360867914
1739209781.2634134;-38.13080360867914
1739209781.263417;-38.13080360867914
1739209781.2634206;-38.13080360867914
1739209781.263424;-45.120503652039325
1739209781.2634275;-38.13080360867914
1739209781.263431;-38.13080360867914
1739209781.2634346;-45.120503652039325
1739209781.2634382;-45.120503652039325
1739209781.2634416;-45.120503652039325
1739209781.2634451;-45.120503652039325
1739209781.2634487;-45.120503652039325
1739209781.2634523;-38.13080360867914
1739209781.2634559;-45.120503652039325
1739209781.2634592;-45.120503652039325
1739209781.2634628;-45.120503652039325
1739209781.2634664;-38.13080360867914
1739209781.26347;-38.13080360867914
1739209781.2634735;-38.13080360867914
1739209781.2634768;-45.120503652039325
1739209781.2634804;-35.57807855764607
1739209781.263484;-38.13080360867914
1739209781.2634876;-38.13080360867914
1739209781.2634912;-32.816014438256545
1739209781.2634945;-38.13080360867914
1739209781.263498;-38.13080360867914
1739209781.2635016;-45.120503652039325
1739209781.2635052;-35.57807855764607
1739209781.2635088;-33.981070128970906
1739209781.2635124;-38.13080360867914
1739209781.2635157;-32.816014438256545
1739209781.2635193;-38.13080360867914
1739209781.2635229;-45.120503652039325
1739209781.2635264;-45.120503652039325
1739209781.26353;-38.13080360867914
1739209781.2635334;-38.13080360867914
1739209781.263537;-38.13080360867914
1739209781.2635405;-45.120503652039325
1739209781.263544;-38.13080360867914
1739209781.2635477;-35.57807855764607
1739209781.263551;-45.120503652039325
1739209781.2635546;-45.120503652039325
1739209781.2635581;-45.120503652039325
1739209781.2635617;-38.13080360867914
1739209781.2635653;-38.13080360867914
1739209781.2635686;-38.13080360867914
1739209781.2635722;-45.120503652039325
1739209781.2635758;-38.13080360867914
1739209781.2635794;-45.120503652039325
1739209781.263583;-45.120503652039325
1739209781.2635863;-45.120503652039325
1739209781.2635899;-45.120503652039325
1739209781.2635934;-45.120503652039325
1739209781.263597;-45.120503652039325
1739209781.2636006;-45.120503652039325
1739209781.263604;-45.120503652039325
1739209781.2636075;-45.120503652039325
1739209781.263611;-45.120503652039325
1739209781.2636147;-38.13080360867914
1739209781.2636182;-38.13080360867914
1739209781.2636216;-45.120503652039325
1739209781.2636251;-45.120503652039325
1739209781.2636287;-38.13080360867914
1739209781.2636323;-25.826314394896357
1739209781.2636359;-38.13080360867914
1739209781.2636392;-38.13080360867914
1739209781.2636428;-38.13080360867914
1739209781.2636464;-38.13080360867914
1739209781.26365;-45.120503652039325
1739209781.2636535;-45.120503652039325
1739209781.2636569;-38.13080360867914
1739209781.2636604;-32.81601443825658
1739209781.263664;-45.120503652039325
1739209781.2636676;-45.120503652039325
1739209781.2636712;-33.981070128970906
1739209781.2636745;-38.13080360867914
1739209781.263678;-45.120503652039325
1739209781.2636817;-38.13080360867914
1739209781.2636852;-38.13080360867914
1739209781.2636888;-33.981070128970906
1739209781.2636924;-38.13080360867914
1739209781.2636957;-38.13080360867914
1739209781.2636993;-45.120503652039325
1739209781.2637029;-45.120503652039325
1739209781.2637064;-45.120503652039325
1739209781.26371;-45.120503652039325
1739209781.2637134;-38.13080360867914
1739209781.263717;-28.992665084841942
1739209781.2637205;-38.13080360867914
1739209781.263724;-45.120503652039325
1739209781.2637277;-35.57807855764607
1739209781.263731;-33.981070128970906
1739209781.2637346;-38.13080360867914
1739209781.2637382;-45.120503652039325
1739209781.2637417;-33.981070128970906
1739209781.2637453;-30.49652367304973
1739209781.2637486;-33.981070128970906
1739209781.2637522;-38.13080360867914
1739209781.2637558;-45.120503652039325
1739209781.2637594;-45.120503652039325
1739209781.263763;-45.120503652039325
1739209781.2637663;-45.120503652039325
1739209781.2637699;-45.120503652039325
1739209781.2637734;-33.981070128970906
1739209781.263777;-45.120503652039325
1739209781.2637806;-45.120503652039325
1739209781.263784;-38.13080360867914
1739209781.2637875;-38.13080360867914
1739209781.263791;-38.13080360867914
1739209781.2637947;-45.120503652039325
1739209781.2637982;-45.120503652039325
1739209781.2638016;-45.120503652039325
1739209781.2638052;-45.120503652039325
1739209781.2638087;-45.120503652039325
1739209781.2638123;-45.120503652039325
1739209781.2638159;-38.13080360867914
1739209781.2638192;-38.13080360867914
1739209781.2638228;-45.120503652039325
1739209781.2638264;-38.13080360867914
1739209781.26383;-38.13080360867914
1739209781.2638335;-38.13080360867914
1739209781.2638369;-35.57807855764607
1739209781.2638404;-38.13080360867914
1739209781.263844;-38.13080360867914
1739209781.2638476;-33.981070128970906
1739209781.2638512;-38.13080360867914
1739209781.2638545;-45.120503652039325
1739209781.263858;-38.13080360867914
1739209781.2638617;-38.13080360867914
1739209781.2638652;-45.120503652039325
1739209781.2638688;-38.13080360867914
1739209781.2638721;-45.120503652039325
1739209781.2638757;-35.57807855764607
1739209781.2638793;-33.981070128970906
1739209781.2638829;-38.13080360867914
1739209781.2638865;-45.120503652039325
1739209781.26389;-38.13080360867914
1739209781.2638934;-38.13080360867914
1739209781.263897;-38.13080360867914
1739209781.2639005;-38.13080360867914
1739209781.263904;-45.120503652039325
1739209781.2639077;-45.120503652039325
1739209781.263911;-45.120503652039325
1739209781.2639146;-38.13080360867914
1739209781.2639182;-33.981070128970906
1739209781.2639217;-38.13080360867914
1739209781.2639253;-35.57807855764607
1739209781.2639287;-38.13080360867914
1739209781.2639322;-35.57807855764607
1739209781.2639358;-38.13080360867914
1739209781.2639394;-38.13080360867914
1739209781.263943;-33.981070128970906
1739209781.2639463;-45.120503652039325
1739209781.2639499;-45.120503652039325
1739209781.2639534;-35.57807855764607
1739209781.263957;-38.13080360867914
1739209781.2639606;-33.981070128970906
1739209781.263964;-32.816014438256545
1739209781.2639675;-45.120503652039325
1739209781.263971;-45.120503652039325
1739209781.2639747;-45.120503652039325
1739209781.2639782;-45.120503652039325
1739209781.2639816;-45.120503652039325
1739209781.2639852;-38.13080360867914
1739209781.2639887;-38.13080360867914
1739209781.2639923;-38.13080360867914
1739209781.263996;-45.120503652039325
1739209781.2639992;-45.120503652039325
1739209781.2640028;-31.141103565318893
1739209781.2640064;-35.57807855764607
1739209781.26401;-45.120503652039325
1739209781.2640135;-38.13080360867914
1739209781.2640169;-38.13080360867914
1739209781.2640204;-35.57807855764607
1739209781.264024;-45.120503652039325
1739209781.2640276;-32.816014438256545
1739209781.2640312;-45.120503652039325
1739209781.2640345;-45.120503652039325
1739209781.264038;-45.120503652039325
1739209781.2640417;-38.13080360867914
1739209781.2640452;-45.120503652039325
1739209781.2640488;-45.120503652039325
1739209781.2640522;-35.57807855764607
1739209781.2640557;-38.13080360867914
1739209781.2640593;-45.120503652039325
1739209781.264063;-38.13080360867914
1739209781.2640665;-38.13080360867914
1739209781.2640698;-38.13080360867914
1739209781.2640734;-35.57807855764607
1739209781.264077;-45.120503652039325
1739209781.2640805;-38.13080360867914
1739209781.264084;-45.120503652039325
1739209781.2640877;-29.438486411369333
1739209781.264091;-31.141103565318893
1739209781.2640946;-45.120503652039325
1739209781.2640982;-38.13080360867914
1739209781.2641017;-45.120503652039325
1739209781.2641053;-38.13080360867914
1739209781.2641087;-45.120503652039325
1739209781.2641122;-45.120503652039325
1739209781.2641158;-45.120503652039325
1739209781.2641194;-45.120503652039325
1739209781.264123;-45.120503652039325
1739209781.2641263;-45.120503652039325
1739209781.2641299;-38.13080360867914
1739209781.2641335;-45.120503652039325
1739209781.264137;-38.13080360867914
1739209781.2641406;-45.120503652039325
1739209781.264144;-31.141103565318893
1739209781.2641475;-28.58837851428586
1739209781.264151;-45.120503652039325
1739209781.2641547;-38.13080360867914
1739209781.2641582;-35.57807855764607
1739209781.2641616;-38.13080360867914
1739209781.2641652;-45.120503652039325
1739209781.2641687;-38.13080360867914
1739209781.2641723;-45.120503652039325
1739209781.264176;-45.120503652039325
1739209781.2641792;-38.13080360867914
1739209781.2641828;-45.120503652039325
1739209781.2641864;-38.13080360867914
1739209781.26419;-45.120503652039325
1739209781.2641935;-45.120503652039325
1739209781.2641969;-45.120503652039325
1739209781.2642004;-45.120503652039325
1739209781.264204;-45.120503652039325
1739209781.2642076;-45.120503652039325
1739209781.2642112;-45.120503652039325
1739209781.2642145;-45.120503652039325
1739209781.264218;-45.120503652039325
1739209781.2642217;-38.13080360867914
1739209781.2642252;-45.120503652039325
1739209781.2642288;-38.13080360867914
1739209781.2642322;-35.57807855764607
1739209781.2642357;-45.120503652039325
1739209781.2642393;-45.120503652039325
1739209781.264243;-31.141103565318893
1739209781.2642465;-31.141103565318893
1739209781.2642498;-45.120503652039325
1739209781.2642534;-38.13080360867914
1739209781.264257;-38.13080360867914
1739209781.2642605;-45.120503652039325
1739209781.264264;-45.120503652039325
1739209781.2642677;-38.13080360867914
