CAN Message; 0x62:087a19c518076b1e
1739209760.9135711;-38.13080360867914
1739209760.913572;-38.13080360867914
1739209760.9135728;-45.120503652039325
1739209760.9135737;-45.120503652039325
1739209760.9135747;-38.13080360867914
1739209760.9135756;-35.57807855764607
1739209760.9135766;-45.120503652039325
1739209760.9135776;-45.120503652039325
1739209760.9135785;-33.981070128970906
1739209760.9135792;-45.120503652039325
1739209760.9135802;-45.120503652039325
1739209760.9135811;-45.120503652039325
1739209760.913582;-45.120503652039325
1739209760.913583;-38.13080360867914
1739209760.913584;-45.120503652039325
1739209760.913585;-45.120503652039325
1739209760.9135857;-33.981070128970906
1739209760.9135866;-31.141103565318915
1739209760.9135876;-45.120503652039325
1739209760.9135885;-38.13080360867914
1739209760.9135895;-32.816014438256545
1739209760.9135904;-38.13080360867914
1739209760.9135914;-45.120503652039325
1739209760.913592;-38.13080360867914
1739209760.913593;-33.981070128970906
1739209760.913594;-45.120503652039325
1739209760.913595;-35.57807855764607
1739209760.913596;-38.13080360867914
1739209760.9135969;-38.13080360867914
1739209760.9135978;-38.13080360867914
1739209760.9135985;-45.120503652039325
1739209760.9135995;-38.13080360867914
1739209760.9136004;-45.120503652039325
1739209760.9136014;-38.13080360867914
1739209760.9136024;-45.120503652039325
1739209760.9136033;-38.13080360867914
1739209760.9136043;-38.13080360867914
1739209760.913605;-45.120503652039325
1739209760.913606;-45.120503652039325
1739209760.913607;-38.13080360867914
1739209760.9136078;-45.120503652039325
1739209760.9136088;-45.120503652039325
1739209760.9136097;-45.120503652039325
1739209760.9136107;-45.120503652039325
1739209760.9136114;-45.120503652039325
1739209760.9136124;-38.13080360867914
1739209760.9136133;-38.13080360867914
1739209760.9136143;-45.120503652039325
1739209760.9136152;-35.57807855764607
1739209760.9136162;-38.13080360867914
1739209760.9136171;-45.120503652039325
1739209760.9136178;-38.13080360867914
1739209760.9136188;-35.57807855764607
1739209760.9136198;-33.981070128970906
1739209760.9136207;-38.13080360867914
1739209760.9136217;-38.13080360867914
1739209760.9136226;-45.120503652039325
1739209760.9136236;-38.13080360867914
1739209760.9136243;-45.120503652039325
1739209760.9136252;-45.120503652039325
1739209760.9136262;-45.120503652039325
1739209760.9136271;-45.120503652039325
1739209760.913628;-45.120503652039325
1739209760.913629;-45.120503652039325
1739209760.91363;-35.57807855764607
1739209760.9136307;-38.13080360867914
1739209760.9136317;-35.57807855764607
1739209760.9136326;-38.13080360867914
1739209760.9136336;-45.120503652039325
1739209760.9136345;-33.981070128970906
1739209760.9136355;-35.57807855764607
1739209760.9136364;-38.13080360867914
1739209760.9136372;-45.120503652039325
1739209760.913638;-38.13080360867914
1739209760.913639;-33.981070128970906
1739209760.91364;-38.13080360867914
1739209760.913641;-38.13080360867914
1739209760.913642;-38.13080360867914
1739209760.913643;-38.13080360867914
1739209760.9136436;-38.13080360867914
1739209760.9136446;-45.120503652039325
1739209760.9136455;-38.13080360867914
1739209760.9136465;-38.13080360867914
1739209760.9136474;-38.13080360867914
1739209760.9136484;-45.120503652039325
1739209760.9136493;-45.120503652039325
1739209760.91365;-38.13080360867914
1739209760.913651;-45.120503652039325
1739209760.913652;-38.13080360867914
1739209760.913653;-35.57807855764607
1739209760.9136539;-38.13080360867914
1739209760.9136548;-38.13080360867914
1739209760.9136558;-45.120503652039325
1739209760.9136565;-45.120503652039325
1739209760.9136574;-38.13080360867914
1739209760.9136584;-45.120503652039325
1739209760.9136593;-45.120503652039325
1739209760.9136603;-45.120503652039325
1739209760.9136612;-45.120503652039325
1739209760.9136622;-38.13080360867914
1739209760.913663;-38.13080360867914
1739209760.9136639;-33.981070128970906
1739209760.9136648;-33.981070128970906
1739209760.9136658;-38.13080360867914
1739209760.9136667;-38.13080360867914
1739209760.9136677;-35.57807855764607
1739209760.9136686;-45.120503652039325
1739209760.9136693;-38.13080360867914
1739209760.9136703;-35.57807855764607
1739209760.9136713;-31.141103565318915
1739209760.9136722;-45.120503652039325
1739209760.9136732;-45.120503652039325
1739209760.913674;-38.13080360867914
1739209760.913675;-33.981070128970906
1739209760.9136758;-45.120503652039325
1739209760.9136767;-38.13080360867914
1739209760.9136777;-35.57807855764607
1739209760.9136786;-31.141103565318915
1739209760.9136796;-38.13080360867914
1739209760.9136806;-38.13080360867914
1739209760.9136815;-38.13080360867914
1739209760.9136822;-38.13080360867914
1739209760.9136832;-38.13080360867914
1739209760.9136841;-45.120503652039325
1739209760.913685;-45.120503652039325
1739209760.913686;-38.13080360867914
1739209760.913687;-38.13080360867914
1739209760.913688;-38.13080360867914
1739209760.9136887;-45.120503652039325
1739209760.9136896;-45.120503652039325
1739209760.9136906;-45.120503652039325
1739209760.9136915;-45.120503652039325
1739209760.9136925;-33.981070128970906
1739209760.9136934;-33.981070128970906
1739209760.9136944;-33.981070128970906
1739209760.913695;-38.13080360867914
1739209760.913696;-45.120503652039325
1739209760.913697;-38.13080360867914
1739209760.913698;-38.13080360867914
1739209760.913699;-45.120503652039325
1739209760.9136999;-45.120503652039325
1739209760.9137008;-28.992665084841942
1739209760.9137015;-33.981070128970906
1739209760.9137025;-45.120503652039325
1739209760.9137034;-45.120503652039325
1739209760.9137044;-33.981070128970906
1739209760.9137053;-38.13080360867914
1739209760.9137063;-33.981070128970906
1739209760.9137073;-38.13080360867914
1739209760.913708;-45.120503652039325
1739209760.913709;-38.13080360867914
1739209760.9137099;-38.13080360867914
1739209760.9137108;-45.120503652039325
1739209760.9137118;-38.13080360867914
1739209760.9137127;-30.49652367304973
1739209760.9137137;-33.981070128970906
1739209760.9137144;-45.120503652039325
1739209760.9137154;-38.13080360867914
1739209760.9137163;-31.141103565318893
1739209760.9137173;-38.13080360867914
1739209760.9137182;-45.120503652039325
1739209760.9137192;-45.120503652039325
1739209760.9137201;-38.13080360867914
1739209760.9137208;-35.57807855764607
1739209760.9137218;-45.120503652039325
1739209760.9137228;-38.13080360867914
1739209760.9137237;-35.57807855764607
1739209760.9137247;-38.13080360867914
1739209760.9137256;-45.120503652039325
1739209760.9137263;-38.13080360867914
1739209760.9137273;-45.120503652039325
1739209760.9137282;-45.120503652039325
1739209760.9137292;-35.57807855764607
1739209760.9137301;-45.120503652039325
1739209760.913731;-45.120503652039325
1739209760.913732;-45.120503652039325
1739209760.9137328;-38.13080360867914
1739209760.9137337;-45.120503652039325
1739209760.9137347;-38.13080360867914
1739209760.9137356;-35.57807855764607
1739209760.9137366;-45.120503652039325
1739209760.9137375;-35.57807855764607
1739209760.9137385;-38.13080360867914
1739209760.9137392;-45.120503652039325
1739209760.9137402;-45.120503652039325
1739209760.913741;-38.13080360867914
1739209760.913742;-45.120503652039325
1739209760.913743;-45.120503652039325
1739209760.913744;-35.57807855764607
1739209760.913745;-45.120503652039325
1739209760.9137456;-35.57807855764607
1739209760.9137466;-38.13080360867914
1739209760.9137475;-45.120503652039325
1739209760.9137485;-45.120503652039325
1739209760.9137495;-38.13080360867914
1739209760.9137504;-38.13080360867914
1739209760.9137514;-45.120503652039325
1739209760.913752;-38.13080360867914
1739209760.913753;-45.120503652039325
1739209760.913754;-45.120503652039325
1739209760.913755;-38.13080360867914
1739209760.913756;-38.13080360867914
1739209760.9137568;-45.120503652039325
1739209760.9137578;-38.13080360867914
1739209760.9137585;-38.13080360867914
1739209760.9137595;-45.120503652039325
1739209760.9137604;-45.120503652039325
1739209760.9137614;-38.13080360867914
1739209760.9137623;-38.13080360867914
1739209760.9137633;-38.13080360867914
1739209760.9137642;-33.981070128970906
1739209760.913765;-45.120503652039325
1739209760.913766;-35.57807855764607
1739209760.9137669;-45.120503652039325
1739209760.9137678;-33.981070128970906
1739209760.9137688;-30.49652367304973
1739209760.9137697;-45.120503652039325
1739209760.9137707;-45.120503652039325
1739209760.9137714;-38.13080360867914
1739209760.9137723;-38.13080360867914
1739209760.9137733;-45.120503652039325
1739209760.9137743;-45.120503652039325
1739209760.9137752;-38.13080360867914
1739209760.9137762;-45.120503652039325
1739209760.913777;-38.13080360867914
1739209760.9137778;-35.57807855764607
1739209760.9137788;-38.13080360867914
1739209760.9137797;-45.120503652039325
1739209760.9137807;-45.120503652039325
1739209760.9137816;-38.13080360867914
1739209760.9137826;-38.13080360867914
1739209760.9137836;-38.13080360867914
1739209760.9137843;-45.120503652039325
1739209760.9137852;-45.120503652039325
1739209760.9137862;-45.120503652039325
1739209760.9137871;-38.13080360867914
1739209760.913788;-45.120503652039325
1739209760.913789;-33.981070128970906
1739209760.91379;-45.120503652039325
1739209760.9137907;-38.13080360867914
1739209760.9137917;-38.13080360867914
1739209760.9137926;-45.120503652039325
1739209760.9137936;-45.120503652039325
1739209760.9137945;-45.120503652039325
1739209760.9137955;-32.816014438256545
1739209760.9137964;-45.120503652039325
1739209760.9137971;-45.120503652039325
1739209760.913798;-38.13080360867914
1739209760.913799;-45.120503652039325
1739209760.9138;-45.120503652039325
1739209760.913801;-35.57807855764607
1739209760.913802;-38.13080360867914
1739209760.9138029;-45.120503652039325
1739209760.9138036;-38.13080360867914
1739209760.9138045;-32.816014438256545
1739209760.9138055;-31.141103565318915
1739209760.9138064;-45.120503652039325
1739209760.9138074;-38.13080360867914
1739209760.9138083;-38.13080360867914
1739209760.9138093;-45.120503652039325
1739209760.91381;-45.120503652039325
1739209760.913811;-45.120503652039325
1739209760.913812;-45.120503652039325
1739209760.9138129;-31.14110356531892
1739209760.9138138;-45.120503652039325
1739209760.9138148;-38.13080360867914
1739209760.9138157;-38.13080360867914
1739209760.9138165;-45.120503652039325
1739209760.9138174;-38.13080360867914
1739209760.9138184;-45.120503652039325
1739209760.9138193;-35.57807855764607
1739209760.9138203;-28.992665084841942
1739209760.9138212;-35.57807855764607
1739209760.9138222;-38.13080360867914
1739209760.913823;-38.13080360867914
1739209760.9138238;-33.981070128970906
1739209760.9138248;-45.120503652039325
1739209760.9138258;-33.981070128970906
1739209760.9138267;-45.120503652039325
1739209760.9138277;-38.13080360867914
1739209760.9138286;-35.57807855764607
1739209760.9138293;-45.120503652039325
1739209760.9138303;-45.120503652039325
1739209760.9138312;-45.120503652039325
1739209760.9138322;-45.120503652039325
1739209760.9138331;-45.120503652039325
1739209760.913834;-38.13080360867914
1739209760.913835;-32.816014438256545
1739209760.9138358;-45.120503652039325
1739209760.9138367;-45.120503652039325
1739209760.9138377;-31.141103565318893
1739209760.9138386;-32.816014438256545
1739209760.9121852;-38.13080360867914
1739209760.9121916;-38.13080360867914
1739209760.9121978;-45.120503652039325
1739209760.9122043;-29.438486411369333
1739209760.9122107;-33.981070128970906
1739209760.9122171;-45.120503652039325
1739209760.9122233;-45.120503652039325
1739209760.9122298;-35.57807855764607
1739209760.9122362;-38.13080360867914
1739209760.9122427;-45.120503652039325
1739209760.9122488;-38.13080360867914
1739209760.9122553;-35.57807855764607
1739209760.9122617;-35.57807855764607
1739209760.912268;-45.120503652039325
1739209760.9122744;-45.120503652039325
1739209760.9122808;-38.13080360867914
1739209760.9122872;-35.57807855764607
1739209760.9122934;-45.120503652039325
1739209760.9122999;-38.13080360867914
1739209760.9123063;-45.120503652039325
1739209760.9123125;-45.120503652039325
1739209760.912319;-32.816014438256545
1739209760.9123254;-35.57807855764607
1739209760.9123318;-45.120503652039325
1739209760.912338;-45.120503652039325
1739209760.9123445;-38.13080360867914
1739209760.912351;-45.120503652039325
1739209760.9123573;-33.981070128970906
1739209760.9123635;-30.49652367304973
1739209760.91237;-38.13080360867914
1739209760.9123764;-33.981070128970906
1739209760.9123826;-45.120503652039325
1739209760.912389;-38.13080360867914
1739209760.9123955;-38.13080360867914
1739209760.912402;-38.13080360867914
1739209760.912408;-45.120503652039325
1739209760.9124146;-38.13080360867914
1739209760.912421;-35.57807855764607
1739209760.9124274;-38.13080360867914
1739209760.9124336;-45.120503652039325
1739209760.91244;-38.13080360867914
1739209760.9124465;-38.13080360867914
1739209760.9124527;-33.981070128970906
1739209760.9124591;-45.120503652039325
1739209760.9124656;-45.120503652039325
1739209760.912472;-38.13080360867914
1739209760.9124782;-38.13080360867914
1739209760.9124846;-38.13080360867914
1739209760.912491;-45.120503652039325
1739209760.9124973;-38.13080360867914
1739209760.9125037;-45.120503652039325
1739209760.9125102;-38.13080360867914
1739209760.9125166;-33.981070128970906
1739209760.9125228;-45.120503652039325
1739209760.9125292;-38.13080360867914
1739209760.9125357;-38.13080360867914
1739209760.912542;-38.13080360867914
1739209760.9125483;-45.120503652039325
1739209760.9125547;-45.120503652039325
1739209760.9125612;-45.120503652039325
1739209760.9125674;-45.120503652039325
1739209760.9125738;-45.120503652039325
1739209760.9125803;-45.120503652039325
1739209760.9125867;-35.57807855764607
1739209760.912593;-38.13080360867914
1739209760.9125993;-38.13080360867914
1739209760.9126058;-38.13080360867914
1739209760.9126122;-35.57807855764607
1739209760.9126184;-38.13080360867914
1739209760.9126248;-45.120503652039325
1739209760.9126313;-45.120503652039325
1739209760.9126375;-45.120503652039325
1739209760.912644;-45.120503652039325
1739209760.9126503;-45.120503652039325
1739209760.9126568;-38.13080360867914
1739209760.912663;-45.120503652039325
1739209760.9126694;-38.13080360867914
1739209760.9126759;-45.120503652039325
1739209760.9126823;-45.120503652039325
1739209760.9126885;-45.120503652039325
1739209760.912695;-33.981070128970906
1739209760.9127014;-38.13080360867914
1739209760.9127076;-45.120503652039325
1739209760.912714;-33.981070128970906
1739209760.9127204;-38.13080360867914
1739209760.9127269;-38.13080360867914
1739209760.912733;-38.13080360867914
1739209760.9127395;-35.57807855764607
1739209760.912746;-38.13080360867914
1739209760.9127522;-45.120503652039325
1739209760.9127586;-38.13080360867914
1739209760.912765;-38.13080360867914
1739209760.9127715;-35.57807855764607
1739209760.9127777;-33.981070128970906
1739209760.912784;-45.120503652039325
1739209760.9127905;-38.13080360867914
1739209760.912797;-33.981070128970906
1739209760.9128032;-38.13080360867914
1739209760.9128096;-45.120503652039325
1739209760.912816;-45.120503652039325
1739209760.9128222;-45.120503652039325
1739209760.9128287;-45.120503652039325
1739209760.9128351;-38.13080360867914
1739209760.9128416;-38.13080360867914
1739209760.9128478;-38.13080360867914
1739209760.9128542;-45.120503652039325
1739209760.9128606;-45.120503652039325
1739209760.912867;-35.57807855764607
1739209760.9128733;-38.13080360867914
1739209760.9128797;-45.120503652039325
1739209760.9128861;-45.120503652039325
1739209760.9128923;-38.13080360867914
1739209760.9128988;-33.981070128970906
1739209760.9129052;-45.120503652039325
1739209760.9129117;-38.13080360867914
1739209760.9129179;-45.120503652039325
1739209760.9129243;-38.13080360867914
1739209760.9129307;-32.816014438256545
1739209760.912937;-45.120503652039325
1739209760.9129434;-45.120503652039325
1739209760.9129498;-38.13080360867914
1739209760.9129562;-38.13080360867914
1739209760.9129624;-38.13080360867914
1739209760.9129689;-45.120503652039325
1739209760.9129753;-38.13080360867914
1739209760.9129817;-33.981070128970956
1739209760.912988;-38.13080360867914
1739209760.9129944;-38.13080360867914
1739209760.9130008;-45.120503652039325
1739209760.913007;-38.13080360867914
1739209760.9130135;-38.13080360867914
1739209760.91302;-45.120503652039325
1739209760.9130263;-33.981070128970906
1739209760.9130325;-30.49652367304973
1739209760.913039;-45.120503652039325
1739209760.9130454;-45.120503652039325
1739209760.9130518;-38.13080360867914
1739209760.913058;-35.57807855764607
1739209760.9130645;-45.120503652039325
1739209760.913071;-45.120503652039325
1739209760.913077;-45.120503652039325
1739209760.9130836;-45.120503652039325
1739209760.91309;-38.13080360867914
1739209760.9130964;-45.120503652039325
1739209760.9131026;-45.120503652039325
1739209760.913109;-45.120503652039325
1739209760.9131155;-38.13080360867914
1739209760.913122;-45.120503652039325
1739209760.9131281;-38.13080360867914
1739209760.9131346;-38.13080360867914
1739209760.913141;-38.13080360867914
1739209760.9131472;-45.120503652039325
1739209760.9131536;-45.120503652039325
1739209760.91316;-38.13080360867914
1739209760.9131665;-38.13080360867914
1739209760.9131727;-45.120503652039325
1739209760.9131792;-38.13080360867914
1739209760.9131856;-32.816014438256545
1739209760.9131918;-45.120503652039325
1739209760.9131982;-38.13080360867914
1739209760.9132047;-45.120503652039325
1739209760.913211;-32.816014438256545
1739209760.9132173;-45.120503652039325
1739209760.9132237;-45.120503652039325
1739209760.9132302;-45.120503652039325
1739209760.9132366;-32.81601443825658
1739209760.9132428;-45.120503652039325
1739209760.9132493;-38.13080360867914
1739209760.9138396;-45.120503652039325
1739209760.9138405;-45.120503652039325
1739209760.9138415;-35.57807855764607
1739209760.9138422;-26.991370085610722
1739209760.9138432;-45.120503652039325
1739209760.913844;-38.13080360867914
1739209760.913845;-38.13080360867914
1739209760.913846;-33.981070128970906
1739209760.913847;-45.120503652039325
1739209760.913848;-38.13080360867914
1739209760.9138486;-35.57807855764607
1739209760.9138496;-33.981070128970906
1739209760.9138505;-45.120503652039325
1739209760.9138515;-45.120503652039325
1739209760.9138525;-38.13080360867914
1739209760.9138534;-45.120503652039325
1739209760.9138544;-45.120503652039325
1739209760.913855;-38.13080360867914
1739209760.913856;-45.120503652039325
1739209760.913857;-45.120503652039325
1739209760.913858;-45.120503652039325
1739209760.913859;-38.13080360867914
1739209760.9138598;-35.57807855764607
1739209760.9138608;-35.57807855764607
1739209760.9138615;-45.120503652039325
1739209760.9138625;-45.120503652039325
1739209760.9138634;-38.13080360867914
1739209760.9138644;-33.981070128970906
1739209760.9138653;-45.120503652039325
1739209760.9138663;-38.13080360867914
1739209760.9138672;-35.57807855764607
1739209760.913868;-38.13080360867914
1739209760.913869;-45.120503652039325
1739209760.9138699;-38.13080360867914
1739209760.9138708;-35.57807855764607
1739209760.9138718;-38.13080360867914
1739209760.9138727;-45.120503652039325
1739209760.9138737;-45.120503652039325
1739209760.9138744;-35.57807855764607
1739209760.9138753;-38.13080360867914
1739209760.9138763;-45.120503652039325
1739209760.9138772;-38.13080360867914
1739209760.9138782;-33.981070128970906
1739209760.9138792;-33.981070128970906
1739209760.91388;-45.120503652039325
1739209760.9138808;-45.120503652039325
1739209760.9138818;-35.57807855764607
1739209760.9138827;-33.981070128970906
1739209760.9138837;-35.57807855764607
1739209760.9138846;-38.13080360867914
1739209760.9138856;-35.57807855764607
1739209760.9138865;-35.57807855764607
1739209760.9138873;-45.120503652039325
1739209760.9138882;-45.120503652039325
1739209760.9138892;-38.13080360867914
1739209760.9138901;-38.13080360867914
1739209760.913891;-45.120503652039325
1739209760.913892;-45.120503652039325
1739209760.913893;-38.13080360867914
1739209760.9138937;-45.120503652039325
1739209760.9138947;-45.120503652039325
1739209760.9138956;-38.13080360867914
1739209760.9138966;-38.13080360867914
1739209760.9138975;-38.13080360867914
1739209760.9138985;-38.13080360867914
1739209760.9138994;-38.13080360867914
1739209760.9139001;-35.57807855764607
1739209760.913901;-35.57807855764607
1739209760.913902;-35.57807855764607
1739209760.913903;-38.13080360867914
1739209760.913904;-32.816014438256545
1739209760.913905;-38.13080360867914
1739209760.9139059;-38.13080360867914
1739209760.9139066;-45.120503652039325
1739209760.9139075;-45.120503652039325
1739209760.9139085;-38.13080360867914
1739209760.9139094;-45.120503652039325
1739209760.9139104;-45.120503652039325
1739209760.9139113;-38.13080360867914
1739209760.913912;-38.13080360867914
1739209760.913913;-45.120503652039325
1739209760.913914;-45.120503652039325
1739209760.913915;-35.57807855764607
1739209760.9139159;-38.13080360867914
1739209760.9139168;-38.13080360867914
1739209760.9139178;-45.120503652039325
1739209760.9139185;-35.57807855764607
1739209760.9139194;-38.13080360867914
1739209760.9139204;-38.13080360867914
1739209760.9139214;-33.981070128970906
1739209760.9139223;-45.120503652039325
1739209760.9139233;-32.816014438256545
1739209760.9139242;-38.13080360867914
1739209760.913925;-45.120503652039325
1739209760.913926;-45.120503652039325
1739209760.9139268;-38.13080360867914
1739209760.9139278;-45.120503652039325
1739209760.9139287;-45.120503652039325
1739209760.9139297;-45.120503652039325
1739209760.9139307;-45.120503652039325
1739209760.9139314;-45.120503652039325
1739209760.9139323;-38.13080360867914
1739209760.9139333;-38.13080360867914
1739209760.9139342;-45.120503652039325
1739209760.9139352;-35.57807855764607
1739209760.9139361;-33.981070128970906
1739209760.913937;-45.120503652039325
1739209760.9139378;-33.981070128970906
1739209760.9139388;-38.13080360867914
1739209760.9139397;-45.120503652039325
1739209760.9139407;-45.120503652039325
1739209760.9139416;-45.120503652039325
1739209760.9139426;-45.120503652039325
1739209760.9139435;-45.120503652039325
1739209760.9139442;-45.120503652039325
1739209760.9139452;-38.13080360867914
1739209760.9139462;-38.13080360867914
1739209760.913947;-45.120503652039325
1739209760.913948;-45.120503652039325
1739209760.913949;-45.120503652039325
1739209760.91395;-35.57807855764607
1739209760.9139507;-38.13080360867914
1739209760.9139516;-45.120503652039325
1739209760.9139526;-38.13080360867914
1739209760.9139535;-32.816014438256545
1739209760.9139545;-32.816014438256545
1739209760.9139555;-45.120503652039325
1739209760.9139564;-38.13080360867914
1739209760.913957;-38.13080360867914
1739209760.913958;-45.120503652039325
1739209760.913959;-45.120503652039325
1739209760.91396;-38.13080360867914
1739209760.913961;-38.13080360867914
1739209760.913962;-38.13080360867914
1739209760.9139628;-45.120503652039325
1739209760.9139636;-45.120503652039325
1739209760.9139645;-45.120503652039325
1739209760.9139655;-38.13080360867914
1739209760.9139664;-45.120503652039325
1739209760.9139674;-45.120503652039325
1739209760.9139683;-33.981070128970906
1739209760.9139693;-30.49652367304973
1739209760.91397;-38.13080360867914
1739209760.913971;-38.13080360867914
1739209760.913972;-35.57807855764607
1739209760.9139729;-35.57807855764607
1739209760.9139738;-38.13080360867914
1739209760.9139748;-33.981070128970906
1739209760.9139757;-45.120503652039325
1739209760.9139764;-35.57807855764607
1739209760.9139774;-32.816014438256545
1739209760.9139783;-33.981070128970906
1739209760.9139793;-45.120503652039325
1739209760.9139802;-38.13080360867914
1739209760.9139812;-38.13080360867914
1739209760.9139822;-45.120503652039325
1739209760.9139829;-38.13080360867914
1739209760.9139838;-38.13080360867914
1739209760.9139848;-35.57807855764607
1739209760.9139857;-33.981070128970906
1739209760.9139867;-38.13080360867914
1739209760.9139876;-35.57807855764607
1739209760.9139886;-35.57807855764607
1739209760.9139893;-33.981070128970906
1739209760.9139903;-45.120503652039325
1739209760.9139912;-35.57807855764607
1739209760.9139922;-32.816014438256545
1739209760.9139931;-35.57807855764607
1739209760.913994;-38.13080360867914
1739209760.913995;-45.120503652039325
1739209760.9139957;-45.120503652039325
1739209760.9139967;-38.13080360867914
1739209760.9139977;-45.120503652039325
1739209760.9139986;-31.14110356531892
1739209760.9139996;-35.57807855764607
1739209760.9140005;-38.13080360867914
1739209760.9140015;-45.120503652039325
1739209760.9140022;-38.13080360867914
1739209760.9140031;-38.13080360867914
1739209760.914004;-45.120503652039325
1739209760.914005;-38.13080360867914
1739209760.914006;-27.267205301931607
1739209760.914007;-38.13080360867914
1739209760.914008;-38.13080360867914
1739209760.9140086;-45.120503652039325
1739209760.9140096;-38.13080360867914
1739209760.9140105;-45.120503652039325
1739209760.9140115;-45.120503652039325
1739209760.9140124;-45.120503652039325
1739209760.9140134;-30.49652367304973
1739209760.9140143;-38.13080360867914
1739209760.914015;-45.120503652039325
1739209760.914016;-32.816014438256545
1739209760.914017;-45.120503652039325
1739209760.914018;-45.120503652039325
1739209760.9140189;-38.13080360867914
1739209760.9140198;-35.57807855764607
1739209760.9140208;-38.13080360867914
1739209760.9140215;-45.120503652039325
1739209760.9140224;-38.13080360867914
1739209760.9140234;-35.57807855764607
1739209760.9140244;-38.13080360867914
1739209760.9140253;-45.120503652039325
1739209760.9140263;-45.120503652039325
1739209760.9140272;-38.13080360867914
1739209760.914028;-45.120503652039325
1739209760.914029;-45.120503652039325
1739209760.9140298;-45.120503652039325
1739209760.9140308;-45.120503652039325
1739209760.9140317;-45.120503652039325
1739209760.9140327;-38.13080360867914
1739209760.9140337;-38.13080360867914
1739209760.9140344;-38.13080360867914
1739209760.9140353;-38.13080360867914
1739209760.9140363;-45.120503652039325
1739209760.9140372;-38.13080360867914
1739209760.9140382;-45.120503652039325
1739209760.9140391;-38.13080360867914
1739209760.91404;-45.120503652039325
1739209760.9140408;-38.13080360867914
1739209760.9140418;-45.120503652039325
1739209760.9140427;-38.13080360867914
1739209760.9140437;-38.13080360867914
1739209760.9140446;-38.13080360867914
1739209760.9140456;-38.13080360867914
1739209760.9140465;-38.13080360867914
1739209760.9140472;-35.57807855764607
1739209760.9140482;-45.120503652039325
1739209760.9140491;-38.13080360867914
1739209760.91405;-32.816014438256545
1739209760.914051;-45.120503652039325
1739209760.914052;-45.120503652039325
1739209760.914053;-38.13080360867914
1739209760.9140537;-38.13080360867914
1739209760.9140546;-45.120503652039325
1739209760.9140556;-45.120503652039325
1739209760.9140565;-45.120503652039325
1739209760.9140575;-38.13080360867914
1739209760.9140584;-38.13080360867914
1739209760.9140594;-38.13080360867914
1739209760.91406;-45.120503652039325
1739209760.914061;-38.13080360867914
1739209760.914062;-32.816014438256545
1739209760.914063;-38.13080360867914
1739209760.914064;-38.13080360867914
1739209760.914065;-38.13080360867914
1739209760.9140658;-38.13080360867914
1739209760.9140666;-38.13080360867914
1739209760.9140675;-45.120503652039325
1739209760.9140685;-38.13080360867914
1739209760.9140694;-45.120503652039325
1739209760.9140704;-38.13080360867914
1739209760.9140713;-38.13080360867914
1739209760.9140723;-38.13080360867914
1739209760.914073;-45.120503652039325
1739209760.914074;-33.981070128970906
1739209760.914075;-45.120503652039325
1739209760.9140759;-38.13080360867914
1739209760.9140768;-35.57807855764607
1739209760.9140778;-35.57807855764607
1739209760.9140787;-38.13080360867914
1739209760.9140794;-38.13080360867914
1739209760.9140804;-29.438486411369333
1739209760.9140813;-38.13080360867914
1739209760.9140823;-45.120503652039325
1739209760.9140832;-38.13080360867914
1739209760.9140842;-35.57807855764607
1739209760.9140851;-45.120503652039325
1739209760.9140859;-45.120503652039325
1739209760.9140868;-38.13080360867914
1739209760.9140878;-45.120503652039325
1739209760.9140887;-45.120503652039325
1739209760.9140897;-45.120503652039325
1739209760.9140906;-45.120503652039325
1739209760.9140916;-45.120503652039325
1739209760.9140923;-38.13080360867914
1739209760.9140933;-32.816014438256545
1739209760.9140942;-38.13080360867914
1739209760.9140952;-35.57807855764607
1739209760.914096;-38.13080360867914
1739209760.914097;-35.57807855764607
1739209760.9140978;-38.13080360867914
1739209760.9140987;-35.57807855764607
1739209760.9140997;-38.13080360867914
1739209760.9141006;-45.120503652039325
1739209760.9141016;-38.13080360867914
1739209760.9141026;-35.57807855764607
1739209760.9141035;-38.13080360867914
1739209760.9141042;-45.120503652039325
1739209760.9141052;-38.13080360867914
1739209760.9141061;-38.13080360867914
1739209760.914107;-33.981070128970906
1739209760.914108;-45.120503652039325
1739209760.914109;-45.120503652039325
1739209760.91411;-45.120503652039325
1739209760.9141107;-45.120503652039325
1739209760.9141116;-45.120503652039325
1739209760.9141126;-38.13080360867914
1739209760.9141135;-38.13080360867914
1739209760.9141145;-45.120503652039325
1739209760.9141154;-45.120503652039325
1739209760.9141164;-38.13080360867914
1739209760.914117;-26.991370085610736
1739209760.914118;-30.49652367304973
1739209760.914119;-45.120503652039325
1739209760.91412;-38.13080360867914
1739209760.914121;-35.57807855764607
1739209760.9141219;-35.57807855764607
1739209760.9141228;-45.120503652039325
1739209760.9141235;-45.120503652039325
1739209760.9141245;-45.120503652039325
1739209760.9141254;-38.13080360867914
1739209760.9141264;-45.120503652039325
1739209760.9141273;-45.120503652039325
1739209760.9141283;-33.981070128970906
1739209760.9141293;-45.120503652039325
1739209760.91413;-38.13080360867914
1739209760.914131;-38.13080360867914
1739209760.9141319;-30.49652367304973
1739209760.9141328;-28.58837851428586
1739209760.9141338;-38.13080360867914
1739209760.9141347;-45.120503652039325
1739209760.9141357;-35.57807855764607
1739209760.9141364;-33.981070128970906
1739209760.9141374;-45.120503652039325
1739209760.9141383;-38.13080360867914
1739209760.9141393;-45.120503652039325
