CAN Message; 0x1d3:0000b18ecf8c1f24
1739209687.3062644;-45.120503652039325
1739209687.3062696;-38.13080360867914
1739209687.3062747;-38.13080360867914
1739209687.30628;-38.13080360867914
1739209687.3062851;-45.120503652039325
1739209687.3062904;-38.13080360867914
1739209687.3062956;-45.120503652039325
1739209687.3063009;-38.13080360867914
1739209687.3063061;-32.816014438256545
1739209687.3063114;-38.13080360867914
1739209687.3063166;-38.13080360867914
1739209687.3063219;-45.120503652039325
1739209687.3063269;-45.120503652039325
1739209687.306332;-38.13080360867914
1739209687.3063374;-38.13080360867914
1739209687.3063426;-45.120503652039325
1739209687.3063478;-33.981070128970956
1739209687.306353;-45.120503652039325
1739209687.3063583;-45.120503652039325
1739209687.3063636;-45.120503652039325
1739209687.3063688;-45.120503652039325
1739209687.306374;-45.120503652039325
1739209687.3063793;-38.13080360867914
1739209687.3063843;-38.13080360867914
1739209687.3063896;-26.991370085610722
1739209687.3063948;-33.981070128970906
1739209687.3064;-45.120503652039325
1739209687.3064053;-38.13080360867914
1739209687.3064106;-35.57807855764607
1739209687.3064158;-45.120503652039325
1739209687.306421;-45.120503652039325
1739209687.3064263;-38.13080360867914
1739209687.3064315;-45.120503652039325
1739209687.3064365;-45.120503652039325
1739209687.3064418;-45.120503652039325
1739209687.306447;-45.120503652039325
1739209687.3064523;-38.13080360867914
1739209687.3064575;-38.13080360867914
1739209687.3064628;-45.120503652039325
1739209687.306468;-33.981070128970906
1739209687.3064733;-38.13080360867914
1739209687.3064785;-45.120503652039325
1739209687.3064837;-38.13080360867914
1739209687.3064888;-38.13080360867914
1739209687.306494;-45.120503652039325
1739209687.3064992;-38.13080360867914
1739209687.3065045;-38.13080360867914
1739209687.3065097;-38.13080360867914
1739209687.306515;-30.49652367304973
1739209687.3065202;-38.13080360867914
1739209687.3065255;-35.57807855764607
1739209687.3065307;-38.13080360867914
1739209687.306536;-35.57807855764607
1739209687.306541;-38.13080360867914
1739209687.3065462;-38.13080360867914
1739209687.3065515;-35.57807855764607
1739209687.3065567;-38.13080360867914
1739209687.306562;-33.981070128970906
1739209687.3065672;-38.13080360867914
1739209687.3065724;-45.120503652039325
1739209687.3065777;-33.981070128970906
1739209687.306583;-38.13080360867914
1739209687.3065882;-45.120503652039325
1739209687.3065932;-38.13080360867914
1739209687.3065984;-38.13080360867914
1739209687.3066037;-38.13080360867914
1739209687.306609;-45.120503652039325
1739209687.3066142;-35.57807855764607
1739209687.3066194;-38.13080360867914
1739209687.3066247;-45.120503652039325
1739209687.30663;-32.816014438256545
1739209687.3066351;-38.13080360867914
1739209687.3066404;-32.816014438256545
1739209687.3066454;-31.141103565318915
1739209687.3066506;-45.120503652039325
1739209687.306656;-38.13080360867914
1739209687.3066611;-35.57807855764607
1739209687.3066664;-38.13080360867914
1739209687.3066716;-38.13080360867914
1739209687.3066769;-45.120503652039325
1739209687.306682;-45.120503652039325
1739209687.3066874;-38.13080360867914
1739209687.3066926;-45.120503652039325
1739209687.3066976;-38.13080360867914
1739209687.3067029;-32.816014438256545
1739209687.306708;-33.981070128970906
1739209687.3067133;-45.120503652039325
1739209687.3067186;-38.13080360867914
1739209687.3067238;-33.981070128970906
1739209687.306729;-38.13080360867914
1739209687.3067343;-35.57807855764607
1739209687.3067396;-45.120503652039325
1739209687.3067448;-45.120503652039325
1739209687.30675;-35.57807855764607
1739209687.306755;-38.13080360867914
1739209687.3067603;-38.13080360867914
1739209687.3067656;-38.13080360867914
1739209687.3067708;-45.120503652039325
1739209687.306776;-38.13080360867914
1739209687.3067813;-38.13080360867914
1739209687.3067865;-38.13080360867914
1739209687.3067918;-38.13080360867914
1739209687.306797;-45.120503652039325
1739209687.3068023;-45.120503652039325
1739209687.3068073;-38.13080360867914
1739209687.3068125;-38.13080360867914
1739209687.3068178;-45.120503652039325
1739209687.306823;-38.13080360867914
1739209687.3068283;-45.120503652039325
1739209687.3068335;-33.981070128970906
1739209687.3068388;-35.57807855764607
1739209687.306844;-38.13080360867914
1739209687.3068492;-45.120503652039325
1739209687.3068545;-33.981070128970906
1739209687.3068595;-38.13080360867914
1739209687.3068647;-45.120503652039325
1739209687.30687;-38.13080360867914
1739209687.3068752;-38.13080360867914
1739209687.3068805;-38.13080360867914
1739209687.3068857;-38.13080360867914
1739209687.306891;-38.13080360867914
1739209687.3068962;-45.120503652039325
1739209687.3069015;-45.120503652039325
1739209687.3069067;-38.13080360867914
1739209687.3069117;-45.120503652039325
1739209687.306917;-38.13080360867914
1739209687.3069222;-35.57807855764607
1739209687.3069274;-38.13080360867914
1739209687.3069327;-45.120503652039325
1739209687.306938;-28.58837851428586
1739209687.3069432;-31.141103565318893
1739209687.3069484;-45.120503652039325
1739209687.3069537;-45.120503652039325
1739209687.306959;-35.57807855764607
1739209687.306964;-35.57807855764607
1739209687.3069692;-45.120503652039325
1739209687.3069744;-38.13080360867914
1739209687.3069797;-38.13080360867914
1739209687.306985;-45.120503652039325
1739209687.3069901;-45.120503652039325
1739209687.3069954;-45.120503652039325
1739209687.3070006;-45.120503652039325
1739209687.307006;-38.13080360867914
1739209687.3070111;-35.57807855764607
1739209687.3070161;-45.120503652039325
1739209687.3070214;-28.58837851428586
1739209687.3070266;-31.141103565318893
1739209687.3070319;-45.120503652039325
1739209687.307037;-38.13080360867914
1739209687.3070424;-33.981070128970906
1739209687.3070476;-35.57807855764607
1739209687.3070529;-45.120503652039325
1739209687.307058;-45.120503652039325
1739209687.3070633;-38.13080360867914
1739209687.3070683;-35.57807855764607
1739209687.3070736;-45.120503652039325
1739209687.3070788;-45.120503652039325
1739209687.307084;-33.981070128970906
1739209687.3070893;-32.816014438256545
1739209687.3070946;-45.120503652039325
1739209687.3070998;-45.120503652039325
1739209687.307105;-45.120503652039325
1739209687.3071103;-45.120503652039325
1739209687.3071156;-38.13080360867914
1739209687.3071208;-45.120503652039325
1739209687.3071258;-33.981070128970906
1739209687.307131;-38.13080360867914
1739209687.3071363;-45.120503652039325
1739209687.3071415;-45.120503652039325
1739209687.3071468;-31.141103565318893
1739209687.307152;-26.991370085610736
1739209687.3071573;-45.120503652039325
1739209687.3071625;-45.120503652039325
1739209687.3071678;-32.816014438256545
1739209687.307173;-35.57807855764607
1739209687.307178;-45.120503652039325
1739209687.3071833;-45.120503652039325
1739209687.3071885;-45.120503652039325
1739209687.3071938;-38.13080360867914
1739209687.307199;-45.120503652039325
1739209687.3072042;-45.120503652039325
1739209687.3072095;-45.120503652039325
1739209687.3072147;-45.120503652039325
1739209687.30722;-33.981070128970906
1739209687.3072252;-38.13080360867914
1739209687.3072302;-45.120503652039325
1739209687.3072355;-32.816014438256545
1739209687.3072407;-38.13080360867914
1739209687.307246;-38.13080360867914
1739209687.3072512;-38.13080360867914
1739209687.3072565;-45.120503652039325
1739209687.3072617;-38.13080360867914
1739209687.307267;-38.13080360867914
1739209687.3072722;-45.120503652039325
1739209687.3072774;-45.120503652039325
1739209687.3072824;-45.120503652039325
1739209687.3072877;-45.120503652039325
1739209687.307293;-45.120503652039325
1739209687.3072982;-38.13080360867914
1739209687.3073034;-38.13080360867914
1739209687.3073087;-38.13080360867914
1739209687.307314;-45.120503652039325
1739209687.3073192;-45.120503652039325
1739209687.3073244;-38.13080360867914
1739209687.3073297;-45.120503652039325
1739209687.3073347;-38.13080360867914
1739209687.30734;-45.120503652039325
1739209687.3073452;-38.13080360867914
1739209687.3073504;-45.120503652039325
1739209687.3073556;-38.13080360867914
1739209687.307361;-32.816014438256545
1739209687.3073661;-38.13080360867914
1739209687.3073714;-45.120503652039325
1739209687.3073766;-45.120503652039325
1739209687.3073819;-32.816014438256545
1739209687.3073869;-45.120503652039325
1739209687.3073921;-45.120503652039325
1739209687.3073974;-45.120503652039325
1739209687.3074026;-45.120503652039325
1739209687.3074079;-45.120503652039325
1739209687.307413;-45.120503652039325
1739209687.3074183;-45.120503652039325
1739209687.3074236;-38.13080360867914
1739209687.3074288;-38.13080360867914
1739209687.307434;-45.120503652039325
1739209687.307439;-38.13080360867914
1739209687.3074443;-32.816014438256545
1739209687.3074496;-45.120503652039325
1739209687.3074548;-45.120503652039325
1739209687.30746;-45.120503652039325
1739209687.3074653;-38.13080360867914
1739209687.3074706;-38.13080360867914
1739209687.3074758;-45.120503652039325
1739209687.307481;-38.13080360867914
1739209687.3074863;-35.57807855764607
1739209687.3074913;-45.120503652039325
1739209687.3074965;-45.120503652039325
1739209687.3075018;-33.981070128970906
1739209687.307507;-38.13080360867914
1739209687.3075123;-38.13080360867914
1739209687.3075175;-38.13080360867914
1739209687.3075228;-45.120503652039325
1739209687.307528;-38.13080360867914
1739209687.3075333;-35.57807855764607
1739209687.3075385;-38.13080360867914
1739209687.3075438;-35.57807855764607
1739209687.3075488;-38.13080360867914
1739209687.307554;-45.120503652039325
1739209687.3075593;-45.120503652039325
1739209687.3075645;-38.13080360867914
1739209687.3075697;-45.120503652039325
1739209687.307575;-38.13080360867914
1739209687.3075802;-38.13080360867914
1739209687.3075855;-45.120503652039325
1739209687.3075907;-33.981070128970906
1739209687.307596;-45.120503652039325
1739209687.307601;-45.120503652039325
1739209687.3076062;-38.13080360867914
1739209687.3076115;-38.13080360867914
1739209687.3076167;-38.13080360867914
1739209687.307622;-45.120503652039325
1739209687.3076272;-35.57807855764607
1739209687.3076324;-38.13080360867914
1739209687.3076377;-45.120503652039325
1739209687.307643;-45.120503652039325
1739209687.3076482;-45.120503652039325
1739209687.3076532;-33.981070128970906
1739209687.3076584;-33.981070128970906
1739209687.3076637;-45.120503652039325
1739209687.307669;-45.120503652039325
1739209687.3076742;-33.981070128970906
1739209687.3076794;-45.120503652039325
1739209687.3076847;-45.120503652039325
1739209687.30769;-38.13080360867914
1739209687.3076952;-38.13080360867914
1739209687.3077004;-38.13080360867914
1739209687.3077054;-45.120503652039325
1739209687.3077106;-38.13080360867914
1739209687.307716;-38.13080360867914
1739209687.3077211;-38.13080360867914
1739209687.3077264;-45.120503652039325
1739209687.3077316;-38.13080360867914
1739209687.3077369;-38.13080360867914
1739209687.307742;-45.120503652039325
1739209687.3077474;-45.120503652039325
1739209687.3077526;-38.13080360867914
1739209687.3077576;-38.13080360867914
1739209687.3077629;-38.13080360867914
1739209687.307768;-45.120503652039325
1739209687.3077734;-38.13080360867914
1739209687.3077786;-35.57807855764607
1739209687.3077838;-35.57807855764607
1739209687.307789;-38.13080360867914
1739209687.3077943;-45.120503652039325
1739209687.3077996;-33.981070128970906
1739209687.3078048;-38.13080360867914
1739209687.3078098;-45.120503652039325
1739209687.307815;-38.13080360867914
1739209687.3078203;-35.57807855764607
1739209687.3078256;-32.81601443825658
1739209687.3078308;-45.120503652039325
1739209687.307836;-33.981070128970906
1739209687.3078413;-38.13080360867914
1739209687.3078465;-38.13080360867914
1739209687.3078518;-45.120503652039325
1739209687.307857;-38.13080360867914
1739209687.307862;-45.120503652039325
1739209687.3078673;-30.49652367304973
1739209687.3078725;-32.816014438256545
1739209687.3078778;-38.13080360867914
1739209687.307883;-45.120503652039325
1739209687.3078883;-45.120503652039325
1739209687.3078935;-38.13080360867914
1739209687.3078988;-38.13080360867914
1739209687.307904;-35.57807855764607
1739209687.3079093;-33.981070128970956
1739209687.3079145;-45.120503652039325
1739209687.3079195;-38.13080360867914
1739209687.3079247;-38.13080360867914
1739209687.30793;-38.13080360867914
1739209687.3079352;-45.120503652039325
1739209687.3079405;-38.13080360867914
1739209687.3079457;-45.120503652039325
1739209687.307951;-35.57807855764607
1739209687.3079562;-35.57807855764607
1739209687.3079615;-38.13080360867914
1739209687.3079667;-32.816014438256545
1739209687.3079717;-38.13080360867914
1739209687.307977;-38.13080360867914
1739209687.3079822;-38.13080360867914
1739209687.3079875;-38.13080360867914
1739209687.3079927;-38.13080360867914
1739209687.307998;-45.120503652039325
1739209687.3080032;-38.13080360867914
1739209687.3080084;-33.981070128970906
1739209687.3080137;-38.13080360867914
1739209687.308019;-38.13080360867914
1739209687.308024;-38.13080360867914
1739209687.3080292;-32.816014438256545
1739209687.3080344;-45.120503652039325
1739209687.3080397;-38.13080360867914
1739209687.308045;-35.57807855764607
1739209687.3080502;-32.816014438256545
1739209687.3080554;-45.120503652039325
1739209687.3080606;-45.120503652039325
1739209687.308066;-32.816014438256545
1739209687.3080711;-38.13080360867914
1739209687.3080761;-31.141103565318893
1739209687.3080814;-29.438486411369333
1739209687.3080866;-33.981070128970906
1739209687.3080919;-35.57807855764607
1739209687.3080971;-38.13080360867914
1739209687.3081024;-38.13080360867914
1739209687.3081076;-45.120503652039325
1739209687.3081129;-35.57807855764607
1739209687.308118;-45.120503652039325
1739209687.3081234;-38.13080360867914
1739209687.3081284;-38.13080360867914
1739209687.3081336;-38.13080360867914
1739209687.3081388;-45.120503652039325
1739209687.308144;-45.120503652039325
1739209687.3081493;-33.981070128970906
1739209687.3081546;-35.57807855764607
1739209687.3081598;-35.57807855764607
1739209687.308165;-38.13080360867914
1739209687.3081703;-33.981070128970906
1739209687.3081756;-45.120503652039325
1739209687.3081806;-45.120503652039325
1739209687.3081858;-45.120503652039325
1739209687.308191;-38.13080360867914
1739209687.3081963;-33.981070128970906
1739209687.3082016;-45.120503652039325
1739209687.3082068;-45.120503652039325
1739209687.308212;-38.13080360867914
1739209687.3082173;-45.120503652039325
1739209687.3082225;-38.13080360867914
1739209687.3082278;-38.13080360867914
1739209687.3082328;-38.13080360867914
1739209687.308238;-38.13080360867914
1739209687.3082433;-38.13080360867914
1739209687.3082485;-45.120503652039325
1739209687.3082538;-45.120503652039325
1739209687.308259;-45.120503652039325
1739209687.3082619;-45.120503652039325
1739209687.3082647;-45.120503652039325
1739209687.3082676;-32.816014438256545
1739209687.3082702;-35.57807855764607
1739209687.308273;-38.13080360867914
1739209687.308276;-38.13080360867914
1739209687.3082788;-38.13080360867914
1739209687.3082817;-35.57807855764607
1739209687.3082845;-38.13080360867914
1739209687.3082871;-38.13080360867914
1739209687.30829;-38.13080360867914
1739209687.3082929;-32.816014438256545
1739209687.3082957;-45.120503652039325
1739209687.3082986;-45.120503652039325
1739209687.3083014;-38.13080360867914
1739209687.3083043;-38.13080360867914
1739209687.308307;-45.120503652039325
1739209687.3083098;-38.13080360867914
1739209687.3083127;-38.13080360867914
1739209687.3083155;-38.13080360867914
1739209687.3083184;-45.120503652039325
1739209687.3083212;-45.120503652039325
1739209687.3083239;-38.13080360867914
1739209687.3083267;-45.120503652039325
1739209687.3083296;-45.120503652039325
1739209687.3083324;-45.120503652039325
1739209687.3083353;-35.57807855764607
1739209687.3083382;-32.816014438256545
1739209687.308341;-38.13080360867914
1739209687.3083436;-38.13080360867914
1739209687.3083465;-33.981070128970906
1739209687.3083494;-45.120503652039325
1739209687.3083522;-45.120503652039325
1739209687.308355;-38.13080360867914
1739209687.308358;-38.13080360867914
1739209687.3083608;-35.57807855764607
1739209687.3083634;-45.120503652039325
1739209687.3083663;-33.981070128970906
1739209687.3083692;-38.13080360867914
1739209687.308372;-45.120503652039325
1739209687.308375;-38.13080360867914
1739209687.3083777;-38.13080360867914
1739209687.3083804;-38.13080360867914
1739209687.3083832;-38.13080360867914
1739209687.308386;-38.13080360867914
1739209687.308389;-38.13080360867914
1739209687.3083918;-33.981070128970906
1739209687.3083947;-38.13080360867914
1739209687.3083975;-38.13080360867914
1739209687.3084002;-45.120503652039325
1739209687.308403;-45.120503652039325
1739209687.3084059;-45.120503652039325
1739209687.3084087;-35.57807855764607
1739209687.3084116;-33.981070128970906
1739209687.3084145;-30.49652367304973
1739209687.308417;-45.120503652039325
1739209687.30842;-38.13080360867914
1739209687.3084228;-45.120503652039325
1739209687.3084257;-45.120503652039325
1739209687.3084285;-45.120503652039325
1739209687.3084314;-38.13080360867914
1739209687.3084342;-32.816014438256545
1739209687.3084369;-38.13080360867914
1739209687.3084397;-45.120503652039325
1739209687.3084426;-38.13080360867914
1739209687.3084455;-35.57807855764607
1739209687.3084483;-38.13080360867914
1739209687.3084512;-38.13080360867914
1739209687.3084538;-38.13080360867914
1739209687.3084567;-38.13080360867914
1739209687.3084595;-38.13080360867914
1739209687.3084624;-45.120503652039325
1739209687.3084652;-38.13080360867914
1739209687.308468;-38.13080360867914
1739209687.308471;-38.13080360867914
1739209687.3084736;-38.13080360867914
1739209687.3084764;-45.120503652039325
1739209687.3084793;-38.13080360867914
1739209687.3084822;-28.992665084841942
1739209687.308485;-45.120503652039325
1739209687.308488;-38.13080360867914
1739209687.3084908;-38.13080360867914
1739209687.3084934;-45.120503652039325
1739209687.3084962;-45.120503652039325
1739209687.308499;-33.981070128970906
1739209687.308502;-33.981070128970906
1739209687.3085048;-31.14110356531892
1739209687.3085077;-45.120503652039325
1739209687.3085103;-38.13080360867914
1739209687.3085132;-45.120503652039325
1739209687.308516;-45.120503652039325
1739209687.308519;-38.13080360867914
1739209687.3085217;-45.120503652039325
1739209687.3085246;-45.120503652039325
1739209687.3085275;-38.13080360867914
1739209687.30853;-45.120503652039325
1739209687.308533;-38.13080360867914
1739209687.3085358;-38.13080360867914
1739209687.3085387;-38.13080360867914
1739209687.3085415;-45.120503652039325
1739209687.3085444;-45.120503652039325
1739209687.308547;-38.13080360867914
1739209687.30855;-38.13080360867914
1739209687.3085527;-45.120503652039325
1739209687.3085556;-35.57807855764607
1739209687.3085585;-35.57807855764607
1739209687.3085613;-45.120503652039325
1739209687.3085642;-45.120503652039325
1739209687.3085668;-38.13080360867914
1739209687.3085697;-45.120503652039325
1739209687.3085725;-45.120503652039325
1739209687.3085754;-38.13080360867914
1739209687.3085783;-38.13080360867914
1739209687.308581;-45.120503652039325
1739209687.3085837;-35.57807855764607
1739209687.3085866;-32.816014438256545
1739209687.3085895;-38.13080360867914
1739209687.3085923;-45.120503652039325
1739209687.3085952;-32.816014438256545
1739209687.308598;-32.816014438256545
1739209687.308601;-38.13080360867914
1739209687.3086035;-38.13080360867914
1739209687.3086064;-45.120503652039325
1739209687.3086092;-45.120503652039325
1739209687.308612;-45.120503652039325
1739209687.308615;-45.120503652039325
1739209687.3086178;-38.13080360867914
1739209687.3086205;-45.120503652039325
1739209687.3086233;-45.120503652039325
1739209687.3086262;-45.120503652039325
1739209687.308629;-33.981070128970906
1739209687.308632;-38.13080360867914
1739209687.3086348;-38.13080360867914
1739209687.3086376;-45.120503652039325
1739209687.3086402;-35.57807855764607
1739209687.308643;-32.816014438256545
1739209687.308646;-38.13080360867914
1739209687.3086488;-38.13080360867914
1739209687.3086517;-38.13080360867914
1739209687.3086545;-35.57807855764607
1739209687.3086574;-45.120503652039325
1739209687.30866;-38.13080360867914
1739209687.308663;-45.120503652039325
1739209687.3086658;-45.120503652039325
1739209687.3086686;-38.13080360867914
1739209687.3086715;-38.13080360867914
1739209687.3086743;-45.120503652039325
1739209687.308677;-45.120503652039325
1739209687.3086798;-38.13080360867914
1739209687.3086827;-45.120503652039325
1739209687.3086855;-45.120503652039325
1739209687.3086884;-45.120503652039325
1739209687.3086913;-33.981070128970906
1739209687.3086941;-38.13080360867914
1739209687.3086967;-38.13080360867914
1739209687.3086996;-38.13080360867914
1739209687.3087025;-45.120503652039325
1739209687.3087053;-33.981070128970906
1739209687.3087082;-30.49652367304973
1739209687.308711;-28.21854285175415
1739209687.3087137;-38.13080360867914
1739209687.3087165;-45.120503652039325
1739209687.3087194;-45.120503652039325
1739209687.3087223;-35.57807855764607
1739209687.308725;-45.120503652039325
1739209687.308728;-32.816014438256545
1739209687.3087308;-45.120503652039325
1739209687.3087335;-45.120503652039325
1739209687.3087363;-45.120503652039325
1739209687.3087392;-38.13080360867914
1739209687.308742;-38.13080360867914
1739209687.308745;-45.120503652039325
1739209687.3087478;-45.120503652039325
1739209687.3087504;-45.120503652039325
1739209687.3087533;-38.13080360867914
1739209687.308756;-45.120503652039325
1739209687.308759;-45.120503652039325
1739209687.3087618;-38.13080360867914
1739209687.3087647;-38.13080360867914
1739209687.3087676;-45.120503652039325
1739209687.3087702;-38.13080360867914
1739209687.308773;-45.120503652039325
1739209687.308776;-45.120503652039325
1739209687.3087788;-30.49652367304973
1739209687.3087816;-38.13080360867914
1739209687.3087845;-38.13080360867914
1739209687.3087873;-45.120503652039325
1739209687.30879;-35.57807855764607
1739209687.3087928;-38.13080360867914
1739209687.3087957;-45.120503652039325
1739209687.3087986;-45.120503652039325
1739209687.3088014;-33.981070128970956
1739209687.3088043;-45.120503652039325
1739209687.308807;-38.13080360867914
1739209687.3088098;-38.13080360867914
1739209687.3088126;-45.120503652039325
1739209687.3088155;-45.120503652039325
1739209687.3088183;-45.120503652039325
1739209687.3088212;-38.13080360867914
1739209687.308824;-27.267205301931607
1739209687.3088267;-33.981070128970906
1739209687.3088295;-45.120503652039325
1739209687.3088324;-45.120503652039325
1739209687.3088353;-38.13080360867914
1739209687.3088381;-45.120503652039325
1739209687.308841;-45.120503652039325
1739209687.3088436;-45.120503652039325
1739209687.3088465;-45.120503652039325
1739209687.3088493;-45.120503652039325
1739209687.3088522;-45.120503652039325
1739209687.308855;-38.13080360867914
1739209687.308858;-32.816014438256545
1739209687.3088608;-38.13080360867914
1739209687.3088634;-45.120503652039325
1739209687.3088663;-38.13080360867914
1739209687.3088691;-38.13080360867914
1739209687.308872;-45.120503652039325
1739209687.3088748;-45.120503652039325
1739209687.3088777;-33.981070128970906
1739209687.3088803;-38.13080360867914
1739209687.3088832;-45.120503652039325
1739209687.308886;-45.120503652039325
1739209687.308889;-38.13080360867914
1739209687.3088918;-38.13080360867914
1739209687.3088946;-38.13080360867914
1739209687.3088975;-45.120503652039325
1739209687.3089;-45.120503652039325
1739209687.308903;-38.13080360867914
1739209687.3089058;-38.13080360867914
1739209687.3089087;-45.120503652039325
1739209687.3089116;-38.13080360867914
1739209687.3089144;-45.120503652039325
1739209687.3089173;-45.120503652039325
1739209687.30892;-45.120503652039325
1739209687.3089228;-38.13080360867914
1739209687.3089256;-38.13080360867914
1739209687.3089285;-38.13080360867914
1739209687.3089314;-45.120503652039325
1739209687.3089342;-38.13080360867914
1739209687.3089368;-35.57807855764607
1739209687.3089397;-38.13080360867914
1739209687.3089426;-38.13080360867914
1739209687.3089454;-45.120503652039325
1739209687.3089483;-45.120503652039325
1739209687.3089511;-45.120503652039325
1739209687.308954;-45.120503652039325
1739209687.3089566;-45.120503652039325
1739209687.3089595;-38.13080360867914
1739209687.3089623;-35.57807855764607
1739209687.3089652;-45.120503652039325
1739209687.308968;-45.120503652039325
1739209687.308971;-38.13080360867914
1739209687.3089736;-38.13080360867914
1739209687.3089764;-45.120503652039325
1739209687.3089793;-38.13080360867914
1739209687.3089821;-38.13080360867914
1739209687.308985;-45.120503652039325
1739209687.3089879;-45.120503652039325
1739209687.3089907;-38.13080360867914
1739209687.3089933;-45.120503652039325
1739209687.3089962;-45.120503652039325
1739209687.308999;-45.120503652039325
1739209687.309002;-38.13080360867914
1739209687.3090048;-35.57807855764607
1739209687.3090076;-33.981070128970906
1739209687.3090103;-38.13080360867914
1739209687.3090131;-45.120503652039325
1739209687.309016;-45.120503652039325
1739209687.3090189;-38.13080360867914
1739209687.3090217;-38.13080360867914
1739209687.3090246;-45.120503652039325
1739209687.3090274;-45.120503652039325
1739209687.30903;-45.120503652039325
1739209687.309033;-45.120503652039325
1739209687.3090358;-45.120503652039325
1739209687.3090386;-45.120503652039325
1739209687.3090415;-38.13080360867914
1739209687.3090444;-38.13080360867914
1739209687.309047;-45.120503652039325
1739209687.3090498;-45.120503652039325
1739209687.3090527;-45.120503652039325
1739209687.3090556;-45.120503652039325
1739209687.3090584;-45.120503652039325
1739209687.3090613;-45.120503652039325
1739209687.3090641;-38.13080360867914
1739209687.3090668;-45.120503652039325
1739209687.3090696;-45.120503652039325
1739209687.3090725;-45.120503652039325
1739209687.3090754;-31.141103565318915
1739209687.3090782;-32.816014438256545
1739209687.309081;-45.120503652039325
1739209687.309084;-45.120503652039325
1739209687.3090866;-32.816014438256545
1739209687.3090894;-35.57807855764607
1739209687.3090923;-45.120503652039325
1739209687.3090951;-38.13080360867914
1739209687.309098;-38.13080360867914
1739209687.3091009;-45.120503652039325
1739209687.3091035;-35.57807855764607
1739209687.3091063;-45.120503652039325
1739209687.3091092;-45.120503652039325
1739209687.309112;-38.13080360867914
1739209687.309115;-38.13080360867914
1739209687.3091178;-38.13080360867914
1739209687.3091207;-33.981070128970906
1739209687.3091233;-38.13080360867914
1739209687.3091261;-45.120503652039325
1739209687.309129;-45.120503652039325
1739209687.3091319;-38.13080360867914
1739209687.3091347;-45.120503652039325
1739209687.3091376;-38.13080360867914
1739209687.3091402;-45.120503652039325
1739209687.309143;-32.816014438256545
1739209687.309146;-32.816014438256545
1739209687.3091488;-45.120503652039325
1739209687.3091516;-45.120503652039325
1739209687.3091545;-32.816014438256545
1739209687.3091574;-35.57807855764607
1739209687.30916;-45.120503652039325
1739209687.3091629;-35.57807855764607
1739209687.3091657;-45.120503652039325
1739209687.3091686;-45.120503652039325
1739209687.3091714;-33.981070128970906
1739209687.3091743;-35.57807855764607
1739209687.309177;-45.120503652039325
1739209687.3091798;-45.120503652039325
1739209687.3091826;-33.981070128970906
1739209687.3091855;-45.120503652039325
1739209687.3091884;-32.816014438256545
1739209687.3091912;-26.991370085610736
1739209687.309194;-45.120503652039325
1739209687.3091967;-45.120503652039325
1739209687.3091996;-33.981070128970906
1739209687.3092024;-45.120503652039325
1739209687.3092053;-45.120503652039325
1739209687.3092082;-35.57807855764607
1739209687.309211;-45.120503652039325
1739209687.3092139;-45.120503652039325
1739209687.3092165;-45.120503652039325
1739209687.3092194;-45.120503652039325
1739209687.3092222;-45.120503652039325
1739209687.309225;-45.120503652039325
1739209687.309228;-38.13080360867914
1739209687.3092308;-38.13080360867914
1739209687.3092334;-45.120503652039325
1739209687.3092363;-45.120503652039325
1739209687.3092391;-45.120503652039325
1739209687.309242;-38.13080360867914
1739209687.3092449;-45.120503652039325
1739209687.3092477;-45.120503652039325
1739209687.3092506;-35.57807855764607
1739209687.3092532;-35.57807855764607
1739209687.309256;-38.13080360867914
1739209687.309259;-45.120503652039325
1739209687.3092618;-45.120503652039325
1739209687.3092647;-45.120503652039325
1739209687.3092675;-45.120503652039325
1739209687.3092701;-38.13080360867914
1739209687.309273;-45.120503652039325
1739209687.3092759;-38.13080360867914
1739209687.3092787;-45.120503652039325
1739209687.3092816;-45.120503652039325
1739209687.3092844;-38.13080360867914
1739209687.3092873;-45.120503652039325
1739209687.30929;-33.981070128970906
1739209687.3092928;-45.120503652039325
1739209687.3092957;-38.13080360867914
1739209687.3092985;-45.120503652039325
1739209687.3093014;-38.13080360867914
1739209687.3093042;-35.57807855764607
1739209687.3093069;-45.120503652039325
1739209687.3093097;-38.13080360867914
1739209687.3093126;-38.13080360867914
1739209687.3093154;-45.120503652039325
1739209687.3093183;-45.120503652039325
1739209687.3093212;-45.120503652039325
1739209687.309324;-38.13080360867914
1739209687.3093266;-45.120503652039325
1739209687.3093295;-45.120503652039325
1739209687.3093324;-45.120503652039325
1739209687.3093352;-38.13080360867914
1739209687.309338;-35.57807855764607
1739209687.309341;-45.120503652039325
1739209687.3093438;-45.120503652039325
1739209687.3093464;-38.13080360867914
1739209687.3093493;-33.981070128970906
1739209687.3093522;-33.981070128970906
1739209687.309355;-45.120503652039325
1739209687.309358;-45.120503652039325
1739209687.3093607;-38.13080360867914
1739209687.3093634;-38.13080360867914
1739209687.3093662;-45.120503652039325
1739209687.309369;-38.13080360867914
1739209687.309372;-38.13080360867914
1739209687.3093748;-38.13080360867914
1739209687.3093777;-45.120503652039325
1739209687.3093805;-45.120503652039325
1739209687.3093832;-38.13080360867914
1739209687.309386;-45.120503652039325
1739209687.3093889;-45.120503652039325
1739209687.3093917;-45.120503652039325
1739209687.3093946;-38.13080360867914
1739209687.3093975;-38.13080360867914
