CAN Message; 0x1a7:0000f0a329d4fc7c
Timestamp;Amplitude
1739209705.7911162;-38.13080360867914
1739209705.791122;-45.120503652039325
1739209705.7911274;-45.120503652039325
1739209705.7911332;-45.120503652039325
1739209705.7911386;-45.120503652039325
1739209705.7911444;-32.816014438256545
1739209705.7911499;-38.13080360867914
1739209705.7911556;-32.816014438256545
1739209705.791161;-32.816014438256545
1739209705.7911668;-38.13080360867914
1739209705.7911723;-32.816014438256545
1739209705.791178;-45.120503652039325
1739209705.7911835;-45.120503652039325
1739209705.7911892;-45.120503652039325
1739209705.7911947;-38.13080360867914
1739209705.7912004;-35.57807855764607
1739209705.791206;-38.13080360867914
1739209705.7912116;-45.120503652039325
1739209705.791217;-38.13080360867914
1739209705.7912228;-38.13080360867914
1739209705.7912283;-38.13080360867914
1739209705.791234;-45.120503652039325
1739209705.7912395;-45.120503652039325
1739209705.7912452;-45.120503652039325
1739209705.7912507;-45.120503652039325
1739209705.7912564;-38.13080360867914
1739209705.791262;-38.13080360867914
1739209705.7912676;-38.13080360867914
1739209705.791273;-45.120503652039325
1739209705.7912788;-35.57807855764607
1739209705.7912843;-33.981070128970906
1739209705.79129;-45.120503652039325
1739209705.7912955;-45.120503652039325
1739209705.7913013;-45.120503652039325
1739209705.7913067;-33.981070128970906
1739209705.7913125;-45.120503652039325
1739209705.791318;-45.120503652039325
1739209705.7913237;-45.120503652039325
1739209705.7913291;-45.120503652039325
1739209705.7913349;-45.120503652039325
1739209705.7913404;-45.120503652039325
1739209705.791346;-45.120503652039325
1739209705.7913516;-38.13080360867914
1739209705.7913573;-45.120503652039325
1739209705.7913628;-45.120503652039325
1739209705.7913685;-35.57807855764607
1739209705.791374;-38.13080360867914
1739209705.7913797;-45.120503652039325
1739209705.7913852;-45.120503652039325
1739209705.791391;-38.13080360867914
1739209705.7913964;-27.267205301931607
1739209705.791402;-38.13080360867914
1739209705.7914076;-45.120503652039325
1739209705.7914133;-45.120503652039325
1739209705.7914188;-45.120503652039325
1739209705.7914245;-38.13080360867914
1739209705.79143;-38.13080360867914
1739209705.7914357;-38.13080360867914
1739209705.7914412;-45.120503652039325
1739209705.791447;-38.13080360867914
1739209705.7914524;-38.13080360867914
1739209705.7914581;-45.120503652039325
1739209705.7914636;-45.120503652039325
1739209705.7914693;-38.13080360867914
1739209705.7914748;-38.13080360867914
1739209705.7914805;-33.981070128970906
1739209705.791486;-33.981070128970906
1739209705.7914917;-45.120503652039325
1739209705.7914972;-45.120503652039325
1739209705.791503;-32.816014438256545
1739209705.7915084;-35.57807855764607
1739209705.7915142;-45.120503652039325
1739209705.7915196;-45.120503652039325
1739209705.7915254;-38.13080360867914
1739209705.7915308;-28.992665084841942
1739209705.7915366;-38.13080360867914
1739209705.791542;-38.13080360867914
1739209705.7915478;-45.120503652039325
1739209705.7915533;-38.13080360867914
1739209705.791559;-38.13080360867914
1739209705.7915645;-45.120503652039325
1739209705.7915702;-38.13080360867914
1739209705.7915757;-38.13080360867914
1739209705.7915814;-38.13080360867914
1739209705.7915869;-45.120503652039325
1739209705.7915926;-45.120503652039325
1739209705.791598;-45.120503652039325
1739209705.7916038;-38.13080360867914
1739209705.7916093;-45.120503652039325
1739209705.791615;-45.120503652039325
1739209705.7916205;-45.120503652039325
1739209705.7916262;-38.13080360867914
1739209705.7916317;-38.13080360867914
1739209705.7916372;-45.120503652039325
1739209705.791643;-38.13080360867914
1739209705.7916484;-45.120503652039325
1739209705.791654;-38.13080360867914
1739209705.7916596;-45.120503652039325
1739209705.7916653;-38.13080360867914
1739209705.7916708;-38.13080360867914
1739209705.7916765;-38.13080360867914
1739209705.791682;-35.57807855764607
1739209705.7916877;-33.981070128970906
1739209705.7916932;-35.57807855764607
1739209705.791699;-45.120503652039325
1739209705.7917044;-35.57807855764607
1739209705.7917101;-35.57807855764607
1739209705.7917156;-38.13080360867914
1739209705.7917213;-45.120503652039325
1739209705.7917268;-38.13080360867914
1739209705.7917325;-38.13080360867914
1739209705.791738;-38.13080360867914
1739209705.7917438;-38.13080360867914
1739209705.7917492;-35.57807855764607
1739209705.791755;-33.981070128970906
1739209705.7917604;-45.120503652039325
1739209705.7917662;-45.120503652039325
1739209705.7917717;-45.120503652039325
1739209705.7917774;-38.13080360867914
1739209705.7917829;-38.13080360867914
1739209705.7917886;-45.120503652039325
1739209705.791794;-38.13080360867914
1739209705.7917998;-35.57807855764607
1739209705.7918053;-28.58837851428586
1739209705.791811;-38.13080360867914
1739209705.7918165;-45.120503652039325
1739209705.7918222;-45.120503652039325
1739209705.7918277;-32.816014438256545
1739209705.7918334;-38.13080360867914
1739209705.791839;-45.120503652039325
1739209705.7918446;-45.120503652039325
1739209705.79185;-35.57807855764607
1739209705.7918558;-38.13080360867914
1739209705.7918613;-45.120503652039325
1739209705.791867;-45.120503652039325
1739209705.7918725;-45.120503652039325
1739209705.7918782;-45.120503652039325
1739209705.7918837;-38.13080360867914
1739209705.7918894;-45.120503652039325
1739209705.791895;-33.981070128970956
1739209705.7919006;-45.120503652039325
1739209705.791906;-45.120503652039325
1739209705.7919118;-45.120503652039325
1739209705.7919173;-38.13080360867914
1739209705.791923;-45.120503652039325
1739209705.7919285;-45.120503652039325
1739209705.7919343;-45.120503652039325
1739209705.7919397;-29.438486411369333
1739209705.7919455;-38.13080360867914
1739209705.791951;-45.120503652039325
1739209705.7919567;-38.13080360867914
1739209705.7919621;-38.13080360867914
1739209705.7919679;-45.120503652039325
1739209705.7919734;-45.120503652039325
1739209705.791979;-38.13080360867914
1739209705.7919846;-33.981070128970956
1739209705.7919903;-45.120503652039325
1739209705.7919958;-33.981070128970906
1739209705.7920015;-38.13080360867914
1739209705.792007;-45.120503652039325
1739209705.7920127;-45.120503652039325
1739209705.7920182;-45.120503652039325
1739209705.792024;-45.120503652039325
1739209705.7920294;-32.816014438256545
1739209705.792035;-35.57807855764607
1739209705.7920406;-45.120503652039325
1739209705.7920463;-45.120503652039325
1739209705.7920518;-45.120503652039325
1739209705.7920575;-38.13080360867914
1739209705.792063;-38.13080360867914
1739209705.7920687;-45.120503652039325
1739209705.7920742;-28.21854285175415
1739209705.79208;-31.141103565318893
1739209705.7920854;-45.120503652039325
1739209705.7920911;-45.120503652039325
1739209705.7920966;-35.57807855764607
1739209705.7921023;-45.120503652039325
1739209705.7921078;-45.120503652039325
1739209705.7921135;-38.13080360867914
1739209705.792119;-45.120503652039325
1739209705.7921247;-45.120503652039325
1739209705.7921302;-45.120503652039325
1739209705.792136;-38.13080360867914
1739209705.7921414;-45.120503652039325
1739209705.7921472;-38.13080360867914
1739209705.7921526;-35.57807855764607
1739209705.7921584;-38.13080360867914
1739209705.7921638;-45.120503652039325
1739209705.7921696;-38.13080360867914
1739209705.792175;-35.57807855764607
1739209705.7921808;-38.13080360867914
1739209705.7921863;-45.120503652039325
1739209705.792192;-45.120503652039325
1739209705.7921975;-32.816014438256545
1739209705.7922032;-45.120503652039325
1739209705.7922087;-38.13080360867914
1739209705.7922144;-32.816014438256545
1739209705.7922199;-45.120503652039325
1739209705.7922256;-38.13080360867914
1739209705.792231;-32.816014438256545
1739209705.7922368;-38.13080360867914
1739209705.7922423;-45.120503652039325
1739209705.792248;-45.120503652039325
1739209705.7922535;-45.120503652039325
1739209705.7922592;-45.120503652039325
1739209705.7922647;-38.13080360867914
1739209705.7922704;-38.13080360867914
1739209705.792276;-45.120503652039325
1739209705.7922816;-38.13080360867914
1739209705.792287;-32.816014438256545
1739209705.7922928;-38.13080360867914
1739209705.7922983;-38.13080360867914
1739209705.792304;-35.57807855764607
1739209705.7923095;-38.13080360867914
1739209705.7923152;-38.13080360867914
1739209705.7923207;-45.120503652039325
1739209705.7923265;-38.13080360867914
1739209705.792332;-45.120503652039325
1739209705.7923377;-38.13080360867914
1739209705.7923431;-45.120503652039325
1739209705.7923489;-45.120503652039325
1739209705.7923543;-45.120503652039325
1739209705.7923598;-38.13080360867914
1739209705.7923656;-35.57807855764607
1739209705.792371;-38.13080360867914
1739209705.7923768;-45.120503652039325
1739209705.7923822;-38.13080360867914
1739209705.792388;-38.13080360867914
1739209705.7923934;-38.13080360867914
1739209705.7923992;-45.120503652039325
1739209705.7924047;-45.120503652039325
1739209705.7924104;-45.120503652039325
1739209705.7924159;-45.120503652039325
1739209705.7924216;-38.13080360867914
1739209705.792427;-38.13080360867914
1739209705.7924328;-35.57807855764607
1739209705.7924383;-33.981070128970906
1739209705.792444;-33.981070128970906
1739209705.7924495;-45.120503652039325
1739209705.7924552;-35.57807855764607
1739209705.7924607;-33.981070128970906
1739209705.7924664;-38.13080360867914
1739209705.792472;-33.981070128970906
1739209705.7924776;-38.13080360867914
1739209705.792483;-45.120503652039325
1739209705.7924888;-35.57807855764607
1739209705.7924943;-35.57807855764607
1739209705.7925;-45.120503652039325
1739209705.7925055;-38.13080360867914
1739209705.7925112;-45.120503652039325
1739209705.7925167;-45.120503652039325
1739209705.7925224;-45.120503652039325
1739209705.792528;-45.120503652039325
1739209705.7925336;-32.816014438256545
1739209705.7925391;-32.816014438256545
1739209705.7925448;-45.120503652039325
1739209705.7925503;-35.57807855764607
1739209705.792556;-38.13080360867914
1739209705.7925615;-38.13080360867914
1739209705.7925673;-38.13080360867914
1739209705.7925727;-31.141103565318915
1739209705.7925785;-33.981070128970906
1739209705.792584;-38.13080360867914
1739209705.7925897;-38.13080360867914
1739209705.7925951;-38.13080360867914
1739209705.7926009;-45.120503652039325
1739209705.7926064;-45.120503652039325
1739209705.792612;-45.120503652039325
1739209705.7926176;-30.49652367304973
1739209705.7926233;-38.13080360867914
1739209705.7926288;-38.13080360867914
1739209705.7926345;-45.120503652039325
1739209705.79264;-45.120503652039325
1739209705.7926457;-35.57807855764607
1739209705.7926512;-45.120503652039325
1739209705.792657;-45.120503652039325
1739209705.7926624;-33.981070128970906
1739209705.792668;-31.141103565318915
1739209705.7926736;-45.120503652039325
1739209705.7926793;-38.13080360867914
1739209705.7926848;-38.13080360867914
1739209705.7926905;-45.120503652039325
1739209705.792696;-45.120503652039325
1739209705.7927017;-38.13080360867914
1739209705.7927072;-33.981070128970906
1739209705.792713;-38.13080360867914
1739209705.7927184;-45.120503652039325
1739209705.7927241;-45.120503652039325
1739209705.7927296;-38.13080360867914
1739209705.7927353;-45.120503652039325
1739209705.7927408;-45.120503652039325
1739209705.7927465;-35.57807855764607
1739209705.792752;-38.13080360867914
1739209705.7927577;-45.120503652039325
1739209705.7927632;-38.13080360867914
1739209705.792769;-38.13080360867914
1739209705.7927744;-45.120503652039325
1739209705.7927802;-38.13080360867914
1739209705.7927856;-45.120503652039325
1739209705.7927914;-45.120503652039325
1739209705.7927969;-38.13080360867914
1739209705.7928026;-28.992665084841942
1739209705.792808;-38.13080360867914
1739209705.7928138;-45.120503652039325
1739209705.7928193;-38.13080360867914
1739209705.792825;-33.981070128970906
1739209705.7928305;-45.120503652039325
1739209705.7928362;-38.13080360867914
1739209705.7928417;-45.120503652039325
1739209705.7928474;-35.57807855764607
1739209705.7928529;-32.816014438256545
1739209705.7928586;-45.120503652039325
1739209705.792864;-45.120503652039325
1739209705.7928698;-38.13080360867914
1739209705.7928753;-38.13080360867914
1739209705.792881;-38.13080360867914
1739209705.7928865;-38.13080360867914
1739209705.7928922;-38.13080360867914
1739209705.7928977;-45.120503652039325
1739209705.7929034;-38.13080360867914
1739209705.792909;-38.13080360867914
1739209705.7929146;-45.120503652039325
1739209705.79292;-45.120503652039325
1739209705.7929258;-45.120503652039325
1739209705.7929313;-45.120503652039325
1739209705.792937;-38.13080360867914
1739209705.7929425;-45.120503652039325
1739209705.7929482;-35.57807855764607
1739209705.7929537;-35.57807855764607
1739209705.7929595;-38.13080360867914
1739209705.792965;-45.120503652039325
1739209705.7929707;-45.120503652039325
1739209705.7929761;-45.120503652039325
1739209705.7929819;-45.120503652039325
1739209705.7929873;-35.57807855764607
1739209705.792993;-38.13080360867914
1739209705.7929986;-45.120503652039325
1739209705.7930043;-38.13080360867914
1739209705.7930098;-35.57807855764607
1739209705.7930155;-45.120503652039325
1739209705.793021;-45.120503652039325
1739209705.7930267;-33.981070128970906
1739209705.7930322;-45.120503652039325
1739209705.793038;-45.120503652039325
1739209705.7930434;-45.120503652039325
1739209705.793049;-45.120503652039325
1739209705.7930546;-45.120503652039325
1739209705.7930603;-45.120503652039325
1739209705.7930658;-38.13080360867914
1739209705.7931538;-45.120503652039325
1739209705.7931542;-32.816014438256545
1739209705.7931547;-33.981070128970906
1739209705.7931552;-45.120503652039325
1739209705.7931554;-45.120503652039325
1739209705.793156;-32.816014438256545
1739209705.7931564;-26.991370085610722
1739209705.7931569;-45.120503652039325
1739209705.793157;-45.120503652039325
1739209705.7931576;-38.13080360867914
1739209705.793158;-35.57807855764607
1739209705.7931583;-38.13080360867914
1739209705.7931588;-38.13080360867914
1739209705.7931592;-45.120503652039325
1739209705.7931597;-31.141103565318943
1739209705.79316;-38.13080360867914
1739209705.7931604;-38.13080360867914
1739209705.793161;-45.120503652039325
1739209705.7931614;-45.120503652039325
1739209705.7931616;-38.13080360867914
1739209705.793162;-45.120503652039325
1739209705.7931626;-45.120503652039325
1739209705.7931628;-38.13080360867914
1739209705.7931633;-45.120503652039325
1739209705.7931638;-33.981070128970906
1739209705.7931643;-38.13080360867914
1739209705.7931645;-45.120503652039325
1739209705.793165;-38.13080360867914
1739209705.7931654;-38.13080360867914
1739209705.793166;-45.120503652039325
1739209705.7931662;-28.992665084841942
1739209705.7931666;-38.13080360867914
1739209705.793167;-45.120503652039325
1739209705.7931674;-45.120503652039325
1739209705.7931678;-38.13080360867914
1739209705.7931683;-45.120503652039325
1739209705.7931688;-38.13080360867914
1739209705.793169;-38.13080360867914
1739209705.7931695;-32.81601443825658
1739209705.79317;-45.120503652039325
1739209705.7931705;-45.120503652039325
1739209705.7931707;-32.816014438256545
1739209705.7931712;-45.120503652039325
1739209705.7931716;-38.13080360867914
1739209705.793172;-45.120503652039325
1739209705.7931724;-45.120503652039325
1739209705.7931728;-38.13080360867914
1739209705.7931733;-45.120503652039325
1739209705.7931736;-45.120503652039325
1739209705.793174;-38.13080360867914
1739209705.7931745;-38.13080360867914
1739209705.793175;-45.120503652039325
1739209705.7931752;-38.13080360867914
1739209705.7931757;-38.13080360867914
1739209705.7931762;-33.981070128970906
1739209705.7931764;-38.13080360867914
1739209705.793177;-45.120503652039325
1739209705.7931774;-45.120503652039325
1739209705.7931778;-38.13080360867914
1739209705.793178;-33.981070128970906
1739209705.7931786;-38.13080360867914
1739209705.793179;-45.120503652039325
1739209705.7931795;-38.13080360867914
1739209705.7931798;-45.120503652039325
1739209705.7931802;-38.13080360867914
1739209705.7931807;-45.120503652039325
1739209705.793181;-38.13080360867914
1739209705.7931814;-45.120503652039325
1739209705.793182;-35.57807855764607
1739209705.7931824;-38.13080360867914
1739209705.7931826;-38.13080360867914
1739209705.793183;-35.57807855764607
1739209705.7931836;-45.120503652039325
1739209705.793184;-38.13080360867914
1739209705.7931843;-35.57807855764607
1739209705.7931848;-38.13080360867914
1739209705.7931852;-38.13080360867914
1739209705.7931855;-35.57807855764607
1739209705.793186;-38.13080360867914
1739209705.7931864;-45.120503652039325
1739209705.793187;-38.13080360867914
1739209705.7931871;-45.120503652039325
1739209705.7931876;-38.13080360867914
1739209705.793188;-38.13080360867914
1739209705.7931886;-45.120503652039325
1739209705.7931888;-38.13080360867914
1739209705.7931893;-45.120503652039325
1739209705.7931898;-45.120503652039325
1739209705.79319;-38.13080360867914
1739209705.7931905;-38.13080360867914
1739209705.793191;-38.13080360867914
1739209705.7931914;-45.120503652039325
1739209705.7931917;-38.13080360867914
1739209705.7931921;-45.120503652039325
1739209705.7931926;-38.13080360867914
1739209705.793193;-33.981070128970906
1739209705.7931933;-45.120503652039325
1739209705.7931938;-45.120503652039325
1739209705.7931943;-45.120503652039325
1739209705.7931945;-32.816014438256545
1739209705.793195;-45.120503652039325
1739209705.7931955;-45.120503652039325
1739209705.793196;-45.120503652039325
1739209705.7931962;-38.13080360867914
1739209705.7931967;-38.13080360867914
1739209705.7931972;-45.120503652039325
1739209705.7931976;-45.120503652039325
1739209705.7931979;-45.120503652039325
1739209705.7931983;-38.13080360867914
1739209705.7931988;-45.120503652039325
1739209705.793199;-45.120503652039325
1739209705.7931995;-45.120503652039325
1739209705.7932;-45.120503652039325
1739209705.7932005;-38.13080360867914
1739209705.7932007;-38.13080360867914
1739209705.7932012;-45.120503652039325
1739209705.7932017;-45.120503652039325
1739209705.793202;-35.57807855764607
1739209705.7932024;-38.13080360867914
1739209705.7932029;-32.816014438256545
1739209705.7932034;-38.13080360867914
1739209705.7932036;-38.13080360867914
1739209705.793204;-38.13080360867914
1739209705.7932045;-38.13080360867914
1739209705.793205;-45.120503652039325
1739209705.7932053;-45.120503652039325
1739209705.7932057;-45.120503652039325
1739209705.7932062;-33.981070128970956
1739209705.7932065;-38.13080360867914
1739209705.793207;-45.120503652039325
1739209705.7932074;-45.120503652039325
1739209705.793208;-45.120503652039325
1739209705.7932081;-45.120503652039325
1739209705.7932086;-45.120503652039325
1739209705.793209;-38.13080360867914
1739209705.7932096;-38.13080360867914
1739209705.7932098;-38.13080360867914
1739209705.7932103;-45.120503652039325
1739209705.7932107;-38.13080360867914
1739209705.793211;-45.120503652039325
1739209705.7932115;-45.120503652039325
1739209705.793212;-45.120503652039325
1739209705.7932124;-45.120503652039325
1739209705.7932127;-27.8777449560314
1739209705.7932131;-35.57807855764607
1739209705.7932136;-45.120503652039325
1739209705.793214;-38.13080360867914
1739209705.7932143;-35.57807855764607
1739209705.7932148;-38.13080360867914
1739209705.7932153;-38.13080360867914
1739209705.7932155;-33.981070128970906
1739209705.793216;-38.13080360867914
1739209705.7932165;-45.120503652039325
1739209705.793217;-38.13080360867914
1739209705.7932172;-45.120503652039325
1739209705.7932177;-45.120503652039325
1739209705.7932181;-38.13080360867914
1739209705.7932186;-45.120503652039325
1739209705.7932189;-45.120503652039325
1739209705.7932193;-38.13080360867914
1739209705.7932198;-38.13080360867914
1739209705.79322;-45.120503652039325
1739209705.7932205;-38.13080360867914
1739209705.793221;-45.120503652039325
1739209705.7932215;-38.13080360867914
1739209705.7932217;-38.13080360867914
1739209705.7932222;-45.120503652039325
1739209705.7932227;-31.141103565318893
1739209705.7932231;-35.57807855764607
1739209705.7932234;-45.120503652039325
1739209705.7932239;-38.13080360867914
1739209705.7932243;-38.13080360867914
1739209705.7932246;-45.120503652039325
1739209705.793225;-45.120503652039325
1739209705.7932255;-33.981070128970906
1739209705.793226;-38.13080360867914
1739209705.7932262;-45.120503652039325
1739209705.7932267;-38.13080360867914
1739209705.7932272;-45.120503652039325
1739209705.7932277;-35.57807855764607
1739209705.793228;-32.816014438256545
1739209705.7932284;-45.120503652039325
1739209705.7932289;-38.13080360867914
1739209705.793229;-32.816014438256545
1739209705.7932296;-31.141103565318915
1739209705.79323;-38.13080360867914
1739209705.7932305;-35.57807855764607
1739209705.7932308;-45.120503652039325
1739209705.7932312;-38.13080360867914
1739209705.7932317;-45.120503652039325
1739209705.7932322;-45.120503652039325
1739209705.7932324;-45.120503652039325
1739209705.793233;-38.13080360867914
1739209705.7932334;-38.13080360867914
1739209705.7932336;-38.13080360867914
1739209705.793234;-38.13080360867914
1739209705.7932346;-33.981070128970906
1739209705.793235;-45.120503652039325
1739209705.7932353;-45.120503652039325
1739209705.7932358;-45.120503652039325
1739209705.7932363;-38.13080360867914
1739209705.7932367;-45.120503652039325
1739209705.793237;-45.120503652039325
1739209705.7932374;-38.13080360867914
1739209705.793238;-31.141103565318915
1739209705.7932382;-45.120503652039325
1739209705.7932386;-38.13080360867914
1739209705.793239;-38.13080360867914
1739209705.7932396;-33.981070128970906
1739209705.7932398;-38.13080360867914
1739209705.7932403;-38.13080360867914
1739209705.7932408;-45.120503652039325
1739209705.7932413;-38.13080360867914
1739209705.7932415;-38.13080360867914
1739209705.793242;-45.120503652039325
1739209705.7932425;-45.120503652039325
1739209705.7932427;-32.816014438256545
1739209705.7932432;-38.13080360867914
1739209705.7932436;-45.120503652039325
1739209705.7932441;-38.13080360867914
1739209705.7932444;-38.13080360867914
1739209705.7932448;-45.120503652039325
1739209705.7932453;-38.13080360867914
1739209705.7932458;-38.13080360867914
1739209705.793246;-31.141103565318915
1739209705.7932465;-38.13080360867914
1739209705.793247;-38.13080360867914
1739209705.7932472;-38.13080360867914
1739209705.7932477;-33.981070128970906
1739209705.7932482;-38.13080360867914
1739209705.7932487;-45.120503652039325
1739209705.793249;-32.816014438256545
1739209705.7932494;-33.981070128970906
1739209705.7932498;-45.120503652039325
1739209705.79325;-38.13080360867914
1739209705.7932506;-38.13080360867914
1739209705.793251;-33.981070128970906
1739209705.7932515;-38.13080360867914
1739209705.7932518;-45.120503652039325
1739209705.7932522;-38.13080360867914
1739209705.7932527;-38.13080360867914
1739209705.7932532;-45.120503652039325
1739209705.7932534;-45.120503652039325
1739209705.793254;-45.120503652039325
1739209705.7932544;-38.13080360867914
1739209705.7932546;-45.120503652039325
1739209705.793255;-45.120503652039325
1739209705.7932556;-45.120503652039325
1739209705.793256;-32.816014438256545
1739209705.7932563;-33.981070128970906
1739209705.7932568;-38.13080360867914
1739209705.7932572;-45.120503652039325
1739209705.7932577;-38.13080360867914
1739209705.793258;-35.57807855764607
1739209705.7932584;-45.120503652039325
1739209705.793259;-38.13080360867914
1739209705.7932591;-31.141103565318915
1739209705.7932596;-28.992665084841942
1739209705.79326;-38.13080360867914
1739209705.7932606;-38.13080360867914
1739209705.7932608;-38.13080360867914
1739209705.7932613;-45.120503652039325
1739209705.7932618;-45.120503652039325
1739209705.7932622;-45.120503652039325
1739209705.7932625;-38.13080360867914
1739209705.793263;-38.13080360867914
1739209705.7932634;-38.13080360867914
1739209705.7932637;-38.13080360867914
1739209705.7932642;-38.13080360867914
1739209705.7932646;-35.57807855764607
1739209705.793265;-38.13080360867914
1739209705.7932653;-45.120503652039325
1739209705.7932658;-38.13080360867914
1739209705.7932663;-33.981070128970906
1739209705.7932668;-45.120503652039325
1739209705.793267;-45.120503652039325
1739209705.7932675;-45.120503652039325
1739209705.793268;-38.13080360867914
1739209705.7932682;-38.13080360867914
1739209705.7932687;-45.120503652039325
1739209705.7932692;-38.13080360867914
1739209705.7932696;-45.120503652039325
1739209705.7932699;-45.120503652039325
1739209705.7932703;-45.120503652039325
1739209705.7932708;-38.13080360867914
1739209705.7932713;-45.120503652039325
1739209705.7932715;-38.13080360867914
1739209705.793272;-38.13080360867914
1739209705.7932725;-38.13080360867914
1739209705.7932727;-38.13080360867914
1739209705.7932732;-38.13080360867914
1739209705.7932737;-38.13080360867914
1739209705.7932742;-38.13080360867914
1739209705.7932744;-38.13080360867914
1739209705.7932749;-38.13080360867914
1739209705.7932754;-45.120503652039325
1739209705.7932758;-38.13080360867914
1739209705.793276;-38.13080360867914
1739209705.7932765;-33.981070128970906
1739209705.793277;-45.120503652039325
1739209705.7932773;-45.120503652039325
1739209705.7932777;-45.120503652039325
1739209705.7932782;-45.120503652039325
1739209705.7932787;-35.57807855764607
1739209705.793279;-38.13080360867914
1739209705.7932794;-45.120503652039325
1739209705.79328;-38.13080360867914
1739209705.7932804;-38.13080360867914
1739209705.7932806;-45.120503652039325
1739209705.793281;-33.981070128970906
1739209705.7932816;-45.120503652039325
1739209705.7932818;-35.57807855764607
1739209705.7932823;-45.120503652039325
1739209705.7932827;-38.13080360867914
1739209705.7932832;-35.57807855764607
1739209705.7932835;-45.120503652039325
1739209705.793284;-38.13080360867914
1739209705.7932844;-38.13080360867914
1739209705.793285;-38.13080360867914
1739209705.7932851;-38.13080360867914
1739209705.7932856;-32.816014438256545
1739209705.793286;-45.120503652039325
1739209705.7932863;-38.13080360867914
1739209705.7932868;-32.816014438256545
1739209705.7932873;-38.13080360867914
1739209705.7932878;-45.120503652039325
1739209705.793288;-45.120503652039325
1739209705.7932885;-45.120503652039325
1739209705.793289;-45.120503652039325
1739209705.7932894;-45.120503652039325
1739209705.7932897;-38.13080360867914
1739209705.7932901;-45.120503652039325
1739209705.7932906;-45.120503652039325
1739209705.7932909;-35.57807855764607
1739209705.7932913;-38.13080360867914
1739209705.7932918;-45.120503652039325
1739209705.7932923;-45.120503652039325
1739209705.7932925;-35.57807855764607
1739209705.793293;-32.816014438256545
1739209705.7932935;-38.13080360867914
1739209705.793294;-38.13080360867914
1739209705.7932942;-45.120503652039325
1739209705.7932947;-45.120503652039325
1739209705.7932951;-45.120503652039325
1739209705.7932954;-32.816014438256545
1739209705.7932959;-45.120503652039325
1739209705.7932963;-38.13080360867914
1739209705.7932968;-35.57807855764607
1739209705.793297;-35.57807855764607
1739209705.7932975;-45.120503652039325
1739209705.793298;-45.120503652039325
1739209705.7932985;-35.57807855764607
1739209705.7932987;-38.13080360867914
1739209705.7932992;-33.981070128970906
1739209705.7932997;-31.141103565318893
1739209705.7933;-38.13080360867914
1739209705.7933004;-38.13080360867914
1739209705.7933009;-35.57807855764607
1739209705.7933013;-35.57807855764607
1739209705.7933016;-45.120503652039325
1739209705.793302;-45.120503652039325
1739209705.7933025;-45.120503652039325
1739209705.793303;-38.13080360867914
1739209705.7933033;-45.120503652039325
1739209705.7933037;-38.13080360867914
1739209705.7933042;-38.13080360867914
1739209705.7933044;-38.13080360867914
1739209705.793305;-38.13080360867914
1739209705.7933054;-45.120503652039325
1739209705.7933059;-45.120503652039325
1739209705.793306;-38.13080360867914
1739209705.7933066;-35.57807855764607
1739209705.793307;-38.13080360867914
1739209705.7933073;-45.120503652039325
1739209705.7933078;-45.120503652039325
1739209705.7933083;-38.13080360867914
1739209705.7933087;-38.13080360867914
1739209705.793309;-33.981070128970906
1739209705.7933095;-30.49652367304973
1739209705.79331;-35.57807855764607
1739209705.7933104;-33.981070128970906
1739209705.7933106;-45.120503652039325
1739209705.793311;-38.13080360867914
1739209705.7933116;-38.13080360867914
1739209705.7933118;-38.13080360867914
1739209705.7933123;-38.13080360867914
1739209705.7933128;-38.13080360867914
1739209705.7933133;-38.13080360867914
1739209705.7933135;-38.13080360867914
1739209705.793314;-38.13080360867914
1739209705.7933145;-32.816014438256545
1739209705.793315;-38.13080360867914
1739209705.7933152;-45.120503652039325
1739209705.7933156;-33.981070128970906
1739209705.7933161;-38.13080360867914
1739209705.7933164;-45.120503652039325
1739209705.7933168;-45.120503652039325
1739209705.7933173;-38.13080360867914
1739209705.7933178;-38.13080360867914
1739209705.793318;-38.13080360867914
1739209705.7933185;-45.120503652039325
1739209705.793319;-45.120503652039325
1739209705.7933195;-38.13080360867914
1739209705.7933197;-38.13080360867914
1739209705.7933202;-38.13080360867914
1739209705.7933207;-45.120503652039325
1739209705.793321;-45.120503652039325
1739209705.7933214;-38.13080360867914
1739209705.7933218;-45.120503652039325
1739209705.7933223;-45.120503652039325
1739209705.7933226;-38.13080360867914
1739209705.793323;-38.13080360867914
1739209705.7933235;-45.120503652039325
1739209705.793324;-45.120503652039325
1739209705.7933242;-38.13080360867914
1739209705.7933247;-38.13080360867914
1739209705.7933252;-45.120503652039325
1739209705.7933254;-45.120503652039325
1739209705.793326;-38.13080360867914
1739209705.7933264;-38.13080360867914
1739209705.7933269;-38.13080360867914
1739209705.793327;-45.120503652039325
1739209705.7933276;-38.13080360867914
1739209705.793328;-45.120503652039325
1739209705.7933285;-45.120503652039325
1739209705.7933288;-45.120503652039325
1739209705.7933292;-38.13080360867914
1739209705.7933297;-33.981070128970906
1739209705.79333;-38.13080360867914
1739209705.7933304;-45.120503652039325
1739209705.793331;-38.13080360867914
1739209705.7933314;-32.816014438256545
1739209705.7933316;-38.13080360867914
1739209705.793332;-45.120503652039325
1739209705.7933326;-45.120503652039325
1739209705.793333;-38.13080360867914
1739209705.7933333;-38.13080360867914
