CAN Message; 0x1d3:00005a74dc933389
1739209668.4298246;-45.120503652039325
1739209668.4298308;-38.13080360867914
1739209668.4298372;-45.120503652039325
1739209668.4298437;-45.120503652039325
1739209668.42985;-45.120503652039325
1739209668.4298565;-45.120503652039325
1739209668.429863;-38.13080360867914
1739209668.4298692;-45.120503652039325
1739209668.4298756;-38.13080360867914
1739209668.429882;-45.120503652039325
1739209668.4298885;-45.120503652039325
1739209668.429895;-45.120503652039325
1739209668.4299014;-45.120503652039325
1739209668.4299076;-45.120503652039325
1739209668.429914;-33.981070128970906
1739209668.4299204;-45.120503652039325
1739209668.4299269;-45.120503652039325
1739209668.4299333;-45.120503652039325
1739209668.4299395;-33.981070128970906
1739209668.429946;-45.120503652039325
1739209668.4299524;-45.120503652039325
1739209668.4299588;-45.120503652039325
1739209668.4299653;-38.13080360867914
1739209668.4299717;-45.120503652039325
1739209668.429978;-38.13080360867914
1739209668.4299843;-38.13080360867914
1739209668.4299908;-38.13080360867914
1739209668.4299972;-38.13080360867914
1739209668.4300036;-45.120503652039325
1739209668.43001;-45.120503652039325
1739209668.4300163;-33.981070128970906
1739209668.4300227;-38.13080360867914
1739209668.4300292;-38.13080360867914
1739209668.4300356;-35.57807855764607
1739209668.430042;-33.981070128970906
1739209668.4300485;-32.816014438256545
1739209668.4300547;-38.13080360867914
1739209668.430061;-45.120503652039325
1739209668.4300675;-33.981070128970906
1739209668.430074;-45.120503652039325
1739209668.4300804;-45.120503652039325
1739209668.4300869;-45.120503652039325
1739209668.430093;-38.13080360867914
1739209668.4300995;-38.13080360867914
1739209668.430106;-45.120503652039325
1739209668.4301124;-45.120503652039325
1739209668.4301188;-45.120503652039325
1739209668.4301252;-38.13080360867914
1739209668.4301314;-38.13080360867914
1739209668.4301379;-45.120503652039325
1739209668.4301443;-38.13080360867914
1739209668.4301507;-38.13080360867914
1739209668.4301572;-38.13080360867914
1739209668.4301636;-45.120503652039325
1739209668.4301698;-27.267205301931607
1739209668.4301763;-33.981070128970906
1739209668.4301827;-45.120503652039325
1739209668.4301891;-45.120503652039325
1739209668.4301956;-33.981070128970906
1739209668.430202;-38.13080360867914
1739209668.4302082;-45.120503652039325
1739209668.4302146;-38.13080360867914
1739209668.430221;-35.57807855764607
1739209668.4302275;-45.120503652039325
1739209668.430234;-38.13080360867914
1739209668.4302404;-38.13080360867914
1739209668.4302466;-38.13080360867914
1739209668.430253;-45.120503652039325
1739209668.4302595;-45.120503652039325
1739209668.430266;-38.13080360867914
1739209668.4302723;-38.13080360867914
1739209668.4302785;-45.120503652039325
1739209668.430285;-38.13080360867914
1739209668.4302914;-35.57807855764607
1739209668.4302979;-38.13080360867914
1739209668.4303043;-45.120503652039325
1739209668.4303107;-38.13080360867914
1739209668.430317;-35.57807855764607
1739209668.4303234;-38.13080360867914
1739209668.4303298;-45.120503652039325
1739209668.4303362;-45.120503652039325
1739209668.4303427;-32.816014438256545
1739209668.430349;-38.13080360867914
1739209668.4303553;-45.120503652039325
1739209668.4303617;-33.981070128970906
1739209668.4303682;-32.816014438256545
1739209668.4303746;-45.120503652039325
1739209668.430381;-45.120503652039325
1739209668.4303875;-38.13080360867914
1739209668.4303937;-38.13080360867914
1739209668.4304001;-38.13080360867914
1739209668.4304066;-45.120503652039325
1739209668.430413;-38.13080360867914
1739209668.4304194;-38.13080360867914
1739209668.430426;-32.816014438256545
1739209668.430432;-29.438486411369333
1739209668.4304385;-38.13080360867914
1739209668.430445;-38.13080360867914
1739209668.4304514;-33.981070128970906
1739209668.4304578;-38.13080360867914
1739209668.4304643;-45.120503652039325
1739209668.4304705;-31.141103565318893
1739209668.430477;-45.120503652039325
1739209668.4304833;-38.13080360867914
1739209668.4304898;-38.13080360867914
1739209668.4304962;-38.13080360867914
1739209668.4305027;-45.120503652039325
1739209668.4305089;-38.13080360867914
1739209668.4305153;-32.816014438256545
1739209668.4305217;-45.120503652039325
1739209668.4305282;-35.57807855764607
1739209668.4305346;-28.21854285175415
1739209668.430541;-45.120503652039325
1739209668.4305472;-45.120503652039325
1739209668.4305537;-35.57807855764607
1739209668.43056;-33.981070128970906
1739209668.4305665;-45.120503652039325
1739209668.430573;-45.120503652039325
1739209668.4305792;-45.120503652039325
1739209668.4305856;-38.13080360867914
1739209668.430592;-45.120503652039325
1739209668.4305985;-45.120503652039325
1739209668.430605;-45.120503652039325
1739209668.4306114;-38.13080360867914
1739209668.4306176;-38.13080360867914
1739209668.430624;-38.13080360867914
1739209668.4306304;-35.57807855764607
1739209668.430637;-29.438486411369333
1739209668.4306433;-35.57807855764607
1739209668.4306498;-38.13080360867914
1739209668.430656;-33.981070128970906
1739209668.4306624;-38.13080360867914
1739209668.4306688;-38.13080360867914
1739209668.4306753;-45.120503652039325
1739209668.4306817;-45.120503652039325
1739209668.4306881;-45.120503652039325
1739209668.4306943;-45.120503652039325
1739209668.4307008;-45.120503652039325
1739209668.4307072;-45.120503652039325
1739209668.4307137;-45.120503652039325
1739209668.43072;-38.13080360867914
1739209668.4307265;-45.120503652039325
1739209668.4307327;-45.120503652039325
1739209668.4307392;-35.57807855764607
1739209668.4307456;-45.120503652039325
1739209668.430752;-45.120503652039325
1739209668.4307585;-38.13080360867914
1739209668.430765;-45.120503652039325
1739209668.430771;-45.120503652039325
1739209668.4307775;-45.120503652039325
1739209668.430784;-38.13080360867914
1739209668.4307904;-35.57807855764607
1739209668.4307969;-45.120503652039325
1739209668.4308033;-38.13080360867914
1739209668.4308095;-38.13080360867914
1739209668.430816;-35.57807855764607
1739209668.4308224;-45.120503652039325
1739209668.4308288;-45.120503652039325
1739209668.4308352;-45.120503652039325
1739209668.4308417;-45.120503652039325
1739209668.430848;-45.120503652039325
1739209668.4308543;-45.120503652039325
1739209668.4308608;-38.13080360867914
1739209668.4308672;-45.120503652039325
1739209668.4308736;-38.13080360867914
1739209668.43088;-45.120503652039325
1739209668.4308863;-45.120503652039325
1739209668.4308927;-30.49652367304973
1739209668.4308991;-38.13080360867914
1739209668.4309056;-45.120503652039325
1739209668.430912;-38.13080360867914
1739209668.4309182;-35.57807855764607
1739209668.4309247;-38.13080360867914
1739209668.430931;-45.120503652039325
1739209668.4309375;-38.13080360867914
1739209668.430944;-38.13080360867914
1739209668.4309504;-45.120503652039325
1739209668.4309566;-45.120503652039325
1739209668.430963;-45.120503652039325
1739209668.4309695;-45.120503652039325
1739209668.430976;-38.13080360867914
1739209668.4309824;-45.120503652039325
1739209668.4309888;-45.120503652039325
1739209668.430995;-32.816014438256545
1739209668.4310014;-38.13080360867914
1739209668.4310079;-45.120503652039325
1739209668.4310143;-38.13080360867914
1739209668.4310207;-38.13080360867914
1739209668.4310272;-45.120503652039325
1739209668.4310334;-45.120503652039325
1739209668.4310398;-32.816014438256545
1739209668.4310462;-29.438486411369333
1739209668.4310527;-38.13080360867914
1739209668.4310591;-35.57807855764607
1739209668.4310656;-35.57807855764607
1739209668.4310718;-30.49652367304973
1739209668.4310782;-38.13080360867914
1739209668.4310846;-45.120503652039325
1739209668.431091;-38.13080360867914
1739209668.4310975;-38.13080360867914
1739209668.431104;-38.13080360867914
1739209668.4311101;-45.120503652039325
1739209668.4311166;-38.13080360867914
1739209668.431123;-38.13080360867914
1739209668.4311295;-45.120503652039325
1739209668.431136;-45.120503652039325
1739209668.4311423;-45.120503652039325
1739209668.4311485;-45.120503652039325
1739209668.431155;-31.141103565318915
1739209668.4311614;-45.120503652039325
1739209668.4311678;-45.120503652039325
1739209668.4311743;-45.120503652039325
1739209668.4311807;-38.13080360867914
1739209668.431187;-45.120503652039325
1739209668.4311934;-45.120503652039325
1739209668.4311998;-45.120503652039325
1739209668.4312062;-38.13080360867914
1739209668.4312127;-45.120503652039325
1739209668.431219;-45.120503652039325
1739209668.4312253;-45.120503652039325
1739209668.4312317;-45.120503652039325
1739209668.4312382;-45.120503652039325
1739209668.4312446;-45.120503652039325
1739209668.431251;-38.13080360867914
1739209668.4312572;-38.13080360867914
1739209668.4312637;-45.120503652039325
1739209668.4312701;-33.981070128970906
1739209668.4312766;-45.120503652039325
1739209668.431283;-33.981070128970906
1739209668.4312894;-38.13080360867914
1739209668.4312956;-38.13080360867914
1739209668.431302;-38.13080360867914
1739209668.4313085;-38.13080360867914
1739209668.431315;-45.120503652039325
1739209668.4313214;-45.120503652039325
1739209668.4313278;-35.57807855764607
1739209668.431334;-33.981070128970906
1739209668.4313405;-45.120503652039325
1739209668.431347;-45.120503652039325
1739209668.4313533;-45.120503652039325
1739209668.4313598;-35.57807855764607
1739209668.4313662;-45.120503652039325
1739209668.4313724;-38.13080360867914
1739209668.4313788;-35.57807855764607
1739209668.4313853;-45.120503652039325
1739209668.4313917;-45.120503652039325
1739209668.4313982;-38.13080360867914
1739209668.4314046;-31.141103565318893
1739209668.4314108;-32.816014438256545
1739209668.4314172;-33.981070128970906
1739209668.4314237;-45.120503652039325
1739209668.43143;-45.120503652039325
1739209668.4314365;-38.13080360867914
1739209668.431443;-45.120503652039325
1739209668.4314492;-45.120503652039325
1739209668.4314556;-31.141103565318893
1739209668.431462;-38.13080360867914
1739209668.4314685;-45.120503652039325
1739209668.431475;-38.13080360867914
1739209668.4314814;-38.13080360867914
1739209668.4314876;-45.120503652039325
1739209668.431494;-45.120503652039325
1739209668.4315004;-45.120503652039325
1739209668.4315069;-45.120503652039325
1739209668.4315133;-31.141103565318915
1739209668.4315197;-30.49652367304973
1739209668.431526;-38.13080360867914
1739209668.4315324;-45.120503652039325
1739209668.4315388;-35.57807855764607
1739209668.4315453;-32.816014438256545
1739209668.4315517;-38.13080360867914
1739209668.431558;-35.57807855764607
1739209668.4315643;-45.120503652039325
1739209668.4315708;-38.13080360867914
1739209668.4315772;-35.57807855764607
1739209668.4315836;-35.57807855764607
1739209668.43159;-38.13080360867914
1739209668.4315963;-45.120503652039325
1739209668.4316027;-45.120503652039325
1739209668.4316092;-45.120503652039325
1739209668.4316156;-33.981070128970906
1739209668.431622;-32.816014438256545
1739209668.4316285;-38.13080360867914
1739209668.4316347;-45.120503652039325
1739209668.431641;-38.13080360867914
1739209668.4316475;-35.57807855764607
1739209668.431654;-38.13080360867914
1739209668.4316604;-45.120503652039325
1739209668.4316669;-38.13080360867914
1739209668.431673;-45.120503652039325
1739209668.4316795;-38.13080360867914
1739209668.431686;-38.13080360867914
1739209668.4316924;-45.120503652039325
1739209668.4316988;-45.120503652039325
1739209668.4317052;-38.13080360867914
1739209668.4317114;-38.13080360867914
1739209668.4317179;-38.13080360867914
1739209668.4317243;-45.120503652039325
1739209668.4317307;-45.120503652039325
1739209668.4317372;-35.57807855764607
1739209668.4317436;-45.120503652039325
1739209668.4317498;-45.120503652039325
1739209668.4317563;-45.120503652039325
1739209668.4317627;-45.120503652039325
1739209668.4317691;-38.13080360867914
1739209668.4317756;-26.035653463252796
1739209668.431782;-45.120503652039325
1739209668.4317882;-45.120503652039325
1739209668.4317946;-38.13080360867914
1739209668.431801;-38.13080360867914
1739209668.4318075;-45.120503652039325
1739209668.431814;-35.57807855764607
1739209668.4318204;-45.120503652039325
1739209668.4318266;-38.13080360867914
1739209668.431833;-45.120503652039325
1739209668.4318395;-45.120503652039325
1739209668.431846;-38.13080360867914
1739209668.4318523;-45.120503652039325
1739209668.4318588;-45.120503652039325
1739209668.431865;-45.120503652039325
1739209668.4318714;-33.981070128970906
1739209668.4318779;-27.8777449560314
1739209668.4318843;-33.981070128970906
1739209668.4318907;-38.13080360867914
1739209668.431897;-38.13080360867914
1739209668.4319034;-38.13080360867914
1739209668.4319098;-45.120503652039325
1739209668.4319162;-45.120503652039325
1739209668.4319227;-45.120503652039325
1739209668.431929;-45.120503652039325
1739209668.4319353;-45.120503652039325
1739209668.4319417;-45.120503652039325
1739209668.4319482;-45.120503652039325
1739209668.4319546;-45.120503652039325
1739209668.431961;-35.57807855764607
1739209668.4319675;-38.13080360867914
1739209668.4319737;-45.120503652039325
1739209668.4319801;-38.13080360867914
1739209668.4319866;-45.120503652039325
1739209668.431993;-45.120503652039325
1739209668.4319994;-38.13080360867914
1739209668.432006;-38.13080360867914
1739209668.432012;-45.120503652039325
1739209668.4320185;-45.120503652039325
1739209668.432025;-38.13080360867914
1739209668.4320314;-35.57807855764607
1739209668.4320378;-38.13080360867914
1739209668.4320443;-45.120503652039325
1739209668.4320505;-38.13080360867914
1739209668.432057;-35.57807855764607
1739209668.4320633;-38.13080360867914
1739209668.4320698;-38.13080360867914
1739209668.4320762;-38.13080360867914
1739209668.4320827;-45.120503652039325
1739209668.4320889;-45.120503652039325
1739209668.4320953;-38.13080360867914
1739209668.4321017;-38.13080360867914
1739209668.4321082;-45.120503652039325
1739209668.4321146;-38.13080360867914
1739209668.432121;-45.120503652039325
1739209668.4321272;-45.120503652039325
1739209668.4321337;-30.49652367304973
1739209668.43214;-38.13080360867914
1739209668.4321465;-45.120503652039325
1739209668.432153;-45.120503652039325
1739209668.4321594;-35.57807855764607
1739209668.4321656;-38.13080360867914
1739209668.432172;-45.120503652039325
1739209668.4321785;-45.120503652039325
1739209668.432185;-45.120503652039325
1739209668.4321914;-45.120503652039325
1739209668.4321978;-45.120503652039325
1739209668.432204;-38.13080360867914
1739209668.4322104;-45.120503652039325
1739209668.432217;-38.13080360867914
1739209668.4322233;-38.13080360867914
1739209668.4322298;-45.120503652039325
1739209668.432236;-32.816014438256545
1739209668.4322424;-45.120503652039325
1739209668.4322488;-45.120503652039325
1739209668.4322553;-38.13080360867914
1739209668.4322617;-35.57807855764607
1739209668.4322681;-38.13080360867914
1739209668.4322743;-45.120503652039325
1739209668.4322808;-38.13080360867914
1739209668.4322872;-38.13080360867914
1739209668.4322937;-45.120503652039325
1739209668.4323;-45.120503652039325
1739209668.4323065;-38.13080360867914
1739209668.4323127;-38.13080360867914
1739209668.4323192;-38.13080360867914
1739209668.4323256;-45.120503652039325
1739209668.432332;-38.13080360867914
1739209668.4323385;-35.57807855764607
1739209668.432345;-38.13080360867914
1739209668.432351;-45.120503652039325
1739209668.4323575;-38.13080360867914
1739209668.432364;-45.120503652039325
1739209668.4323704;-38.13080360867914
1739209668.4323769;-45.120503652039325
1739209668.4323833;-45.120503652039325
1739209668.4323895;-38.13080360867914
1739209668.432396;-38.13080360867914
1739209668.4324024;-45.120503652039325
1739209668.4324088;-31.141103565318915
1739209668.4324152;-38.13080360867914
1739209668.4324217;-38.13080360867914
1739209668.432428;-38.13080360867914
1739209668.4324343;-33.981070128970906
1739209668.4324408;-35.57807855764607
1739209668.4324472;-38.13080360867914
1739209668.4324536;-45.120503652039325
1739209668.43246;-38.13080360867914
1739209668.4324663;-35.57807855764607
1739209668.4324727;-45.120503652039325
1739209668.4324791;-45.120503652039325
1739209668.4324856;-38.13080360867914
1739209668.432492;-32.816014438256545
1739209668.4324985;-35.57807855764607
1739209668.4325047;-38.13080360867914
1739209668.432511;-38.13080360867914
1739209668.4325175;-38.13080360867914
1739209668.432524;-38.13080360867914
1739209668.4325304;-38.13080360867914
1739209668.4325366;-38.13080360867914
1739209668.432543;-32.816014438256545
1739209668.4325495;-38.13080360867914
1739209668.432556;-45.120503652039325
1739209668.4325624;-33.981070128970906
1739209668.4325688;-32.816014438256545
1739209668.432575;-45.120503652039325
1739209668.4325814;-45.120503652039325
1739209668.4325879;-45.120503652039325
1739209668.4325943;-45.120503652039325
1739209668.4326007;-38.13080360867914
1739209668.4326072;-32.816014438256545
1739209668.4326134;-45.120503652039325
1739209668.4326198;-45.120503652039325
1739209668.4326262;-33.981070128970906
1739209668.4326327;-38.13080360867914
1739209668.4326391;-38.13080360867914
1739209668.4326456;-35.57807855764607
1739209668.4326518;-45.120503652039325
1739209668.4326582;-45.120503652039325
1739209668.4326646;-38.13080360867914
1739209668.432671;-35.57807855764607
1739209668.4326775;-45.120503652039325
1739209668.432684;-45.120503652039325
1739209668.4326901;-45.120503652039325
1739209668.4326966;-38.13080360867914
1739209668.432703;-33.981070128970906
1739209668.4327095;-35.57807855764607
1739209668.432716;-45.120503652039325
1739209668.4327223;-45.120503652039325
1739209668.4327285;-35.57807855764607
1739209668.432735;-35.57807855764607
1739209668.4327414;-38.13080360867914
1739209668.4327478;-32.816014438256545
1739209668.4327543;-45.120503652039325
1739209668.4327607;-45.120503652039325
1739209668.432767;-35.57807855764607
1739209668.4327734;-35.57807855764607
1739209668.4327798;-45.120503652039325
1739209668.4327862;-45.120503652039325
1739209668.4327927;-45.120503652039325
1739209668.432799;-38.13080360867914
1739209668.4328053;-35.57807855764607
1739209668.4328117;-38.13080360867914
1739209668.4328182;-38.13080360867914
1739209668.4328246;-38.13080360867914
1739209668.432831;-38.13080360867914
1739209668.4328375;-35.57807855764607
1739209668.4328437;-45.120503652039325
1739209668.4328501;-33.981070128970906
1739209668.4328566;-45.120503652039325
1739209668.432863;-45.120503652039325
1739209668.4328694;-38.13080360867914
1739209668.4328756;-35.57807855764607
1739209668.432882;-45.120503652039325
1739209668.4328885;-45.120503652039325
1739209668.432895;-33.981070128970906
1739209668.4329014;-38.13080360867914
1739209668.4329078;-45.120503652039325
1739209668.432914;-45.120503652039325
1739209668.4329205;-38.13080360867914
1739209668.432927;-38.13080360867914
1739209668.4329333;-35.57807855764607
1739209668.4329398;-35.57807855764607
1739209668.4329462;-45.120503652039325
1739209668.4329524;-35.57807855764607
1739209668.4329588;-38.13080360867914
1739209668.4329653;-45.120503652039325
1739209668.4329717;-38.13080360867914
1739209668.4329782;-35.57807855764607
1739209668.4329846;-38.13080360867914
1739209668.4329908;-45.120503652039325
1739209668.4329972;-38.13080360867914
1739209668.4330037;-38.13080360867914
1739209668.43301;-45.120503652039325
1739209668.4330165;-45.120503652039325
1739209668.433023;-38.13080360867914
1739209668.4330292;-35.57807855764607
1739209668.4330356;-35.57807855764607
1739209668.433042;-38.13080360867914
1739209668.4330485;-45.120503652039325
1739209668.433055;-38.13080360867914
1739209668.4330614;-45.120503652039325
1739209668.4330676;-30.49652367304973
1739209668.433074;-38.13080360867914
1739209668.4330804;-38.13080360867914
1739209668.4330869;-38.13080360867914
1739209668.4330933;-38.13080360867914
1739209668.4330997;-38.13080360867914
1739209668.433106;-38.13080360867914
1739209668.4331124;-45.120503652039325
1739209668.4331188;-31.141103565318943
1739209668.4331253;-38.13080360867914
1739209668.4331317;-32.816014438256545
1739209668.4331381;-38.13080360867914
1739209668.4331443;-45.120503652039325
1739209668.4331508;-38.13080360867914
1739209668.4331572;-38.13080360867914
1739209668.4331636;-45.120503652039325
1739209668.43317;-28.58837851428586
1739209668.4331765;-32.816014438256545
1739209668.4331827;-35.57807855764607
1739209668.4331892;-33.981070128970906
1739209668.4331956;-38.13080360867914
1739209668.433202;-35.57807855764607
1739209668.4332085;-35.57807855764607
1739209668.4332147;-38.13080360867914
1739209668.433221;-33.981070128970956
1739209668.4332275;-45.120503652039325
1739209668.433234;-32.816014438256545
1739209668.4332404;-38.13080360867914
1739209668.4332469;-45.120503652039325
1739209668.433253;-38.13080360867914
1739209668.4332595;-35.57807855764607
1739209668.433266;-45.120503652039325
1739209668.4332724;-28.992665084841942
1739209668.4332788;-31.141103565318915
1739209668.4332852;-32.816014438256545
1739209668.4332914;-45.120503652039325
1739209668.4332979;-45.120503652039325
1739209668.4333043;-35.57807855764607
1739209668.4333107;-45.120503652039325
1739209668.4333172;-45.120503652039325
1739209668.4333236;-45.120503652039325
1739209668.4333298;-35.57807855764607
1739209668.4333363;-45.120503652039325
1739209668.4333427;-45.120503652039325
1739209668.4333491;-45.120503652039325
1739209668.4333556;-38.13080360867914
1739209668.433362;-38.13080360867914
1739209668.4333682;-38.13080360867914
1739209668.4333746;-45.120503652039325
1739209668.433381;-38.13080360867914
1739209668.4333875;-35.57807855764607
1739209668.433394;-45.120503652039325
1739209668.4334004;-45.120503652039325
1739209668.4334066;-38.13080360867914
1739209668.433413;-35.57807855764607
1739209668.4334195;-38.13080360867914
1739209668.433426;-45.120503652039325
1739209668.4334323;-45.120503652039325
1739209668.4334388;-35.57807855764607
1739209668.433445;-38.13080360867914
1739209668.4334514;-45.120503652039325
1739209668.4334579;-35.57807855764607
1739209668.4334643;-32.816014438256545
1739209668.4334707;-38.13080360867914
1739209668.4334772;-38.13080360867914
1739209668.4334834;-30.49652367304973
1739209668.4334898;-33.981070128970906
1739209668.4334962;-45.120503652039325
1739209668.4335027;-45.120503652039325
1739209668.433509;-38.13080360867914
1739209668.4335155;-38.13080360867914
1739209668.4335217;-38.13080360867914
1739209668.4335282;-45.120503652039325
1739209668.4335346;-31.141103565318915
1739209668.433541;-35.57807855764607
1739209668.4335475;-38.13080360867914
1739209668.4335537;-45.120503652039325
1739209668.4335601;-38.13080360867914
1739209668.4335666;-38.13080360867914
1739209668.433573;-45.120503652039325
1739209668.4335794;-45.120503652039325
1739209668.433586;-26.487275050834725
1739209668.433592;-29.438486411369333
1739209668.4335985;-38.13080360867914
1739209668.433605;-45.120503652039325
1739209668.4336114;-38.13080360867914
1739209668.4336178;-38.13080360867914
1739209668.4336243;-38.13080360867914
1739209668.4336305;-35.57807855764607
1739209668.433637;-30.49652367304973
1739209668.4336433;-38.13080360867914
1739209668.4336498;-45.120503652039325
1739209668.4336562;-45.120503652039325
1739209668.4336627;-38.13080360867914
1739209668.4336689;-38.13080360867914
1739209668.4336753;-38.13080360867914
1739209668.4336817;-38.13080360867914
1739209668.4336882;-33.981070128970906
1739209668.4336946;-45.120503652039325
1739209668.433701;-45.120503652039325
1739209668.4337072;-45.120503652039325
1739209668.4337137;-45.120503652039325
1739209668.43372;-38.13080360867914
1739209668.4337265;-35.57807855764607
1739209668.433733;-35.57807855764607
1739209668.4337394;-33.981070128970906
1739209668.4337456;-38.13080360867914
1739209668.433752;-38.13080360867914
1739209668.4337585;-33.981070128970906
1739209668.433765;-45.120503652039325
1739209668.4337714;-45.120503652039325
1739209668.4337778;-33.981070128970906
1739209668.433784;-33.981070128970906
1739209668.4337904;-33.981070128970906
1739209668.433797;-45.120503652039325
1739209668.4338033;-38.13080360867914
1739209668.4338098;-38.13080360867914
1739209668.4338162;-33.981070128970906
1739209668.4338224;-35.57807855764607
1739209668.4338288;-38.13080360867914
1739209668.4338353;-38.13080360867914
1739209668.4338417;-38.13080360867914
1739209668.4338481;-45.120503652039325
1739209668.4338543;-38.13080360867914
1739209668.4338608;-35.57807855764607
1739209668.4338672;-45.120503652039325
1739209668.4338737;-45.120503652039325
1739209668.43388;-38.13080360867914
1739209668.4338865;-38.13080360867914
1739209668.4338927;-45.120503652039325
1739209668.4338992;-45.120503652039325
1739209668.4339056;-38.13080360867914
1739209668.433912;-35.57807855764607
1739209668.4339185;-45.120503652039325
1739209668.433925;-38.13080360867914
1739209668.433931;-45.120503652039325
1739209668.4339375;-45.120503652039325
1739209668.433944;-38.13080360867914
1739209668.4339504;-38.13080360867914
1739209668.4339569;-45.120503652039325
1739209668.4339633;-38.13080360867914
1739209668.4339695;-32.816014438256545
1739209668.433976;-45.120503652039325
1739209668.4339824;-45.120503652039325
1739209668.4339888;-35.57807855764607
1739209668.4339952;-38.13080360867914
1739209668.4340017;-38.13080360867914
1739209668.434008;-38.13080360867914
1739209668.4340143;-45.120503652039325
1739209668.4340208;-45.120503652039325
1739209668.4340272;-38.13080360867914
1739209668.4340336;-33.981070128970906
1739209668.43404;-45.120503652039325
1739209668.4340463;-38.13080360867914
1739209668.4340527;-38.13080360867914
1739209668.4340591;-38.13080360867914
1739209668.4340656;-38.13080360867914
1739209668.434072;-35.57807855764607
1739209668.4340785;-38.13080360867914
1739209668.4340847;-45.120503652039325
1739209668.434091;-35.57807855764607
1739209668.4340975;-45.120503652039325
1739209668.434104;-38.13080360867914
1739209668.4341104;-38.13080360867914
1739209668.4341168;-45.120503652039325
1739209668.434123;-45.120503652039325
1739209668.4341295;-38.13080360867914
1739209668.434136;-38.13080360867914
1739209668.4341424;-45.120503652039325
1739209668.4341488;-38.13080360867914
1739209668.4341552;-35.57807855764607
1739209668.4341614;-45.120503652039325
1739209668.4341679;-45.120503652039325
1739209668.4341743;-38.13080360867914
1739209668.4352255;-38.13080360867914
1739209668.4352272;-45.120503652039325
1739209668.4352288;-45.120503652039325
1739209668.4352305;-45.120503652039325
1739209668.4352322;-38.13080360867914
1739209668.4352338;-35.57807855764607
1739209668.4352355;-45.120503652039325
1739209668.4352372;-38.13080360867914
1739209668.4352386;-32.816014438256545
1739209668.4352403;-35.57807855764607
1739209668.435242;-38.13080360867914
1739209668.4352436;-45.120503652039325
1739209668.4352453;-38.13080360867914
1739209668.435247;-35.57807855764607
1739209668.4352486;-38.13080360867914
1739209668.4352503;-45.120503652039325
1739209668.435252;-45.120503652039325
1739209668.4352534;-35.57807855764607
1739209668.435255;-45.120503652039325
1739209668.4352567;-45.120503652039325
1739209668.4352584;-31.141103565318915
1739209668.43526;-38.13080360867914
1739209668.4352617;-45.120503652039325
1739209668.4352634;-38.13080360867914
1739209668.435265;-38.13080360867914
1739209668.4352667;-45.120503652039325
1739209668.4352684;-38.13080360867914
1739209668.4352698;-38.13080360867914
1739209668.4352715;-45.120503652039325
1739209668.4352732;-38.13080360867914
1739209668.4352748;-38.13080360867914
1739209668.4352765;-45.120503652039325
1739209668.4352782;-45.120503652039325
1739209668.4352798;-38.13080360867914
1739209668.4352815;-38.13080360867914
1739209668.4352832;-38.13080360867914
1739209668.4352846;-33.981070128970906
1739209668.4352863;-38.13080360867914
1739209668.435288;-45.120503652039325
1739209668.4352896;-45.120503652039325
1739209668.4352913;-33.981070128970906
1739209668.435293;-38.13080360867914
1739209668.4352946;-38.13080360867914
1739209668.4352963;-45.120503652039325
1739209668.435298;-45.120503652039325
1739209668.4352994;-32.816014438256545
1739209668.435301;-38.13080360867914
1739209668.4353027;-45.120503652039325
1739209668.4353044;-45.120503652039325
1739209668.435306;-45.120503652039325
1739209668.4353077;-38.13080360867914
1739209668.4353094;-45.120503652039325
1739209668.435311;-33.981070128970906
1739209668.4353127;-35.57807855764607
1739209668.4353142;-38.13080360867914
1739209668.4353158;-45.120503652039325
1739209668.4353175;-33.981070128970906
1739209668.4353192;-35.57807855764607
1739209668.4353209;-38.13080360867914
1739209668.4353225;-45.120503652039325
1739209668.4353242;-45.120503652039325
1739209668.4353259;-33.981070128970906
1739209668.4353275;-38.13080360867914
1739209668.435329;-45.120503652039325
1739209668.4353306;-38.13080360867914
1739209668.4353323;-45.120503652039325
1739209668.435334;-45.120503652039325
1739209668.4353356;-45.120503652039325
1739209668.4353373;-45.120503652039325
1739209668.435339;-38.13080360867914
1739209668.4353406;-38.13080360867914
1739209668.4353423;-45.120503652039325
1739209668.4353437;-38.13080360867914
1739209668.4353454;-38.13080360867914
1739209668.435347;-45.120503652039325
1739209668.4353487;-45.120503652039325
1739209668.4353504;-33.981070128970906
1739209668.435352;-27.8777449560314
1739209668.4353538;-45.120503652039325
1739209668.4353554;-45.120503652039325
1739209668.435357;-45.120503652039325
1739209668.4353585;-38.13080360867914
1739209668.4353602;-45.120503652039325
1739209668.4353619;-38.13080360867914
1739209668.4353635;-45.120503652039325
1739209668.4353652;-45.120503652039325
1739209668.4353669;-38.13080360867914
1739209668.4353685;-45.120503652039325
1739209668.4353702;-45.120503652039325
1739209668.4353719;-38.13080360867914
1739209668.4353733;-33.981070128970906
1739209668.435375;-45.120503652039325
1739209668.4353766;-32.816014438256545
1739209668.4353783;-29.438486411369333
1739209668.43538;-45.120503652039325
1739209668.4353817;-38.13080360867914
1739209668.4353833;-35.57807855764607
1739209668.435385;-38.13080360867914
1739209668.4353867;-45.120503652039325
1739209668.435388;-45.120503652039325
1739209668.4353898;-45.120503652039325
1739209668.4353914;-45.120503652039325
1739209668.435393;-38.13080360867914
1739209668.4353948;-45.120503652039325
1739209668.4353964;-45.120503652039325
1739209668.435398;-32.816014438256545
