CAN Message; 0x77:b55c461475a076e3
1739209735.7445304;-45.120503652039325
1739209735.7445436;-38.13080360867914
1739209735.7445564;-38.13080360867914
1739209735.7445693;-35.57807855764607
1739209735.7445824;-38.13080360867914
1739209735.7445953;-45.120503652039325
1739209735.7446084;-45.120503652039325
1739209735.7446213;-32.816014438256545
1739209735.7446342;-35.57807855764607
1739209735.7446473;-45.120503652039325
1739209735.7446601;-38.13080360867914
1739209735.7446733;-38.13080360867914
1739209735.7446861;-33.981070128970906
1739209735.7446992;-45.120503652039325
1739209735.744712;-38.13080360867914
1739209735.744725;-45.120503652039325
1739209735.744738;-38.13080360867914
1739209735.744751;-38.13080360867914
1739209735.744764;-38.13080360867914
1739209735.744777;-38.13080360867914
1739209735.7447898;-45.120503652039325
1739209735.744803;-38.13080360867914
1739209735.7448158;-38.13080360867914
1739209735.744829;-38.13080360867914
1739209735.7448418;-45.120503652039325
1739209735.7448547;-45.120503652039325
1739209735.7448678;-45.120503652039325
1739209735.7448807;-45.120503652039325
1739209735.7448938;-45.120503652039325
1739209735.7449067;-45.120503652039325
1739209735.7449195;-45.120503652039325
1739209735.7449327;-38.13080360867914
1739209735.7449455;-38.13080360867914
1739209735.7449586;-45.120503652039325
1739209735.7449715;-45.120503652039325
1739209735.7449846;-45.120503652039325
1739209735.7449975;-38.13080360867914
1739209735.7450104;-45.120503652039325
1739209735.7450235;-38.13080360867914
1739209735.7450364;-38.13080360867914
1739209735.7450495;-45.120503652039325
1739209735.7450624;-45.120503652039325
1739209735.7450752;-38.13080360867914
1739209735.7450883;-35.57807855764607
1739209735.7451012;-38.13080360867914
1739209735.7451143;-38.13080360867914
1739209735.7451272;-38.13080360867914
1739209735.74514;-38.13080360867914
1739209735.7451532;-45.120503652039325
1739209735.745166;-45.120503652039325
1739209735.7451792;-45.120503652039325
1739209735.745192;-45.120503652039325
1739209735.745205;-45.120503652039325
1739209735.745218;-45.120503652039325
1739209735.745231;-38.13080360867914
1739209735.745244;-33.981070128970906
1739209735.745257;-38.13080360867914
1739209735.74527;-38.13080360867914
1739209735.745283;-45.120503652039325
1739209735.7452958;-31.141103565318893
1739209735.7453089;-31.141103565318893
1739209735.7453218;-45.120503652039325
1739209735.7453349;-45.120503652039325
1739209735.7453477;-38.13080360867914
1739209735.7453606;-35.57807855764607
1739209735.7453737;-45.120503652039325
1739209735.7453866;-45.120503652039325
1739209735.7453997;-45.120503652039325
1739209735.7454126;-45.120503652039325
1739209735.7454255;-38.13080360867914
1739209735.7454386;-38.13080360867914
1739209735.7454515;-33.981070128970906
1739209735.7454646;-45.120503652039325
1739209735.7454774;-45.120503652039325
1739209735.7454903;-45.120503652039325
1739209735.7455034;-32.816014438256545
1739209735.7455163;-29.438486411369333
1739209735.7455294;-45.120503652039325
1739209735.7455423;-45.120503652039325
1739209735.7455554;-38.13080360867914
1739209735.7455683;-32.816014438256545
1739209735.7455812;-45.120503652039325
1739209735.7455943;-45.120503652039325
1739209735.7456071;-45.120503652039325
1739209735.7456203;-45.120503652039325
1739209735.7456331;-45.120503652039325
1739209735.745646;-45.120503652039325
1739209735.745659;-38.13080360867914
1739209735.745672;-38.13080360867914
1739209735.745685;-38.13080360867914
1739209735.745698;-38.13080360867914
1739209735.7457108;-30.49652367304973
1739209735.745724;-33.981070128970906
1739209735.7457368;-45.120503652039325
1739209735.74575;-38.13080360867914
1739209735.7457628;-38.13080360867914
1739209735.7457757;-33.981070128970906
1739209735.7457888;-45.120503652039325
1739209735.7458017;-38.13080360867914
1739209735.7458148;-38.13080360867914
1739209735.7458277;-45.120503652039325
1739209735.7458408;-45.120503652039325
1739209735.7458537;-45.120503652039325
1739209735.7458665;-38.13080360867914
1739209735.7458797;-45.120503652039325
1739209735.7458925;-45.120503652039325
1739209735.7459056;-38.13080360867914
1739209735.7459185;-45.120503652039325
1739209735.7459314;-38.13080360867914
1739209735.7459445;-45.120503652039325
1739209735.7459574;-45.120503652039325
1739209735.7459705;-32.816014438256545
1739209735.7459834;-33.981070128970906
1739209735.7459962;-45.120503652039325
1739209735.7460093;-38.13080360867914
1739209735.7460222;-38.13080360867914
1739209735.7460353;-33.981070128970906
1739209735.7460482;-45.120503652039325
1739209735.746061;-45.120503652039325
1739209735.7460742;-45.120503652039325
1739209735.746087;-45.120503652039325
1739209735.7461002;-45.120503652039325
1739209735.746113;-38.13080360867914
1739209735.7461262;-38.13080360867914
1739209735.746139;-38.13080360867914
1739209735.746152;-45.120503652039325
1739209735.746165;-45.120503652039325
1739209735.746178;-38.13080360867914
1739209735.746191;-35.57807855764607
1739209735.746204;-38.13080360867914
1739209735.7462168;-38.13080360867914
1739209735.74623;-33.981070128970906
1739209735.7462428;-27.267205301931607
1739209735.7462559;-38.13080360867914
1739209735.7462687;-38.13080360867914
1739209735.7462816;-35.57807855764607
1739209735.7462947;-45.120503652039325
1739209735.7463076;-35.57807855764607
1739209735.7463207;-35.57807855764607
1739209735.7463336;-38.13080360867914
1739209735.7463465;-35.57807855764607
1739209735.7463596;-45.120503652039325
1739209735.7463725;-45.120503652039325
1739209735.7463856;-45.120503652039325
1739209735.7463984;-45.120503652039325
1739209735.7464116;-45.120503652039325
1739209735.7464244;-45.120503652039325
1739209735.7464373;-45.120503652039325
1739209735.7464504;-31.141103565318915
1739209735.7464633;-38.13080360867914
1739209735.7464764;-45.120503652039325
1739209735.7464893;-45.120503652039325
1739209735.7465022;-45.120503652039325
1739209735.7465153;-45.120503652039325
1739209735.7465281;-45.120503652039325
1739209735.7465413;-38.13080360867914
1739209735.7465541;-31.14110356531892
1739209735.746567;-33.981070128970906
1739209735.7465801;-45.120503652039325
1739209735.746593;-45.120503652039325
1739209735.746606;-38.13080360867914
1739209735.746619;-45.120503652039325
1739209735.746632;-33.981070128970906
1739209735.746645;-38.13080360867914
1739209735.7466578;-31.141103565318915
1739209735.746671;-33.981070128970906
1739209735.7466838;-35.57807855764607
1739209735.746697;-38.13080360867914
1739209735.7467098;-38.13080360867914
1739209735.7467227;-38.13080360867914
1739209735.7467358;-38.13080360867914
1739209735.7467487;-38.13080360867914
1739209735.7467618;-38.13080360867914
1739209735.7467747;-45.120503652039325
1739209735.7467875;-45.120503652039325
1739209735.7468007;-45.120503652039325
1739209735.7468135;-45.120503652039325
1739209735.7468266;-45.120503652039325
1739209735.7468395;-38.13080360867914
1739209735.7468524;-45.120503652039325
1739209735.7468655;-45.120503652039325
1739209735.7468784;-38.13080360867914
1739209735.7468915;-45.120503652039325
1739209735.7469044;-38.13080360867914
1739209735.7469175;-32.816014438256545
1739209735.7469304;-45.120503652039325
1739209735.7469432;-45.120503652039325
1739209735.7469563;-33.981070128970906
1739209735.7469692;-33.981070128970906
1739209735.7469823;-38.13080360867914
1739209735.7469952;-38.13080360867914
1739209735.747008;-38.13080360867914
1739209735.7470212;-38.13080360867914
1739209735.747034;-31.141103565318893
1739209735.7470472;-33.981070128970906
1739209735.74706;-45.120503652039325
1739209735.747073;-33.981070128970906
1739209735.747086;-33.981070128970906
1739209735.747099;-45.120503652039325
1739209735.747112;-38.13080360867914
1739209735.747125;-33.981070128970906
1739209735.7471378;-45.120503652039325
1739209735.747151;-45.120503652039325
1739209735.7471638;-38.13080360867914
1739209735.747177;-33.981070128970906
1739209735.7471898;-30.49652367304976
1739209735.7472029;-38.13080360867914
1739209735.7472157;-38.13080360867914
1739209735.7472286;-33.981070128970906
1739209735.7472417;-38.13080360867914
1739209735.7472546;-38.13080360867914
1739209735.7472677;-38.13080360867914
1739209735.7472806;-33.981070128970906
1739209735.7472935;-31.141103565318915
1739209735.7473066;-45.120503652039325
1739209735.7473195;-45.120503652039325
1739209735.7473326;-32.816014438256545
1739209735.7473454;-38.13080360867914
1739209735.7473583;-45.120503652039325
1739209735.7473714;-38.13080360867914
1739209735.7473843;-38.13080360867914
1739209735.7473974;-35.57807855764607
1739209735.7474103;-33.981070128970906
1739209735.7474232;-33.981070128970906
1739209735.7474363;-38.13080360867914
1739209735.7474492;-35.57807855764607
1739209735.7474623;-35.57807855764607
1739209735.7474751;-38.13080360867914
1739209735.7474883;-45.120503652039325
1739209735.7475011;-38.13080360867914
1739209735.747514;-45.120503652039325
1739209735.7475271;-45.120503652039325
1739209735.74754;-45.120503652039325
1739209735.747553;-45.120503652039325
1739209735.747566;-38.13080360867914
1739209735.7475789;-35.57807855764607
1739209735.747592;-38.13080360867914
1739209735.7476048;-38.13080360867914
1739209735.747618;-45.120503652039325
1739209735.7476308;-38.13080360867914
1739209735.7476437;-35.57807855764607
1739209735.7476568;-45.120503652039325
1739209735.7476697;-45.120503652039325
1739209735.7476828;-45.120503652039325
1739209735.7476957;-38.13080360867914
1739209735.7477086;-38.13080360867914
1739209735.7477217;-38.13080360867914
1739209735.7477345;-33.981070128970906
1739209735.7477477;-38.13080360867914
1739209735.7477605;-38.13080360867914
1739209735.7477736;-35.57807855764607
1739209735.7477865;-38.13080360867914
1739209735.7477994;-35.57807855764607
1739209735.7478125;-38.13080360867914
1739209735.7478254;-45.120503652039325
1739209735.7478385;-38.13080360867914
1739209735.7478514;-38.13080360867914
1739209735.7478642;-38.13080360867914
1739209735.7478774;-45.120503652039325
1739209735.7478902;-35.57807855764607
1739209735.7479033;-38.13080360867914
1739209735.7479162;-45.120503652039325
1739209735.747929;-38.13080360867914
1739209735.7479422;-45.120503652039325
1739209735.747955;-45.120503652039325
1739209735.7479682;-35.57807855764607
1739209735.747981;-35.57807855764607
1739209735.747994;-45.120503652039325
1739209735.748007;-38.13080360867914
1739209735.74802;-35.57807855764607
1739209735.748033;-35.57807855764607
1739209735.748046;-38.13080360867914
1739209735.748059;-38.13080360867914
1739209735.748072;-45.120503652039325
1739209735.7480848;-45.120503652039325
1739209735.748098;-45.120503652039325
1739209735.7481108;-45.120503652039325
1739209735.748124;-38.13080360867914
1739209735.7481368;-45.120503652039325
1739209735.7481496;-45.120503652039325
1739209735.7481627;-38.13080360867914
1739209735.7481756;-35.57807855764607
1739209735.7481887;-38.13080360867914
1739209735.7482016;-45.120503652039325
1739209735.7482145;-38.13080360867914
1739209735.7482276;-35.57807855764607
1739209735.7482405;-33.981070128970906
1739209735.7482536;-38.13080360867914
1739209735.7482665;-38.13080360867914
1739209735.7482793;-45.120503652039325
1739209735.7482924;-33.981070128970906
1739209735.7483053;-38.13080360867914
1739209735.7483184;-45.120503652039325
1739209735.7483313;-38.13080360867914
1739209735.7483444;-45.120503652039325
1739209735.7483573;-38.13080360867914
1739209735.7483702;-45.120503652039325
1739209735.7483833;-32.816014438256545
1739209735.7483962;-32.816014438256545
1739209735.7484093;-45.120503652039325
1739209735.7484221;-38.13080360867914
1739209735.748435;-38.13080360867914
1739209735.7484481;-38.13080360867914
1739209735.748461;-45.120503652039325
1739209735.7484741;-45.120503652039325
1739209735.748487;-45.120503652039325
1739209735.7484999;-33.981070128970906
1739209735.748513;-45.120503652039325
1739209735.7485259;-45.120503652039325
1739209735.748539;-38.13080360867914
1739209735.7485518;-38.13080360867914
1739209735.7485647;-38.13080360867914
1739209735.7485778;-45.120503652039325
1739209735.7485907;-35.57807855764607
1739209735.7486038;-38.13080360867914
1739209735.7486167;-45.120503652039325
1739209735.7486298;-38.13080360867914
1739209735.7486427;-45.120503652039325
1739209735.7486556;-33.981070128970906
1739209735.7486687;-38.13080360867914
1739209735.7486815;-38.13080360867914
1739209735.7486947;-38.13080360867914
1739209735.7487075;-45.120503652039325
1739209735.7487204;-38.13080360867914
1739209735.7487335;-45.120503652039325
1739209735.7487464;-38.13080360867914
1739209735.7487595;-38.13080360867914
1739209735.7487724;-33.981070128970906
1739209735.7487853;-33.981070128970906
1739209735.7487984;-45.120503652039325
1739209735.7488112;-38.13080360867914
1739209735.7488244;-33.981070128970906
1739209735.7488372;-38.13080360867914
1739209735.74885;-38.13080360867914
1739209735.7488632;-38.13080360867914
1739209735.748876;-35.57807855764607
1739209735.7488892;-35.57807855764607
1739209735.748902;-45.120503652039325
1739209735.7489152;-33.981070128970906
1739209735.748928;-38.13080360867914
1739209735.748941;-38.13080360867914
1739209735.748954;-38.13080360867914
1739209735.748967;-38.13080360867914
1739209735.74898;-38.13080360867914
1739209735.748993;-32.816014438256545
1739209735.7490058;-45.120503652039325
1739209735.749019;-45.120503652039325
1739209735.7490318;-33.981070128970906
1739209735.749045;-33.981070128970906
1739209735.7490578;-45.120503652039325
1739209735.7490706;-45.120503652039325
1739209735.7490838;-38.13080360867914
1739209735.7490966;-38.13080360867914
1739209735.7491097;-38.13080360867914
1739209735.7491226;-33.981070128970906
1739209735.7491355;-38.13080360867914
1739209735.7491486;-45.120503652039325
1739209735.7491615;-38.13080360867914
1739209735.7491746;-45.120503652039325
1739209735.7491875;-35.57807855764607
1739209735.7492006;-38.13080360867914
1739209735.7492135;-45.120503652039325
1739209735.7492263;-38.13080360867914
1739209735.7492394;-38.13080360867914
1739209735.7492523;-45.120503652039325
1739209735.7492654;-38.13080360867914
1739209735.7492783;-38.13080360867914
1739209735.7492912;-38.13080360867914
1739209735.7493043;-45.120503652039325
1739209735.7493172;-38.13080360867914
1739209735.7493303;-33.981070128970906
1739209735.7493432;-38.13080360867914
1739209735.749356;-45.120503652039325
1739209735.7493691;-35.57807855764607
1739209735.749382;-33.981070128970906
1739209735.7493951;-38.13080360867914
1739209735.749408;-38.13080360867914
1739209735.749421;-38.13080360867914
1739209735.749434;-45.120503652039325
1739209735.7494469;-45.120503652039325
1739209735.74946;-45.120503652039325
1739209735.7494729;-38.13080360867914
1739209735.749486;-38.13080360867914
1739209735.7494988;-33.981070128970906
1739209735.7495117;-45.120503652039325
1739209735.7495248;-35.57807855764607
1739209735.7495377;-38.13080360867914
1739209735.7495508;-45.120503652039325
1739209735.7495637;-45.120503652039325
1739209735.7495766;-45.120503652039325
1739209735.7495897;-38.13080360867914
1739209735.7496026;-32.81601443825658
1739209735.7496157;-38.13080360867914
1739209735.7496285;-38.13080360867914
1739209735.7496414;-38.13080360867914
1739209735.7496545;-45.120503652039325
1739209735.7496674;-38.13080360867914
1739209735.7496805;-45.120503652039325
1739209735.7496934;-38.13080360867914
1739209735.7497063;-27.267205301931607
1739209735.7497194;-38.13080360867914
1739209735.7497323;-38.13080360867914
1739209735.7497454;-33.981070128970906
1739209735.7497582;-32.816014438256545
1739209735.7497714;-35.57807855764607
1739209735.7497842;-45.120503652039325
1739209735.749797;-45.120503652039325
1739209735.7498102;-33.981070128970956
1739209735.749823;-45.120503652039325
1739209735.7498362;-45.120503652039325
1739209735.749849;-45.120503652039325
1739209735.749862;-38.13080360867914
1739209735.749875;-38.13080360867914
1739209735.749888;-35.57807855764607
1739209735.749901;-38.13080360867914
1739209735.749914;-28.992665084841942
1739209735.7499268;-33.981070128970906
1739209735.74994;-45.120503652039325
1739209735.7499528;-45.120503652039325
1739209735.749966;-33.981070128970906
1739209735.7499788;-33.981070128970906
1739209735.7499917;-45.120503652039325
1739209735.7500048;-45.120503652039325
1739209735.7500176;-38.13080360867914
1739209735.7500308;-38.13080360867914
1739209735.7500436;-45.120503652039325
1739209735.7500567;-38.13080360867914
1739209735.7500696;-45.120503652039325
1739209735.7500825;-38.13080360867914
1739209735.7500956;-45.120503652039325
1739209735.7501085;-45.120503652039325
1739209735.7501216;-45.120503652039325
1739209735.7501345;-33.981070128970906
1739209735.7501473;-45.120503652039325
1739209735.7501605;-45.120503652039325
1739209735.7501733;-45.120503652039325
1739209735.7501864;-38.13080360867914
1739209735.7501993;-45.120503652039325
1739209735.7502122;-45.120503652039325
1739209735.7502253;-30.49652367304973
1739209735.7502382;-32.816014438256545
1739209735.7502513;-45.120503652039325
1739209735.7502642;-45.120503652039325
1739209735.750277;-32.816014438256545
1739209735.7502902;-45.120503652039325
1739209735.750303;-45.120503652039325
1739209735.7503161;-38.13080360867914
1739209735.750329;-38.13080360867914
1739209735.7503421;-45.120503652039325
1739209735.750355;-32.816014438256545
1739209735.7503679;-45.120503652039325
1739209735.750381;-45.120503652039325
1739209735.7503939;-35.57807855764607
1739209735.750407;-38.13080360867914
1739209735.7504199;-45.120503652039325
1739209735.7504327;-32.816014438256545
1739209735.7504458;-32.816014438256545
1739209735.7504587;-38.13080360867914
1739209735.7504718;-45.120503652039325
1739209735.7504847;-45.120503652039325
1739209735.7504976;-45.120503652039325
1739209735.7505107;-45.120503652039325
1739209735.7505236;-38.13080360867914
1739209735.7505367;-38.13080360867914
1739209735.7505496;-38.13080360867914
1739209735.7505624;-45.120503652039325
1739209735.7505755;-38.13080360867914
1739209735.7505884;-35.57807855764607
1739209735.7506015;-38.13080360867914
1739209735.7506144;-38.13080360867914
1739209735.7506275;-35.57807855764607
1739209735.7506404;-45.120503652039325
1739209735.7506533;-45.120503652039325
1739209735.7506664;-45.120503652039325
1739209735.7506793;-33.981070128970906
1739209735.7506924;-45.120503652039325
1739209735.7507052;-38.13080360867914
1739209735.750718;-35.57807855764607
1739209735.7507312;-45.120503652039325
1739209735.750744;-35.57807855764607
1739209735.7507572;-35.57807855764607
1739209735.75077;-45.120503652039325
1739209735.750783;-38.13080360867914
1739209735.750796;-35.57807855764607
1739209735.750809;-38.13080360867914
1739209735.750822;-45.120503652039325
1739209735.750835;-38.13080360867914
1739209735.7508478;-45.120503652039325
1739209735.750861;-45.120503652039325
1739209735.7508738;-38.13080360867914
1739209735.750887;-38.13080360867914
1739209735.7508998;-45.120503652039325
1739209735.750913;-38.13080360867914
1739209735.7509258;-38.13080360867914
1739209735.7509387;-45.120503652039325
1739209735.7509518;-38.13080360867914
1739209735.7509646;-31.141103565318893
1739209735.7509778;-45.120503652039325
1739209735.7509906;-38.13080360867914
1739209735.7510035;-38.13080360867914
1739209735.7510166;-38.13080360867914
1739209735.7510295;-45.120503652039325
1739209735.7510426;-45.120503652039325
1739209735.7510555;-33.981070128970906
1739209735.7510684;-38.13080360867914
1739209735.7510815;-38.13080360867914
1739209735.7510943;-45.120503652039325
1739209735.7511075;-30.49652367304973
1739209735.7511203;-30.49652367304973
1739209735.7511332;-38.13080360867914
1739209735.7511463;-45.120503652039325
1739209735.7511592;-38.13080360867914
1739209735.7511723;-31.141103565318915
1739209735.7511852;-45.120503652039325
1739209735.7511983;-38.13080360867914
1739209735.7512112;-38.13080360867914
1739209735.751224;-45.120503652039325
1739209735.7512372;-32.816014438256545
1739209735.75125;-35.57807855764607
1739209735.7512631;-38.13080360867914
1739209735.751276;-35.57807855764607
1739209735.751289;-38.13080360867914
1739209735.751302;-38.13080360867914
1739209735.7513149;-45.120503652039325
1739209735.751328;-35.57807855764607
1739209735.7513409;-38.13080360867914
1739209735.7513537;-45.120503652039325
1739209735.7513669;-38.13080360867914
1739209735.7513797;-33.981070128970906
1739209735.7513928;-38.13080360867914
1739209735.7514057;-45.120503652039325
1739209735.7514186;-30.49652367304973
1739209735.7514317;-38.13080360867914
1739209735.7514446;-38.13080360867914
1739209735.7514577;-38.13080360867914
1739209735.7514706;-45.120503652039325
1739209735.7514837;-38.13080360867914
1739209735.7514966;-33.981070128970906
1739209735.7515094;-38.13080360867914
1739209735.7515225;-35.57807855764607
1739209735.7515354;-35.57807855764607
1739209735.7515485;-32.816014438256545
1739209735.7515614;-35.57807855764607
1739209735.7515743;-38.13080360867914
1739209735.7515874;-38.13080360867914
1739209735.7516003;-38.13080360867914
1739209735.7516134;-35.57807855764607
1739209735.7516263;-38.13080360867914
1739209735.7516391;-33.981070128970906
1739209735.7516522;-38.13080360867914
1739209735.751665;-45.120503652039325
1739209735.7516782;-45.120503652039325
1739209735.751691;-45.120503652039325
1739209735.751704;-45.120503652039325
1739209735.751717;-45.120503652039325
1739209735.75173;-38.13080360867914
1739209735.751743;-38.13080360867914
1739209735.751756;-45.120503652039325
1739209735.751769;-45.120503652039325
1739209735.751782;-45.120503652039325
1739209735.7517948;-33.981070128970906
1739209735.751808;-31.141103565318915
1739209735.7518208;-45.120503652039325
1739209735.751834;-45.120503652039325
1739209735.7518468;-38.13080360867914
1739209735.7518597;-38.13080360867914
1739209735.7518728;-45.120503652039325
1739209735.7518857;-45.120503652039325
1739209735.7518988;-45.120503652039325
1739209735.7519116;-38.13080360867914
1739209735.7519245;-38.13080360867914
1739209735.7519376;-45.120503652039325
1739209735.7519505;-38.13080360867914
1739209735.7519636;-38.13080360867914
1739209735.7519765;-45.120503652039325
1739209735.7519894;-38.13080360867914
1739209735.7520025;-38.13080360867914
1739209735.7520154;-28.992665084841942
1739209735.7520285;-38.13080360867914
1739209735.7520413;-38.13080360867914
1739209735.7520545;-38.13080360867914
1739209735.7520673;-35.57807855764607
1739209735.7520802;-38.13080360867914
1739209735.7520933;-38.13080360867914
1739209735.7521062;-38.13080360867914
1739209735.7521193;-38.13080360867914
1739209735.7521322;-38.13080360867914
1739209735.752145;-38.13080360867914
1739209735.7521582;-45.120503652039325
1739209735.752171;-38.13080360867914
1739209735.7521842;-35.57807855764607
1739209735.752197;-45.120503652039325
1739209735.75221;-38.13080360867914
1739209735.752223;-27.267205301931607
1739209735.752236;-38.13080360867914
1739209735.752249;-45.120503652039325
1739209735.7522619;-38.13080360867914
1739209735.7522748;-38.13080360867914
1739209735.7522879;-45.120503652039325
1739209735.7523007;-45.120503652039325
1739209735.7523139;-45.120503652039325
1739209735.7523267;-38.13080360867914
1739209735.7523398;-45.120503652039325
1739209735.7523527;-38.13080360867914
1739209735.7523656;-45.120503652039325
1739209735.7523787;-45.120503652039325
1739209735.7523916;-38.13080360867914
1739209735.7524047;-45.120503652039325
1739209735.7524176;-38.13080360867914
1739209735.7524304;-26.991370085610722
1739209735.7524436;-35.57807855764607
1739209735.7524564;-45.120503652039325
1739209735.7524695;-38.13080360867914
1739209735.7524824;-31.141103565318915
1739209735.7524953;-38.13080360867914
1739209735.7525084;-45.120503652039325
1739209735.7525213;-45.120503652039325
1739209735.7525344;-45.120503652039325
1739209735.7525473;-45.120503652039325
1739209735.7525601;-45.120503652039325
1739209735.7525733;-45.120503652039325
1739209735.7525861;-45.120503652039325
1739209735.7525992;-45.120503652039325
1739209735.752612;-45.120503652039325
1739209735.7526252;-38.13080360867914
1739209735.752638;-26.991370085610722
1739209735.752651;-32.816014438256545
1739209735.752664;-45.120503652039325
1739209735.752677;-45.120503652039325
1739209735.75269;-35.57807855764607
1739209735.752703;-38.13080360867914
1739209735.7527158;-38.13080360867914
1739209735.752729;-45.120503652039325
1739209735.7527418;-45.120503652039325
1739209735.752755;-45.120503652039325
1739209735.7527678;-35.57807855764607
1739209735.7527807;-35.57807855764607
1739209735.7527938;-45.120503652039325
1739209735.7528067;-45.120503652039325
1739209735.7528198;-38.13080360867914
1739209735.7528327;-35.57807855764607
1739209735.7528455;-45.120503652039325
1739209735.7528586;-45.120503652039325
1739209735.7528715;-38.13080360867914
1739209735.7528846;-38.13080360867914
1739209735.7528975;-45.120503652039325
1739209735.7529106;-45.120503652039325
1739209735.7529235;-45.120503652039325
1739209735.7529364;-38.13080360867914
1739209735.7529495;-33.981070128970906
1739209735.7529624;-33.981070128970906
1739209735.7529755;-45.120503652039325
1739209735.7529883;-38.13080360867914
1739209735.75299;-38.13080360867914
1739209735.7529917;-45.120503652039325
1739209735.7529933;-38.13080360867914
1739209735.752995;-38.13080360867914
1739209735.752997;-45.120503652039325
1739209735.7529986;-38.13080360867914
1739209735.7530003;-33.981070128970906
1739209735.753002;-45.120503652039325
1739209735.7530036;-45.120503652039325
1739209735.7530053;-45.120503652039325
1739209735.753007;-32.816014438256545
1739209735.7530086;-38.13080360867914
1739209735.7530105;-33.981070128970906
1739209735.7530122;-30.49652367304973
1739209735.7530138;-38.13080360867914
1739209735.7530155;-45.120503652039325
1739209735.7530172;-33.981070128970906
1739209735.7530189;-38.13080360867914
1739209735.7530205;-45.120503652039325
1739209735.7530222;-32.816014438256545
1739209735.7530239;-45.120503652039325
1739209735.7530258;-38.13080360867914
1739209735.7530274;-38.13080360867914
1739209735.753029;-38.13080360867914
1739209735.7530308;-45.120503652039325
1739209735.7530324;-38.13080360867914
1739209735.753034;-38.13080360867914
1739209735.7530358;-45.120503652039325
1739209735.7530375;-32.816014438256545
1739209735.7530391;-30.49652367304973
1739209735.753041;-45.120503652039325
1739209735.7530427;-38.13080360867914
1739209735.7530444;-38.13080360867914
1739209735.753046;-45.120503652039325
1739209735.7530477;-45.120503652039325
1739209735.7530494;-33.981070128970906
1739209735.753051;-45.120503652039325
1739209735.7530527;-35.57807855764607
1739209735.7530546;-38.13080360867914
1739209735.7530563;-38.13080360867914
1739209735.753058;-35.57807855764607
1739209735.7530596;-32.816014438256545
1739209735.7530613;-45.120503652039325
1739209735.753063;-38.13080360867914
1739209735.7530646;-38.13080360867914
1739209735.7530663;-45.120503652039325
1739209735.753068;-38.13080360867914
1739209735.7530699;-38.13080360867914
1739209735.7530715;-38.13080360867914
1739209735.7530732;-45.120503652039325
1739209735.753075;-38.13080360867914
1739209735.7530766;-38.13080360867914
1739209735.7530782;-45.120503652039325
1739209735.75308;-32.816014438256545
1739209735.7530816;-38.13080360867914
1739209735.7530835;-45.120503652039325
1739209735.7530851;-35.57807855764607
1739209735.7530868;-32.816014438256545
1739209735.7530885;-38.13080360867914
1739209735.7530901;-45.120503652039325
1739209735.7530918;-45.120503652039325
1739209735.7530935;-45.120503652039325
1739209735.7530951;-45.120503652039325
1739209735.7530968;-33.981070128970906
1739209735.7530987;-45.120503652039325
1739209735.7531004;-45.120503652039325
1739209735.753102;-38.13080360867914
1739209735.7531037;-38.13080360867914
1739209735.7531054;-45.120503652039325
1739209735.753107;-45.120503652039325
1739209735.7531087;-33.981070128970906
1739209735.7531104;-38.13080360867914
1739209735.753112;-38.13080360867914
1739209735.753114;-38.13080360867914
1739209735.7531157;-35.57807855764607
1739209735.7531173;-35.57807855764607
1739209735.753119;-45.120503652039325
1739209735.7531207;-38.13080360867914
1739209735.7531223;-38.13080360867914
1739209735.753124;-45.120503652039325
1739209735.7531257;-38.13080360867914
1739209735.7531276;-38.13080360867914
1739209735.7531292;-38.13080360867914
1739209735.753131;-45.120503652039325
1739209735.7531326;-45.120503652039325
1739209735.7531343;-33.981070128970906
1739209735.753136;-38.13080360867914
1739209735.7531376;-45.120503652039325
1739209735.7531393;-45.120503652039325
1739209735.753141;-45.120503652039325
1739209735.7531428;-38.13080360867914
1739209735.7531445;-38.13080360867914
1739209735.7531462;-45.120503652039325
1739209735.7531478;-38.13080360867914
1739209735.7531495;-33.981070128970906
1739209735.7531512;-45.120503652039325
1739209735.7531528;-38.13080360867914
1739209735.7531545;-45.120503652039325
1739209735.7531564;-45.120503652039325
1739209735.753158;-45.120503652039325
1739209735.7531598;-33.981070128970906
1739209735.7531614;-38.13080360867914
1739209735.753163;-38.13080360867914
1739209735.7531648;-38.13080360867914
1739209735.7531664;-45.120503652039325
1739209735.753168;-45.120503652039325
1739209735.7531698;-38.13080360867914
1739209735.7531717;-35.57807855764607
1739209735.7531734;-38.13080360867914
1739209735.753175;-38.13080360867914
1739209735.7531767;-31.141103565318915
1739209735.7531784;-35.57807855764607
1739209735.75318;-45.120503652039325
1739209735.7531817;-45.120503652039325
1739209735.7531834;-33.981070128970906
1739209735.753185;-38.13080360867914
1739209735.753187;-45.120503652039325
1739209735.7531886;-45.120503652039325
1739209735.7531903;-38.13080360867914
1739209735.753192;-38.13080360867914
1739209735.7531936;-45.120503652039325
1739209735.7531953;-45.120503652039325
1739209735.753197;-38.13080360867914
1739209735.7531986;-38.13080360867914
1739209735.7532005;-45.120503652039325
1739209735.7532022;-38.13080360867914
1739209735.7532039;-38.13080360867914
1739209735.7532055;-38.13080360867914
1739209735.7532072;-38.13080360867914
1739209735.7532089;-38.13080360867914
1739209735.7532105;-31.141103565318915
1739209735.7532122;-38.13080360867914
1739209735.753214;-45.120503652039325
1739209735.7532158;-38.13080360867914
