CAN Message; 0x1d3:00002814fc15b926
Timestamp;Amplitude
1739209784.8695588;-45.120503652039325
1739209784.8695607;-38.13080360867914
1739209784.8695626;-38.13080360867914
1739209784.8695648;-45.120503652039325
1739209784.8695667;-45.120503652039325
1739209784.8695686;-38.13080360867914
1739209784.8695707;-45.120503652039325
1739209784.8695726;-45.120503652039325
1739209784.8695745;-45.120503652039325
1739209784.8695767;-45.120503652039325
1739209784.8695786;-38.13080360867914
1739209784.8695805;-38.13080360867914
1739209784.8695827;-38.13080360867914
1739209784.8695846;-38.13080360867914
1739209784.8695865;-38.13080360867914
1739209784.8695884;-38.13080360867914
1739209784.8695905;-31.141103565318915
1739209784.8695924;-45.120503652039325
1739209784.8695943;-38.13080360867914
1739209784.8695965;-45.120503652039325
1739209784.8695984;-33.981070128970906
1739209784.8696003;-38.13080360867914
1739209784.8696024;-45.120503652039325
1739209784.8696043;-38.13080360867914
1739209784.8696063;-45.120503652039325
1739209784.8696084;-45.120503652039325
1739209784.8696103;-45.120503652039325
1739209784.8696122;-45.120503652039325
1739209784.8696144;-45.120503652039325
1739209784.8696163;-45.120503652039325
1739209784.8696182;-45.120503652039325
1739209784.86962;-38.13080360867914
1739209784.8696222;-31.141103565318915
1739209784.8696241;-45.120503652039325
1739209784.869626;-45.120503652039325
1739209784.8696282;-35.57807855764607
1739209784.86963;-33.981070128970906
1739209784.869632;-45.120503652039325
1739209784.8696342;-45.120503652039325
1739209784.869636;-45.120503652039325
1739209784.869638;-38.13080360867914
1739209784.86964;-38.13080360867914
1739209784.869642;-38.13080360867914
1739209784.869644;-45.120503652039325
1739209784.869646;-45.120503652039325
1739209784.869648;-38.13080360867914
1739209784.86965;-38.13080360867914
1739209784.8696518;-45.120503652039325
1739209784.869654;-45.120503652039325
1739209784.8696558;-38.13080360867914
1739209784.8696578;-38.13080360867914
1739209784.86966;-38.13080360867914
1739209784.8696618;-38.13080360867914
1739209784.8696637;-45.120503652039325
1739209784.8696659;-45.120503652039325
1739209784.8696678;-38.13080360867914
1739209784.8696697;-25.826314394896357
1739209784.8696718;-45.120503652039325
1739209784.8696737;-45.120503652039325
1739209784.8696756;-45.120503652039325
1739209784.8696778;-45.120503652039325
1739209784.8696797;-32.816014438256545
1739209784.8696816;-45.120503652039325
1739209784.8696837;-38.13080360867914
1739209784.8696856;-31.14110356531892
1739209784.8696876;-38.13080360867914
1739209784.8696895;-45.120503652039325
1739209784.8696916;-45.120503652039325
1739209784.8696935;-45.120503652039325
1739209784.8696954;-38.13080360867914
1739209784.8696976;-38.13080360867914
1739209784.8696995;-45.120503652039325
1739209784.8697014;-38.13080360867914
1739209784.8697035;-38.13080360867914
1739209784.8697054;-45.120503652039325
1739209784.8697073;-45.120503652039325
1739209784.8697095;-38.13080360867914
1739209784.8697114;-38.13080360867914
1739209784.8697133;-33.981070128970906
1739209784.8697155;-45.120503652039325
1739209784.8697174;-33.981070128970906
1739209784.8697193;-32.816014438256545
1739209784.8697212;-38.13080360867914
1739209784.8697233;-45.120503652039325
1739209784.8697252;-45.120503652039325
1739209784.8697271;-35.57807855764607
1739209784.8697293;-38.13080360867914
1739209784.8697312;-45.120503652039325
1739209784.869733;-32.816014438256545
1739209784.8697352;-38.13080360867914
1739209784.8697371;-38.13080360867914
1739209784.869739;-38.13080360867914
1739209784.8697412;-38.13080360867914
1739209784.869743;-38.13080360867914
1739209784.869745;-38.13080360867914
1739209784.8697472;-38.13080360867914
1739209784.869749;-38.13080360867914
1739209784.869751;-38.13080360867914
1739209784.869753;-38.13080360867914
1739209784.869755;-45.120503652039325
1739209784.869757;-45.120503652039325
1739209784.8697588;-38.13080360867914
1739209784.869761;-45.120503652039325
1739209784.869763;-38.13080360867914
1739209784.8697648;-33.981070128970906
1739209784.869767;-33.981070128970906
1739209784.8697689;-38.13080360867914
1739209784.8697708;-38.13080360867914
1739209784.869773;-45.120503652039325
1739209784.8697748;-45.120503652039325
1739209784.8697767;-38.13080360867914
1739209784.8697789;-38.13080360867914
1739209784.8697808;-38.13080360867914
1739209784.8697827;-38.13080360867914
1739209784.8697846;-45.120503652039325
1739209784.8697867;-38.13080360867914
1739209784.8697886;-35.57807855764607
1739209784.8697906;-45.120503652039325
1739209784.8697927;-45.120503652039325
1739209784.8697946;-33.981070128970906
1739209784.8697965;-45.120503652039325
1739209784.8697987;-45.120503652039325
1739209784.8698006;-45.120503652039325
1739209784.8698025;-38.13080360867914
1739209784.8698046;-45.120503652039325
1739209784.8698065;-45.120503652039325
1739209784.8698084;-38.13080360867914
1739209784.8698106;-38.13080360867914
1739209784.8698125;-38.13080360867914
1739209784.8698144;-38.13080360867914
1739209784.8698165;-45.120503652039325
1739209784.8698184;-38.13080360867914
1739209784.8698204;-38.13080360867914
1739209784.8698223;-38.13080360867914
1739209784.8698244;-45.120503652039325
1739209784.8698263;-38.13080360867914
1739209784.8698282;-45.120503652039325
1739209784.8698304;-38.13080360867914
1739209784.8698323;-38.13080360867914
1739209784.8698342;-38.13080360867914
1739209784.8698363;-45.120503652039325
1739209784.8698382;-35.57807855764607
1739209784.8698401;-35.57807855764607
1739209784.8698423;-45.120503652039325
1739209784.8698442;-38.13080360867914
1739209784.869846;-38.13080360867914
1739209784.8698483;-38.13080360867914
1739209784.8698502;-38.13080360867914
1739209784.869852;-45.120503652039325
1739209784.869854;-45.120503652039325
1739209784.869856;-38.13080360867914
1739209784.869858;-45.120503652039325
1739209784.86986;-45.120503652039325
1739209784.869862;-45.120503652039325
1739209784.869864;-45.120503652039325
1739209784.869866;-38.13080360867914
1739209784.869868;-32.816014438256545
1739209784.86987;-38.13080360867914
1739209784.8698719;-38.13080360867914
1739209784.869874;-45.120503652039325
1739209784.869876;-45.120503652039325
1739209784.8698778;-35.57807855764607
1739209784.86988;-32.816014438256545
1739209784.8698819;-35.57807855764607
1739209784.8698838;-45.120503652039325
1739209784.8698857;-38.13080360867914
1739209784.8698878;-35.57807855764607
1739209784.8698897;-45.120503652039325
1739209784.8698916;-45.120503652039325
1739209784.8698938;-45.120503652039325
1739209784.8698957;-45.120503652039325
1739209784.8698976;-45.120503652039325
1739209784.8698997;-45.120503652039325
1739209784.8699017;-45.120503652039325
1739209784.8699036;-45.120503652039325
1739209784.8699057;-38.13080360867914
1739209784.8699076;-45.120503652039325
1739209784.8699095;-45.120503652039325
1739209784.8699117;-45.120503652039325
1739209784.8699136;-33.981070128970906
1739209784.8699155;-45.120503652039325
1739209784.8699174;-35.57807855764607
1739209784.8699195;-35.57807855764607
1739209784.8699214;-45.120503652039325
1739209784.8699234;-45.120503652039325
1739209784.8699255;-32.816014438256545
1739209784.8699274;-30.49652367304973
1739209784.8699293;-45.120503652039325
1739209784.8699315;-38.13080360867914
1739209784.8699334;-45.120503652039325
1739209784.8699353;-45.120503652039325
1739209784.8699374;-45.120503652039325
1739209784.8699393;-38.13080360867914
1739209784.8699412;-45.120503652039325
1739209784.8699434;-38.13080360867914
1739209784.8699453;-35.57807855764607
1739209784.8699472;-45.120503652039325
1739209784.8699493;-45.120503652039325
1739209784.8699512;-45.120503652039325
1739209784.8699532;-35.57807855764607
1739209784.869955;-38.13080360867914
1739209784.8699572;-32.816014438256545
1739209784.869959;-29.438486411369333
1739209784.869961;-45.120503652039325
1739209784.8699632;-45.120503652039325
1739209784.869965;-35.57807855764607
1739209784.869967;-38.13080360867914
1739209784.8699691;-38.13080360867914
1739209784.869971;-38.13080360867914
1739209784.869973;-45.120503652039325
1739209784.869975;-38.13080360867914
1739209784.869977;-38.13080360867914
1739209784.869979;-38.13080360867914
1739209784.869981;-38.13080360867914
1739209784.869983;-38.13080360867914
1739209784.8699849;-38.13080360867914
1739209784.8699868;-33.981070128970906
1739209784.869989;-45.120503652039325
1739209784.8699908;-45.120503652039325
1739209784.8699927;-38.13080360867914
1739209784.8699949;-38.13080360867914
1739209784.8699968;-38.13080360867914
1739209784.8699987;-45.120503652039325
1739209784.8700008;-45.120503652039325
1739209784.8700027;-45.120503652039325
1739209784.8700047;-38.13080360867914
1739209784.8700068;-28.992665084841942
1739209784.8700087;-38.13080360867914
1739209784.8700106;-45.120503652039325
1739209784.8700128;-38.13080360867914
1739209784.8700147;-35.57807855764607
1739209784.8700166;-45.120503652039325
1739209784.8700185;-45.120503652039325
1739209784.8700206;-45.120503652039325
1739209784.8700225;-33.981070128970956
1739209784.8700244;-45.120503652039325
1739209784.8700266;-38.13080360867914
1739209784.8700285;-45.120503652039325
1739209784.8700304;-38.13080360867914
1739209784.8700325;-38.13080360867914
1739209784.8700345;-45.120503652039325
1739209784.8700364;-35.57807855764607
1739209784.8700385;-33.981070128970906
1739209784.8700404;-45.120503652039325
1739209784.8700423;-38.13080360867914
1739209784.8700445;-38.13080360867914
1739209784.8700464;-38.13080360867914
1739209784.8700483;-38.13080360867914
1739209784.8700502;-38.13080360867914
1739209784.8700523;-38.13080360867914
1739209784.8700542;-38.13080360867914
1739209784.8700562;-45.120503652039325
1739209784.8700583;-38.13080360867914
1739209784.8700602;-38.13080360867914
1739209784.870062;-38.13080360867914
1739209784.8700643;-45.120503652039325
1739209784.8700662;-45.120503652039325
1739209784.870068;-38.13080360867914
1739209784.8700702;-45.120503652039325
1739209784.8700721;-45.120503652039325
1739209784.870074;-45.120503652039325
1739209784.8700762;-45.120503652039325
1739209784.870078;-45.120503652039325
1739209784.87008;-45.120503652039325
1739209784.8700821;-33.981070128970906
1739209784.870084;-45.120503652039325
1739209784.870086;-38.13080360867914
1739209784.8700879;-35.57807855764607
1739209784.87009;-38.13080360867914
1739209784.870092;-38.13080360867914
1739209784.8700938;-32.816014438256545
1739209784.870096;-38.13080360867914
1739209784.8700979;-45.120503652039325
1739209784.8700998;-38.13080360867914
1739209784.870102;-45.120503652039325
1739209784.8701038;-45.120503652039325
1739209784.8701057;-45.120503652039325
1739209784.870108;-45.120503652039325
1739209784.8701098;-45.120503652039325
1739209784.8701117;-38.13080360867914
1739209784.8701138;-38.13080360867914
1739209784.8701158;-45.120503652039325
1739209784.8701177;-45.120503652039325
1739209784.8701196;-45.120503652039325
1739209784.8701217;-45.120503652039325
1739209784.8701236;-45.120503652039325
1739209784.8701255;-38.13080360867914
1739209784.8701277;-45.120503652039325
1739209784.8701296;-38.13080360867914
1739209784.8701315;-38.13080360867914
1739209784.8701336;-45.120503652039325
1739209784.8701355;-33.981070128970906
1739209784.8701375;-38.13080360867914
1739209784.8701396;-45.120503652039325
1739209784.8701415;-38.13080360867914
1739209784.8701434;-38.13080360867914
1739209784.8701456;-45.120503652039325
1739209784.8701475;-38.13080360867914
1739209784.8701494;-45.120503652039325
1739209784.8701513;-38.13080360867914
1739209784.8701534;-35.57807855764607
1739209784.8701553;-38.13080360867914
1739209784.8701572;-45.120503652039325
1739209784.8701594;-38.13080360867914
1739209784.8701613;-38.13080360867914
1739209784.8701632;-45.120503652039325
1739209784.8701653;-38.13080360867914
1739209784.8701673;-33.981070128970906
1739209784.8701692;-38.13080360867914
1739209784.8701713;-35.57807855764607
1739209784.8701732;-35.57807855764607
1739209784.8701751;-38.13080360867914
1739209784.8701773;-45.120503652039325
1739209784.8701792;-45.120503652039325
1739209784.870181;-38.13080360867914
1739209784.870183;-45.120503652039325
1739209784.8701851;-45.120503652039325
1739209784.870187;-45.120503652039325
1739209784.870189;-38.13080360867914
1739209784.870191;-45.120503652039325
1739209784.870193;-38.13080360867914
1739209784.870195;-38.13080360867914
1739209784.870197;-33.981070128970906
1739209784.870199;-33.981070128970956
1739209784.8702009;-45.120503652039325
1739209784.870203;-31.141103565318915
1739209784.870205;-38.13080360867914
1739209784.8702068;-38.13080360867914
1739209784.870209;-45.120503652039325
1739209784.870211;-35.57807855764607
1739209784.8702128;-35.57807855764607
1739209784.870215;-27.8777449560314
1739209784.8702168;-32.816014438256545
1739209784.8702188;-45.120503652039325
1739209784.8702207;-45.120503652039325
1739209784.8702228;-33.981070128970906
1739209784.8702247;-45.120503652039325
1739209784.8702266;-45.120503652039325
1739209784.8702288;-38.13080360867914
1739209784.8702307;-45.120503652039325
1739209784.8702326;-45.120503652039325
1739209784.8702347;-45.120503652039325
1739209784.8702366;-45.120503652039325
1739209784.8702385;-45.120503652039325
1739209784.8702407;-45.120503652039325
1739209784.8702426;-45.120503652039325
1739209784.8702445;-45.120503652039325
1739209784.8702466;-45.120503652039325
1739209784.8702486;-38.13080360867914
1739209784.8702505;-35.57807855764607
1739209784.8702524;-35.57807855764607
1739209784.8702545;-45.120503652039325
1739209784.8702564;-45.120503652039325
1739209784.8702583;-33.981070128970906
1739209784.8702605;-45.120503652039325
1739209784.8702624;-31.141103565318893
1739209784.8702643;-38.13080360867914
1739209784.8702664;-45.120503652039325
1739209784.8702683;-33.981070128970906
1739209784.8702703;-35.57807855764607
1739209784.8702724;-45.120503652039325
1739209784.8702743;-45.120503652039325
1739209784.8702762;-32.816014438256545
1739209784.8702784;-45.120503652039325
1739209784.8702803;-38.13080360867914
1739209784.8702822;-31.141103565318893
1739209784.870284;-38.13080360867914
1739209784.8702862;-45.120503652039325
1739209784.8702881;-45.120503652039325
1739209784.87029;-38.13080360867914
1739209784.8702922;-45.120503652039325
1739209784.870294;-29.438486411369333
1739209784.870296;-32.816014438256545
1739209784.8702981;-38.13080360867914
1739209784.8703;-35.57807855764607
1739209784.870302;-38.13080360867914
1739209784.870304;-45.120503652039325
1739209784.870306;-35.57807855764607
1739209784.870308;-38.13080360867914
1739209784.87031;-45.120503652039325
1739209784.870312;-45.120503652039325
1739209784.870314;-45.120503652039325
1739209784.870316;-45.120503652039325
1739209784.870318;-38.13080360867914
1739209784.8703198;-45.120503652039325
1739209784.8703218;-45.120503652039325
1739209784.870324;-38.13080360867914
1739209784.8703258;-38.13080360867914
1739209784.8703277;-38.13080360867914
1739209784.8703299;-45.120503652039325
1739209784.8703318;-45.120503652039325
1739209784.8703337;-45.120503652039325
1739209784.8703358;-45.120503652039325
1739209784.8703377;-45.120503652039325
1739209784.8703396;-45.120503652039325
1739209784.8703418;-35.57807855764607
1739209784.8703437;-35.57807855764607
1739209784.8703456;-38.13080360867914
1739209784.8703477;-38.13080360867914
1739209784.8703496;-33.981070128970906
1739209784.8703516;-32.816014438256545
1739209784.8703535;-45.120503652039325
1739209784.8703556;-45.120503652039325
1739209784.8703575;-45.120503652039325
1739209784.8703594;-45.120503652039325
1739209784.8703616;-38.13080360867914
1739209784.8703635;-38.13080360867914
1739209784.8703654;-45.120503652039325
1739209784.8703675;-38.13080360867914
1739209784.8703694;-38.13080360867914
1739209784.8703713;-45.120503652039325
1739209784.8703735;-38.13080360867914
1739209784.8703754;-35.57807855764607
1739209784.8703773;-45.120503652039325
1739209784.8703794;-45.120503652039325
1739209784.8703814;-38.13080360867914
1739209784.8703833;-38.13080360867914
1739209784.8703852;-45.120503652039325
1739209784.8703873;-38.13080360867914
1739209784.8703892;-45.120503652039325
1739209784.8703911;-45.120503652039325
1739209784.8703933;-45.120503652039325
1739209784.8703952;-38.13080360867914
1739209784.870397;-38.13080360867914
1739209784.8703992;-45.120503652039325
1739209784.8704011;-45.120503652039325
1739209784.870403;-45.120503652039325
1739209784.8704052;-45.120503652039325
1739209784.870407;-45.120503652039325
1739209784.870409;-45.120503652039325
1739209784.8704112;-45.120503652039325
1739209784.870413;-45.120503652039325
1739209784.870415;-45.120503652039325
1739209784.8704169;-38.13080360867914
1739209784.870419;-35.57807855764607
1739209784.870421;-45.120503652039325
1739209784.8704228;-45.120503652039325
1739209784.870425;-38.13080360867914
1739209784.870427;-45.120503652039325
1739209784.8704288;-45.120503652039325
1739209784.870431;-38.13080360867914
1739209784.8704329;-38.13080360867914
1739209784.8704348;-38.13080360867914
1739209784.870437;-35.57807855764607
1739209784.8704388;-45.120503652039325
1739209784.8704407;-38.13080360867914
1739209784.8704429;-38.13080360867914
1739209784.8704448;-45.120503652039325
1739209784.8704467;-45.120503652039325
1739209784.8704488;-38.13080360867914
1739209784.8704507;-33.981070128970906
1739209784.8704526;-38.13080360867914
1739209784.8704545;-33.981070128970906
1739209784.8704567;-31.141103565318915
1739209784.8704586;-38.13080360867914
1739209784.8704605;-45.120503652039325
1739209784.8704627;-38.13080360867914
1739209784.8704646;-31.141103565318915
1739209784.8704665;-33.981070128970906
1739209784.8704686;-45.120503652039325
1739209784.8704705;-45.120503652039325
1739209784.8704724;-45.120503652039325
1739209784.8704746;-45.120503652039325
1739209784.8704765;-38.13080360867914
1739209784.8704784;-45.120503652039325
1739209784.8704805;-38.13080360867914
1739209784.8704824;-45.120503652039325
1739209784.8704844;-38.13080360867914
1739209784.8704863;-38.13080360867914
1739209784.8704884;-35.57807855764607
1739209784.8704903;-45.120503652039325
1739209784.8704922;-35.57807855764607
1739209784.8704944;-33.981070128970906
1739209784.8704963;-38.13080360867914
1739209784.8704982;-38.13080360867914
1739209784.8705003;-38.13080360867914
1739209784.8705022;-38.13080360867914
1739209784.8705041;-33.981070128970906
1739209784.8705063;-38.13080360867914
1739209784.8705082;-38.13080360867914
1739209784.87051;-38.13080360867914
1739209784.8705122;-45.120503652039325
1739209784.8705142;-45.120503652039325
1739209784.870516;-38.13080360867914
1739209784.870518;-38.13080360867914
1739209784.87052;-32.81601443825658
1739209784.870522;-45.120503652039325
1739209784.870524;-35.57807855764607
1739209784.870526;-38.13080360867914
1739209784.870528;-38.13080360867914
1739209784.87053;-38.13080360867914
1739209784.870532;-35.57807855764607
1739209784.870534;-35.57807855764607
1739209784.8705359;-28.992665084841942
1739209784.870538;-38.13080360867914
1739209784.87054;-38.13080360867914
1739209784.8705418;-45.120503652039325
1739209784.870544;-33.981070128970906
1739209784.8705459;-38.13080360867914
1739209784.8705478;-45.120503652039325
1739209784.8705497;-45.120503652039325
1739209784.8705518;-45.120503652039325
1739209784.8705537;-45.120503652039325
1739209784.8705556;-45.120503652039325
1739209784.8705578;-45.120503652039325
1739209784.8705597;-38.13080360867914
1739209784.8705616;-38.13080360867914
1739209784.8705637;-38.13080360867914
1739209784.8705657;-45.120503652039325
1739209784.8705697;-45.120503652039325
1739209784.8705738;-38.13080360867914
1739209784.870578;-45.120503652039325
1739209784.870582;-45.120503652039325
1739209784.8705862;-45.120503652039325
1739209784.8705902;-33.981070128970906
1739209784.8705943;-45.120503652039325
1739209784.8705983;-38.13080360867914
1739209784.8706026;-26.991370085610722
1739209784.8706067;-35.57807855764607
1739209784.8706107;-45.120503652039325
1739209784.8706148;-45.120503652039325
1739209784.8706188;-38.13080360867914
1739209784.870623;-45.120503652039325
1739209784.8706272;-45.120503652039325
1739209784.8706312;-45.120503652039325
1739209784.8706353;-45.120503652039325
1739209784.8706393;-38.13080360867914
1739209784.8706436;-45.120503652039325
1739209784.8706477;-45.120503652039325
1739209784.8706517;-45.120503652039325
1739209784.8706558;-38.13080360867914
1739209784.8706598;-45.120503652039325
1739209784.8706641;-45.120503652039325
1739209784.8706682;-45.120503652039325
1739209784.8706722;-38.13080360867914
1739209784.8706763;-35.57807855764607
1739209784.8706803;-38.13080360867914
1739209784.8706844;-38.13080360867914
1739209784.8706887;-35.57807855764607
1739209784.8706927;-38.13080360867914
1739209784.8706968;-38.13080360867914
1739209784.8707008;-38.13080360867914
1739209784.870705;-45.120503652039325
1739209784.8707092;-38.13080360867914
1739209784.8707132;-33.981070128970906
1739209784.8707173;-45.120503652039325
1739209784.8707213;-38.13080360867914
1739209784.8707254;-38.13080360867914
1739209784.8707294;-38.13080360867914
1739209784.8707337;-45.120503652039325
1739209784.8707378;-45.120503652039325
1739209784.8707418;-35.57807855764607
1739209784.870746;-45.120503652039325
1739209784.87075;-38.13080360867914
1739209784.8707542;-38.13080360867914
1739209784.8707583;-38.13080360867914
1739209784.8707623;-38.13080360867914
1739209784.8707664;-45.120503652039325
1739209784.8707705;-45.120503652039325
1739209784.8707747;-38.13080360867914
1739209784.8707788;-33.981070128970906
1739209784.8707829;-45.120503652039325
1739209784.870787;-38.13080360867914
1739209784.870791;-45.120503652039325
1739209784.8707952;-45.120503652039325
1739209784.8707993;-38.13080360867914
1739209784.8708034;-38.13080360867914
1739209784.8708074;-45.120503652039325
1739209784.8708115;-38.13080360867914
1739209784.8708155;-38.13080360867914
1739209784.8708198;-38.13080360867914
1739209784.8708239;-38.13080360867914
1739209784.870828;-38.13080360867914
1739209784.870832;-35.57807855764607
1739209784.870836;-35.57807855764607
1739209784.8708403;-45.120503652039325
1739209784.8708444;-38.13080360867914
1739209784.8708484;-38.13080360867914
1739209784.8708525;-33.981070128970906
1739209784.8708565;-45.120503652039325
1739209784.8708606;-38.13080360867914
1739209784.8708649;-32.816014438256545
1739209784.870869;-32.816014438256545
1739209784.870873;-38.13080360867914
1739209784.870877;-38.13080360867914
1739209784.870881;-38.13080360867914
1739209784.8708854;-38.13080360867914
1739209784.8708894;-38.13080360867914
1739209784.8708935;-45.120503652039325
1739209784.8708975;-38.13080360867914
1739209784.8709016;-45.120503652039325
1739209784.8709059;-45.120503652039325
1739209784.87091;-45.120503652039325
1739209784.870914;-35.57807855764607
1739209784.870918;-35.57807855764607
1739209784.870922;-45.120503652039325
1739209784.8709264;-45.120503652039325
1739209784.8709304;-35.57807855764607
1739209784.8709345;-25.826314394896357
1739209784.8709385;-38.13080360867914
1739209784.8709426;-45.120503652039325
1739209784.8709466;-45.120503652039325
1739209784.870951;-38.13080360867914
1739209784.870955;-45.120503652039325
1739209784.870959;-45.120503652039325
1739209784.870963;-45.120503652039325
1739209784.8709671;-38.13080360867914
1739209784.8709714;-45.120503652039325
1739209784.8709755;-45.120503652039325
1739209784.8709795;-38.13080360867914
1739209784.8709836;-45.120503652039325
1739209784.8709877;-45.120503652039325
1739209784.8709917;-38.13080360867914
1739209784.870996;-33.981070128970906
1739209784.871;-28.992665084841942
1739209784.871004;-38.13080360867914
1739209784.8710082;-38.13080360867914
1739209784.8710122;-38.13080360867914
1739209784.8710165;-32.816014438256545
1739209784.8710206;-45.120503652039325
1739209784.8710246;-38.13080360867914
1739209784.8710287;-38.13080360867914
1739209784.8710327;-33.981070128970906
1739209784.871037;-35.57807855764607
1739209784.871041;-38.13080360867914
1739209784.871045;-38.13080360867914
1739209784.8710492;-38.13080360867914
1739209784.8710532;-38.13080360867914
1739209784.8710575;-38.13080360867914
1739209784.8710616;-45.120503652039325
1739209784.8710656;-35.57807855764607
1739209784.8710697;-45.120503652039325
1739209784.8710737;-45.120503652039325
1739209784.8710778;-38.13080360867914
1739209784.871082;-38.13080360867914
1739209784.8710861;-45.120503652039325
1739209784.8710902;-45.120503652039325
1739209784.8710942;-33.981070128970906
1739209784.8710983;-27.267205301931607
1739209784.8711026;-32.816014438256545
1739209784.8711066;-38.13080360867914
1739209784.8711107;-38.13080360867914
1739209784.8711147;-33.981070128970906
1739209784.8711188;-45.120503652039325
1739209784.8711228;-38.13080360867914
1739209784.8711271;-38.13080360867914
1739209784.8711312;-38.13080360867914
1739209784.8711352;-38.13080360867914
1739209784.8711393;-45.120503652039325
1739209784.8711433;-38.13080360867914
1739209784.8711476;-38.13080360867914
1739209784.8711517;-38.13080360867914
1739209784.8711557;-45.120503652039325
1739209784.8711598;-38.13080360867914
1739209784.8711638;-35.57807855764607
1739209784.8711681;-45.120503652039325
1739209784.8711722;-45.120503652039325
1739209784.8711762;-35.57807855764607
1739209784.8711803;-38.13080360867914
1739209784.8711843;-45.120503652039325
1739209784.8711886;-45.120503652039325
1739209784.8711927;-33.981070128970906
1739209784.8711967;-38.13080360867914
1739209784.8712008;-35.57807855764607
1739209784.8712049;-38.13080360867914
1739209784.871209;-45.120503652039325
1739209784.8712132;-38.13080360867914
1739209784.8712173;-32.816014438256545
1739209784.8712213;-38.13080360867914
1739209784.8712254;-38.13080360867914
1739209784.8712294;-33.981070128970906
1739209784.8712337;-45.120503652039325
1739209784.8712378;-38.13080360867914
1739209784.8712418;-45.120503652039325
1739209784.8712459;-45.120503652039325
1739209784.87125;-45.120503652039325
1739209784.871254;-45.120503652039325
1739209784.8712583;-38.13080360867914
1739209784.8712623;-38.13080360867914
1739209784.8712664;-45.120503652039325
1739209784.8712704;-45.120503652039325
1739209784.8712745;-38.13080360867914
1739209784.8712788;-35.57807855764607
1739209784.8712828;-45.120503652039325
1739209784.8712869;-45.120503652039325
1739209784.871291;-33.981070128970906
1739209784.871295;-38.13080360867914
1739209784.8712993;-35.57807855764607
1739209784.8713033;-38.13080360867914
1739209784.8713074;-45.120503652039325
1739209784.8713114;-38.13080360867914
1739209784.8713155;-38.13080360867914
1739209784.8713198;-45.120503652039325
1739209784.8713238;-45.120503652039325
1739209784.8713279;-38.13080360867914
1739209784.871332;-45.120503652039325
1739209784.871336;-38.13080360867914
1739209784.87134;-45.120503652039325
1739209784.8713443;-32.816014438256545
1739209784.8713484;-45.120503652039325
1739209784.8713524;-45.120503652039325
1739209784.8713565;-35.57807855764607
1739209784.8713605;-45.120503652039325
1739209784.8713648;-35.57807855764607
1739209784.871369;-35.57807855764607
1739209784.871373;-45.120503652039325
1739209784.871377;-45.120503652039325
1739209784.871381;-38.13080360867914
1739209784.871385;-32.816014438256545
1739209784.8713894;-45.120503652039325
1739209784.8713934;-45.120503652039325
1739209784.8713975;-45.120503652039325
1739209784.8714015;-45.120503652039325
1739209784.8714056;-35.57807855764607
1739209784.87141;-38.13080360867914
1739209784.871414;-38.13080360867914
1739209784.871418;-38.13080360867914
1739209784.871422;-38.13080360867914
1739209784.871426;-45.120503652039325
1739209784.8714304;-35.57807855764607
1739209784.8714345;-35.57807855764607
1739209784.8714385;-45.120503652039325
1739209784.8714426;-45.120503652039325
1739209784.8714466;-35.57807855764607
1739209784.871451;-33.981070128970906
1739209784.871455;-45.120503652039325
1739209784.871459;-45.120503652039325
1739209784.871463;-45.120503652039325
1739209784.871467;-45.120503652039325
1739209784.8714712;-45.120503652039325
1739209784.8714755;-45.120503652039325
1739209784.8714795;-45.120503652039325
1739209784.8714836;-45.120503652039325
1739209784.8714876;-45.120503652039325
1739209784.8714917;-45.120503652039325
1739209784.871496;-35.57807855764607
1739209784.8715;-35.57807855764607
1739209784.871504;-45.120503652039325
1739209784.8715081;-45.120503652039325
1739209784.8715122;-35.57807855764607
1739209784.8715162;-35.57807855764607
1739209784.8715205;-45.120503652039325
1739209784.8715246;-45.120503652039325
1739209784.8715286;-30.49652367304973
1739209784.8715327;-30.49652367304973
1739209784.8715367;-45.120503652039325
1739209784.871541;-45.120503652039325
1739209784.871545;-45.120503652039325
1739209784.8715491;-38.13080360867914
1739209784.8715532;-45.120503652039325
1739209784.8715572;-45.120503652039325
1739209784.8715615;-45.120503652039325
1739209784.8715656;-45.120503652039325
1739209784.8715696;-38.13080360867914
1739209784.8715737;-38.13080360867914
1739209784.8715777;-38.13080360867914
1739209784.871582;-45.120503652039325
1739209784.871586;-38.13080360867914
1739209784.8715901;-38.13080360867914
1739209784.8715942;-35.57807855764607
1739209784.8715982;-30.49652367304973
1739209784.8716023;-45.120503652039325
1739209784.8716066;-45.120503652039325
1739209784.8716106;-33.981070128970906
1739209784.8716147;-32.816014438256545
1739209784.8716187;-35.57807855764607
1739209784.8716228;-38.13080360867914
1739209784.871627;-35.57807855764607
1739209784.8716311;-33.981070128970906
1739209784.8716352;-38.13080360867914
1739209784.8716393;-35.57807855764607
1739209784.8716433;-45.120503652039325
1739209784.8716474;-45.120503652039325
1739209784.8716516;-35.57807855764607
1739209784.8716557;-35.57807855764607
1739209784.8716598;-38.13080360867914
1739209784.8716638;-45.120503652039325
1739209784.8716679;-38.13080360867914
1739209784.8716722;-35.57807855764607
1739209784.8716762;-38.13080360867914
1739209784.8716803;-45.120503652039325
1739209784.8716843;-38.13080360867914
1739209784.8716884;-38.13080360867914
1739209784.8716927;-38.13080360867914
1739209784.8716967;-27.267205301931607
1739209784.8717008;-35.57807855764607
