CAN Message; 0x77:f3d0071f1e98c470
1739209707.7589195;-38.13080360867914
1739209707.7589304;-45.120503652039325
1739209707.7589412;-38.13080360867914
1739209707.7589521;-45.120503652039325
1739209707.758963;-33.981070128970906
1739209707.758974;-45.120503652039325
1739209707.758985;-38.13080360867914
1739209707.758996;-35.57807855764607
1739209707.759007;-38.13080360867914
1739209707.759018;-45.120503652039325
1739209707.759029;-38.13080360867914
1739209707.7590396;-33.981070128970906
1739209707.7590506;-45.120503652039325
1739209707.7590616;-45.120503652039325
1739209707.7590725;-45.120503652039325
1739209707.7590835;-45.120503652039325
1739209707.7590945;-38.13080360867914
1739209707.7591054;-45.120503652039325
1739209707.7591164;-45.120503652039325
1739209707.7591274;-45.120503652039325
1739209707.759138;-38.13080360867914
1739209707.759149;-38.13080360867914
1739209707.75916;-38.13080360867914
1739209707.759171;-45.120503652039325
1739209707.759182;-45.120503652039325
1739209707.759193;-32.816014438256545
1739209707.759204;-38.13080360867914
1739209707.7592149;-45.120503652039325
1739209707.7592258;-35.57807855764607
1739209707.7592366;-32.816014438256545
1739209707.7592475;-38.13080360867914
1739209707.7592585;-38.13080360867914
1739209707.7592695;-45.120503652039325
1739209707.7592804;-45.120503652039325
1739209707.7592914;-33.981070128970906
1739209707.7593024;-45.120503652039325
1739209707.7593133;-45.120503652039325
1739209707.7593243;-38.13080360867914
1739209707.759335;-38.13080360867914
1739209707.759346;-45.120503652039325
1739209707.759357;-38.13080360867914
1739209707.759368;-45.120503652039325
1739209707.759379;-33.981070128970906
1739209707.7593899;-45.120503652039325
1739209707.7594008;-38.13080360867914
1739209707.7594118;-45.120503652039325
1739209707.7594228;-38.13080360867914
1739209707.7594335;-29.438486411369333
1739209707.7594445;-38.13080360867914
1739209707.7594554;-45.120503652039325
1739209707.7594664;-45.120503652039325
1739209707.7594774;-32.816014438256545
1739209707.7594883;-35.57807855764607
1739209707.7594993;-38.13080360867914
1739209707.7595103;-45.120503652039325
1739209707.7595212;-45.120503652039325
1739209707.759532;-38.13080360867914
1739209707.759543;-45.120503652039325
1739209707.759554;-38.13080360867914
1739209707.7595649;-45.120503652039325
1739209707.7595758;-45.120503652039325
1739209707.7595868;-45.120503652039325
1739209707.7595978;-45.120503652039325
1739209707.7596087;-45.120503652039325
1739209707.7596197;-45.120503652039325
1739209707.7596304;-38.13080360867914
1739209707.7596414;-35.57807855764607
1739209707.7596524;-32.816014438256545
1739209707.7596633;-35.57807855764607
1739209707.7596743;-45.120503652039325
1739209707.7596853;-38.13080360867914
1739209707.7596962;-38.13080360867914
1739209707.7597072;-38.13080360867914
1739209707.7597182;-38.13080360867914
1739209707.759729;-45.120503652039325
1739209707.7597399;-45.120503652039325
1739209707.7597508;-45.120503652039325
1739209707.7597618;-45.120503652039325
1739209707.7597728;-38.13080360867914
1739209707.7597837;-45.120503652039325
1739209707.7597947;-45.120503652039325
1739209707.7598057;-38.13080360867914
1739209707.7598166;-45.120503652039325
1739209707.7598274;-32.816014438256545
1739209707.7598383;-45.120503652039325
1739209707.7598493;-38.13080360867914
1739209707.7598603;-38.13080360867914
1739209707.7598712;-26.991370085610736
1739209707.7598822;-30.49652367304973
1739209707.7598932;-45.120503652039325
1739209707.7599041;-45.120503652039325
1739209707.759915;-38.13080360867914
1739209707.7599258;-38.13080360867914
1739209707.7599368;-45.120503652039325
1739209707.7599478;-45.120503652039325
1739209707.7599587;-45.120503652039325
1739209707.7599697;-45.120503652039325
1739209707.7599807;-45.120503652039325
1739209707.7599916;-45.120503652039325
1739209707.7600026;-45.120503652039325
1739209707.7600136;-45.120503652039325
1739209707.7600243;-45.120503652039325
1739209707.7600353;-45.120503652039325
1739209707.7600462;-29.438486411369333
1739209707.7600572;-35.57807855764607
1739209707.7600682;-45.120503652039325
1739209707.7600791;-45.120503652039325
1739209707.76009;-32.816014438256545
1739209707.760101;-35.57807855764607
1739209707.760112;-45.120503652039325
1739209707.7601228;-38.13080360867914
1739209707.7601337;-45.120503652039325
1739209707.7601447;-38.13080360867914
1739209707.7601557;-35.57807855764607
1739209707.7601666;-38.13080360867914
1739209707.7601776;-45.120503652039325
1739209707.7601886;-45.120503652039325
1739209707.7601995;-35.57807855764607
1739209707.7602105;-33.981070128970906
1739209707.7602212;-45.120503652039325
1739209707.7602322;-45.120503652039325
1739209707.7602432;-45.120503652039325
1739209707.7602541;-45.120503652039325
1739209707.760265;-45.120503652039325
1739209707.760276;-45.120503652039325
1739209707.760287;-45.120503652039325
1739209707.760298;-38.13080360867914
1739209707.760309;-30.49652367304973
1739209707.7603197;-28.58837851428586
1739209707.7603307;-45.120503652039325
1739209707.7603416;-38.13080360867914
1739209707.7603526;-35.57807855764607
1739209707.7603636;-38.13080360867914
1739209707.7603745;-45.120503652039325
1739209707.7603855;-45.120503652039325
1739209707.7603965;-45.120503652039325
1739209707.7604074;-45.120503652039325
1739209707.7604184;-35.57807855764607
1739209707.7604291;-38.13080360867914
1739209707.76044;-35.57807855764607
1739209707.760451;-33.981070128970906
1739209707.760462;-45.120503652039325
1739209707.760473;-38.13080360867914
1739209707.760484;-32.816014438256545
1739209707.760495;-33.981070128970906
1739209707.760506;-45.120503652039325
1739209707.760517;-45.120503652039325
1739209707.7605276;-45.120503652039325
1739209707.7605386;-45.120503652039325
1739209707.7605495;-45.120503652039325
1739209707.7605605;-38.13080360867914
1739209707.7605715;-35.57807855764607
1739209707.7605824;-33.981070128970906
1739209707.7605934;-45.120503652039325
1739209707.7606044;-45.120503652039325
1739209707.7606153;-38.13080360867914
1739209707.760626;-35.57807855764607
1739209707.760637;-45.120503652039325
1739209707.760648;-38.13080360867914
1739209707.760659;-45.120503652039325
1739209707.76067;-38.13080360867914
1739209707.760681;-45.120503652039325
1739209707.760692;-45.120503652039325
1739209707.7607028;-45.120503652039325
1739209707.7607138;-45.120503652039325
1739209707.7607245;-33.981070128970906
1739209707.7607355;-38.13080360867914
1739209707.7607465;-38.13080360867914
1739209707.7607574;-33.981070128970906
1739209707.7607684;-38.13080360867914
1739209707.7607794;-38.13080360867914
1739209707.7607903;-45.120503652039325
1739209707.7608013;-38.13080360867914
1739209707.7608123;-38.13080360867914
1739209707.760823;-38.13080360867914
1739209707.760834;-45.120503652039325
1739209707.760845;-45.120503652039325
1739209707.760856;-45.120503652039325
1739209707.7608669;-45.120503652039325
1739209707.7608778;-32.816014438256545
1739209707.7608888;-38.13080360867914
1739209707.7608998;-38.13080360867914
1739209707.7609107;-38.13080360867914
1739209707.7609215;-38.13080360867914
1739209707.7609324;-31.141103565318915
1739209707.7609434;-45.120503652039325
1739209707.7609544;-45.120503652039325
1739209707.7609653;-32.816014438256545
1739209707.7609763;-35.57807855764607
1739209707.7609873;-38.13080360867914
1739209707.7609982;-38.13080360867914
1739209707.7610092;-38.13080360867914
1739209707.76102;-38.13080360867914
1739209707.761031;-38.13080360867914
1739209707.7610419;-45.120503652039325
1739209707.7610528;-38.13080360867914
1739209707.7610638;-33.981070128970906
1739209707.7610748;-35.57807855764607
1739209707.7610857;-45.120503652039325
1739209707.7610967;-38.13080360867914
1739209707.7611077;-45.120503652039325
1739209707.7611184;-45.120503652039325
1739209707.7611294;-38.13080360867914
1739209707.7611403;-45.120503652039325
1739209707.7611513;-45.120503652039325
1739209707.7611623;-33.981070128970906
1739209707.7611732;-33.981070128970906
1739209707.7611842;-45.120503652039325
1739209707.7611952;-35.57807855764607
1739209707.7612062;-30.49652367304973
1739209707.7612169;-45.120503652039325
1739209707.7612278;-45.120503652039325
1739209707.7612388;-38.13080360867914
1739209707.7612498;-45.120503652039325
1739209707.7612607;-45.120503652039325
1739209707.7612717;-45.120503652039325
1739209707.7612827;-38.13080360867914
1739209707.7612936;-38.13080360867914
1739209707.7613046;-38.13080360867914
1739209707.7613153;-33.981070128970906
1739209707.7613263;-45.120503652039325
1739209707.7613373;-45.120503652039325
1739209707.7613482;-38.13080360867914
1739209707.7613592;-45.120503652039325
1739209707.7613702;-38.13080360867914
1739209707.7613811;-45.120503652039325
1739209707.761392;-38.13080360867914
1739209707.761403;-45.120503652039325
1739209707.7614138;-38.13080360867914
1739209707.7614248;-38.13080360867914
1739209707.7614357;-38.13080360867914
1739209707.7614467;-38.13080360867914
1739209707.7614577;-38.13080360867914
1739209707.7614686;-30.49652367304973
1739209707.7614796;-38.13080360867914
1739209707.7614906;-45.120503652039325
1739209707.7615016;-45.120503652039325
1739209707.7615123;-38.13080360867914
1739209707.7615232;-38.13080360867914
1739209707.7615342;-45.120503652039325
1739209707.7615452;-45.120503652039325
1739209707.7615561;-38.13080360867914
1739209707.761567;-45.120503652039325
1739209707.761578;-45.120503652039325
1739209707.761589;-45.120503652039325
1739209707.7616;-45.120503652039325
1739209707.7616107;-38.13080360867914
1739209707.7616217;-45.120503652039325
1739209707.7616327;-38.13080360867914
1739209707.7616436;-25.826314394896354
1739209707.7616546;-38.13080360867914
1739209707.7616656;-45.120503652039325
1739209707.7616765;-45.120503652039325
1739209707.7616875;-45.120503652039325
1739209707.7616985;-45.120503652039325
1739209707.7617092;-45.120503652039325
1739209707.7617202;-38.13080360867914
1739209707.7617311;-38.13080360867914
1739209707.761742;-45.120503652039325
1739209707.761753;-35.57807855764607
1739209707.761764;-38.13080360867914
1739209707.761775;-45.120503652039325
1739209707.761786;-45.120503652039325
1739209707.761797;-45.120503652039325
1739209707.7618077;-45.120503652039325
1739209707.7618186;-32.816014438256545
1739209707.7618296;-33.981070128970906
1739209707.7618406;-45.120503652039325
1739209707.7618515;-38.13080360867914
1739209707.7618625;-38.13080360867914
1739209707.7618735;-45.120503652039325
1739209707.7618845;-38.13080360867914
1739209707.7618954;-38.13080360867914
1739209707.7619061;-38.13080360867914
1739209707.761917;-45.120503652039325
1739209707.761928;-45.120503652039325
1739209707.761939;-38.13080360867914
1739209707.76195;-35.57807855764607
1739209707.761961;-35.57807855764607
1739209707.761972;-45.120503652039325
1739209707.761983;-38.13080360867914
1739209707.761994;-45.120503652039325
1739209707.7620049;-45.120503652039325
1739209707.7620156;-45.120503652039325
1739209707.7620265;-45.120503652039325
1739209707.7620375;-45.120503652039325
1739209707.7620485;-38.13080360867914
1739209707.7620595;-45.120503652039325
1739209707.7620704;-45.120503652039325
1739209707.7620814;-28.21854285175415
1739209707.7620924;-33.981070128970906
1739209707.7621033;-45.120503652039325
1739209707.762114;-45.120503652039325
1739209707.762125;-45.120503652039325
1739209707.762136;-45.120503652039325
1739209707.762147;-45.120503652039325
1739209707.762158;-38.13080360867914
1739209707.762169;-45.120503652039325
1739209707.7621799;-38.13080360867914
1739209707.7621908;-32.816014438256545
1739209707.7622018;-38.13080360867914
1739209707.7622125;-45.120503652039325
1739209707.7622235;-38.13080360867914
1739209707.7622344;-45.120503652039325
1739209707.7622454;-38.13080360867914
1739209707.7622564;-45.120503652039325
1739209707.7622674;-45.120503652039325
1739209707.7622783;-38.13080360867914
1739209707.7622893;-38.13080360867914
1739209707.7623003;-45.120503652039325
1739209707.762311;-45.120503652039325
1739209707.762322;-35.57807855764607
1739209707.762333;-38.13080360867914
1739209707.762344;-38.13080360867914
1739209707.7623549;-35.57807855764607
1739209707.7623658;-45.120503652039325
1739209707.7623768;-45.120503652039325
1739209707.7623878;-38.13080360867914
1739209707.7623987;-38.13080360867914
1739209707.7624094;-45.120503652039325
1739209707.7624204;-38.13080360867914
1739209707.7624314;-45.120503652039325
1739209707.7624424;-45.120503652039325
1739209707.7624533;-45.120503652039325
1739209707.7624643;-45.120503652039325
1739209707.7624753;-35.57807855764607
1739209707.7624862;-33.981070128970906
1739209707.7624972;-35.57807855764607
1739209707.762508;-45.120503652039325
1739209707.762519;-35.57807855764607
1739209707.7625299;-35.57807855764607
1739209707.7625408;-38.13080360867914
1739209707.7625518;-45.120503652039325
1739209707.7625628;-45.120503652039325
1739209707.7625737;-45.120503652039325
1739209707.7625847;-38.13080360867914
1739209707.7625957;-38.13080360867914
1739209707.7626064;-35.57807855764607
1739209707.7626173;-38.13080360867914
1739209707.7626283;-35.57807855764607
1739209707.7626393;-35.57807855764607
1739209707.7626503;-38.13080360867914
1739209707.7626612;-38.13080360867914
1739209707.7626722;-38.13080360867914
1739209707.7626832;-33.981070128970906
1739209707.7626941;-45.120503652039325
1739209707.7627048;-38.13080360867914
1739209707.7627158;-38.13080360867914
1739209707.7627268;-38.13080360867914
1739209707.7627378;-45.120503652039325
1739209707.7627487;-45.120503652039325
1739209707.7627597;-38.13080360867914
1739209707.7627707;-38.13080360867914
1739209707.7627816;-45.120503652039325
1739209707.7627926;-33.981070128970906
1739209707.7628033;-38.13080360867914
1739209707.7628143;-38.13080360867914
1739209707.7628253;-38.13080360867914
1739209707.7628362;-33.981070128970906
1739209707.7628472;-32.816014438256545
1739209707.7628582;-38.13080360867914
1739209707.7628691;-45.120503652039325
1739209707.76288;-45.120503652039325
1739209707.762891;-38.13080360867914
1739209707.7629018;-38.13080360867914
1739209707.7629128;-38.13080360867914
1739209707.7629237;-33.981070128970906
1739209707.7629347;-38.13080360867914
1739209707.7629457;-45.120503652039325
1739209707.7629566;-32.816014438256545
1739209707.7629676;-33.981070128970906
1739209707.7629786;-45.120503652039325
1739209707.7629895;-38.13080360867914
1739209707.7630002;-38.13080360867914
1739209707.7630112;-45.120503652039325
1739209707.7630222;-38.13080360867914
1739209707.7630332;-38.13080360867914
1739209707.763044;-33.981070128970906
1739209707.763055;-28.992665084841942
1739209707.763066;-33.981070128970906
1739209707.763077;-45.120503652039325
1739209707.763088;-38.13080360867914
1739209707.7630987;-33.981070128970906
1739209707.7631097;-33.981070128970906
1739209707.7631207;-45.120503652039325
1739209707.7631316;-45.120503652039325
1739209707.7631426;-32.816014438256545
1739209707.7631536;-35.57807855764607
1739209707.7631645;-35.57807855764607
1739209707.7631755;-35.57807855764607
1739209707.7631865;-38.13080360867914
1739209707.7631972;-35.57807855764607
1739209707.7632082;-38.13080360867914
1739209707.763219;-45.120503652039325
1739209707.76323;-38.13080360867914
1739209707.763241;-45.120503652039325
1739209707.763252;-33.981070128970906
1739209707.763263;-32.816014438256545
1739209707.763274;-38.13080360867914
1739209707.763285;-32.816014438256545
1739209707.7632957;-35.57807855764607
1739209707.7633066;-45.120503652039325
1739209707.7633176;-33.981070128970906
1739209707.7633286;-33.981070128970906
1739209707.7633395;-45.120503652039325
1739209707.7633505;-38.13080360867914
1739209707.7633615;-35.57807855764607
1739209707.7633724;-45.120503652039325
1739209707.7633834;-45.120503652039325
1739209707.763394;-33.981070128970906
1739209707.763405;-45.120503652039325
1739209707.763416;-45.120503652039325
1739209707.763427;-45.120503652039325
1739209707.763438;-45.120503652039325
1739209707.763449;-45.120503652039325
1739209707.76346;-45.120503652039325
1739209707.763471;-38.13080360867914
1739209707.7634819;-38.13080360867914
1739209707.7634926;-33.981070128970906
1739209707.7635036;-26.991370085610722
1739209707.7635145;-45.120503652039325
1739209707.7635255;-38.13080360867914
1739209707.7635365;-32.816014438256545
1739209707.7635474;-38.13080360867914
1739209707.7635584;-45.120503652039325
1739209707.7635694;-38.13080360867914
1739209707.7635803;-38.13080360867914
1739209707.763591;-45.120503652039325
1739209707.763602;-45.120503652039325
1739209707.763613;-38.13080360867914
1739209707.763624;-45.120503652039325
1739209707.763635;-38.13080360867914
1739209707.763646;-45.120503652039325
1739209707.7636569;-45.120503652039325
1739209707.7636678;-45.120503652039325
1739209707.7636788;-38.13080360867914
1739209707.7636898;-38.13080360867914
1739209707.7637005;-38.13080360867914
1739209707.7637115;-45.120503652039325
1739209707.7637224;-38.13080360867914
1739209707.7637334;-35.57807855764607
1739209707.7637444;-38.13080360867914
1739209707.7637553;-45.120503652039325
1739209707.7637663;-38.13080360867914
1739209707.7637773;-38.13080360867914
1739209707.7637882;-45.120503652039325
1739209707.763799;-38.13080360867914
1739209707.76381;-32.816014438256545
1739209707.763821;-38.13080360867914
1739209707.7638319;-38.13080360867914
1739209707.7638428;-38.13080360867914
1739209707.7638538;-45.120503652039325
1739209707.7638648;-45.120503652039325
1739209707.7638757;-45.120503652039325
1739209707.7638867;-45.120503652039325
1739209707.7638974;-38.13080360867914
1739209707.7639084;-32.816014438256545
1739209707.7639194;-35.57807855764607
1739209707.7639303;-38.13080360867914
1739209707.7639413;-32.816014438256545
1739209707.7639523;-38.13080360867914
1739209707.7639632;-45.120503652039325
1739209707.7639742;-45.120503652039325
1739209707.7639852;-45.120503652039325
1739209707.763996;-45.120503652039325
1739209707.7640069;-38.13080360867914
1739209707.7640178;-45.120503652039325
1739209707.7640288;-38.13080360867914
1739209707.7640398;-32.816014438256545
1739209707.7640507;-32.816014438256545
1739209707.7640617;-45.120503652039325
1739209707.7640727;-33.981070128970906
1739209707.7640836;-38.13080360867914
1739209707.7640944;-38.13080360867914
1739209707.7641053;-38.13080360867914
1739209707.7641163;-38.13080360867914
1739209707.7641273;-31.141103565318915
1739209707.7641382;-45.120503652039325
1739209707.7641492;-45.120503652039325
1739209707.7641602;-45.120503652039325
1739209707.7641711;-33.981070128970906
1739209707.764182;-45.120503652039325
1739209707.7641928;-45.120503652039325
1739209707.7642038;-45.120503652039325
1739209707.7642148;-45.120503652039325
1739209707.7642257;-45.120503652039325
1739209707.7642367;-45.120503652039325
1739209707.7642477;-35.57807855764607
1739209707.7642586;-38.13080360867914
1739209707.7642696;-35.57807855764607
1739209707.7642806;-38.13080360867914
1739209707.7642913;-35.57807855764607
1739209707.7643023;-38.13080360867914
1739209707.7643132;-45.120503652039325
1739209707.7643242;-45.120503652039325
1739209707.7643352;-35.57807855764607
1739209707.7643461;-33.981070128970906
1739209707.764357;-38.13080360867914
1739209707.764368;-35.57807855764607
1739209707.764379;-45.120503652039325
1739209707.7643898;-38.13080360867914
1739209707.7644007;-45.120503652039325
1739209707.7644117;-45.120503652039325
1739209707.7644227;-45.120503652039325
1739209707.7644336;-45.120503652039325
1739209707.7644446;-45.120503652039325
1739209707.7644556;-38.13080360867914
1739209707.7644665;-45.120503652039325
1739209707.7644775;-31.14110356531892
1739209707.7644882;-38.13080360867914
1739209707.7644992;-35.57807855764607
1739209707.7645102;-38.13080360867914
1739209707.7645211;-38.13080360867914
1739209707.764532;-38.13080360867914
1739209707.764543;-45.120503652039325
1739209707.764554;-33.981070128970906
1739209707.764565;-28.992665084841942
1739209707.764576;-38.13080360867914
1739209707.7645867;-38.13080360867914
1739209707.7645977;-45.120503652039325
1739209707.7646086;-35.57807855764607
1739209707.7646196;-38.13080360867914
1739209707.7646306;-45.120503652039325
1739209707.7646415;-38.13080360867914
1739209707.7646525;-32.816014438256545
1739209707.7646635;-45.120503652039325
1739209707.7646744;-38.13080360867914
1739209707.7646852;-45.120503652039325
1739209707.7646961;-38.13080360867914
1739209707.764707;-38.13080360867914
1739209707.764718;-38.13080360867914
1739209707.764729;-38.13080360867914
1739209707.76474;-35.57807855764607
1739209707.764751;-38.13080360867914
1739209707.764762;-45.120503652039325
1739209707.764773;-38.13080360867914
1739209707.7647836;-33.981070128970906
1739209707.7647946;-38.13080360867914
1739209707.7648056;-35.57807855764607
1739209707.7648165;-32.816014438256545
1739209707.7648275;-33.981070128970906
1739209707.7648385;-45.120503652039325
1739209707.7648494;-45.120503652039325
1739209707.7648604;-45.120503652039325
1739209707.7648714;-33.981070128970906
1739209707.764882;-38.13080360867914
1739209707.764893;-38.13080360867914
1739209707.764904;-45.120503652039325
1739209707.764915;-29.438486411369347
1739209707.764926;-38.13080360867914
1739209707.764937;-38.13080360867914
1739209707.764948;-45.120503652039325
1739209707.7649589;-38.13080360867914
1739209707.7649698;-45.120503652039325
1739209707.7649806;-45.120503652039325
1739209707.7649915;-45.120503652039325
1739209707.7650025;-28.992665084841942
1739209707.7650135;-38.13080360867914
1739209707.7650244;-38.13080360867914
1739209707.7650354;-45.120503652039325
1739209707.7650464;-35.57807855764607
1739209707.7650573;-38.13080360867914
1739209707.7650683;-38.13080360867914
1739209707.765079;-38.13080360867914
1739209707.76509;-45.120503652039325
1739209707.765101;-45.120503652039325
1739209707.765112;-45.120503652039325
1739209707.765123;-38.13080360867914
1739209707.7651339;-38.13080360867914
1739209707.7651448;-35.57807855764607
1739209707.7651558;-38.13080360867914
1739209707.7651668;-38.13080360867914
1739209707.7651775;-38.13080360867914
1739209707.7651885;-45.120503652039325
1739209707.7651994;-45.120503652039325
1739209707.7652104;-38.13080360867914
1739209707.7652214;-38.13080360867914
1739209707.7652323;-45.120503652039325
1739209707.7652433;-35.57807855764607
1739209707.7652543;-35.57807855764607
1739209707.7652652;-38.13080360867914
1739209707.7652762;-38.13080360867914
1739209707.765287;-45.120503652039325
1739209707.765298;-38.13080360867914
1739209707.7653089;-45.120503652039325
1739209707.7653198;-35.57807855764607
1739209707.7653308;-38.13080360867914
1739209707.7653418;-38.13080360867914
1739209707.7653527;-33.981070128970906
1739209707.7653637;-33.981070128970906
1739209707.7653747;-45.120503652039325
1739209707.7653854;-45.120503652039325
1739209707.7653964;-45.120503652039325
1739209707.7654073;-45.120503652039325
1739209707.7654183;-45.120503652039325
1739209707.7654293;-45.120503652039325
1739209707.7654402;-35.57807855764607
1739209707.7654512;-45.120503652039325
1739209707.7654622;-38.13080360867914
1739209707.7654731;-35.57807855764607
1739209707.7654839;-38.13080360867914
1739209707.7654948;-45.120503652039325
1739209707.7655058;-45.120503652039325
1739209707.7655168;-33.981070128970906
1739209707.7655277;-38.13080360867914
1739209707.7655387;-35.57807855764607
1739209707.7655497;-38.13080360867914
1739209707.7655606;-35.57807855764607
1739209707.7655716;-45.120503652039325
1739209707.7655823;-38.13080360867914
1739209707.7655933;-33.981070128970906
1739209707.7656043;-38.13080360867914
1739209707.7656152;-38.13080360867914
1739209707.7656262;-45.120503652039325
1739209707.7656372;-45.120503652039325
1739209707.7656481;-38.13080360867914
1739209707.765659;-33.981070128970906
1739209707.76567;-45.120503652039325
1739209707.7656808;-38.13080360867914
1739209707.7656918;-32.816014438256545
1739209707.7657027;-45.120503652039325
1739209707.7657137;-31.141103565318893
1739209707.7657247;-33.981070128970906
1739209707.7657356;-45.120503652039325
1739209707.7657466;-38.13080360867914
1739209707.7657576;-38.13080360867914
1739209707.7657685;-38.13080360867914
1739209707.7657793;-35.57807855764607
1739209707.7657902;-38.13080360867914
1739209707.7658012;-45.120503652039325
1739209707.7658122;-38.13080360867914
1739209707.7658231;-45.120503652039325
1739209707.765834;-45.120503652039325
1739209707.765845;-45.120503652039325
1739209707.765856;-45.120503652039325
1739209707.765867;-45.120503652039325
1739209707.7658777;-45.120503652039325
1739209707.7658887;-31.141103565318893
1739209707.7658997;-32.816014438256545
1739209707.7659106;-38.13080360867914
1739209707.7659216;-38.13080360867914
1739209707.7659326;-38.13080360867914
1739209707.7659435;-38.13080360867914
1739209707.7659545;-38.13080360867914
1739209707.7659655;-45.120503652039325
1739209707.7659762;-33.981070128970906
1739209707.7659872;-35.57807855764607
1739209707.7659981;-45.120503652039325
1739209707.766009;-45.120503652039325
1739209707.76602;-45.120503652039325
1739209707.766031;-45.120503652039325
1739209707.766042;-45.120503652039325
1739209707.766053;-35.57807855764607
1739209707.766064;-33.981070128970956
1739209707.7660747;-38.13080360867914
1739209707.7660856;-35.57807855764607
1739209707.7660966;-33.981070128970906
1739209707.7661076;-45.120503652039325
1739209707.7661185;-45.120503652039325
1739209707.7661295;-32.816014438256545
1739209707.7661405;-38.13080360867914
1739209707.7661514;-29.438486411369333
1739209707.7661624;-32.816014438256545
1739209707.7661731;-45.120503652039325
1739209707.766184;-45.120503652039325
1739209707.766195;-33.981070128970906
1739209707.766206;-45.120503652039325
1739209707.766217;-45.120503652039325
1739209707.766228;-33.981070128970906
1739209707.766239;-45.120503652039325
1739209707.76625;-38.13080360867914
1739209707.7662609;-35.57807855764607
1739209707.7662716;-45.120503652039325
1739209707.7662826;-45.120503652039325
1739209707.7662935;-45.120503652039325
1739209707.7663045;-45.120503652039325
1739209707.7663155;-35.57807855764607
1739209707.7663264;-45.120503652039325
1739209707.7663374;-45.120503652039325
1739209707.7663484;-38.13080360867914
1739209707.7663593;-45.120503652039325
1739209707.76637;-45.120503652039325
1739209707.766381;-45.120503652039325
1739209707.766392;-45.120503652039325
1739209707.766403;-38.13080360867914
1739209707.766414;-33.981070128970906
1739209707.766425;-28.992665084841942
1739209707.7664359;-45.120503652039325
1739209707.7664468;-38.13080360867914
1739209707.7664578;-38.13080360867914
1739209707.7664685;-35.57807855764607
1739209707.7664795;-38.13080360867914
1739209707.7664905;-38.13080360867914
1739209707.7665014;-45.120503652039325
1739209707.7665124;-35.57807855764607
1739209707.7665234;-35.57807855764607
1739209707.7665343;-38.13080360867914
1739209707.7665453;-45.120503652039325
1739209707.7665563;-45.120503652039325
1739209707.766567;-35.57807855764607
1739209707.766578;-38.13080360867914
1739209707.766589;-32.816014438256545
1739209707.7666;-31.141103565318915
1739209707.7666109;-45.120503652039325
1739209707.7666218;-45.120503652039325
1739209707.7666328;-45.120503652039325
1739209707.7666438;-45.120503652039325
1739209707.7666547;-45.120503652039325
1739209707.7666655;-38.13080360867914
1739209707.7666764;-35.57807855764607
1739209707.7666874;-38.13080360867914
1739209707.7666984;-45.120503652039325
1739209707.7667093;-45.120503652039325
1739209707.7667203;-45.120503652039325
1739209707.7667313;-33.981070128970906
1739209707.7667422;-33.981070128970906
1739209707.7667532;-33.981070128970906
1739209707.766764;-45.120503652039325
1739209707.766775;-32.816014438256545
1739209707.7667859;-32.816014438256545
1739209707.7667968;-38.13080360867914
1739209707.7668078;-45.120503652039325
1739209707.7668188;-45.120503652039325
1739209707.7668297;-38.13080360867914
1739209707.7668407;-38.13080360867914
1739209707.7668517;-38.13080360867914
1739209707.7668626;-38.13080360867914
1739209707.7668734;-38.13080360867914
1739209707.7668843;-35.57807855764607
1739209707.7668953;-45.120503652039325
1739209707.7669063;-38.13080360867914
1739209707.7669172;-38.13080360867914
1739209707.7669282;-45.120503652039325
1739209707.7669392;-45.120503652039325
1739209707.7669501;-45.120503652039325
1739209707.766961;-45.120503652039325
1739209707.7669718;-38.13080360867914
1739209707.7669828;-35.57807855764607
1739209707.7669938;-33.981070128970906
1739209707.7670047;-38.13080360867914
1739209707.7670157;-38.13080360867914
1739209707.7670267;-38.13080360867914
1739209707.7670376;-45.120503652039325
1739209707.7670486;-45.120503652039325
1739209707.7670596;-45.120503652039325
1739209707.7670703;-45.120503652039325
1739209707.7670813;-38.13080360867914
1739209707.7670922;-35.57807855764607
1739209707.7671032;-38.13080360867914
1739209707.7671142;-45.120503652039325
1739209707.7671251;-31.141103565318915
1739209707.767136;-31.141103565318915
1739209707.767147;-45.120503652039325
1739209707.767158;-45.120503652039325
1739209707.7671688;-38.13080360867914
1739209707.7671797;-38.13080360867914
1739209707.7671907;-38.13080360867914
1739209707.7672017;-38.13080360867914
1739209707.7672126;-38.13080360867914
1739209707.7672236;-38.13080360867914
1739209707.7672346;-38.13080360867914
1739209707.7672455;-38.13080360867914
1739209707.7672565;-33.981070128970906
1739209707.7672672;-45.120503652039325
1739209707.7672782;-45.120503652039325
1739209707.7672892;-35.57807855764607
1739209707.7673001;-38.13080360867914
1739209707.767311;-38.13080360867914
1739209707.767322;-35.57807855764607
1739209707.767333;-38.13080360867914
1739209707.767344;-38.13080360867914
1739209707.767355;-45.120503652039325
1739209707.7673657;-45.120503652039325
1739209707.7673767;-45.120503652039325
1739209707.7673876;-33.981070128970906
1739209707.7673986;-28.58837851428586
1739209707.7674096;-33.981070128970906
1739209707.7674205;-45.120503652039325
1739209707.7674315;-38.13080360867914
1739209707.7674425;-35.57807855764607
1739209707.7674534;-45.120503652039325
1739209707.7674642;-45.120503652039325
1739209707.7674751;-38.13080360867914
1739209707.767486;-38.13080360867914
1739209707.767497;-45.120503652039325
1739209707.767508;-35.57807855764607
1739209707.767519;-38.13080360867914
