CAN Message; 0x77:9a49e2308fbe605c
1739209853.8687077;-38.13080360867914
1739209853.868714;-38.13080360867914
1739209853.8687205;-33.981070128970906
1739209853.868727;-38.13080360867914
1739209853.8687334;-38.13080360867914
1739209853.8687398;-35.57807855764607
1739209853.8687463;-38.13080360867914
1739209853.8687527;-45.120503652039325
1739209853.8687592;-45.120503652039325
1739209853.8687654;-35.57807855764607
1739209853.8687718;-45.120503652039325
1739209853.8687782;-45.120503652039325
1739209853.8687847;-45.120503652039325
1739209853.868791;-45.120503652039325
1739209853.8687975;-45.120503652039325
1739209853.868804;-45.120503652039325
1739209853.8688104;-45.120503652039325
1739209853.8688169;-38.13080360867914
1739209853.8688233;-38.13080360867914
1739209853.8688297;-33.981070128970956
1739209853.868836;-38.13080360867914
1739209853.8688424;-35.57807855764607
1739209853.8688488;-45.120503652039325
1739209853.8688552;-45.120503652039325
1739209853.8688617;-35.57807855764607
1739209853.868868;-35.57807855764607
1739209853.8537824;-35.57807855764607
1739209853.853789;-38.13080360867914
1739209853.8537955;-45.120503652039325
1739209853.8538022;-38.13080360867914
1739209853.8538086;-45.120503652039325
1739209853.8538153;-38.13080360867914
1739209853.8538218;-45.120503652039325
1739209853.8538284;-45.120503652039325
1739209853.8538349;-45.120503652039325
1739209853.8538415;-38.13080360867914
1739209853.853848;-45.120503652039325
1739209853.8538547;-38.13080360867914
1739209853.853861;-38.13080360867914
1739209853.8538678;-45.120503652039325
1739209853.8538742;-45.120503652039325
1739209853.853881;-45.120503652039325
1739209853.8538873;-45.120503652039325
1739209853.853894;-38.13080360867914
1739209853.8539004;-32.816014438256545
1739209853.853907;-45.120503652039325
1739209853.8539135;-38.13080360867914
1739209853.8539202;-33.981070128970906
1739209853.8539267;-45.120503652039325
1739209853.8539333;-38.13080360867914
1739209853.8539398;-45.120503652039325
1739209853.8539464;-33.981070128970906
1739209853.853953;-45.120503652039325
1739209853.8539596;-38.13080360867914
1739209853.853966;-38.13080360867914
1739209853.8539727;-45.120503652039325
1739209853.853979;-38.13080360867914
1739209853.8539858;-38.13080360867914
1739209853.8539922;-45.120503652039325
1739209853.853999;-38.13080360867914
1739209853.8540053;-38.13080360867914
1739209853.8540118;-45.120503652039325
1739209853.8540184;-38.13080360867914
1739209853.854025;-35.57807855764607
1739209853.8540316;-35.57807855764607
1739209853.854038;-38.13080360867914
1739209853.8540447;-35.57807855764607
1739209853.854051;-38.13080360867914
1739209853.8540578;-45.120503652039325
1739209853.8540642;-45.120503652039325
1739209853.854071;-38.13080360867914
1739209853.8540773;-38.13080360867914
1739209853.854084;-45.120503652039325
1739209853.8540905;-38.13080360867914
1739209853.8540971;-45.120503652039325
1739209853.8541036;-38.13080360867914
1739209853.8541102;-32.816014438256545
1739209853.8541167;-33.981070128970906
1739209853.8541234;-38.13080360867914
1739209853.8541298;-45.120503652039325
1739209853.8541365;-45.120503652039325
1739209853.854143;-38.13080360867914
1739209853.8541496;-35.57807855764607
1739209853.854156;-45.120503652039325
1739209853.8541627;-45.120503652039325
1739209853.8541691;-33.981070128970906
1739209853.8541758;-35.57807855764607
1739209853.8541822;-38.13080360867914
1739209853.854189;-38.13080360867914
1739209853.8541954;-45.120503652039325
1739209853.854202;-38.13080360867914
1739209853.8542085;-45.120503652039325
1739209853.8542151;-38.13080360867914
1739209853.8542216;-45.120503652039325
1739209853.854228;-45.120503652039325
1739209853.8542347;-38.13080360867914
1739209853.8542411;-35.57807855764607
1739209853.8542478;-38.13080360867914
1739209853.8542542;-45.120503652039325
1739209853.854261;-45.120503652039325
1739209853.8542674;-38.13080360867914
1739209853.854274;-45.120503652039325
1739209853.8542805;-38.13080360867914
1739209853.8542871;-45.120503652039325
1739209853.8542936;-45.120503652039325
1739209853.8543003;-45.120503652039325
1739209853.8543067;-45.120503652039325
1739209853.8543134;-45.120503652039325
1739209853.8543198;-38.13080360867914
1739209853.8543265;-45.120503652039325
1739209853.854333;-45.120503652039325
1739209853.8543396;-33.981070128970906
1739209853.854346;-38.13080360867914
1739209853.8543527;-38.13080360867914
1739209853.8543591;-35.57807855764607
1739209853.8543658;-35.57807855764607
1739209853.8543723;-38.13080360867914
1739209853.854379;-38.13080360867914
1739209853.8543854;-45.120503652039325
1739209853.854392;-38.13080360867914
1739209853.8543985;-38.13080360867914
1739209853.8544052;-38.13080360867914
1739209853.8544116;-45.120503652039325
1739209853.8544183;-38.13080360867914
1739209853.8544247;-38.13080360867914
1739209853.8544314;-45.120503652039325
1739209853.8544378;-33.981070128970906
1739209853.8544445;-38.13080360867914
1739209853.854451;-38.13080360867914
1739209853.8544574;-38.13080360867914
1739209853.854464;-45.120503652039325
1739209853.8544705;-45.120503652039325
1739209853.8544772;-38.13080360867914
1739209853.8544836;-38.13080360867914
1739209853.8544903;-45.120503652039325
1739209853.8544967;-35.57807855764607
1739209853.8545034;-31.141103565318893
1739209853.8545098;-45.120503652039325
1739209853.8545165;-45.120503652039325
1739209853.854523;-38.13080360867914
1739209853.8545296;-45.120503652039325
1739209853.854536;-45.120503652039325
1739209853.8545427;-45.120503652039325
1739209853.8545492;-45.120503652039325
1739209853.8545558;-38.13080360867914
1739209853.8545623;-45.120503652039325
1739209853.854569;-45.120503652039325
1739209853.8545754;-32.816014438256545
1739209853.854582;-32.816014438256545
1739209853.8545885;-38.13080360867914
1739209853.8545952;-45.120503652039325
1739209853.8546016;-45.120503652039325
1739209853.8546083;-38.13080360867914
1739209853.8546147;-38.13080360867914
1739209853.8546214;-45.120503652039325
1739209853.8546278;-45.120503652039325
1739209853.8546345;-38.13080360867914
1739209853.854641;-35.57807855764607
1739209853.8546476;-45.120503652039325
1739209853.854654;-35.57807855764607
1739209853.8546607;-32.816014438256545
1739209853.8546672;-45.120503652039325
1739209853.8546736;-38.13080360867914
1739209853.8546803;-32.816014438256545
1739209853.8546867;-33.981070128970906
1739209853.8546934;-45.120503652039325
1739209853.8546999;-38.13080360867914
1739209853.8547065;-45.120503652039325
1739209853.854713;-45.120503652039325
1739209853.8547196;-38.13080360867914
1739209853.854726;-38.13080360867914
1739209853.8547328;-45.120503652039325
1739209853.8547392;-38.13080360867914
1739209853.8547459;-38.13080360867914
1739209853.8547523;-45.120503652039325
1739209853.854759;-38.13080360867914
1739209853.8547654;-35.57807855764607
1739209853.854772;-38.13080360867914
1739209853.8547785;-45.120503652039325
1739209853.8547852;-45.120503652039325
1739209853.8547916;-45.120503652039325
1739209853.8547983;-45.120503652039325
1739209853.8548048;-45.120503652039325
1739209853.8548114;-45.120503652039325
1739209853.8548179;-45.120503652039325
1739209853.8548245;-45.120503652039325
1739209853.854831;-45.120503652039325
1739209853.8548377;-38.13080360867914
1739209853.854844;-38.13080360867914
1739209853.8548508;-33.981070128970906
1739209853.8548572;-35.57807855764607
1739209853.854864;-45.120503652039325
1739209853.8548703;-38.13080360867914
1739209853.854877;-38.13080360867914
1739209853.8548834;-38.13080360867914
1739209853.85489;-38.13080360867914
1739209853.8548965;-45.120503652039325
1739209853.868874;-35.57807855764607
1739209853.8688803;-26.991370085610736
1739209853.8688862;-45.120503652039325
1739209853.8688922;-45.120503652039325
1739209853.8688982;-38.13080360867914
1739209853.8689044;-35.57807855764607
1739209853.8689103;-38.13080360867914
1739209853.8689163;-38.13080360867914
1739209853.8689222;-33.981070128970906
1739209853.8689284;-45.120503652039325
1739209853.8689344;-38.13080360867914
1739209853.8689404;-38.13080360867914
1739209853.8689463;-38.13080360867914
1739209853.8689525;-45.120503652039325
1739209853.8689585;-38.13080360867914
1739209853.8689644;-45.120503652039325
1739209853.8689704;-38.13080360867914
1739209853.8689766;-38.13080360867914
1739209853.8689826;-45.120503652039325
1739209853.8689885;-45.120503652039325
1739209853.8689947;-45.120503652039325
1739209853.8690007;-45.120503652039325
1739209853.8690066;-38.13080360867914
1739209853.8690126;-45.120503652039325
1739209853.8690188;-45.120503652039325
1739209853.8690248;-32.816014438256545
1739209853.8690307;-45.120503652039325
1739209853.8690367;-45.120503652039325
1739209853.8690429;-45.120503652039325
1739209853.8690488;-38.13080360867914
1739209853.8690548;-38.13080360867914
1739209853.8690608;-45.120503652039325
1739209853.869067;-45.120503652039325
1739209853.869073;-45.120503652039325
1739209853.8690789;-45.120503652039325
1739209853.8690848;-45.120503652039325
1739209853.869091;-38.13080360867914
1739209853.869097;-45.120503652039325
1739209853.869103;-45.120503652039325
1739209853.8691092;-45.120503652039325
1739209853.869115;-38.13080360867914
1739209853.869121;-45.120503652039325
1739209853.869127;-38.13080360867914
1739209853.8691332;-35.57807855764607
1739209853.8691392;-38.13080360867914
1739209853.8691452;-45.120503652039325
1739209853.869151;-45.120503652039325
1739209853.8691573;-35.57807855764607
1739209853.8691633;-38.13080360867914
1739209853.8691692;-45.120503652039325
1739209853.8691752;-33.981070128970906
1739209853.8691814;-38.13080360867914
1739209853.8691874;-38.13080360867914
1739209853.8691933;-38.13080360867914
1739209853.8691995;-38.13080360867914
1739209853.8692055;-45.120503652039325
1739209853.8692114;-38.13080360867914
1739209853.8692174;-45.120503652039325
1739209853.8692236;-38.13080360867914
1739209853.8692296;-45.120503652039325
1739209853.8692355;-38.13080360867914
1739209853.8692415;-45.120503652039325
1739209853.8692477;-45.120503652039325
1739209853.8692536;-35.57807855764607
1739209853.8692596;-38.13080360867914
1739209853.8692656;-45.120503652039325
1739209853.8692718;-45.120503652039325
1739209853.8692777;-45.120503652039325
1739209853.8692837;-38.13080360867914
1739209853.8692896;-45.120503652039325
1739209853.8692958;-45.120503652039325
1739209853.8693018;-38.13080360867914
1739209853.8693078;-38.13080360867914
1739209853.869314;-38.13080360867914
1739209853.86932;-33.981070128970906
1739209853.8693259;-45.120503652039325
1739209853.8693318;-38.13080360867914
1739209853.869338;-35.57807855764607
1739209853.869344;-45.120503652039325
1739209853.86935;-45.120503652039325
1739209853.869356;-33.981070128970906
1739209853.869362;-33.981070128970906
1739209853.869368;-29.438486411369347
1739209853.869374;-45.120503652039325
1739209853.86938;-33.981070128970906
1739209853.8693862;-35.57807855764607
1739209853.8693922;-38.13080360867914
1739209853.869398;-38.13080360867914
1739209853.869404;-45.120503652039325
1739209853.8694103;-45.120503652039325
1739209853.8694162;-33.981070128970906
1739209853.8694222;-45.120503652039325
1739209853.8694284;-45.120503652039325
1739209853.8694344;-35.57807855764607
1739209853.8694403;-38.13080360867914
1739209853.8694463;-45.120503652039325
1739209853.8694525;-38.13080360867914
1739209853.8694584;-38.13080360867914
1739209853.8694644;-33.981070128970906
1739209853.8694704;-38.13080360867914
1739209853.8694766;-38.13080360867914
1739209853.8694825;-45.120503652039325
1739209853.8694885;-33.981070128970906
1739209853.8694944;-45.120503652039325
1739209853.8695006;-45.120503652039325
1739209853.8695066;-45.120503652039325
1739209853.8695126;-35.57807855764607
1739209853.8695185;-38.13080360867914
1739209853.8695247;-38.13080360867914
1739209853.8695307;-45.120503652039325
1739209853.8695366;-35.57807855764607
1739209853.8695428;-35.57807855764607
1739209853.8695488;-38.13080360867914
1739209853.8695548;-45.120503652039325
1739209853.8695607;-33.981070128970906
1739209853.869567;-35.57807855764607
1739209853.8695729;-38.13080360867914
1739209853.8695788;-45.120503652039325
1739209853.8695848;-38.13080360867914
1739209853.869591;-38.13080360867914
1739209853.869597;-38.13080360867914
1739209853.869603;-45.120503652039325
1739209853.8696089;-33.981070128970906
1739209853.869615;-45.120503652039325
1739209853.869621;-33.981070128970906
1739209853.869627;-35.57807855764607
1739209853.869633;-38.13080360867914
1739209853.8696392;-45.120503652039325
1739209853.869645;-45.120503652039325
1739209853.869651;-38.13080360867914
1739209853.8696573;-38.13080360867914
1739209853.8696632;-38.13080360867914
1739209853.8696692;-38.13080360867914
1739209853.8696752;-38.13080360867914
1739209853.8696814;-38.13080360867914
1739209853.8696873;-35.57807855764607
1739209853.8696933;-45.120503652039325
1739209853.8696992;-38.13080360867914
1739209853.8697054;-35.57807855764607
1739209853.8697114;-38.13080360867914
1739209853.8697174;-45.120503652039325
1739209853.8697233;-45.120503652039325
1739209853.8697295;-45.120503652039325
1739209853.8697355;-45.120503652039325
1739209853.8697414;-38.13080360867914
1739209853.8697474;-45.120503652039325
1739209853.8697536;-45.120503652039325
1739209853.8697596;-45.120503652039325
1739209853.8697655;-35.57807855764607
1739209853.8697717;-35.57807855764607
1739209853.8697777;-33.981070128970906
1739209853.8697836;-45.120503652039325
1739209853.8697896;-45.120503652039325
1739209853.8697958;-45.120503652039325
1739209853.8698018;-35.57807855764607
1739209853.8698077;-32.816014438256545
1739209853.8698137;-45.120503652039325
1739209853.8698199;-38.13080360867914
1739209853.8698258;-33.981070128970906
1739209853.8698318;-32.816014438256545
1739209853.8698378;-38.13080360867914
1739209853.869844;-45.120503652039325
1739209853.86985;-45.120503652039325
1739209853.8698559;-45.120503652039325
1739209853.869862;-38.13080360867914
1739209853.869868;-45.120503652039325
1739209853.869874;-45.120503652039325
1739209853.86988;-38.13080360867914
1739209853.8698862;-38.13080360867914
1739209853.8698921;-33.981070128970906
1739209853.869898;-38.13080360867914
1739209853.869904;-45.120503652039325
1739209853.8699102;-45.120503652039325
1739209853.8699162;-45.120503652039325
1739209853.8699222;-38.13080360867914
1739209853.8699281;-35.57807855764607
1739209853.8699343;-45.120503652039325
1739209853.8699403;-45.120503652039325
1739209853.8699462;-38.13080360867914
1739209853.8699522;-26.487275050834715
1739209853.8699584;-38.13080360867914
1739209853.8699644;-45.120503652039325
1739209853.8699703;-45.120503652039325
1739209853.8699765;-38.13080360867914
1739209853.8699825;-38.13080360867914
1739209853.8699884;-38.13080360867914
1739209853.8699944;-38.13080360867914
1739209853.8700006;-33.981070128970956
1739209853.8700066;-45.120503652039325
1739209853.8700125;-35.57807855764607
1739209853.8700185;-35.57807855764607
1739209853.8700247;-38.13080360867914
1739209853.8700306;-45.120503652039325
1739209853.8700366;-38.13080360867914
1739209853.8700426;-45.120503652039325
1739209853.8700488;-32.816014438256545
1739209853.8700547;-38.13080360867914
1739209853.8700607;-38.13080360867914
1739209853.8700666;-45.120503652039325
1739209853.8700728;-45.120503652039325
1739209853.8700788;-38.13080360867914
1739209853.8700848;-45.120503652039325
1739209853.870091;-45.120503652039325
1739209853.870097;-33.981070128970906
1739209853.870103;-38.13080360867914
1739209853.8701088;-45.120503652039325
1739209853.870115;-38.13080360867914
1739209853.870121;-38.13080360867914
1739209853.870127;-38.13080360867914
1739209853.870133;-38.13080360867914
1739209853.8701391;-38.13080360867914
1739209853.870145;-38.13080360867914
1739209853.870151;-45.120503652039325
1739209853.870157;-45.120503652039325
1739209853.8701632;-45.120503652039325
1739209853.8701692;-45.120503652039325
1739209853.8701751;-38.13080360867914
1739209853.870181;-38.13080360867914
1739209853.8701873;-38.13080360867914
1739209853.8701932;-33.981070128970906
1739209853.8701992;-33.981070128970906
1739209853.8702054;-45.120503652039325
1739209853.8702114;-45.120503652039325
1739209853.8702173;-45.120503652039325
1739209853.8702233;-45.120503652039325
1739209853.8702295;-38.13080360867914
1739209853.8702354;-38.13080360867914
1739209853.8702414;-45.120503652039325
1739209853.8702474;-45.120503652039325
1739209853.8702536;-38.13080360867914
1739209853.8702595;-38.13080360867914
1739209853.8702655;-45.120503652039325
1739209853.8702714;-38.13080360867914
1739209853.8702776;-45.120503652039325
1739209853.8702836;-38.13080360867914
1739209853.8702896;-38.13080360867914
1739209853.8702955;-45.120503652039325
1739209853.8703017;-45.120503652039325
1739209853.8703077;-38.13080360867914
1739209853.8703136;-38.13080360867914
1739209853.8703198;-45.120503652039325
1739209853.8703258;-45.120503652039325
1739209853.8703318;-38.13080360867914
1739209853.8703377;-33.981070128970906
1739209853.870344;-33.981070128970906
1739209853.87035;-45.120503652039325
1739209853.8703558;-38.13080360867914
1739209853.8703618;-35.57807855764607
1739209853.870368;-32.816014438256545
1739209853.870374;-38.13080360867914
1739209853.87038;-38.13080360867914
1739209853.870386;-33.981070128970906
1739209853.870392;-45.120503652039325
1739209853.870398;-45.120503652039325
1739209853.870404;-38.13080360867914
1739209853.87041;-45.120503652039325
1739209853.8704162;-38.13080360867914
1739209853.8704221;-45.120503652039325
1739209853.870428;-45.120503652039325
1739209853.8704343;-45.120503652039325
1739209853.8704402;-38.13080360867914
1739209853.8704462;-45.120503652039325
1739209853.8704522;-45.120503652039325
1739209853.8704584;-45.120503652039325
1739209853.8704643;-45.120503652039325
1739209853.8704703;-33.981070128970906
1739209853.8704762;-45.120503652039325
1739209853.8704824;-45.120503652039325
1739209853.8704884;-38.13080360867914
1739209853.8704944;-35.57807855764607
1739209853.8705003;-38.13080360867914
1739209853.8705065;-45.120503652039325
1739209853.8705125;-38.13080360867914
1739209853.8705184;-45.120503652039325
1739209853.8705246;-38.13080360867914
1739209853.8705306;-38.13080360867914
1739209853.8705366;-45.120503652039325
1739209853.8705425;-45.120503652039325
1739209853.8705487;-33.981070128970906
1739209853.8705547;-45.120503652039325
1739209853.8705606;-38.13080360867914
1739209853.8705666;-35.57807855764607
1739209853.8705728;-45.120503652039325
1739209853.8705788;-45.120503652039325
1739209853.8705847;-45.120503652039325
1739209853.8705907;-45.120503652039325
1739209853.870597;-45.120503652039325
1739209853.8706028;-35.57807855764607
1739209853.8706088;-38.13080360867914
1739209853.8706148;-45.120503652039325
1739209853.870621;-45.120503652039325
1739209853.870627;-45.120503652039325
1739209853.870633;-27.267205301931607
1739209853.870639;-33.981070128970906
1739209853.870645;-38.13080360867914
1739209853.870651;-45.120503652039325
1739209853.870657;-38.13080360867914
1739209853.8706632;-38.13080360867914
1739209853.8706691;-38.13080360867914
1739209853.870675;-35.57807855764607
1739209853.870681;-38.13080360867914
1739209853.8706872;-45.120503652039325
1739209853.8706932;-38.13080360867914
1739209853.8706992;-35.57807855764607
1739209853.8707051;-38.13080360867914
1739209853.8707113;-45.120503652039325
1739209853.8707173;-38.13080360867914
1739209853.8707232;-38.13080360867914
1739209853.8707292;-35.57807855764607
1739209853.8707354;-32.816014438256545
1739209853.8707414;-38.13080360867914
1739209853.8707473;-35.57807855764607
1739209853.8707535;-38.13080360867914
1739209853.8707595;-45.120503652039325
1739209853.8707654;-45.120503652039325
1739209853.8707714;-32.816014438256545
1739209853.8707776;-38.13080360867914
1739209853.8707836;-45.120503652039325
1739209853.8707895;-38.13080360867914
1739209853.8707955;-38.13080360867914
1739209853.8708017;-38.13080360867914
1739209853.8708076;-45.120503652039325
1739209853.8708136;-38.13080360867914
1739209853.8708196;-38.13080360867914
1739209853.8708258;-45.120503652039325
1739209853.8708317;-45.120503652039325
1739209853.8708377;-38.13080360867914
1739209853.8708436;-38.13080360867914
1739209853.8708498;-38.13080360867914
1739209853.8708558;-45.120503652039325
1739209853.8708618;-33.981070128970906
1739209853.870868;-38.13080360867914
1739209853.870874;-31.141103565318893
1739209853.87088;-28.58837851428586
1739209853.8708858;-45.120503652039325
1739209853.870892;-45.120503652039325
1739209853.870898;-33.981070128970906
1739209853.870904;-38.13080360867914
1739209853.87091;-45.120503652039325
1739209853.8709161;-45.120503652039325
1739209853.870922;-45.120503652039325
1739209853.870928;-45.120503652039325
1739209853.870934;-45.120503652039325
1739209853.8709402;-45.120503652039325
1739209853.8709462;-38.13080360867914
1739209853.8709521;-32.816014438256545
1739209853.870958;-38.13080360867914
1739209853.8709643;-45.120503652039325
1739209853.8709702;-45.120503652039325
1739209853.8709762;-38.13080360867914
1739209853.8709824;-38.13080360867914
1739209853.8709884;-33.981070128970906
1739209853.8709943;-38.13080360867914
1739209853.8710003;-45.120503652039325
1739209853.8710065;-38.13080360867914
1739209853.8710124;-45.120503652039325
1739209853.8710184;-38.13080360867914
1739209853.8710244;-32.816014438256545
1739209853.8710306;-38.13080360867914
1739209853.8710365;-45.120503652039325
1739209853.8710425;-33.981070128970906
1739209853.8710485;-38.13080360867914
1739209853.8710546;-45.120503652039325
1739209853.8710606;-32.816014438256545
1739209853.8710666;-45.120503652039325
1739209853.8710728;-45.120503652039325
1739209853.8710787;-45.120503652039325
1739209853.8710847;-38.13080360867914
1739209853.8710907;-45.120503652039325
1739209853.8710968;-38.13080360867914
1739209853.8711028;-35.57807855764607
1739209853.8711088;-38.13080360867914
1739209853.8711147;-35.57807855764607
1739209853.871121;-38.13080360867914
1739209853.871127;-38.13080360867914
1739209853.8711329;-35.57807855764607
1739209853.8711388;-38.13080360867914
1739209853.871145;-45.120503652039325
1739209853.871151;-38.13080360867914
1739209853.871157;-45.120503652039325
1739209853.871163;-38.13080360867914
1739209853.871169;-45.120503652039325
1739209853.871175;-45.120503652039325
1739209853.871181;-45.120503652039325
1739209853.8711872;-38.13080360867914
1739209853.8711932;-35.57807855764607
1739209853.8711991;-45.120503652039325
1739209853.871205;-45.120503652039325
1739209853.8712113;-38.13080360867914
1739209853.8712173;-32.816014438256545
1739209853.8712232;-38.13080360867914
1739209853.8712292;-45.120503652039325
1739209853.8712354;-38.13080360867914
1739209853.8712413;-38.13080360867914
1739209853.8712473;-38.13080360867914
1739209853.8712533;-45.120503652039325
1739209853.8712595;-38.13080360867914
1739209853.8712654;-32.816014438256545
1739209853.8712714;-38.13080360867914
1739209853.8712773;-38.13080360867914
1739209853.8712835;-38.13080360867914
1739209853.8712895;-45.120503652039325
1739209853.8712955;-45.120503652039325
1739209853.8713017;-35.57807855764607
1739209853.8713076;-38.13080360867914
1739209853.8713136;-38.13080360867914
1739209853.8713195;-35.57807855764607
1739209853.8713257;-33.981070128970906
1739209853.8713317;-38.13080360867914
1739209853.8713377;-45.120503652039325
1739209853.8713436;-45.120503652039325
1739209853.8713498;-38.13080360867914
1739209853.8713558;-45.120503652039325
1739209853.8713617;-31.141103565318915
1739209853.8713677;-31.141103565318915
1739209853.871374;-38.13080360867914
1739209853.8713799;-38.13080360867914
1739209853.8713858;-38.13080360867914
1739209853.8713918;-38.13080360867914
1739209853.871398;-38.13080360867914
1739209853.871404;-38.13080360867914
1739209853.87141;-38.13080360867914
1739209853.871416;-38.13080360867914
1739209853.871422;-38.13080360867914
1739209853.871428;-38.13080360867914
1739209853.871434;-45.120503652039325
1739209853.8714402;-45.120503652039325
1739209853.8714461;-45.120503652039325
1739209853.8596854;-45.120503652039325
1739209853.8596876;-26.991370085610736
1739209853.8596897;-23.506823629689542
1739209853.8596919;-33.981070128970956
1739209853.859694;-45.120503652039325
1739209853.8596961;-27.267205301931607
1739209853.8596983;-38.13080360867914
1739209853.8597004;-38.13080360867914
1739209853.8597026;-38.13080360867914
1739209853.8597047;-38.13080360867914
1739209853.8597066;-35.57807855764607
1739209853.8597088;-45.120503652039325
1739209853.859711;-45.120503652039325
1739209853.859713;-38.13080360867914
1739209853.8597152;-45.120503652039325
1739209853.8597174;-45.120503652039325
1739209853.8597195;-45.120503652039325
1739209853.8597217;-38.13080360867914
1739209853.8597238;-38.13080360867914
1739209853.859726;-38.13080360867914
1739209853.859728;-27.8777449560314
1739209853.8597302;-38.13080360867914
1739209853.8597324;-45.120503652039325
1739209853.8597345;-35.57807855764607
1739209853.8597364;-35.57807855764607
1739209853.8597386;-45.120503652039325
1739209853.8597407;-45.120503652039325
1739209853.8597429;-45.120503652039325
1739209853.859745;-38.13080360867914
1739209853.8597472;-38.13080360867914
1739209853.8597493;-45.120503652039325
1739209853.8597515;-38.13080360867914
1739209853.8597536;-32.816014438256545
1739209853.8597558;-38.13080360867914
1739209853.859758;-45.120503652039325
1739209853.85976;-38.13080360867914
1739209853.8597622;-35.57807855764607
1739209853.8597643;-38.13080360867914
1739209853.8597665;-38.13080360867914
1739209853.8597684;-38.13080360867914
1739209853.8597705;-45.120503652039325
1739209853.8597727;-38.13080360867914
1739209853.8597748;-45.120503652039325
1739209853.859777;-38.13080360867914
1739209853.8597791;-30.49652367304973
1739209853.8597813;-38.13080360867914
1739209853.8597834;-45.120503652039325
1739209853.8597856;-38.13080360867914
1739209853.8597877;-32.816014438256545
1739209853.8597898;-38.13080360867914
1739209853.859792;-38.13080360867914
1739209853.8597941;-45.120503652039325
1739209853.8597963;-45.120503652039325
1739209853.8597982;-45.120503652039325
1739209853.8598003;-33.981070128970906
1739209853.8598025;-38.13080360867914
1739209853.8598046;-38.13080360867914
1739209853.8598068;-38.13080360867914
1739209853.859809;-45.120503652039325
1739209853.859811;-45.120503652039325
1739209853.8598132;-38.13080360867914
1739209853.8598154;-45.120503652039325
1739209853.8598175;-31.141103565318893
1739209853.8598197;-32.816014438256545
1739209853.8598218;-45.120503652039325
1739209853.859824;-45.120503652039325
1739209853.859826;-45.120503652039325
1739209853.8598282;-45.120503652039325
1739209853.8598301;-45.120503652039325
1739209853.8598323;-33.981070128970906
1739209853.8598344;-35.57807855764607
1739209853.8598366;-45.120503652039325
1739209853.8598387;-45.120503652039325
1739209853.8598409;-31.141103565318915
1739209853.859843;-45.120503652039325
1739209853.8598452;-45.120503652039325
1739209853.8598473;-45.120503652039325
1739209853.8598495;-38.13080360867914
1739209853.8598516;-45.120503652039325
1739209853.8598537;-38.13080360867914
1739209853.859856;-45.120503652039325
1739209853.859858;-45.120503652039325
1739209853.85986;-35.57807855764607
1739209853.859862;-45.120503652039325
1739209853.8598642;-45.120503652039325
1739209853.8598664;-33.981070128970906
1739209853.8598685;-38.13080360867914
1739209853.8598707;-45.120503652039325
1739209853.8598728;-38.13080360867914
1739209853.859875;-38.13080360867914
1739209853.859877;-32.816014438256545
1739209853.8598793;-33.981070128970906
1739209853.8598814;-28.992665084841942
1739209853.8598835;-32.81601443825658
1739209853.8598857;-38.13080360867914
1739209853.8598878;-33.981070128970906
1739209853.85989;-45.120503652039325
1739209853.859892;-28.58837851428586
1739209853.859894;-32.816014438256545
1739209853.8598962;-31.141103565318943
1739209853.8598983;-31.141103565318915
1739209853.8599005;-38.13080360867914
1739209853.8599026;-31.141103565318943
1739209853.8599048;-31.141103565318915
1739209853.859907;-32.816014438256545
1739209853.859909;-33.981070128970906
1739209853.8599112;-38.13080360867914
1739209853.8599133;-33.981070128970906
1739209853.8599155;-31.141103565318915
1739209853.8599176;-26.035653463252796
1739209853.8599198;-28.992665084841942
1739209853.8599217;-27.267205301931607
1739209853.8599238;-38.13080360867914
1739209853.859926;-38.13080360867914
1739209853.8599281;-45.120503652039325
1739209853.8599303;-38.13080360867914
1739209853.8599324;-45.120503652039325
1739209853.8599346;-26.991370085610722
1739209853.8599367;-24.151403521958727
1739209853.8599389;-28.992665084841942
1739209853.859941;-35.57807855764607
1739209853.8599432;-28.992665084841942
1739209853.8599453;-31.141103565318915
1739209853.8599474;-32.816014438256545
1739209853.8599496;-45.120503652039325
1739209853.8599515;-45.120503652039325
1739209853.8599536;-38.13080360867914
1739209853.8599558;-38.13080360867914
1739209853.859958;-38.13080360867914
1739209853.85996;-31.141103565318915
1739209853.8599622;-24.151403521958727
1739209853.8599644;-28.58837851428586
1739209853.8599665;-38.13080360867914
1739209853.8599687;-28.58837851428586
1739209853.8599708;-31.141103565318915
1739209853.859973;-25.826314394896357
1739209853.859975;-30.49652367304973
1739209853.8599772;-45.120503652039325
1739209853.8599794;-38.13080360867914
1739209853.8599815;-30.49652367304973
1739209853.8599834;-29.438486411369333
1739209853.8599856;-31.141103565318915
1739209853.8599877;-30.49652367304973
1739209853.85999;-31.141103565318943
1739209853.859992;-27.267205301931607
1739209853.8599942;-29.438486411369333
1739209853.8599963;-38.13080360867914
1739209853.8599985;-33.981070128970906
1739209853.8600006;-45.120503652039325
1739209853.8600028;-31.141103565318915
1739209853.860005;-28.21854285175415
1739209853.860007;-38.13080360867914
1739209853.8600092;-27.267205301931607
1739209853.8600113;-27.8777449560314
1739209853.8600132;-27.267205301931607
1739209853.8600154;-33.981070128970956
1739209853.8600175;-32.816014438256545
1739209853.8600197;-26.991370085610722
1739209853.8600218;-38.13080360867914
1739209853.860024;-38.13080360867914
1739209853.8600261;-31.141103565318943
