CAN Message; 0x1b8:00000155f1b4985c
1739209903.4286683;-38.13080360867914
1739209903.4286761;-45.120503652039325
1739209903.4286838;-45.120503652039325
1739209903.4286914;-45.120503652039325
1739209903.4286993;-45.120503652039325
1739209903.428707;-35.57807855764607
1739209903.4287145;-35.57807855764607
1739209903.4287221;-45.120503652039325
1739209903.42873;-45.120503652039325
1739209903.4287376;-45.120503652039325
1739209903.4287453;-45.120503652039325
1739209903.428753;-45.120503652039325
1739209903.4287608;-38.13080360867914
1739209903.4287684;-33.981070128970906
1739209903.428776;-45.120503652039325
1739209903.4287837;-45.120503652039325
1739209903.4287915;-38.13080360867914
1739209903.4287992;-45.120503652039325
1739209903.4288068;-45.120503652039325
1739209903.4288144;-45.120503652039325
1739209903.4288223;-45.120503652039325
1739209903.42883;-45.120503652039325
1739209903.4288375;-45.120503652039325
1739209903.4288454;-45.120503652039325
1739209903.428853;-38.13080360867914
1739209903.4288607;-33.981070128970906
1739209903.4288683;-38.13080360867914
1739209903.4288762;-38.13080360867914
1739209903.4288838;-45.120503652039325
1739209903.4288914;-32.816014438256545
1739209903.428899;-35.57807855764607
1739209903.428907;-45.120503652039325
1739209903.4289145;-38.13080360867914
1739209903.4289222;-45.120503652039325
1739209903.4289298;-45.120503652039325
1739209903.4289377;-38.13080360867914
1739209903.4289453;-45.120503652039325
1739209903.428953;-45.120503652039325
1739209903.4289606;-45.120503652039325
1739209903.4289684;-35.57807855764607
1739209903.428976;-38.13080360867914
1739209903.4289837;-45.120503652039325
1739209903.4289913;-45.120503652039325
1739209903.4289992;-38.13080360867914
1739209903.4290068;-45.120503652039325
1739209903.4290144;-35.57807855764607
1739209903.4290223;-38.13080360867914
1739209903.42903;-45.120503652039325
1739209903.4290376;-38.13080360867914
1739209903.4290452;-33.981070128970906
1739209903.429053;-33.981070128970906
1739209903.4290607;-45.120503652039325
1739209903.4290683;-45.120503652039325
1739209903.429076;-45.120503652039325
1739209903.4290838;-38.13080360867914
1739209903.4290915;-38.13080360867914
1739209903.429099;-45.120503652039325
1739209903.4291067;-45.120503652039325
1739209903.4291146;-45.120503652039325
1739209903.4291222;-35.57807855764607
1739209903.4291298;-38.13080360867914
1739209903.4291375;-45.120503652039325
1739209903.4291453;-38.13080360867914
1739209903.429153;-45.120503652039325
1739209903.4291606;-45.120503652039325
1739209903.4291685;-38.13080360867914
1739209903.429176;-45.120503652039325
1739209903.4291837;-45.120503652039325
1739209903.4291914;-45.120503652039325
1739209903.4291992;-35.57807855764607
1739209903.4292068;-32.816014438256545
1739209903.4292145;-38.13080360867914
1739209903.429222;-33.981070128970906
1739209903.42923;-38.13080360867914
1739209903.4292376;-45.120503652039325
1739209903.4292452;-45.120503652039325
1739209903.4292529;-38.13080360867914
1739209903.4292607;-45.120503652039325
1739209903.4292684;-33.981070128970956
1739209903.429276;-38.13080360867914
1739209903.4292836;-45.120503652039325
1739209903.4292915;-38.13080360867914
1739209903.429299;-45.120503652039325
1739209903.4293067;-32.816014438256545
1739209903.4293144;-35.57807855764607
1739209903.4293222;-45.120503652039325
1739209903.4293299;-28.992665084841942
1739209903.4293375;-38.13080360867914
1739209903.4293454;-38.13080360867914
1739209903.429353;-35.57807855764607
1739209903.4293606;-35.57807855764607
1739209903.4293683;-35.57807855764607
1739209903.4293761;-35.57807855764607
1739209903.4293838;-45.120503652039325
1739209903.4293914;-38.13080360867914
1739209903.429399;-38.13080360867914
1739209903.429407;-38.13080360867914
1739209903.4294145;-45.120503652039325
1739209903.4294221;-45.120503652039325
1739209903.4294298;-45.120503652039325
1739209903.4294376;-45.120503652039325
1739209903.4294453;-45.120503652039325
1739209903.429453;-38.13080360867914
1739209903.4294605;-45.120503652039325
1739209903.4294684;-38.13080360867914
1739209903.429476;-35.57807855764607
1739209903.4294837;-38.13080360867914
1739209903.4294913;-45.120503652039325
1739209903.4294991;-38.13080360867914
1739209903.4295068;-35.57807855764607
1739209903.4295144;-38.13080360867914
1739209903.4295223;-35.57807855764607
1739209903.42953;-35.57807855764607
1739209903.4295375;-45.120503652039325
1739209903.4295452;-38.13080360867914
1739209903.429553;-35.57807855764607
1739209903.4295607;-45.120503652039325
1739209903.4295683;-45.120503652039325
1739209903.429576;-29.438486411369347
1739209903.4295838;-33.981070128970906
1739209903.4295914;-33.981070128970906
1739209903.429599;-45.120503652039325
1739209903.4296067;-45.120503652039325
1739209903.4296145;-38.13080360867914
1739209903.4296222;-45.120503652039325
1739209903.4296298;-38.13080360867914
1739209903.4296374;-28.992665084841942
1739209903.4296453;-38.13080360867914
1739209903.429653;-38.13080360867914
1739209903.4296606;-38.13080360867914
1739209903.4296684;-38.13080360867914
1739209903.429676;-45.120503652039325
1739209903.4296837;-45.120503652039325
1739209903.4296913;-35.57807855764607
1739209903.4296992;-38.13080360867914
1739209903.4297068;-45.120503652039325
1739209903.4297144;-45.120503652039325
1739209903.429722;-38.13080360867914
1739209903.42973;-38.13080360867914
1739209903.4297376;-38.13080360867914
1739209903.4297452;-38.13080360867914
1739209903.4297528;-45.120503652039325
1739209903.4297607;-33.981070128970906
1739209903.4297683;-45.120503652039325
1739209903.429776;-45.120503652039325
1739209903.4297836;-45.120503652039325
1739209903.4297915;-38.13080360867914
1739209903.429799;-45.120503652039325
1739209903.4298067;-38.13080360867914
1739209903.4298143;-38.13080360867914
1739209903.4298222;-33.981070128970906
1739209903.4298298;-38.13080360867914
1739209903.4298375;-45.120503652039325
1739209903.4298453;-38.13080360867914
1739209903.429853;-45.120503652039325
1739209903.4298606;-35.57807855764607
1739209903.4298682;-45.120503652039325
1739209903.429876;-38.13080360867914
1739209903.4298837;-38.13080360867914
1739209903.4298913;-45.120503652039325
1739209903.429899;-45.120503652039325
1739209903.4299068;-45.120503652039325
1739209903.4299145;-45.120503652039325
1739209903.429922;-45.120503652039325
1739209903.4299297;-45.120503652039325
1739209903.4299376;-45.120503652039325
1739209903.4299452;-38.13080360867914
1739209903.4299529;-45.120503652039325
1739209903.4299605;-45.120503652039325
1739209903.4299684;-38.13080360867914
1739209903.429976;-38.13080360867914
1739209903.4299836;-45.120503652039325
1739209903.4299915;-45.120503652039325
1739209903.429999;-33.981070128970906
1739209903.4300067;-38.13080360867914
1739209903.4300144;-45.120503652039325
1739209903.4300222;-45.120503652039325
1739209903.4300299;-38.13080360867914
1739209903.4300375;-38.13080360867914
1739209903.4300451;-38.13080360867914
1739209903.430053;-38.13080360867914
1739209903.4300606;-38.13080360867914
1739209903.4300683;-38.13080360867914
1739209903.430076;-45.120503652039325
1739209903.4300838;-45.120503652039325
1739209903.4300914;-38.13080360867914
1739209903.430099;-35.57807855764607
1739209903.4301066;-38.13080360867914
1739209903.4301145;-45.120503652039325
1739209903.4301221;-38.13080360867914
1739209903.4301298;-45.120503652039325
1739209903.4301374;-35.57807855764607
1739209903.4301453;-35.57807855764607
1739209903.430153;-35.57807855764607
1739209903.4301605;-38.13080360867914
1739209903.4301684;-35.57807855764607
1739209903.430176;-38.13080360867914
1739209903.4301836;-38.13080360867914
1739209903.4301913;-38.13080360867914
1739209903.4301991;-45.120503652039325
1739209903.4302068;-45.120503652039325
1739209903.4302144;-32.816014438256545
1739209903.430222;-33.981070128970906
1739209903.43023;-45.120503652039325
1739209903.4302375;-45.120503652039325
1739209903.4302452;-35.57807855764607
1739209903.4302528;-33.981070128970906
1739209903.4302607;-38.13080360867914
1739209903.4302683;-35.57807855764607
1739209903.430276;-38.13080360867914
1739209903.4302835;-45.120503652039325
1739209903.4302914;-35.57807855764607
1739209903.430299;-45.120503652039325
1739209903.4303067;-38.13080360867914
1739209903.4303145;-38.13080360867914
1739209903.4303222;-38.13080360867914
1739209903.4303298;-38.13080360867914
1739209903.4303374;-45.120503652039325
1739209903.4303453;-45.120503652039325
1739209903.430353;-45.120503652039325
1739209903.4303606;-45.120503652039325
1739209903.4303682;-45.120503652039325
1739209903.430376;-35.57807855764607
1739209903.4303837;-45.120503652039325
1739209903.4303913;-45.120503652039325
1739209903.430399;-35.57807855764607
1739209903.4304068;-38.13080360867914
1739209903.4304144;-38.13080360867914
1739209903.430422;-45.120503652039325
1739209903.4304297;-35.57807855764607
1739209903.4304376;-45.120503652039325
1739209903.4304452;-29.438486411369333
1739209903.4304528;-31.141103565318893
1739209903.4304605;-45.120503652039325
1739209903.4304683;-45.120503652039325
1739209903.430476;-38.13080360867914
1739209903.4304836;-38.13080360867914
1739209903.4304914;-38.13080360867914
1739209903.430499;-35.57807855764607
1739209903.4305067;-45.120503652039325
1739209903.4305143;-45.120503652039325
1739209903.4305222;-45.120503652039325
1739209903.4305298;-45.120503652039325
1739209903.4305375;-38.13080360867914
1739209903.430545;-38.13080360867914
1739209903.430553;-38.13080360867914
1739209903.4305606;-45.120503652039325
1739209903.4305682;-32.816014438256545
1739209903.4305758;-30.49652367304973
1739209903.4305837;-45.120503652039325
1739209903.4305913;-38.13080360867914
1739209903.430599;-35.57807855764607
1739209903.4306066;-33.981070128970906
1739209903.4306145;-45.120503652039325
1739209903.430622;-38.13080360867914
1739209903.4306297;-38.13080360867914
1739209903.4306374;-38.13080360867914
1739209903.4306452;-45.120503652039325
1739209903.4306529;-38.13080360867914
1739209903.4306605;-38.13080360867914
1739209903.4306684;-38.13080360867914
1739209903.430676;-38.13080360867914
1739209903.4306836;-38.13080360867914
1739209903.4306912;-45.120503652039325
1739209903.430699;-45.120503652039325
1739209903.4307067;-38.13080360867914
1739209903.4307144;-45.120503652039325
1739209903.430722;-38.13080360867914
1739209903.4307299;-38.13080360867914
1739209903.4307375;-38.13080360867914
1739209903.4307451;-38.13080360867914
1739209903.4307528;-32.816014438256545
1739209903.4307606;-27.267205301931607
1739209903.4307683;-45.120503652039325
1739209903.430776;-38.13080360867914
1739209903.4307835;-35.57807855764607
1739209903.4307914;-32.816014438256545
1739209903.430799;-45.120503652039325
1739209903.4308066;-45.120503652039325
1739209903.4308145;-45.120503652039325
1739209903.4308221;-32.81601443825658
1739209903.4308298;-38.13080360867914
1739209903.4308374;-45.120503652039325
1739209903.4308453;-38.13080360867914
1739209903.430853;-38.13080360867914
1739209903.4308605;-38.13080360867914
1739209903.4308681;-38.13080360867914
1739209903.430876;-38.13080360867914
1739209903.4308836;-33.981070128970906
1739209903.4308913;-45.120503652039325
1739209903.430899;-38.13080360867914
1739209903.4309068;-45.120503652039325
1739209903.4309144;-45.120503652039325
1739209903.430922;-38.13080360867914
1739209903.4309297;-38.13080360867914
1739209903.4309375;-38.13080360867914
1739209903.4309452;-38.13080360867914
1739209903.4309528;-38.13080360867914
1739209903.4309604;-45.120503652039325
1739209903.4309683;-38.13080360867914
1739209903.430976;-35.57807855764607
1739209903.4309835;-38.13080360867914
1739209903.4309914;-45.120503652039325
1739209903.430999;-38.13080360867914
1739209903.4310067;-45.120503652039325
1739209903.4310143;-38.13080360867914
1739209903.4310222;-38.13080360867914
1739209903.4310298;-45.120503652039325
1739209903.4310374;-45.120503652039325
1739209903.431045;-38.13080360867914
1739209903.431053;-38.13080360867914
1739209903.4310606;-38.13080360867914
1739209903.4310682;-38.13080360867914
1739209903.4310758;-33.981070128970906
1739209903.4310837;-38.13080360867914
1739209903.4310913;-45.120503652039325
1739209903.431099;-38.13080360867914
1739209903.4311066;-38.13080360867914
1739209903.4311144;-45.120503652039325
1739209903.431122;-45.120503652039325
1739209903.4311297;-38.13080360867914
1739209903.4311376;-38.13080360867914
1739209903.4311452;-45.120503652039325
1739209903.4311528;-38.13080360867914
1739209903.4311604;-38.13080360867914
1739209903.4311683;-45.120503652039325
1739209903.431176;-45.120503652039325
1739209903.4311836;-35.57807855764607
1739209903.4311912;-45.120503652039325
1739209903.431199;-45.120503652039325
1739209903.4312067;-33.981070128970906
1739209903.4312143;-45.120503652039325
1739209903.431222;-45.120503652039325
1739209903.4312298;-45.120503652039325
1739209903.4312375;-45.120503652039325
1739209903.431245;-28.992665084841942
1739209903.4312527;-26.991370085610722
1739209903.4312606;-24.589719217205094
1739209903.4312682;-27.267205301931607
1739209903.4312758;-25.826314394896357
1739209903.4312835;-38.13080360867914
1739209903.4312913;-33.981070128970906
1739209903.431299;-45.120503652039325
1739209903.4313025;-38.13080360867914
1739209903.4313061;-45.120503652039325
1739209903.4313097;-45.120503652039325
1739209903.4313133;-35.57807855764607
1739209903.4313169;-38.13080360867914
1739209903.4313204;-26.03565346325281
1739209903.431324;-31.141103565318893
1739209903.4313276;-22.448786368009163
1739209903.4313312;-20.888044912671223
1739209903.4313347;-38.13080360867914
1739209903.4313383;-38.13080360867914
1739209903.431342;-38.13080360867914
1739209903.4313455;-32.816014438256545
1739209903.431349;-38.13080360867914
1739209903.4313526;-38.13080360867914
1739209903.4313562;-38.13080360867914
1739209903.4313598;-31.141103565318915
1739209903.4313633;-28.992665084841967
1739209903.431367;-31.141103565318943
1739209903.4313705;-38.13080360867914
1739209903.431374;-35.57807855764607
1739209903.4313776;-33.981070128970906
1739209903.4313812;-35.57807855764607
1739209903.4313848;-45.120503652039325
1739209903.4313884;-35.57807855764607
1739209903.431392;-45.120503652039325
1739209903.4313955;-45.120503652039325
1739209903.431399;-45.120503652039325
1739209903.4314027;-33.981070128970906
1739209903.4314063;-24.746238672633048
1739209903.4314098;-31.14110356531892
1739209903.4314134;-38.13080360867914
1739209903.431417;-21.67658091518819
1739209903.4314206;-22.54371790334745
1739209903.4314241;-28.58837851428586
1739209903.4314277;-33.981070128970906
1739209903.4314313;-45.120503652039325
1739209903.4314349;-45.120503652039325
1739209903.4314384;-45.120503652039325
1739209903.431442;-45.120503652039325
1739209903.4314456;-45.120503652039325
1739209903.4314492;-30.49652367304973
1739209903.4314528;-28.58837851428586
1739209903.4314563;-33.981070128970906
1739209903.43146;-21.300333226290604
1739209903.4314635;-20.822980852015213
1739209903.431467;-32.81601443825658
1739209903.4314706;-38.13080360867914
1739209903.4314742;-35.57807855764607
1739209903.4314778;-45.120503652039325
1739209903.4314814;-38.13080360867914
1739209903.431485;-45.120503652039325
1739209903.4314885;-38.13080360867914
1739209903.431492;-38.13080360867914
1739209903.4314957;-26.991370085610722
1739209903.4314992;-25.62660358559016
1739209903.4315028;-45.120503652039325
1739209903.4315064;-33.981070128970906
1739209903.43151;-28.992665084841942
1739209903.4315135;-45.120503652039325
1739209903.4315171;-33.981070128970906
1739209903.4315207;-45.120503652039325
1739209903.4315243;-35.57807855764607
1739209903.4315279;-38.13080360867914
1739209903.4315314;-35.57807855764607
1739209903.431535;-29.438486411369333
1739209903.4315386;-25.826314394896357
1739209903.4315422;-33.981070128970956
1739209903.4315457;-31.141103565318943
1739209903.4315493;-20.001670042250552
1739209903.431553;-22.54371790334745
1739209903.4315565;-33.981070128970906
1739209903.43156;-28.58837851428586
1739209903.4315636;-45.120503652039325
1739209903.4315672;-26.991370085610736
1739209903.4315708;-31.141103565318893
1739209903.4315743;-31.141103565318893
1739209903.431578;-32.816014438256545
1739209903.4315815;-38.13080360867914
1739209903.431585;-25.826314394896364
1739209903.4315886;-30.49652367304973
1739209903.4315922;-23.38864096791655
1739209903.4315958;-28.992665084841967
1739209903.4315994;-29.438486411369354
1739209903.431603;-45.120503652039325
1739209903.4316063;-35.57807855764607
1739209903.4316099;-38.13080360867914
1739209903.4316134;-38.13080360867914
1739209903.431617;-35.57807855764607
1739209903.4316206;-38.13080360867914
1739209903.4316242;-27.267205301931607
1739209903.4316278;-31.141103565318943
1739209903.4316313;-26.991370085610722
1739209903.431635;-27.877744956031414
1739209903.4316385;-27.267205301931607
1739209903.431642;-33.981070128970906
1739209903.4316456;-38.13080360867914
1739209903.4316492;-45.120503652039325
1739209903.4316528;-35.57807855764607
1739209903.4316564;-35.57807855764607
1739209903.43166;-45.120503652039325
1739209903.4316635;-38.13080360867914
1739209903.431667;-35.57807855764607
1739209903.4316707;-35.57807855764607
1739209903.4316742;-45.120503652039325
1739209903.4316778;-38.13080360867914
1739209903.4316814;-45.120503652039325
1739209903.431685;-45.120503652039325
1739209903.4316885;-45.120503652039325
1739209903.4316921;-45.120503652039325
1739209903.4316957;-38.13080360867914
1739209903.4316993;-33.981070128970906
1739209903.4317029;-38.13080360867914
1739209903.4317064;-45.120503652039325
1739209903.43171;-31.141103565318893
1739209903.4317136;-32.816014438256545
1739209903.4317172;-45.120503652039325
1739209903.4317207;-38.13080360867914
1739209903.4317243;-38.13080360867914
1739209903.431728;-45.120503652039325
1739209903.4317315;-45.120503652039325
1739209903.431735;-45.120503652039325
1739209903.4317386;-35.57807855764607
1739209903.4317422;-38.13080360867914
1739209903.4317458;-38.13080360867914
1739209903.4317493;-45.120503652039325
1739209903.431753;-35.57807855764607
1739209903.4317565;-33.981070128970906
1739209903.43176;-45.120503652039325
1739209903.4317636;-45.120503652039325
1739209903.4317672;-38.13080360867914
1739209903.4317708;-33.981070128970906
1739209903.4317744;-45.120503652039325
1739209903.431778;-45.120503652039325
1739209903.4317815;-32.816014438256545
1739209903.431785;-45.120503652039325
1739209903.4317887;-45.120503652039325
1739209903.4317923;-38.13080360867914
1739209903.4317958;-38.13080360867914
1739209903.4317994;-33.981070128970906
1739209903.431803;-38.13080360867914
1739209903.4318066;-38.13080360867914
1739209903.4318101;-28.58837851428586
1739209903.4318137;-32.816014438256545
1739209903.4318173;-45.120503652039325
1739209903.4318209;-38.13080360867914
1739209903.4318244;-31.141103565318915
1739209903.431828;-33.981070128970906
1739209903.4318316;-38.13080360867914
1739209903.4318352;-45.120503652039325
1739209903.4318388;-45.120503652039325
1739209903.4318423;-45.120503652039325
1739209903.431846;-45.120503652039325
1739209903.4318495;-38.13080360867914
1739209903.431853;-45.120503652039325
1739209903.4318566;-38.13080360867914
1739209903.4318602;-38.13080360867914
1739209903.4318638;-45.120503652039325
1739209903.4318674;-38.13080360867914
1739209903.431871;-31.141103565318915
1739209903.4318745;-38.13080360867914
1739209903.431878;-45.120503652039325
1739209903.4318817;-31.141103565318915
1739209903.4318852;-38.13080360867914
1739209903.4318888;-38.13080360867914
1739209903.4318924;-38.13080360867914
1739209903.431896;-38.13080360867914
1739209903.4318995;-45.120503652039325
1739209903.4319031;-45.120503652039325
1739209903.4319067;-38.13080360867914
1739209903.4319103;-35.57807855764607
1739209903.4319139;-35.57807855764607
1739209903.4319174;-33.981070128970906
1739209903.431921;-45.120503652039325
1739209903.4319246;-45.120503652039325
1739209903.4319282;-33.981070128970906
1739209903.4319317;-45.120503652039325
1739209903.4319353;-45.120503652039325
1739209903.431939;-45.120503652039325
1739209903.4319425;-45.120503652039325
1739209903.431946;-35.57807855764607
1739209903.4319496;-38.13080360867914
1739209903.4319532;-28.588378514285886
1739209903.4319568;-38.13080360867914
1739209903.4319603;-31.141103565318915
1739209903.431964;-45.120503652039325
1739209903.4319675;-26.991370085610722
1739209903.431971;-45.120503652039325
1739209903.4319746;-38.13080360867914
1739209903.4319782;-28.58837851428586
1739209903.4319818;-27.87774495603143
1739209903.4319854;-32.81601443825658
1739209903.431989;-33.981070128970906
1739209903.4319925;-33.981070128970906
1739209903.431996;-45.120503652039325
1739209903.4319997;-38.13080360867914
1739209903.4320033;-31.141103565318915
1739209903.4320068;-33.981070128970906
1739209903.4320104;-28.992665084841942
1739209903.432014;-38.13080360867914
1739209903.4320176;-33.981070128970906
1739209903.4320211;-38.13080360867914
1739209903.4320247;-31.141103565318893
1739209903.4320283;-38.13080360867914
1739209903.4320319;-45.120503652039325
1739209903.4320354;-38.13080360867914
1739209903.432039;-24.151403521958727
1739209903.4320426;-25.826314394896364
1739209903.4320462;-31.141103565318915
1739209903.4320498;-31.141103565318915
1739209903.4320533;-45.120503652039325
1739209903.432057;-28.58837851428586
1739209903.4320605;-33.981070128970906
1739209903.432064;-31.141103565318915
1739209903.4320676;-32.816014438256545
1739209903.4320712;-35.57807855764607
1739209903.4320748;-33.981070128970906
1739209903.4320784;-33.981070128970906
1739209903.432082;-28.58837851428586
1739209903.4320855;-27.267205301931607
1739209903.432089;-45.120503652039325
1739209903.4320927;-31.141103565318915
1739209903.4320962;-31.141103565318915
1739209903.4320998;-23.38864096791655
1739209903.4321034;-38.13080360867914
1739209903.432107;-25.252786309376837
1739209903.4321105;-32.816014438256545
1739209903.4321141;-31.141103565318915
1739209903.4321177;-21.228842808393964
1739209903.4321213;-27.8777449560314
1739209903.4321249;-26.991370085610722
1739209903.4321284;-33.981070128970906
1739209903.432132;-25.826314394896364
1739209903.4321356;-33.981070128970956
1739209903.4321392;-25.252786309376837
1739209903.4321427;-35.57807855764607
1739209903.4321463;-38.13080360867914
1739209903.43215;-45.120503652039325
1739209903.4321535;-22.448786368009156
1739209903.432157;-28.58837851428586
1739209903.4321606;-30.49652367304973
1739209903.4321642;-24.746238672633048
1739209903.4321678;-25.62660358559016
1739209903.4321713;-25.07728991421287
1739209903.432175;-45.120503652039325
1739209903.4321785;-35.57807855764607
1739209903.432182;-33.981070128970906
1739209903.4321856;-38.13080360867914
1739209903.4321892;-31.141103565318915
1739209903.4321928;-26.991370085610722
1739209903.4321964;-32.816014438256545
1739209903.4322;-35.57807855764607
1739209903.4322035;-25.826314394896354
1739209903.432207;-24.589719217205094
1739209903.4322107;-29.438486411369333
1739209903.4322143;-45.120503652039325
1739209903.4322176;-29.438486411369333
1739209903.4322212;-33.981070128970906
1739209903.4322248;-35.57807855764607
1739209903.4322283;-32.816014438256545
1739209903.432232;-35.57807855764607
1739209903.4322355;-27.267205301931607
1739209903.432239;-32.816014438256545
1739209903.4322426;-31.141103565318915
1739209903.4322462;-33.981070128970956
1739209903.4322498;-45.120503652039325
1739209903.4322534;-28.58837851428586
1739209903.432257;-27.877744956031414
1739209903.4322605;-28.992665084841942
1739209903.432264;-25.826314394896364
1739209903.4322677;-33.981070128970956
1739209903.4322712;-30.49652367304973
1739209903.4322748;-22.44878636800916
1739209903.4322784;-28.992665084841942
1739209903.432282;-35.57807855764607
1739209903.4322855;-25.826314394896357
1739209903.4322891;-38.13080360867914
1739209903.4322927;-28.992665084841967
1739209903.4322963;-22.740042620751332
1739209903.4322999;-26.991370085610736
1739209903.4323034;-24.151403521958734
1739209903.432307;-33.981070128970956
1739209903.4323106;-22.002965041481755
1739209903.4323142;-45.120503652039325
1739209903.4323177;-26.487275050834715
1739209903.4323213;-29.438486411369333
1739209903.432325;-45.120503652039325
1739209903.4323285;-27.267205301931607
1739209903.432332;-45.120503652039325
1739209903.4323356;-31.141103565318943
1739209903.4323392;-35.57807855764607
1739209903.4323428;-32.816014438256545
1739209903.4323463;-35.57807855764607
1739209903.43235;-27.267205301931607
1739209903.4323535;-30.49652367304973
1739209903.432357;-45.120503652039325
1739209903.4323606;-30.49652367304973
1739209903.4323642;-30.49652367304973
1739209903.4323678;-25.62660358559016
1739209903.4323714;-33.981070128970956
1739209903.432375;-33.981070128970906
1739209903.4323785;-32.816014438256545
1739209903.432382;-29.438486411369333
1739209903.4323857;-38.13080360867914
1739209903.4323893;-26.487275050834715
1739209903.4323928;-25.826314394896357
1739209903.4323964;-25.826314394896357
1739209903.4324;-27.267205301931607
1739209903.4324036;-35.57807855764607
1739209903.4324071;-28.992665084841942
1739209903.4324107;-28.992665084841942
1739209903.4324143;-38.13080360867914
1739209903.4324179;-27.267205301931607
1739209903.4324214;-45.120503652039325
1739209903.432425;-45.120503652039325
1739209903.4324286;-31.141103565318915
1739209903.4324322;-33.981070128970906
1739209903.4324358;-28.992665084841942
1739209903.4324393;-26.991370085610722
1739209903.432443;-30.49652367304973
1739209903.4324465;-31.141103565318915
1739209903.43245;-31.141103565318915
1739209903.4324536;-31.14110356531892
1739209903.4324572;-27.877744956031414
1739209903.4324608;-38.13080360867914
1739209903.4324644;-33.981070128970906
1739209903.432468;-32.816014438256545
1739209903.4324715;-38.13080360867914
1739209903.432475;-45.120503652039325
1739209903.4324787;-38.13080360867914
1739209903.4324822;-38.13080360867914
1739209903.4324858;-38.13080360867914
1739209903.4324894;-45.120503652039325
1739209903.432493;-38.13080360867914
1739209903.4324965;-45.120503652039325
1739209903.4325001;-45.120503652039325
1739209903.4325037;-35.57807855764607
1739209903.4325073;-38.13080360867914
1739209903.4325109;-38.13080360867914
1739209903.4325144;-38.13080360867914
1739209903.432518;-45.120503652039325
1739209903.4325216;-38.13080360867914
1739209903.4325252;-45.120503652039325
1739209903.4325287;-45.120503652039325
1739209903.4325323;-45.120503652039325
1739209903.432536;-45.120503652039325
1739209903.4325395;-38.13080360867914
1739209903.432543;-33.981070128970906
1739209903.4325466;-45.120503652039325
1739209903.4325502;-38.13080360867914
1739209903.4325538;-38.13080360867914
1739209903.4325573;-38.13080360867914
1739209903.432561;-45.120503652039325
1739209903.4325645;-33.981070128970906
1739209903.432568;-45.120503652039325
1739209903.4325716;-45.120503652039325
1739209903.4325752;-45.120503652039325
1739209903.4325788;-45.120503652039325
1739209903.4325824;-38.13080360867914
1739209903.432586;-38.13080360867914
1739209903.4325895;-45.120503652039325
1739209903.432593;-38.13080360867914
1739209903.4325967;-45.120503652039325
1739209903.4326003;-45.120503652039325
1739209903.4326038;-45.120503652039325
1739209903.4326074;-38.13080360867914
1739209903.432611;-31.141103565318915
1739209903.4326146;-38.13080360867914
1739209903.4326181;-45.120503652039325
1739209903.4326217;-45.120503652039325
1739209903.4326253;-32.816014438256545
1739209903.4326289;-33.981070128970906
1739209903.4326324;-45.120503652039325
1739209903.432636;-45.120503652039325
1739209903.4326396;-38.13080360867914
1739209903.4326432;-33.981070128970906
1739209903.4326468;-45.120503652039325
1739209903.4326503;-38.13080360867914
1739209903.432654;-45.120503652039325
1739209903.4326575;-33.981070128970906
1739209903.432661;-45.120503652039325
1739209903.4326646;-45.120503652039325
1739209903.4326682;-33.981070128970906
1739209903.4326718;-38.13080360867914
1739209903.4326754;-45.120503652039325
1739209903.432679;-38.13080360867914
1739209903.4326825;-31.141103565318915
1739209903.432686;-38.13080360867914
1739209903.4326897;-38.13080360867914
1739209903.4326932;-35.57807855764607
1739209903.4326968;-45.120503652039325
1739209903.4327004;-38.13080360867914
1739209903.432704;-38.13080360867914
1739209903.4327075;-45.120503652039325
1739209903.4327111;-45.120503652039325
1739209903.4327147;-45.120503652039325
1739209903.4327183;-38.13080360867914
1739209903.4327219;-45.120503652039325
1739209903.4327254;-45.120503652039325
1739209903.432729;-45.120503652039325
1739209903.4327326;-45.120503652039325
1739209903.4327362;-38.13080360867914
1739209903.4327397;-33.981070128970906
1739209903.4327433;-45.120503652039325
1739209903.432747;-45.120503652039325
1739209903.4327505;-45.120503652039325
1739209903.432754;-32.816014438256545
1739209903.4327576;-45.120503652039325
1739209903.4327612;-45.120503652039325
1739209903.4327648;-45.120503652039325
1739209903.4327683;-45.120503652039325
1739209903.432772;-38.13080360867914
1739209903.4327755;-45.120503652039325
1739209903.432779;-45.120503652039325
1739209903.4327826;-45.120503652039325
1739209903.4327862;-33.981070128970906
1739209903.4327898;-45.120503652039325
1739209903.4327934;-45.120503652039325
1739209903.432797;-45.120503652039325
1739209903.4328005;-38.13080360867914
1739209903.432804;-45.120503652039325
1739209903.4328077;-38.13080360867914
1739209903.4328113;-25.826314394896354
1739209903.4328148;-32.816014438256545
1739209903.4328184;-45.120503652039325
1739209903.432822;-38.13080360867914
1739209903.4328253;-30.49652367304973
1739209903.432829;-32.816014438256545
1739209903.4328325;-45.120503652039325
1739209903.432836;-45.120503652039325
1739209903.4328396;-45.120503652039325
1739209903.4328432;-45.120503652039325
1739209903.4328468;-45.120503652039325
1739209903.4328504;-45.120503652039325
1739209903.432854;-45.120503652039325
1739209903.4328575;-38.13080360867914
1739209903.432861;-45.120503652039325
1739209903.4328647;-38.13080360867914
1739209903.4328682;-45.120503652039325
1739209903.4328718;-45.120503652039325
1739209903.4328754;-45.120503652039325
1739209903.432879;-45.120503652039325
1739209903.4328825;-38.13080360867914
