CAN Message; 0x150:02001a81b3d946da
1739209715.0952477;-45.120503652039325
1739209715.0952556;-45.120503652039325
1739209715.0952635;-45.120503652039325
1739209715.0952713;-35.57807855764607
1739209715.0952792;-38.13080360867914
1739209715.0952873;-45.120503652039325
1739209715.0952952;-38.13080360867914
1739209715.095303;-45.120503652039325
1739209715.095311;-45.120503652039325
1739209715.095319;-45.120503652039325
1739209715.095327;-45.120503652039325
1739209715.0953348;-45.120503652039325
1739209715.0953426;-38.13080360867914
1739209715.0953507;-28.992665084841942
1739209715.0953586;-45.120503652039325
1739209715.0953665;-45.120503652039325
1739209715.0953743;-45.120503652039325
1739209715.0953825;-38.13080360867914
1739209715.0953903;-45.120503652039325
1739209715.0953982;-45.120503652039325
1739209715.095406;-38.13080360867914
1739209715.0954142;-33.981070128970956
1739209715.095422;-45.120503652039325
1739209715.09543;-45.120503652039325
1739209715.0954378;-45.120503652039325
1739209715.0954456;-45.120503652039325
1739209715.0954537;-38.13080360867914
1739209715.0954616;-38.13080360867914
1739209715.0954695;-38.13080360867914
1739209715.0954773;-26.991370085610722
1739209715.0954854;-32.816014438256545
1739209715.0954933;-45.120503652039325
1739209715.0955012;-45.120503652039325
1739209715.095509;-38.13080360867914
1739209715.0955172;-45.120503652039325
1739209715.095525;-38.13080360867914
1739209715.095533;-38.13080360867914
1739209715.0955408;-38.13080360867914
1739209715.0955489;-45.120503652039325
1739209715.0955567;-45.120503652039325
1739209715.0955646;-45.120503652039325
1739209715.0955725;-45.120503652039325
1739209715.0955806;-35.57807855764607
1739209715.0955884;-45.120503652039325
1739209715.0955963;-45.120503652039325
1739209715.0956042;-32.816014438256545
1739209715.095612;-38.13080360867914
1739209715.0956202;-38.13080360867914
1739209715.095628;-45.120503652039325
1739209715.095636;-45.120503652039325
1739209715.0956438;-33.981070128970906
1739209715.0956519;-38.13080360867914
1739209715.0956597;-45.120503652039325
1739209715.0956676;-30.49652367304973
1739209715.0956755;-32.816014438256545
1739209715.0956836;-45.120503652039325
1739209715.0956914;-45.120503652039325
1739209715.0956993;-38.13080360867914
1739209715.0957072;-45.120503652039325
1739209715.0957153;-38.13080360867914
1739209715.0957232;-38.13080360867914
1739209715.095731;-45.120503652039325
1739209715.095739;-38.13080360867914
1739209715.095747;-38.13080360867914
1739209715.0957549;-45.120503652039325
1739209715.0957627;-45.120503652039325
1739209715.0957706;-38.13080360867914
1739209715.0957785;-45.120503652039325
1739209715.0957866;-45.120503652039325
1739209715.0957944;-32.816014438256545
1739209715.0958023;-35.57807855764607
1739209715.0958102;-45.120503652039325
1739209715.0958183;-38.13080360867914
1739209715.0958261;-38.13080360867914
1739209715.095834;-38.13080360867914
1739209715.095842;-45.120503652039325
1739209715.09585;-45.120503652039325
1739209715.0958579;-38.13080360867914
1739209715.0958657;-38.13080360867914
1739209715.0958736;-45.120503652039325
1739209715.0958817;-45.120503652039325
1739209715.0958896;-35.57807855764607
1739209715.0958974;-30.49652367304973
1739209715.0959053;-45.120503652039325
1739209715.0959134;-45.120503652039325
1739209715.0959213;-38.13080360867914
1739209715.0959291;-35.57807855764607
1739209715.095937;-45.120503652039325
1739209715.095945;-38.13080360867914
1739209715.095953;-38.13080360867914
1739209715.0959609;-45.120503652039325
1739209715.0959687;-45.120503652039325
1739209715.0959766;-45.120503652039325
1739209715.0959847;-38.13080360867914
1739209715.0959926;-45.120503652039325
1739209715.0960004;-45.120503652039325
1739209715.0960083;-45.120503652039325
1739209715.0960164;-35.57807855764607
1739209715.0960243;-32.816014438256545
1739209715.0960321;-45.120503652039325
1739209715.09604;-45.120503652039325
1739209715.096048;-45.120503652039325
1739209715.096056;-35.57807855764607
1739209715.0960639;-45.120503652039325
1739209715.0960717;-45.120503652039325
1739209715.0960798;-38.13080360867914
1739209715.0960877;-38.13080360867914
1739209715.0960956;-38.13080360867914
1739209715.0961034;-38.13080360867914
1739209715.0961113;-35.57807855764607
1739209715.0961194;-38.13080360867914
1739209715.0961273;-45.120503652039325
1739209715.0961351;-45.120503652039325
1739209715.096143;-38.13080360867914
1739209715.096151;-38.13080360867914
1739209715.096159;-38.13080360867914
1739209715.0961668;-45.120503652039325
1739209715.0961747;-45.120503652039325
1739209715.0961828;-38.13080360867914
1739209715.0961907;-35.57807855764607
1739209715.0961986;-45.120503652039325
1739209715.0962064;-45.120503652039325
1739209715.0962145;-38.13080360867914
1739209715.0962224;-38.13080360867914
1739209715.0962303;-38.13080360867914
1739209715.0962381;-45.120503652039325
1739209715.0962462;-33.981070128970906
1739209715.096254;-38.13080360867914
1739209715.096262;-45.120503652039325
1739209715.0962698;-45.120503652039325
1739209715.0962777;-45.120503652039325
1739209715.0962858;-35.57807855764607
1739209715.0962937;-45.120503652039325
1739209715.0963016;-45.120503652039325
1739209715.0963094;-31.14110356531892
1739209715.0963175;-38.13080360867914
1739209715.0963254;-38.13080360867914
1739209715.0963333;-45.120503652039325
1739209715.0963411;-33.981070128970906
1739209715.0963492;-38.13080360867914
1739209715.096357;-38.13080360867914
1739209715.096365;-33.981070128970906
1739209715.0963728;-31.141103565318915
1739209715.096381;-33.981070128970906
1739209715.0963888;-38.13080360867914
1739209715.0963967;-45.120503652039325
1739209715.0964046;-33.981070128970906
1739209715.0964127;-38.13080360867914
1739209715.0964205;-45.120503652039325
1739209715.0964284;-35.57807855764607
1739209715.0964363;-38.13080360867914
1739209715.0964441;-38.13080360867914
1739209715.0964522;-45.120503652039325
1739209715.09646;-35.57807855764607
1739209715.096468;-35.57807855764607
1739209715.0964758;-45.120503652039325
1739209715.096484;-45.120503652039325
1739209715.0964918;-33.981070128970906
1739209715.0964997;-35.57807855764607
1739209715.0965075;-45.120503652039325
1739209715.0965157;-45.120503652039325
1739209715.0965235;-45.120503652039325
1739209715.0965314;-33.981070128970906
1739209715.0965393;-38.13080360867914
1739209715.0965474;-45.120503652039325
1739209715.0965552;-38.13080360867914
1739209715.096563;-31.141103565318915
1739209715.096571;-30.49652367304973
1739209715.096579;-38.13080360867914
1739209715.096587;-45.120503652039325
1739209715.0965948;-33.981070128970906
1739209715.0966027;-38.13080360867914
1739209715.0966105;-45.120503652039325
1739209715.0966187;-38.13080360867914
1739209715.0966265;-38.13080360867914
1739209715.0966344;-31.141103565318915
1739209715.0966423;-38.13080360867914
1739209715.0966504;-45.120503652039325
1739209715.0966582;-45.120503652039325
1739209715.096666;-45.120503652039325
1739209715.096674;-38.13080360867914
1739209715.096682;-38.13080360867914
1739209715.09669;-38.13080360867914
1739209715.0966978;-38.13080360867914
1739209715.0967057;-38.13080360867914
1739209715.0967138;-35.57807855764607
1739209715.0967216;-38.13080360867914
1739209715.0967295;-45.120503652039325
1739209715.0967374;-38.13080360867914
1739209715.0967455;-38.13080360867914
1739209715.0967534;-45.120503652039325
1739209715.0967612;-38.13080360867914
1739209715.096769;-45.120503652039325
1739209715.096777;-33.981070128970906
1739209715.096785;-38.13080360867914
1739209715.096793;-45.120503652039325
1739209715.0968008;-45.120503652039325
1739209715.0968087;-38.13080360867914
1739209715.0968168;-33.981070128970906
1739209715.0968246;-45.120503652039325
1739209715.0968325;-45.120503652039325
1739209715.0968404;-45.120503652039325
1739209715.0968485;-45.120503652039325
1739209715.0968564;-33.981070128970906
1739209715.0968642;-38.13080360867914
1739209715.096872;-45.120503652039325
1739209715.0968802;-33.981070128970906
1739209715.096888;-45.120503652039325
1739209715.096896;-45.120503652039325
1739209715.0969038;-45.120503652039325
1739209715.096912;-38.13080360867914
1739209715.0969198;-38.13080360867914
1739209715.0969276;-45.120503652039325
1739209715.0969355;-35.57807855764607
1739209715.0969436;-35.57807855764607
1739209715.0969515;-32.816014438256545
1739209715.0969594;-35.57807855764607
1739209715.0969672;-35.57807855764607
1739209715.096975;-35.57807855764607
1739209715.0969832;-38.13080360867914
1739209715.096991;-35.57807855764607
1739209715.096999;-38.13080360867914
1739209715.0970068;-38.13080360867914
1739209715.097015;-45.120503652039325
1739209715.0970228;-45.120503652039325
1739209715.0970306;-45.120503652039325
1739209715.0970385;-38.13080360867914
1739209715.0970466;-45.120503652039325
1739209715.0970545;-45.120503652039325
1739209715.0970623;-33.981070128970906
1739209715.0970702;-45.120503652039325
1739209715.0970783;-38.13080360867914
1739209715.0970862;-38.13080360867914
1739209715.097094;-38.13080360867914
1739209715.097102;-38.13080360867914
1739209715.09711;-32.816014438256545
1739209715.097118;-38.13080360867914
1739209715.0971258;-38.13080360867914
1739209715.0971336;-32.816014438256545
1739209715.0971415;-45.120503652039325
1739209715.0971496;-45.120503652039325
1739209715.0971575;-38.13080360867914
1739209715.0971653;-35.57807855764607
1739209715.0971732;-45.120503652039325
1739209715.0971813;-45.120503652039325
1739209715.0971892;-45.120503652039325
1739209715.097197;-38.13080360867914
1739209715.097205;-45.120503652039325
1739209715.097213;-45.120503652039325
1739209715.097221;-32.816014438256545
1739209715.0972288;-38.13080360867914
1739209715.0972366;-35.57807855764607
1739209715.0972447;-38.13080360867914
1739209715.0972526;-38.13080360867914
1739209715.0972605;-38.13080360867914
1739209715.0972683;-38.13080360867914
1739209715.0972764;-35.57807855764607
1739209715.0972843;-38.13080360867914
1739209715.0972922;-38.13080360867914
1739209715.0973;-45.120503652039325
1739209715.097308;-45.120503652039325
1739209715.097316;-45.120503652039325
1739209715.097324;-38.13080360867914
1739209715.0973318;-45.120503652039325
1739209715.0973396;-38.13080360867914
1739209715.0973477;-38.13080360867914
1739209715.0973556;-38.13080360867914
1739209715.0973635;-45.120503652039325
1739209715.0973713;-45.120503652039325
1739209715.0973794;-35.57807855764607
1739209715.0973873;-38.13080360867914
1739209715.0973952;-35.57807855764607
1739209715.097403;-32.816014438256545
1739209715.0974112;-45.120503652039325
1739209715.097419;-31.141103565318915
1739209715.097427;-38.13080360867914
1739209715.0974348;-45.120503652039325
1739209715.0974429;-32.816014438256545
1739209715.0974507;-35.57807855764607
1739209715.0974586;-45.120503652039325
1739209715.0974665;-45.120503652039325
1739209715.0974743;-38.13080360867914
1739209715.0974824;-38.13080360867914
1739209715.0974903;-38.13080360867914
1739209715.0974982;-38.13080360867914
1739209715.097506;-38.13080360867914
1739209715.0975142;-33.981070128970906
1739209715.097522;-45.120503652039325
1739209715.09753;-33.981070128970956
1739209715.0975378;-45.120503652039325
1739209715.0975459;-45.120503652039325
1739209715.0975537;-45.120503652039325
1739209715.0975616;-45.120503652039325
1739209715.0975695;-32.816014438256545
1739209715.0975776;-45.120503652039325
1739209715.0975854;-38.13080360867914
1739209715.0975933;-26.991370085610722
1739209715.0976012;-38.13080360867914
1739209715.0976093;-38.13080360867914
1739209715.0976171;-38.13080360867914
1739209715.097625;-38.13080360867914
1739209715.097633;-38.13080360867914
1739209715.0976408;-38.13080360867914
1739209715.0976489;-38.13080360867914
1739209715.0976567;-38.13080360867914
1739209715.0976646;-45.120503652039325
1739209715.0976725;-45.120503652039325
1739209715.0976806;-45.120503652039325
1739209715.0976884;-45.120503652039325
1739209715.0976963;-45.120503652039325
1739209715.0977042;-38.13080360867914
1739209715.0977123;-38.13080360867914
1739209715.0977201;-38.13080360867914
1739209715.097728;-45.120503652039325
1739209715.097736;-45.120503652039325
1739209715.097744;-35.57807855764607
1739209715.0977519;-38.13080360867914
1739209715.0977597;-45.120503652039325
1739209715.0977676;-45.120503652039325
1739209715.0977757;-35.57807855764607
1739209715.0977836;-38.13080360867914
1739209715.0977914;-45.120503652039325
1739209715.0977993;-45.120503652039325
1739209715.0978072;-45.120503652039325
1739209715.0978153;-33.981070128970906
1739209715.0978231;-38.13080360867914
1739209715.097831;-45.120503652039325
1739209715.0978389;-45.120503652039325
1739209715.097847;-45.120503652039325
1739209715.0978549;-45.120503652039325
1739209715.0978627;-45.120503652039325
1739209715.0978706;-45.120503652039325
1739209715.0978787;-45.120503652039325
1739209715.0978866;-45.120503652039325
1739209715.0978944;-45.120503652039325
1739209715.0979023;-45.120503652039325
1739209715.0979104;-38.13080360867914
1739209715.0979183;-38.13080360867914
1739209715.0979261;-45.120503652039325
1739209715.097934;-45.120503652039325
1739209715.097942;-38.13080360867914
1739209715.09795;-33.981070128970906
1739209715.0979578;-38.13080360867914
1739209715.0979657;-38.13080360867914
1739209715.0979736;-38.13080360867914
1739209715.0979817;-45.120503652039325
1739209715.0979896;-38.13080360867914
1739209715.0979974;-38.13080360867914
1739209715.0980053;-38.13080360867914
1739209715.0980134;-45.120503652039325
1739209715.0980213;-38.13080360867914
1739209715.0980291;-45.120503652039325
1739209715.098037;-38.13080360867914
1739209715.098045;-38.13080360867914
1739209715.098053;-38.13080360867914
1739209715.0980608;-45.120503652039325
1739209715.0980687;-45.120503652039325
1739209715.0980768;-33.981070128970906
1739209715.0980847;-38.13080360867914
1739209715.0980926;-38.13080360867914
1739209715.0981004;-38.13080360867914
1739209715.0981085;-33.981070128970906
1739209715.0981164;-38.13080360867914
1739209715.0981243;-45.120503652039325
1739209715.0981321;-45.120503652039325
1739209715.09814;-38.13080360867914
1739209715.098148;-38.13080360867914
1739209715.098156;-38.13080360867914
1739209715.0981638;-38.13080360867914
1739209715.0981717;-45.120503652039325
1739209715.0981798;-45.120503652039325
1739209715.0981877;-45.120503652039325
1739209715.0981956;-38.13080360867914
1739209715.0982034;-38.13080360867914
1739209715.0982115;-45.120503652039325
1739209715.0982194;-45.120503652039325
1739209715.0982273;-38.13080360867914
1739209715.0982351;-31.141103565318915
1739209715.0982432;-38.13080360867914
1739209715.098251;-45.120503652039325
1739209715.098259;-45.120503652039325
1739209715.0982668;-33.981070128970906
1739209715.098275;-35.57807855764607
1739209715.0982828;-45.120503652039325
1739209715.0982907;-45.120503652039325
1739209715.0982985;-45.120503652039325
1739209715.0983064;-45.120503652039325
1739209715.0983145;-45.120503652039325
1739209715.0983224;-45.120503652039325
1739209715.0983303;-38.13080360867914
1739209715.0983381;-32.816014438256545
1739209715.0983462;-45.120503652039325
1739209715.098354;-38.13080360867914
1739209715.098362;-45.120503652039325
1739209715.0983698;-45.120503652039325
1739209715.098378;-38.13080360867914
1739209715.0983858;-45.120503652039325
1739209715.0983937;-38.13080360867914
1739209715.0984015;-38.13080360867914
1739209715.0984097;-38.13080360867914
1739209715.0984175;-45.120503652039325
1739209715.0984254;-28.58837851428586
1739209715.0984333;-32.816014438256545
1739209715.0984414;-45.120503652039325
1739209715.0984492;-45.120503652039325
1739209715.098457;-35.57807855764607
1739209715.098465;-38.13080360867914
1739209715.0984728;-45.120503652039325
1739209715.098481;-45.120503652039325
1739209715.0984888;-33.981070128970956
1739209715.0984967;-45.120503652039325
1739209715.0985045;-38.13080360867914
1739209715.0985126;-45.120503652039325
1739209715.0985205;-45.120503652039325
1739209715.0985284;-45.120503652039325
1739209715.0985363;-38.13080360867914
1739209715.0985444;-45.120503652039325
1739209715.0985522;-38.13080360867914
1739209715.09856;-38.13080360867914
1739209715.098568;-38.13080360867914
1739209715.098576;-45.120503652039325
1739209715.098584;-45.120503652039325
1739209715.0985918;-45.120503652039325
1739209715.0985997;-45.120503652039325
1739209715.0986078;-45.120503652039325
1739209715.0986156;-31.141103565318893
1739209715.0986235;-35.57807855764607
1739209715.0986314;-45.120503652039325
1739209715.0986392;-38.13080360867914
1739209715.0986474;-35.57807855764607
1739209715.0986552;-38.13080360867914
1739209715.098663;-45.120503652039325
1739209715.098671;-35.57807855764607
1739209715.098679;-45.120503652039325
1739209715.098687;-45.120503652039325
1739209715.0986948;-38.13080360867914
1739209715.0987027;-45.120503652039325
1739209715.0987108;-33.981070128970906
1739209715.0987186;-33.981070128970906
1739209715.0987265;-45.120503652039325
1739209715.0987344;-45.120503652039325
1739209715.0987425;-35.57807855764607
1739209715.0987504;-35.57807855764607
1739209715.0987582;-45.120503652039325
1739209715.098766;-45.120503652039325
1739209715.0987742;-45.120503652039325
1739209715.098782;-45.120503652039325
1739209715.09879;-38.13080360867914
1739209715.0987978;-45.120503652039325
1739209715.098806;-45.120503652039325
1739209715.0988138;-38.13080360867914
1739209715.0988216;-45.120503652039325
1739209715.0988295;-38.13080360867914
1739209715.0988374;-38.13080360867914
1739209715.0988455;-38.13080360867914
1739209715.0988533;-45.120503652039325
1739209715.0988612;-38.13080360867914
1739209715.098869;-45.120503652039325
1739209715.0988772;-45.120503652039325
1739209715.098885;-38.13080360867914
1739209715.098893;-45.120503652039325
1739209715.0989008;-45.120503652039325
1739209715.098909;-38.13080360867914
1739209715.0989168;-38.13080360867914
1739209715.0989246;-45.120503652039325
1739209715.0989325;-33.981070128970906
1739209715.0989406;-45.120503652039325
1739209715.0989485;-45.120503652039325
1739209715.0989563;-45.120503652039325
1739209715.0989642;-45.120503652039325
1739209715.0989723;-45.120503652039325
1739209715.0989802;-35.57807855764607
1739209715.098988;-45.120503652039325
1739209715.098996;-45.120503652039325
1739209715.0990038;-45.120503652039325
1739209715.099012;-38.13080360867914
1739209715.0990198;-38.13080360867914
1739209715.0990276;-38.13080360867914
1739209715.0990355;-38.13080360867914
1739209715.0990436;-45.120503652039325
1739209715.0990515;-45.120503652039325
1739209715.0990593;-33.981070128970906
1739209715.0990672;-33.981070128970906
1739209715.0990753;-38.13080360867914
1739209715.0990832;-38.13080360867914
1739209715.099091;-38.13080360867914
1739209715.099099;-45.120503652039325
1739209715.099107;-35.57807855764607
1739209715.099115;-38.13080360867914
1739209715.0991228;-45.120503652039325
1739209715.0991306;-45.120503652039325
1739209715.0991387;-38.13080360867914
1739209715.0991466;-35.57807855764607
1739209715.0991545;-45.120503652039325
1739209715.0991623;-35.57807855764607
1739209715.0991702;-45.120503652039325
1739209715.0991783;-45.120503652039325
1739209715.0991862;-38.13080360867914
1739209715.099194;-38.13080360867914
1739209715.099202;-33.981070128970906
1739209715.09921;-45.120503652039325
1739209715.099218;-45.120503652039325
1739209715.0992258;-38.13080360867914
1739209715.0992336;-38.13080360867914
1739209715.0992417;-45.120503652039325
1739209715.0992496;-35.57807855764607
1739209715.0992575;-35.57807855764607
1739209715.0992653;-38.13080360867914
1739209715.0992734;-38.13080360867914
1739209715.0992813;-38.13080360867914
1739209715.0992892;-38.13080360867914
1739209715.099297;-45.120503652039325
1739209715.0993052;-45.120503652039325
1739209715.099313;-45.120503652039325
1739209715.099321;-38.13080360867914
1739209715.0993288;-38.13080360867914
1739209715.0993366;-45.120503652039325
1739209715.0993447;-38.13080360867914
1739209715.0993526;-33.981070128970906
1739209715.0993605;-38.13080360867914
1739209715.0993683;-45.120503652039325
1739209715.0993764;-38.13080360867914
1739209715.0993843;-31.141103565318915
1739209715.0993922;-32.816014438256545
1739209715.0994;-38.13080360867914
1739209715.0994081;-45.120503652039325
1739209715.099416;-38.13080360867914
1739209715.099424;-45.120503652039325
1739209715.0994318;-45.120503652039325
1739209715.0994399;-35.57807855764607
1739209715.0994477;-33.981070128970906
1739209715.0994556;-33.981070128970906
1739209715.0994635;-45.120503652039325
1739209715.0994716;-38.13080360867914
1739209715.0994794;-32.816014438256545
1739209715.0994873;-38.13080360867914
1739209715.0994952;-45.120503652039325
1739209715.099503;-38.13080360867914
1739209715.0995111;-33.981070128970906
1739209715.099519;-31.14110356531892
1739209715.099527;-45.120503652039325
1739209715.0995347;-38.13080360867914
1739209715.0995429;-33.981070128970906
1739209715.0995507;-33.981070128970906
1739209715.0995586;-38.13080360867914
1739209715.0995665;-38.13080360867914
1739209715.0995746;-38.13080360867914
1739209715.0995824;-33.981070128970906
1739209715.0995903;-45.120503652039325
1739209715.0995982;-45.120503652039325
1739209715.0996063;-45.120503652039325
1739209715.0996141;-45.120503652039325
1739209715.099622;-45.120503652039325
1739209715.0996299;-35.57807855764607
1739209715.099638;-38.13080360867914
1739209715.0996459;-33.981070128970906
1739209715.0996537;-38.13080360867914
1739209715.0996616;-45.120503652039325
1739209715.0996695;-38.13080360867914
1739209715.0996776;-38.13080360867914
1739209715.0996854;-45.120503652039325
1739209715.0996933;-45.120503652039325
1739209715.0997012;-45.120503652039325
1739209715.0997093;-30.49652367304976
1739209715.0997171;-45.120503652039325
1739209715.099725;-45.120503652039325
1739209715.0997329;-45.120503652039325
1739209715.099741;-35.57807855764607
1739209715.0997488;-38.13080360867914
1739209715.0997567;-38.13080360867914
1739209715.0997646;-38.13080360867914
1739209715.0997727;-31.141103565318915
1739209715.0997806;-38.13080360867914
1739209715.0997884;-38.13080360867914
1739209715.0997963;-45.120503652039325
1739209715.0998044;-45.120503652039325
1739209715.0998123;-38.13080360867914
1739209715.0998201;-38.13080360867914
1739209715.0998247;-38.13080360867914
1739209715.0998292;-45.120503652039325
1739209715.0998337;-45.120503652039325
1739209715.0998383;-45.120503652039325
1739209715.0998428;-45.120503652039325
1739209715.0998473;-38.13080360867914
1739209715.0998516;-45.120503652039325
1739209715.0998561;-38.13080360867914
1739209715.0998607;-45.120503652039325
1739209715.0998652;-45.120503652039325
1739209715.0998697;-33.981070128970906
1739209715.0998743;-45.120503652039325
1739209715.0998788;-45.120503652039325
1739209715.0998833;-38.13080360867914
1739209715.0998878;-35.57807855764607
1739209715.0998924;-38.13080360867914
1739209715.099897;-45.120503652039325
1739209715.0999014;-30.49652367304973
1739209715.099906;-35.57807855764607
1739209715.0999103;-45.120503652039325
1739209715.0999148;-45.120503652039325
1739209715.0999193;-38.13080360867914
1739209715.0999238;-45.120503652039325
1739209715.0999284;-45.120503652039325
1739209715.099933;-38.13080360867914
1739209715.0999374;-38.13080360867914
1739209715.099942;-45.120503652039325
1739209715.0999465;-45.120503652039325
1739209715.099951;-45.120503652039325
1739209715.0999556;-38.13080360867914
1739209715.09996;-38.13080360867914
1739209715.0999646;-45.120503652039325
1739209715.099969;-35.57807855764607
1739209715.0999734;-35.57807855764607
1739209715.099978;-45.120503652039325
1739209715.0999825;-38.13080360867914
1739209715.099987;-35.57807855764607
1739209715.0999916;-45.120503652039325
1739209715.099996;-45.120503652039325
1739209715.1000006;-38.13080360867914
1739209715.1000051;-38.13080360867914
1739209715.1000097;-38.13080360867914
1739209715.1000142;-45.120503652039325
1739209715.1000187;-38.13080360867914
1739209715.100023;-38.13080360867914
1739209715.1000276;-35.57807855764607
1739209715.100032;-45.120503652039325
1739209715.1000366;-38.13080360867914
1739209715.1000412;-33.981070128970906
1739209715.1000457;-38.13080360867914
1739209715.1000502;-32.816014438256545
1739209715.1000547;-38.13080360867914
1739209715.1000593;-45.120503652039325
1739209715.1000638;-45.120503652039325
1739209715.1000683;-45.120503652039325
1739209715.1000729;-38.13080360867914
1739209715.1000774;-38.13080360867914
1739209715.1000817;-45.120503652039325
1739209715.1000862;-38.13080360867914
1739209715.1000907;-33.981070128970906
1739209715.1000953;-35.57807855764607
1739209715.1000998;-45.120503652039325
1739209715.1001043;-38.13080360867914
1739209715.1001089;-32.816014438256545
1739209715.1001134;-35.57807855764607
1739209715.100118;-45.120503652039325
1739209715.1001225;-35.57807855764607
1739209715.100127;-33.981070128970906
1739209715.1001315;-38.13080360867914
1739209715.100136;-38.13080360867914
1739209715.1001403;-45.120503652039325
1739209715.1001449;-45.120503652039325
1739209715.1001494;-38.13080360867914
1739209715.100154;-45.120503652039325
1739209715.1001585;-45.120503652039325
1739209715.100163;-35.57807855764607
1739209715.1001675;-45.120503652039325
1739209715.100172;-45.120503652039325
1739209715.1001766;-45.120503652039325
1739209715.100181;-38.13080360867914
1739209715.1001856;-45.120503652039325
1739209715.1001902;-38.13080360867914
1739209715.1001947;-45.120503652039325
1739209715.100199;-38.13080360867914
1739209715.1002035;-38.13080360867914
1739209715.100208;-45.120503652039325
1739209715.1002126;-33.981070128970906
1739209715.100217;-35.57807855764607
1739209715.1002216;-33.981070128970906
1739209715.1002262;-38.13080360867914
1739209715.1002307;-31.141103565318915
1739209715.1002352;-35.57807855764607
1739209715.1002398;-35.57807855764607
1739209715.1002443;-45.120503652039325
1739209715.1002488;-45.120503652039325
1739209715.100253;-38.13080360867914
1739209715.1002576;-35.57807855764607
1739209715.1002622;-45.120503652039325
1739209715.1002667;-30.49652367304976
1739209715.1002712;-38.13080360867914
1739209715.1002758;-38.13080360867914
1739209715.1002803;-38.13080360867914
1739209715.1002848;-38.13080360867914
1739209715.1002893;-38.13080360867914
1739209715.1002939;-45.120503652039325
1739209715.1002984;-45.120503652039325
1739209715.100303;-31.141103565318915
1739209715.1003075;-38.13080360867914
1739209715.1003118;-45.120503652039325
1739209715.1003163;-45.120503652039325
1739209715.1003208;-38.13080360867914
1739209715.1003253;-38.13080360867914
1739209715.1003299;-45.120503652039325
1739209715.1003344;-38.13080360867914
1739209715.100339;-32.816014438256545
1739209715.1003435;-31.141103565318915
1739209715.100348;-45.120503652039325
1739209715.1003525;-38.13080360867914
1739209715.100357;-38.13080360867914
1739209715.1003616;-45.120503652039325
1739209715.100366;-45.120503652039325
1739209715.1003704;-45.120503652039325
1739209715.100375;-38.13080360867914
1739209715.1003795;-38.13080360867914
1739209715.100384;-45.120503652039325
1739209715.1003885;-32.816014438256545
1739209715.100393;-38.13080360867914
1739209715.1003976;-45.120503652039325
1739209715.100402;-45.120503652039325
1739209715.1004066;-38.13080360867914
1739209715.1004112;-38.13080360867914
1739209715.1004157;-45.120503652039325
1739209715.1004202;-45.120503652039325
1739209715.1004248;-45.120503652039325
1739209715.100429;-45.120503652039325
1739209715.1004336;-45.120503652039325
1739209715.100438;-38.13080360867914
1739209715.1004426;-38.13080360867914
1739209715.1004472;-38.13080360867914
1739209715.1004517;-45.120503652039325
1739209715.1004562;-45.120503652039325
1739209715.1004608;-35.57807855764607
1739209715.1004653;-35.57807855764607
1739209715.1004698;-45.120503652039325
1739209715.1004744;-45.120503652039325
1739209715.100479;-33.981070128970906
1739209715.1004834;-38.13080360867914
1739209715.1004877;-38.13080360867914
1739209715.1004922;-38.13080360867914
1739209715.1004968;-38.13080360867914
1739209715.1005013;-45.120503652039325
1739209715.1005058;-38.13080360867914
1739209715.1005104;-38.13080360867914
1739209715.100515;-45.120503652039325
1739209715.1005194;-38.13080360867914
1739209715.100524;-28.992665084841942
1739209715.1005285;-38.13080360867914
1739209715.100533;-38.13080360867914
1739209715.1005375;-38.13080360867914
1739209715.100542;-38.13080360867914
1739209715.1005464;-45.120503652039325
1739209715.100551;-45.120503652039325
1739209715.1005554;-38.13080360867914
1739209715.10056;-35.57807855764607
1739209715.1005645;-45.120503652039325
1739209715.100569;-38.13080360867914
1739209715.1005735;-45.120503652039325
1739209715.100578;-35.57807855764607
1739209715.1005826;-38.13080360867914
1739209715.1005871;-38.13080360867914
1739209715.1005917;-35.57807855764607
1739209715.1005962;-33.981070128970906
1739209715.1006005;-45.120503652039325
1739209715.100605;-38.13080360867914
1739209715.1006095;-38.13080360867914
1739209715.100614;-45.120503652039325
1739209715.1006186;-45.120503652039325
1739209715.1006231;-38.13080360867914
1739209715.1006277;-38.13080360867914
1739209715.1006322;-45.120503652039325
1739209715.1006367;-45.120503652039325
1739209715.1006413;-45.120503652039325
1739209715.1006458;-45.120503652039325
1739209715.1006503;-45.120503652039325
1739209715.1006548;-45.120503652039325
1739209715.1006591;-45.120503652039325
1739209715.1006637;-45.120503652039325
1739209715.1006682;-38.13080360867914
1739209715.1006727;-45.120503652039325
1739209715.1006773;-35.57807855764607
1739209715.1006818;-33.981070128970906
1739209715.1006863;-33.981070128970906
1739209715.1006908;-32.816014438256545
1739209715.1006954;-45.120503652039325
1739209715.1007;-38.13080360867914
1739209715.1007044;-30.49652367304973
1739209715.100709;-38.13080360867914
1739209715.1007135;-38.13080360867914
1739209715.1007178;-38.13080360867914
1739209715.1007223;-38.13080360867914
1739209715.1007268;-45.120503652039325
1739209715.1007314;-38.13080360867914
1739209715.100736;-45.120503652039325
1739209715.1007404;-45.120503652039325
1739209715.100745;-38.13080360867914
1739209715.1007495;-38.13080360867914
1739209715.100754;-45.120503652039325
1739209715.1007586;-32.816014438256545
1739209715.100763;-35.57807855764607
