CAN Message; 0x98:0000e2999a5cfede
Timestamp;Amplitude
1739209916.0627096;-38.13080360867914
1739209916.0627136;-45.120503652039325
1739209916.0627174;-35.57807855764607
1739209916.0627215;-45.120503652039325
1739209916.0627255;-38.13080360867914
1739209916.0627296;-38.13080360867914
1739209916.0627337;-38.13080360867914
1739209916.0627375;-32.816014438256545
1739209916.0627415;-35.57807855764607
1739209916.0627456;-35.57807855764607
1739209916.0627496;-27.267205301931607
1739209916.0627537;-35.57807855764607
1739209916.0627575;-45.120503652039325
1739209916.0627615;-45.120503652039325
1739209916.0627656;-32.816014438256545
1739209916.0627697;-38.13080360867914
1739209916.0627735;-45.120503652039325
1739209916.0627775;-45.120503652039325
1739209916.0627816;-31.141103565318943
1739209916.0627856;-45.120503652039325
1739209916.0627897;-38.13080360867914
1739209916.0627935;-45.120503652039325
1739209916.0627975;-45.120503652039325
1739209916.0628016;-45.120503652039325
1739209916.0628057;-45.120503652039325
1739209916.0628095;-45.120503652039325
1739209916.0628135;-28.58837851428586
1739209916.0628176;-35.57807855764607
1739209916.0628216;-45.120503652039325
1739209916.0628257;-45.120503652039325
1739209916.0628295;-31.141103565318915
1739209916.0628335;-45.120503652039325
1739209916.0628376;-45.120503652039325
1739209916.0628417;-38.13080360867914
1739209916.0628457;-38.13080360867914
1739209916.0628495;-38.13080360867914
1739209916.0628536;-38.13080360867914
1739209916.0628576;-45.120503652039325
1739209916.0628617;-45.120503652039325
1739209916.0628655;-45.120503652039325
1739209916.0628695;-45.120503652039325
1739209916.0628736;-38.13080360867914
1739209916.0628777;-45.120503652039325
1739209916.0628817;-38.13080360867914
1739209916.0628855;-38.13080360867914
1739209916.0628896;-38.13080360867914
1739209916.0628936;-38.13080360867914
1739209916.0628977;-45.120503652039325
1739209916.0629017;-45.120503652039325
1739209916.0629056;-45.120503652039325
1739209916.0629096;-32.816014438256545
1739209916.0629137;-31.141103565318893
1739209916.0629177;-45.120503652039325
1739209916.0629215;-45.120503652039325
1739209916.0629256;-33.981070128970906
1739209916.0629296;-38.13080360867914
1739209916.0629337;-38.13080360867914
1739209916.0629377;-45.120503652039325
1739209916.0629416;-45.120503652039325
1739209916.0629456;-45.120503652039325
1739209916.0629497;-45.120503652039325
1739209916.0629537;-45.120503652039325
1739209916.0629575;-38.13080360867914
1739209916.0629616;-38.13080360867914
1739209916.0629656;-38.13080360867914
1739209916.0629697;-45.120503652039325
1739209916.0629737;-30.49652367304973
1739209916.0629776;-31.141103565318893
1739209916.0629816;-45.120503652039325
1739209916.0629857;-45.120503652039325
1739209916.0629897;-30.49652367304973
1739209916.0629938;-31.141103565318893
1739209916.0629976;-45.120503652039325
1739209916.0630016;-38.13080360867914
1739209916.0630057;-45.120503652039325
1739209916.0630097;-45.120503652039325
1739209916.0630136;-38.13080360867914
1739209916.0630176;-45.120503652039325
1739209916.0630217;-45.120503652039325
1739209916.0630257;-45.120503652039325
1739209916.0630298;-45.120503652039325
1739209916.0630336;-45.120503652039325
1739209916.0630376;-32.816014438256545
1739209916.0630417;-35.57807855764607
1739209916.0630457;-45.120503652039325
1739209916.0630498;-45.120503652039325
1739209916.0630536;-45.120503652039325
1739209916.0630577;-45.120503652039325
1739209916.0630617;-38.13080360867914
1739209916.0630658;-35.57807855764607
1739209916.0630696;-38.13080360867914
1739209916.0630736;-38.13080360867914
1739209916.0630777;-38.13080360867914
1739209916.0630817;-35.57807855764607
1739209916.0630858;-45.120503652039325
1739209916.0630896;-45.120503652039325
1739209916.0630937;-45.120503652039325
1739209916.0630977;-38.13080360867914
1739209916.0631018;-38.13080360867914
1739209916.0631058;-45.120503652039325
1739209916.0631096;-38.13080360867914
1739209916.0631137;-38.13080360867914
1739209916.0631177;-45.120503652039325
1739209916.0631218;-45.120503652039325
1739209916.0631256;-38.13080360867914
1739209916.0631297;-38.13080360867914
1739209916.0631337;-45.120503652039325
1739209916.0631378;-38.13080360867914
1739209916.0631418;-38.13080360867914
1739209916.0631456;-35.57807855764607
1739209916.0631497;-38.13080360867914
1739209916.0631537;-38.13080360867914
1739209916.0631578;-38.13080360867914
1739209916.0631616;-31.141103565318915
1739209916.0631657;-45.120503652039325
1739209916.0631697;-45.120503652039325
1739209916.0631738;-38.13080360867914
1739209916.0631778;-38.13080360867914
1739209916.0631816;-45.120503652039325
1739209916.0631857;-45.120503652039325
1739209916.0631897;-38.13080360867914
1739209916.0631938;-38.13080360867914
1739209916.0631979;-45.120503652039325
1739209916.0632017;-35.57807855764607
1739209916.0632057;-38.13080360867914
1739209916.0632098;-45.120503652039325
1739209916.0632138;-45.120503652039325
1739209916.0632176;-45.120503652039325
1739209916.0632217;-45.120503652039325
1739209916.0632257;-45.120503652039325
1739209916.0632298;-45.120503652039325
1739209916.0632339;-45.120503652039325
1739209916.0632377;-38.13080360867914
1739209916.0632417;-32.816014438256545
1739209916.0632458;-45.120503652039325
1739209916.0632498;-33.981070128970906
1739209916.0632539;-38.13080360867914
1739209916.0632577;-38.13080360867914
1739209916.0632617;-38.13080360867914
1739209916.0632658;-45.120503652039325
1739209916.0632699;-38.13080360867914
1739209916.0632737;-38.13080360867914
1739209916.0632777;-45.120503652039325
1739209916.0632818;-45.120503652039325
1739209916.0632858;-38.13080360867914
1739209916.0632899;-38.13080360867914
1739209916.0632937;-45.120503652039325
1739209916.0632977;-38.13080360867914
1739209916.0633018;-38.13080360867914
1739209916.0633059;-33.981070128970906
1739209916.06331;-38.13080360867914
1739209916.0633137;-32.816014438256545
1739209916.0633178;-38.13080360867914
1739209916.0633218;-38.13080360867914
1739209916.063326;-45.120503652039325
1739209916.0633297;-45.120503652039325
1739209916.0633337;-38.13080360867914
1739209916.0633378;-45.120503652039325
1739209916.0633419;-38.13080360867914
1739209916.063346;-45.120503652039325
1739209916.0633497;-45.120503652039325
1739209916.0633538;-38.13080360867914
1739209916.0633578;-45.120503652039325
1739209916.063362;-38.13080360867914
1739209916.0633657;-38.13080360867914
1739209916.0633698;-45.120503652039325
1739209916.0633738;-45.120503652039325
1739209916.0633779;-38.13080360867914
1739209916.063382;-32.816014438256545
1739209916.0633857;-38.13080360867914
1739209916.0633898;-45.120503652039325
1739209916.0633938;-45.120503652039325
1739209916.063398;-38.13080360867914
1739209916.063402;-45.120503652039325
1739209916.0634058;-45.120503652039325
1739209916.0634098;-45.120503652039325
1739209916.0634139;-45.120503652039325
1739209916.063418;-38.13080360867914
1739209916.0634217;-45.120503652039325
1739209916.0634258;-45.120503652039325
1739209916.0634298;-33.981070128970906
1739209916.063434;-35.57807855764607
1739209916.063438;-45.120503652039325
1739209916.0634418;-38.13080360867914
1739209916.0634458;-33.981070128970906
1739209916.0634499;-45.120503652039325
1739209916.063454;-45.120503652039325
1739209916.063458;-45.120503652039325
1739209916.0634618;-38.13080360867914
1739209916.0634658;-38.13080360867914
1739209916.06347;-45.120503652039325
1739209916.063474;-45.120503652039325
1739209916.0634778;-45.120503652039325
1739209916.0634818;-38.13080360867914
1739209916.0634859;-38.13080360867914
1739209916.06349;-38.13080360867914
1739209916.063494;-45.120503652039325
1739209916.0634978;-38.13080360867914
1739209916.0635018;-38.13080360867914
1739209916.063506;-38.13080360867914
1739209916.06351;-31.141103565318915
1739209916.0635138;-45.120503652039325
1739209916.0635178;-45.120503652039325
1739209916.0635219;-45.120503652039325
1739209916.063526;-33.981070128970906
1739209916.06353;-38.13080360867914
1739209916.0635338;-38.13080360867914
1739209916.0635378;-38.13080360867914
1739209916.063542;-38.13080360867914
1739209916.063546;-45.120503652039325
1739209916.06355;-35.57807855764607
1739209916.0635538;-35.57807855764607
1739209916.0635579;-38.13080360867914
1739209916.063562;-45.120503652039325
1739209916.063566;-45.120503652039325
1739209916.0635698;-45.120503652039325
1739209916.0635738;-38.13080360867914
1739209916.063578;-45.120503652039325
1739209916.063582;-45.120503652039325
1739209916.063586;-38.13080360867914
1739209916.0635898;-30.49652367304973
1739209916.0635939;-32.816014438256545
1739209916.063598;-45.120503652039325
1739209916.063602;-45.120503652039325
1739209916.063606;-35.57807855764607
1739209916.0636098;-45.120503652039325
1739209916.063614;-45.120503652039325
1739209916.063618;-38.13080360867914
1739209916.063622;-33.981070128970956
1739209916.0636258;-45.120503652039325
1739209916.0636299;-38.13080360867914
1739209916.063634;-38.13080360867914
1739209916.063638;-45.120503652039325
1739209916.063642;-45.120503652039325
1739209916.0636458;-38.13080360867914
1739209916.06365;-38.13080360867914
1739209916.063654;-29.438486411369333
1739209916.063658;-32.816014438256545
1739209916.063662;-38.13080360867914
1739209916.0636659;-35.57807855764607
1739209916.06367;-38.13080360867914
1739209916.063674;-38.13080360867914
1739209916.063678;-38.13080360867914
1739209916.0636818;-32.816014438256545
1739209916.063686;-38.13080360867914
1739209916.06369;-45.120503652039325
1739209916.0649602;-45.120503652039325
1739209916.0649636;-45.120503652039325
1739209916.0649667;-35.57807855764607
1739209916.06497;-38.13080360867914
1739209916.0649734;-45.120503652039325
1739209916.0649767;-38.13080360867914
1739209916.0649798;-38.13080360867914
1739209916.0649831;-45.120503652039325
1739209916.0649865;-45.120503652039325
1739209916.0649898;-45.120503652039325
1739209916.0649931;-45.120503652039325
1739209916.0649962;-45.120503652039325
1739209916.0649996;-38.13080360867914
1739209916.065003;-38.13080360867914
1739209916.0650063;-45.120503652039325
1739209916.0650094;-38.13080360867914
1739209916.0650127;-45.120503652039325
1739209916.065016;-38.13080360867914
1739209916.0650194;-35.57807855764607
1739209916.0650225;-38.13080360867914
1739209916.0650258;-45.120503652039325
1739209916.0650291;-38.13080360867914
1739209916.0650325;-32.816014438256545
1739209916.0650358;-45.120503652039325
1739209916.065039;-38.13080360867914
1739209916.0650423;-32.816014438256545
1739209916.0650456;-38.13080360867914
1739209916.065049;-38.13080360867914
1739209916.065052;-38.13080360867914
1739209916.0650554;-38.13080360867914
1739209916.0650587;-45.120503652039325
1739209916.065062;-38.13080360867914
1739209916.0650654;-45.120503652039325
1739209916.0650685;-45.120503652039325
1739209916.0650718;-33.981070128970906
1739209916.0650752;-33.981070128970906
1739209916.0650785;-45.120503652039325
1739209916.0650816;-45.120503652039325
1739209916.065085;-38.13080360867914
1739209916.0650883;-45.120503652039325
1739209916.0650916;-45.120503652039325
1739209916.0650947;-45.120503652039325
1739209916.065098;-38.13080360867914
1739209916.0651014;-38.13080360867914
1739209916.0651047;-45.120503652039325
1739209916.065108;-45.120503652039325
1739209916.0651112;-45.120503652039325
1739209916.0651145;-38.13080360867914
1739209916.0651178;-38.13080360867914
1739209916.0651212;-38.13080360867914
1739209916.0651243;-38.13080360867914
1739209916.0651276;-38.13080360867914
1739209916.065131;-45.120503652039325
1739209916.0651343;-45.120503652039325
1739209916.0651376;-38.13080360867914
1739209916.0651407;-38.13080360867914
1739209916.065144;-38.13080360867914
1739209916.0651474;-45.120503652039325
1739209916.0651507;-38.13080360867914
1739209916.0651538;-38.13080360867914
1739209916.0651572;-45.120503652039325
1739209916.0651605;-45.120503652039325
1739209916.0651639;-45.120503652039325
1739209916.065167;-38.13080360867914
1739209916.0651703;-45.120503652039325
1739209916.0651736;-38.13080360867914
1739209916.065177;-45.120503652039325
1739209916.0651803;-45.120503652039325
1739209916.0651834;-45.120503652039325
1739209916.0651867;-45.120503652039325
1739209916.06519;-33.981070128970906
1739209916.0651934;-45.120503652039325
1739209916.0651965;-35.57807855764607
1739209916.0651999;-38.13080360867914
1739209916.0652032;-30.49652367304973
1739209916.0652065;-32.816014438256545
1739209916.0652099;-38.13080360867914
1739209916.065213;-38.13080360867914
1739209916.0652163;-38.13080360867914
1739209916.0652196;-35.57807855764607
1739209916.065223;-38.13080360867914
1739209916.065226;-31.141103565318893
1739209916.0652294;-45.120503652039325
1739209916.0652328;-45.120503652039325
1739209916.065236;-32.816014438256545
1739209916.0652394;-35.57807855764607
1739209916.0652425;-45.120503652039325
1739209916.0652459;-45.120503652039325
1739209916.0652492;-38.13080360867914
1739209916.0652525;-38.13080360867914
1739209916.0652556;-35.57807855764607
1739209916.065259;-38.13080360867914
1739209916.0652623;-38.13080360867914
1739209916.0652657;-45.120503652039325
1739209916.0652688;-38.13080360867914
1739209916.065272;-38.13080360867914
1739209916.0652754;-45.120503652039325
1739209916.0652788;-45.120503652039325
1739209916.065282;-38.13080360867914
1739209916.0652852;-35.57807855764607
1739209916.0652885;-45.120503652039325
1739209916.065292;-33.981070128970906
1739209916.0652952;-45.120503652039325
1739209916.0652983;-45.120503652039325
1739209916.0653017;-45.120503652039325
1739209916.065305;-38.13080360867914
1739209916.0653083;-45.120503652039325
1739209916.0653117;-33.981070128970956
1739209916.0653148;-38.13080360867914
1739209916.065318;-38.13080360867914
1739209916.0653214;-38.13080360867914
1739209916.0653248;-45.120503652039325
1739209916.065328;-38.13080360867914
1739209916.0653312;-38.13080360867914
1739209916.0653346;-35.57807855764607
1739209916.065338;-29.438486411369333
1739209916.065341;-38.13080360867914
1739209916.0653443;-38.13080360867914
1739209916.0653477;-38.13080360867914
1739209916.065351;-45.120503652039325
1739209916.0653543;-38.13080360867914
1739209916.0653574;-45.120503652039325
1739209916.0653608;-45.120503652039325
1739209916.0653641;-33.981070128970956
1739209916.0653675;-38.13080360867914
1739209916.0653706;-38.13080360867914
1739209916.065374;-38.13080360867914
1739209916.0653772;-38.13080360867914
1739209916.0653806;-38.13080360867914
1739209916.065384;-35.57807855764607
1739209916.065387;-38.13080360867914
1739209916.0653903;-28.58837851428586
1739209916.0653937;-38.13080360867914
1739209916.065397;-45.120503652039325
1739209916.0654001;-38.13080360867914
1739209916.0654035;-38.13080360867914
1739209916.0654068;-38.13080360867914
1739209916.0654101;-33.981070128970906
1739209916.0654135;-38.13080360867914
1739209916.0654166;-33.981070128970956
1739209916.06542;-45.120503652039325
1739209916.0654233;-38.13080360867914
1739209916.0654266;-38.13080360867914
1739209916.0654297;-45.120503652039325
1739209916.065433;-45.120503652039325
1739209916.0654364;-38.13080360867914
1739209916.0654397;-35.57807855764607
1739209916.0654428;-30.49652367304973
1739209916.0654461;-35.57807855764607
