CAN Message; 0x150:0700e823d87f2d2e
1739209717.5106776;-45.120503652039325
1739209717.5106847;-45.120503652039325
1739209717.5106916;-45.120503652039325
1739209717.5106988;-45.120503652039325
1739209717.5107057;-33.981070128970906
1739209717.5107129;-45.120503652039325
1739209717.5107198;-38.13080360867914
1739209717.510727;-38.13080360867914
1739209717.5107338;-38.13080360867914
1739209717.510741;-38.13080360867914
1739209717.510748;-38.13080360867914
1739209717.510755;-38.13080360867914
1739209717.510762;-38.13080360867914
1739209717.5107691;-45.120503652039325
1739209717.510776;-35.57807855764607
1739209717.5107832;-38.13080360867914
1739209717.51079;-45.120503652039325
1739209717.5107973;-35.57807855764607
1739209717.5108042;-35.57807855764607
1739209717.5108113;-35.57807855764607
1739209717.5108182;-45.120503652039325
1739209717.5108254;-45.120503652039325
1739209717.5108323;-45.120503652039325
1739209717.5108395;-33.981070128970906
1739209717.5108464;-38.13080360867914
1739209717.5108535;-45.120503652039325
1739209717.5108604;-45.120503652039325
1739209717.5108676;-38.13080360867914
1739209717.5108745;-38.13080360867914
1739209717.5108817;-38.13080360867914
1739209717.5108886;-45.120503652039325
1739209717.5108957;-45.120503652039325
1739209717.5109026;-45.120503652039325
1739209717.5109098;-38.13080360867914
1739209717.5109167;-45.120503652039325
1739209717.5109239;-45.120503652039325
1739209717.5109308;-45.120503652039325
1739209717.510938;-38.13080360867914
1739209717.5109448;-38.13080360867914
1739209717.510952;-45.120503652039325
1739209717.510959;-45.120503652039325
1739209717.510966;-45.120503652039325
1739209717.510973;-38.13080360867914
1739209717.5109801;-35.57807855764607
1739209717.510987;-38.13080360867914
1739209717.5109942;-45.120503652039325
1739209717.511001;-45.120503652039325
1739209717.5110083;-31.141103565318915
1739209717.5110152;-33.981070128970906
1739209717.5110223;-38.13080360867914
1739209717.5110292;-45.120503652039325
1739209717.5110364;-45.120503652039325
1739209717.5110433;-38.13080360867914
1739209717.5110505;-45.120503652039325
1739209717.5110574;-38.13080360867914
1739209717.5110645;-38.13080360867914
1739209717.5110714;-33.981070128970906
1739209717.5110786;-38.13080360867914
1739209717.5110855;-38.13080360867914
1739209717.5110927;-38.13080360867914
1739209717.5110996;-45.120503652039325
1739209717.5111067;-45.120503652039325
1739209717.5111136;-38.13080360867914
1739209717.5111208;-31.141103565318915
1739209717.5111277;-31.141103565318915
1739209717.5111349;-38.13080360867914
1739209717.5111418;-38.13080360867914
1739209717.511149;-38.13080360867914
1739209717.5111558;-38.13080360867914
1739209717.511163;-45.120503652039325
1739209717.51117;-38.13080360867914
1739209717.511177;-38.13080360867914
1739209717.511184;-38.13080360867914
1739209717.5111911;-45.120503652039325
1739209717.511198;-38.13080360867914
1739209717.5112052;-45.120503652039325
1739209717.511212;-45.120503652039325
1739209717.5112193;-45.120503652039325
1739209717.5112262;-38.13080360867914
1739209717.5112333;-35.57807855764607
1739209717.5112402;-38.13080360867914
1739209717.5112474;-45.120503652039325
1739209717.5112543;-38.13080360867914
1739209717.5112615;-38.13080360867914
1739209717.5112684;-45.120503652039325
1739209717.5112755;-45.120503652039325
1739209717.5112824;-38.13080360867914
1739209717.5112896;-38.13080360867914
1739209717.5112965;-32.816014438256545
1739209717.5113037;-38.13080360867914
1739209717.5113106;-38.13080360867914
1739209717.5113177;-45.120503652039325
1739209717.5113246;-35.57807855764607
1739209717.5113318;-38.13080360867914
1739209717.5113387;-45.120503652039325
1739209717.5113459;-38.13080360867914
1739209717.511353;-31.141103565318915
1739209717.51136;-35.57807855764607
1739209717.511367;-38.13080360867914
1739209717.511374;-45.120503652039325
1739209717.5113811;-38.13080360867914
1739209717.511388;-38.13080360867914
1739209717.5113952;-33.981070128970906
1739209717.5114021;-38.13080360867914
1739209717.5114093;-38.13080360867914
1739209717.5114162;-38.13080360867914
1739209717.5114233;-45.120503652039325
1739209717.5114303;-38.13080360867914
1739209717.5114374;-38.13080360867914
1739209717.5114443;-38.13080360867914
1739209717.5114515;-38.13080360867914
1739209717.5114584;-45.120503652039325
1739209717.5114655;-45.120503652039325
1739209717.5114725;-38.13080360867914
1739209717.5114796;-45.120503652039325
1739209717.5114865;-45.120503652039325
1739209717.5114937;-38.13080360867914
1739209717.5115006;-32.816014438256545
1739209717.5115077;-45.120503652039325
1739209717.5115147;-38.13080360867914
1739209717.5115218;-38.13080360867914
1739209717.5115287;-38.13080360867914
1739209717.511536;-38.13080360867914
1739209717.5115428;-38.13080360867914
1739209717.51155;-45.120503652039325
1739209717.5115569;-45.120503652039325
1739209717.511564;-45.120503652039325
1739209717.511571;-45.120503652039325
1739209717.511578;-45.120503652039325
1739209717.511585;-45.120503652039325
1739209717.5115921;-45.120503652039325
1739209717.511599;-38.13080360867914
1739209717.5116062;-38.13080360867914
1739209717.5116131;-45.120503652039325
1739209717.5116203;-45.120503652039325
1739209717.5116272;-33.981070128970906
1739209717.5116343;-33.981070128970906
1739209717.5116413;-38.13080360867914
1739209717.5116484;-45.120503652039325
1739209717.5116553;-38.13080360867914
1739209717.5116625;-45.120503652039325
1739209717.5116694;-35.57807855764607
1739209717.5116765;-38.13080360867914
1739209717.5116835;-38.13080360867914
1739209717.5116906;-45.120503652039325
1739209717.5116975;-45.120503652039325
1739209717.5117047;-38.13080360867914
1739209717.5117116;-45.120503652039325
1739209717.5117188;-45.120503652039325
1739209717.5117257;-45.120503652039325
1739209717.5117328;-33.981070128970906
1739209717.5117397;-45.120503652039325
1739209717.511747;-45.120503652039325
1739209717.5117538;-32.816014438256545
1739209717.511761;-38.13080360867914
1739209717.5117679;-45.120503652039325
1739209717.511775;-33.981070128970906
1739209717.511782;-31.141103565318893
1739209717.511789;-38.13080360867914
1739209717.511796;-38.13080360867914
1739209717.5118032;-45.120503652039325
1739209717.51181;-45.120503652039325
1739209717.5118172;-45.120503652039325
1739209717.5118241;-45.120503652039325
1739209717.5118313;-45.120503652039325
1739209717.5118382;-45.120503652039325
1739209717.5118454;-45.120503652039325
1739209717.5118523;-35.57807855764607
1739209717.5118594;-45.120503652039325
1739209717.5118663;-45.120503652039325
1739209717.5118735;-38.13080360867914
1739209717.5118804;-45.120503652039325
1739209717.5118876;-38.13080360867914
1739209717.5118945;-38.13080360867914
1739209717.5119016;-38.13080360867914
1739209717.5119085;-45.120503652039325
1739209717.5119157;-33.981070128970906
1739209717.5119226;-26.487275050834715
1739209717.5119298;-38.13080360867914
1739209717.5119367;-45.120503652039325
1739209717.5119438;-38.13080360867914
1739209717.5119507;-35.57807855764607
1739209717.511958;-45.120503652039325
1739209717.5119648;-45.120503652039325
1739209717.511972;-33.981070128970906
1739209717.5119789;-45.120503652039325
1739209717.511986;-45.120503652039325
1739209717.511993;-45.120503652039325
1739209717.512;-38.13080360867914
1739209717.512007;-38.13080360867914
1739209717.5120142;-38.13080360867914
1739209717.512021;-45.120503652039325
1739209717.5120282;-38.13080360867914
1739209717.5120351;-29.438486411369333
1739209717.5120423;-38.13080360867914
1739209717.5120492;-45.120503652039325
1739209717.5120564;-38.13080360867914
1739209717.5120633;-31.141103565318893
1739209717.5120704;-45.120503652039325
1739209717.5120773;-45.120503652039325
1739209717.5120845;-45.120503652039325
1739209717.5120914;-45.120503652039325
1739209717.5120986;-45.120503652039325
1739209717.5121055;-45.120503652039325
1739209717.5121126;-38.13080360867914
1739209717.5121195;-38.13080360867914
1739209717.5121267;-38.13080360867914
1739209717.5121336;-38.13080360867914
1739209717.5121408;-38.13080360867914
1739209717.5121477;-45.120503652039325
1739209717.5121548;-45.120503652039325
1739209717.5121617;-38.13080360867914
1739209717.512169;-38.13080360867914
1739209717.5121758;-38.13080360867914
1739209717.512183;-38.13080360867914
1739209717.5121899;-45.120503652039325
1739209717.512197;-38.13080360867914
1739209717.512204;-27.267205301931607
1739209717.512211;-33.981070128970906
1739209717.512218;-38.13080360867914
1739209717.5122252;-35.57807855764607
1739209717.512232;-35.57807855764607
1739209717.5122392;-45.120503652039325
1739209717.5122464;-45.120503652039325
1739209717.5122533;-38.13080360867914
1739209717.5122604;-38.13080360867914
1739209717.5122674;-45.120503652039325
1739209717.5122745;-38.13080360867914
1739209717.5122814;-45.120503652039325
1739209717.5122886;-45.120503652039325
1739209717.5122955;-38.13080360867914
1739209717.5123026;-38.13080360867914
1739209717.5123096;-45.120503652039325
1739209717.5123167;-45.120503652039325
1739209717.5123236;-33.981070128970906
1739209717.5123308;-38.13080360867914
1739209717.5123377;-33.981070128970906
1739209717.5123448;-45.120503652039325
1739209717.5123518;-45.120503652039325
1739209717.512359;-33.981070128970906
1739209717.5123658;-45.120503652039325
1739209717.512373;-38.13080360867914
1739209717.51238;-35.57807855764607
1739209717.512387;-35.57807855764607
1739209717.512394;-38.13080360867914
1739209717.512401;-35.57807855764607
1739209717.512408;-28.992665084841942
1739209717.5124152;-45.120503652039325
1739209717.512422;-45.120503652039325
1739209717.5124292;-38.13080360867914
1739209717.5124362;-38.13080360867914
1739209717.5124433;-45.120503652039325
1739209717.5124502;-45.120503652039325
1739209717.5124574;-45.120503652039325
1739209717.5124643;-38.13080360867914
1739209717.5124714;-38.13080360867914
1739209717.5124784;-45.120503652039325
1739209717.5124855;-45.120503652039325
1739209717.5124924;-38.13080360867914
1739209717.5124996;-45.120503652039325
1739209717.5125065;-38.13080360867914
1739209717.5125136;-38.13080360867914
1739209717.5125206;-45.120503652039325
1739209717.5125277;-45.120503652039325
1739209717.5125346;-45.120503652039325
1739209717.5125418;-45.120503652039325
1739209717.5125487;-33.981070128970906
1739209717.5125558;-45.120503652039325
1739209717.5125628;-45.120503652039325
1739209717.51257;-38.13080360867914
1739209717.5125768;-32.816014438256545
1739209717.512584;-35.57807855764607
1739209717.512591;-45.120503652039325
1739209717.512598;-38.13080360867914
1739209717.512605;-38.13080360867914
1739209717.512612;-45.120503652039325
1739209717.512619;-45.120503652039325
1739209717.5126262;-38.13080360867914
1739209717.512633;-45.120503652039325
1739209717.5126402;-45.120503652039325
1739209717.5126472;-38.13080360867914
1739209717.5126543;-38.13080360867914
1739209717.5126612;-38.13080360867914
1739209717.5126684;-45.120503652039325
1739209717.5126753;-45.120503652039325
1739209717.5126824;-45.120503652039325
1739209717.5126894;-38.13080360867914
1739209717.5126965;-38.13080360867914
1739209717.5127034;-38.13080360867914
1739209717.5127106;-45.120503652039325
1739209717.5127175;-38.13080360867914
1739209717.5127246;-45.120503652039325
1739209717.5127316;-38.13080360867914
1739209717.5127387;-38.13080360867914
1739209717.5127456;-33.981070128970906
1739209717.5127528;-45.120503652039325
1739209717.5127597;-38.13080360867914
1739209717.5127668;-35.57807855764607
1739209717.5127738;-45.120503652039325
1739209717.512781;-45.120503652039325
1739209717.5127878;-45.120503652039325
1739209717.512795;-33.981070128970906
1739209717.512802;-38.13080360867914
1739209717.512809;-45.120503652039325
1739209717.512816;-35.57807855764607
1739209717.512823;-35.57807855764607
1739209717.51283;-31.141103565318915
1739209717.5128372;-38.13080360867914
1739209717.512844;-45.120503652039325
1739209717.5128512;-45.120503652039325
1739209717.5128582;-35.57807855764607
1739209717.5128653;-38.13080360867914
1739209717.5128722;-45.120503652039325
1739209717.5128794;-32.816014438256545
1739209717.5128863;-32.81601443825658
1739209717.5128934;-45.120503652039325
1739209717.5129004;-33.981070128970906
1739209717.5129075;-45.120503652039325
1739209717.5129144;-38.13080360867914
1739209717.5129216;-45.120503652039325
1739209717.5129285;-38.13080360867914
1739209717.5129356;-35.57807855764607
1739209717.5129426;-35.57807855764607
1739209717.5129497;-38.13080360867914
1739209717.5129566;-45.120503652039325
1739209717.5129638;-38.13080360867914
1739209717.5129707;-45.120503652039325
1739209717.5129778;-45.120503652039325
1739209717.5129848;-45.120503652039325
1739209717.512992;-38.13080360867914
1739209717.5129988;-35.57807855764607
1739209717.513006;-32.816014438256545
1739209717.513013;-45.120503652039325
1739209717.51302;-45.120503652039325
1739209717.513027;-35.57807855764607
1739209717.513034;-32.816014438256545
1739209717.513041;-38.13080360867914
1739209717.5130482;-38.13080360867914
1739209717.513055;-45.120503652039325
1739209717.5130622;-45.120503652039325
1739209717.5130692;-45.120503652039325
1739209717.5130763;-45.120503652039325
1739209717.5130832;-45.120503652039325
1739209717.5130904;-38.13080360867914
1739209717.5130973;-45.120503652039325
1739209717.5131044;-45.120503652039325
1739209717.5131114;-35.57807855764607
1739209717.5131185;-35.57807855764607
1739209717.5131254;-45.120503652039325
1739209717.5131326;-33.981070128970906
1739209717.5131397;-45.120503652039325
1739209717.5131466;-45.120503652039325
1739209717.5131538;-35.57807855764607
1739209717.5131607;-38.13080360867914
1739209717.5131679;-38.13080360867914
1739209717.5131748;-38.13080360867914
1739209717.513182;-45.120503652039325
1739209717.5131888;-45.120503652039325
1739209717.513196;-33.981070128970906
1739209717.513203;-38.13080360867914
1739209717.51321;-38.13080360867914
1739209717.513217;-33.981070128970906
1739209717.5132241;-45.120503652039325
1739209717.513231;-45.120503652039325
1739209717.5132382;-38.13080360867914
1739209717.513245;-32.816014438256545
1739209717.5132523;-45.120503652039325
1739209717.5132592;-33.981070128970906
1739209717.5132663;-45.120503652039325
1739209717.5132732;-45.120503652039325
1739209717.5132804;-35.57807855764607
1739209717.5132873;-35.57807855764607
1739209717.5132945;-45.120503652039325
1739209717.5133014;-45.120503652039325
1739209717.5133085;-45.120503652039325
1739209717.5133154;-45.120503652039325
1739209717.5133226;-45.120503652039325
1739209717.5133295;-45.120503652039325
1739209717.5133367;-45.120503652039325
1739209717.5133436;-45.120503652039325
1739209717.5133507;-45.120503652039325
1739209717.5133576;-45.120503652039325
1739209717.5133648;-38.13080360867914
1739209717.5133717;-35.57807855764607
1739209717.5133789;-45.120503652039325
1739209717.5133858;-45.120503652039325
1739209717.513393;-38.13080360867914
1739209717.5133998;-31.141103565318915
1739209717.513407;-33.981070128970906
1739209717.513414;-45.120503652039325
