CAN Message; 0x1b8:02003074c21cc7e8
1739209624.1174502;-38.13080360867914
1739209624.117452;-35.57807855764607
1739209624.1174538;-45.120503652039325
1739209624.1174555;-38.13080360867914
1739209624.1174572;-45.120503652039325
1739209624.1174588;-35.57807855764607
1739209624.1174607;-38.13080360867914
1739209624.1174624;-38.13080360867914
1739209624.117464;-38.13080360867914
1739209624.1174657;-45.120503652039325
1739209624.1174676;-45.120503652039325
1739209624.1174693;-35.57807855764607
1739209624.117471;-38.13080360867914
1739209624.117473;-45.120503652039325
1739209624.1174746;-45.120503652039325
1739209624.1174762;-45.120503652039325
1739209624.117478;-45.120503652039325
1739209624.1174798;-38.13080360867914
1739209624.1174815;-38.13080360867914
1739209624.1174831;-45.120503652039325
1739209624.117485;-45.120503652039325
1739209624.1174867;-45.120503652039325
1739209624.1174884;-38.13080360867914
1739209624.11749;-45.120503652039325
1739209624.117492;-45.120503652039325
1739209624.1174936;-35.57807855764607
1739209624.1174953;-45.120503652039325
1739209624.1174972;-38.13080360867914
1739209624.1174989;-38.13080360867914
1739209624.1175005;-45.120503652039325
1739209624.1175022;-45.120503652039325
1739209624.1175041;-45.120503652039325
1739209624.1175058;-38.13080360867914
1739209624.1175075;-35.57807855764607
1739209624.1175094;-45.120503652039325
1739209624.117511;-38.13080360867914
1739209624.1175127;-38.13080360867914
1739209624.1175144;-45.120503652039325
1739209624.1175163;-33.981070128970906
1739209624.117518;-38.13080360867914
1739209624.1175196;-45.120503652039325
1739209624.1175215;-28.21854285175415
1739209624.1175232;-32.816014438256545
1739209624.1175249;-45.120503652039325
1739209624.1175265;-38.13080360867914
1739209624.1175284;-31.141103565318893
1739209624.11753;-38.13080360867914
1739209624.1175318;-45.120503652039325
1739209624.1175334;-38.13080360867914
1739209624.1175354;-45.120503652039325
1739209624.117537;-45.120503652039325
1739209624.1175387;-45.120503652039325
1739209624.1175406;-45.120503652039325
1739209624.1175423;-45.120503652039325
1739209624.117544;-45.120503652039325
1739209624.0991185;-35.57807855764607
1739209624.0991247;-38.13080360867914
1739209624.0991306;-45.120503652039325
1739209624.0991368;-38.13080360867914
1739209624.0991428;-31.141103565318893
1739209624.099149;-38.13080360867914
1739209624.099155;-38.13080360867914
1739209624.0991611;-45.120503652039325
1739209624.099167;-38.13080360867914
1739209624.099173;-45.120503652039325
1739209624.0991793;-45.120503652039325
1739209624.0991852;-38.13080360867914
1739209624.0991914;-35.57807855764607
1739209624.0991974;-45.120503652039325
1739209624.0992036;-45.120503652039325
1739209624.0992095;-45.120503652039325
1739209624.0992157;-45.120503652039325
1739209624.0992217;-38.13080360867914
1739209624.0992277;-38.13080360867914
1739209624.0992339;-45.120503652039325
1739209624.0992398;-29.438486411369333
1739209624.099246;-33.981070128970906
1739209624.099252;-45.120503652039325
1739209624.0992582;-38.13080360867914
1739209624.0992641;-32.816014438256545
1739209624.0992703;-38.13080360867914
1739209624.0992763;-45.120503652039325
1739209624.0992825;-45.120503652039325
1739209624.0992885;-45.120503652039325
1739209624.0992944;-38.13080360867914
1739209624.0993006;-45.120503652039325
1739209624.0993066;-45.120503652039325
1739209624.0993128;-38.13080360867914
1739209624.0993187;-38.13080360867914
1739209624.099325;-45.120503652039325
1739209624.099331;-45.120503652039325
1739209624.099337;-45.120503652039325
1739209624.099343;-45.120503652039325
1739209624.099349;-45.120503652039325
1739209624.0993552;-38.13080360867914
1739209624.0993612;-35.57807855764607
1739209624.0993674;-38.13080360867914
1739209624.0993733;-45.120503652039325
1739209624.0993795;-38.13080360867914
1739209624.0993855;-27.8777449560314
1739209624.0993917;-32.816014438256545
1739209624.0993977;-45.120503652039325
1739209624.0994036;-35.57807855764607
1739209624.0994098;-35.57807855764607
1739209624.0994158;-35.57807855764607
1739209624.099422;-45.120503652039325
1739209624.099428;-38.13080360867914
1739209624.0994341;-38.13080360867914
1739209624.09944;-45.120503652039325
1739209624.0994463;-45.120503652039325
1739209624.0994523;-38.13080360867914
1739209624.0994582;-45.120503652039325
1739209624.0994644;-45.120503652039325
1739209624.0994704;-35.57807855764607
1739209624.0994766;-38.13080360867914
1739209624.0994825;-32.816014438256545
1739209624.0994887;-32.816014438256545
1739209624.0994947;-45.120503652039325
1739209624.099501;-38.13080360867914
1739209624.0995069;-38.13080360867914
1739209624.099513;-38.13080360867914
1739209624.099519;-45.120503652039325
1739209624.099525;-45.120503652039325
1739209624.0995312;-38.13080360867914
1739209624.0995371;-35.57807855764607
1739209624.0995433;-38.13080360867914
1739209624.0995493;-38.13080360867914
1739209624.0995555;-38.13080360867914
1739209624.0995615;-38.13080360867914
1739209624.0995677;-38.13080360867914
1739209624.0995736;-38.13080360867914
1739209624.0995796;-45.120503652039325
1739209624.0995858;-38.13080360867914
1739209624.0995917;-35.57807855764607
1739209624.099598;-45.120503652039325
1739209624.099604;-45.120503652039325
1739209624.09961;-45.120503652039325
1739209624.099616;-38.13080360867914
1739209624.0996222;-35.57807855764607
1739209624.0996282;-45.120503652039325
1739209624.0996342;-32.816014438256545
1739209624.0996404;-38.13080360867914
1739209624.0996463;-45.120503652039325
1739209624.0996525;-38.13080360867914
1739209624.0996585;-35.57807855764607
1739209624.0996647;-38.13080360867914
1739209624.0996706;-45.120503652039325
1739209624.0996768;-45.120503652039325
1739209624.0996828;-45.120503652039325
1739209624.0996888;-45.120503652039325
1739209624.099695;-45.120503652039325
1739209624.099701;-38.13080360867914
1739209624.0997071;-45.120503652039325
1739209624.099713;-45.120503652039325
1739209624.0997193;-38.13080360867914
1739209624.0997252;-35.57807855764607
1739209624.0997314;-38.13080360867914
1739209624.0997374;-45.120503652039325
1739209624.0997436;-38.13080360867914
1739209624.0997496;-32.816014438256545
1739209624.0997555;-38.13080360867914
1739209624.0997617;-45.120503652039325
1739209624.0997677;-38.13080360867914
1739209624.099774;-38.13080360867914
1739209624.0997798;-38.13080360867914
1739209624.099786;-45.120503652039325
1739209624.099792;-38.13080360867914
1739209624.0997982;-35.57807855764607
1739209624.0998042;-33.981070128970906
1739209624.0998101;-45.120503652039325
1739209624.0998163;-45.120503652039325
1739209624.0998223;-32.816014438256545
1739209624.0998285;-38.13080360867914
1739209624.0998344;-45.120503652039325
1739209624.0998406;-38.13080360867914
1739209624.0998466;-38.13080360867914
1739209624.0998528;-45.120503652039325
1739209624.0998588;-45.120503652039325
1739209624.0998647;-38.13080360867914
1739209624.099871;-45.120503652039325
1739209624.0998769;-38.13080360867914
1739209624.099883;-33.981070128970906
1739209624.099889;-45.120503652039325
1739209624.0998952;-45.120503652039325
1739209624.0999012;-45.120503652039325
1739209624.0999074;-38.13080360867914
1739209624.0999134;-38.13080360867914
1739209624.0999193;-38.13080360867914
1739209624.0999255;-45.120503652039325
1739209624.0999315;-38.13080360867914
1739209624.0999377;-38.13080360867914
1739209624.0999436;-45.120503652039325
1739209624.0999498;-45.120503652039325
1739209624.0999558;-45.120503652039325
1739209624.099962;-38.13080360867914
1739209624.099968;-38.13080360867914
1739209624.0999742;-45.120503652039325
1739209624.09998;-45.120503652039325
1739209624.099986;-38.13080360867914
1739209624.0999923;-38.13080360867914
1739209624.0999982;-33.981070128970906
1739209624.1000044;-45.120503652039325
1739209624.1000104;-38.13080360867914
1739209624.1000166;-45.120503652039325
1739209624.1000226;-31.141103565318915
1739209624.1000288;-28.992665084841942
1739209624.1000347;-45.120503652039325
1739209624.1000407;-35.57807855764607
1739209624.1000469;-35.57807855764607
1739209624.1000528;-38.13080360867914
1739209624.100059;-45.120503652039325
1739209624.100065;-38.13080360867914
1739209624.1000712;-45.120503652039325
1739209624.1000772;-38.13080360867914
1739209624.1000834;-45.120503652039325
1739209624.1000893;-38.13080360867914
1739209624.1000953;-45.120503652039325
1739209624.1001015;-45.120503652039325
1739209624.1001074;-38.13080360867914
1739209624.1001136;-38.13080360867914
1739209624.1001196;-38.13080360867914
1739209624.1001258;-45.120503652039325
1739209624.1001318;-38.13080360867914
1739209624.100138;-45.120503652039325
1739209624.100144;-45.120503652039325
1739209624.1001499;-38.13080360867914
1739209624.100156;-35.57807855764607
1739209624.100162;-45.120503652039325
1739209624.1001682;-33.981070128970906
1739209624.1001742;-28.58837851428586
1739209624.1001804;-38.13080360867914
1739209624.1001863;-45.120503652039325
1739209624.1001925;-45.120503652039325
1739209624.1001985;-45.120503652039325
1739209624.1002047;-45.120503652039325
1739209624.1002107;-45.120503652039325
1739209624.1002166;-45.120503652039325
1739209624.1002228;-45.120503652039325
1739209624.1002288;-45.120503652039325
1739209624.100235;-45.120503652039325
1739209624.100241;-38.13080360867914
1739209624.1002471;-35.57807855764607
1739209624.100253;-38.13080360867914
1739209624.1002593;-45.120503652039325
1739209624.1002653;-38.13080360867914
1739209624.1002712;-29.438486411369333
1739209624.1002774;-33.981070128970906
1739209624.1002834;-45.120503652039325
1739209624.1002896;-38.13080360867914
1739209624.1002955;-38.13080360867914
1739209624.1003017;-45.120503652039325
1739209624.1003077;-45.120503652039325
1739209624.100314;-45.120503652039325
1739209624.1003199;-45.120503652039325
1739209624.1003258;-45.120503652039325
1739209624.100332;-38.13080360867914
1739209624.100338;-38.13080360867914
1739209624.1003442;-35.57807855764607
1739209624.1003501;-38.13080360867914
1739209624.1003563;-45.120503652039325
1739209624.1003623;-33.981070128970906
1739209624.1003685;-45.120503652039325
1739209624.1003745;-38.13080360867914
1739209624.1003804;-45.120503652039325
1739209624.1003866;-45.120503652039325
1739209624.1003926;-45.120503652039325
1739209624.1003988;-45.120503652039325
1739209624.1004047;-45.120503652039325
1739209624.100411;-38.13080360867914
1739209624.100417;-32.816014438256545
1739209624.100423;-38.13080360867914
1739209624.100429;-45.120503652039325
1739209624.1004353;-38.13080360867914
1739209624.1004412;-38.13080360867914
1739209624.1004472;-45.120503652039325
1739209624.1004534;-45.120503652039325
1739209624.1004593;-45.120503652039325
1739209624.1004655;-45.120503652039325
1739209624.1004715;-45.120503652039325
1739209624.1004777;-38.13080360867914
1739209624.1004837;-45.120503652039325
1739209624.1004899;-45.120503652039325
1739209624.1004958;-35.57807855764607
1739209624.1005018;-35.57807855764607
1739209624.100508;-33.981070128970906
1739209624.100514;-35.57807855764607
1739209624.1005201;-45.120503652039325
1739209624.100526;-38.13080360867914
1739209624.1005323;-33.981070128970906
1739209624.1005383;-45.120503652039325
1739209624.1005445;-38.13080360867914
1739209624.1005504;-35.57807855764607
1739209624.1005564;-38.13080360867914
1739209624.1005626;-45.120503652039325
1739209624.1005685;-38.13080360867914
1739209624.1005747;-35.57807855764607
1739209624.1005807;-38.13080360867914
1739209624.100587;-45.120503652039325
1739209624.1005929;-38.13080360867914
1739209624.100599;-35.57807855764607
1739209624.100605;-38.13080360867914
1739209624.100611;-45.120503652039325
1739209624.1006172;-38.13080360867914
1739209624.1006231;-38.13080360867914
1739209624.1006293;-33.981070128970906
1739209624.1006353;-45.120503652039325
1739209624.1006415;-45.120503652039325
1739209624.1006474;-38.13080360867914
1739209624.1006536;-38.13080360867914
1739209624.1006596;-45.120503652039325
1739209624.1006656;-33.981070128970906
1739209624.1006718;-38.13080360867914
1739209624.1006777;-38.13080360867914
1739209624.100684;-45.120503652039325
1739209624.10069;-38.13080360867914
1739209624.100696;-35.57807855764607
1739209624.100702;-38.13080360867914
1739209624.1007082;-45.120503652039325
1739209624.1007142;-33.981070128970906
1739209624.1007204;-38.13080360867914
1739209624.1007264;-45.120503652039325
1739209624.1007323;-45.120503652039325
1739209624.1007385;-45.120503652039325
1739209624.1007445;-35.57807855764607
1739209624.1007507;-38.13080360867914
1739209624.1007566;-45.120503652039325
1739209624.1007628;-33.981070128970906
1739209624.1007688;-38.13080360867914
1739209624.100775;-45.120503652039325
1739209624.100781;-38.13080360867914
1739209624.100787;-35.57807855764607
1739209624.1007931;-38.13080360867914
1739209624.100799;-45.120503652039325
1739209624.1008053;-38.13080360867914
1739209624.1008112;-33.981070128970906
1739209624.1008174;-45.120503652039325
1739209624.1008234;-38.13080360867914
1739209624.1008296;-35.57807855764607
1739209624.1008356;-38.13080360867914
1739209624.1008415;-45.120503652039325
1739209624.1008477;-38.13080360867914
1739209624.1008537;-45.120503652039325
1739209624.1008599;-38.13080360867914
1739209624.1008658;-38.13080360867914
1739209624.100872;-45.120503652039325
1739209624.100878;-35.57807855764607
1739209624.1008842;-38.13080360867914
1739209624.1008902;-45.120503652039325
1739209624.1008961;-33.981070128970906
1739209624.1009023;-45.120503652039325
1739209624.1009083;-38.13080360867914
1739209624.1009145;-35.57807855764607
1739209624.1009204;-45.120503652039325
1739209624.1009266;-45.120503652039325
1739209624.1009326;-38.13080360867914
1739209624.1009388;-45.120503652039325
1739209624.1009448;-45.120503652039325
1739209624.100951;-45.120503652039325
1739209624.100957;-38.13080360867914
1739209624.1009629;-45.120503652039325
1739209624.100969;-45.120503652039325
1739209624.100975;-35.57807855764607
1739209624.1009812;-33.981070128970906
1739209624.1009872;-35.57807855764607
1739209624.1009934;-38.13080360867914
1739209624.1009994;-45.120503652039325
1739209624.1010056;-31.141103565318915
1739209624.1010115;-31.141103565318915
1739209624.1010175;-45.120503652039325
1739209624.1010237;-38.13080360867914
1739209624.1010296;-38.13080360867914
1739209624.1010358;-45.120503652039325
1739209624.1010418;-45.120503652039325
1739209624.101048;-45.120503652039325
1739209624.101054;-45.120503652039325
1739209624.1010602;-38.13080360867914
1739209624.101066;-35.57807855764607
1739209624.101072;-45.120503652039325
1739209624.1010783;-45.120503652039325
1739209624.1010842;-45.120503652039325
1739209624.1010904;-38.13080360867914
1739209624.1010964;-45.120503652039325
1739209624.1011026;-33.981070128970906
1739209624.1011086;-30.49652367304973
1739209624.1011147;-45.120503652039325
1739209624.1011207;-38.13080360867914
1739209624.1011267;-33.981070128970906
1739209624.1011329;-33.981070128970906
1739209624.1011388;-45.120503652039325
1739209624.101145;-38.13080360867914
1739209624.101151;-32.816014438256545
1739209624.1011572;-45.120503652039325
1739209624.1011631;-38.13080360867914
1739209624.1011693;-45.120503652039325
1739209624.1011753;-38.13080360867914
1739209624.1011815;-38.13080360867914
1739209624.1011875;-45.120503652039325
1739209624.1011934;-32.816014438256545
1739209624.1011996;-45.120503652039325
1739209624.1012056;-45.120503652039325
1739209624.1012118;-35.57807855764607
1739209624.1012177;-45.120503652039325
1739209624.101224;-45.120503652039325
1739209624.10123;-32.816014438256545
1739209624.101236;-35.57807855764607
1739209624.101242;-45.120503652039325
1739209624.101248;-33.981070128970906
1739209624.1012542;-28.58837851428586
1739209624.1012602;-38.13080360867914
1739209624.1012664;-45.120503652039325
1739209624.1012723;-38.13080360867914
1739209624.1012785;-45.120503652039325
1739209624.1012845;-38.13080360867914
1739209624.1012907;-45.120503652039325
1739209624.1012967;-38.13080360867914
1739209624.1013026;-38.13080360867914
1739209624.1013088;-38.13080360867914
1739209624.1013148;-38.13080360867914
1739209624.101321;-45.120503652039325
1739209624.101327;-33.981070128970906
1739209624.1013331;-45.120503652039325
1739209624.101339;-45.120503652039325
1739209624.1013453;-45.120503652039325
1739209624.1013513;-38.13080360867914
1739209624.1013572;-35.57807855764607
1739209624.1013634;-45.120503652039325
1739209624.1013694;-45.120503652039325
1739209624.1013756;-45.120503652039325
1739209624.1013815;-33.981070128970906
1739209624.1013877;-45.120503652039325
1739209624.1013937;-38.13080360867914
1739209624.1014;-35.57807855764607
1739209624.1014059;-38.13080360867914
1739209624.101412;-45.120503652039325
1739209624.101418;-38.13080360867914
1739209624.101424;-33.981070128970906
1739209624.1014302;-45.120503652039325
1739209624.1014361;-38.13080360867914
1739209624.1014423;-38.13080360867914
1739209624.1014483;-45.120503652039325
1739209624.1014545;-35.57807855764607
1739209624.1014605;-38.13080360867914
1739209624.1014667;-45.120503652039325
1739209624.1014726;-38.13080360867914
1739209624.1014786;-38.13080360867914
1739209624.1014848;-45.120503652039325
1739209624.1014907;-45.120503652039325
1739209624.101497;-32.816014438256545
1739209624.101503;-38.13080360867914
1739209624.101509;-45.120503652039325
1739209624.101515;-38.13080360867914
1739209624.1015213;-38.13080360867914
1739209624.1015272;-45.120503652039325
1739209624.1015332;-45.120503652039325
1739209624.1015394;-45.120503652039325
1739209624.1015453;-45.120503652039325
1739209624.1015515;-38.13080360867914
1739209624.1015575;-45.120503652039325
1739209624.1015637;-45.120503652039325
1739209624.1015697;-38.13080360867914
1739209624.1015759;-38.13080360867914
1739209624.1015818;-45.120503652039325
1739209624.1015878;-38.13080360867914
1739209624.101594;-32.816014438256545
1739209624.1016;-38.13080360867914
1739209624.1016061;-45.120503652039325
1739209624.101612;-38.13080360867914
1739209624.1016183;-38.13080360867914
1739209624.1016243;-38.13080360867914
1739209624.1016304;-45.120503652039325
1739209624.1016364;-38.13080360867914
1739209624.1016426;-38.13080360867914
1739209624.1016486;-45.120503652039325
1739209624.1016545;-45.120503652039325
1739209624.1016607;-45.120503652039325
1739209624.1016667;-31.141103565318893
1739209624.101673;-35.57807855764607
1739209624.1016788;-45.120503652039325
1739209624.101685;-45.120503652039325
1739209624.101691;-38.13080360867914
1739209624.1016972;-33.981070128970906
1739209624.1017032;-45.120503652039325
1739209624.1175456;-45.120503652039325
1739209624.1175475;-38.13080360867914
1739209624.1175492;-45.120503652039325
1739209624.1175508;-38.13080360867914
1739209624.1175528;-35.57807855764607
1739209624.1175544;-38.13080360867914
1739209624.117556;-45.120503652039325
1739209624.1175578;-38.13080360867914
1739209624.1175597;-32.816014438256545
1739209624.1175613;-45.120503652039325
1739209624.117563;-31.141103565318915
1739209624.117565;-32.816014438256545
1739209624.1175666;-38.13080360867914
1739209624.1175683;-38.13080360867914
1739209624.11757;-35.57807855764607
1739209624.1175718;-33.981070128970906
1739209624.1175735;-33.981070128970906
1739209624.1175752;-33.981070128970906
1739209624.117577;-38.13080360867914
1739209624.1175787;-38.13080360867914
1739209624.1175804;-38.13080360867914
1739209624.117582;-38.13080360867914
1739209624.117584;-38.13080360867914
1739209624.1175857;-45.120503652039325
1739209624.1175873;-45.120503652039325
1739209624.1175892;-45.120503652039325
1739209624.117591;-30.49652367304973
1739209624.1175926;-28.992665084841942
1739209624.1175942;-45.120503652039325
1739209624.1175961;-45.120503652039325
1739209624.1175978;-35.57807855764607
1739209624.1175995;-38.13080360867914
1739209624.1176014;-45.120503652039325
1739209624.117603;-38.13080360867914
1739209624.1176047;-45.120503652039325
1739209624.1176064;-45.120503652039325
1739209624.1176083;-38.13080360867914
1739209624.11761;-45.120503652039325
1739209624.1176116;-38.13080360867914
1739209624.1176133;-38.13080360867914
1739209624.1176152;-38.13080360867914
1739209624.117617;-45.120503652039325
1739209624.1176186;-32.816014438256545
1739209624.1176205;-33.981070128970906
1739209624.1176221;-45.120503652039325
1739209624.1176238;-38.13080360867914
1739209624.1176255;-38.13080360867914
1739209624.1176274;-45.120503652039325
1739209624.117629;-45.120503652039325
1739209624.1176307;-45.120503652039325
1739209624.1176326;-38.13080360867914
1739209624.1176343;-38.13080360867914
1739209624.117636;-45.120503652039325
1739209624.1176376;-38.13080360867914
1739209624.1176395;-35.57807855764607
1739209624.1176412;-38.13080360867914
1739209624.1176429;-45.120503652039325
1739209624.1176448;-45.120503652039325
1739209624.1176465;-38.13080360867914
1739209624.1176481;-45.120503652039325
1739209624.1176498;-45.120503652039325
1739209624.1176517;-38.13080360867914
1739209624.1176534;-32.816014438256545
1739209624.117655;-45.120503652039325
1739209624.117657;-38.13080360867914
1739209624.1176586;-38.13080360867914
1739209624.1176603;-35.57807855764607
1739209624.117662;-31.141103565318915
1739209624.1176639;-45.120503652039325
1739209624.1176655;-38.13080360867914
1739209624.1176672;-35.57807855764607
1739209624.117669;-35.57807855764607
1739209624.1176708;-38.13080360867914
1739209624.1176724;-38.13080360867914
1739209624.117674;-38.13080360867914
1739209624.117676;-38.13080360867914
1739209624.1176777;-45.120503652039325
1739209624.1176794;-38.13080360867914
1739209624.117681;-32.816014438256545
1739209624.117683;-33.981070128970906
1739209624.1176846;-38.13080360867914
1739209624.1176863;-38.13080360867914
1739209624.1176882;-38.13080360867914
1739209624.1176898;-45.120503652039325
1739209624.1176915;-45.120503652039325
1739209624.1176932;-45.120503652039325
1739209624.117695;-38.13080360867914
1739209624.1176968;-45.120503652039325
1739209624.1176984;-45.120503652039325
1739209624.1177003;-38.13080360867914
1739209624.117702;-38.13080360867914
1739209624.1177037;-33.981070128970906
1739209624.1177053;-33.981070128970906
1739209624.1177073;-38.13080360867914
1739209624.117709;-38.13080360867914
1739209624.1177106;-33.981070128970906
1739209624.1177125;-38.13080360867914
1739209624.1177142;-38.13080360867914
1739209624.1177158;-32.816014438256545
1739209624.1177175;-33.981070128970906
1739209624.1177194;-45.120503652039325
1739209624.117721;-38.13080360867914
1739209624.1177227;-38.13080360867914
1739209624.1177247;-45.120503652039325
1739209624.1177263;-45.120503652039325
1739209624.117728;-38.13080360867914
1739209624.1177297;-45.120503652039325
1739209624.1177316;-45.120503652039325
1739209624.1177332;-38.13080360867914
1739209624.117735;-45.120503652039325
1739209624.1177368;-38.13080360867914
1739209624.1177385;-33.981070128970906
1739209624.1177402;-38.13080360867914
1739209624.1177418;-45.120503652039325
1739209624.1177437;-35.57807855764607
1739209624.1177454;-38.13080360867914
1739209624.117747;-45.120503652039325
1739209624.1177487;-38.13080360867914
1739209624.1177506;-35.57807855764607
1739209624.1177523;-38.13080360867914
1739209624.117754;-45.120503652039325
1739209624.117756;-45.120503652039325
1739209624.1177576;-45.120503652039325
1739209624.1177592;-45.120503652039325
1739209624.117761;-45.120503652039325
1739209624.1177628;-45.120503652039325
1739209624.1177645;-45.120503652039325
1739209624.1177661;-33.981070128970906
1739209624.117768;-33.981070128970906
1739209624.1177697;-45.120503652039325
1739209624.1177714;-45.120503652039325
1739209624.117773;-38.13080360867914
1739209624.117775;-30.49652367304973
1739209624.1177766;-38.13080360867914
1739209624.1177783;-45.120503652039325
1739209624.1177802;-38.13080360867914
1739209624.1177819;-35.57807855764607
1739209624.1177835;-45.120503652039325
1739209624.1177852;-35.57807855764607
1739209624.1177871;-45.120503652039325
1739209624.1177888;-38.13080360867914
1739209624.1177905;-38.13080360867914
1739209624.1177924;-38.13080360867914
1739209624.117794;-45.120503652039325
1739209624.1177957;-45.120503652039325
1739209624.1177974;-38.13080360867914
1739209624.1177993;-45.120503652039325
1739209624.117801;-38.13080360867914
1739209624.1178026;-27.8777449560314
1739209624.1178045;-38.13080360867914
1739209624.1178062;-45.120503652039325
1739209624.1178079;-38.13080360867914
1739209624.1178095;-38.13080360867914
1739209624.1178114;-45.120503652039325
1739209624.117813;-45.120503652039325
1739209624.1178148;-45.120503652039325
1739209624.1178164;-45.120503652039325
1739209624.1178184;-45.120503652039325
1739209624.11782;-45.120503652039325
1739209624.1178217;-45.120503652039325
1739209624.1178236;-38.13080360867914
1739209624.1178253;-38.13080360867914
1739209624.117827;-45.120503652039325
1739209624.1178286;-45.120503652039325
1739209624.1178305;-45.120503652039325
1739209624.1178322;-38.13080360867914
1739209624.1178339;-35.57807855764607
1739209624.1178358;-45.120503652039325
1739209624.1178374;-45.120503652039325
1739209624.117839;-45.120503652039325
1739209624.1178408;-45.120503652039325
1739209624.1178427;-38.13080360867914
1739209624.1178443;-29.438486411369333
1739209624.117846;-38.13080360867914
1739209624.117848;-45.120503652039325
1739209624.1178496;-33.981070128970906
1739209624.1178513;-33.981070128970906
1739209624.117853;-38.13080360867914
1739209624.1178548;-35.57807855764607
1739209624.1178565;-35.57807855764607
1739209624.1178582;-35.57807855764607
1739209624.11786;-45.120503652039325
1739209624.1178617;-38.13080360867914
1739209624.1178634;-38.13080360867914
1739209624.117865;-38.13080360867914
1739209624.117867;-38.13080360867914
1739209624.1178687;-38.13080360867914
1739209624.1178703;-38.13080360867914
1739209624.1178722;-38.13080360867914
1739209624.117874;-38.13080360867914
1739209624.1178756;-35.57807855764607
1739209624.1178772;-38.13080360867914
1739209624.1178792;-45.120503652039325
1739209624.1178808;-38.13080360867914
1739209624.1178825;-35.57807855764607
1739209624.1178844;-33.981070128970906
1739209624.117886;-45.120503652039325
1739209624.1178877;-38.13080360867914
1739209624.1178894;-35.57807855764607
1739209624.1178913;-38.13080360867914
1739209624.117893;-38.13080360867914
1739209624.1178946;-38.13080360867914
1739209624.1178963;-45.120503652039325
1739209624.1178982;-38.13080360867914
1739209624.1179;-45.120503652039325
1739209624.1179016;-45.120503652039325
1739209624.1179035;-45.120503652039325
1739209624.1179051;-45.120503652039325
1739209624.1179068;-45.120503652039325
1739209624.1179085;-38.13080360867914
1739209624.1179104;-38.13080360867914
1739209624.117912;-45.120503652039325
1739209624.1179137;-38.13080360867914
1739209624.1179156;-38.13080360867914
1739209624.1179173;-45.120503652039325
1739209624.117919;-38.13080360867914
1739209624.1179206;-35.57807855764607
1739209624.1179225;-38.13080360867914
1739209624.1179242;-45.120503652039325
1739209624.117926;-45.120503652039325
1739209624.1179278;-45.120503652039325
1739209624.1179295;-45.120503652039325
1739209624.1179311;-45.120503652039325
1739209624.1179328;-38.13080360867914
1739209624.1179347;-45.120503652039325
1739209624.1179364;-38.13080360867914
1739209624.117938;-45.120503652039325
1739209624.11794;-45.120503652039325
1739209624.1179416;-35.57807855764607
1739209624.1179433;-38.13080360867914
1739209624.117945;-38.13080360867914
1739209624.1179469;-33.981070128970906
1739209624.1179485;-32.816014438256545
1739209624.1179502;-45.120503652039325
1739209624.117952;-45.120503652039325
1739209624.1179538;-38.13080360867914
1739209624.1179554;-35.57807855764607
1739209624.117957;-38.13080360867914
1739209624.117959;-38.13080360867914
1739209624.1179607;-45.120503652039325
1739209624.1179624;-38.13080360867914
1739209624.117964;-35.57807855764607
1739209624.117966;-38.13080360867914
1739209624.1179676;-38.13080360867914
1739209624.1179693;-33.981070128970906
1739209624.1179712;-38.13080360867914
1739209624.1179729;-38.13080360867914
1739209624.1179745;-38.13080360867914
1739209624.1179762;-45.120503652039325
1739209624.117978;-45.120503652039325
1739209624.1179798;-38.13080360867914
1739209624.1179814;-45.120503652039325
1739209624.1179833;-45.120503652039325
1739209624.117985;-31.141103565318915
1739209624.1179867;-33.981070128970906
1739209624.1179883;-38.13080360867914
1739209624.1179903;-45.120503652039325
1739209624.117992;-33.981070128970906
1739209624.1179936;-32.816014438256545
1739209624.1179955;-38.13080360867914
1739209624.1179972;-45.120503652039325
1739209624.1179988;-45.120503652039325
1739209624.1180005;-45.120503652039325
1739209624.1180024;-38.13080360867914
1739209624.118004;-45.120503652039325
1739209624.1180058;-38.13080360867914
1739209624.1180077;-32.816014438256545
1739209624.1180093;-45.120503652039325
1739209624.118011;-45.120503652039325
1739209624.1180127;-38.13080360867914
1739209624.1180146;-38.13080360867914
1739209624.1180162;-38.13080360867914
1739209624.118018;-45.120503652039325
1739209624.1180198;-45.120503652039325
1739209624.1180215;-45.120503652039325
1739209624.1180232;-38.13080360867914
1739209624.1180248;-45.120503652039325
1739209624.1180267;-28.992665084841942
1739209624.1180284;-33.981070128970906
1739209624.11803;-45.120503652039325
1739209624.1180317;-32.816014438256545
1739209624.1180336;-35.57807855764607
1739209624.1180353;-38.13080360867914
1739209624.118037;-45.120503652039325
1739209624.118039;-38.13080360867914
1739209624.1180406;-33.981070128970906
1739209624.1180422;-32.816014438256545
1739209624.118044;-45.120503652039325
1739209624.1180458;-45.120503652039325
1739209624.1180475;-38.13080360867914
1739209624.1180491;-38.13080360867914
1739209624.118051;-38.13080360867914
1739209624.1180527;-45.120503652039325
1739209624.1180544;-38.13080360867914
1739209624.118056;-35.57807855764607
1739209624.118058;-35.57807855764607
1739209624.1180596;-38.13080360867914
1739209624.1180613;-45.120503652039325
1739209624.1180632;-45.120503652039325
1739209624.1180649;-45.120503652039325
1739209624.1180665;-45.120503652039325
1739209624.1180682;-38.13080360867914
1739209624.1180701;-33.981070128970906
1739209624.1180718;-45.120503652039325
