CAN Message; 0x1d3:0000d89373118e1a
Timestamp;Amplitude
1739209772.5454998;-35.57807855764607
1739209772.5455093;-38.13080360867914
1739209772.5455189;-38.13080360867914
1739209772.5455282;-45.120503652039325
1739209772.5455377;-38.13080360867914
1739209772.5455472;-35.57807855764607
1739209772.5455568;-45.120503652039325
1739209772.5455663;-45.120503652039325
1739209772.5455756;-38.13080360867914
1739209772.5455852;-45.120503652039325
1739209772.5455947;-38.13080360867914
1739209772.5456042;-30.49652367304973
1739209772.5456138;-45.120503652039325
1739209772.5456233;-38.13080360867914
1739209772.5456326;-38.13080360867914
1739209772.5456421;-38.13080360867914
1739209772.5456517;-45.120503652039325
1739209772.5456612;-35.57807855764607
1739209772.5456707;-45.120503652039325
1739209772.54568;-38.13080360867914
1739209772.5456896;-38.13080360867914
1739209772.5456991;-38.13080360867914
1739209772.5457087;-45.120503652039325
1739209772.5457182;-38.13080360867914
1739209772.5457275;-38.13080360867914
1739209772.545737;-45.120503652039325
1739209772.5457466;-35.57807855764607
1739209772.545756;-27.8777449560314
1739209772.5457656;-38.13080360867914
1739209772.545775;-38.13080360867914
1739209772.5457845;-45.120503652039325
1739209772.545794;-35.57807855764607
1739209772.5458035;-45.120503652039325
1739209772.545813;-45.120503652039325
1739209772.5458224;-35.57807855764607
1739209772.545832;-35.57807855764607
1739209772.5458415;-38.13080360867914
1739209772.545851;-45.120503652039325
1739209772.5458605;-38.13080360867914
1739209772.54587;-31.141103565318893
1739209772.5458794;-38.13080360867914
1739209772.545889;-45.120503652039325
1739209772.5458984;-45.120503652039325
1739209772.545908;-45.120503652039325
1739209772.5459175;-38.13080360867914
1739209772.5459268;-45.120503652039325
1739209772.5459363;-45.120503652039325
1739209772.545946;-45.120503652039325
1739209772.5459554;-38.13080360867914
1739209772.545965;-45.120503652039325
1739209772.5459743;-38.13080360867914
1739209772.5459838;-35.57807855764607
1739209772.5459933;-38.13080360867914
1739209772.5460029;-45.120503652039325
1739209772.5460124;-38.13080360867914
1739209772.5460217;-35.57807855764607
1739209772.5460312;-38.13080360867914
1739209772.5460408;-32.816014438256545
1739209772.5460503;-45.120503652039325
1739209772.5460598;-45.120503652039325
1739209772.5460691;-45.120503652039325
1739209772.5460787;-38.13080360867914
1739209772.5460882;-45.120503652039325
1739209772.5460978;-45.120503652039325
1739209772.5461073;-35.57807855764607
1739209772.5461168;-32.816014438256545
1739209772.5461261;-38.13080360867914
1739209772.5461357;-45.120503652039325
1739209772.5461452;-38.13080360867914
1739209772.5461547;-38.13080360867914
1739209772.5461643;-45.120503652039325
1739209772.5461736;-45.120503652039325
1739209772.546183;-38.13080360867914
1739209772.5461926;-35.57807855764607
1739209772.5462022;-45.120503652039325
1739209772.5462117;-38.13080360867914
1739209772.546221;-33.981070128970906
1739209772.5462306;-38.13080360867914
1739209772.54624;-45.120503652039325
1739209772.5462496;-38.13080360867914
1739209772.5462592;-33.981070128970906
1739209772.5462685;-45.120503652039325
1739209772.546278;-38.13080360867914
1739209772.5462875;-45.120503652039325
1739209772.546297;-38.13080360867914
1739209772.5463066;-45.120503652039325
1739209772.546316;-38.13080360867914
1739209772.5463254;-45.120503652039325
1739209772.546335;-38.13080360867914
1739209772.5463445;-38.13080360867914
1739209772.546354;-45.120503652039325
1739209772.5463636;-38.13080360867914
1739209772.546373;-31.141103565318915
1739209772.5463824;-45.120503652039325
1739209772.546392;-45.120503652039325
1739209772.5464015;-45.120503652039325
1739209772.546411;-33.981070128970906
1739209772.5464203;-38.13080360867914
1739209772.5464299;-45.120503652039325
1739209772.5464394;-45.120503652039325
1739209772.546449;-45.120503652039325
1739209772.5464585;-45.120503652039325
1739209772.5464678;-45.120503652039325
1739209772.5464773;-45.120503652039325
1739209772.5464869;-38.13080360867914
1739209772.5464964;-35.57807855764607
1739209772.546506;-45.120503652039325
1739209772.5465152;-45.120503652039325
1739209772.5465248;-45.120503652039325
1739209772.5465343;-38.13080360867914
1739209772.5465438;-35.57807855764607
1739209772.5465534;-38.13080360867914
1739209772.5465627;-38.13080360867914
1739209772.5465722;-45.120503652039325
1739209772.5465817;-45.120503652039325
1739209772.5465913;-45.120503652039325
1739209772.5466008;-33.981070128970906
1739209772.5466104;-45.120503652039325
1739209772.5466197;-38.13080360867914
1739209772.5466292;-45.120503652039325
1739209772.5466387;-38.13080360867914
1739209772.5466483;-45.120503652039325
1739209772.5466578;-45.120503652039325
1739209772.546667;-45.120503652039325
1739209772.5466766;-38.13080360867914
1739209772.5466862;-45.120503652039325
1739209772.5466957;-45.120503652039325
1739209772.5467052;-45.120503652039325
1739209772.5467145;-45.120503652039325
1739209772.546724;-35.57807855764607
1739209772.5467336;-38.13080360867914
1739209772.5467432;-38.13080360867914
1739209772.5467527;-25.826314394896357
1739209772.546762;-32.816014438256545
1739209772.5467715;-45.120503652039325
1739209772.546781;-45.120503652039325
1739209772.5467906;-38.13080360867914
1739209772.5468001;-35.57807855764607
1739209772.5468094;-45.120503652039325
1739209772.546819;-45.120503652039325
1739209772.5468285;-31.141103565318943
1739209772.546838;-45.120503652039325
1739209772.5468476;-45.120503652039325
1739209772.546857;-45.120503652039325
1739209772.5468664;-45.120503652039325
1739209772.546876;-45.120503652039325
1739209772.5468855;-45.120503652039325
1739209772.546895;-45.120503652039325
1739209772.5469046;-31.141103565318915
1739209772.5469139;-35.57807855764607
1739209772.5469234;-45.120503652039325
1739209772.546933;-45.120503652039325
1739209772.5469425;-45.120503652039325
1739209772.546952;-45.120503652039325
1739209772.5469613;-38.13080360867914
1739209772.5469708;-45.120503652039325
1739209772.5469804;-45.120503652039325
1739209772.5469809;-45.120503652039325
1739209772.5469813;-45.120503652039325
1739209772.5469818;-45.120503652039325
1739209772.5469823;-45.120503652039325
1739209772.5469825;-38.13080360867914
1739209772.546983;-38.13080360867914
1739209772.5469835;-35.57807855764607
1739209772.546984;-45.120503652039325
1739209772.5469844;-45.120503652039325
1739209772.546985;-38.13080360867914
1739209772.5469854;-45.120503652039325
1739209772.5469859;-45.120503652039325
1739209772.5469863;-38.13080360867914
1739209772.5469868;-38.13080360867914
1739209772.546987;-45.120503652039325
1739209772.5469875;-27.8777449560314
1739209772.546988;-29.438486411369333
1739209772.5469885;-45.120503652039325
1739209772.546989;-38.13080360867914
1739209772.5469894;-38.13080360867914
1739209772.54699;-45.120503652039325
1739209772.5469904;-33.981070128970906
1739209772.5469909;-35.57807855764607
1739209772.5469913;-45.120503652039325
1739209772.5469916;-45.120503652039325
1739209772.546992;-38.13080360867914
1739209772.5469925;-38.13080360867914
1739209772.546993;-38.13080360867914
1739209772.5469935;-38.13080360867914
1739209772.546994;-38.13080360867914
1739209772.5469944;-38.13080360867914
1739209772.546995;-38.13080360867914
1739209772.5469954;-45.120503652039325
1739209772.5469959;-38.13080360867914
1739209772.546996;-33.981070128970906
1739209772.5469966;-38.13080360867914
1739209772.546997;-45.120503652039325
1739209772.5469975;-32.816014438256545
1739209772.546998;-38.13080360867914
1739209772.5469985;-38.13080360867914
1739209772.546999;-38.13080360867914
1739209772.5469995;-38.13080360867914
1739209772.547;-32.816014438256545
1739209772.5470004;-38.13080360867914
1739209772.5470006;-38.13080360867914
1739209772.5470011;-38.13080360867914
1739209772.5470016;-35.57807855764607
1739209772.547002;-45.120503652039325
1739209772.5470026;-45.120503652039325
1739209772.547003;-35.57807855764607
1739209772.5470035;-35.57807855764607
1739209772.547004;-38.13080360867914
1739209772.5470045;-38.13080360867914
1739209772.547005;-38.13080360867914
1739209772.5470052;-38.13080360867914
1739209772.5470057;-38.13080360867914
1739209772.5470061;-38.13080360867914
1739209772.5470066;-38.13080360867914
1739209772.547007;-35.57807855764607
1739209772.5470076;-45.120503652039325
1739209772.547008;-45.120503652039325
1739209772.5470085;-45.120503652039325
1739209772.547009;-45.120503652039325
1739209772.5470095;-45.120503652039325
1739209772.5470097;-38.13080360867914
1739209772.5470102;-38.13080360867914
1739209772.5470107;-33.981070128970906
1739209772.5470111;-33.981070128970906
1739209772.5470116;-38.13080360867914
1739209772.547012;-45.120503652039325
1739209772.5470126;-35.57807855764607
1739209772.547013;-45.120503652039325
1739209772.5470135;-31.141103565318915
1739209772.547014;-33.981070128970906
1739209772.5470142;-45.120503652039325
1739209772.5470147;-45.120503652039325
1739209772.5470152;-38.13080360867914
1739209772.5470157;-38.13080360867914
1739209772.5470161;-38.13080360867914
1739209772.5470166;-38.13080360867914
1739209772.547017;-45.120503652039325
1739209772.5470176;-45.120503652039325
1739209772.547018;-45.120503652039325
1739209772.5470185;-45.120503652039325
1739209772.5470188;-45.120503652039325
1739209772.5470192;-45.120503652039325
1739209772.5470197;-38.13080360867914
1739209772.5470202;-38.13080360867914
1739209772.5470207;-35.57807855764607
1739209772.5470212;-33.981070128970906
1739209772.5470216;-33.981070128970906
1739209772.547022;-38.13080360867914
1739209772.5470226;-38.13080360867914
1739209772.547023;-32.816014438256545
1739209772.5470233;-38.13080360867914
1739209772.5470238;-45.120503652039325
1739209772.5470243;-31.141103565318915
1739209772.5470247;-33.981070128970906
1739209772.5470252;-38.13080360867914
1739209772.5470257;-45.120503652039325
1739209772.5470262;-45.120503652039325
1739209772.5470266;-35.57807855764607
1739209772.547027;-35.57807855764607
1739209772.5470276;-38.13080360867914
1739209772.5470278;-31.14110356531892
1739209772.5470283;-30.49652367304973
1739209772.5470288;-33.981070128970906
1739209772.5470293;-45.120503652039325
1739209772.5470297;-38.13080360867914
1739209772.5470302;-33.981070128970906
1739209772.5470307;-33.981070128970906
1739209772.5470312;-38.13080360867914
1739209772.5470316;-38.13080360867914
1739209772.547032;-38.13080360867914
1739209772.5470324;-38.13080360867914
1739209772.5470328;-38.13080360867914
1739209772.5470333;-38.13080360867914
1739209772.5470338;-35.57807855764607
1739209772.5470343;-35.57807855764607
1739209772.5470347;-45.120503652039325
1739209772.5470352;-45.120503652039325
1739209772.5470357;-38.13080360867914
1739209772.5470362;-38.13080360867914
1739209772.5470366;-45.120503652039325
1739209772.547037;-45.120503652039325
1739209772.5470374;-45.120503652039325
1739209772.5470378;-35.57807855764607
1739209772.5470383;-38.13080360867914
1739209772.5470388;-38.13080360867914
1739209772.5470393;-31.141103565318915
1739209772.5470397;-38.13080360867914
1739209772.5470402;-45.120503652039325
1739209772.5470407;-38.13080360867914
1739209772.5470412;-45.120503652039325
1739209772.5470414;-38.13080360867914
1739209772.547042;-45.120503652039325
1739209772.5470424;-38.13080360867914
1739209772.5470428;-32.816014438256545
1739209772.5470433;-45.120503652039325
1739209772.5470438;-45.120503652039325
1739209772.5470443;-45.120503652039325
1739209772.5470448;-38.13080360867914
1739209772.5470452;-38.13080360867914
1739209772.5470457;-38.13080360867914
1739209772.547046;-38.13080360867914
1739209772.5470464;-27.267205301931607
1739209772.547047;-32.816014438256545
1739209772.5470474;-45.120503652039325
1739209772.5470479;-38.13080360867914
1739209772.5470483;-45.120503652039325
1739209772.5470488;-45.120503652039325
1739209772.5470493;-38.13080360867914
1739209772.5470498;-38.13080360867914
1739209772.5470502;-35.57807855764607
1739209772.5470505;-45.120503652039325
1739209772.547051;-38.13080360867914
1739209772.5470514;-38.13080360867914
1739209772.547052;-35.57807855764607
1739209772.5470524;-35.57807855764607
1739209772.5470529;-38.13080360867914
1739209772.5470533;-38.13080360867914
1739209772.5470538;-33.981070128970906
1739209772.5470543;-38.13080360867914
1739209772.5470548;-38.13080360867914
1739209772.547055;-38.13080360867914
1739209772.5470555;-38.13080360867914
1739209772.547056;-32.816014438256545
1739209772.5470564;-45.120503652039325
1739209772.547057;-45.120503652039325
1739209772.5470574;-33.981070128970906
1739209772.5470579;-38.13080360867914
1739209772.5470583;-33.981070128970906
1739209772.5470588;-45.120503652039325
1739209772.547059;-38.13080360867914
1739209772.5470595;-45.120503652039325
1739209772.54706;-38.13080360867914
1739209772.5470605;-38.13080360867914
1739209772.547061;-38.13080360867914
1739209772.5470614;-38.13080360867914
1739209772.547062;-45.120503652039325
1739209772.5470624;-45.120503652039325
1739209772.5470629;-38.13080360867914
1739209772.5470634;-30.49652367304973
1739209772.5470636;-45.120503652039325
1739209772.547064;-45.120503652039325
1739209772.5470645;-38.13080360867914
1739209772.547065;-45.120503652039325
1739209772.5470655;-45.120503652039325
1739209772.547066;-35.57807855764607
1739209772.5470665;-38.13080360867914
1739209772.547067;-45.120503652039325
1739209772.5470674;-38.13080360867914
1739209772.5470679;-38.13080360867914
1739209772.547068;-45.120503652039325
1739209772.5470686;-45.120503652039325
1739209772.547069;-45.120503652039325
1739209772.5470695;-38.13080360867914
1739209772.54707;-38.13080360867914
1739209772.5470705;-45.120503652039325
1739209772.547071;-45.120503652039325
1739209772.5470715;-45.120503652039325
1739209772.547072;-38.13080360867914
1739209772.5470724;-38.13080360867914
1739209772.5470726;-45.120503652039325
1739209772.5470731;-45.120503652039325
1739209772.5470736;-45.120503652039325
1739209772.547074;-45.120503652039325
1739209772.5470746;-38.13080360867914
1739209772.547075;-35.57807855764607
1739209772.5470755;-38.13080360867914
1739209772.547076;-45.120503652039325
1739209772.5470765;-38.13080360867914
1739209772.547077;-45.120503652039325
1739209772.5470772;-45.120503652039325
1739209772.5470777;-45.120503652039325
1739209772.5470781;-38.13080360867914
1739209772.5470786;-45.120503652039325
1739209772.547079;-38.13080360867914
1739209772.5470796;-31.141103565318915
1739209772.54708;-38.13080360867914
1739209772.5470805;-45.120503652039325
1739209772.547081;-38.13080360867914
1739209772.5470815;-30.49652367304973
1739209772.5470817;-45.120503652039325
1739209772.5470822;-45.120503652039325
1739209772.5470827;-38.13080360867914
1739209772.5470831;-35.57807855764607
1739209772.5470836;-45.120503652039325
1739209772.547084;-45.120503652039325
1739209772.5470846;-45.120503652039325
1739209772.547085;-38.13080360867914
1739209772.5470855;-38.13080360867914
1739209772.547086;-45.120503652039325
1739209772.5470862;-45.120503652039325
1739209772.5470867;-38.13080360867914
1739209772.5470872;-45.120503652039325
1739209772.5470877;-45.120503652039325
1739209772.5470881;-38.13080360867914
1739209772.5470886;-38.13080360867914
1739209772.547089;-38.13080360867914
1739209772.5470896;-45.120503652039325
1739209772.54709;-35.57807855764607
1739209772.5470905;-26.487275050834715
1739209772.5470908;-38.13080360867914
1739209772.5470912;-45.120503652039325
1739209772.5470917;-35.57807855764607
1739209772.5470922;-35.57807855764607
1739209772.5470927;-45.120503652039325
1739209772.5470932;-45.120503652039325
1739209772.5470936;-45.120503652039325
1739209772.547094;-45.120503652039325
1739209772.5470946;-45.120503652039325
1739209772.547095;-45.120503652039325
1739209772.5470953;-45.120503652039325
1739209772.5470958;-45.120503652039325
1739209772.5470963;-38.13080360867914
1739209772.5470967;-45.120503652039325
1739209772.5470972;-38.13080360867914
1739209772.5470977;-38.13080360867914
1739209772.5470982;-45.120503652039325
1739209772.5470986;-45.120503652039325
1739209772.547099;-38.13080360867914
1739209772.5470996;-35.57807855764607
1739209772.5470998;-38.13080360867914
1739209772.5471003;-45.120503652039325
1739209772.5471008;-38.13080360867914
1739209772.5471013;-25.826314394896357
1739209772.5471017;-38.13080360867914
1739209772.5471022;-45.120503652039325
1739209772.5471027;-38.13080360867914
1739209772.5471032;-30.49652367304973
1739209772.5471036;-35.57807855764607
1739209772.5471041;-35.57807855764607
1739209772.5471044;-38.13080360867914
1739209772.5471048;-38.13080360867914
1739209772.5471053;-33.981070128970906
1739209772.5471058;-32.816014438256545
1739209772.5471063;-38.13080360867914
1739209772.5471067;-45.120503652039325
1739209772.5471072;-45.120503652039325
1739209772.5471077;-38.13080360867914
1739209772.5471082;-38.13080360867914
1739209772.5471087;-33.981070128970906
1739209772.547109;-33.981070128970906
1739209772.5471094;-38.13080360867914
1739209772.5471098;-45.120503652039325
1739209772.5471103;-35.57807855764607
1739209772.5471108;-45.120503652039325
1739209772.5471113;-45.120503652039325
1739209772.5471117;-45.120503652039325
1739209772.5471122;-38.13080360867914
1739209772.5471127;-33.981070128970906
1739209772.5471132;-45.120503652039325
1739209772.5471134;-38.13080360867914
1739209772.547114;-38.13080360867914
1739209772.5471144;-35.57807855764607
1739209772.5471148;-38.13080360867914
1739209772.5471153;-45.120503652039325
1739209772.5471158;-33.981070128970906
1739209772.5471163;-38.13080360867914
1739209772.5471168;-45.120503652039325
1739209772.5471172;-45.120503652039325
1739209772.5471177;-45.120503652039325
1739209772.547118;-45.120503652039325
1739209772.5471184;-38.13080360867914
1739209772.547119;-38.13080360867914
1739209772.5471194;-38.13080360867914
1739209772.5471199;-38.13080360867914
1739209772.5471203;-38.13080360867914
1739209772.5471208;-45.120503652039325
1739209772.5471213;-45.120503652039325
1739209772.5471218;-33.981070128970906
1739209772.5471222;-38.13080360867914
1739209772.5471225;-45.120503652039325
1739209772.547123;-45.120503652039325
1739209772.5471234;-45.120503652039325
1739209772.547124;-38.13080360867914
1739209772.5471244;-38.13080360867914
1739209772.5471249;-45.120503652039325
1739209772.5471253;-35.57807855764607
1739209772.5471258;-38.13080360867914
1739209772.5471263;-45.120503652039325
1739209772.5471268;-38.13080360867914
1739209772.547127;-45.120503652039325
1739209772.5471275;-38.13080360867914
1739209772.547128;-45.120503652039325
1739209772.5471284;-45.120503652039325
1739209772.547129;-45.120503652039325
1739209772.5471294;-38.13080360867914
1739209772.5471299;-35.57807855764607
1739209772.5471303;-35.57807855764607
1739209772.5471308;-32.816014438256545
1739209772.5471313;-38.13080360867914
1739209772.5471315;-45.120503652039325
1739209772.547132;-45.120503652039325
1739209772.5471325;-45.120503652039325
1739209772.547133;-45.120503652039325
1739209772.5471334;-45.120503652039325
1739209772.547134;-45.120503652039325
1739209772.5471344;-45.120503652039325
1739209772.5471349;-45.120503652039325
1739209772.5471354;-45.120503652039325
1739209772.5471356;-45.120503652039325
1739209772.547136;-45.120503652039325
1739209772.5471365;-45.120503652039325
1739209772.547137;-45.120503652039325
1739209772.5471375;-38.13080360867914
1739209772.547138;-38.13080360867914
1739209772.5471385;-45.120503652039325
1739209772.547139;-45.120503652039325
1739209772.5471394;-38.13080360867914
1739209772.54714;-33.981070128970906
1739209772.5471401;-45.120503652039325
1739209772.5471406;-45.120503652039325
1739209772.547141;-45.120503652039325
1739209772.5471416;-35.57807855764607
1739209772.547142;-38.13080360867914
1739209772.5471425;-38.13080360867914
1739209772.547143;-35.57807855764607
1739209772.5471435;-45.120503652039325
1739209772.547144;-45.120503652039325
1739209772.5471444;-38.13080360867914
1739209772.5471447;-35.57807855764607
1739209772.5471451;-38.13080360867914
1739209772.5471456;-45.120503652039325
1739209772.547146;-32.816014438256545
1739209772.5471466;-32.816014438256545
1739209772.547147;-38.13080360867914
1739209772.5471475;-38.13080360867914
1739209772.547148;-35.57807855764607
1739209772.5471485;-38.13080360867914
1739209772.547149;-31.141103565318893
1739209772.5471492;-31.141103565318893
1739209772.5471497;-45.120503652039325
1739209772.5471501;-45.120503652039325
1739209772.5471506;-32.816014438256545
1739209772.547151;-35.57807855764607
1739209772.5471516;-45.120503652039325
1739209772.547152;-45.120503652039325
1739209772.5471525;-45.120503652039325
1739209772.547153;-35.57807855764607
1739209772.5471535;-33.981070128970906
1739209772.5471537;-45.120503652039325
1739209772.5471542;-32.816014438256545
1739209772.5471547;-35.57807855764607
1739209772.5471551;-45.120503652039325
1739209772.5471556;-38.13080360867914
1739209772.547156;-45.120503652039325
1739209772.5471566;-38.13080360867914
1739209772.547157;-38.13080360867914
1739209772.5471575;-45.120503652039325
1739209772.547158;-45.120503652039325
1739209772.5471582;-38.13080360867914
1739209772.5471587;-38.13080360867914
1739209772.5471592;-45.120503652039325
1739209772.5471597;-32.816014438256545
1739209772.5471601;-28.21854285175415
1739209772.5471606;-45.120503652039325
1739209772.547161;-38.13080360867914
1739209772.5471616;-38.13080360867914
1739209772.547162;-38.13080360867914
1739209772.5471625;-38.13080360867914
1739209772.5471628;-38.13080360867914
1739209772.5471632;-45.120503652039325
1739209772.5471637;-33.981070128970956
1739209772.5471642;-35.57807855764607
1739209772.5471647;-45.120503652039325
1739209772.5471652;-38.13080360867914
1739209772.5471656;-45.120503652039325
1739209772.547166;-35.57807855764607
1739209772.5471666;-38.13080360867914
1739209772.547167;-38.13080360867914
1739209772.5471673;-29.438486411369333
1739209772.5471678;-45.120503652039325
1739209772.5471683;-45.120503652039325
1739209772.5471687;-38.13080360867914
1739209772.5471692;-45.120503652039325
1739209772.5471697;-38.13080360867914
1739209772.5471702;-35.57807855764607
1739209772.5471706;-45.120503652039325
1739209772.547171;-38.13080360867914
1739209772.5471716;-38.13080360867914
1739209772.5471718;-38.13080360867914
1739209772.5471723;-38.13080360867914
1739209772.5471728;-38.13080360867914
1739209772.5471733;-45.120503652039325
1739209772.5471737;-38.13080360867914
1739209772.5471742;-45.120503652039325
1739209772.5471747;-45.120503652039325
1739209772.5471752;-45.120503652039325
1739209772.5471756;-45.120503652039325
1739209772.5471761;-45.120503652039325
1739209772.5471764;-45.120503652039325
1739209772.5471768;-38.13080360867914
1739209772.5471773;-45.120503652039325
1739209772.5471778;-38.13080360867914
1739209772.5471783;-31.141103565318893
1739209772.5471787;-38.13080360867914
1739209772.5471792;-45.120503652039325
1739209772.5471797;-35.57807855764607
1739209772.5471802;-32.816014438256545
1739209772.5471807;-45.120503652039325
1739209772.547181;-45.120503652039325
1739209772.5471814;-45.120503652039325
1739209772.5471818;-45.120503652039325
1739209772.5471823;-45.120503652039325
1739209772.5471828;-45.120503652039325
1739209772.5471833;-38.13080360867914
1739209772.5471838;-45.120503652039325
1739209772.5471842;-45.120503652039325
1739209772.5471847;-38.13080360867914
1739209772.5471852;-38.13080360867914
1739209772.5471854;-38.13080360867914
1739209772.547186;-38.13080360867914
1739209772.5471864;-45.120503652039325
1739209772.5471869;-33.981070128970906
1739209772.5471873;-45.120503652039325
1739209772.5471878;-45.120503652039325
1739209772.5471883;-38.13080360867914
1739209772.5471888;-45.120503652039325
1739209772.5471892;-38.13080360867914
1739209772.5471897;-38.13080360867914
1739209772.54719;-38.13080360867914
1739209772.5471904;-45.120503652039325
1739209772.547191;-35.57807855764607
1739209772.5471914;-38.13080360867914
1739209772.5471919;-38.13080360867914
1739209772.5471923;-45.120503652039325
1739209772.5471928;-45.120503652039325
1739209772.5471933;-38.13080360867914
1739209772.5471938;-38.13080360867914
1739209772.5471942;-45.120503652039325
1739209772.5471945;-45.120503652039325
1739209772.547195;-38.13080360867914
1739209772.5471954;-38.13080360867914
1739209772.547196;-38.13080360867914
1739209772.5471964;-38.13080360867914
1739209772.5471969;-33.981070128970906
1739209772.5471973;-38.13080360867914
1739209772.5471978;-38.13080360867914
1739209772.5471983;-45.120503652039325
1739209772.5471988;-38.13080360867914
1739209772.547199;-32.816014438256545
1739209772.5471995;-45.120503652039325
1739209772.5472;-45.120503652039325
1739209772.5472004;-33.981070128970906
1739209772.547201;-45.120503652039325
1739209772.5472014;-45.120503652039325
1739209772.5472019;-31.141103565318915
1739209772.5472023;-35.57807855764607
1739209772.5472028;-45.120503652039325
1739209772.5472033;-45.120503652039325
1739209772.5472035;-45.120503652039325
1739209772.547204;-38.13080360867914
1739209772.5472045;-45.120503652039325
1739209772.547205;-38.13080360867914
1739209772.5472054;-45.120503652039325
1739209772.547206;-45.120503652039325
1739209772.5472064;-38.13080360867914
1739209772.5472069;-38.13080360867914
1739209772.5472074;-38.13080360867914
1739209772.5472078;-28.992665084841942
1739209772.547208;-45.120503652039325
1739209772.5472085;-45.120503652039325
1739209772.547209;-35.57807855764607
1739209772.5472095;-38.13080360867914
1739209772.54721;-38.13080360867914
1739209772.5472105;-45.120503652039325
1739209772.547211;-45.120503652039325
1739209772.5472114;-45.120503652039325
1739209772.547212;-45.120503652039325
1739209772.5472121;-38.13080360867914
1739209772.5472126;-45.120503652039325
1739209772.547213;-38.13080360867914
1739209772.5472136;-45.120503652039325
1739209772.547214;-35.57807855764607
1739209772.5472145;-38.13080360867914
1739209772.547215;-33.981070128970956
1739209772.5472155;-45.120503652039325
1739209772.547216;-33.981070128970906
1739209772.5472164;-45.120503652039325
1739209772.5472167;-38.13080360867914
1739209772.5472171;-45.120503652039325
1739209772.5472176;-45.120503652039325
1739209772.547218;-38.13080360867914
1739209772.5472186;-28.992665084841942
1739209772.547219;-38.13080360867914
1739209772.5472195;-35.57807855764607
1739209772.54722;-32.816014438256545
1739209772.5472205;-45.120503652039325
1739209772.547221;-45.120503652039325
1739209772.5472212;-38.13080360867914
1739209772.5472217;-45.120503652039325
1739209772.5472221;-45.120503652039325
1739209772.5472226;-45.120503652039325
1739209772.547223;-38.13080360867914
1739209772.5472236;-45.120503652039325
1739209772.547224;-38.13080360867914
1739209772.5472245;-38.13080360867914
1739209772.547225;-45.120503652039325
1739209772.5472255;-45.120503652039325
1739209772.5472257;-45.120503652039325
1739209772.5472262;-38.13080360867914
1739209772.5472267;-45.120503652039325
1739209772.5472271;-45.120503652039325
1739209772.5472276;-38.13080360867914
1739209772.547228;-35.57807855764607
1739209772.5472286;-45.120503652039325
1739209772.547229;-45.120503652039325
1739209772.5472295;-31.141103565318915
1739209772.54723;-38.13080360867914
1739209772.5472302;-38.13080360867914
1739209772.5472307;-45.120503652039325
1739209772.5472312;-45.120503652039325
1739209772.5472317;-45.120503652039325
1739209772.5472322;-38.13080360867914
1739209772.5472326;-45.120503652039325
1739209772.547233;-45.120503652039325
1739209772.5472336;-45.120503652039325
1739209772.547234;-38.13080360867914
1739209772.5472345;-45.120503652039325
1739209772.5472348;-35.57807855764607
1739209772.5472353;-35.57807855764607
1739209772.5472357;-45.120503652039325
1739209772.5472362;-45.120503652039325
1739209772.5472367;-38.13080360867914
1739209772.5472372;-35.57807855764607
1739209772.5472376;-38.13080360867914
1739209772.547238;-45.120503652039325
1739209772.5472386;-45.120503652039325
1739209772.547239;-38.13080360867914
1739209772.5472393;-38.13080360867914
1739209772.5472398;-45.120503652039325
1739209772.5472403;-38.13080360867914
1739209772.5472407;-45.120503652039325
1739209772.5472412;-45.120503652039325
1739209772.5472417;-45.120503652039325
1739209772.5472422;-38.13080360867914
1739209772.5472426;-38.13080360867914
1739209772.547243;-38.13080360867914
1739209772.5472436;-38.13080360867914
1739209772.5472438;-35.57807855764607
1739209772.5472443;-30.49652367304973
1739209772.5472448;-38.13080360867914
1739209772.5472453;-38.13080360867914
1739209772.5472457;-38.13080360867914
1739209772.5472462;-38.13080360867914
1739209772.5472467;-38.13080360867914
1739209772.5472472;-45.120503652039325
1739209772.5472476;-33.981070128970906
1739209772.5472481;-45.120503652039325
1739209772.5472484;-45.120503652039325
1739209772.5472488;-38.13080360867914
1739209772.5472493;-33.981070128970906
1739209772.5472498;-45.120503652039325
1739209772.5472503;-45.120503652039325
1739209772.5472507;-38.13080360867914
1739209772.5472512;-38.13080360867914
1739209772.5472517;-45.120503652039325
1739209772.5472522;-45.120503652039325
1739209772.5472527;-45.120503652039325
1739209772.547253;-45.120503652039325
1739209772.5472534;-38.13080360867914
1739209772.5472538;-45.120503652039325
1739209772.5472543;-45.120503652039325
1739209772.5472548;-38.13080360867914
1739209772.5472553;-26.991370085610722
1739209772.5472558;-38.13080360867914
1739209772.5472562;-45.120503652039325
1739209772.5472567;-45.120503652039325
1739209772.5472572;-38.13080360867914
1739209772.5472574;-38.13080360867914
1739209772.547258;-45.120503652039325
1739209772.5472584;-45.120503652039325
1739209772.5472589;-38.13080360867914
1739209772.5472593;-45.120503652039325
1739209772.5472598;-45.120503652039325
1739209772.5472603;-45.120503652039325
1739209772.5472608;-45.120503652039325
1739209772.5472612;-45.120503652039325
1739209772.5472617;-38.13080360867914
1739209772.547262;-45.120503652039325
1739209772.5472624;-28.992665084841942
1739209772.547263;-38.13080360867914
1739209772.5472634;-45.120503652039325
1739209772.5472639;-45.120503652039325
1739209772.5472643;-38.13080360867914
1739209772.5472648;-35.57807855764607
1739209772.5472653;-38.13080360867914
