CAN Message; 0x1a7:0000c96387ec074e
1739209592.9008214;-38.13080360867914
1739209592.9008255;-45.120503652039325
1739209592.9008296;-38.13080360867914
1739209592.9008336;-45.120503652039325
1739209592.9008377;-45.120503652039325
1739209592.9008417;-45.120503652039325
1739209592.9008458;-45.120503652039325
1739209592.9008498;-45.120503652039325
1739209592.9008539;-45.120503652039325
1739209592.9008577;-45.120503652039325
1739209592.9008617;-45.120503652039325
1739209592.9008658;-45.120503652039325
1739209592.9008698;-45.120503652039325
1739209592.900874;-45.120503652039325
1739209592.900878;-38.13080360867914
1739209592.900882;-38.13080360867914
1739209592.900886;-45.120503652039325
1739209592.90089;-45.120503652039325
1739209592.9008942;-45.120503652039325
1739209592.900898;-45.120503652039325
1739209592.900902;-38.13080360867914
1739209592.900906;-45.120503652039325
1739209592.9009101;-45.120503652039325
1739209592.9009142;-45.120503652039325
1739209592.9009182;-45.120503652039325
1739209592.9009223;-38.13080360867914
1739209592.9009264;-38.13080360867914
1739209592.9009304;-45.120503652039325
1739209592.9009345;-45.120503652039325
1739209592.9009383;-38.13080360867914
1739209592.9009423;-38.13080360867914
1739209592.9009464;-45.120503652039325
1739209592.9009504;-33.981070128970906
1739209592.9009545;-35.57807855764607
1739209592.9009585;-45.120503652039325
1739209592.9009626;-38.13080360867914
1739209592.9009666;-35.57807855764607
1739209592.9009707;-45.120503652039325
1739209592.9009748;-45.120503652039325
1739209592.9009786;-38.13080360867914
1739209592.9009826;-45.120503652039325
1739209592.9009867;-45.120503652039325
1739209592.9009907;-45.120503652039325
1739209592.9009948;-45.120503652039325
1739209592.9009988;-45.120503652039325
1739209592.901003;-38.13080360867914
1739209592.901007;-33.981070128970906
1739209592.901011;-45.120503652039325
1739209592.9010148;-38.13080360867914
1739209592.9010189;-32.816014438256545
1739209592.901023;-45.120503652039325
1739209592.901027;-45.120503652039325
1739209592.901031;-38.13080360867914
1739209592.901035;-38.13080360867914
1739209592.9010391;-45.120503652039325
1739209592.9010432;-38.13080360867914
1739209592.9010472;-45.120503652039325
1739209592.9010513;-45.120503652039325
1739209592.901055;-38.13080360867914
1739209592.9010592;-38.13080360867914
1739209592.9010632;-38.13080360867914
1739209592.9010673;-38.13080360867914
1739209592.9010713;-38.13080360867914
1739209592.9010754;-45.120503652039325
1739209592.9010794;-38.13080360867914
1739209592.9010835;-35.57807855764607
1739209592.9010875;-38.13080360867914
1739209592.9010916;-45.120503652039325
1739209592.9010954;-45.120503652039325
1739209592.9010994;-38.13080360867914
1739209592.9011035;-38.13080360867914
1739209592.9011075;-45.120503652039325
1739209592.9011116;-38.13080360867914
1739209592.9011157;-33.981070128970906
1739209592.9011197;-45.120503652039325
1739209592.9011238;-45.120503652039325
1739209592.9011278;-38.13080360867914
1739209592.9011319;-35.57807855764607
1739209592.9011357;-38.13080360867914
1739209592.9011397;-35.57807855764607
1739209592.9011438;-45.120503652039325
1739209592.9011478;-38.13080360867914
1739209592.901152;-38.13080360867914
1739209592.901156;-38.13080360867914
1739209592.90116;-35.57807855764607
1739209592.901164;-45.120503652039325
1739209592.901168;-33.981070128970906
1739209592.9011722;-45.120503652039325
1739209592.901176;-38.13080360867914
1739209592.90118;-38.13080360867914
1739209592.901184;-45.120503652039325
1739209592.9011881;-45.120503652039325
1739209592.9011922;-45.120503652039325
1739209592.9011962;-45.120503652039325
1739209592.9012003;-45.120503652039325
1739209592.9012043;-45.120503652039325
1739209592.9012084;-45.120503652039325
1739209592.9012122;-38.13080360867914
1739209592.9012163;-45.120503652039325
1739209592.9012203;-45.120503652039325
1739209592.9012244;-45.120503652039325
1739209592.9012284;-38.13080360867914
1739209592.9012325;-45.120503652039325
1739209592.9012365;-38.13080360867914
1739209592.9012406;-38.13080360867914
1739209592.9012446;-38.13080360867914
1739209592.9012487;-33.981070128970906
1739209592.9012525;-45.120503652039325
1739209592.9012566;-45.120503652039325
1739209592.9012606;-38.13080360867914
1739209592.9012647;-35.57807855764607
1739209592.9012687;-38.13080360867914
1739209592.9012728;-45.120503652039325
1739209592.9012768;-38.13080360867914
1739209592.9012809;-27.877744956031414
1739209592.901285;-45.120503652039325
1739209592.901289;-33.981070128970906
1739209592.9012928;-33.981070128970906
1739209592.9012969;-38.13080360867914
1739209592.901301;-45.120503652039325
1739209592.901305;-45.120503652039325
1739209592.901309;-45.120503652039325
1739209592.901313;-31.141103565318915
1739209592.9013171;-35.57807855764607
1739209592.9013212;-45.120503652039325
1739209592.9013252;-45.120503652039325
1739209592.9013293;-38.13080360867914
1739209592.901333;-45.120503652039325
1739209592.9013371;-35.57807855764607
1739209592.9013412;-32.816014438256545
1739209592.9013453;-38.13080360867914
1739209592.9013493;-45.120503652039325
1739209592.9013534;-38.13080360867914
1739209592.9013574;-32.816014438256545
1739209592.9013615;-38.13080360867914
1739209592.9013655;-38.13080360867914
1739209592.9013693;-35.57807855764607
1739209592.9013734;-45.120503652039325
1739209592.9013774;-33.981070128970906
1739209592.9013815;-38.13080360867914
1739209592.9013855;-45.120503652039325
1739209592.9013896;-45.120503652039325
1739209592.9013937;-33.981070128970906
1739209592.9013977;-45.120503652039325
1739209592.9014018;-38.13080360867914
1739209592.9014058;-35.57807855764607
1739209592.9014096;-26.991370085610747
1739209592.9014137;-45.120503652039325
1739209592.9014177;-38.13080360867914
1739209592.9014218;-38.13080360867914
1739209592.9014258;-38.13080360867914
1739209592.90143;-35.57807855764607
1739209592.901434;-38.13080360867914
1739209592.901438;-45.120503652039325
1739209592.901442;-28.992665084841942
1739209592.901446;-38.13080360867914
1739209592.90145;-45.120503652039325
1739209592.901454;-45.120503652039325
1739209592.901458;-38.13080360867914
1739209592.901462;-45.120503652039325
1739209592.9014661;-45.120503652039325
1739209592.9014702;-45.120503652039325
1739209592.9014742;-38.13080360867914
1739209592.9014783;-45.120503652039325
1739209592.9014823;-45.120503652039325
1739209592.9014864;-35.57807855764607
1739209592.9014902;-38.13080360867914
1739209592.9014943;-38.13080360867914
1739209592.9014983;-45.120503652039325
1739209592.9015024;-35.57807855764607
1739209592.9015064;-38.13080360867914
1739209592.9015105;-45.120503652039325
1739209592.9015145;-38.13080360867914
1739209592.9015186;-38.13080360867914
1739209592.9015226;-45.120503652039325
1739209592.9015265;-38.13080360867914
1739209592.9015305;-38.13080360867914
1739209592.9015346;-45.120503652039325
1739209592.9015386;-38.13080360867914
1739209592.9015427;-35.57807855764607
1739209592.9015467;-38.13080360867914
1739209592.9015508;-45.120503652039325
1739209592.9015548;-38.13080360867914
1739209592.9015589;-45.120503652039325
1739209592.901563;-45.120503652039325
1739209592.9015667;-45.120503652039325
1739209592.9015708;-45.120503652039325
1739209592.9015749;-33.981070128970906
1739209592.901579;-38.13080360867914
1739209592.901583;-45.120503652039325
1739209592.901587;-38.13080360867914
1739209592.901591;-35.57807855764607
1739209592.901595;-45.120503652039325
1739209592.9015992;-38.13080360867914
1739209592.9016032;-33.981070128970906
1739209592.901607;-45.120503652039325
1739209592.901611;-45.120503652039325
1739209592.9016151;-35.57807855764607
1739209592.9016192;-45.120503652039325
1739209592.9016232;-45.120503652039325
1739209592.9016273;-45.120503652039325
1739209592.9016314;-35.57807855764607
1739209592.9016354;-38.13080360867914
1739209592.9016395;-38.13080360867914
1739209592.9016435;-35.57807855764607
1739209592.9016473;-35.57807855764607
1739209592.9016514;-38.13080360867914
1739209592.9016554;-38.13080360867914
1739209592.9016595;-38.13080360867914
1739209592.9016635;-45.120503652039325
1739209592.9016676;-33.981070128970906
1739209592.9016716;-38.13080360867914
1739209592.9016757;-45.120503652039325
1739209592.9016798;-45.120503652039325
1739209592.9016836;-38.13080360867914
1739209592.9016876;-45.120503652039325
1739209592.9016917;-38.13080360867914
1739209592.9016957;-45.120503652039325
1739209592.9016998;-45.120503652039325
1739209592.9017038;-45.120503652039325
1739209592.901708;-45.120503652039325
1739209592.901712;-38.13080360867914
1739209592.901716;-45.120503652039325
1739209592.90172;-45.120503652039325
1739209592.9017239;-45.120503652039325
1739209592.901728;-38.13080360867914
1739209592.901732;-38.13080360867914
1739209592.901736;-45.120503652039325
1739209592.90174;-38.13080360867914
1739209592.9017441;-38.13080360867914
1739209592.9017482;-45.120503652039325
1739209592.9017522;-45.120503652039325
1739209592.9017563;-45.120503652039325
1739209592.9017603;-45.120503652039325
1739209592.9017642;-38.13080360867914
1739209592.9017682;-45.120503652039325
1739209592.9017723;-45.120503652039325
1739209592.9017763;-45.120503652039325
1739209592.9017804;-45.120503652039325
1739209592.9017844;-38.13080360867914
1739209592.9017885;-45.120503652039325
1739209592.9017925;-45.120503652039325
1739209592.9017966;-38.13080360867914
1739209592.9018006;-35.57807855764607
1739209592.9018044;-45.120503652039325
1739209592.9018085;-45.120503652039325
1739209592.9018126;-45.120503652039325
1739209592.9018166;-45.120503652039325
1739209592.9018207;-33.981070128970906
1739209592.9018247;-45.120503652039325
1739209592.9018288;-45.120503652039325
1739209592.9018328;-45.120503652039325
1739209592.9018369;-45.120503652039325
1739209592.9018407;-38.13080360867914
1739209592.9018447;-38.13080360867914
1739209592.9018488;-35.57807855764607
1739209592.9018528;-38.13080360867914
1739209592.901857;-45.120503652039325
1739209592.901861;-45.120503652039325
1739209592.901865;-38.13080360867914
1739209592.901869;-35.57807855764607
1739209592.901873;-38.13080360867914
1739209592.9018772;-45.120503652039325
1739209592.901881;-45.120503652039325
1739209592.901885;-38.13080360867914
1739209592.901889;-45.120503652039325
1739209592.9018931;-38.13080360867914
1739209592.9018972;-38.13080360867914
1739209592.9019012;-45.120503652039325
1739209592.9019053;-45.120503652039325
1739209592.9019094;-38.13080360867914
1739209592.9019134;-35.57807855764607
1739209592.9019175;-38.13080360867914
1739209592.9019213;-45.120503652039325
1739209592.9019253;-45.120503652039325
1739209592.9019294;-45.120503652039325
1739209592.9019334;-38.13080360867914
1739209592.9019375;-45.120503652039325
1739209592.9019415;-38.13080360867914
1739209592.9019456;-45.120503652039325
1739209592.9019496;-45.120503652039325
1739209592.9019537;-38.13080360867914
1739209592.9019578;-38.13080360867914
1739209592.9019616;-45.120503652039325
1739209592.9019656;-33.981070128970906
1739209592.9019697;-35.57807855764607
1739209592.9019737;-38.13080360867914
1739209592.9019778;-33.981070128970906
1739209592.9019818;-45.120503652039325
1739209592.901986;-45.120503652039325
1739209592.90199;-38.13080360867914
1739209592.901994;-38.13080360867914
1739209592.9019978;-38.13080360867914
1739209592.9020019;-45.120503652039325
1739209592.902006;-38.13080360867914
1739209592.90201;-38.13080360867914
1739209592.902014;-38.13080360867914
1739209592.902018;-35.57807855764607
1739209592.9020221;-38.13080360867914
1739209592.9020262;-45.120503652039325
1739209592.9020302;-45.120503652039325
1739209592.9020343;-45.120503652039325
1739209592.902038;-45.120503652039325
1739209592.9020422;-45.120503652039325
1739209592.9020462;-33.981070128970906
1739209592.9020503;-35.57807855764607
1739209592.9020543;-38.13080360867914
1739209592.9020584;-45.120503652039325
1739209592.9020624;-33.981070128970906
1739209592.9020665;-31.141103565318893
1739209592.9020705;-33.981070128970906
1739209592.9020746;-45.120503652039325
1739209592.9020784;-38.13080360867914
1739209592.9020824;-45.120503652039325
1739209592.9020865;-45.120503652039325
1739209592.9020905;-35.57807855764607
1739209592.9020946;-33.981070128970906
1739209592.9020987;-38.13080360867914
1739209592.9021027;-45.120503652039325
1739209592.9021068;-45.120503652039325
1739209592.9021108;-35.57807855764607
1739209592.9021149;-35.57807855764607
1739209592.9021187;-45.120503652039325
1739209592.9021227;-38.13080360867914
1739209592.9021268;-28.58837851428586
1739209592.9021308;-38.13080360867914
1739209592.902135;-38.13080360867914
1739209592.902139;-45.120503652039325
1739209592.902143;-38.13080360867914
1739209592.902147;-38.13080360867914
1739209592.902151;-45.120503652039325
1739209592.902155;-45.120503652039325
1739209592.902159;-32.816014438256545
1739209592.902163;-45.120503652039325
1739209592.902167;-45.120503652039325
1739209592.9021711;-45.120503652039325
1739209592.9021752;-38.13080360867914
1739209592.9021792;-45.120503652039325
1739209592.9021833;-38.13080360867914
1739209592.9021873;-35.57807855764607
1739209592.9021914;-27.267205301931607
1739209592.9021952;-33.981070128970906
1739209592.9021993;-38.13080360867914
1739209592.9022033;-35.57807855764607
1739209592.9022074;-38.13080360867914
1739209592.9022114;-38.13080360867914
1739209592.9022155;-33.981070128970906
1739209592.9022195;-38.13080360867914
1739209592.9022236;-35.57807855764607
1739209592.9022276;-38.13080360867914
1739209592.9022317;-38.13080360867914
1739209592.9022355;-45.120503652039325
1739209592.9022396;-45.120503652039325
1739209592.9022436;-38.13080360867914
1739209592.9022477;-38.13080360867914
1739209592.9022517;-45.120503652039325
1739209592.9022558;-28.992665084841942
1739209592.9022598;-31.141103565318915
1739209592.9022639;-45.120503652039325
1739209592.902268;-33.981070128970906
1739209592.902272;-32.816014438256545
1739209592.9022758;-38.13080360867914
1739209592.9022799;-38.13080360867914
1739209592.902284;-38.13080360867914
1739209592.902288;-32.81601443825658
1739209592.902292;-45.120503652039325
1739209592.902296;-45.120503652039325
1739209592.9023001;-45.120503652039325
1739209592.9023042;-45.120503652039325
1739209592.9023082;-45.120503652039325
1739209592.902312;-45.120503652039325
1739209592.902316;-45.120503652039325
1739209592.9023201;-33.981070128970906
1739209592.9023242;-29.438486411369333
1739209592.9023283;-38.13080360867914
1739209592.9023323;-45.120503652039325
1739209592.9023364;-38.13080360867914
1739209592.9023404;-38.13080360867914
1739209592.9023445;-38.13080360867914
1739209592.9023485;-38.13080360867914
1739209592.9023523;-35.57807855764607
1739209592.9023564;-35.57807855764607
1739209592.9023604;-45.120503652039325
1739209592.9023645;-45.120503652039325
1739209592.9023685;-38.13080360867914
1739209592.9023726;-35.57807855764607
1739209592.9023767;-45.120503652039325
1739209592.9023807;-45.120503652039325
1739209592.9023848;-45.120503652039325
1739209592.9023888;-45.120503652039325
1739209592.9023926;-45.120503652039325
1739209592.9023967;-45.120503652039325
1739209592.9024007;-38.13080360867914
1739209592.9024048;-45.120503652039325
1739209592.9024088;-33.981070128970906
1739209592.902413;-45.120503652039325
1739209592.902417;-32.816014438256545
1739209592.902421;-27.8777449560314
1739209592.902425;-45.120503652039325
1739209592.902429;-38.13080360867914
1739209592.902433;-32.816014438256545
1739209592.902437;-38.13080360867914
1739209592.902441;-45.120503652039325
1739209592.902445;-45.120503652039325
1739209592.9024491;-45.120503652039325
1739209592.9024532;-45.120503652039325
1739209592.9024572;-38.13080360867914
1739209592.9024613;-45.120503652039325
1739209592.9024653;-45.120503652039325
1739209592.9024692;-38.13080360867914
1739209592.9024732;-38.13080360867914
1739209592.9024773;-45.120503652039325
1739209592.9024813;-38.13080360867914
1739209592.9024854;-35.57807855764607
1739209592.9024894;-38.13080360867914
1739209592.9024935;-38.13080360867914
1739209592.9024975;-45.120503652039325
1739209592.9025016;-45.120503652039325
1739209592.9025056;-38.13080360867914
1739209592.9025095;-45.120503652039325
1739209592.9025135;-45.120503652039325
1739209592.9025176;-32.816014438256545
1739209592.9025216;-45.120503652039325
1739209592.9025257;-45.120503652039325
1739209592.9025297;-38.13080360867914
1739209592.9025338;-45.120503652039325
1739209592.9025378;-45.120503652039325
1739209592.9025419;-45.120503652039325
1739209592.902546;-38.13080360867914
1739209592.9025497;-45.120503652039325
1739209592.9025538;-38.13080360867914
1739209592.9025578;-33.981070128970906
1739209592.902562;-45.120503652039325
1739209592.902566;-33.981070128970906
1739209592.90257;-33.981070128970906
1739209592.902574;-45.120503652039325
1739209592.902578;-38.13080360867914
1739209592.9025822;-35.57807855764607
1739209592.9025862;-45.120503652039325
1739209592.90259;-45.120503652039325
1739209592.902594;-38.13080360867914
1739209592.9025981;-38.13080360867914
1739209592.9026022;-38.13080360867914
1739209592.9026062;-38.13080360867914
1739209592.9026103;-45.120503652039325
1739209592.9026144;-45.120503652039325
1739209592.9026184;-45.120503652039325
1739209592.9026225;-45.120503652039325
1739209592.9026263;-38.13080360867914
1739209592.9026303;-38.13080360867914
1739209592.9026344;-38.13080360867914
1739209592.9026384;-38.13080360867914
1739209592.9026425;-38.13080360867914
1739209592.9026465;-35.57807855764607
1739209592.9026506;-33.981070128970906
1739209592.9026546;-45.120503652039325
1739209592.9026587;-38.13080360867914
1739209592.9026628;-38.13080360867914
1739209592.9026666;-45.120503652039325
1739209592.9026706;-45.120503652039325
1739209592.9026747;-38.13080360867914
1739209592.9026787;-35.57807855764607
1739209592.9026828;-45.120503652039325
1739209592.9026868;-38.13080360867914
1739209592.902691;-38.13080360867914
1739209592.902695;-38.13080360867914
1739209592.902699;-33.981070128970906
1739209592.902703;-45.120503652039325
1739209592.9027069;-45.120503652039325
1739209592.902711;-38.13080360867914
1739209592.902715;-33.981070128970906
1739209592.902719;-45.120503652039325
1739209592.902723;-45.120503652039325
1739209592.9027271;-45.120503652039325
1739209592.9027312;-38.13080360867914
1739209592.9027352;-32.816014438256545
1739209592.9027393;-38.13080360867914
1739209592.9027433;-38.13080360867914
1739209592.9027472;-33.981070128970906
1739209592.9027512;-35.57807855764607
1739209592.9027553;-45.120503652039325
1739209592.9027593;-38.13080360867914
1739209592.9027634;-33.981070128970906
1739209592.9027674;-45.120503652039325
1739209592.9027715;-38.13080360867914
1739209592.9027755;-35.57807855764607
1739209592.9027796;-33.981070128970906
1739209592.9027834;-45.120503652039325
1739209592.9027874;-45.120503652039325
1739209592.9027915;-31.141103565318915
1739209592.9027956;-33.981070128970906
1739209592.9027996;-45.120503652039325
1739209592.9028037;-45.120503652039325
1739209592.9028077;-38.13080360867914
1739209592.9028118;-38.13080360867914
1739209592.9028158;-45.120503652039325
1739209592.9028199;-38.13080360867914
1739209592.9028237;-38.13080360867914
1739209592.9028277;-38.13080360867914
1739209592.9028318;-35.57807855764607
1739209592.9028358;-38.13080360867914
1739209592.90284;-45.120503652039325
1739209592.902844;-28.992665084841942
1739209592.902848;-38.13080360867914
1739209592.902852;-45.120503652039325
1739209592.902856;-38.13080360867914
1739209592.9028602;-35.57807855764607
1739209592.902864;-45.120503652039325
1739209592.902868;-45.120503652039325
1739209592.902872;-35.57807855764607
1739209592.9028761;-29.438486411369347
1739209592.9028802;-45.120503652039325
1739209592.9028842;-33.981070128970906
1739209592.9028883;-38.13080360867914
1739209592.9028924;-38.13080360867914
1739209592.9028964;-45.120503652039325
1739209592.9029005;-38.13080360867914
1739209592.9029043;-38.13080360867914
1739209592.9029083;-31.141103565318915
1739209592.9029124;-38.13080360867914
1739209592.9029164;-38.13080360867914
1739209592.9029205;-38.13080360867914
1739209592.9029245;-33.981070128970906
1739209592.9029286;-33.981070128970906
1739209592.9029326;-33.981070128970906
1739209592.9029367;-45.120503652039325
1739209592.9029405;-30.49652367304973
1739209592.9029446;-38.13080360867914
1739209592.9029486;-45.120503652039325
1739209592.9029527;-38.13080360867914
1739209592.9029567;-45.120503652039325
1739209592.9029608;-45.120503652039325
1739209592.9029648;-38.13080360867914
1739209592.902969;-38.13080360867914
1739209592.902973;-38.13080360867914
1739209592.902977;-45.120503652039325
1739209592.9029808;-38.13080360867914
1739209592.9029849;-35.57807855764607
1739209592.902989;-38.13080360867914
1739209592.902993;-38.13080360867914
1739209592.902997;-38.13080360867914
1739209592.903001;-45.120503652039325
1739209592.9030051;-33.981070128970906
1739209592.9030092;-45.120503652039325
1739209592.9030132;-45.120503652039325
1739209592.9030173;-38.13080360867914
1739209592.903021;-38.13080360867914
1739209592.9030252;-38.13080360867914
1739209592.9030292;-38.13080360867914
1739209592.9030333;-38.13080360867914
1739209592.9030373;-38.13080360867914
1739209592.9030414;-33.981070128970906
1739209592.9030454;-38.13080360867914
1739209592.9030495;-45.120503652039325
1739209592.9030535;-45.120503652039325
1739209592.9030576;-38.13080360867914
1739209592.9030614;-38.13080360867914
1739209592.9030654;-38.13080360867914
1739209592.9030695;-35.57807855764607
1739209592.9030735;-35.57807855764607
1739209592.9030776;-38.13080360867914
1739209592.9030807;-38.13080360867914
1739209592.9030836;-38.13080360867914
1739209592.9030867;-45.120503652039325
1739209592.9030895;-45.120503652039325
1739209592.9030926;-32.816014438256545
1739209592.9030955;-38.13080360867914
1739209592.9030986;-45.120503652039325
1739209592.9031014;-45.120503652039325
1739209592.9031045;-45.120503652039325
1739209592.9031074;-45.120503652039325
1739209592.9031105;-45.120503652039325
1739209592.9031134;-38.13080360867914
1739209592.9031165;-38.13080360867914
1739209592.9031193;-31.141103565318915
1739209592.9031224;-28.58837851428586
1739209592.9031253;-38.13080360867914
1739209592.9031284;-45.120503652039325
1739209592.9031312;-33.981070128970906
1739209592.9031343;-33.981070128970906
1739209592.9031372;-38.13080360867914
1739209592.9031403;-38.13080360867914
1739209592.9031432;-45.120503652039325
1739209592.9031463;-45.120503652039325
1739209592.9031491;-45.120503652039325
1739209592.9031522;-45.120503652039325
1739209592.903155;-45.120503652039325
1739209592.9031582;-33.981070128970906
1739209592.903161;-38.13080360867914
1739209592.9031641;-45.120503652039325
1739209592.903167;-38.13080360867914
1739209592.90317;-38.13080360867914
1739209592.903173;-45.120503652039325
1739209592.903176;-38.13080360867914
1739209592.903179;-38.13080360867914
1739209592.903182;-45.120503652039325
1739209592.903185;-33.981070128970906
1739209592.903188;-32.816014438256545
1739209592.9031909;-38.13080360867914
1739209592.903194;-32.816014438256545
1739209592.9031968;-45.120503652039325
1739209592.9032;-38.13080360867914
1739209592.9032028;-38.13080360867914
1739209592.9032059;-38.13080360867914
1739209592.9032087;-45.120503652039325
1739209592.9032118;-38.13080360867914
1739209592.9032147;-45.120503652039325
1739209592.9032178;-45.120503652039325
1739209592.9032207;-38.13080360867914
1739209592.9032238;-35.57807855764607
1739209592.9032266;-45.120503652039325
1739209592.9032297;-38.13080360867914
1739209592.9032326;-35.57807855764607
1739209592.9032357;-38.13080360867914
1739209592.9032385;-38.13080360867914
1739209592.9032416;-35.57807855764607
1739209592.9032445;-45.120503652039325
1739209592.9032476;-38.13080360867914
1739209592.9032505;-38.13080360867914
1739209592.9032536;-38.13080360867914
1739209592.9032564;-38.13080360867914
1739209592.9032595;-38.13080360867914
1739209592.9032624;-45.120503652039325
1739209592.9032655;-45.120503652039325
1739209592.9032683;-45.120503652039325
1739209592.9032714;-45.120503652039325
1739209592.9032745;-38.13080360867914
1739209592.9032774;-32.816014438256545
1739209592.9032805;-38.13080360867914
1739209592.9032834;-38.13080360867914
1739209592.9032865;-35.57807855764607
1739209592.9032893;-32.816014438256545
1739209592.9032924;-45.120503652039325
1739209592.9032953;-38.13080360867914
1739209592.9032984;-38.13080360867914
1739209592.9033012;-45.120503652039325
1739209592.9033043;-38.13080360867914
1739209592.9033072;-45.120503652039325
1739209592.9033103;-38.13080360867914
1739209592.9033132;-38.13080360867914
1739209592.9033163;-38.13080360867914
1739209592.9033191;-38.13080360867914
1739209592.9033222;-45.120503652039325
1739209592.903325;-35.57807855764607
1739209592.9033282;-38.13080360867914
1739209592.903331;-38.13080360867914
1739209592.9033341;-45.120503652039325
1739209592.903337;-38.13080360867914
1739209592.90334;-33.981070128970906
1739209592.903343;-38.13080360867914
1739209592.903346;-38.13080360867914
1739209592.903349;-38.13080360867914
1739209592.903352;-38.13080360867914
1739209592.903355;-45.120503652039325
1739209592.903358;-38.13080360867914
1739209592.9033608;-45.120503652039325
1739209592.903364;-38.13080360867914
1739209592.9033668;-45.120503652039325
1739209592.90337;-38.13080360867914
1739209592.9033728;-45.120503652039325
1739209592.9033759;-33.981070128970906
1739209592.9033787;-35.57807855764607
1739209592.9033818;-38.13080360867914
1739209592.9033847;-38.13080360867914
1739209592.9033878;-38.13080360867914
1739209592.9033906;-45.120503652039325
1739209592.9033937;-38.13080360867914
1739209592.9033966;-35.57807855764607
1739209592.9033997;-33.981070128970906
1739209592.9034026;-32.816014438256545
1739209592.9034057;-38.13080360867914
1739209592.9034085;-38.13080360867914
1739209592.9034116;-38.13080360867914
1739209592.9034145;-45.120503652039325
1739209592.9034176;-33.981070128970906
1739209592.9034204;-45.120503652039325
1739209592.9034235;-38.13080360867914
1739209592.9034264;-32.816014438256545
1739209592.9034295;-38.13080360867914
1739209592.9034324;-38.13080360867914
1739209592.9034355;-31.141103565318915
1739209592.9034383;-45.120503652039325
1739209592.9034414;-38.13080360867914
1739209592.9034443;-35.57807855764607
1739209592.9034474;-38.13080360867914
1739209592.9034503;-38.13080360867914
1739209592.9034534;-45.120503652039325
1739209592.9034562;-38.13080360867914
1739209592.9034593;-28.58837851428586
1739209592.9034624;-45.120503652039325
1739209592.9034653;-38.13080360867914
1739209592.9034684;-45.120503652039325
1739209592.9034712;-38.13080360867914
1739209592.9034743;-38.13080360867914
1739209592.9034772;-38.13080360867914
1739209592.9034803;-38.13080360867914
1739209592.9034832;-30.49652367304973
1739209592.9034863;-38.13080360867914
1739209592.903489;-38.13080360867914
1739209592.9034922;-45.120503652039325
1739209592.903495;-38.13080360867914
1739209592.9034982;-45.120503652039325
1739209592.903501;-45.120503652039325
1739209592.9035041;-38.13080360867914
1739209592.903507;-35.57807855764607
1739209592.90351;-45.120503652039325
1739209592.903513;-38.13080360867914
1739209592.903516;-45.120503652039325
1739209592.903519;-45.120503652039325
1739209592.903522;-45.120503652039325
1739209592.9035249;-38.13080360867914
1739209592.903528;-45.120503652039325
1739209592.9035308;-45.120503652039325
1739209592.903534;-35.57807855764607
1739209592.9035368;-45.120503652039325
1739209592.90354;-35.57807855764607
1739209592.9035428;-38.13080360867914
1739209592.9035459;-38.13080360867914
1739209592.9035487;-38.13080360867914
1739209592.9035518;-38.13080360867914
1739209592.9035547;-31.141103565318915
1739209592.9035578;-38.13080360867914
1739209592.9035606;-45.120503652039325
1739209592.9035637;-45.120503652039325
1739209592.9035666;-45.120503652039325
1739209592.9035697;-45.120503652039325
1739209592.9035726;-45.120503652039325
1739209592.9035757;-45.120503652039325
1739209592.9035785;-45.120503652039325
1739209592.9035816;-38.13080360867914
1739209592.9035845;-38.13080360867914
1739209592.9035876;-45.120503652039325
1739209592.9035904;-45.120503652039325
1739209592.9035935;-38.13080360867914
1739209592.9035964;-38.13080360867914
1739209592.9035995;-38.13080360867914
1739209592.9036024;-28.992665084841942
1739209592.9036055;-33.981070128970906
1739209592.9036083;-45.120503652039325
1739209592.9036114;-45.120503652039325
1739209592.9036143;-38.13080360867914
1739209592.9036174;-45.120503652039325
1739209592.9036202;-45.120503652039325
1739209592.9036233;-32.816014438256545
1739209592.9036262;-35.57807855764607
1739209592.9036293;-45.120503652039325
1739209592.9036322;-45.120503652039325
1739209592.9036353;-45.120503652039325
1739209592.9036381;-45.120503652039325
1739209592.9036412;-38.13080360867914
1739209592.903644;-38.13080360867914
1739209592.9036472;-45.120503652039325
1739209592.9036503;-38.13080360867914
1739209592.9036531;-32.816014438256545
1739209592.9036562;-33.981070128970906
1739209592.903659;-45.120503652039325
1739209592.9036622;-38.13080360867914
1739209592.903665;-35.57807855764607
1739209592.9036682;-38.13080360867914
1739209592.903671;-45.120503652039325
1739209592.9036741;-33.981070128970906
1739209592.903677;-33.981070128970906
1739209592.90368;-45.120503652039325
1739209592.903683;-45.120503652039325
1739209592.903686;-38.13080360867914
1739209592.903689;-38.13080360867914
1739209592.903692;-45.120503652039325
1739209592.9036949;-45.120503652039325
1739209592.903698;-45.120503652039325
1739209592.9037008;-38.13080360867914
1739209592.903704;-38.13080360867914
1739209592.9037068;-45.120503652039325
1739209592.90371;-45.120503652039325
1739209592.9037127;-33.981070128970906
1739209592.9037158;-35.57807855764607
1739209592.9037187;-45.120503652039325
1739209592.9037218;-35.57807855764607
1739209592.9037247;-32.816014438256545
1739209592.9037278;-45.120503652039325
1739209592.9037306;-38.13080360867914
1739209592.9037337;-38.13080360867914
1739209592.9037366;-38.13080360867914
1739209592.9037397;-38.13080360867914
1739209592.9037426;-38.13080360867914
1739209592.9037457;-45.120503652039325
1739209592.9037485;-38.13080360867914
