CAN Message; 0x77:672742e93b5d2f59
1739209620.5482566;-45.120503652039325
1739209620.548266;-38.13080360867914
1739209620.5482755;-38.13080360867914
1739209620.548285;-38.13080360867914
1739209620.5482945;-38.13080360867914
1739209620.5483038;-33.981070128970906
1739209620.5483134;-38.13080360867914
1739209620.548323;-28.992665084841942
1739209620.5483322;-45.120503652039325
1739209620.5483418;-38.13080360867914
1739209620.5483513;-38.13080360867914
1739209620.5483608;-45.120503652039325
1739209620.5483701;-38.13080360867914
1739209620.5483797;-38.13080360867914
1739209620.5483892;-38.13080360867914
1739209620.5483985;-45.120503652039325
1739209620.548408;-45.120503652039325
1739209620.5484176;-35.57807855764607
1739209620.548427;-38.13080360867914
1739209620.5484364;-45.120503652039325
1739209620.548446;-38.13080360867914
1739209620.5484555;-38.13080360867914
1739209620.5484648;-35.57807855764607
1739209620.5484743;-38.13080360867914
1739209620.5484838;-38.13080360867914
1739209620.5484934;-33.981070128970906
1739209620.5485027;-45.120503652039325
1739209620.5485122;-45.120503652039325
1739209620.5485218;-45.120503652039325
1739209620.548531;-45.120503652039325
1739209620.5485406;-38.13080360867914
1739209620.5485501;-26.991370085610722
1739209620.5485597;-38.13080360867914
1739209620.548569;-38.13080360867914
1739209620.5485785;-45.120503652039325
1739209620.548588;-38.13080360867914
1739209620.5485973;-45.120503652039325
1739209620.5486069;-45.120503652039325
1739209620.5486164;-45.120503652039325
1739209620.548626;-38.13080360867914
1739209620.5486352;-45.120503652039325
1739209620.5486448;-45.120503652039325
1739209620.5486543;-45.120503652039325
1739209620.5486636;-45.120503652039325
1739209620.5486732;-38.13080360867914
1739209620.5486827;-45.120503652039325
1739209620.5486922;-45.120503652039325
1739209620.5487015;-30.49652367304973
1739209620.548711;-35.57807855764607
1739209620.5487206;-45.120503652039325
1739209620.5487301;-45.120503652039325
1739209620.5487394;-38.13080360867914
1739209620.548749;-45.120503652039325
1739209620.5487585;-45.120503652039325
1739209620.5487678;-45.120503652039325
1739209620.5487773;-45.120503652039325
1739209620.5487869;-45.120503652039325
1739209620.5487964;-45.120503652039325
1739209620.5488057;-45.120503652039325
1739209620.5488153;-35.57807855764607
1739209620.5488248;-35.57807855764607
1739209620.548834;-45.120503652039325
1739209620.5488436;-45.120503652039325
1739209620.5488532;-32.816014438256545
1739209620.5488627;-35.57807855764607
1739209620.548872;-45.120503652039325
1739209620.5488815;-45.120503652039325
1739209620.548891;-45.120503652039325
1739209620.5489004;-45.120503652039325
1739209620.54891;-45.120503652039325
1739209620.5489194;-33.981070128970906
1739209620.548929;-38.13080360867914
1739209620.5489383;-45.120503652039325
1739209620.5489478;-38.13080360867914
1739209620.5489573;-38.13080360867914
1739209620.5489666;-38.13080360867914
1739209620.5489762;-38.13080360867914
1739209620.5489857;-38.13080360867914
1739209620.5489953;-38.13080360867914
1739209620.5490046;-45.120503652039325
1739209620.549014;-45.120503652039325
1739209620.5490236;-35.57807855764607
1739209620.549033;-35.57807855764607
1739209620.5490425;-45.120503652039325
1739209620.549052;-45.120503652039325
1739209620.5490615;-35.57807855764607
1739209620.5490708;-38.13080360867914
1739209620.5490804;-45.120503652039325
1739209620.54909;-38.13080360867914
1739209620.5490992;-38.13080360867914
1739209620.5491087;-38.13080360867914
1739209620.5491183;-38.13080360867914
1739209620.5491278;-45.120503652039325
1739209620.549137;-38.13080360867914
1739209620.5491467;-35.57807855764607
1739209620.5491562;-45.120503652039325
1739209620.5491655;-45.120503652039325
1739209620.549175;-45.120503652039325
1739209620.5491846;-45.120503652039325
1739209620.549194;-45.120503652039325
1739209620.5492034;-45.120503652039325
1739209620.549213;-35.57807855764607
1739209620.5492225;-32.816014438256545
1739209620.549232;-45.120503652039325
1739209620.5492413;-38.13080360867914
1739209620.5492508;-38.13080360867914
1739209620.5492604;-45.120503652039325
1739209620.5492697;-38.13080360867914
1739209620.5492792;-45.120503652039325
1739209620.5492887;-38.13080360867914
1739209620.5492983;-45.120503652039325
1739209620.5493076;-45.120503652039325
1739209620.5493171;-45.120503652039325
1739209620.5493267;-45.120503652039325
1739209620.549336;-45.120503652039325
1739209620.5493455;-45.120503652039325
1739209620.549355;-45.120503652039325
1739209620.5493646;-38.13080360867914
1739209620.5493739;-38.13080360867914
1739209620.5493834;-45.120503652039325
1739209620.549393;-33.981070128970906
1739209620.5494022;-38.13080360867914
1739209620.5494118;-38.13080360867914
1739209620.5494213;-35.57807855764607
1739209620.5494308;-38.13080360867914
1739209620.5494401;-38.13080360867914
1739209620.5494497;-45.120503652039325
1739209620.5494592;-45.120503652039325
1739209620.5494685;-45.120503652039325
1739209620.549478;-45.120503652039325
1739209620.5494876;-45.120503652039325
1739209620.5494971;-45.120503652039325
1739209620.5495064;-45.120503652039325
1739209620.549516;-38.13080360867914
1739209620.5495255;-45.120503652039325
1739209620.5495348;-38.13080360867914
1739209620.5495443;-32.816014438256545
1739209620.5495539;-38.13080360867914
1739209620.5495634;-45.120503652039325
1739209620.5495727;-38.13080360867914
1739209620.5495822;-35.57807855764607
1739209620.5495918;-38.13080360867914
1739209620.549601;-45.120503652039325
1739209620.5496106;-33.981070128970906
1739209620.5496202;-45.120503652039325
1739209620.5496297;-45.120503652039325
1739209620.549639;-45.120503652039325
1739209620.5496485;-45.120503652039325
1739209620.549658;-38.13080360867914
1739209620.5496674;-38.13080360867914
1739209620.549677;-45.120503652039325
1739209620.5496864;-38.13080360867914
1739209620.549696;-38.13080360867914
1739209620.5497053;-45.120503652039325
1739209620.5497148;-38.13080360867914
1739209620.5497243;-38.13080360867914
1739209620.5497336;-38.13080360867914
1739209620.5497432;-45.120503652039325
1739209620.5497527;-38.13080360867914
1739209620.5497622;-38.13080360867914
1739209620.5497715;-45.120503652039325
1739209620.549781;-33.981070128970906
1739209620.5497906;-45.120503652039325
1739209620.5498002;-45.120503652039325
1739209620.5498095;-38.13080360867914
1739209620.549819;-38.13080360867914
1739209620.5498285;-45.120503652039325
1739209620.5498378;-45.120503652039325
1739209620.5498474;-45.120503652039325
1739209620.549857;-38.13080360867914
1739209620.5498664;-45.120503652039325
1739209620.5498757;-45.120503652039325
1739209620.5498853;-38.13080360867914
1739209620.5498948;-45.120503652039325
1739209620.549904;-45.120503652039325
1739209620.5499136;-45.120503652039325
1739209620.5499232;-38.13080360867914
1739209620.5499327;-38.13080360867914
1739209620.549942;-45.120503652039325
1739209620.5499516;-33.981070128970906
1739209620.549961;-38.13080360867914
1739209620.5499704;-38.13080360867914
1739209620.54998;-38.13080360867914
1739209620.5499895;-35.57807855764607
1739209620.549999;-35.57807855764607
1739209620.5500083;-45.120503652039325
1739209620.5500178;-45.120503652039325
1739209620.5500274;-38.13080360867914
1739209620.5500367;-45.120503652039325
1739209620.5500462;-45.120503652039325
1739209620.5500557;-45.120503652039325
1739209620.5500653;-35.57807855764607
1739209620.5500746;-38.13080360867914
1739209620.550084;-32.816014438256545
1739209620.5500937;-35.57807855764607
1739209620.550103;-45.120503652039325
1739209620.5501125;-33.981070128970906
1739209620.550122;-35.57807855764607
1739209620.5501316;-38.13080360867914
1739209620.5501409;-38.13080360867914
1739209620.5501504;-38.13080360867914
1739209620.55016;-38.13080360867914
1739209620.5501692;-38.13080360867914
1739209620.5501788;-38.13080360867914
1739209620.5501883;-38.13080360867914
1739209620.5501978;-45.120503652039325
1739209620.5502071;-45.120503652039325
1739209620.5502167;-45.120503652039325
1739209620.5502262;-45.120503652039325
1739209620.5502355;-45.120503652039325
1739209620.550245;-38.13080360867914
1739209620.5502546;-45.120503652039325
1739209620.5502641;-45.120503652039325
1739209620.5502734;-38.13080360867914
1739209620.550283;-38.13080360867914
1739209620.5502925;-38.13080360867914
1739209620.550302;-45.120503652039325
1739209620.5503113;-26.487275050834715
1739209620.5503209;-32.816014438256545
1739209620.5503304;-45.120503652039325
1739209620.5503397;-45.120503652039325
1739209620.5503492;-38.13080360867914
1739209620.5503588;-45.120503652039325
1739209620.5503683;-45.120503652039325
1739209620.5503776;-38.13080360867914
1739209620.5503871;-33.981070128970956
1739209620.5503967;-45.120503652039325
1739209620.550406;-45.120503652039325
1739209620.5504155;-45.120503652039325
1739209620.550425;-38.13080360867914
1739209620.5504346;-38.13080360867914
1739209620.550444;-38.13080360867914
1739209620.5504534;-45.120503652039325
1739209620.550463;-28.21854285175415
1739209620.5504723;-31.141103565318893
1739209620.5504818;-45.120503652039325
1739209620.5504913;-45.120503652039325
1739209620.5505009;-32.816014438256545
1739209620.5505102;-38.13080360867914
1739209620.5505197;-45.120503652039325
1739209620.5505292;-38.13080360867914
1739209620.5505385;-45.120503652039325
1739209620.550548;-45.120503652039325
1739209620.5505576;-35.57807855764607
1739209620.5505672;-45.120503652039325
1739209620.5505764;-45.120503652039325
1739209620.550586;-45.120503652039325
1739209620.5505955;-45.120503652039325
1739209620.5506048;-45.120503652039325
1739209620.5506144;-32.816014438256545
1739209620.550624;-32.816014438256545
1739209620.5506334;-45.120503652039325
1739209620.5506427;-45.120503652039325
1739209620.5506523;-35.57807855764607
1739209620.5506618;-35.57807855764607
1739209620.550671;-38.13080360867914
1739209620.5506806;-38.13080360867914
1739209620.5506902;-45.120503652039325
1739209620.5506997;-38.13080360867914
1739209620.550709;-45.120503652039325
1739209620.5507185;-45.120503652039325
1739209620.550728;-45.120503652039325
1739209620.5507374;-45.120503652039325
1739209620.550747;-45.120503652039325
1739209620.5507565;-38.13080360867914
1739209620.550766;-38.13080360867914
1739209620.5507753;-45.120503652039325
1739209620.5507848;-35.57807855764607
1739209620.5507944;-35.57807855764607
1739209620.5508037;-45.120503652039325
1739209620.5508132;-45.120503652039325
1739209620.5508227;-45.120503652039325
1739209620.5508323;-45.120503652039325
1739209620.5508416;-38.13080360867914
1739209620.550851;-31.141103565318915
1739209620.5508606;-35.57807855764607
1739209620.5508702;-38.13080360867914
1739209620.5508795;-33.981070128970906
1739209620.550889;-31.141103565318893
1739209620.5508986;-45.120503652039325
1739209620.5509079;-38.13080360867914
1739209620.5509174;-45.120503652039325
1739209620.550927;-33.981070128970956
1739209620.5509365;-45.120503652039325
1739209620.5509458;-45.120503652039325
1739209620.5509553;-45.120503652039325
1739209620.5509648;-45.120503652039325
1739209620.5509741;-33.981070128970906
1739209620.5509837;-45.120503652039325
1739209620.5509932;-38.13080360867914
1739209620.5510027;-27.267205301931607
1739209620.551012;-45.120503652039325
1739209620.5510216;-45.120503652039325
1739209620.551031;-45.120503652039325
1739209620.5510404;-38.13080360867914
1739209620.55105;-45.120503652039325
1739209620.5510595;-45.120503652039325
1739209620.551069;-38.13080360867914
1739209620.5510783;-38.13080360867914
1739209620.5510879;-45.120503652039325
1739209620.5510974;-45.120503652039325
1739209620.5511067;-38.13080360867914
1739209620.5511162;-38.13080360867914
1739209620.5511258;-38.13080360867914
1739209620.5511353;-45.120503652039325
1739209620.5511446;-35.57807855764607
1739209620.5511541;-38.13080360867914
1739209620.5511637;-38.13080360867914
1739209620.551173;-38.13080360867914
1739209620.5511825;-35.57807855764607
1739209620.551192;-38.13080360867914
1739209620.5512016;-45.120503652039325
1739209620.5512109;-45.120503652039325
1739209620.5512204;-38.13080360867914
1739209620.55123;-33.981070128970906
1739209620.5512393;-45.120503652039325
1739209620.5512488;-45.120503652039325
1739209620.5512583;-45.120503652039325
1739209620.5512679;-38.13080360867914
1739209620.5512772;-35.57807855764607
1739209620.5512867;-38.13080360867914
1739209620.5512962;-38.13080360867914
1739209620.5513055;-38.13080360867914
1739209620.551315;-45.120503652039325
1739209620.5513246;-38.13080360867914
1739209620.5513341;-38.13080360867914
1739209620.5513434;-45.120503652039325
1739209620.551353;-45.120503652039325
1739209620.5513625;-38.13080360867914
1739209620.551372;-45.120503652039325
1739209620.5513813;-33.981070128970906
1739209620.551391;-35.57807855764607
1739209620.5514004;-45.120503652039325
1739209620.5514097;-45.120503652039325
1739209620.5514193;-35.57807855764607
1739209620.5514288;-38.13080360867914
1739209620.5514383;-45.120503652039325
1739209620.5514476;-38.13080360867914
1739209620.5514572;-38.13080360867914
1739209620.5514667;-45.120503652039325
1739209620.551476;-38.13080360867914
1739209620.5514855;-45.120503652039325
1739209620.551495;-38.13080360867914
1739209620.5515046;-45.120503652039325
1739209620.551514;-45.120503652039325
1739209620.5515234;-38.13080360867914
1739209620.551533;-38.13080360867914
1739209620.5515423;-45.120503652039325
1739209620.5515518;-38.13080360867914
1739209620.5515614;-45.120503652039325
1739209620.551571;-45.120503652039325
1739209620.5515802;-45.120503652039325
1739209620.5515897;-45.120503652039325
1739209620.5515993;-45.120503652039325
1739209620.5516086;-38.13080360867914
1739209620.551618;-33.981070128970906
1739209620.5516276;-45.120503652039325
1739209620.5516372;-45.120503652039325
1739209620.5516465;-45.120503652039325
1739209620.551656;-35.57807855764607
1739209620.5516655;-38.13080360867914
1739209620.5516748;-38.13080360867914
1739209620.5516844;-38.13080360867914
1739209620.551694;-45.120503652039325
1739209620.5517035;-38.13080360867914
1739209620.5517128;-38.13080360867914
1739209620.5517223;-35.57807855764607
1739209620.5517318;-45.120503652039325
1739209620.5517411;-38.13080360867914
1739209620.5517507;-45.120503652039325
1739209620.5517602;-38.13080360867914
1739209620.5517697;-32.816014438256545
1739209620.551779;-45.120503652039325
1739209620.5517886;-38.13080360867914
1739209620.551798;-38.13080360867914
1739209620.5518074;-38.13080360867914
1739209620.551817;-38.13080360867914
1739209620.5518265;-45.120503652039325
1739209620.551836;-45.120503652039325
1739209620.5518453;-45.120503652039325
1739209620.5518548;-45.120503652039325
1739209620.5518644;-33.981070128970906
1739209620.5518737;-38.13080360867914
1739209620.5518832;-45.120503652039325
1739209620.5518928;-45.120503652039325
1739209620.5519023;-33.981070128970906
1739209620.5519116;-33.981070128970906
1739209620.5519211;-31.141103565318893
1739209620.5519307;-38.13080360867914
1739209620.5519402;-33.981070128970906
1739209620.5519495;-31.141103565318915
1739209620.551959;-38.13080360867914
1739209620.5519686;-38.13080360867914
1739209620.5519779;-45.120503652039325
1739209620.5519874;-38.13080360867914
1739209620.551997;-45.120503652039325
1739209620.5520065;-45.120503652039325
1739209620.5520158;-35.57807855764607
1739209620.5520253;-35.57807855764607
1739209620.5520349;-45.120503652039325
1739209620.5520442;-38.13080360867914
1739209620.5520537;-33.981070128970906
1739209620.5520632;-33.981070128970906
1739209620.5520728;-45.120503652039325
1739209620.552082;-45.120503652039325
1739209620.5520916;-32.816014438256545
1739209620.5521011;-35.57807855764607
1739209620.5521104;-35.57807855764607
1739209620.55212;-38.13080360867914
1739209620.5521295;-33.981070128970906
1739209620.552139;-35.57807855764607
1739209620.5521483;-30.49652367304973
1739209620.5521579;-33.981070128970906
1739209620.5521674;-38.13080360867914
1739209620.5521767;-31.141103565318915
1739209620.5521863;-33.981070128970906
1739209620.5521958;-38.13080360867914
1739209620.5522053;-45.120503652039325
1739209620.5522146;-35.57807855764607
1739209620.5522242;-38.13080360867914
1739209620.5522337;-45.120503652039325
1739209620.552243;-45.120503652039325
1739209620.5522525;-38.13080360867914
1739209620.552262;-45.120503652039325
1739209620.5522716;-45.120503652039325
1739209620.552281;-38.13080360867914
1739209620.5522904;-38.13080360867914
1739209620.5523;-31.141103565318893
1739209620.5523093;-31.141103565318893
1739209620.5523188;-45.120503652039325
1739209620.5523283;-45.120503652039325
1739209620.552338;-32.816014438256545
1739209620.5523472;-35.57807855764607
1739209620.5523567;-45.120503652039325
1739209620.5523663;-45.120503652039325
1739209620.5523756;-45.120503652039325
1739209620.552385;-45.120503652039325
1739209620.5523946;-45.120503652039325
1739209620.5524042;-45.120503652039325
1739209620.5524135;-45.120503652039325
1739209620.552423;-45.120503652039325
1739209620.5524325;-45.120503652039325
1739209620.5524418;-45.120503652039325
1739209620.5524514;-45.120503652039325
1739209620.552461;-45.120503652039325
1739209620.5524704;-35.57807855764607
1739209620.5524797;-38.13080360867914
1739209620.5524893;-45.120503652039325
1739209620.5524988;-45.120503652039325
1739209620.5525084;-38.13080360867914
1739209620.5525177;-38.13080360867914
1739209620.5525272;-31.141103565318893
1739209620.5525367;-30.49652367304973
1739209620.552546;-38.13080360867914
1739209620.5525556;-35.57807855764607
1739209620.552565;-35.57807855764607
1739209620.5525746;-38.13080360867914
1739209620.552584;-38.13080360867914
1739209620.5525935;-32.816014438256545
1739209620.552603;-45.120503652039325
1739209620.5526123;-33.981070128970956
1739209620.5526218;-38.13080360867914
1739209620.5526314;-38.13080360867914
1739209620.552641;-45.120503652039325
1739209620.5526502;-45.120503652039325
1739209620.5526597;-35.57807855764607
1739209620.5526693;-38.13080360867914
1739209620.5526786;-45.120503652039325
1739209620.5526881;-45.120503652039325
1739209620.5526977;-38.13080360867914
1739209620.5527072;-38.13080360867914
1739209620.5527165;-45.120503652039325
1739209620.552726;-45.120503652039325
1739209620.5527356;-35.57807855764607
1739209620.5527449;-35.57807855764607
1739209620.5527544;-45.120503652039325
1739209620.552764;-38.13080360867914
1739209620.5527735;-38.13080360867914
1739209620.5527828;-35.57807855764607
1739209620.5527923;-45.120503652039325
1739209620.5528018;-38.13080360867914
1739209620.5528111;-45.120503652039325
1739209620.5528207;-45.120503652039325
1739209620.5528302;-45.120503652039325
1739209620.5528398;-45.120503652039325
1739209620.552849;-45.120503652039325
1739209620.5528586;-33.981070128970906
1739209620.5528681;-45.120503652039325
1739209620.5528774;-45.120503652039325
1739209620.552887;-38.13080360867914
1739209620.5528965;-45.120503652039325
1739209620.552906;-38.13080360867914
1739209620.5529153;-38.13080360867914
1739209620.5529249;-45.120503652039325
1739209620.5529344;-45.120503652039325
1739209620.5529437;-38.13080360867914
1739209620.5529532;-33.981070128970906
1739209620.5529628;-38.13080360867914
1739209620.5529723;-45.120503652039325
1739209620.5529816;-33.981070128970906
1739209620.5529912;-38.13080360867914
1739209620.5530007;-45.120503652039325
1739209620.5530102;-38.13080360867914
1739209620.5530195;-32.816014438256545
1739209620.553029;-33.981070128970906
1739209620.5530386;-45.120503652039325
1739209620.553048;-38.13080360867914
1739209620.5530574;-33.981070128970906
1739209620.553067;-38.13080360867914
1739209620.5530765;-45.120503652039325
1739209620.5530858;-38.13080360867914
1739209620.5530953;-38.13080360867914
1739209620.5531049;-45.120503652039325
1739209620.5531142;-45.120503652039325
1739209620.5531237;-45.120503652039325
1739209620.5531332;-38.13080360867914
1739209620.5531428;-32.816014438256545
1739209620.553152;-38.13080360867914
1739209620.5531616;-45.120503652039325
1739209620.5531712;-45.120503652039325
1739209620.5531805;-38.13080360867914
1739209620.55319;-38.13080360867914
1739209620.5531995;-38.13080360867914
1739209620.553209;-38.13080360867914
1739209620.5532184;-38.13080360867914
1739209620.553228;-38.13080360867914
1739209620.5532374;-38.13080360867914
1739209620.5532467;-38.13080360867914
1739209620.5532563;-45.120503652039325
1739209620.5532658;-45.120503652039325
1739209620.5532753;-38.13080360867914
1739209620.5532846;-45.120503652039325
1739209620.5532942;-45.120503652039325
1739209620.5533037;-35.57807855764607
1739209620.553313;-38.13080360867914
1739209620.5533226;-45.120503652039325
1739209620.553332;-38.13080360867914
1739209620.5533416;-33.981070128970906
1739209620.553351;-33.981070128970906
1739209620.5533605;-45.120503652039325
1739209620.55337;-38.13080360867914
1739209620.5533793;-33.981070128970906
1739209620.5533888;-45.120503652039325
1739209620.5533984;-45.120503652039325
1739209620.553408;-38.13080360867914
1739209620.5534172;-35.57807855764607
1739209620.5534267;-38.13080360867914
1739209620.5534363;-45.120503652039325
1739209620.5534456;-38.13080360867914
1739209620.553455;-38.13080360867914
1739209620.5534647;-38.13080360867914
1739209620.5534742;-45.120503652039325
1739209620.5534835;-45.120503652039325
1739209620.553493;-38.13080360867914
1739209620.5535026;-35.57807855764607
1739209620.5535119;-45.120503652039325
1739209620.5535214;-33.981070128970906
1739209620.553531;-25.826314394896357
1739209620.5535405;-33.981070128970906
1739209620.5535498;-45.120503652039325
1739209620.5535593;-38.13080360867914
1739209620.5535688;-31.141103565318915
1739209620.5535784;-35.57807855764607
1739209620.5535877;-45.120503652039325
1739209620.5535972;-45.120503652039325
1739209620.5536067;-45.120503652039325
1739209620.553616;-45.120503652039325
1739209620.5536256;-45.120503652039325
1739209620.5536351;-45.120503652039325
1739209620.5536447;-38.13080360867914
1739209620.553654;-35.57807855764607
1739209620.5536635;-45.120503652039325
1739209620.553673;-45.120503652039325
1739209620.5536823;-35.57807855764607
1739209620.5536919;-38.13080360867914
1739209620.5537014;-45.120503652039325
1739209620.553711;-45.120503652039325
1739209620.5537202;-45.120503652039325
1739209620.5537298;-45.120503652039325
1739209620.5537393;-45.120503652039325
1739209620.5537486;-38.13080360867914
1739209620.5537581;-28.992665084841942
1739209620.5537677;-38.13080360867914
1739209620.5537772;-45.120503652039325
1739209620.5537865;-38.13080360867914
1739209620.553796;-35.57807855764607
1739209620.539089;-38.13080360867914
1739209620.5390942;-38.13080360867914
1739209620.5390997;-38.13080360867914
1739209620.5391052;-38.13080360867914
1739209620.5391107;-38.13080360867914
1739209620.539116;-38.13080360867914
1739209620.5391214;-38.13080360867914
1739209620.5391269;-38.13080360867914
1739209620.539132;-45.120503652039325
1739209620.5391376;-35.57807855764607
1739209620.539143;-38.13080360867914
1739209620.5391483;-45.120503652039325
1739209620.5391538;-45.120503652039325
1739209620.5391593;-35.57807855764607
1739209620.5391645;-38.13080360867914
1739209620.53917;-45.120503652039325
1739209620.5391755;-38.13080360867914
1739209620.5391808;-33.981070128970906
1739209620.5391862;-45.120503652039325
1739209620.5391917;-45.120503652039325
1739209620.5391972;-38.13080360867914
1739209620.5392025;-38.13080360867914
1739209620.539208;-33.981070128970906
1739209620.5392134;-38.13080360867914
1739209620.5392187;-38.13080360867914
1739209620.5392241;-45.120503652039325
1739209620.5392296;-33.981070128970906
1739209620.5392349;-45.120503652039325
1739209620.5392404;-38.13080360867914
1739209620.5392458;-35.57807855764607
1739209620.539251;-38.13080360867914
1739209620.5392566;-45.120503652039325
1739209620.539262;-35.57807855764607
1739209620.5392673;-33.981070128970906
1739209620.5392728;-38.13080360867914
1739209620.5392783;-45.120503652039325
1739209620.5392835;-45.120503652039325
1739209620.539289;-38.13080360867914
1739209620.5392945;-45.120503652039325
1739209620.5393;-45.120503652039325
1739209620.5393052;-38.13080360867914
1739209620.5393107;-45.120503652039325
1739209620.5393162;-38.13080360867914
1739209620.5393214;-38.13080360867914
1739209620.539327;-31.141103565318915
1739209620.5393324;-38.13080360867914
1739209620.5393376;-45.120503652039325
1739209620.539343;-38.13080360867914
1739209620.5393486;-33.981070128970906
1739209620.5393538;-35.57807855764607
1739209620.5393593;-38.13080360867914
1739209620.5393648;-35.57807855764607
1739209620.53937;-35.57807855764607
1739209620.5393755;-38.13080360867914
1739209620.539381;-45.120503652039325
1739209620.5393865;-38.13080360867914
1739209620.5393918;-45.120503652039325
1739209620.5393972;-45.120503652039325
1739209620.5394027;-45.120503652039325
1739209620.539408;-45.120503652039325
1739209620.5394135;-38.13080360867914
1739209620.539419;-38.13080360867914
1739209620.5394242;-38.13080360867914
1739209620.5394297;-45.120503652039325
1739209620.5394351;-45.120503652039325
1739209620.5394404;-45.120503652039325
1739209620.5394459;-45.120503652039325
1739209620.5394514;-38.13080360867914
1739209620.5394566;-38.13080360867914
1739209620.539462;-38.13080360867914
1739209620.5394676;-35.57807855764607
1739209620.5394728;-38.13080360867914
1739209620.5394783;-45.120503652039325
1739209620.5394838;-45.120503652039325
1739209620.5394893;-38.13080360867914
1739209620.5394945;-38.13080360867914
1739209620.5395;-38.13080360867914
1739209620.5395055;-38.13080360867914
1739209620.5395107;-33.981070128970906
1739209620.5395162;-45.120503652039325
1739209620.5395217;-38.13080360867914
1739209620.539527;-33.981070128970906
1739209620.5395324;-38.13080360867914
1739209620.539538;-38.13080360867914
1739209620.5395432;-45.120503652039325
1739209620.5395486;-35.57807855764607
1739209620.539554;-38.13080360867914
1739209620.5395594;-45.120503652039325
1739209620.5395648;-45.120503652039325
1739209620.5395703;-38.13080360867914
1739209620.5395758;-38.13080360867914
1739209620.539581;-45.120503652039325
1739209620.5395865;-38.13080360867914
1739209620.539592;-45.120503652039325
1739209620.5395973;-45.120503652039325
1739209620.5396028;-38.13080360867914
1739209620.5396082;-45.120503652039325
1739209620.5396135;-33.981070128970906
1739209620.539619;-38.13080360867914
1739209620.5396245;-45.120503652039325
1739209620.5396297;-45.120503652039325
1739209620.5396352;-31.141103565318893
1739209620.5396407;-32.816014438256545
1739209620.539646;-45.120503652039325
1739209620.5396514;-45.120503652039325
1739209620.5396569;-38.13080360867914
1739209620.5396621;-30.49652367304973
1739209620.5396676;-45.120503652039325
1739209620.539673;-35.57807855764607
1739209620.5396786;-45.120503652039325
1739209620.5396838;-45.120503652039325
1739209620.5396893;-45.120503652039325
1739209620.5396948;-45.120503652039325
1739209620.5397;-45.120503652039325
1739209620.5397055;-45.120503652039325
1739209620.539711;-38.13080360867914
1739209620.5397162;-45.120503652039325
1739209620.5397217;-35.57807855764607
1739209620.5397272;-38.13080360867914
1739209620.5397325;-45.120503652039325
1739209620.539738;-33.981070128970906
1739209620.5397434;-38.13080360867914
1739209620.5397487;-35.57807855764607
1739209620.5397542;-45.120503652039325
1739209620.5397596;-33.981070128970906
1739209620.539765;-45.120503652039325
1739209620.5397704;-45.120503652039325
1739209620.5397758;-35.57807855764607
1739209620.5397813;-38.13080360867914
1739209620.5397866;-45.120503652039325
1739209620.539792;-45.120503652039325
1739209620.5397975;-38.13080360867914
1739209620.5398028;-45.120503652039325
1739209620.5398083;-38.13080360867914
1739209620.5398138;-35.57807855764607
1739209620.539819;-45.120503652039325
1739209620.5398245;-45.120503652039325
1739209620.53983;-35.57807855764607
1739209620.5398352;-38.13080360867914
1739209620.5398407;-38.13080360867914
1739209620.5398462;-35.57807855764607
1739209620.5398514;-45.120503652039325
1739209620.539857;-45.120503652039325
1739209620.5398624;-45.120503652039325
1739209620.5398679;-45.120503652039325
1739209620.5398731;-45.120503652039325
1739209620.5398786;-45.120503652039325
1739209620.539884;-38.13080360867914
1739209620.5398893;-45.120503652039325
1739209620.5398948;-38.13080360867914
1739209620.5399003;-45.120503652039325
1739209620.5399055;-38.13080360867914
1739209620.539911;-45.120503652039325
1739209620.5399165;-35.57807855764607
1739209620.5399218;-35.57807855764607
1739209620.5399272;-45.120503652039325
1739209620.5399327;-45.120503652039325
1739209620.539938;-45.120503652039325
1739209620.5399435;-31.141103565318915
1739209620.539949;-35.57807855764607
1739209620.5399542;-38.13080360867914
1739209620.5399597;-45.120503652039325
1739209620.5399652;-38.13080360867914
1739209620.5399706;-38.13080360867914
1739209620.539976;-45.120503652039325
1739209620.5399814;-33.981070128970906
1739209620.5399868;-45.120503652039325
1739209620.539992;-38.13080360867914
1739209620.5399976;-45.120503652039325
1739209620.540003;-35.57807855764607
1739209620.5400083;-35.57807855764607
1739209620.5400138;-45.120503652039325
1739209620.5400193;-45.120503652039325
1739209620.5400245;-35.57807855764607
1739209620.54003;-25.826314394896357
1739209620.5400355;-45.120503652039325
1739209620.5400407;-45.120503652039325
1739209620.5400462;-45.120503652039325
1739209620.5400517;-38.13080360867914
1739209620.5400572;-45.120503652039325
1739209620.5400624;-45.120503652039325
1739209620.540068;-45.120503652039325
1739209620.5400734;-35.57807855764607
1739209620.5400786;-45.120503652039325
1739209620.5400841;-45.120503652039325
1739209620.5400896;-45.120503652039325
1739209620.5400949;-38.13080360867914
1739209620.5401003;-38.13080360867914
1739209620.5401058;-45.120503652039325
1739209620.540111;-35.57807855764607
1739209620.5401165;-27.267205301931607
1739209620.540122;-38.13080360867914
1739209620.5401273;-38.13080360867914
1739209620.5401328;-35.57807855764607
1739209620.5401382;-33.981070128970906
1739209620.5401435;-38.13080360867914
1739209620.540149;-45.120503652039325
1739209620.5401545;-38.13080360867914
1739209620.54016;-35.57807855764607
1739209620.5401652;-45.120503652039325
