CAN Message; 0x150:0600bd1774f66a9d
1739209742.4866698;-45.120503652039325
1739209742.4866743;-45.120503652039325
1739209742.4866788;-45.120503652039325
1739209742.4866831;-45.120503652039325
1739209742.4866877;-45.120503652039325
1739209742.4866922;-35.57807855764607
1739209742.4866967;-35.57807855764607
1739209742.4867013;-45.120503652039325
1739209742.4867058;-45.120503652039325
1739209742.4867103;-38.13080360867914
1739209742.4867148;-45.120503652039325
1739209742.4867194;-45.120503652039325
1739209742.4867237;-38.13080360867914
1739209742.4867282;-45.120503652039325
1739209742.4867327;-38.13080360867914
1739209742.4867373;-45.120503652039325
1739209742.4867418;-45.120503652039325
1739209742.4867463;-38.13080360867914
1739209742.4867506;-33.981070128970906
1739209742.4867551;-38.13080360867914
1739209742.4867594;-45.120503652039325
1739209742.486764;-32.816014438256545
1739209742.4867685;-32.816014438256545
1739209742.4867728;-45.120503652039325
1739209742.4867773;-45.120503652039325
1739209742.4867816;-35.57807855764607
1739209742.4867861;-38.13080360867914
1739209742.4867907;-45.120503652039325
1739209742.486795;-45.120503652039325
1739209742.4867995;-45.120503652039325
1739209742.4868038;-45.120503652039325
1739209742.4868083;-38.13080360867914
1739209742.4868128;-45.120503652039325
1739209742.4868171;-38.13080360867914
1739209742.4868217;-33.981070128970906
1739209742.486826;-38.13080360867914
1739209742.4868305;-45.120503652039325
1739209742.486835;-32.816014438256545
1739209742.4868393;-35.57807855764607
1739209742.4868438;-45.120503652039325
1739209742.486848;-38.13080360867914
1739209742.4868526;-45.120503652039325
1739209742.4868572;-33.981070128970906
1739209742.4868615;-33.981070128970906
1739209742.486866;-45.120503652039325
1739209742.4868703;-45.120503652039325
1739209742.4868748;-38.13080360867914
1739209742.4868793;-38.13080360867914
1739209742.4868836;-45.120503652039325
1739209742.4868882;-45.120503652039325
1739209742.4868925;-45.120503652039325
1739209742.486897;-45.120503652039325
1739209742.4869015;-45.120503652039325
1739209742.4869058;-38.13080360867914
1739209742.4869103;-38.13080360867914
1739209742.4869146;-35.57807855764607
1739209742.4869192;-38.13080360867914
1739209742.4869237;-45.120503652039325
1739209742.486928;-45.120503652039325
1739209742.4869325;-38.13080360867914
1739209742.4869368;-32.816014438256545
1739209742.4869413;-45.120503652039325
1739209742.4869459;-45.120503652039325
1739209742.4869502;-45.120503652039325
1739209742.4869547;-38.13080360867914
1739209742.486959;-38.13080360867914
1739209742.4869635;-32.816014438256545
1739209742.486968;-38.13080360867914
1739209742.4869723;-45.120503652039325
1739209742.4869769;-45.120503652039325
1739209742.4869812;-38.13080360867914
1739209742.4869857;-38.13080360867914
1739209742.4869902;-35.57807855764607
1739209742.4869945;-38.13080360867914
1739209742.486999;-45.120503652039325
1739209742.4870033;-38.13080360867914
1739209742.4870079;-35.57807855764607
1739209742.4870124;-45.120503652039325
1739209742.4870167;-38.13080360867914
1739209742.4870212;-38.13080360867914
1739209742.4870255;-45.120503652039325
1739209742.48703;-45.120503652039325
1739209742.4870346;-38.13080360867914
1739209742.4870389;-45.120503652039325
1739209742.4870434;-45.120503652039325
1739209742.4870477;-33.981070128970906
1739209742.4870522;-31.141103565318915
1739209742.4870567;-38.13080360867914
1739209742.487061;-45.120503652039325
1739209742.4870656;-38.13080360867914
1739209742.4870698;-38.13080360867914
1739209742.4870744;-38.13080360867914
1739209742.487079;-45.120503652039325
1739209742.4870832;-38.13080360867914
1739209742.4870877;-38.13080360867914
1739209742.487092;-38.13080360867914
1739209742.4870965;-45.120503652039325
1739209742.487101;-38.13080360867914
1739209742.4871054;-38.13080360867914
1739209742.48711;-45.120503652039325
1739209742.4871142;-45.120503652039325
1739209742.4871187;-38.13080360867914
1739209742.4871233;-38.13080360867914
1739209742.4871275;-38.13080360867914
1739209742.487132;-45.120503652039325
1739209742.4871364;-38.13080360867914
1739209742.487141;-38.13080360867914
1739209742.4871454;-45.120503652039325
1739209742.4871497;-45.120503652039325
1739209742.4871542;-33.981070128970906
1739209742.4871585;-33.981070128970906
1739209742.487163;-31.141103565318915
1739209742.4871676;-38.13080360867914
1739209742.487172;-38.13080360867914
1739209742.4871764;-38.13080360867914
1739209742.4871807;-38.13080360867914
1739209742.4871852;-38.13080360867914
1739209742.4871898;-45.120503652039325
1739209742.487194;-38.13080360867914
1739209742.4871986;-31.141103565318915
1739209742.487203;-45.120503652039325
1739209742.4872074;-38.13080360867914
1739209742.487212;-38.13080360867914
1739209742.4872162;-38.13080360867914
1739209742.4872208;-45.120503652039325
1739209742.487225;-45.120503652039325
1739209742.4872296;-38.13080360867914
1739209742.487234;-38.13080360867914
1739209742.4872384;-45.120503652039325
1739209742.487243;-45.120503652039325
1739209742.4872472;-38.13080360867914
1739209742.4872518;-32.816014438256545
1739209742.4872563;-35.57807855764607
1739209742.4872606;-45.120503652039325
1739209742.487265;-45.120503652039325
1739209742.4872694;-35.57807855764607
1739209742.487274;-35.57807855764607
1739209742.4872785;-45.120503652039325
1739209742.4872828;-38.13080360867914
1739209742.4872873;-33.981070128970906
1739209742.4872916;-38.13080360867914
1739209742.487296;-38.13080360867914
1739209742.4873006;-35.57807855764607
1739209742.487305;-38.13080360867914
1739209742.4873095;-38.13080360867914
1739209742.4873137;-38.13080360867914
1739209742.4873183;-35.57807855764607
1739209742.4873228;-38.13080360867914
1739209742.487327;-45.120503652039325
1739209742.4873316;-38.13080360867914
1739209742.487336;-45.120503652039325
1739209742.4873405;-32.81601443825658
1739209742.487345;-38.13080360867914
1739209742.4873493;-38.13080360867914
1739209742.4873538;-38.13080360867914
1739209742.487358;-45.120503652039325
1739209742.4873626;-45.120503652039325
1739209742.4873672;-45.120503652039325
1739209742.4873714;-45.120503652039325
1739209742.487376;-28.58837851428586
1739209742.4873803;-35.57807855764607
1739209742.4873848;-45.120503652039325
1739209742.4873893;-45.120503652039325
1739209742.4873936;-38.13080360867914
1739209742.4873981;-45.120503652039325
1739209742.4874024;-45.120503652039325
1739209742.487407;-45.120503652039325
1739209742.4874115;-38.13080360867914
1739209742.4874158;-38.13080360867914
1739209742.4874203;-38.13080360867914
1739209742.4874246;-45.120503652039325
1739209742.4874291;-38.13080360867914
1739209742.4874337;-38.13080360867914
1739209742.487438;-45.120503652039325
1739209742.4874425;-38.13080360867914
1739209742.4874468;-38.13080360867914
1739209742.4874513;-45.120503652039325
1739209742.4874558;-38.13080360867914
1739209742.4874601;-38.13080360867914
1739209742.4874647;-38.13080360867914
1739209742.487469;-38.13080360867914
1739209742.4874735;-38.13080360867914
1739209742.487478;-45.120503652039325
1739209742.4874823;-38.13080360867914
1739209742.4874868;-38.13080360867914
1739209742.4874911;-38.13080360867914
1739209742.4874957;-33.981070128970906
1739209742.4875002;-38.13080360867914
1739209742.4875045;-45.120503652039325
1739209742.487509;-45.120503652039325
1739209742.4875135;-38.13080360867914
1739209742.4875178;-45.120503652039325
1739209742.4875224;-45.120503652039325
1739209742.4875267;-30.49652367304973
1739209742.4875312;-32.816014438256545
1739209742.4875357;-45.120503652039325
1739209742.48754;-35.57807855764607
1739209742.4875445;-38.13080360867914
1739209742.4875488;-45.120503652039325
1739209742.4875534;-38.13080360867914
1739209742.487558;-38.13080360867914
1739209742.4875622;-38.13080360867914
1739209742.4875667;-35.57807855764607
1739209742.487571;-38.13080360867914
1739209742.4875755;-38.13080360867914
1739209742.48758;-38.13080360867914
1739209742.4875844;-30.49652367304973
1739209742.487589;-45.120503652039325
1739209742.4875932;-45.120503652039325
1739209742.4875977;-35.57807855764607
1739209742.4876022;-38.13080360867914
1739209742.4876065;-45.120503652039325
1739209742.487611;-38.13080360867914
1739209742.4876153;-32.816014438256545
1739209742.4876199;-45.120503652039325
1739209742.4876244;-38.13080360867914
1739209742.4876287;-38.13080360867914
1739209742.4876332;-38.13080360867914
1739209742.4876375;-38.13080360867914
1739209742.487642;-38.13080360867914
1739209742.4876466;-38.13080360867914
1739209742.4876509;-38.13080360867914
1739209742.4876554;-38.13080360867914
1739209742.4876597;-45.120503652039325
1739209742.4876642;-45.120503652039325
1739209742.4876688;-45.120503652039325
1739209742.487673;-45.120503652039325
1739209742.4876776;-45.120503652039325
1739209742.4876819;-38.13080360867914
1739209742.4876864;-35.57807855764607
1739209742.487691;-45.120503652039325
1739209742.4876952;-38.13080360867914
1739209742.4876997;-38.13080360867914
1739209742.487704;-45.120503652039325
1739209742.4877086;-45.120503652039325
1739209742.487713;-45.120503652039325
1739209742.4877174;-45.120503652039325
1739209742.487722;-45.120503652039325
1739209742.4877262;-45.120503652039325
1739209742.4877307;-45.120503652039325
1739209742.4877353;-45.120503652039325
1739209742.4877396;-45.120503652039325
1739209742.487744;-45.120503652039325
1739209742.4877484;-35.57807855764607
1739209742.487753;-32.816014438256545
1739209742.4877574;-45.120503652039325
1739209742.4877617;-45.120503652039325
1739209742.4877663;-33.981070128970906
1739209742.4877706;-38.13080360867914
1739209742.487775;-33.981070128970906
1739209742.4877796;-38.13080360867914
1739209742.487784;-38.13080360867914
1739209742.4877884;-45.120503652039325
1739209742.4877927;-45.120503652039325
1739209742.4877973;-45.120503652039325
1739209742.4878018;-38.13080360867914
1739209742.487806;-38.13080360867914
1739209742.4878106;-33.981070128970906
1739209742.487815;-38.13080360867914
1739209742.4878194;-38.13080360867914
1739209742.487824;-35.57807855764607
1739209742.4878283;-33.981070128970906
1739209742.4878328;-45.120503652039325
1739209742.487837;-45.120503652039325
1739209742.4878416;-38.13080360867914
1739209742.4878461;-38.13080360867914
1739209742.4878504;-38.13080360867914
1739209742.487855;-45.120503652039325
1739209742.4878592;-45.120503652039325
1739209742.4878638;-38.13080360867914
1739209742.4878683;-38.13080360867914
1739209742.4878726;-38.13080360867914
1739209742.4878771;-38.13080360867914
1739209742.4878814;-31.141103565318915
1739209742.487886;-32.816014438256545
1739209742.4878905;-45.120503652039325
1739209742.4878948;-38.13080360867914
1739209742.4878993;-33.981070128970906
1739209742.4879036;-38.13080360867914
1739209742.4879081;-38.13080360867914
1739209742.4879127;-38.13080360867914
1739209742.487917;-38.13080360867914
1739209742.4879215;-45.120503652039325
1739209742.4879258;-45.120503652039325
1739209742.4879303;-38.13080360867914
1739209742.4879348;-32.816014438256545
1739209742.4879391;-45.120503652039325
1739209742.4879436;-45.120503652039325
1739209742.487948;-38.13080360867914
1739209742.4879525;-38.13080360867914
1739209742.487957;-45.120503652039325
1739209742.4879613;-38.13080360867914
1739209742.4879658;-35.57807855764607
1739209742.48797;-45.120503652039325
1739209742.4879746;-45.120503652039325
1739209742.4879792;-38.13080360867914
1739209742.4879835;-33.981070128970906
1739209742.487988;-33.981070128970906
1739209742.4879923;-45.120503652039325
1739209742.4879968;-38.13080360867914
1739209742.4880013;-38.13080360867914
1739209742.4880056;-38.13080360867914
1739209742.4880102;-45.120503652039325
1739209742.4880145;-45.120503652039325
1739209742.488019;-31.141103565318915
1739209742.4880235;-29.438486411369354
1739209742.4880278;-45.120503652039325
1739209742.4880323;-38.13080360867914
1739209742.4880366;-45.120503652039325
1739209742.4880412;-45.120503652039325
1739209742.4880457;-38.13080360867914
1739209742.48805;-45.120503652039325
1739209742.4880545;-38.13080360867914
1739209742.4880588;-27.267205301931607
1739209742.4880633;-35.57807855764607
1739209742.4880679;-38.13080360867914
1739209742.4880722;-38.13080360867914
1739209742.4880767;-38.13080360867914
1739209742.488081;-45.120503652039325
1739209742.4880855;-38.13080360867914
1739209742.48809;-38.13080360867914
1739209742.4880943;-30.49652367304976
1739209742.4880989;-45.120503652039325
1739209742.4881032;-45.120503652039325
1739209742.4881077;-45.120503652039325
1739209742.4881122;-45.120503652039325
1739209742.4881165;-45.120503652039325
1739209742.488121;-45.120503652039325
1739209742.4881253;-45.120503652039325
1739209742.4881299;-33.981070128970906
1739209742.4881344;-32.816014438256545
1739209742.4881387;-45.120503652039325
1739209742.4881432;-45.120503652039325
1739209742.4881475;-33.981070128970906
1739209742.488152;-45.120503652039325
1739209742.4881566;-45.120503652039325
1739209742.4881608;-45.120503652039325
1739209742.4881654;-38.13080360867914
1739209742.4881697;-38.13080360867914
1739209742.4881742;-38.13080360867914
1739209742.4881787;-45.120503652039325
1739209742.488183;-38.13080360867914
1739209742.4881876;-45.120503652039325
1739209742.4881918;-38.13080360867914
1739209742.4881964;-35.57807855764607
1739209742.488201;-45.120503652039325
1739209742.4882052;-45.120503652039325
1739209742.4882097;-38.13080360867914
1739209742.488214;-38.13080360867914
1739209742.4882185;-38.13080360867914
1739209742.488223;-45.120503652039325
1739209742.4882274;-38.13080360867914
1739209742.488232;-38.13080360867914
1739209742.4882362;-27.8777449560314
1739209742.4882407;-32.816014438256545
1739209742.4882452;-38.13080360867914
1739209742.4882495;-45.120503652039325
1739209742.488254;-38.13080360867914
1739209742.4882584;-45.120503652039325
1739209742.488263;-45.120503652039325
1739209742.4882674;-45.120503652039325
1739209742.4882717;-45.120503652039325
1739209742.4882762;-38.13080360867914
1739209742.4882805;-38.13080360867914
1739209742.488285;-45.120503652039325
1739209742.4882896;-38.13080360867914
1739209742.488294;-38.13080360867914
1739209742.4882984;-38.13080360867914
1739209742.4883027;-38.13080360867914
1739209742.4883072;-45.120503652039325
1739209742.4883118;-38.13080360867914
1739209742.488316;-38.13080360867914
1739209742.4883206;-45.120503652039325
1739209742.4883249;-45.120503652039325
1739209742.4883294;-38.13080360867914
1739209742.488334;-38.13080360867914
1739209742.4883382;-45.120503652039325
1739209742.4883428;-32.816014438256545
1739209742.488347;-35.57807855764607
1739209742.4883516;-45.120503652039325
1739209742.488356;-45.120503652039325
1739209742.4883604;-30.49652367304973
1739209742.488365;-32.816014438256545
1739209742.4883692;-45.120503652039325
1739209742.4883738;-38.13080360867914
1739209742.4883783;-45.120503652039325
1739209742.4883826;-38.13080360867914
1739209742.488387;-35.57807855764607
1739209742.4883914;-38.13080360867914
1739209742.488396;-45.120503652039325
1739209742.4884005;-33.981070128970906
1739209742.4884048;-38.13080360867914
1739209742.4884093;-45.120503652039325
1739209742.4884136;-32.816014438256545
1739209742.488418;-32.816014438256545
1739209742.4884226;-45.120503652039325
1739209742.488427;-45.120503652039325
1739209742.4884315;-32.816014438256545
1739209742.4884357;-38.13080360867914
1739209742.4884403;-45.120503652039325
1739209742.4884448;-35.57807855764607
1739209742.488449;-38.13080360867914
1739209742.4884536;-38.13080360867914
1739209742.488458;-38.13080360867914
1739209742.4884624;-35.57807855764607
1739209742.488467;-45.120503652039325
1739209742.4884713;-38.13080360867914
1739209742.4884758;-38.13080360867914
1739209742.48848;-45.120503652039325
1739209742.4884846;-35.57807855764607
1739209742.4884892;-35.57807855764607
1739209742.4884934;-45.120503652039325
1739209742.488498;-45.120503652039325
1739209742.4885023;-45.120503652039325
1739209742.4885068;-45.120503652039325
1739209742.4885113;-45.120503652039325
1739209742.4885156;-45.120503652039325
1739209742.4885201;-45.120503652039325
1739209742.4885244;-45.120503652039325
1739209742.488529;-35.57807855764607
1739209742.4885335;-38.13080360867914
1739209742.4885378;-38.13080360867914
1739209742.4885423;-38.13080360867914
1739209742.4885466;-38.13080360867914
1739209742.4885511;-38.13080360867914
1739209742.4885557;-38.13080360867914
1739209742.48856;-38.13080360867914
1739209742.4885645;-45.120503652039325
1739209742.4885688;-45.120503652039325
1739209742.4885733;-45.120503652039325
1739209742.4885778;-45.120503652039325
1739209742.4885821;-38.13080360867914
1739209742.4885867;-45.120503652039325
1739209742.488591;-45.120503652039325
1739209742.4885955;-45.120503652039325
1739209742.4886;-45.120503652039325
1739209742.4886043;-38.13080360867914
1739209742.4886088;-45.120503652039325
1739209742.4886131;-38.13080360867914
1739209742.4886177;-38.13080360867914
1739209742.4886222;-45.120503652039325
1739209742.4886265;-45.120503652039325
1739209742.488631;-45.120503652039325
1739209742.4886353;-38.13080360867914
1739209742.4886398;-38.13080360867914
1739209742.4886444;-45.120503652039325
1739209742.4886487;-45.120503652039325
1739209742.4886532;-38.13080360867914
1739209742.4886575;-45.120503652039325
1739209742.488662;-45.120503652039325
1739209742.4886665;-38.13080360867914
1739209742.4886708;-38.13080360867914
1739209742.4886754;-45.120503652039325
1739209742.4886796;-45.120503652039325
1739209742.4886842;-38.13080360867914
1739209742.4886887;-33.981070128970906
1739209742.488693;-45.120503652039325
1739209742.4886975;-45.120503652039325
1739209742.4887018;-38.13080360867914
1739209742.4887064;-33.981070128970906
1739209742.4887109;-45.120503652039325
1739209742.4887152;-35.57807855764607
1739209742.4887197;-35.57807855764607
1739209742.488724;-45.120503652039325
1739209742.4887285;-45.120503652039325
1739209742.488733;-38.13080360867914
1739209742.4887373;-38.13080360867914
1739209742.4887419;-38.13080360867914
1739209742.4887462;-45.120503652039325
1739209742.4887507;-35.57807855764607
1739209742.4887552;-35.57807855764607
1739209742.4887595;-45.120503652039325
1739209742.488764;-45.120503652039325
1739209742.4887683;-38.13080360867914
1739209742.4887729;-38.13080360867914
1739209742.4887774;-45.120503652039325
1739209742.4887817;-38.13080360867914
1739209742.4887862;-38.13080360867914
1739209742.4887905;-38.13080360867914
1739209742.488795;-33.981070128970906
1739209742.4887996;-33.981070128970906
1739209742.4888039;-45.120503652039325
1739209742.4888084;-33.981070128970906
1739209742.4888127;-38.13080360867914
1739209742.4888172;-45.120503652039325
1739209742.4888217;-33.981070128970906
1739209742.488826;-38.13080360867914
1739209742.4888306;-38.13080360867914
1739209742.4888349;-45.120503652039325
1739209742.4888394;-45.120503652039325
1739209742.488844;-45.120503652039325
1739209742.4888482;-45.120503652039325
1739209742.4888527;-45.120503652039325
1739209742.488857;-45.120503652039325
1739209742.4888616;-38.13080360867914
1739209742.488866;-38.13080360867914
1739209742.4888704;-38.13080360867914
1739209742.488875;-45.120503652039325
1739209742.4888792;-38.13080360867914
1739209742.4888837;-45.120503652039325
1739209742.4888883;-45.120503652039325
1739209742.4888926;-45.120503652039325
1739209742.488897;-45.120503652039325
1739209742.4889014;-38.13080360867914
1739209742.488906;-38.13080360867914
1739209742.4889104;-45.120503652039325
1739209742.4889147;-38.13080360867914
1739209742.4889193;-31.141103565318915
1739209742.4889235;-38.13080360867914
1739209742.488928;-45.120503652039325
1739209742.4889326;-45.120503652039325
1739209742.488937;-38.13080360867914
1739209742.4889414;-35.57807855764607
1739209742.4889457;-38.13080360867914
1739209742.4889503;-45.120503652039325
1739209742.4889548;-45.120503652039325
1739209742.488959;-45.120503652039325
1739209742.4889636;-38.13080360867914
1739209742.488968;-38.13080360867914
1739209742.4889724;-33.981070128970906
1739209742.488977;-38.13080360867914
1739209742.4889812;-45.120503652039325
1739209742.4889858;-45.120503652039325
1739209742.48899;-28.992665084841942
1739209742.4889946;-35.57807855764607
1739209742.4889991;-45.120503652039325
1739209742.4890034;-45.120503652039325
1739209742.489008;-38.13080360867914
1739209742.4890122;-45.120503652039325
1739209742.4890168;-45.120503652039325
1739209742.4890213;-35.57807855764607
1739209742.4890256;-38.13080360867914
1739209742.4890301;-45.120503652039325
1739209742.4890347;-35.57807855764607
1739209742.489039;-35.57807855764607
1739209742.4890435;-45.120503652039325
1739209742.4890478;-45.120503652039325
1739209742.4890523;-38.13080360867914
1739209742.4890568;-38.13080360867914
1739209742.489061;-27.8777449560314
1739209742.4890656;-31.141103565318893
1739209742.48907;-45.120503652039325
1739209742.4890745;-35.57807855764607
1739209742.489079;-38.13080360867914
1739209742.4890833;-45.120503652039325
1739209742.4890878;-38.13080360867914
1739209742.489092;-35.57807855764607
1739209742.4890966;-31.141103565318943
1739209742.4891012;-45.120503652039325
1739209742.4891055;-35.57807855764607
1739209742.48911;-33.981070128970906
1739209742.4891143;-45.120503652039325
1739209742.4891188;-45.120503652039325
1739209742.4891233;-38.13080360867914
1739209742.4891276;-45.120503652039325
1739209742.4891322;-32.816014438256545
1739209742.4891365;-35.57807855764607
1739209742.489141;-38.13080360867914
1739209742.4891455;-33.981070128970906
1739209742.4891498;-38.13080360867914
1739209742.4891543;-38.13080360867914
1739209742.4891586;-45.120503652039325
1739209742.4891632;-33.981070128970906
1739209742.4891677;-45.120503652039325
1739209742.489172;-45.120503652039325
1739209742.4891765;-45.120503652039325
1739209742.4891808;-45.120503652039325
1739209742.4891853;-45.120503652039325
1739209742.4891899;-45.120503652039325
1739209742.4891942;-45.120503652039325
1739209742.4891987;-45.120503652039325
1739209742.489203;-45.120503652039325
1739209742.4892075;-45.120503652039325
1739209742.489212;-38.13080360867914
1739209742.4892163;-38.13080360867914
1739209742.4892209;-45.120503652039325
1739209742.4892251;-45.120503652039325
1739209742.4892297;-45.120503652039325
1739209742.4892342;-45.120503652039325
1739209742.4892385;-32.816014438256545
1739209742.489243;-30.49652367304973
1739209742.4892473;-45.120503652039325
1739209742.4892519;-45.120503652039325
1739209742.4892564;-38.13080360867914
1739209742.4892607;-32.816014438256545
1739209742.4892652;-45.120503652039325
1739209742.4892695;-38.13080360867914
1739209742.489274;-45.120503652039325
1739209742.4892786;-45.120503652039325
1739209742.4892828;-38.13080360867914
1739209742.4892874;-45.120503652039325
1739209742.4892917;-45.120503652039325
1739209742.4892962;-45.120503652039325
1739209742.4893007;-45.120503652039325
1739209742.489305;-45.120503652039325
1739209742.4893095;-35.57807855764607
1739209742.4893138;-27.8777449560314
1739209742.4893184;-38.13080360867914
1739209742.489323;-45.120503652039325
1739209742.4893272;-35.57807855764607
1739209742.4893317;-35.57807855764607
1739209742.489336;-45.120503652039325
1739209742.4893405;-45.120503652039325
1739209742.489345;-45.120503652039325
1739209742.4893494;-38.13080360867914
1739209742.489354;-33.981070128970906
1739209742.4893582;-38.13080360867914
1739209742.4893627;-45.120503652039325
1739209742.4893672;-45.120503652039325
1739209742.4893715;-38.13080360867914
1739209742.489376;-38.13080360867914
1739209742.4893804;-35.57807855764607
1739209742.489385;-26.991370085610722
1739209742.4893894;-35.57807855764607
1739209742.4893937;-38.13080360867914
1739209742.4893982;-38.13080360867914
1739209742.4894025;-35.57807855764607
1739209742.489407;-33.981070128970906
1739209742.4894116;-33.981070128970906
1739209742.489416;-45.120503652039325
1739209742.4894204;-33.981070128970956
1739209742.4894247;-38.13080360867914
1739209742.4894292;-38.13080360867914
1739209742.4894338;-45.120503652039325
1739209742.489438;-45.120503652039325
1739209742.4894426;-38.13080360867914
1739209742.4894469;-45.120503652039325
1739209742.4894514;-45.120503652039325
1739209742.489456;-38.13080360867914
1739209742.4894602;-35.57807855764607
1739209742.4894648;-38.13080360867914
1739209742.489469;-45.120503652039325
1739209742.4894736;-38.13080360867914
1739209742.489478;-38.13080360867914
1739209742.4894824;-35.57807855764607
1739209742.489487;-45.120503652039325
1739209742.4894912;-45.120503652039325
1739209742.4894958;-38.13080360867914
1739209742.4895003;-35.57807855764607
1739209742.4895046;-38.13080360867914
1739209742.489509;-38.13080360867914
1739209742.4895134;-32.816014438256545
1739209742.489518;-38.13080360867914
1739209742.4895225;-38.13080360867914
1739209742.4895267;-45.120503652039325
1739209742.4895313;-45.120503652039325
1739209742.4895356;-45.120503652039325
1739209742.48954;-38.13080360867914
1739209742.4895446;-38.13080360867914
1739209742.489549;-45.120503652039325
1739209742.4895535;-38.13080360867914
1739209742.4895577;-38.13080360867914
1739209742.4895623;-33.981070128970906
1739209742.4895668;-38.13080360867914
1739209742.489571;-45.120503652039325
1739209742.4895756;-45.120503652039325
1739209742.48958;-38.13080360867914
1739209742.4895844;-38.13080360867914
1739209742.489589;-45.120503652039325
1739209742.4895933;-38.13080360867914
1739209742.4895978;-38.13080360867914
1739209742.489602;-38.13080360867914
1739209742.4896066;-33.981070128970906
1739209742.4896111;-45.120503652039325
1739209742.4896154;-45.120503652039325
1739209742.48962;-45.120503652039325
1739209742.4896243;-45.120503652039325
1739209742.4896288;-45.120503652039325
1739209742.4896333;-38.13080360867914
1739209742.4896376;-38.13080360867914
1739209742.4896421;-35.57807855764607
1739209742.4896464;-45.120503652039325
1739209742.489651;-45.120503652039325
1739209742.4896555;-45.120503652039325
1739209742.4896598;-38.13080360867914
1739209742.4896643;-38.13080360867914
1739209742.4896686;-38.13080360867914
1739209742.4896731;-35.57807855764607
1739209742.4896777;-45.120503652039325
1739209742.489682;-33.981070128970906
1739209742.4896865;-38.13080360867914
1739209742.4896908;-38.13080360867914
1739209742.4896953;-38.13080360867914
1739209742.4896998;-45.120503652039325
1739209742.4897041;-38.13080360867914
1739209742.4897087;-45.120503652039325
1739209742.489713;-45.120503652039325
1739209742.4897175;-45.120503652039325
1739209742.489722;-38.13080360867914
1739209742.4897263;-45.120503652039325
1739209742.4897308;-45.120503652039325
1739209742.4897351;-33.981070128970906
1739209742.4897397;-45.120503652039325
1739209742.4897442;-33.981070128970906
1739209742.4897485;-45.120503652039325
1739209742.489753;-45.120503652039325
1739209742.4897573;-45.120503652039325
1739209742.4897618;-38.13080360867914
1739209742.4897664;-45.120503652039325
1739209742.4897707;-45.120503652039325
1739209742.4897752;-45.120503652039325
1739209742.4897795;-45.120503652039325
1739209742.489784;-45.120503652039325
1739209742.4897885;-38.13080360867914
1739209742.4897928;-45.120503652039325
1739209742.4897974;-45.120503652039325
1739209742.4898016;-45.120503652039325
1739209742.4898062;-35.57807855764607
1739209742.4898107;-35.57807855764607
1739209742.489815;-45.120503652039325
1739209742.4898195;-38.13080360867914
1739209742.4898238;-38.13080360867914
1739209742.4898283;-38.13080360867914
1739209742.4898329;-38.13080360867914
1739209742.4898372;-45.120503652039325
1739209742.4898417;-38.13080360867914
1739209742.489846;-45.120503652039325
1739209742.4898505;-30.49652367304973
1739209742.489855;-35.57807855764607
1739209742.4898593;-45.120503652039325
1739209742.4898639;-45.120503652039325
1739209742.4898682;-45.120503652039325
1739209742.4898727;-38.13080360867914
1739209742.4898772;-45.120503652039325
1739209742.4898815;-45.120503652039325
1739209742.489886;-45.120503652039325
1739209742.4898903;-45.120503652039325
1739209742.4898949;-45.120503652039325
1739209742.4898994;-45.120503652039325
1739209742.4899037;-38.13080360867914
1739209742.4899082;-45.120503652039325
1739209742.4899125;-45.120503652039325
1739209742.489917;-45.120503652039325
1739209742.4899216;-32.816014438256545
1739209742.4899259;-32.816014438256545
1739209742.4899304;-45.120503652039325
1739209742.4899347;-45.120503652039325
1739209742.4899392;-45.120503652039325
1739209742.4899437;-38.13080360867914
1739209742.489948;-45.120503652039325
1739209742.4899526;-45.120503652039325
1739209742.4899569;-45.120503652039325
1739209742.4899614;-45.120503652039325
1739209742.489966;-45.120503652039325
1739209742.4899702;-45.120503652039325
1739209742.4899747;-32.816014438256545
1739209742.489979;-38.13080360867914
1739209742.4899836;-38.13080360867914
1739209742.489988;-45.120503652039325
1739209742.4899924;-29.438486411369333
1739209742.489997;-28.21854285175415
1739209742.4900012;-38.13080360867914
1739209742.4900057;-38.13080360867914
1739209742.4900103;-32.816014438256545
1739209742.4900146;-35.57807855764607
1739209742.490019;-38.13080360867914
1739209742.4900234;-38.13080360867914
1739209742.490028;-38.13080360867914
1739209742.4900324;-38.13080360867914
1739209742.4900367;-38.13080360867914
1739209742.4900413;-38.13080360867914
1739209742.4900455;-45.120503652039325
1739209742.49005;-45.120503652039325
1739209742.4900546;-45.120503652039325
1739209742.490059;-45.120503652039325
1739209742.4900634;-35.57807855764607
1739209742.4900677;-32.816014438256545
1739209742.4900723;-38.13080360867914
1739209742.4900768;-45.120503652039325
1739209742.490081;-38.13080360867914
1739209742.4900856;-38.13080360867914
1739209742.49009;-45.120503652039325
1739209742.4900944;-45.120503652039325
1739209742.490099;-45.120503652039325
1739209742.4901032;-45.120503652039325
1739209742.4901078;-35.57807855764607
1739209742.490112;-38.13080360867914
1739209742.4901166;-45.120503652039325
1739209742.4901211;-38.13080360867914
1739209742.4901254;-38.13080360867914
1739209742.49013;-35.57807855764607
1739209742.4901342;-45.120503652039325
1739209742.4901388;-45.120503652039325
1739209742.4901433;-38.13080360867914
1739209742.4901476;-33.981070128970906
1739209742.4901521;-38.13080360867914
