CAN Message; 0x77:6502dc0cdf26193f
1739209666.5386138;-38.13080360867914
1739209666.53862;-38.13080360867914
1739209666.5386262;-45.120503652039325
1739209666.5386326;-38.13080360867914
1739209666.5386388;-45.120503652039325
1739209666.538645;-33.981070128970906
1739209666.5386515;-33.981070128970906
1739209666.5386577;-45.120503652039325
1739209666.538664;-38.13080360867914
1739209666.5386703;-45.120503652039325
1739209666.5386765;-38.13080360867914
1739209666.538683;-45.120503652039325
1739209666.5386891;-45.120503652039325
1739209666.5386953;-45.120503652039325
1739209666.5387018;-38.13080360867914
1739209666.538708;-35.57807855764607
1739209666.5387142;-45.120503652039325
1739209666.5387206;-38.13080360867914
1739209666.5387268;-38.13080360867914
1739209666.538733;-35.57807855764607
1739209666.5387394;-38.13080360867914
1739209666.5387456;-35.57807855764607
1739209666.5387518;-28.992665084841942
1739209666.5387583;-35.57807855764607
1739209666.5387645;-38.13080360867914
1739209666.5387707;-35.57807855764607
1739209666.538777;-38.13080360867914
1739209666.5387833;-45.120503652039325
1739209666.5387897;-45.120503652039325
1739209666.538796;-45.120503652039325
1739209666.5388021;-32.81601443825658
1739209666.5388086;-33.981070128970906
1739209666.5388148;-33.981070128970906
1739209666.538821;-38.13080360867914
1739209666.5388274;-38.13080360867914
1739209666.5388336;-45.120503652039325
1739209666.5388398;-45.120503652039325
1739209666.5388463;-45.120503652039325
1739209666.5388525;-33.981070128970906
1739209666.5388587;-38.13080360867914
1739209666.538865;-45.120503652039325
1739209666.5388713;-35.57807855764607
1739209666.5388775;-38.13080360867914
1739209666.538884;-45.120503652039325
1739209666.5388901;-45.120503652039325
1739209666.5388966;-45.120503652039325
1739209666.5389028;-38.13080360867914
1739209666.538909;-45.120503652039325
1739209666.5389154;-45.120503652039325
1739209666.5389216;-45.120503652039325
1739209666.5389278;-38.13080360867914
1739209666.5389342;-45.120503652039325
1739209666.5389404;-45.120503652039325
1739209666.5389466;-38.13080360867914
1739209666.538953;-38.13080360867914
1739209666.5389593;-38.13080360867914
1739209666.5389655;-38.13080360867914
1739209666.538972;-45.120503652039325
1739209666.538978;-45.120503652039325
1739209666.5389843;-32.816014438256545
1739209666.5389907;-38.13080360867914
1739209666.538997;-45.120503652039325
1739209666.5390034;-38.13080360867914
1739209666.5390096;-38.13080360867914
1739209666.5390158;-45.120503652039325
1739209666.5390222;-45.120503652039325
1739209666.5390284;-38.13080360867914
1739209666.5390346;-45.120503652039325
1739209666.539041;-38.13080360867914
1739209666.5390472;-38.13080360867914
1739209666.5390534;-45.120503652039325
1739209666.5390599;-33.981070128970906
1739209666.539066;-38.13080360867914
1739209666.5390723;-45.120503652039325
1739209666.5390787;-45.120503652039325
1739209666.539085;-32.816014438256545
1739209666.539091;-35.57807855764607
1739209666.5390975;-45.120503652039325
1739209666.5391037;-33.981070128970906
1739209666.5391102;-32.816014438256545
1739209666.5391164;-38.13080360867914
1739209666.5391226;-38.13080360867914
1739209666.539129;-33.981070128970906
1739209666.5391352;-33.981070128970906
1739209666.5391414;-45.120503652039325
1739209666.5391479;-45.120503652039325
1739209666.539154;-45.120503652039325
1739209666.5391603;-45.120503652039325
1739209666.5391667;-38.13080360867914
1739209666.539173;-45.120503652039325
1739209666.539179;-33.981070128970906
1739209666.5391855;-35.57807855764607
1739209666.5391917;-38.13080360867914
1739209666.539198;-45.120503652039325
1739209666.5392044;-45.120503652039325
1739209666.5392106;-38.13080360867914
1739209666.539217;-45.120503652039325
1739209666.5392232;-38.13080360867914
1739209666.5392294;-38.13080360867914
1739209666.5392358;-45.120503652039325
1739209666.539242;-35.57807855764607
1739209666.5392482;-32.816014438256545
1739209666.5392547;-38.13080360867914
1739209666.5392609;-45.120503652039325
1739209666.539267;-45.120503652039325
1739209666.5392735;-38.13080360867914
1739209666.5392797;-38.13080360867914
1739209666.539286;-35.57807855764607
1739209666.5392923;-45.120503652039325
1739209666.5392985;-38.13080360867914
1739209666.5393047;-45.120503652039325
1739209666.5393112;-38.13080360867914
1739209666.5393174;-38.13080360867914
1739209666.5393238;-45.120503652039325
1739209666.53933;-45.120503652039325
1739209666.5393362;-45.120503652039325
1739209666.5393426;-38.13080360867914
1739209666.5393488;-38.13080360867914
1739209666.539355;-45.120503652039325
1739209666.5393615;-38.13080360867914
1739209666.5393677;-33.981070128970906
1739209666.5393739;-38.13080360867914
1739209666.5393803;-38.13080360867914
1739209666.5393865;-33.981070128970906
1739209666.5393927;-45.120503652039325
1739209666.5393991;-38.13080360867914
1739209666.5394053;-38.13080360867914
1739209666.5394115;-45.120503652039325
1739209666.539418;-33.981070128970906
1739209666.5394242;-38.13080360867914
1739209666.5394306;-38.13080360867914
1739209666.5394368;-45.120503652039325
1739209666.539443;-38.13080360867914
1739209666.5394495;-45.120503652039325
1739209666.5394557;-38.13080360867914
1739209666.5394619;-32.816014438256545
1739209666.5394683;-45.120503652039325
1739209666.5394745;-45.120503652039325
1739209666.5394807;-45.120503652039325
1739209666.5394871;-45.120503652039325
1739209666.5394933;-45.120503652039325
1739209666.5394995;-45.120503652039325
1739209666.539506;-45.120503652039325
1739209666.5395122;-33.981070128970906
1739209666.5395184;-33.981070128970906
1739209666.5395248;-38.13080360867914
1739209666.539531;-38.13080360867914
1739209666.5395374;-38.13080360867914
1739209666.5395436;-38.13080360867914
1739209666.5395498;-38.13080360867914
1739209666.5395563;-45.120503652039325
1739209666.5395625;-45.120503652039325
1739209666.5395687;-38.13080360867914
1739209666.539575;-45.120503652039325
1739209666.5395813;-38.13080360867914
1739209666.5395875;-45.120503652039325
1739209666.539594;-45.120503652039325
1739209666.5396001;-33.981070128970906
1739209666.5396063;-38.13080360867914
1739209666.5396128;-38.13080360867914
1739209666.539619;-38.13080360867914
1739209666.5396252;-38.13080360867914
1739209666.5396316;-38.13080360867914
1739209666.5396378;-33.981070128970906
1739209666.5396442;-33.981070128970906
1739209666.5396504;-35.57807855764607
1739209666.5396566;-45.120503652039325
1739209666.539663;-38.13080360867914
1739209666.5396693;-38.13080360867914
1739209666.5396755;-38.13080360867914
1739209666.539682;-38.13080360867914
1739209666.539688;-38.13080360867914
1739209666.5396943;-45.120503652039325
1739209666.5397007;-38.13080360867914
1739209666.539707;-45.120503652039325
1739209666.5397131;-45.120503652039325
1739209666.5397196;-33.981070128970906
1739209666.5397258;-38.13080360867914
1739209666.539732;-38.13080360867914
1739209666.5397384;-38.13080360867914
1739209666.5397446;-35.57807855764607
1739209666.5397508;-45.120503652039325
1739209666.5397573;-45.120503652039325
1739209666.5397635;-38.13080360867914
1739209666.53977;-29.438486411369347
1739209666.539776;-38.13080360867914
1739209666.5397823;-45.120503652039325
1739209666.5397887;-45.120503652039325
1739209666.539795;-38.13080360867914
1739209666.5398011;-45.120503652039325
1739209666.5398076;-45.120503652039325
1739209666.5398138;-38.13080360867914
1739209666.53982;-26.991370085610722
1739209666.5398264;-45.120503652039325
1739209666.5398326;-38.13080360867914
1739209666.5398388;-35.57807855764607
1739209666.5398452;-33.981070128970906
1739209666.5398514;-45.120503652039325
1739209666.5398576;-38.13080360867914
1739209666.539864;-33.981070128970906
1739209666.5398703;-32.816014438256545
1739209666.5398767;-35.57807855764607
1739209666.539883;-38.13080360867914
1739209666.539889;-38.13080360867914
1739209666.5398955;-38.13080360867914
1739209666.5399017;-38.13080360867914
1739209666.539908;-45.120503652039325
1739209666.5399144;-45.120503652039325
1739209666.5399206;-33.981070128970906
1739209666.5399268;-45.120503652039325
1739209666.5399332;-45.120503652039325
1739209666.5399394;-38.13080360867914
1739209666.5399456;-38.13080360867914
1739209666.539952;-38.13080360867914
1739209666.5399582;-38.13080360867914
1739209666.5399644;-38.13080360867914
1739209666.5399709;-35.57807855764607
1739209666.539977;-45.120503652039325
1739209666.5399835;-38.13080360867914
1739209666.5399897;-35.57807855764607
1739209666.539996;-38.13080360867914
1739209666.5400023;-45.120503652039325
1739209666.5400085;-45.120503652039325
1739209666.5400147;-45.120503652039325
1739209666.5400212;-38.13080360867914
1739209666.5400274;-38.13080360867914
1739209666.5400336;-45.120503652039325
1739209666.54004;-38.13080360867914
1739209666.5400462;-38.13080360867914
1739209666.5400524;-45.120503652039325
1739209666.5400589;-45.120503652039325
1739209666.540065;-45.120503652039325
1739209666.5400712;-45.120503652039325
1739209666.5400777;-45.120503652039325
1739209666.540084;-38.13080360867914
1739209666.5400903;-35.57807855764607
1739209666.5400965;-38.13080360867914
1739209666.5401027;-45.120503652039325
1739209666.5401092;-33.981070128970906
1739209666.5401154;-30.49652367304973
1739209666.5401216;-38.13080360867914
1739209666.540128;-45.120503652039325
1739209666.5401342;-33.981070128970906
1739209666.5401404;-45.120503652039325
1739209666.5401468;-45.120503652039325
1739209666.540153;-45.120503652039325
1739209666.5401592;-33.981070128970906
1739209666.5401657;-38.13080360867914
1739209666.5401719;-32.816014438256545
1739209666.540178;-32.816014438256545
1739209666.5401845;-38.13080360867914
1739209666.5401907;-35.57807855764607
1739209666.5401971;-38.13080360867914
1739209666.5402033;-38.13080360867914
1739209666.5402095;-38.13080360867914
1739209666.540216;-31.141103565318893
1739209666.5402222;-38.13080360867914
1739209666.5402284;-33.981070128970956
1739209666.5402348;-35.57807855764607
1739209666.540241;-35.57807855764607
1739209666.5402472;-38.13080360867914
1739209666.5402536;-45.120503652039325
1739209666.5402598;-31.141103565318915
1739209666.540266;-45.120503652039325
1739209666.5402725;-32.816014438256545
1739209666.5402787;-29.438486411369333
1739209666.5402849;-45.120503652039325
1739209666.5402913;-38.13080360867914
1739209666.5402975;-35.57807855764607
1739209666.540304;-38.13080360867914
1739209666.5403101;-45.120503652039325
1739209666.5403163;-31.141103565318893
1739209666.5403228;-45.120503652039325
1739209666.540329;-45.120503652039325
1739209666.5403352;-33.981070128970906
1739209666.5403416;-38.13080360867914
1739209666.5403478;-45.120503652039325
1739209666.540354;-45.120503652039325
1739209666.5403605;-38.13080360867914
1739209666.5403666;-35.57807855764607
1739209666.5403728;-35.57807855764607
1739209666.5403793;-35.57807855764607
1739209666.5403855;-45.120503652039325
1739209666.5403917;-32.816014438256545
1739209666.5403981;-38.13080360867914
1739209666.5404043;-45.120503652039325
1739209666.5404108;-38.13080360867914
1739209666.540417;-45.120503652039325
1739209666.5404232;-38.13080360867914
1739209666.5404296;-38.13080360867914
1739209666.5404358;-38.13080360867914
1739209666.540442;-38.13080360867914
1739209666.5404484;-38.13080360867914
1739209666.5404546;-45.120503652039325
1739209666.5404608;-38.13080360867914
1739209666.5404673;-35.57807855764607
1739209666.5404735;-45.120503652039325
1739209666.5404797;-45.120503652039325
1739209666.540486;-38.13080360867914
1739209666.5404923;-45.120503652039325
1739209666.5404985;-45.120503652039325
1739209666.540505;-38.13080360867914
1739209666.5405111;-35.57807855764607
1739209666.5405176;-35.57807855764607
1739209666.5405238;-38.13080360867914
1739209666.54053;-35.57807855764607
1739209666.5405364;-45.120503652039325
1739209666.5405426;-38.13080360867914
1739209666.5405488;-38.13080360867914
1739209666.5405552;-45.120503652039325
1739209666.5405614;-45.120503652039325
1739209666.5405676;-33.981070128970906
1739209666.540574;-45.120503652039325
1739209666.5405803;-45.120503652039325
1739209666.5405865;-38.13080360867914
1739209666.540593;-38.13080360867914
1739209666.540599;-45.120503652039325
1739209666.5406053;-45.120503652039325
1739209666.5406117;-35.57807855764607
1739209666.540618;-35.57807855764607
1739209666.5406241;-45.120503652039325
1739209666.5406306;-45.120503652039325
1739209666.5406368;-38.13080360867914
1739209666.5406432;-35.57807855764607
1739209666.5406494;-45.120503652039325
1739209666.5406556;-38.13080360867914
1739209666.540662;-38.13080360867914
1739209666.5406682;-38.13080360867914
1739209666.5406744;-38.13080360867914
1739209666.540681;-45.120503652039325
1739209666.540687;-45.120503652039325
1739209666.5406933;-38.13080360867914
1739209666.5406997;-38.13080360867914
1739209666.540706;-45.120503652039325
1739209666.540712;-33.981070128970906
1739209666.5407186;-45.120503652039325
1739209666.5407248;-33.981070128970906
1739209666.540731;-35.57807855764607
1739209666.5407374;-38.13080360867914
1739209666.5407436;-45.120503652039325
1739209666.54075;-45.120503652039325
1739209666.5407562;-35.57807855764607
1739209666.5407624;-45.120503652039325
1739209666.5407689;-45.120503652039325
1739209666.540775;-30.49652367304973
1739209666.5407813;-30.49652367304973
1739209666.5407877;-45.120503652039325
1739209666.540794;-45.120503652039325
1739209666.5408;-38.13080360867914
1739209666.5408065;-35.57807855764607
1739209666.5408127;-45.120503652039325
1739209666.540819;-45.120503652039325
1739209666.5408254;-45.120503652039325
1739209666.5408316;-45.120503652039325
1739209666.5408378;-38.13080360867914
1739209666.5408442;-38.13080360867914
1739209666.5408504;-45.120503652039325
1739209666.5408568;-45.120503652039325
1739209666.540863;-45.120503652039325
1739209666.5408692;-45.120503652039325
1739209666.5408757;-45.120503652039325
1739209666.5408819;-35.57807855764607
1739209666.540888;-38.13080360867914
1739209666.5408945;-45.120503652039325
1739209666.5409007;-38.13080360867914
1739209666.540907;-38.13080360867914
1739209666.5409133;-35.57807855764607
1739209666.5409195;-45.120503652039325
1739209666.5409257;-38.13080360867914
1739209666.5409322;-45.120503652039325
1739209666.5409384;-35.57807855764607
1739209666.5409446;-45.120503652039325
1739209666.540951;-45.120503652039325
1739209666.5409572;-45.120503652039325
1739209666.5409636;-45.120503652039325
1739209666.5409698;-45.120503652039325
1739209666.540976;-45.120503652039325
1739209666.5409825;-45.120503652039325
1739209666.5409887;-33.981070128970906
1739209666.540995;-38.13080360867914
1739209666.5410013;-45.120503652039325
1739209666.5410075;-45.120503652039325
1739209666.5410137;-38.13080360867914
1739209666.5410202;-35.57807855764607
1739209666.5410264;-38.13080360867914
1739209666.5410326;-45.120503652039325
1739209666.541039;-38.13080360867914
1739209666.5410452;-32.816014438256545
1739209666.5410514;-38.13080360867914
1739209666.5410578;-45.120503652039325
1739209666.541064;-38.13080360867914
1739209666.5410705;-38.13080360867914
1739209666.5410767;-38.13080360867914
1739209666.5410829;-45.120503652039325
1739209666.5410893;-38.13080360867914
1739209666.5410955;-35.57807855764607
1739209666.5411017;-38.13080360867914
1739209666.5411081;-45.120503652039325
1739209666.5411143;-33.981070128970906
1739209666.5411205;-38.13080360867914
1739209666.541127;-38.13080360867914
1739209666.5411332;-45.120503652039325
1739209666.5411394;-31.141103565318915
1739209666.5411458;-33.981070128970906
1739209666.541152;-45.120503652039325
1739209666.5411582;-45.120503652039325
1739209666.5411646;-38.13080360867914
1739209666.5411708;-35.57807855764607
1739209666.5411773;-45.120503652039325
1739209666.5411835;-45.120503652039325
1739209666.5411897;-38.13080360867914
1739209666.541196;-45.120503652039325
1739209666.5412023;-38.13080360867914
1739209666.5412085;-45.120503652039325
1739209666.541215;-45.120503652039325
1739209666.5412211;-45.120503652039325
1739209666.5412273;-45.120503652039325
1739209666.5412338;-45.120503652039325
1739209666.54124;-28.992665084841942
1739209666.5412462;-29.438486411369333
1739209666.5412526;-45.120503652039325
1739209666.5412588;-45.120503652039325
1739209666.541265;-38.13080360867914
1739209666.5412714;-38.13080360867914
1739209666.5412776;-38.13080360867914
1739209666.541284;-38.13080360867914
1739209666.5412903;-45.120503652039325
1739209666.5412965;-45.120503652039325
1739209666.541303;-38.13080360867914
1739209666.541309;-45.120503652039325
1739209666.5413153;-45.120503652039325
1739209666.5413218;-45.120503652039325
1739209666.541328;-45.120503652039325
1739209666.5413342;-45.120503652039325
1739209666.5413406;-45.120503652039325
1739209666.5413468;-45.120503652039325
1739209666.541353;-45.120503652039325
1739209666.5413594;-45.120503652039325
1739209666.5413656;-38.13080360867914
1739209666.5413718;-33.981070128970906
1739209666.5413783;-38.13080360867914
1739209666.5413845;-45.120503652039325
1739209666.541391;-30.49652367304973
1739209666.541397;-28.21854285175415
1739209666.5414033;-38.13080360867914
1739209666.5414097;-45.120503652039325
1739209666.541416;-30.49652367304973
1739209666.5414221;-32.816014438256545
1739209666.5414286;-45.120503652039325
1739209666.5414348;-45.120503652039325
1739209666.541441;-38.13080360867914
1739209666.5414474;-45.120503652039325
1739209666.5414536;-45.120503652039325
1739209666.5414598;-45.120503652039325
1739209666.5414662;-38.13080360867914
1739209666.5414724;-38.13080360867914
1739209666.5414786;-33.981070128970906
1739209666.541485;-45.120503652039325
1739209666.5414913;-35.57807855764607
1739209666.5414977;-31.141103565318893
1739209666.541504;-45.120503652039325
1739209666.54151;-38.13080360867914
1739209666.5415165;-45.120503652039325
1739209666.5415227;-45.120503652039325
1739209666.541529;-38.13080360867914
1739209666.5415354;-35.57807855764607
1739209666.5415416;-45.120503652039325
1739209666.5415478;-45.120503652039325
1739209666.5415542;-33.981070128970906
1739209666.5415604;-38.13080360867914
1739209666.5415666;-38.13080360867914
1739209666.541573;-35.57807855764607
1739209666.5415792;-45.120503652039325
1739209666.5415854;-38.13080360867914
1739209666.541592;-38.13080360867914
1739209666.541598;-45.120503652039325
1739209666.5416043;-38.13080360867914
1739209666.5416107;-45.120503652039325
1739209666.541617;-45.120503652039325
1739209666.5416234;-45.120503652039325
1739209666.5416296;-35.57807855764607
1739209666.5416358;-45.120503652039325
1739209666.5416422;-38.13080360867914
1739209666.5416484;-32.816014438256545
1739209666.5416546;-45.120503652039325
1739209666.541661;-38.13080360867914
1739209666.5416672;-38.13080360867914
1739209666.5416734;-38.13080360867914
1739209666.5416799;-45.120503652039325
1739209666.541686;-45.120503652039325
1739209666.5416923;-45.120503652039325
1739209666.5416987;-45.120503652039325
1739209666.541705;-45.120503652039325
1739209666.541711;-45.120503652039325
1739209666.5417175;-45.120503652039325
1739209666.5417237;-45.120503652039325
1739209666.5417302;-38.13080360867914
1739209666.5417364;-38.13080360867914
1739209666.5417426;-38.13080360867914
1739209666.541749;-32.816014438256545
1739209666.5417552;-45.120503652039325
1739209666.5417614;-45.120503652039325
1739209666.5417678;-38.13080360867914
1739209666.541774;-38.13080360867914
1739209666.5417802;-38.13080360867914
1739209666.5417867;-45.120503652039325
1739209666.5417929;-45.120503652039325
1739209666.541799;-45.120503652039325
1739209666.5418055;-45.120503652039325
1739209666.5418117;-45.120503652039325
1739209666.541818;-45.120503652039325
1739209666.5418243;-45.120503652039325
1739209666.5418305;-38.13080360867914
1739209666.541837;-45.120503652039325
1739209666.5418432;-45.120503652039325
1739209666.5418494;-38.13080360867914
1739209666.5418558;-38.13080360867914
1739209666.541862;-38.13080360867914
1739209666.5418682;-38.13080360867914
1739209666.5418746;-45.120503652039325
1739209666.5418808;-45.120503652039325
1739209666.541887;-45.120503652039325
1739209666.5418935;-45.120503652039325
1739209666.5418997;-45.120503652039325
1739209666.5419059;-38.13080360867914
1739209666.5419123;-38.13080360867914
1739209666.5419185;-45.120503652039325
1739209666.5419247;-38.13080360867914
1739209666.5419312;-33.981070128970906
1739209666.5419374;-38.13080360867914
1739209666.5419438;-38.13080360867914
1739209666.54195;-45.120503652039325
1739209666.5419562;-33.981070128970906
1739209666.5419626;-32.816014438256545
1739209666.5419688;-38.13080360867914
1739209666.541975;-45.120503652039325
1739209666.5419815;-45.120503652039325
1739209666.5419877;-38.13080360867914
1739209666.5419939;-38.13080360867914
1739209666.5420003;-38.13080360867914
1739209666.5420065;-31.141103565318915
1739209666.5420127;-35.57807855764607
1739209666.5420191;-45.120503652039325
1739209666.5420253;-45.120503652039325
1739209666.5420315;-33.981070128970906
1739209666.542038;-35.57807855764607
1739209666.5420442;-45.120503652039325
1739209666.5420506;-38.13080360867914
1739209666.5420568;-38.13080360867914
1739209666.542063;-45.120503652039325
1739209666.5420694;-38.13080360867914
1739209666.5420756;-45.120503652039325
1739209666.5420818;-45.120503652039325
1739209666.5420883;-45.120503652039325
1739209666.5420945;-45.120503652039325
1739209666.5421007;-45.120503652039325
1739209666.542107;-31.141103565318915
1739209666.5421133;-38.13080360867914
1739209666.5421195;-38.13080360867914
1739209666.542126;-32.816014438256545
1739209666.5421321;-33.981070128970906
1739209666.5421383;-38.13080360867914
1739209666.5421448;-45.120503652039325
1739209666.542151;-45.120503652039325
1739209666.5421574;-38.13080360867914
1739209666.5421636;-45.120503652039325
1739209666.5421698;-45.120503652039325
1739209666.5421762;-45.120503652039325
1739209666.5421824;-45.120503652039325
1739209666.5421886;-45.120503652039325
1739209666.542195;-45.120503652039325
1739209666.5422013;-45.120503652039325
1739209666.5422075;-45.120503652039325
1739209666.542214;-45.120503652039325
1739209666.54222;-45.120503652039325
1739209666.5422263;-45.120503652039325
1739209666.5422328;-38.13080360867914
1739209666.542239;-45.120503652039325
1739209666.5422451;-38.13080360867914
1739209666.5422516;-45.120503652039325
1739209666.5422578;-31.141103565318915
1739209666.5422642;-38.13080360867914
1739209666.5422704;-45.120503652039325
1739209666.5422766;-35.57807855764607
1739209666.542283;-38.13080360867914
1739209666.5422893;-38.13080360867914
1739209666.5422955;-45.120503652039325
1739209666.542302;-38.13080360867914
1739209666.542308;-32.816014438256545
1739209666.5423143;-45.120503652039325
1739209666.5423207;-33.981070128970906
1739209666.542327;-32.816014438256545
1739209666.5423331;-45.120503652039325
1739209666.5423396;-38.13080360867914
1739209666.5423458;-32.816014438256545
1739209666.542352;-35.57807855764607
1739209666.5423584;-28.992665084841942
1739209666.5423646;-33.981070128970906
1739209666.542371;-38.13080360867914
1739209666.5423772;-35.57807855764607
1739209666.5423834;-35.57807855764607
1739209666.5423899;-38.13080360867914
1739209666.542396;-38.13080360867914
1739209666.5424023;-38.13080360867914
1739209666.5424087;-38.13080360867914
1739209666.542415;-45.120503652039325
1739209666.542421;-35.57807855764607
1739209666.5424275;-38.13080360867914
1739209666.5424337;-45.120503652039325
1739209666.54244;-45.120503652039325
1739209666.5424464;-45.120503652039325
1739209666.5424526;-38.13080360867914
1739209666.5424588;-45.120503652039325
1739209666.5424652;-45.120503652039325
1739209666.5424714;-38.13080360867914
1739209666.5424776;-38.13080360867914
1739209666.542484;-45.120503652039325
1739209666.5424902;-45.120503652039325
1739209666.5424967;-38.13080360867914
1739209666.5425029;-35.57807855764607
1739209666.542509;-35.57807855764607
1739209666.5425155;-32.816014438256545
1739209666.5425217;-45.120503652039325
1739209666.542528;-38.13080360867914
1739209666.5425344;-35.57807855764607
1739209666.5425406;-38.13080360867914
1739209666.5425467;-38.13080360867914
1739209666.5425532;-32.816014438256545
1739209666.5425594;-45.120503652039325
1739209666.5425656;-45.120503652039325
1739209666.542572;-38.13080360867914
1739209666.5425782;-38.13080360867914
1739209666.5425844;-45.120503652039325
1739209666.5425909;-45.120503652039325
1739209666.542597;-33.981070128970906
1739209666.5426035;-45.120503652039325
1739209666.5426097;-35.57807855764607
1739209666.542616;-30.49652367304973
1739209666.5426223;-45.120503652039325
1739209666.5426285;-45.120503652039325
1739209666.5426347;-35.57807855764607
1739209666.5426412;-38.13080360867914
1739209666.5426474;-45.120503652039325
1739209666.5426536;-45.120503652039325
1739209666.54266;-45.120503652039325
1739209666.5426662;-45.120503652039325
1739209666.5426724;-45.120503652039325
1739209666.5426788;-45.120503652039325
1739209666.542685;-45.120503652039325
1739209666.5426912;-45.120503652039325
1739209666.5426977;-45.120503652039325
1739209666.5427039;-45.120503652039325
1739209666.5427103;-32.816014438256545
1739209666.5427165;-26.991370085610736
1739209666.5427227;-45.120503652039325
1739209666.5427291;-45.120503652039325
1739209666.5427353;-38.13080360867914
1739209666.5427415;-35.57807855764607
1739209666.542748;-45.120503652039325
1739209666.5427542;-31.141103565318915
1739209666.5427604;-45.120503652039325
1739209666.5427668;-45.120503652039325
1739209666.542773;-38.13080360867914
1739209666.5427792;-45.120503652039325
1739209666.5427856;-45.120503652039325
1739209666.5427918;-45.120503652039325
1739209666.542798;-33.981070128970906
1739209666.5428045;-45.120503652039325
1739209666.5428107;-32.816014438256545
1739209666.542817;-25.826314394896354
1739209666.5428233;-38.13080360867914
1739209666.5428295;-45.120503652039325
1739209666.542836;-38.13080360867914
1739209666.5428421;-38.13080360867914
1739209666.5428483;-45.120503652039325
1739209666.5428548;-45.120503652039325
1739209666.542861;-45.120503652039325
1739209666.5428672;-45.120503652039325
1739209666.5428736;-45.120503652039325
1739209666.5428798;-38.13080360867914
1739209666.542886;-38.13080360867914
1739209666.5428925;-45.120503652039325
1739209666.5428987;-38.13080360867914
1739209666.5429049;-45.120503652039325
1739209666.5429113;-45.120503652039325
1739209666.5429175;-30.49652367304973
1739209666.542924;-38.13080360867914
1739209666.5429301;-45.120503652039325
1739209666.5429363;-35.57807855764607
1739209666.5429428;-38.13080360867914
1739209666.542949;-38.13080360867914
1739209666.5429552;-32.816014438256545
1739209666.5429616;-45.120503652039325
1739209666.5429678;-45.120503652039325
1739209666.542974;-38.13080360867914
1739209666.5429804;-38.13080360867914
1739209666.5429866;-35.57807855764607
1739209666.5429928;-32.816014438256545
1739209666.5429993;-45.120503652039325
1739209666.5430055;-45.120503652039325
1739209666.5430117;-45.120503652039325
1739209666.543018;-45.120503652039325
1739209666.5430243;-45.120503652039325
1739209666.5430307;-38.13080360867914
1739209666.543037;-45.120503652039325
1739209666.5430431;-45.120503652039325
1739209666.5430496;-45.120503652039325
1739209666.5430558;-45.120503652039325
1739209666.543062;-45.120503652039325
1739209666.5430684;-33.981070128970906
1739209666.5430746;-38.13080360867914
1739209666.5430808;-45.120503652039325
1739209666.5430872;-38.13080360867914
1739209666.5430934;-35.57807855764607
1739209666.5430996;-38.13080360867914
1739209666.543106;-45.120503652039325
1739209666.5431123;-45.120503652039325
1739209666.5431185;-45.120503652039325
1739209666.543125;-45.120503652039325
1739209666.543131;-45.120503652039325
1739209666.5431376;-45.120503652039325
1739209666.5431437;-45.120503652039325
1739209666.54315;-38.13080360867914
1739209666.5431564;-45.120503652039325
1739209666.5431626;-45.120503652039325
1739209666.5431688;-38.13080360867914
1739209666.5431752;-38.13080360867914
1739209666.5431814;-35.57807855764607
1739209666.5431876;-35.57807855764607
1739209666.543194;-38.13080360867914
1739209666.5432003;-38.13080360867914
1739209666.5432065;-38.13080360867914
1739209666.543213;-38.13080360867914
1739209666.543219;-45.120503652039325
1739209666.5432253;-45.120503652039325
1739209666.5432317;-45.120503652039325
1739209666.543238;-45.120503652039325
1739209666.5432444;-38.13080360867914
1739209666.5432506;-38.13080360867914
1739209666.5432568;-35.57807855764607
1739209666.5432632;-45.120503652039325
1739209666.5432694;-38.13080360867914
1739209666.5432756;-38.13080360867914
1739209666.543282;-38.13080360867914
1739209666.5432882;-38.13080360867914
1739209666.5432944;-45.120503652039325
1739209666.5433009;-45.120503652039325
1739209666.543307;-38.13080360867914
1739209666.5433133;-45.120503652039325
1739209666.5433197;-45.120503652039325
1739209666.543326;-33.981070128970906
1739209666.543332;-38.13080360867914
1739209666.5433385;-45.120503652039325
1739209666.5433447;-38.13080360867914
1739209666.543351;-35.57807855764607
1739209666.5433574;-38.13080360867914
1739209666.5433636;-45.120503652039325
1739209666.54337;-38.13080360867914
1739209666.5433762;-45.120503652039325
1739209666.5433824;-38.13080360867914
1739209666.5433888;-38.13080360867914
1739209666.543395;-45.120503652039325
1739209666.5434012;-38.13080360867914
1739209666.5434077;-33.981070128970906
1739209666.5434139;-38.13080360867914
1739209666.54342;-45.120503652039325
1739209666.5434265;-31.141103565318915
1739209666.5434327;-32.816014438256545
1739209666.543439;-38.13080360867914
1739209666.5434453;-45.120503652039325
1739209666.5434515;-31.141103565318915
1739209666.5434577;-31.141103565318893
1739209666.5434642;-38.13080360867914
1739209666.5434704;-38.13080360867914
1739209666.5434768;-45.120503652039325
1739209666.543483;-38.13080360867914
1739209666.5434892;-38.13080360867914
1739209666.5434957;-45.120503652039325
1739209666.5435019;-45.120503652039325
1739209666.543508;-33.981070128970906
1739209666.5435145;-38.13080360867914
1739209666.5435207;-45.120503652039325
1739209666.543527;-38.13080360867914
1739209666.5435333;-38.13080360867914
1739209666.5435395;-45.120503652039325
1739209666.5435457;-45.120503652039325
1739209666.5435522;-33.981070128970906
