CAN Message; 0x62:030ac892050e4fa1
1739209797.1426969;-35.57807855764607
1739209797.1427;-45.120503652039325
1739209797.1427033;-38.13080360867914
1739209797.1427064;-32.816014438256545
1739209797.1427097;-33.981070128970906
1739209797.1427128;-45.120503652039325
1739209797.142716;-38.13080360867914
1739209797.1427193;-35.57807855764607
1739209797.1427224;-38.13080360867914
1739209797.1427255;-45.120503652039325
1739209797.1427288;-38.13080360867914
1739209797.142732;-38.13080360867914
1739209797.1427352;-45.120503652039325
1739209797.1427383;-45.120503652039325
1739209797.1427414;-45.120503652039325
1739209797.1427448;-38.13080360867914
1739209797.1427479;-38.13080360867914
1739209797.142751;-45.120503652039325
1739209797.1427543;-31.141103565318915
1739209797.1427574;-38.13080360867914
1739209797.1427605;-45.120503652039325
1739209797.1427639;-45.120503652039325
1739209797.142767;-38.13080360867914
1739209797.1427703;-38.13080360867914
1739209797.1427734;-38.13080360867914
1739209797.1427765;-38.13080360867914
1739209797.1427798;-27.877744956031414
1739209797.142783;-38.13080360867914
1739209797.142786;-38.13080360867914
1739209797.1427894;-45.120503652039325
1739209797.1427925;-38.13080360867914
1739209797.1427956;-35.57807855764607
1739209797.142799;-45.120503652039325
1739209797.142802;-38.13080360867914
1739209797.1428053;-26.991370085610722
1739209797.1428084;-38.13080360867914
1739209797.1428115;-45.120503652039325
1739209797.1428149;-31.141103565318915
1739209797.142818;-45.120503652039325
1739209797.142821;-45.120503652039325
1739209797.1428244;-38.13080360867914
1739209797.1428275;-38.13080360867914
1739209797.1428308;-45.120503652039325
1739209797.142834;-45.120503652039325
1739209797.142837;-45.120503652039325
1739209797.1428404;-32.816014438256545
1739209797.1428435;-38.13080360867914
1739209797.1428466;-45.120503652039325
1739209797.14285;-38.13080360867914
1739209797.142853;-35.57807855764607
1739209797.1428561;-38.13080360867914
1739209797.1428595;-45.120503652039325
1739209797.1428626;-38.13080360867914
1739209797.142866;-38.13080360867914
1739209797.142869;-45.120503652039325
1739209797.142872;-38.13080360867914
1739209797.1428754;-38.13080360867914
1739209797.1428785;-38.13080360867914
1739209797.1428816;-38.13080360867914
1739209797.142885;-33.981070128970906
1739209797.142888;-38.13080360867914
1739209797.1428914;-38.13080360867914
1739209797.1428945;-38.13080360867914
1739209797.1428976;-38.13080360867914
1739209797.142901;-45.120503652039325
1739209797.142904;-45.120503652039325
1739209797.1429071;-45.120503652039325
1739209797.1429105;-38.13080360867914
1739209797.1429136;-38.13080360867914
1739209797.1429167;-45.120503652039325
1739209797.14292;-38.13080360867914
1739209797.142923;-35.57807855764607
1739209797.1429265;-38.13080360867914
1739209797.1429296;-38.13080360867914
1739209797.1429327;-33.981070128970906
1739209797.142936;-32.816014438256545
1739209797.142939;-38.13080360867914
1739209797.1429422;-38.13080360867914
1739209797.1429455;-38.13080360867914
1739209797.1429486;-45.120503652039325
1739209797.1429517;-38.13080360867914
1739209797.142955;-45.120503652039325
1739209797.1429582;-38.13080360867914
1739209797.1429615;-38.13080360867914
1739209797.1429646;-38.13080360867914
1739209797.1429677;-38.13080360867914
1739209797.142971;-38.13080360867914
1739209797.1429741;-38.13080360867914
1739209797.1429772;-45.120503652039325
1739209797.1429806;-38.13080360867914
1739209797.1429837;-38.13080360867914
1739209797.142987;-38.13080360867914
1739209797.14299;-45.120503652039325
1739209797.1429932;-38.13080360867914
1739209797.1429965;-38.13080360867914
1739209797.1429996;-38.13080360867914
1739209797.1430027;-35.57807855764607
1739209797.143006;-45.120503652039325
1739209797.1430092;-32.816014438256545
1739209797.1430123;-35.57807855764607
1739209797.1430156;-45.120503652039325
1739209797.1430187;-38.13080360867914
1739209797.143022;-33.981070128970906
1739209797.1430252;-45.120503652039325
1739209797.1430283;-38.13080360867914
1739209797.1430316;-32.816014438256545
1739209797.1430347;-38.13080360867914
1739209797.1430378;-38.13080360867914
1739209797.1430411;-38.13080360867914
1739209797.1430442;-38.13080360867914
1739209797.1430476;-33.981070128970906
1739209797.1430507;-38.13080360867914
1739209797.1430538;-38.13080360867914
1739209797.143057;-38.13080360867914
1739209797.1430602;-38.13080360867914
1739209797.1430633;-35.57807855764607
1739209797.1430666;-38.13080360867914
1739209797.1430697;-45.120503652039325
1739209797.1430728;-45.120503652039325
1739209797.1430762;-45.120503652039325
1739209797.1430793;-45.120503652039325
1739209797.1430826;-45.120503652039325
1739209797.1430857;-45.120503652039325
1739209797.1430888;-45.120503652039325
1739209797.1430922;-38.13080360867914
1739209797.1430953;-38.13080360867914
1739209797.1430984;-45.120503652039325
1739209797.1431017;-38.13080360867914
1739209797.1431048;-45.120503652039325
1739209797.143108;-38.13080360867914
1739209797.1431112;-45.120503652039325
1739209797.1431143;-38.13080360867914
1739209797.1431177;-31.141103565318915
1739209797.1431208;-45.120503652039325
1739209797.1431239;-45.120503652039325
1739209797.1431272;-45.120503652039325
1739209797.1431303;-35.57807855764607
1739209797.1431334;-45.120503652039325
1739209797.1431367;-45.120503652039325
1739209797.1431398;-32.816014438256545
1739209797.1431432;-45.120503652039325
1739209797.1431463;-45.120503652039325
1739209797.1431494;-45.120503652039325
1739209797.1431527;-38.13080360867914
1739209797.1431558;-38.13080360867914
1739209797.143159;-45.120503652039325
1739209797.1431623;-38.13080360867914
1739209797.1431653;-35.57807855764607
1739209797.1431684;-31.141103565318915
1739209797.1431718;-45.120503652039325
1739209797.143175;-38.13080360867914
1739209797.1431782;-35.57807855764607
1739209797.1431813;-33.981070128970906
1739209797.1431844;-45.120503652039325
1739209797.1431878;-45.120503652039325
1739209797.1431909;-45.120503652039325
1739209797.143194;-45.120503652039325
1739209797.1431973;-45.120503652039325
1739209797.1432004;-38.13080360867914
1739209797.1432037;-45.120503652039325
1739209797.1432068;-45.120503652039325
1739209797.14321;-45.120503652039325
1739209797.1432133;-38.13080360867914
1739209797.1432164;-38.13080360867914
1739209797.1432195;-38.13080360867914
1739209797.1432228;-38.13080360867914
1739209797.143226;-33.981070128970906
1739209797.143229;-28.21854285175415
1739209797.1432323;-33.981070128970906
1739209797.1432354;-38.13080360867914
1739209797.1432388;-38.13080360867914
1739209797.143242;-38.13080360867914
1739209797.143245;-31.141103565318915
1739209797.1432483;-45.120503652039325
1739209797.1432514;-45.120503652039325
1739209797.1432545;-45.120503652039325
1739209797.1432579;-45.120503652039325
1739209797.143261;-38.13080360867914
1739209797.143264;-33.981070128970906
1739209797.1432674;-45.120503652039325
1739209797.1432705;-28.218542851754165
1739209797.1432738;-35.57807855764607
1739209797.143277;-45.120503652039325
1739209797.14328;-45.120503652039325
1739209797.1432834;-33.981070128970906
1739209797.1432865;-32.816014438256545
1739209797.1432896;-45.120503652039325
1739209797.143293;-45.120503652039325
1739209797.143296;-38.13080360867914
1739209797.1432993;-45.120503652039325
1739209797.1433024;-38.13080360867914
1739209797.1433055;-45.120503652039325
1739209797.1433089;-45.120503652039325
1739209797.143312;-35.57807855764607
1739209797.143315;-38.13080360867914
1739209797.1433184;-45.120503652039325
1739209797.1433215;-38.13080360867914
1739209797.1433246;-38.13080360867914
1739209797.143328;-45.120503652039325
1739209797.143331;-45.120503652039325
1739209797.1433344;-38.13080360867914
1739209797.1433375;-35.57807855764607
1739209797.1433406;-38.13080360867914
1739209797.143344;-38.13080360867914
1739209797.143347;-26.487275050834725
1739209797.1433501;-38.13080360867914
1739209797.1433535;-38.13080360867914
1739209797.1433566;-35.57807855764607
1739209797.1433597;-38.13080360867914
1739209797.143363;-45.120503652039325
1739209797.143366;-45.120503652039325
1739209797.1433694;-32.816014438256545
1739209797.1433725;-29.438486411369347
1739209797.1433756;-38.13080360867914
1739209797.143379;-38.13080360867914
1739209797.143382;-35.57807855764607
1739209797.1433852;-33.981070128970906
1739209797.1433885;-38.13080360867914
1739209797.1433916;-45.120503652039325
1739209797.143395;-45.120503652039325
1739209797.143398;-33.981070128970906
1739209797.1434011;-38.13080360867914
1739209797.1434045;-45.120503652039325
1739209797.1434076;-45.120503652039325
1739209797.1434107;-38.13080360867914
1739209797.143414;-38.13080360867914
1739209797.1434171;-32.816014438256545
1739209797.1434202;-38.13080360867914
1739209797.1434236;-33.981070128970906
1739209797.1434267;-38.13080360867914
1739209797.14343;-45.120503652039325
1739209797.143433;-38.13080360867914
1739209797.1434362;-33.981070128970906
1739209797.1434395;-45.120503652039325
1739209797.1434426;-45.120503652039325
1739209797.1434457;-33.981070128970906
1739209797.143449;-33.981070128970906
1739209797.1434522;-35.57807855764607
1739209797.1434555;-33.981070128970906
1739209797.1434586;-45.120503652039325
1739209797.1434617;-35.57807855764607
1739209797.143465;-38.13080360867914
1739209797.1434681;-38.13080360867914
1739209797.1434712;-35.57807855764607
1739209797.1434746;-38.13080360867914
1739209797.1434777;-45.120503652039325
1739209797.1434808;-45.120503652039325
1739209797.143484;-38.13080360867914
1739209797.1434872;-45.120503652039325
1739209797.1434906;-38.13080360867914
1739209797.1434937;-45.120503652039325
1739209797.1434968;-38.13080360867914
1739209797.1435;-45.120503652039325
1739209797.1435032;-45.120503652039325
1739209797.1435063;-38.13080360867914
1739209797.1435096;-38.13080360867914
1739209797.1435127;-33.981070128970906
1739209797.1435158;-45.120503652039325
1739209797.1435192;-38.13080360867914
1739209797.1435223;-45.120503652039325
1739209797.1435256;-45.120503652039325
1739209797.1435287;-31.141103565318893
1739209797.1435318;-38.13080360867914
1739209797.1435351;-38.13080360867914
1739209797.1435382;-45.120503652039325
1739209797.1435413;-32.816014438256545
1739209797.1435447;-45.120503652039325
1739209797.1435478;-45.120503652039325
1739209797.143551;-45.120503652039325
1739209797.1435542;-45.120503652039325
1739209797.1435573;-45.120503652039325
1739209797.1435606;-38.13080360867914
1739209797.1435637;-45.120503652039325
1739209797.1435668;-45.120503652039325
1739209797.1435702;-38.13080360867914
1739209797.1435733;-45.120503652039325
1739209797.1435764;-38.13080360867914
1739209797.1435797;-29.438486411369333
1739209797.1435828;-35.57807855764607
1739209797.1435862;-38.13080360867914
1739209797.1435893;-45.120503652039325
1739209797.1435924;-35.57807855764607
1739209797.1435957;-33.981070128970906
1739209797.1435988;-38.13080360867914
1739209797.143602;-38.13080360867914
1739209797.1436052;-35.57807855764607
1739209797.1436083;-35.57807855764607
1739209797.1436114;-38.13080360867914
1739209797.1436148;-45.120503652039325
1739209797.1436179;-38.13080360867914
1739209797.1436212;-38.13080360867914
1739209797.1436243;-35.57807855764607
1739209797.1436274;-38.13080360867914
1739209797.1436307;-38.13080360867914
1739209797.1436338;-45.120503652039325
1739209797.143637;-45.120503652039325
1739209797.1436403;-45.120503652039325
1739209797.1436434;-35.57807855764607
1739209797.1436467;-45.120503652039325
1739209797.1436498;-45.120503652039325
1739209797.143653;-45.120503652039325
1739209797.1436563;-25.826314394896354
1739209797.1436594;-32.816014438256545
1739209797.1436625;-38.13080360867914
1739209797.1436658;-45.120503652039325
1739209797.143669;-32.816014438256545
1739209797.143672;-35.57807855764607
1739209797.1436753;-45.120503652039325
1739209797.1436784;-33.981070128970906
1739209797.1436818;-45.120503652039325
1739209797.1436849;-45.120503652039325
1739209797.143688;-45.120503652039325
1739209797.1436913;-35.57807855764607
1739209797.1436944;-38.13080360867914
1739209797.1436975;-45.120503652039325
1739209797.1437008;-45.120503652039325
1739209797.143704;-38.13080360867914
1739209797.1437073;-45.120503652039325
1739209797.1437104;-45.120503652039325
1739209797.1437135;-45.120503652039325
1739209797.1437168;-38.13080360867914
1739209797.14372;-33.981070128970906
1739209797.143723;-45.120503652039325
1739209797.1437263;-35.57807855764607
1739209797.1437294;-45.120503652039325
1739209797.1437325;-33.981070128970906
1739209797.143736;-30.49652367304973
1739209797.143739;-45.120503652039325
1739209797.1437423;-45.120503652039325
1739209797.1437454;-35.57807855764607
1739209797.1437485;-35.57807855764607
1739209797.1437519;-45.120503652039325
1739209797.143755;-33.981070128970906
1739209797.143758;-45.120503652039325
1739209797.1437614;-33.981070128970956
1739209797.1437645;-32.816014438256545
1739209797.1437676;-33.981070128970906
1739209797.143771;-45.120503652039325
1739209797.143774;-38.13080360867914
1739209797.1437774;-38.13080360867914
1739209797.1437805;-45.120503652039325
1739209797.1437836;-33.981070128970906
1739209797.143787;-33.981070128970906
1739209797.14379;-38.13080360867914
1739209797.143793;-38.13080360867914
1739209797.1437964;-45.120503652039325
1739209797.1437995;-38.13080360867914
1739209797.143803;-38.13080360867914
1739209797.143806;-38.13080360867914
1739209797.143809;-38.13080360867914
1739209797.1438124;-38.13080360867914
1739209797.1438155;-45.120503652039325
1739209797.1438227;-38.13080360867914
1739209797.1438298;-38.13080360867914
1739209797.143837;-33.981070128970906
1739209797.1438441;-45.120503652039325
1739209797.1438513;-38.13080360867914
1739209797.1438584;-38.13080360867914
1739209797.1438656;-45.120503652039325
1739209797.1438727;-38.13080360867914
1739209797.14388;-38.13080360867914
1739209797.143887;-38.13080360867914
1739209797.1438942;-45.120503652039325
1739209797.1439013;-35.57807855764607
1739209797.1439085;-38.13080360867914
1739209797.1439157;-45.120503652039325
1739209797.1439228;-35.57807855764607
1739209797.14393;-38.13080360867914
1739209797.1439373;-45.120503652039325
1739209797.1439445;-38.13080360867914
1739209797.1439517;-33.981070128970906
1739209797.1439588;-38.13080360867914
1739209797.143966;-38.13080360867914
1739209797.143973;-38.13080360867914
1739209797.1439803;-45.120503652039325
1739209797.1439874;-38.13080360867914
1739209797.1439946;-38.13080360867914
1739209797.1440017;-38.13080360867914
1739209797.1440089;-33.981070128970906
1739209797.144016;-45.120503652039325
1739209797.1440232;-45.120503652039325
1739209797.1440303;-45.120503652039325
1739209797.1440375;-38.13080360867914
1739209797.1440446;-38.13080360867914
1739209797.1440518;-38.13080360867914
1739209797.144059;-38.13080360867914
1739209797.144066;-45.120503652039325
1739209797.1440732;-45.120503652039325
1739209797.1440804;-33.981070128970906
1739209797.1440876;-35.57807855764607
1739209797.1440947;-33.981070128970906
1739209797.1441019;-32.816014438256545
1739209797.144109;-35.57807855764607
1739209797.1441162;-38.13080360867914
1739209797.1441233;-35.57807855764607
1739209797.1441305;-38.13080360867914
1739209797.1441376;-45.120503652039325
1739209797.1441448;-35.57807855764607
1739209797.144152;-38.13080360867914
1739209797.144159;-38.13080360867914
1739209797.1441662;-45.120503652039325
1739209797.1441736;-45.120503652039325
1739209797.1441808;-38.13080360867914
1739209797.144188;-38.13080360867914
1739209797.144195;-38.13080360867914
1739209797.1442022;-38.13080360867914
1739209797.1442094;-38.13080360867914
1739209797.1442165;-45.120503652039325
1739209797.1442237;-38.13080360867914
1739209797.1442308;-38.13080360867914
1739209797.144238;-38.13080360867914
1739209797.1442451;-38.13080360867914
1739209797.1442523;-38.13080360867914
1739209797.1442595;-45.120503652039325
1739209797.1442666;-28.992665084841942
1739209797.1442738;-28.992665084841942
1739209797.144281;-38.13080360867914
1739209797.144288;-38.13080360867914
1739209797.1442952;-38.13080360867914
1739209797.1443024;-32.816014438256545
1739209797.1443095;-33.981070128970906
1739209797.1443167;-38.13080360867914
1739209797.1443238;-38.13080360867914
1739209797.144331;-45.120503652039325
1739209797.1443381;-38.13080360867914
1739209797.1443453;-35.57807855764607
1739209797.1443524;-38.13080360867914
1739209797.1443596;-38.13080360867914
1739209797.1443667;-38.13080360867914
1739209797.144374;-45.120503652039325
1739209797.144381;-38.13080360867914
1739209797.1443882;-35.57807855764607
1739209797.1443954;-38.13080360867914
1739209797.1444025;-38.13080360867914
1739209797.14441;-38.13080360867914
1739209797.144417;-38.13080360867914
1739209797.1444242;-38.13080360867914
1739209797.1444314;-45.120503652039325
1739209797.1444385;-31.141103565318915
1739209797.1444457;-28.58837851428586
1739209797.1444528;-38.13080360867914
1739209797.14446;-35.57807855764607
1739209797.144467;-32.816014438256545
1739209797.1444743;-38.13080360867914
1739209797.1444814;-33.981070128970906
1739209797.1444886;-45.120503652039325
1739209797.1444957;-45.120503652039325
1739209797.1445029;-45.120503652039325
1739209797.14451;-45.120503652039325
1739209797.1445172;-45.120503652039325
1739209797.1445243;-38.13080360867914
1739209797.1445315;-38.13080360867914
1739209797.1445386;-45.120503652039325
1739209797.1445458;-45.120503652039325
1739209797.144553;-45.120503652039325
1739209797.14456;-45.120503652039325
1739209797.1445673;-38.13080360867914
1739209797.1445744;-45.120503652039325
1739209797.1445816;-45.120503652039325
1739209797.1445887;-38.13080360867914
1739209797.1445959;-35.57807855764607
1739209797.144603;-45.120503652039325
1739209797.1446102;-45.120503652039325
1739209797.1446173;-38.13080360867914
1739209797.1446245;-38.13080360867914
1739209797.1446316;-31.141103565318893
1739209797.1446388;-38.13080360867914
1739209797.1446462;-45.120503652039325
1739209797.1446533;-45.120503652039325
1739209797.1446605;-45.120503652039325
1739209797.1446676;-38.13080360867914
1739209797.1446748;-45.120503652039325
1739209797.144682;-45.120503652039325
1739209797.144689;-45.120503652039325
1739209797.1446962;-45.120503652039325
1739209797.1447034;-38.13080360867914
1739209797.1447105;-35.57807855764607
1739209797.1447177;-45.120503652039325
1739209797.1447248;-45.120503652039325
1739209797.144732;-38.13080360867914
1739209797.1447392;-45.120503652039325
1739209797.1447463;-38.13080360867914
1739209797.1447535;-38.13080360867914
1739209797.1447606;-45.120503652039325
1739209797.1447678;-38.13080360867914
1739209797.144775;-45.120503652039325
1739209797.144782;-38.13080360867914
1739209797.1447892;-45.120503652039325
1739209797.1447964;-45.120503652039325
1739209797.1448035;-45.120503652039325
1739209797.1448107;-38.13080360867914
1739209797.1448178;-38.13080360867914
1739209797.144825;-38.13080360867914
1739209797.1448321;-45.120503652039325
1739209797.1448393;-45.120503652039325
1739209797.1448464;-33.981070128970906
1739209797.1448536;-31.141103565318915
1739209797.1448607;-38.13080360867914
1739209797.144868;-38.13080360867914
1739209797.144875;-38.13080360867914
1739209797.1448824;-38.13080360867914
1739209797.1448896;-45.120503652039325
1739209797.1448967;-38.13080360867914
1739209797.144904;-45.120503652039325
1739209797.144911;-38.13080360867914
1739209797.1449182;-45.120503652039325
1739209797.1449254;-38.13080360867914
1739209797.1449325;-45.120503652039325
1739209797.1449397;-38.13080360867914
1739209797.1449468;-45.120503652039325
1739209797.144954;-45.120503652039325
1739209797.144961;-38.13080360867914
1739209797.1449683;-33.981070128970906
1739209797.1449754;-45.120503652039325
1739209797.1449826;-45.120503652039325
1739209797.1449897;-35.57807855764607
1739209797.144997;-33.981070128970906
1739209797.145004;-45.120503652039325
1739209797.1450112;-45.120503652039325
1739209797.1450183;-45.120503652039325
1739209797.1450255;-45.120503652039325
1739209797.1450326;-38.13080360867914
1739209797.1450398;-45.120503652039325
1739209797.145047;-45.120503652039325
1739209797.145054;-45.120503652039325
1739209797.1450613;-45.120503652039325
1739209797.1450684;-38.13080360867914
1739209797.1450756;-38.13080360867914
1739209797.1450827;-38.13080360867914
1739209797.1450899;-45.120503652039325
1739209797.145097;-38.13080360867914
1739209797.1451042;-35.57807855764607
1739209797.1451113;-38.13080360867914
1739209797.1451187;-45.120503652039325
1739209797.1451259;-35.57807855764607
1739209797.145133;-35.57807855764607
1739209797.1451402;-31.141103565318915
1739209797.1451473;-45.120503652039325
1739209797.1451545;-38.13080360867914
1739209797.1451616;-35.57807855764607
1739209797.1451688;-33.981070128970906
1739209797.145176;-38.13080360867914
1739209797.145183;-35.57807855764607
1739209797.1451902;-38.13080360867914
1739209797.1451974;-31.14110356531892
1739209797.1452045;-45.120503652039325
1739209797.1452117;-45.120503652039325
1739209797.1452188;-45.120503652039325
1739209797.145226;-33.981070128970906
1739209797.1452332;-35.57807855764607
1739209797.1452403;-45.120503652039325
1739209797.1452475;-38.13080360867914
1739209797.1452546;-31.141103565318915
1739209797.1452618;-45.120503652039325
1739209797.145269;-38.13080360867914
1739209797.145276;-45.120503652039325
1739209797.1452832;-38.13080360867914
1739209797.1452904;-45.120503652039325
1739209797.1452975;-45.120503652039325
1739209797.1453047;-45.120503652039325
1739209797.1453118;-30.49652367304973
1739209797.145319;-32.816014438256545
1739209797.1453261;-33.981070128970906
1739209797.1453333;-45.120503652039325
1739209797.1453404;-38.13080360867914
1739209797.1453476;-38.13080360867914
1739209797.145355;-45.120503652039325
1739209797.1453621;-38.13080360867914
1739209797.1453693;-38.13080360867914
1739209797.1453764;-38.13080360867914
1739209797.1453836;-38.13080360867914
1739209797.1453907;-45.120503652039325
1739209797.145398;-45.120503652039325
1739209797.145405;-45.120503652039325
1739209797.1454122;-38.13080360867914
1739209797.1454194;-45.120503652039325
1739209797.1454265;-33.981070128970906
1739209797.1454337;-33.981070128970906
1739209797.1454408;-38.13080360867914
1739209797.145448;-35.57807855764607
1739209797.1454551;-38.13080360867914
1739209797.1454623;-35.57807855764607
1739209797.1454694;-38.13080360867914
1739209797.1454766;-38.13080360867914
1739209797.1454837;-28.992665084841942
1739209797.145491;-38.13080360867914
1739209797.145498;-45.120503652039325
1739209797.1455052;-38.13080360867914
1739209797.1455123;-45.120503652039325
1739209797.1455195;-45.120503652039325
1739209797.1455266;-45.120503652039325
1739209797.1455338;-35.57807855764607
1739209797.145541;-31.141103565318915
1739209797.145548;-45.120503652039325
1739209797.1455553;-35.57807855764607
1739209797.1455624;-35.57807855764607
1739209797.1455696;-38.13080360867914
1739209797.1455767;-35.57807855764607
1739209797.1455839;-38.13080360867914
1739209797.1455913;-45.120503652039325
1739209797.1455984;-45.120503652039325
1739209797.1456056;-38.13080360867914
1739209797.1456127;-38.13080360867914
1739209797.1456199;-38.13080360867914
1739209797.145627;-38.13080360867914
1739209797.1456342;-33.981070128970906
1739209797.1456413;-35.57807855764607
1739209797.1456485;-45.120503652039325
1739209797.1456556;-33.981070128970906
1739209797.1456628;-38.13080360867914
1739209797.14567;-38.13080360867914
1739209797.145677;-38.13080360867914
1739209797.1456842;-38.13080360867914
1739209797.1456914;-45.120503652039325
1739209797.1456985;-38.13080360867914
1739209797.1457057;-38.13080360867914
1739209797.1457129;-45.120503652039325
1739209797.14572;-33.981070128970906
1739209797.1457272;-31.141103565318915
1739209797.1457343;-38.13080360867914
1739209797.1457415;-45.120503652039325
1739209797.1457486;-32.816014438256545
1739209797.1457558;-38.13080360867914
1739209797.145763;-45.120503652039325
1739209797.14577;-38.13080360867914
1739209797.1457772;-38.13080360867914
1739209797.1457844;-45.120503652039325
1739209797.1457915;-45.120503652039325
1739209797.1457987;-38.13080360867914
1739209797.1458058;-45.120503652039325
1739209797.145813;-38.13080360867914
1739209797.1458201;-35.57807855764607
1739209797.1458275;-35.57807855764607
1739209797.1458347;-45.120503652039325
1739209797.1458418;-45.120503652039325
1739209797.145849;-38.13080360867914
1739209797.1458561;-35.57807855764607
1739209797.1458633;-38.13080360867914
1739209797.1458704;-45.120503652039325
1739209797.1458776;-38.13080360867914
1739209797.1458848;-38.13080360867914
1739209797.145892;-32.816014438256545
1739209797.145899;-35.57807855764607
1739209797.1459062;-38.13080360867914
1739209797.1459134;-38.13080360867914
1739209797.1459205;-38.13080360867914
1739209797.1459277;-38.13080360867914
1739209797.1459348;-38.13080360867914
1739209797.145942;-45.120503652039325
1739209797.1459491;-45.120503652039325
1739209797.1459563;-45.120503652039325
1739209797.1459634;-38.13080360867914
1739209797.1459706;-38.13080360867914
1739209797.1459777;-45.120503652039325
1739209797.145985;-45.120503652039325
1739209797.145992;-32.816014438256545
1739209797.1459992;-33.981070128970906
1739209797.1460063;-38.13080360867914
1739209797.1460135;-33.981070128970906
1739209797.1460207;-35.57807855764607
1739209797.1460278;-38.13080360867914
1739209797.146035;-35.57807855764607
1739209797.146042;-38.13080360867914
1739209797.1460493;-35.57807855764607
1739209797.1460564;-33.981070128970906
1739209797.1460638;-45.120503652039325
1739209797.146071;-45.120503652039325
1739209797.146078;-45.120503652039325
1739209797.1460853;-38.13080360867914
1739209797.1460924;-45.120503652039325
1739209797.1460996;-45.120503652039325
1739209797.1461067;-35.57807855764607
1739209797.1461139;-32.816014438256545
1739209797.146121;-45.120503652039325
1739209797.1461282;-45.120503652039325
1739209797.1461353;-35.57807855764607
1739209797.1461425;-33.981070128970906
1739209797.1461496;-38.13080360867914
1739209797.1461568;-45.120503652039325
1739209797.146164;-45.120503652039325
1739209797.146171;-45.120503652039325
1739209797.1461782;-28.992665084841942
1739209797.1461854;-30.49652367304973
1739209797.1461926;-38.13080360867914
1739209797.1461997;-38.13080360867914
1739209797.1462069;-35.57807855764607
1739209797.146214;-33.981070128970906
1739209797.1462212;-45.120503652039325
1739209797.1462283;-33.981070128970906
1739209797.1462355;-45.120503652039325
1739209797.1462426;-45.120503652039325
1739209797.1462498;-33.981070128970906
1739209797.146257;-45.120503652039325
1739209797.146264;-45.120503652039325
1739209797.1462712;-45.120503652039325
1739209797.1462784;-38.13080360867914
1739209797.1462855;-33.981070128970906
1739209797.1462927;-45.120503652039325
1739209797.1463;-45.120503652039325
1739209797.1463072;-45.120503652039325
1739209797.1463144;-45.120503652039325
1739209797.1463215;-45.120503652039325
1739209797.1463287;-45.120503652039325
1739209797.1463358;-38.13080360867914
1739209797.146343;-45.120503652039325
1739209797.1463501;-33.981070128970906
1739209797.1463573;-30.49652367304973
1739209797.1463645;-45.120503652039325
1739209797.1463716;-38.13080360867914
1739209797.1463788;-32.816014438256545
1739209797.146386;-31.141103565318915
1739209797.146393;-45.120503652039325
1739209797.1464002;-35.57807855764607
1739209797.1464074;-38.13080360867914
1739209797.1464145;-38.13080360867914
1739209797.1464217;-45.120503652039325
1739209797.1464288;-38.13080360867914
1739209797.146436;-38.13080360867914
1739209797.1464431;-45.120503652039325
1739209797.1464503;-45.120503652039325
1739209797.1464574;-45.120503652039325
1739209797.1464646;-38.13080360867914
1739209797.1464717;-31.141103565318915
1739209797.146479;-45.120503652039325
1739209797.146486;-35.57807855764607
1739209797.1464932;-38.13080360867914
1739209797.1465003;-38.13080360867914
1739209797.1465075;-38.13080360867914
1739209797.1465147;-45.120503652039325
1739209797.1465218;-38.13080360867914
1739209797.146529;-38.13080360867914
1739209797.1465364;-35.57807855764607
1739209797.1465435;-38.13080360867914
1739209797.1465507;-45.120503652039325
1739209797.1465578;-38.13080360867914
1739209797.146565;-38.13080360867914
1739209797.146572;-38.13080360867914
1739209797.1465793;-45.120503652039325
1739209797.1465864;-38.13080360867914
1739209797.1465936;-38.13080360867914
1739209797.1466007;-38.13080360867914
1739209797.1466079;-45.120503652039325
1739209797.146615;-45.120503652039325
1739209797.1466222;-33.981070128970906
1739209797.1466293;-33.981070128970906
1739209797.1466365;-38.13080360867914
1739209797.1466436;-33.981070128970906
1739209797.1466508;-32.816014438256545
1739209797.146658;-33.981070128970906
1739209797.146665;-38.13080360867914
1739209797.1466722;-33.981070128970906
1739209797.1466794;-30.49652367304973
1739209797.1466866;-38.13080360867914
1739209797.1466937;-45.120503652039325
1739209797.1467009;-45.120503652039325
1739209797.146708;-45.120503652039325
1739209797.1467152;-45.120503652039325
1739209797.1467223;-38.13080360867914
1739209797.1467295;-38.13080360867914
1739209797.1467366;-35.57807855764607
1739209797.1467438;-33.981070128970906
1739209797.146751;-45.120503652039325
1739209797.146758;-45.120503652039325
1739209797.1467652;-35.57807855764607
1739209797.1467726;-38.13080360867914
1739209797.1467798;-45.120503652039325
1739209797.146787;-31.141103565318915
1739209797.146794;-32.816014438256545
1739209797.1468012;-33.981070128970906
1739209797.1468084;-45.120503652039325
1739209797.1468155;-45.120503652039325
1739209797.1468227;-45.120503652039325
1739209797.1468298;-45.120503652039325
1739209797.146837;-45.120503652039325
1739209797.1468441;-38.13080360867914
1739209797.1468513;-35.57807855764607
1739209797.1468585;-38.13080360867914
1739209797.1468656;-45.120503652039325
1739209797.1468728;-38.13080360867914
1739209797.14688;-35.57807855764607
1739209797.146887;-38.13080360867914
1739209797.1468942;-33.981070128970906
1739209797.1469014;-32.816014438256545
1739209797.1469085;-38.13080360867914
1739209797.1469157;-45.120503652039325
1739209797.1469228;-45.120503652039325
1739209797.14693;-35.57807855764607
