CAN Message; 0x98:0000c44af5f7abac
1739209685.4396758;-45.120503652039325
1739209685.4396765;-38.13080360867914
1739209685.4396772;-35.57807855764607
1739209685.4396782;-35.57807855764607
1739209685.439679;-38.13080360867914
1739209685.4396796;-45.120503652039325
1739209685.4396803;-32.816014438256545
1739209685.439681;-45.120503652039325
1739209685.439682;-45.120503652039325
1739209685.4396827;-45.120503652039325
1739209685.4396834;-38.13080360867914
1739209685.4396842;-38.13080360867914
1739209685.439685;-45.120503652039325
1739209685.4396858;-38.13080360867914
1739209685.4396865;-45.120503652039325
1739209685.4396873;-45.120503652039325
1739209685.439688;-45.120503652039325
1739209685.439689;-33.981070128970906
1739209685.4396896;-38.13080360867914
1739209685.4396904;-45.120503652039325
1739209685.439691;-45.120503652039325
1739209685.4396918;-33.981070128970906
1739209685.4396927;-26.991370085610736
1739209685.4396935;-38.13080360867914
1739209685.4396942;-45.120503652039325
1739209685.439695;-45.120503652039325
1739209685.4396956;-38.13080360867914
1739209685.4396966;-45.120503652039325
1739209685.4396973;-45.120503652039325
1739209685.439698;-45.120503652039325
1739209685.4396987;-38.13080360867914
1739209685.4396996;-45.120503652039325
1739209685.4397004;-38.13080360867914
1739209685.439701;-45.120503652039325
1739209685.4397018;-45.120503652039325
1739209685.4397025;-45.120503652039325
1739209685.4397035;-45.120503652039325
1739209685.4397042;-38.13080360867914
1739209685.439705;-25.826314394896354
1739209685.4397056;-38.13080360867914
1739209685.4397063;-45.120503652039325
1739209685.4397073;-45.120503652039325
1739209685.439708;-38.13080360867914
1739209685.4397087;-38.13080360867914
1739209685.4397094;-38.13080360867914
1739209685.4397104;-38.13080360867914
1739209685.439711;-45.120503652039325
1739209685.4397118;-45.120503652039325
1739209685.4397125;-45.120503652039325
1739209685.4397132;-45.120503652039325
1739209685.4397142;-45.120503652039325
1739209685.439715;-38.13080360867914
1739209685.4397156;-45.120503652039325
1739209685.4397163;-45.120503652039325
1739209685.439717;-32.816014438256545
1739209685.439718;-33.981070128970906
1739209685.4397187;-38.13080360867914
1739209685.4397194;-38.13080360867914
1739209685.4397202;-45.120503652039325
1739209685.439721;-45.120503652039325
1739209685.4397218;-38.13080360867914
1739209685.4397225;-38.13080360867914
1739209685.4397233;-45.120503652039325
1739209685.439724;-38.13080360867914
1739209685.439725;-35.57807855764607
1739209685.4397256;-38.13080360867914
1739209685.4397264;-45.120503652039325
1739209685.439727;-38.13080360867914
1739209685.4397278;-38.13080360867914
1739209685.4397287;-33.981070128970906
1739209685.4397295;-45.120503652039325
1739209685.4397302;-38.13080360867914
1739209685.439731;-38.13080360867914
1739209685.4397316;-45.120503652039325
1739209685.4397326;-45.120503652039325
1739209685.4397333;-45.120503652039325
1739209685.439734;-38.13080360867914
1739209685.4397347;-45.120503652039325
1739209685.4397357;-33.981070128970906
1739209685.4397364;-33.981070128970906
1739209685.439737;-35.57807855764607
1739209685.4397378;-45.120503652039325
1739209685.4397385;-38.13080360867914
1739209685.4397395;-35.57807855764607
1739209685.4397402;-38.13080360867914
1739209685.439741;-38.13080360867914
1739209685.4397416;-38.13080360867914
1739209685.4397423;-38.13080360867914
1739209685.4397433;-38.13080360867914
1739209685.439744;-45.120503652039325
1739209685.4397447;-45.120503652039325
1739209685.4397454;-45.120503652039325
1739209685.4397464;-45.120503652039325
1739209685.439747;-45.120503652039325
1739209685.4397478;-33.981070128970906
1739209685.4397485;-28.992665084841942
1739209685.4397492;-38.13080360867914
1739209685.4397502;-38.13080360867914
1739209685.439751;-35.57807855764607
1739209685.4397516;-38.13080360867914
1739209685.4397523;-45.120503652039325
1739209685.439753;-38.13080360867914
1739209685.439754;-45.120503652039325
1739209685.4397547;-32.816014438256545
1739209685.4397554;-45.120503652039325
1739209685.4397562;-45.120503652039325
1739209685.439757;-45.120503652039325
1739209685.4397578;-45.120503652039325
1739209685.4397585;-38.13080360867914
1739209685.4397593;-38.13080360867914
1739209685.43976;-33.981070128970906
1739209685.439761;-28.992665084841942
1739209685.4397616;-45.120503652039325
1739209685.4397624;-38.13080360867914
1739209685.439763;-38.13080360867914
1739209685.4397638;-33.981070128970906
1739209685.4397647;-32.816014438256545
1739209685.4397655;-38.13080360867914
1739209685.4397662;-38.13080360867914
1739209685.439767;-30.49652367304973
1739209685.4397676;-45.120503652039325
1739209685.4397686;-38.13080360867914
1739209685.4397693;-45.120503652039325
1739209685.43977;-45.120503652039325
1739209685.4397707;-38.13080360867914
1739209685.4397717;-45.120503652039325
1739209685.4397724;-38.13080360867914
1739209685.439773;-31.141103565318915
1739209685.4397738;-45.120503652039325
1739209685.4397745;-38.13080360867914
1739209685.4397755;-38.13080360867914
1739209685.4397762;-35.57807855764607
1739209685.439777;-38.13080360867914
1739209685.4397776;-38.13080360867914
1739209685.4397783;-38.13080360867914
1739209685.4397793;-33.981070128970906
1739209685.43978;-38.13080360867914
1739209685.4397807;-38.13080360867914
1739209685.4397814;-38.13080360867914
1739209685.4397824;-45.120503652039325
1739209685.439783;-33.981070128970906
1739209685.4397838;-33.981070128970906
1739209685.4397845;-45.120503652039325
1739209685.4397852;-38.13080360867914
1739209685.4397862;-38.13080360867914
1739209685.439787;-38.13080360867914
1739209685.4397876;-38.13080360867914
1739209685.4397883;-38.13080360867914
1739209685.439789;-45.120503652039325
1739209685.43979;-45.120503652039325
1739209685.4397907;-45.120503652039325
1739209685.4397914;-45.120503652039325
1739209685.4397922;-45.120503652039325
1739209685.439793;-33.981070128970906
1739209685.4397938;-45.120503652039325
1739209685.4397945;-33.981070128970906
1739209685.4397953;-33.981070128970906
1739209685.439796;-38.13080360867914
1739209685.439797;-38.13080360867914
1739209685.4397976;-33.981070128970906
1739209685.4397984;-45.120503652039325
1739209685.439799;-45.120503652039325
1739209685.4397998;-38.13080360867914
1739209685.4398007;-45.120503652039325
1739209685.4398015;-45.120503652039325
1739209685.4398022;-38.13080360867914
1739209685.439803;-45.120503652039325
1739209685.4398038;-38.13080360867914
1739209685.4398046;-45.120503652039325
1739209685.4398053;-45.120503652039325
1739209685.439806;-45.120503652039325
1739209685.4398067;-45.120503652039325
1739209685.4398077;-35.57807855764607
1739209685.4398084;-38.13080360867914
1739209685.439809;-45.120503652039325
1739209685.4398098;-33.981070128970906
1739209685.4398105;-35.57807855764607
1739209685.4398115;-38.13080360867914
1739209685.4398122;-45.120503652039325
1739209685.439813;-45.120503652039325
1739209685.4398136;-38.13080360867914
1739209685.4398143;-45.120503652039325
1739209685.4398153;-45.120503652039325
1739209685.439816;-45.120503652039325
1739209685.4398167;-35.57807855764607
1739209685.4398174;-38.13080360867914
1739209685.4398184;-38.13080360867914
1739209685.439819;-38.13080360867914
1739209685.4398198;-35.57807855764607
1739209685.4398205;-38.13080360867914
1739209685.4398212;-45.120503652039325
1739209685.4398222;-38.13080360867914
1739209685.439823;-35.57807855764607
1739209685.4398236;-38.13080360867914
1739209685.4398243;-45.120503652039325
1739209685.439825;-45.120503652039325
1739209685.439826;-45.120503652039325
1739209685.4398267;-45.120503652039325
1739209685.4398274;-45.120503652039325
1739209685.4398282;-38.13080360867914
1739209685.439829;-38.13080360867914
1739209685.4398298;-45.120503652039325
1739209685.4398305;-45.120503652039325
1739209685.4398313;-35.57807855764607
1739209685.439832;-35.57807855764607
1739209685.439833;-45.120503652039325
1739209685.4398336;-38.13080360867914
1739209685.4398344;-38.13080360867914
1739209685.439835;-30.49652367304973
1739209685.4398358;-35.57807855764607
1739209685.4398367;-38.13080360867914
1739209685.4398375;-45.120503652039325
1739209685.4398382;-38.13080360867914
1739209685.439839;-38.13080360867914
1739209685.4398398;-45.120503652039325
1739209685.4398406;-45.120503652039325
1739209685.4398413;-45.120503652039325
1739209685.439842;-45.120503652039325
1739209685.4398427;-45.120503652039325
1739209685.4398437;-35.57807855764607
1739209685.4398444;-38.13080360867914
1739209685.439845;-45.120503652039325
1739209685.439854;-38.13080360867914
1739209685.439863;-45.120503652039325
1739209685.4398718;-33.981070128970906
1739209685.4398808;-35.57807855764607
1739209685.4398897;-45.120503652039325
1739209685.4398985;-45.120503652039325
1739209685.4399076;-38.13080360867914
1739209685.4399164;-33.981070128970906
1739209685.4399254;-45.120503652039325
1739209685.4399343;-38.13080360867914
1739209685.439943;-45.120503652039325
1739209685.4399521;-38.13080360867914
1739209685.439961;-35.57807855764607
1739209685.4399698;-38.13080360867914
1739209685.4399788;-38.13080360867914
1739209685.4399877;-45.120503652039325
1739209685.4399967;-45.120503652039325
1739209685.4400055;-45.120503652039325
1739209685.4400144;-35.57807855764607
1739209685.4400234;-38.13080360867914
1739209685.4400322;-45.120503652039325
1739209685.4400413;-45.120503652039325
1739209685.4400501;-32.816014438256545
1739209685.440059;-38.13080360867914
1739209685.440068;-38.13080360867914
1739209685.4400768;-33.981070128970906
1739209685.440086;-38.13080360867914
1739209685.4400947;-45.120503652039325
1739209685.4401035;-45.120503652039325
1739209685.4401126;-38.13080360867914
1739209685.4401214;-45.120503652039325
1739209685.4401302;-45.120503652039325
1739209685.4401393;-45.120503652039325
1739209685.440148;-45.120503652039325
1739209685.4401572;-45.120503652039325
1739209685.440166;-45.120503652039325
1739209685.4401748;-38.13080360867914
1739209685.4401839;-45.120503652039325
1739209685.4401927;-35.57807855764607
1739209685.4402018;-45.120503652039325
1739209685.4402106;-38.13080360867914
1739209685.4402194;-45.120503652039325
1739209685.4402285;-33.981070128970906
1739209685.4402373;-28.992665084841942
1739209685.4402463;-45.120503652039325
1739209685.4402552;-33.981070128970906
1739209685.440264;-38.13080360867914
1739209685.440273;-38.13080360867914
1739209685.4402819;-38.13080360867914
1739209685.4402907;-38.13080360867914
1739209685.4402997;-35.57807855764607
1739209685.4403086;-32.81601443825658
1739209685.4403176;-45.120503652039325
1739209685.4403265;-38.13080360867914
1739209685.4403353;-38.13080360867914
1739209685.4403443;-38.13080360867914
1739209685.4403532;-45.120503652039325
1739209685.4403622;-45.120503652039325
1739209685.440371;-33.981070128970906
1739209685.4403799;-31.141103565318915
1739209685.440389;-45.120503652039325
1739209685.4403977;-45.120503652039325
1739209685.4404068;-38.13080360867914
1739209685.4404156;-33.981070128970906
1739209685.4404244;-45.120503652039325
1739209685.4404335;-45.120503652039325
1739209685.4404423;-45.120503652039325
1739209685.4404511;-33.981070128970906
1739209685.4404602;-38.13080360867914
1739209685.440469;-38.13080360867914
1739209685.440478;-33.981070128970906
1739209685.440487;-45.120503652039325
1739209685.4404957;-45.120503652039325
1739209685.4405048;-38.13080360867914
1739209685.4405136;-45.120503652039325
1739209685.4405227;-32.816014438256545
1739209685.4405315;-45.120503652039325
1739209685.4405403;-45.120503652039325
1739209685.4405494;-35.57807855764607
1739209685.4405582;-45.120503652039325
1739209685.4405673;-45.120503652039325
1739209685.440576;-45.120503652039325
1739209685.440585;-38.13080360867914
1739209685.440594;-30.49652367304973
1739209685.4406028;-45.120503652039325
1739209685.4406118;-38.13080360867914
1739209685.4406207;-38.13080360867914
1739209685.4406295;-33.981070128970906
1739209685.4406385;-38.13080360867914
1739209685.4406474;-38.13080360867914
1739209685.4406562;-38.13080360867914
1739209685.4406652;-27.877744956031414
1739209685.440674;-38.13080360867914
1739209685.4406831;-38.13080360867914
1739209685.440692;-38.13080360867914
1739209685.4407008;-38.13080360867914
1739209685.4407098;-45.120503652039325
1739209685.4407187;-38.13080360867914
1739209685.4407277;-38.13080360867914
1739209685.4407365;-27.877744956031414
1739209685.4407454;-45.120503652039325
1739209685.4407544;-38.13080360867914
1739209685.4407632;-45.120503652039325
1739209685.4407723;-38.13080360867914
1739209685.440781;-45.120503652039325
1739209685.44079;-45.120503652039325
1739209685.440799;-45.120503652039325
1739209685.4408078;-33.981070128970906
1739209685.4408166;-38.13080360867914
1739209685.4408257;-45.120503652039325
1739209685.4408345;-45.120503652039325
1739209685.4408436;-45.120503652039325
1739209685.4408524;-45.120503652039325
1739209685.4408612;-45.120503652039325
1739209685.4408703;-45.120503652039325
1739209685.440879;-38.13080360867914
1739209685.4408882;-45.120503652039325
1739209685.440897;-45.120503652039325
1739209685.4409058;-33.981070128970906
1739209685.4409149;-32.816014438256545
1739209685.4409237;-38.13080360867914
1739209685.4409328;-45.120503652039325
1739209685.4409416;-45.120503652039325
1739209685.4409504;-45.120503652039325
1739209685.4409595;-35.57807855764607
1739209685.4409683;-45.120503652039325
1739209685.440977;-45.120503652039325
1739209685.4409862;-45.120503652039325
1739209685.440995;-33.981070128970906
1739209685.441004;-38.13080360867914
1739209685.4410129;-38.13080360867914
1739209685.4410217;-33.981070128970906
1739209685.4410307;-38.13080360867914
1739209685.4410396;-38.13080360867914
1739209685.4410486;-45.120503652039325
1739209685.4410574;-35.57807855764607
1739209685.4410663;-38.13080360867914
1739209685.4410753;-45.120503652039325
1739209685.4410841;-45.120503652039325
1739209685.4410932;-45.120503652039325
1739209685.441102;-38.13080360867914
1739209685.4411108;-38.13080360867914
1739209685.44112;-38.13080360867914
1739209685.4411287;-38.13080360867914
1739209685.4411376;-32.816014438256545
1739209685.4411466;-38.13080360867914
1739209685.4411554;-45.120503652039325
1739209685.4411645;-38.13080360867914
1739209685.4411733;-38.13080360867914
1739209685.4411821;-38.13080360867914
1739209685.4411912;-45.120503652039325
1739209685.4412;-33.981070128970906
1739209685.441209;-45.120503652039325
1739209685.441218;-45.120503652039325
1739209685.4412267;-45.120503652039325
1739209685.4412358;-45.120503652039325
1739209685.4412446;-38.13080360867914
1739209685.4412537;-45.120503652039325
1739209685.4412625;-45.120503652039325
1739209685.4412713;-45.120503652039325
1739209685.4412804;-32.816014438256545
1739209685.4412892;-38.13080360867914
1739209685.4412982;-45.120503652039325
1739209685.441307;-38.13080360867914
1739209685.441316;-38.13080360867914
1739209685.441325;-45.120503652039325
1739209685.4413338;-45.120503652039325
1739209685.4413426;-38.13080360867914
1739209685.4413517;-45.120503652039325
1739209685.4413605;-45.120503652039325
1739209685.4413695;-45.120503652039325
1739209685.4413784;-45.120503652039325
1739209685.4413872;-45.120503652039325
1739209685.4413962;-45.120503652039325
1739209685.441405;-45.120503652039325
1739209685.441414;-38.13080360867914
1739209685.441423;-32.816014438256545
1739209685.4414318;-38.13080360867914
1739209685.4414408;-45.120503652039325
1739209685.4414496;-38.13080360867914
1739209685.4414587;-35.57807855764607
1739209685.4414675;-38.13080360867914
1739209685.4414763;-38.13080360867914
1739209685.4414854;-38.13080360867914
1739209685.4414942;-38.13080360867914
1739209685.441503;-35.57807855764607
1739209685.441512;-45.120503652039325
1739209685.441521;-45.120503652039325
1739209685.44153;-45.120503652039325
1739209685.4415388;-38.13080360867914
1739209685.4415476;-45.120503652039325
1739209685.4415567;-38.13080360867914
1739209685.4415655;-33.981070128970906
1739209685.4415746;-45.120503652039325
1739209685.4415834;-38.13080360867914
1739209685.4415922;-45.120503652039325
1739209685.4416013;-31.141103565318915
1739209685.44161;-33.981070128970906
1739209685.4416192;-45.120503652039325
1739209685.441628;-45.120503652039325
1739209685.4416368;-38.13080360867914
1739209685.4416459;-38.13080360867914
1739209685.4416547;-38.13080360867914
1739209685.4416635;-38.13080360867914
1739209685.4416726;-45.120503652039325
1739209685.4416814;-45.120503652039325
1739209685.4416904;-35.57807855764607
1739209685.4416993;-45.120503652039325
1739209685.441708;-45.120503652039325
1739209685.4417171;-45.120503652039325
1739209685.441726;-45.120503652039325
1739209685.441735;-45.120503652039325
1739209685.4417439;-38.13080360867914
1739209685.4417527;-38.13080360867914
1739209685.4417617;-45.120503652039325
1739209685.4417706;-38.13080360867914
1739209685.4417796;-38.13080360867914
1739209685.4417884;-45.120503652039325
1739209685.4417973;-45.120503652039325
1739209685.4418063;-38.13080360867914
1739209685.4418151;-32.816014438256545
1739209685.4418242;-38.13080360867914
1739209685.441833;-45.120503652039325
1739209685.4418418;-45.120503652039325
1739209685.441851;-45.120503652039325
1739209685.4418597;-45.120503652039325
1739209685.4418685;-38.13080360867914
1739209685.4418776;-38.13080360867914
1739209685.4418864;-38.13080360867914
1739209685.4418955;-45.120503652039325
1739209685.4419043;-38.13080360867914
1739209685.4419131;-45.120503652039325
1739209685.4419222;-38.13080360867914
1739209685.441931;-38.13080360867914
1739209685.44194;-45.120503652039325
1739209685.441949;-38.13080360867914
1739209685.4419577;-30.49652367304973
1739209685.4419668;-28.992665084841942
1739209685.4419756;-45.120503652039325
1739209685.4419847;-38.13080360867914
1739209685.4419935;-35.57807855764607
1739209685.4420023;-33.981070128970906
1739209685.4420114;-45.120503652039325
1739209685.4420202;-38.13080360867914
1739209685.442029;-38.13080360867914
1739209685.442038;-35.57807855764607
1739209685.4420469;-38.13080360867914
1739209685.442056;-33.981070128970906
1739209685.4420648;-33.981070128970906
1739209685.4420736;-45.120503652039325
1739209685.4420826;-35.57807855764607
1739209685.4420915;-33.981070128970906
1739209685.4421005;-32.816014438256545
1739209685.4421093;-31.141103565318915
1739209685.4421182;-45.120503652039325
1739209685.4421272;-45.120503652039325
1739209685.442136;-45.120503652039325
1739209685.442145;-33.981070128970906
1739209685.442154;-45.120503652039325
1739209685.4421628;-45.120503652039325
1739209685.4421718;-45.120503652039325
1739209685.4421806;-33.981070128970906
1739209685.4421895;-32.816014438256545
1739209685.4421985;-45.120503652039325
1739209685.4422073;-45.120503652039325
1739209685.4422164;-38.13080360867914
1739209685.4422252;-38.13080360867914
1739209685.442234;-45.120503652039325
1739209685.442243;-45.120503652039325
1739209685.442252;-45.120503652039325
1739209685.442261;-38.13080360867914
1739209685.4422698;-45.120503652039325
1739209685.4422786;-45.120503652039325
1739209685.4422877;-38.13080360867914
1739209685.4422965;-38.13080360867914
1739209685.4423056;-38.13080360867914
1739209685.4423144;-45.120503652039325
1739209685.4423232;-45.120503652039325
1739209685.4423323;-38.13080360867914
1739209685.442341;-38.13080360867914
1739209685.44235;-45.120503652039325
1739209685.442359;-38.13080360867914
1739209685.4423678;-35.57807855764607
1739209685.4423769;-45.120503652039325
1739209685.4423857;-45.120503652039325
1739209685.4423945;-31.141103565318915
1739209685.4424036;-35.57807855764607
1739209685.4424124;-38.13080360867914
1739209685.4424214;-45.120503652039325
1739209685.4424303;-38.13080360867914
1739209685.442439;-35.57807855764607
1739209685.4424481;-38.13080360867914
1739209685.442457;-45.120503652039325
1739209685.442466;-32.816014438256545
1739209685.4424748;-38.13080360867914
1739209685.4424837;-38.13080360867914
1739209685.4424927;-45.120503652039325
1739209685.4425015;-38.13080360867914
1739209685.4425106;-35.57807855764607
1739209685.4425194;-45.120503652039325
1739209685.4425282;-45.120503652039325
1739209685.4425373;-25.826314394896357
1739209685.4425461;-33.981070128970906
1739209685.442555;-38.13080360867914
1739209685.442564;-45.120503652039325
1739209685.4425728;-33.981070128970906
1739209685.442582;-38.13080360867914
1739209685.4425907;-45.120503652039325
1739209685.4425995;-45.120503652039325
1739209685.4426086;-35.57807855764607
1739209685.4426174;-38.13080360867914
1739209685.4426265;-38.13080360867914
1739209685.4426353;-45.120503652039325
1739209685.4426441;-38.13080360867914
1739209685.4426532;-32.816014438256545
1739209685.442662;-38.13080360867914
1739209685.442671;-45.120503652039325
1739209685.44268;-28.992665084841942
1739209685.4426887;-33.981070128970906
1739209685.4426978;-45.120503652039325
1739209685.4427066;-45.120503652039325
1739209685.4427154;-38.13080360867914
1739209685.4427245;-45.120503652039325
1739209685.4427333;-38.13080360867914
1739209685.4427423;-45.120503652039325
1739209685.4427512;-45.120503652039325
1739209685.44276;-33.981070128970906
1739209685.442769;-38.13080360867914
1739209685.4427779;-45.120503652039325
1739209685.442787;-38.13080360867914
1739209685.4427958;-35.57807855764607
1739209685.4428046;-45.120503652039325
1739209685.4428136;-45.120503652039325
1739209685.4428225;-38.13080360867914
1739209685.4428315;-35.57807855764607
1739209685.4428403;-38.13080360867914
1739209685.4428492;-45.120503652039325
1739209685.4428582;-45.120503652039325
1739209685.442867;-32.816014438256545
1739209685.4428759;-35.57807855764607
1739209685.442885;-45.120503652039325
1739209685.4428937;-31.141103565318915
1739209685.4429028;-33.981070128970906
1739209685.4429116;-45.120503652039325
1739209685.4429204;-35.57807855764607
1739209685.4429295;-33.981070128970906
1739209685.4429383;-33.981070128970906
1739209685.4429474;-33.981070128970906
1739209685.4429562;-45.120503652039325
1739209685.442965;-45.120503652039325
1739209685.442974;-33.981070128970906
1739209685.442983;-38.13080360867914
1739209685.442992;-45.120503652039325
1739209685.4430008;-45.120503652039325
1739209685.4430096;-33.981070128970906
1739209685.4430187;-35.57807855764607
1739209685.4430275;-45.120503652039325
1739209685.4430363;-33.981070128970906
1739209685.4430454;-30.49652367304973
1739209685.4430542;-45.120503652039325
1739209685.4430633;-45.120503652039325
1739209685.443072;-38.13080360867914
1739209685.443081;-38.13080360867914
1739209685.44309;-45.120503652039325
1739209685.4430988;-45.120503652039325
1739209685.4431078;-45.120503652039325
1739209685.4431167;-45.120503652039325
1739209685.4431255;-38.13080360867914
1739209685.4431345;-45.120503652039325
1739209685.4431434;-38.13080360867914
1739209685.4431524;-38.13080360867914
1739209685.4431612;-38.13080360867914
1739209685.44317;-45.120503652039325
1739209685.4431791;-38.13080360867914
1739209685.443188;-33.981070128970906
1739209685.443197;-45.120503652039325
1739209685.4432058;-45.120503652039325
1739209685.4432147;-45.120503652039325
1739209685.4432237;-45.120503652039325
1739209685.4432325;-45.120503652039325
1739209685.4432414;-32.816014438256545
1739209685.4432504;-45.120503652039325
1739209685.4432592;-45.120503652039325
1739209685.4432683;-45.120503652039325
1739209685.4432771;-38.13080360867914
1739209685.443286;-45.120503652039325
1739209685.443295;-38.13080360867914
1739209685.4433038;-38.13080360867914
1739209685.443313;-45.120503652039325
1739209685.4433217;-38.13080360867914
1739209685.4433305;-38.13080360867914
1739209685.4433396;-45.120503652039325
1739209685.4433484;-45.120503652039325
1739209685.4433575;-38.13080360867914
1739209685.4433663;-45.120503652039325
1739209685.443375;-38.13080360867914
1739209685.4433842;-38.13080360867914
1739209685.443393;-45.120503652039325
1739209685.4434018;-45.120503652039325
1739209685.4434109;-45.120503652039325
1739209685.4434197;-45.120503652039325
1739209685.4434288;-45.120503652039325
1739209685.4434376;-35.57807855764607
1739209685.4434464;-45.120503652039325
1739209685.4434555;-45.120503652039325
1739209685.4434643;-33.981070128970906
1739209685.4434733;-32.816014438256545
1739209685.4434822;-33.981070128970906
1739209685.443491;-45.120503652039325
1739209685.4435;-45.120503652039325
1739209685.4435089;-38.13080360867914
1739209685.443518;-38.13080360867914
1739209685.4435267;-45.120503652039325
1739209685.4435356;-45.120503652039325
1739209685.4435446;-38.13080360867914
1739209685.4435534;-38.13080360867914
1739209685.4435623;-38.13080360867914
1739209685.4435713;-38.13080360867914
1739209685.4435802;-45.120503652039325
1739209685.4435892;-45.120503652039325
1739209685.443598;-38.13080360867914
1739209685.4436069;-38.13080360867914
1739209685.443616;-45.120503652039325
1739209685.4436247;-33.981070128970906
1739209685.4436338;-38.13080360867914
1739209685.4436426;-38.13080360867914
1739209685.4436514;-35.57807855764607
1739209685.4436605;-33.981070128970906
1739209685.4436693;-38.13080360867914
1739209685.4436784;-45.120503652039325
1739209685.4436872;-38.13080360867914
1739209685.443696;-33.981070128970906
1739209685.443705;-38.13080360867914
1739209685.443714;-38.13080360867914
1739209685.4437227;-38.13080360867914
1739209685.4437318;-45.120503652039325
1739209685.4437406;-45.120503652039325
1739209685.4437497;-45.120503652039325
1739209685.4437585;-38.13080360867914
1739209685.4437673;-33.981070128970906
1739209685.4437764;-45.120503652039325
1739209685.4437852;-45.120503652039325
1739209685.4437943;-35.57807855764607
1739209685.443803;-38.13080360867914
1739209685.443812;-38.13080360867914
1739209685.443821;-45.120503652039325
1739209685.4438298;-38.13080360867914
1739209685.4438388;-31.141103565318915
1739209685.4438477;-38.13080360867914
1739209685.4438565;-38.13080360867914
1739209685.4438655;-35.57807855764607
1739209685.4438744;-33.981070128970906
1739209685.4438834;-45.120503652039325
1739209685.4438922;-45.120503652039325
1739209685.443901;-38.13080360867914
1739209685.4439101;-28.992665084841942
1739209685.443919;-38.13080360867914
1739209685.4439278;-45.120503652039325
1739209685.4439368;-35.57807855764607
1739209685.4439456;-38.13080360867914
1739209685.4439547;-45.120503652039325
1739209685.4439635;-38.13080360867914
1739209685.4439723;-45.120503652039325
1739209685.4439814;-28.58837851428586
1739209685.4439902;-45.120503652039325
1739209685.4439993;-38.13080360867914
1739209685.444008;-35.57807855764607
1739209685.444017;-38.13080360867914
1739209685.444026;-45.120503652039325
1739209685.4440348;-45.120503652039325
1739209685.4440439;-38.13080360867914
1739209685.4440527;-33.981070128970906
1739209685.4440615;-45.120503652039325
1739209685.4440706;-38.13080360867914
1739209685.4440794;-38.13080360867914
1739209685.4440882;-45.120503652039325
1739209685.4440973;-45.120503652039325
1739209685.444106;-38.13080360867914
1739209685.4441152;-32.816014438256545
1739209685.444124;-33.981070128970906
1739209685.4441328;-45.120503652039325
1739209685.4441419;-38.13080360867914
1739209685.4441507;-38.13080360867914
1739209685.4441597;-38.13080360867914
1739209685.4441686;-45.120503652039325
1739209685.4441774;-45.120503652039325
1739209685.4441864;-45.120503652039325
1739209685.4441953;-45.120503652039325
1739209685.4442043;-45.120503652039325
1739209685.4442132;-38.13080360867914
1739209685.444222;-35.57807855764607
1739209685.444231;-45.120503652039325
1739209685.4442399;-45.120503652039325
1739209685.4442487;-38.13080360867914
1739209685.4442577;-38.13080360867914
1739209685.4442666;-33.981070128970906
1739209685.4442756;-45.120503652039325
1739209685.4442844;-45.120503652039325
1739209685.4442933;-35.57807855764607
1739209685.4443023;-38.13080360867914
1739209685.4443111;-45.120503652039325
1739209685.4443202;-35.57807855764607
1739209685.444329;-32.816014438256545
1739209685.4443378;-35.57807855764607
1739209685.444347;-45.120503652039325
1739209685.4443557;-38.13080360867914
1739209685.4443648;-35.57807855764607
1739209685.4443736;-38.13080360867914
1739209685.4443824;-45.120503652039325
1739209685.4443915;-33.981070128970906
1739209685.4444003;-35.57807855764607
1739209685.4444094;-32.816014438256545
1739209685.4444182;-33.981070128970906
1739209685.444427;-38.13080360867914
1739209685.444436;-35.57807855764607
1739209685.444445;-38.13080360867914
1739209685.4444537;-45.120503652039325
1739209685.4444628;-45.120503652039325
1739209685.4444716;-29.438486411369333
1739209685.4444807;-38.13080360867914
1739209685.4444895;-38.13080360867914
1739209685.4444983;-38.13080360867914
1739209685.4445074;-38.13080360867914
1739209685.4445162;-45.120503652039325
1739209685.4445252;-45.120503652039325
1739209685.444534;-38.13080360867914
1739209685.444543;-45.120503652039325
1739209685.444552;-32.816014438256545
1739209685.4445608;-28.21854285175415
1739209685.4445698;-38.13080360867914
1739209685.4445786;-35.57807855764607
1739209685.4445875;-35.57807855764607
1739209685.4445965;-45.120503652039325
1739209685.4446054;-45.120503652039325
1739209685.4446142;-35.57807855764607
1739209685.4446232;-45.120503652039325
1739209685.444632;-45.120503652039325
1739209685.444641;-38.13080360867914
1739209685.44465;-45.120503652039325
1739209685.4446588;-38.13080360867914
1739209685.4446678;-45.120503652039325
1739209685.4446766;-45.120503652039325
1739209685.4446857;-45.120503652039325
1739209685.4446945;-45.120503652039325
1739209685.4447033;-45.120503652039325
1739209685.4447124;-45.120503652039325
1739209685.4447212;-45.120503652039325
1739209685.4447303;-45.120503652039325
1739209685.444739;-45.120503652039325
1739209685.444748;-38.13080360867914
1739209685.444757;-45.120503652039325
1739209685.4447658;-38.13080360867914
1739209685.4447746;-35.57807855764607
1739209685.4447837;-38.13080360867914
1739209685.4447925;-38.13080360867914
1739209685.4448016;-38.13080360867914
1739209685.4448104;-38.13080360867914
1739209685.4448192;-45.120503652039325
1739209685.4448283;-32.816014438256545
1739209685.444837;-38.13080360867914
1739209685.4448462;-45.120503652039325
1739209685.444855;-45.120503652039325
1739209685.4448638;-38.13080360867914
1739209685.4448729;-38.13080360867914
1739209685.4448817;-38.13080360867914
