CAN Message; 0x1a7:0000d45a491b11cf
1739209816.4742863;-38.13080360867914
1739209816.4742892;-38.13080360867914
1739209816.4742918;-45.120503652039325
1739209816.4742944;-45.120503652039325
1739209816.474297;-45.120503652039325
1739209816.4742997;-35.57807855764607
1739209816.4743025;-28.992665084841942
1739209816.4743052;-45.120503652039325
1739209816.4743078;-38.13080360867914
1739209816.4743104;-38.13080360867914
1739209816.474313;-38.13080360867914
1739209816.4743156;-45.120503652039325
1739209816.4743185;-45.120503652039325
1739209816.4743211;-38.13080360867914
1739209816.4743237;-33.981070128970906
1739209816.4743264;-33.981070128970906
1739209816.474329;-38.13080360867914
1739209816.4743316;-45.120503652039325
1739209816.4743345;-35.57807855764607
1739209816.474337;-35.57807855764607
1739209816.4743397;-45.120503652039325
1739209816.4743423;-45.120503652039325
1739209816.474345;-45.120503652039325
1739209816.4743476;-45.120503652039325
1739209816.4743505;-38.13080360867914
1739209816.474353;-45.120503652039325
1739209816.4743557;-38.13080360867914
1739209816.4743583;-35.57807855764607
1739209816.474361;-38.13080360867914
1739209816.4743636;-45.120503652039325
1739209816.4743664;-27.267205301931607
1739209816.474369;-38.13080360867914
1739209816.4743717;-45.120503652039325
1739209816.4743743;-38.13080360867914
1739209816.474377;-38.13080360867914
1739209816.4743795;-45.120503652039325
1739209816.4743824;-38.13080360867914
1739209816.474385;-32.816014438256545
1739209816.4743876;-33.981070128970956
1739209816.4743903;-45.120503652039325
1739209816.474393;-35.57807855764607
1739209816.4743955;-38.13080360867914
1739209816.4743984;-38.13080360867914
1739209816.474401;-45.120503652039325
1739209816.4744036;-45.120503652039325
1739209816.4744062;-35.57807855764607
1739209816.4744089;-28.58837851428586
1739209816.4744115;-33.981070128970906
1739209816.4744143;-45.120503652039325
1739209816.474417;-38.13080360867914
1739209816.4744196;-35.57807855764607
1739209816.4744222;-45.120503652039325
1739209816.4744248;-33.981070128970906
1739209816.4744275;-31.141103565318893
1739209816.4744303;-45.120503652039325
1739209816.474433;-45.120503652039325
1739209816.4744356;-45.120503652039325
1739209816.4744382;-38.13080360867914
1739209816.4744408;-38.13080360867914
1739209816.4744437;-45.120503652039325
1739209816.4744463;-45.120503652039325
1739209816.474449;-45.120503652039325
1739209816.4744515;-38.13080360867914
1739209816.4744542;-35.57807855764607
1739209816.4744568;-38.13080360867914
1739209816.4744596;-38.13080360867914
1739209816.4744623;-38.13080360867914
1739209816.474465;-38.13080360867914
1739209816.4744675;-38.13080360867914
1739209816.4744701;-35.57807855764607
1739209816.4744728;-35.57807855764607
1739209816.4744756;-38.13080360867914
1739209816.4744782;-45.120503652039325
1739209816.4744809;-35.57807855764607
1739209816.4744835;-33.981070128970906
1739209816.474486;-45.120503652039325
1739209816.4744887;-45.120503652039325
1739209816.4744916;-38.13080360867914
1739209816.4744942;-45.120503652039325
1739209816.4744968;-38.13080360867914
1739209816.4744995;-35.57807855764607
1739209816.474502;-38.13080360867914
1739209816.4745047;-45.120503652039325
1739209816.4745076;-30.49652367304973
1739209816.4745102;-38.13080360867914
1739209816.4745128;-45.120503652039325
1739209816.4745154;-38.13080360867914
1739209816.474518;-45.120503652039325
1739209816.4745207;-38.13080360867914
1739209816.4745235;-38.13080360867914
1739209816.4745262;-38.13080360867914
1739209816.4745288;-35.57807855764607
1739209816.4745314;-45.120503652039325
1739209816.474534;-45.120503652039325
1739209816.4745367;-45.120503652039325
1739209816.4745395;-45.120503652039325
1739209816.4745421;-45.120503652039325
1739209816.4745448;-32.816014438256545
1739209816.4745474;-38.13080360867914
1739209816.47455;-45.120503652039325
1739209816.4745526;-45.120503652039325
1739209816.4745555;-45.120503652039325
1739209816.474558;-45.120503652039325
1739209816.4745607;-38.13080360867914
1739209816.4745634;-38.13080360867914
1739209816.474566;-35.57807855764607
1739209816.4745688;-38.13080360867914
1739209816.4745715;-38.13080360867914
1739209816.474574;-38.13080360867914
1739209816.4745767;-45.120503652039325
1739209816.4745793;-33.981070128970906
1739209816.474582;-33.981070128970906
1739209816.4745848;-38.13080360867914
1739209816.4745874;-45.120503652039325
1739209816.47459;-33.981070128970906
1739209816.4745927;-32.816014438256545
1739209816.4745953;-45.120503652039325
1739209816.474598;-45.120503652039325
1739209816.4746008;-38.13080360867914
1739209816.4746034;-30.49652367304973
1739209816.474606;-38.13080360867914
1739209816.4746087;-45.120503652039325
1739209816.4746113;-45.120503652039325
1739209816.474614;-38.13080360867914
1739209816.4746168;-38.13080360867914
1739209816.4746194;-45.120503652039325
1739209816.474622;-33.981070128970906
1739209816.4746246;-45.120503652039325
1739209816.4746273;-38.13080360867914
1739209816.4746299;-38.13080360867914
1739209816.4746327;-45.120503652039325
1739209816.4746354;-45.120503652039325
1739209816.474638;-38.13080360867914
1739209816.4746406;-35.57807855764607
1739209816.4746432;-38.13080360867914
1739209816.4746459;-38.13080360867914
1739209816.4746487;-38.13080360867914
1739209816.4746513;-38.13080360867914
1739209816.474654;-38.13080360867914
1739209816.4746566;-32.816014438256545
1739209816.4746592;-38.13080360867914
1739209816.4746618;-35.57807855764607
1739209816.4746647;-45.120503652039325
1739209816.4746673;-33.981070128970906
1739209816.47467;-33.981070128970906
1739209816.4746726;-32.816014438256545
1739209816.4746752;-38.13080360867914
1739209816.4746778;-45.120503652039325
1739209816.4746807;-38.13080360867914
1739209816.4746833;-35.57807855764607
1739209816.474686;-38.13080360867914
1739209816.4746885;-35.57807855764607
1739209816.4746912;-33.981070128970906
1739209816.4746938;-35.57807855764607
1739209816.4746966;-38.13080360867914
1739209816.4746993;-45.120503652039325
1739209816.474702;-45.120503652039325
1739209816.474704;-38.13080360867914
1739209816.4747062;-45.120503652039325
1739209816.4747083;-31.141103565318915
1739209816.4747105;-31.141103565318915
1739209816.4747126;-45.120503652039325
1739209816.4747148;-45.120503652039325
1739209816.474717;-38.13080360867914
1739209816.474719;-33.981070128970906
1739209816.4747212;-45.120503652039325
1739209816.4747233;-38.13080360867914
1739209816.4747255;-35.57807855764607
1739209816.4747276;-38.13080360867914
1739209816.4747298;-45.120503652039325
1739209816.4747322;-38.13080360867914
1739209816.4747343;-38.13080360867914
1739209816.4747365;-45.120503652039325
1739209816.4747386;-45.120503652039325
1739209816.4747407;-38.13080360867914
1739209816.474743;-38.13080360867914
1739209816.474745;-38.13080360867914
1739209816.4747472;-45.120503652039325
1739209816.4747493;-45.120503652039325
1739209816.4747515;-38.13080360867914
1739209816.4747536;-45.120503652039325
1739209816.4747558;-38.13080360867914
1739209816.474758;-38.13080360867914
1739209816.47476;-38.13080360867914
1739209816.4747622;-31.141103565318915
1739209816.4747643;-32.816014438256545
1739209816.4747665;-38.13080360867914
1739209816.4747686;-38.13080360867914
1739209816.4747708;-35.57807855764607
1739209816.474773;-35.57807855764607
1739209816.474775;-38.13080360867914
1739209816.4747772;-45.120503652039325
1739209816.4747794;-33.981070128970906
1739209816.4747815;-38.13080360867914
1739209816.4747837;-38.13080360867914
1739209816.4747858;-29.438486411369333
1739209816.474788;-38.13080360867914
1739209816.47479;-45.120503652039325
1739209816.4747925;-38.13080360867914
1739209816.4747946;-35.57807855764607
1739209816.4747968;-38.13080360867914
1739209816.474799;-45.120503652039325
1739209816.474801;-45.120503652039325
1739209816.4748032;-45.120503652039325
1739209816.4748054;-38.13080360867914
1739209816.4748075;-33.981070128970906
1739209816.4748096;-45.120503652039325
1739209816.4748118;-45.120503652039325
1739209816.474814;-38.13080360867914
1739209816.474816;-35.57807855764607
1739209816.4748182;-38.13080360867914
1739209816.4748204;-45.120503652039325
1739209816.4748225;-35.57807855764607
1739209816.4748247;-32.816014438256545
1739209816.4748268;-38.13080360867914
1739209816.474829;-38.13080360867914
1739209816.474831;-33.981070128970906
1739209816.4748333;-33.981070128970906
1739209816.4748354;-38.13080360867914
1739209816.4748375;-45.120503652039325
1739209816.4748397;-45.120503652039325
1739209816.4748418;-38.13080360867914
1739209816.474844;-38.13080360867914
1739209816.4748461;-45.120503652039325
1739209816.4748483;-38.13080360867914
1739209816.4748504;-45.120503652039325
1739209816.4748528;-45.120503652039325
1739209816.474855;-45.120503652039325
1739209816.474857;-31.141103565318915
1739209816.4748592;-32.816014438256545
1739209816.4748614;-45.120503652039325
1739209816.4748635;-35.57807855764607
1739209816.4748657;-33.981070128970906
1739209816.4748678;-38.13080360867914
1739209816.47487;-38.13080360867914
1739209816.474872;-45.120503652039325
1739209816.4748743;-45.120503652039325
1739209816.4748764;-38.13080360867914
1739209816.4748785;-33.981070128970906
1739209816.4748807;-35.57807855764607
1739209816.4748828;-38.13080360867914
1739209816.474885;-45.120503652039325
1739209816.4748871;-45.120503652039325
1739209816.4748893;-45.120503652039325
1739209816.4748914;-38.13080360867914
1739209816.4748936;-45.120503652039325
1739209816.4748957;-38.13080360867914
1739209816.4748979;-45.120503652039325
1739209816.4749;-33.981070128970906
1739209816.4749022;-31.141103565318893
1739209816.4749043;-38.13080360867914
1739209816.4749064;-45.120503652039325
1739209816.4749086;-38.13080360867914
1739209816.474911;-38.13080360867914
1739209816.4749131;-45.120503652039325
1739209816.4749153;-35.57807855764607
1739209816.4749174;-38.13080360867914
1739209816.4749196;-35.57807855764607
1739209816.4749217;-45.120503652039325
1739209816.4749238;-45.120503652039325
1739209816.474926;-45.120503652039325
1739209816.4749281;-38.13080360867914
1739209816.4749303;-33.981070128970906
1739209816.4749324;-38.13080360867914
1739209816.4749346;-38.13080360867914
1739209816.4749367;-45.120503652039325
1739209816.4749389;-38.13080360867914
1739209816.474941;-45.120503652039325
1739209816.4749432;-45.120503652039325
1739209816.4749453;-45.120503652039325
1739209816.4749475;-33.981070128970906
1739209816.4749496;-45.120503652039325
1739209816.4749517;-32.816014438256545
1739209816.474954;-24.292649948874775
1739209816.474956;-35.57807855764607
1739209816.4749582;-38.13080360867914
1739209816.4749603;-45.120503652039325
1739209816.4749625;-35.57807855764607
1739209816.4749646;-38.13080360867914
1739209816.4749668;-38.13080360867914
1739209816.474969;-38.13080360867914
1739209816.4749713;-45.120503652039325
1739209816.4749734;-38.13080360867914
1739209816.4749756;-38.13080360867914
1739209816.4749777;-38.13080360867914
1739209816.4749799;-45.120503652039325
1739209816.474982;-35.57807855764607
1739209816.4749842;-35.57807855764607
1739209816.4749863;-38.13080360867914
1739209816.4749885;-45.120503652039325
1739209816.4749906;-45.120503652039325
1739209816.4749928;-45.120503652039325
1739209816.474995;-38.13080360867914
1739209816.474997;-38.13080360867914
1739209816.4749992;-38.13080360867914
1739209816.4750013;-38.13080360867914
1739209816.4750035;-38.13080360867914
1739209816.4750056;-29.438486411369333
1739209816.4750078;-38.13080360867914
1739209816.47501;-38.13080360867914
1739209816.475012;-35.57807855764607
1739209816.4750142;-38.13080360867914
1739209816.4750164;-45.120503652039325
1739209816.4750185;-45.120503652039325
1739209816.4750206;-38.13080360867914
1739209816.4750228;-38.13080360867914
1739209816.475025;-45.120503652039325
1739209816.475027;-45.120503652039325
1739209816.4750292;-38.13080360867914
1739209816.4750316;-38.13080360867914
1739209816.4750338;-45.120503652039325
1739209816.475036;-45.120503652039325
1739209816.475038;-33.981070128970906
1739209816.4750402;-38.13080360867914
1739209816.4750423;-45.120503652039325
1739209816.4750445;-45.120503652039325
1739209816.4750466;-45.120503652039325
1739209816.4750488;-45.120503652039325
1739209816.475051;-45.120503652039325
1739209816.475053;-38.13080360867914
1739209816.4750552;-45.120503652039325
1739209816.4750574;-38.13080360867914
1739209816.4750595;-35.57807855764607
1739209816.4750617;-38.13080360867914
1739209816.4750638;-45.120503652039325
1739209816.475066;-35.57807855764607
1739209816.475068;-31.141103565318915
1739209816.4750702;-35.57807855764607
1739209816.4750724;-45.120503652039325
1739209816.4750745;-45.120503652039325
1739209816.4750767;-38.13080360867914
1739209816.4750788;-38.13080360867914
1739209816.475081;-45.120503652039325
1739209816.475083;-45.120503652039325
1739209816.4750853;-45.120503652039325
1739209816.4750874;-38.13080360867914
1739209816.4750898;-45.120503652039325
1739209816.475092;-38.13080360867914
1739209816.475094;-32.816014438256545
1739209816.4750962;-35.57807855764607
1739209816.4750984;-38.13080360867914
1739209816.4751005;-38.13080360867914
1739209816.4751027;-38.13080360867914
1739209816.4751048;-45.120503652039325
1739209816.475107;-38.13080360867914
1739209816.475109;-38.13080360867914
1739209816.4751112;-38.13080360867914
1739209816.4751134;-45.120503652039325
1739209816.4751155;-45.120503652039325
1739209816.4751177;-32.816014438256545
1739209816.4751198;-35.57807855764607
1739209816.475122;-45.120503652039325
1739209816.4751241;-38.13080360867914
1739209816.4751263;-38.13080360867914
1739209816.4751284;-38.13080360867914
1739209816.4751306;-45.120503652039325
1739209816.4751327;-33.981070128970906
1739209816.4751348;-35.57807855764607
1739209816.475137;-38.13080360867914
1739209816.4751391;-45.120503652039325
1739209816.4751413;-38.13080360867914
1739209816.4751434;-32.816014438256545
1739209816.4751456;-35.57807855764607
1739209816.4751477;-45.120503652039325
1739209816.47515;-45.120503652039325
1739209816.4751523;-35.57807855764607
1739209816.4751544;-38.13080360867914
1739209816.4751565;-45.120503652039325
1739209816.4751587;-38.13080360867914
1739209816.4751608;-35.57807855764607
1739209816.475163;-35.57807855764607
1739209816.4751651;-38.13080360867914
1739209816.4751673;-45.120503652039325
1739209816.4751694;-33.981070128970906
1739209816.4751716;-33.981070128970906
1739209816.4751737;-38.13080360867914
1739209816.4751759;-38.13080360867914
1739209816.475178;-45.120503652039325
1739209816.4751801;-31.14110356531892
1739209816.4751823;-45.120503652039325
1739209816.4751844;-38.13080360867914
1739209816.4751866;-38.13080360867914
1739209816.4751887;-45.120503652039325
1739209816.4751909;-38.13080360867914
1739209816.475193;-38.13080360867914
1739209816.4751952;-45.120503652039325
1739209816.4751973;-31.141103565318915
1739209816.4751995;-45.120503652039325
1739209816.4752016;-33.981070128970906
1739209816.4752038;-38.13080360867914
1739209816.475206;-33.981070128970906
1739209816.475208;-33.981070128970906
1739209816.4752104;-38.13080360867914
1739209816.4752126;-38.13080360867914
1739209816.4752147;-45.120503652039325
1739209816.4752169;-45.120503652039325
1739209816.475219;-33.981070128970906
1739209816.4752212;-45.120503652039325
1739209816.4752233;-38.13080360867914
1739209816.4752254;-45.120503652039325
1739209816.4752276;-35.57807855764607
1739209816.4752297;-35.57807855764607
1739209816.475232;-38.13080360867914
1739209816.475234;-45.120503652039325
1739209816.4752362;-45.120503652039325
1739209816.4752383;-45.120503652039325
1739209816.4752405;-38.13080360867914
1739209816.4752426;-35.57807855764607
1739209816.4752448;-45.120503652039325
1739209816.475247;-45.120503652039325
1739209816.475249;-27.267205301931607
1739209816.4752512;-32.816014438256545
1739209816.4752533;-45.120503652039325
1739209816.4752555;-38.13080360867914
1739209816.4752576;-38.13080360867914
1739209816.4752598;-45.120503652039325
1739209816.475262;-45.120503652039325
1739209816.475264;-33.981070128970906
1739209816.4752662;-33.981070128970906
1739209816.4752686;-45.120503652039325
1739209816.4752707;-38.13080360867914
1739209816.475273;-38.13080360867914
1739209816.475275;-38.13080360867914
1739209816.4752772;-45.120503652039325
1739209816.4752793;-38.13080360867914
1739209816.4752815;-38.13080360867914
1739209816.4752836;-38.13080360867914
1739209816.4752858;-45.120503652039325
1739209816.475288;-45.120503652039325
1739209816.47529;-38.13080360867914
1739209816.4752922;-38.13080360867914
1739209816.4752944;-38.13080360867914
1739209816.4752965;-38.13080360867914
1739209816.4752986;-35.57807855764607
1739209816.4753008;-35.57807855764607
1739209816.475303;-38.13080360867914
1739209816.475305;-38.13080360867914
1739209816.4753072;-38.13080360867914
1739209816.4753094;-35.57807855764607
1739209816.4753115;-45.120503652039325
1739209816.4753137;-45.120503652039325
1739209816.4753158;-38.13080360867914
1739209816.475318;-38.13080360867914
1739209816.47532;-33.981070128970906
1739209816.4753222;-38.13080360867914
1739209816.4753244;-45.120503652039325
1739209816.4753265;-32.816014438256545
1739209816.475329;-32.816014438256545
1739209816.475331;-45.120503652039325
1739209816.4753332;-45.120503652039325
1739209816.4753354;-38.13080360867914
1739209816.4753375;-32.816014438256545
1739209816.4753397;-38.13080360867914
1739209816.4753418;-45.120503652039325
1739209816.475344;-45.120503652039325
1739209816.475346;-38.13080360867914
1739209816.4753482;-38.13080360867914
1739209816.4753504;-45.120503652039325
1739209816.4753525;-38.13080360867914
1739209816.4753547;-45.120503652039325
1739209816.4753568;-45.120503652039325
1739209816.475359;-45.120503652039325
1739209816.475361;-38.13080360867914
1739209816.4753633;-38.13080360867914
1739209816.4753654;-45.120503652039325
1739209816.4753675;-38.13080360867914
1739209816.4753697;-38.13080360867914
1739209816.4753718;-33.981070128970906
1739209816.475374;-35.57807855764607
1739209816.4753761;-35.57807855764607
1739209816.4753783;-45.120503652039325
1739209816.4753804;-38.13080360867914
1739209816.4753826;-38.13080360867914
1739209816.4753847;-45.120503652039325
1739209816.4753869;-45.120503652039325
1739209816.4753892;-38.13080360867914
1739209816.4753914;-38.13080360867914
1739209816.4753935;-45.120503652039325
1739209816.4753957;-38.13080360867914
1739209816.4753978;-45.120503652039325
1739209816.4754;-45.120503652039325
1739209816.475402;-33.981070128970906
1739209816.4754043;-33.981070128970906
1739209816.4754064;-33.981070128970956
1739209816.4754086;-45.120503652039325
1739209816.4754107;-38.13080360867914
1739209816.4754128;-38.13080360867914
1739209816.475415;-38.13080360867914
1739209816.4754171;-38.13080360867914
1739209816.4754193;-45.120503652039325
1739209816.4754214;-45.120503652039325
1739209816.4754236;-28.992665084841942
1739209816.4754257;-35.57807855764607
1739209816.4754279;-45.120503652039325
1739209816.47543;-38.13080360867914
1739209816.4754322;-38.13080360867914
1739209816.4754343;-38.13080360867914
1739209816.4754364;-35.57807855764607
1739209816.4754386;-32.816014438256545
1739209816.4754407;-38.13080360867914
1739209816.475443;-38.13080360867914
1739209816.475445;-33.981070128970906
1739209816.4754474;-38.13080360867914
1739209816.4754496;-45.120503652039325
1739209816.4754517;-45.120503652039325
1739209816.4754539;-38.13080360867914
1739209816.475456;-45.120503652039325
1739209816.4754581;-38.13080360867914
1739209816.4754603;-38.13080360867914
1739209816.4754624;-38.13080360867914
1739209816.4754646;-45.120503652039325
1739209816.4754667;-45.120503652039325
1739209816.4754689;-45.120503652039325
1739209816.475471;-45.120503652039325
1739209816.4754732;-38.13080360867914
1739209816.4754753;-28.992665084841942
1739209816.4754775;-31.141103565318915
1739209816.4754796;-45.120503652039325
1739209816.4754817;-38.13080360867914
1739209816.475484;-32.816014438256545
1739209816.475486;-38.13080360867914
1739209816.4754882;-45.120503652039325
1739209816.4754903;-33.981070128970906
1739209816.4754925;-38.13080360867914
1739209816.4754946;-32.816014438256545
1739209816.4754968;-38.13080360867914
1739209816.475499;-38.13080360867914
1739209816.475501;-38.13080360867914
1739209816.4755032;-45.120503652039325
1739209816.4755054;-45.120503652039325
1739209816.4755077;-38.13080360867914
1739209816.47551;-33.981070128970906
1739209816.475512;-31.141103565318915
1739209816.4755142;-38.13080360867914
1739209816.4755163;-35.57807855764607
1739209816.4755185;-38.13080360867914
1739209816.4755206;-38.13080360867914
1739209816.4755228;-45.120503652039325
1739209816.475525;-45.120503652039325
1739209816.475527;-45.120503652039325
1739209816.4755292;-38.13080360867914
1739209816.4755313;-35.57807855764607
1739209816.4755335;-45.120503652039325
1739209816.4755356;-45.120503652039325
1739209816.4755378;-33.981070128970906
1739209816.47554;-38.13080360867914
1739209816.475542;-38.13080360867914
1739209816.4755442;-38.13080360867914
1739209816.4755464;-31.141103565318915
1739209816.4755485;-33.981070128970906
1739209816.4755507;-38.13080360867914
1739209816.4755528;-38.13080360867914
1739209816.475555;-45.120503652039325
1739209816.475557;-45.120503652039325
1739209816.4755592;-33.981070128970906
1739209816.4755614;-38.13080360867914
1739209816.4755635;-38.13080360867914
1739209816.4755657;-38.13080360867914
1739209816.475568;-45.120503652039325
1739209816.4755702;-38.13080360867914
1739209816.4755723;-45.120503652039325
1739209816.4755745;-38.13080360867914
1739209816.4755766;-33.981070128970906
1739209816.4755788;-33.981070128970906
1739209816.475581;-32.816014438256545
1739209816.475583;-45.120503652039325
1739209816.4755852;-35.57807855764607
1739209816.4755874;-38.13080360867914
1739209816.4755895;-33.981070128970906
1739209816.4755917;-45.120503652039325
1739209816.4755938;-45.120503652039325
1739209816.475596;-38.13080360867914
1739209816.475598;-45.120503652039325
1739209816.4756002;-45.120503652039325
1739209816.4756024;-38.13080360867914
1739209816.4756045;-38.13080360867914
1739209816.4756067;-45.120503652039325
1739209816.4756088;-45.120503652039325
1739209816.475611;-38.13080360867914
1739209816.475613;-38.13080360867914
1739209816.4756153;-38.13080360867914
1739209816.4756174;-35.57807855764607
1739209816.4756196;-45.120503652039325
1739209816.4756217;-38.13080360867914
1739209816.4756238;-35.57807855764607
1739209816.4756262;-32.816014438256545
1739209816.4756284;-45.120503652039325
1739209816.4756305;-45.120503652039325
1739209816.4756327;-38.13080360867914
1739209816.4756348;-32.816014438256545
1739209816.475637;-38.13080360867914
1739209816.475639;-45.120503652039325
1739209816.4756413;-38.13080360867914
1739209816.4756434;-38.13080360867914
1739209816.4756455;-38.13080360867914
1739209816.4756477;-38.13080360867914
1739209816.4756498;-38.13080360867914
1739209816.475652;-33.981070128970906
1739209816.4756541;-31.141103565318915
1739209816.4756563;-45.120503652039325
1739209816.4756584;-33.981070128970906
1739209816.4756606;-32.816014438256545
1739209816.4756627;-35.57807855764607
1739209816.4756649;-38.13080360867914
1739209816.475667;-33.981070128970906
1739209816.4756691;-35.57807855764607
1739209816.4756713;-45.120503652039325
1739209816.4756734;-38.13080360867914
1739209816.4756756;-45.120503652039325
1739209816.4756777;-45.120503652039325
1739209816.4756799;-45.120503652039325
1739209816.475682;-45.120503652039325
1739209816.4756842;-38.13080360867914
1739209816.4756866;-45.120503652039325
1739209816.4756887;-38.13080360867914
1739209816.4756908;-45.120503652039325
1739209816.475693;-38.13080360867914
1739209816.4756951;-35.57807855764607
1739209816.4756973;-38.13080360867914
1739209816.4756994;-45.120503652039325
1739209816.4757016;-31.141103565318915
1739209816.4757037;-28.21854285175415
1739209816.4757059;-45.120503652039325
1739209816.475708;-45.120503652039325
1739209816.4757102;-45.120503652039325
1739209816.4757123;-31.141103565318893
1739209816.4757144;-45.120503652039325
1739209816.4757166;-45.120503652039325
1739209816.4757187;-45.120503652039325
1739209816.475721;-45.120503652039325
1739209816.475723;-45.120503652039325
1739209816.4757252;-45.120503652039325
1739209816.4757273;-45.120503652039325
1739209816.4757295;-45.120503652039325
1739209816.4757316;-38.13080360867914
1739209816.4757338;-45.120503652039325
1739209816.475736;-35.57807855764607
1739209816.475738;-29.438486411369333
1739209816.4757402;-33.981070128970906
1739209816.4757423;-38.13080360867914
1739209816.4757445;-33.981070128970906
1739209816.4757469;-31.141103565318893
1739209816.475749;-45.120503652039325
1739209816.4757512;-45.120503652039325
1739209816.4757533;-45.120503652039325
1739209816.4757555;-45.120503652039325
1739209816.4757576;-35.57807855764607
1739209816.4757597;-35.57807855764607
1739209816.475762;-45.120503652039325
1739209816.475764;-45.120503652039325
1739209816.4757662;-38.13080360867914
1739209816.4757683;-32.816014438256545
1739209816.4757705;-38.13080360867914
1739209816.4757726;-33.981070128970956
1739209816.4757748;-45.120503652039325
1739209816.475777;-45.120503652039325
1739209816.475779;-45.120503652039325
1739209816.4757812;-45.120503652039325
1739209816.4757833;-45.120503652039325
1739209816.4757855;-38.13080360867914
1739209816.4757876;-45.120503652039325
1739209816.4757898;-29.438486411369333
1739209816.475792;-32.816014438256545
1739209816.475794;-38.13080360867914
1739209816.4757962;-38.13080360867914
1739209816.4757984;-35.57807855764607
1739209816.4758005;-38.13080360867914
1739209816.4758027;-45.120503652039325
1739209816.4758048;-45.120503652039325
1739209816.4758072;-38.13080360867914
1739209816.4758093;-45.120503652039325
1739209816.4758115;-38.13080360867914
1739209816.4758136;-38.13080360867914
1739209816.4758158;-38.13080360867914
1739209816.475818;-33.981070128970906
1739209816.47582;-45.120503652039325
1739209816.4758222;-35.57807855764607
1739209816.4758244;-29.438486411369333
1739209816.4758265;-33.981070128970906
1739209816.4758286;-45.120503652039325
1739209816.4758308;-45.120503652039325
1739209816.475833;-45.120503652039325
1739209816.475835;-38.13080360867914
1739209816.4758372;-45.120503652039325
1739209816.4758394;-45.120503652039325
1739209816.4758415;-33.981070128970906
1739209816.4758437;-38.13080360867914
1739209816.4758458;-45.120503652039325
1739209816.475848;-38.13080360867914
1739209816.47585;-35.57807855764607
1739209816.4758523;-38.13080360867914
1739209816.4758544;-45.120503652039325
1739209816.4758565;-45.120503652039325
1739209816.4758587;-45.120503652039325
1739209816.4758608;-33.981070128970906
1739209816.475863;-45.120503652039325
1739209816.4758654;-45.120503652039325
1739209816.4758675;-38.13080360867914
1739209816.4758697;-45.120503652039325
1739209816.4758718;-45.120503652039325
1739209816.475874;-45.120503652039325
1739209816.475876;-38.13080360867914
1739209816.4758782;-45.120503652039325
1739209816.4758804;-33.981070128970906
1739209816.4758825;-38.13080360867914
1739209816.4758847;-38.13080360867914
1739209816.4758868;-38.13080360867914
1739209816.475889;-45.120503652039325
1739209816.475891;-45.120503652039325
1739209816.4758933;-45.120503652039325
1739209816.4758954;-33.981070128970906
1739209816.4758976;-38.13080360867914
1739209816.4758997;-35.57807855764607
1739209816.4759018;-38.13080360867914
1739209816.475904;-45.120503652039325
1739209816.4759061;-38.13080360867914
1739209816.4759083;-45.120503652039325
1739209816.4759104;-45.120503652039325
1739209816.4759126;-38.13080360867914
1739209816.4759147;-45.120503652039325
1739209816.4759169;-45.120503652039325
1739209816.475919;-45.120503652039325
1739209816.4759212;-45.120503652039325
1739209816.4759233;-45.120503652039325
1739209816.4759257;-45.120503652039325
1739209816.4759278;-38.13080360867914
1739209816.47593;-38.13080360867914
1739209816.4759321;-45.120503652039325
1739209816.4759343;-38.13080360867914
1739209816.4759364;-30.49652367304973
1739209816.4759386;-35.57807855764607
1739209816.4759407;-45.120503652039325
1739209816.4759429;-38.13080360867914
1739209816.475945;-38.13080360867914
1739209816.4759471;-38.13080360867914
1739209816.4759493;-45.120503652039325
1739209816.4759514;-38.13080360867914
1739209816.4759536;-38.13080360867914
1739209816.4759557;-45.120503652039325
1739209816.4759579;-38.13080360867914
1739209816.47596;-45.120503652039325
1739209816.4759622;-45.120503652039325
1739209816.4759643;-33.981070128970906
1739209816.4759665;-35.57807855764607
1739209816.4759686;-45.120503652039325
1739209816.4759707;-45.120503652039325
1739209816.475973;-38.13080360867914
1739209816.475975;-38.13080360867914
1739209816.4759772;-45.120503652039325
1739209816.4759793;-38.13080360867914
1739209816.4759815;-38.13080360867914
1739209816.4759836;-45.120503652039325
1739209816.475986;-38.13080360867914
1739209816.4759881;-45.120503652039325
1739209816.4759903;-38.13080360867914
1739209816.4759924;-38.13080360867914
1739209816.4759946;-45.120503652039325
1739209816.4759967;-38.13080360867914
1739209816.4759989;-38.13080360867914
1739209816.476001;-45.120503652039325
1739209816.4760032;-38.13080360867914
1739209816.4760053;-38.13080360867914
1739209816.4760075;-45.120503652039325
1739209816.4760096;-45.120503652039325
1739209816.4760118;-38.13080360867914
1739209816.476014;-32.816014438256545
1739209816.476016;-32.816014438256545
1739209816.4760182;-38.13080360867914
1739209816.4760203;-45.120503652039325
1739209816.4760225;-45.120503652039325
1739209816.4760246;-38.13080360867914
1739209816.4760268;-45.120503652039325
1739209816.476029;-45.120503652039325
1739209816.476031;-35.57807855764607
1739209816.4760332;-30.49652367304976
1739209816.4760354;-38.13080360867914
1739209816.4760375;-33.981070128970906
1739209816.4760396;-35.57807855764607
1739209816.4760418;-45.120503652039325
1739209816.4760442;-45.120503652039325
1739209816.4760463;-33.981070128970906
1739209816.4760485;-45.120503652039325
1739209816.4760506;-28.58837851428586
1739209816.4760528;-30.49652367304973
1739209816.476055;-38.13080360867914
1739209816.476057;-35.57807855764607
