CAN Message; 0x98:0000e89fdd96d54a
1739209652.0054166;-38.13080360867914
1739209652.005425;-45.120503652039325
1739209652.005433;-38.13080360867914
1739209652.0054414;-35.57807855764607
1739209652.0054495;-45.120503652039325
1739209652.0054579;-45.120503652039325
1739209652.005466;-38.13080360867914
1739209652.0054743;-45.120503652039325
1739209652.0054827;-45.120503652039325
1739209652.0054908;-45.120503652039325
1739209652.0054991;-33.981070128970906
1739209652.0055072;-31.141103565318915
1739209652.0055156;-38.13080360867914
1739209652.0055237;-45.120503652039325
1739209652.005532;-45.120503652039325
1739209652.0055404;-35.57807855764607
1739209652.0055485;-35.57807855764607
1739209652.0055568;-45.120503652039325
1739209652.005565;-38.13080360867914
1739209652.0055733;-38.13080360867914
1739209652.0055814;-45.120503652039325
1739209652.0055897;-45.120503652039325
1739209652.005598;-45.120503652039325
1739209652.0056062;-38.13080360867914
1739209652.0056145;-45.120503652039325
1739209652.0056226;-45.120503652039325
1739209652.005631;-45.120503652039325
1739209652.005639;-45.120503652039325
1739209652.0056474;-45.120503652039325
1739209652.0056558;-45.120503652039325
1739209652.0056639;-45.120503652039325
1739209652.0056722;-45.120503652039325
1739209652.0056803;-38.13080360867914
1739209652.0056887;-45.120503652039325
1739209652.0056968;-45.120503652039325
1739209652.005705;-45.120503652039325
1739209652.0057135;-38.13080360867914
1739209652.0057216;-45.120503652039325
1739209652.00573;-45.120503652039325
1739209652.005738;-38.13080360867914
1739209652.0057464;-38.13080360867914
1739209652.0057545;-38.13080360867914
1739209652.0057628;-45.120503652039325
1739209652.005771;-38.13080360867914
1739209652.0057793;-38.13080360867914
1739209652.0057876;-45.120503652039325
1739209652.0057957;-45.120503652039325
1739209652.005804;-45.120503652039325
1739209652.0058122;-38.13080360867914
1739209652.0058205;-38.13080360867914
1739209652.0058286;-38.13080360867914
1739209652.005837;-45.120503652039325
1739209652.0058453;-32.816014438256545
1739209652.0058534;-32.816014438256545
1739209652.0058618;-45.120503652039325
1739209652.0058699;-45.120503652039325
1739209652.0058782;-45.120503652039325
1739209652.0058863;-38.13080360867914
1739209652.0058947;-45.120503652039325
1739209652.005903;-45.120503652039325
1739209652.005911;-45.120503652039325
1739209652.0059195;-45.120503652039325
1739209652.0059276;-45.120503652039325
1739209652.005936;-45.120503652039325
1739209652.005944;-38.13080360867914
1739209652.0059524;-45.120503652039325
1739209652.0059607;-45.120503652039325
1739209652.0059688;-45.120503652039325
1739209652.0059772;-35.57807855764607
1739209652.0059853;-32.816014438256545
1739209652.0059936;-45.120503652039325
1739209652.0060017;-38.13080360867914
1739209652.00601;-35.57807855764607
1739209652.0060184;-38.13080360867914
1739209652.0060265;-45.120503652039325
1739209652.0060349;-38.13080360867914
1739209652.006043;-45.120503652039325
1739209652.0060513;-45.120503652039325
1739209652.0060594;-38.13080360867914
1739209652.0060678;-38.13080360867914
1739209652.006076;-38.13080360867914
1739209652.0060842;-45.120503652039325
1739209652.0060925;-38.13080360867914
1739209652.0061007;-38.13080360867914
1739209652.006109;-45.120503652039325
1739209652.006117;-45.120503652039325
1739209652.0061255;-33.981070128970906
1739209652.0061338;-38.13080360867914
1739209652.006142;-32.816014438256545
1739209652.0061502;-35.57807855764607
1739209652.0061584;-45.120503652039325
1739209652.0061667;-38.13080360867914
1739209652.0061748;-45.120503652039325
1739209652.0061831;-38.13080360867914
1739209652.0061915;-45.120503652039325
1739209652.0061996;-38.13080360867914
1739209652.006208;-45.120503652039325
1739209652.006216;-45.120503652039325
1739209652.0062244;-38.13080360867914
1739209652.0062325;-33.981070128970906
1739209652.0062408;-45.120503652039325
1739209652.0062492;-38.13080360867914
1739209652.0062573;-45.120503652039325
1739209652.0062656;-38.13080360867914
1739209652.0062737;-38.13080360867914
1739209652.006282;-38.13080360867914
1739209652.0062902;-38.13080360867914
1739209652.0062985;-38.13080360867914
1739209652.0063066;-38.13080360867914
1739209652.006315;-30.49652367304973
1739209652.0063233;-35.57807855764607
1739209652.0063314;-35.57807855764607
1739209652.0063398;-45.120503652039325
1739209652.006348;-45.120503652039325
1739209652.0063562;-35.57807855764607
1739209652.0063643;-38.13080360867914
1739209652.0063727;-38.13080360867914
1739209652.006381;-32.81601443825658
1739209652.0063891;-38.13080360867914
1739209652.0063975;-33.981070128970906
1739209652.0064056;-45.120503652039325
1739209652.006414;-45.120503652039325
1739209652.006422;-38.13080360867914
1739209652.0064304;-45.120503652039325
1739209652.0064387;-38.13080360867914
1739209652.0064468;-28.992665084841942
1739209652.0064552;-35.57807855764607
1739209652.0064633;-32.816014438256545
1739209652.0064716;-45.120503652039325
1739209652.0064797;-45.120503652039325
1739209652.006488;-38.13080360867914
1739209652.0064964;-35.57807855764607
1739209652.0065045;-45.120503652039325
1739209652.0065129;-33.981070128970956
1739209652.006521;-38.13080360867914
1739209652.0065293;-38.13080360867914
1739209652.0065374;-45.120503652039325
1739209652.0065458;-45.120503652039325
1739209652.0065541;-38.13080360867914
1739209652.0065622;-45.120503652039325
1739209652.0065706;-38.13080360867914
1739209652.0065787;-33.981070128970906
1739209652.006587;-45.120503652039325
1739209652.0065951;-45.120503652039325
1739209652.0066035;-45.120503652039325
1739209652.0066118;-45.120503652039325
1739209652.00662;-45.120503652039325
1739209652.0066283;-33.981070128970906
1739209652.0066364;-38.13080360867914
1739209652.0066447;-28.992665084841942
1739209652.0066528;-31.141103565318915
1739209652.0066612;-35.57807855764607
1739209652.0066695;-45.120503652039325
1739209652.0066776;-45.120503652039325
1739209652.006686;-38.13080360867914
1739209652.006694;-38.13080360867914
1739209652.0067024;-38.13080360867914
1739209652.0067105;-32.816014438256545
1739209652.0067189;-31.141103565318915
1739209652.0067272;-38.13080360867914
1739209652.0067353;-45.120503652039325
1739209652.0067437;-45.120503652039325
1739209652.0067518;-45.120503652039325
1739209652.0067601;-38.13080360867914
1739209652.0067682;-45.120503652039325
1739209652.0067766;-33.981070128970906
1739209652.006785;-33.981070128970906
1739209652.006793;-32.816014438256545
1739209652.0068014;-38.13080360867914
1739209652.0068095;-45.120503652039325
1739209652.0068178;-35.57807855764607
1739209652.006826;-33.981070128970906
1739209652.0068343;-38.13080360867914
1739209652.0068426;-45.120503652039325
1739209652.0068507;-38.13080360867914
1739209652.006859;-35.57807855764607
1739209652.0068672;-45.120503652039325
1739209652.0068755;-45.120503652039325
1739209652.0068836;-45.120503652039325
1739209652.006892;-38.13080360867914
1739209652.0069;-45.120503652039325
1739209652.0069084;-38.13080360867914
1739209652.0069168;-28.992665084841942
1739209652.0069249;-33.981070128970906
1739209652.0069332;-45.120503652039325
1739209652.0069413;-38.13080360867914
1739209652.0069497;-33.981070128970906
1739209652.0069578;-45.120503652039325
1739209652.006966;-45.120503652039325
1739209652.0069745;-33.981070128970906
1739209652.0069826;-31.14110356531892
1739209652.006991;-33.981070128970906
1739209652.006999;-35.57807855764607
1739209652.0070074;-45.120503652039325
1739209652.0070155;-38.13080360867914
1739209652.0070238;-38.13080360867914
1739209652.0070322;-38.13080360867914
1739209652.0070403;-38.13080360867914
1739209652.0070486;-31.141103565318915
1739209652.0070567;-45.120503652039325
1739209652.007065;-38.13080360867914
1739209652.0070732;-38.13080360867914
1739209652.0070815;-45.120503652039325
1739209652.0070899;-45.120503652039325
1739209652.007098;-32.816014438256545
1739209652.0071063;-38.13080360867914
1739209652.0071144;-45.120503652039325
1739209652.0071228;-45.120503652039325
1739209652.0071309;-33.981070128970906
1739209652.0071392;-45.120503652039325
1739209652.0071476;-38.13080360867914
1739209652.0071557;-38.13080360867914
1739209652.007164;-38.13080360867914
1739209652.007172;-38.13080360867914
1739209652.0071805;-38.13080360867914
1739209652.0071886;-45.120503652039325
1739209652.007197;-35.57807855764607
1739209652.0072052;-38.13080360867914
1739209652.0072134;-38.13080360867914
1739209652.0072217;-38.13080360867914
1739209652.0072298;-45.120503652039325
1739209652.0072381;-45.120503652039325
1739209652.0072463;-45.120503652039325
1739209652.0072546;-45.120503652039325
1739209652.007263;-45.120503652039325
1739209652.007271;-38.13080360867914
1739209652.0072794;-38.13080360867914
1739209652.0072875;-45.120503652039325
1739209652.0072958;-45.120503652039325
1739209652.007304;-45.120503652039325
1739209652.0073123;-38.13080360867914
1739209652.0073206;-38.13080360867914
1739209652.0073287;-45.120503652039325
1739209652.007337;-45.120503652039325
1739209652.0073452;-38.13080360867914
1739209652.0073535;-32.816014438256545
1739209652.0073617;-45.120503652039325
1739209652.00737;-38.13080360867914
1739209652.0073783;-33.981070128970906
1739209652.0073864;-45.120503652039325
1739209652.0073948;-45.120503652039325
1739209652.007403;-45.120503652039325
1739209652.0074112;-45.120503652039325
1739209652.0074193;-45.120503652039325
1739209652.0074277;-45.120503652039325
1739209652.0074358;-45.120503652039325
1739209652.0074441;-38.13080360867914
1739209652.0074525;-45.120503652039325
1739209652.0074606;-45.120503652039325
1739209652.007469;-45.120503652039325
1739209652.007477;-45.120503652039325
1739209652.0074854;-35.57807855764607
1739209652.0074935;-35.57807855764607
1739209652.0075018;-38.13080360867914
1739209652.0075102;-35.57807855764607
1739209652.0075183;-35.57807855764607
1739209652.0075266;-45.120503652039325
1739209652.0075347;-32.816014438256545
1739209652.007543;-45.120503652039325
1739209652.0075512;-38.13080360867914
1739209652.0075595;-33.981070128970906
1739209652.007568;-38.13080360867914
1739209652.007576;-45.120503652039325
1739209652.0075843;-45.120503652039325
1739209652.0075924;-45.120503652039325
1739209652.0076008;-45.120503652039325
1739209652.007609;-38.13080360867914
1739209652.0076172;-38.13080360867914
1739209652.0076256;-45.120503652039325
1739209652.0076337;-38.13080360867914
1739209652.007642;-38.13080360867914
1739209652.0076501;-33.981070128970906
1739209652.0076585;-45.120503652039325
1739209652.0076666;-45.120503652039325
1739209652.007675;-45.120503652039325
1739209652.0076833;-38.13080360867914
1739209652.0076914;-38.13080360867914
1739209652.0076997;-38.13080360867914
1739209652.0077078;-45.120503652039325
1739209652.0077162;-45.120503652039325
1739209652.0077243;-45.120503652039325
1739209652.0077326;-38.13080360867914
1739209652.007741;-45.120503652039325
1739209652.007749;-45.120503652039325
1739209652.0077574;-35.57807855764607
1739209652.0077655;-38.13080360867914
1739209652.0077739;-45.120503652039325
1739209652.007782;-45.120503652039325
1739209652.0077903;-45.120503652039325
1739209652.0077987;-45.120503652039325
1739209652.0078068;-29.438486411369333
1739209652.0078151;-35.57807855764607
1739209652.0078232;-45.120503652039325
1739209652.0078316;-38.13080360867914
1739209652.0078397;-38.13080360867914
1739209652.007848;-28.992665084841942
1739209652.0078564;-38.13080360867914
1739209652.0078645;-45.120503652039325
1739209652.0078728;-45.120503652039325
1739209652.007881;-38.13080360867914
1739209652.0078893;-45.120503652039325
1739209652.0078974;-45.120503652039325
1739209652.0079057;-45.120503652039325
1739209652.007914;-33.981070128970956
1739209652.0079222;-45.120503652039325
1739209652.0079305;-45.120503652039325
1739209652.0079386;-38.13080360867914
1739209652.007947;-45.120503652039325
1739209652.007955;-45.120503652039325
1739209652.0079634;-38.13080360867914
1739209652.0079718;-45.120503652039325
1739209652.0079799;-27.267205301931607
1739209652.0079882;-33.981070128970906
1739209652.0079963;-45.120503652039325
1739209652.0080047;-45.120503652039325
1739209652.0080128;-33.981070128970906
1739209652.008021;-38.13080360867914
1739209652.0080292;-45.120503652039325
1739209652.0080376;-38.13080360867914
1739209652.008046;-45.120503652039325
1739209652.008054;-45.120503652039325
1739209652.0080624;-45.120503652039325
1739209652.0080705;-45.120503652039325
1739209652.0080788;-45.120503652039325
1739209652.008087;-45.120503652039325
1739209652.0080953;-38.13080360867914
1739209652.0081036;-38.13080360867914
1739209652.0081117;-38.13080360867914
1739209652.00812;-45.120503652039325
1739209652.0081282;-45.120503652039325
1739209652.0081365;-45.120503652039325
1739209652.0081446;-45.120503652039325
1739209652.008153;-45.120503652039325
1739209652.0081613;-45.120503652039325
1739209652.0081694;-38.13080360867914
1739209652.0081778;-31.141103565318915
1739209652.0081859;-33.981070128970906
1739209652.0081942;-45.120503652039325
1739209652.0082023;-38.13080360867914
1739209652.0082107;-38.13080360867914
1739209652.008219;-38.13080360867914
1739209652.008227;-45.120503652039325
1739209652.0082355;-38.13080360867914
1739209652.0082436;-33.981070128970906
1739209652.008252;-31.141103565318915
1739209652.00826;-45.120503652039325
1739209652.0082684;-45.120503652039325
1739209652.0082726;-38.13080360867914
1739209652.008277;-45.120503652039325
1739209652.0082812;-45.120503652039325
1739209652.0082855;-45.120503652039325
1739209652.00829;-31.141103565318915
1739209652.0082943;-33.981070128970906
1739209652.0082986;-38.13080360867914
1739209652.008303;-38.13080360867914
1739209652.0083072;-45.120503652039325
1739209652.0083115;-33.981070128970906
1739209652.0083158;-35.57807855764607
1739209652.00832;-38.13080360867914
1739209652.0083244;-38.13080360867914
1739209652.008329;-38.13080360867914
1739209652.0083332;-45.120503652039325
1739209652.0083375;-38.13080360867914
1739209652.0083418;-45.120503652039325
1739209652.008346;-38.13080360867914
1739209652.0083504;-45.120503652039325
1739209652.0083547;-45.120503652039325
1739209652.008359;-38.13080360867914
1739209652.0083632;-45.120503652039325
1739209652.0083678;-45.120503652039325
1739209652.008372;-45.120503652039325
1739209652.0083764;-38.13080360867914
1739209652.0083807;-38.13080360867914
1739209652.008385;-38.13080360867914
1739209652.0083892;-35.57807855764607
1739209652.0083935;-45.120503652039325
1739209652.0083978;-45.120503652039325
1739209652.0084023;-38.13080360867914
1739209652.0084066;-38.13080360867914
1739209652.008411;-38.13080360867914
1739209652.0084152;-38.13080360867914
1739209652.0084195;-38.13080360867914
1739209652.0084238;-38.13080360867914
1739209652.008428;-38.13080360867914
1739209652.0084324;-38.13080360867914
1739209652.0084367;-45.120503652039325
1739209652.0084412;-38.13080360867914
1739209652.0084455;-35.57807855764607
1739209652.0084498;-38.13080360867914
1739209652.008454;-38.13080360867914
1739209652.0084584;-35.57807855764607
1739209652.0084627;-38.13080360867914
1739209652.008467;-38.13080360867914
1739209652.0084713;-45.120503652039325
1739209652.0084755;-33.981070128970906
1739209652.00848;-38.13080360867914
1739209652.0084844;-38.13080360867914
1739209652.0084887;-33.981070128970906
1739209652.008493;-45.120503652039325
1739209652.0084972;-38.13080360867914
1739209652.0085015;-38.13080360867914
1739209652.0085058;-45.120503652039325
1739209652.00851;-45.120503652039325
1739209652.0085144;-38.13080360867914
1739209652.008519;-45.120503652039325
1739209652.0085232;-45.120503652039325
1739209652.0085275;-45.120503652039325
1739209652.0085318;-45.120503652039325
1739209652.008536;-38.13080360867914
1739209652.0085404;-45.120503652039325
1739209652.0085447;-38.13080360867914
1739209652.008549;-38.13080360867914
1739209652.0085533;-38.13080360867914
1739209652.0085578;-35.57807855764607
1739209652.008562;-38.13080360867914
1739209652.0085664;-38.13080360867914
1739209652.0085707;-45.120503652039325
1739209652.008575;-45.120503652039325
1739209652.0085793;-45.120503652039325
1739209652.0085835;-38.13080360867914
1739209652.0085878;-45.120503652039325
1739209652.0085921;-45.120503652039325
1739209652.0085967;-35.57807855764607
1739209652.008601;-35.57807855764607
1739209652.0086052;-45.120503652039325
1739209652.0086095;-38.13080360867914
1739209652.0086138;-38.13080360867914
1739209652.008618;-45.120503652039325
1739209652.0086224;-38.13080360867914
1739209652.0086267;-38.13080360867914
1739209652.0086312;-38.13080360867914
1739209652.0086355;-38.13080360867914
1739209652.0086398;-35.57807855764607
1739209652.008644;-35.57807855764607
1739209652.0086484;-38.13080360867914
1739209652.0086527;-35.57807855764607
1739209652.008657;-45.120503652039325
1739209652.0086613;-45.120503652039325
1739209652.0086656;-38.13080360867914
1739209652.00867;-38.13080360867914
1739209652.0086744;-45.120503652039325
1739209652.0086787;-45.120503652039325
1739209652.008683;-45.120503652039325
1739209652.0086873;-45.120503652039325
1739209652.0086915;-45.120503652039325
1739209652.0086958;-45.120503652039325
1739209652.0087001;-38.13080360867914
1739209652.0087044;-33.981070128970906
1739209652.008709;-38.13080360867914
1739209652.0087132;-32.816014438256545
1739209652.0087175;-35.57807855764607
1739209652.0087218;-38.13080360867914
1739209652.0087261;-45.120503652039325
1739209652.0087304;-38.13080360867914
1739209652.0087347;-35.57807855764607
1739209652.008739;-45.120503652039325
1739209652.0087433;-45.120503652039325
1739209652.0087478;-45.120503652039325
1739209652.008752;-33.981070128970906
1739209652.0087564;-45.120503652039325
1739209652.0087607;-45.120503652039325
1739209652.008765;-45.120503652039325
1739209652.0087693;-45.120503652039325
1739209652.0087736;-45.120503652039325
1739209652.0087779;-38.13080360867914
1739209652.0087821;-45.120503652039325
1739209652.0087867;-33.981070128970906
1739209652.008791;-38.13080360867914
1739209652.0087953;-38.13080360867914
1739209652.0087996;-38.13080360867914
1739209652.0088038;-45.120503652039325
1739209652.0088081;-45.120503652039325
1739209652.0088124;-45.120503652039325
1739209652.0088167;-38.13080360867914
1739209652.008821;-38.13080360867914
1739209652.0088255;-38.13080360867914
1739209652.0088298;-45.120503652039325
1739209652.0088341;-45.120503652039325
1739209652.0088384;-38.13080360867914
1739209652.0088427;-38.13080360867914
1739209652.008847;-38.13080360867914
1739209652.0088513;-45.120503652039325
1739209652.0088556;-45.120503652039325
1739209652.00886;-38.13080360867914
1739209652.0088644;-35.57807855764607
1739209652.0088687;-33.981070128970906
1739209652.008873;-38.13080360867914
1739209652.0088773;-35.57807855764607
1739209652.0088816;-45.120503652039325
1739209652.0088859;-33.981070128970906
1739209652.0088902;-38.13080360867914
1739209652.0088944;-45.120503652039325
1739209652.008899;-45.120503652039325
1739209652.0089033;-45.120503652039325
1739209652.0089076;-35.57807855764607
1739209652.0089118;-35.57807855764607
1739209652.0089161;-38.13080360867914
1739209652.0089204;-32.81601443825658
1739209652.0089247;-38.13080360867914
1739209652.008929;-31.141103565318915
1739209652.0089333;-38.13080360867914
1739209652.0089378;-38.13080360867914
1739209652.0089421;-38.13080360867914
1739209652.0089464;-38.13080360867914
1739209652.0089507;-45.120503652039325
1739209652.008955;-27.267205301931607
1739209652.0089593;-33.981070128970906
1739209652.0089636;-45.120503652039325
1739209652.0089679;-38.13080360867914
1739209652.0089722;-38.13080360867914
1739209652.0089767;-38.13080360867914
1739209652.008981;-35.57807855764607
1739209652.0089853;-38.13080360867914
1739209652.0089896;-31.14110356531892
1739209652.0089939;-38.13080360867914
1739209652.0089982;-45.120503652039325
1739209652.0090024;-38.13080360867914
1739209652.0090067;-45.120503652039325
1739209652.009011;-45.120503652039325
1739209652.0090156;-45.120503652039325
1739209652.0090199;-38.13080360867914
1739209652.0090241;-28.992665084841942
1739209652.0090284;-33.981070128970906
1739209652.0090327;-38.13080360867914
1739209652.009037;-38.13080360867914
1739209652.0090413;-33.981070128970906
1739209652.0090456;-38.13080360867914
1739209652.0090501;-38.13080360867914
1739209652.0090544;-38.13080360867914
1739209652.0090587;-38.13080360867914
1739209652.009063;-38.13080360867914
1739209652.0090673;-45.120503652039325
1739209652.0090716;-38.13080360867914
1739209652.0090759;-38.13080360867914
1739209652.0090802;-45.120503652039325
1739209652.0090845;-45.120503652039325
1739209652.009089;-45.120503652039325
1739209652.0090933;-31.141103565318915
1739209652.0090976;-33.981070128970906
1739209652.0091019;-38.13080360867914
1739209652.0091062;-45.120503652039325
1739209652.0091105;-45.120503652039325
1739209652.0091147;-33.981070128970906
1739209652.009119;-38.13080360867914
1739209652.0091233;-45.120503652039325
1739209652.0091279;-45.120503652039325
1739209652.0091321;-45.120503652039325
1739209652.0091364;-45.120503652039325
1739209652.0091407;-45.120503652039325
1739209652.009145;-45.120503652039325
1739209652.0091493;-45.120503652039325
1739209652.0091536;-45.120503652039325
1739209652.009158;-45.120503652039325
1739209652.0091622;-38.13080360867914
1739209652.0091667;-38.13080360867914
1739209652.009171;-38.13080360867914
1739209652.0091753;-38.13080360867914
1739209652.0091796;-35.57807855764607
1739209652.009184;-38.13080360867914
1739209652.0091882;-45.120503652039325
1739209652.0091925;-38.13080360867914
1739209652.0091968;-38.13080360867914
1739209652.009201;-32.816014438256545
1739209652.0092056;-33.981070128970906
1739209652.0092099;-38.13080360867914
1739209652.0092142;-45.120503652039325
1739209652.0092185;-38.13080360867914
1739209652.0092227;-33.981070128970906
1739209652.009227;-45.120503652039325
1739209652.0092313;-38.13080360867914
1739209652.0092356;-27.267205301931607
1739209652.00924;-35.57807855764607
1739209652.0092444;-45.120503652039325
1739209652.0092487;-38.13080360867914
1739209652.009253;-38.13080360867914
1739209652.0092573;-38.13080360867914
1739209652.0092616;-38.13080360867914
1739209652.009266;-45.120503652039325
1739209652.0092702;-32.81601443825658
1739209652.0092745;-45.120503652039325
1739209652.009279;-38.13080360867914
1739209652.0092833;-45.120503652039325
1739209652.0092876;-38.13080360867914
1739209652.009292;-32.816014438256545
1739209652.0092962;-33.981070128970906
1739209652.0093005;-38.13080360867914
1739209652.0093048;-31.141103565318915
1739209652.009309;-38.13080360867914
1739209652.0093133;-45.120503652039325
1739209652.0093179;-38.13080360867914
1739209652.0093222;-38.13080360867914
1739209652.0093265;-38.13080360867914
1739209652.0093307;-38.13080360867914
1739209652.009335;-38.13080360867914
1739209652.0093393;-38.13080360867914
1739209652.0093436;-38.13080360867914
1739209652.009348;-38.13080360867914
1739209652.0093522;-45.120503652039325
1739209652.0093567;-38.13080360867914
1739209652.009361;-45.120503652039325
1739209652.0093653;-45.120503652039325
1739209652.0093696;-45.120503652039325
1739209652.009374;-45.120503652039325
1739209652.0093782;-33.981070128970906
1739209652.0093825;-38.13080360867914
1739209652.0093868;-45.120503652039325
1739209652.009391;-38.13080360867914
1739209652.0093956;-32.816014438256545
1739209652.0094;-38.13080360867914
1739209652.0094042;-38.13080360867914
1739209652.0094085;-31.141103565318915
1739209652.0094128;-45.120503652039325
1739209652.009417;-45.120503652039325
1739209652.0094213;-38.13080360867914
1739209652.0094256;-38.13080360867914
1739209652.00943;-45.120503652039325
1739209652.0094345;-45.120503652039325
1739209652.0094388;-45.120503652039325
1739209652.009443;-45.120503652039325
1739209652.0094473;-38.13080360867914
1739209652.0094516;-45.120503652039325
1739209652.009456;-45.120503652039325
1739209652.0094602;-45.120503652039325
1739209652.0094645;-35.57807855764607
1739209652.0094688;-45.120503652039325
1739209652.0094733;-45.120503652039325
1739209652.0094776;-32.816014438256545
1739209652.009482;-32.816014438256545
1739209652.0094862;-45.120503652039325
1739209652.0094905;-38.13080360867914
1739209652.0094948;-45.120503652039325
1739209652.009499;-38.13080360867914
1739209652.0095034;-38.13080360867914
1739209652.009508;-45.120503652039325
1739209652.0095122;-45.120503652039325
1739209652.0095165;-45.120503652039325
1739209652.0095208;-45.120503652039325
1739209652.009525;-45.120503652039325
1739209652.0095294;-30.49652367304973
1739209652.0095336;-38.13080360867914
1739209652.009538;-45.120503652039325
1739209652.0095422;-38.13080360867914
1739209652.0095468;-38.13080360867914
1739209652.009551;-28.58837851428586
1739209652.0095553;-38.13080360867914
1739209652.0095596;-38.13080360867914
1739209652.009564;-45.120503652039325
1739209652.0095682;-33.981070128970906
1739209652.0095725;-45.120503652039325
1739209652.0095768;-45.120503652039325
1739209652.009581;-33.981070128970906
1739209652.0095856;-38.13080360867914
1739209652.00959;-45.120503652039325
1739209652.0095942;-45.120503652039325
1739209652.0095985;-38.13080360867914
1739209652.0096028;-38.13080360867914
1739209652.009607;-45.120503652039325
1739209652.0096114;-45.120503652039325
1739209652.0096157;-38.13080360867914
1739209652.00962;-30.49652367304973
1739209652.0096245;-35.57807855764607
1739209652.0096288;-38.13080360867914
1739209652.009633;-38.13080360867914
1739209652.0096374;-33.981070128970906
1739209652.0096416;-38.13080360867914
1739209652.009646;-38.13080360867914
1739209652.0096502;-33.981070128970906
1739209652.0096545;-45.120503652039325
1739209652.0096588;-45.120503652039325
1739209652.0096633;-38.13080360867914
1739209652.0096676;-38.13080360867914
1739209652.009672;-38.13080360867914
1739209652.0096762;-45.120503652039325
1739209652.0096805;-45.120503652039325
1739209652.0096848;-38.13080360867914
1739209652.009689;-31.141103565318915
1739209652.0096934;-38.13080360867914
1739209652.0096977;-38.13080360867914
1739209652.0097022;-45.120503652039325
1739209652.0097065;-33.981070128970906
1739209652.0097108;-38.13080360867914
1739209652.009715;-45.120503652039325
1739209652.0097194;-38.13080360867914
1739209652.0097237;-38.13080360867914
1739209652.009728;-45.120503652039325
1739209652.0097322;-33.981070128970906
1739209652.0097368;-45.120503652039325
1739209652.009741;-38.13080360867914
1739209652.0097454;-38.13080360867914
1739209652.0097497;-45.120503652039325
1739209652.009754;-45.120503652039325
1739209652.0097582;-38.13080360867914
1739209652.0097625;-38.13080360867914
1739209652.0097668;-45.120503652039325
1739209652.009771;-45.120503652039325
1739209652.0097756;-38.13080360867914
1739209652.00978;-38.13080360867914
1739209652.0097842;-38.13080360867914
1739209652.0097885;-38.13080360867914
1739209652.0097928;-45.120503652039325
1739209652.009797;-45.120503652039325
1739209652.0098014;-38.13080360867914
1739209652.0098057;-38.13080360867914
1739209652.00981;-38.13080360867914
1739209652.0098145;-38.13080360867914
1739209652.0098188;-45.120503652039325
1739209652.009823;-45.120503652039325
1739209652.0098274;-38.13080360867914
1739209652.0098317;-38.13080360867914
1739209652.009836;-45.120503652039325
1739209652.0098403;-45.120503652039325
1739209652.0098445;-33.981070128970906
1739209652.0098488;-45.120503652039325
1739209652.0098534;-45.120503652039325
1739209652.0098577;-38.13080360867914
1739209652.009862;-31.141103565318915
1739209652.0098662;-32.816014438256545
1739209652.0098705;-38.13080360867914
1739209652.0098748;-33.981070128970906
1739209652.009879;-45.120503652039325
1739209652.0098834;-45.120503652039325
1739209652.0098877;-38.13080360867914
1739209652.0098922;-35.57807855764607
1739209652.0098965;-33.981070128970906
1739209652.0099008;-28.992665084841942
1739209652.009905;-38.13080360867914
1739209652.0099094;-38.13080360867914
1739209652.0099137;-38.13080360867914
1739209652.009918;-45.120503652039325
1739209652.0099223;-35.57807855764607
1739209652.0099268;-31.141103565318915
1739209652.009931;-38.13080360867914
1739209652.0099354;-38.13080360867914
1739209652.0099397;-38.13080360867914
1739209652.009944;-38.13080360867914
1739209652.0099483;-38.13080360867914
1739209652.0099525;-38.13080360867914
1739209652.0099568;-38.13080360867914
1739209652.0099611;-32.816014438256545
1739209652.0099657;-35.57807855764607
1739209652.00997;-38.13080360867914
1739209652.0099742;-45.120503652039325
1739209652.0099785;-45.120503652039325
1739209652.0099828;-35.57807855764607
1739209652.009987;-45.120503652039325
1739209652.0099914;-38.13080360867914
1739209652.0099957;-38.13080360867914
1739209652.01;-38.13080360867914
1739209652.0100045;-31.141103565318915
1739209652.0100088;-45.120503652039325
1739209652.010013;-45.120503652039325
1739209652.0100174;-38.13080360867914
1739209652.0100217;-38.13080360867914
1739209652.010026;-45.120503652039325
1739209652.0100303;-33.981070128970906
1739209652.0100346;-33.981070128970906
1739209652.0100389;-30.49652367304976
1739209652.0100434;-45.120503652039325
1739209652.0100477;-32.816014438256545
1739209652.010052;-38.13080360867914
1739209652.0100563;-38.13080360867914
1739209652.0100605;-45.120503652039325
1739209652.0100648;-38.13080360867914
1739209652.0100691;-38.13080360867914
1739209652.0100734;-31.141103565318915
1739209652.0100777;-45.120503652039325
1739209652.0100822;-45.120503652039325
1739209652.0100865;-45.120503652039325
1739209652.0100908;-45.120503652039325
1739209652.0100951;-45.120503652039325
1739209652.0100994;-38.13080360867914
1739209652.0101037;-45.120503652039325
1739209652.010108;-38.13080360867914
1739209652.0101123;-45.120503652039325
1739209652.0101166;-45.120503652039325
1739209652.0126953;-45.120503652039325
1739209652.0127;-38.13080360867914
1739209652.0127046;-38.13080360867914
1739209652.0127094;-45.120503652039325
1739209652.0127141;-45.120503652039325
1739209652.012719;-32.816014438256545
1739209652.0127237;-45.120503652039325
1739209652.0127282;-29.438486411369333
1739209652.012733;-29.438486411369333
1739209652.0127378;-45.120503652039325
1739209652.0127425;-35.57807855764607
1739209652.0127473;-38.13080360867914
