CAN Message; 0x1d3:0000cdd7a94b1e66
1739209803.2756858;-45.120503652039325
1739209803.2756906;-38.13080360867914
1739209803.2756956;-38.13080360867914
1739209803.2757006;-38.13080360867914
1739209803.2757056;-45.120503652039325
1739209803.2757103;-32.816014438256545
1739209803.2757154;-38.13080360867914
1739209803.2757204;-38.13080360867914
1739209803.2757251;-30.49652367304973
1739209803.2757301;-45.120503652039325
1739209803.2757351;-45.120503652039325
1739209803.2757401;-38.13080360867914
1739209803.275745;-35.57807855764607
1739209803.27575;-45.120503652039325
1739209803.275755;-45.120503652039325
1739209803.27576;-45.120503652039325
1739209803.2757647;-38.13080360867914
1739209803.2757697;-38.13080360867914
1739209803.2757747;-38.13080360867914
1739209803.2757795;-38.13080360867914
1739209803.2757845;-38.13080360867914
1739209803.2757895;-45.120503652039325
1739209803.2757945;-45.120503652039325
1739209803.2757993;-45.120503652039325
1739209803.2758043;-38.13080360867914
1739209803.2758093;-38.13080360867914
1739209803.2758143;-38.13080360867914
1739209803.275819;-38.13080360867914
1739209803.275824;-45.120503652039325
1739209803.275829;-38.13080360867914
1739209803.2758338;-38.13080360867914
1739209803.2758389;-38.13080360867914
1739209803.2758439;-32.816014438256545
1739209803.2758489;-33.981070128970906
1739209803.2758536;-45.120503652039325
1739209803.2758586;-35.57807855764607
1739209803.2758636;-32.816014438256545
1739209803.2758687;-38.13080360867914
1739209803.2758734;-45.120503652039325
1739209803.2758784;-38.13080360867914
1739209803.2758834;-38.13080360867914
1739209803.2758882;-38.13080360867914
1739209803.2758932;-45.120503652039325
1739209803.2758982;-38.13080360867914
1739209803.2759032;-38.13080360867914
1739209803.275908;-38.13080360867914
1739209803.275913;-38.13080360867914
1739209803.275918;-38.13080360867914
1739209803.275923;-35.57807855764607
1739209803.2759278;-45.120503652039325
1739209803.2759328;-45.120503652039325
1739209803.2759378;-38.13080360867914
1739209803.2759428;-45.120503652039325
1739209803.2759476;-38.13080360867914
1739209803.2759526;-38.13080360867914
1739209803.2759576;-45.120503652039325
1739209803.2759624;-38.13080360867914
1739209803.2759674;-33.981070128970906
1739209803.2759724;-38.13080360867914
1739209803.2759774;-38.13080360867914
1739209803.2759821;-38.13080360867914
1739209803.2759871;-35.57807855764607
1739209803.2759922;-45.120503652039325
1739209803.2759972;-35.57807855764607
1739209803.276002;-38.13080360867914
1739209803.276007;-32.81601443825658
1739209803.276012;-38.13080360867914
1739209803.2760167;-45.120503652039325
1739209803.2760217;-45.120503652039325
1739209803.2760267;-38.13080360867914
1739209803.2760317;-38.13080360867914
1739209803.2760365;-38.13080360867914
1739209803.2760415;-38.13080360867914
1739209803.2760465;-28.992665084841942
1739209803.2760515;-32.816014438256545
1739209803.2760563;-45.120503652039325
1739209803.2760613;-45.120503652039325
1739209803.2760663;-38.13080360867914
1739209803.276071;-38.13080360867914
1739209803.276076;-38.13080360867914
1739209803.276081;-45.120503652039325
1739209803.276086;-45.120503652039325
1739209803.2760909;-38.13080360867914
1739209803.2760959;-45.120503652039325
1739209803.2761009;-38.13080360867914
1739209803.2761059;-38.13080360867914
1739209803.2761106;-45.120503652039325
1739209803.2761157;-38.13080360867914
1739209803.2761207;-45.120503652039325
1739209803.2761257;-30.49652367304976
1739209803.2761304;-45.120503652039325
1739209803.2761354;-38.13080360867914
1739209803.2761405;-33.981070128970906
1739209803.2761452;-38.13080360867914
1739209803.2761502;-38.13080360867914
1739209803.2761552;-35.57807855764607
1739209803.2761602;-32.816014438256545
1739209803.276165;-28.992665084841942
1739209803.27617;-38.13080360867914
1739209803.276175;-45.120503652039325
1739209803.27618;-38.13080360867914
1739209803.2761848;-45.120503652039325
1739209803.2761898;-38.13080360867914
1739209803.2761948;-45.120503652039325
1739209803.2761996;-45.120503652039325
1739209803.2762046;-35.57807855764607
1739209803.2762096;-35.57807855764607
1739209803.2762146;-45.120503652039325
1739209803.2762194;-38.13080360867914
1739209803.2762244;-30.49652367304973
1739209803.2762294;-45.120503652039325
1739209803.2762344;-45.120503652039325
1739209803.2762392;-45.120503652039325
1739209803.2762442;-38.13080360867914
1739209803.2762492;-38.13080360867914
1739209803.276254;-45.120503652039325
1739209803.276259;-45.120503652039325
1739209803.276264;-38.13080360867914
1739209803.276269;-32.816014438256545
1739209803.2762737;-45.120503652039325
1739209803.2762787;-35.57807855764607
1739209803.2762837;-33.981070128970906
1739209803.2762887;-38.13080360867914
1739209803.2762935;-38.13080360867914
1739209803.2762985;-45.120503652039325
1739209803.2763035;-45.120503652039325
1739209803.2763085;-45.120503652039325
1739209803.2763133;-38.13080360867914
1739209803.2763183;-38.13080360867914
1739209803.2763233;-45.120503652039325
1739209803.276328;-45.120503652039325
1739209803.276333;-38.13080360867914
1739209803.276338;-38.13080360867914
1739209803.276343;-45.120503652039325
1739209803.2763479;-45.120503652039325
1739209803.276353;-45.120503652039325
1739209803.276358;-45.120503652039325
1739209803.276363;-38.13080360867914
1739209803.2763677;-32.816014438256545
1739209803.2763727;-33.981070128970906
1739209803.2763777;-38.13080360867914
1739209803.2763824;-38.13080360867914
1739209803.2763875;-38.13080360867914
1739209803.2763925;-38.13080360867914
1739209803.2763975;-32.816014438256545
1739209803.2764022;-45.120503652039325
1739209803.2764072;-45.120503652039325
1739209803.2764122;-32.816014438256545
1739209803.2764173;-35.57807855764607
1739209803.276422;-45.120503652039325
1739209803.276427;-38.13080360867914
1739209803.276432;-33.981070128970906
1739209803.2764368;-38.13080360867914
1739209803.2764418;-45.120503652039325
1739209803.2764468;-45.120503652039325
1739209803.2764518;-35.57807855764607
1739209803.2764566;-33.981070128970906
1739209803.2764616;-45.120503652039325
1739209803.2764666;-45.120503652039325
1739209803.2764716;-35.57807855764607
1739209803.2764764;-35.57807855764607
1739209803.2764814;-38.13080360867914
1739209803.2764864;-30.49652367304973
1739209803.2764912;-45.120503652039325
1739209803.2764962;-45.120503652039325
1739209803.2765012;-32.816014438256545
1739209803.2765062;-32.816014438256545
1739209803.276511;-45.120503652039325
1739209803.276516;-38.13080360867914
1739209803.276521;-45.120503652039325
1739209803.276526;-38.13080360867914
1739209803.2765307;-45.120503652039325
1739209803.2765357;-38.13080360867914
1739209803.2765408;-45.120503652039325
1739209803.2765458;-45.120503652039325
1739209803.2765505;-45.120503652039325
1739209803.2765555;-38.13080360867914
1739209803.2765605;-35.57807855764607
1739209803.2765653;-45.120503652039325
1739209803.2765703;-45.120503652039325
1739209803.2765753;-38.13080360867914
1739209803.2765803;-45.120503652039325
1739209803.276585;-45.120503652039325
1739209803.27659;-38.13080360867914
1739209803.276595;-38.13080360867914
1739209803.2766001;-38.13080360867914
1739209803.276605;-31.141103565318915
1739209803.27661;-45.120503652039325
1739209803.2766101;-38.13080360867914
1739209803.2766104;-38.13080360867914
1739209803.2766106;-35.57807855764607
1739209803.276611;-38.13080360867914
1739209803.2766113;-45.120503652039325
1739209803.2766116;-45.120503652039325
1739209803.2766118;-32.81601443825658
1739209803.276612;-38.13080360867914
1739209803.2766123;-38.13080360867914
1739209803.2766125;-45.120503652039325
1739209803.2766128;-45.120503652039325
1739209803.2766132;-38.13080360867914
1739209803.2766135;-45.120503652039325
1739209803.2766137;-45.120503652039325
1739209803.276614;-31.141103565318915
1739209803.2766142;-38.13080360867914
1739209803.2766144;-38.13080360867914
1739209803.2766147;-45.120503652039325
1739209803.2766151;-38.13080360867914
1739209803.2766154;-38.13080360867914
1739209803.2766156;-45.120503652039325
1739209803.2766159;-38.13080360867914
1739209803.276616;-38.13080360867914
1739209803.2766163;-45.120503652039325
1739209803.2766166;-38.13080360867914
1739209803.2766168;-38.13080360867914
1739209803.2766173;-45.120503652039325
1739209803.2766175;-38.13080360867914
1739209803.2766178;-38.13080360867914
1739209803.276618;-45.120503652039325
1739209803.2766182;-45.120503652039325
1739209803.2766185;-45.120503652039325
1739209803.2766187;-45.120503652039325
1739209803.2766192;-35.57807855764607
1739209803.2766194;-38.13080360867914
1739209803.2766197;-45.120503652039325
1739209803.27662;-45.120503652039325
1739209803.2766201;-45.120503652039325
1739209803.2766204;-33.981070128970906
1739209803.2766206;-38.13080360867914
1739209803.2766209;-45.120503652039325
1739209803.2766213;-35.57807855764607
1739209803.2766216;-33.981070128970906
1739209803.2766218;-45.120503652039325
1739209803.276622;-38.13080360867914
1739209803.2766223;-38.13080360867914
1739209803.2766225;-45.120503652039325
1739209803.2766228;-45.120503652039325
1739209803.2766232;-45.120503652039325
1739209803.2766235;-45.120503652039325
1739209803.2766237;-45.120503652039325
1739209803.276624;-45.120503652039325
1739209803.2766242;-45.120503652039325
1739209803.2766244;-38.13080360867914
1739209803.2766247;-38.13080360867914
1739209803.276625;-38.13080360867914
1739209803.2766254;-38.13080360867914
1739209803.2766256;-45.120503652039325
1739209803.2766259;-38.13080360867914
1739209803.276626;-38.13080360867914
1739209803.2766263;-45.120503652039325
1739209803.2766266;-38.13080360867914
1739209803.2766268;-45.120503652039325
1739209803.276627;-33.981070128970906
1739209803.2766275;-38.13080360867914
1739209803.2766278;-45.120503652039325
1739209803.276628;-45.120503652039325
1739209803.2766283;-32.816014438256545
1739209803.2766285;-38.13080360867914
1739209803.2766287;-45.120503652039325
1739209803.276629;-38.13080360867914
1739209803.2766294;-45.120503652039325
1739209803.2766297;-33.981070128970906
1739209803.27663;-45.120503652039325
1739209803.2766302;-45.120503652039325
1739209803.2766304;-45.120503652039325
1739209803.2766306;-38.13080360867914
1739209803.2766309;-38.13080360867914
1739209803.276631;-38.13080360867914
1739209803.2766316;-32.816014438256545
1739209803.2766318;-38.13080360867914
1739209803.276632;-45.120503652039325
1739209803.2766323;-38.13080360867914
1739209803.2766325;-38.13080360867914
1739209803.2766328;-45.120503652039325
1739209803.276633;-45.120503652039325
1739209803.2766335;-45.120503652039325
1739209803.2766337;-38.13080360867914
1739209803.276634;-38.13080360867914
1739209803.2766342;-45.120503652039325
1739209803.2766345;-45.120503652039325
1739209803.2766347;-35.57807855764607
1739209803.276635;-38.13080360867914
1739209803.2766352;-45.120503652039325
1739209803.2766356;-45.120503652039325
1739209803.276636;-38.13080360867914
1739209803.2766361;-45.120503652039325
1739209803.2766364;-38.13080360867914
1739209803.2766366;-38.13080360867914
1739209803.2766368;-38.13080360867914
1739209803.276637;-33.981070128970906
1739209803.2766376;-38.13080360867914
1739209803.2766378;-38.13080360867914
1739209803.276638;-28.58837851428586
1739209803.2766383;-38.13080360867914
1739209803.2766385;-45.120503652039325
1739209803.2766387;-38.13080360867914
1739209803.276639;-38.13080360867914
1739209803.2766392;-38.13080360867914
1739209803.2766397;-38.13080360867914
1739209803.27664;-38.13080360867914
1739209803.2766402;-45.120503652039325
1739209803.2766404;-45.120503652039325
1739209803.2766407;-45.120503652039325
1739209803.276641;-38.13080360867914
1739209803.2766411;-38.13080360867914
1739209803.2766416;-45.120503652039325
1739209803.2766418;-35.57807855764607
1739209803.276642;-35.57807855764607
1739209803.2766423;-45.120503652039325
1739209803.2766426;-45.120503652039325
1739209803.2766428;-38.13080360867914
1739209803.276643;-38.13080360867914
1739209803.2766433;-45.120503652039325
1739209803.2766438;-45.120503652039325
1739209803.276644;-32.816014438256545
1739209803.2766442;-38.13080360867914
1739209803.2766445;-29.438486411369333
1739209803.2766447;-31.141103565318893
1739209803.276645;-38.13080360867914
1739209803.2766452;-38.13080360867914
1739209803.2766457;-33.981070128970906
1739209803.276646;-45.120503652039325
1739209803.2766461;-45.120503652039325
1739209803.2766464;-38.13080360867914
1739209803.2766466;-38.13080360867914
1739209803.2766469;-45.120503652039325
1739209803.276647;-45.120503652039325
1739209803.2766473;-45.120503652039325
1739209803.2766478;-38.13080360867914
1739209803.276648;-38.13080360867914
1739209803.2766483;-45.120503652039325
1739209803.2766485;-38.13080360867914
1739209803.2766488;-45.120503652039325
1739209803.276649;-45.120503652039325
1739209803.2766492;-45.120503652039325
1739209803.2766497;-38.13080360867914
1739209803.27665;-45.120503652039325
1739209803.2766502;-38.13080360867914
1739209803.2766504;-45.120503652039325
1739209803.2766507;-45.120503652039325
1739209803.276651;-31.141103565318893
1739209803.2766511;-32.816014438256545
1739209803.2766514;-45.120503652039325
1739209803.2766519;-38.13080360867914
1739209803.276652;-38.13080360867914
1739209803.2766523;-45.120503652039325
1739209803.2766526;-45.120503652039325
1739209803.2766528;-45.120503652039325
1739209803.276653;-45.120503652039325
1739209803.2766533;-45.120503652039325
1739209803.2766538;-38.13080360867914
1739209803.276654;-38.13080360867914
1739209803.2766542;-33.981070128970906
1739209803.2766545;-38.13080360867914
1739209803.2766547;-45.120503652039325
1739209803.276655;-45.120503652039325
1739209803.2766552;-45.120503652039325
1739209803.2766554;-31.141103565318915
1739209803.276656;-38.13080360867914
1739209803.2766562;-45.120503652039325
1739209803.2766564;-32.816014438256545
1739209803.2766566;-38.13080360867914
1739209803.2766569;-38.13080360867914
1739209803.276657;-45.120503652039325
1739209803.2766573;-38.13080360867914
1739209803.2766578;-38.13080360867914
1739209803.276658;-38.13080360867914
1739209803.2766583;-38.13080360867914
1739209803.2766585;-38.13080360867914
1739209803.2766588;-35.57807855764607
1739209803.276659;-45.120503652039325
1739209803.2766593;-45.120503652039325
1739209803.2766595;-38.13080360867914
1739209803.27666;-33.981070128970906
1739209803.2766602;-45.120503652039325
1739209803.2766604;-45.120503652039325
1739209803.2766607;-38.13080360867914
1739209803.276661;-33.981070128970906
1739209803.2766612;-45.120503652039325
1739209803.2766614;-45.120503652039325
1739209803.2766619;-38.13080360867914
1739209803.276662;-45.120503652039325
1739209803.2766623;-38.13080360867914
1739209803.2766626;-45.120503652039325
1739209803.2766628;-45.120503652039325
1739209803.276663;-45.120503652039325
1739209803.2766633;-45.120503652039325
1739209803.2766635;-35.57807855764607
1739209803.276664;-38.13080360867914
1739209803.2766643;-33.981070128970906
1739209803.2766645;-38.13080360867914
1739209803.2766647;-38.13080360867914
1739209803.276665;-45.120503652039325
1739209803.2766652;-35.57807855764607
1739209803.2766654;-38.13080360867914
1739209803.2766657;-33.981070128970906
1739209803.2766662;-45.120503652039325
1739209803.2766664;-31.141103565318915
1739209803.2766666;-38.13080360867914
1739209803.2766669;-45.120503652039325
1739209803.276667;-38.13080360867914
1739209803.2766674;-45.120503652039325
1739209803.2766676;-38.13080360867914
1739209803.276668;-38.13080360867914
1739209803.2766683;-45.120503652039325
1739209803.2766685;-33.981070128970906
1739209803.2766688;-31.141103565318915
1739209803.276669;-33.981070128970906
1739209803.2766693;-45.120503652039325
1739209803.2766695;-38.13080360867914
1739209803.2766697;-38.13080360867914
1739209803.2766702;-38.13080360867914
1739209803.2766705;-45.120503652039325
1739209803.2766707;-45.120503652039325
1739209803.276671;-45.120503652039325
1739209803.2766712;-45.120503652039325
1739209803.2766714;-45.120503652039325
1739209803.2766716;-38.13080360867914
1739209803.2766721;-38.13080360867914
1739209803.2766724;-45.120503652039325
1739209803.2766726;-38.13080360867914
1739209803.2766728;-45.120503652039325
1739209803.276673;-38.13080360867914
1739209803.2766733;-45.120503652039325
1739209803.2766736;-38.13080360867914
1739209803.2766738;-38.13080360867914
1739209803.2766743;-38.13080360867914
1739209803.2766745;-32.816014438256545
1739209803.2766747;-45.120503652039325
1739209803.276675;-33.981070128970906
1739209803.2766752;-31.141103565318915
1739209803.2766755;-45.120503652039325
1739209803.2766757;-45.120503652039325
1739209803.2766762;-38.13080360867914
1739209803.2766764;-38.13080360867914
1739209803.2766767;-45.120503652039325
1739209803.276677;-33.981070128970906
1739209803.2766771;-33.981070128970906
1739209803.2766774;-32.816014438256545
1739209803.2766776;-38.13080360867914
1739209803.2766778;-32.816014438256545
1739209803.2766783;-38.13080360867914
1739209803.2766786;-38.13080360867914
1739209803.2766788;-38.13080360867914
1739209803.276679;-38.13080360867914
1739209803.2766793;-38.13080360867914
1739209803.2766795;-31.141103565318915
1739209803.2766798;-45.120503652039325
1739209803.2766802;-33.981070128970906
1739209803.2766805;-38.13080360867914
1739209803.2766807;-45.120503652039325
1739209803.276681;-45.120503652039325
1739209803.2766812;-45.120503652039325
1739209803.2766814;-38.13080360867914
1739209803.2766817;-38.13080360867914
1739209803.276682;-45.120503652039325
1739209803.2766824;-35.57807855764607
1739209803.2766826;-35.57807855764607
1739209803.2766829;-38.13080360867914
1739209803.276683;-45.120503652039325
1739209803.2766833;-38.13080360867914
1739209803.2766836;-33.981070128970906
1739209803.2766838;-45.120503652039325
1739209803.2766843;-45.120503652039325
1739209803.2766845;-38.13080360867914
1739209803.2766848;-38.13080360867914
1739209803.276685;-33.981070128970906
1739209803.2766852;-32.816014438256545
1739209803.2766855;-45.120503652039325
1739209803.2766857;-45.120503652039325
1739209803.276686;-33.981070128970906
1739209803.2766864;-45.120503652039325
1739209803.2766867;-45.120503652039325
1739209803.276687;-35.57807855764607
1739209803.2766871;-38.13080360867914
1739209803.2766874;-45.120503652039325
1739209803.2766876;-45.120503652039325
1739209803.2766879;-45.120503652039325
1739209803.2766883;-38.13080360867914
1739209803.2766886;-45.120503652039325
1739209803.2766888;-45.120503652039325
1739209803.276689;-45.120503652039325
1739209803.2766893;-35.57807855764607
1739209803.2766895;-38.13080360867914
1739209803.2766898;-45.120503652039325
1739209803.27669;-38.13080360867914
1739209803.2766905;-35.57807855764607
1739209803.2766907;-32.816014438256545
1739209803.276691;-45.120503652039325
1739209803.2766912;-45.120503652039325
1739209803.2766914;-38.13080360867914
1739209803.2766917;-38.13080360867914
1739209803.276692;-45.120503652039325
1739209803.2766924;-38.13080360867914
1739209803.2766926;-38.13080360867914
1739209803.2766929;-45.120503652039325
1739209803.276693;-45.120503652039325
1739209803.2766933;-45.120503652039325
1739209803.2766936;-45.120503652039325
1739209803.2766938;-45.120503652039325
1739209803.276694;-45.120503652039325
1739209803.2766945;-45.120503652039325
1739209803.2766948;-45.120503652039325
1739209803.276695;-45.120503652039325
1739209803.2766953;-45.120503652039325
1739209803.2766955;-45.120503652039325
1739209803.2766957;-38.13080360867914
1739209803.276696;-38.13080360867914
1739209803.2766962;-45.120503652039325
1739209803.2766967;-38.13080360867914
1739209803.276697;-32.816014438256545
1739209803.2766972;-30.49652367304973
1739209803.2766974;-38.13080360867914
1739209803.2766976;-38.13080360867914
1739209803.2766979;-38.13080360867914
1739209803.276698;-38.13080360867914
1739209803.2766986;-38.13080360867914
1739209803.2766988;-38.13080360867914
1739209803.276699;-45.120503652039325
1739209803.2766993;-38.13080360867914
1739209803.2766995;-45.120503652039325
1739209803.2766998;-45.120503652039325
1739209803.2767;-38.13080360867914
1739209803.2767003;-45.120503652039325
1739209803.2767007;-45.120503652039325
1739209803.276701;-38.13080360867914
1739209803.2767012;-45.120503652039325
1739209803.2767015;-45.120503652039325
1739209803.2767017;-45.120503652039325
1739209803.276702;-38.13080360867914
1739209803.2767022;-38.13080360867914
1739209803.2767026;-45.120503652039325
1739209803.276703;-32.816014438256545
1739209803.2767031;-33.981070128970906
1739209803.2767034;-38.13080360867914
1739209803.2767036;-21.598678470925666
1739209803.2767038;-24.589719217205094
1739209803.276704;-28.992665084841967
1739209803.2767043;-35.57807855764607
1739209803.2767048;-38.13080360867914
1739209803.276705;-29.438486411369333
1739209803.2767053;-33.981070128970906
1739209803.2767055;-45.120503652039325
1739209803.2767057;-45.120503652039325
1739209803.276706;-31.141103565318915
1739209803.2767062;-45.120503652039325
1739209803.2767067;-38.13080360867914
1739209803.276707;-33.981070128970956
1739209803.2767072;-23.506823629689542
1739209803.2767074;-23.75329798047522
1739209803.2767076;-28.992665084841967
1739209803.276708;-31.141103565318915
1739209803.2767081;-31.141103565318915
1739209803.2767084;-38.13080360867914
1739209803.2767088;-45.120503652039325
1739209803.276709;-33.981070128970906
1739209803.2767093;-38.13080360867914
1739209803.2767096;-45.120503652039325
1739209803.2767098;-32.816014438256545
1739209803.27671;-25.826314394896357
1739209803.2767103;-24.438645034577675
1739209803.2767107;-24.292649948874775
1739209803.276711;-33.981070128970906
1739209803.2767112;-38.13080360867914
1739209803.2767115;-32.816014438256545
1739209803.2767117;-32.816014438256545
1739209803.276712;-38.13080360867914
1739209803.2767122;-45.120503652039325
1739209803.2767124;-33.981070128970906
1739209803.276713;-33.981070128970906
1739209803.2767131;-38.13080360867914
1739209803.2767134;-33.981070128970906
1739209803.2767136;-24.438645034577675
1739209803.2767138;-24.589719217205094
1739209803.276714;-31.141103565318915
1739209803.2767143;-30.49652367304973
1739209803.2767148;-30.49652367304973
1739209803.276715;-38.13080360867914
1739209803.2767153;-38.13080360867914
1739209803.2767155;-32.816014438256545
1739209803.2767158;-45.120503652039325
1739209803.276716;-33.981070128970906
1739209803.2767162;-35.57807855764607
1739209803.2767165;-45.120503652039325
1739209803.276717;-27.267205301931607
1739209803.2767172;-21.522148828640407
1739209803.2767174;-26.991370085610722
1739209803.2767177;-38.13080360867914
1739209803.276718;-24.589719217205094
1739209803.2767181;-38.13080360867914
1739209803.2767184;-31.141103565318915
1739209803.2767189;-31.141103565318893
1739209803.276719;-33.981070128970956
1739209803.2767193;-38.13080360867914
1739209803.2767196;-45.120503652039325
1739209803.2767198;-38.13080360867914
1739209803.27672;-30.49652367304976
1739209803.2767203;-23.50682362968953
1739209803.2767205;-23.50682362968953
1739209803.276721;-30.49652367304973
1739209803.2767212;-31.141103565318915
1739209803.2767215;-38.13080360867914
1739209803.2767217;-33.981070128970906
1739209803.276722;-29.438486411369333
1739209803.2767222;-45.120503652039325
1739209803.2767224;-45.120503652039325
1739209803.276723;-45.120503652039325
1739209803.2767231;-33.981070128970906
1739209803.2767234;-26.991370085610722
1739209803.2767236;-25.62660358559016
1739209803.2767239;-26.991370085610722
1739209803.276724;-31.141103565318893
1739209803.2767243;-45.120503652039325
1739209803.2767246;-31.141103565318943
1739209803.276725;-31.141103565318893
1739209803.2767253;-38.13080360867914
1739209803.2767255;-33.981070128970956
1739209803.2767258;-45.120503652039325
1739209803.276726;-38.13080360867914
1739209803.2767262;-35.57807855764607
1739209803.2767265;-33.981070128970906
1739209803.276727;-30.49652367304976
1739209803.2767272;-23.16150712794696
1739209803.2767274;-25.077289914212862
1739209803.2767277;-38.13080360867914
1739209803.276728;-28.58837851428586
1739209803.2767282;-38.13080360867914
1739209803.2767284;-45.120503652039325
1739209803.2767286;-27.8777449560314
1739209803.276729;-38.13080360867914
1739209803.2767293;-38.13080360867914
1739209803.2767296;-38.13080360867914
1739209803.2767298;-31.141103565318893
1739209803.27673;-27.267205301931607
1739209803.2767303;-24.292649948874775
1739209803.2767305;-29.438486411369347
1739209803.276731;-26.991370085610722
1739209803.2767313;-45.120503652039325
1739209803.2767315;-38.13080360867914
1739209803.2767317;-45.120503652039325
1739209803.276732;-33.981070128970956
1739209803.2767322;-38.13080360867914
1739209803.2767324;-38.13080360867914
1739209803.2767327;-45.120503652039325
1739209803.2767332;-38.13080360867914
1739209803.2767334;-32.816014438256545
1739209803.2767336;-45.120503652039325
1739209803.2767339;-45.120503652039325
1739209803.276734;-33.981070128970906
1739209803.2767344;-35.57807855764607
1739209803.2767346;-35.57807855764607
1739209803.2767348;-38.13080360867914
1739209803.2767353;-45.120503652039325
1739209803.2767355;-38.13080360867914
1739209803.2767358;-45.120503652039325
1739209803.276736;-45.120503652039325
1739209803.2767363;-32.816014438256545
1739209803.2767365;-35.57807855764607
1739209803.2767367;-38.13080360867914
1739209803.2767372;-45.120503652039325
1739209803.2767375;-45.120503652039325
1739209803.2767377;-45.120503652039325
1739209803.276738;-35.57807855764607
1739209803.2767382;-45.120503652039325
1739209803.2767384;-45.120503652039325
1739209803.2767386;-38.13080360867914
1739209803.276739;-45.120503652039325
1739209803.2767394;-45.120503652039325
1739209803.2767396;-38.13080360867914
1739209803.2767398;-35.57807855764607
1739209803.27674;-45.120503652039325
1739209803.2767403;-45.120503652039325
1739209803.2767406;-45.120503652039325
1739209803.2767408;-35.57807855764607
1739209803.2767413;-38.13080360867914
1739209803.2767415;-38.13080360867914
1739209803.2767417;-45.120503652039325
1739209803.276742;-45.120503652039325
1739209803.2767422;-38.13080360867914
1739209803.2767425;-38.13080360867914
1739209803.2767427;-45.120503652039325
1739209803.276743;-45.120503652039325
1739209803.2767434;-38.13080360867914
1739209803.2767437;-45.120503652039325
1739209803.276744;-45.120503652039325
1739209803.2767441;-38.13080360867914
1739209803.2767444;-35.57807855764607
1739209803.2767446;-38.13080360867914
1739209803.2767448;-38.13080360867914
1739209803.2767453;-32.816014438256545
1739209803.2767456;-45.120503652039325
1739209803.2767458;-45.120503652039325
1739209803.276746;-45.120503652039325
1739209803.2767463;-33.981070128970906
1739209803.2767465;-38.13080360867914
1739209803.2767467;-45.120503652039325
1739209803.276747;-38.13080360867914
1739209803.2767475;-38.13080360867914
1739209803.2767477;-38.13080360867914
1739209803.276748;-38.13080360867914
1739209803.2767482;-38.13080360867914
1739209803.2767484;-38.13080360867914
1739209803.2767487;-45.120503652039325
1739209803.276749;-38.13080360867914
1739209803.2767494;-38.13080360867914
1739209803.2767496;-38.13080360867914
1739209803.2767498;-45.120503652039325
1739209803.27675;-45.120503652039325
1739209803.2767503;-32.816014438256545
1739209803.2767506;-35.57807855764607
1739209803.2767508;-45.120503652039325
1739209803.276751;-45.120503652039325
1739209803.2767515;-38.13080360867914
1739209803.2767518;-27.267205301931607
1739209803.276752;-45.120503652039325
1739209803.2767522;-45.120503652039325
1739209803.2767525;-35.57807855764607
1739209803.2767527;-33.981070128970906
1739209803.276753;-45.120503652039325
1739209803.2767534;-45.120503652039325
1739209803.2767537;-35.57807855764607
1739209803.276754;-35.57807855764607
1739209803.2767541;-35.57807855764607
1739209803.2767544;-30.49652367304973
1739209803.2767546;-35.57807855764607
1739209803.2767549;-32.816014438256545
1739209803.276755;-28.992665084841942
1739209803.2767556;-26.991370085610754
1739209803.2767558;-38.13080360867914
1739209803.276756;-26.991370085610747
1739209803.2767563;-38.13080360867914
1739209803.2767565;-28.992665084841942
1739209803.2767568;-25.826314394896357
1739209803.276757;-33.981070128970956
1739209803.2767575;-24.74623867263306
1739209803.2767577;-26.991370085610736
1739209803.276758;-33.981070128970906
1739209803.2767582;-27.267205301931607
1739209803.2767584;-33.981070128970906
1739209803.2767587;-45.120503652039325
1739209803.276759;-31.141103565318915
1739209803.2767591;-28.58837851428586
1739209803.2767596;-45.120503652039325
1739209803.2767599;-31.141103565318943
1739209803.27676;-26.487275050834715
1739209803.2767603;-33.981070128970906
1739209803.2767606;-38.13080360867914
1739209803.2767608;-31.141103565318915
1739209803.276761;-45.120503652039325
1739209803.2767615;-26.991370085610722
1739209803.2767618;-25.07728991421287
1739209803.276762;-33.981070128970956
1739209803.2767622;-33.981070128970906
1739209803.2767625;-33.981070128970906
1739209803.2767627;-31.141103565318915
1739209803.276763;-38.13080360867914
1739209803.2767632;-32.816014438256545
1739209803.2767637;-28.992665084841967
1739209803.276764;-30.49652367304973
1739209803.2767642;-27.267205301931607
1739209803.2767644;-28.992665084841942
1739209803.2767646;-25.826314394896354
1739209803.2767649;-27.877744956031414
1739209803.276765;-45.120503652039325
1739209803.2767653;-31.141103565318915
1739209803.2767658;-38.13080360867914
1739209803.276766;-28.992665084841942
1739209803.2767663;-27.267205301931607
1739209803.2767665;-32.81601443825658
1739209803.2767668;-38.13080360867914
1739209803.276767;-28.58837851428586
1739209803.2767673;-33.981070128970906
1739209803.2767677;-25.826314394896357
1739209803.276768;-45.120503652039325
1739209803.2767682;-45.120503652039325
1739209803.2767684;-31.141103565318943
1739209803.2767687;-25.826314394896357
1739209803.276769;-28.992665084841942
1739209803.2767692;-38.13080360867914
1739209803.2767694;-31.141103565318943
1739209803.2767699;-26.991370085610736
1739209803.27677;-26.991370085610736
1739209803.2767704;-33.981070128970906
1739209803.2767706;-32.816014438256545
1739209803.2767708;-24.746238672633048
1739209803.276771;-23.506823629689542
1739209803.2767713;-25.252786309376837
