CAN Message; 0x62:030a27f3d6015f23
1739209766.4792132;-38.13080360867914
1739209766.4792197;-35.57807855764607
1739209766.4792264;-38.13080360867914
1739209766.4792328;-45.120503652039325
1739209766.4792392;-38.13080360867914
1739209766.479246;-35.57807855764607
1739209766.4792523;-31.141103565318915
1739209766.479259;-45.120503652039325
1739209766.4792655;-45.120503652039325
1739209766.4792721;-35.57807855764607
1739209766.4792786;-31.141103565318915
1739209766.479285;-45.120503652039325
1739209766.4792917;-38.13080360867914
1739209766.479298;-38.13080360867914
1739209766.4793048;-38.13080360867914
1739209766.4793112;-45.120503652039325
1739209766.479318;-45.120503652039325
1739209766.4793243;-32.816014438256545
1739209766.4793308;-38.13080360867914
1739209766.4793375;-45.120503652039325
1739209766.479344;-45.120503652039325
1739209766.4793506;-45.120503652039325
1739209766.479357;-38.13080360867914
1739209766.4793634;-45.120503652039325
1739209766.47937;-38.13080360867914
1739209766.4793766;-45.120503652039325
1739209766.4793832;-31.141103565318915
1739209766.4793897;-33.981070128970906
1739209766.4793963;-45.120503652039325
1739209766.4794028;-35.57807855764607
1739209766.4794092;-35.57807855764607
1739209766.479416;-38.13080360867914
1739209766.4794223;-38.13080360867914
1739209766.479429;-38.13080360867914
1739209766.4794354;-33.981070128970906
1739209766.479442;-33.981070128970906
1739209766.4794486;-32.816014438256545
1739209766.479455;-45.120503652039325
1739209766.4794617;-38.13080360867914
1739209766.479468;-35.57807855764607
1739209766.4794748;-35.57807855764607
1739209766.4794812;-45.120503652039325
1739209766.4794877;-33.981070128970906
1739209766.4794943;-31.141103565318915
1739209766.4795008;-38.13080360867914
1739209766.4795074;-45.120503652039325
1739209766.479514;-45.120503652039325
1739209766.4795203;-38.13080360867914
1739209766.479527;-38.13080360867914
1739209766.4795334;-45.120503652039325
1739209766.47954;-38.13080360867914
1739209766.4795465;-38.13080360867914
1739209766.4795532;-38.13080360867914
1739209766.4795597;-38.13080360867914
1739209766.479566;-38.13080360867914
1739209766.4795728;-38.13080360867914
1739209766.4795792;-45.120503652039325
1739209766.479586;-45.120503652039325
1739209766.4795923;-45.120503652039325
1739209766.479599;-38.13080360867914
1739209766.4796054;-35.57807855764607
1739209766.4796119;-45.120503652039325
1739209766.4796185;-45.120503652039325
1739209766.479625;-38.13080360867914
1739209766.4796317;-35.57807855764607
1739209766.479638;-45.120503652039325
1739209766.4796445;-33.981070128970906
1739209766.4796512;-31.141103565318915
1739209766.4796576;-45.120503652039325
1739209766.4796643;-45.120503652039325
1739209766.4796708;-35.57807855764607
1739209766.4796774;-38.13080360867914
1739209766.4796839;-45.120503652039325
1739209766.4796903;-45.120503652039325
1739209766.479697;-45.120503652039325
1739209766.4797034;-35.57807855764607
1739209766.47971;-35.57807855764607
1739209766.4797165;-45.120503652039325
1739209766.479723;-45.120503652039325
1739209766.4797297;-45.120503652039325
1739209766.479736;-45.120503652039325
1739209766.4797428;-45.120503652039325
1739209766.4797492;-38.13080360867914
1739209766.4797559;-31.141103565318915
1739209766.4797623;-35.57807855764607
1739209766.4797688;-35.57807855764607
1739209766.4797752;-38.13080360867914
1739209766.4797814;-38.13080360867914
1739209766.4797878;-45.120503652039325
1739209766.4797943;-38.13080360867914
1739209766.4798007;-38.13080360867914
1739209766.479807;-45.120503652039325
1739209766.4798133;-45.120503652039325
1739209766.4798198;-38.13080360867914
1739209766.4798262;-35.57807855764607
1739209766.4798324;-38.13080360867914
1739209766.4798388;-45.120503652039325
1739209766.4798453;-45.120503652039325
1739209766.4798517;-45.120503652039325
1739209766.479858;-45.120503652039325
1739209766.4798644;-38.13080360867914
1739209766.4798708;-38.13080360867914
1739209766.4798772;-45.120503652039325
1739209766.4798834;-45.120503652039325
1739209766.4798899;-38.13080360867914
1739209766.4798963;-35.57807855764607
1739209766.4799027;-38.13080360867914
1739209766.479909;-38.13080360867914
1739209766.4799154;-45.120503652039325
1739209766.4799218;-45.120503652039325
1739209766.4799283;-38.13080360867914
1739209766.4799345;-38.13080360867914
1739209766.479941;-45.120503652039325
1739209766.4799473;-38.13080360867914
1739209766.4799538;-45.120503652039325
1739209766.47996;-45.120503652039325
1739209766.4799664;-38.13080360867914
1739209766.4799728;-45.120503652039325
1739209766.4799793;-38.13080360867914
1739209766.4799857;-38.13080360867914
1739209766.479992;-35.57807855764607
1739209766.4799984;-38.13080360867914
1739209766.4800048;-45.120503652039325
1739209766.4800112;-45.120503652039325
1739209766.4800174;-38.13080360867914
1739209766.4800239;-38.13080360867914
1739209766.4800303;-38.13080360867914
1739209766.4800367;-45.120503652039325
1739209766.480043;-38.13080360867914
1739209766.4800494;-38.13080360867914
1739209766.4800558;-38.13080360867914
1739209766.4800622;-38.13080360867914
1739209766.4800684;-45.120503652039325
1739209766.480075;-32.816014438256545
1739209766.4800813;-38.13080360867914
1739209766.4800878;-35.57807855764607
1739209766.480094;-38.13080360867914
1739209766.4801004;-38.13080360867914
1739209766.4801068;-45.120503652039325
1739209766.4801133;-38.13080360867914
1739209766.4801195;-35.57807855764607
1739209766.480126;-38.13080360867914
1739209766.4801323;-38.13080360867914
1739209766.4801388;-45.120503652039325
1739209766.480145;-38.13080360867914
1739209766.4801514;-38.13080360867914
1739209766.4801579;-45.120503652039325
1739209766.4801643;-38.13080360867914
1739209766.4801707;-45.120503652039325
1739209766.480177;-45.120503652039325
1739209766.4801834;-45.120503652039325
1739209766.4801898;-32.816014438256545
1739209766.4801962;-45.120503652039325
1739209766.4802024;-45.120503652039325
1739209766.4802089;-38.13080360867914
1739209766.4802153;-38.13080360867914
1739209766.4802217;-31.141103565318915
1739209766.480228;-35.57807855764607
1739209766.4802344;-35.57807855764607
1739209766.4802408;-38.13080360867914
1739209766.4802473;-38.13080360867914
1739209766.4802535;-45.120503652039325
1739209766.48026;-45.120503652039325
1739209766.4802663;-45.120503652039325
1739209766.4802728;-38.13080360867914
1739209766.480279;-45.120503652039325
1739209766.4802854;-45.120503652039325
1739209766.4802918;-45.120503652039325
1739209766.4802983;-45.120503652039325
1739209766.4803045;-45.120503652039325
1739209766.480311;-45.120503652039325
1739209766.4803174;-45.120503652039325
1739209766.4803238;-45.120503652039325
1739209766.48033;-45.120503652039325
1739209766.4803364;-45.120503652039325
1739209766.4803429;-35.57807855764607
1739209766.4803493;-35.57807855764607
1739209766.4803555;-38.13080360867914
1739209766.480362;-45.120503652039325
1739209766.4803684;-38.13080360867914
1739209766.4803748;-33.981070128970906
1739209766.4803813;-38.13080360867914
1739209766.4803874;-38.13080360867914
1739209766.480394;-35.57807855764607
1739209766.4804003;-45.120503652039325
1739209766.4804068;-45.120503652039325
1739209766.480413;-45.120503652039325
1739209766.4804194;-38.13080360867914
1739209766.4804258;-38.13080360867914
1739209766.4804323;-45.120503652039325
1739209766.4804385;-45.120503652039325
1739209766.480445;-38.13080360867914
1739209766.4804513;-38.13080360867914
1739209766.4804578;-45.120503652039325
1739209766.480464;-45.120503652039325
1739209766.4804704;-35.57807855764607
1739209766.4804769;-27.267205301931607
1739209766.4804833;-38.13080360867914
1739209766.4804895;-33.981070128970906
1739209766.480496;-38.13080360867914
1739209766.4805024;-38.13080360867914
1739209766.4805088;-38.13080360867914
1739209766.480515;-38.13080360867914
1739209766.4805214;-38.13080360867914
1739209766.4805279;-33.981070128970906
1739209766.4805343;-38.13080360867914
1739209766.4805405;-45.120503652039325
1739209766.480547;-45.120503652039325
1739209766.4805534;-38.13080360867914
1739209766.4805598;-38.13080360867914
1739209766.480566;-38.13080360867914
1739209766.4805725;-45.120503652039325
1739209766.480579;-38.13080360867914
1739209766.4805853;-30.49652367304973
1739209766.4805918;-45.120503652039325
1739209766.480598;-45.120503652039325
1739209766.4806044;-38.13080360867914
1739209766.4806108;-38.13080360867914
1739209766.4806173;-38.13080360867914
1739209766.4806235;-45.120503652039325
1739209766.48063;-38.13080360867914
1739209766.4806364;-38.13080360867914
1739209766.4806428;-38.13080360867914
1739209766.480649;-45.120503652039325
1739209766.4806554;-38.13080360867914
1739209766.4806619;-45.120503652039325
1739209766.4806683;-45.120503652039325
1739209766.4806745;-38.13080360867914
1739209766.480681;-33.981070128970906
1739209766.4806874;-31.141103565318915
1739209766.4806938;-45.120503652039325
1739209766.4807;-45.120503652039325
1739209766.4807065;-45.120503652039325
1739209766.480713;-45.120503652039325
1739209766.4807193;-45.120503652039325
1739209766.4807255;-32.816014438256545
1739209766.480732;-32.816014438256545
1739209766.4807384;-45.120503652039325
1739209766.4807448;-45.120503652039325
1739209766.480751;-35.57807855764607
1739209766.4807575;-35.57807855764607
1739209766.480764;-45.120503652039325
1739209766.4807703;-45.120503652039325
1739209766.4807765;-45.120503652039325
1739209766.480783;-33.981070128970906
1739209766.4807894;-38.13080360867914
1739209766.4807959;-38.13080360867914
1739209766.4808023;-45.120503652039325
1739209766.4808085;-38.13080360867914
1739209766.480815;-35.57807855764607
1739209766.4808214;-45.120503652039325
1739209766.4808278;-45.120503652039325
1739209766.480834;-33.981070128970906
1739209766.4808404;-38.13080360867914
1739209766.480847;-38.13080360867914
1739209766.4808533;-35.57807855764607
1739209766.4808595;-35.57807855764607
1739209766.480866;-45.120503652039325
1739209766.4808724;-45.120503652039325
1739209766.4808788;-45.120503652039325
1739209766.480885;-45.120503652039325
1739209766.4808915;-45.120503652039325
1739209766.480898;-45.120503652039325
1739209766.4809043;-45.120503652039325
1739209766.4809105;-38.13080360867914
1739209766.480917;-33.981070128970906
1739209766.4809234;-38.13080360867914
1739209766.4809299;-38.13080360867914
1739209766.480936;-45.120503652039325
1739209766.4809425;-35.57807855764607
1739209766.480949;-38.13080360867914
1739209766.4809554;-45.120503652039325
1739209766.4809616;-45.120503652039325
1739209766.480968;-38.13080360867914
1739209766.4809744;-38.13080360867914
1739209766.4809809;-45.120503652039325
1739209766.480987;-38.13080360867914
1739209766.4809935;-45.120503652039325
1739209766.481;-45.120503652039325
1739209766.4810064;-45.120503652039325
1739209766.4810128;-38.13080360867914
1739209766.481019;-33.981070128970906
1739209766.4810255;-38.13080360867914
1739209766.481032;-45.120503652039325
1739209766.4810383;-45.120503652039325
1739209766.4810445;-32.816014438256545
1739209766.481051;-35.57807855764607
1739209766.4810574;-45.120503652039325
1739209766.4810638;-45.120503652039325
1739209766.48107;-38.13080360867914
1739209766.4810765;-35.57807855764607
1739209766.481083;-45.120503652039325
1739209766.4810894;-45.120503652039325
1739209766.4810956;-45.120503652039325
1739209766.481102;-45.120503652039325
1739209766.4811084;-38.13080360867914
1739209766.4811149;-38.13080360867914
1739209766.481121;-38.13080360867914
1739209766.4811275;-38.13080360867914
1739209766.481134;-38.13080360867914
1739209766.4811404;-45.120503652039325
1739209766.4811466;-35.57807855764607
1739209766.481153;-38.13080360867914
1739209766.4811594;-45.120503652039325
1739209766.481166;-38.13080360867914
1739209766.481172;-35.57807855764607
1739209766.4811785;-35.57807855764607
1739209766.481185;-38.13080360867914
1739209766.4811914;-45.120503652039325
1739209766.4811978;-35.57807855764607
1739209766.481204;-35.57807855764607
1739209766.4812105;-45.120503652039325
1739209766.481217;-38.13080360867914
1739209766.4812233;-45.120503652039325
1739209766.4812295;-45.120503652039325
1739209766.481236;-45.120503652039325
1739209766.4812424;-38.13080360867914
1739209766.4812489;-45.120503652039325
1739209766.481255;-45.120503652039325
1739209766.4812615;-45.120503652039325
1739209766.481268;-45.120503652039325
1739209766.4812744;-45.120503652039325
1739209766.4812806;-45.120503652039325
1739209766.481287;-35.57807855764607
1739209766.4812934;-45.120503652039325
1739209766.4812999;-30.49652367304973
1739209766.481306;-27.8777449560314
1739209766.4813125;-45.120503652039325
1739209766.481319;-33.981070128970906
1739209766.4813254;-38.13080360867914
1739209766.4813316;-35.57807855764607
1739209766.481338;-45.120503652039325
1739209766.4813445;-33.981070128970906
1739209766.481351;-45.120503652039325
1739209766.481357;-45.120503652039325
1739209766.4813635;-35.57807855764607
1739209766.48137;-38.13080360867914
1739209766.4813764;-45.120503652039325
1739209766.4813826;-45.120503652039325
1739209766.481389;-38.13080360867914
1739209766.4813955;-38.13080360867914
1739209766.481402;-45.120503652039325
1739209766.4814084;-33.981070128970956
1739209766.4814146;-35.57807855764607
1739209766.481421;-38.13080360867914
1739209766.4814274;-45.120503652039325
1739209766.4814339;-45.120503652039325
1739209766.48144;-35.57807855764607
1739209766.4814465;-45.120503652039325
1739209766.481453;-38.13080360867914
1739209766.4814594;-28.992665084841942
1739209766.4814656;-38.13080360867914
1739209766.481472;-35.57807855764607
1739209766.4814785;-38.13080360867914
1739209766.481485;-35.57807855764607
1739209766.481491;-38.13080360867914
1739209766.4814975;-33.981070128970906
1739209766.481504;-45.120503652039325
1739209766.4815104;-32.81601443825658
1739209766.4815166;-33.981070128970906
1739209766.481523;-45.120503652039325
1739209766.4815295;-45.120503652039325
1739209766.481536;-45.120503652039325
1739209766.481542;-45.120503652039325
1739209766.4815485;-45.120503652039325
1739209766.481555;-45.120503652039325
1739209766.4815614;-45.120503652039325
1739209766.4815676;-45.120503652039325
1739209766.481574;-38.13080360867914
1739209766.4815805;-38.13080360867914
1739209766.481587;-38.13080360867914
1739209766.4815931;-33.981070128970906
1739209766.4815996;-38.13080360867914
1739209766.481606;-35.57807855764607
1739209766.4816124;-31.141103565318915
1739209766.481619;-45.120503652039325
1739209766.481625;-38.13080360867914
1739209766.4816315;-38.13080360867914
1739209766.481638;-32.816014438256545
1739209766.4816444;-38.13080360867914
1739209766.4816506;-38.13080360867914
1739209766.481657;-38.13080360867914
1739209766.4816635;-45.120503652039325
1739209766.48167;-45.120503652039325
1739209766.481676;-38.13080360867914
1739209766.4816825;-35.57807855764607
1739209766.481689;-38.13080360867914
1739209766.4816954;-45.120503652039325
1739209766.4817016;-38.13080360867914
1739209766.481708;-33.981070128970906
1739209766.4817145;-38.13080360867914
1739209766.481721;-45.120503652039325
1739209766.4817271;-45.120503652039325
1739209766.4817336;-45.120503652039325
1739209766.48174;-45.120503652039325
1739209766.4817464;-45.120503652039325
1739209766.4817526;-38.13080360867914
1739209766.481759;-38.13080360867914
1739209766.4817655;-35.57807855764607
1739209766.481772;-33.981070128970906
1739209766.4817781;-45.120503652039325
1739209766.4817846;-38.13080360867914
1739209766.481791;-33.981070128970906
1739209766.4817975;-45.120503652039325
1739209766.481804;-45.120503652039325
1739209766.48181;-45.120503652039325
1739209766.4818165;-38.13080360867914
1739209766.481823;-38.13080360867914
1739209766.4818294;-38.13080360867914
1739209766.4818356;-45.120503652039325
1739209766.481842;-45.120503652039325
1739209766.4818485;-38.13080360867914
1739209766.481855;-38.13080360867914
1739209766.481861;-45.120503652039325
1739209766.4818676;-45.120503652039325
1739209766.481874;-45.120503652039325
1739209766.4818804;-45.120503652039325
1739209766.4818866;-45.120503652039325
1739209766.481893;-38.13080360867914
1739209766.4818995;-38.13080360867914
1739209766.481906;-45.120503652039325
1739209766.4819121;-45.120503652039325
1739209766.4819186;-35.57807855764607
1739209766.481925;-30.49652367304973
1739209766.4819314;-38.13080360867914
1739209766.4819376;-38.13080360867914
1739209766.481944;-38.13080360867914
1739209766.4819505;-35.57807855764607
1739209766.481957;-38.13080360867914
1739209766.4819632;-38.13080360867914
1739209766.4819696;-38.13080360867914
1739209766.481976;-31.14110356531892
1739209766.4819825;-38.13080360867914
1739209766.4819887;-45.120503652039325
1739209766.481995;-45.120503652039325
1739209766.4820015;-45.120503652039325
1739209766.482008;-38.13080360867914
1739209766.4820144;-45.120503652039325
1739209766.4820206;-38.13080360867914
1739209766.482027;-28.992665084841942
1739209766.4820335;-38.13080360867914
1739209766.48204;-45.120503652039325
1739209766.4820461;-38.13080360867914
1739209766.4820526;-30.49652367304973
1739209766.482059;-38.13080360867914
1739209766.4820654;-45.120503652039325
1739209766.4820716;-45.120503652039325
1739209766.482078;-38.13080360867914
1739209766.4820845;-38.13080360867914
1739209766.482091;-38.13080360867914
1739209766.4820971;-45.120503652039325
1739209766.4821036;-38.13080360867914
1739209766.48211;-38.13080360867914
1739209766.4821165;-38.13080360867914
1739209766.4821227;-45.120503652039325
1739209766.482129;-38.13080360867914
1739209766.4821355;-38.13080360867914
1739209766.482142;-38.13080360867914
1739209766.4821482;-45.120503652039325
1739209766.4821546;-45.120503652039325
1739209766.482161;-35.57807855764607
1739209766.4821675;-45.120503652039325
1739209766.4821737;-45.120503652039325
1739209766.48218;-28.58837851428586
1739209766.4821866;-32.816014438256545
1739209766.482193;-45.120503652039325
1739209766.4821992;-45.120503652039325
1739209766.4822056;-45.120503652039325
1739209766.482212;-45.120503652039325
1739209766.4822185;-45.120503652039325
1739209766.482225;-45.120503652039325
1739209766.4822311;-45.120503652039325
1739209766.4822376;-38.13080360867914
1739209766.482244;-38.13080360867914
1739209766.4822505;-45.120503652039325
1739209766.4822567;-35.57807855764607
1739209766.482263;-35.57807855764607
1739209766.4822695;-45.120503652039325
1739209766.482276;-45.120503652039325
1739209766.4822822;-45.120503652039325
1739209766.4822886;-38.13080360867914
1739209766.482295;-45.120503652039325
1739209766.4823015;-45.120503652039325
1739209766.4823077;-38.13080360867914
1739209766.482314;-33.981070128970906
1739209766.4823205;-45.120503652039325
1739209766.482327;-45.120503652039325
1739209766.4823332;-30.49652367304973
1739209766.4823396;-45.120503652039325
1739209766.482346;-45.120503652039325
1739209766.4823525;-38.13080360867914
1739209766.4823587;-33.981070128970906
1739209766.4823651;-45.120503652039325
1739209766.4823716;-45.120503652039325
1739209766.482378;-45.120503652039325
1739209766.4823842;-38.13080360867914
1739209766.4823906;-38.13080360867914
1739209766.482397;-38.13080360867914
1739209766.4824035;-38.13080360867914
1739209766.4824097;-38.13080360867914
1739209766.4824162;-38.13080360867914
1739209766.4824226;-35.57807855764607
1739209766.482429;-45.120503652039325
1739209766.4824355;-38.13080360867914
1739209766.4824417;-45.120503652039325
1739209766.482448;-45.120503652039325
1739209766.4824545;-33.981070128970906
1739209766.482461;-45.120503652039325
1739209766.4824672;-45.120503652039325
1739209766.4824736;-38.13080360867914
1739209766.48248;-38.13080360867914
1739209766.4824865;-45.120503652039325
1739209766.4824927;-38.13080360867914
1739209766.4824991;-38.13080360867914
1739209766.4825056;-45.120503652039325
1739209766.482512;-32.816014438256545
1739209766.4825182;-38.13080360867914
1739209766.4825246;-45.120503652039325
1739209766.482531;-38.13080360867914
1739209766.4825375;-35.57807855764607
1739209766.4825437;-33.981070128970906
1739209766.4825501;-45.120503652039325
1739209766.4825566;-45.120503652039325
1739209766.482563;-35.57807855764607
1739209766.4825692;-38.13080360867914
1739209766.4825757;-45.120503652039325
1739209766.482582;-45.120503652039325
1739209766.4825885;-35.57807855764607
1739209766.4825947;-31.141103565318915
1739209766.4826012;-38.13080360867914
1739209766.4826076;-45.120503652039325
1739209766.482614;-45.120503652039325
1739209766.4826202;-45.120503652039325
1739209766.4826267;-45.120503652039325
1739209766.482633;-45.120503652039325
1739209766.4826396;-38.13080360867914
1739209766.482646;-32.81601443825658
1739209766.4826522;-45.120503652039325
1739209766.4826586;-38.13080360867914
1739209766.482665;-45.120503652039325
1739209766.4826715;-45.120503652039325
1739209766.4826777;-38.13080360867914
1739209766.4826841;-45.120503652039325
1739209766.4826906;-45.120503652039325
1739209766.482697;-27.267205301931607
1739209766.4827032;-38.13080360867914
1739209766.4827096;-45.120503652039325
1739209766.482716;-45.120503652039325
1739209766.4827225;-38.13080360867914
1739209766.4827287;-38.13080360867914
1739209766.4827352;-38.13080360867914
1739209766.4827416;-45.120503652039325
1739209766.482748;-32.81601443825658
1739209766.4827542;-38.13080360867914
1739209766.4827607;-38.13080360867914
1739209766.482767;-45.120503652039325
1739209766.4827735;-38.13080360867914
1739209766.4827797;-38.13080360867914
1739209766.4827862;-45.120503652039325
1739209766.4827926;-45.120503652039325
1739209766.482799;-38.13080360867914
1739209766.4828053;-38.13080360867914
1739209766.4828117;-45.120503652039325
1739209766.4828181;-45.120503652039325
1739209766.4828246;-38.13080360867914
1739209766.482831;-35.57807855764607
1739209766.4828372;-38.13080360867914
1739209766.4828436;-45.120503652039325
1739209766.48285;-33.981070128970906
1739209766.4828565;-32.816014438256545
1739209766.4828627;-38.13080360867914
1739209766.4828691;-45.120503652039325
1739209766.4828756;-38.13080360867914
1739209766.482882;-35.57807855764607
1739209766.4828882;-38.13080360867914
1739209766.4828947;-38.13080360867914
1739209766.482901;-30.49652367304973
1739209766.4829075;-38.13080360867914
1739209766.4829137;-33.981070128970906
1739209766.4829202;-45.120503652039325
1739209766.4829266;-38.13080360867914
1739209766.482933;-38.13080360867914
1739209766.4829392;-45.120503652039325
1739209766.4829457;-45.120503652039325
1739209766.482952;-30.49652367304973
1739209766.4829586;-38.13080360867914
1739209766.4829648;-45.120503652039325
1739209766.4829712;-45.120503652039325
1739209766.4829776;-38.13080360867914
1739209766.482984;-32.816014438256545
1739209766.4829903;-45.120503652039325
1739209766.4829967;-45.120503652039325
1739209766.4830031;-38.13080360867914
1739209766.4830096;-38.13080360867914
1739209766.4830158;-45.120503652039325
1739209766.4830222;-45.120503652039325
1739209766.4830287;-45.120503652039325
1739209766.483035;-32.816014438256545
1739209766.4830415;-38.13080360867914
1739209766.4830477;-45.120503652039325
1739209766.4830542;-38.13080360867914
1739209766.4830606;-38.13080360867914
1739209766.483067;-38.13080360867914
1739209766.4830732;-38.13080360867914
1739209766.4830797;-38.13080360867914
1739209766.483086;-45.120503652039325
1739209766.4830925;-38.13080360867914
1739209766.4830987;-45.120503652039325
1739209766.4831052;-38.13080360867914
1739209766.4831116;-33.981070128970906
1739209766.483118;-38.13080360867914
1739209766.4831243;-45.120503652039325
1739209766.4831307;-45.120503652039325
1739209766.4831371;-35.57807855764607
1739209766.4831436;-38.13080360867914
1739209766.4831498;-45.120503652039325
1739209766.4831562;-33.981070128970906
1739209766.4831626;-38.13080360867914
1739209766.483169;-45.120503652039325
1739209766.4831753;-38.13080360867914
1739209766.4831817;-45.120503652039325
1739209766.4831882;-45.120503652039325
1739209766.4831946;-45.120503652039325
1739209766.4832008;-45.120503652039325
1739209766.4832072;-45.120503652039325
1739209766.4832137;-38.13080360867914
1739209766.48322;-35.57807855764607
1739209766.4832263;-45.120503652039325
1739209766.4832327;-38.13080360867914
1739209766.4832392;-38.13080360867914
1739209766.4832456;-45.120503652039325
1739209766.483252;-45.120503652039325
1739209766.4832582;-45.120503652039325
1739209766.4832647;-32.816014438256545
1739209766.4832711;-38.13080360867914
1739209766.4832776;-38.13080360867914
1739209766.4832838;-45.120503652039325
1739209766.4832902;-38.13080360867914
1739209766.4832966;-38.13080360867914
1739209766.483303;-45.120503652039325
1739209766.4833093;-38.13080360867914
1739209766.4833157;-45.120503652039325
1739209766.4833221;-38.13080360867914
1739209766.4833286;-38.13080360867914
1739209766.4833348;-38.13080360867914
1739209766.4833412;-45.120503652039325
1739209766.4833477;-45.120503652039325
1739209766.483354;-32.816014438256545
1739209766.4833603;-35.57807855764607
1739209766.4833667;-38.13080360867914
1739209766.4833732;-38.13080360867914
1739209766.4833796;-38.13080360867914
1739209766.4833858;-45.120503652039325
1739209766.4833922;-38.13080360867914
1739209766.4833987;-45.120503652039325
1739209766.483405;-45.120503652039325
1739209766.4834113;-45.120503652039325
1739209766.4834177;-35.57807855764607
1739209766.4834242;-35.57807855764607
1739209766.4834306;-45.120503652039325
1739209766.483437;-45.120503652039325
1739209766.4834433;-38.13080360867914
1739209766.4834497;-38.13080360867914
1739209766.4834561;-45.120503652039325
1739209766.4834626;-45.120503652039325
1739209766.4834688;-45.120503652039325
1739209766.4834752;-45.120503652039325
1739209766.4834816;-38.13080360867914
1739209766.483488;-45.120503652039325
1739209766.4834943;-45.120503652039325
1739209766.4835007;-45.120503652039325
1739209766.4835072;-45.120503652039325
1739209766.4835136;-45.120503652039325
1739209766.4835198;-28.21854285175415
1739209766.4835262;-30.49652367304973
1739209766.4835327;-45.120503652039325
1739209766.483539;-45.120503652039325
1739209766.4835453;-32.816014438256545
1739209766.4835517;-35.57807855764607
1739209766.4835582;-45.120503652039325
1739209766.4835646;-38.13080360867914
1739209766.4835708;-45.120503652039325
1739209766.4835773;-45.120503652039325
1739209766.4835837;-45.120503652039325
1739209766.4835901;-45.120503652039325
1739209766.4835963;-38.13080360867914
1739209766.4836028;-45.120503652039325
1739209766.4836092;-45.120503652039325
1739209766.4836156;-45.120503652039325
1739209766.4836218;-45.120503652039325
1739209766.4836283;-45.120503652039325
1739209766.4836347;-45.120503652039325
1739209766.4836411;-45.120503652039325
1739209766.4836476;-45.120503652039325
1739209766.4836538;-45.120503652039325
1739209766.4836602;-38.13080360867914
1739209766.4836667;-45.120503652039325
1739209766.483673;-32.816014438256545
1739209766.4836793;-28.58837851428586
1739209766.4836857;-38.13080360867914
1739209766.4836922;-35.57807855764607
1739209766.4836986;-35.57807855764607
1739209766.4837048;-35.57807855764607
1739209766.4837112;-45.120503652039325
1739209766.4837177;-38.13080360867914
1739209766.483724;-45.120503652039325
1739209766.4837303;-33.981070128970956
1739209766.4837368;-45.120503652039325
1739209766.4837432;-45.120503652039325
1739209766.4837496;-33.981070128970906
1739209766.4837558;-45.120503652039325
1739209766.4837623;-38.13080360867914
1739209766.4837687;-45.120503652039325
1739209766.4837751;-33.981070128970906
1739209766.4837813;-26.991370085610722
1739209766.4837878;-45.120503652039325
1739209766.4837942;-45.120503652039325
1739209766.4838006;-35.57807855764607
1739209766.4838068;-35.57807855764607
1739209766.4838133;-45.120503652039325
1739209766.4838197;-45.120503652039325
1739209766.4838262;-45.120503652039325
1739209766.4838324;-45.120503652039325
1739209766.4838388;-45.120503652039325
1739209766.4838452;-38.13080360867914
1739209766.4838517;-38.13080360867914
1739209766.483858;-33.981070128970906
1739209766.4838643;-45.120503652039325
1739209766.4838707;-45.120503652039325
1739209766.4838772;-38.13080360867914
1739209766.4838836;-38.13080360867914
1739209766.4838898;-45.120503652039325
1739209766.4838963;-38.13080360867914
1739209766.4839027;-38.13080360867914
1739209766.4839091;-38.13080360867914
1739209766.4839153;-45.120503652039325
1739209766.4839218;-38.13080360867914
1739209766.4839282;-38.13080360867914
1739209766.4839346;-31.141103565318915
1739209766.4839408;-45.120503652039325
1739209766.4839473;-38.13080360867914
1739209766.4839537;-35.57807855764607
1739209766.4839602;-33.981070128970906
1739209766.4839664;-38.13080360867914
1739209766.4839728;-45.120503652039325
1739209766.4839792;-35.57807855764607
1739209766.4839857;-38.13080360867914
1739209766.4839919;-45.120503652039325
1739209766.4839983;-38.13080360867914
1739209766.4840047;-35.57807855764607
1739209766.4840112;-38.13080360867914
1739209766.4840174;-38.13080360867914
1739209766.4840238;-38.13080360867914
1739209766.4840302;-35.57807855764607
1739209766.4840367;-35.57807855764607
1739209766.484043;-38.13080360867914
1739209766.4840493;-38.13080360867914
1739209766.4840558;-38.13080360867914
1739209766.4840622;-45.120503652039325
1739209766.4840686;-38.13080360867914
1739209766.4840748;-38.13080360867914
1739209766.4840813;-45.120503652039325
1739209766.4840877;-45.120503652039325
1739209766.4840941;-45.120503652039325
1739209766.4841003;-38.13080360867914
1739209766.4841068;-45.120503652039325
1739209766.4841132;-45.120503652039325
1739209766.4841197;-35.57807855764607
1739209766.4841259;-33.981070128970906
1739209766.4841323;-38.13080360867914
1739209766.4841387;-45.120503652039325
1739209766.4841452;-45.120503652039325
1739209766.4841514;-38.13080360867914
1739209766.4841578;-45.120503652039325
1739209766.4841642;-38.13080360867914
1739209766.4841707;-45.120503652039325
1739209766.4841769;-35.57807855764607
1739209766.4841833;-45.120503652039325
1739209766.4841897;-38.13080360867914
1739209766.4841962;-31.141103565318915
1739209766.4842024;-45.120503652039325
1739209766.4842088;-45.120503652039325
1739209766.4842153;-38.13080360867914
1739209766.4842217;-32.816014438256545
1739209766.484228;-45.120503652039325
1739209766.4842343;-45.120503652039325
1739209766.4842408;-45.120503652039325
1739209766.4842472;-38.13080360867914
