CAN Message; 0x1a7:0000cae95152d4c7
1739209610.7517304;-45.120503652039325
1739209610.7517376;-38.13080360867914
1739209610.751745;-32.816014438256545
1739209610.7517521;-28.992665084841942
1739209610.7517595;-45.120503652039325
1739209610.751767;-38.13080360867914
1739209610.751774;-38.13080360867914
1739209610.7517815;-38.13080360867914
1739209610.7517886;-45.120503652039325
1739209610.751796;-35.57807855764607
1739209610.7518032;-45.120503652039325
1739209610.7518106;-45.120503652039325
1739209610.751818;-38.13080360867914
1739209610.751825;-45.120503652039325
1739209610.7518325;-45.120503652039325
1739209610.7518396;-45.120503652039325
1739209610.751847;-33.981070128970906
1739209610.7518542;-38.13080360867914
1739209610.7518616;-35.57807855764607
1739209610.7518687;-31.141103565318915
1739209610.751876;-45.120503652039325
1739209610.7518835;-38.13080360867914
1739209610.7518907;-32.816014438256545
1739209610.751898;-33.981070128970906
1739209610.7519052;-45.120503652039325
1739209610.7519126;-38.13080360867914
1739209610.7519197;-32.816014438256545
1739209610.7519271;-33.981070128970906
1739209610.7519345;-35.57807855764607
1739209610.7519417;-38.13080360867914
1739209610.751949;-38.13080360867914
1739209610.7519562;-38.13080360867914
1739209610.7519636;-45.120503652039325
1739209610.7519708;-45.120503652039325
1739209610.7519782;-45.120503652039325
1739209610.7519853;-38.13080360867914
1739209610.7519927;-45.120503652039325
1739209610.752;-38.13080360867914
1739209610.7520072;-38.13080360867914
1739209610.7520146;-33.981070128970906
1739209610.7520218;-45.120503652039325
1739209610.7520292;-38.13080360867914
1739209610.7520363;-45.120503652039325
1739209610.7520437;-33.981070128970906
1739209610.752051;-45.120503652039325
1739209610.7520583;-45.120503652039325
1739209610.7520657;-45.120503652039325
1739209610.7520728;-38.13080360867914
1739209610.7520802;-38.13080360867914
1739209610.7520874;-38.13080360867914
1739209610.7520947;-38.13080360867914
1739209610.752102;-45.120503652039325
1739209610.7521093;-38.13080360867914
1739209610.7521167;-38.13080360867914
1739209610.7521238;-45.120503652039325
1739209610.7521312;-33.981070128970906
1739209610.7521384;-45.120503652039325
1739209610.7521458;-38.13080360867914
1739209610.752153;-35.57807855764607
1739209610.7521603;-38.13080360867914
1739209610.7521675;-45.120503652039325
1739209610.7521749;-38.13080360867914
1739209610.7521822;-38.13080360867914
1739209610.7521894;-45.120503652039325
1739209610.7521968;-35.57807855764607
1739209610.752204;-38.13080360867914
1739209610.7522113;-45.120503652039325
1739209610.7522185;-38.13080360867914
1739209610.7522259;-38.13080360867914
1739209610.7522333;-45.120503652039325
1739209610.7522404;-45.120503652039325
1739209610.7522478;-30.49652367304973
1739209610.752255;-32.816014438256545
1739209610.7522624;-38.13080360867914
1739209610.7522695;-45.120503652039325
1739209610.752277;-45.120503652039325
1739209610.752284;-45.120503652039325
1739209610.7522914;-45.120503652039325
1739209610.7522988;-38.13080360867914
1739209610.752306;-28.58837851428586
1739209610.7523134;-45.120503652039325
1739209610.7523205;-45.120503652039325
1739209610.752328;-45.120503652039325
1739209610.752335;-45.120503652039325
1739209610.7523425;-45.120503652039325
1739209610.7523499;-45.120503652039325
1739209610.752357;-45.120503652039325
1739209610.7523644;-26.991370085610722
1739209610.7523715;-38.13080360867914
1739209610.752379;-45.120503652039325
1739209610.752386;-38.13080360867914
1739209610.7523935;-38.13080360867914
1739209610.7524006;-32.816014438256545
1739209610.752408;-33.981070128970906
1739209610.7524154;-45.120503652039325
1739209610.7524226;-38.13080360867914
1739209610.75243;-45.120503652039325
1739209610.752437;-38.13080360867914
1739209610.7524445;-45.120503652039325
1739209610.7524517;-45.120503652039325
1739209610.752459;-45.120503652039325
1739209610.7524664;-38.13080360867914
1739209610.7524736;-38.13080360867914
1739209610.752481;-45.120503652039325
1739209610.7524881;-38.13080360867914
1739209610.7524955;-38.13080360867914
1739209610.7525027;-38.13080360867914
1739209610.75251;-38.13080360867914
1739209610.7525172;-45.120503652039325
1739209610.7525246;-38.13080360867914
1739209610.752532;-33.981070128970906
1739209610.7525392;-31.141103565318915
1739209610.7525465;-38.13080360867914
1739209610.7525537;-45.120503652039325
1739209610.752561;-38.13080360867914
1739209610.7525682;-35.57807855764607
1739209610.7525756;-45.120503652039325
1739209610.7525828;-38.13080360867914
1739209610.7525902;-45.120503652039325
1739209610.7525976;-35.57807855764607
1739209610.7526047;-38.13080360867914
1739209610.752612;-38.13080360867914
1739209610.7526193;-45.120503652039325
1739209610.7526267;-45.120503652039325
1739209610.7526338;-38.13080360867914
1739209610.7526412;-33.981070128970906
1739209610.7526486;-45.120503652039325
1739209610.7526557;-31.141103565318915
1739209610.7526631;-33.981070128970906
1739209610.7526703;-45.120503652039325
1739209610.7526777;-35.57807855764607
1739209610.7526848;-38.13080360867914
1739209610.7526922;-45.120503652039325
1739209610.7526994;-45.120503652039325
1739209610.7527068;-38.13080360867914
1739209610.7527142;-45.120503652039325
1739209610.7527213;-45.120503652039325
1739209610.7527287;-33.981070128970906
1739209610.7527359;-45.120503652039325
1739209610.7527432;-45.120503652039325
1739209610.7527504;-45.120503652039325
1739209610.7527578;-38.13080360867914
1739209610.7527652;-45.120503652039325
1739209610.7527723;-45.120503652039325
1739209610.7527797;-38.13080360867914
1739209610.7527869;-38.13080360867914
1739209610.7527943;-45.120503652039325
1739209610.7528014;-38.13080360867914
1739209610.7528088;-32.816014438256545
1739209610.752816;-38.13080360867914
1739209610.7528234;-38.13080360867914
1739209610.7528307;-32.816014438256545
1739209610.752838;-33.981070128970906
1739209610.7528453;-38.13080360867914
1739209610.7528524;-35.57807855764607
1739209610.7528598;-38.13080360867914
1739209610.752867;-45.120503652039325
1739209610.7528744;-45.120503652039325
1739209610.7528818;-38.13080360867914
1739209610.752889;-45.120503652039325
1739209610.7528963;-38.13080360867914
1739209610.7529035;-35.57807855764607
1739209610.7529109;-45.120503652039325
1739209610.752918;-45.120503652039325
1739209610.7529254;-32.816014438256545
1739209610.7529325;-38.13080360867914
1739209610.75294;-45.120503652039325
1739209610.7529473;-38.13080360867914
1739209610.7529545;-38.13080360867914
1739209610.7529619;-45.120503652039325
1739209610.752969;-35.57807855764607
1739209610.7529764;-45.120503652039325
1739209610.7529836;-45.120503652039325
1739209610.752991;-38.13080360867914
1739209610.7529984;-38.13080360867914
1739209610.7530055;-38.13080360867914
1739209610.753013;-45.120503652039325
1739209610.75302;-45.120503652039325
1739209610.7530274;-45.120503652039325
1739209610.7530346;-45.120503652039325
1739209610.753042;-32.816014438256545
1739209610.7530491;-45.120503652039325
1739209610.7530565;-45.120503652039325
1739209610.753064;-45.120503652039325
1739209610.753071;-32.816014438256545
1739209610.7530785;-38.13080360867914
1739209610.7530856;-45.120503652039325
1739209610.753093;-38.13080360867914
1739209610.7531002;-45.120503652039325
1739209610.7531075;-38.13080360867914
1739209610.7531147;-38.13080360867914
1739209610.753122;-45.120503652039325
1739209610.7531295;-32.81601443825658
1739209610.7531366;-38.13080360867914
1739209610.753144;-45.120503652039325
1739209610.7531512;-45.120503652039325
1739209610.7531586;-45.120503652039325
1739209610.7531657;-45.120503652039325
1739209610.753173;-45.120503652039325
1739209610.7531805;-45.120503652039325
1739209610.7531877;-33.981070128970906
1739209610.753195;-38.13080360867914
1739209610.7532022;-45.120503652039325
1739209610.7532096;-45.120503652039325
1739209610.7532167;-32.816014438256545
1739209610.7532241;-38.13080360867914
1739209610.7532313;-45.120503652039325
1739209610.7532387;-45.120503652039325
1739209610.753246;-30.49652367304973
1739209610.7532532;-33.981070128970906
1739209610.7532606;-45.120503652039325
1739209610.7532678;-45.120503652039325
1739209610.7532752;-45.120503652039325
1739209610.7532823;-38.13080360867914
1739209610.7532897;-38.13080360867914
1739209610.753297;-45.120503652039325
1739209610.7533042;-38.13080360867914
1739209610.7533116;-45.120503652039325
1739209610.7533188;-45.120503652039325
1739209610.7533262;-45.120503652039325
1739209610.7533333;-45.120503652039325
1739209610.7533407;-45.120503652039325
1739209610.7533479;-38.13080360867914
1739209610.7533553;-33.981070128970906
1739209610.7533627;-28.992665084841942
1739209610.7533698;-27.267205301931607
1739209610.7533772;-45.120503652039325
1739209610.7533844;-38.13080360867914
1739209610.7533917;-32.816014438256545
1739209610.753399;-33.981070128970906
1739209610.7534063;-45.120503652039325
1739209610.7534137;-38.13080360867914
1739209610.7534208;-33.981070128970906
1739209610.7534282;-45.120503652039325
1739209610.7534354;-45.120503652039325
1739209610.7534428;-38.13080360867914
1739209610.75345;-38.13080360867914
1739209610.7534573;-38.13080360867914
1739209610.7534645;-45.120503652039325
1739209610.7534719;-38.13080360867914
1739209610.7534726;-31.141103565318915
1739209610.753473;-28.992665084841942
1739209610.7534738;-38.13080360867914
1739209610.7534745;-38.13080360867914
1739209610.7534752;-33.981070128970906
1739209610.7534757;-33.981070128970906
1739209610.7534764;-45.120503652039325
1739209610.753477;-38.13080360867914
1739209610.7534778;-38.13080360867914
1739209610.7534783;-32.816014438256545
1739209610.753479;-45.120503652039325
1739209610.7534797;-45.120503652039325
1739209610.7534804;-45.120503652039325
1739209610.753481;-38.13080360867914
1739209610.7534816;-45.120503652039325
1739209610.7534823;-45.120503652039325
1739209610.753483;-38.13080360867914
1739209610.7534835;-31.141103565318915
1739209610.7534842;-38.13080360867914
1739209610.753485;-45.120503652039325
1739209610.7534854;-45.120503652039325
1739209610.7534862;-33.981070128970906
1739209610.7534869;-35.57807855764607
1739209610.7534876;-38.13080360867914
1739209610.753488;-45.120503652039325
1739209610.7534888;-28.992665084841942
1739209610.7534895;-38.13080360867914
1739209610.7534902;-45.120503652039325
1739209610.7534907;-45.120503652039325
1739209610.7534914;-38.13080360867914
1739209610.753492;-45.120503652039325
1739209610.7534928;-38.13080360867914
1739209610.7534933;-32.816014438256545
1739209610.753494;-33.981070128970906
1739209610.7534947;-45.120503652039325
1739209610.7534955;-45.120503652039325
1739209610.753496;-38.13080360867914
1739209610.7534966;-38.13080360867914
1739209610.7534974;-45.120503652039325
1739209610.7534978;-38.13080360867914
1739209610.7534986;-38.13080360867914
1739209610.7534993;-38.13080360867914
1739209610.7535;-35.57807855764607
1739209610.7535005;-38.13080360867914
1739209610.7535012;-45.120503652039325
1739209610.753502;-45.120503652039325
1739209610.7535026;-45.120503652039325
1739209610.753503;-38.13080360867914
1739209610.7535038;-35.57807855764607
1739209610.7535045;-38.13080360867914
1739209610.7535052;-38.13080360867914
1739209610.7535057;-45.120503652039325
1739209610.7535064;-45.120503652039325
1739209610.7535071;-33.981070128970906
1739209610.7535079;-45.120503652039325
1739209610.7535083;-45.120503652039325
1739209610.753509;-45.120503652039325
1739209610.7535098;-32.816014438256545
1739209610.7535105;-45.120503652039325
1739209610.753511;-45.120503652039325
1739209610.7535117;-45.120503652039325
1739209610.7535124;-38.13080360867914
1739209610.7535129;-38.13080360867914
1739209610.7535136;-45.120503652039325
1739209610.7535143;-45.120503652039325
1739209610.753515;-31.141103565318915
1739209610.7535155;-33.981070128970906
1739209610.7535162;-45.120503652039325
1739209610.753517;-45.120503652039325
1739209610.7535176;-38.13080360867914
1739209610.753518;-45.120503652039325
1739209610.7535188;-45.120503652039325
1739209610.7535195;-38.13080360867914
1739209610.7535203;-38.13080360867914
1739209610.7535207;-38.13080360867914
1739209610.7535214;-33.981070128970906
1739209610.7535222;-35.57807855764607
1739209610.7535229;-33.981070128970906
1739209610.7535233;-45.120503652039325
1739209610.753524;-38.13080360867914
1739209610.7535248;-45.120503652039325
1739209610.7535253;-32.816014438256545
1739209610.753526;-33.981070128970906
1739209610.7535267;-45.120503652039325
1739209610.7535274;-45.120503652039325
1739209610.7535279;-45.120503652039325
1739209610.7535286;-45.120503652039325
1739209610.7535293;-45.120503652039325
1739209610.75353;-45.120503652039325
1739209610.7535305;-45.120503652039325
1739209610.7535312;-45.120503652039325
1739209610.753532;-45.120503652039325
1739209610.7535326;-45.120503652039325
1739209610.7535331;-33.981070128970906
1739209610.7535338;-38.13080360867914
1739209610.7535346;-45.120503652039325
1739209610.7535353;-35.57807855764607
1739209610.7535357;-45.120503652039325
1739209610.7535365;-45.120503652039325
1739209610.7535372;-38.13080360867914
1739209610.7535377;-38.13080360867914
1739209610.7535384;-45.120503652039325
1739209610.753539;-45.120503652039325
1739209610.7535398;-45.120503652039325
1739209610.7535403;-45.120503652039325
1739209610.753541;-35.57807855764607
1739209610.7535417;-38.13080360867914
1739209610.7535424;-38.13080360867914
1739209610.753543;-45.120503652039325
1739209610.7535436;-33.981070128970906
1739209610.7535443;-30.49652367304973
1739209610.753545;-45.120503652039325
1739209610.7535455;-45.120503652039325
1739209610.7535462;-38.13080360867914
1739209610.753547;-38.13080360867914
1739209610.7535477;-38.13080360867914
1739209610.7535481;-45.120503652039325
1739209610.7535489;-45.120503652039325
1739209610.7535496;-38.13080360867914
1739209610.75355;-33.981070128970906
1739209610.7535508;-38.13080360867914
1739209610.7535515;-38.13080360867914
1739209610.7535522;-35.57807855764607
1739209610.7535527;-45.120503652039325
1739209610.7535534;-38.13080360867914
1739209610.753554;-35.57807855764607
1739209610.7535548;-38.13080360867914
1739209610.7535553;-38.13080360867914
1739209610.753556;-35.57807855764607
1739209610.7535567;-38.13080360867914
1739209610.7535574;-45.120503652039325
1739209610.753558;-35.57807855764607
1739209610.7535586;-35.57807855764607
1739209610.7535594;-38.13080360867914
1739209610.75356;-33.981070128970906
1739209610.7535605;-33.981070128970906
1739209610.7535613;-45.120503652039325
1739209610.753562;-38.13080360867914
1739209610.7535625;-35.57807855764607
1739209610.7535632;-38.13080360867914
1739209610.753564;-45.120503652039325
1739209610.7535646;-38.13080360867914
1739209610.753565;-38.13080360867914
1739209610.7535658;-45.120503652039325
1739209610.7535665;-45.120503652039325
1739209610.7535672;-45.120503652039325
1739209610.7535677;-45.120503652039325
1739209610.7535684;-38.13080360867914
1739209610.7535691;-38.13080360867914
1739209610.7535698;-45.120503652039325
