CAN Message; 0x150:0600ae8dc76ca86c
1739209828.1327703;-45.120503652039325
1739209828.1327739;-38.13080360867914
1739209828.1327775;-38.13080360867914
1739209828.1327813;-45.120503652039325
1739209828.1327848;-45.120503652039325
1739209828.1327884;-38.13080360867914
1739209828.1327922;-35.57807855764607
1739209828.1327958;-38.13080360867914
1739209828.1327994;-38.13080360867914
1739209828.1328032;-38.13080360867914
1739209828.1328068;-35.57807855764607
1739209828.1328106;-38.13080360867914
1739209828.1328142;-45.120503652039325
1739209828.1328177;-38.13080360867914
1739209828.1328216;-45.120503652039325
1739209828.1328251;-45.120503652039325
1739209828.1328287;-38.13080360867914
1739209828.1328325;-38.13080360867914
1739209828.132836;-45.120503652039325
1739209828.13284;-45.120503652039325
1739209828.1328435;-38.13080360867914
1739209828.132847;-38.13080360867914
1739209828.132851;-38.13080360867914
1739209828.1328545;-33.981070128970906
1739209828.132858;-38.13080360867914
1739209828.1328619;-33.981070128970906
1739209828.1328654;-35.57807855764607
1739209828.132869;-45.120503652039325
1739209828.1328728;-38.13080360867914
1739209828.1328764;-38.13080360867914
1739209828.1328802;-45.120503652039325
1739209828.1328838;-38.13080360867914
1739209828.1328874;-35.57807855764607
1739209828.1328912;-38.13080360867914
1739209828.1328948;-45.120503652039325
1739209828.1328983;-38.13080360867914
1739209828.1329021;-38.13080360867914
1739209828.1329057;-45.120503652039325
1739209828.1329093;-45.120503652039325
1739209828.132913;-38.13080360867914
1739209828.1329167;-35.57807855764607
1739209828.1329205;-35.57807855764607
1739209828.132924;-45.120503652039325
1739209828.1329277;-45.120503652039325
1739209828.1329315;-45.120503652039325
1739209828.132935;-38.13080360867914
1739209828.1329386;-32.816014438256545
1739209828.1329424;-45.120503652039325
1739209828.132946;-38.13080360867914
1739209828.1329498;-38.13080360867914
1739209828.1329534;-32.816014438256545
1739209828.132957;-45.120503652039325
1739209828.1329608;-45.120503652039325
1739209828.1329644;-45.120503652039325
1739209828.132968;-45.120503652039325
1739209828.1329718;-38.13080360867914
1739209828.1329753;-45.120503652039325
1739209828.132979;-45.120503652039325
1739209828.1329827;-45.120503652039325
1739209828.1329863;-38.13080360867914
1739209828.1329901;-45.120503652039325
1739209828.1329937;-38.13080360867914
1739209828.1329973;-35.57807855764607
1739209828.133001;-38.13080360867914
1739209828.1330047;-45.120503652039325
1739209828.1330082;-38.13080360867914
1739209828.133012;-38.13080360867914
1739209828.1330156;-45.120503652039325
1739209828.1330194;-45.120503652039325
1739209828.133023;-45.120503652039325
1739209828.1330266;-32.816014438256545
1739209828.1330304;-38.13080360867914
1739209828.133034;-38.13080360867914
1739209828.1330376;-38.13080360867914
1739209828.1330414;-45.120503652039325
1739209828.133045;-45.120503652039325
1739209828.1330485;-38.13080360867914
1739209828.1330523;-38.13080360867914
1739209828.133056;-32.81601443825658
1739209828.1330597;-38.13080360867914
1739209828.1330633;-38.13080360867914
1739209828.133067;-45.120503652039325
1739209828.1330707;-45.120503652039325
1739209828.1330743;-38.13080360867914
1739209828.1330779;-38.13080360867914
1739209828.1330817;-38.13080360867914
1739209828.1330853;-26.991370085610736
1739209828.1330888;-38.13080360867914
1739209828.1330926;-45.120503652039325
1739209828.1330962;-38.13080360867914
1739209828.1331;-38.13080360867914
1739209828.1331036;-45.120503652039325
1739209828.1331072;-45.120503652039325
1739209828.133111;-45.120503652039325
1739209828.1331146;-45.120503652039325
1739209828.1331182;-45.120503652039325
1739209828.133122;-33.981070128970906
1739209828.1331255;-38.13080360867914
1739209828.1331294;-45.120503652039325
1739209828.133133;-38.13080360867914
1739209828.1331365;-38.13080360867914
1739209828.1331403;-45.120503652039325
1739209828.133144;-35.57807855764607
1739209828.1331475;-35.57807855764607
1739209828.1331513;-45.120503652039325
1739209828.1331549;-45.120503652039325
1739209828.1331584;-45.120503652039325
1739209828.1331623;-38.13080360867914
1739209828.1331658;-38.13080360867914
1739209828.1331697;-45.120503652039325
1739209828.1331732;-35.57807855764607
1739209828.1331768;-38.13080360867914
1739209828.1331806;-45.120503652039325
1739209828.1331842;-38.13080360867914
1739209828.1331878;-38.13080360867914
1739209828.1331916;-38.13080360867914
1739209828.1331952;-38.13080360867914
1739209828.1331987;-38.13080360867914
1739209828.1332026;-38.13080360867914
1739209828.1332061;-38.13080360867914
1739209828.13321;-35.57807855764607
1739209828.1332135;-45.120503652039325
1739209828.133217;-45.120503652039325
1739209828.133221;-45.120503652039325
1739209828.1332245;-38.13080360867914
1739209828.133228;-38.13080360867914
1739209828.1332319;-28.992665084841942
1739209828.1332355;-31.141103565318915
1739209828.1332393;-45.120503652039325
1739209828.1332428;-38.13080360867914
1739209828.1332464;-35.57807855764607
1739209828.1332502;-38.13080360867914
1739209828.1332538;-38.13080360867914
1739209828.1332574;-38.13080360867914
1739209828.1332612;-38.13080360867914
1739209828.1332648;-38.13080360867914
1739209828.1332684;-33.981070128970906
1739209828.1332722;-45.120503652039325
1739209828.1332757;-38.13080360867914
1739209828.1332796;-38.13080360867914
1739209828.1332831;-45.120503652039325
1739209828.1332867;-45.120503652039325
1739209828.1332905;-33.981070128970906
1739209828.133294;-31.141103565318915
1739209828.1332977;-45.120503652039325
1739209828.1333015;-38.13080360867914
1739209828.133305;-45.120503652039325
1739209828.133309;-45.120503652039325
1739209828.1333125;-45.120503652039325
1739209828.133316;-45.120503652039325
1739209828.1333199;-38.13080360867914
1739209828.1333234;-38.13080360867914
1739209828.133327;-38.13080360867914
1739209828.1333308;-45.120503652039325
1739209828.1333344;-38.13080360867914
1739209828.133338;-33.981070128970906
1739209828.1333418;-45.120503652039325
1739209828.1333454;-38.13080360867914
1739209828.1333492;-35.57807855764607
1739209828.1333528;-45.120503652039325
1739209828.1333563;-45.120503652039325
1739209828.1333601;-38.13080360867914
1739209828.1333637;-38.13080360867914
1739209828.1333673;-45.120503652039325
1739209828.133371;-45.120503652039325
1739209828.1333747;-45.120503652039325
1739209828.1333783;-38.13080360867914
1739209828.133382;-38.13080360867914
1739209828.1333857;-38.13080360867914
1739209828.1333895;-38.13080360867914
1739209828.133393;-38.13080360867914
1739209828.1333966;-35.57807855764607
1739209828.1334004;-35.57807855764607
1739209828.133404;-35.57807855764607
1739209828.1334076;-35.57807855764607
1739209828.1334114;-38.13080360867914
1739209828.133415;-38.13080360867914
1739209828.1334188;-45.120503652039325
1739209828.1334224;-45.120503652039325
1739209828.133426;-45.120503652039325
1739209828.1334298;-45.120503652039325
1739209828.1334333;-38.13080360867914
1739209828.133437;-38.13080360867914
1739209828.1334407;-45.120503652039325
1739209828.1334443;-38.13080360867914
1739209828.133448;-38.13080360867914
1739209828.1334517;-45.120503652039325
1739209828.1334553;-38.13080360867914
1739209828.133459;-38.13080360867914
1739209828.1334627;-38.13080360867914
1739209828.1334662;-45.120503652039325
1739209828.13347;-33.981070128970906
1739209828.1334736;-32.816014438256545
1739209828.1334772;-45.120503652039325
1739209828.133481;-45.120503652039325
1739209828.1334846;-45.120503652039325
1739209828.1334882;-38.13080360867914
1739209828.133492;-38.13080360867914
1739209828.1334956;-35.57807855764607
1739209828.1334994;-45.120503652039325
1739209828.133503;-45.120503652039325
1739209828.1335065;-38.13080360867914
1739209828.1335104;-45.120503652039325
1739209828.133514;-38.13080360867914
1739209828.1335175;-38.13080360867914
1739209828.1335213;-45.120503652039325
1739209828.133525;-45.120503652039325
1739209828.1335287;-32.816014438256545
1739209828.1335323;-38.13080360867914
1739209828.1335359;-38.13080360867914
1739209828.1335397;-45.120503652039325
1739209828.1335433;-35.57807855764607
1739209828.1335468;-32.816014438256545
1739209828.1335506;-38.13080360867914
1739209828.1335542;-35.57807855764607
1739209828.1335578;-45.120503652039325
1739209828.1335616;-35.57807855764607
1739209828.1335652;-45.120503652039325
1739209828.133569;-45.120503652039325
1739209828.1335726;-45.120503652039325
1739209828.1335762;-45.120503652039325
1739209828.13358;-38.13080360867914
1739209828.1335835;-32.816014438256545
1739209828.1335871;-45.120503652039325
1739209828.133591;-45.120503652039325
1739209828.1335945;-38.13080360867914
1739209828.1335983;-45.120503652039325
1739209828.133602;-33.981070128970906
1739209828.1336055;-38.13080360867914
1739209828.1336093;-33.981070128970906
1739209828.1336129;-45.120503652039325
1739209828.1336164;-30.49652367304973
1739209828.1336203;-25.826314394896354
1739209828.1336238;-38.13080360867914
1739209828.1336274;-45.120503652039325
1739209828.1336312;-38.13080360867914
1739209828.1336348;-35.57807855764607
1739209828.1336386;-45.120503652039325
1739209828.1336422;-45.120503652039325
1739209828.1336458;-45.120503652039325
1739209828.1336496;-45.120503652039325
1739209828.1336532;-38.13080360867914
1739209828.1336567;-38.13080360867914
1739209828.1336606;-38.13080360867914
1739209828.1336641;-45.120503652039325
1739209828.1336677;-45.120503652039325
1739209828.1336715;-45.120503652039325
1739209828.133675;-38.13080360867914
1739209828.133679;-35.57807855764607
1739209828.1336825;-45.120503652039325
1739209828.133686;-45.120503652039325
1739209828.1336899;-38.13080360867914
1739209828.1336935;-38.13080360867914
1739209828.133697;-45.120503652039325
1739209828.1337008;-45.120503652039325
1739209828.1337044;-38.13080360867914
1739209828.1337082;-45.120503652039325
1739209828.1337118;-38.13080360867914
1739209828.1337154;-35.57807855764607
1739209828.1337192;-45.120503652039325
1739209828.1337228;-33.981070128970906
1739209828.1337264;-45.120503652039325
1739209828.1337302;-38.13080360867914
1739209828.1337337;-45.120503652039325
1739209828.1337373;-45.120503652039325
1739209828.1337411;-38.13080360867914
1739209828.1337447;-38.13080360867914
1739209828.1337485;-33.981070128970906
1739209828.133752;-45.120503652039325
1739209828.1337557;-35.57807855764607
1739209828.1337595;-45.120503652039325
1739209828.133763;-38.13080360867914
1739209828.1337667;-26.991370085610736
1739209828.1337705;-38.13080360867914
1739209828.133774;-45.120503652039325
1739209828.1337779;-38.13080360867914
1739209828.1337814;-38.13080360867914
1739209828.133785;-38.13080360867914
1739209828.1337888;-38.13080360867914
1739209828.1337924;-45.120503652039325
1739209828.133796;-31.141103565318943
1739209828.1337998;-45.120503652039325
1739209828.1338034;-45.120503652039325
1739209828.133807;-45.120503652039325
1739209828.1338108;-45.120503652039325
1739209828.1338143;-35.57807855764607
1739209828.1338181;-35.57807855764607
1739209828.1338217;-45.120503652039325
1739209828.1338253;-29.438486411369333
1739209828.133829;-38.13080360867914
1739209828.1338327;-45.120503652039325
1739209828.1338363;-45.120503652039325
1739209828.13384;-45.120503652039325
1739209828.1338437;-45.120503652039325
1739209828.1338472;-45.120503652039325
1739209828.133851;-45.120503652039325
1739209828.1338546;-38.13080360867914
1739209828.1338584;-35.57807855764607
1739209828.133862;-38.13080360867914
1739209828.1338656;-38.13080360867914
1739209828.1338694;-32.816014438256545
1739209828.133873;-35.57807855764607
1739209828.1338766;-45.120503652039325
1739209828.1338804;-38.13080360867914
1739209828.133884;-38.13080360867914
1739209828.1338878;-45.120503652039325
1739209828.1338913;-45.120503652039325
1739209828.133895;-33.981070128970906
1739209828.1338987;-45.120503652039325
1739209828.1339023;-33.981070128970906
1739209828.133906;-38.13080360867914
1739209828.1339097;-38.13080360867914
1739209828.1339133;-35.57807855764607
1739209828.1339169;-38.13080360867914
1739209828.1339207;-45.120503652039325
1739209828.1339242;-45.120503652039325
1739209828.133928;-35.57807855764607
1739209828.1339316;-38.13080360867914
1739209828.1339352;-38.13080360867914
1739209828.133939;-38.13080360867914
1739209828.1339426;-38.13080360867914
1739209828.1339462;-45.120503652039325
1739209828.13395;-38.13080360867914
1739209828.1339536;-45.120503652039325
1739209828.1339574;-45.120503652039325
1739209828.133961;-38.13080360867914
1739209828.1339645;-38.13080360867914
1739209828.1339684;-38.13080360867914
1739209828.133972;-45.120503652039325
1739209828.1339755;-45.120503652039325
1739209828.1339793;-45.120503652039325
1739209828.133983;-38.13080360867914
1739209828.1339865;-35.57807855764607
1739209828.1339903;-38.13080360867914
1739209828.1339939;-38.13080360867914
1739209828.1339977;-38.13080360867914
1739209828.1340013;-35.57807855764607
1739209828.1340048;-38.13080360867914
1739209828.1340086;-38.13080360867914
1739209828.1340122;-38.13080360867914
1739209828.1340158;-32.816014438256545
1739209828.1340196;-33.981070128970906
1739209828.1340232;-45.120503652039325
1739209828.1340268;-45.120503652039325
1739209828.1340306;-45.120503652039325
1739209828.1340342;-38.13080360867914
1739209828.134038;-38.13080360867914
1739209828.1340415;-38.13080360867914
1739209828.1340451;-45.120503652039325
1739209828.134049;-45.120503652039325
1739209828.1340525;-38.13080360867914
1739209828.134056;-38.13080360867914
1739209828.13406;-45.120503652039325
1739209828.1340635;-38.13080360867914
1739209828.1340673;-35.57807855764607
1739209828.1340709;-38.13080360867914
1739209828.1340744;-38.13080360867914
1739209828.1340783;-38.13080360867914
1739209828.1340818;-45.120503652039325
1739209828.1340854;-45.120503652039325
1739209828.1340892;-45.120503652039325
1739209828.1340928;-33.981070128970906
1739209828.1340964;-38.13080360867914
1739209828.1341002;-45.120503652039325
1739209828.1341038;-45.120503652039325
1739209828.1341076;-45.120503652039325
1739209828.1341112;-45.120503652039325
1739209828.1341147;-45.120503652039325
1739209828.1341186;-32.816014438256545
1739209828.1341221;-32.81601443825658
1739209828.1341257;-38.13080360867914
1739209828.1341295;-33.981070128970906
1739209828.134133;-38.13080360867914
1739209828.1341367;-38.13080360867914
1739209828.1341405;-45.120503652039325
1739209828.134144;-45.120503652039325
1739209828.134148;-38.13080360867914
1739209828.1341515;-28.992665084841942
1739209828.134155;-33.981070128970906
1739209828.1341588;-45.120503652039325
1739209828.1341624;-32.816014438256545
1739209828.134166;-33.981070128970906
1739209828.1341698;-45.120503652039325
1739209828.1341734;-45.120503652039325
1739209828.1341772;-45.120503652039325
1739209828.1341808;-35.57807855764607
1739209828.1341844;-45.120503652039325
1739209828.1341882;-38.13080360867914
1739209828.1341918;-38.13080360867914
1739209828.1341953;-45.120503652039325
1739209828.1341991;-45.120503652039325
1739209828.1342027;-35.57807855764607
1739209828.1342063;-35.57807855764607
1739209828.13421;-33.981070128970906
1739209828.1342137;-32.816014438256545
1739209828.1342175;-38.13080360867914
1739209828.134221;-35.57807855764607
1739209828.1342247;-35.57807855764607
1739209828.1342285;-45.120503652039325
1739209828.134232;-35.57807855764607
1739209828.1342356;-38.13080360867914
1739209828.1342394;-38.13080360867914
1739209828.134243;-35.57807855764607
1739209828.1342468;-38.13080360867914
1739209828.1342504;-38.13080360867914
1739209828.134254;-38.13080360867914
1739209828.1342578;-38.13080360867914
1739209828.1342614;-45.120503652039325
1739209828.134265;-38.13080360867914
1739209828.1342688;-45.120503652039325
1739209828.1342723;-45.120503652039325
1739209828.134276;-38.13080360867914
1739209828.1342797;-45.120503652039325
1739209828.1342833;-45.120503652039325
1739209828.134287;-45.120503652039325
1739209828.1342907;-45.120503652039325
1739209828.1342943;-45.120503652039325
1739209828.134298;-31.141103565318915
1739209828.1343017;-29.438486411369333
1739209828.1343052;-38.13080360867914
1739209828.134309;-38.13080360867914
1739209828.1343126;-38.13080360867914
1739209828.1343162;-38.13080360867914
1739209828.13432;-38.13080360867914
1739209828.1343236;-38.13080360867914
1739209828.1343274;-45.120503652039325
1739209828.134331;-45.120503652039325
1739209828.1343346;-38.13080360867914
1739209828.1343384;-45.120503652039325
1739209828.134342;-45.120503652039325
1739209828.1343455;-38.13080360867914
1739209828.1343493;-38.13080360867914
1739209828.134353;-45.120503652039325
1739209828.1343567;-32.816014438256545
1739209828.1343603;-28.21854285175415
1739209828.134364;-45.120503652039325
1739209828.1343677;-45.120503652039325
1739209828.1343713;-45.120503652039325
1739209828.1343749;-38.13080360867914
1739209828.1343787;-45.120503652039325
1739209828.1343822;-45.120503652039325
1739209828.1343858;-38.13080360867914
1739209828.1343896;-45.120503652039325
1739209828.1343932;-45.120503652039325
1739209828.134397;-38.13080360867914
1739209828.1344006;-38.13080360867914
1739209828.1344042;-38.13080360867914
1739209828.134408;-38.13080360867914
1739209828.1344116;-45.120503652039325
1739209828.1344151;-45.120503652039325
1739209828.134419;-45.120503652039325
1739209828.1344225;-38.13080360867914
1739209828.134426;-38.13080360867914
1739209828.13443;-45.120503652039325
1739209828.1344335;-45.120503652039325
1739209828.1344373;-45.120503652039325
1739209828.134441;-38.13080360867914
1739209828.1344445;-45.120503652039325
1739209828.1344483;-35.57807855764607
1739209828.1344519;-38.13080360867914
1739209828.1344554;-35.57807855764607
1739209828.1344593;-38.13080360867914
1739209828.1344628;-45.120503652039325
1739209828.1344666;-33.981070128970906
1739209828.1344702;-32.816014438256545
1739209828.1344738;-38.13080360867914
1739209828.1344776;-45.120503652039325
1739209828.1344812;-38.13080360867914
1739209828.1344848;-35.57807855764607
1739209828.1344886;-45.120503652039325
1739209828.1344922;-45.120503652039325
1739209828.1344957;-32.816014438256545
1739209828.1344995;-38.13080360867914
1739209828.1345031;-33.981070128970906
1739209828.134507;-35.57807855764607
1739209828.1345105;-33.981070128970906
1739209828.134514;-38.13080360867914
1739209828.134518;-45.120503652039325
1739209828.1345215;-45.120503652039325
1739209828.134525;-45.120503652039325
1739209828.1345289;-38.13080360867914
1739209828.1345325;-38.13080360867914
1739209828.1345363;-45.120503652039325
1739209828.1345398;-45.120503652039325
1739209828.1345434;-35.57807855764607
1739209828.1345472;-45.120503652039325
1739209828.1345508;-45.120503652039325
1739209828.1345544;-38.13080360867914
1739209828.1345582;-38.13080360867914
1739209828.1345618;-35.57807855764607
1739209828.1345654;-32.816014438256545
1739209828.1345692;-38.13080360867914
1739209828.1345727;-45.120503652039325
1739209828.1345766;-45.120503652039325
1739209828.1345801;-38.13080360867914
1739209828.1345837;-38.13080360867914
1739209828.1345875;-38.13080360867914
1739209828.134591;-38.13080360867914
1739209828.1345947;-38.13080360867914
1739209828.1345985;-45.120503652039325
1739209828.134602;-45.120503652039325
1739209828.1346056;-38.13080360867914
1739209828.1346095;-38.13080360867914
1739209828.134613;-45.120503652039325
1739209828.1346169;-45.120503652039325
1739209828.1346204;-38.13080360867914
1739209828.134624;-45.120503652039325
1739209828.1346278;-38.13080360867914
1739209828.1346314;-45.120503652039325
1739209828.134635;-45.120503652039325
1739209828.1346388;-45.120503652039325
1739209828.1346424;-45.120503652039325
1739209828.1346462;-35.57807855764607
1739209828.1346498;-45.120503652039325
1739209828.1346533;-38.13080360867914
1739209828.1346571;-38.13080360867914
1739209828.1346607;-38.13080360867914
1739209828.1346626;-38.13080360867914
1739209828.1346648;-38.13080360867914
1739209828.1346667;-35.57807855764607
1739209828.1346688;-38.13080360867914
1739209828.1346707;-45.120503652039325
1739209828.1346729;-45.120503652039325
1739209828.1346748;-38.13080360867914
1739209828.1346767;-45.120503652039325
1739209828.1346788;-45.120503652039325
1739209828.1346807;-45.120503652039325
1739209828.134683;-45.120503652039325
1739209828.1346848;-45.120503652039325
1739209828.134687;-38.13080360867914
1739209828.1346889;-45.120503652039325
1739209828.1346908;-31.141103565318915
1739209828.134693;-38.13080360867914
1739209828.1346948;-45.120503652039325
1739209828.134697;-45.120503652039325
1739209828.1346989;-33.981070128970906
1739209828.1347008;-38.13080360867914
1739209828.134703;-45.120503652039325
1739209828.1347048;-45.120503652039325
1739209828.134707;-45.120503652039325
1739209828.134709;-38.13080360867914
1739209828.134711;-38.13080360867914
1739209828.134713;-45.120503652039325
1739209828.1347148;-45.120503652039325
1739209828.134717;-38.13080360867914
1739209828.134719;-35.57807855764607
1739209828.134721;-38.13080360867914
1739209828.134723;-38.13080360867914
1739209828.134725;-45.120503652039325
1739209828.134727;-45.120503652039325
1739209828.134729;-38.13080360867914
1739209828.134731;-38.13080360867914
1739209828.134733;-45.120503652039325
1739209828.134735;-38.13080360867914
1739209828.134737;-35.57807855764607
1739209828.1347392;-35.57807855764607
1739209828.134741;-38.13080360867914
1739209828.134743;-45.120503652039325
1739209828.1347451;-38.13080360867914
1739209828.134747;-38.13080360867914
1739209828.1347492;-45.120503652039325
1739209828.134751;-38.13080360867914
1739209828.1347532;-33.981070128970906
1739209828.1347551;-38.13080360867914
1739209828.134757;-45.120503652039325
1739209828.1347592;-31.141103565318915
1739209828.134761;-32.816014438256545
1739209828.1347632;-45.120503652039325
1739209828.1347651;-45.120503652039325
1739209828.1347673;-33.981070128970906
1739209828.1347692;-45.120503652039325
1739209828.134771;-28.992665084841942
1739209828.1347733;-31.141103565318915
1739209828.1347752;-45.120503652039325
1739209828.1347773;-45.120503652039325
1739209828.1347792;-33.981070128970906
1739209828.1347811;-33.981070128970906
1739209828.1347833;-38.13080360867914
1739209828.1347852;-45.120503652039325
1739209828.1347873;-45.120503652039325
1739209828.1347892;-45.120503652039325
1739209828.1347914;-38.13080360867914
1739209828.1347933;-45.120503652039325
1739209828.1347952;-45.120503652039325
1739209828.1347973;-38.13080360867914
1739209828.1347992;-38.13080360867914
1739209828.1348014;-45.120503652039325
1739209828.1348033;-45.120503652039325
1739209828.1348054;-45.120503652039325
1739209828.1348073;-38.13080360867914
1739209828.1348093;-45.120503652039325
1739209828.1348114;-45.120503652039325
1739209828.1348133;-38.13080360867914
1739209828.1348155;-38.13080360867914
1739209828.1348174;-45.120503652039325
1739209828.1348195;-28.992665084841942
1739209828.1348214;-27.8777449560314
1739209828.1348233;-45.120503652039325
1739209828.1348255;-45.120503652039325
1739209828.1348274;-33.981070128970906
1739209828.1348295;-38.13080360867914
1739209828.1348314;-45.120503652039325
1739209828.1348336;-38.13080360867914
1739209828.1348355;-45.120503652039325
1739209828.1348374;-38.13080360867914
1739209828.1348395;-38.13080360867914
1739209828.1348414;-45.120503652039325
1739209828.1348436;-45.120503652039325
1739209828.1348455;-38.13080360867914
1739209828.1348476;-38.13080360867914
1739209828.1348495;-45.120503652039325
1739209828.1348515;-35.57807855764607
1739209828.1348536;-29.438486411369333
1739209828.1348555;-45.120503652039325
1739209828.1348577;-38.13080360867914
1739209828.1348596;-35.57807855764607
1739209828.1348615;-38.13080360867914
1739209828.1348636;-45.120503652039325
1739209828.1348655;-38.13080360867914
1739209828.1348677;-45.120503652039325
1739209828.1348696;-38.13080360867914
1739209828.1348717;-38.13080360867914
1739209828.1348736;-45.120503652039325
1739209828.1348755;-45.120503652039325
1739209828.1348777;-45.120503652039325
1739209828.1348796;-45.120503652039325
1739209828.1348817;-45.120503652039325
1739209828.1348836;-33.981070128970906
1739209828.1348858;-31.141103565318893
1739209828.1348877;-45.120503652039325
1739209828.1348896;-38.13080360867914
1739209828.1348917;-33.981070128970906
1739209828.1348937;-45.120503652039325
1739209828.1348958;-45.120503652039325
1739209828.1348977;-35.57807855764607
1739209828.1348999;-45.120503652039325
1739209828.1349018;-45.120503652039325
1739209828.1349037;-45.120503652039325
1739209828.1349058;-45.120503652039325
1739209828.1349077;-45.120503652039325
1739209828.1349099;-38.13080360867914
1739209828.1349118;-45.120503652039325
1739209828.134914;-45.120503652039325
1739209828.1349158;-45.120503652039325
1739209828.1349177;-45.120503652039325
1739209828.13492;-38.13080360867914
1739209828.1349218;-38.13080360867914
1739209828.134924;-38.13080360867914
1739209828.1349258;-45.120503652039325
1739209828.1349277;-38.13080360867914
1739209828.13493;-45.120503652039325
1739209828.1349318;-35.57807855764607
1739209828.134934;-31.141103565318893
1739209828.1349359;-45.120503652039325
1739209828.134938;-45.120503652039325
1739209828.13494;-45.120503652039325
1739209828.1349418;-45.120503652039325
1739209828.134944;-38.13080360867914
1739209828.1349459;-38.13080360867914
1739209828.134948;-38.13080360867914
1739209828.13495;-45.120503652039325
1739209828.134952;-38.13080360867914
1739209828.134954;-38.13080360867914
1739209828.134956;-38.13080360867914
1739209828.134958;-45.120503652039325
1739209828.13496;-45.120503652039325
1739209828.134962;-45.120503652039325
1739209828.134964;-33.981070128970906
1739209828.1349661;-33.981070128970906
1739209828.134968;-45.120503652039325
1739209828.13497;-45.120503652039325
1739209828.134972;-38.13080360867914
1739209828.134974;-45.120503652039325
1739209828.1349761;-38.13080360867914
1739209828.134978;-45.120503652039325
1739209828.1349802;-45.120503652039325
1739209828.134982;-38.13080360867914
1739209828.134984;-38.13080360867914
1739209828.1349862;-38.13080360867914
1739209828.134988;-35.57807855764607
1739209828.1349902;-38.13080360867914
1739209828.1349921;-38.13080360867914
1739209828.1349943;-45.120503652039325
1739209828.1349962;-33.981070128970906
1739209828.134998;-45.120503652039325
1739209828.1350002;-38.13080360867914
1739209828.1350021;-45.120503652039325
1739209828.1350043;-38.13080360867914
1739209828.1350062;-35.57807855764607
1739209828.135008;-38.13080360867914
1739209828.1350102;-45.120503652039325
1739209828.1350121;-45.120503652039325
1739209828.1350143;-38.13080360867914
1739209828.1350162;-38.13080360867914
1739209828.1350183;-45.120503652039325
1739209828.1350203;-38.13080360867914
1739209828.1350222;-45.120503652039325
1739209828.1350243;-38.13080360867914
1739209828.1350262;-35.57807855764607
1739209828.1350284;-38.13080360867914
1739209828.1350303;-38.13080360867914
1739209828.1350324;-38.13080360867914
1739209828.1350343;-35.57807855764607
1739209828.1350362;-45.120503652039325
1739209828.1350384;-38.13080360867914
1739209828.1350403;-38.13080360867914
1739209828.1350424;-45.120503652039325
1739209828.1350443;-45.120503652039325
1739209828.1350465;-38.13080360867914
1739209828.1350484;-30.49652367304973
1739209828.1350503;-38.13080360867914
1739209828.1350524;-45.120503652039325
1739209828.1350543;-38.13080360867914
1739209828.1350565;-38.13080360867914
1739209828.1350584;-45.120503652039325
1739209828.1350605;-38.13080360867914
1739209828.1350625;-38.13080360867914
1739209828.1350644;-31.141103565318915
1739209828.1350665;-38.13080360867914
1739209828.1350684;-45.120503652039325
1739209828.1350706;-38.13080360867914
1739209828.1350725;-38.13080360867914
1739209828.1350746;-45.120503652039325
1739209828.1350765;-45.120503652039325
1739209828.1350784;-45.120503652039325
1739209828.1350806;-38.13080360867914
1739209828.1350825;-38.13080360867914
1739209828.1350846;-38.13080360867914
1739209828.1350865;-45.120503652039325
1739209828.1350884;-45.120503652039325
1739209828.1350906;-45.120503652039325
1739209828.1350925;-45.120503652039325
1739209828.1350946;-45.120503652039325
1739209828.1350965;-45.120503652039325
1739209828.1350987;-38.13080360867914
1739209828.1351006;-38.13080360867914
1739209828.1351025;-45.120503652039325
1739209828.1351047;-38.13080360867914
1739209828.1351066;-35.57807855764607
1739209828.1351087;-45.120503652039325
1739209828.1351106;-38.13080360867914
1739209828.1351128;-27.267205301931607
1739209828.1351147;-38.13080360867914
1739209828.1351166;-45.120503652039325
1739209828.1351187;-35.57807855764607
1739209828.1351206;-38.13080360867914
1739209828.1351228;-45.120503652039325
1739209828.1351247;-45.120503652039325
1739209828.1351268;-38.13080360867914
1739209828.1351287;-32.81601443825658
1739209828.1351306;-38.13080360867914
1739209828.1351328;-38.13080360867914
1739209828.1351347;-45.120503652039325
1739209828.1351368;-33.981070128970906
1739209828.1351388;-35.57807855764607
1739209828.135141;-33.981070128970906
1739209828.1351428;-38.13080360867914
1739209828.1351447;-31.141103565318915
1739209828.1351469;-33.981070128970906
1739209828.1351488;-45.120503652039325
1739209828.135151;-35.57807855764607
1739209828.1351528;-38.13080360867914
1739209828.135155;-45.120503652039325
1739209828.1351569;-33.981070128970906
1739209828.1351588;-38.13080360867914
1739209828.135161;-35.57807855764607
1739209828.1351628;-38.13080360867914
1739209828.135165;-45.120503652039325
1739209828.135167;-35.57807855764607
1739209828.1351688;-35.57807855764607
1739209828.135171;-45.120503652039325
1739209828.1351728;-45.120503652039325
1739209828.135175;-32.816014438256545
1739209828.135177;-38.13080360867914
1739209828.135179;-38.13080360867914
1739209828.135181;-45.120503652039325
1739209828.1351829;-45.120503652039325
1739209828.135185;-38.13080360867914
1739209828.135187;-35.57807855764607
1739209828.135189;-38.13080360867914
1739209828.135191;-45.120503652039325
1739209828.135193;-33.981070128970906
1739209828.135195;-38.13080360867914
1739209828.135197;-45.120503652039325
1739209828.135199;-45.120503652039325
1739209828.135201;-45.120503652039325
1739209828.1352031;-45.120503652039325
