CAN Message; 0x98:000023b5f819227a
1739209770.44324;-45.120503652039325
1739209770.4432464;-45.120503652039325
1739209770.4432528;-35.57807855764607
1739209770.4432592;-35.57807855764607
1739209770.4432654;-45.120503652039325
1739209770.4432719;-45.120503652039325
1739209770.4432783;-45.120503652039325
1739209770.4432847;-45.120503652039325
1739209770.4432912;-45.120503652039325
1739209770.4432974;-45.120503652039325
1739209770.4433038;-38.13080360867914
1739209770.4433103;-38.13080360867914
1739209770.4433167;-45.120503652039325
1739209770.4433231;-45.120503652039325
1739209770.4433293;-38.13080360867914
1739209770.4433358;-38.13080360867914
1739209770.4433422;-45.120503652039325
1739209770.4433486;-45.120503652039325
1739209770.443355;-32.816014438256545
1739209770.4433613;-31.141103565318893
1739209770.4433677;-38.13080360867914
1739209770.4433742;-38.13080360867914
1739209770.4433806;-45.120503652039325
1739209770.4433868;-38.13080360867914
1739209770.4433932;-38.13080360867914
1739209770.4433997;-38.13080360867914
1739209770.443406;-45.120503652039325
1739209770.4434125;-45.120503652039325
1739209770.4434187;-38.13080360867914
1739209770.4434252;-35.57807855764607
1739209770.4434316;-35.57807855764607
1739209770.443438;-38.13080360867914
1739209770.4434445;-45.120503652039325
1739209770.4434507;-38.13080360867914
1739209770.4434571;-35.57807855764607
1739209770.4434636;-45.120503652039325
1739209770.44347;-45.120503652039325
1739209770.4434764;-45.120503652039325
1739209770.4434826;-35.57807855764607
1739209770.443489;-35.57807855764607
1739209770.4434955;-45.120503652039325
1739209770.443502;-45.120503652039325
1739209770.4435084;-38.13080360867914
1739209770.4435146;-38.13080360867914
1739209770.443521;-33.981070128970906
1739209770.4435275;-35.57807855764607
1739209770.443534;-38.13080360867914
1739209770.44354;-38.13080360867914
1739209770.4435465;-38.13080360867914
1739209770.443553;-45.120503652039325
1739209770.4435594;-45.120503652039325
1739209770.4435658;-45.120503652039325
1739209770.443572;-38.13080360867914
1739209770.4435785;-45.120503652039325
1739209770.443585;-29.438486411369333
1739209770.4435914;-31.141103565318893
1739209770.4435978;-35.57807855764607
1739209770.443604;-38.13080360867914
1739209770.4436104;-35.57807855764607
1739209770.4436169;-35.57807855764607
1739209770.4436233;-38.13080360867914
1739209770.4436297;-38.13080360867914
1739209770.443636;-38.13080360867914
1739209770.4436424;-45.120503652039325
1739209770.4436488;-33.981070128970906
1739209770.4436553;-35.57807855764607
1739209770.4436617;-38.13080360867914
1739209770.443668;-45.120503652039325
1739209770.4436743;-33.981070128970906
1739209770.4436808;-38.13080360867914
1739209770.4436872;-38.13080360867914
1739209770.4436934;-45.120503652039325
1739209770.4436998;-38.13080360867914
1739209770.4437063;-38.13080360867914
1739209770.4437127;-45.120503652039325
1739209770.4437191;-45.120503652039325
1739209770.4437253;-38.13080360867914
1739209770.4437318;-45.120503652039325
1739209770.4437382;-32.816014438256545
1739209770.4437447;-31.141103565318893
1739209770.443751;-38.13080360867914
1739209770.4437573;-35.57807855764607
1739209770.4437637;-35.57807855764607
1739209770.4437702;-38.13080360867914
1739209770.4437766;-38.13080360867914
1739209770.443783;-32.816014438256545
1739209770.4437892;-45.120503652039325
1739209770.4437957;-38.13080360867914
1739209770.443802;-35.57807855764607
1739209770.4438086;-35.57807855764607
1739209770.443815;-45.120503652039325
1739209770.4438212;-45.120503652039325
1739209770.4438276;-38.13080360867914
1739209770.443834;-38.13080360867914
1739209770.4438405;-38.13080360867914
1739209770.4438467;-38.13080360867914
1739209770.4438531;-38.13080360867914
1739209770.4438596;-38.13080360867914
1739209770.443866;-45.120503652039325
1739209770.4438725;-45.120503652039325
1739209770.4438787;-45.120503652039325
1739209770.443885;-45.120503652039325
1739209770.4438915;-45.120503652039325
1739209770.443898;-35.57807855764607
1739209770.4439044;-38.13080360867914
1739209770.4439106;-45.120503652039325
1739209770.443917;-38.13080360867914
1739209770.4439235;-35.57807855764607
1739209770.44393;-45.120503652039325
1739209770.4439363;-45.120503652039325
1739209770.4439425;-38.13080360867914
1739209770.443949;-45.120503652039325
1739209770.4439554;-38.13080360867914
1739209770.4439619;-45.120503652039325
1739209770.4439683;-45.120503652039325
1739209770.4439745;-38.13080360867914
1739209770.443981;-35.57807855764607
1739209770.4439874;-38.13080360867914
1739209770.4439938;-38.13080360867914
1739209770.4440002;-35.57807855764607
1739209770.4440064;-45.120503652039325
1739209770.4440129;-45.120503652039325
1739209770.4440193;-35.57807855764607
1739209770.4440258;-45.120503652039325
1739209770.444032;-45.120503652039325
1739209770.4440384;-38.13080360867914
1739209770.4440448;-45.120503652039325
1739209770.4440513;-45.120503652039325
1739209770.4440577;-45.120503652039325
1739209770.444064;-45.120503652039325
1739209770.4440703;-38.13080360867914
1739209770.4440768;-38.13080360867914
1739209770.4440832;-38.13080360867914
1739209770.4440897;-45.120503652039325
1739209770.4440958;-38.13080360867914
1739209770.4441023;-38.13080360867914
1739209770.4441087;-45.120503652039325
1739209770.4441152;-45.120503652039325
1739209770.4441216;-38.13080360867914
1739209770.4441278;-45.120503652039325
1739209770.4441342;-35.57807855764607
1739209770.4441407;-38.13080360867914
1739209770.444147;-45.120503652039325
1739209770.4441535;-38.13080360867914
1739209770.4441597;-38.13080360867914
1739209770.4441662;-32.816014438256545
1739209770.4441726;-45.120503652039325
1739209770.444179;-38.13080360867914
1739209770.4441853;-38.13080360867914
1739209770.4441917;-38.13080360867914
1739209770.4441981;-45.120503652039325
1739209770.4442046;-45.120503652039325
1739209770.444211;-38.13080360867914
1739209770.4442172;-45.120503652039325
1739209770.4442236;-45.120503652039325
1739209770.44423;-45.120503652039325
1739209770.4442365;-45.120503652039325
1739209770.444243;-33.981070128970906
1739209770.4442492;-38.13080360867914
1739209770.4442556;-38.13080360867914
1739209770.444262;-33.981070128970906
1739209770.4442685;-38.13080360867914
1739209770.444275;-38.13080360867914
1739209770.444281;-45.120503652039325
1739209770.4442875;-45.120503652039325
1739209770.444294;-33.981070128970906
1739209770.4443004;-38.13080360867914
1739209770.4443069;-45.120503652039325
1739209770.444313;-31.141103565318915
1739209770.4443195;-35.57807855764607
1739209770.444326;-45.120503652039325
1739209770.4443324;-45.120503652039325
1739209770.4443386;-38.13080360867914
1739209770.444345;-35.57807855764607
1739209770.4443514;-45.120503652039325
1739209770.4443579;-45.120503652039325
1739209770.4443643;-33.981070128970906
1739209770.4443705;-45.120503652039325
1739209770.444377;-38.13080360867914
1739209770.4443834;-45.120503652039325
1739209770.4443898;-38.13080360867914
1739209770.4443963;-38.13080360867914
1739209770.4444025;-45.120503652039325
1739209770.444409;-38.13080360867914
1739209770.4444153;-27.267205301931607
1739209770.4444218;-38.13080360867914
1739209770.4444282;-45.120503652039325
1739209770.4444344;-35.57807855764607
1739209770.4444408;-33.981070128970906
1739209770.4444473;-38.13080360867914
1739209770.4444537;-38.13080360867914
1739209770.4444602;-38.13080360867914
1739209770.4444664;-38.13080360867914
1739209770.4444728;-45.120503652039325
1739209770.4444792;-32.816014438256545
1739209770.4444857;-45.120503652039325
1739209770.4444919;-38.13080360867914
1739209770.4444983;-32.816014438256545
1739209770.4445047;-45.120503652039325
1739209770.4445112;-38.13080360867914
1739209770.4445176;-35.57807855764607
1739209770.4445238;-45.120503652039325
1739209770.4445302;-38.13080360867914
1739209770.4445367;-45.120503652039325
1739209770.4445431;-45.120503652039325
1739209770.4445496;-45.120503652039325
1739209770.4445558;-35.57807855764607
1739209770.4445622;-35.57807855764607
1739209770.4445686;-31.141103565318915
1739209770.444575;-45.120503652039325
1739209770.4445815;-35.57807855764607
1739209770.4445877;-35.57807855764607
1739209770.4445941;-38.13080360867914
1739209770.4446006;-45.120503652039325
1739209770.444607;-38.13080360867914
1739209770.4446135;-38.13080360867914
1739209770.4446197;-38.13080360867914
1739209770.444626;-45.120503652039325
1739209770.4446325;-45.120503652039325
1739209770.444639;-45.120503652039325
1739209770.4446452;-45.120503652039325
1739209770.4446516;-32.816014438256545
1739209770.444658;-38.13080360867914
1739209770.4446645;-45.120503652039325
1739209770.444671;-31.141103565318915
1739209770.444677;-38.13080360867914
1739209770.4446836;-38.13080360867914
1739209770.44469;-45.120503652039325
1739209770.4446964;-38.13080360867914
1739209770.4447029;-38.13080360867914
1739209770.444709;-35.57807855764607
1739209770.4447155;-45.120503652039325
1739209770.444722;-38.13080360867914
1739209770.4447284;-35.57807855764607
1739209770.4447348;-45.120503652039325
1739209770.444741;-45.120503652039325
1739209770.4447474;-33.981070128970906
1739209770.444754;-45.120503652039325
1739209770.4447603;-38.13080360867914
1739209770.4447668;-35.57807855764607
1739209770.444773;-45.120503652039325
1739209770.4447794;-38.13080360867914
1739209770.4447858;-38.13080360867914
1739209770.4447923;-35.57807855764607
1739209770.4447985;-45.120503652039325
1739209770.444805;-38.13080360867914
1739209770.4448113;-33.981070128970906
1739209770.4448178;-38.13080360867914
1739209770.4448242;-35.57807855764607
1739209770.4448304;-38.13080360867914
1739209770.4448369;-38.13080360867914
1739209770.4448433;-45.120503652039325
1739209770.4448497;-45.120503652039325
1739209770.4448562;-45.120503652039325
1739209770.4448624;-38.13080360867914
1739209770.4448688;-38.13080360867914
1739209770.4448752;-45.120503652039325
1739209770.4448817;-45.120503652039325
1739209770.444888;-33.981070128970906
1739209770.4448943;-38.13080360867914
1739209770.4449008;-38.13080360867914
1739209770.4449072;-38.13080360867914
1739209770.4449136;-45.120503652039325
1739209770.44492;-38.13080360867914
1739209770.4449263;-45.120503652039325
1739209770.4449327;-38.13080360867914
1739209770.4449391;-38.13080360867914
1739209770.4449456;-33.981070128970906
1739209770.444952;-45.120503652039325
1739209770.4449582;-45.120503652039325
1739209770.4449646;-35.57807855764607
1739209770.444971;-38.13080360867914
1739209770.4449775;-38.13080360867914
1739209770.4449837;-45.120503652039325
1739209770.4449902;-45.120503652039325
1739209770.4449966;-38.13080360867914
1739209770.445003;-45.120503652039325
1739209770.4450095;-45.120503652039325
1739209770.4450157;-45.120503652039325
1739209770.445022;-45.120503652039325
1739209770.4450285;-45.120503652039325
1739209770.445035;-35.57807855764607
1739209770.4450414;-38.13080360867914
1739209770.4450476;-45.120503652039325
1739209770.445054;-35.57807855764607
1739209770.4450605;-32.816014438256545
1739209770.445067;-45.120503652039325
1739209770.4450734;-38.13080360867914
1739209770.4450796;-38.13080360867914
1739209770.445086;-38.13080360867914
1739209770.4450924;-38.13080360867914
1739209770.4450989;-45.120503652039325
1739209770.4451053;-45.120503652039325
1739209770.4451115;-45.120503652039325
1739209770.445118;-45.120503652039325
1739209770.4451244;-45.120503652039325
1739209770.4451308;-45.120503652039325
1739209770.445137;-38.13080360867914
1739209770.4451435;-45.120503652039325
1739209770.44515;-45.120503652039325
1739209770.4451563;-38.13080360867914
1739209770.4451628;-45.120503652039325
1739209770.445169;-38.13080360867914
1739209770.4451754;-38.13080360867914
1739209770.4451818;-38.13080360867914
1739209770.4451883;-25.62660358559016
1739209770.4451947;-33.981070128970906
1739209770.445201;-45.120503652039325
1739209770.4452074;-45.120503652039325
1739209770.4452138;-38.13080360867914
1739209770.4452202;-45.120503652039325
1739209770.4452267;-45.120503652039325
1739209770.4452329;-35.57807855764607
1739209770.4452393;-38.13080360867914
1739209770.4452457;-45.120503652039325
1739209770.4452522;-45.120503652039325
1739209770.4452586;-38.13080360867914
1739209770.4452648;-45.120503652039325
1739209770.4452713;-45.120503652039325
1739209770.4452777;-45.120503652039325
1739209770.4452841;-38.13080360867914
1739209770.4452903;-33.981070128970906
1739209770.4452968;-38.13080360867914
1739209770.4453032;-45.120503652039325
1739209770.4453096;-35.57807855764607
1739209770.445316;-35.57807855764607
1739209770.4453223;-38.13080360867914
1739209770.4453287;-38.13080360867914
1739209770.4453351;-38.13080360867914
1739209770.4453416;-28.992665084841942
1739209770.445348;-33.981070128970906
1739209770.4453542;-45.120503652039325
1739209770.4453607;-38.13080360867914
1739209770.445367;-38.13080360867914
1739209770.4453735;-38.13080360867914
1739209770.44538;-45.120503652039325
1739209770.4453862;-38.13080360867914
1739209770.4453926;-33.981070128970906
1739209770.445399;-33.981070128970906
1739209770.4454055;-45.120503652039325
1739209770.445412;-38.13080360867914
1739209770.4454181;-38.13080360867914
1739209770.4454246;-45.120503652039325
1739209770.445431;-45.120503652039325
1739209770.4454374;-45.120503652039325
1739209770.4454436;-28.992665084841942
1739209770.44545;-30.49652367304973
1739209770.4454565;-45.120503652039325
1739209770.445463;-45.120503652039325
1739209770.4454694;-45.120503652039325
1739209770.4454756;-35.57807855764607
1739209770.445482;-38.13080360867914
1739209770.4454885;-38.13080360867914
1739209770.445495;-38.13080360867914
1739209770.4455013;-33.981070128970906
1739209770.4455075;-45.120503652039325
1739209770.445514;-33.981070128970906
1739209770.4455204;-45.120503652039325
1739209770.4455268;-45.120503652039325
1739209770.4455333;-45.120503652039325
1739209770.4455395;-45.120503652039325
1739209770.445546;-45.120503652039325
1739209770.4455523;-45.120503652039325
1739209770.4455588;-45.120503652039325
1739209770.4455652;-38.13080360867914
1739209770.4455714;-38.13080360867914
1739209770.4455779;-45.120503652039325
1739209770.4455843;-45.120503652039325
1739209770.4455907;-45.120503652039325
1739209770.445597;-45.120503652039325
1739209770.4456034;-45.120503652039325
1739209770.4456098;-38.13080360867914
1739209770.4456162;-45.120503652039325
1739209770.4456227;-45.120503652039325
1739209770.445629;-38.13080360867914
1739209770.4456353;-38.13080360867914
1739209770.4456418;-38.13080360867914
1739209770.4456482;-38.13080360867914
1739209770.4456546;-33.981070128970906
1739209770.4456608;-38.13080360867914
1739209770.4456673;-45.120503652039325
1739209770.4456737;-38.13080360867914
1739209770.4456801;-45.120503652039325
1739209770.4456866;-45.120503652039325
1739209770.4456928;-38.13080360867914
1739209770.4456992;-45.120503652039325
1739209770.4457057;-38.13080360867914
1739209770.445712;-35.57807855764607
1739209770.4457185;-45.120503652039325
1739209770.4457247;-35.57807855764607
1739209770.4457312;-35.57807855764607
1739209770.4457376;-38.13080360867914
1739209770.445744;-45.120503652039325
1739209770.4457505;-45.120503652039325
1739209770.4457567;-38.13080360867914
1739209770.445763;-38.13080360867914
1739209770.4457695;-38.13080360867914
1739209770.445776;-45.120503652039325
1739209770.4457822;-35.57807855764607
1739209770.4457886;-35.57807855764607
1739209770.445795;-45.120503652039325
1739209770.4458015;-45.120503652039325
1739209770.445808;-45.120503652039325
1739209770.4458141;-45.120503652039325
1739209770.4458206;-45.120503652039325
1739209770.445827;-45.120503652039325
1739209770.4458334;-33.981070128970906
1739209770.44584;-38.13080360867914
1739209770.445846;-38.13080360867914
1739209770.4458525;-45.120503652039325
1739209770.445859;-35.57807855764607
1739209770.4458654;-32.816014438256545
1739209770.4458718;-38.13080360867914
1739209770.445878;-35.57807855764607
1739209770.4458845;-38.13080360867914
1739209770.445891;-38.13080360867914
1739209770.4458973;-38.13080360867914
1739209770.4459038;-35.57807855764607
1739209770.44591;-45.120503652039325
1739209770.4459164;-45.120503652039325
1739209770.4459229;-45.120503652039325
1739209770.4459293;-45.120503652039325
1739209770.4459355;-45.120503652039325
1739209770.445942;-45.120503652039325
1739209770.4459484;-38.13080360867914
1739209770.4459548;-45.120503652039325
1739209770.4459612;-35.57807855764607
1739209770.4459674;-35.57807855764607
1739209770.4459739;-35.57807855764607
1739209770.4459803;-35.57807855764607
1739209770.4459867;-38.13080360867914
1739209770.4459932;-35.57807855764607
1739209770.4459994;-38.13080360867914
1739209770.4460058;-45.120503652039325
1739209770.4460123;-45.120503652039325
1739209770.4460187;-45.120503652039325
1739209770.4460251;-45.120503652039325
1739209770.4460313;-33.981070128970906
1739209770.4460378;-38.13080360867914
1739209770.4460442;-45.120503652039325
1739209770.4460506;-38.13080360867914
1739209770.446057;-35.57807855764607
1739209770.4460633;-45.120503652039325
1739209770.4460697;-38.13080360867914
1739209770.4460762;-35.57807855764607
1739209770.4460826;-35.57807855764607
1739209770.4460888;-38.13080360867914
1739209770.4460952;-45.120503652039325
1739209770.4461017;-45.120503652039325
1739209770.446108;-45.120503652039325
1739209770.4461145;-35.57807855764607
1739209770.4461207;-27.8777449560314
1739209770.4461272;-45.120503652039325
1739209770.4461336;-45.120503652039325
1739209770.44614;-35.57807855764607
1739209770.4461465;-35.57807855764607
1739209770.4461527;-45.120503652039325
1739209770.4461591;-45.120503652039325
1739209770.4461656;-45.120503652039325
1739209770.446172;-45.120503652039325
1739209770.4461784;-38.13080360867914
1739209770.4461846;-45.120503652039325
1739209770.446191;-38.13080360867914
1739209770.4461975;-45.120503652039325
1739209770.446204;-45.120503652039325
1739209770.4462104;-45.120503652039325
1739209770.4462166;-35.57807855764607
1739209770.446223;-27.8777449560314
1739209770.4462295;-45.120503652039325
1739209770.446236;-38.13080360867914
1739209770.446242;-38.13080360867914
1739209770.4462485;-35.57807855764607
1739209770.446255;-45.120503652039325
1739209770.4462614;-38.13080360867914
1739209770.4462678;-38.13080360867914
1739209770.446274;-45.120503652039325
1739209770.4462805;-45.120503652039325
1739209770.446287;-38.13080360867914
1739209770.4462934;-38.13080360867914
1739209770.4462998;-45.120503652039325
1739209770.446306;-45.120503652039325
1739209770.4463124;-45.120503652039325
1739209770.4463189;-45.120503652039325
1739209770.4463253;-45.120503652039325
1739209770.4463317;-45.120503652039325
1739209770.446338;-45.120503652039325
1739209770.4463444;-45.120503652039325
1739209770.4463508;-45.120503652039325
1739209770.4463573;-45.120503652039325
1739209770.4463637;-45.120503652039325
1739209770.44637;-38.13080360867914
1739209770.4463763;-28.58837851428586
1739209770.4463828;-35.57807855764607
1739209770.4463892;-45.120503652039325
1739209770.4463954;-45.120503652039325
1739209770.4464018;-33.981070128970906
1739209770.4464083;-45.120503652039325
1739209770.4464147;-45.120503652039325
1739209770.4464211;-33.981070128970906
1739209770.4464273;-38.13080360867914
1739209770.4464338;-45.120503652039325
1739209770.4464402;-45.120503652039325
1739209770.4464467;-45.120503652039325
1739209770.446453;-45.120503652039325
1739209770.4464593;-45.120503652039325
1739209770.4464657;-45.120503652039325
1739209770.4464722;-38.13080360867914
1739209770.4464786;-27.267205301931607
1739209770.446485;-33.981070128970906
1739209770.4464912;-45.120503652039325
1739209770.4464977;-38.13080360867914
1739209770.446504;-32.816014438256545
1739209770.4465106;-38.13080360867914
1739209770.446517;-45.120503652039325
1739209770.4465232;-45.120503652039325
1739209770.4465296;-45.120503652039325
1739209770.446536;-38.13080360867914
1739209770.4465425;-35.57807855764607
1739209770.446549;-45.120503652039325
1739209770.4465551;-45.120503652039325
1739209770.4465616;-45.120503652039325
1739209770.446568;-45.120503652039325
1739209770.4465744;-45.120503652039325
1739209770.4465806;-45.120503652039325
1739209770.446587;-38.13080360867914
1739209770.4465935;-35.57807855764607
1739209770.4466;-45.120503652039325
1739209770.4466064;-38.13080360867914
1739209770.4466126;-38.13080360867914
1739209770.446619;-45.120503652039325
1739209770.4466255;-45.120503652039325
1739209770.446632;-45.120503652039325
1739209770.4466383;-45.120503652039325
1739209770.4466445;-38.13080360867914
1739209770.446651;-38.13080360867914
1739209770.4466574;-31.141103565318915
1739209770.4466639;-32.816014438256545
1739209770.4466703;-38.13080360867914
1739209770.4466765;-45.120503652039325
1739209770.446683;-38.13080360867914
1739209770.4466894;-45.120503652039325
1739209770.4466958;-45.120503652039325
1739209770.4467022;-45.120503652039325
1739209770.4467084;-45.120503652039325
1739209770.4467149;-45.120503652039325
1739209770.4467213;-45.120503652039325
1739209770.4467278;-38.13080360867914
1739209770.446734;-45.120503652039325
1739209770.4467404;-45.120503652039325
1739209770.4467468;-45.120503652039325
1739209770.4467533;-45.120503652039325
1739209770.4467597;-45.120503652039325
1739209770.446766;-31.141103565318915
1739209770.4467723;-45.120503652039325
1739209770.4467788;-45.120503652039325
1739209770.4467852;-45.120503652039325
1739209770.4467916;-33.981070128970906
1739209770.4467978;-35.57807855764607
1739209770.4468043;-45.120503652039325
1739209770.4468107;-45.120503652039325
1739209770.4468172;-35.57807855764607
1739209770.4468236;-35.57807855764607
1739209770.4468298;-38.13080360867914
1739209770.4468362;-38.13080360867914
1739209770.4468427;-45.120503652039325
1739209770.446849;-45.120503652039325
1739209770.4468555;-45.120503652039325
1739209770.4468617;-45.120503652039325
1739209770.4468682;-45.120503652039325
1739209770.4468746;-45.120503652039325
1739209770.446881;-38.13080360867914
1739209770.4468873;-45.120503652039325
1739209770.4468937;-31.141103565318915
1739209770.4469001;-35.57807855764607
1739209770.4469066;-38.13080360867914
1739209770.446913;-38.13080360867914
1739209770.4469192;-31.141103565318915
1739209770.4469256;-32.816014438256545
1739209770.446932;-38.13080360867914
1739209770.4469385;-45.120503652039325
1739209770.446945;-45.120503652039325
1739209770.4469512;-38.13080360867914
1739209770.4469576;-38.13080360867914
1739209770.446964;-38.13080360867914
1739209770.4469705;-45.120503652039325
1739209770.446977;-45.120503652039325
1739209770.446983;-45.120503652039325
1739209770.4469895;-45.120503652039325
1739209770.446996;-38.13080360867914
1739209770.4470024;-32.816014438256545
1739209770.4470088;-38.13080360867914
1739209770.447015;-38.13080360867914
1739209770.4470215;-33.981070128970906
1739209770.447028;-35.57807855764607
1739209770.4470344;-45.120503652039325
1739209770.4470406;-38.13080360867914
1739209770.447047;-31.141103565318915
1739209770.4470534;-35.57807855764607
1739209770.4470599;-45.120503652039325
1739209770.4470663;-45.120503652039325
1739209770.4470725;-45.120503652039325
1739209770.447079;-33.981070128970906
1739209770.4470854;-38.13080360867914
1739209770.4470918;-38.13080360867914
1739209770.4470983;-45.120503652039325
1739209770.4471045;-45.120503652039325
1739209770.447111;-45.120503652039325
1739209770.4471173;-45.120503652039325
1739209770.4471238;-33.981070128970906
1739209770.4471302;-45.120503652039325
1739209770.4471364;-38.13080360867914
1739209770.4471428;-45.120503652039325
1739209770.4471493;-28.58837851428586
1739209770.4471557;-26.991370085610736
1739209770.4471622;-45.120503652039325
1739209770.4471684;-45.120503652039325
1739209770.4471748;-38.13080360867914
1739209770.4471812;-35.57807855764607
1739209770.4471877;-45.120503652039325
1739209770.4471939;-38.13080360867914
1739209770.4472003;-45.120503652039325
1739209770.4472067;-45.120503652039325
1739209770.4472132;-45.120503652039325
1739209770.4472196;-45.120503652039325
1739209770.4472258;-45.120503652039325
1739209770.4472322;-45.120503652039325
1739209770.4472387;-38.13080360867914
1739209770.4472451;-45.120503652039325
1739209770.4472516;-32.816014438256545
1739209770.4472578;-30.49652367304973
1739209770.4472642;-38.13080360867914
1739209770.4472706;-45.120503652039325
1739209770.45111;-33.981070128970906
1739209770.451112;-38.13080360867914
1739209770.4511144;-45.120503652039325
1739209770.4511168;-45.120503652039325
1739209770.451119;-33.981070128970906
1739209770.4511213;-33.981070128970906
1739209770.4511235;-38.13080360867914
1739209770.4511259;-45.120503652039325
1739209770.4511282;-38.13080360867914
1739209770.4511304;-35.57807855764607
1739209770.4511328;-45.120503652039325
1739209770.4511352;-45.120503652039325
1739209770.4511373;-38.13080360867914
1739209770.4511397;-35.57807855764607
1739209770.451142;-45.120503652039325
1739209770.4511442;-45.120503652039325
1739209770.4511466;-33.981070128970906
1739209770.451149;-38.13080360867914
1739209770.4511511;-33.981070128970906
1739209770.4511535;-45.120503652039325
1739209770.4511557;-38.13080360867914
1739209770.451158;-45.120503652039325
1739209770.4511604;-38.13080360867914
1739209770.4511626;-38.13080360867914
1739209770.451165;-38.13080360867914
1739209770.4511673;-38.13080360867914
1739209770.4511695;-45.120503652039325
1739209770.4511719;-45.120503652039325
1739209770.4511743;-38.13080360867914
1739209770.4511764;-35.57807855764607
1739209770.4511788;-45.120503652039325
1739209770.4511812;-38.13080360867914
1739209770.4511833;-35.57807855764607
1739209770.4511857;-45.120503652039325
1739209770.4511878;-45.120503652039325
1739209770.4511902;-33.981070128970906
1739209770.4511926;-45.120503652039325
1739209770.4511948;-45.120503652039325
1739209770.4511971;-35.57807855764607
1739209770.4511995;-35.57807855764607
1739209770.4512017;-38.13080360867914
1739209770.451204;-38.13080360867914
1739209770.4512064;-45.120503652039325
1739209770.4512086;-38.13080360867914
1739209770.451211;-38.13080360867914
1739209770.4512134;-45.120503652039325
1739209770.4512155;-45.120503652039325
1739209770.451218;-38.13080360867914
1739209770.45122;-32.816014438256545
1739209770.4512224;-45.120503652039325
1739209770.4512248;-38.13080360867914
1739209770.451227;-45.120503652039325
1739209770.4512293;-38.13080360867914
1739209770.4512317;-45.120503652039325
1739209770.4512339;-45.120503652039325
1739209770.4512362;-45.120503652039325
1739209770.4512386;-45.120503652039325
1739209770.4512408;-45.120503652039325
1739209770.4512432;-33.981070128970906
1739209770.4512453;-38.13080360867914
1739209770.4512477;-38.13080360867914
1739209770.45125;-35.57807855764607
1739209770.4512522;-38.13080360867914
1739209770.4512546;-38.13080360867914
1739209770.451257;-38.13080360867914
1739209770.4512591;-45.120503652039325
1739209770.4512615;-38.13080360867914
1739209770.451264;-38.13080360867914
1739209770.451266;-38.13080360867914
1739209770.4512684;-45.120503652039325
1739209770.4512708;-38.13080360867914
1739209770.451273;-45.120503652039325
1739209770.4512753;-45.120503652039325
1739209770.4512775;-45.120503652039325
1739209770.4512799;-45.120503652039325
1739209770.4512823;-38.13080360867914
1739209770.4512844;-35.57807855764607
1739209770.4512868;-38.13080360867914
1739209770.4512892;-45.120503652039325
1739209770.4512913;-45.120503652039325
1739209770.4512937;-35.57807855764607
1739209770.451296;-32.816014438256545
1739209770.4512982;-45.120503652039325
1739209770.4513006;-45.120503652039325
1739209770.451303;-38.13080360867914
1739209770.4513052;-38.13080360867914
1739209770.4513075;-38.13080360867914
1739209770.4513097;-45.120503652039325
1739209770.451312;-45.120503652039325
1739209770.4513144;-45.120503652039325
1739209770.4513166;-45.120503652039325
1739209770.451319;-45.120503652039325
1739209770.4513214;-33.981070128970906
1739209770.4513235;-38.13080360867914
1739209770.451326;-45.120503652039325
1739209770.4513283;-45.120503652039325
1739209770.4513304;-45.120503652039325
1739209770.4513328;-33.981070128970906
1739209770.4513352;-35.57807855764607
1739209770.4513373;-35.57807855764607
1739209770.4513397;-45.120503652039325
1739209770.4513419;-38.13080360867914
1739209770.4513443;-35.57807855764607
1739209770.4513466;-35.57807855764607
1739209770.4513488;-45.120503652039325
1739209770.4513512;-45.120503652039325
1739209770.4513535;-38.13080360867914
1739209770.4513557;-35.57807855764607
1739209770.451358;-45.120503652039325
1739209770.4513605;-45.120503652039325
1739209770.4513626;-45.120503652039325
1739209770.451365;-45.120503652039325
1739209770.4513674;-38.13080360867914
1739209770.4513695;-38.13080360867914
1739209770.451372;-45.120503652039325
1739209770.451374;-45.120503652039325
1739209770.4513764;-38.13080360867914
1739209770.4513788;-33.981070128970906
1739209770.451381;-33.981070128970906
1739209770.4513834;-45.120503652039325
1739209770.4513857;-31.141103565318915
1739209770.451388;-26.991370085610722
1739209770.4513903;-33.981070128970906
1739209770.4513927;-45.120503652039325
1739209770.4513948;-35.57807855764607
1739209770.4513972;-33.981070128970906
1739209770.4513993;-38.13080360867914
1739209770.4514017;-38.13080360867914
1739209770.451404;-35.57807855764607
1739209770.4514062;-38.13080360867914
1739209770.4514086;-45.120503652039325
1739209770.451411;-45.120503652039325
1739209770.4514132;-38.13080360867914
1739209770.4514155;-45.120503652039325
1739209770.451418;-45.120503652039325
1739209770.45142;-45.120503652039325
1739209770.4514225;-38.13080360867914
1739209770.4514248;-33.981070128970906
1739209770.451427;-38.13080360867914
1739209770.4514294;-45.120503652039325
1739209770.4514315;-38.13080360867914
1739209770.451434;-38.13080360867914
1739209770.4514363;-45.120503652039325
1739209770.4514384;-45.120503652039325
1739209770.4514408;-35.57807855764607
1739209770.4514432;-45.120503652039325
1739209770.4514453;-38.13080360867914
1739209770.4514477;-45.120503652039325
1739209770.45145;-38.13080360867914
1739209770.4514523;-45.120503652039325
1739209770.4514546;-45.120503652039325
1739209770.451457;-45.120503652039325
1739209770.4514592;-38.13080360867914
1739209770.4514616;-38.13080360867914
