CAN Message; 0x1b8:00002394811b3d4d
1739209842.2709892;-33.981070128970906
1739209842.270994;-35.57807855764607
1739209842.2709985;-38.13080360867914
1739209842.271003;-35.57807855764607
1739209842.2710075;-38.13080360867914
1739209842.271012;-45.120503652039325
1739209842.2710166;-35.57807855764607
1739209842.2710214;-35.57807855764607
1739209842.271026;-45.120503652039325
1739209842.2710304;-45.120503652039325
1739209842.271035;-38.13080360867914
1739209842.2710395;-38.13080360867914
1739209842.271044;-45.120503652039325
1739209842.2710485;-45.120503652039325
1739209842.2710533;-45.120503652039325
1739209842.2710578;-38.13080360867914
1739209842.2710624;-38.13080360867914
1739209842.271067;-45.120503652039325
1739209842.2710714;-45.120503652039325
1739209842.271076;-38.13080360867914
1739209842.2710807;-38.13080360867914
1739209842.2710853;-38.13080360867914
1739209842.2710898;-45.120503652039325
1739209842.2710943;-38.13080360867914
1739209842.2710989;-45.120503652039325
1739209842.2711034;-45.120503652039325
1739209842.2711082;-45.120503652039325
1739209842.2711127;-45.120503652039325
1739209842.2711172;-45.120503652039325
1739209842.2711217;-45.120503652039325
1739209842.2711263;-38.13080360867914
1739209842.2711308;-38.13080360867914
1739209842.2711356;-38.13080360867914
1739209842.27114;-45.120503652039325
1739209842.2711446;-38.13080360867914
1739209842.2711492;-38.13080360867914
1739209842.2711537;-45.120503652039325
1739209842.2711582;-45.120503652039325
1739209842.271163;-38.13080360867914
1739209842.2711675;-38.13080360867914
1739209842.271172;-45.120503652039325
1739209842.2711766;-45.120503652039325
1739209842.271181;-38.13080360867914
1739209842.2711856;-38.13080360867914
1739209842.2711902;-38.13080360867914
1739209842.271195;-35.57807855764607
1739209842.2711995;-38.13080360867914
1739209842.271204;-35.57807855764607
1739209842.2712085;-31.141103565318915
1739209842.271213;-38.13080360867914
1739209842.2712176;-45.120503652039325
1739209842.2712224;-45.120503652039325
1739209842.271227;-38.13080360867914
1739209842.2712314;-45.120503652039325
1739209842.271236;-45.120503652039325
1739209842.2712405;-45.120503652039325
1739209842.271245;-38.13080360867914
1739209842.2712498;-38.13080360867914
1739209842.2712543;-38.13080360867914
1739209842.2712588;-45.120503652039325
1739209842.2712634;-45.120503652039325
1739209842.271268;-33.981070128970906
1739209842.2712724;-38.13080360867914
1739209842.2712772;-45.120503652039325
1739209842.2712817;-33.981070128970906
1739209842.2712862;-45.120503652039325
1739209842.2712908;-38.13080360867914
1739209842.2712953;-45.120503652039325
1739209842.2712998;-33.981070128970906
1739209842.2713046;-38.13080360867914
1739209842.2713091;-45.120503652039325
1739209842.2713137;-38.13080360867914
1739209842.2713182;-33.981070128970906
1739209842.2713227;-45.120503652039325
1739209842.2713273;-38.13080360867914
1739209842.271332;-32.816014438256545
1739209842.2713366;-31.141103565318943
1739209842.271341;-45.120503652039325
1739209842.2713456;-38.13080360867914
1739209842.2713501;-38.13080360867914
1739209842.2713547;-45.120503652039325
1739209842.2713592;-45.120503652039325
1739209842.271364;-45.120503652039325
1739209842.2713685;-45.120503652039325
1739209842.271373;-28.58837851428586
1739209842.2713776;-32.816014438256545
1739209842.271382;-45.120503652039325
1739209842.2713866;-45.120503652039325
1739209842.2713914;-38.13080360867914
1739209842.271396;-35.57807855764607
1739209842.2714005;-45.120503652039325
1739209842.271405;-45.120503652039325
1739209842.2714095;-32.816014438256545
1739209842.271414;-35.57807855764607
1739209842.2714188;-45.120503652039325
1739209842.2714233;-45.120503652039325
1739209842.2714279;-38.13080360867914
1739209842.2714324;-45.120503652039325
1739209842.271437;-45.120503652039325
1739209842.2714415;-31.141103565318893
1739209842.2714462;-38.13080360867914
1739209842.2714508;-45.120503652039325
1739209842.2714553;-35.57807855764607
1739209842.2714598;-45.120503652039325
1739209842.2714643;-45.120503652039325
1739209842.2714689;-45.120503652039325
1739209842.2714736;-33.981070128970906
1739209842.2714782;-45.120503652039325
1739209842.2714827;-29.438486411369333
1739209842.2714872;-29.438486411369333
1739209842.2714918;-38.13080360867914
1739209842.2714963;-45.120503652039325
1739209842.271501;-35.57807855764607
1739209842.2715056;-38.13080360867914
1739209842.2715101;-38.13080360867914
1739209842.2715147;-31.141103565318893
1739209842.2715192;-45.120503652039325
1739209842.2715237;-45.120503652039325
1739209842.2715282;-38.13080360867914
1739209842.271533;-38.13080360867914
1739209842.2715375;-45.120503652039325
1739209842.271542;-45.120503652039325
1739209842.2715466;-38.13080360867914
1739209842.2715511;-38.13080360867914
1739209842.2715557;-45.120503652039325
1739209842.2715604;-35.57807855764607
1739209842.271565;-45.120503652039325
1739209842.2715695;-38.13080360867914
1739209842.271574;-45.120503652039325
1739209842.2715786;-45.120503652039325
1739209842.271583;-38.13080360867914
1739209842.2715878;-45.120503652039325
1739209842.2715924;-38.13080360867914
1739209842.271597;-38.13080360867914
1739209842.2716014;-38.13080360867914
1739209842.271606;-35.57807855764607
1739209842.2716105;-38.13080360867914
1739209842.2716153;-45.120503652039325
1739209842.2716198;-45.120503652039325
1739209842.2716243;-33.981070128970906
1739209842.2716289;-45.120503652039325
1739209842.2716334;-45.120503652039325
1739209842.271638;-45.120503652039325
1739209842.2716427;-45.120503652039325
1739209842.2716472;-45.120503652039325
1739209842.2716517;-45.120503652039325
1739209842.2716563;-35.57807855764607
1739209842.2716608;-45.120503652039325
1739209842.2716653;-38.13080360867914
1739209842.27167;-35.57807855764607
1739209842.2716746;-45.120503652039325
1739209842.2716792;-38.13080360867914
1739209842.2716837;-35.57807855764607
1739209842.2716882;-38.13080360867914
1739209842.2716928;-45.120503652039325
1739209842.2716973;-45.120503652039325
1739209842.271702;-45.120503652039325
1739209842.2717066;-45.120503652039325
1739209842.271711;-45.120503652039325
1739209842.2717156;-38.13080360867914
1739209842.2717202;-38.13080360867914
1739209842.2717247;-45.120503652039325
1739209842.2717295;-45.120503652039325
1739209842.271734;-45.120503652039325
1739209842.2717385;-38.13080360867914
1739209842.271743;-32.816014438256545
1739209842.2717476;-38.13080360867914
1739209842.271752;-38.13080360867914
1739209842.271757;-38.13080360867914
1739209842.2717614;-35.57807855764607
1739209842.271766;-38.13080360867914
1739209842.2717705;-38.13080360867914
1739209842.271775;-38.13080360867914
1739209842.2717795;-45.120503652039325
1739209842.2717843;-45.120503652039325
1739209842.2717888;-45.120503652039325
1739209842.2717934;-45.120503652039325
1739209842.271798;-45.120503652039325
1739209842.2718024;-45.120503652039325
1739209842.271807;-45.120503652039325
1739209842.2718117;-38.13080360867914
1739209842.2718163;-38.13080360867914
1739209842.2718208;-38.13080360867914
1739209842.2718253;-38.13080360867914
1739209842.2718298;-38.13080360867914
1739209842.2718344;-45.120503652039325
1739209842.2718391;-38.13080360867914
1739209842.2718437;-35.57807855764607
1739209842.2718482;-45.120503652039325
1739209842.2718527;-38.13080360867914
1739209842.2718573;-38.13080360867914
1739209842.2718618;-45.120503652039325
1739209842.2718663;-38.13080360867914
1739209842.271871;-32.816014438256545
1739209842.2718756;-33.981070128970906
1739209842.2718801;-38.13080360867914
1739209842.2718847;-45.120503652039325
1739209842.2718892;-45.120503652039325
1739209842.2718937;-33.981070128970906
1739209842.2718985;-45.120503652039325
1739209842.271903;-45.120503652039325
1739209842.2719076;-45.120503652039325
1739209842.271912;-38.13080360867914
1739209842.2719166;-38.13080360867914
1739209842.2719212;-35.57807855764607
1739209842.271926;-38.13080360867914
1739209842.2719305;-38.13080360867914
1739209842.271935;-45.120503652039325
1739209842.2719395;-45.120503652039325
1739209842.271944;-45.120503652039325
1739209842.2719486;-38.13080360867914
1739209842.2719533;-38.13080360867914
1739209842.2719579;-38.13080360867914
1739209842.2719624;-45.120503652039325
1739209842.271967;-35.57807855764607
1739209842.2719715;-35.57807855764607
1739209842.271976;-45.120503652039325
1739209842.2719808;-38.13080360867914
1739209842.2719853;-38.13080360867914
1739209842.2719898;-38.13080360867914
1739209842.2719944;-45.120503652039325
1739209842.271999;-45.120503652039325
1739209842.2720034;-38.13080360867914
1739209842.2720082;-33.981070128970906
1739209842.2720127;-38.13080360867914
1739209842.2720172;-38.13080360867914
1739209842.2720218;-38.13080360867914
1739209842.2720263;-45.120503652039325
1739209842.2720308;-45.120503652039325
1739209842.2720354;-45.120503652039325
1739209842.2720401;-28.992665084841942
1739209842.2720447;-33.981070128970906
1739209842.2720492;-38.13080360867914
1739209842.2720537;-45.120503652039325
1739209842.2720582;-32.816014438256545
1739209842.2720628;-35.57807855764607
1739209842.2720675;-45.120503652039325
1739209842.272072;-38.13080360867914
1739209842.2720766;-35.57807855764607
1739209842.2720811;-38.13080360867914
1739209842.2720857;-38.13080360867914
1739209842.2720902;-45.120503652039325
1739209842.272095;-45.120503652039325
1739209842.2720995;-45.120503652039325
1739209842.272104;-45.120503652039325
1739209842.2721086;-38.13080360867914
1739209842.272113;-27.267205301931607
1739209842.2721176;-45.120503652039325
1739209842.2721224;-45.120503652039325
1739209842.272127;-45.120503652039325
1739209842.2721314;-33.981070128970906
1739209842.272136;-38.13080360867914
1739209842.2721405;-38.13080360867914
1739209842.272145;-35.57807855764607
1739209842.2721498;-33.981070128970956
1739209842.2721543;-45.120503652039325
1739209842.2721589;-38.13080360867914
1739209842.2721634;-45.120503652039325
1739209842.272168;-38.13080360867914
1739209842.2721725;-45.120503652039325
1739209842.2721772;-45.120503652039325
1739209842.2721817;-45.120503652039325
1739209842.2721863;-31.141103565318915
1739209842.2721908;-38.13080360867914
1739209842.2721913;-38.13080360867914
1739209842.272192;-45.120503652039325
1739209842.2721925;-45.120503652039325
1739209842.272193;-45.120503652039325
1739209842.2721937;-33.981070128970906
1739209842.2721941;-45.120503652039325
1739209842.2721946;-32.816014438256545
1739209842.2721953;-35.57807855764607
1739209842.2721958;-45.120503652039325
1739209842.2721963;-35.57807855764607
1739209842.272197;-38.13080360867914
1739209842.2721975;-45.120503652039325
1739209842.272198;-38.13080360867914
1739209842.2721987;-35.57807855764607
1739209842.2721992;-33.981070128970956
1739209842.2721996;-45.120503652039325
1739209842.2722;-38.13080360867914
1739209842.2722008;-45.120503652039325
1739209842.2722013;-45.120503652039325
1739209842.2722018;-33.981070128970906
1739209842.2722025;-45.120503652039325
1739209842.272203;-45.120503652039325
1739209842.2722034;-27.8777449560314
1739209842.2722042;-31.141103565318893
1739209842.2722046;-38.13080360867914
1739209842.272205;-38.13080360867914
1739209842.2722058;-32.816014438256545
1739209842.2722063;-38.13080360867914
1739209842.2722068;-45.120503652039325
1739209842.2722075;-38.13080360867914
1739209842.272208;-45.120503652039325
1739209842.2722085;-45.120503652039325
1739209842.2722092;-38.13080360867914
1739209842.2722096;-45.120503652039325
1739209842.2722101;-45.120503652039325
1739209842.2722108;-33.981070128970906
1739209842.2722113;-45.120503652039325
1739209842.2722118;-45.120503652039325
1739209842.2722125;-33.981070128970906
1739209842.272213;-32.816014438256545
1739209842.2722135;-45.120503652039325
1739209842.2722142;-45.120503652039325
1739209842.2722147;-45.120503652039325
1739209842.2722151;-45.120503652039325
1739209842.2722158;-45.120503652039325
1739209842.2722163;-45.120503652039325
1739209842.2722168;-45.120503652039325
1739209842.2722175;-45.120503652039325
1739209842.272218;-45.120503652039325
1739209842.2722185;-45.120503652039325
1739209842.272219;-38.13080360867914
1739209842.2722197;-38.13080360867914
1739209842.2722201;-45.120503652039325
1739209842.2722206;-45.120503652039325
1739209842.2722213;-45.120503652039325
1739209842.2722218;-45.120503652039325
1739209842.2722223;-38.13080360867914
1739209842.272223;-38.13080360867914
1739209842.2722235;-45.120503652039325
1739209842.272224;-33.981070128970906
1739209842.2722247;-35.57807855764607
1739209842.2722251;-33.981070128970906
1739209842.2722256;-38.13080360867914
1739209842.2722263;-32.816014438256545
1739209842.2722268;-45.120503652039325
1739209842.2722273;-45.120503652039325
1739209842.272228;-35.57807855764607
1739209842.2722285;-33.981070128970906
1739209842.272229;-38.13080360867914
1739209842.2722297;-32.816014438256545
1739209842.2722301;-45.120503652039325
1739209842.2722306;-45.120503652039325
1739209842.2722313;-38.13080360867914
1739209842.2722318;-45.120503652039325
1739209842.2722323;-45.120503652039325
1739209842.272233;-38.13080360867914
1739209842.2722335;-38.13080360867914
1739209842.272234;-45.120503652039325
1739209842.2722347;-38.13080360867914
1739209842.2722352;-35.57807855764607
1739209842.2722356;-38.13080360867914
1739209842.2722363;-45.120503652039325
1739209842.2722368;-45.120503652039325
1739209842.2722373;-33.981070128970906
1739209842.2722378;-45.120503652039325
1739209842.2722385;-45.120503652039325
1739209842.272239;-45.120503652039325
1739209842.2722394;-38.13080360867914
1739209842.2722402;-38.13080360867914
1739209842.2722406;-45.120503652039325
1739209842.272241;-45.120503652039325
1739209842.2722418;-38.13080360867914
1739209842.2722423;-38.13080360867914
1739209842.2722428;-38.13080360867914
1739209842.2722435;-38.13080360867914
1739209842.272244;-32.816014438256545
1739209842.2722445;-45.120503652039325
1739209842.2722452;-45.120503652039325
1739209842.2722456;-38.13080360867914
1739209842.2722461;-45.120503652039325
1739209842.2722468;-45.120503652039325
1739209842.2722473;-45.120503652039325
1739209842.2722478;-38.13080360867914
1739209842.2722485;-35.57807855764607
1739209842.272249;-38.13080360867914
1739209842.2722495;-38.13080360867914
1739209842.2722502;-45.120503652039325
1739209842.2722507;-35.57807855764607
1739209842.2722511;-38.13080360867914
1739209842.2722518;-38.13080360867914
1739209842.2722523;-33.981070128970906
1739209842.2722528;-38.13080360867914
1739209842.2722535;-38.13080360867914
1739209842.272254;-45.120503652039325
1739209842.2722545;-45.120503652039325
1739209842.272255;-45.120503652039325
1739209842.2722557;-38.13080360867914
1739209842.2722561;-45.120503652039325
1739209842.2722566;-45.120503652039325
1739209842.2722573;-45.120503652039325
1739209842.2722578;-45.120503652039325
1739209842.2722583;-45.120503652039325
1739209842.272259;-45.120503652039325
1739209842.2722595;-45.120503652039325
1739209842.27226;-45.120503652039325
1739209842.2722607;-45.120503652039325
1739209842.2722611;-45.120503652039325
1739209842.2722616;-45.120503652039325
1739209842.2722623;-45.120503652039325
1739209842.2722628;-45.120503652039325
1739209842.2722633;-38.13080360867914
1739209842.272264;-33.981070128970906
1739209842.2722645;-38.13080360867914
1739209842.272265;-45.120503652039325
1739209842.2722657;-33.981070128970906
1739209842.2722661;-33.981070128970906
1739209842.2722666;-32.816014438256545
1739209842.2722673;-45.120503652039325
1739209842.2722678;-38.13080360867914
1739209842.2722683;-45.120503652039325
1739209842.272269;-45.120503652039325
1739209842.2722695;-38.13080360867914
1739209842.27227;-45.120503652039325
1739209842.2722707;-38.13080360867914
1739209842.2722712;-31.141103565318915
1739209842.2722716;-45.120503652039325
1739209842.2722723;-45.120503652039325
1739209842.2722728;-38.13080360867914
1739209842.2722733;-38.13080360867914
1739209842.2722738;-38.13080360867914
1739209842.2722745;-38.13080360867914
1739209842.272275;-45.120503652039325
1739209842.2722754;-38.13080360867914
1739209842.2722762;-38.13080360867914
1739209842.2722766;-38.13080360867914
1739209842.272277;-45.120503652039325
1739209842.2722778;-45.120503652039325
1739209842.2722783;-45.120503652039325
1739209842.2722788;-38.13080360867914
1739209842.2722795;-38.13080360867914
1739209842.27228;-31.141103565318915
1739209842.2722805;-33.981070128970906
1739209842.2722812;-38.13080360867914
1739209842.2722816;-38.13080360867914
1739209842.2722821;-38.13080360867914
1739209842.2722828;-45.120503652039325
1739209842.2722833;-45.120503652039325
1739209842.2722838;-45.120503652039325
1739209842.2722845;-38.13080360867914
1739209842.272285;-45.120503652039325
1739209842.2722855;-38.13080360867914
1739209842.2722862;-38.13080360867914
1739209842.2722867;-45.120503652039325
1739209842.2722871;-45.120503652039325
1739209842.2722878;-45.120503652039325
1739209842.2722883;-38.13080360867914
1739209842.2722888;-45.120503652039325
1739209842.2722895;-45.120503652039325
1739209842.27229;-38.13080360867914
1739209842.2722905;-45.120503652039325
1739209842.2722912;-38.13080360867914
1739209842.2722917;-45.120503652039325
1739209842.2722921;-45.120503652039325
1739209842.2722926;-45.120503652039325
1739209842.2722933;-38.13080360867914
1739209842.2722938;-45.120503652039325
1739209842.2722943;-45.120503652039325
1739209842.272295;-45.120503652039325
1739209842.2722955;-38.13080360867914
1739209842.272296;-45.120503652039325
1739209842.2722967;-38.13080360867914
1739209842.2722971;-33.981070128970906
1739209842.2722976;-33.981070128970956
1739209842.2722983;-33.981070128970906
1739209842.2722988;-38.13080360867914
1739209842.2722993;-45.120503652039325
1739209842.2723;-38.13080360867914
1739209842.2723005;-38.13080360867914
1739209842.272301;-38.13080360867914
1739209842.2723017;-45.120503652039325
1739209842.2723022;-26.991370085610722
1739209842.2723026;-30.49652367304973
1739209842.2723033;-45.120503652039325
1739209842.2723038;-45.120503652039325
1739209842.2723043;-38.13080360867914
1739209842.272305;-38.13080360867914
1739209842.2723055;-38.13080360867914
1739209842.272306;-38.13080360867914
1739209842.2723067;-45.120503652039325
1739209842.2723072;-45.120503652039325
1739209842.2723076;-45.120503652039325
1739209842.2723083;-45.120503652039325
1739209842.2723088;-38.13080360867914
1739209842.2723093;-35.57807855764607
1739209842.2723098;-45.120503652039325
1739209842.2723105;-45.120503652039325
1739209842.272311;-33.981070128970906
1739209842.2723114;-35.57807855764607
1739209842.2723122;-45.120503652039325
1739209842.2723126;-45.120503652039325
1739209842.272313;-45.120503652039325
1739209842.2723138;-45.120503652039325
1739209842.2723143;-38.13080360867914
1739209842.2723148;-45.120503652039325
1739209842.2723155;-38.13080360867914
1739209842.272316;-38.13080360867914
1739209842.2723165;-33.981070128970906
1739209842.2723172;-38.13080360867914
1739209842.2723176;-35.57807855764607
1739209842.2723181;-38.13080360867914
1739209842.2723188;-45.120503652039325
1739209842.2723193;-32.816014438256545
1739209842.2723198;-38.13080360867914
1739209842.2723205;-45.120503652039325
1739209842.272321;-38.13080360867914
1739209842.2723215;-35.57807855764607
1739209842.2723222;-45.120503652039325
1739209842.2723227;-45.120503652039325
1739209842.2723231;-45.120503652039325
1739209842.2723238;-38.13080360867914
1739209842.2723243;-38.13080360867914
1739209842.2723248;-45.120503652039325
1739209842.2723255;-35.57807855764607
1739209842.272326;-38.13080360867914
1739209842.2723265;-38.13080360867914
1739209842.2723272;-45.120503652039325
1739209842.2723277;-45.120503652039325
1739209842.2723281;-38.13080360867914
1739209842.2723286;-35.57807855764607
1739209842.2723293;-45.120503652039325
1739209842.2723298;-35.57807855764607
1739209842.2723303;-35.57807855764607
1739209842.272331;-38.13080360867914
1739209842.2723315;-33.981070128970906
1739209842.272332;-45.120503652039325
1739209842.2723327;-45.120503652039325
1739209842.2723331;-45.120503652039325
1739209842.2723336;-33.981070128970906
1739209842.2723343;-38.13080360867914
1739209842.2723348;-45.120503652039325
1739209842.2723353;-45.120503652039325
1739209842.272336;-45.120503652039325
1739209842.2723365;-45.120503652039325
1739209842.272337;-45.120503652039325
1739209842.2723377;-33.981070128970906
1739209842.2723382;-33.981070128970906
1739209842.2723386;-45.120503652039325
1739209842.2723393;-45.120503652039325
1739209842.2723398;-33.981070128970906
1739209842.2723403;-30.49652367304973
1739209842.272341;-45.120503652039325
1739209842.2723415;-45.120503652039325
1739209842.272342;-38.13080360867914
1739209842.2723427;-33.981070128970906
1739209842.2723432;-38.13080360867914
1739209842.2723436;-45.120503652039325
1739209842.2723444;-45.120503652039325
1739209842.2723448;-45.120503652039325
1739209842.2723453;-38.13080360867914
1739209842.272346;-38.13080360867914
1739209842.2723465;-38.13080360867914
1739209842.272347;-33.981070128970906
1739209842.2723475;-33.981070128970906
1739209842.2723482;-35.57807855764607
1739209842.2723486;-45.120503652039325
1739209842.272349;-38.13080360867914
1739209842.2723498;-33.981070128970906
1739209842.2723503;-38.13080360867914
1739209842.2723508;-45.120503652039325
1739209842.2723515;-38.13080360867914
1739209842.272352;-35.57807855764607
1739209842.2723525;-38.13080360867914
1739209842.2723532;-33.981070128970906
1739209842.2723536;-45.120503652039325
1739209842.2723541;-38.13080360867914
1739209842.2723548;-33.981070128970906
1739209842.2723553;-33.981070128970906
1739209842.2723558;-45.120503652039325
1739209842.2723565;-38.13080360867914
1739209842.272357;-35.57807855764607
1739209842.2723575;-38.13080360867914
1739209842.2723582;-45.120503652039325
1739209842.2723587;-45.120503652039325
1739209842.2723591;-38.13080360867914
1739209842.2723598;-33.981070128970906
1739209842.2723603;-38.13080360867914
1739209842.2723608;-38.13080360867914
1739209842.2723615;-33.981070128970906
1739209842.272362;-45.120503652039325
1739209842.2723625;-38.13080360867914
1739209842.2723632;-38.13080360867914
1739209842.2723637;-45.120503652039325
1739209842.2723641;-45.120503652039325
1739209842.2723646;-38.13080360867914
1739209842.2723653;-31.141103565318915
1739209842.2723658;-45.120503652039325
1739209842.2723663;-45.120503652039325
1739209842.272367;-45.120503652039325
1739209842.2723675;-38.13080360867914
1739209842.272368;-38.13080360867914
1739209842.2723687;-45.120503652039325
1739209842.2723691;-38.13080360867914
1739209842.2723696;-31.141103565318915
1739209842.2723703;-45.120503652039325
1739209842.2723708;-45.120503652039325
1739209842.2723713;-38.13080360867914
1739209842.272372;-38.13080360867914
1739209842.2723725;-45.120503652039325
1739209842.272373;-38.13080360867914
1739209842.2723737;-38.13080360867914
1739209842.2723742;-32.816014438256545
1739209842.2723746;-45.120503652039325
1739209842.2723753;-35.57807855764607
1739209842.2723758;-35.57807855764607
1739209842.2723763;-38.13080360867914
1739209842.272377;-38.13080360867914
1739209842.2723775;-45.120503652039325
1739209842.272378;-45.120503652039325
1739209842.2723787;-33.981070128970906
1739209842.2723792;-38.13080360867914
1739209842.2723796;-38.13080360867914
1739209842.2723804;-38.13080360867914
1739209842.2723808;-38.13080360867914
1739209842.2723813;-38.13080360867914
1739209842.272382;-45.120503652039325
1739209842.2723825;-45.120503652039325
1739209842.272383;-35.57807855764607
1739209842.2723835;-38.13080360867914
1739209842.2723842;-38.13080360867914
1739209842.2723846;-38.13080360867914
1739209842.2723851;-38.13080360867914
1739209842.2723858;-45.120503652039325
1739209842.2723863;-45.120503652039325
1739209842.2723868;-45.120503652039325
1739209842.2723875;-35.57807855764607
1739209842.272388;-38.13080360867914
1739209842.2723885;-38.13080360867914
1739209842.2723892;-45.120503652039325
1739209842.2723897;-38.13080360867914
1739209842.2723901;-35.57807855764607
1739209842.2723908;-45.120503652039325
1739209842.2723913;-45.120503652039325
1739209842.2723918;-27.267205301931607
1739209842.2723925;-38.13080360867914
1739209842.272393;-45.120503652039325
1739209842.2723935;-38.13080360867914
1739209842.2723942;-38.13080360867914
1739209842.2723947;-45.120503652039325
1739209842.2723951;-35.57807855764607
1739209842.2723958;-35.57807855764607
1739209842.2723963;-32.81601443825658
1739209842.2723968;-45.120503652039325
1739209842.2723975;-38.13080360867914
1739209842.272398;-45.120503652039325
1739209842.2723985;-35.57807855764607
1739209842.2723992;-31.141103565318893
1739209842.2723997;-45.120503652039325
1739209842.2724001;-38.13080360867914
1739209842.2724009;-38.13080360867914
1739209842.2724013;-38.13080360867914
1739209842.2724018;-45.120503652039325
1739209842.2724023;-45.120503652039325
1739209842.272403;-45.120503652039325
1739209842.2724035;-38.13080360867914
1739209842.272404;-45.120503652039325
1739209842.2724047;-45.120503652039325
1739209842.2724051;-31.141103565318915
1739209842.2724056;-38.13080360867914
1739209842.2724063;-38.13080360867914
1739209842.2724068;-45.120503652039325
1739209842.2724073;-38.13080360867914
1739209842.272408;-45.120503652039325
1739209842.2724085;-38.13080360867914
1739209842.272409;-38.13080360867914
1739209842.2724097;-45.120503652039325
1739209842.2724102;-38.13080360867914
1739209842.2724106;-35.57807855764607
1739209842.2724113;-38.13080360867914
1739209842.2724118;-38.13080360867914
1739209842.2724123;-35.57807855764607
1739209842.272413;-45.120503652039325
1739209842.2724135;-38.13080360867914
1739209842.272414;-38.13080360867914
1739209842.2724147;-38.13080360867914
1739209842.2724152;-38.13080360867914
1739209842.2724156;-35.57807855764607
1739209842.2724164;-45.120503652039325
1739209842.2724168;-45.120503652039325
1739209842.2724173;-38.13080360867914
1739209842.272418;-38.13080360867914
1739209842.2724185;-45.120503652039325
1739209842.272419;-45.120503652039325
1739209842.2724195;-45.120503652039325
1739209842.2724202;-45.120503652039325
1739209842.2724206;-35.57807855764607
1739209842.2724211;-38.13080360867914
1739209842.2724218;-38.13080360867914
1739209842.2724223;-35.57807855764607
1739209842.2724228;-45.120503652039325
1739209842.2724235;-32.816014438256545
1739209842.272424;-35.57807855764607
1739209842.2724245;-35.57807855764607
1739209842.2724252;-45.120503652039325
1739209842.2724257;-45.120503652039325
1739209842.2724261;-33.981070128970906
1739209842.2724268;-38.13080360867914
1739209842.2724273;-45.120503652039325
1739209842.2724278;-33.981070128970956
1739209842.2724285;-45.120503652039325
1739209842.272429;-38.13080360867914
1739209842.2724295;-45.120503652039325
1739209842.2724302;-38.13080360867914
1739209842.2724307;-45.120503652039325
1739209842.2724311;-35.57807855764607
1739209842.2724319;-45.120503652039325
1739209842.2724323;-33.981070128970906
1739209842.2724328;-35.57807855764607
1739209842.2724335;-38.13080360867914
1739209842.272434;-45.120503652039325
1739209842.2724345;-33.981070128970906
1739209842.2724352;-38.13080360867914
1739209842.2724357;-45.120503652039325
1739209842.2724361;-45.120503652039325
1739209842.2724369;-45.120503652039325
1739209842.2724373;-45.120503652039325
1739209842.2724378;-45.120503652039325
1739209842.2724383;-32.816014438256545
1739209842.272439;-35.57807855764607
1739209842.2724395;-45.120503652039325
1739209842.27244;-45.120503652039325
1739209842.2724407;-45.120503652039325
1739209842.2724411;-31.141103565318915
1739209842.2724416;-38.13080360867914
1739209842.2724423;-45.120503652039325
1739209842.2724428;-38.13080360867914
1739209842.2724433;-31.141103565318915
1739209842.272444;-38.13080360867914
1739209842.2724445;-45.120503652039325
1739209842.272445;-38.13080360867914
1739209842.2724457;-33.981070128970906
1739209842.2724462;-38.13080360867914
1739209842.2724466;-45.120503652039325
1739209842.2724473;-38.13080360867914
1739209842.2724478;-45.120503652039325
1739209842.2724483;-45.120503652039325
1739209842.272449;-45.120503652039325
1739209842.2724495;-38.13080360867914
1739209842.27245;-38.13080360867914
1739209842.2724507;-45.120503652039325
1739209842.2724512;-45.120503652039325
1739209842.2724516;-45.120503652039325
1739209842.2724524;-32.816014438256545
1739209842.2724528;-38.13080360867914
1739209842.2724533;-45.120503652039325
1739209842.272454;-38.13080360867914
1739209842.2724545;-28.992665084841942
1739209842.272455;-33.981070128970906
1739209842.2724557;-45.120503652039325
1739209842.2724562;-45.120503652039325
1739209842.2724566;-45.120503652039325
1739209842.2724571;-35.57807855764607
1739209842.2724578;-45.120503652039325
1739209842.2724583;-45.120503652039325
1739209842.2724588;-35.57807855764607
1739209842.2724595;-38.13080360867914
1739209842.27246;-38.13080360867914
1739209842.2724605;-35.57807855764607
1739209842.2724612;-38.13080360867914
1739209842.2724617;-38.13080360867914
1739209842.2724621;-33.981070128970906
1739209842.2724628;-38.13080360867914
1739209842.2724633;-31.141103565318915
1739209842.2724638;-28.992665084841942
1739209842.2724645;-33.981070128970906
1739209842.272465;-45.120503652039325
1739209842.2724655;-45.120503652039325
1739209842.2724662;-45.120503652039325
1739209842.2724667;-38.13080360867914
1739209842.2724671;-38.13080360867914
1739209842.2724679;-38.13080360867914
1739209842.2724683;-33.981070128970906
1739209842.2724688;-38.13080360867914
1739209842.2724695;-38.13080360867914
1739209842.27247;-38.13080360867914
1739209842.2724705;-38.13080360867914
1739209842.2724712;-45.120503652039325
1739209842.2724717;-45.120503652039325
1739209842.2724721;-45.120503652039325
1739209842.2724729;-38.13080360867914
1739209842.2724733;-38.13080360867914
1739209842.2724738;-35.57807855764607
1739209842.2724743;-38.13080360867914
1739209842.272475;-38.13080360867914
1739209842.2724755;-45.120503652039325
1739209842.272476;-45.120503652039325
1739209842.2724767;-45.120503652039325
1739209842.2724771;-38.13080360867914
1739209842.2724776;-45.120503652039325
1739209842.2724783;-35.57807855764607
1739209842.2724788;-35.57807855764607
1739209842.2724793;-38.13080360867914
