CAN Message; 0x98:0000bac5a14e4bd1
1739209747.4088278;-45.120503652039325
1739209747.408831;-35.57807855764607
1739209747.4088342;-35.57807855764607
1739209747.4088373;-45.120503652039325
1739209747.4088407;-45.120503652039325
1739209747.4088438;-45.120503652039325
1739209747.408847;-45.120503652039325
1739209747.4088504;-38.13080360867914
1739209747.4088535;-45.120503652039325
1739209747.4088569;-45.120503652039325
1739209747.40886;-38.13080360867914
1739209747.4088633;-38.13080360867914
1739209747.4088664;-38.13080360867914
1739209747.4088697;-31.141103565318915
1739209747.408873;-32.816014438256545
1739209747.4088762;-45.120503652039325
1739209747.4088795;-45.120503652039325
1739209747.4088826;-29.438486411369333
1739209747.408886;-35.57807855764607
1739209747.408889;-45.120503652039325
1739209747.4088924;-38.13080360867914
1739209747.4088957;-45.120503652039325
1739209747.4088988;-45.120503652039325
1739209747.4089022;-45.120503652039325
1739209747.4089053;-38.13080360867914
1739209747.4089086;-38.13080360867914
1739209747.4089117;-45.120503652039325
1739209747.408915;-45.120503652039325
1739209747.4089184;-45.120503652039325
1739209747.4089215;-38.13080360867914
1739209747.4089248;-45.120503652039325
1739209747.408928;-38.13080360867914
1739209747.4089313;-38.13080360867914
1739209747.4089344;-29.438486411369333
1739209747.4089377;-31.141103565318893
1739209747.408941;-45.120503652039325
1739209747.4089441;-35.57807855764607
1739209747.4089475;-38.13080360867914
1739209747.4089506;-45.120503652039325
1739209747.408954;-38.13080360867914
1739209747.408957;-32.816014438256545
1739209747.4089603;-38.13080360867914
1739209747.4089637;-38.13080360867914
1739209747.4089668;-38.13080360867914
1739209747.40897;-38.13080360867914
1739209747.4089732;-45.120503652039325
1739209747.4089766;-45.120503652039325
1739209747.4089797;-38.13080360867914
1739209747.408983;-45.120503652039325
1739209747.4089863;-32.816014438256545
1739209747.4089894;-30.49652367304973
1739209747.4089928;-38.13080360867914
1739209747.4089959;-45.120503652039325
1739209747.4089992;-38.13080360867914
1739209747.4090023;-38.13080360867914
1739209747.4090056;-38.13080360867914
1739209747.409009;-45.120503652039325
1739209747.409012;-45.120503652039325
1739209747.4090154;-45.120503652039325
1739209747.4090185;-38.13080360867914
1739209747.4090219;-38.13080360867914
1739209747.4090252;-45.120503652039325
1739209747.4090283;-45.120503652039325
1739209747.4090316;-38.13080360867914
1739209747.4090347;-45.120503652039325
1739209747.409038;-45.120503652039325
1739209747.4090412;-45.120503652039325
1739209747.4090445;-45.120503652039325
1739209747.4090478;-45.120503652039325
1739209747.409051;-45.120503652039325
1739209747.4090543;-38.13080360867914
1739209747.4090574;-35.57807855764607
1739209747.4090607;-45.120503652039325
1739209747.4090638;-31.141103565318893
1739209747.4090672;-26.487275050834715
1739209747.4090705;-38.13080360867914
1739209747.4090736;-45.120503652039325
1739209747.409077;-35.57807855764607
1739209747.40908;-32.816014438256545
1739209747.4090834;-45.120503652039325
1739209747.4090865;-45.120503652039325
1739209747.4090898;-45.120503652039325
1739209747.4090931;-38.13080360867914
1739209747.4090962;-45.120503652039325
1739209747.4090996;-45.120503652039325
1739209747.4091027;-45.120503652039325
1739209747.409106;-45.120503652039325
1739209747.409109;-38.13080360867914
1739209747.4091125;-45.120503652039325
1739209747.4091158;-35.57807855764607
1739209747.409119;-28.992665084841942
1739209747.4091222;-45.120503652039325
1739209747.4091253;-38.13080360867914
1739209747.4091287;-45.120503652039325
1739209747.4091318;-45.120503652039325
1739209747.409135;-45.120503652039325
1739209747.4091384;-45.120503652039325
1739209747.4091415;-45.120503652039325
1739209747.4091449;-32.81601443825658
1739209747.409148;-38.13080360867914
1739209747.4091513;-38.13080360867914
1739209747.4091544;-45.120503652039325
1739209747.4091578;-45.120503652039325
1739209747.409161;-38.13080360867914
1739209747.4091642;-38.13080360867914
1739209747.4091675;-45.120503652039325
1739209747.4091706;-33.981070128970906
1739209747.409174;-45.120503652039325
1739209747.409177;-45.120503652039325
1739209747.4091804;-38.13080360867914
1739209747.4091837;-45.120503652039325
1739209747.4091868;-35.57807855764607
1739209747.4091902;-30.49652367304973
1739209747.4091933;-38.13080360867914
1739209747.4091966;-38.13080360867914
1739209747.4091997;-32.816014438256545
1739209747.409203;-33.981070128970906
1739209747.4092064;-38.13080360867914
1739209747.4092095;-35.57807855764607
1739209747.4092128;-33.981070128970906
1739209747.409216;-33.981070128970906
1739209747.4092193;-45.120503652039325
1739209747.4092224;-38.13080360867914
1739209747.4092257;-38.13080360867914
1739209747.409229;-45.120503652039325
1739209747.4092321;-45.120503652039325
1739209747.4092355;-45.120503652039325
1739209747.4092386;-38.13080360867914
1739209747.409242;-45.120503652039325
1739209747.409245;-45.120503652039325
1739209747.4092484;-38.13080360867914
1739209747.4092517;-35.57807855764607
1739209747.4092548;-35.57807855764607
1739209747.4092581;-38.13080360867914
1739209747.4092612;-35.57807855764607
1739209747.4092646;-33.981070128970906
1739209747.4092677;-38.13080360867914
1739209747.409271;-35.57807855764607
1739209747.4092743;-33.981070128970906
1739209747.4092774;-45.120503652039325
1739209747.4092808;-45.120503652039325
1739209747.4092839;-32.816014438256545
1739209747.4092872;-45.120503652039325
1739209747.4092906;-45.120503652039325
1739209747.4092937;-45.120503652039325
1739209747.409297;-35.57807855764607
1739209747.4093;-38.13080360867914
1739209747.4093034;-45.120503652039325
1739209747.4093065;-38.13080360867914
1739209747.4093099;-38.13080360867914
1739209747.4093132;-45.120503652039325
1739209747.4093163;-45.120503652039325
1739209747.4093196;-45.120503652039325
1739209747.4093227;-45.120503652039325
1739209747.409326;-45.120503652039325
1739209747.4093292;-45.120503652039325
1739209747.4093325;-38.13080360867914
1739209747.4093359;-38.13080360867914
1739209747.409339;-38.13080360867914
1739209747.4093423;-35.57807855764607
1739209747.4093454;-38.13080360867914
1739209747.4093487;-45.120503652039325
1739209747.4093518;-38.13080360867914
1739209747.4093552;-45.120503652039325
1739209747.4093585;-38.13080360867914
1739209747.4093616;-38.13080360867914
1739209747.409365;-38.13080360867914
1739209747.409368;-38.13080360867914
1739209747.4093714;-33.981070128970906
1739209747.4093745;-38.13080360867914
1739209747.4093778;-38.13080360867914
1739209747.4093812;-32.816014438256545
1739209747.4093843;-38.13080360867914
1739209747.4093876;-45.120503652039325
1739209747.4093907;-45.120503652039325
1739209747.409394;-32.816014438256545
1739209747.4093971;-38.13080360867914
1739209747.4094005;-45.120503652039325
1739209747.4094038;-38.13080360867914
1739209747.409407;-45.120503652039325
1739209747.4094102;-45.120503652039325
1739209747.4094133;-38.13080360867914
1739209747.4094167;-45.120503652039325
1739209747.4094198;-45.120503652039325
1739209747.409423;-38.13080360867914
1739209747.4094265;-45.120503652039325
1739209747.4094296;-45.120503652039325
1739209747.409433;-33.981070128970906
1739209747.409436;-38.13080360867914
1739209747.4094393;-38.13080360867914
1739209747.4094424;-38.13080360867914
1739209747.4094458;-31.141103565318915
1739209747.409449;-38.13080360867914
1739209747.4094522;-45.120503652039325
1739209747.4094555;-45.120503652039325
1739209747.4094586;-26.487275050834715
1739209747.409462;-32.816014438256545
1739209747.409465;-45.120503652039325
1739209747.4094684;-38.13080360867914
1739209747.4094718;-45.120503652039325
1739209747.4094748;-45.120503652039325
1739209747.4094782;-45.120503652039325
1739209747.4094813;-35.57807855764607
1739209747.4094846;-45.120503652039325
1739209747.4094877;-45.120503652039325
1739209747.409491;-38.13080360867914
1739209747.4094944;-35.57807855764607
1739209747.4094975;-45.120503652039325
1739209747.4095008;-45.120503652039325
1739209747.409504;-45.120503652039325
1739209747.4095073;-45.120503652039325
1739209747.4095104;-28.21854285175415
1739209747.4095137;-31.141103565318893
1739209747.409517;-45.120503652039325
1739209747.4095201;-38.13080360867914
1739209747.4095235;-38.13080360867914
1739209747.4095266;-38.13080360867914
1739209747.40953;-45.120503652039325
1739209747.4095333;-33.981070128970906
1739209747.4095364;-45.120503652039325
1739209747.4095397;-45.120503652039325
1739209747.4095428;-38.13080360867914
1739209747.4095461;-45.120503652039325
1739209747.4095492;-45.120503652039325
1739209747.4095526;-45.120503652039325
1739209747.409556;-38.13080360867914
1739209747.409559;-45.120503652039325
1739209747.4095623;-45.120503652039325
1739209747.4095654;-45.120503652039325
1739209747.4095688;-45.120503652039325
1739209747.409572;-45.120503652039325
1739209747.4095752;-45.120503652039325
1739209747.4095786;-45.120503652039325
1739209747.4095817;-45.120503652039325
1739209747.409585;-45.120503652039325
1739209747.409588;-31.141103565318893
1739209747.4095914;-30.49652367304973
1739209747.4095945;-45.120503652039325
1739209747.4095979;-45.120503652039325
1739209747.4096012;-35.57807855764607
1739209747.4096043;-32.816014438256545
1739209747.4096076;-45.120503652039325
1739209747.4096107;-45.120503652039325
1739209747.409614;-45.120503652039325
1739209747.4096172;-45.120503652039325
1739209747.4096205;-38.13080360867914
1739209747.4096239;-38.13080360867914
1739209747.409627;-45.120503652039325
1739209747.4096303;-38.13080360867914
1739209747.4096334;-35.57807855764607
1739209747.4096367;-38.13080360867914
1739209747.4096398;-38.13080360867914
1739209747.4096432;-35.57807855764607
1739209747.4096465;-45.120503652039325
1739209747.4096496;-45.120503652039325
1739209747.409653;-45.120503652039325
1739209747.409656;-45.120503652039325
1739209747.4096594;-35.57807855764607
1739209747.4096625;-38.13080360867914
1739209747.4096658;-45.120503652039325
1739209747.4096692;-45.120503652039325
1739209747.4096723;-38.13080360867914
1739209747.4096756;-45.120503652039325
1739209747.4096787;-35.57807855764607
1739209747.409682;-35.57807855764607
1739209747.4096851;-45.120503652039325
1739209747.4096885;-45.120503652039325
1739209747.4096918;-45.120503652039325
1739209747.409695;-45.120503652039325
1739209747.4096982;-45.120503652039325
1739209747.4097013;-45.120503652039325
1739209747.4097047;-45.120503652039325
1739209747.4097078;-38.13080360867914
1739209747.4097111;-38.13080360867914
1739209747.4097145;-38.13080360867914
1739209747.4097176;-35.57807855764607
1739209747.409721;-35.57807855764607
1739209747.409724;-45.120503652039325
1739209747.4097273;-38.13080360867914
1739209747.4097304;-38.13080360867914
1739209747.4097338;-45.120503652039325
1739209747.409737;-45.120503652039325
1739209747.4097402;-45.120503652039325
1739209747.4097435;-45.120503652039325
1739209747.4097466;-45.120503652039325
1739209747.40975;-45.120503652039325
1739209747.409753;-45.120503652039325
1739209747.4097564;-45.120503652039325
1739209747.4097598;-33.981070128970906
1739209747.4097629;-45.120503652039325
1739209747.4097662;-45.120503652039325
1739209747.4097693;-33.981070128970906
1739209747.4097726;-33.981070128970906
1739209747.4097757;-38.13080360867914
1739209747.409779;-38.13080360867914
1739209747.4097824;-33.981070128970906
1739209747.4097855;-45.120503652039325
1739209747.4097888;-38.13080360867914
1739209747.409792;-38.13080360867914
1739209747.4097953;-45.120503652039325
1739209747.4097986;-38.13080360867914
1739209747.4098017;-45.120503652039325
1739209747.409805;-45.120503652039325
1739209747.4098082;-45.120503652039325
1739209747.4098115;-32.816014438256545
1739209747.4098146;-38.13080360867914
1739209747.409818;-45.120503652039325
1739209747.4098213;-38.13080360867914
1739209747.4098244;-33.981070128970906
1739209747.4098277;-33.981070128970906
1739209747.4098308;-45.120503652039325
1739209747.4098341;-45.120503652039325
1739209747.4098372;-33.981070128970906
1739209747.4098406;-38.13080360867914
1739209747.409844;-45.120503652039325
1739209747.409847;-45.120503652039325
1739209747.4098504;-38.13080360867914
1739209747.4098535;-38.13080360867914
1739209747.4098568;-45.120503652039325
1739209747.40986;-35.57807855764607
1739209747.4098632;-38.13080360867914
1739209747.4098666;-45.120503652039325
1739209747.4098697;-45.120503652039325
1739209747.409873;-35.57807855764607
1739209747.409876;-38.13080360867914
1739209747.4098794;-38.13080360867914
1739209747.4098825;-38.13080360867914
1739209747.409886;-38.13080360867914
1739209747.4098892;-33.981070128970906
1739209747.4098923;-45.120503652039325
1739209747.4098957;-45.120503652039325
1739209747.4098988;-38.13080360867914
1739209747.409902;-31.141103565318915
1739209747.4099052;-32.816014438256545
1739209747.4099085;-38.13080360867914
1739209747.4099119;-45.120503652039325
1739209747.409915;-38.13080360867914
1739209747.4099183;-38.13080360867914
1739209747.4099214;-38.13080360867914
1739209747.4099247;-45.120503652039325
1739209747.4099278;-33.981070128970906
1739209747.4099312;-28.992665084841942
1739209747.4099345;-45.120503652039325
1739209747.4099376;-38.13080360867914
1739209747.409941;-35.57807855764607
1739209747.409944;-38.13080360867914
1739209747.4099474;-38.13080360867914
1739209747.4099505;-35.57807855764607
1739209747.4099538;-38.13080360867914
1739209747.4099572;-35.57807855764607
1739209747.4099603;-38.13080360867914
1739209747.4099636;-45.120503652039325
1739209747.4099667;-45.120503652039325
1739209747.40997;-38.13080360867914
1739209747.4099731;-45.120503652039325
1739209747.4099765;-45.120503652039325
1739209747.4099798;-38.13080360867914
1739209747.409983;-28.992665084841942
1739209747.4099863;-38.13080360867914
1739209747.4099894;-38.13080360867914
1739209747.4099927;-38.13080360867914
1739209747.4099958;-38.13080360867914
1739209747.4099991;-45.120503652039325
1739209747.4100025;-45.120503652039325
1739209747.4100056;-45.120503652039325
1739209747.410009;-33.981070128970906
1739209747.410012;-38.13080360867914
1739209747.4100153;-38.13080360867914
1739209747.4100184;-38.13080360867914
1739209747.4100218;-35.57807855764607
1739209747.4100251;-35.57807855764607
1739209747.4100282;-45.120503652039325
1739209747.4100316;-38.13080360867914
1739209747.4100347;-33.981070128970956
1739209747.410038;-45.120503652039325
1739209747.4100413;-45.120503652039325
1739209747.4100444;-45.120503652039325
1739209747.4100478;-45.120503652039325
1739209747.4100509;-45.120503652039325
1739209747.4100542;-45.120503652039325
1739209747.4100573;-45.120503652039325
1739209747.4100606;-27.8777449560314
1739209747.410064;-33.981070128970906
1739209747.410067;-38.13080360867914
1739209747.4100704;-33.981070128970906
1739209747.4100735;-38.13080360867914
1739209747.4100769;-45.120503652039325
1739209747.41008;-35.57807855764607
1739209747.4100833;-32.816014438256545
1739209747.4100866;-38.13080360867914
1739209747.4100897;-45.120503652039325
1739209747.410093;-35.57807855764607
1739209747.4100962;-45.120503652039325
1739209747.4100995;-45.120503652039325
1739209747.4101026;-38.13080360867914
1739209747.410106;-35.57807855764607
1739209747.4101093;-35.57807855764607
1739209747.4101124;-38.13080360867914
1739209747.4101157;-38.13080360867914
1739209747.4101188;-45.120503652039325
1739209747.4101222;-38.13080360867914
1739209747.4101253;-45.120503652039325
1739209747.4101286;-45.120503652039325
1739209747.410132;-38.13080360867914
1739209747.410135;-45.120503652039325
1739209747.4101384;-45.120503652039325
1739209747.4101415;-45.120503652039325
1739209747.4101448;-45.120503652039325
1739209747.410148;-45.120503652039325
1739209747.4101512;-29.438486411369333
1739209747.4101546;-29.438486411369333
1739209747.4101577;-45.120503652039325
1739209747.410161;-38.13080360867914
1739209747.410164;-45.120503652039325
1739209747.4101675;-38.13080360867914
1739209747.4101706;-45.120503652039325
1739209747.410174;-45.120503652039325
1739209747.4101772;-45.120503652039325
1739209747.4101803;-33.981070128970906
1739209747.4101837;-38.13080360867914
1739209747.4101868;-45.120503652039325
1739209747.41019;-35.57807855764607
1739209747.4101932;-45.120503652039325
1739209747.4101965;-38.13080360867914
1739209747.4101999;-35.57807855764607
1739209747.410203;-45.120503652039325
1739209747.4102063;-45.120503652039325
1739209747.4102094;-45.120503652039325
1739209747.4102128;-45.120503652039325
1739209747.4102159;-45.120503652039325
1739209747.4102192;-45.120503652039325
1739209747.4102225;-35.57807855764607
1739209747.4102256;-45.120503652039325
1739209747.410229;-38.13080360867914
1739209747.410232;-35.57807855764607
1739209747.4102354;-45.120503652039325
1739209747.4102385;-45.120503652039325
1739209747.4102418;-32.816014438256545
1739209747.4102452;-35.57807855764607
1739209747.4102483;-45.120503652039325
1739209747.4102516;-38.13080360867914
1739209747.4102547;-33.981070128970906
1739209747.410258;-45.120503652039325
1739209747.4102612;-45.120503652039325
1739209747.4102645;-45.120503652039325
1739209747.4102678;-45.120503652039325
1739209747.410271;-45.120503652039325
1739209747.4102743;-45.120503652039325
1739209747.4102774;-45.120503652039325
1739209747.4102807;-38.13080360867914
1739209747.4102838;-38.13080360867914
1739209747.4102871;-45.120503652039325
1739209747.4102905;-45.120503652039325
1739209747.4102936;-45.120503652039325
1739209747.410297;-33.981070128970906
1739209747.4103;-38.13080360867914
1739209747.4103034;-45.120503652039325
1739209747.4103067;-38.13080360867914
1739209747.4103098;-38.13080360867914
1739209747.4103131;-38.13080360867914
1739209747.4103162;-45.120503652039325
1739209747.4103196;-38.13080360867914
1739209747.4103227;-33.981070128970906
1739209747.410326;-33.981070128970906
1739209747.4103293;-45.120503652039325
1739209747.4103324;-45.120503652039325
1739209747.4103358;-38.13080360867914
1739209747.4103389;-45.120503652039325
1739209747.4103422;-38.13080360867914
1739209747.4103453;-45.120503652039325
1739209747.4103487;-38.13080360867914
1739209747.410352;-38.13080360867914
1739209747.410355;-38.13080360867914
1739209747.4103584;-45.120503652039325
1739209747.4103615;-45.120503652039325
1739209747.4103649;-35.57807855764607
1739209747.410368;-38.13080360867914
1739209747.4103713;-38.13080360867914
1739209747.4103746;-38.13080360867914
1739209747.4103777;-38.13080360867914
1739209747.410381;-35.57807855764607
1739209747.4103842;-38.13080360867914
1739209747.4103875;-38.13080360867914
1739209747.4103906;-38.13080360867914
1739209747.410394;-45.120503652039325
1739209747.4103973;-45.120503652039325
1739209747.4104004;-38.13080360867914
1739209747.4104037;-38.13080360867914
1739209747.4104068;-45.120503652039325
1739209747.4104102;-45.120503652039325
1739209747.4104133;-33.981070128970906
1739209747.4104166;-38.13080360867914
1739209747.41042;-38.13080360867914
1739209747.410423;-38.13080360867914
1739209747.4104264;-45.120503652039325
1739209747.4104295;-38.13080360867914
1739209747.4104328;-45.120503652039325
1739209747.410436;-45.120503652039325
1739209747.4104393;-45.120503652039325
1739209747.4104426;-45.120503652039325
1739209747.4104457;-38.13080360867914
1739209747.410449;-38.13080360867914
1739209747.4104521;-33.981070128970906
1739209747.4104555;-31.141103565318915
1739209747.4104586;-45.120503652039325
1739209747.410462;-38.13080360867914
1739209747.4104652;-45.120503652039325
1739209747.4104683;-45.120503652039325
1739209747.4104717;-45.120503652039325
1739209747.4104748;-33.981070128970906
1739209747.410478;-33.981070128970906
1739209747.4104812;-30.49652367304973
1739209747.4104846;-38.13080360867914
1739209747.410488;-33.981070128970906
1739209747.410491;-45.120503652039325
1739209747.4104943;-38.13080360867914
1739209747.4104974;-38.13080360867914
1739209747.4105008;-45.120503652039325
1739209747.4105039;-33.981070128970906
1739209747.4105072;-31.141103565318915
1739209747.4105105;-38.13080360867914
1739209747.4105136;-45.120503652039325
1739209747.410517;-38.13080360867914
1739209747.41052;-38.13080360867914
1739209747.4105234;-33.981070128970906
1739209747.4105265;-45.120503652039325
1739209747.4105299;-45.120503652039325
1739209747.4105332;-45.120503652039325
1739209747.4105363;-45.120503652039325
1739209747.4105396;-45.120503652039325
1739209747.4105427;-38.13080360867914
1739209747.410546;-45.120503652039325
1739209747.4105492;-45.120503652039325
1739209747.4105525;-33.981070128970906
1739209747.4105558;-38.13080360867914
1739209747.410559;-33.981070128970956
1739209747.4105623;-35.57807855764607
1739209747.4105654;-45.120503652039325
1739209747.4105687;-45.120503652039325
1739209747.410572;-33.981070128970906
1739209747.4105752;-38.13080360867914
1739209747.4105785;-38.13080360867914
1739209747.4105816;-33.981070128970906
1739209747.410585;-27.267205301931607
1739209747.410588;-38.13080360867914
1739209747.4105914;-45.120503652039325
1739209747.4105947;-38.13080360867914
1739209747.4105978;-38.13080360867914
1739209747.4106011;-45.120503652039325
1739209747.4106042;-45.120503652039325
1739209747.4106076;-45.120503652039325
1739209747.4106107;-45.120503652039325
1739209747.410614;-38.13080360867914
1739209747.4106174;-45.120503652039325
1739209747.4106205;-45.120503652039325
1739209747.4106238;-33.981070128970906
1739209747.410627;-45.120503652039325
1739209747.4106302;-45.120503652039325
1739209747.4106333;-45.120503652039325
1739209747.4106367;-45.120503652039325
1739209747.41064;-38.13080360867914
1739209747.410643;-38.13080360867914
1739209747.4106464;-45.120503652039325
1739209747.4106495;-35.57807855764607
1739209747.4106529;-35.57807855764607
1739209747.410656;-45.120503652039325
1739209747.4106593;-45.120503652039325
1739209747.4106627;-31.141103565318915
1739209747.4106658;-45.120503652039325
1739209747.410669;-38.13080360867914
1739209747.4106722;-35.57807855764607
1739209747.4106755;-45.120503652039325
1739209747.4106786;-45.120503652039325
1739209747.410682;-45.120503652039325
1739209747.4106853;-45.120503652039325
1739209747.4106884;-38.13080360867914
1739209747.4106917;-45.120503652039325
1739209747.4106948;-45.120503652039325
1739209747.4106982;-45.120503652039325
1739209747.4107013;-35.57807855764607
1739209747.4107046;-35.57807855764607
1739209747.410708;-38.13080360867914
1739209747.410711;-38.13080360867914
1739209747.4107144;-45.120503652039325
1739209747.4107175;-32.816014438256545
1739209747.4107208;-45.120503652039325
1739209747.410724;-45.120503652039325
1739209747.4107273;-45.120503652039325
1739209747.4107306;-38.13080360867914
1739209747.4107337;-45.120503652039325
1739209747.410737;-38.13080360867914
1739209747.4107401;-45.120503652039325
1739209747.4107435;-45.120503652039325
1739209747.4107466;-38.13080360867914
1739209747.41075;-38.13080360867914
1739209747.4107533;-38.13080360867914
1739209747.4107563;-45.120503652039325
1739209747.4107597;-38.13080360867914
1739209747.4107628;-45.120503652039325
1739209747.4107661;-38.13080360867914
1739209747.4107692;-32.816014438256545
1739209747.4107726;-35.57807855764607
1739209747.410776;-35.57807855764607
1739209747.410779;-45.120503652039325
1739209747.4107823;-38.13080360867914
1739209747.4107854;-45.120503652039325
1739209747.4107888;-45.120503652039325
1739209747.4107919;-45.120503652039325
1739209747.4107952;-45.120503652039325
1739209747.4107985;-38.13080360867914
1739209747.4108016;-33.981070128970906
1739209747.410805;-45.120503652039325
1739209747.410808;-45.120503652039325
1739209747.4108114;-35.57807855764607
1739209747.4108148;-38.13080360867914
1739209747.4108179;-45.120503652039325
1739209747.4108212;-38.13080360867914
1739209747.4108243;-45.120503652039325
1739209747.4108276;-45.120503652039325
1739209747.4108307;-32.816014438256545
1739209747.410834;-29.438486411369333
1739209747.4108374;-38.13080360867914
1739209747.4108405;-38.13080360867914
1739209747.4108438;-45.120503652039325
1739209747.410847;-33.981070128970906
1739209747.4108503;-38.13080360867914
1739209747.4108534;-38.13080360867914
1739209747.4108567;-38.13080360867914
1739209747.41086;-45.120503652039325
1739209747.4108632;-45.120503652039325
1739209747.4108665;-38.13080360867914
1739209747.4108696;-45.120503652039325
1739209747.410873;-45.120503652039325
1739209747.410876;-45.120503652039325
1739209747.4108794;-45.120503652039325
1739209747.4108827;-38.13080360867914
1739209747.4108858;-38.13080360867914
1739209747.4108891;-45.120503652039325
1739209747.4108922;-45.120503652039325
1739209747.4108956;-32.816014438256545
1739209747.4108987;-25.62660358559016
1739209747.410902;-38.13080360867914
1739209747.4109054;-45.120503652039325
1739209747.4109085;-38.13080360867914
1739209747.4109118;-31.141103565318915
1739209747.410915;-45.120503652039325
1739209747.4109182;-45.120503652039325
1739209747.4109213;-38.13080360867914
1739209747.4109247;-38.13080360867914
1739209747.410928;-45.120503652039325
1739209747.410931;-45.120503652039325
1739209747.4109344;-33.981070128970906
1739209747.4109375;-45.120503652039325
1739209747.410941;-45.120503652039325
1739209747.410944;-45.120503652039325
1739209747.4109473;-35.57807855764607
1739209747.4109507;-32.816014438256545
1739209747.4109538;-38.13080360867914
1739209747.410957;-38.13080360867914
1739209747.4109602;-38.13080360867914
1739209747.4109635;-38.13080360867914
1739209747.4109666;-45.120503652039325
1739209747.41097;-45.120503652039325
1739209747.4109733;-45.120503652039325
1739209747.4109764;-31.141103565318915
1739209747.4109797;-38.13080360867914
1739209747.4109828;-45.120503652039325
1739209747.4109862;-38.13080360867914
1739209747.4109893;-38.13080360867914
1739209747.4109926;-31.141103565318915
1739209747.410996;-38.13080360867914
1739209747.410999;-38.13080360867914
1739209747.4110024;-31.141103565318915
1739209747.4110055;-33.981070128970906
1739209747.4110088;-33.981070128970906
1739209747.411012;-45.120503652039325
1739209747.4110153;-45.120503652039325
1739209747.4110186;-45.120503652039325
1739209747.4110217;-38.13080360867914
1739209747.411025;-45.120503652039325
1739209747.4110281;-33.981070128970906
1739209747.4110315;-33.981070128970906
1739209747.4110346;-38.13080360867914
1739209747.411038;-45.120503652039325
1739209747.4110413;-45.120503652039325
1739209747.4110444;-35.57807855764607
1739209747.4110477;-38.13080360867914
1739209747.4110508;-45.120503652039325
1739209747.4110541;-38.13080360867914
1739209747.4110572;-38.13080360867914
1739209747.4110606;-45.120503652039325
1739209747.411064;-38.13080360867914
1739209747.411067;-38.13080360867914
1739209747.4110703;-38.13080360867914
1739209747.4110734;-45.120503652039325
1739209747.4110768;-38.13080360867914
1739209747.4110801;-38.13080360867914
1739209747.4110832;-45.120503652039325
1739209747.4110866;-45.120503652039325
1739209747.4110897;-32.816014438256545
1739209747.411093;-35.57807855764607
1739209747.411096;-38.13080360867914
1739209747.4110994;-45.120503652039325
1739209747.4111028;-45.120503652039325
1739209747.4111059;-33.981070128970906
1739209747.4111092;-35.57807855764607
1739209747.4111123;-38.13080360867914
1739209747.4111156;-45.120503652039325
1739209747.4111187;-45.120503652039325
1739209747.411122;-32.816014438256545
1739209747.4111254;-38.13080360867914
1739209747.4111285;-45.120503652039325
1739209747.4111319;-38.13080360867914
1739209747.411135;-38.13080360867914
1739209747.4111383;-45.120503652039325
1739209747.4111414;-45.120503652039325
1739209747.4111447;-45.120503652039325
1739209747.411148;-38.13080360867914
1739209747.4111512;-38.13080360867914
1739209747.4111545;-45.120503652039325
1739209747.4111576;-38.13080360867914
1739209747.411161;-45.120503652039325
1739209747.411164;-45.120503652039325
1739209747.4111674;-45.120503652039325
1739209747.4111707;-38.13080360867914
1739209747.4111738;-38.13080360867914
1739209747.4111772;-38.13080360867914
1739209747.4111803;-38.13080360867914
1739209747.4111836;-38.13080360867914
1739209747.4111867;-30.49652367304973
1739209747.41119;-32.816014438256545
1739209747.4111934;-38.13080360867914
1739209747.4111965;-38.13080360867914
1739209747.4111998;-38.13080360867914
1739209747.411203;-38.13080360867914
1739209747.4112062;-45.120503652039325
1739209747.4112093;-35.57807855764607
1739209747.4112127;-45.120503652039325
1739209747.411216;-45.120503652039325
1739209747.4112191;-38.13080360867914
1739209747.4112225;-45.120503652039325
1739209747.4112256;-45.120503652039325
1739209747.411229;-45.120503652039325
1739209747.411232;-45.120503652039325
1739209747.4112353;-45.120503652039325
1739209747.4112387;-45.120503652039325
1739209747.4112418;-45.120503652039325
1739209747.411245;-35.57807855764607
1739209747.4112482;-38.13080360867914
1739209747.4112515;-38.13080360867914
1739209747.4112546;-38.13080360867914
1739209747.411258;-45.120503652039325
1739209747.4112613;-45.120503652039325
1739209747.4112644;-26.487275050834715
1739209747.4112678;-31.141103565318893
1739209747.4112709;-45.120503652039325
1739209747.4112742;-45.120503652039325
1739209747.4112773;-35.57807855764607
1739209747.4112806;-38.13080360867914
1739209747.411284;-45.120503652039325
1739209747.411287;-45.120503652039325
1739209747.4112904;-45.120503652039325
1739209747.4112935;-45.120503652039325
1739209747.4112968;-35.57807855764607
1739209747.4113;-38.13080360867914
1739209747.4113033;-45.120503652039325
1739209747.4113066;-38.13080360867914
1739209747.4113097;-35.57807855764607
1739209747.411313;-45.120503652039325
1739209747.4113162;-30.49652367304973
1739209747.4113195;-32.816014438256545
1739209747.4113228;-45.120503652039325
1739209747.411326;-45.120503652039325
1739209747.4113293;-38.13080360867914
1739209747.4113324;-45.120503652039325
1739209747.4113357;-45.120503652039325
1739209747.4113388;-45.120503652039325
1739209747.4113421;-45.120503652039325
1739209747.4113455;-38.13080360867914
1739209747.4113486;-38.13080360867914
1739209747.411352;-45.120503652039325
1739209747.411355;-45.120503652039325
1739209747.4113584;-38.13080360867914
1739209747.4113615;-38.13080360867914
1739209747.4113648;-38.13080360867914
1739209747.4113681;-45.120503652039325
