CAN Message; 0x24:09995cf9d2a8ff1b
Timestamp;Amplitude
1739209897.7867715;-45.120503652039325
1739209897.7867763;-32.816014438256545
1739209897.786781;-38.13080360867914
1739209897.7867858;-45.120503652039325
1739209897.7867908;-38.13080360867914
1739209897.7867956;-38.13080360867914
1739209897.7868004;-45.120503652039325
1739209897.7868052;-27.8777449560314
1739209897.78681;-32.816014438256545
1739209897.7868147;-45.120503652039325
1739209897.7868197;-33.981070128970906
1739209897.7868245;-35.57807855764607
1739209897.7868292;-45.120503652039325
1739209897.786834;-45.120503652039325
1739209897.7868388;-38.13080360867914
1739209897.7868438;-45.120503652039325
1739209897.7868485;-38.13080360867914
1739209897.7868533;-45.120503652039325
1739209897.786858;-45.120503652039325
1739209897.7868629;-45.120503652039325
1739209897.7868679;-38.13080360867914
1739209897.7868726;-35.57807855764607
1739209897.7868774;-38.13080360867914
1739209897.7868822;-35.57807855764607
1739209897.786887;-35.57807855764607
1739209897.786892;-32.816014438256545
1739209897.7868967;-33.981070128970906
1739209897.7869015;-45.120503652039325
1739209897.7869062;-45.120503652039325
1739209897.786911;-38.13080360867914
1739209897.7869158;-38.13080360867914
1739209897.7869208;-38.13080360867914
1739209897.7869256;-35.57807855764607
1739209897.7869303;-38.13080360867914
1739209897.786935;-38.13080360867914
1739209897.7869399;-38.13080360867914
1739209897.7869449;-38.13080360867914
1739209897.7869496;-38.13080360867914
1739209897.7869544;-45.120503652039325
1739209897.7869592;-45.120503652039325
1739209897.786964;-38.13080360867914
1739209897.786969;-35.57807855764607
1739209897.7869737;-38.13080360867914
1739209897.7869785;-45.120503652039325
1739209897.7869833;-38.13080360867914
1739209897.786988;-38.13080360867914
1739209897.786993;-45.120503652039325
1739209897.7869978;-38.13080360867914
1739209897.7870026;-38.13080360867914
1739209897.7870073;-45.120503652039325
1739209897.787012;-38.13080360867914
1739209897.7870169;-45.120503652039325
1739209897.7870219;-45.120503652039325
1739209897.7870266;-38.13080360867914
1739209897.7870314;-45.120503652039325
1739209897.7870362;-45.120503652039325
1739209897.787041;-38.13080360867914
1739209897.787046;-45.120503652039325
1739209897.7870507;-38.13080360867914
1739209897.7870555;-35.57807855764607
1739209897.7870603;-38.13080360867914
1739209897.787065;-35.57807855764607
1739209897.78707;-38.13080360867914
1739209897.7870748;-45.120503652039325
1739209897.7870796;-38.13080360867914
1739209897.7870843;-35.57807855764607
1739209897.787089;-35.57807855764607
1739209897.787094;-45.120503652039325
1739209897.787099;-45.120503652039325
1739209897.7871037;-38.13080360867914
1739209897.7871084;-38.13080360867914
1739209897.7871132;-45.120503652039325
1739209897.787118;-38.13080360867914
1739209897.787123;-38.13080360867914
1739209897.7871277;-38.13080360867914
1739209897.7871325;-45.120503652039325
1739209897.7871373;-33.981070128970906
1739209897.787142;-38.13080360867914
1739209897.787147;-38.13080360867914
1739209897.7871518;-45.120503652039325
1739209897.7871566;-38.13080360867914
1739209897.7871614;-45.120503652039325
1739209897.787166;-38.13080360867914
1739209897.7871711;-45.120503652039325
1739209897.787176;-38.13080360867914
1739209897.7871807;-45.120503652039325
1739209897.7871854;-38.13080360867914
1739209897.7871902;-45.120503652039325
1739209897.7871952;-38.13080360867914
1739209897.7872;-38.13080360867914
1739209897.7872047;-38.13080360867914
1739209897.7872095;-45.120503652039325
1739209897.7872143;-38.13080360867914
1739209897.787219;-38.13080360867914
1739209897.787224;-45.120503652039325
1739209897.7872288;-45.120503652039325
1739209897.7872336;-28.992665084841942
1739209897.7872384;-32.816014438256545
1739209897.7872431;-38.13080360867914
1739209897.7872481;-38.13080360867914
1739209897.787253;-38.13080360867914
1739209897.7872577;-45.120503652039325
1739209897.7872624;-45.120503652039325
1739209897.7872672;-32.816014438256545
1739209897.7872722;-32.81601443825658
1739209897.787277;-45.120503652039325
1739209897.7872818;-38.13080360867914
1739209897.7872865;-45.120503652039325
1739209897.7872913;-38.13080360867914
1739209897.7872963;-38.13080360867914
1739209897.787301;-33.981070128970906
1739209897.7873058;-45.120503652039325
1739209897.7873106;-28.992665084841942
1739209897.7873154;-33.981070128970906
1739209897.7873201;-45.120503652039325
1739209897.7873251;-35.57807855764607
1739209897.78733;-35.57807855764607
1739209897.7873347;-38.13080360867914
1739209897.7873394;-38.13080360867914
1739209897.7873442;-31.141103565318893
1739209897.7873492;-32.816014438256545
1739209897.787354;-45.120503652039325
1739209897.7873588;-38.13080360867914
1739209897.7873635;-45.120503652039325
1739209897.7873683;-45.120503652039325
1739209897.7873733;-38.13080360867914
1739209897.787378;-38.13080360867914
1739209897.7873828;-38.13080360867914
1739209897.7873876;-38.13080360867914
1739209897.7873924;-45.120503652039325
1739209897.7873974;-45.120503652039325
1739209897.7874022;-45.120503652039325
1739209897.787407;-38.13080360867914
1739209897.7874117;-45.120503652039325
1739209897.7874165;-45.120503652039325
1739209897.7874212;-45.120503652039325
1739209897.7874262;-35.57807855764607
1739209897.787431;-32.816014438256545
1739209897.7874358;-45.120503652039325
1739209897.7874405;-45.120503652039325
1739209897.7874453;-38.13080360867914
1739209897.7874503;-38.13080360867914
1739209897.787455;-38.13080360867914
1739209897.7874599;-35.57807855764607
1739209897.7874646;-38.13080360867914
1739209897.7874694;-38.13080360867914
1739209897.7874744;-38.13080360867914
1739209897.7874792;-45.120503652039325
1739209897.787484;-45.120503652039325
1739209897.7874887;-45.120503652039325
1739209897.7874935;-38.13080360867914
1739209897.7874985;-38.13080360867914
1739209897.7875032;-32.816014438256545
1739209897.787508;-30.49652367304973
1739209897.7875128;-45.120503652039325
1739209897.7875175;-35.57807855764607
1739209897.7875223;-35.57807855764607
1739209897.7875273;-38.13080360867914
1739209897.787532;-45.120503652039325
1739209897.7875369;-35.57807855764607
1739209897.7875416;-45.120503652039325
1739209897.7875464;-38.13080360867914
1739209897.7875514;-45.120503652039325
1739209897.7875562;-38.13080360867914
1739209897.787561;-38.13080360867914
1739209897.7875657;-45.120503652039325
1739209897.7875705;-45.120503652039325
1739209897.7875755;-45.120503652039325
1739209897.7875803;-35.57807855764607
1739209897.787585;-38.13080360867914
1739209897.7875898;-45.120503652039325
1739209897.7875946;-38.13080360867914
1739209897.7875996;-38.13080360867914
1739209897.7876043;-45.120503652039325
1739209897.787609;-38.13080360867914
1739209897.7876139;-35.57807855764607
1739209897.7876186;-45.120503652039325
1739209897.7876234;-45.120503652039325
1739209897.7876284;-38.13080360867914
1739209897.7876332;-45.120503652039325
1739209897.787638;-35.57807855764607
1739209897.7876427;-35.57807855764607
1739209897.7876475;-45.120503652039325
1739209897.7876525;-38.13080360867914
1739209897.7876573;-38.13080360867914
1739209897.787662;-45.120503652039325
1739209897.7876668;-45.120503652039325
1739209897.7876716;-38.13080360867914
1739209897.7876766;-45.120503652039325
1739209897.7876813;-45.120503652039325
1739209897.787686;-35.57807855764607
1739209897.7876909;-38.13080360867914
1739209897.7876956;-45.120503652039325
1739209897.7877007;-38.13080360867914
1739209897.7877054;-45.120503652039325
1739209897.7877102;-45.120503652039325
1739209897.787715;-45.120503652039325
1739209897.7877197;-45.120503652039325
1739209897.7877245;-38.13080360867914
1739209897.7877295;-38.13080360867914
1739209897.7877343;-45.120503652039325
1739209897.787739;-45.120503652039325
1739209897.7877438;-45.120503652039325
1739209897.7877486;-45.120503652039325
1739209897.7877536;-45.120503652039325
1739209897.7877584;-38.13080360867914
1739209897.787763;-38.13080360867914
1739209897.787768;-38.13080360867914
1739209897.7877727;-38.13080360867914
1739209897.7877777;-38.13080360867914
1739209897.7877824;-33.981070128970906
1739209897.7877872;-38.13080360867914
1739209897.787792;-38.13080360867914
1739209897.7877967;-45.120503652039325
1739209897.7878017;-38.13080360867914
1739209897.7878065;-35.57807855764607
1739209897.7878113;-38.13080360867914
1739209897.787816;-38.13080360867914
1739209897.7878208;-38.13080360867914
1739209897.7878256;-45.120503652039325
1739209897.7878306;-38.13080360867914
1739209897.7878354;-45.120503652039325
1739209897.7878401;-38.13080360867914
1739209897.787845;-38.13080360867914
1739209897.7878497;-38.13080360867914
1739209897.7878547;-32.816014438256545
1739209897.7878594;-38.13080360867914
1739209897.7878642;-45.120503652039325
1739209897.787869;-45.120503652039325
1739209897.7878737;-38.13080360867914
1739209897.7878788;-38.13080360867914
1739209897.7878835;-38.13080360867914
1739209897.7878883;-45.120503652039325
1739209897.787893;-38.13080360867914
1739209897.7878978;-33.981070128970906
1739209897.7879028;-45.120503652039325
1739209897.7879076;-45.120503652039325
1739209897.7879124;-45.120503652039325
1739209897.7879171;-38.13080360867914
1739209897.787922;-38.13080360867914
1739209897.7879267;-38.13080360867914
1739209897.7879317;-33.981070128970906
1739209897.7879364;-32.816014438256545
1739209897.7879412;-45.120503652039325
1739209897.787946;-38.13080360867914
1739209897.7879508;-38.13080360867914
1739209897.7879558;-45.120503652039325
1739209897.7879605;-45.120503652039325
1739209897.7879653;-45.120503652039325
1739209897.78797;-38.13080360867914
1739209897.7879748;-28.992665084841942
1739209897.7879798;-38.13080360867914
1739209897.7879846;-38.13080360867914
1739209897.7879894;-38.13080360867914
1739209897.7879941;-33.981070128970906
1739209897.787999;-45.120503652039325
1739209897.788004;-45.120503652039325
1739209897.7880087;-45.120503652039325
1739209897.7880135;-33.981070128970906
1739209897.7880182;-35.57807855764607
1739209897.788023;-38.13080360867914
1739209897.7880278;-45.120503652039325
1739209897.7880328;-45.120503652039325
1739209897.7880375;-38.13080360867914
1739209897.7880423;-38.13080360867914
1739209897.788047;-45.120503652039325
1739209897.7880518;-38.13080360867914
1739209897.7880569;-45.120503652039325
1739209897.7880616;-38.13080360867914
1739209897.7880664;-45.120503652039325
1739209897.7880712;-45.120503652039325
1739209897.788076;-45.120503652039325
1739209897.788081;-45.120503652039325
1739209897.7880857;-45.120503652039325
1739209897.7880905;-38.13080360867914
1739209897.7880952;-35.57807855764607
1739209897.7881;-38.13080360867914
1739209897.788105;-45.120503652039325
1739209897.7881098;-38.13080360867914
1739209897.7881145;-45.120503652039325
1739209897.7881193;-45.120503652039325
1739209897.788124;-45.120503652039325
1739209897.7881289;-28.58837851428586
1739209897.7881339;-38.13080360867914
1739209897.7881386;-38.13080360867914
1739209897.7881434;-38.13080360867914
1739209897.7881482;-38.13080360867914
1739209897.788153;-38.13080360867914
1739209897.788158;-35.57807855764607
1739209897.7881627;-38.13080360867914
1739209897.7881675;-31.14110356531892
1739209897.7881722;-33.981070128970906
1739209897.788177;-32.816014438256545
1739209897.788182;-45.120503652039325
1739209897.7881868;-38.13080360867914
1739209897.7881916;-35.57807855764607
1739209897.7881963;-45.120503652039325
1739209897.788201;-45.120503652039325
1739209897.788206;-31.141103565318915
1739209897.7882109;-33.981070128970906
1739209897.7882156;-45.120503652039325
1739209897.7882204;-45.120503652039325
1739209897.7882252;-38.13080360867914
1739209897.78823;-45.120503652039325
1739209897.788235;-45.120503652039325
1739209897.7882397;-38.13080360867914
1739209897.7882445;-38.13080360867914
1739209897.7882493;-45.120503652039325
1739209897.788254;-38.13080360867914
1739209897.788259;-45.120503652039325
1739209897.7882638;-38.13080360867914
1739209897.7882686;-38.13080360867914
1739209897.7882733;-38.13080360867914
1739209897.788278;-38.13080360867914
1739209897.788283;-38.13080360867914
1739209897.7882879;-38.13080360867914
1739209897.7882926;-38.13080360867914
1739209897.7882974;-33.981070128970906
1739209897.7883022;-38.13080360867914
1739209897.7883072;-38.13080360867914
1739209897.788312;-38.13080360867914
1739209897.7883167;-35.57807855764607
1739209897.7883215;-33.981070128970906
1739209897.7883263;-38.13080360867914
1739209897.788331;-45.120503652039325
1739209897.788336;-35.57807855764607
1739209897.7883408;-38.13080360867914
1739209897.7883456;-38.13080360867914
1739209897.7883503;-38.13080360867914
1739209897.788355;-38.13080360867914
1739209897.78836;-38.13080360867914
1739209897.788365;-45.120503652039325
1739209897.7883697;-38.13080360867914
1739209897.7883744;-35.57807855764607
1739209897.7883792;-45.120503652039325
1739209897.7883842;-35.57807855764607
1739209897.788389;-38.13080360867914
1739209897.7883937;-45.120503652039325
1739209897.7883985;-45.120503652039325
1739209897.7884033;-45.120503652039325
1739209897.7884083;-35.57807855764607
1739209897.788413;-35.57807855764607
1739209897.7884178;-38.13080360867914
1739209897.7884226;-45.120503652039325
1739209897.7884274;-38.13080360867914
1739209897.7884321;-45.120503652039325
1739209897.7884371;-38.13080360867914
1739209897.788442;-45.120503652039325
1739209897.7884467;-38.13080360867914
1739209897.7884514;-35.57807855764607
1739209897.7884562;-35.57807855764607
1739209897.7884612;-38.13080360867914
1739209897.788466;-45.120503652039325
1739209897.7884707;-35.57807855764607
1739209897.7884755;-45.120503652039325
1739209897.7884803;-32.816014438256545
1739209897.7884853;-38.13080360867914
1739209897.78849;-35.57807855764607
1739209897.7884948;-38.13080360867914
1739209897.7884996;-45.120503652039325
1739209897.7885044;-38.13080360867914
1739209897.7885094;-45.120503652039325
1739209897.7885141;-38.13080360867914
1739209897.788519;-45.120503652039325
1739209897.7885237;-45.120503652039325
1739209897.7885284;-45.120503652039325
1739209897.7885332;-45.120503652039325
1739209897.7885382;-45.120503652039325
1739209897.788543;-45.120503652039325
1739209897.7885478;-45.120503652039325
1739209897.7885525;-45.120503652039325
1739209897.7885573;-45.120503652039325
1739209897.7885623;-38.13080360867914
1739209897.788567;-38.13080360867914
1739209897.7885718;-35.57807855764607
1739209897.7885766;-35.57807855764607
1739209897.7885814;-45.120503652039325
1739209897.7885864;-38.13080360867914
1739209897.7885911;-38.13080360867914
1739209897.788596;-30.49652367304973
1739209897.7886007;-32.816014438256545
1739209897.7886055;-32.816014438256545
1739209897.7886105;-38.13080360867914
1739209897.7886152;-45.120503652039325
1739209897.78862;-38.13080360867914
1739209897.7886248;-45.120503652039325
1739209897.7886295;-38.13080360867914
1739209897.7886343;-45.120503652039325
1739209897.7886393;-45.120503652039325
1739209897.788644;-38.13080360867914
1739209897.7886488;-38.13080360867914
1739209897.7886536;-38.13080360867914
1739209897.7886584;-38.13080360867914
1739209897.7886634;-45.120503652039325
1739209897.7886682;-38.13080360867914
1739209897.788673;-31.141103565318915
1739209897.7886777;-32.816014438256545
1739209897.7886825;-38.13080360867914
1739209897.7886875;-38.13080360867914
1739209897.7886922;-45.120503652039325
1739209897.788697;-35.57807855764607
1739209897.7887018;-45.120503652039325
1739209897.7887065;-33.981070128970906
1739209897.7887115;-38.13080360867914
1739209897.7887163;-38.13080360867914
1739209897.788721;-35.57807855764607
1739209897.7887259;-38.13080360867914
1739209897.7887306;-45.120503652039325
1739209897.7887354;-38.13080360867914
1739209897.7887404;-35.57807855764607
1739209897.7887452;-45.120503652039325
1739209897.78875;-38.13080360867914
1739209897.7887547;-38.13080360867914
1739209897.7887595;-35.57807855764607
1739209897.7887645;-38.13080360867914
1739209897.7887692;-45.120503652039325
1739209897.788774;-38.13080360867914
1739209897.7887788;-38.13080360867914
1739209897.7887836;-38.13080360867914
1739209897.7887886;-38.13080360867914
1739209897.7887933;-38.13080360867914
1739209897.788798;-32.816014438256545
1739209897.7888029;-38.13080360867914
1739209897.7888076;-38.13080360867914
1739209897.7888126;-35.57807855764607
1739209897.7888174;-35.57807855764607
1739209897.7888222;-33.981070128970906
1739209897.788827;-45.120503652039325
1739209897.7888317;-31.14110356531892
1739209897.7888365;-32.816014438256545
1739209897.7888415;-38.13080360867914
1739209897.7888463;-45.120503652039325
1739209897.788851;-38.13080360867914
1739209897.7888558;-31.141103565318893
1739209897.7888606;-45.120503652039325
1739209897.7888656;-38.13080360867914
1739209897.7888703;-31.141103565318915
1739209897.788875;-38.13080360867914
1739209897.7888799;-38.13080360867914
1739209897.7888846;-38.13080360867914
1739209897.7888896;-35.57807855764607
1739209897.7888944;-32.816014438256545
1739209897.7888992;-38.13080360867914
1739209897.788904;-45.120503652039325
1739209897.7889087;-32.816014438256545
1739209897.7889137;-35.57807855764607
1739209897.7889185;-38.13080360867914
1739209897.7889233;-45.120503652039325
1739209897.788928;-38.13080360867914
1739209897.7889328;-35.57807855764607
1739209897.7889376;-38.13080360867914
1739209897.7889426;-38.13080360867914
1739209897.7889473;-33.981070128970906
1739209897.788952;-45.120503652039325
1739209897.7889569;-45.120503652039325
1739209897.7889616;-45.120503652039325
1739209897.7889667;-33.981070128970906
1739209897.7889714;-32.816014438256545
1739209897.7889762;-38.13080360867914
1739209897.788981;-45.120503652039325
1739209897.7889857;-33.981070128970906
1739209897.7889907;-38.13080360867914
1739209897.7889955;-38.13080360867914
1739209897.7890003;-45.120503652039325
1739209897.789005;-45.120503652039325
1739209897.7890098;-45.120503652039325
1739209897.7890146;-45.120503652039325
1739209897.7890196;-38.13080360867914
1739209897.7890244;-45.120503652039325
1739209897.7890291;-38.13080360867914
1739209897.789034;-38.13080360867914
1739209897.7890387;-45.120503652039325
1739209897.7890437;-33.981070128970906
1739209897.7890484;-38.13080360867914
1739209897.7890532;-38.13080360867914
1739209897.789058;-45.120503652039325
1739209897.7890627;-38.13080360867914
1739209897.7890677;-35.57807855764607
1739209897.7890725;-38.13080360867914
1739209897.7890773;-45.120503652039325
1739209897.789082;-38.13080360867914
1739209897.7890868;-35.57807855764607
1739209897.7890918;-38.13080360867914
1739209897.7890966;-45.120503652039325
1739209897.7891014;-33.981070128970906
1739209897.7891061;-38.13080360867914
1739209897.789111;-38.13080360867914
1739209897.7891157;-45.120503652039325
1739209897.7891207;-45.120503652039325
1739209897.7891254;-38.13080360867914
1739209897.7891302;-33.981070128970906
1739209897.789135;-38.13080360867914
1739209897.7891397;-45.120503652039325
1739209897.7891448;-38.13080360867914
1739209897.7891495;-45.120503652039325
1739209897.7891543;-45.120503652039325
1739209897.789159;-38.13080360867914
1739209897.7891638;-31.141103565318893
1739209897.7891688;-45.120503652039325
1739209897.7891736;-45.120503652039325
1739209897.7891784;-38.13080360867914
1739209897.7891831;-35.57807855764607
1739209897.789188;-38.13080360867914
1739209897.789193;-45.120503652039325
1739209897.7891977;-38.13080360867914
1739209897.7892025;-38.13080360867914
1739209897.7892072;-38.13080360867914
1739209897.789212;-45.120503652039325
1739209897.7892168;-45.120503652039325
1739209897.7892218;-45.120503652039325
1739209897.7892265;-35.57807855764607
1739209897.7892313;-38.13080360867914
1739209897.789236;-38.13080360867914
1739209897.7892408;-38.13080360867914
1739209897.7892458;-45.120503652039325
1739209897.7892506;-45.120503652039325
1739209897.7892554;-38.13080360867914
1739209897.7892601;-35.57807855764607
1739209897.789265;-45.120503652039325
1739209897.78927;-38.13080360867914
1739209897.7892747;-45.120503652039325
1739209897.7892795;-35.57807855764607
1739209897.7892842;-38.13080360867914
1739209897.789289;-45.120503652039325
1739209897.789294;-45.120503652039325
1739209897.7892988;-45.120503652039325
1739209897.7893035;-38.13080360867914
1739209897.7893083;-38.13080360867914
1739209897.789313;-38.13080360867914
1739209897.7893178;-45.120503652039325
1739209897.7893229;-45.120503652039325
1739209897.7893276;-45.120503652039325
1739209897.7893324;-45.120503652039325
1739209897.7893372;-32.816014438256545
1739209897.789342;-38.13080360867914
1739209897.789347;-38.13080360867914
1739209897.7893517;-38.13080360867914
1739209897.7893565;-45.120503652039325
1739209897.7893612;-31.141103565318915
1739209897.789366;-38.13080360867914
1739209897.789371;-38.13080360867914
1739209897.7893758;-38.13080360867914
1739209897.7893806;-45.120503652039325
1739209897.7893853;-45.120503652039325
1739209897.78939;-45.120503652039325
1739209897.789395;-45.120503652039325
1739209897.7893999;-38.13080360867914
1739209897.7894046;-38.13080360867914
1739209897.7894094;-38.13080360867914
1739209897.7894142;-33.981070128970956
1739209897.789419;-45.120503652039325
1739209897.789424;-38.13080360867914
1739209897.7894287;-38.13080360867914
1739209897.7894335;-45.120503652039325
1739209897.7894382;-38.13080360867914
1739209897.789443;-35.57807855764607
1739209897.789448;-45.120503652039325
1739209897.7894528;-29.438486411369333
1739209897.7894576;-35.57807855764607
1739209897.7894623;-45.120503652039325
1739209897.789467;-38.13080360867914
1739209897.789472;-35.57807855764607
1739209897.7894769;-38.13080360867914
1739209897.7894816;-45.120503652039325
1739209897.7894864;-38.13080360867914
1739209897.7894912;-45.120503652039325
1739209897.7894962;-45.120503652039325
1739209897.789501;-35.57807855764607
1739209897.7895057;-45.120503652039325
1739209897.7895105;-45.120503652039325
1739209897.7895153;-45.120503652039325
1739209897.78952;-45.120503652039325
1739209897.789525;-38.13080360867914
1739209897.7895298;-38.13080360867914
1739209897.7895346;-45.120503652039325
1739209897.7895393;-45.120503652039325
1739209897.789544;-38.13080360867914
1739209897.789549;-45.120503652039325
1739209897.7895539;-45.120503652039325
1739209897.7895586;-45.120503652039325
1739209897.7895634;-38.13080360867914
1739209897.7895682;-30.49652367304973
1739209897.7895732;-33.981070128970906
1739209897.789578;-45.120503652039325
1739209897.7895827;-38.13080360867914
1739209897.7895875;-32.816014438256545
1739209897.7895923;-35.57807855764607
1739209897.7895973;-45.120503652039325
1739209897.789602;-35.57807855764607
1739209897.7896068;-38.13080360867914
1739209897.7896116;-38.13080360867914
1739209897.7896163;-45.120503652039325
1739209897.789621;-38.13080360867914
1739209897.7896261;-38.13080360867914
1739209897.789631;-45.120503652039325
1739209897.7896357;-45.120503652039325
1739209897.7896404;-38.13080360867914
1739209897.7896452;-28.58837851428586
1739209897.7896502;-28.992665084841942
1739209897.789655;-45.120503652039325
1739209897.7896597;-38.13080360867914
1739209897.7896645;-35.57807855764607
1739209897.7896693;-38.13080360867914
1739209897.7896743;-45.120503652039325
1739209897.789679;-38.13080360867914
1739209897.7896838;-38.13080360867914
1739209897.7896886;-45.120503652039325
1739209897.7896934;-38.13080360867914
1739209897.7896984;-35.57807855764607
1739209897.7897031;-38.13080360867914
1739209897.789708;-45.120503652039325
1739209897.7897127;-45.120503652039325
1739209897.7897174;-45.120503652039325
1739209897.7897222;-38.13080360867914
1739209897.7897272;-38.13080360867914
1739209897.789732;-45.120503652039325
1739209897.7897367;-45.120503652039325
1739209897.7897415;-38.13080360867914
1739209897.7897463;-45.120503652039325
1739209897.7897513;-45.120503652039325
1739209897.789756;-45.120503652039325
1739209897.7897608;-45.120503652039325
1739209897.7897656;-38.13080360867914
1739209897.7897704;-38.13080360867914
1739209897.7897754;-38.13080360867914
1739209897.7897801;-38.13080360867914
1739209897.789785;-33.981070128970906
1739209897.7897897;-45.120503652039325
1739209897.7897944;-45.120503652039325
1739209897.7897995;-45.120503652039325
1739209897.7898042;-45.120503652039325
1739209897.789809;-38.13080360867914
1739209897.7898138;-38.13080360867914
1739209897.7898185;-45.120503652039325
1739209897.7898233;-45.120503652039325
1739209897.7898283;-38.13080360867914
1739209897.789833;-45.120503652039325
1739209897.7898378;-45.120503652039325
1739209897.7898426;-35.57807855764607
1739209897.7898474;-38.13080360867914
1739209897.7898524;-45.120503652039325
1739209897.7898571;-45.120503652039325
1739209897.789862;-33.981070128970906
1739209897.7898667;-33.981070128970906
1739209897.7898715;-45.120503652039325
1739209897.7898765;-45.120503652039325
1739209897.7898812;-38.13080360867914
1739209897.789886;-38.13080360867914
1739209897.7898908;-38.13080360867914
1739209897.7898955;-45.120503652039325
1739209897.7899005;-38.13080360867914
1739209897.7899053;-38.13080360867914
1739209897.78991;-45.120503652039325
1739209897.7899148;-38.13080360867914
1739209897.7899196;-38.13080360867914
1739209897.7899244;-45.120503652039325
1739209897.7899294;-45.120503652039325
1739209897.7899342;-35.57807855764607
1739209897.789939;-38.13080360867914
1739209897.7899437;-45.120503652039325
1739209897.7899485;-45.120503652039325
1739209897.7899535;-45.120503652039325
1739209897.7899582;-33.981070128970906
1739209897.789963;-31.141103565318915
1739209897.7899678;-45.120503652039325
1739209897.7899725;-38.13080360867914
1739209897.7899776;-38.13080360867914
1739209897.7899823;-38.13080360867914
1739209897.789987;-45.120503652039325
1739209897.7899919;-38.13080360867914
1739209897.7899966;-45.120503652039325
1739209897.7900016;-38.13080360867914
1739209897.7900064;-38.13080360867914
1739209897.7900112;-38.13080360867914
1739209897.790016;-45.120503652039325
1739209897.7900207;-45.120503652039325
1739209897.7900255;-45.120503652039325
1739209897.7900305;-45.120503652039325
1739209897.7900352;-38.13080360867914
1739209897.79004;-35.57807855764607
1739209897.7900448;-45.120503652039325
1739209897.7900496;-35.57807855764607
1739209897.7900546;-38.13080360867914
1739209897.7900593;-35.57807855764607
1739209897.790064;-38.13080360867914
1739209897.7900689;-45.120503652039325
1739209897.7900736;-45.120503652039325
1739209897.7900786;-45.120503652039325
1739209897.7900834;-45.120503652039325
1739209897.7900882;-45.120503652039325
1739209897.790093;-38.13080360867914
1739209897.7900977;-45.120503652039325
1739209897.7901027;-45.120503652039325
1739209897.7901075;-45.120503652039325
1739209897.7901123;-45.120503652039325
1739209897.790117;-45.120503652039325
1739209897.7901218;-45.120503652039325
1739209897.7901266;-45.120503652039325
1739209897.7901316;-45.120503652039325
1739209897.7901363;-45.120503652039325
1739209897.790141;-38.13080360867914
1739209897.7901459;-38.13080360867914
1739209897.7901506;-38.13080360867914
1739209897.7901556;-32.816014438256545
1739209897.7901604;-38.13080360867914
1739209897.7901652;-33.981070128970906
1739209897.79017;-45.120503652039325
1739209897.7901747;-45.120503652039325
1739209897.7901797;-38.13080360867914
1739209897.7901845;-35.57807855764607
1739209897.7901893;-38.13080360867914
1739209897.790194;-32.81601443825658
1739209897.7901988;-38.13080360867914
1739209897.7902038;-38.13080360867914
1739209897.7902086;-38.13080360867914
1739209897.7902133;-45.120503652039325
1739209897.790218;-33.981070128970906
1739209897.790223;-35.57807855764607
1739209897.7902277;-33.981070128970906
1739209897.7902327;-26.991370085610736
1739209897.7902374;-38.13080360867914
1739209897.7902422;-35.57807855764607
1739209897.790247;-38.13080360867914
1739209897.7902517;-38.13080360867914
1739209897.7902567;-38.13080360867914
1739209897.7902615;-32.816014438256545
1739209897.7902663;-38.13080360867914
1739209897.790271;-45.120503652039325
1739209897.7902758;-45.120503652039325
1739209897.7902808;-38.13080360867914
1739209897.7902856;-38.13080360867914
1739209897.7902904;-45.120503652039325
1739209897.7902951;-33.981070128970906
1739209897.7903;-35.57807855764607
1739209897.790305;-38.13080360867914
1739209897.7903097;-45.120503652039325
1739209897.7903144;-45.120503652039325
1739209897.7903192;-45.120503652039325
1739209897.790324;-38.13080360867914
1739209897.7903287;-45.120503652039325
1739209897.7903337;-38.13080360867914
1739209897.7903385;-35.57807855764607
1739209897.7903433;-45.120503652039325
1739209897.790348;-35.57807855764607
1739209897.7903528;-38.13080360867914
1739209897.7903578;-35.57807855764607
1739209897.7903626;-38.13080360867914
1739209897.7903674;-38.13080360867914
1739209897.7903721;-45.120503652039325
1739209897.790377;-38.13080360867914
1739209897.790382;-38.13080360867914
1739209897.7903867;-33.981070128970956
1739209897.7903914;-45.120503652039325
1739209897.7903962;-38.13080360867914
1739209897.790401;-45.120503652039325
1739209897.790406;-45.120503652039325
1739209897.7904108;-45.120503652039325
1739209897.7904155;-35.57807855764607
1739209897.7904203;-38.13080360867914
1739209897.790425;-33.981070128970906
1739209897.7904298;-35.57807855764607
1739209897.7904348;-38.13080360867914
1739209897.7904396;-38.13080360867914
1739209897.7904444;-35.57807855764607
1739209897.7904491;-33.981070128970906
1739209897.790454;-35.57807855764607
1739209897.790459;-38.13080360867914
1739209897.7904637;-38.13080360867914
1739209897.7904685;-45.120503652039325
1739209897.7904732;-35.57807855764607
1739209897.790478;-45.120503652039325
1739209897.790483;-45.120503652039325
1739209897.7904878;-33.981070128970906
1739209897.7904925;-30.49652367304973
1739209897.7904973;-45.120503652039325
1739209897.790502;-45.120503652039325
1739209897.790507;-45.120503652039325
1739209897.7905118;-35.57807855764607
1739209897.7905166;-38.13080360867914
1739209897.7905214;-45.120503652039325
1739209897.7905262;-45.120503652039325
1739209897.790531;-35.57807855764607
1739209897.790536;-45.120503652039325
1739209897.7905407;-38.13080360867914
1739209897.7905455;-35.57807855764607
1739209897.7905502;-35.57807855764607
