CAN Message; 0x39:0f092be3e6b0245d
1739209675.7689643;-38.13080360867914
1739209675.76897;-35.57807855764607
1739209675.7689757;-38.13080360867914
1739209675.7689815;-38.13080360867914
1739209675.7689872;-38.13080360867914
1739209675.768993;-38.13080360867914
1739209675.7689986;-45.120503652039325
1739209675.7690043;-45.120503652039325
1739209675.76901;-45.120503652039325
1739209675.7690158;-38.13080360867914
1739209675.7690215;-33.981070128970906
1739209675.7690272;-45.120503652039325
1739209675.769033;-38.13080360867914
1739209675.7690387;-38.13080360867914
1739209675.7690444;-38.13080360867914
1739209675.7690501;-45.120503652039325
1739209675.769056;-45.120503652039325
1739209675.7690618;-45.120503652039325
1739209675.7690675;-38.13080360867914
1739209675.7690732;-38.13080360867914
1739209675.769079;-38.13080360867914
1739209675.7690847;-45.120503652039325
1739209675.7690904;-33.981070128970906
1739209675.7690961;-38.13080360867914
1739209675.7691019;-45.120503652039325
1739209675.7691076;-45.120503652039325
1739209675.7691133;-38.13080360867914
1739209675.769119;-45.120503652039325
1739209675.7691247;-45.120503652039325
1739209675.7691305;-38.13080360867914
1739209675.7691362;-31.141103565318915
1739209675.769142;-38.13080360867914
1739209675.7691476;-38.13080360867914
1739209675.7691534;-45.120503652039325
1739209675.769159;-38.13080360867914
1739209675.7691648;-45.120503652039325
1739209675.7691705;-38.13080360867914
1739209675.7691762;-38.13080360867914
1739209675.769182;-31.141103565318915
1739209675.7691877;-33.981070128970906
1739209675.7691934;-45.120503652039325
1739209675.7691994;-38.13080360867914
1739209675.769205;-38.13080360867914
1739209675.7692108;-45.120503652039325
1739209675.7692165;-38.13080360867914
1739209675.7692223;-38.13080360867914
1739209675.769228;-31.14110356531892
1739209675.7692337;-38.13080360867914
1739209675.7692394;-38.13080360867914
1739209675.7692451;-38.13080360867914
1739209675.7692509;-38.13080360867914
1739209675.7692566;-38.13080360867914
1739209675.7692623;-38.13080360867914
1739209675.769268;-45.120503652039325
1739209675.7692738;-28.992665084841942
1739209675.7692795;-33.981070128970906
1739209675.7692852;-45.120503652039325
1739209675.769291;-35.57807855764607
1739209675.7692966;-35.57807855764607
1739209675.7693024;-38.13080360867914
1739209675.769308;-33.981070128970906
1739209675.7693138;-30.49652367304973
1739209675.7693195;-38.13080360867914
1739209675.7693253;-45.120503652039325
1739209675.769331;-45.120503652039325
1739209675.7693367;-45.120503652039325
1739209675.7693427;-38.13080360867914
1739209675.7693484;-45.120503652039325
1739209675.769354;-45.120503652039325
1739209675.7693598;-32.816014438256545
1739209675.7693655;-45.120503652039325
1739209675.7693713;-38.13080360867914
1739209675.769377;-33.981070128970906
1739209675.7693827;-32.816014438256545
1739209675.7693884;-45.120503652039325
1739209675.7693942;-45.120503652039325
1739209675.7694;-33.981070128970906
1739209675.7694056;-45.120503652039325
1739209675.7694113;-38.13080360867914
1739209675.769417;-32.816014438256545
1739209675.7694228;-38.13080360867914
1739209675.7694285;-45.120503652039325
1739209675.7694342;-33.981070128970906
1739209675.76944;-38.13080360867914
1739209675.7694457;-45.120503652039325
1739209675.7694514;-38.13080360867914
1739209675.769457;-45.120503652039325
1739209675.7694628;-38.13080360867914
1739209675.7694685;-33.981070128970906
1739209675.7694743;-45.120503652039325
1739209675.76948;-45.120503652039325
1739209675.769486;-38.13080360867914
1739209675.7694917;-45.120503652039325
1739209675.7694974;-45.120503652039325
1739209675.769503;-33.981070128970906
1739209675.7695088;-31.141103565318915
1739209675.7695146;-45.120503652039325
1739209675.7695203;-38.13080360867914
1739209675.769526;-33.981070128970906
1739209675.7695317;-38.13080360867914
1739209675.7695374;-38.13080360867914
1739209675.7695432;-45.120503652039325
1739209675.769549;-45.120503652039325
1739209675.7695546;-45.120503652039325
1739209675.7695603;-45.120503652039325
1739209675.769566;-45.120503652039325
1739209675.7695718;-45.120503652039325
1739209675.7695775;-38.13080360867914
1739209675.7695832;-38.13080360867914
1739209675.769589;-38.13080360867914
1739209675.7695947;-35.57807855764607
1739209675.7696004;-35.57807855764607
1739209675.769606;-38.13080360867914
1739209675.7696118;-45.120503652039325
1739209675.7696176;-38.13080360867914
1739209675.7696233;-45.120503652039325
1739209675.7696292;-38.13080360867914
1739209675.769635;-45.120503652039325
1739209675.7696407;-38.13080360867914
1739209675.7696464;-32.816014438256545
1739209675.7696521;-38.13080360867914
1739209675.7696579;-45.120503652039325
1739209675.7696636;-38.13080360867914
1739209675.7696693;-38.13080360867914
1739209675.769675;-45.120503652039325
1739209675.7696807;-45.120503652039325
1739209675.7696865;-45.120503652039325
1739209675.7696922;-45.120503652039325
1739209675.769698;-33.981070128970906
1739209675.7697036;-45.120503652039325
1739209675.7697093;-45.120503652039325
1739209675.769715;-33.981070128970906
1739209675.7697208;-33.981070128970906
1739209675.7697265;-45.120503652039325
1739209675.7697322;-45.120503652039325
1739209675.769738;-32.816014438256545
1739209675.7697437;-45.120503652039325
1739209675.7697494;-45.120503652039325
1739209675.7697551;-38.13080360867914
1739209675.7697608;-32.816014438256545
1739209675.7697666;-45.120503652039325
1739209675.7697725;-45.120503652039325
1739209675.7697783;-38.13080360867914
1739209675.769784;-45.120503652039325
1739209675.7697897;-45.120503652039325
1739209675.7697954;-45.120503652039325
1739209675.7698011;-45.120503652039325
1739209675.7698069;-33.981070128970906
1739209675.7698126;-33.981070128970906
1739209675.7698183;-45.120503652039325
1739209675.769824;-38.13080360867914
1739209675.7698298;-35.57807855764607
1739209675.7698355;-38.13080360867914
1739209675.7698412;-45.120503652039325
1739209675.769847;-38.13080360867914
1739209675.7698526;-38.13080360867914
1739209675.7698584;-33.981070128970906
1739209675.769864;-45.120503652039325
1739209675.7698698;-45.120503652039325
1739209675.7698755;-45.120503652039325
1739209675.7698812;-45.120503652039325
1739209675.769887;-45.120503652039325
1739209675.7698927;-38.13080360867914
1739209675.7698984;-35.57807855764607
1739209675.7699041;-45.120503652039325
1739209675.7699099;-45.120503652039325
1739209675.7699158;-45.120503652039325
1739209675.7699215;-33.981070128970906
1739209675.7699273;-33.981070128970906
1739209675.769933;-45.120503652039325
1739209675.7699387;-45.120503652039325
1739209675.7699444;-45.120503652039325
1739209675.7699502;-33.981070128970906
1739209675.7699559;-45.120503652039325
1739209675.7699616;-38.13080360867914
1739209675.7699673;-38.13080360867914
1739209675.769973;-38.13080360867914
1739209675.7699788;-45.120503652039325
1739209675.7699845;-45.120503652039325
1739209675.7699902;-32.816014438256545
1739209675.769996;-33.981070128970906
1739209675.7700016;-45.120503652039325
1739209675.7700074;-33.981070128970906
1739209675.770013;-35.57807855764607
1739209675.7700188;-33.981070128970906
1739209675.7700245;-45.120503652039325
1739209675.7700303;-45.120503652039325
1739209675.770036;-38.13080360867914
1739209675.7700417;-33.981070128970906
1739209675.7700474;-45.120503652039325
1739209675.7700531;-38.13080360867914
1739209675.770059;-45.120503652039325
1739209675.7700648;-38.13080360867914
1739209675.7700706;-38.13080360867914
1739209675.7700763;-38.13080360867914
1739209675.770082;-38.13080360867914
1739209675.7700877;-45.120503652039325
1739209675.7700934;-45.120503652039325
1739209675.7700992;-38.13080360867914
1739209675.770105;-45.120503652039325
1739209675.7701106;-38.13080360867914
1739209675.7701163;-35.57807855764607
1739209675.770122;-38.13080360867914
1739209675.7701278;-38.13080360867914
1739209675.7701335;-33.981070128970906
1739209675.7701392;-45.120503652039325
1739209675.770145;-45.120503652039325
1739209675.7701507;-45.120503652039325
1739209675.7701564;-31.141103565318915
1739209675.770162;-38.13080360867914
1739209675.7701678;-38.13080360867914
1739209675.7701735;-45.120503652039325
1739209675.7701793;-38.13080360867914
1739209675.770185;-35.57807855764607
1739209675.7701907;-35.57807855764607
1739209675.7701964;-45.120503652039325
1739209675.7702024;-30.49652367304973
1739209675.7702081;-35.57807855764607
1739209675.7702138;-33.981070128970906
1739209675.7702196;-45.120503652039325
1739209675.7702253;-33.981070128970906
1739209675.770231;-35.57807855764607
1739209675.7702367;-45.120503652039325
1739209675.7702425;-45.120503652039325
1739209675.7702482;-45.120503652039325
1739209675.770254;-45.120503652039325
1739209675.7702596;-38.13080360867914
1739209675.7702653;-45.120503652039325
1739209675.770271;-35.57807855764607
1739209675.7702768;-38.13080360867914
1739209675.7702825;-45.120503652039325
1739209675.7702882;-33.981070128970906
1739209675.770294;-38.13080360867914
1739209675.7702997;-45.120503652039325
1739209675.7703054;-45.120503652039325
1739209675.770311;-45.120503652039325
1739209675.7703168;-45.120503652039325
1739209675.7703226;-38.13080360867914
1739209675.7703283;-38.13080360867914
1739209675.770334;-38.13080360867914
1739209675.7703397;-28.992665084841942
1739209675.7703457;-33.981070128970906
1739209675.7703514;-38.13080360867914
1739209675.7703571;-33.981070128970906
1739209675.7703629;-38.13080360867914
1739209675.7703686;-45.120503652039325
1739209675.7703743;-45.120503652039325
1739209675.77038;-35.57807855764607
1739209675.7703857;-33.981070128970906
1739209675.7703915;-45.120503652039325
1739209675.7703972;-38.13080360867914
1739209675.770403;-35.57807855764607
1739209675.7704086;-38.13080360867914
1739209675.7704144;-45.120503652039325
1739209675.77042;-38.13080360867914
1739209675.7704258;-35.57807855764607
1739209675.7704315;-38.13080360867914
1739209675.7704372;-45.120503652039325
1739209675.770443;-45.120503652039325
1739209675.7704487;-38.13080360867914
1739209675.7704544;-38.13080360867914
1739209675.7704601;-45.120503652039325
1739209675.7704659;-38.13080360867914
1739209675.7704716;-33.981070128970906
1739209675.7704773;-33.981070128970906
1739209675.770483;-45.120503652039325
1739209675.770489;-38.13080360867914
1739209675.7704947;-38.13080360867914
1739209675.7705004;-45.120503652039325
1739209675.7705061;-38.13080360867914
1739209675.7705119;-33.981070128970906
1739209675.7705176;-33.981070128970906
1739209675.7705233;-45.120503652039325
1739209675.770529;-38.13080360867914
1739209675.7705348;-33.981070128970906
1739209675.7705405;-38.13080360867914
1739209675.7705462;-45.120503652039325
1739209675.770552;-38.13080360867914
1739209675.7705576;-45.120503652039325
1739209675.7705634;-38.13080360867914
1739209675.770569;-32.816014438256545
1739209675.7705748;-33.981070128970906
1739209675.7705805;-38.13080360867914
1739209675.7705863;-38.13080360867914
1739209675.770592;-38.13080360867914
1739209675.7705977;-45.120503652039325
1739209675.7706034;-45.120503652039325
1739209675.7706091;-38.13080360867914
1739209675.7706149;-45.120503652039325
1739209675.7706206;-45.120503652039325
1739209675.7706263;-38.13080360867914
1739209675.7706323;-38.13080360867914
1739209675.770638;-45.120503652039325
1739209675.7706437;-38.13080360867914
1739209675.7706494;-33.981070128970906
1739209675.7706552;-38.13080360867914
1739209675.7706609;-38.13080360867914
1739209675.7706666;-38.13080360867914
1739209675.7706723;-45.120503652039325
1739209675.770678;-38.13080360867914
1739209675.7706838;-38.13080360867914
1739209675.7706895;-45.120503652039325
1739209675.7706952;-45.120503652039325
1739209675.770701;-35.57807855764607
1739209675.7707067;-35.57807855764607
1739209675.7707124;-45.120503652039325
1739209675.770718;-45.120503652039325
1739209675.7707238;-45.120503652039325
1739209675.7707295;-45.120503652039325
1739209675.7707353;-45.120503652039325
1739209675.770741;-45.120503652039325
1739209675.7707467;-35.57807855764607
1739209675.7707524;-35.57807855764607
1739209675.7707582;-38.13080360867914
1739209675.7707639;-33.981070128970906
1739209675.7707696;-38.13080360867914
1739209675.7707756;-45.120503652039325
1739209675.7707813;-45.120503652039325
1739209675.770787;-38.13080360867914
1739209675.7707927;-38.13080360867914
1739209675.7707984;-38.13080360867914
1739209675.7708042;-38.13080360867914
1739209675.77081;-45.120503652039325
1739209675.7708156;-35.57807855764607
1739209675.7708213;-45.120503652039325
1739209675.770827;-38.13080360867914
1739209675.7708328;-45.120503652039325
1739209675.7708385;-38.13080360867914
1739209675.7708442;-45.120503652039325
1739209675.77085;-33.981070128970906
1739209675.7708557;-33.981070128970906
1739209675.7708614;-45.120503652039325
1739209675.770867;-38.13080360867914
1739209675.7708728;-45.120503652039325
1739209675.7708786;-45.120503652039325
1739209675.7708843;-38.13080360867914
1739209675.77089;-38.13080360867914
1739209675.7708957;-45.120503652039325
1739209675.7709014;-45.120503652039325
1739209675.7709072;-33.981070128970906
1739209675.770913;-33.981070128970906
1739209675.7709188;-38.13080360867914
1739209675.7709246;-38.13080360867914
1739209675.7709303;-35.57807855764607
1739209675.770936;-45.120503652039325
1739209675.7709417;-38.13080360867914
1739209675.7709475;-38.13080360867914
1739209675.7709532;-45.120503652039325
1739209675.770959;-38.13080360867914
1739209675.7709646;-38.13080360867914
1739209675.7709703;-35.57807855764607
1739209675.770976;-35.57807855764607
1739209675.7709818;-38.13080360867914
1739209675.7709875;-38.13080360867914
1739209675.77099;-38.13080360867914
1739209675.7709923;-32.816014438256545
1739209675.7709947;-38.13080360867914
1739209675.770997;-45.120503652039325
1739209675.7709994;-45.120503652039325
1739209675.7710018;-35.57807855764607
1739209675.7710042;-38.13080360867914
1739209675.7710068;-45.120503652039325
1739209675.7710092;-38.13080360867914
1739209675.7710116;-35.57807855764607
1739209675.771014;-45.120503652039325
1739209675.7710164;-45.120503652039325
1739209675.7710187;-38.13080360867914
1739209675.7710211;-35.57807855764607
1739209675.7710235;-45.120503652039325
1739209675.771026;-38.13080360867914
1739209675.7710283;-28.992665084841942
1739209675.7710307;-35.57807855764607
1739209675.771033;-45.120503652039325
1739209675.7710354;-45.120503652039325
1739209675.7710378;-38.13080360867914
1739209675.7710402;-35.57807855764607
1739209675.7710426;-33.981070128970906
1739209675.7710452;-45.120503652039325
1739209675.7710476;-26.991370085610747
1739209675.77105;-35.57807855764607
1739209675.7710524;-38.13080360867914
1739209675.7710547;-45.120503652039325
1739209675.7710571;-38.13080360867914
1739209675.7710595;-38.13080360867914
1739209675.771062;-38.13080360867914
1739209675.7710643;-38.13080360867914
1739209675.7710667;-28.992665084841942
1739209675.771069;-38.13080360867914
1739209675.7710714;-45.120503652039325
1739209675.7710738;-45.120503652039325
1739209675.7710762;-38.13080360867914
1739209675.7710786;-35.57807855764607
1739209675.7710812;-35.57807855764607
1739209675.7710836;-45.120503652039325
1739209675.771086;-38.13080360867914
1739209675.7710884;-38.13080360867914
1739209675.7710907;-45.120503652039325
1739209675.7710931;-45.120503652039325
1739209675.7710955;-45.120503652039325
1739209675.771098;-38.13080360867914
1739209675.7711003;-38.13080360867914
1739209675.7711027;-35.57807855764607
1739209675.771105;-38.13080360867914
1739209675.7711074;-38.13080360867914
1739209675.7711098;-33.981070128970906
1739209675.7711122;-38.13080360867914
1739209675.7711146;-45.120503652039325
1739209675.771117;-45.120503652039325
1739209675.7711196;-45.120503652039325
1739209675.771122;-35.57807855764607
1739209675.7711244;-31.141103565318915
1739209675.7711267;-38.13080360867914
1739209675.7711291;-38.13080360867914
1739209675.7711315;-35.57807855764607
1739209675.771134;-38.13080360867914
1739209675.7711363;-38.13080360867914
1739209675.7711387;-38.13080360867914
1739209675.771141;-32.816014438256545
1739209675.7711434;-31.141103565318915
1739209675.7711458;-45.120503652039325
1739209675.7711482;-45.120503652039325
1739209675.7711506;-31.141103565318893
1739209675.771153;-38.13080360867914
1739209675.7711556;-45.120503652039325
1739209675.771158;-45.120503652039325
1739209675.7711604;-35.57807855764607
1739209675.7711627;-30.49652367304973
1739209675.7711651;-38.13080360867914
1739209675.7711675;-38.13080360867914
1739209675.77117;-45.120503652039325
1739209675.7711723;-38.13080360867914
1739209675.7711747;-32.816014438256545
1739209675.771177;-45.120503652039325
1739209675.7711794;-45.120503652039325
1739209675.7711818;-45.120503652039325
1739209675.7711842;-45.120503652039325
1739209675.7711866;-38.13080360867914
1739209675.771189;-45.120503652039325
1739209675.7711914;-45.120503652039325
1739209675.771194;-35.57807855764607
1739209675.7711964;-33.981070128970906
1739209675.7711987;-32.816014438256545
1739209675.7712011;-32.816014438256545
1739209675.7712035;-38.13080360867914
1739209675.771206;-38.13080360867914
1739209675.7712083;-45.120503652039325
1739209675.7712107;-45.120503652039325
1739209675.771213;-45.120503652039325
1739209675.7712154;-45.120503652039325
1739209675.7712178;-45.120503652039325
1739209675.7712202;-45.120503652039325
1739209675.7712226;-38.13080360867914
1739209675.771225;-38.13080360867914
1739209675.7712274;-45.120503652039325
1739209675.77123;-45.120503652039325
1739209675.7712324;-38.13080360867914
1739209675.7712348;-45.120503652039325
1739209675.7712371;-45.120503652039325
1739209675.7712395;-38.13080360867914
1739209675.771242;-38.13080360867914
1739209675.7712443;-38.13080360867914
1739209675.7712467;-38.13080360867914
1739209675.771249;-38.13080360867914
1739209675.7712514;-45.120503652039325
1739209675.7712538;-38.13080360867914
1739209675.7712562;-38.13080360867914
1739209675.7712586;-38.13080360867914
1739209675.771261;-45.120503652039325
1739209675.7712634;-45.120503652039325
1739209675.7712657;-45.120503652039325
1739209675.7712684;-38.13080360867914
1739209675.7712708;-38.13080360867914
1739209675.7712731;-38.13080360867914
1739209675.7712755;-38.13080360867914
1739209675.771278;-45.120503652039325
1739209675.7712803;-32.816014438256545
1739209675.7712827;-45.120503652039325
1739209675.771285;-45.120503652039325
1739209675.7712874;-45.120503652039325
1739209675.7712898;-33.981070128970906
1739209675.7712922;-38.13080360867914
1739209675.7712946;-38.13080360867914
1739209675.771297;-38.13080360867914
1739209675.7712994;-45.120503652039325
1739209675.7713017;-45.120503652039325
1739209675.7713044;-45.120503652039325
1739209675.7713068;-45.120503652039325
1739209675.7713091;-45.120503652039325
1739209675.7713115;-45.120503652039325
1739209675.771314;-35.57807855764607
1739209675.7713163;-38.13080360867914
1739209675.7713187;-35.57807855764607
1739209675.771321;-38.13080360867914
1739209675.7713234;-45.120503652039325
1739209675.7713258;-38.13080360867914
1739209675.7713282;-35.57807855764607
1739209675.7713306;-45.120503652039325
1739209675.771333;-38.13080360867914
1739209675.7713354;-38.13080360867914
1739209675.7713377;-38.13080360867914
1739209675.7713401;-35.57807855764607
1739209675.7713428;-38.13080360867914
1739209675.7713451;-35.57807855764607
1739209675.7713475;-45.120503652039325
1739209675.77135;-38.13080360867914
1739209675.7713523;-38.13080360867914
1739209675.7713547;-45.120503652039325
1739209675.771357;-45.120503652039325
1739209675.7713594;-45.120503652039325
1739209675.7713618;-38.13080360867914
1739209675.7713642;-38.13080360867914
1739209675.7713666;-35.57807855764607
1739209675.771369;-35.57807855764607
1739209675.7713714;-38.13080360867914
1739209675.7713737;-45.120503652039325
1739209675.7713761;-30.49652367304973
1739209675.7713788;-32.816014438256545
1739209675.7713811;-45.120503652039325
1739209675.7713835;-38.13080360867914
1739209675.771386;-45.120503652039325
1739209675.7713883;-38.13080360867914
1739209675.7713907;-45.120503652039325
1739209675.771393;-38.13080360867914
1739209675.7713954;-45.120503652039325
1739209675.7713978;-45.120503652039325
1739209675.7714002;-45.120503652039325
1739209675.7714026;-38.13080360867914
1739209675.771405;-45.120503652039325
1739209675.7714074;-45.120503652039325
1739209675.7714097;-38.13080360867914
1739209675.7714121;-38.13080360867914
1739209675.7714145;-33.981070128970906
1739209675.7714171;-33.981070128970906
1739209675.7714195;-45.120503652039325
1739209675.771422;-38.13080360867914
1739209675.7714243;-38.13080360867914
1739209675.7714267;-45.120503652039325
1739209675.771429;-45.120503652039325
1739209675.7714314;-45.120503652039325
1739209675.7714338;-45.120503652039325
1739209675.7714362;-45.120503652039325
1739209675.7714386;-45.120503652039325
1739209675.771441;-38.13080360867914
1739209675.7714434;-45.120503652039325
1739209675.7714458;-45.120503652039325
1739209675.7714481;-45.120503652039325
1739209675.7714505;-45.120503652039325
1739209675.7714531;-45.120503652039325
1739209675.7714555;-45.120503652039325
1739209675.771458;-38.13080360867914
1739209675.7714603;-45.120503652039325
1739209675.7714627;-38.13080360867914
1739209675.771465;-33.981070128970906
1739209675.7714674;-32.816014438256545
1739209675.7714698;-45.120503652039325
1739209675.7714722;-38.13080360867914
1739209675.7714746;-31.141103565318915
1739209675.771477;-38.13080360867914
1739209675.7714794;-38.13080360867914
1739209675.7714818;-45.120503652039325
1739209675.7714841;-38.13080360867914
1739209675.7714865;-38.13080360867914
1739209675.771489;-35.57807855764607
1739209675.7714915;-38.13080360867914
1739209675.771494;-28.218542851754165
1739209675.7714963;-38.13080360867914
1739209675.7714987;-45.120503652039325
1739209675.771501;-45.120503652039325
1739209675.7715034;-45.120503652039325
1739209675.7715058;-38.13080360867914
1739209675.7715082;-38.13080360867914
1739209675.7715106;-38.13080360867914
1739209675.771513;-31.141103565318915
1739209675.7715154;-45.120503652039325
1739209675.7715178;-45.120503652039325
1739209675.7715201;-45.120503652039325
1739209675.7715225;-35.57807855764607
1739209675.771525;-38.13080360867914
1739209675.7715275;-45.120503652039325
1739209675.77153;-38.13080360867914
1739209675.7715323;-33.981070128970906
1739209675.7715347;-33.981070128970906
1739209675.771537;-38.13080360867914
1739209675.7715394;-38.13080360867914
1739209675.7715418;-45.120503652039325
1739209675.7715442;-45.120503652039325
1739209675.7715466;-38.13080360867914
1739209675.771549;-45.120503652039325
1739209675.7715514;-38.13080360867914
1739209675.7715538;-38.13080360867914
1739209675.7715561;-38.13080360867914
1739209675.7715585;-35.57807855764607
1739209675.771561;-31.141103565318915
1739209675.7715633;-38.13080360867914
1739209675.771566;-45.120503652039325
1739209675.7715683;-45.120503652039325
1739209675.7715707;-45.120503652039325
1739209675.771573;-38.13080360867914
1739209675.7715755;-38.13080360867914
1739209675.7715778;-35.57807855764607
1739209675.7715802;-33.981070128970906
1739209675.7715826;-45.120503652039325
1739209675.771585;-45.120503652039325
1739209675.7715874;-45.120503652039325
1739209675.7715898;-38.13080360867914
1739209675.7715921;-45.120503652039325
1739209675.7715945;-45.120503652039325
1739209675.771597;-45.120503652039325
1739209675.7715993;-45.120503652039325
1739209675.7716017;-45.120503652039325
1739209675.7716043;-38.13080360867914
1739209675.7716067;-45.120503652039325
1739209675.771609;-33.981070128970906
1739209675.7716115;-45.120503652039325
1739209675.7716138;-38.13080360867914
1739209675.7716162;-45.120503652039325
1739209675.7716186;-38.13080360867914
1739209675.771621;-38.13080360867914
1739209675.7716234;-38.13080360867914
1739209675.7716258;-35.57807855764607
1739209675.7716281;-38.13080360867914
1739209675.7716305;-45.120503652039325
1739209675.771633;-38.13080360867914
1739209675.7716353;-38.13080360867914
1739209675.7716377;-45.120503652039325
1739209675.7716403;-45.120503652039325
1739209675.7716427;-38.13080360867914
1739209675.771645;-35.57807855764607
1739209675.7716475;-38.13080360867914
1739209675.7716498;-45.120503652039325
1739209675.7716522;-38.13080360867914
1739209675.7716546;-35.57807855764607
1739209675.771657;-38.13080360867914
1739209675.7716594;-45.120503652039325
1739209675.7716618;-45.120503652039325
1739209675.7716641;-45.120503652039325
1739209675.7716665;-45.120503652039325
1739209675.771669;-35.57807855764607
1739209675.7716713;-38.13080360867914
1739209675.7716737;-35.57807855764607
1739209675.771676;-33.981070128970906
1739209675.7716787;-33.981070128970906
1739209675.771681;-38.13080360867914
1739209675.7716835;-38.13080360867914
1739209675.7716858;-45.120503652039325
1739209675.7716882;-45.120503652039325
1739209675.7716906;-45.120503652039325
1739209675.771693;-32.816014438256545
1739209675.7716954;-38.13080360867914
1739209675.7716978;-45.120503652039325
1739209675.7717001;-45.120503652039325
1739209675.7717025;-35.57807855764607
1739209675.771705;-35.57807855764607
1739209675.7717073;-32.816014438256545
1739209675.7717097;-45.120503652039325
1739209675.771712;-38.13080360867914
1739209675.7717147;-38.13080360867914
1739209675.771717;-35.57807855764607
1739209675.7717195;-45.120503652039325
1739209675.7717218;-38.13080360867914
1739209675.7717242;-38.13080360867914
1739209675.7717266;-45.120503652039325
1739209675.771729;-45.120503652039325
1739209675.7717314;-45.120503652039325
1739209675.7717338;-45.120503652039325
1739209675.7717361;-45.120503652039325
1739209675.7717385;-45.120503652039325
1739209675.771741;-45.120503652039325
1739209675.7717433;-45.120503652039325
1739209675.7717457;-45.120503652039325
1739209675.771748;-45.120503652039325
1739209675.7717505;-35.57807855764607
1739209675.771753;-35.57807855764607
1739209675.7717555;-38.13080360867914
1739209675.7717578;-45.120503652039325
1739209675.7717602;-45.120503652039325
1739209675.7717626;-38.13080360867914
1739209675.771765;-26.991370085610736
1739209675.7717674;-33.981070128970906
1739209675.7717698;-45.120503652039325
1739209675.7717721;-38.13080360867914
1739209675.7717745;-38.13080360867914
1739209675.771777;-33.981070128970906
1739209675.7717793;-38.13080360867914
1739209675.7717817;-38.13080360867914
1739209675.771784;-38.13080360867914
1739209675.7717865;-45.120503652039325
1739209675.771789;-45.120503652039325
1739209675.7717915;-45.120503652039325
1739209675.7717938;-45.120503652039325
1739209675.7717962;-38.13080360867914
1739209675.7717986;-45.120503652039325
1739209675.771801;-38.13080360867914
1739209675.7718034;-29.438486411369333
1739209675.7718058;-38.13080360867914
1739209675.7718081;-45.120503652039325
1739209675.7718105;-45.120503652039325
1739209675.771813;-33.981070128970906
1739209675.7718153;-38.13080360867914
1739209675.7718177;-38.13080360867914
1739209675.77182;-38.13080360867914
1739209675.7718225;-32.816014438256545
1739209675.7718248;-38.13080360867914
1739209675.7718275;-45.120503652039325
1739209675.7718298;-45.120503652039325
1739209675.7718322;-38.13080360867914
1739209675.7718346;-45.120503652039325
1739209675.771837;-45.120503652039325
1739209675.7718394;-33.981070128970906
1739209675.7718418;-45.120503652039325
1739209675.7718441;-45.120503652039325
1739209675.7718465;-38.13080360867914
1739209675.771849;-38.13080360867914
1739209675.7718513;-45.120503652039325
1739209675.7718537;-38.13080360867914
1739209675.771856;-45.120503652039325
1739209675.7718585;-45.120503652039325
1739209675.7718608;-30.49652367304973
1739209675.7718635;-30.49652367304973
1739209675.7718658;-45.120503652039325
1739209675.7718682;-32.816014438256545
1739209675.7718706;-35.57807855764607
1739209675.771873;-38.13080360867914
1739209675.7718754;-45.120503652039325
1739209675.7718778;-45.120503652039325
1739209675.7718801;-45.120503652039325
1739209675.7718825;-38.13080360867914
1739209675.771885;-38.13080360867914
1739209675.7718873;-38.13080360867914
1739209675.7718897;-38.13080360867914
1739209675.771892;-45.120503652039325
1739209675.7718945;-38.13080360867914
1739209675.7718968;-38.13080360867914
1739209675.7718992;-32.816014438256545
1739209675.7719018;-31.141103565318915
1739209675.7719042;-45.120503652039325
1739209675.7719066;-45.120503652039325
1739209675.771909;-35.57807855764607
1739209675.7719114;-45.120503652039325
1739209675.7719138;-45.120503652039325
1739209675.7719162;-38.13080360867914
1739209675.7719185;-38.13080360867914
1739209675.771921;-35.57807855764607
1739209675.7719233;-38.13080360867914
1739209675.7719257;-45.120503652039325
1739209675.771928;-38.13080360867914
1739209675.7719305;-38.13080360867914
1739209675.7719328;-45.120503652039325
1739209675.7719352;-38.13080360867914
1739209675.7719378;-38.13080360867914
1739209675.7719402;-45.120503652039325
1739209675.7719426;-35.57807855764607
1739209675.771945;-45.120503652039325
1739209675.7719474;-45.120503652039325
1739209675.7719498;-45.120503652039325
1739209675.7719522;-45.120503652039325
1739209675.7719545;-38.13080360867914
1739209675.771957;-38.13080360867914
1739209675.7719593;-33.981070128970906
1739209675.7719617;-35.57807855764607
1739209675.771964;-38.13080360867914
1739209675.7719665;-38.13080360867914
1739209675.7719688;-32.816014438256545
1739209675.7719712;-33.981070128970906
1739209675.7719736;-45.120503652039325
1739209675.7719762;-45.120503652039325
1739209675.7719786;-45.120503652039325
1739209675.771981;-45.120503652039325
1739209675.7719834;-38.13080360867914
1739209675.7719858;-38.13080360867914
1739209675.7719882;-38.13080360867914
1739209675.7719905;-38.13080360867914
1739209675.771993;-38.13080360867914
1739209675.7719953;-38.13080360867914
1739209675.7719977;-38.13080360867914
1739209675.772;-45.120503652039325
1739209675.7720025;-45.120503652039325
1739209675.7720048;-38.13080360867914
1739209675.7720072;-45.120503652039325
1739209675.7720096;-45.120503652039325
1739209675.7720122;-31.141103565318915
1739209675.7720146;-32.816014438256545
1739209675.772017;-33.981070128970906
1739209675.7720194;-33.981070128970906
1739209675.7720218;-45.120503652039325
1739209675.7720242;-45.120503652039325
