CAN Message; 0x150:060063a2d98d0c49
1739209792.3833296;-35.57807855764607
1739209792.3833299;-35.57807855764607
1739209792.3833303;-45.120503652039325
1739209792.3833306;-38.13080360867914
1739209792.383331;-45.120503652039325
1739209792.3833315;-28.992665084841942
1739209792.3833318;-38.13080360867914
1739209792.3833323;-38.13080360867914
1739209792.3833325;-45.120503652039325
1739209792.383333;-38.13080360867914
1739209792.3833332;-38.13080360867914
1739209792.3833337;-45.120503652039325
1739209792.383334;-45.120503652039325
1739209792.3833344;-32.816014438256545
1739209792.3833346;-33.981070128970906
1739209792.383335;-38.13080360867914
1739209792.3833356;-45.120503652039325
1739209792.3833358;-38.13080360867914
1739209792.3833363;-45.120503652039325
1739209792.3833365;-45.120503652039325
1739209792.383337;-45.120503652039325
1739209792.3833373;-33.981070128970906
1739209792.3833377;-33.981070128970906
1739209792.383338;-38.13080360867914
1739209792.3833385;-38.13080360867914
1739209792.383339;-38.13080360867914
1739209792.3833392;-45.120503652039325
1739209792.3833396;-38.13080360867914
1739209792.38334;-45.120503652039325
1739209792.3833404;-38.13080360867914
1739209792.3833406;-38.13080360867914
1739209792.383341;-38.13080360867914
1739209792.3833413;-45.120503652039325
1739209792.3833418;-38.13080360867914
1739209792.383342;-35.57807855764607
1739209792.3833425;-45.120503652039325
1739209792.383343;-38.13080360867914
1739209792.3833432;-33.981070128970906
1739209792.3833437;-38.13080360867914
1739209792.383344;-45.120503652039325
1739209792.3833444;-38.13080360867914
1739209792.3833447;-38.13080360867914
1739209792.3833451;-45.120503652039325
1739209792.3833454;-38.13080360867914
1739209792.3833458;-38.13080360867914
1739209792.3833463;-32.816014438256545
1739209792.3833466;-33.981070128970906
1739209792.383347;-38.13080360867914
1739209792.3833473;-45.120503652039325
1739209792.3833477;-31.141103565318915
1739209792.383348;-38.13080360867914
1739209792.3833485;-38.13080360867914
1739209792.3833487;-38.13080360867914
1739209792.3833492;-31.141103565318915
1739209792.3833494;-33.981070128970906
1739209792.38335;-38.13080360867914
1739209792.3833504;-38.13080360867914
1739209792.3833506;-38.13080360867914
1739209792.383351;-45.120503652039325
1739209792.3833513;-38.13080360867914
1739209792.3833518;-33.981070128970906
1739209792.383352;-38.13080360867914
1739209792.3833525;-38.13080360867914
1739209792.3833528;-35.57807855764607
1739209792.3833532;-38.13080360867914
1739209792.3833535;-38.13080360867914
1739209792.383354;-45.120503652039325
1739209792.3833544;-45.120503652039325
1739209792.3833547;-45.120503652039325
1739209792.3833551;-38.13080360867914
1739209792.3833554;-38.13080360867914
1739209792.3833559;-45.120503652039325
1739209792.383356;-45.120503652039325
1739209792.3833566;-45.120503652039325
1739209792.3833568;-38.13080360867914
1739209792.3833573;-38.13080360867914
1739209792.3833578;-45.120503652039325
1739209792.383358;-38.13080360867914
1739209792.3833585;-35.57807855764607
1739209792.3833587;-38.13080360867914
1739209792.3833592;-45.120503652039325
1739209792.3833594;-38.13080360867914
1739209792.38336;-38.13080360867914
1739209792.3833601;-38.13080360867914
1739209792.3833606;-45.120503652039325
1739209792.3833609;-45.120503652039325
1739209792.3833613;-38.13080360867914
1739209792.3833618;-38.13080360867914
1739209792.383362;-32.816014438256545
1739209792.3833625;-38.13080360867914
1739209792.3833628;-32.816014438256545
1739209792.3833632;-35.57807855764607
1739209792.3833635;-38.13080360867914
1739209792.383364;-32.816014438256545
1739209792.3833642;-38.13080360867914
1739209792.3833647;-45.120503652039325
1739209792.3833652;-38.13080360867914
1739209792.3833654;-38.13080360867914
1739209792.3833659;-45.120503652039325
1739209792.383366;-45.120503652039325
1739209792.3833666;-35.57807855764607
1739209792.3833668;-45.120503652039325
1739209792.3833673;-45.120503652039325
1739209792.3833675;-45.120503652039325
1739209792.383368;-35.57807855764607
1739209792.3833683;-33.981070128970906
1739209792.3833687;-35.57807855764607
1739209792.3833692;-38.13080360867914
1739209792.3833694;-38.13080360867914
1739209792.38337;-38.13080360867914
1739209792.3833702;-45.120503652039325
1739209792.3833706;-38.13080360867914
1739209792.3833709;-38.13080360867914
1739209792.3833714;-45.120503652039325
1739209792.3833716;-45.120503652039325
1739209792.383372;-38.13080360867914
1739209792.3833723;-38.13080360867914
1739209792.3833728;-45.120503652039325
1739209792.3833733;-35.57807855764607
1739209792.3833735;-26.487275050834715
1739209792.383374;-27.267205301931607
1739209792.3833742;-27.267205301931607
1739209792.3833747;-45.120503652039325
1739209792.383375;-33.981070128970906
1739209792.3833754;-45.120503652039325
1739209792.3833756;-45.120503652039325
1739209792.3833761;-38.13080360867914
1739209792.3833766;-31.141103565318893
1739209792.3833768;-45.120503652039325
1739209792.3833773;-45.120503652039325
1739209792.3833776;-33.981070128970906
1739209792.383378;-22.002965041481744
1739209792.3833783;-23.50682362968953
1739209792.3833787;-28.992665084841967
1739209792.383379;-25.62660358559016
1739209792.3833795;-27.877744956031417
1739209792.3833797;-38.13080360867914
1739209792.3833802;-31.141103565318915
1739209792.3833807;-31.141103565318915
1739209792.383381;-45.120503652039325
1739209792.3833814;-33.981070128970906
1739209792.3833816;-31.141103565318915
1739209792.383382;-30.49652367304973
1739209792.3833823;-27.877744956031417
1739209792.3833828;-20.277505258571434
1739209792.383383;-22.44878636800916
1739209792.3833835;-33.981070128970906
1739209792.3833838;-30.49652367304973
1739209792.3833842;-45.120503652039325
1739209792.3833847;-28.992665084841942
1739209792.383385;-29.438486411369333
1739209792.3833854;-45.120503652039325
1739209792.3833857;-33.981070128970906
1739209792.3833861;-31.141103565318915
1739209792.3833864;-45.120503652039325
1739209792.3833869;-33.981070128970906
1739209792.383387;-24.589719217205094
1739209792.3833876;-20.888044912671212
1739209792.383388;-32.816014438256545
1739209792.3833883;-38.13080360867914
1739209792.3833888;-38.13080360867914
1739209792.383389;-45.120503652039325
1739209792.3833895;-32.816014438256545
1739209792.3833897;-38.13080360867914
1739209792.3833902;-32.816014438256545
1739209792.3833904;-32.816014438256545
1739209792.383391;-45.120503652039325
1739209792.3833911;-27.267205301931607
1739209792.3833916;-26.487275050834725
1739209792.383392;-24.151403521958734
1739209792.3833923;-26.991370085610754
1739209792.3833928;-45.120503652039325
1739209792.383393;-33.981070128970956
1739209792.3833935;-32.816014438256545
1739209792.3833938;-32.816014438256545
1739209792.3833942;-28.992665084841967
1739209792.3833945;-30.49652367304973
1739209792.383395;-33.981070128970906
1739209792.3833954;-33.981070128970906
1739209792.3833957;-45.120503652039325
1739209792.3833961;-24.438645034577675
1739209792.3833964;-21.676580915188183
1739209792.3833969;-28.588378514285886
1739209792.383397;-28.992665084841942
1739209792.3833976;-45.120503652039325
1739209792.3833978;-33.981070128970906
1739209792.3833983;-38.13080360867914
1739209792.3833985;-38.13080360867914
1739209792.383399;-45.120503652039325
1739209792.3833995;-45.120503652039325
1739209792.3833997;-31.141103565318893
1739209792.3834002;-33.981070128970906
1739209792.3834004;-45.120503652039325
1739209792.383401;-21.598678470925666
1739209792.3834012;-21.228842808393964
1739209792.3834016;-45.120503652039325
1739209792.3834019;-28.21854285175415
1739209792.3834023;-26.487275050834715
1739209792.3834026;-38.13080360867914
1739209792.383403;-38.13080360867914
1739209792.3834035;-38.13080360867914
1739209792.3834038;-45.120503652039325
1739209792.3834043;-33.981070128970906
1739209792.3834045;-38.13080360867914
1739209792.383405;-28.58837851428586
1739209792.3834052;-21.522148828640407
1739209792.3834057;-22.84163660590255
1739209792.383406;-33.981070128970956
1739209792.3834064;-27.267205301931607
1739209792.3834069;-38.13080360867914
1739209792.383407;-31.141103565318915
1739209792.3834076;-28.992665084841942
1739209792.3834078;-45.120503652039325
1739209792.3834083;-45.120503652039325
1739209792.3834085;-35.57807855764607
1739209792.383409;-33.981070128970906
1739209792.3834093;-35.57807855764607
1739209792.3834097;-25.252786309376837
1739209792.38341;-20.633440452988484
1739209792.3834105;-28.992665084841942
1739209792.383411;-33.981070128970956
1739209792.3834112;-28.58837851428586
1739209792.3834116;-33.981070128970906
1739209792.383412;-45.120503652039325
1739209792.3834124;-45.120503652039325
1739209792.3834126;-45.120503652039325
1739209792.383413;-45.120503652039325
1739209792.3834133;-33.981070128970906
1739209792.3834138;-45.120503652039325
1739209792.383414;-45.120503652039325
1739209792.3834145;-33.981070128970906
1739209792.383415;-45.120503652039325
1739209792.3834152;-45.120503652039325
1739209792.3834157;-38.13080360867914
1739209792.383416;-38.13080360867914
1739209792.3834164;-45.120503652039325
1739209792.3834167;-33.981070128970906
1739209792.3834171;-38.13080360867914
1739209792.3834174;-45.120503652039325
1739209792.3834178;-38.13080360867914
1739209792.3834183;-38.13080360867914
1739209792.3834186;-45.120503652039325
1739209792.383419;-38.13080360867914
1739209792.3834193;-38.13080360867914
1739209792.3834198;-45.120503652039325
1739209792.38342;-33.981070128970906
1739209792.3834205;-45.120503652039325
1739209792.3834207;-38.13080360867914
1739209792.3834212;-38.13080360867914
1739209792.3834214;-38.13080360867914
1739209792.383422;-38.13080360867914
1739209792.3834224;-38.13080360867914
1739209792.3834226;-32.816014438256545
1739209792.383423;-35.57807855764607
1739209792.3834233;-45.120503652039325
1739209792.3834238;-33.981070128970906
1739209792.383424;-33.981070128970906
1739209792.3834245;-45.120503652039325
1739209792.3834248;-45.120503652039325
1739209792.3834252;-45.120503652039325
1739209792.3834257;-45.120503652039325
1739209792.383426;-38.13080360867914
1739209792.3834264;-30.49652367304973
1739209792.3834267;-45.120503652039325
1739209792.3834271;-35.57807855764607
1739209792.3834274;-45.120503652039325
1739209792.3834279;-45.120503652039325
1739209792.383428;-38.13080360867914
1739209792.3834286;-32.816014438256545
1739209792.3834288;-32.816014438256545
1739209792.3834293;-45.120503652039325
1739209792.3834298;-45.120503652039325
1739209792.38343;-45.120503652039325
1739209792.3834305;-38.13080360867914
1739209792.3834307;-45.120503652039325
1739209792.3834312;-45.120503652039325
1739209792.3834314;-38.13080360867914
1739209792.383432;-38.13080360867914
1739209792.3834321;-38.13080360867914
1739209792.3834326;-38.13080360867914
1739209792.3834329;-45.120503652039325
1739209792.3834333;-45.120503652039325
1739209792.3834338;-45.120503652039325
1739209792.383434;-38.13080360867914
1739209792.3834345;-38.13080360867914
1739209792.3834348;-45.120503652039325
1739209792.3834352;-45.120503652039325
1739209792.3834355;-45.120503652039325
1739209792.383436;-29.438486411369333
1739209792.3834362;-38.13080360867914
1739209792.3834367;-45.120503652039325
1739209792.3834372;-45.120503652039325
1739209792.3834374;-45.120503652039325
1739209792.3834379;-45.120503652039325
1739209792.383438;-45.120503652039325
1739209792.3834386;-38.13080360867914
1739209792.3834388;-45.120503652039325
1739209792.3834393;-38.13080360867914
1739209792.3834395;-38.13080360867914
1739209792.38344;-45.120503652039325
1739209792.3834403;-45.120503652039325
1739209792.3834407;-45.120503652039325
1739209792.3834412;-45.120503652039325
1739209792.3834414;-45.120503652039325
1739209792.383442;-45.120503652039325
1739209792.3834422;-45.120503652039325
1739209792.3834426;-45.120503652039325
1739209792.3834429;-45.120503652039325
1739209792.3834434;-25.826314394896354
1739209792.3834436;-28.992665084841942
1739209792.383444;-35.57807855764607
1739209792.3834443;-26.991370085610722
1739209792.3834448;-32.816014438256545
1739209792.3834453;-45.120503652039325
1739209792.3834455;-28.21854285175415
1739209792.383446;-27.877744956031414
1739209792.3834462;-33.981070128970956
1739209792.3834467;-26.487275050834715
1739209792.383447;-25.25278630937684
1739209792.3834474;-33.981070128970956
1739209792.3834476;-45.120503652039325
1739209792.3834481;-45.120503652039325
1739209792.3834486;-33.981070128970906
1739209792.3834488;-38.13080360867914
1739209792.3834493;-28.58837851428586
1739209792.3834496;-29.438486411369354
1739209792.38345;-28.992665084841942
1739209792.3834503;-27.267205301931607
1739209792.3834507;-26.487275050834715
1739209792.383451;-33.981070128970906
1739209792.3834515;-45.120503652039325
1739209792.3834517;-32.81601443825658
1739209792.3834522;-31.141103565318893
1739209792.3834527;-33.981070128970956
1739209792.383453;-25.07728991421287
1739209792.3834534;-24.746238672633048
1739209792.3834536;-35.57807855764607
1739209792.383454;-45.120503652039325
1739209792.3834543;-31.14110356531892
1739209792.3834548;-26.991370085610736
1739209792.383455;-45.120503652039325
1739209792.3834555;-27.267205301931607
1739209792.383456;-28.58837851428586
1739209792.3834562;-26.991370085610747
1739209792.3834567;-32.816014438256545
1739209792.383457;-30.49652367304976
1739209792.3834574;-25.826314394896364
1739209792.3834577;-29.438486411369333
1739209792.3834581;-38.13080360867914
1739209792.3834584;-27.8777449560314
1739209792.3834589;-31.14110356531892
1739209792.383459;-28.992665084841967
1739209792.3834596;-22.841636605902558
1739209792.3834732;-24.438645034577675
1739209792.3834867;-38.13080360867914
1739209792.3835003;-45.120503652039325
1739209792.383514;-30.49652367304976
1739209792.3835278;-30.49652367304973
1739209792.3835413;-27.8777449560314
1739209792.383555;-23.273589343863303
1739209792.3835685;-26.991370085610722
1739209792.383582;-38.13080360867914
1739209792.3835957;-45.120503652039325
1739209792.3836093;-26.991370085610722
1739209792.383623;-38.13080360867914
1739209792.3836365;-32.81601443825658
1739209792.38365;-31.14110356531892
1739209792.383664;-32.816014438256545
1739209792.3836775;-26.487275050834725
1739209792.383691;-26.487275050834715
1739209792.3837047;-23.506823629689542
1739209792.3837183;-26.991370085610722
1739209792.3837318;-30.49652367304976
1739209792.3837454;-30.49652367304973
1739209792.383759;-28.992665084841942
1739209792.3837726;-38.13080360867914
1739209792.3837862;-32.816014438256545
1739209792.3838;-32.81601443825658
1739209792.3838136;-33.981070128970906
1739209792.3838272;-33.981070128970906
1739209792.3838408;-38.13080360867914
1739209792.3838544;-35.57807855764607
1739209792.383868;-25.826314394896354
1739209792.3838816;-38.13080360867914
1739209792.3838952;-29.438486411369333
1739209792.3839087;-35.57807855764607
1739209792.3839226;-45.120503652039325
1739209792.3839362;-27.877744956031414
1739209792.3839498;-25.077289914212862
1739209792.3839633;-38.13080360867914
1739209792.383977;-27.877744956031417
1739209792.3839905;-24.15140352195872
1739209792.384004;-31.141103565318915
1739209792.3840177;-30.49652367304973
1739209792.3840313;-28.992665084841942
1739209792.384045;-28.588378514285886
1739209792.3840587;-23.506823629689542
1739209792.3840723;-24.151403521958727
1739209792.384086;-32.81601443825658
1739209792.3840995;-31.141103565318915
1739209792.384113;-30.49652367304973
1739209792.3841267;-28.218542851754165
1739209792.3841403;-33.981070128970956
1739209792.3841538;-38.13080360867914
1739209792.3841674;-31.141103565318893
1739209792.384181;-33.981070128970956
1739209792.3841949;-23.50682362968953
1739209792.3842084;-22.175841390423358
1739209792.384222;-25.826314394896364
1739209792.3842356;-28.992665084841967
1739209792.3842492;-26.991370085610722
1739209792.3842628;-33.981070128970956
1739209792.3842764;-28.58837851428586
1739209792.38429;-27.267205301931607
1739209792.3843036;-32.81601443825658
1739209792.3843174;-28.992665084841942
1739209792.384331;-22.841636605902558
1739209792.3843446;-31.14110356531892
1739209792.3843582;-45.120503652039325
1739209792.3843718;-45.120503652039325
1739209792.3843853;-38.13080360867914
1739209792.384399;-45.120503652039325
1739209792.3844125;-27.267205301931607
1739209792.384426;-35.57807855764607
1739209792.3844397;-28.992665084841942
1739209792.3844535;-28.992665084841942
1739209792.3844671;-24.292649948874775
1739209792.3844807;-32.816014438256545
1739209792.3844943;-45.120503652039325
1739209792.384508;-32.81601443825658
1739209792.3845215;-27.877744956031414
1739209792.384535;-32.81601443825658
1739209792.3845487;-25.62660358559016
1739209792.3845623;-23.506823629689542
1739209792.3845758;-45.120503652039325
1739209792.3845897;-45.120503652039325
1739209792.3846033;-33.981070128970906
1739209792.3846169;-25.826314394896357
1739209792.3846304;-38.13080360867914
1739209792.384644;-26.991370085610722
1739209792.3846576;-30.49652367304973
1739209792.3846712;-27.267205301931607
1739209792.3846848;-23.506823629689542
1739209792.3846984;-33.981070128970956
1739209792.3847122;-28.992665084841967
1739209792.3847258;-25.826314394896357
1739209792.3847394;-38.13080360867914
1739209792.384753;-27.267205301931607
1739209792.3847666;-31.141103565318915
1739209792.3847802;-32.81601443825658
1739209792.3847938;-29.438486411369347
1739209792.3848073;-30.49652367304973
1739209792.384821;-45.120503652039325
1739209792.3848345;-45.120503652039325
1739209792.3848484;-45.120503652039325
1739209792.384862;-38.13080360867914
1739209792.3848755;-38.13080360867914
1739209792.3848891;-38.13080360867914
1739209792.3849027;-31.141103565318915
1739209792.3849163;-35.57807855764607
1739209792.38493;-38.13080360867914
1739209792.3849435;-45.120503652039325
1739209792.384957;-35.57807855764607
1739209792.3849707;-38.13080360867914
1739209792.3849845;-45.120503652039325
1739209792.384998;-35.57807855764607
1739209792.3850117;-32.816014438256545
1739209792.3850253;-38.13080360867914
1739209792.3850389;-38.13080360867914
1739209792.3850524;-38.13080360867914
1739209792.385066;-38.13080360867914
1739209792.3850796;-45.120503652039325
1739209792.3850932;-38.13080360867914
1739209792.385107;-45.120503652039325
1739209792.3851206;-33.981070128970956
1739209792.3851342;-45.120503652039325
1739209792.3851478;-33.981070128970906
1739209792.3851614;-38.13080360867914
1739209792.385175;-45.120503652039325
1739209792.3851886;-38.13080360867914
1739209792.3852022;-35.57807855764607
1739209792.3852158;-38.13080360867914
1739209792.3852293;-31.141103565318893
1739209792.3852432;-33.981070128970906
1739209792.3852568;-38.13080360867914
1739209792.3852704;-35.57807855764607
1739209792.385284;-45.120503652039325
1739209792.3852975;-45.120503652039325
1739209792.3853111;-35.57807855764607
1739209792.3853247;-38.13080360867914
1739209792.3853383;-45.120503652039325
1739209792.385352;-45.120503652039325
1739209792.3853655;-38.13080360867914
1739209792.3853793;-38.13080360867914
1739209792.385393;-38.13080360867914
1739209792.3854065;-38.13080360867914
1739209792.38542;-35.57807855764607
1739209792.3854337;-38.13080360867914
1739209792.3854473;-45.120503652039325
1739209792.3854609;-45.120503652039325
1739209792.3854744;-45.120503652039325
1739209792.385488;-38.13080360867914
1739209792.3855019;-45.120503652039325
1739209792.3855155;-33.981070128970906
1739209792.385529;-45.120503652039325
1739209792.3855426;-45.120503652039325
1739209792.3855562;-32.816014438256545
1739209792.3855698;-38.13080360867914
1739209792.3855834;-45.120503652039325
1739209792.385597;-38.13080360867914
1739209792.3856106;-31.141103565318915
1739209792.3856242;-45.120503652039325
1739209792.385638;-45.120503652039325
1739209792.3856516;-45.120503652039325
1739209792.3856652;-45.120503652039325
1739209792.3856788;-35.57807855764607
1739209792.3856924;-45.120503652039325
1739209792.385706;-45.120503652039325
1739209792.3857195;-38.13080360867914
1739209792.3857331;-45.120503652039325
1739209792.3857467;-38.13080360867914
1739209792.3857603;-38.13080360867914
1739209792.3857741;-45.120503652039325
1739209792.3857877;-38.13080360867914
1739209792.3858013;-35.57807855764607
1739209792.385815;-38.13080360867914
1739209792.3858285;-45.120503652039325
1739209792.385842;-45.120503652039325
1739209792.3858557;-38.13080360867914
1739209792.3858693;-45.120503652039325
1739209792.3858829;-35.57807855764607
1739209792.3858967;-38.13080360867914
1739209792.3859103;-45.120503652039325
1739209792.3859239;-45.120503652039325
1739209792.3859375;-32.816014438256545
1739209792.385951;-38.13080360867914
1739209792.3859646;-45.120503652039325
1739209792.3859782;-45.120503652039325
1739209792.3859918;-35.57807855764607
1739209792.3860054;-33.981070128970906
1739209792.386019;-45.120503652039325
1739209792.3860328;-45.120503652039325
1739209792.3860464;-38.13080360867914
1739209792.38606;-38.13080360867914
1739209792.3860736;-45.120503652039325
1739209792.3860872;-45.120503652039325
1739209792.3861008;-38.13080360867914
1739209792.3861144;-38.13080360867914
1739209792.386128;-45.120503652039325
1739209792.3861415;-45.120503652039325
1739209792.3861551;-38.13080360867914
1739209792.386169;-45.120503652039325
1739209792.3861825;-45.120503652039325
1739209792.3861961;-38.13080360867914
1739209792.3862097;-45.120503652039325
1739209792.3862233;-38.13080360867914
1739209792.386237;-45.120503652039325
1739209792.3862505;-38.13080360867914
1739209792.386264;-45.120503652039325
1739209792.3862777;-38.13080360867914
1739209792.3862915;-35.57807855764607
1739209792.386305;-38.13080360867914
1739209792.3863187;-38.13080360867914
1739209792.3863323;-28.992665084841942
1739209792.3863459;-38.13080360867914
1739209792.3863595;-38.13080360867914
1739209792.386373;-38.13080360867914
1739209792.3863866;-38.13080360867914
1739209792.3864002;-35.57807855764607
1739209792.3864138;-45.120503652039325
1739209792.3864276;-45.120503652039325
1739209792.3864412;-33.981070128970906
1739209792.3864548;-33.981070128970906
1739209792.3864684;-33.981070128970906
1739209792.386482;-45.120503652039325
1739209792.3864956;-45.120503652039325
1739209792.3865092;-33.981070128970906
1739209792.3865228;-45.120503652039325
1739209792.3865364;-38.13080360867914
1739209792.38655;-33.981070128970906
1739209792.3865638;-33.981070128970906
1739209792.3865774;-38.13080360867914
1739209792.386591;-38.13080360867914
1739209792.3866045;-38.13080360867914
1739209792.3866181;-38.13080360867914
1739209792.3866317;-33.981070128970906
1739209792.3866453;-45.120503652039325
1739209792.386659;-33.981070128970906
1739209792.3866725;-33.981070128970906
1739209792.3866863;-35.57807855764607
1739209792.3867;-45.120503652039325
1739209792.3867135;-45.120503652039325
1739209792.386727;-29.438486411369333
1739209792.3867407;-33.981070128970906
1739209792.3867543;-38.13080360867914
1739209792.3867679;-28.58837851428586
1739209792.3867815;-31.141103565318915
1739209792.386795;-33.981070128970906
1739209792.3868086;-45.120503652039325
1739209792.3868225;-38.13080360867914
1739209792.386836;-45.120503652039325
1739209792.3868496;-38.13080360867914
1739209792.3868632;-45.120503652039325
1739209792.3868768;-45.120503652039325
1739209792.3868904;-38.13080360867914
1739209792.386904;-38.13080360867914
1739209792.3869176;-38.13080360867914
1739209792.3869312;-38.13080360867914
1739209792.3869448;-38.13080360867914
1739209792.3869586;-38.13080360867914
1739209792.3869722;-45.120503652039325
1739209792.3869858;-45.120503652039325
1739209792.3869994;-38.13080360867914
1739209792.387013;-38.13080360867914
1739209792.3870265;-38.13080360867914
1739209792.3870401;-45.120503652039325
1739209792.3870537;-32.816014438256545
1739209792.3870673;-35.57807855764607
1739209792.3870811;-45.120503652039325
1739209792.3870947;-33.981070128970906
1739209792.3871083;-33.981070128970906
1739209792.387122;-38.13080360867914
1739209792.3871355;-38.13080360867914
1739209792.387149;-38.13080360867914
1739209792.3871627;-45.120503652039325
1739209792.3871763;-33.981070128970906
1739209792.3871899;-45.120503652039325
1739209792.3872035;-45.120503652039325
1739209792.3872173;-38.13080360867914
1739209792.3872309;-38.13080360867914
1739209792.3872445;-38.13080360867914
1739209792.387258;-38.13080360867914
1739209792.3872716;-38.13080360867914
1739209792.3872852;-38.13080360867914
1739209792.3872988;-38.13080360867914
1739209792.3873124;-45.120503652039325
1739209792.387326;-35.57807855764607
1739209792.3873398;-38.13080360867914
1739209792.3873534;-38.13080360867914
1739209792.387367;-38.13080360867914
1739209792.3873806;-38.13080360867914
1739209792.3873942;-45.120503652039325
1739209792.3874078;-38.13080360867914
1739209792.3874214;-35.57807855764607
1739209792.387435;-45.120503652039325
1739209792.3874485;-45.120503652039325
1739209792.3874621;-38.13080360867914
1739209792.387476;-35.57807855764607
1739209792.3874896;-38.13080360867914
1739209792.3875031;-45.120503652039325
1739209792.3875167;-45.120503652039325
1739209792.3875303;-45.120503652039325
1739209792.387544;-35.57807855764607
1739209792.3875575;-38.13080360867914
1739209792.387571;-38.13080360867914
1739209792.3875847;-45.120503652039325
1739209792.3875983;-45.120503652039325
1739209792.387612;-33.981070128970906
1739209792.3876257;-45.120503652039325
1739209792.3876393;-45.120503652039325
1739209792.3876529;-45.120503652039325
1739209792.3876665;-45.120503652039325
1739209792.38768;-38.13080360867914
1739209792.3876936;-45.120503652039325
1739209792.3877072;-45.120503652039325
1739209792.3877208;-45.120503652039325
1739209792.3877347;-33.981070128970906
1739209792.3877482;-38.13080360867914
1739209792.3877618;-45.120503652039325
1739209792.3877754;-45.120503652039325
1739209792.387789;-45.120503652039325
1739209792.3878026;-38.13080360867914
1739209792.3878162;-33.981070128970906
1739209792.3878298;-38.13080360867914
1739209792.3878434;-38.13080360867914
1739209792.387857;-45.120503652039325
1739209792.3878708;-27.8777449560314
1739209792.3878844;-31.141103565318893
1739209792.387898;-45.120503652039325
1739209792.3879116;-38.13080360867914
1739209792.3879251;-45.120503652039325
1739209792.3879387;-45.120503652039325
1739209792.3879523;-45.120503652039325
1739209792.387966;-32.816014438256545
1739209792.3879795;-38.13080360867914
1739209792.387993;-38.13080360867914
1739209792.388007;-35.57807855764607
1739209792.3880205;-38.13080360867914
1739209792.388034;-45.120503652039325
1739209792.3880477;-45.120503652039325
1739209792.3880613;-45.120503652039325
1739209792.3880749;-38.13080360867914
1739209792.3880885;-45.120503652039325
1739209792.388102;-45.120503652039325
1739209792.3881156;-45.120503652039325
1739209792.3881295;-45.120503652039325
1739209792.388143;-38.13080360867914
1739209792.3881567;-45.120503652039325
1739209792.3881702;-45.120503652039325
1739209792.3881838;-45.120503652039325
1739209792.3881974;-29.438486411369333
1739209792.388211;-28.58837851428586
1739209792.3882246;-45.120503652039325
1739209792.3882382;-38.13080360867914
1739209792.3882518;-35.57807855764607
1739209792.3882656;-35.57807855764607
1739209792.3882792;-45.120503652039325
1739209792.3882928;-38.13080360867914
1739209792.3883064;-45.120503652039325
1739209792.38832;-45.120503652039325
1739209792.3883336;-45.120503652039325
1739209792.3883471;-45.120503652039325
1739209792.3883607;-35.57807855764607
1739209792.3883743;-38.13080360867914
1739209792.388388;-38.13080360867914
1739209792.3884017;-38.13080360867914
1739209792.3884153;-38.13080360867914
1739209792.388429;-38.13080360867914
1739209792.3884425;-45.120503652039325
1739209792.388456;-38.13080360867914
1739209792.3884697;-38.13080360867914
1739209792.3884833;-45.120503652039325
1739209792.3884969;-45.120503652039325
1739209792.3885105;-38.13080360867914
1739209792.3885243;-38.13080360867914
1739209792.388538;-32.816014438256545
1739209792.3885515;-35.57807855764607
1739209792.388565;-38.13080360867914
1739209792.3885787;-38.13080360867914
1739209792.3885922;-38.13080360867914
1739209792.3886058;-35.57807855764607
1739209792.3886194;-33.981070128970906
1739209792.388633;-45.120503652039325
1739209792.3886466;-45.120503652039325
1739209792.3886604;-38.13080360867914
1739209792.388674;-45.120503652039325
1739209792.3886876;-45.120503652039325
1739209792.3887012;-45.120503652039325
1739209792.3887148;-33.981070128970906
1739209792.3887284;-35.57807855764607
1739209792.388742;-45.120503652039325
1739209792.3887556;-45.120503652039325
1739209792.3887691;-33.981070128970906
1739209792.3887827;-38.13080360867914
1739209792.3887966;-45.120503652039325
1739209792.3888102;-33.981070128970906
1739209792.3888237;-38.13080360867914
1739209792.3888373;-33.981070128970906
1739209792.388851;-45.120503652039325
1739209792.3888645;-45.120503652039325
1739209792.388878;-45.120503652039325
1739209792.3888917;-38.13080360867914
1739209792.3889053;-45.120503652039325
1739209792.388919;-45.120503652039325
1739209792.3889327;-38.13080360867914
1739209792.3889463;-45.120503652039325
1739209792.38896;-45.120503652039325
1739209792.3889735;-38.13080360867914
1739209792.388987;-45.120503652039325
1739209792.3890007;-45.120503652039325
1739209792.3890142;-45.120503652039325
1739209792.3890278;-38.13080360867914
1739209792.3890414;-38.13080360867914
1739209792.3890553;-38.13080360867914
1739209792.3890688;-38.13080360867914
1739209792.3890824;-38.13080360867914
1739209792.389096;-33.981070128970906
1739209792.3891096;-45.120503652039325
1739209792.3891232;-45.120503652039325
1739209792.3891368;-33.981070128970906
1739209792.3891504;-38.13080360867914
1739209792.389164;-38.13080360867914
1739209792.3891776;-45.120503652039325
1739209792.3891914;-45.120503652039325
1739209792.389205;-45.120503652039325
1739209792.3892186;-38.13080360867914
1739209792.3892322;-38.13080360867914
1739209792.3892457;-38.13080360867914
1739209792.3892593;-45.120503652039325
1739209792.389273;-45.120503652039325
1739209792.3892865;-45.120503652039325
1739209792.3893;-38.13080360867914
1739209792.389314;-35.57807855764607
1739209792.3893275;-38.13080360867914
1739209792.389341;-33.981070128970906
1739209792.3893547;-38.13080360867914
